
[00:00:00.000 --> 00:00:06.760]  各位早晨 很高興又來到崇基的禮拜堂
[00:23:11.240 --> 00:23:16.240]  但是這個天使回答得很特別很妙
[00:23:16.240 --> 00:23:18.240]  他沒有直接回答
[00:23:18.240 --> 00:23:20.240]  我幫你還是幫誰
[00:23:20.240 --> 00:23:22.240]  英文這樣說
[00:23:22.240 --> 00:23:24.240]  He said neither
[00:23:24.240 --> 00:23:25.240]  不是
[00:23:25.240 --> 00:23:27.240]  我又不是幫你又不是幫你的敵人
[00:23:27.240 --> 00:23:29.240]  Neither
[00:23:29.240 --> 00:23:32.240]  I am commander of God's army
[00:23:32.240 --> 00:23:39.240]  他說我是來掌管上帝的軍隊的
[00:23:39.240 --> 00:23:41.240]  I just arrived
[00:23:41.240 --> 00:23:43.240]  我剛剛到的
[00:23:43.240 --> 00:23:45.240]  於是約書亞的反應是什麼呢
[00:23:45.240 --> 00:23:48.240]  他馬上趴在地上
[00:23:48.240 --> 00:23:52.240]  聖經說Joshua fell face to the ground
[00:23:52.240 --> 00:23:54.240]  馬上趴在地上
[00:23:54.240 --> 00:23:56.240]  然後就拜他
[00:23:56.240 --> 00:23:58.240]  然後他說
[00:23:58.240 --> 00:24:01.240]  你有什麼要命令我的呢
[00:24:01.240 --> 00:24:03.240]  你有什麼吩咐呢
[00:24:03.240 --> 00:24:06.240]  這個使者就這樣說
[00:24:06.240 --> 00:24:15.240]  He said take off your sandals
[00:24:15.240 --> 00:24:17.240]  他說除了你的鞋
[00:24:17.240 --> 00:24:19.240]  然後呢
[00:24:19.240 --> 00:24:23.240]  因為你所站的地方是聖地
[00:24:23.240 --> 00:24:25.240]  說完
[00:24:25.240 --> 00:24:27.240]  我究竟想說什麼呢
[00:24:27.240 --> 00:24:32.240]  這對聖經對於我來說是特別大的啟示
[00:24:32.240 --> 00:24:34.240]  當我遇到困難
[00:24:34.240 --> 00:24:36.240]  當我們遇到一些
[00:24:36.240 --> 00:24:38.240]  我自己知道不是我的能力
[00:24:38.240 --> 00:24:40.240]  不是我的智慧
[00:24:40.240 --> 00:24:42.240]  不是我的權限
[00:24:42.240 --> 00:24:46.240]  所可以改變的事實的時候
[00:24:46.240 --> 00:24:48.240]  我再問上帝
[00:24:48.240 --> 00:24:50.240]  上帝啊
[00:24:50.240 --> 00:24:54.240]  你究竟幫我還是幫我的敵人呢
[00:24:54.240 --> 00:24:56.240]  這次我做這個決定你同不同意的呢
[00:24:56.240 --> 00:24:58.240]  你有沒有給我面子呢
[00:24:58.240 --> 00:25:00.240]  其實我們所做的這個決定
[00:25:00.240 --> 00:25:02.240]  是否適合你的呢
[00:25:02.240 --> 00:25:04.240]  上帝就說
[00:25:04.240 --> 00:25:06.240]  告訴我
[00:25:06.240 --> 00:25:08.240]  你不要搞錯
[00:25:08.240 --> 00:25:10.240]  這個不是你的戰爭
[00:25:10.240 --> 00:25:12.240]  這個不是你的戰爭
[00:25:12.240 --> 00:25:14.240]  這個是我的戰爭
[00:25:14.240 --> 00:25:16.240]  這個不是你的軍隊
[00:25:16.240 --> 00:25:18.240]  不是你的軍隊
[00:25:18.240 --> 00:25:20.240]  是我的軍隊
[00:25:20.240 --> 00:25:22.240]  And I am here to command my army
[00:25:22.240 --> 00:25:26.240]  你只是我的軍隊裏面的其中一個
[00:25:26.240 --> 00:25:28.240]  And this is my battle
[00:25:28.240 --> 00:25:34.240]  所以勝與負不是你的榮耀
[00:25:34.240 --> 00:25:36.240]  或者你的受辱
[00:25:36.240 --> 00:25:40.240]  勝與負是我的Glory
[00:25:40.240 --> 00:25:46.240]  這個對於我來說是一個很大的Relief
[00:25:46.240 --> 00:25:48.240]  一個很大的幫助
[00:25:48.240 --> 00:25:50.240]  因為剛才說到
[00:25:50.240 --> 00:25:52.240]  上帝是有一個計劃的
[00:25:52.240 --> 00:25:56.240]  而祂有自己的一個方法去完成祂的計劃
[00:25:56.240 --> 00:26:02.240]  所以我們不要將我們人生裏面一些很困難的東西
[00:26:02.240 --> 00:26:04.240]  或者我們遇到的一些挑戰
[00:26:04.240 --> 00:26:06.240]  就認為這個是我的得與失
[00:26:06.240 --> 00:26:08.240]  我的勝與敗
[00:26:08.240 --> 00:26:10.240]  今天上帝來到我的面前告訴我
[00:26:10.240 --> 00:26:12.240]  這個是我
[00:26:12.240 --> 00:26:14.240]  是祂的事
[00:26:14.240 --> 00:26:16.240]  是上帝在我的生命
[00:26:16.240 --> 00:26:18.240]  上帝在我的家庭
[00:26:18.240 --> 00:26:20.240]  在香港的社會
[00:26:20.240 --> 00:26:22.240]  甚至乎在整個世界
[00:26:22.240 --> 00:26:24.240]  祂要完成的使命
[00:26:24.240 --> 00:26:26.240]  所以這是我的戰爭
[00:26:26.240 --> 00:26:28.240]  不是你的
[00:26:28.240 --> 00:26:30.240]  是我的戰爭
[00:26:30.240 --> 00:26:32.240]  而你要做什麼呢
[00:26:32.240 --> 00:26:34.240]  你不是走來問我去幫哪一邊
[00:26:34.240 --> 00:26:36.240]  你要脫掉你的鞋
[00:26:36.240 --> 00:26:40.240]  以前那些人因為地下是泥板地
[00:26:40.240 --> 00:26:42.240]  很髒
[00:26:42.240 --> 00:26:44.240]  所以脫掉鞋的意思就是說
[00:26:44.240 --> 00:26:46.240]  你要潔淨自己
[00:26:46.240 --> 00:26:48.240]  脫掉鞋之後你的腳是乾淨的
[00:26:48.240 --> 00:26:50.240]  你才可以站在這裏
[00:26:50.240 --> 00:26:52.240]  所以剛才那句說話
[00:26:52.240 --> 00:26:56.240]  第一你不要將主角和配角的角色混淆
[00:26:56.240 --> 00:26:58.240]  我才是主角
[00:26:58.240 --> 00:27:00.240]  這是我的戰爭
[00:27:00.240 --> 00:27:02.240]  第二你要做的事情
[00:27:02.240 --> 00:27:04.240]  就是潔淨自己
[00:27:04.240 --> 00:27:06.240]  然後加入我的軍隊
[00:27:06.240 --> 00:27:08.240]  站在我那邊
[00:27:08.240 --> 00:27:10.240]  做我要你去做的事情
[00:27:10.240 --> 00:27:12.240]  所以脫掉你的鞋
[00:27:12.240 --> 00:27:14.240]  你不要走來問我去幫哪一邊
[00:27:14.240 --> 00:27:16.240]  你要脫掉鞋之後你的腳是乾淨的
[00:27:16.240 --> 00:27:18.240]  你才可以站在這裏
[00:27:18.240 --> 00:27:20.240]  所以脫掉你的鞋
[00:27:20.240 --> 00:27:22.240]  潔淨自己
[00:27:22.240 --> 00:27:24.240]  然後加入我的軍隊
[00:27:24.240 --> 00:27:28.240]  因為你不是那個將軍
[00:27:28.240 --> 00:27:30.240]  我才是
[00:27:30.240 --> 00:27:32.240]  我才是來指令這件事
[00:27:32.240 --> 00:27:38.240]  我覺得人生是需要學這個很重要的功課
[00:27:38.240 --> 00:27:42.240]  很多時候我們都將很多東西當作是我的得失
[00:27:42.240 --> 00:27:44.240]  無論是一次的考試
[00:27:44.240 --> 00:27:46.240]  或者找不找到一份工作
[00:27:46.240 --> 00:27:48.240]  升不升職
[00:27:48.240 --> 00:27:50.240]  或者買不買到某層樓
[00:27:50.240 --> 00:27:52.240]  很多很多東西的決定
[00:27:52.240 --> 00:27:54.240]  都是我的得失
[00:27:54.240 --> 00:27:56.240]  我的榮辱的問題
[00:27:56.240 --> 00:28:00.240]  但是聖經一次又再一次的提醒我
[00:28:00.240 --> 00:28:02.240]  我也希望可以提醒到你
[00:28:02.240 --> 00:28:04.240]  就是這個不是你的問題
[00:28:04.240 --> 00:28:06.240]  你不要看得自己太大
[00:28:06.240 --> 00:28:08.240]  不要看得自己太重要
[00:28:08.240 --> 00:28:10.240]  你的一生的得失
[00:28:10.240 --> 00:28:12.240]  成敗
[00:28:12.240 --> 00:28:14.240]  是由哪一個來去定斷呢?
[00:28:14.240 --> 00:28:18.240]  不是由你身邊的朋友
[00:28:18.240 --> 00:28:20.240]  不是由那些報紙
[00:28:20.240 --> 00:28:22.240]  不是由其他人的口碑
[00:28:22.240 --> 00:28:26.240]  而是上帝在你的一生裏面
[00:28:26.240 --> 00:28:28.240]  祂有祂的計劃
[00:28:28.240 --> 00:28:30.240]  最後祂會告訴你
[00:28:30.240 --> 00:28:34.240]  到底你是不是我忠心又誠實的僕人
[00:28:34.240 --> 00:28:36.240]  你是不是我的軍隊裏面
[00:28:36.240 --> 00:28:40.240]  一個忠心的一個士兵
[00:28:40.240 --> 00:28:42.240]  完成我的計劃
[00:28:42.240 --> 00:28:44.240]  完成我這場的戰爭
[00:28:44.240 --> 00:28:48.240]  如果我們能夠將自己的得失成敗
[00:28:48.240 --> 00:28:50.240]  將我的主權可以拿出來的時候
[00:28:50.240 --> 00:28:54.240]  我們對人生有很多不同的看法
[00:28:54.240 --> 00:28:56.240]  到約書亞記最後的時候
[00:28:56.240 --> 00:28:58.240]  去到二十四章
[00:28:58.240 --> 00:29:02.240]  是所有的敵人都被殲滅了
[00:29:02.240 --> 00:29:06.240]  所有的他要拿的地方都拿走了
[00:29:06.240 --> 00:29:10.240]  約書亞就叫了十二個支派的猶太人
[00:29:10.240 --> 00:29:12.240]  以色列人走出來
[00:29:12.240 --> 00:29:13.240]  跟他們說
[00:29:13.240 --> 00:29:14.240]  這裡是你的
[00:29:14.240 --> 00:29:16.240]  這些是分給你的
[00:29:16.240 --> 00:29:18.240]  這些以後就要怎樣
[00:29:18.240 --> 00:29:23.240]  然後約書亞就說了一段肺腑深長的說話
[00:29:23.240 --> 00:29:26.240]  他說現在你要敬畏耶和華
[00:29:26.240 --> 00:29:30.240]  要對著全部的以色列人這樣說
[00:29:30.240 --> 00:29:34.240]  他說你要成為他們的敵人
[00:29:34.240 --> 00:29:39.240]  他說你要誠心實意的侍奉他們
[00:29:39.240 --> 00:29:46.240]  將你列祖在大河那邊和埃及所侍奉的那些神除掉
[00:29:46.240 --> 00:29:48.240]  去侍奉耶和華
[00:29:48.240 --> 00:29:52.240]  然後他說了一個很有趣的話
[00:29:52.240 --> 00:29:54.240]  他說不過是up to you
[00:29:54.240 --> 00:29:56.240]  是你的決定
[00:29:56.240 --> 00:29:59.240]  他說你如果覺得
[00:29:59.240 --> 00:30:03.240]  你看到這麼多事情發生了
[00:30:03.240 --> 00:30:05.240]  你經歷了這麼多的事情
[00:30:05.240 --> 00:30:09.240]  但是你仍然覺得這個上帝不是你想跟隨的上帝
[00:30:09.240 --> 00:30:13.240]  你還是要跟隨你舊時那些拜的神的話
[00:30:13.240 --> 00:30:16.240]  Well, this is your call
[00:30:16.240 --> 00:30:18.240]  This is your choice
[00:30:18.240 --> 00:30:19.240]  你可以去這樣做
[00:30:19.240 --> 00:30:22.240]  不過至於我和我一家
[00:30:22.240 --> 00:30:25.240]  As for me and my family
[00:30:25.240 --> 00:30:27.240]  至於我和我一家
[00:30:27.240 --> 00:30:31.240]  我就必定侍奉耶和華
[00:30:31.240 --> 00:30:33.240]  他說完這句話之後
[00:30:33.240 --> 00:30:37.240]  全民族、全群眾都說
[00:30:37.240 --> 00:30:41.240]  我們一生一世都要跟隨耶和華
[00:30:41.240 --> 00:30:45.240]  但是在這麼重要的commitment裏面
[00:30:45.240 --> 00:30:48.240]  在這麼重要的決定
[00:30:48.240 --> 00:30:50.240]  甚至是一個發誓裏面
[00:30:50.240 --> 00:30:55.240]  其實是有三個隱藏的教訓
[00:30:55.240 --> 00:31:01.240]  第一就是這個決定其實不是based on nothing
[00:31:01.240 --> 00:31:04.240]  其實不是沒有憑據
[00:31:04.240 --> 00:31:11.240]  因為約書亞說你看到過去的這麼多個月裏面
[00:31:11.240 --> 00:31:13.240]  我們每一場的戰爭
[00:31:13.240 --> 00:31:15.240]  每一個的神蹟出現
[00:31:15.240 --> 00:31:17.240]  你看到
[00:31:17.240 --> 00:31:19.240]  因為你看到這些事情的時候
[00:31:19.240 --> 00:31:23.240]  你可以現在去make一個決定
[00:31:23.240 --> 00:31:27.240]  到底這個上帝、這個神是真的還是假的
[00:31:27.240 --> 00:31:35.240]  究竟這個神是否值得將你未來的日子、未來的一生都放在上面
[00:31:35.240 --> 00:31:38.240]  所以這個是有根據的
[00:31:38.240 --> 00:31:41.240]  是有經驗的作出來的決定
[00:31:41.240 --> 00:31:43.240]  你又怎樣呢
[00:31:43.240 --> 00:31:45.240]  你今年三十歲
[00:31:45.240 --> 00:31:47.240]  你今年八十歲
[00:31:47.240 --> 00:31:50.240]  你還有前面的路要走
[00:31:50.240 --> 00:31:52.240]  你還有一些的決定
[00:31:52.240 --> 00:31:56.240]  但是what is your commitment
[00:31:56.240 --> 00:32:02.240]  你的決定是基於你以前對上帝的認識
[00:32:02.240 --> 00:32:05.240]  在過去的八年裏面
[00:32:05.240 --> 00:32:07.240]  我見得很多
[00:32:07.240 --> 00:32:08.240]  我學了很多
[00:32:08.240 --> 00:32:10.240]  所以對於我來說
[00:32:10.240 --> 00:32:14.240]  這個決定是更加有基礎
[00:32:14.240 --> 00:32:16.240]  更加有憑據
[00:32:16.240 --> 00:32:23.240]  第二,這個決定不是一個half-hearted的決定
[00:32:23.240 --> 00:32:29.240]  他說你要全心全意的去服侍上帝
[00:32:29.240 --> 00:32:31.240]  是一個total commitment
[00:32:31.240 --> 00:32:35.240]  你不可以一隻手拿著你喜歡的東西
[00:32:35.240 --> 00:32:39.240]  錢、名與你
[00:32:39.240 --> 00:32:42.240]  另外一隻手拿著上帝的祝福
[00:32:42.240 --> 00:32:45.240]  這個commitment是一個total commitment
[00:32:45.240 --> 00:32:47.240]  而且這個commitment
[00:32:47.240 --> 00:32:49.240]  這個敬拜上帝
[00:32:49.240 --> 00:32:53.240]  中文是譯做服侍
[00:32:53.240 --> 00:32:56.240]  英文是譯做worship
[00:32:56.240 --> 00:32:58.240]  worship is a service
[00:32:58.240 --> 00:33:01.240]  worship不是只是禮拜日
[00:33:01.240 --> 00:33:03.240]  坐在禮拜堂裏面聽聽講道
[00:33:03.240 --> 00:33:05.240]  唱唱一首詩
[00:33:05.240 --> 00:33:07.240]  大家覺得心靈乾淨了
[00:33:07.240 --> 00:33:08.240]  很舒暢
[00:33:08.240 --> 00:33:12.240]  這個不是聖經裏面所說的service
[00:33:12.240 --> 00:33:15.240]  worship是要走出去
[00:33:15.240 --> 00:33:17.240]  你每一天的生活
[00:33:17.240 --> 00:33:19.240]  你每一個的決定
[00:33:19.240 --> 00:33:21.240]  你都侍奉耶和華
[00:33:21.240 --> 00:33:24.240]  以他的工作為你的目標
[00:33:24.240 --> 00:33:27.240]  這個是worship
[00:33:27.240 --> 00:33:30.240]  而是一個complete的decision
[00:33:30.240 --> 00:33:32.240]  是一個total commitment
[00:33:32.240 --> 00:33:37.240]  每一年講道都會講到有人打電話給我
[00:33:37.240 --> 00:33:40.240]  第三個的element
[00:33:40.240 --> 00:33:44.240]  就是這個決定不只是你一個人的決定
[00:33:44.240 --> 00:33:50.240]  他說我和我一家都必定侍奉耶和華
[00:33:50.240 --> 00:33:58.240]  所以那些人是將他自己和他的family都commit了下去
[00:33:58.240 --> 00:34:02.240]  就是說你不可以只是單單我服侍耶和華
[00:34:02.240 --> 00:34:05.240]  不過我太太服侍我的
[00:34:05.240 --> 00:34:09.240]  或者我的子女服侍他自己喜歡的東西
[00:34:09.240 --> 00:34:10.240]  不是
[00:34:10.240 --> 00:34:16.240]  他說我和我的家庭都必定侍奉耶和華
[00:34:16.240 --> 00:34:21.240]  今天我們有沒有這樣做呢
[00:34:21.240 --> 00:34:25.240]  你可能正在建造你的家庭
[00:34:25.240 --> 00:34:27.240]  你快要結婚
[00:34:27.240 --> 00:34:29.240]  或者你有個女朋友
[00:34:29.240 --> 00:34:32.240]  或者你已經有一個家庭
[00:34:32.240 --> 00:34:33.240]  你有子女
[00:34:33.240 --> 00:34:34.240]  很小的
[00:34:34.240 --> 00:34:36.240]  或者你的家庭已經開始很大
[00:34:36.240 --> 00:34:39.240]  你是在做公公、爺爺、婆婆
[00:34:39.240 --> 00:34:41.240]  但是你能不能夠說出這句話
[00:34:41.240 --> 00:34:43.240]  至於我和我一家
[00:34:43.240 --> 00:34:46.240]  我這麼多代的family
[00:34:46.240 --> 00:34:48.240]  我都是侍奉耶和華
[00:34:48.240 --> 00:34:50.240]  而且是一個全心全意的
[00:34:50.240 --> 00:34:52.240]  不是half-hearted來的
[00:34:52.240 --> 00:34:59.240]  而且是一個有基礎、有根據的一個服侍
[00:34:59.240 --> 00:35:01.240]  各位
[00:35:01.240 --> 00:35:06.240]  我的八年的生涯走過了
[00:35:06.240 --> 00:35:08.240]  在這八年的裏面
[00:35:08.240 --> 00:35:10.240]  我學了很多東西
[00:35:10.240 --> 00:35:12.240]  約書亞記給我有很多的體會
[00:35:12.240 --> 00:35:14.240]  要剛強壯膽
[00:35:14.240 --> 00:35:19.240]  因為我們跟著他的說話去走的時候
[00:35:19.240 --> 00:35:24.240]  他應許沒有人可以在你的面前站立得住
[00:35:24.240 --> 00:35:28.240]  沒有東西可以阻擋到上帝要我們去完成的工作
[00:35:28.240 --> 00:35:31.240]  但是那個工作不是為你做的
[00:35:31.240 --> 00:35:34.240]  那場戰爭不是為你去打的
[00:35:34.240 --> 00:35:36.240]  那是上帝的戰爭
[00:35:36.240 --> 00:35:40.240]  不要將主和客的位置調轉了
[00:35:40.240 --> 00:35:43.240]  而當你認清楚這件事的時候
[00:35:43.240 --> 00:35:47.240]  你要想一下你前面所要走的路
[00:35:47.240 --> 00:35:52.240]  是否繼續的是fully commit給上帝
[00:35:52.240 --> 00:35:57.240]  並且將你和你的一家都commit給上帝
[00:35:57.240 --> 00:35:59.240]  所以我只可以說
[00:35:59.240 --> 00:36:02.240]  雖然是一個很辛苦的工作
[00:36:02.240 --> 00:36:04.240]  很多人都見到我的時候都說
[00:36:04.240 --> 00:36:06.240]  你現在的樣子好像好看了一點
[00:36:06.240 --> 00:36:09.240]  沒有以前那麼黑口黑面
[00:36:09.240 --> 00:36:11.240]  或者說你現在輕鬆了很多
[00:36:11.240 --> 00:36:16.240]  我覺得真的那個壓力是小了很多
[00:36:16.240 --> 00:36:18.240]  也都輕鬆了很多
[00:36:18.240 --> 00:36:20.240]  但是在這個過程裏面
[00:36:20.240 --> 00:36:22.240]  也都學了很多
[00:36:22.240 --> 00:36:24.240]  也都有很多的辛酸
[00:36:24.240 --> 00:36:26.240]  有很多的流淚
[00:36:26.240 --> 00:36:29.240]  有很多的恐懼都經過了
[00:36:29.240 --> 00:36:32.240]  我將這些一部分的說話
[00:36:32.240 --> 00:36:35.240]  寫了在這兩本書裏面
[00:36:35.240 --> 00:36:38.240]  校長都畢業了
[00:36:38.240 --> 00:36:43.240]  其實是將我在七年的
[00:36:43.240 --> 00:36:46.240]  在網上寫的一些的blog
[00:36:46.240 --> 00:36:48.240]  加了一些東西下去
[00:36:48.240 --> 00:36:52.240]  去回顧一下在工作裏面領受到的一些東西
[00:36:52.240 --> 00:36:54.240]  其實在字裏的行間
[00:36:54.240 --> 00:36:58.240]  都表達了一些聖經的原則
[00:36:58.240 --> 00:37:01.240]  和我自己的價值觀和信仰
[00:37:01.240 --> 00:37:03.240]  另外一本叫做《不遇》
[00:37:03.240 --> 00:37:05.240]  不是不遇的意思
[00:37:05.240 --> 00:37:07.240]  是在一支筆裏面相遇
[00:37:07.240 --> 00:37:10.240]  是我和一個年輕人的書信上的對話
[00:37:10.240 --> 00:37:12.240]  我今天不是來賣書
[00:37:12.240 --> 00:37:16.240]  我只是來想送這兩本書給崇基
[00:37:16.240 --> 00:37:18.240]  不如請
[00:37:18.240 --> 00:37:23.240]  不如請羽木來接收這兩本書好不好
[00:37:24.240 --> 00:37:29.240]  (掌聲)
[00:37:29.240 --> 00:37:31.240]  我們低頭祈禱
[00:37:31.240 --> 00:37:33.240]  天父我們多謝你
[00:37:33.240 --> 00:37:37.240]  因為你的英許從來沒有落空
[00:37:37.240 --> 00:37:42.240]  縱然我們面前還要走很多困難的道路
[00:37:42.240 --> 00:37:44.240]  還有很多的功課要我們學
[00:37:44.240 --> 00:37:50.240]  還有很多比當時耶利哥更加強大的敵人
[00:37:50.240 --> 00:37:53.240]  阻擋我們要走的路
[00:37:53.240 --> 00:37:57.240]  但是你說叫我們剛強壯膽
[00:37:57.240 --> 00:38:04.240]  叫我們不要離開你自己的說話的教訓和英許
[00:38:04.240 --> 00:38:08.240]  我們就必定可以去到你所英許之地
[00:38:08.240 --> 00:38:11.240]  主我們多謝你
[00:38:11.240 --> 00:38:14.240]  因為你給我們每一個人所學到的功課
[00:38:14.240 --> 00:38:19.240]  都成為我們對你的信心的一步一步的增長
[00:38:19.240 --> 00:38:23.240]  求你祝福在座的每一位
[00:38:23.240 --> 00:38:27.240]  他們的生命他們要走的道路
[00:38:27.240 --> 00:38:29.240]  求你祝福崇基學院
[00:38:29.240 --> 00:38:31.240]  祝福中文大學
[00:38:31.240 --> 00:38:33.240]  也都祝福香港
[00:38:33.240 --> 00:38:35.240]  我們這樣去祈禱
[00:38:35.240 --> 00:38:37.240]  奉耶穌基督的名
[00:38:37.240 --> 00:38:39.240]  謝謝
[00:38:39.240 --> 00:38:42.240]  字幕由 Amara.org 社群提供
[00:38:42.240 --> 00:38:44.240]  多謝各位
[00:38:44.240 --> 00:38:46.240]  多謝各位
[00:38:46.240 --> 00:38:48.240]  多謝各位
[00:38:48.240 --> 00:38:51.240]  (字幕由 Amara.org 社群提供)

