
[00:00:00.000 --> 00:00:08.000]  大家好,如果你未找到位,先找位慢慢坐,我們有排講的
[00:18:32.000 --> 00:18:36.000]  這個太太可以在丈夫危險
[00:18:36.000 --> 00:18:40.000]  但竟然很安定
[00:18:40.000 --> 00:18:42.000]  和你說話
[00:18:42.000 --> 00:18:44.000]  這不容易
[00:18:44.000 --> 00:18:45.000]  你試想想
[00:18:45.000 --> 00:18:47.000]  如果你的丈夫現在在醫院
[00:18:47.000 --> 00:18:49.000]  只有一個小時可以探
[00:18:49.000 --> 00:18:51.000]  就是晚上六時到七時
[00:18:51.000 --> 00:18:52.000]  你白天的二十三小時
[00:18:52.000 --> 00:18:53.000]  怎麼度過
[00:18:53.000 --> 00:18:55.000]  但我想一個真人
[00:18:55.000 --> 00:18:58.000]  去看看她接近神
[00:18:58.000 --> 00:18:59.000]  得到的智慧
[00:18:59.000 --> 00:19:00.000]  在人生裏面是怎樣
[00:19:00.000 --> 00:19:03.000]  我們請容娟和我們講
[00:19:03.000 --> 00:19:05.000]  容娟很好
[00:19:05.000 --> 00:19:07.000]  容娟最難得就是
[00:19:07.000 --> 00:19:09.000]  她未必聽得到我說話
[00:19:09.000 --> 00:19:12.000]  因為她的耳朵是聽不到的
[00:19:12.000 --> 00:19:15.000]  但她聽到的東西比我們更加多
[00:19:15.000 --> 00:19:17.000]  因為她聽到聖經講什麼
[00:19:17.000 --> 00:19:19.000]  我請容娟講一下
[00:19:19.000 --> 00:19:21.000]  她自己現在的遭遇
[00:19:22.000 --> 00:19:24.000]  各位朋友你們好
[00:19:24.000 --> 00:19:27.000]  本來我丈夫說想來
[00:19:27.000 --> 00:19:32.000]  但因為昨天他覆診
[00:19:32.000 --> 00:19:34.000]  肛膽胰外科覆診
[00:19:34.000 --> 00:19:37.000]  醫生就說不如和你抽血驗驗
[00:19:37.000 --> 00:19:39.000]  因為之前他的血色素很低
[00:19:39.000 --> 00:19:41.000]  試過8.1
[00:19:41.000 --> 00:19:43.000]  他都想著輸血
[00:19:43.000 --> 00:19:49.000]  但因為本來那次去銀人之家
[00:19:49.000 --> 00:19:51.000]  之前那天醫生就叫他進醫院輸血
[00:19:51.000 --> 00:19:53.000]  但我丈夫就說
[00:19:53.000 --> 00:19:56.000]  星期六有一個很重要的約會
[00:19:56.000 --> 00:19:58.000]  我要去見證分享
[00:19:58.000 --> 00:20:02.000]  先hold住不去輸血
[00:20:02.000 --> 00:20:04.000]  結果一直到昨天
[00:20:04.000 --> 00:20:08.000]  昨天醫生就說和你驗血色素
[00:20:08.000 --> 00:20:10.000]  12點多驗血
[00:20:10.000 --> 00:20:13.000]  2點多醫院打電話來
[00:20:13.000 --> 00:20:15.000]  他說你的血色素很低
[00:20:15.000 --> 00:20:16.000]  5.5
[00:20:16.000 --> 00:20:17.000]  你要立刻入院
[00:20:17.000 --> 00:20:19.000]  立刻要輸血
[00:20:19.000 --> 00:20:23.000]  結果我丈夫就說
[00:20:23.000 --> 00:20:27.000]  星期五就去不了見證分享
[00:20:27.000 --> 00:20:29.000]  我說你輸血就要了
[00:20:29.000 --> 00:20:31.000]  這次真的不可以再拖了
[00:20:31.000 --> 00:20:34.000]  他昨晚應該輸血
[00:20:34.000 --> 00:20:41.000]  醫生就要安排他照胃鏡
[00:20:41.000 --> 00:20:45.000]  因為擔心裡面是哪個地方在出血
[00:20:45.000 --> 00:20:47.000]  因為血色素一直在下降
[00:20:47.000 --> 00:20:49.000]  由8.1到7.6一直下降
[00:20:49.000 --> 00:20:51.000]  現在5.5
[00:20:51.000 --> 00:20:56.000]  希望醫生有聰明智慧
[00:20:56.000 --> 00:20:58.000]  可以找到原因
[00:20:58.000 --> 00:21:00.000]  可以幫他止血
[00:21:00.000 --> 00:21:04.000]  還有他其實是06年11月
[00:21:04.000 --> 00:21:07.000]  已經發作二臟癌末期
[00:21:07.000 --> 00:21:09.000]  但這麼多年
[00:21:09.000 --> 00:21:12.000]  到這個月15號
[00:21:12.000 --> 00:21:15.000]  我們準備幫他慶祝三週年
[00:21:15.000 --> 00:21:17.000]  因為他可以活到今天
[00:21:17.000 --> 00:21:19.000]  我們真的感受到
[00:21:19.000 --> 00:21:22.000]  是神一直在拖帶我們
[00:21:22.000 --> 00:21:23.000]  我們可以有力
[00:21:23.000 --> 00:21:25.000]  可以走這條路
[00:21:25.000 --> 00:21:29.000]  在上個月26號
[00:21:29.000 --> 00:21:33.000]  因為我丈夫那幾天生日
[00:21:33.000 --> 00:21:35.000]  我兒子就說
[00:21:35.000 --> 00:21:38.000]  我請你們去旅行
[00:21:38.000 --> 00:21:40.000]  我丈夫就說去泰國
[00:21:40.000 --> 00:21:43.000]  在上機之前
[00:21:43.000 --> 00:21:45.000]  那天早上
[00:21:45.000 --> 00:21:47.000]  6點要到機場
[00:21:47.000 --> 00:21:49.000]  我們已經辦理登機
[00:21:49.000 --> 00:21:52.000]  過了移民局
[00:21:52.000 --> 00:21:55.000]  就在購物中心
[00:21:55.000 --> 00:21:58.000]  我和我兒子在前面走
[00:21:58.000 --> 00:22:00.000]  突然聽到他叫
[00:22:00.000 --> 00:22:02.000]  我們轉身看
[00:22:02.000 --> 00:22:04.000]  原來他躺在地上
[00:22:04.000 --> 00:22:05.000]  整個趴在地上
[00:22:05.000 --> 00:22:07.000]  我們兩個立即走過去
[00:22:07.000 --> 00:22:08.000]  他想翻身
[00:22:08.000 --> 00:22:09.000]  原來翻不了
[00:22:09.000 --> 00:22:12.000]  我們兩個人扶他翻身
[00:22:12.000 --> 00:22:14.000]  他躺在地上
[00:22:14.000 --> 00:22:15.000]  休息了很久
[00:22:15.000 --> 00:22:17.000]  我們問他還去不去
[00:22:17.000 --> 00:22:18.000]  他說去
[00:22:18.000 --> 00:22:20.000]  我說能不能走
[00:22:20.000 --> 00:22:21.000]  他說能走
[00:22:21.000 --> 00:22:23.000]  結果整個旅程
[00:22:23.000 --> 00:22:25.000]  我和我兒子在旁邊扶著他
[00:22:25.000 --> 00:22:28.000]  一直看著他
[00:22:28.000 --> 00:22:34.000]  但這個旅程都算很平靜
[00:22:34.000 --> 00:22:36.000]  我們真的感覺到
[00:22:36.000 --> 00:22:39.000]  其實不只是我們三個人去
[00:22:39.000 --> 00:22:42.000]  我覺得神原來和我們一起走
[00:22:42.000 --> 00:22:45.000]  如果不是神扶著他
[00:22:45.000 --> 00:22:48.000]  因為他這樣跌
[00:22:48.000 --> 00:22:52.000]  因為他曾經試過一次跌在地上
[00:22:52.000 --> 00:22:54.000]  他用手撐著地上
[00:22:54.000 --> 00:22:56.000]  結果手斷了
[00:22:56.000 --> 00:22:59.000]  打石膏打了五個星期
[00:22:59.000 --> 00:23:00.000]  這次他說
[00:23:00.000 --> 00:23:02.000]  他說我跌的那一刻
[00:23:02.000 --> 00:23:05.000]  我提醒自己一定不用手撐
[00:23:05.000 --> 00:23:06.000]  那怎麼辦呢
[00:23:06.000 --> 00:23:08.000]  就用肩膀在地上
[00:23:08.000 --> 00:23:10.000]  然後肩膀在地上
[00:23:10.000 --> 00:23:13.000]  然後拳骨那裡撞下去
[00:23:13.000 --> 00:23:15.000]  但都很感恩
[00:23:15.000 --> 00:23:16.000]  他沒有掉下來
[00:23:16.000 --> 00:23:19.000]  拳骨那裡有一點紅紅的
[00:23:19.000 --> 00:23:22.000]  但沒有瘀傷
[00:23:22.000 --> 00:23:24.000]  我們都看到
[00:23:24.000 --> 00:23:26.000]  如果不是神扶著他
[00:23:26.000 --> 00:23:28.000]  可能傷得更加嚴重
[00:23:28.000 --> 00:23:30.000]  我們就真的去不了旅行
[00:23:30.000 --> 00:23:32.000]  但神很保守
[00:23:32.000 --> 00:23:34.000]  讓他很開心地
[00:23:34.000 --> 00:23:38.000]  享受了一個生日的假期
[00:23:38.000 --> 00:23:40.000]  然後回來
[00:23:40.000 --> 00:23:42.000]  有朋友都說
[00:23:42.000 --> 00:23:44.000]  他說你沒有輸血嗎
[00:23:44.000 --> 00:23:45.000]  我們說
[00:23:45.000 --> 00:23:46.000]  我說開始的時候
[00:23:46.000 --> 00:23:48.000]  因為血性素真的這麼低
[00:23:48.000 --> 00:23:51.000]  就打算進醫院急症
[00:23:51.000 --> 00:23:53.000]  希望醫生可以幫他輸血
[00:23:53.000 --> 00:23:55.000]  我說現在過了這麼久
[00:23:55.000 --> 00:23:57.000]  醫生未必肯的
[00:23:57.000 --> 00:24:00.000]  他說
[00:24:00.000 --> 00:24:02.000]  真的很難
[00:24:02.000 --> 00:24:05.000]  因為之前你說可以跟醫生說
[00:24:05.000 --> 00:24:06.000]  我去旅行
[00:24:06.000 --> 00:24:08.000]  我快要去旅行
[00:24:08.000 --> 00:24:09.000]  你幫我輸血
[00:24:09.000 --> 00:24:10.000]  我會安全一點
[00:24:10.000 --> 00:24:12.000]  醫生就很樂意做這件事
[00:24:12.000 --> 00:24:14.000]  但現在他說你去完旅行
[00:24:14.000 --> 00:24:19.000]  他幫你輸血的機會不大
[00:24:19.000 --> 00:24:22.000]  然後上個星期三那天
[00:24:22.000 --> 00:24:24.000]  我們教會開祈禱會
[00:24:24.000 --> 00:24:27.000]  全隊人打電話問我們的情況
[00:24:27.000 --> 00:24:29.000]  我們就說
[00:24:29.000 --> 00:24:32.000]  他最近走路很暈
[00:24:32.000 --> 00:24:34.000]  走不穩
[00:24:34.000 --> 00:24:35.000]  但我問他有沒有暈
[00:24:35.000 --> 00:24:36.000]  他說沒有暈
[00:24:36.000 --> 00:24:38.000]  因為如果噴血這麼厲害
[00:24:38.000 --> 00:24:40.000]  他應該是一個人很累
[00:24:40.000 --> 00:24:42.000]  暈得很厲害
[00:24:42.000 --> 00:24:43.000]  還有起速
[00:24:43.000 --> 00:24:45.000]  但這三樣徵狀都不多
[00:24:45.000 --> 00:24:46.000]  不明顯
[00:24:46.000 --> 00:24:50.000]  所以我們都沒有想到
[00:24:50.000 --> 00:24:52.000]  他血性素原來低得這麼厲害
[00:24:52.000 --> 00:24:55.000]  但因為昨天是回覆診
[00:24:55.000 --> 00:24:56.000]  順便告訴醫生
[00:24:56.000 --> 00:24:58.000]  醫生馬上幫他驗血
[00:24:58.000 --> 00:25:01.000]  檢查到原來低得這麼厲害
[00:25:01.000 --> 00:25:05.000]  星期三晚祈禱會
[00:25:05.000 --> 00:25:06.000]  全隊人說
[00:25:06.000 --> 00:25:08.000]  我們為他祈禱
[00:25:08.000 --> 00:25:11.000]  求神讓星期四醫生
[00:25:11.000 --> 00:25:13.000]  能夠幫他驗血
[00:25:13.000 --> 00:25:16.000]  希望有機會可以輸血
[00:25:16.000 --> 00:25:20.000]  我們發覺神真的很聽話
[00:25:20.000 --> 00:25:22.000]  星期四早上我們就去覆診
[00:25:22.000 --> 00:25:26.000]  那天他已經驗到這麼低
[00:25:26.000 --> 00:25:28.000]  安排到三點半
[00:25:28.000 --> 00:25:30.000]  就已經可以進入醫院
[00:25:30.000 --> 00:25:34.000]  還說要馬上幫他輸血
[00:25:34.000 --> 00:25:35.000]  我們真的覺得
[00:25:35.000 --> 00:25:37.000]  神真的很好
[00:25:37.000 --> 00:25:39.000]  很多事情我們想不到
[00:25:39.000 --> 00:25:41.000]  但他幫我們安排得這麼好
[00:25:41.000 --> 00:25:43.000]  還有我兒子也有說
[00:25:43.000 --> 00:25:44.000]  昨晚探病
[00:25:44.000 --> 00:25:47.000]  我兒子就在床邊跟我爸爸說
[00:25:47.000 --> 00:25:50.000]  他說你血性素低成這樣
[00:25:50.000 --> 00:25:52.000]  但你真的很感恩
[00:25:52.000 --> 00:25:58.000]  如果不是神在當中安排保守你
[00:25:58.000 --> 00:26:00.000]  你有可能已經在街上
[00:26:00.000 --> 00:26:02.000]  因為血性素太低
[00:26:02.000 --> 00:26:03.000]  在街上暈倒
[00:26:03.000 --> 00:26:05.000]  被人送入醫院
[00:26:05.000 --> 00:26:07.000]  或者跌倒撞傷
[00:26:07.000 --> 00:26:08.000]  有什麼意外
[00:26:08.000 --> 00:26:10.000]  才送你回醫院
[00:26:10.000 --> 00:26:13.000]  然後才驗到你原來這麼低
[00:26:13.000 --> 00:26:17.000]  他說那幾件事都不是很好
[00:26:17.000 --> 00:26:20.000]  但這次你可以這麼自然
[00:26:20.000 --> 00:26:21.000]  回到家裡吃飯
[00:26:21.000 --> 00:26:23.000]  醫院打電話來
[00:26:23.000 --> 00:26:25.000]  叫你現在馬上進醫院
[00:26:25.000 --> 00:26:27.000]  平平安安進醫院
[00:26:27.000 --> 00:26:28.000]  幫你安排輸血
[00:26:28.000 --> 00:26:29.000]  他說實在看到
[00:26:29.000 --> 00:26:32.000]  神很大的恩典在當中
[00:26:32.000 --> 00:26:35.000]  所以其實在這幾年
[00:26:35.000 --> 00:26:36.000]  差不多三年的時間
[00:26:36.000 --> 00:26:37.000]  我們感覺到
[00:26:37.000 --> 00:26:40.000]  其實我們要面對的問題
[00:26:40.000 --> 00:26:43.000]  我先生曾經發發胰臟癌
[00:26:43.000 --> 00:26:44.000]  復發了三次
[00:26:44.000 --> 00:26:47.000]  做化療做了四次
[00:26:47.000 --> 00:26:49.000]  其實他的身體很差
[00:26:49.000 --> 00:26:52.000]  但我們整個家人都覺得
[00:26:52.000 --> 00:26:55.000]  我們不是單獨去面對
[00:26:55.000 --> 00:26:56.000]  而是我們有一個
[00:26:56.000 --> 00:26:58.000]  很很很好的朋友
[00:26:58.000 --> 00:27:00.000]  他時刻陪著我們
[00:27:00.000 --> 00:27:03.000]  帶我們一路走過這條道路
[00:27:03.000 --> 00:27:05.000]  而這個這麼好的朋友
[00:27:05.000 --> 00:27:07.000]  就是我們的神
[00:27:07.000 --> 00:27:11.000]  他每時每刻都看顧著我們
[00:27:11.000 --> 00:27:12.000]  保守著我們
[00:27:12.000 --> 00:27:14.000]  令我們真的覺得
[00:27:14.000 --> 00:27:17.000]  有時候人是幫不了很多事
[00:27:17.000 --> 00:27:20.000]  我們好像昨天
[00:27:20.000 --> 00:27:24.000]  我先生其實有事之後
[00:27:24.000 --> 00:27:27.000]  他很少需要進醫院
[00:27:27.000 --> 00:27:30.000]  昨天他因為要留院
[00:27:30.000 --> 00:27:32.000]  醫生就說你要留幾天
[00:27:32.000 --> 00:27:34.000]  因為要檢查你什麼原因
[00:27:34.000 --> 00:27:37.000]  是貧血得這麼厲害
[00:27:37.000 --> 00:27:39.000]  他就要
[00:27:39.000 --> 00:27:41.000]  我幫不了他
[00:27:41.000 --> 00:27:43.000]  還有現在我每天
[00:27:43.000 --> 00:27:45.000]  只可以只有六點至八點
[00:27:45.000 --> 00:27:47.000]  一段時間去探病
[00:27:47.000 --> 00:27:48.000]  其他時間
[00:27:48.000 --> 00:27:50.000]  我是完全不知道他的消息
[00:27:50.000 --> 00:27:52.000]  也都是幫不了他
[00:27:52.000 --> 00:27:55.000]  就算我們是多好多親密
[00:27:55.000 --> 00:27:56.000]  我們都不可以時刻
[00:27:56.000 --> 00:28:00.000]  在另外一個人身邊
[00:28:00.000 --> 00:28:01.000]  但是神就是
[00:28:01.000 --> 00:28:04.000]  每時每刻都在我們身邊
[00:28:04.000 --> 00:28:06.000]  所以我昨晚
[00:28:06.000 --> 00:28:08.000]  其實因為我本來
[00:28:08.000 --> 00:28:11.000]  就是有一個抑鬱症的病人
[00:28:11.000 --> 00:28:13.000]  如果是這樣的情況
[00:28:13.000 --> 00:28:14.000]  我昨晚我應該是睡不著
[00:28:14.000 --> 00:28:16.000]  我應該很擔心
[00:28:16.000 --> 00:28:19.000]  但是我覺得神給我很平安
[00:28:19.000 --> 00:28:21.000]  昨晚我到十一點多
[00:28:21.000 --> 00:28:23.000]  十一點鐘
[00:28:23.000 --> 00:28:24.000]  我已經累得很厲害
[00:28:24.000 --> 00:28:26.000]  還有我暈暈的
[00:28:26.000 --> 00:28:27.000]  我跟兒子說
[00:28:27.000 --> 00:28:29.000]  不行了我要睡覺
[00:28:29.000 --> 00:28:31.000]  結果我昨晚睡得很好
[00:28:31.000 --> 00:28:33.000]  因為還有
[00:28:33.000 --> 00:28:36.000]  我知道我已經將我先生的健康
[00:28:36.000 --> 00:28:37.000]  他一切
[00:28:37.000 --> 00:28:39.000]  我們一家人
[00:28:39.000 --> 00:28:40.000]  完全交給神
[00:28:40.000 --> 00:28:45.000]  神會為我們做出一切的安排
[00:28:45.000 --> 00:28:48.000]  生命也是掌管在神手裡的
[00:28:48.000 --> 00:28:50.000]  我們擔心也都沒有意思
[00:28:50.000 --> 00:28:51.000]  所以我信得過
[00:28:51.000 --> 00:28:53.000]  神是最好的醫生
[00:28:53.000 --> 00:28:55.000]  祂會用祂自己的方法
[00:28:55.000 --> 00:28:56.000]  去醫治我先生
[00:28:56.000 --> 00:28:59.000]  無論前景是怎麼樣
[00:28:59.000 --> 00:29:00.000]  我們都信得過
[00:29:00.000 --> 00:29:03.000]  祂會為我們做出最好的安排
[00:29:03.000 --> 00:29:06.000]  祂給我們有力去走每一天的
[00:29:08.000 --> 00:29:10.000]  謝謝
[00:29:10.000 --> 00:29:12.000]  很感謝容基的分享
[00:29:12.000 --> 00:29:14.000]  剛才我約他在聖保祿門口
[00:29:14.000 --> 00:29:17.000]  我真的覺得他很有責任感
[00:29:17.000 --> 00:29:19.000]  他下錯了車
[00:29:19.000 --> 00:29:21.000]  我竟然打電話給他的時候
[00:29:21.000 --> 00:29:22.000]  真不好意思
[00:29:22.000 --> 00:29:25.000]  原來他竟然在銅鑼灣的天橋
[00:29:25.000 --> 00:29:27.000]  跑來的
[00:29:27.000 --> 00:29:28.000]  跑
[00:29:28.000 --> 00:29:30.000]  我真的很感動
[00:29:30.000 --> 00:29:32.000]  其實我們來到這裡是十二點八
[00:29:32.000 --> 00:29:36.000]  但是你會看到一個人可以
[00:29:36.000 --> 00:29:38.000]  在這樣的遭遇下可以跑
[00:29:38.000 --> 00:29:39.000]  不容易
[00:29:39.000 --> 00:29:40.000]  第二就是
[00:29:40.000 --> 00:29:42.000]  他以前年輕的時候抑鬱症
[00:29:42.000 --> 00:29:44.000]  但現在已經抑鬱好了
[00:29:44.000 --> 00:29:46.000]  我不相信一個
[00:29:46.000 --> 00:29:50.000]  三年前老公患胰臟癌
[00:29:50.000 --> 00:29:53.000]  你知道胰臟癌是很短命的
[00:29:53.000 --> 00:29:56.000]  就像人鬼情妙的男主角
[00:29:56.000 --> 00:29:58.000]  他一年就死了
[00:29:58.000 --> 00:30:00.000]  有些人半年左右
[00:30:00.000 --> 00:30:03.000]  但是他可以三年去陪老公
[00:30:03.000 --> 00:30:05.000]  當時瑪麗是不醫治她老公的
[00:30:05.000 --> 00:30:07.000]  覺得是擴散了
[00:30:07.000 --> 00:30:08.000]  沒得救
[00:30:08.000 --> 00:30:10.000]  但是活到今天還在
[00:30:10.000 --> 00:30:12.000]  還到處去幫癌症的病人
[00:30:12.000 --> 00:30:14.000]  其中一個就是幫我太太
[00:30:14.000 --> 00:30:16.000]  所以我時常看到
[00:30:16.000 --> 00:30:17.000]  這種活力
[00:30:17.000 --> 00:30:20.000]  因為他有一個很厲害的夥伴
[00:30:20.000 --> 00:30:22.000]  不只是同行
[00:30:22.000 --> 00:30:24.000]  同行你可以說
[00:30:24.000 --> 00:30:27.000]  你有沒有試過和一個人同行
[00:30:27.000 --> 00:30:29.000]  但是很不安全的經驗
[00:30:29.000 --> 00:30:30.000]  有
[00:30:30.000 --> 00:30:31.000]  為什麼呢
[00:30:31.000 --> 00:30:33.000]  因為大家都是這麼不懂路
[00:30:33.000 --> 00:30:35.000]  同行還要那個人
[00:30:35.000 --> 00:30:37.000]  懂不懂路就行了
[00:30:37.000 --> 00:30:38.000]  是吧
[00:30:38.000 --> 00:30:40.000]  你多少人同行都沒意義的
[00:30:40.000 --> 00:30:41.000]  但是聖經說
[00:30:41.000 --> 00:30:43.000]  上帝知道路
[00:30:43.000 --> 00:30:45.000]  甚至上帝帶你經過狂野路
[00:30:45.000 --> 00:30:47.000]  所以如果你今天人生裡面
[00:30:47.000 --> 00:30:49.000]  你說我有幾個死黨
[00:30:49.000 --> 00:30:50.000]  都沒用的
[00:30:50.000 --> 00:30:52.000]  大家都不懂路
[00:30:52.000 --> 00:30:54.000]  所以希望你今天想想
[00:30:54.000 --> 00:30:55.000]  在我認識他
[00:30:55.000 --> 00:30:56.000]  其實我認識容娟
[00:30:56.000 --> 00:30:58.000]  剛剛這兩三年
[00:30:58.000 --> 00:31:00.000]  但是我很感謝她
[00:31:00.000 --> 00:31:02.000]  為什麼感謝她呢
[00:31:02.000 --> 00:31:03.000]  她給我很大的改變
[00:31:03.000 --> 00:31:05.000]  雖然我自己是心理學家
[00:31:05.000 --> 00:31:07.000]  我自己還教神學院
[00:31:07.000 --> 00:31:08.000]  但是很多時候
[00:31:08.000 --> 00:31:10.000]  我很少見到
[00:31:10.000 --> 00:31:11.000]  一個人
[00:31:11.000 --> 00:31:13.000]  是可以平順途
[00:31:13.000 --> 00:31:15.000]  但是兩夫婦
[00:31:15.000 --> 00:31:17.000]  可以無憂無慮
[00:31:17.000 --> 00:31:19.000]  渡過胰臟癌
[00:31:19.000 --> 00:31:22.000]  她還可以去泰國旅行
[00:31:22.000 --> 00:31:23.000]  可以探人
[00:31:23.000 --> 00:31:24.000]  我最近有一個朋友
[00:31:24.000 --> 00:31:26.000]  又有胰臟癌
[00:31:26.000 --> 00:31:28.000]  一找他們兩夫婦
[00:31:28.000 --> 00:31:30.000]  竟然去探人
[00:31:30.000 --> 00:31:31.000]  反過來
[00:31:31.000 --> 00:31:33.000]  她做了院務
[00:31:33.000 --> 00:31:35.000]  她幫很多病人
[00:31:35.000 --> 00:31:36.000]  你想想
[00:31:36.000 --> 00:31:37.000]  沒病一樣
[00:31:37.000 --> 00:31:38.000]  不止
[00:31:38.000 --> 00:31:41.000]  還比正常人更加活潑
[00:31:41.000 --> 00:31:42.000]  你看剛才
[00:31:42.000 --> 00:31:44.000]  我看她說話
[00:31:44.000 --> 00:31:47.000]  我覺得我真的沒有抑鬱症的痕跡
[00:31:47.000 --> 00:31:49.000]  因為她的發聲
[00:31:49.000 --> 00:31:50.000]  很有力
[00:31:50.000 --> 00:31:52.000]  很沒有猶豫的程度
[00:31:52.000 --> 00:31:54.000]  猶豫
[00:31:54.000 --> 00:31:56.000]  就是說不出那些
[00:31:56.000 --> 00:31:59.000]  你看她好像已經說了一千次
[00:31:59.000 --> 00:32:01.000]  這個內容這麼熟悉
[00:32:01.000 --> 00:32:04.000]  就是她心裡其實是充滿了力量
[00:32:04.000 --> 00:32:05.000]  所以我希望
[00:32:05.000 --> 00:32:08.000]  今天你有時值得想想
[00:32:08.000 --> 00:32:10.000]  你可以贏盡很多錢
[00:32:10.000 --> 00:32:12.000]  不過你換些什麼呢
[00:32:12.000 --> 00:32:15.000]  如果你換的東西比錢還低價值
[00:32:15.000 --> 00:32:17.000]  那麼辛苦賺錢來幹嘛
[00:32:17.000 --> 00:32:19.000]  應該來說
[00:32:19.000 --> 00:32:21.000]  我們每天都在找一種智慧
[00:32:21.000 --> 00:32:22.000]  智慧就是
[00:32:22.000 --> 00:32:25.000]  怎樣面對我以後的人生
[00:32:25.000 --> 00:32:27.000]  是更加令我有聰明
[00:32:27.000 --> 00:32:28.000]  有快樂
[00:32:28.000 --> 00:32:30.000]  和沒有寂寞感覺的
[00:32:30.000 --> 00:32:32.000]  如果練成這樣
[00:32:32.000 --> 00:32:34.000]  其實你換的東西就很聰明了
[00:32:34.000 --> 00:32:36.000]  有時你看聖經
[00:32:36.000 --> 00:32:37.000]  即是你說
[00:32:37.000 --> 00:32:39.000]  我介紹十本書給你看
[00:32:39.000 --> 00:32:42.000]  都不及剛才聖經幾句話
[00:32:42.000 --> 00:32:44.000]  說得這麼透徹
[00:32:44.000 --> 00:32:46.000]  就是與智慧的人同行
[00:32:46.000 --> 00:32:47.000]  必不自慰
[00:32:47.000 --> 00:32:49.000]  還有你可以用你一切
[00:32:49.000 --> 00:32:50.000]  去換聰明
[00:32:50.000 --> 00:32:52.000]  再想下去
[00:32:52.000 --> 00:32:55.000]  可以時常親愛
[00:32:55.000 --> 00:32:57.000]  這樣已經是一個很好的條件
[00:32:57.000 --> 00:32:59.000]  讓你自己成為別人的朋友
[00:32:59.000 --> 00:33:01.000]  很多心學家說
[00:33:01.000 --> 00:33:02.000]  你不要自找找朋友
[00:33:02.000 --> 00:33:04.000]  不如你先成為別人的朋友
[00:33:04.000 --> 00:33:06.000]  這樣你就容易贏得朋友
[00:33:06.000 --> 00:33:08.000]  所以才要改自己的質素
[00:33:08.000 --> 00:33:09.000]  如果你質素高
[00:33:09.000 --> 00:33:12.000]  你自然有很多很好的朋友
[00:33:12.000 --> 00:33:13.000]  你就得到了
[00:33:13.000 --> 00:33:15.000]  在教會裏面
[00:33:15.000 --> 00:33:16.000]  如果你很少回教會
[00:33:16.000 --> 00:33:19.000]  這是一個很好的機會
[00:33:19.000 --> 00:33:21.000]  就是你找找人生裏面
[00:33:21.000 --> 00:33:23.000]  有些另類的朋友
[00:33:23.000 --> 00:33:25.000]  是他有心靈經歷的
[00:33:25.000 --> 00:33:28.000]  有心靈經歷是一個很有趣的東西
[00:33:28.000 --> 00:33:29.000]  譬如我聽他的遭遇
[00:33:29.000 --> 00:33:30.000]  有些像我
[00:33:30.000 --> 00:33:32.000]  有些不像我
[00:33:32.000 --> 00:33:35.000]  我就賺了一些不像我那一部分
[00:33:35.000 --> 00:33:37.000]  原來人生不止這麼少
[00:33:37.000 --> 00:33:39.000]  還有很多
[00:33:39.000 --> 00:33:40.000]  如果明天一百個
[00:33:40.000 --> 00:33:43.000]  每個都有一部分不像你
[00:33:43.000 --> 00:33:45.000]  你的人生就很豐富了
[00:33:45.000 --> 00:33:47.000]  你知道這個世界原來很多事
[00:33:47.000 --> 00:33:49.000]  是可以發生得這麼微妙
[00:33:49.000 --> 00:33:50.000]  這麼不尋常的
[00:33:50.000 --> 00:33:53.000]  不如臨完我舉一件事
[00:33:53.000 --> 00:33:54.000]  那件事就是
[00:33:54.000 --> 00:33:57.000]  我太太去年9月27日死亡
[00:33:57.000 --> 00:33:58.000]  9月26日
[00:33:58.000 --> 00:34:02.000]  容娟和她丈夫來養和探望我太太
[00:34:02.000 --> 00:34:04.000]  我太太當時的神思是很好的
[00:34:04.000 --> 00:34:07.000]  因為我太太不知道自己明天會死了
[00:34:07.000 --> 00:34:09.000]  因為她是很開心的人
[00:34:09.000 --> 00:34:10.000]  還跟我聊天
[00:34:10.000 --> 00:34:12.000]  我也不知道她有事
[00:34:12.000 --> 00:34:14.000]  她只是發燒
[00:34:14.000 --> 00:34:15.000]  然後已經退燒
[00:34:15.000 --> 00:34:17.000]  準備做一個通膽管手術
[00:34:17.000 --> 00:34:20.000]  然後下午可能出院
[00:34:20.000 --> 00:34:22.000]  我們還打算去營地
[00:34:22.000 --> 00:34:24.000]  去三日兩夜打一個夫婦營
[00:34:24.000 --> 00:34:25.000]  一個教會的營地
[00:34:25.000 --> 00:34:26.000]  她很奇怪
[00:34:26.000 --> 00:34:27.000]  看到她夫婦來
[00:34:27.000 --> 00:34:28.000]  很感動
[00:34:28.000 --> 00:34:29.000]  她的氣性脆脆膠鞋
[00:34:29.000 --> 00:34:33.000]  因為她丈夫已經是打化療針
[00:34:33.000 --> 00:34:34.000]  腳已經腫了
[00:34:34.000 --> 00:34:37.000]  很難得看到一個住西環的人
[00:34:37.000 --> 00:34:38.000]  坐巴士
[00:34:38.000 --> 00:34:41.000]  然後走上去養和
[00:34:41.000 --> 00:34:42.000]  探望人
[00:34:42.000 --> 00:34:46.000]  還煲湯給我太太
[00:34:46.000 --> 00:34:47.000]  這些情景
[00:34:47.000 --> 00:34:48.000]  我想在人生裏
[00:34:48.000 --> 00:34:51.000]  值得你重新再想一次
