
[00:00:00.000 --> 00:00:08.640]  各位網友 今天跟大家分享的題目是一個時代的誕生
[00:23:44.160 --> 00:23:46.160]  我最初不知道什麼事
[00:23:46.160 --> 00:23:49.160]  我祈禱跟上帝說是否癌症
[00:23:49.160 --> 00:23:50.160]  是否什麼事呢
[00:23:50.160 --> 00:23:51.160]  是突然間來的
[00:23:51.160 --> 00:23:54.160]  慢慢痛到晚上很厲害
[00:23:54.160 --> 00:23:55.160]  很多情緒
[00:23:55.160 --> 00:23:57.160]  有人說是骨癌
[00:23:57.160 --> 00:23:59.160]  以前我見到有骨癌的人
[00:23:59.160 --> 00:24:00.160]  骨頭很痛
[00:24:00.160 --> 00:24:03.160]  很擔心骨癌這麼厲害
[00:24:03.160 --> 00:24:06.160]  是否末期或有什麼事呢
[00:24:06.160 --> 00:24:10.160]  或有什麼暗病
[00:24:10.160 --> 00:24:12.160]  我一直祈禱問上帝
[00:24:12.160 --> 00:24:15.160]  上帝很痛 但是什麼原因呢
[00:24:15.160 --> 00:24:21.160]  當時突然有個聲音或想法
[00:24:21.160 --> 00:24:24.160]  這是痛風
[00:24:24.160 --> 00:24:28.160]  我立即想很可能是痛風
[00:24:28.160 --> 00:24:29.160]  為什麼呢
[00:24:29.160 --> 00:24:31.160]  因為我很喜歡吃花生醬
[00:24:31.160 --> 00:24:32.160]  我吃很多花生醬
[00:24:32.160 --> 00:24:35.160]  最近很多人請我吃飯
[00:24:35.160 --> 00:24:37.160]  吃海鮮
[00:24:37.160 --> 00:24:40.160]  因為疫情很久沒見面
[00:24:40.160 --> 00:24:41.160]  有些朋友突然說
[00:24:41.160 --> 00:24:43.160]  很久沒見你這麼想吃
[00:24:43.160 --> 00:24:45.160]  又吃海鮮 又吃皇帝蟹
[00:24:45.160 --> 00:24:48.160]  又吃龍蝦 又吃海鮮羹
[00:24:48.160 --> 00:24:49.160]  吃很多海鮮
[00:24:49.160 --> 00:24:51.160]  吃了很多
[00:24:51.160 --> 00:24:53.160]  我自己很同心
[00:24:53.160 --> 00:24:54.160]  很喜歡吃甲底粥
[00:24:54.160 --> 00:24:56.160]  很喜歡吃豬肝
[00:24:56.160 --> 00:24:58.160]  過去我的尿酸很高
[00:24:58.160 --> 00:25:00.160]  醫生說尿酸飆了
[00:25:00.160 --> 00:25:03.160]  醫生說尿酸高不一定會痛風
[00:25:03.160 --> 00:25:04.160]  這次我放心吃
[00:25:04.160 --> 00:25:06.160]  這次痛得很厲害
[00:25:06.160 --> 00:25:08.160]  那個聲音是痛風
[00:25:08.160 --> 00:25:12.160]  我知道如果痛風
[00:25:12.160 --> 00:25:15.160]  整個情緒就會安頓下來
[00:25:15.160 --> 00:25:17.160]  適時的
[00:25:17.160 --> 00:25:18.160]  我今天主藥
[00:25:18.160 --> 00:25:19.160]  雖然我有系統
[00:25:19.160 --> 00:25:22.160]  不過你提醒我是痛風
[00:25:22.160 --> 00:25:24.160]  不要想太多
[00:25:24.160 --> 00:25:28.160]  熬過五六個小時
[00:25:28.160 --> 00:25:29.160]  後來睡了一點
[00:25:29.160 --> 00:25:31.160]  第二天就看醫生
[00:25:31.160 --> 00:25:32.160]  我就告訴他情況
[00:25:32.160 --> 00:25:35.160]  我家醫生說應該是痛風
[00:25:35.160 --> 00:25:37.160]  很快開了藥
[00:25:37.160 --> 00:25:38.160]  痛了一天
[00:25:38.160 --> 00:25:41.160]  第二天吃了藥之後就好多
[00:25:41.160 --> 00:25:43.160]  神很奇妙
[00:25:43.160 --> 00:25:44.160]  知道的
[00:25:44.160 --> 00:25:46.160]  神有很多方法
[00:25:46.160 --> 00:25:48.160]  我們留心去聽
[00:25:48.160 --> 00:25:50.160]  神都讓我們看到
[00:25:50.160 --> 00:25:52.160]  祂是和我們一起
[00:25:52.160 --> 00:25:54.160]  我們說回摩西
[00:25:54.160 --> 00:25:56.160]  摩西的詔名
[00:25:56.160 --> 00:25:58.160]  我們就不詳細讀經文
[00:25:58.160 --> 00:26:00.160]  因為經文都相當長
[00:26:00.160 --> 00:26:03.160]  但我要提醒大家
[00:26:03.160 --> 00:26:06.160]  當摩西被呼召的時候
[00:26:06.160 --> 00:26:07.160]  摩西是推卻的
[00:26:07.160 --> 00:26:09.160]  為什麼呢?
[00:26:09.160 --> 00:26:12.160]  摩西在曠野四十年
[00:26:12.160 --> 00:26:15.160]  事實上他已經是一個很平凡的人
[00:26:15.160 --> 00:26:17.160]  年輕的鬥志都沒有了
[00:26:17.160 --> 00:26:21.160]  所以他們就一路去推
[00:26:21.160 --> 00:26:23.160]  上帝就一路和他辯論
[00:26:23.160 --> 00:26:24.160]  不用怕
[00:26:24.160 --> 00:26:26.160]  我一定會帶你去
[00:26:26.160 --> 00:26:28.160]  摩西就問你是哪位呢?
[00:26:28.160 --> 00:26:30.160]  我怎樣可以知道你的名字呢?
[00:26:30.160 --> 00:26:32.160]  他就問上帝的名字
[00:26:32.160 --> 00:26:33.160]  這個就很有意思了
[00:26:33.160 --> 00:26:36.160]  十四者上帝就和摩西說
[00:26:36.160 --> 00:26:38.160]  我自有永有
[00:26:38.160 --> 00:26:40.160]  他們就對以色列人說
[00:26:40.160 --> 00:26:42.160]  自有永有的
[00:26:42.160 --> 00:26:45.160]  猜派我到你這裡來
[00:26:45.160 --> 00:26:48.160]  自有永有這個字其實不是名字
[00:26:48.160 --> 00:26:50.160]  是上帝的本質
[00:26:50.160 --> 00:26:52.160]  永恆的主
[00:26:52.160 --> 00:26:57.160]  沒有任何一個人的名字可以相比
[00:26:57.160 --> 00:26:59.160]  因為上帝的名字
[00:26:59.160 --> 00:27:02.160]  其實這個名字就是Yahweh
[00:27:02.160 --> 00:27:04.160]  就是剛才說的Yahweh
[00:27:04.160 --> 00:27:05.160]  雅爾
[00:27:05.160 --> 00:27:07.160]  這個名字呢
[00:27:07.160 --> 00:27:12.160]  就是來自上帝的永恆性
[00:27:12.160 --> 00:27:16.160]  但這個字怎樣解釋呢?
[00:27:16.160 --> 00:27:21.160]  這樣就已經是失傳了
[00:27:21.160 --> 00:27:23.160]  就是留在聖經裏面
[00:27:23.160 --> 00:27:24.160]  上帝這個字
[00:27:24.160 --> 00:27:26.160]  希伯來文的Yahweh這個字
[00:27:26.160 --> 00:27:28.160]  其實是沒有發音的
[00:27:28.160 --> 00:27:31.160]  他的發音是後來加上去
[00:27:31.160 --> 00:27:33.160]  就叫做耶和華
[00:27:33.160 --> 00:27:35.160]  這個是後來加上去
[00:27:35.160 --> 00:27:39.160]  但這個字的奇妙是什麼呢?
[00:27:39.160 --> 00:27:41.160]  上帝這個字
[00:27:41.160 --> 00:27:45.160]  它原來是一個開放的句子
[00:27:45.160 --> 00:27:49.160]  就是上帝將這個名字
[00:27:49.160 --> 00:27:52.160]  我自有永有這個名字
[00:27:52.160 --> 00:27:54.160]  交出來
[00:27:54.160 --> 00:27:56.160]  如果我們說
[00:27:56.160 --> 00:27:58.160]  Yahweh
[00:27:58.160 --> 00:28:02.160]  希伯來文是YHWH
[00:28:02.160 --> 00:28:04.160]  上帝的名字就是Yahweh
[00:28:04.160 --> 00:28:10.160]  上帝說我是自有永有
[00:28:10.160 --> 00:28:15.160]  就是I am therefore I am
[00:28:15.160 --> 00:28:19.160]  如果摩西向以色列人介紹
[00:28:19.160 --> 00:28:21.160]  他就用Tashi
[00:28:21.160 --> 00:28:26.160]  那個發音就是Yahweh
[00:28:26.160 --> 00:28:31.160]  本來是沒有A和E的
[00:28:31.160 --> 00:28:34.160]  這個是後來將Adolai這個字
[00:28:34.160 --> 00:28:36.160]  加上去
[00:28:36.160 --> 00:28:40.160]  原來怎麼讀已經失傳了
[00:28:40.160 --> 00:28:43.160]  過去他們是懂得讀的
[00:28:43.160 --> 00:28:47.160]  但因為讀這個字是很神聖的
[00:28:47.160 --> 00:28:49.160]  慢慢讀了之後
[00:28:49.160 --> 00:28:52.160]  那個文字怎麼讀就失傳了
[00:28:52.160 --> 00:28:54.160]  到了很久很久
[00:28:54.160 --> 00:28:56.160]  到了1518年
[00:28:56.160 --> 00:29:03.160]  YHWH這個希伯來字是沒有發音的
[00:29:03.160 --> 00:29:06.160]  就加了那個發音
[00:29:06.160 --> 00:29:08.160]  Adolai那個主
[00:29:08.160 --> 00:29:10.160]  希伯來文的Adolai的主
[00:29:10.160 --> 00:29:13.160]  就變成了Yeh-ho-wa
[00:29:13.160 --> 00:29:15.160]  就是耶和華
[00:29:15.160 --> 00:29:17.160]  就這樣加上去
[00:29:17.160 --> 00:29:19.160]  這個我還沒說完
[00:29:19.160 --> 00:29:22.160]  Yahweh這個字是一個開放的
[00:29:22.160 --> 00:29:25.160]  你可以加任何東西進去
[00:29:25.160 --> 00:29:29.160]  原來上帝的名字賜給摩西
[00:29:29.160 --> 00:29:31.160]  你帶它
[00:29:31.160 --> 00:29:34.160]  你將這個名字帶你需要的東西
[00:29:34.160 --> 00:29:36.160]  你就可以加進去
[00:29:36.160 --> 00:29:38.160]  所以這個開放記者說
[00:29:38.160 --> 00:29:42.160]  上帝將自己的名字不單賜給以色列人
[00:29:42.160 --> 00:29:45.160]  並且給他們經歷的豐富
[00:29:45.160 --> 00:29:48.160]  我們在聖經裡找了很多例子
[00:29:48.160 --> 00:29:50.160]  摧襲的十五章第六節
[00:29:50.160 --> 00:29:54.160]  我是Yahweh
[00:29:54.160 --> 00:29:56.160]  Yahweh是E字來的
[00:29:56.160 --> 00:30:00.160]  這個字就變成了E字
[00:30:00.160 --> 00:30:02.160]  就是耶和華法拉
[00:30:02.160 --> 00:30:07.160]  另外在打仗的時候
[00:30:07.160 --> 00:30:10.160]  我是星期
[00:30:10.160 --> 00:30:12.160]  那個我就是Yahweh
[00:30:12.160 --> 00:30:15.160]  就是耶和華尼西
[00:30:15.160 --> 00:30:18.160]  所以耶和華這個名字是一個開放的名字
[00:30:18.160 --> 00:30:19.160]  賜給你
[00:30:19.160 --> 00:30:21.160]  你就靠著這個名字
[00:30:21.160 --> 00:30:22.160]  你去到哪裡
[00:30:22.160 --> 00:30:25.160]  加上上帝在當時給你祝福
[00:30:25.160 --> 00:30:27.160]  例如上帝的星期
[00:30:27.160 --> 00:30:29.160]  就靠這個星期得勝
[00:30:29.160 --> 00:30:33.160]  公認耶和華以納就公認了
[00:30:33.160 --> 00:30:35.160]  耶和華沙龍就平安
[00:30:35.160 --> 00:30:38.160]  耶和華羅爾就目者
[00:30:38.160 --> 00:30:40.160]  很豐富
[00:30:40.160 --> 00:30:44.160]  很多神的名字就是死故國的一個名字
[00:30:44.160 --> 00:30:46.160]  你敬拜這個名字
[00:30:46.160 --> 00:30:47.160]  就是這個名字了
[00:30:47.160 --> 00:30:49.160]  如來佛祖諸如此類
[00:30:49.160 --> 00:30:52.160]  但耶和華的名字是活的
[00:30:52.160 --> 00:30:54.160]  是與以色列人同行的
[00:30:54.160 --> 00:30:57.160]  所以當我們今天敬拜我們的主
[00:30:57.160 --> 00:30:58.160]  與耶和華一起的時候
[00:30:58.160 --> 00:31:01.160]  這個名字可以帶來平安
[00:31:01.160 --> 00:31:03.160]  當你需要平安的時候
[00:31:03.160 --> 00:31:07.160]  耶和華沙龍就把平安賜給我們
[00:31:07.160 --> 00:31:09.160]  當你在疾病的時候
[00:31:09.160 --> 00:31:11.160]  耶和華拉法
[00:31:11.160 --> 00:31:13.160]  耶和華就醫治
[00:31:13.160 --> 00:31:15.160]  因為它帶有醫治
[00:31:15.160 --> 00:31:19.160]  這個名字不是高高在上
[00:31:19.160 --> 00:31:21.160]  而是我們可以去經歷
[00:31:21.160 --> 00:31:23.160]  我們去經歷耶和華的名字
[00:31:23.160 --> 00:31:26.160]  是可以在不同的生活裡
[00:31:26.160 --> 00:31:29.160]  都有耶和華上帝與我們同在
[00:31:29.160 --> 00:31:34.160]  最經典的就是詩篇18
[00:31:34.160 --> 00:31:35.160]  一至二節
[00:31:35.160 --> 00:31:37.160]  大衛一口氣
[00:31:37.160 --> 00:31:40.160]  就把耶和華眾多的名字
[00:31:40.160 --> 00:31:43.160]  去經歷上帝各樣的
[00:31:43.160 --> 00:31:47.160]  很特殊的恩典
[00:31:47.160 --> 00:31:50.160]  詩篇18章一到二節
[00:31:50.160 --> 00:31:51.160]  大衛怎麼說
[00:31:51.160 --> 00:31:53.160]  耶和華是我的力量
[00:31:53.160 --> 00:31:54.160]  我愛你
[00:31:54.160 --> 00:31:55.160]  是我的盤石
[00:31:55.160 --> 00:31:56.160]  我的山寨
[00:31:56.160 --> 00:31:57.160]  我的救主
[00:31:57.160 --> 00:31:58.160]  我的神
[00:31:58.160 --> 00:31:59.160]  我的盤石
[00:31:59.160 --> 00:32:00.160]  我所投靠
[00:32:00.160 --> 00:32:02.160]  他是我盾牌
[00:32:02.160 --> 00:32:03.160]  是拯救的國
[00:32:03.160 --> 00:32:05.160]  是我的高台
[00:32:05.160 --> 00:32:08.160]  有這麼多的名字
[00:32:08.160 --> 00:32:10.160]  如果你把它寫成
[00:32:10.160 --> 00:32:12.160]  耶和華就是
[00:32:12.160 --> 00:32:13.160]  耶和華力量
[00:32:13.160 --> 00:32:14.160]  耶和華盤石
[00:32:14.160 --> 00:32:16.160]  耶和華山寨
[00:32:16.160 --> 00:32:17.160]  耶和華救主
[00:32:17.160 --> 00:32:20.160]  耶和華盾牌
[00:32:20.160 --> 00:32:22.160]  耶和華國
[00:32:22.160 --> 00:32:24.160]  耶和華高台
[00:32:24.160 --> 00:32:28.160]  大衛真是善用耶和華的名字
[00:32:28.160 --> 00:32:30.160]  就在他經歷耶和華的時候
[00:32:30.160 --> 00:32:32.160]  把名字賜給他
[00:32:32.160 --> 00:32:34.160]  也把各樣美好的恩典
[00:32:34.160 --> 00:32:36.160]  賜給他
[00:32:36.160 --> 00:32:38.160]  所以你會看到
[00:32:38.160 --> 00:32:40.160]  上帝是一個至高者
[00:32:40.160 --> 00:32:42.160]  但他可以被你擁有
[00:32:42.160 --> 00:32:44.160]  而不是高高在上
[00:32:44.160 --> 00:32:46.160]  繞著手看你
[00:32:46.160 --> 00:32:47.160]  不是
[00:32:47.160 --> 00:32:48.160]  是可以被你擁有
[00:32:48.160 --> 00:32:50.160]  在你不同的環境下
[00:32:50.160 --> 00:32:52.160]  可以被你擁有
[00:32:52.160 --> 00:32:53.160]  你說是多麼奇妙
[00:32:53.160 --> 00:32:54.160]  所以這個字
[00:32:54.160 --> 00:32:55.160]  「也」的字
[00:32:55.160 --> 00:32:57.160]  是很奇妙的開放
[00:32:57.160 --> 00:32:58.160]  你要什麼
[00:32:58.160 --> 00:33:00.160]  他給你什麼
[00:33:00.160 --> 00:33:03.160]  使得你得以飽足
[00:33:03.160 --> 00:33:05.160]  這就是大衛深深經歷
[00:33:05.160 --> 00:33:07.160]  領子們
[00:33:07.160 --> 00:33:09.160]  當我們今天稱呼耶和華的名字的時候
[00:33:09.160 --> 00:33:11.160]  一方面我們看見是偉大
[00:33:11.160 --> 00:33:12.160]  很高
[00:33:12.160 --> 00:33:13.160]  高高在上
[00:33:13.160 --> 00:33:14.160]  很絕對
[00:33:14.160 --> 00:33:16.160]  但不要忘記
[00:33:16.160 --> 00:33:19.160]  這個名字是可以被你擁有
[00:33:19.160 --> 00:33:21.160]  讓你生活上
[00:33:21.160 --> 00:33:23.160]  經歷他的同在
[00:33:23.160 --> 00:33:25.160]  好了
[00:33:25.160 --> 00:33:28.160]  當上帝把名字賜給他之後
[00:33:28.160 --> 00:33:31.160]  摩西仍然還推辭
[00:33:31.160 --> 00:33:35.160]  你就可以想像到
[00:33:35.160 --> 00:33:37.160]  摩西的信心是多麼低
[00:33:37.160 --> 00:33:40.160]  他的形象是多麼差
[00:33:40.160 --> 00:33:44.160]  摩西當時可以說
[00:33:44.160 --> 00:33:46.160]  我算什麼
[00:33:46.160 --> 00:33:49.160]  憑什麼可以為神做這麼大的事
[00:33:49.160 --> 00:33:51.160]  這個也是我們每個人的經歷
[00:33:51.160 --> 00:33:54.160]  有時候教會需要
[00:33:54.160 --> 00:33:56.160]  上帝的角度需要
[00:33:56.160 --> 00:33:58.160]  上帝的呼召臨到
[00:33:58.160 --> 00:33:59.160]  你說大把人
[00:33:59.160 --> 00:34:01.160]  用不著找我
[00:34:01.160 --> 00:34:02.160]  很多時候
[00:34:02.160 --> 00:34:04.160]  我過去在牧會很多年
[00:34:04.160 --> 00:34:09.160]  找人做執事很艱難
[00:34:09.160 --> 00:34:10.160]  每個人都推
[00:34:10.160 --> 00:34:11.160]  很多人
[00:34:11.160 --> 00:34:12.160]  你去做
[00:34:12.160 --> 00:34:14.160]  他去做
[00:34:14.160 --> 00:34:16.160]  我就說
[00:34:16.160 --> 00:34:17.160]  如果你不想做
[00:34:17.160 --> 00:34:19.160]  就不要做
[00:34:19.160 --> 00:34:21.160]  你應該要看到
[00:34:21.160 --> 00:34:22.160]  服侍很尊榮
[00:34:22.160 --> 00:34:23.160]  很羨慕
[00:34:23.160 --> 00:34:26.160]  保羅說羨慕善工
[00:34:26.160 --> 00:34:27.160]  要羨慕
[00:34:27.160 --> 00:34:29.160]  要很想去做才行
[00:34:29.160 --> 00:34:31.160]  摩西當時
[00:34:31.160 --> 00:34:33.160]  跌得很低
[00:34:33.160 --> 00:34:35.160]  所以我們
[00:34:35.160 --> 00:34:36.160]  不是摩西
[00:34:36.160 --> 00:34:37.160]  我們經歷了很多恩典
[00:34:37.160 --> 00:34:39.160]  我們看到很多上帝
[00:34:39.160 --> 00:34:41.160]  在我們身邊的人
[00:34:41.160 --> 00:34:43.160]  所創造的奇蹟
[00:34:43.160 --> 00:34:45.160]  所以我們不應該像摩西
[00:34:45.160 --> 00:34:47.160]  我們回到摩西
[00:34:47.160 --> 00:34:49.160]  摩西就說
[00:34:49.160 --> 00:34:51.160]  我算是誰呢
[00:34:51.160 --> 00:34:54.160]  他就說
[00:34:54.160 --> 00:34:57.160]  他沒有向我顯現
[00:34:57.160 --> 00:34:59.160]  他擔心你不相信他
[00:34:59.160 --> 00:35:00.160]  所以摩西就說
[00:35:00.160 --> 00:35:01.160]  你給我一點神蹟
[00:35:01.160 --> 00:35:02.160]  我拿著吧
[00:35:02.160 --> 00:35:04.160]  上帝就說
[00:35:04.160 --> 00:35:06.160]  你把那隻象吊在地上
[00:35:06.160 --> 00:35:08.160]  吊著就變成一條蛇
[00:35:08.160 --> 00:35:10.160]  摩西就害怕了
[00:35:10.160 --> 00:35:12.160]  又說
[00:35:12.160 --> 00:35:14.160]  你伸出手來
[00:35:14.160 --> 00:35:15.160]  拿他的尾巴
[00:35:15.160 --> 00:35:16.160]  一拿
[00:35:16.160 --> 00:35:18.160]  那隻蛇就變成了象
[00:35:18.160 --> 00:35:19.160]  這就是後來
[00:35:19.160 --> 00:35:20.160]  摩西在法老面前
[00:35:20.160 --> 00:35:22.160]  所變成的神蹟
[00:35:22.160 --> 00:35:24.160]  不過你要明白
[00:35:24.160 --> 00:35:26.160]  象之所以變成蛇
[00:35:26.160 --> 00:35:28.160]  不是摩西的能力
[00:35:28.160 --> 00:35:30.160]  是神的能力
[00:35:30.160 --> 00:35:32.160]  又說幫他行一個神蹟
[00:35:32.160 --> 00:35:34.160]  手放在裡面
[00:35:34.160 --> 00:35:36.160]  就變成了麻風
[00:35:36.160 --> 00:35:38.160]  放進去就好了
[00:35:38.160 --> 00:35:40.160]  摩西都不肯承認
[00:35:40.160 --> 00:35:42.160]  上帝就說
[00:35:42.160 --> 00:35:46.160]  誰做你的後呢
[00:35:46.160 --> 00:35:48.160]  他就說
[00:35:48.160 --> 00:35:50.160]  我帶著你去
[00:35:50.160 --> 00:35:52.160]  你不用怕
[00:35:52.160 --> 00:35:54.160]  結果
[00:35:54.160 --> 00:35:56.160]  你就會看到
[00:35:56.160 --> 00:35:58.160]  很少有這樣說的
[00:35:58.160 --> 00:36:02.160]  在後面就耶和華
[00:36:02.160 --> 00:36:04.160]  法老
[00:36:04.160 --> 00:36:06.160]  耶和華生氣了
[00:36:06.160 --> 00:36:08.160]  十四節
[00:36:08.160 --> 00:36:10.160]  耶和華發怒了
[00:36:10.160 --> 00:36:12.160]  怒氣向摩西發作
[00:36:12.160 --> 00:36:14.160]  直到耶和華發怒的時候
[00:36:14.160 --> 00:36:16.160]  摩西就害怕了
[00:36:16.160 --> 00:36:18.160]  不過
[00:36:18.160 --> 00:36:20.160]  上帝很好
[00:36:20.160 --> 00:36:22.160]  他說我為你預備你哥哥
[00:36:22.160 --> 00:36:24.160]  他幫你說了一句話
[00:36:24.160 --> 00:36:26.160]  你儘管一起去吧
[00:36:26.160 --> 00:36:28.160]  結果摩西就
[00:36:28.160 --> 00:36:30.160]  沒得推了就去了
[00:36:30.160 --> 00:36:32.160]  接著
[00:36:32.160 --> 00:36:34.160]  我們看到下面有十個災
[00:36:34.160 --> 00:36:36.160]  十個災我們不詳細說了
[00:36:36.160 --> 00:36:38.160]  十個災
[00:36:38.160 --> 00:36:40.160]  的前奏就是
[00:36:40.160 --> 00:36:42.160]  摩西和亞倫
[00:36:42.160 --> 00:36:44.160]  在法老面前
[00:36:44.160 --> 00:36:46.160]  是將象變成蛇
[00:36:46.160 --> 00:36:48.160]  你不要忘記
[00:36:48.160 --> 00:36:50.160]  法老就說
[00:36:50.160 --> 00:36:52.160]  很厲害嗎
[00:36:52.160 --> 00:36:54.160]  你象變蛇
[00:36:54.160 --> 00:36:56.160]  他說我的術士都可以
[00:36:56.160 --> 00:36:58.160]  於是法老就叫了術士
[00:36:58.160 --> 00:37:00.160]  那些術士有張象變蛇
[00:37:00.160 --> 00:37:02.160]  那摩西
[00:37:02.160 --> 00:37:04.160]  象變的蛇
[00:37:04.160 --> 00:37:06.160]  就將術士的蛇吃了
[00:37:06.160 --> 00:37:08.160]  不過
[00:37:08.160 --> 00:37:10.160]  在這裡我們要明白
[00:37:10.160 --> 00:37:12.160]  術士能夠
[00:37:12.160 --> 00:37:14.160]  將象變蛇
[00:37:14.160 --> 00:37:16.160]  這是術士的本事
[00:37:16.160 --> 00:37:18.160]  摩西將象變蛇
[00:37:18.160 --> 00:37:20.160]  不是摩西的本事
[00:37:20.160 --> 00:37:22.160]  如果他們兩個人
[00:37:22.160 --> 00:37:24.160]  如果摩西和亞倫離開上帝
[00:37:24.160 --> 00:37:26.160]  跟術士鬥
[00:37:26.160 --> 00:37:28.160]  摩西一定輸
[00:37:28.160 --> 00:37:30.160]  因為摩西沒辦法叫象變蛇
[00:37:30.160 --> 00:37:32.160]  叫象變蛇的能力
[00:37:32.160 --> 00:37:34.160]  是來自上帝
[00:37:34.160 --> 00:37:36.160]  如果上帝不給摩西
[00:37:36.160 --> 00:37:38.160]  摩西就什麼都做不到
[00:37:38.160 --> 00:37:40.160]  但術士
[00:37:40.160 --> 00:37:42.160]  他能夠溝通靈界
[00:37:42.160 --> 00:37:44.160]  將象變蛇
[00:37:44.160 --> 00:37:46.160]  我們今天面對這個世界
[00:37:46.160 --> 00:37:48.160]  很多黑暗的勢力
[00:37:48.160 --> 00:37:50.160]  面對這個世界有很多很多
[00:37:50.160 --> 00:37:52.160]  我們不是要和他們鬥
[00:37:52.160 --> 00:37:54.160]  沒得鬥的
[00:37:54.160 --> 00:37:56.160]  這個世界的人很厲害
[00:37:56.160 --> 00:37:58.160]  很狡猾
[00:37:58.160 --> 00:38:00.160]  這個世界的人很有地位
[00:38:00.160 --> 00:38:02.160]  很有各方面
[00:38:02.160 --> 00:38:04.160]  我們作為基督徒
[00:38:04.160 --> 00:38:06.160]  其實我們什麼都沒有
[00:38:06.160 --> 00:38:08.160]  我們有的是上帝
[00:38:08.160 --> 00:38:10.160]  所以我不是倚靠你們
[00:38:10.160 --> 00:38:12.160]  所以沒有驕傲
[00:38:12.160 --> 00:38:14.160]  不應該驕傲
[00:38:14.160 --> 00:38:16.160]  不是我們得勝
[00:38:16.160 --> 00:38:18.160]  就算我們做了很偉大的事情
[00:38:18.160 --> 00:38:20.160]  榮耀不是我們的
[00:38:20.160 --> 00:38:22.160]  是上帝
[00:38:22.160 --> 00:38:24.160]  世上的人
[00:38:24.160 --> 00:38:26.160]  他們將榮耀歸給自己
[00:38:26.160 --> 00:38:28.160]  他們認為是自己的能力
[00:38:28.160 --> 00:38:30.160]  他賺錢也好
[00:38:30.160 --> 00:38:32.160]  他獲取地位也好
[00:38:32.160 --> 00:38:34.160]  他打敗人也好
[00:38:34.160 --> 00:38:36.160]  但我們基督徒不是
[00:38:36.160 --> 00:38:38.160]  因為我們帶著上帝
[00:38:38.160 --> 00:38:40.160]  而得勝
[00:38:40.160 --> 00:38:42.160]  是與我們無關
[00:38:42.160 --> 00:38:44.160]  是上帝使用我們
[00:38:44.160 --> 00:38:46.160]  這就是我們很重要的世界觀
[00:38:46.160 --> 00:38:48.160]  對事公的看法
[00:38:48.160 --> 00:38:50.160]  摩西也明白
[00:38:50.160 --> 00:38:52.160]  如果他自己出去和術士鬥的時候
[00:38:52.160 --> 00:38:54.160]  是沒得鬥的
[00:38:54.160 --> 00:38:56.160]  因為他沒辦法像變蛇
[00:38:56.160 --> 00:38:58.160]  但只要出現上帝
[00:38:58.160 --> 00:39:00.160]  他變了蛇
[00:39:00.160 --> 00:39:02.160]  可以吃掉他的蛇
[00:39:02.160 --> 00:39:04.160]  在這裡我們說
[00:39:04.160 --> 00:39:06.160]  斜率是屬於術士
[00:39:06.160 --> 00:39:08.160]  神蹟是不屬於我們
[00:39:08.160 --> 00:39:10.160]  是屬於上帝
[00:39:10.160 --> 00:39:12.160]  我們要分清楚
[00:39:12.160 --> 00:39:14.160]  要明白
[00:39:14.160 --> 00:39:16.160]  十災有多少呢?
[00:39:16.160 --> 00:39:18.160]  我不再說了
[00:39:18.160 --> 00:39:20.160]  水變血
[00:39:20.160 --> 00:39:22.160]  河生蛙
[00:39:22.160 --> 00:39:24.160]  塵土變沙
[00:39:24.160 --> 00:39:26.160]  最後擊殺長者
[00:39:26.160 --> 00:39:28.160]  但在十災裡
[00:39:28.160 --> 00:39:30.160]  有些說話
[00:39:30.160 --> 00:39:32.160]  我們必須要解決
[00:39:32.160 --> 00:39:34.160]  在過程裡
[00:39:34.160 --> 00:39:38.160]  提到上帝使法老剛硬
[00:39:38.160 --> 00:39:40.160]  經文很長
[00:39:40.160 --> 00:39:42.160]  我不詳細去查
[00:39:42.160 --> 00:39:44.160]  我們發現
[00:39:44.160 --> 00:39:46.160]  四章21節
[00:39:46.160 --> 00:39:48.160]  聖經說
[00:39:48.160 --> 00:39:50.160]  我要任憑他心剛硬
[00:39:50.160 --> 00:39:52.160]  他不放百姓走
[00:39:52.160 --> 00:39:54.160]  摩西第一次求
[00:39:54.160 --> 00:39:56.160]  我要帶百姓出去敬拜上帝
[00:39:56.160 --> 00:39:58.160]  法老說不准去
[00:39:58.160 --> 00:40:00.160]  你去抗公
[00:40:00.160 --> 00:40:02.160]  上帝使他心剛硬
[00:40:02.160 --> 00:40:04.160]  七章三節
[00:40:04.160 --> 00:40:06.160]  我要使法老心剛硬
[00:40:06.160 --> 00:40:08.160]  九章十二節
[00:40:08.160 --> 00:40:10.160]  要使法老心剛硬不聽他們
[00:40:10.160 --> 00:40:12.160]  正如耶和華對摩西說
[00:40:12.160 --> 00:40:14.160]  十章一節
[00:40:14.160 --> 00:40:16.160]  對摩西說要去見法老
[00:40:16.160 --> 00:40:18.160]  使他和神母心剛硬
[00:40:18.160 --> 00:40:20.160]  在他們中間顯出神蹟
[00:40:20.160 --> 00:40:22.160]  十章二十節
[00:40:22.160 --> 00:40:24.160]  但耶和華使法老心剛硬
[00:40:24.160 --> 00:40:26.160]  不容以色列去
[00:40:26.160 --> 00:40:28.160]  當你讀完經文時
[00:40:28.160 --> 00:40:30.160]  你會問一個問題
[00:40:30.160 --> 00:40:32.160]  誰負責使法老心剛硬
