
[00:00:00.000 --> 00:00:04.800]  各位聽眾姐妹們 平安
[00:22:59.720 --> 00:23:00.720]  實在無用的
[00:23:00.720 --> 00:23:03.720]  而這首打油詩
[00:23:03.720 --> 00:23:06.720]  十讀十就是詩篇
[00:23:06.720 --> 00:23:08.720]  一把十五篇
[00:23:08.720 --> 00:23:11.720]  諷刺偶像的無用
[00:23:11.720 --> 00:23:13.720]  一刀八字
[00:23:13.720 --> 00:23:15.720]  非常清楚
[00:23:15.720 --> 00:23:18.720]  是因為這樣的緣故
[00:23:18.720 --> 00:23:21.720]  如果你們能夠成為一個分別出來
[00:23:21.720 --> 00:23:23.720]  從偶像分別出來
[00:23:23.720 --> 00:23:24.720]  第二樣東西
[00:23:24.720 --> 00:23:26.720]  是從罪分別出來
[00:23:26.720 --> 00:23:29.720]  是讓人看得見
[00:23:29.720 --> 00:23:32.720]  這群人是特別不同的
[00:23:32.720 --> 00:23:35.720]  白色的大話都不說
[00:23:35.720 --> 00:23:38.720]  吃虐都無所謂
[00:23:38.720 --> 00:23:40.720]  都不會做錯事
[00:23:40.720 --> 00:23:42.720]  不會說大話
[00:23:42.720 --> 00:23:44.720]  不會犯罪
[00:23:44.720 --> 00:23:46.720]  為什麼?
[00:23:46.720 --> 00:23:49.720]  因為其他國民的信
[00:23:49.720 --> 00:23:52.720]  不只是聽你說的
[00:23:52.720 --> 00:23:55.720]  是要看你們怎麼走
[00:23:55.720 --> 00:23:57.720]  如果他們看得到
[00:23:57.720 --> 00:23:58.720]  他們都會信
[00:23:58.720 --> 00:23:59.720]  他們看不到
[00:23:59.720 --> 00:24:01.720]  你不要指異
[00:24:01.720 --> 00:24:02.720]  你說一說
[00:24:02.720 --> 00:24:03.720]  他們就會信
[00:24:03.720 --> 00:24:05.720]  各位弟兄姐妹
[00:24:05.720 --> 00:24:07.720]  你會看到今天同仁全呼音
[00:24:07.720 --> 00:24:09.720]  最困難的地方是什麼呢?
[00:24:09.720 --> 00:24:11.720]  不只是說出來的道理
[00:24:11.720 --> 00:24:13.720]  到底能不能信服他們
[00:24:13.720 --> 00:24:15.720]  更重要的是
[00:24:15.720 --> 00:24:16.720]  他們要看到
[00:24:16.720 --> 00:24:18.720]  看到我們說和我們做的
[00:24:18.720 --> 00:24:20.720]  是否一致
[00:24:20.720 --> 00:24:21.720]  還有
[00:24:21.720 --> 00:24:22.720]  他們要經歷到
[00:24:22.720 --> 00:24:26.720]  好像我們經歷到一樣
[00:24:26.720 --> 00:24:28.720]  當清楚了之後
[00:24:28.720 --> 00:24:32.720]  摩世就去召民間的長老來
[00:24:32.720 --> 00:24:33.720]  第七仙
[00:24:33.720 --> 00:24:35.720]  將耶穌所吩咐的話
[00:24:35.720 --> 00:24:38.720]  在他們的面前查明
[00:24:38.720 --> 00:24:41.720]  但我們看到百姓
[00:24:41.720 --> 00:24:43.720]  聽完之後
[00:24:43.720 --> 00:24:47.720]  都同聲回答
[00:24:47.720 --> 00:24:53.720]  這裡同聲回答的是哪些人呢?
[00:24:53.720 --> 00:24:55.720]  就是民間的長老
[00:24:55.720 --> 00:24:57.720]  你要記得
[00:24:57.720 --> 00:25:00.720]  以色列人是二百多萬人
[00:25:00.720 --> 00:25:03.720]  他們沒有理由是二百多萬人
[00:25:03.720 --> 00:25:05.720]  全部坐在那裡聽
[00:25:05.720 --> 00:25:06.720]  不行的
[00:25:06.720 --> 00:25:09.720]  是召喚了那些長老
[00:25:09.720 --> 00:25:14.720]  這些長老都是他們當中的領袖
[00:25:14.720 --> 00:25:15.720]  資深的領袖
[00:25:15.720 --> 00:25:17.720]  當然包括到千夫長
[00:25:17.720 --> 00:25:18.720]  百夫長
[00:25:18.720 --> 00:25:20.720]  這些都是他們的長老
[00:25:20.720 --> 00:25:21.720]  十二個族長
[00:25:21.720 --> 00:25:23.720]  全部都在裡面
[00:25:23.720 --> 00:25:27.720]  這些百姓同聲回答
[00:25:27.720 --> 00:25:29.720]  為什麼他們同聲回答呢?
[00:25:29.720 --> 00:25:31.720]  因為很簡單
[00:25:31.720 --> 00:25:33.720]  摩世說的話是他們經歷過的
[00:25:33.720 --> 00:25:35.720]  是他們看過的
[00:25:35.720 --> 00:25:36.720]  是他們知道的
[00:25:36.720 --> 00:25:38.720]  所以他們說
[00:25:38.720 --> 00:25:42.720]  凡是耶和華所說的
[00:25:42.720 --> 00:25:44.720]  我們都要遵行
[00:25:44.720 --> 00:25:47.720]  摩世就這樣將百姓的回風
[00:25:47.720 --> 00:25:48.720]  告訴神
[00:25:48.720 --> 00:25:50.720]  告訴耶和華
[00:25:50.720 --> 00:25:52.720]  耶和華對摩世說
[00:25:52.720 --> 00:25:55.720]  我要在默魂中臨到你那裡
[00:25:55.720 --> 00:25:59.720]  讓百姓在我跟你說話的時候
[00:25:59.720 --> 00:26:00.720]  可以聽得見
[00:26:00.720 --> 00:26:03.720]  這樣就可以永遠信你
[00:26:03.720 --> 00:26:06.720]  於是摩世就將百姓的話
[00:26:06.720 --> 00:26:08.720]  反共耶和華
[00:26:08.720 --> 00:26:12.720]  同樣將耶和華的吩咐
[00:26:12.720 --> 00:26:15.720]  告訴百姓
[00:26:15.720 --> 00:26:17.720]  兄弟姐妹
[00:26:17.720 --> 00:26:19.720]  我們見到摩世
[00:26:20.720 --> 00:26:22.720]  他真是一個
[00:26:22.720 --> 00:26:26.720]  神重用的領袖
[00:26:26.720 --> 00:26:28.720]  神吩咐他什麼
[00:26:28.720 --> 00:26:31.720]  他一字不漏
[00:26:31.720 --> 00:26:33.720]  全部都說了
[00:26:33.720 --> 00:26:35.720]  說完之後
[00:26:35.720 --> 00:26:37.720]  將百姓的警方
[00:26:37.720 --> 00:26:40.720]  同樣告訴我們的神
[00:26:40.720 --> 00:26:42.720]  耶和華
[00:26:42.720 --> 00:26:44.720]  是因為這樣的緣故
[00:26:44.720 --> 00:26:46.720]  我們見到
[00:26:46.720 --> 00:26:48.720]  今天作為神的一個領袖
[00:26:48.720 --> 00:26:53.720]  你和我都需要一字不漏
[00:26:53.720 --> 00:26:55.720]  將神吩咐我們的事
[00:26:55.720 --> 00:26:59.720]  全命去到百姓耳中
[00:26:59.720 --> 00:27:01.720]  又能夠透過我們所行的事
[00:27:01.720 --> 00:27:03.720]  讓百姓可以看得見
[00:27:03.720 --> 00:27:05.720]  目的是什麼
[00:27:05.720 --> 00:27:10.720]  是叫他們直接和耶和華建立這種關係
[00:27:10.720 --> 00:27:11.720]  不是間接
[00:27:11.720 --> 00:27:12.720]  是直接
[00:27:12.720 --> 00:27:14.720]  你要知道
[00:27:14.720 --> 00:27:17.720]  耶和華是沒有孫子的
[00:27:17.720 --> 00:27:19.720]  只有子女
[00:27:19.720 --> 00:27:21.720]  換句話說
[00:27:21.720 --> 00:27:23.720]  我們的子女
[00:27:23.720 --> 00:27:26.720]  是要他們直接相信神
[00:27:26.720 --> 00:27:28.720]  接受神
[00:27:28.720 --> 00:27:30.720]  接受主
[00:27:30.720 --> 00:27:31.720]  成為他們的主
[00:27:31.720 --> 00:27:35.720]  他們才會真真正正享受這種生活
[00:27:35.720 --> 00:27:37.720]  你不能夠說
[00:27:37.720 --> 00:27:41.720]  我爸爸受洗了
[00:27:41.720 --> 00:27:44.720]  我爸爸是基督徒
[00:27:44.720 --> 00:27:46.720]  神告訴我們
[00:27:46.720 --> 00:27:48.720]  你爸爸是你爸爸的事
[00:27:48.720 --> 00:27:50.720]  你是你的事
[00:27:50.720 --> 00:27:52.720]  這是很重要的
[00:27:52.720 --> 00:27:55.720]  接著我們看到第二部分
[00:27:55.720 --> 00:27:57.720]  百姓見到神
[00:27:57.720 --> 00:27:59.720]  是會沒有命的
[00:27:59.720 --> 00:28:01.720]  他們一定要緊緊記得
[00:28:01.720 --> 00:28:04.720]  如果百姓在那個時候
[00:28:04.720 --> 00:28:06.720]  直接見到神
[00:28:06.720 --> 00:28:08.720]  他們會沒有命
[00:28:08.720 --> 00:28:11.720]  第十次
[00:28:11.720 --> 00:28:14.720]  耶和華又對摩西說
[00:28:14.720 --> 00:28:16.720]  你往百姓那裡去
[00:28:16.720 --> 00:28:19.720]  叫他們今天明日自潔
[00:28:19.720 --> 00:28:22.720]  又叫他們洗衣服
[00:28:22.720 --> 00:28:23.720]  大家看到
[00:28:23.720 --> 00:28:24.720]  舊約時代
[00:28:24.720 --> 00:28:26.720]  用一個很實際的
[00:28:26.720 --> 00:28:28.720]  跌正我們的身體
[00:28:28.720 --> 00:28:30.720]  跌正我們的衣服
[00:28:30.720 --> 00:28:32.720]  但實際上
[00:28:32.720 --> 00:28:35.720]  神告訴我們
[00:28:35.720 --> 00:28:36.720]  這個自潔
[00:28:36.720 --> 00:28:39.720]  是講到我們生命的自潔
[00:28:39.720 --> 00:28:41.720]  內心的自潔
[00:28:41.720 --> 00:28:44.720]  是叫我們和罪一刀兩斷
[00:28:44.720 --> 00:28:47.720]  絕對不容許任何罪
[00:28:47.720 --> 00:28:50.720]  繼續存留在我們的身上
[00:28:50.720 --> 00:28:52.720]  十一節
[00:28:52.720 --> 00:28:53.720]  到第三天
[00:28:53.720 --> 00:28:54.720]  預備好了
[00:28:54.720 --> 00:28:55.720]  因為第三天
[00:28:55.720 --> 00:28:57.720]  就要在眾百姓面前
[00:28:57.720 --> 00:28:59.720]  降臨在西來山
[00:28:59.720 --> 00:29:00.720]  十二節
[00:29:00.720 --> 00:29:02.720]  你要在山的四圍
[00:29:02.720 --> 00:29:04.720]  給百姓定界限
[00:29:04.720 --> 00:29:06.720]  說你們當緊臣
[00:29:06.720 --> 00:29:08.720]  不可以上山去
[00:29:08.720 --> 00:29:11.720]  也不可以摸山的邊界
[00:29:11.720 --> 00:29:13.720]  凡摸山的
[00:29:13.720 --> 00:29:15.720]  必要自死他
[00:29:15.720 --> 00:29:17.720]  各位
[00:29:17.720 --> 00:29:21.720]  要見到才相信
[00:29:21.720 --> 00:29:24.720]  是很多人提及的一些東西
[00:29:24.720 --> 00:29:27.720]  你讓神讓我看一看吧
[00:29:27.720 --> 00:29:28.720]  我看不到
[00:29:28.720 --> 00:29:30.720]  我不會信的
[00:29:30.720 --> 00:29:33.720]  我們怎麼回應呢
[00:29:33.720 --> 00:29:35.720]  神告訴他
[00:29:35.720 --> 00:29:38.720]  如果你現在見到
[00:29:38.720 --> 00:29:42.720]  你就會沒命
[00:29:42.720 --> 00:29:44.720]  我們要問一問
[00:29:44.720 --> 00:29:48.720]  為什麼神要給他們這個吩咐呢
[00:29:48.720 --> 00:29:51.720]  一會兒我們再說
[00:29:51.720 --> 00:29:52.720]  十三節
[00:29:52.720 --> 00:29:56.720]  你看得更加嚴厲一點
[00:29:56.720 --> 00:29:59.720]  不可以用手來摸山
[00:29:59.720 --> 00:30:02.720]  是必要用石頭打死他
[00:30:02.720 --> 00:30:04.720]  用箭射透他
[00:30:04.720 --> 00:30:06.720]  無論是人
[00:30:06.720 --> 00:30:07.720]  是牲畜
[00:30:07.720 --> 00:30:08.720]  都不得活
[00:30:08.720 --> 00:30:11.720]  直到覺星脫牆的時候
[00:30:11.720 --> 00:30:15.720]  他們才可以去到山腳底
[00:30:15.720 --> 00:30:16.720]  不是上山
[00:30:16.720 --> 00:30:18.720]  是山腳那裡
[00:30:18.720 --> 00:30:19.720]  摩西下山
[00:30:19.720 --> 00:30:21.720]  就去到百姓那裡
[00:30:21.720 --> 00:30:22.720]  叫他們自結
[00:30:22.720 --> 00:30:23.720]  叫他們洗衣服
[00:30:23.720 --> 00:30:25.720]  然後對他們說
[00:30:25.720 --> 00:30:27.720]  到第三天要預備好了
[00:30:27.720 --> 00:30:29.720]  不可以親近女人
[00:30:29.720 --> 00:30:31.720]  要整個的心
[00:30:31.720 --> 00:30:32.720]  完完全全
[00:30:32.720 --> 00:30:34.720]  轉日轉日
[00:30:34.720 --> 00:30:37.720]  來等候神
[00:30:37.720 --> 00:30:39.720]  各位兄弟姐妹
[00:30:39.720 --> 00:30:42.720]  在這段聖經里就說了
[00:30:42.720 --> 00:30:44.720]  神正說
[00:30:44.720 --> 00:30:47.720]  摩西你可以上來
[00:30:47.720 --> 00:30:50.720]  但聖約翰比特說
[00:30:50.720 --> 00:30:53.720]  摩西第一次在山
[00:30:53.720 --> 00:30:56.720]  在荊棘叢
[00:30:56.720 --> 00:31:00.720]  來聽到神的呼救
[00:31:00.720 --> 00:31:05.720]  他要蒙上他的眼
[00:31:05.720 --> 00:31:07.720]  蒙上他的面
[00:31:07.720 --> 00:31:09.720]  預感變身
[00:31:09.720 --> 00:31:12.720]  太升級了
[00:31:12.720 --> 00:31:14.720]  然後神就在那時候
[00:31:14.720 --> 00:31:16.720]  介紹他自己
[00:31:16.720 --> 00:31:18.720]  我就是自有為有
[00:31:18.720 --> 00:31:20.720]  愚民 嗨呀
[00:31:20.720 --> 00:31:23.720]  其實就是說
[00:31:23.720 --> 00:31:25.720]  我說有就有
[00:31:25.720 --> 00:31:27.720]  我說立就立
[00:31:27.720 --> 00:31:30.720]  我是一個沒有變有
[00:31:30.720 --> 00:31:32.720]  來創造一切的神
[00:31:32.720 --> 00:31:34.720]  我也是改造一切的神
[00:31:34.720 --> 00:31:38.720]  我甚至是將一切的
[00:31:38.720 --> 00:31:41.720]  所謂詭導詭跡
[00:31:41.720 --> 00:31:43.720]  整個宇宙世界
[00:31:43.720 --> 00:31:44.720]  如何運行的
[00:31:44.720 --> 00:31:46.720]  那些法則
[00:31:46.720 --> 00:31:47.720]  包括GPS
[00:31:47.720 --> 00:31:49.720]  都建立起來
[00:31:49.720 --> 00:31:51.720]  這個耀武
[00:31:51.720 --> 00:31:53.720]  他就是這一位的神
[00:31:53.720 --> 00:31:54.720]  耀武說
[00:31:54.720 --> 00:31:56.720]  這個字的字根
[00:31:56.720 --> 00:31:58.720]  在創世紀一章
[00:31:58.720 --> 00:32:01.720]  已經出現了二十三次
[00:32:01.720 --> 00:32:04.720]  間接出現更多
[00:32:04.720 --> 00:32:06.720]  但還是讓我們看得見
[00:32:06.720 --> 00:32:08.720]  原來耀武說這個名字
[00:32:08.720 --> 00:32:14.720]  是一個人直接和神交往了之後
[00:32:14.720 --> 00:32:15.720]  才給人知道
[00:32:15.720 --> 00:32:17.720]  是要告訴他們
[00:32:17.720 --> 00:32:19.720]  他的名字就是「我是」
[00:32:19.720 --> 00:32:22.720]  他的名字就是「我創造」
[00:32:22.720 --> 00:32:25.720]  他的名字就是「我令他成為」
[00:32:25.720 --> 00:32:29.720]  他的名字就是「我要令他運行不息」
[00:32:29.720 --> 00:32:31.720]  就是這樣的意思
[00:32:31.720 --> 00:32:33.720]  各位丁姐妹
[00:32:33.720 --> 00:32:35.720]  我們看得見
[00:32:35.720 --> 00:32:37.720]  在這段聖經里
[00:32:37.720 --> 00:32:39.720]  第三人
[00:32:39.720 --> 00:32:41.720]  又說要在眾百姓的眼前
[00:32:41.720 --> 00:32:44.720]  降落在西乃山的上面
[00:32:44.720 --> 00:32:47.720]  或者西奈山的上面
[00:32:47.720 --> 00:32:50.720]  然後他當中定了階下
[00:32:50.720 --> 00:32:51.720]  叫他們謹慎
[00:32:51.720 --> 00:32:52.720]  不要上山
[00:32:52.720 --> 00:32:53.720]  不要摸
[00:32:53.720 --> 00:32:54.720]  一摸
[00:32:54.720 --> 00:32:56.720]  死定了
[00:32:56.720 --> 00:33:06.720]  這段聖經多多少少有預表的作用
[00:33:06.720 --> 00:33:09.720]  這個預表的作用是什麼呢?
[00:33:09.720 --> 00:33:15.720]  就是人哪個時候一定會見到神呢?
[00:33:15.720 --> 00:33:17.720]  是人都會見到的
[00:33:17.720 --> 00:33:19.720]  兩次的機會
[00:33:19.720 --> 00:33:21.720]  一次基督台前
[00:33:21.720 --> 00:33:23.720]  面對面見到
[00:33:23.720 --> 00:33:25.720]  這就肯定了
[00:33:25.720 --> 00:33:28.720]  甚至這群在基督台前見到神的人
[00:33:28.720 --> 00:33:32.720]  在他們之前已經見到的了
[00:33:32.720 --> 00:33:34.720]  另一種
[00:33:34.720 --> 00:33:36.720]  白色大寶藏
[00:33:36.720 --> 00:33:38.720]  是人都會見到神
[00:33:38.720 --> 00:33:44.720]  問題就是論我行佛的審判
[00:33:44.720 --> 00:33:47.720]  是定罪的審判
[00:33:47.720 --> 00:33:49.720]  所以因為這樣的緣故
[00:33:49.720 --> 00:33:51.720]  這個預表是在預表什麼呢?
[00:33:51.720 --> 00:33:53.720]  是人靠自己
[00:33:53.720 --> 00:33:57.720]  無論你是多麼好人
[00:33:57.720 --> 00:34:03.720]  你沒可能可以上天堂見到神
[00:34:03.720 --> 00:34:07.720]  我一會兒會和大家分享一些經歷
[00:34:07.720 --> 00:34:09.720]  你就會知道
[00:34:09.720 --> 00:34:13.720]  接著我們看看
[00:34:13.720 --> 00:34:20.720]  很多人將神的吩咐當作耳邊風
[00:34:20.720 --> 00:34:27.720]  但是如果我們連這些警告都不想
[00:34:27.720 --> 00:34:33.720]  完完全全不守神吩咐的東西
[00:34:33.720 --> 00:34:35.720]  帶來的結果會怎樣呢?
[00:34:35.720 --> 00:34:39.720]  就會大禍臨頭
[00:34:39.720 --> 00:34:41.720]  就像這段聖經所說
[00:34:41.720 --> 00:34:44.720]  不要用手來摸
[00:34:44.720 --> 00:34:46.720]  為什麼呢?
[00:34:46.720 --> 00:34:48.720]  不要上身
[00:34:48.720 --> 00:34:51.720]  上身的時候一定要用石頭打死
[00:34:51.720 --> 00:34:53.720]  或者用箭射頭
[00:34:53.720 --> 00:34:57.720]  無論是人還是畜生都不能活
[00:34:57.720 --> 00:35:00.720]  到覺醒拖長的時候
[00:35:00.720 --> 00:35:03.720]  你才可以來到山腳
[00:35:03.720 --> 00:35:06.720]  你都不能直接上山見到神
[00:35:06.720 --> 00:35:10.720]  因為見到已經是死的時候
[00:35:10.720 --> 00:35:13.720]  這個當中都預表一樣東西
[00:35:13.720 --> 00:35:18.720]  只有一樣東西能讓我們見到神
[00:35:18.720 --> 00:35:22.720]  就是聖殿的幕
[00:35:22.720 --> 00:35:30.720]  聖殿的幕將人和神隔開
[00:35:30.720 --> 00:35:36.720]  連大祭司一年只能去一次摸黑
[00:35:36.720 --> 00:35:37.720]  進去裡面
[00:35:37.720 --> 00:35:41.720]  加上燈油
[00:35:41.720 --> 00:35:46.720]  其餘的人一律不能進去裡面
[00:35:46.720 --> 00:35:49.720]  為什麼呢?
[00:35:49.720 --> 00:35:53.720]  因為那是至聖所
[00:35:53.720 --> 00:35:55.720]  進去裡面的時候
[00:35:55.720 --> 00:35:59.720]  如果一個人仍有一點點的罪未被除去
[00:35:59.720 --> 00:36:01.720]  他都會死的
[00:36:01.720 --> 00:36:04.720]  除非他得到一個permission
[00:36:04.720 --> 00:36:06.720]  就是神的permission
[00:36:06.720 --> 00:36:08.720]  准許你可以進去
[00:36:08.720 --> 00:36:10.720]  大祭司一年就讓他進去一次
[00:36:10.720 --> 00:36:13.720]  就是這樣
[00:36:13.720 --> 00:36:15.720]  好了
[00:36:15.720 --> 00:36:19.720]  人間的命令又如何呢?
[00:36:19.720 --> 00:36:22.720]  最近這些大風
[00:36:22.720 --> 00:36:25.720]  十級的巨風
[00:36:25.720 --> 00:36:29.720]  很多人不理政府的警告
[00:36:29.720 --> 00:36:32.720]  大風浪就大風浪
[00:36:32.720 --> 00:36:36.720]  有些人直接去拍那些大風浪
[00:36:36.720 --> 00:36:38.720]  讓人看
[00:36:38.720 --> 00:36:40.720]  多好啊
[00:36:40.720 --> 00:36:43.720]  三個少年
[00:36:43.720 --> 00:36:48.720]  結果因為這樣的緣故被巨浪捲走
[00:36:48.720 --> 00:36:50.720]  捲走求救都沒用
[00:36:50.720 --> 00:36:55.720]  那些浪基本上你會游泳都不行
[00:36:55.720 --> 00:36:57.720]  不過好在有一家人
[00:36:57.720 --> 00:37:00.720]  他們自己本身剛好
[00:37:00.720 --> 00:37:03.720]  就因為有一隻漁船經過
[00:37:03.720 --> 00:37:04.720]  所以救他
[00:37:04.720 --> 00:37:06.720]  但仍然危殆
[00:37:06.720 --> 00:37:11.720]  一家三口還在危殆的狀態當中
[00:37:11.720 --> 00:37:13.720]  有些是嚴重的
[00:37:13.720 --> 00:37:19.720]  但這個被風捲走的三個少年
[00:37:19.720 --> 00:37:22.720]  沒那麼幸運
[00:37:22.720 --> 00:37:24.720]  有些救不了
[00:37:24.720 --> 00:37:27.720]  最近我都聽到有些人說
[00:37:27.720 --> 00:37:31.720]  如果連政府這麼嚴厲的警告
[00:37:31.720 --> 00:37:33.720]  電台警告都不聽
[00:37:33.720 --> 00:37:36.720]  照樣冒險的話
[00:37:36.720 --> 00:37:39.720]  其實就算不死
[00:37:39.720 --> 00:37:42.720]  都要判他們
[00:37:42.720 --> 00:37:44.720]  來罰款
[00:37:44.720 --> 00:37:46.720]  浪費了那麼多警力
[00:37:46.720 --> 00:37:49.720]  浪費了那麼多消防員的力量
[00:37:49.720 --> 00:37:51.720]  救生員的力量
[00:37:51.720 --> 00:37:54.720]  所以要罰款
[00:37:54.720 --> 00:37:57.720]  不過死了
[00:37:57.720 --> 00:37:59.720]  罰什麼都沒用
[00:37:59.720 --> 00:38:04.720]  很多時候我們很容易忽略警告
[00:38:04.720 --> 00:38:08.720]  是要視戴利的結果
[00:38:08.720 --> 00:38:12.720]  我們後悔都沒救
[00:38:12.720 --> 00:38:15.720]  為什麼看到神會死呢?
[00:38:15.720 --> 00:38:19.720]  原來這是救藥預表的意義
[00:38:19.720 --> 00:38:23.720]  救藥預表的意義就是告訴人
[00:38:23.720 --> 00:38:26.720]  如果是靠守律法
[00:38:26.720 --> 00:38:28.720]  你才能清理的話
[00:38:28.720 --> 00:38:30.720]  我們是沒救的
[00:38:30.720 --> 00:38:32.720]  羅馬書三章十九節
[00:38:32.720 --> 00:38:36.720]  律法上的話都是對律法以下的人說的
[00:38:36.720 --> 00:38:38.720]  要塞住他們的口
[00:38:38.720 --> 00:38:42.720]  要普世的人都服在神的審判之下
[00:38:42.720 --> 00:38:45.720]  二十節更清楚
[00:38:45.720 --> 00:38:47.720]  凡有血氣的
[00:38:47.720 --> 00:38:51.720]  並沒有一個因為行律法能在神的面前輕饒
[00:38:51.720 --> 00:38:54.720]  因為律法本是叫人知罪
[00:38:54.720 --> 00:38:56.720]  原來律法的功效是什麼呢?
[00:38:56.720 --> 00:38:59.720]  是讓人知道自己不完全有罪
[00:38:59.720 --> 00:39:01.720]  二十三和二十四節
[00:39:01.720 --> 00:39:03.720]  因為世人都犯了罪
[00:39:03.720 --> 00:39:05.720]  規缺了神的威
[00:39:05.720 --> 00:39:07.720]  如今卻蒙神的恩典
[00:39:07.720 --> 00:39:10.720]  因基督耶穌的救贖
[00:39:10.720 --> 00:39:13.720]  這一救贖就是他自己親自取了
[00:39:13.720 --> 00:39:17.720]  奴僕的形象人的樣式來到世界
[00:39:17.720 --> 00:39:21.720]  然後代替人死在十字團
[00:39:21.720 --> 00:39:28.720]  神是樂於將所有願意相信耶穌的人的罪
[00:39:28.720 --> 00:39:33.720]  全部加在耶穌基督的身上
[00:39:33.720 --> 00:39:38.720]  以至他們因為這樣就能白白清延
[00:39:38.720 --> 00:39:40.720]  有人問一個問題
[00:39:40.720 --> 00:39:46.720]  為什麼只信耶穌的人才能夠被救贖
[00:39:46.720 --> 00:39:50.720]  為什麼不信就不背他們的罪
[00:39:50.720 --> 00:39:52.720]  令他們不得救呢?
[00:39:52.720 --> 00:39:54.720]  其實很簡單
[00:39:54.720 --> 00:39:57.720]  約翰福音一章十二節
[00:39:57.720 --> 00:40:03.720]  凡接待他的人就是信他命的人
[00:40:03.720 --> 00:40:08.720]  神就會賜他們一個權柄作神的兒女
[00:40:08.720 --> 00:40:10.720]  弟兄姊妹
[00:40:10.720 --> 00:40:12.720]  信耶穌是什麼意思呢?
[00:40:12.720 --> 00:40:14.720]  就是接受耶穌
[00:40:14.720 --> 00:40:18.720]  耶穌的救恩你不接受
[00:40:18.720 --> 00:40:22.720]  死與人無憂
[00:40:22.720 --> 00:40:24.720]  與人無關
[00:40:24.720 --> 00:40:28.720]  是你自己怨自己不要
[00:40:28.720 --> 00:40:31.720]  是因為這樣原本得救的人
[00:40:31.720 --> 00:40:32.720]  無從自誇
[00:40:32.720 --> 00:40:34.720]  不得救的人
[00:40:34.720 --> 00:40:38.720]  你可以說罪無可恕
[00:40:38.720 --> 00:40:42.720]  你只能怪自己不接受
[00:40:42.720 --> 00:40:47.720]  我曾經對著一個大慈善家
[00:40:47.720 --> 00:40:54.720]  他被報章稱為百孝之父
[00:40:54.720 --> 00:40:55.720]  為什麼呢?
[00:40:55.720 --> 00:41:02.720]  因為中國所有大學都有他捐的錢來幫助他們
[00:41:02.720 --> 00:41:04.720]  無論建圖書館也好
[00:41:04.720 --> 00:41:06.720]  建某些建築物也好
[00:41:06.720 --> 00:41:08.720]  建建築物也好
[00:41:08.720 --> 00:41:10.720]  助學金也好
[00:41:10.720 --> 00:41:11.720]  什麼都好
[00:41:12.720 --> 00:41:17.720]  一生裡面百分之九十以上的財產
[00:41:17.720 --> 00:41:19.720]  全部捐出來
[00:41:19.720 --> 00:41:21.720]  來發展教育
[00:41:21.720 --> 00:41:25.720]  不僅是大學
[00:41:25.720 --> 00:41:27.720]  香港的八大院校
[00:41:27.720 --> 00:41:29.720]  全部都有他捐的錢
[00:41:29.720 --> 00:41:31.720]  資助他們
[00:41:31.720 --> 00:41:35.720]  甚至田家炳中學是唯一
[00:41:35.720 --> 00:41:39.720]  可以用一個人的名字來建立的中學
[00:41:39.720 --> 00:41:47.720]  在內地繼續不斷產生出來建立人
[00:41:47.720 --> 00:41:53.720]  田家炳和我查經查了一年
[00:41:53.720 --> 00:41:57.720]  離教會聚會起碼來了十多年
[00:41:57.720 --> 00:41:59.720]  他太太受了洗
[00:41:59.720 --> 00:42:00.720]  他始終沒信
[00:42:00.720 --> 00:42:02.720]  他的問題只有一個
[00:42:02.720 --> 00:42:06.720]  為什麼好人都要信耶穌才得救呢?
[00:42:06.720 --> 00:42:09.720]  為什麼好人不可以憑做好事
[00:42:09.720 --> 00:42:12.720]  做好人就上天台?
[00:42:12.720 --> 00:42:17.720]  我第一次查完一年聖經之後
[00:42:17.720 --> 00:42:19.720]  我知道他有這個問題
[00:42:19.720 --> 00:42:21.720]  所以我就用了一個比喻
[00:42:21.720 --> 00:42:23.720]  拍了一張照片
[00:42:23.720 --> 00:42:28.720]  就是貪病的人穿上了保護衣物
[00:42:28.720 --> 00:42:30.720]  還要消毒
[00:42:30.720 --> 00:42:33.720]  才可以去到隔離病房貪病
[00:42:33.720 --> 00:42:35.720]  我問他一個問題
[00:42:35.720 --> 00:42:37.720]  田世伯
[00:42:37.720 --> 00:42:40.720]  如果我去隔離病房貪病
[00:42:40.720 --> 00:42:42.720]  我告訴醫生
[00:42:42.720 --> 00:42:45.720]  我全身的衣服都是新的
[00:42:45.720 --> 00:42:46.720]  底衣服都是新的
[00:42:46.720 --> 00:42:48.720]  鞋襪都是新的
[00:42:48.720 --> 00:42:50.720]  我的頭和身
[00:42:50.720 --> 00:42:54.720]  那天洗了三次澡
[00:42:54.720 --> 00:42:56.720]  但我就這樣去
[00:42:56.720 --> 00:42:57.720]  不穿保護衣物
[00:42:57.720 --> 00:42:58.720]  又不消毒
[00:42:58.720 --> 00:43:01.720]  就這樣進去隔離病房貪病
[00:43:01.720 --> 00:43:03.720]  如果你是醫生
[00:43:03.720 --> 00:43:05.720]  你給不給?
[00:43:05.720 --> 00:43:07.720]  他立刻回應
[00:43:07.720 --> 00:43:09.720]  一定不給
[00:43:09.720 --> 00:43:11.720]  我問他為什麼
[00:43:11.720 --> 00:43:13.720]  他說
[00:43:13.720 --> 00:43:16.720]  雖然肉眼看不到
[00:43:16.720 --> 00:43:19.720]  但細菌無處不在
