
[00:00:00.000 --> 00:00:07.000]  好 大家姐妹 讓我們在聆聽主的說話
[00:30:31.560 --> 00:30:32.560]  或者告訴大家
[00:30:32.560 --> 00:30:34.560]  或者你未必知道
[00:30:34.560 --> 00:30:36.560]  我懂得做
[00:30:36.560 --> 00:30:38.560]  我就來做
[00:30:38.560 --> 00:30:42.560]  不用推不用追
[00:30:42.560 --> 00:30:43.560]  自己會做
[00:30:43.560 --> 00:30:46.560]  因為這是你的屬靈家
[00:30:46.560 --> 00:30:52.560]  這幫門徒來到這個除梟的第一天
[00:30:52.560 --> 00:30:54.560]  主動來問耶穌
[00:30:54.560 --> 00:30:56.560]  這是他的生命
[00:30:56.560 --> 00:30:58.560]  他問耶穌什麼
[00:30:58.560 --> 00:31:01.560]  你吃如月的筵席
[00:31:01.560 --> 00:31:02.560]  有沒有留意到
[00:31:02.560 --> 00:31:04.560]  這裏有些點點點
[00:31:04.560 --> 00:31:07.560]  點點點是什麼
[00:31:07.560 --> 00:31:11.560]  如月節的節字開始點點點
[00:31:11.560 --> 00:31:13.560]  點到筵席
[00:31:13.560 --> 00:31:15.560]  就是說這些字眼
[00:31:15.560 --> 00:31:18.560]  不存在原文裏面
[00:31:18.560 --> 00:31:20.560]  他們問的是
[00:31:20.560 --> 00:31:23.560]  你要吃如月
[00:31:23.560 --> 00:31:26.560]  如月是什麼意思
[00:31:26.560 --> 00:31:28.560]  拯救這件事情
[00:31:28.560 --> 00:31:31.560]  紀念昔日上帝拯救以色列民
[00:31:31.560 --> 00:31:34.560]  從這個罪的世界
[00:31:34.560 --> 00:31:37.560]  埃及的苦裏面走出來
[00:31:37.560 --> 00:31:40.560]  要我們在哪裏為你去預備
[00:31:40.560 --> 00:31:42.560]  這裏指哪裏
[00:31:42.560 --> 00:31:44.560]  他要問耶穌
[00:31:44.560 --> 00:31:47.560]  我的主你想在哪裏
[00:31:47.560 --> 00:31:52.560]  去進行這個紀念的活動呢
[00:31:52.560 --> 00:31:56.560]  如月整個的節期
[00:31:56.560 --> 00:32:01.560]  他們是包括了至少一個月的時間
[00:32:01.560 --> 00:32:03.560]  由亞不月的開頭
[00:32:03.560 --> 00:32:07.560]  首天先有七天的除梟的活動
[00:32:07.560 --> 00:32:11.560]  然後再由第八天開始
[00:32:11.560 --> 00:32:14.560]  吃這個無酵餅七天
[00:32:14.560 --> 00:32:19.560]  紀念昔日在抗野路上的那種趕急
[00:32:19.560 --> 00:32:23.560]  尤其是上帝的拯救
[00:32:23.560 --> 00:32:26.560]  然後去到第十四天
[00:32:26.560 --> 00:32:32.560]  正式如月節期的開始
[00:32:32.560 --> 00:32:38.560]  紀念他們開始出埃及記的捆綁
[00:32:38.560 --> 00:32:40.560]  然後怎樣
[00:32:40.560 --> 00:32:42.560]  一路這樣守
[00:32:42.560 --> 00:32:47.560]  在過程中會吃七天的無酵餅
[00:32:47.560 --> 00:32:53.560]  直至到最後會慶
[00:32:53.560 --> 00:32:57.560]  可以為期一個月的時間
[00:32:57.560 --> 00:33:02.560]  然後有一個他們稱之為七七節
[00:33:02.560 --> 00:33:04.560]  是一個豐收的慶祝
[00:33:04.560 --> 00:33:07.560]  感謝上帝的大靈
[00:33:07.560 --> 00:33:11.560]  無酵是整個原本
[00:33:11.560 --> 00:33:18.560]  將一個慣常的生活打斷的一個記載
[00:33:18.560 --> 00:33:22.560]  所以馬太都記載這件事的時候
[00:33:22.560 --> 00:33:26.560]  他沒有將它記載為無酵節
[00:33:26.560 --> 00:33:30.560]  而是記載無酵的第一天
[00:33:30.560 --> 00:33:35.560]  就是要將我們的焦點重新放回那個核心
[00:33:35.560 --> 00:33:41.560]  就是我們應該怎樣和平日慣常
[00:33:41.560 --> 00:33:46.560]  日日用烤煮麵包煮餅這個活動
[00:33:46.560 --> 00:33:48.560]  將它脫離開
[00:33:48.560 --> 00:33:52.560]  進入一個艱苦的過程
[00:33:52.560 --> 00:33:56.560]  不過這個卻是一個拯救的機會
[00:33:56.560 --> 00:34:01.560]  第一次德蒙拯救不是一件容易的事
[00:34:01.560 --> 00:34:03.560]  不是來嘆世界的事
[00:34:03.560 --> 00:34:05.560]  不是說所有困難解決
[00:34:05.560 --> 00:34:06.560]  就得以拯救
[00:34:06.560 --> 00:34:10.560]  說真的到今時今日的情況
[00:34:10.560 --> 00:34:13.560]  你和我仍然在拯救的過程當中
[00:34:13.560 --> 00:34:17.560]  未完全得到這個脫離罪的捆綁
[00:34:17.560 --> 00:34:19.560]  因為我們仍然會在一個罪的世界
[00:34:19.560 --> 00:34:24.560]  所以我們不要期望現在在信主的過程當中
[00:34:24.560 --> 00:34:27.560]  於是你所有的問題就會解決
[00:34:27.560 --> 00:34:28.560]  於是你信了耶穌之後
[00:34:28.560 --> 00:34:30.560]  你就會一帆風順
[00:34:30.560 --> 00:34:32.560]  現在就開開心心活下去
[00:34:32.560 --> 00:34:35.560]  教會騙你的教會是怎樣做的
[00:34:35.560 --> 00:34:37.560]  就是當你回來教會之後
[00:34:37.560 --> 00:34:38.560]  這是一個慶典
[00:34:38.560 --> 00:34:41.560]  從今以後你很開心的生活
[00:34:41.560 --> 00:34:45.560]  所以你回來教會開心的
[00:34:45.560 --> 00:34:47.560]  我個個崇拜都慶祝的
[00:34:47.560 --> 00:34:52.560]  打鼓唱詩有戲劇給你看
[00:34:52.560 --> 00:34:54.560]  頂梓慕
[00:34:54.560 --> 00:34:58.560]  我們仍然在一個罪惡的世界裏
[00:34:58.560 --> 00:35:03.560]  我仍然在出埃及的過程當中
[00:35:03.560 --> 00:35:06.560]  出埃及的過程當中是什麼呢
[00:35:06.560 --> 00:35:08.560]  胡舒服
[00:35:08.560 --> 00:35:10.560]  不是啊
[00:35:10.560 --> 00:35:14.560]  我們每天早上都在等這些馬打
[00:35:14.560 --> 00:35:17.560]  等這些鵪鶉飛來
[00:35:17.560 --> 00:35:19.560]  不知道什麼時候
[00:35:19.560 --> 00:35:20.560]  總之是定時
[00:35:20.560 --> 00:35:23.560]  你憑信去接受
[00:35:23.560 --> 00:35:33.560]  你沒有這樣的格局和慣常的慣性掛勾的話
[00:35:33.560 --> 00:35:37.560]  你不把它打斷的話
[00:35:37.560 --> 00:35:40.560]  不在這個地方操練的話
[00:35:40.560 --> 00:35:44.560]  你就很容易被這個世界慢慢馴服同化
[00:35:44.560 --> 00:35:48.560]  胡同問在哪裏
[00:35:48.560 --> 00:35:50.560]  耶穌就告訴他在哪裏
[00:35:50.560 --> 00:35:53.560]  我們看看耶穌怎樣回答
[00:35:53.560 --> 00:35:55.560]  你們進城去
[00:35:55.560 --> 00:35:57.560]  到某人那裏
[00:35:57.560 --> 00:35:58.560]  對他說
[00:35:58.560 --> 00:36:00.560]  夫子說
[00:36:00.560 --> 00:36:02.560]  我的時候快到了
[00:36:02.560 --> 00:36:05.560]  我與門徒要在你家裏守節期
[00:36:05.560 --> 00:36:07.560]  這句說話
[00:36:07.560 --> 00:36:11.560]  驟眼看上去就好像很霸道
[00:36:11.560 --> 00:36:14.560]  門徒不要緊的
[00:36:14.560 --> 00:36:16.560]  我是耶穌
[00:36:16.560 --> 00:36:18.560]  你進城
[00:36:18.560 --> 00:36:20.560]  隨便去找個人
[00:36:20.560 --> 00:36:21.560]  單聲
[00:36:21.560 --> 00:36:22.560]  我大佬
[00:36:22.560 --> 00:36:23.560]  不是大佬
[00:36:23.560 --> 00:36:25.560]  耶穌
[00:36:25.560 --> 00:36:26.560]  是你老師
[00:36:26.560 --> 00:36:28.560]  現在要找個地方來開飯
[00:36:28.560 --> 00:36:30.560]  守節
[00:36:30.560 --> 00:36:34.560]  是不是這樣啊
[00:36:34.560 --> 00:36:36.560]  不是為什麼
[00:36:36.560 --> 00:36:38.560]  看看
[00:36:38.560 --> 00:36:39.560]  耶穌的回答是
[00:36:39.560 --> 00:36:42.560]  你們進城去到某人那裏
[00:36:42.560 --> 00:36:44.560]  這個某人
[00:36:44.560 --> 00:36:48.560]  不是不知道是誰
[00:36:48.560 --> 00:36:50.560]  這個人
[00:36:50.560 --> 00:36:56.560]  是耶穌和門徒都知道是誰
[00:36:56.560 --> 00:36:57.560]  某人
[00:36:57.560 --> 00:37:00.560]  馬太刻意不介紹這個人給你們知道
[00:37:00.560 --> 00:37:02.560]  這種做法很熟悉
[00:37:02.560 --> 00:37:04.560]  什麼時候見過
[00:37:04.560 --> 00:37:06.560]  剛剛上一段經文我們才見過
[00:37:06.560 --> 00:37:08.560]  那個拿著一瓶
[00:37:08.560 --> 00:37:10.560]  用玉瓶帶來的
[00:37:10.560 --> 00:37:12.560]  很珍貴的乳香
[00:37:12.560 --> 00:37:13.560]  那個女士
[00:37:13.560 --> 00:37:15.560]  那個女士是誰
[00:37:15.560 --> 00:37:17.560]  馬太不告訴你們
[00:37:17.560 --> 00:37:19.560]  不告訴你們
[00:37:19.560 --> 00:37:21.560]  不是讓你們心思
[00:37:21.560 --> 00:37:22.560]  而不告訴你們
[00:37:22.560 --> 00:37:24.560]  就是因為這個不是主子
[00:37:24.560 --> 00:37:28.560]  當然我們在第二卷福音書裏面
[00:37:28.560 --> 00:37:29.560]  知道這個是誰
[00:37:29.560 --> 00:37:31.560]  不過我不想在這裏再重複
[00:37:31.560 --> 00:37:33.560]  免得你們錯誤理解
[00:37:33.560 --> 00:37:35.560]  耶穌在這裏說
[00:37:35.560 --> 00:37:36.560]  你們知道是誰
[00:37:36.560 --> 00:37:38.560]  你們去到那家人裏面
[00:37:38.560 --> 00:37:40.560]  某某那裏
[00:37:40.560 --> 00:37:43.560]  你見到其中一個人
[00:37:43.560 --> 00:37:45.560]  大家相識的
[00:37:45.560 --> 00:37:47.560]  不是不認識的
[00:37:47.560 --> 00:37:49.560]  然後你跟他說
[00:37:49.560 --> 00:37:52.560]  夫子這樣說這番說話
[00:37:52.560 --> 00:37:54.560]  時候差不多了
[00:37:54.560 --> 00:37:57.560]  我和我的門徒
[00:37:57.560 --> 00:37:59.560]  就想在你家裏
[00:37:59.560 --> 00:38:01.560]  就要在你家裏守月月
[00:38:01.560 --> 00:38:05.560]  有沒有節日
[00:38:05.560 --> 00:38:09.560]  畫本寫得很好
[00:38:09.560 --> 00:38:11.560]  點點點的那一節
[00:38:11.560 --> 00:38:13.560]  我要和你一起守月月
[00:38:13.560 --> 00:38:17.560]  耶穌在不斷提醒那班門徒
[00:38:17.560 --> 00:38:21.560]  包括馬太都抓到耶穌的心思
[00:38:21.560 --> 00:38:23.560]  一路提及月月的問題
[00:38:23.560 --> 00:38:25.560]  月月是甚麼
[00:38:25.560 --> 00:38:29.560]  脫離是埃及的苦
[00:38:29.560 --> 00:38:35.560]  真正人類的苦是陷在罪當中
[00:38:35.560 --> 00:38:41.560]  月月的目的就是脫離這個苦
[00:38:41.560 --> 00:38:43.560]  是怎樣脫離這個苦
[00:38:43.560 --> 00:38:45.560]  是靠馴服上帝的命令
[00:38:45.560 --> 00:38:48.560]  怎樣馴服上帝的命令
[00:38:48.560 --> 00:38:50.560]  就是月月
[00:38:50.560 --> 00:38:52.560]  月月的做法就是
[00:38:52.560 --> 00:38:55.560]  要在每個人家門上
[00:38:55.560 --> 00:38:58.560]  塗上羔羊的血
[00:38:58.560 --> 00:39:00.560]  上帝的靈就會繞過
[00:39:00.560 --> 00:39:10.560]  不會殺這房子裏面的長子
[00:39:10.560 --> 00:39:12.560]  然後怎樣
[00:39:12.560 --> 00:39:15.560]  就在那裏審這個節
[00:39:15.560 --> 00:39:17.560]  一起謹慎
[00:39:17.560 --> 00:39:21.560]  辦好上帝的工作
[00:39:21.560 --> 00:39:23.560]  聖經十九節說
[00:39:23.560 --> 00:39:26.560]  門徒就依照著耶穌的吩咐
[00:39:26.560 --> 00:39:33.560]  預備好這個如月的一切
[00:39:33.560 --> 00:39:35.560]  聽眾們
[00:39:35.560 --> 00:39:37.560]  從這段聖經裏面
[00:39:37.560 --> 00:39:40.560]  讓我們看得很清楚一件事
[00:39:40.560 --> 00:39:43.560]  耶穌用了如月這個題目
[00:39:43.560 --> 00:39:47.560]  用了除巧這件事件
[00:39:47.560 --> 00:39:51.560]  要用這件事來教導每一個門徒
[00:39:51.560 --> 00:39:55.560]  你們不要仍然
[00:39:55.560 --> 00:40:01.560]  在舊時的思想上被影響
[00:40:01.560 --> 00:40:05.560]  一直在埃及生活的生活
[00:40:05.560 --> 00:40:07.560]  你為奴
[00:40:07.560 --> 00:40:09.560]  但你覺得可以找到一餐吃
[00:40:09.560 --> 00:40:11.560]  所以你覺得會好一點
[00:40:11.560 --> 00:40:13.560]  為什麼要走出來
[00:40:13.560 --> 00:40:15.560]  在這個曠野裏面
[00:40:15.560 --> 00:40:18.560]  離開這個這麼好的埃及地
[00:40:18.560 --> 00:40:23.560]  最主要的原因是因為一個拯救
[00:40:23.560 --> 00:40:28.560]  上帝要人得到拯救
[00:40:28.560 --> 00:40:31.560]  也要將那些願意得到拯救的人
[00:40:31.560 --> 00:40:35.560]  和上帝一起走出來
[00:40:35.560 --> 00:40:39.560]  你如果要和上帝一起走出來的話
[00:40:39.560 --> 00:40:44.560]  進入到上帝的應許之地的話
[00:40:44.560 --> 00:40:47.560]  那你就要和平日不同
[00:40:47.560 --> 00:40:53.560]  要過一個無效的生活
[00:40:53.560 --> 00:40:59.560]  這需要不斷操練的事情
[00:40:59.560 --> 00:41:04.560]  不是一時一刻一次的事情
[00:41:04.560 --> 00:41:08.560]  門徒按照耶穌的做法
[00:41:08.560 --> 00:41:19.560]  安排好餘月的過程
[00:41:19.560 --> 00:41:23.560]  這件事並不是莫名其妙的
[00:41:23.560 --> 00:41:26.560]  他們心中願意跟隨主
[00:41:26.560 --> 00:41:31.560]  所以上主給予他們這樣的提示
[00:41:31.560 --> 00:41:34.560]  我們有沒有同樣的這種
[00:41:34.560 --> 00:41:39.560]  離開我們的舒適區的思想
[00:41:39.560 --> 00:41:43.560]  每間教會都一樣
[00:41:43.560 --> 00:41:46.560]  上去是享受神的
[00:41:46.560 --> 00:41:50.560]  崇拜使我們很興奮
[00:41:50.560 --> 00:41:52.560]  靈性很高超
[00:41:52.560 --> 00:41:54.560]  好像很熟悉
[00:41:54.560 --> 00:41:56.560]  很有感覺
[00:41:56.560 --> 00:41:58.560]  像馬來西亞那麼悶
[00:41:58.560 --> 00:42:00.560]  經常解聖經
[00:42:00.560 --> 00:42:02.560]  很乾
[00:42:02.560 --> 00:42:04.560]  馬來西亞的崇拜
[00:42:04.560 --> 00:42:06.560]  又沒有十人大樂隊
[00:42:06.560 --> 00:42:10.560]  牧師又不是樣子好
[00:42:10.560 --> 00:42:12.560]  找阿Joe好一點
[00:42:12.560 --> 00:42:14.560]  樣子比牧師好
[00:42:14.560 --> 00:42:20.560]  牧師身體都不是你好
[00:42:20.560 --> 00:42:24.560]  但現在性在未有大礙
[00:42:24.560 --> 00:42:26.560]  只是在念
[00:42:27.560 --> 00:42:32.560]  我們看看離開舒適區
[00:42:32.560 --> 00:42:35.560]  我回大教會舒服
[00:42:35.560 --> 00:42:37.560]  不用有侍奉
[00:42:37.560 --> 00:42:39.560]  我進去走走
[00:42:39.560 --> 00:42:41.560]  走出來走出來
[00:42:41.560 --> 00:42:43.560]  唱歌又開心
[00:42:43.560 --> 00:42:45.560]  又有冷氣
[00:42:45.560 --> 00:42:47.560]  回到馬來西亞冷氣又冷
[00:42:47.560 --> 00:42:51.560]  又要去調教
[00:42:51.560 --> 00:42:53.560]  很麻煩啊教會
[00:42:53.560 --> 00:42:55.560]  這麼麻煩
[00:42:55.560 --> 00:42:57.560]  為什麼出埃及
[00:42:57.560 --> 00:42:59.560]  出埃及做什麼
[00:42:59.560 --> 00:43:01.560]  不出埃及最好
[00:43:01.560 --> 00:43:03.560]  埃及有魚有肉有菜
[00:43:03.560 --> 00:43:05.560]  真的
[00:43:05.560 --> 00:43:07.560]  好像麥當勞賣漢堡包
[00:43:07.560 --> 00:43:09.560]  有魚有肉有菜
[00:43:09.560 --> 00:43:13.560]  因為你要得拯救
[00:43:13.560 --> 00:43:17.560]  你就要和這個世界脫勾
[00:43:17.560 --> 00:43:22.560]  脫勾不是叫你離開這個世界
[00:43:22.560 --> 00:43:24.560]  不是叫你自殺
[00:43:24.560 --> 00:43:26.560]  而是你的思想行為
[00:43:26.560 --> 00:43:32.560]  不應該繼續依附著這個世界的慣常運作
[00:43:32.560 --> 00:43:34.560]  好了
[00:43:34.560 --> 00:43:36.560]  事情來到這裡
[00:43:36.560 --> 00:43:38.560]  預備好了
[00:43:38.560 --> 00:43:40.560]  正常上
[00:43:40.560 --> 00:43:42.560]  正常上的時候說什麼呢
[00:43:42.560 --> 00:43:46.560]  耶穌在這個時候提醒門徒
[00:43:46.560 --> 00:43:50.560]  究竟現在有什麼牽動著你的心思
[00:43:50.560 --> 00:43:52.560]  簡單來說
[00:43:52.560 --> 00:43:54.560]  這段聖經是指向於
[00:43:54.560 --> 00:43:56.560]  每個信徒的生命生活
[00:43:56.560 --> 00:43:58.560]  是用什麼來主導
[00:43:58.560 --> 00:44:02.560]  我們一起看看這段聖經說什麼
[00:44:02.560 --> 00:44:04.560]  我們一起讀到25節
[00:44:04.560 --> 00:44:06.560]  到了晚上
[00:44:06.560 --> 00:44:10.560]  耶穌和十二個門徒坐直
[00:44:10.560 --> 00:44:12.560]  正吃的時候
[00:44:12.560 --> 00:44:14.560]  耶穌說
[00:44:14.560 --> 00:44:16.560]  我實在告訴你們
[00:44:16.560 --> 00:44:18.560]  你們中間有一個要賣我了
[00:44:18.560 --> 00:44:20.560]  他們就甚憂愁
[00:44:20.560 --> 00:44:22.560]  一個一個地問他說
[00:44:22.560 --> 00:44:24.560]  主 是我嗎
[00:44:24.560 --> 00:44:26.560]  耶穌回答說
[00:44:26.560 --> 00:44:28.560]  給我站手在盤子裡的
[00:44:28.560 --> 00:44:30.560]  就是他要賣我
[00:44:30.560 --> 00:44:32.560]  人子必要去世
[00:44:32.560 --> 00:44:34.560]  正如經上子在他所寫的
[00:44:34.560 --> 00:44:36.560]  但賣人子的人有和了
[00:44:36.560 --> 00:44:38.560]  乃人畢生在世上賭好
[00:44:38.560 --> 00:44:40.560]  賣耶穌的猶大
[00:44:40.560 --> 00:44:42.560]  問他說
[00:44:42.560 --> 00:44:44.560]  拉比 是我嗎
[00:44:44.560 --> 00:44:46.560]  耶穌說
[00:44:46.560 --> 00:44:48.560]  你說的是
[00:44:48.560 --> 00:44:50.560]  這段聖經有兩件事
[00:44:50.560 --> 00:44:52.560]  我首先想大家
[00:44:52.560 --> 00:44:54.560]  如果這本聖經是你
[00:44:54.560 --> 00:44:56.560]  或者是電子聖經
[00:44:56.560 --> 00:44:58.560]  你圈起它
[00:44:58.560 --> 00:45:00.560]  用你的highlighter
[00:45:00.560 --> 00:45:02.560]  那個功能
[00:45:02.560 --> 00:45:04.560]  在app裡
[00:45:04.560 --> 00:45:06.560]  第一個就是圈起
[00:45:06.560 --> 00:45:08.560]  在第
[00:45:08.560 --> 00:45:10.560]  第四個
[00:45:10.560 --> 00:45:12.560]  第五個
[00:45:12.560 --> 00:45:14.560]  第
[00:45:14.560 --> 00:45:16.560]  22節的
[00:45:16.560 --> 00:45:18.560]  主
[00:45:18.560 --> 00:45:20.560]  和25節的拉比
[00:45:20.560 --> 00:45:22.560]  這兩個字
[00:45:22.560 --> 00:45:24.560]  圈起它
[00:45:24.560 --> 00:45:26.560]  第二個
[00:45:26.560 --> 00:45:28.560]  你要highlight
[00:45:28.560 --> 00:45:30.560]  圈起的
[00:45:30.560 --> 00:45:32.560]  最後那句
[00:45:32.560 --> 00:45:34.560]  你說的是
[00:45:34.560 --> 00:45:36.560]  今天我們先說
[00:45:36.560 --> 00:45:38.560]  頭那個
[00:45:38.560 --> 00:45:40.560]  遲一點點
[00:45:40.560 --> 00:45:42.560]  我們會說
[00:45:42.560 --> 00:45:44.560]  你說的是
[00:45:44.560 --> 00:45:46.560]  ok
[00:45:46.560 --> 00:45:48.560]  都會退到幾盒的
[00:45:48.560 --> 00:45:50.560]  至少
[00:45:50.560 --> 00:45:52.560]  四五行崇拜之後
[00:45:52.560 --> 00:45:54.560]  這段聖經裡說什麼
[00:45:54.560 --> 00:45:56.560]  到了
[00:45:56.560 --> 00:45:58.560]  如月那晚
[00:45:58.560 --> 00:46:00.560]  我們所說
[00:46:00.560 --> 00:46:02.560]  月中
[00:46:02.560 --> 00:46:04.560]  那
[00:46:04.560 --> 00:46:06.560]  門徒就
[00:46:06.560 --> 00:46:08.560]  和耶穌總共13個人
[00:46:08.560 --> 00:46:10.560]  一齊側身而坐
[00:46:10.560 --> 00:46:12.560]  坐在
[00:46:12.560 --> 00:46:14.560]  這個晚桌
[00:46:14.560 --> 00:46:16.560]  的上面
[00:46:16.560 --> 00:46:18.560]  不是
[00:46:18.560 --> 00:46:20.560]  不是
[00:46:20.560 --> 00:46:22.560]  花禮奧運會的那幅圖
[00:46:22.560 --> 00:46:24.560]  是
[00:46:24.560 --> 00:46:26.560]  是耶穌
[00:46:26.560 --> 00:46:28.560]  當年和12個門徒
[00:46:28.560 --> 00:46:30.560]  坐在一起
[00:46:30.560 --> 00:46:32.560]  吃飯
[00:46:32.560 --> 00:46:34.560]  吃飯的時候
[00:46:34.560 --> 00:46:36.560]  耶穌突然說了一句
[00:46:36.560 --> 00:46:38.560]  很嚴肅的說話
[00:46:38.560 --> 00:46:40.560]  我實在告訴你們
[00:46:40.560 --> 00:46:42.560]  實在告訴你們
[00:46:42.560 --> 00:46:44.560]  就是阿們
[00:46:44.560 --> 00:46:46.560]  我很嚴肅
[00:46:46.560 --> 00:46:48.560]  所以你們阿們都要很嚴肅
[00:46:48.560 --> 00:46:50.560]  不要說
[00:46:50.560 --> 00:46:52.560]  阿們阿們
[00:46:52.560 --> 00:46:54.560]  有沒有聽過一些牧者
[00:46:54.560 --> 00:46:56.560]  大聚會
[00:46:56.560 --> 00:46:58.560]  大叫阿們阿們
[00:46:58.560 --> 00:47:00.560]  他只是順口說
[00:47:00.560 --> 00:47:02.560]  說完
[00:47:02.560 --> 00:47:04.560]  說兩個字
[00:47:04.560 --> 00:47:06.560]  阿們
[00:47:06.560 --> 00:47:08.560]  阿們不是隨便用的
[00:47:08.560 --> 00:47:10.560]  聽清楚
[00:47:10.560 --> 00:47:12.560]  會心有同意
[00:47:12.560 --> 00:47:14.560]  絕對同意
[00:47:14.560 --> 00:47:16.560]  OK
[00:47:16.560 --> 00:47:18.560]  我不怕告訴大家
[00:47:18.560 --> 00:47:20.560]  有時我出去聽
[00:47:20.560 --> 00:47:22.560]  有時我不是很想出去聽一些靈會
[00:47:22.560 --> 00:47:24.560]  有些靈會說完
[00:47:24.560 --> 00:47:26.560]  錯得太嚴重
[00:47:26.560 --> 00:47:28.560]  我聽不出來
[00:47:28.560 --> 00:47:30.560]  我不阿們旁邊又聽
[00:47:30.560 --> 00:47:32.560]  我不阿們
[00:47:32.560 --> 00:47:34.560]  我懶得
[00:47:34.560 --> 00:47:36.560]  懶得被人說我搞亂牆
[00:47:36.560 --> 00:47:38.560]  有些真的不阿們
[00:47:38.560 --> 00:47:40.560]  就不要阿們
[00:47:40.560 --> 00:47:42.560]  好了
[00:47:42.560 --> 00:47:44.560]  耶穌說
[00:47:44.560 --> 00:47:46.560]  我阿們來跟你說
[00:47:46.560 --> 00:47:48.560]  說什麼
[00:47:48.560 --> 00:47:50.560]  你們中間有一個人
[00:47:50.560 --> 00:47:52.560]  要賣我
[00:47:52.560 --> 00:47:54.560]  吃飯的時候
[00:47:54.560 --> 00:47:56.560]  說了一句
[00:47:56.560 --> 00:47:58.560]  耶穌
[00:47:58.560 --> 00:48:00.560]  什麼事
[00:48:00.560 --> 00:48:02.560]  有人賣我
[00:48:02.560 --> 00:48:04.560]  賣我是什麼意思
[00:48:04.560 --> 00:48:06.560]  在希臘文裡
[00:48:06.560 --> 00:48:08.560]  賣我這個字眼
[00:48:08.560 --> 00:48:10.560]  用了一個字
[00:48:10.560 --> 00:48:12.560]  Para-dittomi
[00:48:12.560 --> 00:48:14.560]  dittomi這個字眼
[00:48:14.560 --> 00:48:16.560]  本身就是一件送禮的意思
[00:48:16.560 --> 00:48:18.560]  Para-dittomi
[00:48:18.560 --> 00:48:20.560]  就是
[00:48:20.560 --> 00:48:22.560]  Para 意思是並住
[00:48:22.560 --> 00:48:24.560]  譬如奧運會
[00:48:24.560 --> 00:48:26.560]  奧運會叫奧林匹克
[00:48:26.560 --> 00:48:28.560]  奧運會叫奧林匹克
[00:48:28.560 --> 00:48:30.560]  奧運會叫奧林匹克
[00:48:30.560 --> 00:48:32.560]  奧運會叫奧林匹克
[00:48:32.560 --> 00:48:34.560]  什麼比賽
[00:48:34.560 --> 00:48:36.560]  雙殘奧運會
[00:48:36.560 --> 00:48:38.560]  什麼比賽
[00:48:38.560 --> 00:48:40.560]  Para
[00:48:40.560 --> 00:48:42.560]  奧林匹克
[00:48:42.560 --> 00:48:44.560]  什麼叫Para
[00:48:44.560 --> 00:48:46.560]  Para是雙殘
[00:48:46.560 --> 00:48:48.560]  不是
[00:48:48.560 --> 00:48:50.560]  Para
[00:48:50.560 --> 00:48:52.560]  是並存
[00:48:52.560 --> 00:48:54.560]  一同
[00:48:54.560 --> 00:48:56.560]  是正常競賽
[00:48:56.560 --> 00:48:58.560]  我們都同樣比他競賽
[00:48:58.560 --> 00:49:00.560]  Para
[00:49:00.560 --> 00:49:02.560]  就是這個意思
[00:49:02.560 --> 00:49:04.560]  平衡
[00:49:04.560 --> 00:49:06.560]  Para
[00:49:06.560 --> 00:49:08.560]  懂不懂英文字
[00:49:08.560 --> 00:49:10.560]  就是從Para這裡而出
[00:49:10.560 --> 00:49:12.560]  好了
[00:49:12.560 --> 00:49:14.560]  他說
[00:49:14.560 --> 00:49:16.560]  有人要出賣我
[00:49:16.560 --> 00:49:18.560]  Para-dittomi
[00:49:18.560 --> 00:49:20.560]  這個字眼
[00:49:20.560 --> 00:49:22.560]  除了翻譯為出賣
[00:49:22.560 --> 00:49:24.560]  這個字眼有很多種意思
[00:49:24.560 --> 00:49:26.560]  其中一個意思
[00:49:26.560 --> 00:49:28.560]  就是有一份很強烈的意願
[00:49:28.560 --> 00:49:30.560]  在一個人的裏面
[00:49:30.560 --> 00:49:32.560]  成為他一個很重要
[00:49:32.560 --> 00:49:34.560]  不可缺少的想法
[00:49:34.560 --> 00:49:36.560]  而他一切所有行為
[00:49:36.560 --> 00:49:38.560]  都要按照這個想法
[00:49:38.560 --> 00:49:40.560]  或者這個意願
[00:49:40.560 --> 00:49:42.560]  去作出籌謀
[00:49:42.560 --> 00:49:44.560]  所以簡單點來說
[00:49:44.560 --> 00:49:46.560]  Para-dittomi
[00:49:46.560 --> 00:49:48.560]  這個字眼不一定是指出賣
[00:49:48.560 --> 00:49:50.560]  而是說一個人
[00:49:50.560 --> 00:49:52.560]  很強烈的私心
[00:49:52.560 --> 00:49:54.560]  很強烈的私心
[00:49:54.560 --> 00:49:56.560]  願望
[00:49:56.560 --> 00:49:58.560]  他一定要跟隨著這個東西
[00:49:58.560 --> 00:50:00.560]  作出他的決定和行動
[00:50:00.560 --> 00:50:04.560]  就好像那個很想買iPhone
[00:50:04.560 --> 00:50:06.560]  那個為了要有錢
[00:50:06.560 --> 00:50:08.560]  不過自己又沒有錢
[00:50:08.560 --> 00:50:10.560]  於是就去賣一個新年
[00:50:10.560 --> 00:50:12.560]  去買部iPhone
[00:50:12.560 --> 00:50:18.560]  第二天才會
[00:50:18.560 --> 00:50:20.560]  查證一下
[00:50:20.560 --> 00:50:22.560]  這個事情
[00:50:22.560 --> 00:50:26.560]  但如果你說
[00:50:26.560 --> 00:50:28.560]  沒有這種意願
[00:50:28.560 --> 00:50:30.560]  這種賣iPhone賣神賣iPhone的事情
