
[00:00:00.000 --> 00:00:05.200]  有些feedback有些看法
[00:16:01.000 --> 00:16:03.000]  除了是階級文化
[00:16:03.000 --> 00:16:05.000]  恩助的文化
[00:16:05.000 --> 00:16:07.000]  我們昨天說過恩助文化
[00:16:07.000 --> 00:16:09.000]  也是一個榮辱的文化
[00:16:09.000 --> 00:16:11.000]  很強的榮辱文化觀念
[00:16:11.000 --> 00:16:13.000]  所謂榮譽
[00:16:13.000 --> 00:16:15.000]  什麼叫榮譽呢
[00:16:15.000 --> 00:16:17.000]  怎麼定義呢
[00:16:17.000 --> 00:16:19.000]  就是一個人對自身身份的正面評估
[00:16:19.000 --> 00:16:21.000]  和在社會上
[00:16:21.000 --> 00:16:23.000]  其他人對他身份的認同
[00:16:23.000 --> 00:16:25.000]  所以一個人有榮譽
[00:16:25.000 --> 00:16:27.000]  就是他覺得自己
[00:16:27.000 --> 00:16:29.000]  看自己很舒服
[00:16:29.000 --> 00:16:31.000]  和在社會上
[00:16:31.000 --> 00:16:33.000]  人家都覺得
[00:16:33.000 --> 00:16:35.000]  你這個人不錯
[00:16:35.000 --> 00:16:37.000]  所以就有榮譽
[00:16:37.000 --> 00:16:39.000]  相反來說恥辱
[00:16:39.000 --> 00:16:41.000]  正正就是在正面上
[00:16:41.000 --> 00:16:43.000]  一個人對他自身榮譽
[00:16:43.000 --> 00:16:45.000]  和他人對他看法的觸覺
[00:16:49.000 --> 00:16:51.000]  恥辱是單純指著一個人
[00:16:51.000 --> 00:16:53.000]  對他自身的榮譽
[00:16:53.000 --> 00:16:55.000]  和他人對他看法的觸覺
[00:16:55.000 --> 00:16:57.000]  負面來說
[00:16:57.000 --> 00:16:59.000]  如果一個人的身份
[00:16:59.000 --> 00:17:01.000]  或者他所渴望得到的身份
[00:17:01.000 --> 00:17:03.000]  被拒絕
[00:17:03.000 --> 00:17:05.000]  他字就不用了
[00:17:05.000 --> 00:17:07.000]  如果一個人的身份
[00:17:07.000 --> 00:17:09.000]  或者是一個人
[00:17:09.000 --> 00:17:11.000]  他所渴望的身份被拒絕
[00:17:11.000 --> 00:17:13.000]  他自己可以拒絕的
[00:17:13.000 --> 00:17:15.000]  他不要自己的身份也可以
[00:17:15.000 --> 00:17:17.000]  或者被踐踏的話
[00:17:17.000 --> 00:17:19.000]  這個人就可以被羞辱
[00:17:19.000 --> 00:17:21.000]  就是我不喜歡我這樣
[00:17:21.000 --> 00:17:23.000]  那就有恥辱了
[00:17:23.000 --> 00:17:27.000]  現在我們華人的文化
[00:17:27.000 --> 00:17:31.000]  人們就將西方文化和中國文化
[00:17:31.000 --> 00:17:33.000]  籠統地說
[00:17:33.000 --> 00:17:35.000]  中國文化總體來說是恥辱文化
[00:17:35.000 --> 00:17:37.000]  西方就有另外一個名字
[00:17:37.000 --> 00:17:39.000]  我忘記了
[00:17:39.000 --> 00:17:41.000]  是西方還是什麼文化
[00:17:41.000 --> 00:17:43.000]  就是總覺得中國是恥辱文化
[00:17:43.000 --> 00:17:45.000]  其實每個文化都有恥辱感
[00:17:45.000 --> 00:17:47.000]  有很多恥辱文化的元素
[00:17:47.000 --> 00:17:49.000]  但東方恥辱文化的元素
[00:17:49.000 --> 00:17:51.000]  真的是強的
[00:17:51.000 --> 00:17:53.000]  因為我們中國人講面子和有禮
[00:17:53.000 --> 00:17:57.000]  和我們個人主義強一點
[00:17:57.000 --> 00:17:59.000]  恥辱文化稍微沒那麼強
[00:17:59.000 --> 00:18:01.000]  稍微沒那麼強,一定有的
[00:18:01.000 --> 00:18:03.000]  因為仍然住在一個群體裡面
[00:18:03.000 --> 00:18:05.000]  但如果你個人主義是很強的話
[00:18:05.000 --> 00:18:07.000]  有時候我恨我屬,我不在乎別人怎麼看我
[00:18:07.000 --> 00:18:13.000]  稍微會削弱了群體家諸個體的恥辱感
[00:18:13.000 --> 00:18:15.000]  但東方文化不是
[00:18:15.000 --> 00:18:17.000]  東方社會群體很重要
[00:18:17.000 --> 00:18:19.000]  你的家族,你姓張的,你記住
[00:18:19.000 --> 00:18:21.000]  你死都要記住你姓張的
[00:18:21.000 --> 00:18:23.000]  你背著學校的名字
[00:18:23.000 --> 00:18:25.000]  背著家庭的名字
[00:18:25.000 --> 00:18:27.000]  背著祖宗的名字
[00:18:27.000 --> 00:18:29.000]  群體的包袱
[00:18:29.000 --> 00:18:33.000]  就令到恥辱感可以很強
[00:18:33.000 --> 00:18:35.000]  所以東方文化
[00:18:35.000 --> 00:18:37.000]  有些人,西方學者就稱之為恥辱文化
[00:18:37.000 --> 00:18:39.000]  也有些人不同意
[00:18:39.000 --> 00:18:41.000]  但無論如何
[00:18:41.000 --> 00:18:43.000]  這裡對恥辱的定義其實很簡單
[00:18:43.000 --> 00:18:45.000]  我們現在也會的
[00:18:45.000 --> 00:18:47.000]  有些人對著鏡子說
[00:18:47.000 --> 00:18:49.000]  哎呀,我真的很不喜歡這個樣子
[00:18:49.000 --> 00:18:51.000]  這就是恥辱了
[00:18:51.000 --> 00:18:55.000]  你不喜歡你自己的樣子呢
[00:18:55.000 --> 00:18:59.000]  你就已經是拒絕自己的樣子
[00:18:59.000 --> 00:19:01.000]  要不就被人踐踏
[00:19:01.000 --> 00:19:03.000]  被人罵你
[00:19:03.000 --> 00:19:05.000]  在Facebook那裡,哇,樣子怎麼這麼難看
[00:19:05.000 --> 00:19:07.000]  昨天在街上
[00:19:07.000 --> 00:19:09.000]  看到一個人
[00:19:09.000 --> 00:19:11.000]  樣子簡直就嚇死人了
[00:19:11.000 --> 00:19:13.000]  好像白日撞鬼一樣
[00:19:13.000 --> 00:19:15.000]  然後拍了一張相,就上載到那裡
[00:19:15.000 --> 00:19:17.000]  這些就叫做欺凌
[00:19:17.000 --> 00:19:19.000]  其實在學校來說
[00:19:19.000 --> 00:19:21.000]  就已經叫做欺凌了
[00:19:21.000 --> 00:19:23.000]  其實已經叫做欺凌了
[00:19:23.000 --> 00:19:25.000]  但是在街上
[00:19:25.000 --> 00:19:27.000]  大人三不識七
[00:19:27.000 --> 00:19:29.000]  別人就踐踏你
[00:19:29.000 --> 00:19:31.000]  但是你可以自己踐踏
[00:19:31.000 --> 00:19:33.000]  自己踐踏自己
[00:19:33.000 --> 00:19:35.000]  自己不接受自己
[00:19:35.000 --> 00:19:37.000]  自己拒絕自己
[00:19:37.000 --> 00:19:39.000]  唉,為什麼
[00:19:39.000 --> 00:19:41.000]  人上帝做人
[00:19:41.000 --> 00:19:43.000]  做這個又做那個
[00:19:43.000 --> 00:19:45.000]  為什麼我要光頭呢
[00:19:45.000 --> 00:19:47.000]  那我就不接受光頭了
[00:19:47.000 --> 00:19:49.000]  這就是恥辱了
[00:19:49.000 --> 00:19:51.000]  你不接受
[00:19:51.000 --> 00:19:53.000]  那就已經是你的恥辱了
[00:19:53.000 --> 00:19:55.000]  你就會千方百計
[00:19:55.000 --> 00:19:57.000]  想去染他,戴假髮
[00:19:57.000 --> 00:19:59.000]  去直髮,去怎樣怎樣
[00:19:59.000 --> 00:20:01.000]  去染,總之就做很多事
[00:20:01.000 --> 00:20:03.000]  做很多事其實是想改變他
[00:20:03.000 --> 00:20:05.000]  所謂想改變他
[00:20:05.000 --> 00:20:07.000]  其實是想遮掩他
[00:20:07.000 --> 00:20:09.000]  改變其實是遮掩
[00:20:09.000 --> 00:20:11.000]  同義詞來的
[00:20:11.000 --> 00:20:13.000]  在這些位置上面
[00:20:13.000 --> 00:20:15.000]  喉嚨那裡
[00:20:15.000 --> 00:20:17.000]  癢癢的,先喝一口
[00:20:17.000 --> 00:20:23.000]  那就是恥辱了,因為你想遮掩他
[00:20:23.000 --> 00:20:25.000]  所以恥辱可以
[00:20:25.000 --> 00:20:27.000]  自己給的,不需要別人給的
[00:20:27.000 --> 00:20:29.000]  我們說,面是別人給的
[00:20:29.000 --> 00:20:31.000]  假是自己丟的,未必的
[00:20:31.000 --> 00:20:33.000]  是自己給自己的,你不接受
[00:20:33.000 --> 00:20:35.000]  自己那個,你不接受自己的
[00:20:35.000 --> 00:20:37.000]  學問,你不接受自己的
[00:20:37.000 --> 00:20:39.000]  高矮,你不接受自己的
[00:20:39.000 --> 00:20:41.000]  性別,那都是恥辱
[00:20:41.000 --> 00:20:43.000]  為什麼要生我出來做男生呢
[00:20:43.000 --> 00:20:45.000]  生我出來做女生呢
[00:20:45.000 --> 00:20:47.000]  所以
[00:20:47.000 --> 00:20:49.000]  往往如此
[00:20:49.000 --> 00:20:51.000]  榮譽是法治
[00:20:51.000 --> 00:20:53.000]  裡面而受於外面
[00:20:53.000 --> 00:20:55.000]  恥辱呢
[00:20:55.000 --> 00:20:57.000]  是否定於外面而感受於
[00:20:57.000 --> 00:20:59.000]  裡面,但很多時候是裡面
[00:20:59.000 --> 00:21:01.000]  自己都會
[00:21:01.000 --> 00:21:03.000]  自己都,也可以法治裡面的
[00:21:03.000 --> 00:21:05.000]  但是往往你法治裡面的原因
[00:21:05.000 --> 00:21:07.000]  其實是因為
[00:21:07.000 --> 00:21:09.000]  否定於外面,因為你照鏡的時候
[00:21:09.000 --> 00:21:11.000]  為什麼光頭不行呢
[00:21:11.000 --> 00:21:13.000]  為什麼光頭不好呢
[00:21:13.000 --> 00:21:15.000]  為什麼呢
[00:21:15.000 --> 00:21:17.000]  因為人人都這樣說,所以都是外面那個
[00:21:17.000 --> 00:21:19.000]  因為拼命他們賣一些
[00:21:19.000 --> 00:21:21.000]  黑髮、新髮那些廣告
[00:21:21.000 --> 00:21:23.000]  那就是你久而久之
[00:21:23.000 --> 00:21:25.000]  耳濡目染呢
[00:21:25.000 --> 00:21:27.000]  哎呀,為什麼一定要長頭髮呢
[00:21:27.000 --> 00:21:29.000]  很多長髮的廣告
[00:21:29.000 --> 00:21:31.000]  那就是說沒有頭髮不好,沒有頭髮就要弄回頭髮
[00:21:31.000 --> 00:21:33.000]  為什麼不有一些脫髮的藥呢
[00:21:33.000 --> 00:21:35.000]  有些脫髮藥不就很好
[00:21:35.000 --> 00:21:37.000]  永遠不會有脫髮藥的,是不是
[00:21:37.000 --> 00:21:39.000]  只會有長新髮藥,不會有脫髮藥的
[00:21:39.000 --> 00:21:41.000]  所以耳濡目染呢
[00:21:41.000 --> 00:21:43.000]  就覺得脫髮光頭就不好
[00:21:43.000 --> 00:21:45.000]  所以都是由外面來的
[00:21:45.000 --> 00:21:47.000]  雖然你照鏡好像覺得是自己
[00:21:47.000 --> 00:21:49.000]  不接受到自己的光頭
[00:21:49.000 --> 00:21:51.000]  其實你發覺都是
[00:21:51.000 --> 00:21:53.000]  你接受了外面對你的看法
[00:21:53.000 --> 00:21:55.000]  所以你自己不接受
[00:21:55.000 --> 00:21:57.000]  那這個定義
[00:21:57.000 --> 00:21:59.000]  1.2
[00:21:59.000 --> 00:22:01.000]  古時地中海的榮譽文化形成
[00:22:01.000 --> 00:22:03.000]  是基於一個很
[00:22:03.000 --> 00:22:05.000]  大家都接受的前提,就是和其他的貨材一樣
[00:22:05.000 --> 00:22:07.000]  榮譽在社會上
[00:22:07.000 --> 00:22:09.000]  不是取之不盡,倒算有限的榮譽
[00:22:09.000 --> 00:22:11.000]  供應呢,令社交關係
[00:22:11.000 --> 00:22:13.000]  常常處於一個交換挑戰的心態當中
[00:22:13.000 --> 00:22:15.000]  交換挑戰
[00:22:15.000 --> 00:22:17.000]  榮譽都可以交換挑戰的榮譽恥辱
[00:22:17.000 --> 00:22:19.000]  可以就是說
[00:22:19.000 --> 00:22:21.000]  人家不肯將榮譽給你,你可以搶的
[00:22:21.000 --> 00:22:23.000]  就透過對方挑戰
[00:22:23.000 --> 00:22:25.000]  就是挑戰
[00:22:25.000 --> 00:22:27.000]  我們常常說
[00:22:27.000 --> 00:22:29.000]  猜別人,挑戰對方
[00:22:29.000 --> 00:22:31.000]  問對方
[00:22:31.000 --> 00:22:33.000]  如果對方是拉比,就問對方的問題
[00:22:33.000 --> 00:22:35.000]  所以你開始明白
[00:22:35.000 --> 00:22:37.000]  為什麼路加福音第十章
[00:22:37.000 --> 00:22:39.000]  律法師見到耶穌,就起來問耶穌一個問題
[00:22:39.000 --> 00:22:41.000]  拉比
[00:22:41.000 --> 00:22:43.000]  有一個問題想請教你
[00:22:43.000 --> 00:22:45.000]  什麼?
[00:22:45.000 --> 00:22:47.000]  怎樣才可以得著永生
[00:22:47.000 --> 00:22:49.000]  這些其實是很低B的問題
[00:22:49.000 --> 00:22:51.000]  其實
[00:22:51.000 --> 00:22:53.000]  猶太人小朋友都會回答
[00:22:53.000 --> 00:22:55.000]  但是
[00:22:55.000 --> 00:22:57.000]  虛招第一招,也是虛招
[00:22:57.000 --> 00:22:59.000]  第二招才是實招
[00:22:59.000 --> 00:23:01.000]  但是怎樣挑戰他呢
[00:23:01.000 --> 00:23:03.000]  因為耶穌出來走路
[00:23:03.000 --> 00:23:05.000]  走路一定有很多人跟著
[00:23:05.000 --> 00:23:07.000]  就想去問一些問題
[00:23:07.000 --> 00:23:09.000]  先放虛招
[00:23:09.000 --> 00:23:11.000]  然後來一招實招,就是誰是我的靈性
[00:23:11.000 --> 00:23:13.000]  以至我要愛他呢
[00:23:13.000 --> 00:23:15.000]  是等耶穌回答得厚硬硬
[00:23:15.000 --> 00:23:17.000]  或者是
[00:23:17.000 --> 00:23:19.000]  問耶穌一個問題
[00:23:19.000 --> 00:23:21.000]  拉比,納粹比該殺
[00:23:21.000 --> 00:23:23.000]  可以嗎?
[00:23:23.000 --> 00:23:25.000]  又給他一些難題
[00:23:25.000 --> 00:23:27.000]  他回答得不好
[00:23:27.000 --> 00:23:29.000]  抓他痛腳一件事
[00:23:29.000 --> 00:23:31.000]  其實是要讓他有羞恥
[00:23:31.000 --> 00:23:33.000]  讓他下不了台
[00:23:33.000 --> 00:23:35.000]  尤其是在學生面前
[00:23:35.000 --> 00:23:37.000]  是下他一馬
[00:23:37.000 --> 00:23:39.000]  你下了他一馬
[00:23:39.000 --> 00:23:41.000]  如果他面目無光
[00:23:41.000 --> 00:23:43.000]  倒過來又怎樣
[00:23:43.000 --> 00:23:45.000]  你就顏面有光
[00:23:45.000 --> 00:23:47.000]  所以榮辱是某個程度上
[00:23:47.000 --> 00:23:49.000]  有些學者說是零和遊戲
[00:23:49.000 --> 00:23:51.000]  零和遊戲
[00:23:51.000 --> 00:23:53.000]  如果在挑戰的過程當中
[00:23:53.000 --> 00:23:55.000]  對方輸了蝕底
[00:23:55.000 --> 00:23:57.000]  對方少了榮譽
[00:23:57.000 --> 00:23:59.000]  在人的眼中
[00:23:59.000 --> 00:24:01.000]  榮譽少了
[00:24:01.000 --> 00:24:03.000]  他少了的東西去了哪裡
[00:24:03.000 --> 00:24:05.000]  就給你拿了
[00:24:05.000 --> 00:24:07.000]  你就威一點
[00:24:07.000 --> 00:24:09.000]  這個就是零和遊戲
[00:24:09.000 --> 00:24:11.000]  1.2
[00:24:11.000 --> 00:24:13.000]  其他內容不看了
[00:24:13.000 --> 00:24:15.000]  1.3 古時榮辱文化和現代的偏差行為標籤理論
[00:24:15.000 --> 00:24:17.000]  偏差行為標籤理論
[00:24:17.000 --> 00:24:19.000]  標籤也是
[00:24:19.000 --> 00:24:21.000]  將人群羞恥
[00:24:21.000 --> 00:24:23.000]  羞恥人的一個做法
[00:24:23.000 --> 00:24:25.000]  偏差行為的標籤過程
[00:24:25.000 --> 00:24:29.000]  這是現代的社會學的一個說法
[00:24:29.000 --> 00:24:31.000]  標籤
[00:24:31.000 --> 00:24:33.000]  偏差行為也是社會學的一個說法
[00:24:33.000 --> 00:24:35.000]  一個群體社團或社會
[00:24:35.000 --> 00:24:39.000]  將某些行為身份定性為偏差
[00:24:39.000 --> 00:24:41.000]  導致產生這些行為
[00:24:41.000 --> 00:24:43.000]  或持有這些身份的人
[00:24:43.000 --> 00:24:45.000]  自動被定性為問題人物
[00:24:45.000 --> 00:24:47.000]  而這些問題人物
[00:24:47.000 --> 00:24:49.000]  無可避免地要面對群眾
[00:24:49.000 --> 00:24:51.000]  先入為主的態度和對待
[00:24:51.000 --> 00:24:53.000]  如果你是內地人
[00:24:53.000 --> 00:24:55.000]  自動就變成了黃蟲
[00:24:55.000 --> 00:24:57.000]  如果是內地人拖著行李箱
[00:24:57.000 --> 00:24:59.000]  內地人不出聲
[00:24:59.000 --> 00:25:01.000]  你也不知道是蟲還是什麼
[00:25:01.000 --> 00:25:03.000]  內地人開口說話
[00:25:03.000 --> 00:25:05.000]  內地人還拖著行李箱
[00:25:05.000 --> 00:25:07.000]  肯定是黃蟲
[00:25:07.000 --> 00:25:09.000]  已經標籤了
[00:25:09.000 --> 00:25:11.000]  你認不認識他不是問題
[00:25:11.000 --> 00:25:13.000]  對待的態度已經是負面的
[00:25:13.000 --> 00:25:15.000]  而在面對群眾
[00:25:15.000 --> 00:25:17.000]  待遇過程當中
[00:25:17.000 --> 00:25:19.000]  那些問題人物免不了
[00:25:19.000 --> 00:25:21.000]  經歷身份降格
[00:25:21.000 --> 00:25:23.000]  所以內地人不喜歡來
[00:25:23.000 --> 00:25:25.000]  因為來到就不想走
[00:25:25.000 --> 00:25:27.000]  不想走
[00:25:27.000 --> 00:25:29.000]  楊利偉就上到月亮
[00:25:29.000 --> 00:25:31.000]  上到太空
[00:25:31.000 --> 00:25:33.000]  就說不想走
[00:25:33.000 --> 00:25:35.000]  但內地人來買東西
[00:25:35.000 --> 00:25:37.000]  在廣東就不想走
[00:25:37.000 --> 00:25:39.000]  所以就不來
[00:25:39.000 --> 00:25:41.000]  降格被鄉下人罵到變黃蟲
[00:25:41.000 --> 00:25:43.000]  有沒有搞錯的現象
[00:25:43.000 --> 00:25:45.000]  這些就是我們標籤了他
[00:25:45.000 --> 00:25:47.000]  他感覺
[00:25:47.000 --> 00:25:49.000]  起碼他在我們身上感覺
[00:25:49.000 --> 00:25:51.000]  由我們那裡覺得羞恥
[00:25:51.000 --> 00:25:53.000]  令他不能保住舊有的身份和地位
[00:25:53.000 --> 00:25:55.000]  換來新的外加
[00:25:55.000 --> 00:25:57.000]  比以前虧損的身份地位
[00:25:57.000 --> 00:25:59.000]  所以不想面對這些 走去別的地方
[00:25:59.000 --> 00:26:01.000]  對於保羅來說
[00:26:01.000 --> 00:26:03.000]  他的恥辱在哪裡呢
[00:26:03.000 --> 00:26:05.000]  就是坐牢了 古時被囚的恥辱
[00:26:05.000 --> 00:26:07.000]  坐牢是一種恥辱
[00:26:07.000 --> 00:26:09.000]  今天我們說是監等
[00:26:09.000 --> 00:26:13.000]  我們現代已經開明很多
[00:26:13.000 --> 00:26:15.000]  盡量將這些東西
[00:26:15.000 --> 00:26:19.000]  我們叫囚友
[00:26:19.000 --> 00:26:21.000]  為什麼會變成朋友
[00:26:21.000 --> 00:26:23.000]  什麼時候被囚的變成朋友
[00:26:23.000 --> 00:26:25.000]  監等就差不多
[00:26:25.000 --> 00:26:27.000]  在裡面打等
[00:26:27.000 --> 00:26:29.000]  囚友
[00:26:29.000 --> 00:26:31.000]  我們是色奴
[00:26:31.000 --> 00:26:33.000]  色囚沒有色奴
[00:26:33.000 --> 00:26:35.000]  色囚我們都不叫
[00:26:35.000 --> 00:26:37.000]  技術上都叫色囚
[00:26:37.000 --> 00:26:39.000]  但色囚現在叫什麼
[00:26:39.000 --> 00:26:41.000]  更新人士
[00:26:41.000 --> 00:26:43.000]  盡量不要那麼更新
[00:26:43.000 --> 00:26:45.000]  每個人都可以更新
[00:26:45.000 --> 00:26:47.000]  小島都可以更新 不用坐牢
[00:26:47.000 --> 00:26:49.000]  自力更新都可以更新
[00:26:49.000 --> 00:26:51.000]  所以你會發覺很正面
[00:26:51.000 --> 00:26:53.000]  盡量不要標籤
[00:26:53.000 --> 00:26:55.000]  我們這個社會是開放很多
[00:26:55.000 --> 00:26:57.000]  正面很多 不要標籤
[00:26:57.000 --> 00:26:59.000]  但以前就不是這樣
[00:26:59.000 --> 00:27:01.000]  以前沒有這種歌唱
[00:27:01.000 --> 00:27:03.000]  坐牢的恥辱有幾方面
[00:27:03.000 --> 00:27:05.000]  一是被囚和被困
[00:27:05.000 --> 00:27:07.000]  被鎖的目的和作用
[00:27:07.000 --> 00:27:09.000]  第一就是坐牢的人通常都會被打
[00:27:09.000 --> 00:27:11.000]  所以身體上的羞辱
[00:27:11.000 --> 00:27:13.000]  而打往往是公開
[00:27:13.000 --> 00:27:15.000]  以前在羅馬世界的衙門
[00:27:15.000 --> 00:27:17.000]  衙門不是前面速證迴避
[00:27:17.000 --> 00:27:19.000]  要打開道門
[00:27:19.000 --> 00:27:21.000]  進去敲敲鼓
[00:27:21.000 --> 00:27:23.000]  或者門口打鼓
[00:27:23.000 --> 00:27:25.000]  一打開道門進去
[00:27:25.000 --> 00:27:27.000]  就不是這樣
[00:27:27.000 --> 00:27:29.000]  是在市集那裡有個位置公開
[00:27:29.000 --> 00:27:31.000]  開陽的
[00:27:31.000 --> 00:27:33.000]  所以一打官司
[00:27:33.000 --> 00:27:35.000]  每個人都在看戲
[00:27:35.000 --> 00:27:37.000]  有時一判
[00:27:37.000 --> 00:27:39.000]  未判之前見官
[00:27:39.000 --> 00:27:41.000]  未見官才打30個
[00:27:41.000 --> 00:27:43.000]  每個人都看著你被打
[00:27:43.000 --> 00:27:45.000]  所以公開的羞辱
[00:27:45.000 --> 00:27:47.000]  公開的暴露
[00:27:47.000 --> 00:27:49.000]  扯掉你的衣服
[00:27:49.000 --> 00:27:51.000]  就像保羅在菲拉比
[00:27:51.000 --> 00:27:53.000]  有個官就扯掉你的衣服
[00:27:53.000 --> 00:27:55.000]  用棍毆他
[00:27:55.000 --> 00:27:57.000]  公開的暴露
[00:27:57.000 --> 00:27:59.000]  身份和地位的褫奪
[00:27:59.000 --> 00:28:01.000]  他們就經常聽到
[00:28:01.000 --> 00:28:03.000]  被人判無期徒刑
[00:28:03.000 --> 00:28:05.000]  然後褫奪政治權利
[00:28:05.000 --> 00:28:07.000]  兩年
[00:28:07.000 --> 00:28:09.000]  如果無期徒刑
[00:28:09.000 --> 00:28:11.000]  就褫奪終身政治權利
[00:28:11.000 --> 00:28:13.000]  如果是死刑
[00:28:13.000 --> 00:28:15.000]  都是褫奪終身政治權利
[00:28:15.000 --> 00:28:17.000]  其中的政治權利是什麼
[00:28:17.000 --> 00:28:19.000]  你知不知道生命是政治權利
[00:28:19.000 --> 00:28:21.000]  所以他要判你死刑
[00:28:21.000 --> 00:28:23.000]  一定要先褫奪
[00:28:23.000 --> 00:28:25.000]  政治權利才判你死刑
[00:28:25.000 --> 00:28:27.000]  不然就變謀殺
[00:28:27.000 --> 00:28:29.000]  所以政府判你合法地死刑
[00:28:29.000 --> 00:28:31.000]  要判你
[00:28:31.000 --> 00:28:33.000]  先褫奪政治權利
[00:28:33.000 --> 00:28:35.000]  因為生命是我們的政治權利
[00:28:35.000 --> 00:28:37.000]  原來生命不是與生俱來的權利
[00:28:37.000 --> 00:28:39.000]  是政治權利
[00:28:39.000 --> 00:28:41.000]  是國家給你的
[00:28:41.000 --> 00:28:43.000]  大家承認你有就有
[00:28:43.000 --> 00:28:45.000]  不然就褫奪就沒有了
[00:28:45.000 --> 00:28:47.000]  無論如何
[00:28:47.000 --> 00:28:49.000]  你的說法是怎樣
[00:28:49.000 --> 00:28:51.000]  你的身份和地位被褫奪
[00:28:51.000 --> 00:28:53.000]  都是羞恥的
[00:28:53.000 --> 00:28:55.000]  你某些權利一褫奪
[00:28:55.000 --> 00:28:57.000]  以前不能這樣對待你
[00:28:57.000 --> 00:28:59.000]  以後就可以這樣對待你
[00:28:59.000 --> 00:29:01.000]  阿基帕王和約瑟夫的遭遇先不理會
[00:29:01.000 --> 00:29:03.000]  群眾對被囚者
[00:29:03.000 --> 00:29:05.000]  以前的世界對坐牢的人有什麼看法
[00:29:05.000 --> 00:29:07.000]  通常是一沉百踩的
[00:29:07.000 --> 00:29:09.000]  親友就虧避
[00:29:09.000 --> 00:29:11.000]  所以曾先生
[00:29:11.000 --> 00:29:13.000]  現在是官司前身
[00:29:13.000 --> 00:29:15.000]  曾前特首
[00:29:15.000 --> 00:29:17.000]  雖然說
[00:29:17.000 --> 00:29:19.000]  他2017年拖到這麼久才開審
[00:29:19.000 --> 00:29:21.000]  又再拖很慘
[00:29:21.000 --> 00:29:23.000]  拖這麼長其實很可憐
[00:29:23.000 --> 00:29:25.000]  好像陳志雲
[00:29:25.000 --> 00:29:27.000]  都說拖這麼久
[00:29:27.000 --> 00:29:29.000]  雖然罰了百萬多
[00:29:29.000 --> 00:29:31.000]  對陳志雲的百萬多算是小事
[00:29:31.000 --> 00:29:33.000]  他都上訴了
[00:29:33.000 --> 00:29:35.000]  拖這麼久其實是很慘
[00:29:35.000 --> 00:29:37.000]  所以親朋戚友
[00:29:37.000 --> 00:29:39.000]  又虧避了
[00:29:39.000 --> 00:29:41.000]  所以陳方安生
[00:29:41.000 --> 00:29:43.000]  做兩日新聞就說
[00:29:43.000 --> 00:29:45.000]  好像是
[00:29:45.000 --> 00:29:47.000]  說開了
[00:29:47.000 --> 00:29:49.000]  不是說陳志雲的案件
[00:29:49.000 --> 00:29:51.000]  因為同一天
[00:29:51.000 --> 00:29:53.000]  要出庭
[00:29:53.000 --> 00:29:55.000]  要過堂
[00:29:55.000 --> 00:29:57.000]  說開他
[00:29:57.000 --> 00:29:59.000]  現在很多人
[00:29:59.000 --> 00:30:01.000]  都好主動
[00:30:01.000 --> 00:30:03.000]  過街老鼠不理他
[00:30:03.000 --> 00:30:05.000]  以前是朋友
[00:30:05.000 --> 00:30:07.000]  現在就變成虧避他
[00:30:07.000 --> 00:30:09.000]  不認識你
[00:30:09.000 --> 00:30:11.000]  不閒
[00:30:11.000 --> 00:30:13.000]  不方便
[00:30:13.000 --> 00:30:15.000]  這個都是群眾對被囚者
[00:30:15.000 --> 00:30:17.000]  親友就會虧避
[00:30:17.000 --> 00:30:19.000]  其他不認識的人就一沉百踩
[00:30:19.000 --> 00:30:21.000]  不認識他
[00:30:21.000 --> 00:30:23.000]  認識他的人就會虧避他
[00:30:23.000 --> 00:30:25.000]  同伴的人也會受牽連
[00:30:25.000 --> 00:30:27.000]  所以有種悶親離的現象出現
[00:30:27.000 --> 00:30:29.000]  怕受牽連
[00:30:29.000 --> 00:30:31.000]  第八頁
[00:30:31.000 --> 00:30:33.000]  囚徒的懲罰
[00:30:33.000 --> 00:30:35.000]  所有身體的懲罰都有輕賤的意義
[00:30:35.000 --> 00:30:37.000]  懲罰不單止讓你痛
[00:30:37.000 --> 00:30:39.000]  正因為打你
[00:30:39.000 --> 00:30:41.000]  就作賤你的身體
[00:30:41.000 --> 00:30:43.000]  我們中國人都說作賤你的身體
[00:30:43.000 --> 00:30:45.000]  是有羞辱的意義的
[00:30:45.000 --> 00:30:47.000]  尤其是打你某些部位
[00:30:47.000 --> 00:30:49.000]  打人哪裏
[00:30:49.000 --> 00:30:51.000]  頭部
[00:30:51.000 --> 00:30:53.000]  因為頭部是你的代表性
[00:30:53.000 --> 00:30:55.000]  因為你所有都包起來
[00:30:55.000 --> 00:30:57.000]  頭部都不包
[00:30:57.000 --> 00:30:59.000]  除非你是穆斯林
[00:30:59.000 --> 00:31:01.000]  但是穆斯林的邏輯就倒轉了
[00:31:01.000 --> 00:31:03.000]  我就是不想給你榮耀
[00:31:03.000 --> 00:31:05.000]  給你看
[00:31:05.000 --> 00:31:07.000]  所以我包住它
[00:31:07.000 --> 00:31:09.000]  我不喜歡給你看
[00:31:09.000 --> 00:31:11.000]  女性就只給老公看
[00:31:11.000 --> 00:31:13.000]  人家不可以看
[00:31:13.000 --> 00:31:15.000]  最榮耀的就是你的頭
[00:31:15.000 --> 00:31:17.000]  你的頭是打你
[00:31:17.000 --> 00:31:19.000]  所以耶穌都要帶
