
[00:00:00.000 --> 00:00:09.360]  今天會和大家繼續透過馬太福音分享神的話
[00:22:09.040 --> 00:22:15.360]  首先很可能當我們作為神的子民的時候
[00:22:15.360 --> 00:22:16.960]  我們過每一天的生活
[00:22:16.960 --> 00:22:20.240]  我們會覺得其實我們生活都有很多的
[00:22:20.240 --> 00:22:24.640]  這類型同樣類似的糾結的情況
[00:22:24.640 --> 00:22:29.120]  使我們生命覺得有很多的重量
[00:22:29.120 --> 00:22:32.640]  是我們需要去承擔、要去處理
[00:22:32.640 --> 00:22:35.360]  而在這種情況之下
[00:22:35.360 --> 00:22:37.760]  越處理我們就覺得
[00:22:37.760 --> 00:22:41.360]  哎呀 我都不知道這樣處理對不對
[00:22:41.360 --> 00:22:43.520]  我又不知道上帝怎麼想
[00:22:43.520 --> 00:22:45.200]  雖然我所有的資料
[00:22:45.200 --> 00:22:48.000]  所有的等等的資料都明白了
[00:22:48.000 --> 00:22:51.280]  但是我都不知道這樣做法
[00:22:51.280 --> 00:22:54.480]  是不是真的最好
[00:22:54.480 --> 00:22:56.720]  不過我想來想去
[00:22:56.720 --> 00:22:58.080]  用我自己的智慧
[00:22:58.080 --> 00:23:00.240]  用我對聖經的理解
[00:23:00.240 --> 00:23:03.440]  應該這樣都似乎是了吧
[00:23:03.440 --> 00:23:05.600]  在這樣的情況之下
[00:23:05.600 --> 00:23:08.800]  這種的生命狀態
[00:23:08.800 --> 00:23:16.000]  其實是長期地在一些真正信主的人的生命當中
[00:23:16.000 --> 00:23:20.720]  因為神祂那份請求
[00:23:20.720 --> 00:23:25.200]  讓那份聖靈進入了我們生命當中
[00:23:25.200 --> 00:23:29.040]  我們就會竭力去以異議的生命去活著
[00:23:29.040 --> 00:23:32.560]  而當我們以異議的生命去活著的時候
[00:23:32.560 --> 00:23:35.600]  這種的糾結的情況就經常會出現
[00:23:35.600 --> 00:23:39.920]  正如我在那個引言那裡已經說過了
[00:23:39.920 --> 00:23:42.240]  就類似好像什麼呢
[00:23:42.240 --> 00:23:44.640]  上帝想我們好
[00:23:44.640 --> 00:23:46.400]  將聖靈放在我們裡面
[00:23:46.400 --> 00:23:48.720]  而這個聖靈的運作
[00:23:48.720 --> 00:23:51.600]  使得我們經常處理著這個世界
[00:23:51.600 --> 00:23:54.640]  充滿罪惡的時候我們就很不舒服
[00:23:54.640 --> 00:23:56.160]  其實類似的
[00:23:56.160 --> 00:23:58.320]  如果簡單的能夠解釋給大家聽
[00:23:58.320 --> 00:23:59.760]  就好像有些病
[00:23:59.760 --> 00:24:02.000]  如果你是要靠打疫苗
[00:24:02.000 --> 00:24:07.840]  來去抵抗那些病的話
[00:24:07.840 --> 00:24:09.920]  往往你打了疫苗之後
[00:24:09.920 --> 00:24:12.160]  你的身體一定要出現一些反應
[00:24:12.160 --> 00:24:12.960]  如果沒有反應
[00:24:12.960 --> 00:24:15.200]  那個疫苗就沒有用的
[00:24:15.200 --> 00:24:19.040]  很自然那個人的身體就會有作出反應
[00:24:19.040 --> 00:24:21.280]  然後做出一些抗體
[00:24:21.280 --> 00:24:23.840]  能夠抵抗這些病毒
[00:24:23.840 --> 00:24:25.200]  這種的情況
[00:24:25.200 --> 00:24:26.960]  於是我們就看到
[00:24:26.960 --> 00:24:28.960]  有人打完一些疫苗之後
[00:24:28.960 --> 00:24:31.040]  他就會發燒
[00:24:31.040 --> 00:24:32.880]  有時候會頭痛
[00:24:32.880 --> 00:24:34.880]  甚至可能會有些時間
[00:24:34.880 --> 00:24:38.720]  他們會出診、敏感等等
[00:24:38.720 --> 00:24:41.440]  這些症狀會出現的
[00:24:42.400 --> 00:24:44.240]  上帝的人
[00:24:44.240 --> 00:24:46.240]  當有神的靈
[00:24:46.240 --> 00:24:48.400]  擺在我們裡面的時候
[00:24:48.400 --> 00:24:51.600]  其實這種生命的糾結的情況
[00:24:51.600 --> 00:24:54.800]  是非常正常的現象
[00:24:54.800 --> 00:24:56.400]  沒有才不正常
[00:24:56.400 --> 00:24:57.760]  你明不明白?大兄姐妹
[00:24:57.760 --> 00:24:59.360]  我們作為屬神的子民
[00:24:59.360 --> 00:25:03.040]  我們活在上帝的標準裡面的時候
[00:25:03.040 --> 00:25:04.640]  在這個充滿罪惡的世界
[00:25:04.640 --> 00:25:06.640]  很自然很多事情我們會覺得
[00:25:06.640 --> 00:25:09.280]  樣樣看下去都很不妥
[00:25:09.280 --> 00:25:10.560]  這個情況
[00:25:10.560 --> 00:25:12.560]  在這個狀態之下
[00:25:12.560 --> 00:25:15.040]  我們就會覺得很不舒服
[00:25:15.040 --> 00:25:17.920]  我在這裡要說出這件事
[00:25:17.920 --> 00:25:19.280]  其實
[00:25:19.280 --> 00:25:23.680]  上帝是故意造成有這樣的情況
[00:25:23.680 --> 00:25:24.640]  為什麼?
[00:25:24.640 --> 00:25:27.760]  因為讓我們知罪
[00:25:27.760 --> 00:25:30.080]  如果我們不知罪的時候
[00:25:30.080 --> 00:25:32.080]  就是說你不屬於神的人
[00:25:32.080 --> 00:25:33.200]  不屬於神的人
[00:25:33.200 --> 00:25:37.520]  你就覺得那些罪都沒問題
[00:25:37.520 --> 00:25:41.120]  我和他一起吃飯很開心
[00:25:41.120 --> 00:25:42.400]  是這樣的情況
[00:25:42.400 --> 00:25:44.240]  所以屬神的子民
[00:25:44.240 --> 00:25:46.720]  你應該在這個世界上面
[00:25:46.720 --> 00:25:49.360]  是會覺得很不舒服的
[00:25:49.360 --> 00:25:52.320]  一定要將那些殺到埋身
[00:25:52.320 --> 00:25:55.120]  那些罪惡要綑綁我們
[00:25:55.120 --> 00:25:56.400]  要騷擾我們的時候
[00:25:56.400 --> 00:25:59.440]  我們就要想方法去解決它
[00:25:59.440 --> 00:26:00.720]  而想的方法
[00:26:00.720 --> 00:26:03.760]  很多時候我們就要嘗試去
[00:26:03.760 --> 00:26:06.720]  從我們對上帝做事的方式
[00:26:06.720 --> 00:26:11.040]  去了解和想出解決的問題
[00:26:11.040 --> 00:26:15.440]  這個正正就是約瑟在這一刻的情況
[00:26:15.440 --> 00:26:18.400]  他不是不了解神
[00:26:18.400 --> 00:26:23.520]  聖經是很少人可以被稱為義人
[00:26:23.520 --> 00:26:26.160]  約瑟是其中一個
[00:26:26.160 --> 00:26:30.080]  他能夠稱為一個義人
[00:26:30.080 --> 00:26:31.840]  他一定要想方法
[00:26:31.840 --> 00:26:34.080]  去看怎麼解決這些方法
[00:26:34.080 --> 00:26:36.080]  但是在這些情況之下
[00:26:36.080 --> 00:26:42.160]  我們就會發覺生活有很多矛盾
[00:26:42.160 --> 00:26:44.400]  我們怎麼處理好呢
[00:26:44.400 --> 00:26:45.600]  弟兄姊妹
[00:26:45.600 --> 00:26:49.680]  這是第一點我想和大家去很清楚的掌握
[00:26:49.680 --> 00:26:51.920]  義人的生命當中
[00:26:51.920 --> 00:26:53.840]  他的靈性裡面
[00:26:53.840 --> 00:26:57.840]  一直有這種經常糾結的生命
[00:26:57.840 --> 00:27:02.320]  我們而且要很準確的拿捏這個真理
[00:27:02.320 --> 00:27:03.760]  我再重複講多一次
[00:27:03.760 --> 00:27:06.320]  我們作為一個屬神的子民的話
[00:27:06.320 --> 00:27:10.480]  我們經常會有這種糾結的矛盾
[00:27:10.480 --> 00:27:12.720]  很困難處理的情況出現
[00:27:12.720 --> 00:27:14.000]  為什麼呢
[00:27:14.000 --> 00:27:17.520]  因為這正正就是反映我們屬於神的子民
[00:27:17.520 --> 00:27:19.520]  有神的靈住在我們裡面
[00:27:19.520 --> 00:27:21.520]  而我們願意去甘心
[00:27:21.520 --> 00:27:23.520]  跟從主的道理去處理
[00:27:23.520 --> 00:27:26.800]  我們一定要去掌握這一點
[00:27:26.800 --> 00:27:29.360]  為什麼很多人信信下主
[00:27:29.360 --> 00:27:31.360]  突然間又說不信呢
[00:27:31.360 --> 00:27:33.360]  其實他在這點上
[00:27:33.360 --> 00:27:36.880]  就過不了神的操練
[00:27:36.880 --> 00:27:37.920]  為什麼呢
[00:27:37.920 --> 00:27:39.920]  上帝擺在他裡面的時候
[00:27:39.920 --> 00:27:43.600]  一擺上去就知道是真與假了
[00:27:43.600 --> 00:27:46.480]  就好像要試一件真金
[00:27:46.480 --> 00:27:49.520]  一試就試出它是怎麼樣
[00:27:49.520 --> 00:27:51.520]  就要放到爐火裡燒了
[00:27:51.520 --> 00:27:52.320]  是不是
[00:27:52.320 --> 00:27:53.440]  所以
[00:27:53.440 --> 00:27:57.680]  上帝一定要將一些這樣的特點擺在裡面
[00:27:57.680 --> 00:27:59.680]  讓我們顯明到
[00:27:59.680 --> 00:28:00.720]  或者印證到
[00:28:00.720 --> 00:28:03.280]  讓我們自己去看我是不是屬神的子民
[00:28:03.280 --> 00:28:06.480]  很多信徒就在這種情況下
[00:28:06.480 --> 00:28:08.480]  就說我妥協了
[00:28:08.480 --> 00:28:10.480]  就由信徒
[00:28:10.480 --> 00:28:14.240]  其實轉回做一個教徒
[00:28:14.240 --> 00:28:17.360]  甚至由教徒變成一個不信主的人
[00:28:17.360 --> 00:28:18.880]  弟兄姊妹
[00:28:18.880 --> 00:28:21.680]  這一點是我們作為神的子民
[00:28:21.680 --> 00:28:25.680]  要非常小心的去掌握和明白的真理
[00:28:25.680 --> 00:28:32.480]  二人的生命必定有很多糾結的情況出現
[00:28:32.480 --> 00:28:34.480]  我們不可以去否定的
[00:28:34.480 --> 00:28:39.280]  接著這段聖經不是停留在約瑟的糾結
[00:28:39.280 --> 00:28:41.280]  要進一步告訴他
[00:28:41.280 --> 00:28:43.280]  耶穌基督的族譜怎麼發展下去
[00:28:43.280 --> 00:28:45.280]  如果不是糾結
[00:28:45.280 --> 00:28:53.680]  那就達成了耶穌基督是尊貴的大位子孫
[00:28:53.680 --> 00:28:54.480]  是不是
[00:28:54.480 --> 00:28:56.480]  怎麼繼續發展好呢
[00:28:56.480 --> 00:28:58.480]  我們看看第二部分
[00:28:58.480 --> 00:29:02.480]  就是從第20節到第23節的部分
[00:29:02.480 --> 00:29:04.480]  在這個部分我們會看到
[00:29:04.480 --> 00:29:06.480]  我們需要怎樣
[00:29:06.480 --> 00:29:10.480]  對上帝一種上算的預備
[00:29:10.480 --> 00:29:14.480]  要作出進一步的思考
[00:29:14.480 --> 00:29:18.480]  Contemplate God's best plan
[00:29:18.480 --> 00:29:22.480]  from chapter 1, verse 22, 23
[00:29:22.480 --> 00:29:26.480]  我們讀多一次這幾節經文
[00:29:26.480 --> 00:29:28.480]  雖然都很長
[00:29:28.480 --> 00:29:30.480]  不過讀多一次
[00:29:30.480 --> 00:29:32.480]  第20節到第23節
[00:29:32.480 --> 00:29:34.480]  正思念者時
[00:29:34.480 --> 00:29:38.480]  有主的使者向他夢中顯現說
[00:29:38.480 --> 00:29:40.480]  大位的子孫約瑟不要怕
[00:29:40.480 --> 00:29:44.480]  只管娶過你的妻子瑪利亞來
[00:29:44.480 --> 00:29:46.480]  因她所懷的孕
[00:29:46.480 --> 00:29:48.480]  是從聖靈來的
[00:29:48.480 --> 00:29:50.480]  她將要生一個兒子
[00:29:50.480 --> 00:29:52.480]  要給他起名叫耶穌
[00:29:52.480 --> 00:29:56.480]  因他要將自己的百姓從罪惡裡救出來
[00:29:56.480 --> 00:29:58.480]  這一切的事
[00:29:58.480 --> 00:30:04.480]  成就要應驗主席先知所說的話說
[00:30:04.480 --> 00:30:06.480]  必有同女懷孕生子
[00:30:06.480 --> 00:30:08.480]  人要稱他的名為爾瑪內利
[00:30:08.480 --> 00:30:10.480]  爾瑪內利翻出來
[00:30:10.480 --> 00:30:14.480]  就是上帝與我們同在
[00:30:14.480 --> 00:30:16.480]  在這段聖經裡
[00:30:16.480 --> 00:30:18.480]  我們看到人
[00:30:18.480 --> 00:30:20.480]  無論如何
[00:30:20.480 --> 00:30:22.480]  選為最美好的計劃
[00:30:22.480 --> 00:30:26.480]  原來神有一個更美好的預備
[00:30:26.480 --> 00:30:28.480]  在我們後面
[00:30:28.480 --> 00:30:30.480]  約瑟在前文我們已經看過
[00:30:30.480 --> 00:30:32.480]  他想的方法是什麼
[00:30:32.480 --> 00:30:34.480]  將瑪利亞
[00:30:34.480 --> 00:30:36.480]  用一個翻譯
[00:30:36.480 --> 00:30:38.480]  就是將她休了
[00:30:38.480 --> 00:30:40.480]  另一個做法就是
[00:30:40.480 --> 00:30:44.480]  解釋將她送離本地
[00:30:44.480 --> 00:30:46.480]  然後在另一個地方再生活
[00:30:46.480 --> 00:30:48.480]  藉此保護瑪利亞
[00:30:48.480 --> 00:30:52.480]  約瑟的計劃是什麼
[00:30:52.480 --> 00:30:54.480]  用兩個字去總統
[00:30:54.480 --> 00:30:56.480]  總統歸納
[00:30:56.480 --> 00:30:58.480]  就是分離
[00:30:58.480 --> 00:31:02.480]  約瑟用的解決方法就是分離
[00:31:02.480 --> 00:31:06.480]  分離他認為可以解決問題
[00:31:06.480 --> 00:31:08.480]  今天很多人都以為
[00:31:08.480 --> 00:31:10.480]  總之有問題我就遠離問題
[00:31:10.480 --> 00:31:12.480]  我就等於解決了問題
[00:31:12.480 --> 00:31:14.480]  其實不是的
[00:31:14.480 --> 00:31:16.480]  你遠離了問題
[00:31:16.480 --> 00:31:18.480]  問題仍然存在
[00:31:18.480 --> 00:31:20.480]  你真正要解決的問題
[00:31:20.480 --> 00:31:22.480]  是處理問題
[00:31:22.480 --> 00:31:24.480]  進入問題裡
[00:31:24.480 --> 00:31:26.480]  上帝的計劃就是這樣
[00:31:26.480 --> 00:31:34.480]  上帝為約瑟和瑪利亞提供的解決方法
[00:31:34.480 --> 00:31:38.480]  就是以結連或聯合
[00:31:38.480 --> 00:31:40.480]  作為一個解決方式
[00:31:40.480 --> 00:31:42.480]  為什麼用結連的方式
[00:31:42.480 --> 00:31:44.480]  或者聯合的方式
[00:31:44.480 --> 00:31:48.480]  因為這個問題是發生在婚姻裡
[00:31:48.480 --> 00:31:52.480]  婚姻本身的特質是什麼
[00:31:52.480 --> 00:31:54.480]  就是聯合
[00:31:54.480 --> 00:31:56.480]  結連
[00:31:56.480 --> 00:31:58.480]  不是分開
[00:31:58.480 --> 00:32:00.480]  分開為什麼要結婚
[00:32:00.480 --> 00:32:02.480]  為了結而分
[00:32:02.480 --> 00:32:04.480]  如果是這樣就沒什麼意思
[00:32:04.480 --> 00:32:06.480]  何必結呢
[00:32:06.480 --> 00:32:08.480]  所以弟兄姊妹
[00:32:08.480 --> 00:32:10.480]  上帝的計劃和約瑟的計劃
[00:32:10.480 --> 00:32:12.480]  明顯的一件事
[00:32:12.480 --> 00:32:14.480]  約瑟想的是分離
[00:32:14.480 --> 00:32:20.480]  但上帝要歸回婚姻本身的定義和意義當中
[00:32:20.480 --> 00:32:22.480]  去兼顧它
[00:32:22.480 --> 00:32:24.480]  所以於是怎麼樣呢
[00:32:24.480 --> 00:32:28.480]  當約瑟在糾結萬分的情況下
[00:32:28.480 --> 00:32:32.480]  神就適時的介入
[00:32:32.480 --> 00:32:34.480]  在最適合的時間
[00:32:34.480 --> 00:32:36.480]  介入到他們當中
[00:32:36.480 --> 00:32:38.480]  一方面
[00:32:38.480 --> 00:32:42.480]  上帝可以促成主耶穌基督降臨
[00:32:42.480 --> 00:32:46.480]  可以繼續承傳在先前所說的
[00:32:46.480 --> 00:32:51.480]  君王大位的族譜裡的延續
[00:32:51.480 --> 00:32:53.480]  另一方面更重要的是
[00:32:53.480 --> 00:32:57.480]  上帝進入到約瑟的生命裡
[00:32:57.480 --> 00:32:59.480]  同時兼顧約瑟
[00:32:59.480 --> 00:33:01.480]  上帝在這個時候
[00:33:01.480 --> 00:33:05.480]  在約瑟完全不明白
[00:33:05.480 --> 00:33:08.480]  什麼叫做聖靈感人的時候
[00:33:08.480 --> 00:33:12.480]  他又沒有直接得到現場直播
[00:33:12.480 --> 00:33:14.480]  看著主的使者
[00:33:14.480 --> 00:33:16.480]  怎麼向瑪利亞說
[00:33:16.480 --> 00:33:18.480]  你會被聖靈感應
[00:33:18.480 --> 00:33:20.480]  就算是馬太福音的作者
[00:33:20.480 --> 00:33:22.480]  都不提這件事給我們知道
[00:33:22.480 --> 00:33:23.480]  故意告訴我們
[00:33:23.480 --> 00:33:25.480]  約瑟和我和你
[00:33:25.480 --> 00:33:27.480]  甚至是馬太都在這個情況之下
[00:33:27.480 --> 00:33:29.480]  我也不知道發生什麼事
[00:33:29.480 --> 00:33:31.480]  但是在這樣的情況之下
[00:33:31.480 --> 00:33:38.480]  上帝就主動針對著約瑟想的問題
[00:33:38.480 --> 00:33:43.480]  最不明白的就是聖靈懷孕這件事
[00:33:43.480 --> 00:33:45.480]  所以上帝就在這個時候
[00:33:45.480 --> 00:33:46.480]  怎樣呢?
[00:33:46.480 --> 00:33:49.480]  差派他的使者
[00:33:49.480 --> 00:33:53.480]  請留意這裡所談論到的主的使者
[00:33:53.480 --> 00:33:55.480]  不是其他的使者
[00:33:55.480 --> 00:33:57.480]  不是其他等等的人
[00:33:57.480 --> 00:34:00.480]  是主所特定的使者
[00:34:00.480 --> 00:34:06.480]  是上帝特意為約瑟來預備的一個傳話人
[00:34:06.480 --> 00:34:09.480]  一開始跟他說的是什麼?
[00:34:09.480 --> 00:34:11.480]  大衛的子孫約瑟
[00:34:11.480 --> 00:34:15.480]  馬上將這個討論
[00:34:15.480 --> 00:34:17.480]  或者接下來要說的話
[00:34:17.480 --> 00:34:19.480]  定了位置
[00:34:19.480 --> 00:34:22.480]  和前文所談論到的
[00:34:22.480 --> 00:34:26.480]  大衛的君王這個族譜
[00:34:26.480 --> 00:34:28.480]  直接連上關係
[00:34:28.480 --> 00:34:32.480]  所以上帝在整個計劃當中
[00:34:32.480 --> 00:34:36.480]  其實是要約瑟將焦點集中去看
[00:34:36.480 --> 00:34:41.480]  原來要連結你將要生的兒子
[00:34:41.480 --> 00:34:44.480]  這個縱使是聖靈感人的
[00:34:44.480 --> 00:34:51.480]  原來是要連續這個君尊大衛的族譜
[00:34:51.480 --> 00:34:53.480]  接著怎樣呢?
[00:34:53.480 --> 00:34:56.480]  就要他做兩件事
[00:34:56.480 --> 00:34:59.480]  第一件事
[00:34:59.480 --> 00:35:01.480]  主的使者對他說
[00:35:01.480 --> 00:35:06.480]  不要怕 儘管娶過你的妻子瑪麗亞來
[00:35:06.480 --> 00:35:11.480]  這句話馬上將整個處理的方向
[00:35:11.480 --> 00:35:13.480]  從約瑟已分離的方向
[00:35:13.480 --> 00:35:16.480]  完全扭180度回頭
[00:35:16.480 --> 00:35:18.480]  看婚姻的制度
[00:35:18.480 --> 00:35:20.480]  婚姻本身的核心是什麼?
[00:35:20.480 --> 00:35:22.480]  聯合啊
[00:35:22.480 --> 00:35:25.480]  所以你要繼續履行這個婚姻的責任
[00:35:25.480 --> 00:35:29.480]  你不是想將這個婚姻破壞
[00:35:29.480 --> 00:35:31.480]  不過你在一些事情不明白的時候
[00:35:31.480 --> 00:35:33.480]  你有猶豫
[00:35:33.480 --> 00:35:34.480]  所以你就想你的方法
[00:35:34.480 --> 00:35:35.480]  用盡你的方法
[00:35:35.480 --> 00:35:38.480]  甚至可以說你嘗試用舊約的聖經
[00:35:38.480 --> 00:35:41.480]  用生命記第七章十四節裡面所說的
[00:35:41.480 --> 00:35:42.480]  來行事
[00:35:42.480 --> 00:35:43.480]  上帝明白的
[00:35:43.480 --> 00:35:44.480]  你要按舊約聖經
[00:35:44.480 --> 00:35:47.480]  而是你盡力去做的情況
[00:35:47.480 --> 00:35:48.480]  他們不像我們
[00:35:48.480 --> 00:35:51.480]  我們有了新約看了全幅圖畫
[00:35:51.480 --> 00:35:53.480]  他知道上帝某些事情
[00:35:53.480 --> 00:35:55.480]  從這個角度
[00:35:55.480 --> 00:35:57.480]  他嘗試了跟上帝的做法
[00:35:57.480 --> 00:35:59.480]  他又不想打死瑪利亞
[00:35:59.480 --> 00:36:01.480]  又不能夠懲罰她
[00:36:01.480 --> 00:36:05.480]  但又對這個婚姻可能造成了一個很大的困擾
[00:36:05.480 --> 00:36:06.480]  於是會怎樣?
[00:36:06.480 --> 00:36:07.480]  他就想去分離
[00:36:07.480 --> 00:36:09.480]  但上帝說不
[00:36:09.480 --> 00:36:10.480]  要在這裡
[00:36:10.480 --> 00:36:12.480]  聯合回來
[00:36:12.480 --> 00:36:14.480]  你娶過她來吧
[00:36:14.480 --> 00:36:15.480]  第一點
[00:36:15.480 --> 00:36:18.480]  第二件事主的使者跟他說
[00:36:18.480 --> 00:36:20.480]  那一刀東西
[00:36:20.480 --> 00:36:22.480]  說什麼?
[00:36:22.480 --> 00:36:24.480]  命名的資料
[00:36:24.480 --> 00:36:29.480]  上帝在這裡要向約瑟說
[00:36:29.480 --> 00:36:32.480]  你娶過瑪利亞之後怎麼樣?
[00:36:32.480 --> 00:36:34.480]  他要懷孕
[00:36:34.480 --> 00:36:35.480]  生的這個兒子
[00:36:35.480 --> 00:36:37.480]  是由聖靈而生的
[00:36:37.480 --> 00:36:39.480]  解決一切的問題
[00:36:39.480 --> 00:36:42.480]  這是上帝的計劃
[00:36:42.480 --> 00:36:45.480]  所以沒有人敢挑戰你
[00:36:45.480 --> 00:36:46.480]  你在生命裡面
[00:36:46.480 --> 00:36:48.480]  你知道這個婚姻
[00:36:48.480 --> 00:36:51.480]  瑪利亞沒有任何不軌的行為
[00:36:52.480 --> 00:36:56.480]  你不需要按照生命記
[00:36:56.480 --> 00:37:00.480]  生命記第22章裡面所記載的事情去做
[00:37:00.480 --> 00:37:02.480]  娶過她來
[00:37:02.480 --> 00:37:05.480]  然後你要娶過之後
[00:37:05.480 --> 00:37:10.480]  為她去作出命名
[00:37:10.480 --> 00:37:12.480]  她先生一個兒子
[00:37:12.480 --> 00:37:17.480]  你要為這個兒子起一個名字叫耶穌
[00:37:17.480 --> 00:37:18.480]  然後怎麼樣?
[00:37:18.480 --> 00:37:22.480]  還將耶穌這個名字的意思解釋
[00:37:22.480 --> 00:37:23.480]  告訴他
[00:37:23.480 --> 00:37:31.480]  是要將自己的百姓從罪惡裡救出來
[00:37:31.480 --> 00:37:35.480]  在這裡
[00:37:35.480 --> 00:37:39.480]  當約瑟想到盡的時候
[00:37:39.480 --> 00:37:43.480]  想到各種方法的時候
[00:37:43.480 --> 00:37:47.480]  上帝的使者就使他在夢中跟她相遇
[00:37:47.480 --> 00:37:50.480]  這個情況在聖經裡面
[00:37:50.480 --> 00:37:53.480]  有很多講到上帝怎麼直接跟人啟示
[00:37:53.480 --> 00:37:56.480]  譬如阿伯拉罕也是這樣
[00:37:56.480 --> 00:37:58.480]  約拿也是這樣
[00:37:58.480 --> 00:38:01.480]  在夢中跟她顯現
[00:38:01.480 --> 00:38:03.480]  告訴她一些事情
[00:38:03.480 --> 00:38:05.480]  事實是什麼情況
[00:38:05.480 --> 00:38:07.480]  約瑟親身
[00:38:07.480 --> 00:38:10.480]  面對面去跟上帝處理過
[00:38:10.480 --> 00:38:11.480]  上帝告訴她
[00:38:11.480 --> 00:38:13.480]  你懷疑的聖靈感染是什麼
[00:38:13.480 --> 00:38:15.480]  我就告訴你就是我要做的事情
[00:38:15.480 --> 00:38:17.480]  所以你不需要再懷疑
[00:38:17.480 --> 00:38:19.480]  娶過他來
[00:38:19.480 --> 00:38:21.480]  而且怎麼樣?
[00:38:21.480 --> 00:38:24.480]  我有事要你去完成幫我
[00:38:24.480 --> 00:38:26.480]  為他起個名字
[00:38:26.480 --> 00:38:27.480]  他是一個兒子
[00:38:27.480 --> 00:38:30.480]  指明是瑪利亞這個生出來的兒子
[00:38:30.480 --> 00:38:34.480]  你才要將他命名為耶穌基督
[00:38:34.480 --> 00:38:39.480]  然後他的名字有個兒在背後
[00:38:39.480 --> 00:38:41.480]  在這個時候
[00:38:41.480 --> 00:38:43.480]  我們發現
[00:38:43.480 --> 00:38:46.480]  我們的馬太福音作者
[00:38:46.480 --> 00:38:51.480]  當看到這段事件的時候
[00:38:51.480 --> 00:38:55.480]  他自己也有些思想
[00:38:55.480 --> 00:38:57.480]  所以第22節說到
[00:38:57.480 --> 00:39:00.480]  這些事原來是要怎樣?
[00:39:00.480 --> 00:39:03.480]  是要藉著一位
[00:39:03.480 --> 00:39:07.480]  以前神先知曾經說過的話
[00:39:07.480 --> 00:39:11.480]  在這個時候要將它變成真實
[00:39:11.480 --> 00:39:16.480]  馬太自己又找到
[00:39:16.480 --> 00:39:20.480]  想到這段經文是哪一段呢?
[00:39:20.480 --> 00:39:22.480]  就是我們接著看的
[00:39:22.480 --> 00:39:25.480]  《以賽亞書》第七章十四節的經文
[00:39:25.480 --> 00:39:27.480]  這節經文說什麼?
[00:39:27.480 --> 00:39:29.480]  必有同女懷孕生子
[00:39:29.480 --> 00:39:34.480]  人要稱她的名為以瑪奈里
[00:39:34.480 --> 00:39:37.480]  看! 女王將會想像
[00:39:37.480 --> 00:39:39.480]  生下兒子
[00:39:39.480 --> 00:39:42.480]  他們將會稱他為伊曼尼歐
[00:39:42.480 --> 00:39:46.480]  馬太以身作則
[00:39:46.480 --> 00:39:49.480]  被所有讀者看見
[00:39:49.480 --> 00:39:52.480]  作為一個二人的弱勢
[00:39:52.480 --> 00:39:55.480]  在人生當中遇見一些糾結的情況
[00:39:55.480 --> 00:39:57.480]  他為了處理
[00:39:57.480 --> 00:40:00.480]  按照二人應有的態度
[00:40:00.480 --> 00:40:02.480]  履行二人應有的身份
[00:40:02.480 --> 00:40:05.480]  特別是他作為一個丈夫的身份
[00:40:05.480 --> 00:40:06.480]  如何處理好呢?
[00:40:06.480 --> 00:40:08.480]  想盡聖經
[00:40:08.480 --> 00:40:12.480]  他想上帝給他一個啟示
[00:40:12.480 --> 00:40:15.480]  而我們馬太福音的作者
[00:40:15.480 --> 00:40:17.480]  也在這個時候隨著
[00:40:17.480 --> 00:40:19.480]  也作出思想
[00:40:19.480 --> 00:40:23.480]  反思到原來上帝做這個事
[00:40:23.480 --> 00:40:26.480]  其實早有一段經文已經提及過
[00:40:26.480 --> 00:40:30.480]  就是在這個《以賽亞書》第七章十四節
[00:40:30.480 --> 00:40:32.480]  在這段聖經中
[00:40:32.480 --> 00:40:38.480]  馬太將他和他所看見
[00:40:38.480 --> 00:40:41.480]  上帝的使者向弱勢所說的話
[00:40:41.480 --> 00:40:43.480]  作一個比對
[00:40:43.480 --> 00:40:48.480]  同樣談論到他們要有一個命名的活動
[00:40:48.480 --> 00:40:51.480]  同樣談論到有一個兒子要生出
[00:40:51.480 --> 00:40:54.480]  同樣談到這個懷孕
[00:40:54.480 --> 00:40:57.480]  是由一個童女而生出的
[00:40:57.480 --> 00:41:00.480]  而且在這個計劃中
[00:41:00.480 --> 00:41:03.480]  原來上帝有一個特別的意思
[00:41:03.480 --> 00:41:05.480]  在舊約的聖經中
[00:41:05.480 --> 00:41:08.480]  提及到原來
[00:41:08.480 --> 00:41:11.480]  在生出兒子的舊約的時候
[00:41:11.480 --> 00:41:14.480]  要神與人同在
[00:41:14.480 --> 00:41:18.480]  如果我們看回《以賽亞書》第七章十四節
[00:41:18.480 --> 00:41:20.480]  我們就會明白到
[00:41:20.480 --> 00:41:23.480]  原來這裡所說的神與人同在
[00:41:23.480 --> 00:41:28.480]  原來是上帝要預備去處理
[00:41:28.480 --> 00:41:35.480]  或者執行管教那些不聽上帝的指文
[00:41:35.480 --> 00:41:37.480]  他們應要受的懲罰
[00:41:37.480 --> 00:41:39.480]  上帝可能甚至要拆毀
[00:41:39.480 --> 00:41:41.480]  這個我們可以仔細看
[00:41:41.480 --> 00:41:45.480]  這個《以賽亞書》第八章第八節
[00:41:45.480 --> 00:41:47.480]  或者第八章第十節裡面
[00:41:47.480 --> 00:41:49.480]  都有詳細介紹到
[00:41:49.480 --> 00:41:52.480]  上帝原來與人同在的時候
