
[00:00:00.000 --> 00:00:08.000]  今晚我們要查的是以西傑書的第四和第五章
[00:22:16.960 --> 00:22:18.960]  猶太國還有
[00:22:18.960 --> 00:22:20.960]  136年
[00:22:20.960 --> 00:22:22.960]  他滅亡是主前586年
[00:22:22.960 --> 00:22:24.960]  所以如果說
[00:22:24.960 --> 00:22:26.960]  這個430年
[00:22:26.960 --> 00:22:28.960]  是以色列和猶太國
[00:22:28.960 --> 00:22:30.960]  主前931年
[00:22:30.960 --> 00:22:32.960]  一直到猶太國滅亡
[00:22:32.960 --> 00:22:34.960]  主前586年
[00:22:34.960 --> 00:22:36.960]  總共是多少呢?
[00:22:36.960 --> 00:22:38.960]  不是430年
[00:22:38.960 --> 00:22:40.960]  總共是345年
[00:22:40.960 --> 00:22:42.960]  和這個
[00:22:42.960 --> 00:22:44.960]  390加40
[00:22:44.960 --> 00:22:46.960]  等於430
[00:22:46.960 --> 00:22:48.960]  這個就不是很吻合
[00:22:48.960 --> 00:22:50.960]  所以數字上就有問題
[00:22:50.960 --> 00:22:52.960]  第二個說法
[00:22:52.960 --> 00:22:54.960]  就是說
[00:22:54.960 --> 00:22:56.960]  這個430年
[00:22:56.960 --> 00:22:58.960]  是由所羅門皇建聖殿
[00:22:58.960 --> 00:23:00.960]  那個是在
[00:23:00.960 --> 00:23:02.960]  主前的1016年
[00:23:02.960 --> 00:23:04.960]  建好這個聖殿
[00:23:04.960 --> 00:23:06.960]  這個聖殿
[00:23:06.960 --> 00:23:08.960]  被巴比倫
[00:23:08.960 --> 00:23:10.960]  圍困
[00:23:10.960 --> 00:23:12.960]  攻進去的時候
[00:23:12.960 --> 00:23:14.960]  這個聖殿就被毀了
[00:23:14.960 --> 00:23:16.960]  那個就是主前
[00:23:16.960 --> 00:23:18.960]  586年
[00:23:18.960 --> 00:23:20.960]  1016-586
[00:23:20.960 --> 00:23:22.960]  剛剛好
[00:23:22.960 --> 00:23:24.960]  就是430年
[00:23:24.960 --> 00:23:26.960]  所以這個
[00:23:26.960 --> 00:23:28.960]  的說法
[00:23:28.960 --> 00:23:30.960]  是用建聖殿
[00:23:30.960 --> 00:23:32.960]  和聖殿被毀這段時間
[00:23:32.960 --> 00:23:34.960]  剛剛好430年
[00:23:34.960 --> 00:23:36.960]  在數字上
[00:23:36.960 --> 00:23:38.960]  就比較吻合
[00:23:38.960 --> 00:23:40.960]  但是這裡也沒辦法解釋
[00:23:40.960 --> 00:23:42.960]  為什麼分開390年
[00:23:42.960 --> 00:23:44.960]  為什麼分開40年呢?
[00:23:44.960 --> 00:23:46.960]  聖殿是一路
[00:23:46.960 --> 00:23:48.960]  存在430年
[00:23:48.960 --> 00:23:50.960]  為什麼會是390年
[00:23:50.960 --> 00:23:52.960]  和40年的分界呢?
[00:23:52.960 --> 00:23:54.960]  所以這個解釋
[00:23:54.960 --> 00:23:56.960]  就好很多
[00:23:56.960 --> 00:23:58.960]  但是也不是說
[00:23:58.960 --> 00:24:00.960]  十全十美
[00:24:00.960 --> 00:24:02.960]  第三個解釋
[00:24:02.960 --> 00:24:04.960]  就是390年在耶羅安
[00:24:04.960 --> 00:24:06.960]  他立了金牛族
[00:24:06.960 --> 00:24:08.960]  這個偶像
[00:24:08.960 --> 00:24:10.960]  在主前928年
[00:24:10.960 --> 00:24:12.960]  立了金牛族
[00:24:12.960 --> 00:24:14.960]  然後到
[00:24:14.960 --> 00:24:16.960]  波斯王古年
[00:24:16.960 --> 00:24:18.960]  在主前538年
[00:24:18.960 --> 00:24:20.960]  釋放那些
[00:24:20.960 --> 00:24:22.960]  被擄到巴比倫的
[00:24:22.960 --> 00:24:24.960]  猶太人
[00:24:24.960 --> 00:24:26.960]  可以回去建城牆
[00:24:26.960 --> 00:24:28.960]  建聖殿
[00:24:28.960 --> 00:24:30.960]  這個時間
[00:24:30.960 --> 00:24:32.960]  390年
[00:24:32.960 --> 00:24:34.960]  就是928BC
[00:24:34.960 --> 00:24:36.960]  到538BC
[00:24:36.960 --> 00:24:38.960]  那個是390年
[00:24:38.960 --> 00:24:40.960]  後面的40年
[00:24:40.960 --> 00:24:42.960]  就是他們
[00:24:42.960 --> 00:24:44.960]  猶太人回去建城牆
[00:24:44.960 --> 00:24:46.960]  用了40年
[00:24:46.960 --> 00:24:48.960]  這個雖然是
[00:24:48.960 --> 00:24:50.960]  數字上勉強可以說得通
[00:24:50.960 --> 00:24:52.960]  390和40
[00:24:52.960 --> 00:24:54.960]  但是和耶羅安
[00:24:54.960 --> 00:24:56.960]  在北國
[00:24:56.960 --> 00:24:58.960]  拜偶像
[00:24:58.960 --> 00:25:00.960]  和波斯王
[00:25:00.960 --> 00:25:02.960]  放他們回去
[00:25:02.960 --> 00:25:04.960]  為什麼選擇這段時間呢?
[00:25:04.960 --> 00:25:06.960]  有什麼特別呢?
[00:25:06.960 --> 00:25:08.960]  也解釋不出來
[00:25:08.960 --> 00:25:10.960]  所以這個也未必
[00:25:10.960 --> 00:25:12.960]  是一個完滿的解釋
[00:25:12.960 --> 00:25:16.960]  我們要看看
[00:25:16.960 --> 00:25:18.960]  第四個解釋
[00:25:18.960 --> 00:25:20.960]  第四個解釋
[00:25:20.960 --> 00:25:22.960]  390加40
[00:25:22.960 --> 00:25:24.960]  430年
[00:25:24.960 --> 00:25:26.960]  就是以色列人
[00:25:26.960 --> 00:25:28.960]  在埃及寄居的日子
[00:25:28.960 --> 00:25:30.960]  根據
[00:25:30.960 --> 00:25:32.960]  第十二章第四十節
[00:25:32.960 --> 00:25:34.960]  說以色列人
[00:25:34.960 --> 00:25:36.960]  在埃及寄居
[00:25:36.960 --> 00:25:38.960]  430年
[00:25:38.960 --> 00:25:40.960]  而40年
[00:25:40.960 --> 00:25:42.960]  就是他們在
[00:25:42.960 --> 00:25:44.960]  埃及之後
[00:25:44.960 --> 00:25:46.960]  在抗野行走的日子
[00:25:46.960 --> 00:25:48.960]  在文素記
[00:25:48.960 --> 00:25:50.960]  十四章三十四節
[00:25:50.960 --> 00:25:52.960]  說神對他們說
[00:25:52.960 --> 00:25:54.960]  按你們窺探那地
[00:25:54.960 --> 00:25:56.960]  這是迦南地
[00:25:56.960 --> 00:25:58.960]  的四十天
[00:25:58.960 --> 00:26:00.960]  他們派探子去那裡四十天
[00:26:00.960 --> 00:26:02.960]  但是他們很害怕
[00:26:02.960 --> 00:26:04.960]  不敢進去
[00:26:04.960 --> 00:26:06.960]  神說那四十天是一年頂一日
[00:26:06.960 --> 00:26:08.960]  你們要擔當
[00:26:08.960 --> 00:26:10.960]  罪孽四十年
[00:26:10.960 --> 00:26:12.960]  就知道我與你們疏遠了
[00:26:12.960 --> 00:26:14.960]  神罰他們
[00:26:14.960 --> 00:26:16.960]  在抗野那裡繞來繞去
[00:26:16.960 --> 00:26:18.960]  走了四十年
[00:26:18.960 --> 00:26:22.960]  這個說法
[00:26:22.960 --> 00:26:24.960]  將神
[00:26:24.960 --> 00:26:26.960]  以前出埃及的時候
[00:26:26.960 --> 00:26:28.960]  在抗野審判他們
[00:26:28.960 --> 00:26:30.960]  和現在他們將會
[00:26:30.960 --> 00:26:32.960]  被圍攻
[00:26:32.960 --> 00:26:34.960]  受到審判
[00:26:34.960 --> 00:26:36.960]  似乎有些關係
[00:26:36.960 --> 00:26:38.960]  但是
[00:26:38.960 --> 00:26:40.960]  年份上
[00:26:40.960 --> 00:26:42.960]  430年是
[00:26:42.960 --> 00:26:44.960]  390和40加起來
[00:26:44.960 --> 00:26:46.960]  所以如果說
[00:26:46.960 --> 00:26:48.960]  430年兩個數字
[00:26:48.960 --> 00:26:50.960]  加起來是他們在
[00:26:50.960 --> 00:26:52.960]  抗日的時間
[00:26:52.960 --> 00:26:54.960]  這個正確
[00:26:54.960 --> 00:26:56.960]  但後來的四十年不能再計算一次
[00:26:56.960 --> 00:26:58.960]  因為四十年已經在
[00:26:58.960 --> 00:27:00.960]  430年裏面
[00:27:00.960 --> 00:27:02.960]  所以這個雖然
[00:27:02.960 --> 00:27:04.960]  好像
[00:27:04.960 --> 00:27:06.960]  那個數字
[00:27:06.960 --> 00:27:08.960]  比較吻合
[00:27:08.960 --> 00:27:10.960]  但是這個說法還是有問題
[00:27:10.960 --> 00:27:12.960]  還有一個解釋
[00:27:12.960 --> 00:27:14.960]  還有一個解釋
[00:27:14.960 --> 00:27:16.960]  前面那個
[00:27:16.960 --> 00:27:18.960]  左邊
[00:27:18.960 --> 00:27:20.960]  390日
[00:27:20.960 --> 00:27:22.960]  不是真的390年
[00:27:22.960 --> 00:27:24.960]  只是390日
[00:27:24.960 --> 00:27:26.960]  因為前面那裡
[00:27:26.960 --> 00:27:28.960]  神沒有提到一日頂一年
[00:27:28.960 --> 00:27:30.960]  所以那個只是
[00:27:30.960 --> 00:27:32.960]  390日
[00:27:32.960 --> 00:27:34.960]  這390日應該是指
[00:27:34.960 --> 00:27:36.960]  那些巴比倫
[00:27:36.960 --> 00:27:38.960]  人圍攻耶路撒冷
[00:27:38.960 --> 00:27:40.960]  那個時間
[00:27:40.960 --> 00:27:42.960]  390日
[00:27:42.960 --> 00:27:44.960]  然後後面那四十
[00:27:44.960 --> 00:27:46.960]  因為
[00:27:46.960 --> 00:27:48.960]  神在第六節那裡
[00:27:48.960 --> 00:27:50.960]  有說
[00:27:50.960 --> 00:27:52.960]  我給你定規
[00:27:52.960 --> 00:27:54.960]  則我四十日一日頂一年
[00:27:54.960 --> 00:27:56.960]  那這裡
[00:27:56.960 --> 00:27:58.960]  有說一日頂一年
[00:27:58.960 --> 00:28:00.960]  所以那個是四十年
[00:28:00.960 --> 00:28:02.960]  這四十年就是指
[00:28:02.960 --> 00:28:04.960]  猶大國滅亡之前
[00:28:04.960 --> 00:28:06.960]  那四十年
[00:28:06.960 --> 00:28:08.960]  在那些壞的
[00:28:08.960 --> 00:28:10.960]  惡的王當中
[00:28:10.960 --> 00:28:12.960]  是離棄神的時間
[00:28:12.960 --> 00:28:14.960]  這個說法
[00:28:14.960 --> 00:28:16.960]  有什麼問題呢
[00:28:16.960 --> 00:28:18.960]  這個說法就是前面那390日
[00:28:18.960 --> 00:28:20.960]  是不是真的不是390年呢
[00:28:20.960 --> 00:28:22.960]  第五節
[00:28:22.960 --> 00:28:24.960]  雖然沒有說一日頂一年
[00:28:24.960 --> 00:28:26.960]  但是
[00:28:26.960 --> 00:28:28.960]  第五節開始說
[00:28:28.960 --> 00:28:30.960]  因為我已將
[00:28:30.960 --> 00:28:32.960]  他們作業的年數
[00:28:32.960 --> 00:28:34.960]  定為向你
[00:28:34.960 --> 00:28:36.960]  左側
[00:28:36.960 --> 00:28:38.960]  的日數
[00:28:38.960 --> 00:28:40.960]  前面說作業的年數
[00:28:40.960 --> 00:28:42.960]  定為你向
[00:28:42.960 --> 00:28:44.960]  左側的日數
[00:28:44.960 --> 00:28:46.960]  所以左側的390日
[00:28:46.960 --> 00:28:48.960]  就是他們
[00:28:48.960 --> 00:28:50.960]  作業的390年
[00:28:50.960 --> 00:28:52.960]  所以日和年的連接
[00:28:52.960 --> 00:28:54.960]  其實在第五節
[00:28:54.960 --> 00:28:56.960]  是說得很清楚
[00:28:56.960 --> 00:28:58.960]  所以不能說
[00:28:58.960 --> 00:29:00.960]  這就是390日
[00:29:00.960 --> 00:29:02.960]  圍困耶路撒冷的時間
[00:29:02.960 --> 00:29:04.960]  所以這個說法
[00:29:04.960 --> 00:29:06.960]  也不是太理想
[00:29:06.960 --> 00:29:08.960]  最後
[00:29:08.960 --> 00:29:10.960]  廿六頁
[00:29:10.960 --> 00:29:12.960]  廿六頁
[00:29:12.960 --> 00:29:14.960]  底下那裡
[00:29:14.960 --> 00:29:16.960]  初期的教父
[00:29:16.960 --> 00:29:18.960]  最早期
[00:29:18.960 --> 00:29:20.960]  以色列的版本
[00:29:20.960 --> 00:29:22.960]  不是說430年
[00:29:22.960 --> 00:29:24.960]  也不是說390年
[00:29:24.960 --> 00:29:26.960]  乃是說
[00:29:26.960 --> 00:29:28.960]  190年或150年
[00:29:28.960 --> 00:29:30.960]  即是說年份的數字
[00:29:30.960 --> 00:29:32.960]  是後來翻譯本
[00:29:32.960 --> 00:29:34.960]  是搞錯的
[00:29:34.960 --> 00:29:36.960]  這個解釋就令到
[00:29:36.960 --> 00:29:38.960]  判斷這些年份的意義
[00:29:38.960 --> 00:29:40.960]  更加模糊
[00:29:40.960 --> 00:29:42.960]  如果這個數字也不是
[00:29:42.960 --> 00:29:44.960]  那怎樣解釋呢
[00:29:44.960 --> 00:29:46.960]  所以我們只能夠
[00:29:46.960 --> 00:29:48.960]  就是說
[00:29:48.960 --> 00:29:50.960]  我們不是很明白
[00:29:50.960 --> 00:29:52.960]  不是很確定
[00:29:52.960 --> 00:29:54.960]  這個390和這個40
[00:29:54.960 --> 00:29:56.960]  到底指的是什麼
[00:29:56.960 --> 00:29:58.960]  但是在這裡
[00:29:58.960 --> 00:30:00.960]  我們只能夠
[00:30:00.960 --> 00:30:02.960]  很清楚看到一件事
[00:30:02.960 --> 00:30:04.960]  就是以色列的罪
[00:30:04.960 --> 00:30:06.960]  比猶大國的罪
[00:30:06.960 --> 00:30:08.960]  大得多
[00:30:08.960 --> 00:30:10.960]  所以
[00:30:10.960 --> 00:30:12.960]  要則我390日
[00:30:12.960 --> 00:30:14.960]  而
[00:30:14.960 --> 00:30:16.960]  為猶大屬罪
[00:30:16.960 --> 00:30:18.960]  只是則我40日
[00:30:18.960 --> 00:30:20.960]  也就是說
[00:30:20.960 --> 00:30:22.960]  在神的眼光當中
[00:30:22.960 --> 00:30:24.960]  以色列國
[00:30:24.960 --> 00:30:26.960]  一直都是拜偶像
[00:30:26.960 --> 00:30:28.960]  那些皇帝帶著人民
[00:30:28.960 --> 00:30:30.960]  是拜偶像
[00:30:30.960 --> 00:30:32.960]  他們拜偶像
[00:30:32.960 --> 00:30:34.960]  比外邦人更加重要
[00:30:34.960 --> 00:30:36.960]  所以神對他們的懲罰
[00:30:36.960 --> 00:30:38.960]  也是特別嚴厲
[00:30:38.960 --> 00:30:40.960]  南國雖然是被擄到巴比倫
[00:30:40.960 --> 00:30:42.960]  但是神透過耶利米先知
[00:30:42.960 --> 00:30:44.960]  告訴他們
[00:30:44.960 --> 00:30:46.960]  他們只是70年的時間
[00:30:46.960 --> 00:30:48.960]  70年
[00:30:48.960 --> 00:30:50.960]  神會興起
[00:30:50.960 --> 00:30:52.960]  波斯王古列
[00:30:52.960 --> 00:30:54.960]  讓他們回到耶路撒冷
[00:30:54.960 --> 00:30:56.960]  可以建成牆
[00:30:56.960 --> 00:30:58.960]  可以在那裡
[00:30:58.960 --> 00:31:00.960]  來見到聖殿
[00:31:00.960 --> 00:31:02.960]  所以
[00:31:02.960 --> 00:31:04.960]  南國被保守
[00:31:04.960 --> 00:31:06.960]  而且
[00:31:06.960 --> 00:31:08.960]  神在他們的人民
[00:31:08.960 --> 00:31:10.960]  還未全部被擄到巴比倫之前
[00:31:10.960 --> 00:31:12.960]  已經先派了
[00:31:12.960 --> 00:31:14.960]  但爾利和他那三個朋友
[00:31:14.960 --> 00:31:16.960]  而且他們去到巴比倫的時候
[00:31:16.960 --> 00:31:18.960]  神給他們很特別的技能
[00:31:18.960 --> 00:31:20.960]  很特別的機會
[00:31:20.960 --> 00:31:22.960]  能夠讓他們在王面前
[00:31:22.960 --> 00:31:24.960]  很快速地
[00:31:24.960 --> 00:31:26.960]  升到很高的職位
[00:31:26.960 --> 00:31:28.960]  所以他們第二天
[00:31:28.960 --> 00:31:30.960]  就去到巴比倫
[00:31:30.960 --> 00:31:32.960]  保護被擄的猶太人
[00:31:32.960 --> 00:31:34.960]  第二批
[00:31:34.960 --> 00:31:36.960]  以西傑來到
[00:31:36.960 --> 00:31:38.960]  直接在他們當中
[00:31:38.960 --> 00:31:40.960]  傳講神的話語
[00:31:40.960 --> 00:31:42.960]  這些是神給他們的恩典
[00:31:42.960 --> 00:31:44.960]  說起恩典
[00:31:44.960 --> 00:31:46.960]  我剛才說
[00:31:46.960 --> 00:31:48.960]  我們看這幾個
[00:31:48.960 --> 00:31:50.960]  活動
[00:31:50.960 --> 00:31:52.960]  都是看到
[00:31:52.960 --> 00:31:54.960]  神很嚴厲
[00:31:54.960 --> 00:31:56.960]  要審判
[00:31:56.960 --> 00:31:58.960]  懲罰猶太人
[00:31:58.960 --> 00:32:00.960]  但是
[00:32:00.960 --> 00:32:02.960]  在這一段當中
[00:32:02.960 --> 00:32:04.960]  我們看到
[00:32:04.960 --> 00:32:06.960]  救贖神的恩典
[00:32:06.960 --> 00:32:08.960]  神要以西傑
[00:32:08.960 --> 00:32:10.960]  左邊臥
[00:32:10.960 --> 00:32:12.960]  右邊臥
[00:32:12.960 --> 00:32:14.960]  來頂替
[00:32:14.960 --> 00:32:16.960]  來代替
[00:32:16.960 --> 00:32:18.960]  來承擔他們的罪孽
[00:32:18.960 --> 00:32:20.960]  這個看到
[00:32:20.960 --> 00:32:22.960]  神不只是公義
[00:32:22.960 --> 00:32:24.960]  不是只是懲罰
[00:32:24.960 --> 00:32:26.960]  神也是慈愛
[00:32:26.960 --> 00:32:28.960]  神在這裡透過
[00:32:28.960 --> 00:32:30.960]  以西傑這樣躺著
[00:32:30.960 --> 00:32:32.960]  讓他們知道
[00:32:32.960 --> 00:32:36.960]  神將來會為他們解決
[00:32:36.960 --> 00:32:38.960]  他們的罪惡
[00:32:38.960 --> 00:32:40.960]  神沒有忘記他們
[00:32:40.960 --> 00:32:42.960]  所以在這裡
[00:32:42.960 --> 00:32:44.960]  在第二個行動中
[00:32:44.960 --> 00:32:46.960]  看到上帝的慈愛
[00:32:46.960 --> 00:32:48.960]  這裡提醒大家一句
[00:32:48.960 --> 00:32:50.960]  不要以為
[00:32:50.960 --> 00:32:52.960]  以西傑
[00:32:52.960 --> 00:32:54.960]  是三百九十天
[00:32:54.960 --> 00:32:56.960]  一年有多
[00:32:56.960 --> 00:32:58.960]  一天什麼都不做
[00:32:58.960 --> 00:33:00.960]  就這樣躺著
[00:33:00.960 --> 00:33:02.960]  我相信他只是一天
[00:33:02.960 --> 00:33:04.960]  幾個小時
[00:33:04.960 --> 00:33:06.960]  做給人看
[00:33:06.960 --> 00:33:08.960]  但他也要活動
[00:33:08.960 --> 00:33:10.960]  也要煮食
[00:33:10.960 --> 00:33:12.960]  我們看看下面
[00:33:12.960 --> 00:33:14.960]  他要做餅
[00:33:14.960 --> 00:33:16.960]  餵飽自己
[00:33:16.960 --> 00:33:18.960]  所以他只是一天
[00:33:18.960 --> 00:33:20.960]  一段時間
[00:33:20.960 --> 00:33:22.960]  做給猶太人看
[00:33:22.960 --> 00:33:24.960]  猶太人看
[00:33:24.960 --> 00:33:26.960]  另外我相信
[00:33:26.960 --> 00:33:28.960]  這個行動
[00:33:28.960 --> 00:33:30.960]  躺在左右
[00:33:30.960 --> 00:33:32.960]  很可能和剛才
[00:33:32.960 --> 00:33:34.960]  我們說的第一個
[00:33:34.960 --> 00:33:36.960]  磚上畫了圍城
[00:33:36.960 --> 00:33:38.960]  的情況
[00:33:38.960 --> 00:33:40.960]  用鐵鎔擋住
[00:33:40.960 --> 00:33:42.960]  隔開以西傑代表神
[00:33:42.960 --> 00:33:44.960]  隔開了
[00:33:44.960 --> 00:33:46.960]  神不理會他們
[00:33:46.960 --> 00:33:48.960]  這兩件事很可能是一起進行的
[00:33:48.960 --> 00:33:50.960]  所以我在這裡
[00:33:50.960 --> 00:33:52.960]  看圖畫
[00:33:52.960 --> 00:33:54.960]  他躺在磚旁邊
[00:33:54.960 --> 00:33:56.960]  他和磚中間
[00:33:56.960 --> 00:33:58.960]  鐵鎔
[00:33:58.960 --> 00:34:00.960]  鐵鑊
[00:34:00.960 --> 00:34:02.960]  鐵板隔開
[00:34:02.960 --> 00:34:04.960]  做給人看
[00:34:04.960 --> 00:34:06.960]  一方面神要
[00:34:06.960 --> 00:34:08.960]  他們經過懲罰
[00:34:08.960 --> 00:34:10.960]  經過苦難
[00:34:10.960 --> 00:34:12.960]  經過被牢
[00:34:12.960 --> 00:34:14.960]  但是神也
[00:34:14.960 --> 00:34:16.960]  因為以西傑躺在這裡
[00:34:16.960 --> 00:34:18.960]  說將來會
[00:34:18.960 --> 00:34:20.960]  承擔會擔當他們的罪
[00:34:20.960 --> 00:34:22.960]  會為他們解決
[00:34:22.960 --> 00:34:24.960]  罪的問題
[00:34:24.960 --> 00:34:26.960]  我們繼續看
[00:34:26.960 --> 00:34:28.960]  在這個行動當中
[00:34:28.960 --> 00:34:30.960]  不單止只是躺在這裡
[00:34:30.960 --> 00:34:32.960]  第七節
[00:34:32.960 --> 00:34:34.960]  你要露出
[00:34:34.960 --> 00:34:36.960]  面向被困的耶路撒冷
[00:34:36.960 --> 00:34:38.960]  說預言
[00:34:38.960 --> 00:34:40.960]  攻擊者
[00:34:40.960 --> 00:34:42.960]  他躺在這裡
[00:34:42.960 --> 00:34:44.960]  沒錯
[00:34:44.960 --> 00:34:46.960]  他在承擔他們的罪孽
[00:34:46.960 --> 00:34:48.960]  但是
[00:34:48.960 --> 00:34:50.960]  攻城會繼續
[00:34:50.960 --> 00:34:52.960]  還有
[00:34:52.960 --> 00:34:54.960]  上面
[00:34:54.960 --> 00:34:56.960]  他畫的
[00:34:56.960 --> 00:34:58.960]  第三節
[00:34:58.960 --> 00:35:00.960]  要對面
[00:35:00.960 --> 00:35:02.960]  攻擊城
[00:35:02.960 --> 00:35:04.960]  使城被困
[00:35:04.960 --> 00:35:06.960]  不單止只是畫在磚上
[00:35:06.960 --> 00:35:08.960]  也做出來
[00:35:08.960 --> 00:35:10.960]  說這個城會被困
[00:35:10.960 --> 00:35:12.960]  怎樣做呢
[00:35:12.960 --> 00:35:14.960]  我就不太清楚
[00:35:14.960 --> 00:35:16.960]  就像我們小時候
[00:35:16.960 --> 00:35:18.960]  玩的兵馬
[00:35:18.960 --> 00:35:20.960]  小小的
[00:35:20.960 --> 00:35:22.960]  總之他要做到
[00:35:22.960 --> 00:35:24.960]  讓圍觀的人看到
[00:35:24.960 --> 00:35:26.960]  城是在被圍困
[00:35:26.960 --> 00:35:28.960]  而耶和華是不救他們的
[00:35:28.960 --> 00:35:30.960]  這裡說
[00:35:30.960 --> 00:35:32.960]  露出蚌臂
[00:35:32.960 --> 00:35:34.960]  當我們
[00:35:34.960 --> 00:35:36.960]  聖經裡說到耶和華的蚌臂
[00:35:36.960 --> 00:35:38.960]  首先我們知道
[00:35:38.960 --> 00:35:40.960]  神是零
[00:35:40.960 --> 00:35:42.960]  神是沒有手沒有腳
[00:35:42.960 --> 00:35:44.960]  但是這裡用
[00:35:44.960 --> 00:35:46.960]  人的身體來形容
[00:35:46.960 --> 00:35:48.960]  讓人明白
[00:35:48.960 --> 00:35:50.960]  神要我們所知道的
[00:35:50.960 --> 00:35:52.960]  所以聖經裡說到
[00:35:52.960 --> 00:35:54.960]  神的蚌臂
[00:35:54.960 --> 00:35:56.960]  是伸出來的
[00:35:56.960 --> 00:35:58.960]  他的蚌臂不是縮短
[00:35:58.960 --> 00:36:00.960]  是不救我們
[00:36:00.960 --> 00:36:02.960]  他露出蚌臂
[00:36:02.960 --> 00:36:04.960]  一般
[00:36:04.960 --> 00:36:06.960]  露出蚌臂就是用力量
[00:36:06.960 --> 00:36:08.960]  來保護我們
[00:36:08.960 --> 00:36:10.960]  但這裡似乎不是
[00:36:10.960 --> 00:36:12.960]  這裡他叫
[00:36:12.960 --> 00:36:14.960]  以西傑代表上帝
[00:36:14.960 --> 00:36:16.960]  露出蚌臂
[00:36:16.960 --> 00:36:18.960]  面向被困的耶和華
[00:36:18.960 --> 00:36:20.960]  在這裡說
[00:36:20.960 --> 00:36:22.960]  預言來攻擊這個城
[00:36:22.960 --> 00:36:24.960]  所以這個蚌臂出現
[00:36:24.960 --> 00:36:26.960]  不是拯救他們
[00:36:26.960 --> 00:36:28.960]  這個蚌臂出現
[00:36:28.960 --> 00:36:30.960]  是詛咒他們
[00:36:30.960 --> 00:36:32.960]  神是會定義
[00:36:32.960 --> 00:36:34.960]  要讓
[00:36:34.960 --> 00:36:36.960]  這些猶太人
[00:36:36.960 --> 00:36:38.960]  面對這樣的困境
[00:36:38.960 --> 00:36:40.960]  第八節
[00:36:40.960 --> 00:36:42.960]  我用繩索捆綁你
[00:36:42.960 --> 00:36:44.960]  使你不能輾轉
[00:36:44.960 --> 00:36:46.960]  直等到你滿了困城的日子
[00:36:46.960 --> 00:36:48.960]  直等到你滿了困城的日子
[00:36:48.960 --> 00:36:50.960]  直等到你滿了困城的日子
[00:36:50.960 --> 00:36:52.960]  這裡的難題
[00:36:52.960 --> 00:36:54.960]  我用繩索
[00:36:54.960 --> 00:36:56.960]  我就是上帝
[00:36:56.960 --> 00:36:58.960]  用繩索捆綁你
[00:36:58.960 --> 00:37:00.960]  你代表誰呢?
[00:37:00.960 --> 00:37:02.960]  這裡有兩個解釋
[00:37:02.960 --> 00:37:04.960]  一個你
[00:37:04.960 --> 00:37:06.960]  神在這裡和以西傑說
[00:37:06.960 --> 00:37:08.960]  要他躺著
[00:37:08.960 --> 00:37:10.960]  向左向右
[00:37:10.960 --> 00:37:12.960]  這個繩索會不會捆綁
[00:37:12.960 --> 00:37:14.960]  以西傑說你不要動
[00:37:14.960 --> 00:37:16.960]  你躺著的時候
[00:37:16.960 --> 00:37:18.960]  你要向左
[00:37:18.960 --> 00:37:20.960]  向右
[00:37:20.960 --> 00:37:22.960]  用繩索捆綁
[00:37:22.960 --> 00:37:24.960]  讓以西傑不能動
[00:37:24.960 --> 00:37:26.960]  不能輾轉
[00:37:26.960 --> 00:37:28.960]  直等到
[00:37:28.960 --> 00:37:30.960]  390天和40天滿
[00:37:30.960 --> 00:37:32.960]  會不會呢?
[00:37:32.960 --> 00:37:34.960]  這是第一個解釋
[00:37:34.960 --> 00:37:36.960]  這個你
[00:37:36.960 --> 00:37:38.960]  這個捆綁你
[00:37:38.960 --> 00:37:40.960]  其實是說耶路撒冷
[00:37:40.960 --> 00:37:42.960]  神說
[00:37:42.960 --> 00:37:44.960]  我用繩索
[00:37:44.960 --> 00:37:46.960]  綁你,你的人走不了
[00:37:46.960 --> 00:37:48.960]  好像被神的繩索
[00:37:48.960 --> 00:37:50.960]  捆綁著
[00:37:50.960 --> 00:37:52.960]  他們被圍困的人
[00:37:52.960 --> 00:37:54.960]  是走不出來的
[00:37:54.960 --> 00:37:56.960]  走出來的那些
[00:37:56.960 --> 00:37:58.960]  是會被殺的
[00:37:58.960 --> 00:38:00.960]  我們稍後會看這裡
[00:38:00.960 --> 00:38:02.960]  他們被圍困就好像被捆綁
[00:38:02.960 --> 00:38:04.960]  他們是沒有辦法逃脫
[00:38:04.960 --> 00:38:06.960]  沒有辦法被釋放的
[00:38:06.960 --> 00:38:08.960]  這個就顯示了
[00:38:08.960 --> 00:38:10.960]  神要很嚴厲
[00:38:10.960 --> 00:38:12.960]  懲罰那些
[00:38:12.960 --> 00:38:14.960]  猶太人的決心
[00:38:14.960 --> 00:38:16.960]  這兩個的解釋
[00:38:16.960 --> 00:38:18.960]  是哪一個比較對呢?
[00:38:18.960 --> 00:38:20.960]  我自己覺得
[00:38:20.960 --> 00:38:22.960]  這裡應該是說耶路撒冷
[00:38:22.960 --> 00:38:24.960]  應該是說
[00:38:24.960 --> 00:38:26.960]  耶路撒冷裏面那些人
[00:38:26.960 --> 00:38:28.960]  是被神用繩索捆綁
[00:38:28.960 --> 00:38:30.960]  讓他們走不掉
[00:38:30.960 --> 00:38:32.960]  一直等到他們
[00:38:32.960 --> 00:38:34.960]  被困成日子
[00:38:34.960 --> 00:38:36.960]  就全部被捕
[00:38:36.960 --> 00:38:38.960]  全部走不了
[00:38:38.960 --> 00:38:40.960]  這是第二個
