
[00:00:00.000 --> 00:00:06.440]  今天我們的題目是當孝敬父母
[00:17:34.640 --> 00:17:36.640]  就是我的承繼人
[00:17:36.640 --> 00:17:38.640]  那個應該很可能
[00:17:38.640 --> 00:17:40.640]  是一個僕人
[00:17:40.640 --> 00:17:42.640]  所謂收養了 領養了
[00:17:42.640 --> 00:17:43.640]  做他的兒子
[00:17:43.640 --> 00:17:46.640]  我們在古代中東找到這些文獻
[00:17:46.640 --> 00:17:48.640]  很有趣的
[00:17:48.640 --> 00:17:50.640]  差不多好像合約一樣
[00:17:50.640 --> 00:17:52.640]  寫下了有人證據
[00:17:52.640 --> 00:17:54.640]  有長老的證據
[00:17:54.640 --> 00:17:56.640]  我黃福光
[00:17:56.640 --> 00:17:58.640]  收養某個人
[00:17:58.640 --> 00:18:00.640]  叫什麼都好
[00:18:00.640 --> 00:18:02.640]  做我的兒子
[00:18:02.640 --> 00:18:04.640]  生養死葬
[00:18:04.640 --> 00:18:07.640]  我的家產都給了他
[00:18:07.640 --> 00:18:09.640]  他要照顧我
[00:18:09.640 --> 00:18:10.640]  一直到我死為止
[00:18:10.640 --> 00:18:12.640]  死了之後就要埋葬我
[00:18:12.640 --> 00:18:14.640]  寫在那裡
[00:18:14.640 --> 00:18:16.640]  這個人是做見證人的
[00:18:16.640 --> 00:18:22.640]  所以
[00:18:22.640 --> 00:18:26.640]  養的父親
[00:18:26.640 --> 00:18:28.640]  或者母親
[00:18:28.640 --> 00:18:31.640]  當時是當是生父母
[00:18:31.640 --> 00:18:33.640]  沒有血緣關係
[00:18:33.640 --> 00:18:35.640]  但是都當是父母
[00:18:35.640 --> 00:18:37.640]  如果這樣說
[00:18:37.640 --> 00:18:39.640]  耶穌是最好的例子
[00:18:39.640 --> 00:18:40.640]  你想想
[00:18:40.640 --> 00:18:42.640]  約瑟不是真是耶穌的爸爸
[00:18:42.640 --> 00:18:44.640]  這樣說
[00:18:44.640 --> 00:18:46.640]  是嗎
[00:18:46.640 --> 00:18:48.640]  但是你會看到
[00:18:48.640 --> 00:18:50.640]  耶穌是很好的聽話
[00:18:50.640 --> 00:18:52.640]  聽約瑟說
[00:18:52.640 --> 00:18:55.640]  做一個孝順的兒子
[00:18:55.640 --> 00:18:57.640]  所以
[00:18:57.640 --> 00:18:59.640]  養的父親
[00:18:59.640 --> 00:19:01.640]  和生的父親是很重要的
[00:19:01.640 --> 00:19:03.640]  都是需要
[00:19:03.640 --> 00:19:05.640]  剛才我們說的那些
[00:19:05.640 --> 00:19:06.640]  聽從他們的話語
[00:19:06.640 --> 00:19:08.640]  他們老了的時候照顧他們
[00:19:08.640 --> 00:19:10.640]  要敬畏他們
[00:19:10.640 --> 00:19:12.640]  不能虐待他們
[00:19:12.640 --> 00:19:15.640]  不能搶奪他們的財富
[00:19:15.640 --> 00:19:17.640]  最後一件事
[00:19:17.640 --> 00:19:19.640]  可能是最難的
[00:19:19.640 --> 00:19:21.640]  我都要小心說
[00:19:21.640 --> 00:19:24.640]  不過怎樣小心都要說
[00:19:24.640 --> 00:19:26.640]  如果有些父母
[00:19:26.640 --> 00:19:28.640]  我們說不負責任的父母
[00:19:28.640 --> 00:19:29.640]  那怎麼辦
[00:19:29.640 --> 00:19:31.640]  實在當孝敬父母
[00:19:31.640 --> 00:19:34.640]  這些父母是不應該孝敬的
[00:19:34.640 --> 00:19:37.640]  可能不應該
[00:19:37.640 --> 00:19:40.640]  我也認識過一些青年人
[00:19:40.640 --> 00:19:42.640]  甚至一些不太青年的人
[00:19:42.640 --> 00:19:45.640]  說起父母都會生氣
[00:19:45.640 --> 00:19:47.640]  有沒有孝敬父母
[00:19:47.640 --> 00:19:48.640]  不生氣都好
[00:19:48.640 --> 00:19:50.640]  那怎麼辦
[00:19:50.640 --> 00:19:52.640]  我很小心地說
[00:19:52.640 --> 00:19:55.640]  我希望你不要覺得我很輕
[00:19:55.640 --> 00:19:59.640]  馬太福音真的跟我們說
[00:19:59.640 --> 00:20:02.640]  要愛敵人
[00:20:02.640 --> 00:20:04.640]  如果你的敵人你都要愛
[00:20:04.640 --> 00:20:07.640]  那是你生出來的父母
[00:20:07.640 --> 00:20:08.640]  就算他做得不好
[00:20:08.640 --> 00:20:10.640]  是不是應該都要愛呢
[00:20:10.640 --> 00:20:13.640]  我知道這是很難的事
[00:20:13.640 --> 00:20:15.640]  說出來我當然容易
[00:20:15.640 --> 00:20:17.640]  因為我父母對我好
[00:20:17.640 --> 00:20:20.640]  我真的父母是很好的父母
[00:20:20.640 --> 00:20:24.640]  但我知道我自己也有些朋友
[00:20:24.640 --> 00:20:26.640]  父母不是那麼好
[00:20:26.640 --> 00:20:27.640]  有一個行選的
[00:20:27.640 --> 00:20:28.640]  經常都不在
[00:20:28.640 --> 00:20:30.640]  他從小到大
[00:20:30.640 --> 00:20:32.640]  一年見兩三次爸爸
[00:20:32.640 --> 00:20:35.640]  基本上是媽媽養大他
[00:20:35.640 --> 00:20:38.640]  所以對爸爸沒有什麼感覺
[00:20:38.640 --> 00:20:39.640]  站在那裡
[00:20:39.640 --> 00:20:40.640]  有時候喝醉酒
[00:20:40.640 --> 00:20:42.640]  他都不理會他
[00:20:42.640 --> 00:20:43.640]  我明白
[00:20:43.640 --> 00:20:46.640]  所以那個傷痛我也很明白
[00:20:46.640 --> 00:20:50.640]  不過我們如果跟從聖經來說
[00:20:50.640 --> 00:20:53.640]  我覺得都是要孝敬的
[00:20:53.640 --> 00:20:56.640]  當然
[00:20:56.640 --> 00:21:01.640]  有些事情是有些不同的
[00:21:01.640 --> 00:21:04.640]  孝敬的部分
[00:21:04.640 --> 00:21:06.640]  是要孝敬的
[00:21:06.640 --> 00:21:08.640]  要尊重
[00:21:08.640 --> 00:21:13.640]  如果可以的話要照顧他們
[00:21:13.640 --> 00:21:20.640]  最後我先說一個例子
[00:21:20.640 --> 00:21:22.640]  話說有一次
[00:21:22.640 --> 00:21:27.640]  一個電視節目
[00:21:27.640 --> 00:21:29.640]  一個很有名的演員
[00:21:29.640 --> 00:21:31.640]  是一個電視節目
[00:21:31.640 --> 00:21:34.640]  如果你有看美國的電影
[00:21:34.640 --> 00:21:35.640]  你可能知道
[00:21:35.640 --> 00:21:36.640]  Growing Pains
[00:21:36.640 --> 00:21:38.640]  講一個家庭長大
[00:21:38.640 --> 00:21:39.640]  90年代的
[00:21:39.640 --> 00:21:41.640]  你們可能都沒有看過
[00:21:41.640 --> 00:21:44.640]  有一個叫Allen的演員
[00:21:44.640 --> 00:21:45.640]  很有名的
[00:21:45.640 --> 00:21:46.640]  他們問他
[00:21:46.640 --> 00:21:47.640]  你媽媽怎樣的
[00:21:47.640 --> 00:21:49.640]  你媽媽煮飯怎樣的
[00:21:49.640 --> 00:21:50.640]  母親節
[00:21:50.640 --> 00:21:53.640]  他說我媽媽要煮東西
[00:21:53.640 --> 00:21:56.640]  他以為火葬就是煮東西
[00:21:56.640 --> 00:21:59.640]  如果我吃的東西
[00:21:59.640 --> 00:22:01.640]  影響到我現在的膚色
[00:22:01.640 --> 00:22:03.640]  我應該是黑人
[00:22:03.640 --> 00:22:06.640]  不過科技進化了很多
[00:22:06.640 --> 00:22:08.640]  所以現在有微波爐
[00:22:08.640 --> 00:22:11.640]  所以我媽媽現在更快地
[00:22:11.640 --> 00:22:13.640]  焚燒食物
[00:22:13.640 --> 00:22:15.640]  他問我為什麼要這樣做
[00:22:15.640 --> 00:22:17.640]  所以我安全起見
[00:22:17.640 --> 00:22:19.640]  帶他出去吃飯
[00:22:19.640 --> 00:22:21.640]  是,不要給他煮
[00:22:21.640 --> 00:22:22.640]  帶他出去吃飯
[00:22:22.640 --> 00:22:24.640]  所以我跟大家都是這樣說
[00:22:24.640 --> 00:22:27.640]  何必沒有這個險呢
[00:22:27.640 --> 00:22:30.640]  母親節就帶你媽媽出去吃飯
[00:22:30.640 --> 00:22:31.640]  就不用冒這個險
[00:22:31.640 --> 00:22:32.640]  就是這樣
[00:22:32.640 --> 00:22:33.640]  謝謝
[00:22:34.640 --> 00:22:35.640]  謝謝
[00:22:36.640 --> 00:22:37.640]  謝謝
[00:22:37.640 --> 00:22:38.640]  謝謝
[00:22:38.640 --> 00:22:39.640]  謝謝
[00:22:39.640 --> 00:22:40.640]  謝謝
[00:22:40.640 --> 00:22:41.640]  謝謝
[00:22:41.640 --> 00:22:42.640]  謝謝
[00:22:42.640 --> 00:22:43.640]  謝謝
[00:22:43.640 --> 00:22:44.640]  謝謝

