
[00:00:00.000 --> 00:00:05.260]  其實在大學的制度 我比較喜歡中大多一點的
[00:21:22.460 --> 00:21:26.260]  是跟中年和成年有些分別
[00:21:26.260 --> 00:21:29.300]  年輕人出的感情是強很多的
[00:21:29.300 --> 00:21:31.260]  任何人都強很多
[00:21:31.260 --> 00:21:34.700]  如果你看打球你就知道
[00:21:34.700 --> 00:21:40.380]  我以前都是一個很標準的足球迷
[00:21:40.380 --> 00:21:45.420]  我去過大球場看過那些人放火
[00:21:45.420 --> 00:21:49.020]  通常香港人或者打外國人
[00:21:49.020 --> 00:21:52.300]  輸了就燒報紙
[00:21:52.300 --> 00:21:56.660]  我當時坐在那裡 我都覺得挺好玩的
[00:21:56.660 --> 00:21:59.660]  不過我不敢燒 因為我怕火
[00:21:59.660 --> 00:22:01.820]  但我看到旁邊那個更離譜
[00:22:01.820 --> 00:22:04.340]  他連自己的鞋都扔在球場上
[00:22:04.340 --> 00:22:07.620]  他扔了鞋子怎麼回家呢?
[00:22:07.620 --> 00:22:09.420]  我馬上想 原來一個人
[00:22:09.420 --> 00:22:12.460]  當他去到一個很火爆的情況
[00:22:12.460 --> 00:22:14.900]  他是不會想到一會兒會沒有鞋子回家的
[00:22:14.900 --> 00:22:16.900]  他沒有想這個問題
[00:22:16.900 --> 00:22:18.500]  我心想我穿好一點的鞋子
[00:22:18.500 --> 00:22:20.340]  免得他扔了我的鞋子
[00:22:20.340 --> 00:22:22.780]  在一些程度下
[00:22:22.780 --> 00:22:25.860]  人會有一個很強的感覺
[00:22:25.860 --> 00:22:28.180]  年輕人跟我們不同的
[00:22:28.180 --> 00:22:31.540]  我們容易認同同年齡的文化
[00:22:31.540 --> 00:22:33.140]  認同的
[00:22:33.140 --> 00:22:34.660]  當你大到四五十歲
[00:22:34.660 --> 00:22:36.900]  你很快就分得出你有你我有你
[00:22:36.900 --> 00:22:39.860]  你這個人太苦了 我沒有你這麼悲
[00:22:39.860 --> 00:22:42.540]  你有你我有你 我不看這些的
[00:22:42.540 --> 00:22:44.020]  年輕人是一致的
[00:22:44.020 --> 00:22:46.980]  大家一起去做 一起去做
[00:22:46.980 --> 00:22:50.500]  我看到這個感覺是很開心的
[00:22:50.500 --> 00:22:52.500]  即使痛苦也很開心
[00:22:52.500 --> 00:22:54.420]  我記得我讀社工那一年
[00:22:54.420 --> 00:22:57.260]  那時候在紅磡隧道
[00:22:57.260 --> 00:23:01.340]  我的同學是幫一些艇戶上樓
[00:23:01.340 --> 00:23:03.340]  他們去示威
[00:23:03.340 --> 00:23:05.220]  坐了一輛旅遊車
[00:23:05.220 --> 00:23:09.260]  一出香港那邊就被警察截了
[00:23:09.260 --> 00:23:11.740]  乘車就抓了去拘留所
[00:23:11.740 --> 00:23:15.140]  然後關起它 非法集會
[00:23:15.140 --> 00:23:20.100]  當時我是社工系的會長 理工
[00:23:20.100 --> 00:23:24.420]  同學就跟我說 余德信 我們要表態
[00:23:24.420 --> 00:23:27.620]  我說怎麼表態 叫他放人
[00:23:27.620 --> 00:23:29.820]  我聽了之後我就說 好啊
[00:23:29.820 --> 00:23:32.340]  拿了一張系會的信紙
[00:23:32.340 --> 00:23:35.940]  自己寫一封信給港督友德 放人
[00:23:38.260 --> 00:23:42.100]  親筆信 自己簽名余德信
[00:23:42.100 --> 00:23:44.660]  我想到那時候我20歲
[00:23:44.660 --> 00:23:48.620]  就是會的 特別我用影印給人看
[00:23:48.620 --> 00:23:51.180]  哇 會了好東西
[00:23:51.180 --> 00:23:56.620]  我真的想一下 其實年輕人就是這樣的
[00:23:56.620 --> 00:23:58.980]  當我做的事情有人覺得是好
[00:23:58.980 --> 00:24:00.980]  我更加會多下幾千力去做
[00:24:00.980 --> 00:24:04.420]  還有如果其他人覺得應該我做
[00:24:04.420 --> 00:24:05.700]  我更加做
[00:24:05.700 --> 00:24:08.620]  哇 多威風 我代表大家
[00:24:08.620 --> 00:24:11.820]  到最後都沒有人找過我 到現在
[00:24:11.820 --> 00:24:14.620]  但真的放了 放了
[00:24:14.620 --> 00:24:17.140]  當然跟我沒什麼關係
[00:24:17.140 --> 00:24:19.420]  其實也沒有看過這封信
[00:24:19.420 --> 00:24:22.660]  但放了之後 那個女同學
[00:24:22.660 --> 00:24:24.260]  她胖胖的 我不是很喜歡她
[00:24:24.260 --> 00:24:29.260]  但是她跟我說
[00:24:29.260 --> 00:24:31.260]  她說你幫我 幫到底
[00:24:31.260 --> 00:24:32.780]  我說為什麼
[00:24:32.780 --> 00:24:37.300]  她說Community Work的功課明天要交
[00:24:37.300 --> 00:24:38.420]  我說為什麼
[00:24:38.420 --> 00:24:41.620]  她說我都沒有上過課 抓了
[00:24:41.620 --> 00:24:43.300]  你幫我做
[00:24:43.300 --> 00:24:44.420]  哇 你說我怎麼做
[00:24:44.420 --> 00:24:47.620]  我寫了 用你的名字
[00:24:47.620 --> 00:24:49.060]  我給她一份東西
[00:24:49.060 --> 00:24:50.740]  她自己寫著名字 她交
[00:24:50.740 --> 00:24:52.820]  我沒有 她說我沒有
[00:24:52.820 --> 00:24:54.420]  那我自己作
[00:24:54.420 --> 00:24:56.300]  再寫一篇我自己的功課
[00:24:56.300 --> 00:24:59.860]  當然是低分很多的 她那篇高分
[00:24:59.860 --> 00:25:03.660]  但我做完之後 感覺到很光榮
[00:25:03.660 --> 00:25:08.180]  做會長做到這樣 找港督出功課
[00:25:08.180 --> 00:25:10.700]  我想起來是不是不正常呢
[00:25:10.700 --> 00:25:13.820]  又一個問題 是不是不正常呢
[00:25:13.820 --> 00:25:16.980]  但是當天我看這個行為
[00:25:16.980 --> 00:25:19.060]  我真的欣賞自己不得了
[00:25:19.060 --> 00:25:21.980]  自豪感很高 那年我結婚了
[00:25:21.980 --> 00:25:25.780]  之後我馬上感覺到自己有能力結婚
[00:25:25.780 --> 00:25:29.140]  證明了可以當家 可以照顧人
[00:25:29.140 --> 00:25:30.860]  哇 真是多好
[00:25:30.860 --> 00:25:34.460]  你今天說社會事件 我不會說對錯
[00:25:34.460 --> 00:25:37.820]  一個年青是什麼呢
[00:25:37.820 --> 00:25:41.180]  年青就是生命要投放的那些
[00:25:41.180 --> 00:25:43.980]  我覺得 這個叫做比較價值
[00:25:43.980 --> 00:25:47.100]  覺得很多人說我就去做 比較價值
[00:25:47.100 --> 00:25:49.020]  和我們有些不同
[00:25:49.020 --> 00:25:51.980]  我們會量度價值是尖銳很多的
[00:25:51.980 --> 00:25:53.620]  甚至是有後果的
[00:25:53.620 --> 00:25:56.980]  年青其實在我當日 我都沒什麼後果
[00:25:56.980 --> 00:25:59.220]  最多見友德 沒什麼後果
[00:25:59.220 --> 00:26:01.740]  你想一下 反應都很不同
[00:26:01.740 --> 00:26:05.660]  所以有時候我說 我要體諒
[00:26:05.660 --> 00:26:07.260]  但是記住一件事
[00:26:07.260 --> 00:26:10.300]  在當你讀哲理的時候
[00:26:10.300 --> 00:26:15.620]  就是有多少批判 就有多少體諒
[00:26:15.620 --> 00:26:19.140]  有多少體諒 就要有多少批判
[00:26:19.140 --> 00:26:21.820]  批判就是你judge這個東西對不對
[00:26:21.820 --> 00:26:25.300]  但是當別人這樣做 你也要有這樣的體諒
[00:26:25.300 --> 00:26:28.140]  在他的情況 在他的思想
[00:26:28.140 --> 00:26:31.860]  他的環境 他會這樣做的 要體諒
[00:26:31.860 --> 00:26:34.020]  矛盾在哪裡呢 矛盾就是
[00:26:34.020 --> 00:26:37.420]  我想是當年港大王勵松說過一句話
[00:26:37.420 --> 00:26:44.180]  他說 我說我對不代表你是錯
[00:26:44.180 --> 00:26:47.660]  不代表你是錯
[00:26:47.660 --> 00:26:52.220]  我能夠說我錯未必等於對
[00:26:52.220 --> 00:26:56.540]  因為對有很多種對 錯有很多種錯
[00:26:56.540 --> 00:26:58.700]  當時他說這個相對論
[00:26:58.700 --> 00:27:01.060]  但是我的看法就是 有時候我們都會說
[00:27:01.060 --> 00:27:04.020]  有時候要保留 看這個情況之下
[00:27:04.020 --> 00:27:07.380]  裡面有很多扣分的東西
[00:27:07.380 --> 00:27:10.100]  要說到絕對 肯定不是絕對
[00:27:10.100 --> 00:27:13.260]  裡面就算是對的做法
[00:27:13.260 --> 00:27:17.180]  但是那個正確程度又不對
[00:27:17.180 --> 00:27:19.180]  有些人to do the thing right
[00:27:19.180 --> 00:27:21.420]  有些人to do the right thing
[00:27:21.420 --> 00:27:23.060]  裡面有很多不同的
[00:27:23.060 --> 00:27:26.540]  所以如果你做一個家長 做一個傳道人
[00:27:26.540 --> 00:27:29.420]  你的答案就是 你要讓他看到
[00:27:29.420 --> 00:27:32.060]  你會有批判力 你有體諒能力
[00:27:32.060 --> 00:27:34.180]  不是說你兩頭蛇的意思
[00:27:34.180 --> 00:27:36.020]  而是你明白到
[00:27:36.020 --> 00:27:39.220]  那個做法裡面有它軟弱的一面
[00:27:39.220 --> 00:27:41.620]  但問題就是在那個年齡裡面
[00:27:41.620 --> 00:27:45.740]  它有一個衝擊在那裡 這個衝擊是成立的
[00:27:45.740 --> 00:27:48.060]  問題就是什麼時候會長大呢
[00:27:48.060 --> 00:27:49.860]  所以今天很值得討論
[00:27:49.860 --> 00:27:54.660]  那個紛亂就是 令我們每一次經過了這個浪
[00:27:54.660 --> 00:27:56.820]  我們懂得浮
[00:27:56.820 --> 00:27:58.900]  不代表游泳好了
[00:27:58.900 --> 00:28:01.260]  你知道跟那個浪鬥力是沒有用的
[00:28:01.260 --> 00:28:02.860]  你懂得浮
[00:28:02.860 --> 00:28:06.860]  所以你會說到 今天這些題目其實很精彩
[00:28:06.860 --> 00:28:08.220]  我也預備了一些跟你分享
[00:28:08.220 --> 00:28:10.580]  但是你剛才提醒了我
[00:28:10.580 --> 00:28:13.740]  有時候你跟別人聊天的時候
[00:28:13.740 --> 00:28:16.700]  不要這麼快一面倒去否定或者同意
[00:28:16.700 --> 00:28:18.060]  千萬不要
[00:28:18.060 --> 00:28:20.540]  但是兩頭蛇不代表沒有意見
[00:28:20.540 --> 00:28:22.420]  你要很具體的講到
[00:28:22.420 --> 00:28:26.100]  這種手法有一個影響人在裡面
[00:28:26.100 --> 00:28:28.140]  比如在社工那裡看就是
[00:28:28.140 --> 00:28:30.140]  誰是受害者呢
[00:28:30.140 --> 00:28:34.380]  其實不是一定是做這件事情的人是受害者
[00:28:34.380 --> 00:28:37.860]  可能影響了其他人都是受害者
[00:28:37.860 --> 00:28:39.620]  那誰是得益者呢
[00:28:39.620 --> 00:28:41.620]  沒有人可能是得益者
[00:28:41.620 --> 00:28:44.300]  就是多一些這樣想 你會有很多的看法
[00:28:44.300 --> 00:28:46.700]  好了 繼續講下去
[00:28:46.700 --> 00:28:51.460]  是不是準備去做幫益壹的人
[00:28:51.460 --> 00:28:55.540]  益壹的人其實他不一定要你幫
[00:28:55.540 --> 00:29:00.580]  不要這麼大的反應叫幫
[00:29:00.580 --> 00:29:04.780]  因為益壹的人本身就是想孤立的
[00:29:04.780 --> 00:29:08.940]  甚至他會覺得每一次被人幫
[00:29:08.940 --> 00:29:12.140]  做累了別人 他的內疚會更高一點
[00:29:12.140 --> 00:29:15.060]  千萬不要說我需要幫忙
[00:29:15.060 --> 00:29:17.060]  我想不要用這個字眼
[00:29:17.060 --> 00:29:23.780]  你反而用什麼呢 我想觀察是一個很重要的東西
[00:29:23.780 --> 00:29:26.820]  因為他覺得你留意他
[00:29:26.820 --> 00:29:31.340]  記住 留意不是一個很低的行為
[00:29:31.340 --> 00:29:33.900]  是一個很高層次的行為 留意他
[00:29:33.900 --> 00:29:37.660]  比如你留意他 你每次講到某個地方
[00:29:37.660 --> 00:29:39.860]  特別講到你媽媽
[00:29:39.860 --> 00:29:44.260]  還有講到你特別傷感 這個叫留意
[00:29:44.260 --> 00:29:46.420]  很多人是千篇一律看一個人的
[00:29:46.420 --> 00:29:48.420]  那個不是叫留意
[00:29:48.420 --> 00:29:53.940]  如果你的清晰度很高的留意
[00:29:53.940 --> 00:29:57.060]  是令益壹的人感覺到你像
[00:29:57.060 --> 00:30:00.980]  在他心裡 他是一個重要的人
[00:30:00.980 --> 00:30:04.380]  被感覺重要是一個很重要的條件
[00:30:04.380 --> 00:30:10.140]  一個人不會將他的生命放下的
[00:30:10.140 --> 00:30:12.380]  將他的生命放下去自殺的人
[00:30:12.380 --> 00:30:14.540]  是覺得我沒有重要價值
[00:30:14.540 --> 00:30:17.180]  這個就是任何人的 所以我死了
[00:30:17.180 --> 00:30:21.060]  如果有人這麼重要他的生命
[00:30:21.060 --> 00:30:25.180]  他永遠都留下幾分在那裡 他不想死的
[00:30:25.180 --> 00:30:26.580]  這個很簡單的答案就是
[00:30:26.580 --> 00:30:29.420]  正如一個癌症的女人
[00:30:29.420 --> 00:30:31.900]  她想活下去 因為她有個兒子
[00:30:31.900 --> 00:30:37.020]  她一定有一個理由活下去的
[00:30:37.020 --> 00:30:40.540]  這個就是我們要做對益壹的人 你留意他
[00:30:40.540 --> 00:30:42.660]  因為你留意他產生了什麼
[00:30:42.660 --> 00:30:47.140]  他隨時講某樣東西的時候 你跟隨到
[00:30:47.140 --> 00:30:49.140]  不知道你覺得重要不重要
[00:30:49.140 --> 00:30:52.820]  朋友就這樣 假設你在這裡畢業30年前
[00:30:52.820 --> 00:30:56.820]  你從來沒有參加任何活動或者聊天的
[00:30:56.820 --> 00:30:58.940]  人家聊什麼都跟你沒有什麼關係的
[00:30:58.940 --> 00:31:04.060]  但是你經常都回來 你很快就會跟到現在講的東西
[00:31:04.060 --> 00:31:06.740]  一個抑鬱的人是希望別人跟到
[00:31:06.740 --> 00:31:08.820]  所以他不是要你馬上
[00:31:08.820 --> 00:31:11.140]  但是有些事情是可以跟到的 比如舉個例
[00:31:11.140 --> 00:31:14.140]  他想死 他突然間講一個問題的時候
[00:31:14.140 --> 00:31:18.220]  我想我想自殺了 如果我死了
[00:31:18.220 --> 00:31:20.420]  你幫我照顧我媽媽
[00:31:20.420 --> 00:31:25.340]  他找到你說 因為你靠得住
[00:31:25.340 --> 00:31:28.740]  接著機會就來了 你告訴他
[00:31:28.740 --> 00:31:32.540]  不過你媽媽沒有了你
[00:31:32.540 --> 00:31:35.340]  對他來說我代替不了
[00:31:35.340 --> 00:31:37.820]  這句話他就不死了
[00:31:37.820 --> 00:31:40.420]  就是說你跟他聊天的時候
[00:31:40.420 --> 00:31:42.500]  你看到他信任你的時候
[00:31:42.500 --> 00:31:45.340]  這個基礎就使他可以改觀了
[00:31:45.340 --> 00:31:48.580]  我記得在神樂園的時候都有幾單
[00:31:48.580 --> 00:31:51.940]  這20多年來是同學生癌症
[00:31:51.940 --> 00:31:55.460]  神樂生癌症或者是畢業生癌症
[00:31:55.460 --> 00:31:58.780]  然後他叫我 你照顧我丈夫或者太太
[00:31:58.780 --> 00:32:04.900]  這樣跟我說 你會不會早一點說呢?
[00:32:04.900 --> 00:32:06.300]  於是我就鼓勵他
[00:32:06.300 --> 00:32:10.260]  我說你醫生可能覺得你還有一個療程
[00:32:10.260 --> 00:32:11.860]  嘗試一下
[00:32:11.860 --> 00:32:13.540]  他說我想我會的
[00:32:13.540 --> 00:32:17.980]  我說你加強一點這種勇氣
[00:32:17.980 --> 00:32:21.460]  你周圍的人很想看到的是那種勇氣
[00:32:21.460 --> 00:32:22.780]  如果他們看到你沒有勇氣
[00:32:22.780 --> 00:32:24.580]  他們真的很憂愁
[00:32:24.580 --> 00:32:27.580]  幸好你提升了這個看法
[00:32:27.580 --> 00:32:30.380]  這個就是肯聊天 你跟進是有好處的
[00:32:30.380 --> 00:32:34.780]  好了 講到情緒病 情緒病痴身
[00:32:34.780 --> 00:32:36.660]  情緒病什麼是痴身呢?
[00:32:36.660 --> 00:32:38.340]  其實是兩體的
[00:32:38.340 --> 00:32:42.380]  情緒病人很怕別人太急得很厲害
[00:32:42.380 --> 00:32:46.580]  他很想放鬆 就是最鬆的方式
[00:32:46.580 --> 00:32:49.660]  但是有時候當然他想找你的時候
[00:32:49.660 --> 00:32:51.900]  隨傳隨到 他很想找到你
[00:32:51.900 --> 00:32:53.900]  不過有個方法解決這個問題的
[00:32:53.900 --> 00:32:58.020]  是什麼呢?講明Nice and direct
[00:32:58.020 --> 00:33:00.620]  Direct的建立在基督徒裏面
[00:33:00.620 --> 00:33:03.620]  多數都做得不是太好的
[00:33:03.620 --> 00:33:05.900]  很多傳承人都很Nice的
[00:33:05.900 --> 00:33:09.180]  比如他看到一個小朋友經常都抓住他的手
[00:33:09.180 --> 00:33:11.380]  你知道有些小朋友沒有安全感
[00:33:11.380 --> 00:33:13.900]  經常抓住姑娘的手
[00:33:13.900 --> 00:33:17.900]  有些人會覺得 真是 好了好了 讓他撒嬌吧
[00:33:17.900 --> 00:33:20.340]  有些人就勸他 你要顧著
[00:33:20.340 --> 00:33:23.020]  他真的把你當成是你媽媽了
[00:33:23.020 --> 00:33:24.420]  其實那個辦法是什麼呢?
[00:33:24.420 --> 00:33:29.020]  那個辦法就是你用verbal說話式告訴他
[00:33:29.020 --> 00:33:35.860]  我知道你很想我在你旁邊 我知道
[00:33:35.860 --> 00:33:38.100]  不用抓住手的 我在你旁邊的了
[00:33:38.100 --> 00:33:40.500]  代他講 要很firm的
[00:33:40.500 --> 00:33:42.620]  我知道你很想我在你旁邊
[00:33:42.620 --> 00:33:45.020]  現在我在你旁邊的了 不用擔心的
[00:33:45.020 --> 00:33:47.740]  所以你不擔心就放下你的手吧
[00:33:47.740 --> 00:33:49.020]  這樣就行了
[00:33:49.020 --> 00:33:51.020]  這些是直接的
[00:33:51.020 --> 00:33:52.820]  但是同時講完直接的話
[00:33:52.820 --> 00:33:56.820]  記住你的跟進要Nice
[00:33:56.820 --> 00:33:59.620]  我喜歡你找我的 一定要記住這件事
[00:33:59.620 --> 00:34:02.660]  而不是說 那就好了 打開兩步
[00:34:02.660 --> 00:34:04.580]  那就不要了
[00:34:04.580 --> 00:34:07.340]  馬上感覺到一盆冷水倒下來了
[00:34:07.340 --> 00:34:12.020]  就是說我這個行為代表了我心裏面的什麼
[00:34:12.020 --> 00:34:13.380]  告訴你
[00:34:13.380 --> 00:34:15.620]  就是我這個行為這麼近 坐在你旁邊
[00:34:15.620 --> 00:34:18.540]  代表我心裏面是喜歡你在旁邊的
[00:34:18.540 --> 00:34:20.700]  這個事情做得好就可以了
[00:34:20.700 --> 00:34:22.700]  好了 下一個就是
[00:34:22.700 --> 00:34:25.260]  最尾的已經差不多了
[00:34:25.260 --> 00:34:27.260]  講到尾就是
[00:34:27.260 --> 00:34:30.260]  你講到說
[00:34:30.260 --> 00:34:35.580]  不懂得建立一個聲任的
[00:34:35.580 --> 00:34:38.860]  怎麼鼓勵人去幫助人
[00:34:38.860 --> 00:34:41.500]  但是我覺得分別在哪裡
[00:34:41.500 --> 00:34:43.500]  其實很多人都想幫助人
[00:34:43.500 --> 00:34:45.500]  但是鼓勵呢
[00:34:45.500 --> 00:34:47.500]  很多人都說我做不到
[00:34:47.500 --> 00:34:49.500]  我做不到
[00:34:49.500 --> 00:34:53.260]  分別很大 在教會做和在商界做不一樣
[00:34:53.260 --> 00:34:55.260]  教會不是說做不做得到的
[00:34:55.260 --> 00:34:58.260]  因為做得到的結果是上帝 不是你
[00:34:58.260 --> 00:35:00.620]  比如說我怕我幫這個小孩
[00:35:00.620 --> 00:35:02.620]  媽媽我想我短命怎麼辦
[00:35:02.620 --> 00:35:05.820]  上帝會負責的 不是你負責的
[00:35:05.820 --> 00:35:07.820]  你短命自然有個接班人
[00:35:07.820 --> 00:35:09.820]  何必擔心這件事呢
[00:35:09.820 --> 00:35:11.820]  不要想這些事
[00:35:11.820 --> 00:35:13.820]  上帝要你忠心
[00:35:13.820 --> 00:35:17.100]  千萬不要用一個完整化
[00:35:17.100 --> 00:35:19.100]  有些人看competition(必須)看得很緊要
[00:35:19.100 --> 00:35:21.100]  完美的人就覺得
[00:35:21.100 --> 00:35:23.100]  如果沒有了我怎麼辦 不要想這些事
[00:35:23.100 --> 00:35:25.100]  所以你入了一個隊工
[00:35:25.100 --> 00:35:27.100]  或者一年
[00:35:27.100 --> 00:35:29.100]  你經常怕半年後身體不好
[00:35:29.100 --> 00:35:31.100]  我又怕我兒子讀書讀得不好
[00:35:31.100 --> 00:35:33.100]  我又要拿很多時間回去看他
[00:35:33.100 --> 00:35:35.100]  又怕做不到 很多人講這些事的
[00:35:35.100 --> 00:35:37.100]  但是你
[00:35:37.100 --> 00:35:39.100]  記住跟他說一件事
[00:35:39.100 --> 00:35:41.100]  如果你覺得現在
[00:35:41.100 --> 00:35:43.100]  是值得去做一件事
[00:35:43.100 --> 00:35:45.100]  就先開始吧
[00:35:45.100 --> 00:35:47.100]  加給力量的是上帝
[00:35:47.100 --> 00:35:49.100]  不是你自己加給力量
[00:35:49.100 --> 00:35:51.100]  如果上帝要你做一個
[00:35:51.100 --> 00:35:53.100]  第二件事
[00:35:53.100 --> 00:35:55.100]  他自然會安排人代理的
[00:35:55.100 --> 00:35:57.100]  這個我回答不了你
[00:35:57.100 --> 00:35:59.100]  不過我不擔心 不如我們一起不要擔心
[00:35:59.100 --> 00:36:01.100]  所以我今天回答這些問題
[00:36:01.100 --> 00:36:03.100]  可能你馬上反應
[00:36:03.100 --> 00:36:05.100]  好像你有點苦苦的
[00:36:05.100 --> 00:36:07.100]  我想聲明
[00:36:07.100 --> 00:36:09.100]  就是
[00:36:09.100 --> 00:36:11.100]  態度
[00:36:11.100 --> 00:36:13.100]  是比字眼重要
[00:36:13.100 --> 00:36:15.100]  態度
[00:36:15.100 --> 00:36:17.100]  我舉個例子
[00:36:17.100 --> 00:36:19.100]  可能有點理題
[00:36:19.100 --> 00:36:21.100]  我為什麼在中正神
[00:36:21.100 --> 00:36:23.100]  做了25年
[00:36:23.100 --> 00:36:25.100]  我60歲開始叫退休
[00:36:25.100 --> 00:36:27.100]  那個院長每次都
[00:36:27.100 --> 00:36:29.100]  聽完之後好像聾了
[00:36:29.100 --> 00:36:31.100]  好像第二年我又去過
[00:36:31.100 --> 00:36:33.100]  他又沒有inform我
[00:36:33.100 --> 00:36:35.100]  那我就去吧
[00:36:35.100 --> 00:36:37.100]  為什麼我去呢
[00:36:37.100 --> 00:36:39.100]  因為第一年
[00:36:39.100 --> 00:36:41.100]  1995年左右
[00:36:41.100 --> 00:36:43.100]  第一年
[00:36:43.100 --> 00:36:45.100]  我就教心理學
[00:36:45.100 --> 00:36:47.100]  那時候沒有你們那麼多人
[00:36:47.100 --> 00:36:49.100]  大約是7個人左右
[00:36:49.100 --> 00:36:51.100]  講完之後
[00:36:51.100 --> 00:36:53.100]  我回到院長很特別的
[00:36:53.100 --> 00:36:55.100]  我在大角咀
[00:36:55.100 --> 00:36:57.100]  當年那棟樓
[00:36:57.100 --> 00:36:59.100]  我走 經過一間房
[00:36:59.100 --> 00:37:01.100]  禮貌都是講一聲
[00:37:01.100 --> 00:37:03.100]  院長走了
[00:37:03.100 --> 00:37:05.100]  他說好啊
[00:37:05.100 --> 00:37:07.100]  他就在那個位置走出來
[00:37:07.100 --> 00:37:09.100]  我開了門
[00:37:09.100 --> 00:37:11.100]  一關門就看到
[00:37:11.100 --> 00:37:13.100]  他還站在
[00:37:13.100 --> 00:37:15.100]  他房門口站在那裡
[00:37:15.100 --> 00:37:17.100]  我一開始以為是湊巧
[00:37:17.100 --> 00:37:19.100]  堂堂都這樣
[00:37:19.100 --> 00:37:21.100]  不知道他看著我是不是真的走
[00:37:21.100 --> 00:37:25.100]  我開始看到一個很重要的關鍵
[00:37:25.100 --> 00:37:27.100]  是代人折磨
[00:37:27.100 --> 00:37:29.100]  就是人最重要
[00:37:29.100 --> 00:37:31.100]  就是留下最後的回憶
[00:37:31.100 --> 00:37:33.100]  後來我讀心理學
[00:37:33.100 --> 00:37:35.100]  讀到一個詞叫暖光
[00:37:35.100 --> 00:37:37.100]  就是溫暖的光彩
[00:37:37.100 --> 00:37:39.100]  或者叫做
[00:37:39.100 --> 00:37:41.100]  餘暉
[00:37:41.100 --> 00:37:43.100]  餘暉就是光暉的最後
[00:37:43.100 --> 00:37:45.100]  人的關係最好的就是餘暉
[00:37:45.100 --> 00:37:47.100]  就是說
[00:37:47.100 --> 00:37:49.100]  講完之後
[00:37:49.100 --> 00:37:51.100]  所以我同意教會完了之後
[00:37:51.100 --> 00:37:53.100]  那個握手的當然是在門口
[00:37:53.100 --> 00:37:55.100]  那個餘暉
[00:37:55.100 --> 00:37:57.100]  那個人完了之後
[00:37:57.100 --> 00:37:59.100]  和牧師握手 或者和講完握手
[00:37:59.100 --> 00:38:01.100]  當然他說你講得好
[00:38:01.100 --> 00:38:03.100]  當然也好意思說你講得很差
[00:38:03.100 --> 00:38:05.100]  他說好啊
[00:38:05.100 --> 00:38:07.100]  下次再見你
[00:38:07.100 --> 00:38:09.100]  你那個握手
[00:38:09.100 --> 00:38:11.100]  要下點心機
[00:38:11.100 --> 00:38:13.100]  不要說人人都碰一下
[00:38:13.100 --> 00:38:15.100]  因為原來很多人
[00:38:15.100 --> 00:38:17.100]  帶著一個很快樂的回憶走
[00:38:17.100 --> 00:38:19.100]  是影響了很大
[00:38:19.100 --> 00:38:21.100]  為什麼呢
[00:38:21.100 --> 00:38:23.100]  就是他感覺到那種暖
[00:38:23.100 --> 00:38:25.100]  我後來都不明白這個道理
[00:38:25.100 --> 00:38:27.100]  直到後來我太太死了
[00:38:27.100 --> 00:38:29.100]  葬在樂富
[00:38:29.100 --> 00:38:31.100]  第一年後來搬去樂富林
[00:38:31.100 --> 00:38:33.100]  每逢星期六下午
[00:38:33.100 --> 00:38:35.100]  我就去我太太的墳墓
[00:38:35.100 --> 00:38:37.100]  後來我一個月去一次
[00:38:37.100 --> 00:38:39.100]  我都去了10年
[00:38:39.100 --> 00:38:41.100]  不是哭喪
[00:38:41.100 --> 00:38:43.100]  講明
[00:38:43.100 --> 00:38:45.100]  我是想想一些東西
[00:38:45.100 --> 00:38:47.100]  你上帝怎麼對我呢
[00:38:47.100 --> 00:38:49.100]  當我上去的時候
[00:38:49.100 --> 00:38:51.100]  很猛太陽
[00:38:51.100 --> 00:38:53.100]  我感覺到背脊
[00:38:53.100 --> 00:38:55.100]  那種暖
[00:38:55.100 --> 00:38:57.100]  好像穿著毛衣一樣
[00:38:57.100 --> 00:38:59.100]  那種暖很適合
[00:38:59.100 --> 00:39:01.100]  不是熱 是暖
[00:39:01.100 --> 00:39:03.100]  不是心理作用
[00:39:03.100 --> 00:39:05.100]  原來
[00:39:05.100 --> 00:39:07.100]  人的心靈裏面
[00:39:07.100 --> 00:39:09.100]  很需要一種保持住
[00:39:09.100 --> 00:39:11.100]  外面那種暖
[00:39:11.100 --> 00:39:13.100]  落到你那裏
[00:39:13.100 --> 00:39:15.100]  好像一個目者
[00:39:15.100 --> 00:39:17.100]  跟你握手的感覺
[00:39:17.100 --> 00:39:19.100]  那種暖的感覺
[00:39:19.100 --> 00:39:21.100]  所以你說是一個態度
[00:39:21.100 --> 00:39:23.100]  你跟人聊天
[00:39:23.100 --> 00:39:25.100]  你不需要口才多
[00:39:25.100 --> 00:39:27.100]  或者說服你學什麼
[00:39:27.100 --> 00:39:29.100]  這是次要的問題
[00:39:29.100 --> 00:39:31.100]  你不要想著走
[00:39:31.100 --> 00:39:33.100]  很重要的
[00:39:33.100 --> 00:39:35.100]  他感覺到
[00:39:35.100 --> 00:39:37.100]  那個人會很喜歡見到你
[00:39:37.100 --> 00:39:39.100]  所以希望你鑽研一下
[00:39:39.100 --> 00:39:41.100]  這件事是重要的
[00:39:41.100 --> 00:39:43.100]  這不是藝人訓練班做到的
[00:39:43.100 --> 00:39:45.100]  三點鐘我們都過了
[00:39:45.100 --> 00:39:47.100]  大家都沒睡
