
[00:00:00.000 --> 00:00:07.120]  今晚我們來到利未記最後的兩章
[00:20:07.400 --> 00:20:08.520]  說的是什麼呢
[00:20:08.520 --> 00:20:11.200]  是不是只是說人的活動
[00:20:11.200 --> 00:20:12.920]  在商業的社會裏面
[00:20:12.920 --> 00:20:20.360]  上帝又怎樣來掌管市場呢
[00:20:20.360 --> 00:20:23.320]  這個留給你們當中
[00:20:23.320 --> 00:20:25.600]  站在金融界前線的弟兄姊妹
[00:20:25.600 --> 00:20:28.360]  可以小組討論一下
[00:20:28.360 --> 00:20:30.080]  但不只是物質
[00:20:30.080 --> 00:20:33.160]  還有群體的平安
[00:20:33.160 --> 00:20:37.520]  有時今天說的對付非典型肺炎
[00:20:37.520 --> 00:20:39.520]  一方面是病毒的研究
[00:20:39.520 --> 00:20:41.360]  所以微生物的研究
[00:20:41.360 --> 00:20:42.520]  Biochem的研究
[00:20:42.520 --> 00:20:43.680]  那些是最前線
[00:20:43.680 --> 00:20:47.120]  但政府同時有個很重要的責任
[00:20:47.120 --> 00:20:51.400]  就是要防止社會出現恐慌
[00:20:51.400 --> 00:20:52.440]  逆報
[00:20:52.440 --> 00:20:54.480]  你有沒有那天去排隊
[00:20:54.480 --> 00:20:56.720]  嘩 莫名其妙
[00:20:56.720 --> 00:20:59.600]  但社會性的平安
[00:20:59.600 --> 00:21:01.920]  就是莫名其妙的
[00:21:01.920 --> 00:21:07.160]  香港人的mood很抑鬱
[00:21:07.160 --> 00:21:10.800]  那些是觸摸不到的
[00:21:10.800 --> 00:21:13.440]  但其實也是很真實的事
[00:21:13.440 --> 00:21:15.000]  上帝的祝福
[00:21:15.000 --> 00:21:16.840]  上帝的賜予
[00:21:16.840 --> 00:21:19.200]  也與社群
[00:21:19.200 --> 00:21:22.400]  這個社會的mood
[00:21:22.400 --> 00:21:24.680]  那個情緒
[00:21:24.680 --> 00:21:26.840]  那方面有關係
[00:21:26.840 --> 00:21:31.800]  然後上帝賜下祂的同在
[00:21:31.800 --> 00:21:34.160]  上帝的眷顧
[00:21:34.160 --> 00:21:35.120]  上帝的同在
[00:21:35.120 --> 00:21:39.320]  上帝的弱在他們中間
[00:21:39.320 --> 00:21:41.920]  所以有時我們未必能夠即刻地
[00:21:41.920 --> 00:21:46.320]  將利未寄或舊約聖經裏面的應許
[00:21:46.320 --> 00:21:50.840]  直接應用在今日一個城市
[00:21:50.840 --> 00:21:52.920]  或者一個國家
[00:21:52.920 --> 00:21:53.840]  因為有個分別
[00:21:53.840 --> 00:21:54.720]  有基本的分別
[00:21:54.720 --> 00:21:58.440]  因為第三段的基本分別就最清楚了
[00:21:58.440 --> 00:22:02.200]  因為以色列人既是上帝的子民
[00:22:02.200 --> 00:22:06.680]  也是一個政治社會經濟的實體
[00:22:06.680 --> 00:22:09.880]  但今日就沒有任何一個世界上的城市
[00:22:09.880 --> 00:22:14.760]  可以是同時有這樣的身份
[00:22:14.760 --> 00:22:16.560]  其實當時也不是絕對的
[00:22:16.560 --> 00:22:20.560]  當時也是有其他外邦人在他們當中
[00:22:20.560 --> 00:22:22.480]  有寄居的在他們當中
[00:22:22.480 --> 00:22:24.240]  又不是距離得那麼遠
[00:22:24.240 --> 00:22:25.880]  不過有這個分別
[00:22:25.880 --> 00:22:28.120]  當講到第三段的時候
[00:22:28.120 --> 00:22:31.360]  上帝說我的帳幕在你們中間
[00:22:31.360 --> 00:22:33.360]  上帝不是在講一個城市
[00:22:33.360 --> 00:22:34.440]  不是在講一個國家
[00:22:34.440 --> 00:22:37.960]  是在講一個屬他的子民
[00:22:37.960 --> 00:22:40.560]  所以最近香港非典型肺炎
[00:22:40.560 --> 00:22:42.840]  有弟兄姊妹在廣告上
[00:22:42.840 --> 00:22:44.440]  在報章上登廣告
[00:22:44.440 --> 00:22:46.280]  就引用歷代之人
[00:22:46.280 --> 00:22:49.120]  我的子民如果是謙卑迴轉
[00:22:49.120 --> 00:22:50.800]  懂得祈禱的話
[00:22:50.800 --> 00:22:53.440]  我就醫治他們的地
[00:22:53.440 --> 00:22:56.560]  未必直接可以這樣來應用
[00:22:56.560 --> 00:23:01.800]  因為那裏是講屬神的子民以色列
[00:23:01.800 --> 00:23:03.800]  他們被擄回歸
[00:23:03.800 --> 00:23:05.800]  你將他們轉過來香港
[00:23:05.800 --> 00:23:08.720]  不是全香港都是神的子民
[00:23:08.720 --> 00:23:10.680]  你反而用耶利米的說法
[00:23:10.680 --> 00:23:12.760]  你為城市求平安
[00:23:12.760 --> 00:23:14.280]  因為這個城得平安
[00:23:14.280 --> 00:23:16.840]  你們住在巴比倫中間的
[00:23:16.840 --> 00:23:18.840]  以色列人神的子民就得平安
[00:23:18.840 --> 00:23:20.520]  這樣就近一點了
[00:23:20.520 --> 00:23:22.080]  所以你用舊約的經文
[00:23:22.080 --> 00:23:23.080]  特別是金句
[00:23:23.080 --> 00:23:24.600]  有些很容易用的
[00:23:24.600 --> 00:23:25.760]  但用出來的時候
[00:23:25.760 --> 00:23:27.760]  你會發覺有些掉漆的
[00:23:27.760 --> 00:23:31.040]  在這裏三重上帝的祝福
[00:23:31.040 --> 00:23:33.040]  是對他的子民講的
[00:23:33.040 --> 00:23:35.240]  對教會講的
[00:23:35.240 --> 00:23:37.240]  對屬神的兒女講的
[00:23:37.240 --> 00:23:38.240]  所以對我們來說
[00:23:38.240 --> 00:23:40.240]  不只是經濟最重要
[00:23:40.240 --> 00:23:44.120]  不只是社會不要恐慌最重要
[00:23:44.120 --> 00:23:46.960]  和上帝的關係都很重要
[00:23:46.960 --> 00:23:49.280]  所以作為一個信仰的群體
[00:23:49.280 --> 00:23:50.800]  我們在災難當中
[00:23:50.800 --> 00:23:51.920]  我們反省
[00:23:51.920 --> 00:23:53.040]  我們迴轉
[00:23:53.040 --> 00:23:54.280]  我們禱告
[00:23:54.280 --> 00:23:56.520]  我們謙卑
[00:23:56.520 --> 00:23:58.640]  這是屬神的子民
[00:23:58.640 --> 00:24:00.640]  因為和神的關係
[00:24:00.640 --> 00:24:05.000]  我們有這一方面的省察
[00:24:05.000 --> 00:24:08.000]  但是一個不認識上帝的城市
[00:24:08.000 --> 00:24:10.800]  你不可能將第三段
[00:24:10.800 --> 00:24:12.640]  和神的關係
[00:24:12.640 --> 00:24:15.360]  硬套進去其中
[00:24:15.360 --> 00:24:17.160]  如果香港人迴轉
[00:24:17.160 --> 00:24:18.960]  上帝就醫治我們了
[00:24:18.960 --> 00:24:22.000]  這樣的應用歷代智的經文
[00:24:22.000 --> 00:24:24.600]  就有一點點硬來
[00:24:24.600 --> 00:24:26.200]  所以在這一方面
[00:24:26.200 --> 00:24:28.000]  我們需要停下來小心
[00:24:28.000 --> 00:24:33.200]  不過我們可不可以排行先的第一點最重要
[00:24:33.200 --> 00:24:36.240]  不是屬靈的祝福應該最重要
[00:24:36.240 --> 00:24:37.640]  排在最後的
[00:24:37.640 --> 00:24:40.600]  是越來越重要呢?
[00:24:40.600 --> 00:24:41.920]  從這個結構
[00:24:41.920 --> 00:24:45.800]  我們不可以有一個很倉促的結論
[00:24:45.800 --> 00:24:48.080]  我們不可以說中間那段最重要
[00:24:48.080 --> 00:24:50.400]  我們不可以說開頭那段最重要
[00:24:50.400 --> 00:24:53.080]  我們不可以說結束那段最重要
[00:24:53.080 --> 00:24:55.720]  這是因為我們先入為主
[00:24:55.720 --> 00:24:57.280]  我們覺得屬靈是最重要
[00:24:57.280 --> 00:24:58.120]  所以我們這樣說
[00:24:58.120 --> 00:25:02.680]  因為三個動詞都是一樣的
[00:25:02.680 --> 00:25:09.200]  三個都是上帝賜下
[00:25:09.200 --> 00:25:11.680]  所以三個的祝福
[00:25:11.680 --> 00:25:16.640]  同時臨到上帝的子民
[00:25:16.640 --> 00:25:20.760]  其實上帝的要求很簡單
[00:25:20.760 --> 00:25:24.640]  你們遵行我的律例
[00:25:24.640 --> 00:25:27.720]  謹守我的誡命
[00:25:27.720 --> 00:25:29.440]  就是這麼簡單
[00:25:29.440 --> 00:25:32.800]  上帝這個要求一點都不複雜
[00:25:32.800 --> 00:25:38.560]  但上帝所賜的三重祝福
[00:25:38.560 --> 00:25:41.360]  是很圓滿的
[00:25:41.360 --> 00:25:44.760]  不是單方面我們只要物質
[00:25:44.760 --> 00:25:45.920]  只要屬靈
[00:25:45.920 --> 00:25:47.920]  不是個人群體
[00:25:47.920 --> 00:25:49.840]  你知道的
[00:25:49.840 --> 00:25:53.280]  耕種、收割、殺種
[00:25:53.280 --> 00:25:54.880]  你不知道的
[00:25:54.880 --> 00:25:57.520]  夜晚睡覺不會驚嚇
[00:25:57.520 --> 00:25:58.960]  沒有敵人來
[00:25:58.960 --> 00:26:00.560]  惡獸消滅
[00:26:00.560 --> 00:26:04.000]  有些上帝做了你都未必知道的
[00:26:04.000 --> 00:26:07.400]  但上帝的祝福就是這樣的
[00:26:07.400 --> 00:26:10.880]  同時在我們的生命當中
[00:26:10.880 --> 00:26:14.520]  我們經歷得到
[00:26:14.520 --> 00:26:16.080]  為何我這樣說呢
[00:26:16.080 --> 00:26:20.040]  因為相對下半章的經文
[00:26:20.040 --> 00:26:22.840]  由第十四節開始
[00:26:22.840 --> 00:26:24.680]  或者不應該說下半章
[00:26:24.680 --> 00:26:28.480]  因為二十六章總共有四十六節
[00:26:28.480 --> 00:26:35.120]  在第十三節就已經完結了祝福的這一段
[00:26:35.120 --> 00:26:36.800]  雖然短
[00:26:36.800 --> 00:26:41.360]  但講上帝的祝福不是很零碎的說法
[00:26:41.360 --> 00:26:44.000]  不是片面的說法
[00:26:44.000 --> 00:26:45.720]  在很短的篇幅裏面
[00:26:45.720 --> 00:26:47.840]  這三個小段落
[00:26:47.840 --> 00:26:52.720]  讓我們看到上帝的祝福是一個很全面的祝福
[00:26:52.720 --> 00:26:56.360]  那你問為何下半章這麼長
[00:26:56.360 --> 00:26:58.280]  為何講到就坐的時候
[00:26:58.280 --> 00:27:02.520]  是由十四節一直到四十六節呢
[00:27:02.520 --> 00:27:03.920]  那你就要留心看了
[00:27:03.920 --> 00:27:05.760]  我請你回去讀了聖經就是這個意思
[00:27:05.760 --> 00:27:06.800]  你不讀的話
[00:27:06.800 --> 00:27:08.320]  現在就有點心急了
[00:27:08.320 --> 00:27:11.080]  有些好像不知道是什麼原因
[00:27:11.080 --> 00:27:13.120]  你讀下去你就會發覺
[00:27:13.120 --> 00:27:15.960]  其實十四節開始
[00:27:15.960 --> 00:27:20.400]  也是分開了好幾個小段落的
[00:27:20.400 --> 00:27:22.680]  十四節開始我們剛才提過了
[00:27:22.680 --> 00:27:25.040]  你們若不聽從
[00:27:25.040 --> 00:27:26.680]  不遵行
[00:27:26.680 --> 00:27:29.120]  甚至說厭棄我的律例
[00:27:29.120 --> 00:27:31.200]  厭惡我的典章
[00:27:31.200 --> 00:27:33.120]  不遵行我的誡命
[00:27:33.120 --> 00:27:35.480]  背棄我的約
[00:27:35.480 --> 00:27:38.720]  我待你們就要這樣
[00:27:38.720 --> 00:27:42.760]  我們跳了中間那些很詳細的說法
[00:27:42.760 --> 00:27:44.160]  你看下去十八節
[00:27:44.160 --> 00:27:46.640]  你們因這些事
[00:27:46.640 --> 00:27:51.000]  若還不聽從我
[00:27:51.000 --> 00:27:52.440]  什麼事啊?
[00:27:52.440 --> 00:27:55.280]  就是剛才剛剛由十六節
[00:27:55.280 --> 00:27:56.600]  十七節所講的
[00:27:56.600 --> 00:27:58.840]  上帝因為他們不聽從
[00:27:58.840 --> 00:28:00.800]  所以降下
[00:28:00.800 --> 00:28:05.880]  譬如說精神消耗的勞病、熱病等等
[00:28:05.880 --> 00:28:07.440]  如果因為這些事情
[00:28:07.440 --> 00:28:10.760]  上帝的災害臨到
[00:28:10.760 --> 00:28:15.360]  但是你們仍然不聽從
[00:28:15.360 --> 00:28:17.520]  還不聽從
[00:28:17.520 --> 00:28:18.440]  十八節就說
[00:28:18.440 --> 00:28:24.120]  我就要為你們的罪加七倍的刑罰臨到
[00:28:24.120 --> 00:28:25.440]  所以十八節開始
[00:28:25.440 --> 00:28:27.440]  就不是第一段了
[00:28:27.440 --> 00:28:29.040]  是第二段了
[00:28:29.040 --> 00:28:32.920]  記了一個缺點再犯
[00:28:32.920 --> 00:28:35.120]  老師說今次第二次了
[00:28:35.120 --> 00:28:37.720]  記完缺點再犯
[00:28:37.720 --> 00:28:38.280]  那又怎樣?
[00:28:38.280 --> 00:28:40.400]  記少過一次了
[00:28:40.400 --> 00:28:43.200]  然後你讀下去第二十一節
[00:28:43.200 --> 00:28:46.880]  你們行事若與我反對
[00:28:46.880 --> 00:28:49.480]  不肯聽從我
[00:28:49.480 --> 00:28:55.120]  上帝說我就要加七倍降災給你們
[00:28:55.120 --> 00:28:56.120]  二十三節
[00:28:56.120 --> 00:29:00.880]  你們因這些事若仍不改正歸我
[00:29:00.880 --> 00:29:03.240]  行事與我反對
[00:29:03.240 --> 00:29:06.440]  那我又要行事與你們反對了
[00:29:06.440 --> 00:29:10.480]  因為你們的罪擊打你們七次了
[00:29:10.480 --> 00:29:11.840]  二十七節
[00:29:11.840 --> 00:29:16.160]  你們因這一切的事若不聽從我
[00:29:16.160 --> 00:29:18.880]  卻行事與我反對
[00:29:18.880 --> 00:29:23.320]  我就要發烈怒行事與你們反對
[00:29:23.320 --> 00:29:28.000]  因你們的罪懲罰你們七次
[00:29:28.000 --> 00:29:32.360]  看不看到上帝重覆這句話
[00:29:32.360 --> 00:29:35.640]  所以這裡下半章的段落
[00:29:35.640 --> 00:29:38.560]  就不是重覆次下
[00:29:38.560 --> 00:29:42.440]  是重覆若不聽從
[00:29:42.440 --> 00:29:44.880]  你做訓導主任就很明白了
[00:29:44.880 --> 00:29:48.080]  或者你做人事部經理就很明白了
[00:29:48.080 --> 00:29:52.600]  這個是屢勸不改的例子
[00:29:52.600 --> 00:29:55.400]  第一次只是口頭警告
[00:29:55.400 --> 00:29:56.480]  不要再來了
[00:29:56.480 --> 00:29:58.760]  下次就很嚴重了
[00:29:58.760 --> 00:30:00.400]  不聽
[00:30:00.400 --> 00:30:02.680]  Written warning
[00:30:02.680 --> 00:30:04.760]  有些公司時不過三
[00:30:04.760 --> 00:30:06.040]  第三次即解僱
[00:30:06.040 --> 00:30:07.120]  有些好人一點
[00:30:07.120 --> 00:30:09.520]  少過又大過
[00:30:09.520 --> 00:30:12.360]  又嚴厲的批評
[00:30:12.360 --> 00:30:14.840]  又公開發信
[00:30:14.840 --> 00:30:16.200]  你可以有不同的階段
[00:30:16.200 --> 00:30:20.440]  不過這裡說的不是一次兩次
[00:30:20.440 --> 00:30:21.160]  不是
[00:30:21.160 --> 00:30:26.080]  這裡說的是上帝對那些不聽從
[00:30:26.080 --> 00:30:30.640]  他的誡命的指紋
[00:30:30.640 --> 00:30:34.280]  最少三四次
[00:30:34.280 --> 00:30:36.080]  四五次
[00:30:36.080 --> 00:30:40.360]  上帝不是一開始出手就嚴厲
[00:30:40.360 --> 00:30:42.440]  就發裂怒
[00:30:42.440 --> 00:30:44.360]  上帝開始是
[00:30:44.360 --> 00:30:45.720]  你們不聽從
[00:30:45.720 --> 00:30:47.280]  我就叫你們驚惶
[00:30:47.280 --> 00:30:48.520]  叫你們生病
[00:30:48.520 --> 00:30:49.920]  向你們辯臉
[00:30:49.920 --> 00:30:52.000]  你們就失敗
[00:30:52.000 --> 00:30:53.640]  再不聽從
[00:30:53.640 --> 00:30:55.000]  七倍刑罰
[00:30:55.000 --> 00:30:59.280]  再不聽從
[00:30:59.280 --> 00:31:05.760]  所以在下半章的經文長的原因
[00:31:05.760 --> 00:31:10.720]  和上半章說祝福之所以長那麼多
[00:31:10.720 --> 00:31:14.120]  不是內容的問題
[00:31:14.120 --> 00:31:15.920]  不是祝福得很少
[00:31:15.920 --> 00:31:16.840]  責罰就很多
[00:31:16.840 --> 00:31:17.840]  不是
[00:31:17.840 --> 00:31:20.560]  而是因為重覆不聽
[00:31:20.560 --> 00:31:24.360]  所以這裡是說五次不聽話
[00:31:24.360 --> 00:31:27.280]  相對於祝福應該五倍
[00:31:27.280 --> 00:31:30.400]  很自然應該是這樣的長短的分別
[00:31:30.400 --> 00:31:33.200]  這個重覆這個長度
[00:31:33.200 --> 00:31:35.240]  其實那個焦點
[00:31:35.240 --> 00:31:39.800]  不在上帝責罰的內容
[00:31:39.800 --> 00:31:45.680]  其實在以色列上帝的指紋的環境
[00:31:45.680 --> 00:31:48.000]  叫不回頭
[00:31:48.000 --> 00:31:50.680]  被你和我解僱了
[00:31:50.680 --> 00:31:52.040]  殺了
[00:31:52.040 --> 00:31:54.120]  出校了
[00:31:54.120 --> 00:32:02.080]  但是上帝好像一而再再而三給機會
[00:32:02.080 --> 00:32:04.760]  仍然只是刑罰
[00:32:04.760 --> 00:32:06.240]  管教
[00:32:06.240 --> 00:32:08.000]  責備
[00:32:08.000 --> 00:32:09.760]  警告
[00:32:09.760 --> 00:32:11.960]  所有這些行動
[00:32:11.960 --> 00:32:16.040]  如果你用降災作為標題
[00:32:16.040 --> 00:32:20.160]  就有少少差距了
[00:32:20.160 --> 00:32:22.240]  不知道你明不明白我的意思
[00:32:22.240 --> 00:32:25.200]  因為上帝做這些行動的目的
[00:32:25.200 --> 00:32:30.640]  就是期望祂的指紋懂得回頭
[00:32:30.640 --> 00:32:33.440]  所以那些不是降災
[00:32:33.440 --> 00:32:36.640]  降災就由你回不回頭了
[00:32:36.640 --> 00:32:37.600]  降災
[00:32:37.600 --> 00:32:38.320]  不是
[00:32:38.320 --> 00:32:41.840]  上帝其實一直在說的那句話就是
[00:32:41.840 --> 00:32:44.720]  你們如果再不聽
[00:32:44.720 --> 00:32:46.640]  如果再不聽
[00:32:46.640 --> 00:32:48.160]  如果再不聽
[00:32:48.160 --> 00:32:56.800]  那就是上帝其實的心意是很想你們聽從
[00:32:56.800 --> 00:33:03.360]  重覆不是降災的種類繁多
[00:33:03.360 --> 00:33:05.760]  上帝有些sadistic
[00:33:05.760 --> 00:33:07.000]  虐待狂
[00:33:07.000 --> 00:33:09.840]  用各樣的101種刑罰
[00:33:09.840 --> 00:33:11.840]  來玩死祂的指紋
[00:33:11.840 --> 00:33:13.880]  你會完全會錯意
[00:33:13.880 --> 00:33:20.680]  上帝只不過是重覆給機會祂所愛的指紋
[00:33:20.680 --> 00:33:23.480]  你說是不是真的這個主題
[00:33:23.480 --> 00:33:28.600]  如果你揭去和合本最後那段的標題
[00:33:28.600 --> 00:33:31.640]  40節到46節
[00:33:31.640 --> 00:33:32.800]  和合本的標題說
[00:33:32.800 --> 00:33:35.160]  承認罪孽
[00:33:35.160 --> 00:33:38.800]  恥蒙垂憐
[00:33:38.800 --> 00:33:40.600]  這個標題對了一半
[00:33:40.600 --> 00:33:42.360]  錯了另外一半
[00:33:42.360 --> 00:33:44.840]  批評和合本這麼大聲
[00:33:44.840 --> 00:33:45.640]  我不是批評
[00:33:45.640 --> 00:33:47.480]  我是說它對了一半
[00:33:47.480 --> 00:33:49.320]  它有好處的
[00:33:49.320 --> 00:33:51.080]  它對了在哪裏呢
[00:33:51.080 --> 00:33:54.960]  就是來到這一章的總結的時候
[00:33:54.960 --> 00:33:56.240]  總結
[00:33:56.240 --> 00:34:00.160]  並不在以色列從此滅亡
[00:34:00.160 --> 00:34:01.640]  叫多久你都不聽了
[00:34:01.640 --> 00:34:03.600]  那你想怎樣
[00:34:03.600 --> 00:34:04.800]  叫多久都不聽
[00:34:04.800 --> 00:34:07.920]  去到最後就放棄
[00:34:07.920 --> 00:34:11.120]  爸爸媽媽好好心機教那個小孩
[00:34:11.120 --> 00:34:12.960]  教到最後他都是不聽的
[00:34:12.960 --> 00:34:14.920]  生氣起來就出街
[00:34:14.920 --> 00:34:16.720]  扔下他
[00:34:16.720 --> 00:34:19.560]  這個不是26章的總結
[00:34:19.560 --> 00:34:21.640]  26章的最後一段
[00:34:21.640 --> 00:34:25.120]  其實說到已經很絕了
[00:34:25.120 --> 00:34:30.040]  說到第27節之後
[00:34:30.040 --> 00:34:32.920]  上帝說你們都是不聽了
[00:34:32.920 --> 00:34:35.320]  上帝這次發烈怒了
[00:34:35.320 --> 00:34:36.520]  用甚麼
[00:34:36.560 --> 00:34:44.040]  就用亡國被擄來去刑罰他的子民
[00:34:44.040 --> 00:34:46.840]  所以最後那段來到34節
[00:34:46.840 --> 00:34:48.640]  和合本之前加了個大圈
[00:34:48.640 --> 00:34:50.560]  那裏是一個段落來的
[00:34:50.560 --> 00:34:57.120]  你們在仇敵之地居住的時候
[00:34:57.120 --> 00:34:58.920]  已經亡了國
[00:34:58.920 --> 00:35:01.600]  已經被人擄走了
[00:35:01.600 --> 00:35:04.680]  你們盛夏的人39節說
[00:35:04.680 --> 00:35:06.240]  必因自己的罪孽
[00:35:06.240 --> 00:35:07.320]  祖宗的罪孽
[00:35:07.320 --> 00:35:10.800]  在仇敵之地消滅
[00:35:10.800 --> 00:35:12.960]  你看看最後這個刑罰
[00:35:12.960 --> 00:35:17.200]  開頭結尾都是說仇敵的地方
[00:35:17.200 --> 00:35:20.480]  但是這一章還沒完
[00:35:20.480 --> 00:35:22.400]  還有40節
[00:35:22.400 --> 00:35:26.680]  就算去到仇敵的地方
[00:35:26.680 --> 00:35:32.720]  神的子民仍然可以承認自己的罪
[00:35:32.720 --> 00:35:36.080]  仍然可以謙卑
[00:35:36.080 --> 00:35:40.160]  仍然可以求告上帝
[00:35:40.160 --> 00:35:44.160]  承認罪孽始無垂念
[00:35:44.160 --> 00:35:46.520]  這個標題是對的一半
[00:35:46.520 --> 00:35:48.640]  就是說去到26章
[00:35:48.640 --> 00:35:51.120]  以色列人就是不悔改
[00:35:51.120 --> 00:35:53.840]  最後真的趕出校了
[00:35:53.840 --> 00:35:55.480]  趕出了應許之地
[00:35:55.480 --> 00:35:57.320]  去到巴比倫的地方
[00:35:57.320 --> 00:35:59.200]  成為奴隸了
[00:35:59.200 --> 00:36:02.760]  回到原本埃及這樣的身份
[00:36:02.760 --> 00:36:04.720]  你看到那個歷史的諷刺
[00:36:04.720 --> 00:36:08.680]  上帝本來是將他們從圍奴之地領出來
[00:36:08.680 --> 00:36:10.600]  現在他們自己背叛
[00:36:10.600 --> 00:36:12.400]  領他們出埃及的上帝
[00:36:12.400 --> 00:36:17.560]  於是他們又再淪為亡國奴
[00:36:17.560 --> 00:36:19.480]  就算趕出校
[00:36:19.480 --> 00:36:21.840]  離開了應許美地
[00:36:21.840 --> 00:36:25.960]  回到做奴隸仇敵的地方
[00:36:25.960 --> 00:36:28.440]  被人欺壓的時候
[00:36:28.440 --> 00:36:33.120]  仍然有生路
[00:36:33.120 --> 00:36:36.680]  仍然可以在仇敵的地方
[00:36:36.680 --> 00:36:40.360]  認罪、謙卑、回轉
[00:36:40.360 --> 00:36:43.600]  上帝說我就立刻會紀念
[00:36:43.600 --> 00:36:47.760]  我和阿伯拉罕以撒瓦國所立的約
[00:36:47.760 --> 00:36:49.920]  雖然他們在仇敵之地
[00:36:49.920 --> 00:36:52.560]  44字說我不會厭棄他們
[00:36:52.560 --> 00:36:54.600]  我不會厭惡他們
[00:36:54.600 --> 00:36:58.640]  我不會將他們進行滅絕
[00:36:58.640 --> 00:37:01.760]  所以這一章的結束
[00:37:01.760 --> 00:37:08.760]  是上帝仍然等待他的指紋回轉
[00:37:08.760 --> 00:37:14.320]  上帝的恩典沒有過期
[00:37:14.320 --> 00:37:16.080]  Expired了
[00:37:16.080 --> 00:37:17.680]  你今天去百佳買東西
[00:37:17.680 --> 00:37:18.600]  還是維康買東西
[00:37:18.600 --> 00:37:19.480]  看看日子
[00:37:19.480 --> 00:37:21.600]  過期了 放下
[00:37:21.600 --> 00:37:24.000]  上帝的恩典沒有過期
[00:37:24.000 --> 00:37:27.080]  就算跌到最低
[00:37:27.080 --> 00:37:30.080]  就算打回原形
[00:37:30.080 --> 00:37:32.040]  就算作為神的指紋
[00:37:32.040 --> 00:37:37.480]  現在回到本來在埃及的處境
[00:37:37.480 --> 00:37:43.400]  但只要他們肯謙卑、回轉
[00:37:43.400 --> 00:37:50.000]  上帝很樂意聽他們的呼求
[00:37:50.000 --> 00:37:52.000]  所以這個標題對了一半
[00:37:52.000 --> 00:37:54.200]  錯在哪裡呢
[00:37:54.200 --> 00:37:57.440]  錯在這個標題給我們一個印象
[00:37:57.440 --> 00:38:02.600]  好像是那些人懂得悔改
[00:38:02.600 --> 00:38:06.600]  上帝先至有恩典
[00:38:06.600 --> 00:38:11.480]  承認罪孽 恥蒙垂念
[00:38:11.480 --> 00:38:14.120]  那個「恥」字給我們一個印象
[00:38:14.120 --> 00:38:16.400]  主動在那些人那裡
[00:38:16.400 --> 00:38:18.960]  上帝靠近看你怎樣
[00:38:18.960 --> 00:38:20.200]  你不動我不動
[00:38:20.200 --> 00:38:21.400]  不是的
[00:38:21.400 --> 00:38:23.760]  其實你看整章的經文
[00:38:23.760 --> 00:38:26.680]  由上帝的祝福開始
[00:38:26.680 --> 00:38:28.920]  到上帝在他們不聽
[00:38:28.920 --> 00:38:30.440]  自己走了出去
[00:38:30.440 --> 00:38:33.840]  上帝不斷地給機會
[00:38:33.840 --> 00:38:35.800]  不斷地警告
[00:38:35.800 --> 00:38:37.800]  不斷地管教
[00:38:37.800 --> 00:38:40.200]  上帝不是被動的
[00:38:40.200 --> 00:38:42.400]  今天你和我得罪上帝
[00:38:42.400 --> 00:38:43.720]  離開上帝的時候
[00:38:43.720 --> 00:38:48.880]  上帝不是好像浪子回頭的比喻
[00:38:48.880 --> 00:38:50.760]  那個父親
[00:38:50.760 --> 00:38:54.520]  只是站在家裡等我們回去
[00:38:54.520 --> 00:38:57.760]  那個比喻不是說父親的
[00:38:57.760 --> 00:39:00.080]  有時候我們說那個比喻是說弟弟的
[00:39:00.080 --> 00:39:01.480]  不是一定不是
[00:39:01.480 --> 00:39:02.680]  那個比喻說兒子的
[00:39:02.680 --> 00:39:04.640]  都不是 說上帝的愛
[00:39:04.640 --> 00:39:08.240]  那個比喻說上帝的愛是很不足夠的
[00:39:08.240 --> 00:39:11.800]  上帝絕對從舊約到新約到今天
[00:39:11.800 --> 00:39:15.800]  都不是翹起手等你懂得回來
[00:39:15.800 --> 00:39:19.280]  然後才發覺那碗湯放在微波爐裡
[00:39:19.280 --> 00:39:22.360]  等著你回來喝
[00:39:22.360 --> 00:39:24.160]  用另外的經文說好一點
[00:39:24.160 --> 00:39:27.840]  上帝用慈、誠、愛、索
[00:39:27.840 --> 00:39:29.720]  將我們帶回頭
[00:39:29.720 --> 00:39:32.600]  慈、愛的誠、索
[00:39:32.600 --> 00:39:34.960]  上帝的誠、索一定是黃絲帶
[00:39:34.960 --> 00:39:38.200]  等著那些被俘虜的軍人回家
[00:39:38.200 --> 00:39:41.680]  那個誠、索是用來綁那個不聽話的人
[00:39:41.680 --> 00:39:43.880]  是刑罰來的 是管教來的
[00:39:43.880 --> 00:39:45.960]  但是針研說得好
[00:39:45.960 --> 00:39:51.520]  上帝的管教、上帝的責罰是出於祂的愛
[00:39:51.520 --> 00:39:54.000]  不要搞錯 不是出於祂的公義
[00:39:54.000 --> 00:39:55.960]  上帝公義的時候就管教
[00:39:55.960 --> 00:39:57.520]  上帝愛就抱著我們親
[00:39:57.520 --> 00:40:01.520]  不是 上帝愛所以祂管教
[00:40:01.520 --> 00:40:06.760]  父親是管教祂所痛愛的兒子
[00:40:06.760 --> 00:40:09.000]  二十六章說什麼呢?
[00:40:09.000 --> 00:40:12.560]  《尼米基二十六章》不是說禍福
[00:40:12.560 --> 00:40:14.720]  善有善報 惡有惡報
[00:40:14.720 --> 00:40:21.160]  這樣的上帝似乎不是《尼米基二十六章》裡面所表達的上帝
[00:40:21.160 --> 00:40:23.240]  《尼米基二十六章》所介紹的上帝
