
[00:00:00.000 --> 00:00:05.240]  我教了家庭的資料和輔導很多年
[00:16:50.240 --> 00:16:52.240]  都是對感情
[00:16:52.240 --> 00:16:54.240]  用破壞式的方式
[00:16:54.240 --> 00:16:56.240]  你不說
[00:16:56.240 --> 00:16:58.240]  尤其是一說
[00:16:58.240 --> 00:17:00.240]  其實你想破壞這個關係來說話
[00:17:00.240 --> 00:17:02.240]  你想破壞這個關係來說話
[00:17:02.240 --> 00:17:04.240]  你想令對方
[00:17:04.240 --> 00:17:06.240]  一定要認你嘴
[00:17:06.240 --> 00:17:08.240]  令這個關係
[00:17:08.240 --> 00:17:10.240]  變成破壞為止
[00:17:10.240 --> 00:17:12.240]  你留意我們說話的方式
[00:17:12.240 --> 00:17:14.240]  即是說
[00:17:14.240 --> 00:17:16.240]  就算他不幫你倒垃圾
[00:17:16.240 --> 00:17:18.240]  也好 你都會找到
[00:17:18.240 --> 00:17:20.240]  一句話是令到
[00:17:20.240 --> 00:17:22.240]  超過倒垃圾
[00:17:22.240 --> 00:17:24.240]  嚴重一百倍的說話來說
[00:17:24.240 --> 00:17:26.240]  譬如說你鳳子都不會幫我
[00:17:26.240 --> 00:17:28.240]  你看不起
[00:17:28.240 --> 00:17:30.240]  倒垃圾這件事 正如看不起我一樣
[00:17:30.240 --> 00:17:32.240]  其實這句話
[00:17:32.240 --> 00:17:34.240]  倒垃圾是關係的
[00:17:34.240 --> 00:17:36.240]  但你可以引用這句話
[00:17:36.240 --> 00:17:38.240]  令對方很刺激
[00:17:38.240 --> 00:17:40.240]  對方就會立刻反應
[00:17:40.240 --> 00:17:42.240]  你以為我一世
[00:17:42.240 --> 00:17:44.240]  只會倒垃圾
[00:17:44.240 --> 00:17:46.240]  即是說
[00:17:46.240 --> 00:17:48.240]  你不尊重我
[00:17:48.240 --> 00:17:50.240]  我也不尊重你
[00:17:50.240 --> 00:17:52.240]  當這樣的時候 這個破壞的情緒
[00:17:52.240 --> 00:17:54.240]  就出現了 於是
[00:17:54.240 --> 00:17:56.240]  明天見到面
[00:17:56.240 --> 00:17:58.240]  就會找一句比倒垃圾的話來說
[00:17:58.240 --> 00:18:00.240]  每天都增加一個等級
[00:18:00.240 --> 00:18:02.240]  一直增加
[00:18:02.240 --> 00:18:04.240]  無止境 到最後一定會出現
[00:18:04.240 --> 00:18:06.240]  一個問題 我最近聽到
[00:18:06.240 --> 00:18:08.240]  一個很恐怖的說話
[00:18:08.240 --> 00:18:10.240]  就是當太太患了cancer
[00:18:10.240 --> 00:18:12.240]  的時候 老公
[00:18:12.240 --> 00:18:14.240]  竟然跟老婆說
[00:18:14.240 --> 00:18:16.240]  你以為你cancer是大曬啊
[00:18:16.240 --> 00:18:18.240]  你以為你cancer是大曬啊
[00:18:18.240 --> 00:18:20.240]  老婆傷心得不得了
[00:18:20.240 --> 00:18:22.240]  哭訴
[00:18:22.240 --> 00:18:24.240]  竟然說我都快死了
[00:18:24.240 --> 00:18:26.240]  他還
[00:18:26.240 --> 00:18:28.240]  對我的生命一點都不顧惜
[00:18:28.240 --> 00:18:30.240]  其實我知道
[00:18:30.240 --> 00:18:32.240]  真相不是這樣的
[00:18:32.240 --> 00:18:34.240]  是他們互相
[00:18:34.240 --> 00:18:36.240]  推卸愛的責任
[00:18:36.240 --> 00:18:38.240]  就是你要愛我
[00:18:38.240 --> 00:18:40.240]  即是說
[00:18:40.240 --> 00:18:42.240]  當你要愛我 但是
[00:18:42.240 --> 00:18:44.240]  我會保留
[00:18:44.240 --> 00:18:46.240]  我要加上你的愛
[00:18:46.240 --> 00:18:48.240]  然後我自私的愛
[00:18:48.240 --> 00:18:50.240]  但我沒考慮到
[00:18:50.240 --> 00:18:52.240]  怎麼愛你
[00:18:52.240 --> 00:18:54.240]  所以有些夫妻是用這樣的方式
[00:18:54.240 --> 00:18:56.240]  較為好一點的夫妻
[00:18:56.240 --> 00:18:58.240]  夫妻是用灰心的方式
[00:18:58.240 --> 00:19:00.240]  灰心就是
[00:19:00.240 --> 00:19:02.240]  我不期望你對我好的
[00:19:02.240 --> 00:19:04.240]  所以很多女士就寧願生個兒子
[00:19:04.240 --> 00:19:06.240]  生個女兒來愛
[00:19:06.240 --> 00:19:08.240]  當子女不愛自己的時候就養只狗來愛
[00:19:08.240 --> 00:19:10.240]  當狗
[00:19:10.240 --> 00:19:12.240]  不愛的時候就養只龜來愛
[00:19:12.240 --> 00:19:14.240]  一路找到一些東西
[00:19:14.240 --> 00:19:16.240]  總之我就不會期望
[00:19:16.240 --> 00:19:18.240]  我老公對我好的 我沒期望我老婆
[00:19:18.240 --> 00:19:20.240]  對我好的 很灰心
[00:19:20.240 --> 00:19:22.240]  他沒去經營
[00:19:22.240 --> 00:19:24.240]  繼續在這盤生意
[00:19:24.240 --> 00:19:26.240]  好像蝕那裡
[00:19:26.240 --> 00:19:28.240]  他要反蝕為營
[00:19:28.240 --> 00:19:30.240]  他不做這個努力
[00:19:30.240 --> 00:19:32.240]  所以
[00:19:32.240 --> 00:19:34.240]  他的兒子都沒興趣回家
[00:19:34.240 --> 00:19:36.240]  因為見到父母這樣
[00:19:36.240 --> 00:19:38.240]  他說這個世界最不開心的地方
[00:19:38.240 --> 00:19:40.240]  就是家裡
[00:19:40.240 --> 00:19:42.240]  回來幹什麼
[00:19:42.240 --> 00:19:44.240]  所以真的好的夫妻
[00:19:44.240 --> 00:19:46.240]  其實都不是
[00:19:46.240 --> 00:19:48.240]  都不是很順利的
[00:19:48.240 --> 00:19:50.240]  其實不順利很容易
[00:19:50.240 --> 00:19:52.240]  你想想
[00:19:52.240 --> 00:19:54.240]  你現在的處境
[00:19:54.240 --> 00:19:56.240]  比你結婚的時候
[00:19:56.240 --> 00:19:58.240]  有什麼是差了呢
[00:19:58.240 --> 00:20:00.240]  你會找到很多的
[00:20:00.240 --> 00:20:02.240]  很多的
[00:20:02.240 --> 00:20:04.240]  起碼你看到他的樣子
[00:20:04.240 --> 00:20:06.240]  醜樣過以前 已經差很多
[00:20:06.240 --> 00:20:08.240]  你看到很多東西很差
[00:20:08.240 --> 00:20:10.240]  你很多東西想買的
[00:20:10.240 --> 00:20:12.240]  是一年比一年
[00:20:12.240 --> 00:20:14.240]  不是很放心去買
[00:20:14.240 --> 00:20:16.240]  你怕賺錢能力
[00:20:16.240 --> 00:20:18.240]  大家都低了
[00:20:18.240 --> 00:20:20.240]  從青年到中年
[00:20:20.240 --> 00:20:22.240]  賺錢能力
[00:20:22.240 --> 00:20:24.240]  越來越低
[00:20:24.240 --> 00:20:26.240]  再加上問題就是健康
[00:20:26.240 --> 00:20:28.240]  真的不好
[00:20:28.240 --> 00:20:30.240]  你對一個很健康的配偶
[00:20:30.240 --> 00:20:32.240]  你覺得大家出去走一走
[00:20:32.240 --> 00:20:34.240]  很開心 第一天他走不動
[00:20:34.240 --> 00:20:36.240]  最糟糕的是你走得動
[00:20:36.240 --> 00:20:38.240]  那你就說
[00:20:38.240 --> 00:20:40.240]  你不陪我啊 我自己去
[00:20:40.240 --> 00:20:42.240]  那另一個就是
[00:20:42.240 --> 00:20:44.240]  那你不陪我啊 我自己回家
[00:20:44.240 --> 00:20:46.240]  就是說健康
[00:20:46.240 --> 00:20:48.240]  有時不是兩個都有
[00:20:48.240 --> 00:20:50.240]  有一個有 一個沒有
[00:20:50.240 --> 00:20:52.240]  那怎麼辦呢
[00:20:52.240 --> 00:20:54.240]  當病的時候
[00:20:54.240 --> 00:20:56.240]  你發現他要求你去看復診
[00:20:56.240 --> 00:20:58.240]  陪他去看 陪他去拿藥
[00:20:58.240 --> 00:21:00.240]  甚至陪他坐在那
[00:21:00.240 --> 00:21:02.240]  但他不能動
[00:21:02.240 --> 00:21:04.240]  你覺得很悶
[00:21:04.240 --> 00:21:06.240]  這些經驗代表了婚姻
[00:21:06.240 --> 00:21:08.240]  最後的考驗 那個大結局
[00:21:08.240 --> 00:21:10.240]  通常都不是順利下
[00:21:10.240 --> 00:21:12.240]  找到一個成績
[00:21:12.240 --> 00:21:14.240]  但當有這些東西的時候
[00:21:14.240 --> 00:21:16.240]  就發現我們要學
[00:21:16.240 --> 00:21:18.240]  改變
[00:21:18.240 --> 00:21:20.240]  就是說我們要改變得更加
[00:21:20.240 --> 00:21:22.240]  要學上帝的愛
[00:21:22.240 --> 00:21:24.240]  在順利的時候
[00:21:24.240 --> 00:21:26.240]  愛是很容易的
[00:21:26.240 --> 00:21:28.240]  當你穿婚紗的時候 愛是很容易的
[00:21:28.240 --> 00:21:30.240]  因為那時候
[00:21:30.240 --> 00:21:32.240]  人人都恭喜你
[00:21:32.240 --> 00:21:34.240]  人人都贊你很漂亮
[00:21:34.240 --> 00:21:36.240]  其實人人都知道你化妝
[00:21:36.240 --> 00:21:38.240]  但其實
[00:21:38.240 --> 00:21:40.240]  個個都知道那樣東西是表面
[00:21:40.240 --> 00:21:42.240]  看起來很好 你請喝
[00:21:42.240 --> 00:21:44.240]  幾十圍酒
[00:21:44.240 --> 00:21:46.240]  其實這一生是最後一次
[00:21:46.240 --> 00:21:48.240]  你明天都沒有錢再
[00:21:48.240 --> 00:21:50.240]  請幾十圍酒
[00:21:50.240 --> 00:21:52.240]  最好的都拿出來了
[00:21:52.240 --> 00:21:54.240]  已經拿完了
[00:21:54.240 --> 00:21:56.240]  接著越來越不是
[00:21:56.240 --> 00:21:58.240]  有時你會想回頭
[00:21:58.240 --> 00:22:00.240]  究竟意義在哪裡
[00:22:00.240 --> 00:22:02.240]  我希望今天很多結了婚的人
[00:22:02.240 --> 00:22:04.240]  想 當時
[00:22:04.240 --> 00:22:06.240]  上帝為什麼要
[00:22:06.240 --> 00:22:08.240]  做下娃呢
[00:22:08.240 --> 00:22:10.240]  讓我們想想《聖經》的五個字
[00:22:10.240 --> 00:22:12.240]  就是下娃的被造
[00:22:12.240 --> 00:22:14.240]  是為了
[00:22:14.240 --> 00:22:16.240]  阿當的配偶
[00:22:16.240 --> 00:22:18.240]  幫助他
[00:22:18.240 --> 00:22:20.240]  這五個字
[00:22:20.240 --> 00:22:22.240]  上帝造了一個女人
[00:22:22.240 --> 00:22:24.240]  是叫女人幫助男人
[00:22:24.240 --> 00:22:26.240]  是叫女人幫助男人
[00:22:26.240 --> 00:22:28.240]  這個幫助呢
[00:22:28.240 --> 00:22:30.240]  英文《聖經》的幫助
[00:22:30.240 --> 00:22:32.240]  help的意思呢
[00:22:32.240 --> 00:22:34.240]  其實不足以表達希伯來文的原來意思
[00:22:34.240 --> 00:22:36.240]  原文幫助的意思就是
[00:22:36.240 --> 00:22:38.240]  協助他得到滿足
[00:22:38.240 --> 00:22:40.240]  協助他得到滿足
[00:22:40.240 --> 00:22:42.240]  協助他得到滿足
[00:22:42.240 --> 00:22:44.240]  協助他得到滿足
[00:22:44.240 --> 00:22:46.240]  如果協助一個人得到滿足呢
[00:22:46.240 --> 00:22:48.240]  程度上要
[00:22:48.240 --> 00:22:50.240]  放低了自己喜不喜歡的
[00:22:50.240 --> 00:22:52.240]  如果那樣東西
[00:22:52.240 --> 00:22:54.240]  你是不一定很合心水
[00:22:54.240 --> 00:22:56.240]  協助他得到滿足
[00:22:56.240 --> 00:22:58.240]  也不是馬上是
[00:22:58.240 --> 00:23:00.240]  不是馬上是
[00:23:00.240 --> 00:23:02.240]  是挺困難的
[00:23:02.240 --> 00:23:04.240]  是挺困難的
[00:23:04.240 --> 00:23:06.240]  不過還有一個意思
[00:23:06.240 --> 00:23:08.240]  這個幫助的原文呢
[00:23:08.240 --> 00:23:10.240]  還有救他
[00:23:10.240 --> 00:23:12.240]  的意思
[00:23:12.240 --> 00:23:14.240]  救他
[00:23:14.240 --> 00:23:16.240]  怎麼救他呢
[00:23:16.240 --> 00:23:18.240]  他的情況很壞
[00:23:18.240 --> 00:23:20.240]  壞的情況要救他
[00:23:20.240 --> 00:23:22.240]  我想很多男人
[00:23:22.240 --> 00:23:24.240]  不排除
[00:23:24.240 --> 00:23:26.240]  有預走 爛倒
[00:23:26.240 --> 00:23:28.240]  或者做一些事情
[00:23:28.240 --> 00:23:30.240]  不是太體統
[00:23:30.240 --> 00:23:32.240]  那個女人要救他
[00:23:32.240 --> 00:23:34.240]  救他包括勸他
[00:23:34.240 --> 00:23:36.240]  甚至到他不行的時候
[00:23:36.240 --> 00:23:38.240]  他祈禱想他回頭
[00:23:38.240 --> 00:23:40.240]  為了最後結果
[00:23:40.240 --> 00:23:42.240]  不是他受害
[00:23:42.240 --> 00:23:44.240]  最後結果是救回他
[00:23:44.240 --> 00:23:46.240]  我想很多人
[00:23:46.240 --> 00:23:48.240]  在信耶穌的階段裡面
[00:23:48.240 --> 00:23:50.240]  那對夫妻初初沒有
[00:23:50.240 --> 00:23:52.240]  宗教信仰
[00:23:52.240 --> 00:23:54.240]  在美國 香港 在中國
[00:23:54.240 --> 00:23:56.240]  都是一樣
[00:23:56.240 --> 00:23:58.240]  很多情況都是女人先信了耶穌
[00:23:58.240 --> 00:24:00.240]  我媽媽就是這樣
[00:24:00.240 --> 00:24:02.240]  先信了耶穌
[00:24:02.240 --> 00:24:04.240]  那就是說一個信了耶穌
[00:24:04.240 --> 00:24:06.240]  結了婚的女人
[00:24:06.240 --> 00:24:08.240]  仍然帶著一個沒結婚的
[00:24:08.240 --> 00:24:10.240]  不是 沒信耶穌的老公
[00:24:10.240 --> 00:24:12.240]  那你怎麼做呢
[00:24:12.240 --> 00:24:14.240]  我媽媽呢
[00:24:14.240 --> 00:24:16.240]  在我出世之後
[00:24:16.240 --> 00:24:18.240]  經常跟我說
[00:24:18.240 --> 00:24:20.240]  你爸爸不回禮拜堂
[00:24:20.240 --> 00:24:22.240]  我跟你弟弟
[00:24:22.240 --> 00:24:24.240]  我們三個回吧
[00:24:24.240 --> 00:24:26.240]  但是她的心裡有個字很美
[00:24:26.240 --> 00:24:28.240]  就是你爸爸將來會信耶穌
[00:24:28.240 --> 00:24:30.240]  但是她的心裡有個字很美
[00:24:30.240 --> 00:24:32.240]  就是你爸爸將來會信耶穌
[00:24:32.240 --> 00:24:34.240]  她決心去救這個老公
[00:24:34.240 --> 00:24:36.240]  她做了兩個行動
[00:24:36.240 --> 00:24:38.240]  一個行動就是
[00:24:38.240 --> 00:24:40.240]  我媽媽家裡
[00:24:40.240 --> 00:24:42.240]  經常用一張單行紙
[00:24:42.240 --> 00:24:44.240]  抄聖經
[00:24:44.240 --> 00:24:46.240]  抄
[00:24:46.240 --> 00:24:48.240]  如果一句很好
[00:24:48.240 --> 00:24:50.240]  她就抄了
[00:24:50.240 --> 00:24:52.240]  就將那張紙放在玻璃底
[00:24:52.240 --> 00:24:54.240]  等我爸爸看書的時候
[00:24:54.240 --> 00:24:56.240]  在那個位置看都能看到
[00:24:56.240 --> 00:24:58.240]  我媽媽很棒
[00:24:58.240 --> 00:25:00.240]  一放在玻璃底下
[00:25:00.240 --> 00:25:02.240]  我爸爸寫不了評語
[00:25:02.240 --> 00:25:04.240]  玻璃隔著
[00:25:04.240 --> 00:25:06.240]  她將來又換第二張
[00:25:06.240 --> 00:25:08.240]  所以爸爸每次都不出聲
[00:25:08.240 --> 00:25:10.240]  每次都不出聲
[00:25:10.240 --> 00:25:12.240]  直到有一天
[00:25:12.240 --> 00:25:14.240]  在我13歲的時候
[00:25:14.240 --> 00:25:16.240]  我爸爸離開我媽媽
[00:25:16.240 --> 00:25:20.240]  他走的時候我還送了
[00:25:20.240 --> 00:25:22.240]  我最心愛的自己存了很久的相機
[00:25:22.240 --> 00:25:24.240]  送給我爸爸
[00:25:24.240 --> 00:25:26.240]  然後我問我媽媽
[00:25:26.240 --> 00:25:28.240]  她不回來了
[00:25:28.240 --> 00:25:30.240]  我媽媽說她會回來的
[00:25:30.240 --> 00:25:32.240]  我說誰帶她回來的
[00:25:32.240 --> 00:25:34.240]  我媽媽說
[00:25:34.240 --> 00:25:36.240]  上帝會帶她回來的
[00:25:36.240 --> 00:25:38.240]  我說你怎麼知道
[00:25:38.240 --> 00:25:40.240]  她說我祈禱
[00:25:40.240 --> 00:25:42.240]  上帝會聽的
[00:25:42.240 --> 00:25:44.240]  我經常懷疑我媽媽是個先知
[00:25:44.240 --> 00:25:46.240]  當然
[00:25:46.240 --> 00:25:48.240]  你應該懷疑我媽媽是患精神病
[00:25:48.240 --> 00:25:52.240]  所以每一次去完禮拜堂
[00:25:52.240 --> 00:25:54.240]  到時間走了
[00:25:54.240 --> 00:25:56.240]  我媽媽還在那裡祈禱
[00:25:56.240 --> 00:25:58.240]  我經常懷疑她
[00:25:58.240 --> 00:26:00.240]  祈禱那麼久幹什麼呢
[00:26:00.240 --> 00:26:02.240]  走了
[00:26:02.240 --> 00:26:04.240]  到我16歲那年
[00:26:04.240 --> 00:26:06.240]  我將這件心事
[00:26:06.240 --> 00:26:08.240]  和我幾個男孩的
[00:26:08.240 --> 00:26:10.240]  主要學同學說
[00:26:10.240 --> 00:26:12.240]  於是他們說
[00:26:12.240 --> 00:26:14.240]  我們為你爸爸祈禱
[00:26:14.240 --> 00:26:16.240]  那時候是上午
[00:26:16.240 --> 00:26:18.240]  這個時間
[00:26:18.240 --> 00:26:20.240]  10點半左右
[00:26:20.240 --> 00:26:22.240]  到11點的時候
[00:26:22.240 --> 00:26:24.240]  那幾個男孩就說
[00:26:24.240 --> 00:26:26.240]  不如我們上去主日崇拜
[00:26:26.240 --> 00:26:28.240]  我說主日崇拜很悶的
[00:26:28.240 --> 00:26:30.240]  我們十幾歲聽不聽得懂
[00:26:30.240 --> 00:26:32.240]  試一下
[00:26:32.240 --> 00:26:34.240]  那次其實我忘記是第二次還是第三次
[00:26:34.240 --> 00:26:38.240]  去大堂
[00:26:38.240 --> 00:26:40.240]  成年人的主日崇拜
[00:26:40.240 --> 00:26:42.240]  我坐在第二行
[00:26:42.240 --> 00:26:44.240]  完了崇拜12點
[00:26:44.240 --> 00:26:46.240]  我頭晃到最後一行
[00:26:46.240 --> 00:26:48.240]  我看到我爸爸和媽媽坐在那裡
[00:26:48.240 --> 00:26:50.240]  我呆了
[00:26:50.240 --> 00:26:52.240]  為什麼
[00:26:52.240 --> 00:26:54.240]  我說
[00:26:54.240 --> 00:26:56.240]  10點半我們在那裡祈禱
[00:26:56.240 --> 00:27:00.240]  就是說那個半小時出現了一件事
[00:27:00.240 --> 00:27:02.240]  就是我爸爸不知道在哪裡回家
[00:27:02.240 --> 00:27:06.240]  然後我媽媽又怎麼能讓我爸爸
[00:27:06.240 --> 00:27:08.240]  和他一起回教會
[00:27:08.240 --> 00:27:10.240]  後來我才知道原來我爸爸想回來
[00:27:10.240 --> 00:27:12.240]  教會見我
[00:27:12.240 --> 00:27:14.240]  從此我爸爸回家住了
[00:27:14.240 --> 00:27:20.240]  這件事已經是
[00:27:20.240 --> 00:27:22.240]  50年後
[00:27:22.240 --> 00:27:24.240]  這個50很有意思
[00:27:24.240 --> 00:27:26.240]  2000年
[00:27:26.240 --> 00:27:30.240]  是我媽媽
[00:27:30.240 --> 00:27:32.240]  認識我爸爸後來嫁給我爸爸的
[00:27:32.240 --> 00:27:34.240]  第50年
[00:27:34.240 --> 00:27:38.240]  我爸爸在教會洗禮
[00:27:38.240 --> 00:27:40.240]  信了耶穌
[00:27:40.240 --> 00:27:42.240]  洗禮那天
[00:27:42.240 --> 00:27:44.240]  我媽媽笑著和我說
[00:27:44.240 --> 00:27:46.240]  我為了祈禱50年
[00:27:48.240 --> 00:27:50.240]  她擦了手指的力度
[00:27:50.240 --> 00:27:52.240]  我今天還感覺到
[00:27:52.240 --> 00:27:54.240]  我媽媽覺得自己勝利
[00:27:54.240 --> 00:27:58.240]  我真的看到一個女人救了一個男人
[00:27:58.240 --> 00:28:00.240]  是上帝給一個女人
[00:28:00.240 --> 00:28:02.240]  一個榮耀的形容
[00:28:02.240 --> 00:28:04.240]  一個榮耀的形容
[00:28:04.240 --> 00:28:08.240]  有很多時候我們都以為
[00:28:08.240 --> 00:28:10.240]  聖經是重男輕女
[00:28:10.240 --> 00:28:14.240]  很多東西都是男人做代表性
[00:28:14.240 --> 00:28:16.240]  但如果你認真看下
[00:28:16.240 --> 00:28:18.240]  "華"字的意思
[00:28:18.240 --> 00:28:20.240]  你會發現女人的榮耀
[00:28:20.240 --> 00:28:22.240]  就是
[00:28:22.240 --> 00:28:24.240]  她們協助男人
[00:28:24.240 --> 00:28:26.240]  得到滿足
[00:28:26.240 --> 00:28:28.240]  和她能夠救他
[00:28:28.240 --> 00:28:32.240]  不排除這個滿足就是心靈的滿足
[00:28:32.240 --> 00:28:34.240]  不是情感的滿足
[00:28:34.240 --> 00:28:38.240]  在這裡可能你會想
[00:28:38.240 --> 00:28:40.240]  她真的好
[00:28:40.240 --> 00:28:42.240]  原來我老婆這麼好
[00:28:42.240 --> 00:28:44.240]  但你想想
[00:28:44.240 --> 00:28:46.240]  女人結婚就越來越不需要老婆
[00:28:46.240 --> 00:28:48.240]  不需要老婆
[00:28:48.240 --> 00:28:50.240]  我經常都覺得
[00:28:50.240 --> 00:28:52.240]  比如我做社會學
[00:28:52.240 --> 00:28:54.240]  我覺得女人和男人的關係
[00:28:54.240 --> 00:28:56.240]  很容易看的
[00:28:56.240 --> 00:28:58.240]  看她坐在一起就知道
[00:28:58.240 --> 00:29:00.240]  坐巴士
[00:29:00.240 --> 00:29:02.240]  坐小巴 坐地下鐵
[00:29:02.240 --> 00:29:04.240]  拍拖那些
[00:29:04.240 --> 00:29:06.240]  兩個人坐在一個位置
[00:29:06.240 --> 00:29:08.240]  包起膝蓋坐都行
[00:29:08.240 --> 00:29:10.240]  結了婚就一人坐一個位
[00:29:10.240 --> 00:29:12.240]  結了婚10年後就坐對面
[00:29:12.240 --> 00:29:14.240]  20年後就分開
[00:29:14.240 --> 00:29:16.240]  出街
[00:29:16.240 --> 00:29:18.240]  越來越遠
[00:29:18.240 --> 00:29:20.240]  所以你現在
[00:29:20.240 --> 00:29:22.240]  你還可以和老婆
[00:29:22.240 --> 00:29:24.240]  兩個人坐一個位
[00:29:24.240 --> 00:29:26.240]  我說你很成功
[00:29:26.240 --> 00:29:28.240]  當然你們可能肥了
[00:29:28.240 --> 00:29:30.240]  都有原因
[00:29:30.240 --> 00:29:32.240]  但你想想一個男人
[00:29:32.240 --> 00:29:34.240]  其實初初是否需要親密
[00:29:34.240 --> 00:29:36.240]  其實不是
[00:29:36.240 --> 00:29:38.240]  如果你看生理上
[00:29:38.240 --> 00:29:40.240]  其實不是
[00:29:40.240 --> 00:29:42.240]  一個男人
[00:29:42.240 --> 00:29:44.240]  在3-6歲已經強迫
[00:29:44.240 --> 00:29:46.240]  被父母
[00:29:46.240 --> 00:29:48.240]  要他獨立
[00:29:48.240 --> 00:29:50.240]  你試一下叫一個男人
[00:29:50.240 --> 00:29:52.240]  坐在媽媽膝蓋
[00:29:52.240 --> 00:29:54.240]  6歲之後
[00:29:54.240 --> 00:29:56.240]  全家都罵他痴身痴細
[00:29:56.240 --> 00:29:58.240]  就是男人來的嗎
[00:29:58.240 --> 00:30:00.240]  但女兒18歲坐在媽媽膝蓋都沒事
[00:30:00.240 --> 00:30:02.240]  男性
[00:30:02.240 --> 00:30:04.240]  一早就被人
[00:30:04.240 --> 00:30:06.240]  強迫要求獨立
[00:30:06.240 --> 00:30:08.240]  第二在中學
[00:30:08.240 --> 00:30:10.240]  男生的活動
[00:30:10.240 --> 00:30:12.240]  全部是團體活動
[00:30:12.240 --> 00:30:14.240]  一起10人
[00:30:14.240 --> 00:30:16.240]  5個人7個人打球
[00:30:16.240 --> 00:30:18.240]  是團體
[00:30:18.240 --> 00:30:20.240]  男生本身是習慣了群體
[00:30:20.240 --> 00:30:22.240]  突然間
[00:30:22.240 --> 00:30:24.240]  喜歡一個女生
[00:30:24.240 --> 00:30:26.240]  拍拖
[00:30:26.240 --> 00:30:28.240]  變成了只對她
[00:30:28.240 --> 00:30:30.240]  是很不習慣的
[00:30:30.240 --> 00:30:32.240]  所以你可以說
[00:30:32.240 --> 00:30:34.240]  你爸爸做回他年輕的時候
[00:30:34.240 --> 00:30:36.240]  免得理你媽媽
[00:30:36.240 --> 00:30:38.240]  你爸爸真正的真面目
[00:30:38.240 --> 00:30:40.240]  但問題是
[00:30:40.240 --> 00:30:42.240]  結婚就令他們適應了
[00:30:42.240 --> 00:30:44.240]  如果結婚的愛情沒有增加
[00:30:44.240 --> 00:30:46.240]  他一定會打回原形
[00:30:46.240 --> 00:30:48.240]  就是他找一些
[00:30:48.240 --> 00:30:50.240]  老友一起玩
[00:30:50.240 --> 00:30:52.240]  甚至獨立
[00:30:52.240 --> 00:30:54.240]  他不喜歡配偶
[00:30:54.240 --> 00:30:56.240]  除非感情增加
[00:30:56.240 --> 00:30:58.240]  那就不同
[00:30:58.240 --> 00:31:00.240]  所以很多人以為生了子女就會感情增加
[00:31:00.240 --> 00:31:02.240]  其實剛剛相反
[00:31:02.240 --> 00:31:04.240]  生了子女感情不增加
[00:31:04.240 --> 00:31:06.240]  因為太太一定會愛惜生下的
[00:31:06.240 --> 00:31:08.240]  因為她托了胎9個月
[00:31:08.240 --> 00:31:10.240]  她一定會最愛惜
[00:31:10.240 --> 00:31:12.240]  這個男人托都沒托過
[00:31:12.240 --> 00:31:14.240]  就是說
[00:31:14.240 --> 00:31:16.240]  托累的有
[00:31:16.240 --> 00:31:18.240]  所以你想想
[00:31:18.240 --> 00:31:20.240]  他當然喜歡生下一個
[00:31:20.240 --> 00:31:22.240]  所以他用了20年都在愛惜他的子女
[00:31:22.240 --> 00:31:24.240]  這個老公很容易打下冷宮
[00:31:24.240 --> 00:31:26.240]  第二第三位
[00:31:26.240 --> 00:31:28.240]  如果生下三個就三位不保
[00:31:28.240 --> 00:31:30.240]  那個男人沒有條件
[00:31:30.240 --> 00:31:32.240]  去談任何事
[00:31:32.240 --> 00:31:34.240]  你會看到
[00:31:34.240 --> 00:31:36.240]  大學畢業很不習慣兩個坐在一起
[00:31:36.240 --> 00:31:38.240]  很不習慣
[00:31:38.240 --> 00:31:40.240]  但女性不是
[00:31:40.240 --> 00:31:42.240]  女孩子
[00:31:42.240 --> 00:31:44.240]  小學到幼稚園小學中學
[00:31:44.240 --> 00:31:46.240]  都是用交心的方式
[00:31:46.240 --> 00:31:48.240]  兩個女孩子
[00:31:48.240 --> 00:31:50.240]  三個女孩子四個女孩子
[00:31:50.240 --> 00:31:52.240]  小聲說一起笑
[00:31:52.240 --> 00:31:54.240]  是習慣了交心
[00:31:54.240 --> 00:31:56.240]  一談一談10個小時都可以
[00:31:56.240 --> 00:31:58.240]  這個是交心的方式
[00:31:58.240 --> 00:32:00.240]  所以你看到
[00:32:00.240 --> 00:32:02.240]  女孩子一定長期都習慣了
[00:32:02.240 --> 00:32:04.240]  一個人起碼
[00:32:04.240 --> 00:32:06.240]  和自己不停交心
[00:32:06.240 --> 00:32:08.240]  才是滿足的
[00:32:08.240 --> 00:32:10.240]  所以當她喜歡一個男人的時候
[00:32:10.240 --> 00:32:12.240]  她一定以為那個男人
[00:32:12.240 --> 00:32:14.240]  比以前她認識的那群女孩子還要好
[00:32:14.240 --> 00:32:16.240]  其實要求太高了
[00:32:16.240 --> 00:32:18.240]  男孩子哪有夠quality
[00:32:18.240 --> 00:32:20.240]  就是硬來
[00:32:20.240 --> 00:32:22.240]  硬來超兩班來考這個試
[00:32:22.240 --> 00:32:24.240]  是吧
[00:32:24.240 --> 00:32:26.240]  但女孩子又遷就他
[00:32:26.240 --> 00:32:28.240]  拿個合格給他
[00:32:28.240 --> 00:32:30.240]  後來當然不滿
[00:32:30.240 --> 00:32:32.240]  所以有時
[00:32:32.240 --> 00:32:34.240]  很多丈夫
[00:32:34.240 --> 00:32:36.240]  我明白當我輔導的時候
