
[00:00:00.000 --> 00:00:09.120]  各位觀眾 今天跟大家講的題目是「速主再臨」
[00:18:07.320 --> 00:18:11.320]  耶穌基督因為我們這種忠心
[00:18:11.320 --> 00:18:14.320]  而世界的逼迫
[00:18:14.320 --> 00:18:15.320]  或者世界不接受
[00:18:15.320 --> 00:18:17.320]  基督是會因為我們的緣故
[00:18:17.320 --> 00:18:20.320]  就會提早回來
[00:18:20.320 --> 00:18:24.320]  所以這個矛盾性就是說
[00:18:24.320 --> 00:18:28.320]  信徒在世界被人看為渣滓
[00:18:28.320 --> 00:18:33.320]  當我們越被人看不起
[00:18:33.320 --> 00:18:36.320]  當我們越堅持信仰的時候
[00:18:36.320 --> 00:18:39.320]  主就在這個時候回來
[00:18:39.320 --> 00:18:44.320]  所以耶穌基督是尋找為主而工作的
[00:18:44.320 --> 00:18:47.320]  福音篇傳基督回來
[00:18:47.320 --> 00:18:49.320]  所以很多警察就說
[00:18:49.320 --> 00:18:50.320]  我們想耶穌早點回來
[00:18:50.320 --> 00:18:52.320]  就不要再在那些傳福音的地方
[00:18:52.320 --> 00:18:56.320]  於是就去發掘一些沒有福音的地方
[00:18:56.320 --> 00:18:58.320]  例如太平洋的島嶼
[00:18:58.320 --> 00:19:00.320]  那些民族為他發洩聖經
[00:19:00.320 --> 00:19:01.320]  傳給他
[00:19:01.320 --> 00:19:03.320]  中國少數民族
[00:19:03.320 --> 00:19:05.320]  雲南、貴州傳給他
[00:19:05.320 --> 00:19:07.320]  所以很多就去這些地方
[00:19:07.320 --> 00:19:12.320]  不過我們發現到了二十世紀
[00:19:12.320 --> 00:19:17.320]  這個世界不單止回教徒不信主
[00:19:17.320 --> 00:19:20.320]  連歐洲的人都不信主
[00:19:20.320 --> 00:19:23.320]  所以整個世界就逆轉了
[00:19:23.320 --> 00:19:27.320]  逆轉就是注定這個世界
[00:19:27.320 --> 00:19:30.320]  不是我們以前想的那麼好
[00:19:30.320 --> 00:19:32.320]  光來到這個世界
[00:19:32.320 --> 00:19:34.320]  世界不接受光
[00:19:34.320 --> 00:19:36.320]  人不接受上帝
[00:19:36.320 --> 00:19:40.320]  不單止在歐美之外
[00:19:40.320 --> 00:19:44.320]  連歐美自己都會逆轉這個世界
[00:19:44.320 --> 00:19:47.320]  我們看回
[00:19:47.320 --> 00:19:50.320]  有一種人叫做末日
[00:19:50.320 --> 00:19:53.320]  預言末日的專家
[00:19:53.320 --> 00:19:57.320]  他們就說這個世界會變
[00:19:57.320 --> 00:19:59.320]  將來很多人會餓死
[00:19:59.320 --> 00:20:01.320]  冰川會提早降臨
[00:20:01.320 --> 00:20:03.320]  石油又會溶掉
[00:20:03.320 --> 00:20:09.320]  有很多末日專家說這個世界怎樣怎樣不好
[00:20:09.320 --> 00:20:14.320]  但這些情況其實是沒有出現的
[00:20:14.320 --> 00:20:17.320]  1977年當時卡特就說
[00:20:17.320 --> 00:20:18.320]  石油很快溶掉了
[00:20:18.320 --> 00:20:20.320]  結果就嚇到人們死了
[00:20:20.320 --> 00:20:22.320]  後來石油價就猛升
[00:20:22.320 --> 00:20:24.320]  升到幾十元、百多元
[00:20:24.320 --> 00:20:25.320]  很貴很貴
[00:20:25.320 --> 00:20:27.320]  誰知道現在油價跌下來
[00:20:27.320 --> 00:20:31.320]  我住的地方就是卡特里
[00:20:31.320 --> 00:20:33.320]  生產石油
[00:20:33.320 --> 00:20:35.320]  很多中國大陸移民來
[00:20:35.320 --> 00:20:39.320]  在卡特里做石油專業
[00:20:39.320 --> 00:20:41.320]  賺很多錢
[00:20:41.320 --> 00:20:43.320]  有一個學生奉獻讀神學
[00:20:43.320 --> 00:20:44.320]  他還沒奉獻之前
[00:20:44.320 --> 00:20:46.320]  他說他40萬一年
[00:20:46.320 --> 00:20:48.320]  40萬加幣
[00:20:48.320 --> 00:20:50.320]  即是200多萬一年港幣
[00:20:50.320 --> 00:20:52.320]  很高收入
[00:20:52.320 --> 00:20:53.320]  他就不做了
[00:20:53.320 --> 00:20:54.320]  他奉獻
[00:20:54.320 --> 00:20:55.320]  幸好他奉獻讀傳道
[00:20:55.320 --> 00:20:56.320]  為什麼呢?
[00:20:56.320 --> 00:20:58.320]  因為最近沒有工作
[00:20:58.320 --> 00:21:00.320]  因為油價跌
[00:21:00.320 --> 00:21:02.320]  由年頭到現在
[00:21:02.320 --> 00:21:04.320]  已經有2萬多人沒有工作
[00:21:04.320 --> 00:21:07.320]  很多是中國大陸來的專業人士
[00:21:07.320 --> 00:21:09.320]  其中一個教會
[00:21:09.320 --> 00:21:11.320]  有一個弟兄
[00:21:11.320 --> 00:21:16.320]  他完全想不到油價怎會跌呢?
[00:21:16.320 --> 00:21:18.320]  買大屋
[00:21:18.320 --> 00:21:20.320]  現在沒有了
[00:21:20.320 --> 00:21:22.320]  所以他想不開
[00:21:22.320 --> 00:21:24.320]  他自殺死了
[00:21:24.320 --> 00:21:26.320]  很困難
[00:21:26.320 --> 00:21:28.320]  世界呢
[00:21:28.320 --> 00:21:30.320]  以前的人這樣看
[00:21:30.320 --> 00:21:31.320]  會不會呢?我們不知道
[00:21:31.320 --> 00:21:32.320]  不過有一樣東西
[00:21:32.320 --> 00:21:34.320]  世界真的變了哪裡呢?
[00:21:34.320 --> 00:21:36.320]  人口的改變
[00:21:36.320 --> 00:21:40.320]  1970年到2000年
[00:21:40.320 --> 00:21:42.320]  發達的國家
[00:21:42.320 --> 00:21:44.320]  即是歐美的國家
[00:21:44.320 --> 00:21:46.320]  這些發達國家的人口
[00:21:46.320 --> 00:21:48.320]  原來有30%
[00:21:48.320 --> 00:21:50.320]  減少20%
[00:21:50.320 --> 00:21:52.320]  但整個世界人口是在增長的
[00:21:52.320 --> 00:21:54.320]  不過呢
[00:21:54.320 --> 00:21:56.320]  發達的國家
[00:21:56.320 --> 00:21:57.320]  他們不肯生小孩
[00:21:57.320 --> 00:21:58.320]  這不是新事
[00:21:58.320 --> 00:22:00.320]  香港人不喜歡生小孩
[00:22:00.320 --> 00:22:02.320]  所以看到你們生3個小孩
[00:22:02.320 --> 00:22:04.320]  我都很歡喜的
[00:22:04.320 --> 00:22:06.320]  這些發達國家不肯生小孩
[00:22:06.320 --> 00:22:08.320]  但人口仍然增加
[00:22:08.320 --> 00:22:10.320]  那是從哪裡來的呢?
[00:22:10.320 --> 00:22:12.320]  原來是穆斯林世界的人口
[00:22:12.320 --> 00:22:14.320]  由15%增加到20%
[00:22:14.320 --> 00:22:20.320]  歐洲平均兩個人是生1.1個
[00:22:20.320 --> 00:22:26.320]  但伊斯蘭教平均兩個人是生8個
[00:22:26.320 --> 00:22:28.320]  那你們會看到
[00:22:28.320 --> 00:22:30.320]  整個世界的地圖是在變的
[00:22:30.320 --> 00:22:32.320]  歐洲人口減少
[00:22:32.320 --> 00:22:34.320]  沒有人工作
[00:22:34.320 --> 00:22:36.320]  那是福利國家
[00:22:36.320 --> 00:22:38.320]  那怎樣維持呢?就引來移民
[00:22:38.320 --> 00:22:40.320]  結果過去很多的伊斯蘭教人
[00:22:40.320 --> 00:22:42.320]  就移民了
[00:22:42.320 --> 00:22:44.320]  最近敘利亞的移民
[00:22:44.320 --> 00:22:46.320]  也在改變歐洲
[00:22:46.320 --> 00:22:54.320]  結果就造成了歐洲很快就成為整個伊斯蘭教國家
[00:22:54.320 --> 00:22:58.320]  這個本來是基督教國家
[00:22:58.320 --> 00:23:02.320]  人口改變就使基督教改變
[00:23:02.320 --> 00:23:07.320]  在阿聯酋阿拉伯國家
[00:23:07.320 --> 00:23:08.320]  沙地阿拉伯
[00:23:08.320 --> 00:23:10.320]  在過去40年
[00:23:10.320 --> 00:23:12.320]  石油生產很多
[00:23:12.320 --> 00:23:14.320]  他們賺了很多錢
[00:23:14.320 --> 00:23:16.320]  如果你看看那些錢
[00:23:16.320 --> 00:23:18.320]  他們不是做什麼工業
[00:23:18.320 --> 00:23:22.320]  他們是發展海外的清真寺和學校
[00:23:22.320 --> 00:23:24.320]  2011年911之後
[00:23:24.320 --> 00:23:26.320]  石油漲價12元一路漲到70多元
[00:23:26.320 --> 00:23:28.320]  後來最高100多元
[00:23:28.320 --> 00:23:30.320]  那他們多賺的錢
[00:23:30.320 --> 00:23:32.320]  就是輸出宗教
[00:23:32.320 --> 00:23:36.320]  所以你會發現在西方那些清真寺
[00:23:36.320 --> 00:23:38.320]  不是幾十萬幾百萬
[00:23:38.320 --> 00:23:40.320]  是幾億元的很大的清真寺
[00:23:40.320 --> 00:23:42.320]  都有錢建的
[00:23:42.320 --> 00:23:44.320]  他們賺了很多錢
[00:23:44.320 --> 00:23:46.320]  將宗教一路輸出
[00:23:46.320 --> 00:23:48.320]  最慘是什麼呢
[00:23:48.320 --> 00:23:50.320]  原來基督教國家的人
[00:23:50.320 --> 00:23:52.320]  放棄了基督教
[00:23:52.320 --> 00:23:54.320]  福音傳遍天下
[00:23:54.320 --> 00:23:56.320]  但自己人不信
[00:23:56.320 --> 00:23:58.320]  塗空了歐美
[00:23:58.320 --> 00:24:02.320]  所以他們去到一個地步
[00:24:02.320 --> 00:24:04.320]  就是傳開了
[00:24:04.320 --> 00:24:06.320]  但自己本土的福音
[00:24:06.320 --> 00:24:08.320]  沒有人去做
[00:24:08.320 --> 00:24:10.320]  2007年英國的統計
[00:24:10.320 --> 00:24:12.320]  66%是重臨了
[00:24:12.320 --> 00:24:14.320]  是重臨了
[00:24:14.320 --> 00:24:16.320]  只有7%是基督徒
[00:24:16.320 --> 00:24:18.320]  1980年11%的人口
[00:24:18.320 --> 00:24:20.320]  平均是37歲
[00:24:20.320 --> 00:24:22.320]  但是到了2007年
[00:24:22.320 --> 00:24:24.320]  只有6%
[00:24:24.320 --> 00:24:26.320]  平均年齡
[00:24:26.320 --> 00:24:28.320]  51歲
[00:24:28.320 --> 00:24:30.320]  所以回教會的人越來越老
[00:24:30.320 --> 00:24:32.320]  如果再到2020年
[00:24:32.320 --> 00:24:34.320]  現在15年
[00:24:34.320 --> 00:24:36.320]  16年
[00:24:36.320 --> 00:24:38.320]  按照現在趨勢
[00:24:38.320 --> 00:24:40.320]  只有4%
[00:24:40.320 --> 00:24:42.320]  平均年齡是56歲
[00:24:42.320 --> 00:24:44.320]  真的越來越老
[00:24:44.320 --> 00:24:46.320]  年輕的不回教會
[00:24:46.320 --> 00:24:48.320]  老人家就回教會
[00:24:48.320 --> 00:24:50.320]  再過幾年就死了
[00:24:50.320 --> 00:24:52.320]  教會就關門
[00:24:52.320 --> 00:24:54.320]  1969年到2002年
[00:24:54.320 --> 00:24:56.320]  只是英國聖公會
[00:24:56.320 --> 00:24:58.320]  就已經關門了
[00:24:58.320 --> 00:25:00.320]  1500間
[00:25:00.320 --> 00:25:02.320]  關門了
[00:25:02.320 --> 00:25:04.320]  但他們的醫生人教
[00:25:04.320 --> 00:25:06.320]  這是英國的清真寺
[00:25:06.320 --> 00:25:08.320]  最大
[00:25:08.320 --> 00:25:10.320]  最漂亮
[00:25:10.320 --> 00:25:12.320]  伊斯蘭教信徒
[00:25:12.320 --> 00:25:14.320]  2001年到2010年
[00:25:14.320 --> 00:25:16.320]  再由165萬
[00:25:16.320 --> 00:25:18.320]  增加到270萬
[00:25:18.320 --> 00:25:20.320]  以人數
[00:25:20.320 --> 00:25:22.320]  信教人數
[00:25:22.320 --> 00:25:24.320]  英國的伊斯蘭教徒
[00:25:24.320 --> 00:25:26.320]  已經超過了基督徒
[00:25:26.320 --> 00:25:28.320]  我講這些
[00:25:28.320 --> 00:25:30.320]  讓大家看到
[00:25:30.320 --> 00:25:32.320]  圖案是在變的
[00:25:32.320 --> 00:25:34.320]  世界一直在變
[00:25:34.320 --> 00:25:36.320]  過去就是
[00:25:36.320 --> 00:25:38.320]  福音
[00:25:38.320 --> 00:25:40.320]  一直傳到宣教士
[00:25:40.320 --> 00:25:42.320]  但現在
[00:25:42.320 --> 00:25:44.320]  他們的老家已經不信
[00:25:44.320 --> 00:25:46.320]  另外真正的
[00:25:46.320 --> 00:25:48.320]  基督徒就不在歐美
[00:25:48.320 --> 00:25:50.320]  在亞洲
[00:25:50.320 --> 00:25:52.320]  亞洲
[00:25:52.320 --> 00:25:54.320]  今天到我們了
[00:25:54.320 --> 00:25:56.320]  在歐美裏面
[00:25:56.320 --> 00:25:58.320]  你說要傳福音
[00:25:58.320 --> 00:26:00.320]  以前要派人去回教國家
[00:26:00.320 --> 00:26:02.320]  現在不用了
[00:26:02.320 --> 00:26:04.320]  現在要向回教徒傳福音
[00:26:04.320 --> 00:26:06.320]  不用去阿拉伯
[00:26:06.320 --> 00:26:08.320]  去哪裏呢?去歐洲
[00:26:08.320 --> 00:26:10.320]  去英國
[00:26:10.320 --> 00:26:12.320]  那裏有很多回教徒
[00:26:12.320 --> 00:26:14.320]  那裏向回教徒傳福音不會被斬
[00:26:14.320 --> 00:26:16.320]  現在這裏
[00:26:16.320 --> 00:26:18.320]  新的圖畫
[00:26:18.320 --> 00:26:20.320]  讓我看到
[00:26:20.320 --> 00:26:22.320]  福音傳遍天下
[00:26:22.320 --> 00:26:24.320]  就在我們門口
[00:26:24.320 --> 00:26:26.320]  向歐洲的伊斯蘭教傳福音
[00:26:26.320 --> 00:26:28.320]  比回教容易
[00:26:28.320 --> 00:26:30.320]  比回教容易
[00:26:30.320 --> 00:26:32.320]  所以中國信徒
[00:26:32.320 --> 00:26:34.320]  我們領受福音
[00:26:34.320 --> 00:26:36.320]  其實我們要去考慮
[00:26:36.320 --> 00:26:38.320]  這個世界正在變
[00:26:38.320 --> 00:26:40.320]  圖畫也正在變
[00:26:40.320 --> 00:26:42.320]  再看2006年
[00:26:42.320 --> 00:26:44.320]  當時我們去德國
[00:26:44.320 --> 00:26:46.320]  來恩差傳
[00:26:46.320 --> 00:26:48.320]  就是我們這個教會
[00:26:48.320 --> 00:26:50.320]  來恩差傳的教區總部
[00:26:50.320 --> 00:26:54.320]  當日去探訪的時候
[00:26:54.320 --> 00:26:56.320]  牧師跟我說
[00:26:56.320 --> 00:26:58.320]  很歡喜你來到
[00:26:58.320 --> 00:27:00.320]  為甚麼呢?
[00:27:00.320 --> 00:27:02.320]  因為下星期你已經來不了
[00:27:02.320 --> 00:27:04.320]  他的教會已經結業
[00:27:04.320 --> 00:27:08.320]  這張圖片是我拍的
[00:27:08.320 --> 00:27:10.320]  不是網上下載的
[00:27:10.320 --> 00:27:12.320]  這個教堂很大很漂亮
[00:27:12.320 --> 00:27:14.320]  已經沒有人
[00:27:14.320 --> 00:27:16.320]  所以已經結業
[00:27:16.320 --> 00:27:18.320]  我們現在已經沒有信徒
[00:27:18.320 --> 00:27:20.320]  也沒有宣教士可以猜排
[00:27:20.320 --> 00:27:22.320]  所以問題在這裏
[00:27:22.320 --> 00:27:24.320]  就是歐洲的人
[00:27:24.320 --> 00:27:26.320]  放棄了基督
[00:27:26.320 --> 00:27:28.320]  責任就在我們身上
[00:27:28.320 --> 00:27:34.320]  聯合國的宗教人數
[00:27:34.320 --> 00:27:36.320]  是不可信的
[00:27:36.320 --> 00:27:38.320]  聯合國今天也說
[00:27:38.320 --> 00:27:40.320]  歐洲有兩億人
[00:27:40.320 --> 00:27:42.320]  美國有十幾億人
[00:27:42.320 --> 00:27:44.320]  全世界有十七億人
[00:27:44.320 --> 00:27:46.320]  他不是真的這樣統計
[00:27:46.320 --> 00:27:48.320]  他說歐洲
[00:27:48.320 --> 00:27:50.320]  英國有五千萬人是基督教
[00:27:50.320 --> 00:27:52.320]  德國五千萬人是基督教
[00:27:52.320 --> 00:27:54.320]  他是這樣計算的
[00:27:54.320 --> 00:27:56.320]  國家是基督教
[00:27:56.320 --> 00:27:58.320]  於是全國都是基督徒
[00:27:58.320 --> 00:28:00.320]  世上怎會有這麼多基督徒呢?
[00:28:00.320 --> 00:28:02.320]  那些人又不去教會
[00:28:02.320 --> 00:28:04.320]  就算去教會
[00:28:04.320 --> 00:28:06.320]  是否崇拜也不知道
[00:28:06.320 --> 00:28:08.320]  真正的數字
[00:28:08.320 --> 00:28:10.320]  你看看
[00:28:10.320 --> 00:28:12.320]  歐洲人超過三分之二
[00:28:12.320 --> 00:28:14.320]  說是基督徒
[00:28:14.320 --> 00:28:16.320]  說是基督教國家
[00:28:16.320 --> 00:28:18.320]  實際上
[00:28:18.320 --> 00:28:20.320]  和基督教沒有關係
[00:28:20.320 --> 00:28:22.320]  譬如丹麥
[00:28:22.320 --> 00:28:24.320]  這個是2001年統計
[00:28:24.320 --> 00:28:26.320]  我都說沒有最新的數字
[00:28:26.320 --> 00:28:28.320]  2000年統計
[00:28:28.320 --> 00:28:30.320]  丹麥74%的人
[00:28:30.320 --> 00:28:32.320]  他說信上帝
[00:28:32.320 --> 00:28:34.320]  不過在2001年
[00:28:34.320 --> 00:28:36.320]  那一年裏
[00:28:36.320 --> 00:28:38.320]  只有3%的人
[00:28:38.320 --> 00:28:40.320]  在過去一年有回教會
[00:28:40.320 --> 00:28:42.320]  很少
[00:28:42.320 --> 00:28:44.320]  德國不夠百分之十
[00:28:44.320 --> 00:28:46.320]  只有三個百分之一
[00:28:46.320 --> 00:28:48.320]  在過去一年有回教會
[00:28:48.320 --> 00:28:50.320]  德國不夠百分之十
[00:28:50.320 --> 00:28:52.320]  在過去一年有回教會
[00:28:52.320 --> 00:28:54.320]  大部分人不回教會
[00:28:54.320 --> 00:28:56.320]  說是信上帝
[00:28:56.320 --> 00:28:58.320]  信上帝是誰呢?
[00:28:58.320 --> 00:29:00.320]  沒有人知道
[00:29:00.320 --> 00:29:02.320]  信徒的分佈
[00:29:02.320 --> 00:29:04.320]  由歐美移到亞洲非洲
[00:29:04.320 --> 00:29:06.320]  所以現在在亞洲非洲
[00:29:06.320 --> 00:29:08.320]  在中國大陸裏面
[00:29:08.320 --> 00:29:10.320]  很多信徒在香港裏面
[00:29:10.320 --> 00:29:12.320]  教會增長
[00:29:12.320 --> 00:29:16.320]  我們就要去面對歐洲的需要
[00:29:16.320 --> 00:29:18.320]  所以我們今天說
[00:29:18.320 --> 00:29:20.320]  如果要去做回教工作
[00:29:20.320 --> 00:29:22.320]  歐洲、美洲
[00:29:22.320 --> 00:29:24.320]  今天要做宣教
[00:29:24.320 --> 00:29:26.320]  就是我們這個第三世界
[00:29:26.320 --> 00:29:28.320]  除了這個問題之外
[00:29:28.320 --> 00:29:30.320]  還有一個問題就是
[00:29:30.320 --> 00:29:32.320]  基督教一直被針對
[00:29:32.320 --> 00:29:34.320]  這個大家都一定知道
[00:29:34.320 --> 00:29:36.320]  就像埃塞經常殺基督徒
[00:29:36.320 --> 00:29:38.320]  就像埃塞經常殺基督徒
[00:29:38.320 --> 00:29:40.320]  他敘利亞基督徒有很多人
[00:29:40.320 --> 00:29:42.320]  因為不肯放棄基督教就被殺
[00:29:42.320 --> 00:29:44.320]  因為不肯放棄基督教就被殺
[00:29:44.320 --> 00:29:46.320]  你只要上網
[00:29:46.320 --> 00:29:48.320]  看到資料多得不得了
[00:29:48.320 --> 00:29:50.320]  那些基督徒
[00:29:50.320 --> 00:29:52.320]  沒有犯事的
[00:29:52.320 --> 00:29:54.320]  你信耶穌就殺你
[00:29:54.320 --> 00:29:56.320]  不單止敘利亞
[00:29:56.320 --> 00:29:58.320]  在美國叫做宗教自由
[00:29:58.320 --> 00:30:00.320]  叫美國的基督教
[00:30:00.320 --> 00:30:04.320]  這個女人因為她不承認同性戀
[00:30:04.320 --> 00:30:06.320]  不肯簽那個婚書
[00:30:06.320 --> 00:30:08.320]  於是就抓去坐牢
[00:30:08.320 --> 00:30:10.320]  那你說我不贊同同性戀算不算犯法呢
[00:30:10.320 --> 00:30:12.320]  在今天是犯法的
[00:30:12.320 --> 00:30:18.320]  你有沒有想到 在美國
[00:30:18.320 --> 00:30:20.320]  雖然她坐牢
[00:30:20.320 --> 00:30:22.320]  那個官判得很有趣
[00:30:22.320 --> 00:30:24.320]  坐到你肯接為止
[00:30:24.320 --> 00:30:26.320]  就好像無期徒刑
[00:30:26.320 --> 00:30:28.320]  很多人反對
[00:30:28.320 --> 00:30:30.320]  坐五天牢
[00:30:30.320 --> 00:30:32.320]  出來
[00:30:32.320 --> 00:30:34.320]  我繼續不會簽的
[00:30:34.320 --> 00:30:36.320]  我繼續不會簽的
[00:30:36.320 --> 00:30:38.320]  這個呢
[00:30:38.320 --> 00:30:40.320]  前兩星期你都看到
[00:30:40.320 --> 00:30:42.320]  這個人
[00:30:42.320 --> 00:30:44.320]  他要出名
[00:30:44.320 --> 00:30:46.320]  他拿著槍
[00:30:46.320 --> 00:30:48.320]  就在俄羅斯江州的學校社區學院
[00:30:48.320 --> 00:30:50.320]  他就問
[00:30:50.320 --> 00:30:52.320]  誰信耶穌的
[00:30:52.320 --> 00:30:54.320]  站起來
[00:30:54.320 --> 00:30:56.320]  一站起來就打死你
[00:30:56.320 --> 00:30:58.320]  那些基督徒還在站起來
[00:30:58.320 --> 00:31:00.320]  沒必要這樣吧
[00:31:00.320 --> 00:31:02.320]  基督徒都捐到桌底
[00:31:02.320 --> 00:31:04.320]  沒有啊
[00:31:04.320 --> 00:31:06.320]  所以殺了多少個呢
[00:31:06.320 --> 00:31:08.320]  九個人
[00:31:08.320 --> 00:31:10.320]  另外有七個人
[00:31:10.320 --> 00:31:12.320]  打不正
[00:31:12.320 --> 00:31:14.320]  打傷了
[00:31:14.320 --> 00:31:16.320]  發神經的人
[00:31:16.320 --> 00:31:18.320]  他們說信耶穌
[00:31:18.320 --> 00:31:20.320]  見上帝了
[00:31:20.320 --> 00:31:22.320]  後來他被人殺了
[00:31:22.320 --> 00:31:24.320]  那種很奇怪
[00:31:24.320 --> 00:31:26.320]  對基督教來說
[00:31:26.320 --> 00:31:28.320]  那種針對性
[00:31:28.320 --> 00:31:30.320]  不單在敘利亞
[00:31:30.320 --> 00:31:32.320]  在埃塞
[00:31:32.320 --> 00:31:34.320]  在伊斯蘭國家
[00:31:34.320 --> 00:31:36.320]  去針對
[00:31:36.320 --> 00:31:38.320]  在美國
[00:31:38.320 --> 00:31:40.320]  這個世界越來越艱難
[00:31:40.320 --> 00:31:42.320]  你越傳福音
[00:31:42.320 --> 00:31:44.320]  人們越不喜歡聽
[00:31:44.320 --> 00:31:46.320]  你要見證
[00:31:46.320 --> 00:31:48.320]  人們就會反對你
[00:31:48.320 --> 00:31:50.320]  所以這個很奇怪
[00:31:50.320 --> 00:31:52.320]  我這次回來
[00:31:52.320 --> 00:31:54.320]  我有兩個旅程
[00:31:54.320 --> 00:31:56.320]  我下個星期就會去印尼
[00:31:56.320 --> 00:31:58.320]  去棉蘭
[00:31:58.320 --> 00:32:00.320]  剛好棉蘭被教會燒
[00:32:00.320 --> 00:32:02.320]  你看新聞
[00:32:02.320 --> 00:32:04.320]  基督教教會被回教徒燒
[00:32:04.320 --> 00:32:06.320]  害不害怕
[00:32:06.320 --> 00:32:08.320]  如果能夠被燒死
[00:32:08.320 --> 00:32:10.320]  很快樂的
[00:32:10.320 --> 00:32:12.320]  基督帶著榮耀降臨
[00:32:12.320 --> 00:32:14.320]  為什麼呢
[00:32:14.320 --> 00:32:16.320]  我們今天等耶穌基督回來
[00:32:16.320 --> 00:32:18.320]  一個世界的觀察
[00:32:18.320 --> 00:32:20.320]  如果耶穌基督不回來
[00:32:20.320 --> 00:32:22.320]  如果耶穌基督不是王
[00:32:22.320 --> 00:32:24.320]  不是神
[00:32:24.320 --> 00:32:26.320]  他不會再回來
[00:32:26.320 --> 00:32:28.320]  這個世界就會很快樂的生活
[00:32:28.320 --> 00:32:30.320]  我們在這個世界上
[00:32:30.320 --> 00:32:32.320]  就和幾多人一樣
[00:32:32.320 --> 00:32:34.320]  幾百年幾千年幾萬年
[00:32:34.320 --> 00:32:36.320]  很自然的
[00:32:36.320 --> 00:32:38.320]  但如果耶穌回來的時候
[00:32:38.320 --> 00:32:40.320]  有什麼改變
[00:32:40.320 --> 00:32:42.320]  他真的統管這個世界
[00:32:42.320 --> 00:32:44.320]  這個世界什麼都會改變
[00:32:44.320 --> 00:32:46.320]  其他藐視他的
[00:32:46.320 --> 00:32:48.320]  其他的宗教
[00:32:48.320 --> 00:32:50.320]  其他的敵對他的
[00:32:50.320 --> 00:32:52.320]  犯罪的
[00:32:52.320 --> 00:32:54.320]  在基督回來的時候
[00:32:54.320 --> 00:32:56.320]  你就顯出誰是真誰是假
[00:32:56.320 --> 00:32:58.320]  所以等到基督回來
[00:32:58.320 --> 00:33:00.320]  是改變我們的
[00:33:00.320 --> 00:33:02.320]  這個世界觀是改變的
[00:33:02.320 --> 00:33:04.320]  如果耶穌現在回來
[00:33:04.320 --> 00:33:06.320]  我們就會覺得
[00:33:06.320 --> 00:33:08.320]  我們在這裡敬拜
[00:33:08.320 --> 00:33:10.320]  是很值得的
[00:33:10.320 --> 00:33:12.320]  剛好今天你去喝茶
[00:33:12.320 --> 00:33:14.320]  耶穌回來
[00:33:14.320 --> 00:33:16.320]  你就會覺得很不值
[00:33:16.320 --> 00:33:18.320]  我回了十幾年教會
[00:33:18.320 --> 00:33:20.320]  今天去喝茶
[00:33:20.320 --> 00:33:22.320]  就沒有回教會
[00:33:22.320 --> 00:33:24.320]  耶穌又回來
[00:33:24.320 --> 00:33:26.320]  你就覺得很不值
[00:33:26.320 --> 00:33:28.320]  對不對
[00:33:28.320 --> 00:33:30.320]  對不對
[00:33:30.320 --> 00:33:32.320]  耶穌回來
[00:33:32.320 --> 00:33:34.320]  是改變著
[00:33:34.320 --> 00:33:36.320]  我們的思想
[00:33:36.320 --> 00:33:38.320]  不過這個世界上
[00:33:38.320 --> 00:33:40.320]  很多人不相信
[00:33:40.320 --> 00:33:42.320]  覺得很難相信
[00:33:42.320 --> 00:33:44.320]  怎麼可能呢
[00:33:44.320 --> 00:33:46.320]  世上很自然的
[00:33:46.320 --> 00:33:48.320]  就是這樣下去
[00:33:48.320 --> 00:33:50.320]  所以在基督教裏
[00:33:50.320 --> 00:33:52.320]  很多人就說
[00:33:52.320 --> 00:33:54.320]  我信基督教
[00:33:54.320 --> 00:33:56.320]  因為基督教裏面
[00:33:56.320 --> 00:33:58.320]  是很靈驗
[00:33:58.320 --> 00:34:00.320]  或者基督教裏面給我們安慰
[00:34:00.320 --> 00:34:02.320]  或者基督教裏面
[00:34:02.320 --> 00:34:04.320]  是很滿足的需要
[00:34:04.320 --> 00:34:06.320]  講到耶穌真的要回來的時候
[00:34:06.320 --> 00:34:08.320]  太難相信
[00:34:08.320 --> 00:34:10.320]  怎麼可能呢
[00:34:10.320 --> 00:34:12.320]  突然整個世界就變了
[00:34:12.320 --> 00:34:14.320]  還有耶穌是不是神呢
[00:34:14.320 --> 00:34:16.320]  還是祂自己是人呢
[00:34:16.320 --> 00:34:18.320]  我們只要說愛就行了
[00:34:18.320 --> 00:34:20.320]  大愛 愛包含一切所有
[00:34:20.320 --> 00:34:22.320]  不會得罪人
[00:34:22.320 --> 00:34:24.320]  佛教也好
[00:34:24.320 --> 00:34:26.320]  伊斯蘭教也好
[00:34:26.320 --> 00:34:28.320]  或者同性戀也好
[00:34:28.320 --> 00:34:30.320]  不會得罪人
[00:34:30.320 --> 00:34:32.320]  但如果耶穌回來的時候
[00:34:32.320 --> 00:34:34.320]  所有的真假
[00:34:34.320 --> 00:34:36.320]  就呈現出來
[00:34:36.320 --> 00:34:38.320]  所以為什麼
[00:34:38.320 --> 00:34:40.320]  很多人是不願意接受
[00:34:40.320 --> 00:34:42.320]  是很難相信
[00:34:42.320 --> 00:34:44.320]  耶穌會不會回來
[00:34:44.320 --> 00:34:46.320]  等了這麼久
[00:34:46.320 --> 00:34:48.320]  大概是神話
[00:34:48.320 --> 00:34:50.320]  如果耶穌不回來
[00:34:50.320 --> 00:34:52.320]  天堂地獄沒有審判
