
[00:00:00.000 --> 00:00:10.000]  大家好 今天跟大家說這個題目叫再翻零星的高峰
[00:18:51.800 --> 00:18:53.560]  令你很辛苦
[00:18:53.560 --> 00:18:55.560]  我知道的
[00:18:55.560 --> 00:18:57.480]  所以上帝很明白他
[00:18:57.480 --> 00:18:58.920]  很體貼他
[00:18:58.920 --> 00:19:00.280]  沒有責備他
[00:19:00.280 --> 00:19:01.800]  沒有教訓他
[00:19:01.800 --> 00:19:04.120]  沒有要他做什麼
[00:19:04.120 --> 00:19:05.160]  神知道
[00:19:05.160 --> 00:19:06.440]  神說夠了
[00:19:06.440 --> 00:19:08.600]  夠你辛苦了
[00:19:08.600 --> 00:19:11.800]  這是真正的安慰
[00:19:11.800 --> 00:19:13.400]  所以我們對待姐妹
[00:19:13.400 --> 00:19:15.880]  很多時候要有真正的安慰
[00:19:15.880 --> 00:19:19.080]  然後以利亞吃的那些餐
[00:19:19.080 --> 00:19:23.720]  他用40天去到荷里山
[00:19:23.720 --> 00:19:25.400]  你知道為什麼嗎
[00:19:25.400 --> 00:19:28.120]  由那裡去荷里山
[00:19:28.120 --> 00:19:30.760]  只需要走10天
[00:19:30.760 --> 00:19:32.280]  但他走了40天
[00:19:32.280 --> 00:19:34.520]  是不是逃命
[00:19:34.520 --> 00:19:36.120]  當然不是逃命
[00:19:36.120 --> 00:19:37.400]  就是一個小時的路
[00:19:37.400 --> 00:19:39.160]  你走4小時
[00:19:39.160 --> 00:19:41.640]  滑到你走
[00:19:41.640 --> 00:19:43.480]  由花園走
[00:19:43.480 --> 00:19:45.800]  你還有時間
[00:19:45.800 --> 00:19:47.640]  根本不是逃命
[00:19:47.640 --> 00:19:50.040]  那40天他就懈怯
[00:19:50.040 --> 00:19:51.800]  懈怯
[00:19:51.800 --> 00:19:53.400]  又想走又想不走
[00:19:53.400 --> 00:19:55.000]  這裡看那裡看
[00:19:55.000 --> 00:19:57.640]  才熬了40天
[00:19:57.640 --> 00:20:00.120]  才去到荷里山
[00:20:00.120 --> 00:20:01.960]  所以你不要有個錯覺
[00:20:01.960 --> 00:20:03.240]  他走了40天
[00:20:03.240 --> 00:20:04.280]  放命走就走了
[00:20:04.280 --> 00:20:05.400]  不是啊
[00:20:05.400 --> 00:20:07.240]  那裡很近
[00:20:07.240 --> 00:20:10.200]  10天就去到
[00:20:10.200 --> 00:20:12.840]  神是由得他
[00:20:12.840 --> 00:20:18.680]  他知道他需要時間去收服自己
[00:20:18.680 --> 00:20:21.080]  所以用40天
[00:20:21.080 --> 00:20:23.960]  走10天的路程
[00:20:23.960 --> 00:20:26.120]  而在這個過程裡面
[00:20:26.120 --> 00:20:28.200]  他需要慢慢思考
[00:20:28.200 --> 00:20:30.120]  慢慢消化
[00:20:30.120 --> 00:20:32.680]  而在這40天裡面
[00:20:32.680 --> 00:20:35.640]  他周圍去看
[00:20:35.640 --> 00:20:39.240]  然後讓他心情慢慢復原
[00:20:39.240 --> 00:20:41.640]  是很長的時間
[00:20:41.640 --> 00:20:43.400]  所以恢復是很長的時間
[00:20:43.400 --> 00:20:45.960]  不要想只有一兩天
[00:20:45.960 --> 00:20:47.240]  如果10天的路程
[00:20:47.240 --> 00:20:49.080]  他用了30天來恢復
[00:20:49.080 --> 00:20:51.640]  一個月的時間
[00:20:51.640 --> 00:20:53.560]  上帝由得他
[00:20:53.560 --> 00:20:55.720]  上帝給他
[00:20:55.720 --> 00:20:59.000]  然後就讓他慢慢慢慢
[00:20:59.000 --> 00:21:02.520]  走到荷里山
[00:21:02.520 --> 00:21:06.040]  然後神就開始和他說
[00:21:06.040 --> 00:21:07.960]  你睡就睡夠了
[00:21:07.960 --> 00:21:09.480]  吃就吃夠了
[00:21:09.480 --> 00:21:11.160]  吃就吃夠了
[00:21:11.160 --> 00:21:12.280]  所以有時候
[00:21:12.280 --> 00:21:14.040]  我都和年輕人說
[00:21:14.040 --> 00:21:15.720]  教會不開心
[00:21:15.720 --> 00:21:17.960]  適逢回家就打遊戲
[00:21:17.960 --> 00:21:19.320]  厲害就打兩場
[00:21:19.320 --> 00:21:20.440]  不要緊
[00:21:20.440 --> 00:21:22.840]  沒所謂
[00:21:22.840 --> 00:21:24.440]  神給你的
[00:21:24.440 --> 00:21:26.760]  讓你去恢復
[00:21:26.760 --> 00:21:28.600]  自我收服
[00:21:28.600 --> 00:21:30.520]  你和上帝的關係和情緒
[00:21:30.520 --> 00:21:33.080]  需要自我收服
[00:21:33.080 --> 00:21:34.200]  神給你的
[00:21:34.200 --> 00:21:37.160]  神明白
[00:21:37.160 --> 00:21:39.640]  因為上帝所有東西
[00:21:39.640 --> 00:21:42.440]  已經預備好了
[00:21:42.440 --> 00:21:49.240]  然後以利亞就去到山洞
[00:21:49.240 --> 00:21:50.840]  這個時候
[00:21:50.840 --> 00:21:55.320]  我想他慢慢不高興
[00:21:55.320 --> 00:22:00.120]  已經消退了大部分
[00:22:00.120 --> 00:22:01.720]  所以這個對話很有趣
[00:22:01.720 --> 00:22:05.560]  神就問你做什麼
[00:22:05.560 --> 00:22:07.880]  我為你大發異心
[00:22:07.880 --> 00:22:09.240]  以色列人背叛你
[00:22:09.240 --> 00:22:10.360]  毀壞你的彈藥刀
[00:22:10.360 --> 00:22:11.000]  殺了你才知道
[00:22:11.000 --> 00:22:12.440]  剩下我一個人
[00:22:12.440 --> 00:22:13.240]  剩下我一個人
[00:22:13.240 --> 00:22:15.320]  其實就是發脾氣
[00:22:15.320 --> 00:22:18.840]  一個個都在服侍你
[00:22:18.840 --> 00:22:20.280]  你都不放過我
[00:22:20.280 --> 00:22:23.480]  有這些
[00:22:23.480 --> 00:22:27.320]  荷里山不是神叫他去的
[00:22:27.320 --> 00:22:29.240]  是他自己去的
[00:22:29.240 --> 00:22:31.640]  神由他
[00:22:31.640 --> 00:22:33.320]  他自己走到荷里山那裡
[00:22:33.320 --> 00:22:34.760]  荷里山就是神的山
[00:22:34.760 --> 00:22:37.000]  所以神就問他
[00:22:37.000 --> 00:22:39.480]  他做什麼
[00:22:39.480 --> 00:22:42.280]  我們可以想一想
[00:22:42.280 --> 00:22:44.760]  他的心境
[00:22:44.760 --> 00:22:48.200]  他當時是有些晦氣
[00:22:48.200 --> 00:22:51.400]  覺得只有他一個人
[00:22:51.400 --> 00:22:53.400]  一個人很孤單
[00:22:53.400 --> 00:22:55.080]  只有他一個人
[00:22:55.080 --> 00:22:59.160]  其他人都離開了
[00:22:59.160 --> 00:23:04.920]  孤單感令人很沮喪
[00:23:04.920 --> 00:23:07.480]  神就說不是你一個人
[00:23:07.480 --> 00:23:10.040]  我們看下去就知道了
[00:23:10.040 --> 00:23:15.160]  所以他心裡的不平就發出來了
[00:23:15.160 --> 00:23:16.920]  他認為他自己單人噴話
[00:23:16.920 --> 00:23:17.720]  做這麼多事
[00:23:17.720 --> 00:23:19.320]  但現在的結果
[00:23:19.320 --> 00:23:21.560]  就來到一個地步
[00:23:21.560 --> 00:23:24.120]  他都不想再做下去了
[00:23:24.120 --> 00:23:25.400]  神就指出
[00:23:25.400 --> 00:23:28.200]  他一直只看自己
[00:23:28.200 --> 00:23:30.520]  伊利亞沒有罵神
[00:23:30.520 --> 00:23:32.200]  他沒有
[00:23:32.200 --> 00:23:34.520]  他只是覺得自己做了這麼多事
[00:23:34.520 --> 00:23:36.920]  神是不理他
[00:23:36.920 --> 00:23:38.440]  他只是這樣
[00:23:38.440 --> 00:23:42.040]  他覺得委屈
[00:23:42.040 --> 00:23:44.120]  神不聽他的祈禱
[00:23:44.120 --> 00:23:45.160]  委屈
[00:23:45.160 --> 00:23:47.640]  然後他還有
[00:23:47.640 --> 00:23:48.680]  到這樣的情況
[00:23:48.680 --> 00:23:51.000]  還要被人追殺
[00:23:51.000 --> 00:23:53.560]  所以全部都是委屈
[00:23:53.560 --> 00:23:55.240]  我們就看
[00:23:55.240 --> 00:23:56.760]  伊利亞這個時候
[00:23:56.760 --> 00:23:59.960]  是靈性最低潮的時候
[00:23:59.960 --> 00:24:01.800]  有七樣東西
[00:24:01.800 --> 00:24:03.800]  沮喪
[00:24:03.800 --> 00:24:04.840]  第二
[00:24:04.840 --> 00:24:06.360]  他計劃的東西
[00:24:06.360 --> 00:24:08.280]  不按照他的理性發展
[00:24:08.280 --> 00:24:10.760]  他預計應該這樣做
[00:24:10.760 --> 00:24:13.000]  但事情不是這樣做
[00:24:13.000 --> 00:24:16.360]  和他所想的很大落差
[00:24:16.360 --> 00:24:17.480]  耗盡力
[00:24:17.480 --> 00:24:19.640]  因為他拼命去做
[00:24:19.640 --> 00:24:21.640]  他很疲憊
[00:24:21.640 --> 00:24:24.360]  所以他很疲乏
[00:24:24.360 --> 00:24:26.840]  侍奉不庇應我
[00:24:26.840 --> 00:24:28.600]  只有我一個人
[00:24:28.600 --> 00:24:30.840]  其他人都不和我一起
[00:24:30.840 --> 00:24:32.520]  埋怨
[00:24:32.520 --> 00:24:33.320]  孤單
[00:24:33.320 --> 00:24:34.520]  覺得自己是個人
[00:24:34.520 --> 00:24:35.320]  絕望
[00:24:35.320 --> 00:24:35.960]  放棄
[00:24:35.960 --> 00:24:38.760]  這些就是靈性低潮
[00:24:38.760 --> 00:24:41.080]  最容易表達出來
[00:24:41.080 --> 00:24:42.920]  神怎麼回應他呢
[00:24:42.920 --> 00:24:44.600]  很簡單
[00:24:44.600 --> 00:24:47.480]  上帝給了一個
[00:24:47.480 --> 00:24:50.520]  很超級的預示
[00:24:50.520 --> 00:24:53.240]  很特別的
[00:24:53.240 --> 00:24:54.680]  給他看
[00:24:54.680 --> 00:24:55.800]  怎麼看呢
[00:24:55.800 --> 00:24:56.920]  要他說
[00:24:56.920 --> 00:24:58.280]  他們出來
[00:24:58.280 --> 00:25:00.280]  在山上
[00:25:00.280 --> 00:25:02.280]  要他在那裡經過
[00:25:02.280 --> 00:25:03.320]  裂封大作
[00:25:03.320 --> 00:25:05.240]  崩山碎石
[00:25:05.240 --> 00:25:06.200]  然後要他說
[00:25:06.200 --> 00:25:08.360]  不在地震中
[00:25:08.360 --> 00:25:09.960]  要他說不在其中
[00:25:09.960 --> 00:25:10.760]  地震有火
[00:25:10.760 --> 00:25:11.720]  也不在其中
[00:25:11.720 --> 00:25:12.920]  火後有微雪升
[00:25:12.920 --> 00:25:14.200]  什麼意思呢
[00:25:14.200 --> 00:25:16.600]  我們解釋一下
[00:25:16.600 --> 00:25:18.920]  有兩次都問以利亞
[00:25:18.920 --> 00:25:20.680]  他說你做什麼
[00:25:20.680 --> 00:25:22.520]  上帝不是不知道
[00:25:22.520 --> 00:25:24.760]  以利亞想做什麼
[00:25:24.760 --> 00:25:28.120]  上帝其實是讓他發洩
[00:25:28.120 --> 00:25:28.840]  上帝不知道什麼
[00:25:28.840 --> 00:25:30.600]  上帝知道他的心情
[00:25:30.600 --> 00:25:32.120]  讓他說
[00:25:32.120 --> 00:25:33.080]  明知的
[00:25:33.080 --> 00:25:33.880]  好你說
[00:25:33.880 --> 00:25:35.080]  你對我逼不磨
[00:25:35.080 --> 00:25:36.120]  你說出來
[00:25:36.120 --> 00:25:38.360]  這個就是神和人
[00:25:38.360 --> 00:25:40.680]  其中一個溝通的方法
[00:25:40.680 --> 00:25:43.560]  上帝沒有壓抑你
[00:25:43.560 --> 00:25:46.760]  沒有用很大的道理壓抑你
[00:25:46.760 --> 00:25:48.520]  你應該要好靈修穆
[00:25:48.520 --> 00:25:49.720]  你做什麼
[00:25:49.720 --> 00:25:50.840]  你好像偉人一樣
[00:25:50.840 --> 00:25:51.880]  沒有
[00:25:51.880 --> 00:25:53.080]  上帝說你不滿意
[00:25:53.080 --> 00:25:54.280]  你說出來
[00:25:54.280 --> 00:25:55.320]  我知道
[00:25:55.320 --> 00:25:56.520]  讓你說
[00:25:56.520 --> 00:25:58.920]  上帝不是不知道他做什麼
[00:25:58.920 --> 00:26:01.240]  是讓他說
[00:26:01.240 --> 00:26:02.920]  當他說的時候
[00:26:02.920 --> 00:26:06.360]  他就有個反省
[00:26:06.360 --> 00:26:09.000]  當他說完之後
[00:26:09.000 --> 00:26:11.560]  神就有一個很大的神跡
[00:26:11.560 --> 00:26:13.240]  神跡是什麼呢
[00:26:13.240 --> 00:26:14.520]  剛才經文說
[00:26:14.520 --> 00:26:16.440]  烈風大作神不在當中
[00:26:16.440 --> 00:26:18.120]  神不在當中是什麼意思呢
[00:26:18.120 --> 00:26:20.680]  崩山碎石神又不在裡面
[00:26:20.680 --> 00:26:23.240]  有大火神又不在裡面
[00:26:23.240 --> 00:26:25.320]  是什麼意思呢
[00:26:25.320 --> 00:26:27.160]  他不在其中
[00:26:27.160 --> 00:26:29.800]  這個在《釋經家》裡面
[00:26:29.800 --> 00:26:32.200]  用了很多的心思
[00:26:32.200 --> 00:26:33.960]  去解釋這段經文
[00:26:33.960 --> 00:26:36.440]  什麼叫崩山碎石神不在當中
[00:26:36.440 --> 00:26:37.720]  大火神不在當中
[00:26:37.720 --> 00:26:39.400]  是什麼意思呢
[00:26:39.400 --> 00:26:46.440]  原來烈風地震火
[00:26:46.440 --> 00:26:49.080]  噗哩哐噗哩噗噗噗出來
[00:26:49.080 --> 00:26:52.200]  神不在當中其實就是解釋
[00:26:52.200 --> 00:26:56.680]  上帝沒有用這些東西去破壞
[00:26:56.680 --> 00:26:59.080]  就是說地震
[00:26:59.080 --> 00:27:03.000]  但其實那個地是沒有烈到的
[00:27:03.000 --> 00:27:05.080]  那些碎石好像掉下來
[00:27:05.080 --> 00:27:06.520]  但其實沒有的
[00:27:06.520 --> 00:27:08.520]  那些火燒得很厲害
[00:27:08.520 --> 00:27:12.520]  但沒有一條草被火燒
[00:27:12.520 --> 00:27:15.240]  神不在其中的意思就是
[00:27:15.240 --> 00:27:17.480]  地震山崩火
[00:27:17.480 --> 00:27:22.360]  其實是對環境沒有任何的改變
[00:27:22.360 --> 00:27:24.520]  只是顯出神的能力
[00:27:24.520 --> 00:27:26.280]  所以這段經文很奇怪
[00:27:26.280 --> 00:27:28.200]  這段經文就讓以利亞看到
[00:27:28.200 --> 00:27:30.600]  上帝是不是沒有能力呢
[00:27:30.600 --> 00:27:31.640]  有
[00:27:31.640 --> 00:27:33.880]  上帝很大能力
[00:27:33.880 --> 00:27:36.760]  但上帝不是要破壞
[00:27:36.760 --> 00:27:39.080]  上帝要讓以利亞知道
[00:27:39.080 --> 00:27:41.240]  如果上帝要破壞的話
[00:27:41.240 --> 00:27:44.200]  他絕對有能力破壞整個山
[00:27:44.200 --> 00:27:47.320]  燒掉所有的樹
[00:27:47.320 --> 00:27:49.320]  但他不是要這麼做
[00:27:49.320 --> 00:27:55.320]  所以烈風地震火都不是要破壞所有東西
[00:27:55.320 --> 00:27:57.800]  因此在這一過去之後
[00:27:57.800 --> 00:27:59.240]  是原封不動的
[00:27:59.240 --> 00:28:00.760]  所有東西都靜下來了
[00:28:00.760 --> 00:28:05.560]  你看到山樹所有東西是原封不動
[00:28:05.560 --> 00:28:07.080]  就是神的能力過去了之後
[00:28:07.080 --> 00:28:08.920]  原來那個山
[00:28:08.920 --> 00:28:11.320]  神是沒有改變的
[00:28:11.320 --> 00:28:12.920]  神有能力
[00:28:12.920 --> 00:28:15.480]  但他不要改變
[00:28:15.480 --> 00:28:21.240]  當時以利亞還沒有明白
[00:28:21.240 --> 00:28:25.960]  他又再重復說他心裡不開心的東西
[00:28:25.960 --> 00:28:29.480]  之後神就有微小的聲音
[00:28:29.480 --> 00:28:30.680]  就和他說
[00:28:30.680 --> 00:28:33.080]  你做什麼呢?
[00:28:33.080 --> 00:28:37.560]  這個時候以利亞蒙著面出來動口
[00:28:37.560 --> 00:28:40.520]  這個動作就很重要了
[00:28:40.520 --> 00:28:44.040]  以利亞原來是不想見神
[00:28:44.040 --> 00:28:45.160]  病了他
[00:28:45.160 --> 00:28:46.360]  發怨言
[00:28:46.360 --> 00:28:49.880]  但現在經歷了這麼大
[00:28:49.880 --> 00:28:51.160]  以利亞知道
[00:28:51.160 --> 00:28:54.120]  原來上帝的能力是很大
[00:28:54.120 --> 00:28:56.040]  他出來
[00:28:56.040 --> 00:29:00.920]  他出來承認上帝的能力
[00:29:00.920 --> 00:29:04.440]  還要聽神和他說話
[00:29:04.440 --> 00:29:06.280]  神說夠了
[00:29:06.280 --> 00:29:07.320]  你休息夠了
[00:29:07.320 --> 00:29:10.840]  你的委屈說夠了
[00:29:10.840 --> 00:29:12.440]  你出來吧
[00:29:12.440 --> 00:29:13.960]  他就出來了
[00:29:13.960 --> 00:29:15.720]  出來之後神就和他說
[00:29:15.720 --> 00:29:17.720]  你聽我說
[00:29:17.720 --> 00:29:22.280]  於是上帝就和他說了一番很重要的話
[00:29:22.280 --> 00:29:24.600]  是什麼話呢?
[00:29:24.600 --> 00:29:26.600]  上帝就和他說
[00:29:26.600 --> 00:29:32.280]  你回去從曠野往大馬逝去
[00:29:32.280 --> 00:29:34.520]  原文很複雜的這句
[00:29:34.520 --> 00:29:35.880]  你回去
[00:29:35.880 --> 00:29:37.160]  如果我們直接翻譯就是
[00:29:37.160 --> 00:29:39.560]  go return to your way
[00:29:39.560 --> 00:29:42.440]  to Damascus and come and enjoy
[00:29:42.440 --> 00:29:45.080]  他就高了一個王
[00:29:45.080 --> 00:29:46.360]  他說你回去
[00:29:46.360 --> 00:29:48.120]  這個很難翻譯
[00:29:48.120 --> 00:29:50.600]  意思就是去
[00:29:50.600 --> 00:29:53.480]  回到你原來的路
[00:29:53.480 --> 00:29:56.040]  就是回到你原來的侍奉的路
[00:29:56.040 --> 00:29:57.960]  如果我們用今天中文就是
[00:29:57.960 --> 00:30:00.520]  重拾你侍奉的路
[00:30:00.520 --> 00:30:01.880]  就是說
[00:30:01.880 --> 00:30:04.200]  上帝是沒有否定他
[00:30:04.200 --> 00:30:06.680]  沒有否定他以前做的事情不行
[00:30:06.680 --> 00:30:09.960]  上帝其實說你以前做的事情全部是對的
[00:30:09.960 --> 00:30:11.240]  是正確的
[00:30:11.240 --> 00:30:13.560]  所以重拾你奉獻的
[00:30:13.560 --> 00:30:14.520]  你以前怎麼做
[00:30:14.520 --> 00:30:17.640]  現在做回以前的事情就行了
[00:30:17.640 --> 00:30:20.120]  我不是要你給什麼新的挑戰
[00:30:20.120 --> 00:30:22.120]  新的偉大的業者
[00:30:22.120 --> 00:30:23.880]  你做回你以前
[00:30:23.880 --> 00:30:25.000]  你以前做的事情是對的
[00:30:25.000 --> 00:30:26.680]  所以肯定你以前
[00:30:26.680 --> 00:30:28.520]  所以他說
[00:30:28.520 --> 00:30:29.880]  重拾你侍奉的路
[00:30:29.880 --> 00:30:32.680]  去大馬逝抗野的阿蘭王國裡面
[00:30:32.680 --> 00:30:36.600]  來高納耶烏等等
[00:30:36.600 --> 00:30:38.040]  神就和他說
[00:30:38.040 --> 00:30:39.880]  你回去原來的侍奉路
[00:30:39.880 --> 00:30:42.280]  其實我已經設計好了
[00:30:42.280 --> 00:30:44.440]  你的遭遇我都知道了
[00:30:44.440 --> 00:30:46.840]  所以上帝什麼時候審判
[00:30:46.840 --> 00:30:48.200]  什麼時候建立
[00:30:48.200 --> 00:30:49.800]  是有時間的
[00:30:49.800 --> 00:30:51.800]  現在神就和他說時間
[00:30:51.800 --> 00:30:56.120]  我們去到那裡就要高哈捨做阿蘭王
[00:30:56.120 --> 00:30:59.320]  又高寧氏的孫子耶烏作以色列王
[00:30:59.320 --> 00:31:04.920]  耶烏就是替上帝去處罰阿哈
[00:31:04.920 --> 00:31:09.080]  又高阿伯米河拉人沙伐的兒子
[00:31:09.080 --> 00:31:10.840]  以利沙作先知
[00:31:10.840 --> 00:31:13.400]  以利沙就接約他做先知
[00:31:13.400 --> 00:31:18.680]  原來神說我計劃好了
[00:31:18.680 --> 00:31:22.440]  你覺得這些東西不符合你的要求
[00:31:22.440 --> 00:31:24.280]  有很大落差
[00:31:24.280 --> 00:31:25.480]  其實不是
[00:31:25.480 --> 00:31:27.800]  你做回你原來的東西
[00:31:27.800 --> 00:31:30.360]  那條路是沒有改變過的
[00:31:30.360 --> 00:31:37.080]  朝去要改變的在神的手裡
[00:31:37.080 --> 00:31:39.960]  他說將來躲避哈捨之刀
[00:31:39.960 --> 00:31:41.800]  必被耶烏所殺
[00:31:41.800 --> 00:31:45.240]  躲避耶烏之刀必被以利沙所殺
[00:31:45.240 --> 00:31:48.360]  神說審判已經定好了
[00:31:48.360 --> 00:31:50.120]  你不用發脾氣
[00:31:50.120 --> 00:31:51.960]  你不用覺得委屈
[00:31:51.960 --> 00:31:53.880]  你不用覺得神不做事
[00:31:53.880 --> 00:31:56.360]  你也不用覺得你失敗
[00:31:56.360 --> 00:31:58.520]  全部都是錯的
[00:31:58.520 --> 00:32:01.000]  你走在對的路上
[00:32:01.000 --> 00:32:03.720]  所有的東西都計劃好了
[00:32:03.720 --> 00:32:09.880]  然後他就和我說將來的事情就這樣發生了
[00:32:09.880 --> 00:32:14.120]  所以你回去做你原來的東西
[00:32:14.120 --> 00:32:17.720]  還有他說剩下我一個人
[00:32:17.720 --> 00:32:19.000]  神說不是啊
[00:32:19.000 --> 00:32:20.280]  你搞錯了
[00:32:20.280 --> 00:32:23.640]  他在以色人里為自己留下七千人
[00:32:23.640 --> 00:32:26.040]  他還有很多人和你在一起
[00:32:26.040 --> 00:32:26.920]  當他們侍奉
[00:32:26.920 --> 00:32:28.280]  發現很多人在一起的時候
[00:32:28.280 --> 00:32:29.960]  你就膽壯
[00:32:29.960 --> 00:32:31.160]  你就不會孤單
[00:32:31.160 --> 00:32:32.200]  你不會委屈
[00:32:32.200 --> 00:32:33.560]  他有七千人
[00:32:33.560 --> 00:32:35.320]  是未向巴黎屈實
[00:32:35.320 --> 00:32:36.520]  未曾要巴黎親近
[00:32:36.520 --> 00:32:39.320]  你不要以為被阿克殺了
[00:32:39.320 --> 00:32:39.880]  不是啊
[00:32:39.880 --> 00:32:41.320]  還有很多很忠心的人
[00:32:41.320 --> 00:32:43.320]  好像你一樣
[00:32:43.400 --> 00:32:48.440]  以利亞聽到這就改變了
[00:32:48.440 --> 00:32:49.880]  他怎麼改變呢
[00:32:49.880 --> 00:32:50.920]  他不再變態
[00:32:50.920 --> 00:32:51.960]  他不再發脾氣
[00:32:51.960 --> 00:32:55.720]  他不再在神面前訴苦
[00:32:55.720 --> 00:32:59.320]  他就離開那裡
[00:32:59.320 --> 00:33:03.560]  所以那七千人對以利亞來說是很重要的
[00:33:03.560 --> 00:33:09.720]  因為一個人最沮喪的就是覺得自己一個人孤立無援
[00:33:09.720 --> 00:33:11.000]  在神的角度裡面
[00:33:11.000 --> 00:33:13.400]  原來有很多人和你在一起
[00:33:13.400 --> 00:33:14.840]  在神的角度裡面
[00:33:14.840 --> 00:33:20.440]  我們的忠心有其他人的忠心陪伴著我們
[00:33:20.440 --> 00:33:23.640]  所以以利亞的心情就很不一樣
[00:33:23.640 --> 00:33:27.560]  於是就開始了他的靈性另一個高峰
[00:33:27.560 --> 00:33:30.200]  這個靈性高峰有五點
[00:33:30.200 --> 00:33:35.240]  第一點就是他重新認識上帝
[00:33:35.240 --> 00:33:36.920]  怎麼重新認識上帝
[00:33:36.920 --> 00:33:39.320]  他發現上帝是很體貼人
[00:33:39.320 --> 00:33:43.160]  第二上帝是很有能力
[00:33:43.160 --> 00:33:46.680]  第三上帝是慈愛
[00:33:46.680 --> 00:33:48.600]  是不隨便破壞
[00:33:48.600 --> 00:33:49.560]  他有能力
[00:33:49.560 --> 00:33:52.120]  但他不會隨便毀滅破壞
[00:33:52.120 --> 00:33:55.640]  第四神有全盤計劃
[00:33:55.640 --> 00:33:57.640]  我們只知道部分
[00:33:57.640 --> 00:34:00.200]  上帝已經計劃好了
[00:34:00.200 --> 00:34:03.400]  第五他暫時容忍
[00:34:03.400 --> 00:34:05.960]  最後必定私人審判
[00:34:05.960 --> 00:34:12.360]  第二個就是個人
[00:34:12.360 --> 00:34:14.280]  個人的心理和靈性
[00:34:14.280 --> 00:34:16.520]  我們怎麼重新得悟上帝
[00:34:16.520 --> 00:34:18.280]  這點很重要
[00:34:18.280 --> 00:34:24.200]  上帝容許我們有一個健康宣洩
[00:34:24.200 --> 00:34:26.200]  我們需要輔導和溝通
[00:34:26.200 --> 00:34:29.480]  有時我們失望或者不開心
[00:34:29.480 --> 00:34:31.400]  我們找人聊聊天
[00:34:32.360 --> 00:34:36.200]  找同伴同路人或者長者
[00:34:36.200 --> 00:34:37.240]  給自己的說
[00:34:37.240 --> 00:34:38.280]  不要藏起來
[00:34:38.280 --> 00:34:44.840]  藏起來對自己的心理和情緒很大傷害
[00:34:44.840 --> 00:34:47.400]  我們需要溝通
[00:34:47.400 --> 00:34:49.000]  需要給自己宣洩
[00:34:49.000 --> 00:34:51.240]  我們需要休息
[00:34:51.240 --> 00:34:54.120]  休息很重要
[00:34:54.120 --> 00:34:55.400]  不重要的
[00:34:55.400 --> 00:34:56.760]  神是讓我們休息的
[00:34:56.760 --> 00:34:59.160]  有時我們需要停一停
[00:34:59.160 --> 00:35:02.360]  接納自己
[00:35:02.360 --> 00:35:05.640]  第四很老套
[00:35:05.640 --> 00:35:06.840]  注意飲食
[00:35:06.840 --> 00:35:10.120]  神真的很好
[00:35:10.120 --> 00:35:12.280]  為他預備食物
[00:35:12.280 --> 00:35:16.040]  燒熱的石頭烤得很香的餅子吃
[00:35:16.040 --> 00:35:18.040]  吃好點
[00:35:18.040 --> 00:35:19.640]  好好休息
[00:35:19.640 --> 00:35:23.800]  我們的肉體需要恢復
[00:35:23.800 --> 00:35:26.360]  心智需要恢復
[00:35:26.360 --> 00:35:28.040]  侍奉主是這樣
[00:35:28.040 --> 00:35:32.520]  一個高峰一個高峰
[00:35:32.520 --> 00:35:34.760]  有時要低谷有時要上來
[00:35:34.760 --> 00:35:38.280]  但最重要在神的掌握下
[00:35:38.280 --> 00:35:41.880]  我們的侍奉一生快樂
[00:35:41.880 --> 00:35:43.480]  我們同心祈禱
[00:35:43.480 --> 00:35:45.640]  天父我們感謝你
[00:35:45.640 --> 00:35:47.000]  在我們的侍奉中
[00:35:47.000 --> 00:35:49.480]  有時我們會遇到一些困難
[00:35:49.480 --> 00:35:51.080]  或者不開心的地方
[00:35:51.080 --> 00:35:52.760]  會不滿
[00:35:52.760 --> 00:35:56.200]  但我們知道主禰有全盤計劃
[00:35:56.200 --> 00:35:57.960]  求主幫助我們
[00:35:57.960 --> 00:36:00.520]  在我們的生命成長中
[00:36:00.520 --> 00:36:03.560]  接納自己有起有跌
[00:36:03.560 --> 00:36:07.320]  但最後我們要回到侍奉的路
[00:36:07.320 --> 00:36:09.160]  主禰所為我們預備
[00:36:09.160 --> 00:36:10.600]  祝福我們的兄弟姐妹
[00:36:10.600 --> 00:36:11.800]  彼此相愛
[00:36:11.800 --> 00:36:13.640]  同心愛主
[00:36:13.640 --> 00:36:15.560]  同心服事
[00:36:15.560 --> 00:36:16.680]  祈禱奉主名
[00:36:16.680 --> 00:36:18.680]  祈禱奉主名
[00:36:18.680 --> 00:36:20.680]  祈禱奉主名
[00:36:20.680 --> 00:36:22.680]  祈禱奉主名
[00:36:22.680 --> 00:36:25.680]  (字幕由 Amara.org 社群提供)
[00:36:25.680 --> 00:36:28.680]  (字幕由 Amara.org 社群提供)

