
[00:00:00.000 --> 00:00:03.000]  我們的題目國語就是
[00:24:12.000 --> 00:24:14.000]  甚麼可以給到她
[00:24:14.000 --> 00:24:17.000]  在那裏可以熬到兩三點
[00:24:17.000 --> 00:24:19.000]  是因為那裏的教育制度
[00:24:19.000 --> 00:24:21.000]  有足夠的空間
[00:24:21.000 --> 00:24:22.000]  來給她發展
[00:24:22.000 --> 00:24:23.000]  她感覺到好
[00:24:23.000 --> 00:24:24.000]  感覺到重要
[00:24:24.000 --> 00:24:26.000]  所以她會拼命
[00:24:26.000 --> 00:24:28.000]  這個正正是我們香港教育制度
[00:24:28.000 --> 00:24:30.000]  給不了學生的
[00:24:30.000 --> 00:24:33.000]  死捱爛捱只是不想肥佬
[00:24:33.000 --> 00:24:36.000]  不是因為自己喜歡
[00:24:36.000 --> 00:24:38.000]  是因為肥佬
[00:24:38.000 --> 00:24:40.000]  我們最近跳樓下去
[00:24:40.000 --> 00:24:43.000]  死的那個18歲的林哲都是這樣
[00:24:43.000 --> 00:24:47.000]  讀不完的書考不完的事
[00:24:47.000 --> 00:24:51.000]  她說我很憎恨香港
[00:24:51.000 --> 00:24:53.000]  學歷上面
[00:24:53.000 --> 00:24:55.000]  我們一直
[00:24:55.000 --> 00:24:58.000]  在一種生生活活
[00:24:58.000 --> 00:25:01.000]  田鴨死田爛田的那種形式
[00:25:01.000 --> 00:25:04.000]  來逼小孩有成績
[00:25:04.000 --> 00:25:09.000]  小孩能夠照版煮碗
[00:25:09.000 --> 00:25:11.000]  可以完全這樣做到的
[00:25:11.000 --> 00:25:13.000]  她就拿到A
[00:25:13.000 --> 00:25:15.000]  她就被歌頌
[00:25:15.000 --> 00:25:19.000]  但這些人能不能夠在將來
[00:25:19.000 --> 00:25:21.000]  我們香港這個社會
[00:25:21.000 --> 00:25:23.000]  能夠或者是在將來
[00:25:23.000 --> 00:25:25.000]  這個社會能夠
[00:25:25.000 --> 00:25:27.000]  或者是她的人生有建樹
[00:25:27.000 --> 00:25:30.000]  這個是我們真正的問題
[00:25:30.000 --> 00:25:33.000]  第二種原因是我們的經濟
[00:25:33.000 --> 00:25:37.000]  自我意識偏低的一族
[00:25:37.000 --> 00:25:40.000]  除了讀書不成這個主因之外
[00:25:40.000 --> 00:25:42.000]  我們帶了入社會
[00:25:42.000 --> 00:25:44.000]  沒有錢
[00:25:44.000 --> 00:25:46.000]  是我們最主要的一個原因
[00:25:46.000 --> 00:25:49.000]  香港人一個特點就是
[00:25:49.000 --> 00:25:52.000]  有錢就可以昂首闊步
[00:25:52.000 --> 00:25:54.000]  沒有錢就只能夠
[00:25:54.000 --> 00:25:56.000]  垂頭喪氣
[00:25:56.000 --> 00:25:58.000]  如果你問為什麼會這樣呢
[00:25:58.000 --> 00:26:01.000]  那些人就會非常差遣望你
[00:26:01.000 --> 00:26:02.000]  你是不是人來的
[00:26:02.000 --> 00:26:04.000]  這麼簡單的問題都要問
[00:26:04.000 --> 00:26:09.000]  但是有錢
[00:26:09.000 --> 00:26:11.000]  是一個絕對的觀念
[00:26:11.000 --> 00:26:13.000]  因為是一個相對觀念
[00:26:13.000 --> 00:26:18.000]  是完全一個相對觀念
[00:26:19.000 --> 00:26:22.000]  你相對於誰
[00:26:22.000 --> 00:26:24.000]  你是沒有錢
[00:26:24.000 --> 00:26:26.000]  我們大多數情況
[00:26:26.000 --> 00:26:27.000]  我很相信
[00:26:27.000 --> 00:26:29.000]  我問你們下面這麼多人
[00:26:29.000 --> 00:26:32.000]  你們沒有一個人會憑無立追
[00:26:32.000 --> 00:26:34.000]  臃酸不計
[00:26:34.000 --> 00:26:36.000]  吃了早上那頓不知道晚餐那一頓在哪裡
[00:26:36.000 --> 00:26:38.000]  我相信你一個都沒有
[00:26:38.000 --> 00:26:41.000]  所以你說有錢沒有錢
[00:26:41.000 --> 00:26:43.000]  又不等於說
[00:26:43.000 --> 00:26:45.000]  你的袋是連一元都沒有
[00:26:45.000 --> 00:26:48.000]  我最早去基督教的教會崇拜
[00:26:48.000 --> 00:26:50.000]  就真的一元都沒有
[00:26:50.000 --> 00:26:54.000]  媽媽只是給兩毫子
[00:26:54.000 --> 00:26:57.000]  做一個星期的零用錢
[00:26:57.000 --> 00:26:59.000]  我們的禮拜堂
[00:26:59.000 --> 00:27:01.000]  就要奉獻兩次
[00:27:01.000 --> 00:27:03.000]  我就每個星期都要
[00:27:03.000 --> 00:27:06.000]  行24個街口去到禮拜堂
[00:27:06.000 --> 00:27:08.000]  省了兩毫子
[00:27:08.000 --> 00:27:10.000]  就做兩次的奉獻
[00:27:10.000 --> 00:27:13.000]  所以去的時候沒有一元回來
[00:27:13.000 --> 00:27:15.000]  就一毫子都沒有
[00:27:15.000 --> 00:27:17.000]  又走回24個街口
[00:27:17.000 --> 00:27:19.000]  回不了家的
[00:27:19.000 --> 00:27:22.000]  我們所謂的有錢沒有錢
[00:27:22.000 --> 00:27:23.000]  是相對的
[00:27:23.000 --> 00:27:26.000]  相對於誰你是沒有錢
[00:27:26.000 --> 00:27:30.000]  或者相對於你一生裏面
[00:27:30.000 --> 00:27:33.000]  哪個時候你現在是沒有錢
[00:27:33.000 --> 00:27:35.000]  又或者相對於
[00:27:35.000 --> 00:27:38.000]  你想買什麼但是不夠錢買
[00:27:38.000 --> 00:27:40.000]  所以你會覺得自己是沒有錢
[00:27:40.000 --> 00:27:45.000]  你不會是一個絕對的貧窮者
[00:27:45.000 --> 00:27:47.000]  但是我怎麼會勝過
[00:27:47.000 --> 00:27:50.000]  這種沒有錢就垂頭喪氣
[00:27:50.000 --> 00:27:52.000]  有錢就可以昂首闊步呢
[00:27:52.000 --> 00:27:57.000]  我們聖經裏面有句說話很有用的
[00:27:57.000 --> 00:28:00.000]  如果你把它用得中國化一點
[00:28:00.000 --> 00:28:03.000]  利益就可以說是去肉
[00:28:03.000 --> 00:28:05.000]  就是聖經告訴我們
[00:28:05.000 --> 00:28:09.000]  有衣有食就當知足
[00:28:09.000 --> 00:28:13.000]  我說一個真實的
[00:28:14.000 --> 00:28:16.000]  試例給你聽
[00:28:16.000 --> 00:28:19.000]  我絕對不算得上是一個有錢的人
[00:28:19.000 --> 00:28:24.000]  但是我心裏面那種的富裕感是很強的
[00:28:24.000 --> 00:28:27.000]  我心裏面的富裕感很強的
[00:28:27.000 --> 00:28:32.000]  我現在解釋給你一個富裕感是怎麼來的
[00:28:32.000 --> 00:28:38.000]  是由一個我覺得是正當的神學給到我的
[00:28:38.000 --> 00:28:42.000]  我自讀神學以來我就相信
[00:28:42.000 --> 00:28:47.000]  我的上帝是創造這個天地萬物的
[00:28:47.000 --> 00:28:53.000]  天地萬物千千公何萬萬遊河都是屬於他的
[00:28:53.000 --> 00:28:55.000]  金子銀子都屬於他的
[00:28:55.000 --> 00:28:59.000]  他做了這個世界他給這個世界我去生活
[00:28:59.000 --> 00:29:02.000]  給這個世界我去享受
[00:29:02.000 --> 00:29:05.000]  所以這個世界就是我的家
[00:29:05.000 --> 00:29:08.000]  因為這個世界是我的家
[00:29:08.000 --> 00:29:15.000]  我不需要將這個世界的物質是霸佔了為自己所有
[00:29:15.000 --> 00:29:17.000]  才覺得自己是有的
[00:29:17.000 --> 00:29:22.000]  正如我如果是我家的主人
[00:29:22.000 --> 00:29:30.000]  我去遠行我回家就不會將我家裏面最貴重的東西搬進我房間
[00:29:30.000 --> 00:29:33.000]  這個家就是我的
[00:29:33.000 --> 00:29:38.000]  我累我就將自己的身體拋去很舒服的大床
[00:29:38.000 --> 00:29:43.000]  我很想聽音樂我就會開動那個很昂貴的那個的
[00:29:43.000 --> 00:29:46.000]  Hi-Fi的系統來聽音樂
[00:29:46.000 --> 00:29:48.000]  聽完我就將它關掉了
[00:29:48.000 --> 00:29:50.000]  我不需要
[00:29:50.000 --> 00:29:54.000]  我不需要將它搬進房間
[00:29:54.000 --> 00:29:57.000]  我對這個世界都是這樣看
[00:29:57.000 --> 00:30:00.000]  我對這個世界這個世界是我的家
[00:30:00.000 --> 00:30:03.000]  所以我不需要擁有這個世界
[00:30:03.000 --> 00:30:06.000]  所以我才需要有這個富裕感的
[00:30:06.000 --> 00:30:12.000]  我的富裕感完全因為我的爸爸是這個世界的主人
[00:30:12.000 --> 00:30:14.000]  因此我都是這個世界的主人
[00:30:14.000 --> 00:30:17.000]  我只需要用我需要用的
[00:30:17.000 --> 00:30:22.000]  我從沒有試過我要用而沒得用
[00:30:22.000 --> 00:30:24.000]  就算最窮的時候
[00:30:24.000 --> 00:30:28.000]  現在就更加是
[00:30:29.000 --> 00:30:32.000]  我們基本上是一個沒有夜生活的人
[00:30:32.000 --> 00:30:34.000]  所以其實沒有什麼錢可以花的
[00:30:34.000 --> 00:30:36.000]  上班怎樣花都錢
[00:30:36.000 --> 00:30:39.000]  你知道很有趣的
[00:30:39.000 --> 00:30:41.000]  你做事就不需要花錢的
[00:30:41.000 --> 00:30:43.000]  你不做事就要花錢了
[00:30:43.000 --> 00:30:46.000]  我是經常做事沒有停過的那種的人
[00:30:46.000 --> 00:30:47.000]  所以我不用花錢的
[00:30:47.000 --> 00:30:49.000]  做事如果你說有錢
[00:30:49.000 --> 00:30:52.000]  是因為這樣做事有多少個單位的錢
[00:30:52.000 --> 00:30:53.000]  又沒有意義的
[00:30:53.000 --> 00:30:54.000]  因為都沒有時間來花
[00:30:54.000 --> 00:30:57.000]  也或者是沒有心機來花
[00:30:57.000 --> 00:30:58.000]  對我來說是沒有意義的
[00:30:58.000 --> 00:31:04.000]  我的富裕感不因為擁有銀行的存款
[00:31:04.000 --> 00:31:07.000]  或是物業來定富或貧的
[00:31:07.000 --> 00:31:12.000]  我的擁有我的富裕感是由神學賦予給我的
[00:31:12.000 --> 00:31:15.000]  是因為上帝是這個世界的主人
[00:31:15.000 --> 00:31:18.000]  所以我擁有這個世界
[00:31:18.000 --> 00:31:20.000]  你擁有了你的家
[00:31:20.000 --> 00:31:24.000]  你回家還需要把食物、油鹽搬進你的房間嗎
[00:31:24.000 --> 00:31:25.000]  你不需要的
[00:31:25.000 --> 00:31:28.000]  但是想一想我的費用
[00:31:28.000 --> 00:31:30.000]  說是費用
[00:31:30.000 --> 00:31:32.000]  所以他是一個菲律賓的人
[00:31:32.000 --> 00:31:33.000]  而且是一個女人
[00:31:33.000 --> 00:31:35.000]  因為菲律賓的人
[00:31:35.000 --> 00:31:38.000]  他可能是有很強的音樂感的
[00:31:38.000 --> 00:31:39.000]  我如果離開很久
[00:31:39.000 --> 00:31:42.000]  他一定會聽我的那裡的Hi-Fi
[00:31:42.000 --> 00:31:45.000]  而且聽Hi-Fi還要大聲的叫
[00:31:45.000 --> 00:31:46.000]  讓我不知道一開
[00:31:46.000 --> 00:31:48.000]  嚇到整個跳起來
[00:31:48.000 --> 00:31:50.000]  經常都是這樣的
[00:31:50.000 --> 00:31:53.000]  因為他在周屋這樣做事
[00:31:53.000 --> 00:31:57.000]  他就將它開到哪個角落都可以聽得到
[00:31:57.000 --> 00:31:59.000]  所以是很大聲的
[00:31:59.000 --> 00:32:02.000]  但是如果我一回來他就很害怕了
[00:32:02.000 --> 00:32:04.000]  快點關也關不著
[00:32:04.000 --> 00:32:06.000]  因為他是女人
[00:32:06.000 --> 00:32:08.000]  所以他一定會偷偷地查
[00:32:08.000 --> 00:32:11.000]  我太太那些什麼CD
[00:32:11.000 --> 00:32:12.000]  是不是叫CD
[00:32:12.000 --> 00:32:13.000]  Crisin Dior
[00:32:13.000 --> 00:32:14.000]  是的CD
[00:32:14.000 --> 00:32:17.000]  或者說用那些什麼Ultima那些東西
[00:32:17.000 --> 00:32:19.000]  但是如果太太回來
[00:32:19.000 --> 00:32:21.000]  可能他快點又要跳進洗澡房
[00:32:21.000 --> 00:32:23.000]  洗澡房就趕快洗乾淨
[00:32:23.000 --> 00:32:24.000]  不要有味
[00:32:24.000 --> 00:32:26.000]  每一樣都是偷偷摸摸的
[00:32:26.000 --> 00:32:28.000]  每一樣都是背後做的
[00:32:28.000 --> 00:32:32.000]  今天基督徒對世界是這樣
[00:32:32.000 --> 00:32:37.000]  口裡就說不愛貪圖世界
[00:32:37.000 --> 00:32:39.000]  要視萬物如憤土
[00:32:39.000 --> 00:32:42.000]  心裡是不是真的視萬物如憤土
[00:32:42.000 --> 00:32:45.000]  你以為教會這麼多的紛爭
[00:32:45.000 --> 00:32:47.000]  全部都是為真理
[00:32:47.000 --> 00:32:50.000]  有多少是為了教產
[00:32:50.000 --> 00:32:55.000]  有多少人為了逃避這個世界
[00:32:55.000 --> 00:32:59.000]  就是住在沙漠住在柱頂40年
[00:32:59.000 --> 00:33:02.000]  你以為真的會得道
[00:33:02.000 --> 00:33:08.000]  你如果是這個家的主人
[00:33:08.000 --> 00:33:12.000]  你就會愛這個家裡面的人
[00:33:12.000 --> 00:33:14.000]  而用這個家的物
[00:33:14.000 --> 00:33:17.000]  你如果是這個家的用人
[00:33:17.000 --> 00:33:21.000]  你就會愛這個家的物
[00:33:21.000 --> 00:33:23.000]  而用家裡面的人
[00:33:23.000 --> 00:33:27.000]  知不知道
[00:33:27.000 --> 00:33:32.000]  你很容易查到你自己對世界是不是有正當的態度
[00:33:32.000 --> 00:33:34.000]  如果你對人
[00:33:34.000 --> 00:33:35.000]  你那個感覺
[00:33:35.000 --> 00:33:37.000]  你只是想他對你有什麼好處
[00:33:37.000 --> 00:33:39.000]  你可以怎麼用他
[00:33:39.000 --> 00:33:41.000]  如果你對那個世界的物質
[00:33:41.000 --> 00:33:43.000]  你只要想擁有
[00:33:43.000 --> 00:33:45.000]  你從來不會想到分享的
[00:33:46.000 --> 00:33:49.000]  你就是這個世界的僕人
[00:33:49.000 --> 00:33:50.000]  奴僕
[00:33:50.000 --> 00:33:51.000]  你不是這個世界的主人
[00:33:51.000 --> 00:33:54.000]  這個不是上帝救你
[00:33:54.000 --> 00:33:56.000]  和收納你為兒子
[00:33:56.000 --> 00:34:00.000]  那個的原本的心意
[00:34:00.000 --> 00:34:03.000]  第三樣東西
[00:34:03.000 --> 00:34:06.000]  是我們那個人微言輕
[00:34:06.000 --> 00:34:12.000]  為什麼我會有這麼低的一個自我形象
[00:34:12.000 --> 00:34:16.000]  是因為我們這個人微言輕的自我
[00:34:16.000 --> 00:34:19.000]  我們生出來不是人微言輕的
[00:34:19.000 --> 00:34:20.000]  你知不知道
[00:34:20.000 --> 00:34:25.000]  你記不記得怎樣照顧小孩
[00:34:25.000 --> 00:34:28.000]  那個小孩
[00:34:28.000 --> 00:34:30.000]  你在家裡洗碗
[00:34:30.000 --> 00:34:32.000]  剛剛拿著碗
[00:34:32.000 --> 00:34:34.000]  想著去放在碗櫃
[00:34:34.000 --> 00:34:37.000]  突然間那個嬰兒上一聲大叫
[00:34:37.000 --> 00:34:39.000]  你不知道以為他吞了槍
[00:34:39.000 --> 00:34:40.000]  還是什麼事
[00:34:40.000 --> 00:34:43.000]  砰 把碗扔在地上
[00:34:43.000 --> 00:34:45.000]  趕快走去救他
[00:34:45.000 --> 00:34:48.000]  其實只是因為他太悶
[00:34:48.000 --> 00:34:49.000]  他不喜歡
[00:34:49.000 --> 00:34:51.000]  或者影片濕了
[00:34:51.000 --> 00:34:52.000]  他不喜歡
[00:34:52.000 --> 00:34:55.000]  那個小小老人家一不喜歡
[00:34:55.000 --> 00:34:56.000]  他就嘩一聲
[00:34:56.000 --> 00:34:58.000]  嘩一聲就發覺
[00:34:58.000 --> 00:35:02.000]  可以昨晚全世界都停頓了
[00:35:02.000 --> 00:35:04.000]  然後走到他床邊
[00:35:04.000 --> 00:35:06.000]  來去解決他的問題
[00:35:06.000 --> 00:35:08.000]  慢慢他就發揮了
[00:35:08.000 --> 00:35:11.000]  發展了一種非常錯誤的感覺
[00:35:11.000 --> 00:35:14.000]  就是叫做鷹鞋全能感
[00:35:14.000 --> 00:35:17.000]  Inventile in omnipotent
[00:35:17.000 --> 00:35:19.000]  鷹鞋全能感
[00:35:19.000 --> 00:35:20.000]  他最厲害的
[00:35:20.000 --> 00:35:22.000]  他是宇宙的中心
[00:35:22.000 --> 00:35:25.000]  但這個就是他人生的最高峰
[00:35:25.000 --> 00:35:27.000]  以後的路除了下滑
[00:35:27.000 --> 00:35:28.000]  是沒有另一條路
[00:35:28.000 --> 00:35:31.000]  他繼續玩這件事
[00:35:31.000 --> 00:35:32.000]  接著呢
[00:35:32.000 --> 00:35:34.000]  媽媽就不再上當了
[00:35:34.000 --> 00:35:37.000]  雖然媽媽通常都是世界上最蠢的動物
[00:35:38.000 --> 00:35:41.000]  但是不會蠢到常常被你騙的
[00:35:41.000 --> 00:35:43.000]  你再繼續玩這些無聊的東西
[00:35:43.000 --> 00:35:44.000]  於是呢
[00:35:44.000 --> 00:35:45.000]  第一下就打你屁股
[00:35:45.000 --> 00:35:47.000]  他就知道
[00:35:47.000 --> 00:35:49.000]  原來我世界我不是最厲害的
[00:35:49.000 --> 00:35:53.000]  到入pre-kindergarten playgroup
[00:35:53.000 --> 00:35:55.000]  見到第二個人
[00:35:55.000 --> 00:35:57.000]  和第二個人一起的學習生活
[00:35:57.000 --> 00:36:00.000]  就更加越來越糟糕了
[00:36:00.000 --> 00:36:03.000]  到入了香港那些學校
[00:36:03.000 --> 00:36:05.000]  就更加死
[00:36:05.000 --> 00:36:08.000]  由頭到尾是一個折磨
[00:36:08.000 --> 00:36:12.000]  先生原來不重視你是不是很可愛
[00:36:12.000 --> 00:36:13.000]  是不是
[00:36:13.000 --> 00:36:15.000]  先生又不是很理你呢
[00:36:15.000 --> 00:36:18.000]  在家裡是不是最大勢的
[00:36:18.000 --> 00:36:22.000]  他有他那套的規律
[00:36:22.000 --> 00:36:26.000]  你不守他就罵你
[00:36:26.000 --> 00:36:29.000]  你讀書讀得不好
[00:36:29.000 --> 00:36:31.000]  你就不合格
[00:36:31.000 --> 00:36:32.000]  回家被媽媽罵
[00:36:32.000 --> 00:36:33.000]  或者餓
[00:36:33.000 --> 00:36:38.000]  原來那個世界
[00:36:38.000 --> 00:36:42.000]  完全不是按你的意願來轉移的
[00:36:42.000 --> 00:36:50.000]  如果你一輩子都是一個一事無成的人
[00:36:50.000 --> 00:36:52.000]  你不單止在學校
[00:36:52.000 --> 00:36:56.000]  你是受盡白眼
[00:36:56.000 --> 00:36:58.000]  進入社會
[00:36:58.000 --> 00:37:01.000]  人人都要升了
[00:37:01.000 --> 00:37:04.000]  你摸來摸去認在那個位
[00:37:04.000 --> 00:37:06.000]  所以到不單止這樣
[00:37:06.000 --> 00:37:10.000]  人人節日都有節目的
[00:37:10.000 --> 00:37:12.000]  假期都有節目的
[00:37:12.000 --> 00:37:13.000]  一早有人訂了
[00:37:13.000 --> 00:37:14.000]  或者一早被人約到
[00:37:14.000 --> 00:37:16.000]  一早約到人
[00:37:16.000 --> 00:37:20.000]  你約結都沒有人認你約的
[00:37:20.000 --> 00:37:22.000]  人家明明都沒有節目的
[00:37:22.000 --> 00:37:24.000]  都是不肯跟你出來的
[00:37:24.000 --> 00:37:26.000]  你什麼都可以失敗過人的
[00:37:29.000 --> 00:37:32.000]  每逢佳節陪似親
[00:37:32.000 --> 00:37:37.000]  意思就是每逢佳節人人都是有影必相的
[00:37:37.000 --> 00:37:39.000]  你就是那個相
[00:37:39.000 --> 00:37:40.000]  另外那個相
[00:37:40.000 --> 00:37:41.000]  站在人邊那個相
[00:37:41.000 --> 00:37:43.000]  見到人你就傷了
[00:37:43.000 --> 00:37:45.000]  你是沒有份的
[00:37:45.000 --> 00:37:51.000]  你的說話人家當你透明的
[00:37:51.000 --> 00:37:52.000]  開會
[00:37:52.000 --> 00:37:55.000]  人家說的說話是會停下來去討論
[00:37:55.000 --> 00:38:00.000]  你講的說話講完人家跟著move on next agenda
[00:38:00.000 --> 00:38:03.000]  你是會感受到
[00:38:03.000 --> 00:38:06.000]  你的說話你的人
[00:38:06.000 --> 00:38:08.000]  是沒有份量的
[00:38:08.000 --> 00:38:11.000]  你不單止講的說話沒有份量
[00:38:11.000 --> 00:38:12.000]  做的事
[00:38:12.000 --> 00:38:15.000]  也是沒有成就的盼望
[00:38:15.000 --> 00:38:21.000]  你常常是一種被tick for granted的
[00:38:22.000 --> 00:38:25.000]  沒有人當你是真的
[00:38:25.000 --> 00:38:27.000]  那種的情形裡面
[00:38:27.000 --> 00:38:33.000]  在我們這麼多這些挫敗的裡面
[00:38:33.000 --> 00:38:35.000]  我們基督教
[00:38:35.000 --> 00:38:37.000]  我們那些的壞鬼神學
[00:38:37.000 --> 00:38:41.000]  還加上一種的落井下石
[00:38:41.000 --> 00:38:45.000]  在九十年代末期
[00:38:45.000 --> 00:38:47.000]  就是一九九九年
[00:38:47.000 --> 00:38:49.000]  一九九八年應該是
[00:38:50.000 --> 00:38:54.000]  有一個基督教的作者叫Christopher Fabry
[00:38:54.000 --> 00:38:56.000]  他寫了一本書
[00:38:56.000 --> 00:38:57.000]  那本書呢
[00:38:57.000 --> 00:38:59.000]  我們中文是譯作
[00:38:59.000 --> 00:39:01.000]  Why Why 基督徒
[00:39:01.000 --> 00:39:05.000]  英文呢
[00:39:05.000 --> 00:39:06.000]  其實那個意思
[00:39:06.000 --> 00:39:08.000]  英文那個題目是好一點
[00:39:08.000 --> 00:39:14.000]  The 77 Habits of Highly Ineffective Christians
[00:39:14.000 --> 00:39:16.000]  77種
[00:39:17.000 --> 00:39:20.000]  完全無效的基督徒
[00:39:20.000 --> 00:39:24.000]  他這本書
[00:39:24.000 --> 00:39:26.000]  當然就是
[00:39:26.000 --> 00:39:29.000]  按八十年代末期
[00:39:29.000 --> 00:39:31.000]  出版的一本英文書
[00:39:31.000 --> 00:39:33.000]  流行了十年
[00:39:33.000 --> 00:39:35.000]  今天仍然在暢銷榜
[00:39:35.000 --> 00:39:36.000]  那本書呢
[00:39:36.000 --> 00:39:40.000]  就是中文是翻譯作與成功有約
[00:39:40.000 --> 00:39:44.000]  英文是叫做The Seven Highly Effective People
[00:39:44.000 --> 00:39:46.000]  這個Fabry呢
[00:39:46.000 --> 00:39:48.000]  就說在我們教會裏面
[00:39:48.000 --> 00:39:50.000]  我們基督徒當中
[00:39:50.000 --> 00:39:52.000]  我們77種
[00:39:52.000 --> 00:39:54.000]  零射追過人的那些習慣
[00:39:54.000 --> 00:40:01.000]  其中一樣東西
[00:40:01.000 --> 00:40:05.000]  是第75種
[00:40:05.000 --> 00:40:06.000]  他說我們基督徒呢
[00:40:06.000 --> 00:40:07.000]  零射追過人的
[00:40:07.000 --> 00:40:09.000]  是用罪惡感
[00:40:09.000 --> 00:40:11.000]  來操縱人的
[00:40:11.000 --> 00:40:14.000]  我們慣於叫人感到內疚
[00:40:14.000 --> 00:40:16.000]  是做別的人
[00:40:16.000 --> 00:40:19.000]  如果不按你的要求來做事
[00:40:19.000 --> 00:40:21.000]  你就會將罪惡感
[00:40:21.000 --> 00:40:23.000]  玩弄於掌間
[00:40:23.000 --> 00:40:28.000]  叫人受折磨
[00:40:28.000 --> 00:40:29.000]  你一定要羞辱他
[00:40:29.000 --> 00:40:30.000]  督促他
[00:40:30.000 --> 00:40:34.000]  直到他按你的心意來做事為止
[00:40:34.000 --> 00:40:38.000]  其實我們真正的原因
[00:40:38.000 --> 00:40:42.000]  還不是想奴役人得到快樂
[00:40:42.000 --> 00:40:46.000]  而是在我們的傳統裏面
[00:40:46.000 --> 00:40:48.000]  我們對人的尊重
[00:40:48.000 --> 00:40:50.000]  是非常弱的
[00:40:50.000 --> 00:40:54.000]  雖然這個是我們基督教的信仰
[00:40:54.000 --> 00:40:57.000]  是啟發了基督教的信仰
[00:40:57.000 --> 00:41:00.000]  但是我們基督教的信仰
[00:41:00.000 --> 00:41:02.000]  是啟發了基督教的信仰
[00:41:02.000 --> 00:41:04.000]  是啟發了近代
[00:41:04.000 --> 00:41:06.000]  無論是自由
[00:41:06.000 --> 00:41:10.000]  無論是民主的改變世界的思想
[00:41:10.000 --> 00:41:12.000]  我不想在這裏
[00:41:12.000 --> 00:41:14.000]  你去重新去爭辯
[00:41:14.000 --> 00:41:17.000]  到底正善或者是正惡
[00:41:17.000 --> 00:41:19.000]  這些問題
[00:41:19.000 --> 00:41:23.000]  我只讓你想一件事
[00:41:23.000 --> 00:41:30.000]  我們出版的《福音誕章》
[00:41:30.000 --> 00:41:34.000]  分析一下裏面的內容的成份
[00:41:34.000 --> 00:41:40.000]  描寫人的罪性
[00:41:40.000 --> 00:41:42.000]  佔多少份呢?
[00:41:42.000 --> 00:41:46.000]  五份、七份、一或九份
[00:41:46.000 --> 00:41:49.000]  然後講到上帝的恩典
[00:41:49.000 --> 00:41:51.000]  是多少份呢?
[00:41:51.000 --> 00:41:53.000]  一份
[00:41:53.000 --> 00:41:57.000]  其實我們常常有一個錯解
[00:41:57.000 --> 00:41:59.000]  我們以為
[00:41:59.000 --> 00:42:00.000]  因為不知道罪
[00:42:00.000 --> 00:42:04.000]  所以不會向上帝來求赦免
[00:42:04.000 --> 00:42:07.000]  如果罪是這麼普遍的
[00:42:07.000 --> 00:42:10.000]  罪就是眾人皆知的
[00:42:10.000 --> 00:42:12.000]  如果上帝的恩典
[00:42:12.000 --> 00:42:15.000]  是一個沒有聽過的
[00:42:15.000 --> 00:42:17.000]  沒有想像得到的
[00:42:17.000 --> 00:42:19.000]  上帝的恩典
[00:42:19.000 --> 00:42:23.000]  就需要很多的篇幅才能解釋清楚
[00:42:23.000 --> 00:42:25.000]  但是因為我們習慣於
[00:42:25.000 --> 00:42:28.000]  喜歡玩這個罪惡感
[00:42:28.000 --> 00:42:32.000]  所以我們用七成到九成的篇幅
[00:42:32.000 --> 00:42:35.000]  來描寫人的犯罪墮落
[00:42:35.000 --> 00:42:39.000]  然後草草交代
[00:42:39.000 --> 00:42:41.000]  那十個百分比的篇幅
[00:42:41.000 --> 00:42:43.000]  是上帝的救贖
[00:42:43.000 --> 00:42:52.000]  你猜當人非常清楚自己的罪惡
[00:42:52.000 --> 00:42:55.000]  但是又不清楚上帝的恩典
[00:42:55.000 --> 00:42:57.000]  結果會怎樣
[00:42:58.000 --> 00:43:01.000]  就會有猶大的結局了
[00:43:01.000 --> 00:43:05.000]  猶大就是很清楚自己的罪惡
[00:43:05.000 --> 00:43:07.000]  完全不知道基督的救贖
[00:43:07.000 --> 00:43:10.000]  所以他就跑去上吊
[00:43:10.000 --> 00:43:12.000]  換句話
[00:43:12.000 --> 00:43:15.000]  我們來到第二部分
[00:43:15.000 --> 00:43:20.000]  就是我們需要有一種觀點和角度的改變
[00:43:20.000 --> 00:43:22.000]  這個觀點和角度的改變
[00:43:22.000 --> 00:43:27.000]  很學術地說是一個代毛的改變
[00:43:27.000 --> 00:43:28.000]  但是這樣來
[00:43:28.000 --> 00:43:30.000]  我就要用很多功夫去解釋
[00:43:30.000 --> 00:43:32.000]  我在另一堆書寫過
[00:43:32.000 --> 00:43:34.000]  就是那個Paradigm
[00:43:34.000 --> 00:43:37.000]  我們做人是有一個觀點
[00:43:37.000 --> 00:43:38.000]  有一個角度的
[00:43:38.000 --> 00:43:40.000]  這個觀點角度不改變
[00:43:40.000 --> 00:43:43.000]  你就永遠都不會去到目的地的
[00:43:43.000 --> 00:43:45.000]  你很多時候在紙面
[00:43:45.000 --> 00:43:48.000]  一些書,心理學的書
[00:43:48.000 --> 00:43:50.000]  特別那些假心理學的書
[00:43:51.000 --> 00:43:54.000]  他就很容易很喜歡教你一些很簡單的辦法
[00:43:54.000 --> 00:43:56.000]  你稍微改變一下這樣
[00:43:56.000 --> 00:43:58.000]  你就可以碰到的了
[00:43:58.000 --> 00:44:01.000]  你只要加把勁
[00:44:01.000 --> 00:44:03.000]  努力一點
[00:44:03.000 --> 00:44:06.000]  不要停
[00:44:06.000 --> 00:44:08.000]  你就會去到目的地的了
