
[00:00:00.000 --> 00:00:05.880]  你結婚以後 你要跟一個女人說
[00:16:44.480 --> 00:16:46.480]  其實很多女人這麼瘋對男人
[00:16:46.480 --> 00:16:49.480]  因為她已經神化了老公
[00:16:49.480 --> 00:16:51.480]  是她升值
[00:16:51.480 --> 00:16:53.480]  無限增值的來源
[00:16:53.480 --> 00:16:55.480]  怎知發覺不是
[00:16:55.480 --> 00:16:57.480]  即是差不多是
[00:16:57.480 --> 00:16:59.480]  我便宜你差不多
[00:16:59.480 --> 00:17:01.480]  那種失望是砰砰聲跌的
[00:17:01.480 --> 00:17:02.480]  所以這麼瘋的
[00:17:02.480 --> 00:17:04.480]  你明白這個動力
[00:17:04.480 --> 00:17:06.480]  你會沒那麼緊張
[00:17:06.480 --> 00:17:09.480]  有些老婆是認輸的
[00:17:09.480 --> 00:17:12.480]  就說其實我是否給你很多壓力
[00:17:12.480 --> 00:17:15.480]  我將你捧到很厲害
[00:17:15.480 --> 00:17:17.480]  還原了
[00:17:17.480 --> 00:17:19.480]  所以我這麼瘋對你
[00:17:19.480 --> 00:17:21.480]  有時你如果夫妻倆
[00:17:21.480 --> 00:17:23.480]  說成這樣是很好的
[00:17:23.480 --> 00:17:25.480]  會放鬆很多
[00:17:25.480 --> 00:17:27.480]  所以有時我覺得男人
[00:17:27.480 --> 00:17:29.480]  幫自己和幫老婆
[00:17:29.480 --> 00:17:32.480]  比老婆幫男人厲害
[00:17:32.480 --> 00:17:35.480]  因為男人會看到下一步是怎樣
[00:17:35.480 --> 00:17:36.480]  再下一步是怎樣
[00:17:36.480 --> 00:17:39.480]  所以有些人說男人是個策略專家
[00:17:39.480 --> 00:17:42.480]  策略就是他懂得看到
[00:17:42.480 --> 00:17:44.480]  整個過程之後是怎樣
[00:17:44.480 --> 00:17:45.480]  他看不到
[00:17:45.480 --> 00:17:47.480]  不知行不行
[00:17:47.480 --> 00:17:50.480]  第二件事是關係的遺憾
[00:17:50.480 --> 00:17:52.480]  遺憾這個要小心
[00:17:52.480 --> 00:17:56.480]  我想我們終結關係的程度
[00:17:56.480 --> 00:17:58.480]  比女性高很多
[00:17:58.480 --> 00:18:00.480]  差不多你讀書這麼久
[00:18:00.480 --> 00:18:04.480]  你差不多每年都可以換朋友
[00:18:04.480 --> 00:18:06.480]  換好同學
[00:18:06.480 --> 00:18:08.480]  甚至你中學畢業
[00:18:08.480 --> 00:18:10.480]  你一去到上班
[00:18:10.480 --> 00:18:14.480]  你對那些曾經一起的同學
[00:18:14.480 --> 00:18:16.480]  已經減低得很厲害
[00:18:16.480 --> 00:18:18.480]  這個關係
[00:18:18.480 --> 00:18:20.480]  直至你拍拖
[00:18:20.480 --> 00:18:22.480]  你更加
[00:18:22.480 --> 00:18:25.480]  男性的朋友你差不多不用認識
[00:18:25.480 --> 00:18:27.480]  覺得他浪費時間
[00:18:27.480 --> 00:18:30.480]  你結婚之後就輪到你老婆不讓你認識
[00:18:30.480 --> 00:18:32.480]  所以今天你又沒有人認識
[00:18:32.480 --> 00:18:35.480]  講俗一點
[00:18:35.480 --> 00:18:38.480]  你死了都不用通知誰
[00:18:38.480 --> 00:18:40.480]  沒什麼人記得你的名字
[00:18:40.480 --> 00:18:42.480]  這個是事實
[00:18:42.480 --> 00:18:44.480]  真的沒什麼人記得你的名字
[00:18:44.480 --> 00:18:46.480]  我老爸死的時候
[00:18:46.480 --> 00:18:49.480]  我竟然發現不需要通知任何人
[00:18:49.480 --> 00:18:51.480]  不需要通知任何人
[00:18:51.480 --> 00:18:54.480]  他的弟弟妹妹在美國
[00:18:54.480 --> 00:18:56.480]  我老爸的同事
[00:18:56.480 --> 00:18:58.480]  我最後一次見已經是
[00:18:58.480 --> 00:19:00.480]  30年前
[00:19:00.480 --> 00:19:02.480]  我想都死了
[00:19:02.480 --> 00:19:04.480]  所以我老爸88歲
[00:19:04.480 --> 00:19:06.480]  所以我不用通知人
[00:19:06.480 --> 00:19:08.480]  不用殯儀館
[00:19:08.480 --> 00:19:10.480]  有時想想男人就是這樣
[00:19:10.480 --> 00:19:13.480]  那個關係結束程度
[00:19:13.480 --> 00:19:16.480]  很短
[00:19:16.480 --> 00:19:18.480]  這個是很例外的
[00:19:18.480 --> 00:19:20.480]  港福堂是
[00:19:20.480 --> 00:19:22.480]  當你去弟兄區
[00:19:22.480 --> 00:19:24.480]  有這麼多人
[00:19:24.480 --> 00:19:26.480]  你會猜到將來會有這麼多人來送殯
[00:19:26.480 --> 00:19:28.480]  你會旺很多
[00:19:28.480 --> 00:19:30.480]  如果你不是基督徒
[00:19:30.480 --> 00:19:32.480]  我真的很難想像
[00:19:32.480 --> 00:19:34.480]  跟你下下帳期
[00:19:34.480 --> 00:19:36.480]  那幾個人
[00:19:36.480 --> 00:19:38.480]  如果你稍微長命他們
[00:19:38.480 --> 00:19:40.480]  你就沒有了
[00:19:40.480 --> 00:19:42.480]  你想想男人對於關係
[00:19:42.480 --> 00:19:44.480]  那種遺憾
[00:19:44.480 --> 00:19:46.480]  是很短暫和女性很不同
[00:19:46.480 --> 00:19:48.480]  所以你看到你太太
[00:19:48.480 --> 00:19:50.480]  約這個約那個
[00:19:50.480 --> 00:19:52.480]  全部群體好像不同
[00:19:52.480 --> 00:19:54.480]  有時覺得都無遺憾
[00:19:54.480 --> 00:19:56.480]  感覺到是這樣
[00:19:56.480 --> 00:19:58.480]  但為什麼是這樣呢
[00:19:58.480 --> 00:20:00.480]  有個原理要明白
[00:20:00.480 --> 00:20:02.480]  遺憾是代表了
[00:20:02.480 --> 00:20:04.480]  男人這個東西很害怕
[00:20:04.480 --> 00:20:06.480]  所以不想別人
[00:20:06.480 --> 00:20:08.480]  太和自己好
[00:20:08.480 --> 00:20:10.480]  男人怕
[00:20:10.480 --> 00:20:12.480]  被拒絕
[00:20:12.480 --> 00:20:14.480]  被拒絕
[00:20:14.480 --> 00:20:16.480]  男人事實上面皮不是這麼厚
[00:20:16.480 --> 00:20:18.480]  你試一下
[00:20:18.480 --> 00:20:20.480]  明天約人家
[00:20:20.480 --> 00:20:22.480]  或者後天上班
[00:20:22.480 --> 00:20:24.480]  明天晚上
[00:20:24.480 --> 00:20:26.480]  一起去吃東西
[00:20:26.480 --> 00:20:28.480]  有些同事去
[00:20:28.480 --> 00:20:30.480]  不得閒
[00:20:30.480 --> 00:20:32.480]  過兩天才約
[00:20:32.480 --> 00:20:34.480]  你又找他
[00:20:34.480 --> 00:20:36.480]  很久沒有
[00:20:36.480 --> 00:20:38.480]  不談公事
[00:20:38.480 --> 00:20:40.480]  出去喝東西
[00:20:40.480 --> 00:20:42.480]  誰有空呢
[00:20:42.480 --> 00:20:44.480]  你很少再找第三次
[00:20:44.480 --> 00:20:46.480]  所以你看到男人很少有空
[00:20:46.480 --> 00:20:48.480]  回教會
[00:20:48.480 --> 00:20:50.480]  你見到人家推你一次
[00:20:50.480 --> 00:20:52.480]  你不好意思再叫人那麼多次
[00:20:52.480 --> 00:20:54.480]  你會覺得很怕
[00:20:54.480 --> 00:20:56.480]  那種感覺
[00:20:56.480 --> 00:20:58.480]  女士不是
[00:20:58.480 --> 00:21:00.480]  很喜歡去教會
[00:21:00.480 --> 00:21:02.480]  可能說了千多次
[00:21:02.480 --> 00:21:04.480]  她還是很興趣
[00:21:04.480 --> 00:21:06.480]  她覺得找到那個人
[00:21:06.480 --> 00:21:08.480]  很成功
[00:21:08.480 --> 00:21:10.480]  但男人覺得
[00:21:10.480 --> 00:21:12.480]  第二次都不想再說
[00:21:12.480 --> 00:21:14.480]  你是不是這樣的人
[00:21:14.480 --> 00:21:16.480]  你覺得被人拒絕
[00:21:16.480 --> 00:21:18.480]  是人生很大的挫敗感
[00:21:18.480 --> 00:21:20.480]  所以有時你覺得
[00:21:20.480 --> 00:21:22.480]  戰無虛發
[00:21:22.480 --> 00:21:24.480]  或者看得很準
[00:21:24.480 --> 00:21:26.480]  或者觀察很久
[00:21:26.480 --> 00:21:28.480]  就行了
[00:21:28.480 --> 00:21:30.480]  說一次就叫到人
[00:21:30.480 --> 00:21:32.480]  男人不喜歡
[00:21:32.480 --> 00:21:34.480]  為什麼我們怕被拒絕的感覺
[00:21:34.480 --> 00:21:36.480]  其實很值得研究
[00:21:36.480 --> 00:21:38.480]  因為我們
[00:21:38.480 --> 00:21:40.480]  第一個被拒絕的經驗
[00:21:40.480 --> 00:21:42.480]  在童年
[00:21:42.480 --> 00:21:44.480]  媽媽
[00:21:44.480 --> 00:21:46.480]  當你媽媽
[00:21:46.480 --> 00:21:48.480]  由抱你叫你自己坐
[00:21:48.480 --> 00:21:50.480]  然後如果你家稍微富裕
[00:21:50.480 --> 00:21:52.480]  或者不富裕
[00:21:52.480 --> 00:21:54.480]  你都有一張床
[00:21:54.480 --> 00:21:56.480]  背著一間房
[00:21:56.480 --> 00:21:58.480]  你爸媽跟你說
[00:21:58.480 --> 00:22:00.480]  你自己睡了
[00:22:00.480 --> 00:22:02.480]  你長大了你自己睡了
[00:22:02.480 --> 00:22:04.480]  然後盡快叫你
[00:22:04.480 --> 00:22:06.480]  明天早上自己收拾包子自己上學
[00:22:06.480 --> 00:22:08.480]  因為你是兒子
[00:22:08.480 --> 00:22:10.480]  我不用再陪著你那麼多
[00:22:10.480 --> 00:22:12.480]  你自己去吧
[00:22:12.480 --> 00:22:14.480]  初初是很開心的
[00:22:14.480 --> 00:22:16.480]  但久不久你突然情緒覺得很失落
[00:22:16.480 --> 00:22:18.480]  好不好媽媽或者爸爸
[00:22:18.480 --> 00:22:20.480]  跟我上一次學
[00:22:20.480 --> 00:22:22.480]  你會覺得他們很絕
[00:22:22.480 --> 00:22:24.480]  你自己說不行
[00:22:24.480 --> 00:22:26.480]  你自己回去
[00:22:26.480 --> 00:22:28.480]  從此你會知道很無情
[00:22:28.480 --> 00:22:30.480]  你不想再求人
[00:22:30.480 --> 00:22:32.480]  你不想再被拒絕
[00:22:32.480 --> 00:22:34.480]  女兒是完全不同的
[00:22:34.480 --> 00:22:36.480]  有些女兒扭到初中
[00:22:36.480 --> 00:22:38.480]  媽媽都跟她上學
[00:22:38.480 --> 00:22:40.480]  但兒子是不可能
[00:22:40.480 --> 00:22:42.480]  所以你就明白到
[00:22:42.480 --> 00:22:44.480]  有時候我們的心好像不善良
[00:22:44.480 --> 00:22:46.480]  事實上其實我們很怕
[00:22:46.480 --> 00:22:48.480]  別人被拒絕
[00:22:48.480 --> 00:22:50.480]  也很怕自己被拒絕
[00:22:50.480 --> 00:22:52.480]  因為他不想要求大家什麼
[00:22:52.480 --> 00:22:54.480]  所以有時候你擔心
[00:22:54.480 --> 00:22:56.480]  關係的遺憾
[00:22:56.480 --> 00:22:58.480]  你發現很多
[00:22:58.480 --> 00:23:00.480]  不知為何好一陣子
[00:23:00.480 --> 00:23:02.480]  大家之間就沒有來往
[00:23:02.480 --> 00:23:04.480]  因為你很怕
[00:23:04.480 --> 00:23:06.480]  你用了這個好
[00:23:06.480 --> 00:23:08.480]  來換一些別人給你的好處
[00:23:08.480 --> 00:23:10.480]  或者同意
[00:23:10.480 --> 00:23:12.480]  但最後是不可能的
[00:23:12.480 --> 00:23:14.480]  別人說不
[00:23:14.480 --> 00:23:16.480]  你覺得虧大本
[00:23:16.480 --> 00:23:18.480]  所以以後你不求人
[00:23:18.480 --> 00:23:20.480]  危機就是憤怒
[00:23:20.480 --> 00:23:22.480]  很多研究生說
[00:23:22.480 --> 00:23:24.480]  有一種叫Raging Hormone
[00:23:24.480 --> 00:23:26.480]  叫憤怒荷爾蒙
[00:23:26.480 --> 00:23:28.480]  是男性
[00:23:28.480 --> 00:23:30.480]  在大約五歲開始很強烈的
[00:23:30.480 --> 00:23:32.480]  有些人說
[00:23:32.480 --> 00:23:34.480]  Raging Hormone是在膝頭以下
[00:23:34.480 --> 00:23:36.480]  所以我們很喜歡踢東西
[00:23:36.480 --> 00:23:38.480]  可能是踢球
[00:23:38.480 --> 00:23:40.480]  很喜歡踢東西
[00:23:40.480 --> 00:23:42.480]  女孩子很少踢東西
[00:23:42.480 --> 00:23:44.480]  男孩子憤怒起來
[00:23:44.480 --> 00:23:46.480]  不只動手動腳踢
[00:23:46.480 --> 00:23:48.480]  你會說為何這麼容易憤怒
[00:23:48.480 --> 00:23:50.480]  就是我們對於
[00:23:50.480 --> 00:23:52.480]  不如意的東西
[00:23:52.480 --> 00:23:54.480]  突然間感覺到受害的感覺
[00:23:54.480 --> 00:23:56.480]  所以很多時候
[00:23:56.480 --> 00:23:58.480]  覺得是敵人
[00:23:58.480 --> 00:24:00.480]  所以我們玩的遊戲
[00:24:00.480 --> 00:24:02.480]  通常都是用輸和贏
[00:24:02.480 --> 00:24:04.480]  很撇脫的
[00:24:04.480 --> 00:24:06.480]  我們不喜歡打和的東西
[00:24:06.480 --> 00:24:08.480]  這個很有趣
[00:24:08.480 --> 00:24:10.480]  怎樣都要分輸贏才高興
[00:24:10.480 --> 00:24:12.480]  但輸就輸不起
[00:24:12.480 --> 00:24:14.480]  生氣發脾氣
[00:24:14.480 --> 00:24:16.480]  贏就輸不起
[00:24:16.480 --> 00:24:18.480]  贏還要輸敵
[00:24:18.480 --> 00:24:20.480]  人家覺得你這麼沉
[00:24:20.480 --> 00:24:22.480]  人家當然要重重教訓你
[00:24:22.480 --> 00:24:24.480]  好像你經常都忘記了
[00:24:24.480 --> 00:24:26.480]  這個世界有報仇
[00:24:26.480 --> 00:24:28.480]  所以你發現你的父母
[00:24:28.480 --> 00:24:30.480]  很擔心你上學和人家吵架
[00:24:30.480 --> 00:24:32.480]  或者被人打身體
[00:24:32.480 --> 00:24:34.480]  很怕這個問題
[00:24:34.480 --> 00:24:36.480]  但你好像對冒險沒有危機感
[00:24:36.480 --> 00:24:38.480]  所以你經常都是膠布連著
[00:24:38.480 --> 00:24:40.480]  回來
[00:24:40.480 --> 00:24:42.480]  這些是男人
[00:24:42.480 --> 00:24:44.480]  但有些人覺得不太懂
[00:24:44.480 --> 00:24:46.480]  怎樣明白
[00:24:46.480 --> 00:24:48.480]  生氣是怎樣來的
[00:24:48.480 --> 00:24:50.480]  或者我在這裡解釋一下
[00:24:50.480 --> 00:24:52.480]  生氣是怎樣來的
[00:24:52.480 --> 00:24:54.480]  生氣其實是一種
[00:24:54.480 --> 00:24:56.480]  中性的東西
[00:24:56.480 --> 00:24:58.480]  很多人很怕
[00:24:58.480 --> 00:25:00.480]  發火
[00:25:00.480 --> 00:25:02.480]  其實生氣不是
[00:25:02.480 --> 00:25:04.480]  破壞情緒
[00:25:04.480 --> 00:25:06.480]  是負面但不是破壞
[00:25:06.480 --> 00:25:08.480]  生氣是令男人成功
[00:25:08.480 --> 00:25:10.480]  的主要來源
[00:25:10.480 --> 00:25:12.480]  生氣
[00:25:12.480 --> 00:25:14.480]  生氣是令你奮鬥的
[00:25:14.480 --> 00:25:16.480]  如果不刺激你生氣
[00:25:16.480 --> 00:25:18.480]  所以教練
[00:25:18.480 --> 00:25:20.480]  很將那場比賽
[00:25:20.480 --> 00:25:22.480]  上半場輸了
[00:25:22.480 --> 00:25:24.480]  那種沮喪
[00:25:24.480 --> 00:25:26.480]  刺激球員生氣
[00:25:26.480 --> 00:25:28.480]  比如說
[00:25:28.480 --> 00:25:30.480]  難道你真的認輸給他
[00:25:30.480 --> 00:25:32.480]  快點不要認
[00:25:32.480 --> 00:25:34.480]  不認一火起
[00:25:34.480 --> 00:25:36.480]  下半場就發威
[00:25:36.480 --> 00:25:38.480]  教練掌握了男人
[00:25:38.480 --> 00:25:40.480]  用憤怒來發力
[00:25:40.480 --> 00:25:42.480]  所以有時你看到
[00:25:42.480 --> 00:25:44.480]  發薪水
[00:25:44.480 --> 00:25:46.480]  嘩 這麼自卑的一個銀碼
[00:25:46.480 --> 00:25:48.480]  生氣了
[00:25:48.480 --> 00:25:50.480]  突然你去進修
[00:25:50.480 --> 00:25:52.480]  讀書
[00:25:52.480 --> 00:25:54.480]  如果不是我老闆
[00:25:54.480 --> 00:25:56.480]  踩我腳 我都不會讀書
[00:25:56.480 --> 00:25:58.480]  所以你發覺男人成功
[00:25:58.480 --> 00:26:00.480]  通常都有幾個仇家
[00:26:00.480 --> 00:26:02.480]  幫他
[00:26:02.480 --> 00:26:04.480]  如果你不是
[00:26:04.480 --> 00:26:06.480]  遇到這麼刻薄的外母
[00:26:06.480 --> 00:26:08.480]  可能會發憤
[00:26:08.480 --> 00:26:10.480]  你會發現這些人
[00:26:10.480 --> 00:26:12.480]  原來是祝福我的
[00:26:12.480 --> 00:26:14.480]  所以你千萬不要激怒男人
[00:26:14.480 --> 00:26:16.480]  激怒男人可能會轉性
[00:26:16.480 --> 00:26:18.480]  發起火很可怕
[00:26:18.480 --> 00:26:20.480]  這是真事
[00:26:20.480 --> 00:26:22.480]  小學都見到這個現象
[00:26:22.480 --> 00:26:24.480]  有時突然發起威
[00:26:24.480 --> 00:26:26.480]  晚上讀到很晚
[00:26:26.480 --> 00:26:28.480]  因為他不值得旁邊的同學多他兩分
[00:26:28.480 --> 00:26:30.480]  這個好勝心理
[00:26:30.480 --> 00:26:32.480]  是生氣幫他
[00:26:32.480 --> 00:26:34.480]  當然生氣也有危險
[00:26:34.480 --> 00:26:36.480]  因為破壞性情緒
[00:26:36.480 --> 00:26:38.480]  生氣最盡
[00:26:38.480 --> 00:26:40.480]  是生氣自己
[00:26:40.480 --> 00:26:42.480]  所以男人
[00:26:42.480 --> 00:26:44.480]  自殺
[00:26:44.480 --> 00:26:46.480]  或者任何的自毀行為
[00:26:46.480 --> 00:26:48.480]  都是生氣到最盡
[00:26:48.480 --> 00:26:50.480]  他覺得自己不爭氣 活該
[00:26:50.480 --> 00:26:52.480]  所以
[00:26:52.480 --> 00:26:54.480]  誰做了你的教練
[00:26:54.480 --> 00:26:56.480]  將你調到好的位置
[00:26:56.480 --> 00:26:58.480]  不變成自盡
[00:26:58.480 --> 00:27:00.480]  而發憤
[00:27:00.480 --> 00:27:02.480]  那個就是你的恩師
[00:27:02.480 --> 00:27:04.480]  你的恩師
[00:27:04.480 --> 00:27:06.480]  所以人生裏面有些人說
[00:27:06.480 --> 00:27:08.480]  爸爸不懂教
[00:27:08.480 --> 00:27:10.480]  但出來工作遇到一個
[00:27:10.480 --> 00:27:12.480]  好的老闆
[00:27:12.480 --> 00:27:14.480]  去改變你的人生
[00:27:14.480 --> 00:27:16.480]  或者去讀書
[00:27:16.480 --> 00:27:18.480]  或者夜校遇到一個好的老師
[00:27:18.480 --> 00:27:20.480]  去改變你的人生
[00:27:20.480 --> 00:27:22.480]  男人有第二次機會
[00:27:22.480 --> 00:27:24.480]  是發起火
[00:27:24.480 --> 00:27:26.480]  做女性的學術研究
[00:27:26.480 --> 00:27:28.480]  很少見到這個情況
[00:27:28.480 --> 00:27:30.480]  很少很少
[00:27:30.480 --> 00:27:32.480]  在研究院
[00:27:32.480 --> 00:27:34.480]  或大學看到這個現象
[00:27:34.480 --> 00:27:36.480]  在學位裏面
[00:27:36.480 --> 00:27:38.480]  一級榮譽
[00:27:38.480 --> 00:27:40.480]  很多時候都是女生的天下
[00:27:40.480 --> 00:27:42.480]  男生是寥寥可數
[00:27:42.480 --> 00:27:44.480]  不過上到碩士至博士
[00:27:44.480 --> 00:27:46.480]  又是男生的天下
[00:27:46.480 --> 00:27:48.480]  做到最勁最好
[00:27:48.480 --> 00:27:50.480]  又是男生
[00:27:50.480 --> 00:27:52.480]  所以很奇妙有些人有第二次機會出現
[00:27:52.480 --> 00:27:54.480]  所以在信仰裏面都看到
[00:27:54.480 --> 00:27:56.480]  你見到當他發現到自己
[00:27:56.480 --> 00:27:58.480]  耶穌這麼愛他
[00:27:58.480 --> 00:28:00.480]  他突然憤恨自己
[00:28:00.480 --> 00:28:02.480]  過去的救我
[00:28:02.480 --> 00:28:04.480]  他的改變的力量很強
[00:28:04.480 --> 00:28:06.480]  你見到我在神學院
[00:28:06.480 --> 00:28:08.480]  我的學生都以前
[00:28:08.480 --> 00:28:10.480]  坐牢
[00:28:10.480 --> 00:28:12.480]  差不多是誤殺的人
[00:28:12.480 --> 00:28:14.480]  後來做了傳道人
[00:28:14.480 --> 00:28:16.480]  亦有些是吃白粉的
[00:28:16.480 --> 00:28:18.480]  後來做了傳道人
[00:28:18.480 --> 00:28:20.480]  他很憤恨自己
[00:28:20.480 --> 00:28:22.480]  糟蹋自己的上半生
[00:28:22.480 --> 00:28:24.480]  這次他突然下半生
[00:28:24.480 --> 00:28:26.480]  竟然做了一個幫助很多人的人
[00:28:26.480 --> 00:28:30.480]  這就是憤怒變成正面力量的原因
[00:28:30.480 --> 00:28:32.480]  女性是極少這個情況
[00:28:32.480 --> 00:28:34.480]  當然你說
[00:28:34.480 --> 00:28:36.480]  怎樣做到控制生氣
[00:28:36.480 --> 00:28:38.480]  最難的問題就是煞車的問題
[00:28:38.480 --> 00:28:40.480]  那個火
[00:28:40.480 --> 00:28:42.480]  我很喜歡研究EQ的數字
[00:28:42.480 --> 00:28:44.480]  就是生氣的速度
[00:28:44.480 --> 00:28:46.480]  是千分之十六秒
[00:28:46.480 --> 00:28:48.480]  在那些蚌垂細胞
[00:28:48.480 --> 00:28:50.480]  譬如旁邊那個人
[00:28:50.480 --> 00:28:52.480]  見你
[00:28:52.480 --> 00:28:54.480]  無端端叫你肥佬
[00:28:54.480 --> 00:28:56.480]  你會生氣
[00:28:56.480 --> 00:28:58.480]  這句話
[00:28:58.480 --> 00:29:00.480]  你一聽到肥佬
[00:29:00.480 --> 00:29:02.480]  只要你肯定是廣東話
[00:29:02.480 --> 00:29:04.480]  是肥佬
[00:29:04.480 --> 00:29:06.480]  你的臉轉色
[00:29:06.480 --> 00:29:08.480]  突眼
[00:29:08.480 --> 00:29:10.480]  快到你還沒說話
[00:29:10.480 --> 00:29:12.480]  你的臉已經出來了
[00:29:12.480 --> 00:29:14.480]  這是千分之十六秒
[00:29:14.480 --> 00:29:16.480]  你用數字約一約
[00:29:16.480 --> 00:29:18.480]  差不多六十分之一秒
[00:29:18.480 --> 00:29:20.480]  六十分之一秒
[00:29:20.480 --> 00:29:22.480]  快到控制不到
[00:29:22.480 --> 00:29:24.480]  快到你的語言都表達不到
[00:29:24.480 --> 00:29:26.480]  所以你看到男人的生氣
[00:29:26.480 --> 00:29:28.480]  是臉色裏面的
[00:29:28.480 --> 00:29:30.480]  說話都趕不及說一句什麼
[00:29:30.480 --> 00:29:32.480]  當然有句最快說就叫做粗口
[00:29:32.480 --> 00:29:34.480]  粗口就是作定給男人
[00:29:34.480 --> 00:29:36.480]  想不到說什麼就說這句
[00:29:36.480 --> 00:29:38.480]  重複說一百次
[00:29:38.480 --> 00:29:40.480]  都是這句
[00:29:40.480 --> 00:29:42.480]  其實他自己都不知道自己想說什麼
[00:29:42.480 --> 00:29:44.480]  你看看
[00:29:44.480 --> 00:29:46.480]  或者做三行那些
[00:29:46.480 --> 00:29:48.480]  他都不知道
[00:29:48.480 --> 00:29:50.480]  自己想說什麼
[00:29:50.480 --> 00:29:52.480]  唯有這句話幫他不停說
[00:29:52.480 --> 00:29:54.480]  所以你就明白男人為什麼會說粗口
[00:29:54.480 --> 00:29:56.480]  就是他想不到應該怎麼說
[00:29:56.480 --> 00:29:58.480]  還有他追不及臉的表情
[00:29:58.480 --> 00:30:00.480]  追不及
[00:30:00.480 --> 00:30:02.480]  唯有粗口
[00:30:02.480 --> 00:30:04.480]  就已經作定
[00:30:04.480 --> 00:30:06.480]  一按就有
[00:30:06.480 --> 00:30:08.480]  所以當女人問他其實你生什麼氣呢
[00:30:08.480 --> 00:30:10.480]  他突然呆了
[00:30:10.480 --> 00:30:12.480]  他想很久都作不回
[00:30:12.480 --> 00:30:14.480]  田聰那樣生什麼氣呢
[00:30:14.480 --> 00:30:16.480]  他自己都不知道
[00:30:16.480 --> 00:30:18.480]  所以我覺得男人
[00:30:18.480 --> 00:30:20.480]  是很困難
[00:30:20.480 --> 00:30:22.480]  因為你覺得人家觸動了
[00:30:22.480 --> 00:30:24.480]  你的千分之十六秒
[00:30:24.480 --> 00:30:26.480]  我喜歡研究EQ
[00:30:26.480 --> 00:30:28.480]  原來男人有得救的
[00:30:28.480 --> 00:30:30.480]  就是阻壓業
[00:30:30.480 --> 00:30:32.480]  其實整個男人的成功
[00:30:32.480 --> 00:30:34.480]  在大陸裡面都是四歲至九歲
[00:30:34.480 --> 00:30:36.480]  那個阻壓業的發展
[00:30:36.480 --> 00:30:38.480]  所以我想問一個成功的男人
[00:30:38.480 --> 00:30:40.480]  很容易
[00:30:40.480 --> 00:30:42.480]  只要我找到四歲至九歲
[00:30:42.480 --> 00:30:44.480]  他遇過哪個人
[00:30:44.480 --> 00:30:46.480]  他可能遇到一個
[00:30:46.480 --> 00:30:48.480]  男先生
[00:30:48.480 --> 00:30:50.480]  女先生都不奇怪的
[00:30:50.480 --> 00:30:52.480]  是解釋給他聽
[00:30:52.480 --> 00:30:54.480]  你這樣生氣不代表你可以成功
[00:30:54.480 --> 00:30:56.480]  生氣只會令你更加
[00:30:56.480 --> 00:30:58.480]  放棄
[00:30:58.480 --> 00:31:00.480]  你不如做你應該做的事
[00:31:00.480 --> 00:31:02.480]  可能你節省一點時間
[00:31:02.480 --> 00:31:04.480]  做一些事
[00:31:04.480 --> 00:31:06.480]  你還成功得快很多
[00:31:06.480 --> 00:31:08.480]  只要有人扭轉他的癲狂
[00:31:08.480 --> 00:31:10.480]  那種非理性
[00:31:10.480 --> 00:31:12.480]  變成是道理
[00:31:12.480 --> 00:31:14.480]  我記得我家
[00:31:14.480 --> 00:31:16.480]  都帶大兩個弟弟
[00:31:16.480 --> 00:31:20.480]  其中一個在外面等我離開的時候
[00:31:20.480 --> 00:31:24.480]  兩個都是很痛苦的家庭
[00:31:24.480 --> 00:31:26.480]  其中一個是
[00:31:26.480 --> 00:31:28.480]  看著爸爸燒炭死的
[00:31:28.480 --> 00:31:30.480]  他媽媽也是抑鬱症的精神病
[00:31:30.480 --> 00:31:34.480]  那個弟弟
[00:31:34.480 --> 00:31:36.480]  他很憤怒
[00:31:36.480 --> 00:31:38.480]  因為他媽媽又愛上了
[00:31:38.480 --> 00:31:40.480]  另一個精神病
[00:31:40.480 --> 00:31:42.480]  這個精神病
[00:31:42.480 --> 00:31:44.480]  打他媽媽
[00:31:44.480 --> 00:31:46.480]  你想想一個兒子
[00:31:46.480 --> 00:31:48.480]  看著他爸爸燒炭死
[00:31:48.480 --> 00:31:50.480]  看著他親生媽媽被另一個男人毒打
[00:31:50.480 --> 00:31:52.480]  你猜那個男生的感覺怎樣
[00:31:52.480 --> 00:31:54.480]  當然很憤怒
[00:31:54.480 --> 00:31:56.480]  很憤怒
[00:31:56.480 --> 00:31:58.480]  所以我經常都安慰他
[00:31:58.480 --> 00:32:00.480]  因為我看到他的情況
[00:32:00.480 --> 00:32:02.480]  人生
[00:32:02.480 --> 00:32:04.480]  讀一個小學都讀五間
[00:32:04.480 --> 00:32:06.480]  到最後住在我家
[00:32:06.480 --> 00:32:08.480]  因為沒有學行行收
[00:32:08.480 --> 00:32:10.480]  因為他一個失控
[00:32:10.480 --> 00:32:12.480]  完全失控的人
[00:32:12.480 --> 00:32:14.480]  但耶穌救了他
[00:32:14.480 --> 00:32:16.480]  你一會出去門口見見他
[00:32:16.480 --> 00:32:18.480]  他是一個很斯文的男人
[00:32:18.480 --> 00:32:20.480]  13歲
[00:32:20.480 --> 00:32:22.480]  考第二名的中學
[00:32:22.480 --> 00:32:24.480]  為什麼他成功呢
[00:32:24.480 --> 00:32:26.480]  因為他遇到一個師兄
[00:32:26.480 --> 00:32:28.480]  就是我家住的另一個男生
[00:32:28.480 --> 00:32:30.480]  這個男生很有智慧
[00:32:30.480 --> 00:32:32.480]  當年是18歲
