
[00:00:00.000 --> 00:00:06.560]  大家好 多謝你 今天很難坐車
[00:18:09.840 --> 00:18:11.840]  你說一萬次都沒什麼感覺
[00:18:11.840 --> 00:18:13.840]  你不會生氣
[00:18:13.840 --> 00:18:15.840]  說得多都不會生氣
[00:18:15.840 --> 00:18:17.840]  這些不滿
[00:18:17.840 --> 00:18:19.840]  是因為你讓人家有重病
[00:18:19.840 --> 00:18:21.840]  小事
[00:18:21.840 --> 00:18:23.840]  你真的收回
[00:18:23.840 --> 00:18:25.840]  人家的不滿
[00:18:25.840 --> 00:18:27.840]  是發現自己的作用
[00:18:27.840 --> 00:18:29.840]  可有可無
[00:18:29.840 --> 00:18:31.840]  可有可無的意思是
[00:18:31.840 --> 00:18:33.840]  一個女人會說
[00:18:33.840 --> 00:18:35.840]  我這間屋子
[00:18:35.840 --> 00:18:37.840]  以前每個人都靠我一些東西
[00:18:37.840 --> 00:18:39.840]  無論是煮飯
[00:18:39.840 --> 00:18:41.840]  叫她起床
[00:18:41.840 --> 00:18:43.840]  叫她做功課
[00:18:43.840 --> 00:18:45.840]  叫她小心身體
[00:18:45.840 --> 00:18:47.840]  她不會用錢
[00:18:47.840 --> 00:18:49.840]  我幫她看著錢
[00:18:49.840 --> 00:18:51.840]  突然有這個病
[00:18:51.840 --> 00:18:53.840]  我覺得自己沒用
[00:18:53.840 --> 00:18:55.840]  我日睡夜睡
[00:18:55.840 --> 00:18:57.840]  我沒氣叫這些人
[00:18:57.840 --> 00:18:59.840]  連買菜都要別人幫我
[00:18:59.840 --> 00:19:01.840]  照轉頭
[00:19:01.840 --> 00:19:03.840]  你煮東西給我吃
[00:19:03.840 --> 00:19:05.840]  以前我煮東西給別人
[00:19:05.840 --> 00:19:07.840]  突然覺得自己可有可無
[00:19:07.840 --> 00:19:09.840]  這種是不滿
[00:19:09.840 --> 00:19:11.840]  焦慮的感覺
[00:19:11.840 --> 00:19:13.840]  究竟我存在什麼意義呢
[00:19:13.840 --> 00:19:15.840]  這個不滿是針對
[00:19:15.840 --> 00:19:17.840]  再不是外面的人
[00:19:17.840 --> 00:19:19.840]  是自己的
[00:19:19.840 --> 00:19:21.840]  我對自己的不滿
[00:19:21.840 --> 00:19:23.840]  很多不滿
[00:19:23.840 --> 00:19:25.840]  我不喜歡自己的樣子
[00:19:25.840 --> 00:19:27.840]  還是更瘦
[00:19:27.840 --> 00:19:29.840]  打針後臉都黑了
[00:19:29.840 --> 00:19:31.840]  很多不滿
[00:19:31.840 --> 00:19:33.840]  你只想這些
[00:19:33.840 --> 00:19:35.840]  真是
[00:19:35.840 --> 00:19:37.840]  連講給自己聽都想流眼淚
[00:19:37.840 --> 00:19:41.840]  如果你今天聽完
[00:19:41.840 --> 00:19:43.840]  你今天最不滿的事
[00:19:43.840 --> 00:19:45.840]  連拍別人的病人
[00:19:45.840 --> 00:19:47.840]  爭天共地
[00:19:47.840 --> 00:19:49.840]  你不喜歡房子小
[00:19:49.840 --> 00:19:51.840]  唉 這些說來濕濕碎
[00:19:51.840 --> 00:19:53.840]  別人的不滿
[00:19:53.840 --> 00:19:55.840]  是覺得整個人沒作用
[00:19:55.840 --> 00:19:57.840]  所以你今天坐在這裏
[00:19:57.840 --> 00:19:59.840]  你改變她
[00:19:59.840 --> 00:20:01.840]  你去探她
[00:20:01.840 --> 00:20:03.840]  你告訴她什麼呢
[00:20:03.840 --> 00:20:05.840]  你提醒我一件事
[00:20:05.840 --> 00:20:09.840]  我要學學
[00:20:09.840 --> 00:20:11.840]  對自己有些要求
[00:20:11.840 --> 00:20:13.840]  今天是星期日
[00:20:13.840 --> 00:20:15.840]  其實對很多人來說
[00:20:15.840 --> 00:20:17.840]  星期日是唯一記得
[00:20:17.840 --> 00:20:19.840]  星期一至星期六
[00:20:19.840 --> 00:20:21.840]  都是上班
[00:20:21.840 --> 00:20:23.840]  星期幾都是差不多
[00:20:23.840 --> 00:20:25.840]  除非是受風球
[00:20:25.840 --> 00:20:27.840]  慢慢地
[00:20:27.840 --> 00:20:29.840]  做下一天 做下一個星期
[00:20:29.840 --> 00:20:31.840]  做下一個月 做下一年
[00:20:31.840 --> 00:20:33.840]  轉眼就十年
[00:20:33.840 --> 00:20:35.840]  問回頭
[00:20:35.840 --> 00:20:37.840]  其實我自己對自己是不是很滿意呢
[00:20:37.840 --> 00:20:39.840]  說到最後
[00:20:39.840 --> 00:20:41.840]  都是沒什麼做過
[00:20:41.840 --> 00:20:43.840]  哪個家人
[00:20:43.840 --> 00:20:45.840]  是被我影響得好呢
[00:20:45.840 --> 00:20:47.840]  看來都沒什麼
[00:20:47.840 --> 00:20:49.840]  想著想著覺得好像沒什麼目標
[00:20:49.840 --> 00:20:51.840]  沒什麼為一個
[00:20:51.840 --> 00:20:53.840]  高一點的價值的來做
[00:20:53.840 --> 00:20:55.840]  全部都是為了煮飯
[00:20:55.840 --> 00:20:57.840]  為了儲錢
[00:20:57.840 --> 00:20:59.840]  久不久吃一下自助餐
[00:20:59.840 --> 00:21:01.840]  但是沒什麼高價值的東西
[00:21:01.840 --> 00:21:03.840]  沒有的 但是一個病人呢
[00:21:03.840 --> 00:21:05.840]  他要求自己
[00:21:05.840 --> 00:21:07.840]  我想自己有用
[00:21:07.840 --> 00:21:09.840]  反而很奇怪
[00:21:09.840 --> 00:21:11.840]  沒病人沒什麼要求自己有用
[00:21:11.840 --> 00:21:13.840]  你覺不覺得
[00:21:13.840 --> 00:21:15.840]  很多時候都說大事你不要找我
[00:21:15.840 --> 00:21:17.840]  小事你搞定
[00:21:17.840 --> 00:21:19.840]  所以什麼人都不要找我
[00:21:19.840 --> 00:21:21.840]  我們以前是脫身的
[00:21:21.840 --> 00:21:23.840]  脫身就是神仙
[00:21:23.840 --> 00:21:25.840]  什麼都不關我的事
[00:21:25.840 --> 00:21:27.840]  上班什麼都不關我的事
[00:21:27.840 --> 00:21:29.840]  天天都是賴天賴地
[00:21:29.840 --> 00:21:31.840]  其實你想一想
[00:21:31.840 --> 00:21:33.840]  你有要求自己有作用嗎
[00:21:33.840 --> 00:21:35.840]  你沒有要求的
[00:21:35.840 --> 00:21:37.840]  但是有病的人他有要求的
[00:21:37.840 --> 00:21:39.840]  他提醒我們
[00:21:39.840 --> 00:21:41.840]  提醒我們每天都很矜貴
[00:21:41.840 --> 00:21:43.840]  所以我覺得
[00:21:43.840 --> 00:21:45.840]  一個癌症的人
[00:21:45.840 --> 00:21:47.840]  是不喜歡敷衍的
[00:21:47.840 --> 00:21:49.840]  他很辛苦地說
[00:21:49.840 --> 00:21:51.840]  如果今天有一點精神
[00:21:51.840 --> 00:21:53.840]  看一看
[00:21:53.840 --> 00:21:55.840]  看一看書看一看頁都好
[00:21:55.840 --> 00:21:57.840]  他有要求過一天
[00:21:57.840 --> 00:21:59.840]  他不喜歡看完日光出來
[00:21:59.840 --> 00:22:01.840]  然後曬一曬
[00:22:01.840 --> 00:22:03.840]  早點睡
[00:22:03.840 --> 00:22:05.840]  他不喜歡的
[00:22:05.840 --> 00:22:07.840]  每天都有些事情做
[00:22:07.840 --> 00:22:09.840]  找到自己的作用
[00:22:09.840 --> 00:22:11.840]  差這麼遠
[00:22:11.840 --> 00:22:13.840]  所以有時短頭說
[00:22:13.840 --> 00:22:15.840]  我們都不知道誰有病
[00:22:15.840 --> 00:22:17.840]  有時覺得沒病的人還像有病
[00:22:17.840 --> 00:22:19.840]  病態生活
[00:22:19.840 --> 00:22:21.840]  天天都無無聯聯
[00:22:21.840 --> 00:22:23.840]  過了20年
[00:22:23.840 --> 00:22:25.840]  但人家每一天都跟你說
[00:22:25.840 --> 00:22:27.840]  我還想今天過好一點
[00:22:27.840 --> 00:22:29.840]  我還想找誰聊聊天
[00:22:29.840 --> 00:22:31.840]  為什麼這樣呢
[00:22:31.840 --> 00:22:33.840]  所以這是很精彩
[00:22:33.840 --> 00:22:35.840]  你告訴他謝謝你
[00:22:35.840 --> 00:22:37.840]  其實你謝謝我今天我探望你
[00:22:37.840 --> 00:22:41.840]  其實我謝謝你給我機會認識生命
[00:22:41.840 --> 00:22:43.840]  你挑戰我
[00:22:43.840 --> 00:22:45.840]  我應該怎樣活得好一點
[00:22:45.840 --> 00:22:47.840]  是病帶回給我們
[00:22:47.840 --> 00:22:49.840]  帶回給我們
[00:22:49.840 --> 00:22:51.840]  第三樣東西
[00:22:51.840 --> 00:22:53.840]  自憐 自己覺得自己很可憐
[00:22:53.840 --> 00:22:55.840]  讀心理
[00:22:55.840 --> 00:22:57.840]  自憐就是我們一半的自己
[00:22:57.840 --> 00:22:59.840]  可憐另一半的自己
[00:22:59.840 --> 00:23:01.840]  所以叫自憐
[00:23:01.840 --> 00:23:03.840]  自憐經常在照鏡出現
[00:23:03.840 --> 00:23:05.840]  看著自己的樣子
[00:23:05.840 --> 00:23:07.840]  真是可憐自己
[00:23:07.840 --> 00:23:09.840]  叫自憐
[00:23:09.840 --> 00:23:11.840]  為什麼呢
[00:23:11.840 --> 00:23:13.840]  情緒就是我們的理性
[00:23:13.840 --> 00:23:15.840]  阻壓葉
[00:23:15.840 --> 00:23:17.840]  跟感覺聊天
[00:23:17.840 --> 00:23:19.840]  感覺就說
[00:23:19.840 --> 00:23:21.840]  唉 真是
[00:23:21.840 --> 00:23:23.840]  我都很難忍 每天這樣度過
[00:23:23.840 --> 00:23:25.840]  很辛苦
[00:23:25.840 --> 00:23:27.840]  度過了就厲害
[00:23:27.840 --> 00:23:29.840]  厲害給別人看
[00:23:29.840 --> 00:23:31.840]  有時跟你自己打氣
[00:23:31.840 --> 00:23:33.840]  有時又反過來
[00:23:33.840 --> 00:23:35.840]  厲害什麼 別自己騙自己
[00:23:35.840 --> 00:23:37.840]  兩邊都在爭論
[00:23:37.840 --> 00:23:39.840]  所以很多人你會發覺
[00:23:39.840 --> 00:23:41.840]  說話有兩種說法
[00:23:41.840 --> 00:23:43.840]  一個病人
[00:23:43.840 --> 00:23:45.840]  你聊十分鐘 他一半的說話
[00:23:45.840 --> 00:23:47.840]  是不錯的
[00:23:47.840 --> 00:23:49.840]  跟自己打氣
[00:23:49.840 --> 00:23:51.840]  譬如說 我好得了 我重新做人
[00:23:51.840 --> 00:23:53.840]  我去練一些運動
[00:23:53.840 --> 00:23:55.840]  健身一些
[00:23:55.840 --> 00:23:57.840]  還有 我要做義工
[00:23:57.840 --> 00:23:59.840]  這邊是這樣說的
[00:23:59.840 --> 00:24:01.840]  但你看他另一個說法就不是
[00:24:01.840 --> 00:24:03.840]  唉 醫生說
[00:24:03.840 --> 00:24:05.840]  吃了這些藥
[00:24:05.840 --> 00:24:07.840]  是尾聲
[00:24:07.840 --> 00:24:09.840]  快要
[00:24:09.840 --> 00:24:11.840]  世界末日了
[00:24:11.840 --> 00:24:13.840]  叫我準備一下
[00:24:13.840 --> 00:24:15.840]  現在我已經收拾好了
[00:24:15.840 --> 00:24:17.840]  這些留給誰 這些留給誰
[00:24:17.840 --> 00:24:19.840]  還有 有些什麼
[00:24:19.840 --> 00:24:21.840]  我寫好給誰就給誰
[00:24:21.840 --> 00:24:23.840]  他又這樣
[00:24:23.840 --> 00:24:25.840]  兩邊都有
[00:24:25.840 --> 00:24:27.840]  你說兩手準備
[00:24:27.840 --> 00:24:29.840]  其實你說哪一邊贏呢
[00:24:29.840 --> 00:24:31.840]  很多時候都是悲觀那邊贏
[00:24:31.840 --> 00:24:33.840]  因為
[00:24:33.840 --> 00:24:35.840]  看結尾就知道了
[00:24:35.840 --> 00:24:37.840]  你跟病人聊天
[00:24:37.840 --> 00:24:39.840]  我告訴你聊半小時還是十分鐘
[00:24:39.840 --> 00:24:41.840]  最後一句決定一切
[00:24:41.840 --> 00:24:43.840]  如果談不完就說 唉 好多謝你們
[00:24:43.840 --> 00:24:45.840]  來看我 唉 不過我都見不到
[00:24:45.840 --> 00:24:47.840]  多久了 總之
[00:24:47.840 --> 00:24:49.840]  多謝你 多謝你
[00:24:49.840 --> 00:24:51.840]  後會有期
[00:24:51.840 --> 00:24:53.840]  這些東西就是
[00:24:53.840 --> 00:24:55.840]  結尾那幾句 跌的
[00:24:55.840 --> 00:24:57.840]  除非你有信仰
[00:24:57.840 --> 00:24:59.840]  除非你看的是什麼呢
[00:24:59.840 --> 00:25:01.840]  每樣東西都有時間
[00:25:01.840 --> 00:25:03.840]  有進的時間
[00:25:03.840 --> 00:25:05.840]  有退的時間
[00:25:05.840 --> 00:25:07.840]  有完的時間 有暫停的時間
[00:25:07.840 --> 00:25:09.840]  其實像什麼呢
[00:25:09.840 --> 00:25:11.840]  像錄音機
[00:25:11.840 --> 00:25:13.840]  ON FORWARD
[00:25:13.840 --> 00:25:15.840]  FAST FORWARD PAUSE
[00:25:15.840 --> 00:25:17.840]  那幾個按鈕
[00:25:17.840 --> 00:25:19.840]  人生就是那幾個按鈕
[00:25:19.840 --> 00:25:21.840]  暫停 然後開
[00:25:21.840 --> 00:25:23.840]  然後快速去 然後停
[00:25:23.840 --> 00:25:25.840]  然後就沒了
[00:25:25.840 --> 00:25:27.840]  我們說的就是這些東西
[00:25:27.840 --> 00:25:29.840]  但是記住一件事
[00:25:29.840 --> 00:25:31.840]  你會猜怎樣可以聊得好一點呢
[00:25:31.840 --> 00:25:33.840]  原來呢
[00:25:33.840 --> 00:25:35.840]  我這次做護心行就看到了
[00:25:35.840 --> 00:25:37.840]  有一個辦法
[00:25:37.840 --> 00:25:39.840]  就是叫一些有癌症的人
[00:25:39.840 --> 00:25:41.840]  盡量找一點點時間
[00:25:41.840 --> 00:25:43.840]  和
[00:25:43.840 --> 00:25:45.840]  對的方式
[00:25:45.840 --> 00:25:47.840]  找一些陌生的
[00:25:47.840 --> 00:25:49.840]  癌症病人
[00:25:49.840 --> 00:25:51.840]  這個機會是很大的
[00:25:51.840 --> 00:25:53.840]  為什麼我用這句話那麼長來說呢
[00:25:53.840 --> 00:25:55.840]  少少時間
[00:25:55.840 --> 00:25:57.840]  不是說沒有
[00:25:57.840 --> 00:25:59.840]  譬如我那七十幾個義工
[00:25:59.840 --> 00:26:01.840]  現在我全部請他們回教會幫忙
[00:26:01.840 --> 00:26:03.840]  或者幫教會做義工
[00:26:03.840 --> 00:26:07.840]  其實他們時間是有的
[00:26:07.840 --> 00:26:09.840]  有很多人打完針後
[00:26:09.840 --> 00:26:11.840]  休息一休息真的可以探人
[00:26:11.840 --> 00:26:13.840]  那個就是他
[00:26:13.840 --> 00:26:15.840]  難忘的那次經歷
[00:26:15.840 --> 00:26:17.840]  日後說回來很津津樂道
[00:26:17.840 --> 00:26:19.840]  覺得用得很好
[00:26:19.840 --> 00:26:21.840]  鼓勵人很好
[00:26:21.840 --> 00:26:23.840]  少少時間
[00:26:23.840 --> 00:26:25.840]  還有就是幫陌生的人
[00:26:25.840 --> 00:26:27.840]  很奇怪的
[00:26:27.840 --> 00:26:29.840]  為什麼不幫他的親戚朋友
[00:26:29.840 --> 00:26:31.840]  甚至是同一個團體的團友呢
[00:26:31.840 --> 00:26:33.840]  有一點點不同
[00:26:33.840 --> 00:26:35.840]  陌生的人
[00:26:35.840 --> 00:26:37.840]  是有製造給對方
[00:26:37.840 --> 00:26:39.840]  一種比較高的動力
[00:26:39.840 --> 00:26:41.840]  去說他想說的東西
[00:26:41.840 --> 00:26:43.840]  因為別人沒有對他的形象
[00:26:43.840 --> 00:26:45.840]  標籤了是怎樣
[00:26:45.840 --> 00:26:47.840]  譬如你幫一個熟人
[00:26:47.840 --> 00:26:49.840]  你告訴別人
[00:26:49.840 --> 00:26:51.840]  努力啊
[00:26:51.840 --> 00:26:53.840]  我現在開始發憤了
[00:26:53.840 --> 00:26:55.840]  我每天都看聖經啊
[00:26:55.840 --> 00:26:57.840]  唱詩啊
[00:26:57.840 --> 00:26:59.840]  你跟一個團友說
[00:26:59.840 --> 00:27:01.840]  不像你啊
[00:27:01.840 --> 00:27:03.840]  有時覺得
[00:27:03.840 --> 00:27:05.840]  說你又不相信
[00:27:05.840 --> 00:27:07.840]  很奇怪的
[00:27:07.840 --> 00:27:09.840]  病人很想別人相信自己
[00:27:09.840 --> 00:27:11.840]  但有時太熟的人
[00:27:11.840 --> 00:27:13.840]  除非那個人
[00:27:13.840 --> 00:27:15.840]  真的很懂得對待他
[00:27:15.840 --> 00:27:17.840]  不然他有一種壓力
[00:27:17.840 --> 00:27:19.840]  別人會比較他現在怎樣
[00:27:19.840 --> 00:27:21.840]  陌生人沒有這個包袱
[00:27:21.840 --> 00:27:23.840]  譬如我是北宣的
[00:27:23.840 --> 00:27:25.840]  你是哪個教會
[00:27:25.840 --> 00:27:27.840]  我沒見過面
[00:27:27.840 --> 00:27:29.840]  不要緊我告訴你我最近怎樣
[00:27:29.840 --> 00:27:31.840]  我改變了什麼
[00:27:31.840 --> 00:27:33.840]  別人很少質疑他
[00:27:33.840 --> 00:27:35.840]  很少說我想鼓勵你
[00:27:35.840 --> 00:27:37.840]  他很開心
[00:27:37.840 --> 00:27:39.840]  這個程度上是好的
[00:27:39.840 --> 00:27:41.840]  這個自憐
[00:27:41.840 --> 00:27:43.840]  透過幫助別人
[00:27:43.840 --> 00:27:45.840]  你覺得
[00:27:45.840 --> 00:27:47.840]  起碼我還可以幫到別人一些事
[00:27:47.840 --> 00:27:49.840]  那個有用的感覺
[00:27:49.840 --> 00:27:51.840]  很高興
[00:27:51.840 --> 00:27:53.840]  我做護心行動
[00:27:53.840 --> 00:27:55.840]  我大約粗略估計
[00:27:55.840 --> 00:27:57.840]  是零
[00:27:57.840 --> 00:27:59.840]  托手肘
[00:27:59.840 --> 00:28:01.840]  最感動是什麼呢
[00:28:01.840 --> 00:28:03.840]  晚上李小姐
[00:28:03.840 --> 00:28:05.840]  十一點多打給一個病人
[00:28:05.840 --> 00:28:07.840]  十二點鐘
[00:28:07.840 --> 00:28:09.840]  人家竟然還沒睡
[00:28:09.840 --> 00:28:11.840]  在Apps
[00:28:11.840 --> 00:28:13.840]  答應明天去
[00:28:13.840 --> 00:28:15.840]  都有
[00:28:15.840 --> 00:28:17.840]  那些是癌症的人
[00:28:17.840 --> 00:28:19.840]  零托手肘
[00:28:19.840 --> 00:28:21.840]  怎樣解釋呢
[00:28:21.840 --> 00:28:23.840]  對他們來說
[00:28:23.840 --> 00:28:25.840]  幫過別人談過一次
[00:28:25.840 --> 00:28:27.840]  他自己的快樂是很長
[00:28:27.840 --> 00:28:29.840]  留下來
[00:28:29.840 --> 00:28:31.840]  很美的回憶
[00:28:31.840 --> 00:28:33.840]  因為他覺得他的生命
[00:28:33.840 --> 00:28:35.840]  竟然這個經歷
[00:28:35.840 --> 00:28:37.840]  原來是一個
[00:28:37.840 --> 00:28:39.840]  幫到別人的條件
[00:28:39.840 --> 00:28:41.840]  還是獨特條件
[00:28:41.840 --> 00:28:43.840]  他感到很欣賞很開心
[00:28:43.840 --> 00:28:45.840]  這個自憐
[00:28:45.840 --> 00:28:47.840]  第四樣東西絕望
[00:28:47.840 --> 00:28:49.840]  難搞這個問題
[00:28:49.840 --> 00:28:51.840]  絕望
[00:28:51.840 --> 00:28:53.840]  聊天
[00:28:53.840 --> 00:28:57.840]  兩個問題
[00:28:57.840 --> 00:28:59.840]  很值得聊
[00:28:59.840 --> 00:29:01.840]  第一個問題問他
[00:29:01.840 --> 00:29:03.840]  就是你覺得很難忍受
[00:29:03.840 --> 00:29:05.840]  很難忍受
[00:29:05.840 --> 00:29:09.840]  他跟你熟悉
[00:29:09.840 --> 00:29:11.840]  他不講這個話題都不行
[00:29:11.840 --> 00:29:13.840]  你知道病
[00:29:13.840 --> 00:29:15.840]  普通病和癌症
[00:29:15.840 --> 00:29:17.840]  最不同的地方
[00:29:17.840 --> 00:29:19.840]  普通病多數都問醫生
[00:29:19.840 --> 00:29:21.840]  多數休息多久
[00:29:21.840 --> 00:29:25.840]  給多少病假
[00:29:25.840 --> 00:29:27.840]  多數都要上班
[00:29:27.840 --> 00:29:29.840]  癌症
[00:29:29.840 --> 00:29:31.840]  沒有醫生這樣講
[00:29:31.840 --> 00:29:35.840]  天了得
[00:29:35.840 --> 00:29:37.840]  我都不知道你病多久
[00:29:37.840 --> 00:29:39.840]  很難忍受這種
[00:29:39.840 --> 00:29:41.840]  沒有日期
[00:29:41.840 --> 00:29:43.840]  去講什麼時候好
[00:29:43.840 --> 00:29:45.840]  沒有
[00:29:45.840 --> 00:29:47.840]  沒有
[00:29:47.840 --> 00:29:49.840]  我記得我太太病的時候
[00:29:49.840 --> 00:29:51.840]  有些其他醫生
[00:29:51.840 --> 00:29:53.840]  我太太那個很感恩
[00:29:53.840 --> 00:29:55.840]  有些醫生說
[00:29:55.840 --> 00:29:57.840]  其實他說得對
[00:29:57.840 --> 00:29:59.840]  很入心入肺
[00:29:59.840 --> 00:30:01.840]  刺到病人重傷
[00:30:01.840 --> 00:30:03.840]  那句話就是
[00:30:03.840 --> 00:30:05.840]  我都不知道怎樣醫你
[00:30:05.840 --> 00:30:07.840]  這個病人聽完之後
[00:30:07.840 --> 00:30:09.840]  真的刺傷了他心
[00:30:09.840 --> 00:30:11.840]  我都不知道怎樣醫你
[00:30:11.840 --> 00:30:13.840]  但這位醫生說真的
[00:30:13.840 --> 00:30:15.840]  他真的不知道怎樣醫你
[00:30:15.840 --> 00:30:17.840]  很難忍受
[00:30:17.840 --> 00:30:19.840]  這種沒有答案
[00:30:19.840 --> 00:30:21.840]  沒有機會
[00:30:21.840 --> 00:30:23.840]  甚至
[00:30:23.840 --> 00:30:25.840]  沒有以後的字眼
[00:30:25.840 --> 00:30:27.840]  很難忍受
[00:30:27.840 --> 00:30:29.840]  如果他告訴你
[00:30:29.840 --> 00:30:31.840]  其實是好過壓抑在心裏
[00:30:31.840 --> 00:30:33.840]  這個深層的問題
[00:30:33.840 --> 00:30:35.840]  第二
[00:30:35.840 --> 00:30:37.840]  很奇怪
[00:30:37.840 --> 00:30:39.840]  你說就絕望
[00:30:39.840 --> 00:30:41.840]  又不是
[00:30:41.840 --> 00:30:43.840]  你覺得你今生不可能放棄
[00:30:43.840 --> 00:30:45.840]  放下的是什麼呢
[00:30:45.840 --> 00:30:47.840]  多了
[00:30:47.840 --> 00:30:49.840]  多了
[00:30:49.840 --> 00:30:51.840]  這個就是棄欲
[00:30:51.840 --> 00:30:53.840]  你不可以放下什麼呢
[00:30:53.840 --> 00:30:55.840]  不如這樣
[00:30:55.840 --> 00:30:57.840]  趁著你現在還沒睏
[00:30:57.840 --> 00:30:59.840]  我和你
[00:30:59.840 --> 00:31:01.840]  試一下你
[00:31:01.840 --> 00:31:03.840]  你們很多都是基督徒
[00:31:03.840 --> 00:31:05.840]  你聽過希西家
[00:31:05.840 --> 00:31:07.840]  希西家上帝
[00:31:07.840 --> 00:31:09.840]  給他延遲
[00:31:09.840 --> 00:31:11.840]  15年命
[00:31:11.840 --> 00:31:13.840]  15年命
[00:31:13.840 --> 00:31:15.840]  我太太當年都經常問我
[00:31:15.840 --> 00:31:17.840]  有什麼條件做希西家呢
[00:31:17.840 --> 00:31:19.840]  那我就說
[00:31:19.840 --> 00:31:21.840]  好啊
[00:31:21.840 --> 00:31:23.840]  我們現在玩個遊戲
[00:31:23.840 --> 00:31:25.840]  看你做到多少成希西家
[00:31:25.840 --> 00:31:27.840]  我想你現在
[00:31:27.840 --> 00:31:29.840]  在位叫給我聽
[00:31:29.840 --> 00:31:31.840]  如果我派張表格給你
[00:31:31.840 --> 00:31:33.840]  寫著
[00:31:33.840 --> 00:31:35.840]  申請延期死亡
[00:31:35.840 --> 00:31:37.840]  寫著
[00:31:37.840 --> 00:31:39.840]  以下提出理由
[00:31:39.840 --> 00:31:41.840]  如果你的理由好的
[00:31:41.840 --> 00:31:43.840]  可能批的可能不批的
[00:31:43.840 --> 00:31:45.840]  那我現在問你
[00:31:45.840 --> 00:31:47.840]  你的理由是什麼呢
[00:31:47.840 --> 00:31:49.840]  有沒有人可以說呢
[00:31:49.840 --> 00:31:51.840]  你的理由是什麼呢
[00:31:51.840 --> 00:31:55.840]  如果沒有理由就去吧
[00:31:55.840 --> 00:31:57.840]  就是
[00:31:57.840 --> 00:31:59.840]  多大都申請啊
[00:31:59.840 --> 00:32:01.840]  是什麼呢
[00:32:01.840 --> 00:32:03.840]  責任未完
[00:32:03.840 --> 00:32:05.840]  什麼責任呢
[00:32:05.840 --> 00:32:07.840]  傳福音責任未完
[00:32:07.840 --> 00:32:09.840]  好 記著參加短宣
[00:32:09.840 --> 00:32:11.840]  還有沒有
[00:32:11.840 --> 00:32:13.840]  還有沒有
[00:32:13.840 --> 00:32:15.840]  第二 沒得重複的
[00:32:15.840 --> 00:32:17.840]  他已經專有那個了
[00:32:17.840 --> 00:32:19.840]  照顧家庭
[00:32:19.840 --> 00:32:21.840]  還有沒有呢
[00:32:21.840 --> 00:32:23.840]  不想死啊
[00:32:23.840 --> 00:32:25.840]  那不行啊
[00:32:25.840 --> 00:32:27.840]  那不是理由
[00:32:27.840 --> 00:32:29.840]  還有還有
[00:32:29.840 --> 00:32:31.840]  幫助更多人
[00:32:31.840 --> 00:32:33.840]  還有沒有
[00:32:33.840 --> 00:32:35.840]  想看著自己成長
[00:32:35.840 --> 00:32:37.840]  還有沒有
[00:32:37.840 --> 00:32:41.840]  家人未信
[00:32:41.840 --> 00:32:43.840]  和你差不多
[00:32:43.840 --> 00:32:45.840]  但是家人
[00:32:45.840 --> 00:32:47.840]  重複
[00:32:47.840 --> 00:32:49.840]  沒得說
[00:32:49.840 --> 00:32:51.840]  我信你有的
[00:32:51.840 --> 00:32:53.840]  還有沒有呢
[00:32:53.840 --> 00:32:55.840]  有沒有新的呢
[00:32:55.840 --> 00:32:57.840]  有有有
[00:32:57.840 --> 00:33:01.840]  先生
[00:33:01.840 --> 00:33:03.840]  和子女
[00:33:03.840 --> 00:33:05.840]  都未信
[00:33:05.840 --> 00:33:07.840]  好 家人
[00:33:07.840 --> 00:33:09.840]  還有沒有
[00:33:09.840 --> 00:33:11.840]  還沒玩夠
[00:33:11.840 --> 00:33:13.840]  還有沒有
[00:33:13.840 --> 00:33:15.840]  為了不想
[00:33:15.840 --> 00:33:17.840]  另一半傷心
[00:33:17.840 --> 00:33:19.840]  好 不錯了 十個理由
[00:33:19.840 --> 00:33:21.840]  差不多了 不錯了
[00:33:21.840 --> 00:33:23.840]  你每天都應該玩一下
[00:33:23.840 --> 00:33:25.840]  為什麼呢
[00:33:25.840 --> 00:33:27.840]  我明白不是
[00:33:27.840 --> 00:33:29.840]  不是說什麼
[00:33:29.840 --> 00:33:31.840]  我們很容易世俗化了
[00:33:31.840 --> 00:33:33.840]  你剛才那些理由呢
[00:33:33.840 --> 00:33:35.840]  報紙沒有的
[00:33:35.840 --> 00:33:39.840]  我的意思是傳媒沒有的
[00:33:39.840 --> 00:33:41.840]  傳媒就說
[00:33:41.840 --> 00:33:43.840]  做人最重要就是
[00:33:43.840 --> 00:33:45.840]  有張信用卡
[00:33:45.840 --> 00:33:47.840]  澳遊世界
[00:33:47.840 --> 00:33:49.840]  然後就說吉隆坡
[00:33:49.840 --> 00:33:51.840]  真的那些房子值得買
[00:33:51.840 --> 00:33:53.840]  200萬有交易
[00:33:53.840 --> 00:33:55.840]  泰國也值得買 買幾個
[00:33:55.840 --> 00:33:57.840]  還有
[00:33:57.840 --> 00:33:59.840]  最top的名校
[00:33:59.840 --> 00:34:01.840]  上google查到了
[00:34:01.840 --> 00:34:03.840]  可能是地產公司提供的
[00:34:03.840 --> 00:34:05.840]  有香港100間名校的次序
[00:34:05.840 --> 00:34:07.840]  所以兒子的孫子
[00:34:07.840 --> 00:34:09.840]  一定要幫他
[00:34:09.840 --> 00:34:11.840]  一定要幫他
[00:34:11.840 --> 00:34:13.840]  猛補習 拼到這個
