
[00:00:00.000 --> 00:00:02.000]  各位親愛的電視姐妹
[00:20:50.000 --> 00:20:53.000]  神差若失去到那個地方
[00:20:53.000 --> 00:20:55.000]  目的是什麼?
[00:20:55.000 --> 00:20:57.000]  就是要傳流育種是世常
[00:20:58.000 --> 00:20:59.000]  第三個部分
[00:20:59.000 --> 00:21:01.000]  就是要大師拯救
[00:21:01.000 --> 00:21:03.000]  保存你們的生命
[00:21:03.000 --> 00:21:05.000]  神差若失先去埃及
[00:21:05.000 --> 00:21:07.000]  是要保存若失的生命
[00:21:07.000 --> 00:21:09.000]  第二 保留以色列的育種
[00:21:09.000 --> 00:21:12.000]  叫他們可以繼續在那個地方生養眾多
[00:21:12.000 --> 00:21:14.000]  如果留在迦南是不可能做到的
[00:21:14.000 --> 00:21:16.000]  去到埃及就做到了
[00:21:16.000 --> 00:21:18.000]  然後第三
[00:21:18.000 --> 00:21:23.000]  是保存若失的哥哥和其中一個弟弟的生命
[00:21:23.000 --> 00:21:25.000]  是讓他們能夠生存下去
[00:21:27.000 --> 00:21:29.000]  第八節就更加清楚
[00:21:29.000 --> 00:21:33.000]  不只是保留育種這麼簡單
[00:21:33.000 --> 00:21:36.000]  還多做了一件事
[00:21:36.000 --> 00:21:39.000]  第八節多了一件事
[00:21:39.000 --> 00:21:41.000]  我們一起看一看
[00:21:41.000 --> 00:21:43.000]  第八節一起讀
[00:21:43.000 --> 00:21:45.000]  這樣看來
[00:21:45.000 --> 00:21:49.000]  差我到這裡來的不是你們乃是神
[00:21:49.000 --> 00:21:52.000]  他又使我如法老的符
[00:21:52.000 --> 00:21:56.000]  作他全家的主並皆及全地的宰相
[00:21:56.000 --> 00:22:00.000]  神的美意不只是保留若失的生命
[00:22:00.000 --> 00:22:02.000]  是保留以色列的育種
[00:22:02.000 --> 00:22:04.000]  和保留若失哥哥的生命
[00:22:04.000 --> 00:22:06.000]  保存他們的生命
[00:22:06.000 --> 00:22:08.000]  還有三件事
[00:22:08.000 --> 00:22:10.000]  是想不到的
[00:22:10.000 --> 00:22:13.000]  是令到若失的生命
[00:22:13.000 --> 00:22:17.000]  保留以色列的育種和保留他哥哥的生命息息相關的
[00:22:17.000 --> 00:22:19.000]  這幾件事
[00:22:19.000 --> 00:22:23.000]  就是預備了若失步步高升
[00:22:24.000 --> 00:22:30.000]  成為一個真正有能力保留育種在世上的一個人
[00:22:30.000 --> 00:22:33.000]  那是甚麼呢
[00:22:33.000 --> 00:22:37.000]  第一 神差他去到那個地方
[00:22:37.000 --> 00:22:43.000]  神令他好像法老的父親一樣
[00:22:43.000 --> 00:22:45.000]  這是第一個
[00:22:45.000 --> 00:22:47.000]  就是他和法老的關係
[00:22:47.000 --> 00:22:51.000]  神使若失如同法老的父親一樣
[00:22:52.000 --> 00:22:55.000]  完全得到他的信任和尊重
[00:22:55.000 --> 00:22:59.000]  第二 作他全家的主
[00:22:59.000 --> 00:23:04.000]  給他有這樣的權威權柄
[00:23:04.000 --> 00:23:08.000]  是作法老全家的主
[00:23:08.000 --> 00:23:12.000]  這個關係不只是一個人 是全家
[00:23:12.000 --> 00:23:15.000]  他是有恩於法老全家
[00:23:15.000 --> 00:23:18.000]  是管理法老的全家
[00:23:19.000 --> 00:23:24.000]  第三 他的恩不只是給法老的全家
[00:23:24.000 --> 00:23:28.000]  甚至給埃及全地的百姓
[00:23:28.000 --> 00:23:32.000]  並要作埃及全地的宰相
[00:23:32.000 --> 00:23:34.000]  為甚麼會這樣呢
[00:23:34.000 --> 00:23:37.000]  因為當時的饑荒是連續饑荒七年
[00:23:37.000 --> 00:23:39.000]  而這七年裏面
[00:23:39.000 --> 00:23:45.000]  若失不是因為若失得到神自己的啟迪
[00:23:46.000 --> 00:23:51.000]  用埃及的法老廣建的糧倉
[00:23:51.000 --> 00:23:56.000]  將豐收的七年的糧食全部曬乾
[00:23:56.000 --> 00:24:00.000]  然後將它們全部儲糧
[00:24:00.000 --> 00:24:02.000]  儲起來之後
[00:24:02.000 --> 00:24:04.000]  全球各地饑荒的時間
[00:24:04.000 --> 00:24:07.000]  就每個人都要去到那個地方買糧食
[00:24:07.000 --> 00:24:09.000]  因為這樣的緣故
[00:24:09.000 --> 00:24:11.000]  埃及就越來越豐富
[00:24:11.000 --> 00:24:14.000]  另外 埃及人因為沒有糧食
[00:24:15.000 --> 00:24:17.000]  就需要用地來換糧
[00:24:17.000 --> 00:24:24.000]  以致法老將埃及的地逐步吸納
[00:24:24.000 --> 00:24:30.000]  差不多整個埃及都像是替他打工一樣
[00:24:30.000 --> 00:24:33.000]  日後他就租地給那些百姓
[00:24:33.000 --> 00:24:38.000]  每年納稅來納給法老
[00:24:38.000 --> 00:24:40.000]  是因為這樣的緣故
[00:24:40.000 --> 00:24:44.000]  令整個埃及百姓日後都有地可以耕種
[00:24:44.000 --> 00:24:45.000]  但另一方面
[00:24:45.000 --> 00:24:47.000]  法老亦因為這樣
[00:24:47.000 --> 00:24:49.000]  越來越富甲一方
[00:24:49.000 --> 00:24:52.000]  整個埃及成為一個強國
[00:24:52.000 --> 00:24:55.000]  其他的地方就多災多難
[00:24:55.000 --> 00:24:57.000]  我們看到這裡的時候
[00:24:57.000 --> 00:24:59.000]  你會看得見
[00:24:59.000 --> 00:25:04.000]  朕的手的確無法察覺
[00:25:04.000 --> 00:25:06.000]  為何他會這樣做
[00:25:06.000 --> 00:25:09.000]  而實際上他就是要這樣
[00:25:12.000 --> 00:25:14.000]  我看到這裡的時候
[00:25:14.000 --> 00:25:19.000]  給我有一個很大的啟迪
[00:25:19.000 --> 00:25:24.000]  我記得我看到這些聖經搖曙的時候
[00:25:24.000 --> 00:25:28.000]  我就會想到我自己和家人的關係
[00:25:28.000 --> 00:25:32.000]  我自己和我媽媽在大陸的時候
[00:25:32.000 --> 00:25:34.000]  那些親戚的關係
[00:25:34.000 --> 00:25:38.000]  這邊的聖經給我看得見
[00:25:40.000 --> 00:25:45.000]  原來神容許人家加害於我們
[00:25:45.000 --> 00:25:47.000]  是出於祂的美意
[00:25:47.000 --> 00:25:52.000]  我曾經怨恨過我爸爸偏心
[00:25:52.000 --> 00:25:54.000]  我怨他偏心
[00:25:54.000 --> 00:25:56.000]  他是不是真的偏心呢
[00:25:56.000 --> 00:25:59.000]  或者你也可以考慮一下
[00:25:59.000 --> 00:26:01.000]  想想你認為他是不是偏心呢
[00:26:01.000 --> 00:26:05.000]  出街坐在巴士旁邊的那個
[00:26:05.000 --> 00:26:07.000]  鳳姐是我哥哥
[00:26:07.000 --> 00:26:09.000]  不會是我
[00:26:09.000 --> 00:26:14.000]  一般父母通常坐在哪裏呢
[00:26:14.000 --> 00:26:17.000]  當然是小兒子旁邊
[00:26:17.000 --> 00:26:21.000]  你說是不是
[00:26:21.000 --> 00:26:23.000]  有的人認為是的
[00:26:23.000 --> 00:26:27.000]  拉仔那些一般來說是父母坐在旁邊
[00:26:27.000 --> 00:26:29.000]  舉手吧
[00:26:29.000 --> 00:26:31.000]  拉仔我是拉仔
[00:26:31.000 --> 00:26:34.000]  但我從來沒有坐在他旁邊
[00:26:34.000 --> 00:26:36.000]  每次坐在他旁邊的就是哥哥
[00:26:37.000 --> 00:26:39.000]  第二哥哥畢業他一定出席
[00:26:39.000 --> 00:26:42.000]  我畢業未試過出席
[00:26:42.000 --> 00:26:45.000]  我拿獎未試過出席
[00:26:45.000 --> 00:26:48.000]  哥哥拿獎他會出席
[00:26:48.000 --> 00:26:52.000]  這些都是小事
[00:26:52.000 --> 00:26:54.000]  我也覺得小事
[00:26:54.000 --> 00:26:56.000]  不來就不來
[00:26:56.000 --> 00:26:58.000]  但有一樣東西
[00:26:58.000 --> 00:27:01.000]  我相信你不能不說他不偏心
[00:27:01.000 --> 00:27:06.000]  就是他死了之後的遺產
[00:27:06.000 --> 00:27:07.000]  我說過了
[00:27:07.000 --> 00:27:10.000]  全部是給一個人
[00:27:10.000 --> 00:27:12.000]  給誰呢
[00:27:12.000 --> 00:27:14.000]  給哥哥
[00:27:14.000 --> 00:27:16.000]  你說他是不是偏心呢
[00:27:16.000 --> 00:27:18.000]  有的人認為是的
[00:27:18.000 --> 00:27:20.000]  舉手吧
[00:27:20.000 --> 00:27:22.000]  你也同意吧
[00:27:22.000 --> 00:27:24.000]  我也覺得你同意的
[00:27:24.000 --> 00:27:26.000]  我也相信
[00:27:26.000 --> 00:27:29.000]  但那時我已經順得住
[00:27:29.000 --> 00:27:31.000]  我做了牧師
[00:27:31.000 --> 00:27:33.000]  我哥哥也做了牧師
[00:27:34.000 --> 00:27:37.000]  我心裏想如果不是因為這樣
[00:27:37.000 --> 00:27:39.000]  我們就沒有見證講
[00:27:39.000 --> 00:27:41.000]  但就是因為這樣
[00:27:41.000 --> 00:27:44.000]  讓人看見一個基督徒的家庭
[00:27:44.000 --> 00:27:46.000]  是門徒的家庭
[00:27:46.000 --> 00:27:48.000]  是與別不同的
[00:27:48.000 --> 00:27:50.000]  哥哥因為是牧師
[00:27:50.000 --> 00:27:53.000]  他很清楚他的價值觀和人生觀都改變了
[00:27:53.000 --> 00:27:55.000]  當看到那個遺囑
[00:27:55.000 --> 00:27:57.000]  爸爸已經死了
[00:27:57.000 --> 00:28:00.000]  他對著我們兄弟姐妹說
[00:28:00.000 --> 00:28:03.000]  爸爸留下一個這樣的遺囑
[00:28:03.000 --> 00:28:07.000]  將所有的東西交給他
[00:28:07.000 --> 00:28:09.000]  他的建議是這樣
[00:28:09.000 --> 00:28:11.000]  他問我們
[00:28:11.000 --> 00:28:13.000]  你們同意嗎
[00:28:13.000 --> 00:28:21.000]  建議就是捐一筆錢
[00:28:21.000 --> 00:28:23.000]  建一個蘇心紀念幼兒園
[00:28:23.000 --> 00:28:25.000]  因為爸爸喜歡小孩子
[00:28:25.000 --> 00:28:27.000]  以前是開孤兒園的
[00:28:27.000 --> 00:28:32.000]  然後剩下的錢平均分成四份
[00:28:32.000 --> 00:28:35.000]  連錢錢都算在內
[00:28:35.000 --> 00:28:38.000]  平均分成四份
[00:28:38.000 --> 00:28:40.000]  一份姐姐 一份哥哥
[00:28:40.000 --> 00:28:42.000]  一份我 一份妹妹
[00:28:42.000 --> 00:28:44.000]  他問我們同不同意
[00:28:44.000 --> 00:28:46.000]  如果是你同不同意嗎
[00:28:46.000 --> 00:28:48.000]  同意
[00:28:48.000 --> 00:28:51.000]  我當時心想
[00:28:51.000 --> 00:28:54.000]  其實我是不配領袖的
[00:28:54.000 --> 00:28:57.000]  我都說爸爸是信任哥哥
[00:28:57.000 --> 00:28:59.000]  我跟他說
[00:29:00.000 --> 00:29:02.000]  其實你自己作主就行了
[00:29:02.000 --> 00:29:05.000]  我自己是不配領袖的
[00:29:05.000 --> 00:29:08.000]  一方面那些東西不是我的
[00:29:08.000 --> 00:29:10.000]  第二在這麼多的子女當中
[00:29:10.000 --> 00:29:12.000]  我是最不孝順的一個
[00:29:12.000 --> 00:29:14.000]  不過幸好我信得住
[00:29:14.000 --> 00:29:16.000]  而爸爸也相信我們可以和好
[00:29:16.000 --> 00:29:19.000]  否則我想我會很難做牧師
[00:29:19.000 --> 00:29:25.000]  哥哥說我們這樣做吧
[00:29:25.000 --> 00:29:29.000]  所以平均四個都是這樣
[00:29:29.000 --> 00:29:31.000]  我為了這一切感恩
[00:29:31.000 --> 00:29:34.000]  而當我們做了這個決定的時候
[00:29:34.000 --> 00:29:36.000]  姐姐的移民
[00:29:36.000 --> 00:29:39.000]  大家一起合力幫忙
[00:29:39.000 --> 00:29:44.000]  然後每晚我們都會先買房子
[00:29:44.000 --> 00:29:48.000]  到我自己後來買房子要付首期的時候
[00:29:48.000 --> 00:29:50.000]  姐姐也拿了一些錢來
[00:29:50.000 --> 00:29:54.000]  給我們一起處理那單租金
[00:29:54.000 --> 00:29:57.000]  哥哥有需要我們都會這樣
[00:29:58.000 --> 00:29:59.000]  他不是有很大需要
[00:29:59.000 --> 00:30:03.000]  我看到這些的時候
[00:30:03.000 --> 00:30:05.000]  我心裏想
[00:30:05.000 --> 00:30:10.000]  這正正就是一個被價值觀重整之後
[00:30:10.000 --> 00:30:13.000]  一個門徒他們有的
[00:30:13.000 --> 00:30:17.000]  當我看到弱勢的生平
[00:30:17.000 --> 00:30:20.000]  就讓我開始回想我自己
[00:30:20.000 --> 00:30:24.000]  為什麼信得住之後沒有噩夢呢
[00:30:24.000 --> 00:30:27.000]  其實那些記憶都在的
[00:30:27.000 --> 00:30:28.000]  為什麼沒有噩夢呢
[00:30:28.000 --> 00:30:31.000]  因為我看到的是祝福
[00:30:31.000 --> 00:30:33.000]  我特別看到的祝福是什麼呢
[00:30:33.000 --> 00:30:35.000]  就是大衛給我的提醒
[00:30:35.000 --> 00:30:37.000]  大衛在詩篇說
[00:30:37.000 --> 00:30:40.000]  我父母離棄我
[00:30:40.000 --> 00:30:43.000]  耶和華卻收留我
[00:30:43.000 --> 00:30:45.000]  的確是
[00:30:45.000 --> 00:30:47.000]  撒姆爾去到耶西的家
[00:30:47.000 --> 00:30:50.000]  想去高立耶西其中一個兒子
[00:30:50.000 --> 00:30:52.000]  來做一個受告者
[00:30:52.000 --> 00:30:54.000]  但當然他沒有詳細告訴耶西
[00:30:55.000 --> 00:30:57.000]  然後耶西就叫了那些兒子來
[00:30:57.000 --> 00:30:59.000]  叫了七個
[00:30:59.000 --> 00:31:01.000]  大兒子先
[00:31:01.000 --> 00:31:03.000]  撒姆爾說不是他
[00:31:03.000 --> 00:31:05.000]  因為神說不是他
[00:31:05.000 --> 00:31:07.000]  所以撒姆爾說不是他
[00:31:07.000 --> 00:31:09.000]  那就是二兒子
[00:31:09.000 --> 00:31:11.000]  神又說不是他
[00:31:11.000 --> 00:31:13.000]  三兒子呢?不是
[00:31:13.000 --> 00:31:15.000]  四兒子呢?不是
[00:31:15.000 --> 00:31:17.000]  五兒子呢?不是
[00:31:17.000 --> 00:31:19.000]  六兒子呢?不是
[00:31:19.000 --> 00:31:21.000]  第七兒子呢?不是
[00:31:21.000 --> 00:31:23.000]  撒姆爾說沒有了
[00:31:24.000 --> 00:31:25.000]  還有一個
[00:31:25.000 --> 00:31:27.000]  在哪裡呢?看養
[00:31:27.000 --> 00:31:30.000]  七個兒子就在那裡吃牛扒
[00:31:30.000 --> 00:31:33.000]  小兒子呢?就要去看養
[00:31:33.000 --> 00:31:36.000]  一個人面對熊
[00:31:36.000 --> 00:31:38.000]  面對狼
[00:31:38.000 --> 00:31:40.000]  面對那些野獸
[00:31:40.000 --> 00:31:42.000]  來保護那些羊群
[00:31:42.000 --> 00:31:46.000]  但是大衛
[00:31:46.000 --> 00:31:48.000]  就是因為這些經歷
[00:31:48.000 --> 00:31:51.000]  以至他磨練到自己
[00:31:51.000 --> 00:31:53.000]  依靠神的心
[00:31:53.000 --> 00:31:55.000]  不僅是依靠神的心
[00:31:55.000 --> 00:31:57.000]  而是因為各種不同的操練
[00:31:57.000 --> 00:31:59.000]  以至成為一個勇士
[00:31:59.000 --> 00:32:02.000]  也能成為一個自謀
[00:32:02.000 --> 00:32:05.000]  各方面都豐富的一個勇士
[00:32:05.000 --> 00:32:08.000]  他可以打敗哥利亞
[00:32:08.000 --> 00:32:10.000]  可以帶領以色列人
[00:32:10.000 --> 00:32:12.000]  脫離非利人的手
[00:32:12.000 --> 00:32:14.000]  全部是因為什麼呢?
[00:32:14.000 --> 00:32:16.000]  就是過去各種不同
[00:32:16.000 --> 00:32:18.000]  你可以這麼說
[00:32:18.000 --> 00:32:22.000]  最大的逆境
[00:32:22.000 --> 00:32:24.000]  最大的逆境的磨練
[00:32:24.000 --> 00:32:26.000]  他都經歷過
[00:32:26.000 --> 00:32:28.000]  因為這樣面對困難
[00:32:28.000 --> 00:32:31.000]  對他來說一點都不是困難
[00:32:31.000 --> 00:32:33.000]  各位親愛的弟兄姊妹
[00:32:33.000 --> 00:32:35.000]  我想到這件事的時候
[00:32:35.000 --> 00:32:37.000]  我就會突然感覺到
[00:32:37.000 --> 00:32:39.000]  神過去給我們自己
[00:32:39.000 --> 00:32:42.000]  不是一個受寵的人
[00:32:42.000 --> 00:32:44.000]  其實是對我們有益的
[00:32:44.000 --> 00:32:46.000]  目的是什麼呢?
[00:32:46.000 --> 00:32:48.000]  是給我們加料的神學訓練
[00:32:48.000 --> 00:32:50.000]  透過這個訓練
[00:32:51.000 --> 00:32:52.000]  你更加能夠了解
[00:32:52.000 --> 00:32:54.000]  受壓迫的人的處境
[00:32:54.000 --> 00:32:57.000]  苦難中的人的需要
[00:32:57.000 --> 00:32:59.000]  逆境中的人
[00:32:59.000 --> 00:33:01.000]  你如何幫他們尋求出路
[00:33:01.000 --> 00:33:04.000]  各位親愛的弟兄姊妹
[00:33:04.000 --> 00:33:06.000]  從當中
[00:33:06.000 --> 00:33:08.000]  我發覺到
[00:33:08.000 --> 00:33:10.000]  你怎麼可能會恨呢?
[00:33:10.000 --> 00:33:12.000]  神看著你
[00:33:12.000 --> 00:33:14.000]  神看著你
[00:33:14.000 --> 00:33:16.000]  給你加料的訓練
[00:33:16.000 --> 00:33:18.000]  目的就是重用你
[00:33:18.000 --> 00:33:20.000]  重用到什麼地步呢?
[00:33:20.000 --> 00:33:21.000]  就像藥室一樣
[00:33:21.000 --> 00:33:23.000]  神看著藥室
[00:33:23.000 --> 00:33:27.000]  看著它好像法老的父親
[00:33:27.000 --> 00:33:29.000]  法老全家的主
[00:33:29.000 --> 00:33:31.000]  埃及全地的宰相
[00:33:31.000 --> 00:33:33.000]  祂就要看著它
[00:33:33.000 --> 00:33:36.000]  讓它成為神重用的棋子
[00:33:36.000 --> 00:33:38.000]  如果是這樣
[00:33:38.000 --> 00:33:41.000]  你怎麼可能會有怨恨呢?
[00:33:41.000 --> 00:33:43.000]  在你的心裡
[00:33:43.000 --> 00:33:45.000]  你只會有感恩
[00:33:45.000 --> 00:33:47.000]  藥室的心
[00:33:47.000 --> 00:33:49.000]  只會感恩
[00:33:49.000 --> 00:33:52.000]  因為如果不是被賣到埃及
[00:33:52.000 --> 00:33:54.000]  藥室不會有這樣的機會
[00:33:54.000 --> 00:33:57.000]  平步青雲上到來
[00:33:57.000 --> 00:33:59.000]  孟子也說
[00:33:59.000 --> 00:34:02.000]  天將降大淫於世人
[00:34:02.000 --> 00:34:04.000]  必先什麼人?
[00:34:04.000 --> 00:34:06.000]  奴其筋骨
[00:34:06.000 --> 00:34:08.000]  苦其心志
[00:34:08.000 --> 00:34:10.000]  餓其體膚
[00:34:10.000 --> 00:34:12.000]  空乏其身
[00:34:12.000 --> 00:34:14.000]  然後行乏亂其所為
[00:34:14.000 --> 00:34:16.000]  是以動心忍性
[00:34:16.000 --> 00:34:18.000]  增益其所不甩
[00:34:18.000 --> 00:34:19.000]  神也是一樣
[00:34:19.000 --> 00:34:23.000]  所以當神容許這一切的逆境
[00:34:23.000 --> 00:34:25.000]  淋到我們身上的時候
[00:34:25.000 --> 00:34:28.000]  目的都是叫我們有益
[00:34:28.000 --> 00:34:30.000]  為我們好
[00:34:30.000 --> 00:34:32.000]  第三
[00:34:32.000 --> 00:34:35.000]  藥書也要徹底
[00:34:35.000 --> 00:34:39.000]  我們一起看看這一段聖經
[00:34:39.000 --> 00:34:44.000]  《創世紀五十章》十五到二十一節
[00:34:44.000 --> 00:34:46.000]  我們一起讀
[00:34:47.000 --> 00:34:50.000]  藥室的哥哥們見父親死了就說
[00:34:50.000 --> 00:34:52.000]  或者藥室懷恨我們
[00:34:52.000 --> 00:34:55.000]  照著我們從前代他一切的惡
[00:34:55.000 --> 00:34:57.000]  足足地報復我們
[00:34:57.000 --> 00:34:59.000]  他們就打發人去見藥室說
[00:34:59.000 --> 00:35:02.000]  你父親未死而先吩咐說
[00:35:02.000 --> 00:35:04.000]  你們要對藥室這樣說
[00:35:04.000 --> 00:35:07.000]  從前你哥哥們惡待你
[00:35:07.000 --> 00:35:10.000]  求你饒恕他們的過犯和罪惡
[00:35:10.000 --> 00:35:14.000]  如今求你饒恕你父親之臣的僕人的過犯
[00:35:14.000 --> 00:35:16.000]  他們對藥室說者說
[00:35:16.000 --> 00:35:20.000]  藥室就哭了那僕人的主人
[00:35:20.000 --> 00:35:22.000]  或者我們試一試看看
[00:35:22.000 --> 00:35:24.000]  在這段聖經
[00:35:24.000 --> 00:35:31.000]  非常清楚地說到藥室的哥哥
[00:35:31.000 --> 00:35:33.000]  他們在這個地方
[00:35:33.000 --> 00:35:35.000]  因為記得
[00:35:35.000 --> 00:35:38.000]  爸爸在生的時候
[00:35:38.000 --> 00:35:42.000]  他們都因為有爸爸在
[00:35:42.000 --> 00:35:45.000]  可以成為他們的護蔭
[00:35:45.000 --> 00:35:47.000]  但是爸爸一死之後
[00:35:47.000 --> 00:35:49.000]  他們就害怕
[00:35:49.000 --> 00:35:52.000]  因為害怕我們繼續讀下面十八字
[00:35:52.000 --> 00:35:56.000]  他的哥哥們又來苦服在他面前說
[00:35:56.000 --> 00:35:58.000]  我們是你的僕人
[00:35:58.000 --> 00:36:00.000]  藥室對他們說
[00:36:00.000 --> 00:36:02.000]  不要害怕我豈能代替神呢
[00:36:02.000 --> 00:36:05.000]  從前你們的意思是要害我
[00:36:05.000 --> 00:36:07.000]  但神的意思是好的
[00:36:07.000 --> 00:36:09.000]  要保存許多人的生命
[00:36:09.000 --> 00:36:11.000]  成就今天的光景
[00:36:11.000 --> 00:36:13.000]  現在你們不要害怕
[00:36:14.000 --> 00:36:16.000]  我必養活你們和你們的婦人孩子
[00:36:16.000 --> 00:36:20.000]  於是藥室用親愛的話安慰他們
[00:36:20.000 --> 00:36:22.000]  在這段聖經
[00:36:22.000 --> 00:36:29.000]  他的哥哥每一句話都打爸爸出來
[00:36:29.000 --> 00:36:33.000]  怎樣打呢?
[00:36:33.000 --> 00:36:36.000]  十六字 你父親未死
[00:36:36.000 --> 00:36:38.000]  他不是說我們的父親
[00:36:38.000 --> 00:36:40.000]  是你的爸爸
[00:36:40.000 --> 00:36:42.000]  是藥室的爸爸
[00:36:43.000 --> 00:36:47.000]  這些哥哥的招數是這樣的
[00:36:47.000 --> 00:36:49.000]  媽媽都說是你爸爸
[00:36:49.000 --> 00:36:52.000]  在未死之前這樣說的
[00:36:52.000 --> 00:36:54.000]  你們要對藥室這樣說
[00:36:54.000 --> 00:36:56.000]  從前你的哥哥惡待你
[00:36:56.000 --> 00:36:58.000]  求你饒恕他的過犯和罪惡
[00:36:58.000 --> 00:37:03.000]  如今求你饒恕你父親神的僕人的過犯
[00:37:03.000 --> 00:37:07.000]  是你父親神的僕人的過犯
[00:37:07.000 --> 00:37:09.000]  不單打爸爸
[00:37:09.000 --> 00:37:11.000]  還要打神出來
[00:37:12.000 --> 00:37:13.000]  還要他做這件事
[00:37:13.000 --> 00:37:16.000]  當他們這樣對藥室說
[00:37:16.000 --> 00:37:18.000]  藥室怎樣呢?
[00:37:18.000 --> 00:37:23.000]  哭
[00:37:23.000 --> 00:37:26.000]  在他們面前哭
[00:37:26.000 --> 00:37:28.000]  然後哥哥一看見哭
[00:37:28.000 --> 00:37:30.000]  哥哥就趴在那裡
[00:37:30.000 --> 00:37:32.000]  我們是你的僕人
[00:37:32.000 --> 00:37:34.000]  你們喜歡怎樣洗就怎樣洗
[00:37:34.000 --> 00:37:36.000]  但藥室對他們說
[00:37:36.000 --> 00:37:38.000]  不要害怕
[00:37:38.000 --> 00:37:40.000]  我豈能代替神
[00:37:41.000 --> 00:37:43.000]  他是真心這樣說
[00:37:43.000 --> 00:37:45.000]  實際上藥室當時
[00:37:45.000 --> 00:37:47.000]  他是操生殺之權
[00:37:47.000 --> 00:37:49.000]  他不需要出手
[00:37:49.000 --> 00:37:51.000]  一句句說話
[00:37:51.000 --> 00:37:53.000]  全部他的哥哥人頭落地
[00:37:53.000 --> 00:37:56.000]  但他有沒有這樣做?
[00:37:56.000 --> 00:37:58.000]  不是
[00:37:58.000 --> 00:38:00.000]  二十字
[00:38:00.000 --> 00:38:02.000]  從前你們的意思是要害我
[00:38:02.000 --> 00:38:04.000]  是,我清楚的
[00:38:04.000 --> 00:38:06.000]  但神的意思遠是好的
[00:38:06.000 --> 00:38:08.000]  說要保存多人的性命
[00:38:08.000 --> 00:38:10.000]  是保存多人的性命
[00:38:10.000 --> 00:38:11.000]  是拯救今天的光景
[00:38:11.000 --> 00:38:13.000]  什麼光景?
[00:38:13.000 --> 00:38:15.000]  就是叫我可以成為像法老的爸爸一樣
[00:38:15.000 --> 00:38:17.000]  成為法老的家主人一樣
[00:38:17.000 --> 00:38:20.000]  又成為埃及全地的宰相
[00:38:20.000 --> 00:38:23.000]  這個光景
[00:38:23.000 --> 00:38:25.000]  所以二十一節他說
[00:38:25.000 --> 00:38:27.000]  現在你們不要害怕
[00:38:27.000 --> 00:38:29.000]  我必養活你們
[00:38:29.000 --> 00:38:31.000]  和你們的婦人和孩子
[00:38:31.000 --> 00:38:34.000]  而且藥室還用親愛的話
[00:38:34.000 --> 00:38:38.000]  安慰他們
[00:38:39.000 --> 00:38:40.000]  他怕他們難過
[00:38:40.000 --> 00:38:43.000]  有罪疚感
[00:38:43.000 --> 00:38:45.000]  他用親愛的話
[00:38:45.000 --> 00:38:48.000]  來安慰他們
[00:38:48.000 --> 00:38:50.000]  我們今天做基督徒
[00:38:50.000 --> 00:38:53.000]  耶穌基督同樣給我們一個教導
[00:38:53.000 --> 00:38:56.000]  這個教導就是
[00:38:56.000 --> 00:38:58.000]  馬太福音六章十四十五節的教導
[00:38:58.000 --> 00:39:02.000]  我們一起讀
[00:39:02.000 --> 00:39:04.000]  你們要恕人的過犯
[00:39:04.000 --> 00:39:06.000]  你們的天父也必要恕你們的過犯
[00:39:08.000 --> 00:39:09.000]  你們的天父也必要恕你們的過犯
[00:39:09.000 --> 00:39:11.000]  你們的天父也必要恕你們的過犯
[00:39:11.000 --> 00:39:13.000]  頂智妹
[00:39:13.000 --> 00:39:15.000]  如果我們不要恕一個人
[00:39:15.000 --> 00:39:17.000]  我們憎恨一個人
[00:39:17.000 --> 00:39:19.000]  不放過一個人
[00:39:19.000 --> 00:39:21.000]  誰會辛苦呢?
[00:39:21.000 --> 00:39:23.000]  是自己辛苦
[00:39:23.000 --> 00:39:25.000]  不是別人辛苦
[00:39:25.000 --> 00:39:27.000]  是我們自己辛苦
[00:39:27.000 --> 00:39:29.000]  怎麼辛苦呢?
[00:39:29.000 --> 00:39:31.000]  噩夢
[00:39:31.000 --> 00:39:33.000]  第二
[00:39:33.000 --> 00:39:35.000]  沒有好的胃口
[00:39:35.000 --> 00:39:37.000]  第三
[00:39:37.000 --> 00:39:38.000]  身體就會出現問題
[00:39:38.000 --> 00:39:40.000]  第三
[00:39:40.000 --> 00:39:42.000]  身體就會出現問題
[00:39:42.000 --> 00:39:44.000]  所以胃病不是胃的問題
[00:39:44.000 --> 00:39:46.000]  是我們的心靈
[00:39:46.000 --> 00:39:48.000]  心情的問題
[00:39:48.000 --> 00:39:50.000]  你的心不開心
[00:39:50.000 --> 00:39:52.000]  你整個的身體狀況
[00:39:52.000 --> 00:39:54.000]  都會不好
[00:39:54.000 --> 00:39:56.000]  但如果我們自己本身的胸襟廣
[00:39:56.000 --> 00:39:58.000]  甚麼都會看得開
[00:39:58.000 --> 00:40:00.000]  甚麼都從正面去看的時候
[00:40:00.000 --> 00:40:02.000]  你整個人是會不同的
[00:40:02.000 --> 00:40:04.000]  各位親愛的
[00:40:05.000 --> 00:40:06.000]  頂智妹
[00:40:06.000 --> 00:40:08.000]  在這段聖經當中
[00:40:08.000 --> 00:40:11.000]  祂就是要你和我學一些功課
[00:40:11.000 --> 00:40:13.000]  我們今天
[00:40:13.000 --> 00:40:15.000]  是否願意
[00:40:15.000 --> 00:40:17.000]  都願意
