
[00:00:00.000 --> 00:00:06.560]  我打算用三次崇拜港獨的時間
[00:17:26.320 --> 00:17:28.320]  還記得這三個
[00:17:28.320 --> 00:17:30.320]  人物的比喻
[00:17:30.320 --> 00:17:32.320]  我簡單讀給大家聽
[00:17:32.320 --> 00:17:34.320]  第一個就是好的徵兵
[00:17:34.320 --> 00:17:36.320]  好的軍人
[00:17:36.320 --> 00:17:38.320]  做一個比喻
[00:17:38.320 --> 00:17:40.320]  當兵的人不讓誓無前身
[00:17:40.320 --> 00:17:42.320]  為要使那
[00:17:42.320 --> 00:17:44.320]  召兵的人歡喜
[00:17:44.320 --> 00:17:46.320]  第二
[00:17:46.320 --> 00:17:48.320]  是運動選手
[00:17:48.320 --> 00:17:50.320]  競賽的人
[00:17:50.320 --> 00:17:52.320]  若不遵守規則
[00:17:52.320 --> 00:17:54.320]  就不能得冠冕
[00:17:54.320 --> 00:17:56.320]  第三
[00:17:56.320 --> 00:17:58.320]  是農夫
[00:17:58.320 --> 00:18:00.320]  努力的農夫
[00:18:00.320 --> 00:18:02.320]  努力的農夫
[00:18:02.320 --> 00:18:04.320]  你才是得償他的果實
[00:18:04.320 --> 00:18:06.320]  你才是得償他的果實
[00:18:06.320 --> 00:18:08.320]  你才是得償他的果實
[00:18:08.320 --> 00:18:10.320]  修成
[00:18:10.320 --> 00:18:12.320]  三種的人
[00:18:12.320 --> 00:18:14.320]  剛才兩種的器皿
[00:18:14.320 --> 00:18:16.320]  三種的人
[00:18:16.320 --> 00:18:18.320]  這三種的人是徵兵
[00:18:18.320 --> 00:18:20.320]  運動選手
[00:18:20.320 --> 00:18:22.320]  和
[00:18:22.320 --> 00:18:24.320]  努力的農夫
[00:18:24.320 --> 00:18:26.320]  我們還沒詳細看進去
[00:18:26.320 --> 00:18:28.320]  這三個想說什麼之前
[00:18:28.320 --> 00:18:30.320]  這三個人其實
[00:18:30.320 --> 00:18:32.320]  一看就已經有一種比較
[00:18:32.320 --> 00:18:34.320]  共同性
[00:18:34.320 --> 00:18:36.320]  這三類的人都是很堅持的人
[00:18:36.320 --> 00:18:38.320]  這三類的人都是很堅持的人
[00:18:38.320 --> 00:18:40.320]  都是很堅強的人
[00:18:40.320 --> 00:18:42.320]  很有士氣
[00:18:42.320 --> 00:18:44.320]  不是躺平的
[00:18:44.320 --> 00:18:46.320]  有目標的
[00:18:46.320 --> 00:18:48.320]  要得到為止
[00:18:48.320 --> 00:18:50.320]  這三種的人都是這樣
[00:18:50.320 --> 00:18:52.320]  事實上也是
[00:18:52.320 --> 00:18:54.320]  都是這種挑戰
[00:18:54.320 --> 00:18:56.320]  是挑戰和提醒
[00:18:56.320 --> 00:18:58.320]  我們進入這三種的人
[00:18:58.320 --> 00:19:00.320]  我們進入這三種的人
[00:19:00.320 --> 00:19:02.320]  特別想強調他們哪一方面
[00:19:02.320 --> 00:19:04.320]  我們花一點時間
[00:19:04.320 --> 00:19:06.320]  第一
[00:19:06.320 --> 00:19:08.320]  關於徵兵
[00:19:08.320 --> 00:19:10.320]  普羅話一個好的兵
[00:19:10.320 --> 00:19:12.320]  有兩樣東西
[00:19:12.320 --> 00:19:14.320]  你要記住
[00:19:14.320 --> 00:19:16.320]  第一
[00:19:16.320 --> 00:19:18.320]  他不會將勢無前身
[00:19:18.320 --> 00:19:20.320]  不會讓任何東西
[00:19:20.320 --> 00:19:22.320]  去纏繞他
[00:19:22.320 --> 00:19:24.320]  纏繞他
[00:19:24.320 --> 00:19:26.320]  這是他的重心
[00:19:26.320 --> 00:19:28.320]  不會讓他纏繞
[00:19:28.320 --> 00:19:30.320]  第二他有目的
[00:19:30.320 --> 00:19:32.320]  是因為他有目標
[00:19:32.320 --> 00:19:34.320]  是要令到招他的人喜歡
[00:19:34.320 --> 00:19:36.320]  是因為他有目標
[00:19:36.320 --> 00:19:38.320]  當然在直接的背景裏
[00:19:38.320 --> 00:19:40.320]  就是他的將軍或是
[00:19:40.320 --> 00:19:42.320]  他的上司
[00:19:42.320 --> 00:19:44.320]  當然在這裏是說我們的神
[00:19:44.320 --> 00:19:46.320]  我們的主
[00:19:46.320 --> 00:19:48.320]  我們的呼召
[00:19:48.320 --> 00:19:50.320]  徵兵兩樣東西
[00:19:50.320 --> 00:19:52.320]  呼召他的喜歡
[00:19:52.320 --> 00:19:54.320]  和他堅持
[00:19:54.320 --> 00:19:56.320]  提醒自己不會讓任何的
[00:19:56.320 --> 00:19:58.320]  勢無前身
[00:19:58.320 --> 00:20:00.320]  老實說
[00:20:00.320 --> 00:20:02.320]  打仗做軍人
[00:20:02.320 --> 00:20:04.320]  都很多勢務
[00:20:04.320 --> 00:20:06.320]  要做的
[00:20:06.320 --> 00:20:08.320]  他都要吃飯
[00:20:08.320 --> 00:20:10.320]  他都要睡覺
[00:20:10.320 --> 00:20:12.320]  他都要找時間出來寫家書
[00:20:12.320 --> 00:20:14.320]  這些勢務是
[00:20:14.320 --> 00:20:16.320]  走不掉的
[00:20:16.320 --> 00:20:18.320]  正如每一個人一樣
[00:20:18.320 --> 00:20:20.320]  但做一個軍人有什麼不同呢
[00:20:20.320 --> 00:20:22.320]  他不同的地方
[00:20:22.320 --> 00:20:24.320]  他都要做這些勢務
[00:20:24.320 --> 00:20:26.320]  不過這個勢務第一
[00:20:26.320 --> 00:20:28.320]  是對他來講纏不住的
[00:20:28.320 --> 00:20:30.320]  第二他做這些勢務
[00:20:30.320 --> 00:20:32.320]  和打仗無關
[00:20:32.320 --> 00:20:34.320]  他的心
[00:20:34.320 --> 00:20:36.320]  他的focus
[00:20:36.320 --> 00:20:38.320]  他的焦點都不會改的
[00:20:38.320 --> 00:20:40.320]  他提醒自己
[00:20:40.320 --> 00:20:42.320]  我做這些事
[00:20:42.320 --> 00:20:44.320]  但我要向著當兵
[00:20:44.320 --> 00:20:46.320]  要打仗的目標
[00:20:46.320 --> 00:20:48.320]  繼續做
[00:20:48.320 --> 00:20:50.320]  好像我要吃東西
[00:20:50.320 --> 00:20:52.320]  他都要吃飯
[00:20:52.320 --> 00:20:54.320]  不過吃飯的時候
[00:20:54.320 --> 00:20:56.320]  他就會提醒自己
[00:20:56.320 --> 00:20:58.320]  我現在是來幫兵的
[00:20:58.320 --> 00:21:00.320]  所以我要打仗
[00:21:00.320 --> 00:21:02.320]  我不能夠讓自己不夠精力
[00:21:02.320 --> 00:21:04.320]  所以要吃得好
[00:21:04.320 --> 00:21:06.320]  還有我又不可以
[00:21:06.320 --> 00:21:08.320]  隨便喜歡吃什麼都可以
[00:21:08.320 --> 00:21:10.320]  因為我不可以太肥
[00:21:10.320 --> 00:21:12.320]  以致我不能夠靈活
[00:21:12.320 --> 00:21:14.320]  每一樣東西
[00:21:14.320 --> 00:21:16.320]  雖然他在吃飯
[00:21:16.320 --> 00:21:18.320]  但他所做的事雖然是勢務
[00:21:18.320 --> 00:21:20.320]  但這個勢務是指著
[00:21:20.320 --> 00:21:22.320]  他幫兵的焦點
[00:21:22.320 --> 00:21:24.320]  和重心去做
[00:21:24.320 --> 00:21:26.320]  這個就是好軍人
[00:21:26.320 --> 00:21:28.320]  如果他想吃什麼
[00:21:28.320 --> 00:21:30.320]  就吃什麼
[00:21:30.320 --> 00:21:32.320]  這個就不是好軍人
[00:21:32.320 --> 00:21:34.320]  他也會被那些勢務纏
[00:21:34.320 --> 00:21:36.320]  所以那些是勢務
[00:21:36.320 --> 00:21:38.320]  他都要睡覺的
[00:21:38.320 --> 00:21:40.320]  但他睡覺的時候
[00:21:40.320 --> 00:21:42.320]  他每次提醒自己
[00:21:42.320 --> 00:21:44.320]  不是的,我明天要很早起床操練
[00:21:44.320 --> 00:21:46.320]  所以今晚如果睡多夜
[00:21:46.320 --> 00:21:48.320]  我就不夠精神
[00:21:48.320 --> 00:21:50.320]  雖然他都不是很想睡
[00:21:50.320 --> 00:21:54.320]  雖然可以直接和他打仗無關
[00:21:54.320 --> 00:21:56.320]  但他都向著打仗的目標
[00:21:56.320 --> 00:21:58.320]  因為他知道
[00:21:58.320 --> 00:22:00.320]  如果他能夠這樣做的時候
[00:22:00.320 --> 00:22:02.320]  呼召他來的那位就歡喜了
[00:22:02.320 --> 00:22:04.320]  就滿足了
[00:22:04.320 --> 00:22:06.320]  如果不是他就不是好軍人
[00:22:06.320 --> 00:22:08.320]  聖經裡面都是
[00:22:08.320 --> 00:22:10.320]  你發覺不是所有都是神職人員
[00:22:10.320 --> 00:22:12.320]  有些都是做勢務的
[00:22:12.320 --> 00:22:14.320]  譬如尼西米
[00:22:14.320 --> 00:22:16.320]  尼西米是建城牆
[00:22:16.320 --> 00:22:18.320]  耶路撒冷是建城牆
[00:22:18.320 --> 00:22:20.320]  他只是安排一些人
[00:22:20.320 --> 00:22:22.320]  是一個行政官
[00:22:22.320 --> 00:22:24.320]  他叫那些人這樣做
[00:22:24.320 --> 00:22:26.320]  這些人在這裡,這些人在那裡
[00:22:26.320 --> 00:22:28.320]  但你發覺整個尼西米的
[00:22:28.320 --> 00:22:30.320]  尼西米的心智
[00:22:30.320 --> 00:22:32.320]  他雖然在做這些勢務
[00:22:32.320 --> 00:22:34.320]  但他要帶著一個在神的面前
[00:22:34.320 --> 00:22:36.320]  打仗的心來做
[00:22:36.320 --> 00:22:38.320]  每一次困難的時候
[00:22:38.320 --> 00:22:40.320]  第一樣就想起,不是的
[00:22:40.320 --> 00:22:42.320]  神會幫我們的,所以求神幫我們
[00:22:42.320 --> 00:22:44.320]  然後他建好的時候
[00:22:44.320 --> 00:22:46.320]  第一個反應
[00:22:46.320 --> 00:22:48.320]  他建好城牆之後
[00:22:48.320 --> 00:22:50.320]  他說我要讓人知道
[00:22:50.320 --> 00:22:52.320]  原來這是神給我們的恩典
[00:22:52.320 --> 00:22:54.320]  於是我們建好
[00:22:54.320 --> 00:22:56.320]  每一樣東西都是為了打仗
[00:22:56.320 --> 00:22:58.320]  每一樣東西都是為了神恩,這個就是好軍人
[00:22:58.320 --> 00:23:00.320]  不是沒有勢務的
[00:23:00.320 --> 00:23:02.320]  這裡不是我也有勢務的
[00:23:02.320 --> 00:23:04.320]  我也要看小朋友,我也要叫他
[00:23:04.320 --> 00:23:06.320]  和他一起上學,或者和他玩學校
[00:23:06.320 --> 00:23:08.320]  你上班的時候
[00:23:08.320 --> 00:23:10.320]  你可以,你也要在
[00:23:10.320 --> 00:23:12.320]  辦公室裡面面對很多
[00:23:12.320 --> 00:23:14.320]  辦公室的政治,面對很多
[00:23:14.320 --> 00:23:16.320]  不同類型的人,但是你說
[00:23:16.320 --> 00:23:18.320]  每一句話,所做的每一樣東西
[00:23:18.320 --> 00:23:20.320]  一個好的徵兵就是,這些都是很
[00:23:20.320 --> 00:23:22.320]  勢務的東西,不過不會纏擾你
[00:23:22.320 --> 00:23:24.320]  不會拉到你不成為一個基督徒
[00:23:24.320 --> 00:23:26.320]  的形象
[00:23:26.320 --> 00:23:28.320]  和那個標準
[00:23:28.320 --> 00:23:30.320]  然後每一樣東西的時候,甚至將
[00:23:30.320 --> 00:23:32.320]  神等下去的時候,讓他成為你
[00:23:32.320 --> 00:23:34.320]  更加看到
[00:23:34.320 --> 00:23:36.320]  更加經歷到神的
[00:23:36.320 --> 00:23:38.320]  那個機會,這個就是
[00:23:38.320 --> 00:23:40.320]  好的徵兵
[00:23:40.320 --> 00:23:42.320]  這個就是這裡
[00:23:42.320 --> 00:23:44.320]  經常提到的
[00:23:44.320 --> 00:23:46.320]  勢務
[00:23:46.320 --> 00:23:48.320]  但是不會
[00:23:48.320 --> 00:23:50.320]  改變我們的焦點
[00:23:50.320 --> 00:23:54.320]  第二個
[00:23:54.320 --> 00:23:56.320]  就是運動選手
[00:23:56.320 --> 00:23:58.320]  運動員
[00:23:58.320 --> 00:24:00.320]  參加競賽的運動員
[00:24:00.320 --> 00:24:02.320]  若不遵守
[00:24:02.320 --> 00:24:04.320]  規則,就不能
[00:24:04.320 --> 00:24:06.320]  得冠冕
[00:24:06.320 --> 00:24:10.320]  這裡特別挑出了一件事
[00:24:10.320 --> 00:24:12.320]  就是
[00:24:12.320 --> 00:24:14.320]  運動員當然想得到
[00:24:14.320 --> 00:24:16.320]  獎牌
[00:24:16.320 --> 00:24:18.320]  不過你要得到獎牌
[00:24:18.320 --> 00:24:20.320]  一個最重要的
[00:24:20.320 --> 00:24:22.320]  標準和條件
[00:24:22.320 --> 00:24:24.320]  就是要守規矩
[00:24:24.320 --> 00:24:26.320]  這裡很特別
[00:24:26.320 --> 00:24:28.320]  點出了守規矩
[00:24:28.320 --> 00:24:30.320]  的重要性
[00:24:30.320 --> 00:24:32.320]  其實做運動員
[00:24:32.320 --> 00:24:34.320]  是很明白的,任何一個
[00:24:34.320 --> 00:24:36.320]  運動員,就算這個獎牌
[00:24:36.320 --> 00:24:38.320]  多麼重要,多麼希望
[00:24:38.320 --> 00:24:40.320]  得到獎牌,但絕對
[00:24:40.320 --> 00:24:42.320]  不可以彈球目的
[00:24:42.320 --> 00:24:44.320]  不擇手段
[00:24:44.320 --> 00:24:46.320]  為什麼?運動員最明白
[00:24:46.320 --> 00:24:48.320]  你犯了規
[00:24:48.320 --> 00:24:50.320]  你不要說拿不拿到獎牌
[00:24:50.320 --> 00:24:52.320]  你根本沒資格問你自己拿不拿到獎牌
[00:24:52.320 --> 00:24:54.320]  你都不玩了
[00:24:54.320 --> 00:24:56.320]  要不你就不要參加這場競賽
[00:24:56.320 --> 00:24:58.320]  你一上場的時候
[00:24:58.320 --> 00:25:00.320]  你要守規矩
[00:25:00.320 --> 00:25:02.320]  這個規矩好像很不合理
[00:25:02.320 --> 00:25:04.320]  這個規矩怎麼守的
[00:25:04.320 --> 00:25:06.320]  不公平的
[00:25:06.320 --> 00:25:08.320]  對不起
[00:25:08.320 --> 00:25:10.320]  要不就不要玩了
[00:25:10.320 --> 00:25:12.320]  競賽的時候要守規矩
[00:25:12.320 --> 00:25:14.320]  不守也不行
[00:25:14.320 --> 00:25:16.320]  就像我們常聽到的新聞
[00:25:16.320 --> 00:25:18.320]  吃禁藥的
[00:25:18.320 --> 00:25:20.320]  驗出吃禁藥,不是啊,那些只是中藥
[00:25:20.320 --> 00:25:22.320]  中藥也算禁藥?
[00:25:22.320 --> 00:25:24.320]  好品而已
[00:25:24.320 --> 00:25:26.320]  你說你的
[00:25:26.320 --> 00:25:28.320]  你有你的說法
[00:25:28.320 --> 00:25:30.320]  但驗出有
[00:25:30.320 --> 00:25:32.320]  那個成分,就是禁藥
[00:25:32.320 --> 00:25:34.320]  那你就不用了
[00:25:34.320 --> 00:25:38.320]  這個很重要的規矩
[00:25:38.320 --> 00:25:40.320]  其實
[00:25:40.320 --> 00:25:42.320]  當我們有
[00:25:42.320 --> 00:25:44.320]  其實很容易犯的一個錯誤
[00:25:44.320 --> 00:25:46.320]  因為尤其是
[00:25:46.320 --> 00:25:48.320]  那個目標
[00:25:48.320 --> 00:25:50.320]  你發覺
[00:25:50.320 --> 00:25:52.320]  很高尚的時候
[00:25:52.320 --> 00:25:54.320]  我們更容易有一個傾向
[00:25:54.320 --> 00:25:56.320]  為了那個目標
[00:25:56.320 --> 00:25:58.320]  大概可以規矩不用守
[00:25:58.320 --> 00:26:00.320]  這個問題就是這樣
[00:26:00.320 --> 00:26:02.320]  你覺得
[00:26:02.320 --> 00:26:04.320]  如果可以不用守的時候
[00:26:04.320 --> 00:26:06.320]  你犯規的時候
[00:26:06.320 --> 00:26:08.320]  你就根本沒有機會
[00:26:08.320 --> 00:26:10.320]  拿到那個獎牌
[00:26:10.320 --> 00:26:12.320]  其實
[00:26:12.320 --> 00:26:14.320]  你不犯規也不一定拿到獎牌
[00:26:14.320 --> 00:26:16.320]  你犯規
[00:26:16.320 --> 00:26:18.320]  就不用說一定拿不到獎牌
[00:26:18.320 --> 00:26:20.320]  你明不明白
[00:26:20.320 --> 00:26:22.320]  這裡聖經裡面很強調
[00:26:22.320 --> 00:26:24.320]  那個過程裡面
[00:26:24.320 --> 00:26:26.320]  你對自己的操守
[00:26:26.320 --> 00:26:28.320]  同樣重要,和目標同樣重要
[00:26:28.320 --> 00:26:30.320]  因為事實上我們是
[00:26:30.320 --> 00:26:32.320]  我們發覺這個世界很容易有
[00:26:32.320 --> 00:26:34.320]  這樣的傾向
[00:26:34.320 --> 00:26:36.320]  當我們真的想不守規矩的時候
[00:26:36.320 --> 00:26:38.320]  我們總是有
[00:26:38.320 --> 00:26:40.320]  很高尚的很堂皇的理由
[00:26:40.320 --> 00:26:42.320]  人人都是這樣做
[00:26:42.320 --> 00:26:44.320]  只是我嗎
[00:26:44.320 --> 00:26:46.320]  每個人都是這樣做
[00:26:46.320 --> 00:26:48.320]  這樣的規矩
[00:26:48.320 --> 00:26:50.320]  怎麼守啊
[00:26:50.320 --> 00:26:52.320]  很堂皇的理由
[00:26:52.320 --> 00:26:54.320]  於是你就釋放了自己
[00:26:54.320 --> 00:26:56.320]  可以不守規矩的界線
[00:26:56.320 --> 00:26:58.320]  一釋放了之後
[00:26:58.320 --> 00:27:00.320]  結果你的任性
[00:27:00.320 --> 00:27:02.320]  反正都不用守
[00:27:02.320 --> 00:27:04.320]  於是你的私慾
[00:27:04.320 --> 00:27:06.320]  甚至暴力全部都出來
[00:27:06.320 --> 00:27:08.320]  這個才是很大的
[00:27:08.320 --> 00:27:10.320]  引誘和恐怖
[00:27:10.320 --> 00:27:14.320]  坦白說
[00:27:14.320 --> 00:27:16.320]  我真的覺得
[00:27:16.320 --> 00:27:18.320]  我的感覺
[00:27:18.320 --> 00:27:20.320]  香港人現在很容易不守規矩
[00:27:20.320 --> 00:27:22.320]  以前以為年輕人不守
[00:27:22.320 --> 00:27:24.320]  現在什麼年紀都不守
[00:27:24.320 --> 00:27:26.320]  是不是
[00:27:26.320 --> 00:27:28.320]  不喜歡守規矩
[00:27:28.320 --> 00:27:30.320]  故意不守
[00:27:30.320 --> 00:27:32.320]  為什麼會搞成這樣
[00:27:32.320 --> 00:27:34.320]  聖基督很厲害
[00:27:34.320 --> 00:27:36.320]  你不守規矩
[00:27:36.320 --> 00:27:38.320]  你就被淘汰
[00:27:38.320 --> 00:27:40.320]  你不用還
[00:27:40.320 --> 00:27:42.320]  什麼堂皇的理由都沒有用
[00:27:42.320 --> 00:27:44.320]  這個就是第二個
[00:27:44.320 --> 00:27:46.320]  運動員裡面特別提醒我們的
[00:27:46.320 --> 00:27:48.320]  那方面
[00:27:48.320 --> 00:27:50.320]  第三
[00:27:50.320 --> 00:27:52.320]  勞力的農夫
[00:27:52.320 --> 00:27:54.320]  這裡沒有詳細介紹
[00:27:54.320 --> 00:27:56.320]  農夫哪樣東西
[00:27:56.320 --> 00:27:58.320]  他才有
[00:27:58.320 --> 00:28:00.320]  修成
[00:28:00.320 --> 00:28:02.320]  不過其實你和我
[00:28:02.320 --> 00:28:04.320]  都很明白農夫
[00:28:04.320 --> 00:28:06.320]  勞力的農夫
[00:28:06.320 --> 00:28:08.320]  勤力的農夫
[00:28:08.320 --> 00:28:10.320]  有修成的農夫
[00:28:10.320 --> 00:28:12.320]  有必須要的條件
[00:28:12.320 --> 00:28:14.320]  農夫想起很辛苦
[00:28:14.320 --> 00:28:16.320]  其實辛苦的背後
[00:28:16.320 --> 00:28:18.320]  他有種氣質
[00:28:18.320 --> 00:28:20.320]  那種什麼氣質
[00:28:20.320 --> 00:28:22.320]  農夫的氣質就是
[00:28:22.320 --> 00:28:24.320]  不可以放棄
[00:28:24.320 --> 00:28:26.320]  用廣東話來說
[00:28:26.320 --> 00:28:28.320]  他不可以說
[00:28:28.320 --> 00:28:30.320]  我喜歡做就做
[00:28:30.320 --> 00:28:32.320]  我不喜歡做就不做
[00:28:32.320 --> 00:28:34.320]  我現在不喜歡做
[00:28:34.320 --> 00:28:36.320]  日後有人來幫我收尾
[00:28:36.320 --> 00:28:38.320]  沒有的
[00:28:38.320 --> 00:28:40.320]  很辛苦很曬
[00:28:40.320 --> 00:28:42.320]  但都要出去插秧
[00:28:42.320 --> 00:28:44.320]  插秧就要插
[00:28:44.320 --> 00:28:46.320]  哎呀這麼曬
[00:28:46.320 --> 00:28:48.320]  過了一個禮拜才插
[00:28:48.320 --> 00:28:50.320]  那你的農作物就沒有了
[00:28:50.320 --> 00:28:52.320]  你明白嗎?
[00:28:52.320 --> 00:28:54.320]  農夫有一種約束的自己
[00:28:54.320 --> 00:28:56.320]  不單止是疏懶
[00:28:56.320 --> 00:28:58.320]  是自己推動自己的
[00:28:58.320 --> 00:29:00.320]  絕對不是屬於那些
[00:29:00.320 --> 00:29:02.320]  想做就做
[00:29:02.320 --> 00:29:04.320]  可以不做就不做
[00:29:04.320 --> 00:29:06.320]  這個氣質
[00:29:06.320 --> 00:29:08.320]  不是做農夫
[00:29:08.320 --> 00:29:10.320]  就算他做農夫
[00:29:10.320 --> 00:29:12.320]  他都沒有修成
[00:29:12.320 --> 00:29:14.320]  這就是聖經裏面很重要的
[00:29:14.320 --> 00:29:16.320]  所強調的
[00:29:16.320 --> 00:29:18.320]  所以這裏有三個氣質
[00:29:18.320 --> 00:29:20.320]  我們想下去的時候
[00:29:20.320 --> 00:29:22.320]  不斷希望成為
[00:29:22.320 --> 00:29:24.320]  我們檢查自己
[00:29:24.320 --> 00:29:26.320]  在這個要做
[00:29:26.320 --> 00:29:28.320]  貴重的器皿的過程當中
[00:29:28.320 --> 00:29:30.320]  我們在這裏
[00:29:30.320 --> 00:29:32.320]  是否持守著
[00:29:32.320 --> 00:29:34.320]  那種很清楚的焦點
[00:29:34.320 --> 00:29:36.320]  有世母的了
[00:29:36.320 --> 00:29:38.320]  當然這個世界
[00:29:38.320 --> 00:29:40.320]  哪個人沒有世母
[00:29:40.320 --> 00:29:42.320]  不過那個世母是纏你
[00:29:42.320 --> 00:29:44.320]  可以不纏你
[00:29:44.320 --> 00:29:46.320]  每一樣的世母都指向這個
[00:29:46.320 --> 00:29:48.320]  讓主呼召你的
[00:29:48.320 --> 00:29:50.320]  北島喜歡
[00:29:50.320 --> 00:29:52.320]  做軍人的
[00:29:52.320 --> 00:29:54.320]  打仗的
[00:29:54.320 --> 00:29:56.320]  這個方向
[00:29:56.320 --> 00:29:58.320]  這是第一個我們經常問自己
[00:29:58.320 --> 00:30:00.320]  第二個在這個過程當中
[00:30:00.320 --> 00:30:02.320]  你不要以為目標重要
[00:30:02.320 --> 00:30:04.320]  這個過程當中
[00:30:04.320 --> 00:30:06.320]  你約制自己
[00:30:06.320 --> 00:30:08.320]  約束自己守規矩
[00:30:08.320 --> 00:30:10.320]  守規則是同樣的重要
[00:30:10.320 --> 00:30:12.320]  要不然連資格都沒有
[00:30:12.320 --> 00:30:14.320]  神是看重這件事的
[00:30:14.320 --> 00:30:16.320]  第三
[00:30:16.320 --> 00:30:18.320]  就是哪一類人才可以得到
[00:30:18.320 --> 00:30:20.320]  這些修成的呢
[00:30:20.320 --> 00:30:22.320]  好像農夫那樣
[00:30:22.320 --> 00:30:24.320]  沒辦法可以
[00:30:24.320 --> 00:30:26.320]  躺平的
[00:30:26.320 --> 00:30:28.320]  是不疏懶的
[00:30:28.320 --> 00:30:30.320]  自己要求自己
[00:30:30.320 --> 00:30:32.320]  要做就做
[00:30:32.320 --> 00:30:34.320]  到時到後
[00:30:34.320 --> 00:30:36.320]  不可以拖
[00:30:36.320 --> 00:30:38.320]  這個就是聖經裏面
[00:30:38.320 --> 00:30:40.320]  給我們三個很清楚
[00:30:40.320 --> 00:30:42.320]  也很鮮明的比喻
[00:30:42.320 --> 00:30:44.320]  五個
[00:30:44.320 --> 00:30:46.320]  我已經說了
[00:30:46.320 --> 00:30:48.320]  還有兩個
[00:30:48.320 --> 00:30:50.320]  還有兩個
[00:30:50.320 --> 00:30:52.320]  這五個
[00:30:52.320 --> 00:30:54.320]  都是比喻
[00:30:54.320 --> 00:30:56.320]  器皿也好
[00:30:56.320 --> 00:30:58.320]  農夫也好
[00:30:58.320 --> 00:31:00.320]  軍人也好
[00:31:00.320 --> 00:31:02.320]  這些都是比喻
[00:31:02.320 --> 00:31:04.320]  接著保羅就將它
[00:31:04.320 --> 00:31:06.320]  具體的表達出來
[00:31:06.320 --> 00:31:08.320]  用兩個角色
[00:31:08.320 --> 00:31:10.320]  真正的
[00:31:10.320 --> 00:31:12.320]  具體的人的角色
[00:31:12.320 --> 00:31:14.320]  來提醒
[00:31:14.320 --> 00:31:16.320]  和要求我們
[00:31:16.320 --> 00:31:18.320]  事實上
[00:31:18.320 --> 00:31:20.320]  對自己的
[00:31:20.320 --> 00:31:22.320]  策則
[00:31:22.320 --> 00:31:24.320]  自己究竟是不是這樣
[00:31:24.320 --> 00:31:26.320]  在聖經
[00:31:26.320 --> 00:31:28.320]  如果我們看編排
[00:31:28.320 --> 00:31:30.320]  保羅在
[00:31:30.320 --> 00:31:32.320]  貴重和悲戰的戲名
[00:31:32.320 --> 00:31:34.320]  那段
[00:31:34.320 --> 00:31:36.320]  之前之後
[00:31:36.320 --> 00:31:38.320]  就說了這兩種人物
[00:31:38.320 --> 00:31:40.320]  第一個
[00:31:40.320 --> 00:31:42.320]  稱他為無愧的工人
[00:31:42.320 --> 00:31:48.320]  另一個
[00:31:48.320 --> 00:31:50.320]  稱他為溫柔的僕人
[00:31:50.320 --> 00:31:54.320]  兩個很不同的氣質
[00:31:54.320 --> 00:31:56.320]  當然他面對不同的對象
[00:31:56.320 --> 00:32:00.320]  工人是要完成使命
[00:32:00.320 --> 00:32:02.320]  和交託他的事情
[00:32:02.320 --> 00:32:06.320]  如果是這樣的話
[00:32:06.320 --> 00:32:08.320]  他就是無愧的工人
[00:32:08.320 --> 00:32:12.320]  僕人呢
[00:32:12.320 --> 00:32:14.320]  你是服侍人
[00:32:14.320 --> 00:32:16.320]  對象是人
[00:32:16.320 --> 00:32:18.320]  當對象是人的時候
[00:32:18.320 --> 00:32:20.320]  你要完成這件事
[00:32:20.320 --> 00:32:22.320]  的使命的時候
[00:32:22.320 --> 00:32:24.320]  這個就需要反而相反
[00:32:24.320 --> 00:32:26.320]  你需要一個
[00:32:26.320 --> 00:32:28.320]  溫柔的心
[00:32:28.320 --> 00:32:30.320]  和態度
[00:32:30.320 --> 00:32:32.320]  去成為服侍人的僕
[00:32:34.320 --> 00:32:36.320]  這兩樣都是一個
[00:32:36.320 --> 00:32:38.320]  合格的基督徒
[00:32:38.320 --> 00:32:40.320]  應該做的
[00:32:40.320 --> 00:32:42.320]  我們先看看無愧的工人
[00:32:42.320 --> 00:32:46.320]  無愧的工人在第十五節
[00:32:46.320 --> 00:32:48.320]  到第十八節
[00:32:48.320 --> 00:32:50.320]  描述出來
[00:32:50.320 --> 00:32:52.320]  第十五節說
[00:32:52.320 --> 00:32:54.320]  你應當竭力
[00:32:54.320 --> 00:32:56.320]  在神面前
[00:32:56.320 --> 00:32:58.320]  做一個蒙應許
[00:32:58.320 --> 00:33:00.320]  無愧的工人
[00:33:02.320 --> 00:33:04.320]  怎樣才算是無愧的工人呢
[00:33:04.320 --> 00:33:08.320]  我經常說聖經很好
[00:33:08.320 --> 00:33:10.320]  他從來沒有這樣說
[00:33:10.320 --> 00:33:12.320]  他很清楚的
[00:33:12.320 --> 00:33:14.320]  當然很清楚
[00:33:14.320 --> 00:33:16.320]  不過我們要用心去解釋
[00:33:16.320 --> 00:33:18.320]  才能解釋
[00:33:18.320 --> 00:33:20.320]  裡面真正的深刻意思
[00:33:20.320 --> 00:33:22.320]  他寫了
[00:33:22.320 --> 00:33:24.320]  怎樣才算是無愧的工人呢
[00:33:24.320 --> 00:33:26.320]  原來就是一個蒙應許的人
[00:33:26.320 --> 00:33:28.320]  就叫做無愧的工人
[00:33:28.320 --> 00:33:30.320]  蒙應許中文的翻譯
[00:33:30.320 --> 00:33:32.320]  有一點點
