
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹、各位朋友,你們好!
[00:18:04.000 --> 00:18:06.000]  不要放棄自己的小小的權利
[00:18:06.000 --> 00:18:08.000]  當我們經常說
[00:18:08.000 --> 00:18:10.000]  it's not fair
[00:18:10.000 --> 00:18:12.000]  當市民說今天叫我洗碗
[00:18:12.000 --> 00:18:14.000]  not fair
[00:18:14.000 --> 00:18:16.000]  其實我們想想
[00:18:16.000 --> 00:18:18.000]  如果是因為愛的緣故
[00:18:18.000 --> 00:18:20.000]  這些不是所謂的fair不fair
[00:18:20.000 --> 00:18:22.000]  難道媽媽半夜犧牲
[00:18:22.000 --> 00:18:24.000]  餵奶
[00:18:24.000 --> 00:18:26.000]  去養育兒女
[00:18:26.000 --> 00:18:28.000]  長大成人
[00:18:28.000 --> 00:18:30.000]  又是fair嗎
[00:18:30.000 --> 00:18:32.000]  如果我們是要犧牲
[00:18:32.000 --> 00:18:34.000]  小小的利益
[00:18:34.000 --> 00:18:36.000]  要人得到無限之寶
[00:18:36.000 --> 00:18:38.000]  為了天國 為了別人
[00:18:38.000 --> 00:18:40.000]  為了神
[00:18:40.000 --> 00:18:42.000]  是否我們要根根計較權益
[00:18:42.000 --> 00:18:44.000]  得到自己的好處
[00:18:44.000 --> 00:18:46.000]  才叫我們開心
[00:18:46.000 --> 00:18:48.000]  凡事都有兩種態度
[00:18:48.000 --> 00:18:50.000]  一種是消極的態度
[00:18:50.000 --> 00:18:52.000]  一種是積極的態度
[00:18:52.000 --> 00:18:54.000]  有人逼你去做事
[00:18:54.000 --> 00:18:56.000]  有老闆叫你去做事的時候
[00:18:56.000 --> 00:18:58.000]  你可以根根計較
[00:18:58.000 --> 00:19:00.000]  但你也可以開開心心去做
[00:19:00.000 --> 00:19:02.000]  是為了神的緣故
[00:19:02.000 --> 00:19:04.000]  你有不同的看法
[00:19:04.000 --> 00:19:06.000]  無論在家庭裏
[00:19:06.000 --> 00:19:08.000]  在公司裏
[00:19:08.000 --> 00:19:10.000]  在教會裏 在社會裏
[00:19:10.000 --> 00:19:12.000]  我們太多人顧著
[00:19:12.000 --> 00:19:14.000]  我們自己的小小的權益
[00:19:14.000 --> 00:19:16.000]  沒有想到犧牲
[00:19:16.000 --> 00:19:18.000]  是帶給別人有益處
[00:19:18.000 --> 00:19:20.000]  沒有想到我們這樣做
[00:19:20.000 --> 00:19:22.000]  是破壞了很多關係
[00:19:22.000 --> 00:19:24.000]  不要忘記耶穌所說
[00:19:24.000 --> 00:19:26.000]  你還有何意呢
[00:19:26.000 --> 00:19:28.000]  我們再來看第41節
[00:19:28.000 --> 00:19:30.000]  多走一里
[00:19:30.000 --> 00:19:32.000]  在第41節耶穌說
[00:19:32.000 --> 00:19:34.000]  有人強迫你走一里路
[00:19:34.000 --> 00:19:36.000]  你就和他多走一里路
[00:19:36.000 --> 00:19:38.000]  我們又要明白當時的背景
[00:19:38.000 --> 00:19:40.000]  首先我們明白
[00:19:40.000 --> 00:19:42.000]  什麼叫強迫
[00:19:42.000 --> 00:19:44.000]  原來希臘文叫
[00:19:44.000 --> 00:19:46.000]  Agrarino
[00:19:46.000 --> 00:19:48.000]  Agrarino
[00:19:48.000 --> 00:19:50.000]  這個字是由一個波斯的字來的
[00:19:50.000 --> 00:19:52.000]  在當時流行的
[00:19:52.000 --> 00:19:54.000]  信差制度
[00:19:54.000 --> 00:19:56.000]  所謂驛站
[00:19:56.000 --> 00:19:58.000]  去走去某個地方
[00:19:58.000 --> 00:20:00.000]  然後叫另外一個人
[00:20:00.000 --> 00:20:02.000]  帶著東西繼續走
[00:20:02.000 --> 00:20:04.000]  在羅馬的時代
[00:20:04.000 --> 00:20:06.000]  當羅馬士兵
[00:20:06.000 --> 00:20:08.000]  抬著一些東西
[00:20:08.000 --> 00:20:10.000]  按照法律有權叫猶太人
[00:20:10.000 --> 00:20:12.000]  去背一里路
[00:20:12.000 --> 00:20:14.000]  耶穌不是討論
[00:20:14.000 --> 00:20:16.000]  這個制度是公平還是不公平
[00:20:16.000 --> 00:20:18.000]  是當時的制度是這樣
[00:20:18.000 --> 00:20:20.000]  所以耶穌釘十字架的時候
[00:20:20.000 --> 00:20:22.000]  就有西門幫他抬十字架
[00:20:22.000 --> 00:20:24.000]  但耶穌怎樣說
[00:20:24.000 --> 00:20:26.000]  有人強迫你走一里路
[00:20:26.000 --> 00:20:28.000]  你就和他走兩里路
[00:20:28.000 --> 00:20:30.000]  第一里路就是一個士兵
[00:20:30.000 --> 00:20:32.000]  他有這樣的權利
[00:20:32.000 --> 00:20:34.000]  叫你幫他抬一抬東西
[00:20:34.000 --> 00:20:36.000]  走一里路
[00:20:36.000 --> 00:20:38.000]  或者他當時的意氣風發
[00:20:38.000 --> 00:20:40.000]  非常高傲
[00:20:40.000 --> 00:20:42.000]  你的心就很不順
[00:20:42.000 --> 00:20:44.000]  走完一里路之後
[00:20:44.000 --> 00:20:46.000]  你就對他說
[00:20:46.000 --> 00:20:48.000]  先生我看你這麼累
[00:20:48.000 --> 00:20:50.000]  不如我們替你多走一里路
[00:20:50.000 --> 00:20:52.000]  讓你休息一下
[00:20:52.000 --> 00:20:54.000]  第二里路
[00:20:54.000 --> 00:20:56.000]  他不是被迫的
[00:20:56.000 --> 00:20:58.000]  是自願的
[00:20:58.000 --> 00:21:00.000]  我相信
[00:21:00.000 --> 00:21:02.000]  羅馬的士兵在第二里路的時候
[00:21:02.000 --> 00:21:06.000]  他不再像第一里路那麼沙塵
[00:21:06.000 --> 00:21:08.000]  你幫我抬嗎?
[00:21:08.000 --> 00:21:10.000]  不是的
[00:21:10.000 --> 00:21:12.000]  因為第二里路已經是一個受助者
[00:21:12.000 --> 00:21:14.000]  是一個軟弱者
[00:21:14.000 --> 00:21:16.000]  可能他很感激
[00:21:16.000 --> 00:21:18.000]  不好意思
[00:21:18.000 --> 00:21:20.000]  又要你多走一里路
[00:21:20.000 --> 00:21:22.000]  你在哪裏?
[00:21:22.000 --> 00:21:24.000]  你的心就很順
[00:21:24.000 --> 00:21:26.000]  原來第二里路是一個心理治療
[00:21:26.000 --> 00:21:28.000]  是恢復你的尊嚴
[00:21:28.000 --> 00:21:30.000]  而且是當頭棒喝
[00:21:30.000 --> 00:21:32.000]  愛是能夠融化一個人的肛門
[00:21:32.000 --> 00:21:34.000]  在歷史上告訴你
[00:21:34.000 --> 00:21:36.000]  征服人心的不是希特勒
[00:21:36.000 --> 00:21:38.000]  不是拿破侖
[00:21:38.000 --> 00:21:40.000]  不是昌江子
[00:21:40.000 --> 00:21:42.000]  不是的
[00:21:42.000 --> 00:21:44.000]  是耶穌基督的十字架
[00:21:44.000 --> 00:21:46.000]  那些英雄
[00:21:46.000 --> 00:21:48.000]  那些強人去了哪裏?
[00:21:48.000 --> 00:21:50.000]  大江東去浪淘盡
[00:21:50.000 --> 00:21:52.000]  千古風流人物
[00:21:52.000 --> 00:21:54.000]  隨風而去
[00:21:54.000 --> 00:21:56.000]  但耶穌基督的十字架
[00:21:56.000 --> 00:21:58.000]  他避打不還手
[00:21:58.000 --> 00:22:00.000]  避罵不還口
[00:22:00.000 --> 00:22:02.000]  豈不是因為釘了耶穌的十字架
[00:22:02.000 --> 00:22:04.000]  這位救主征服了
[00:22:04.000 --> 00:22:06.000]  幾多光硬的心腸
[00:22:06.000 --> 00:22:08.000]  所以
[00:22:08.000 --> 00:22:10.000]  我們會問
[00:22:10.000 --> 00:22:12.000]  第二里路
[00:22:12.000 --> 00:22:14.000]  不單止是你的愛心
[00:22:14.000 --> 00:22:16.000]  而且對你有極大的治療
[00:22:16.000 --> 00:22:18.000]  當你走完第二里路的時候
[00:22:18.000 --> 00:22:20.000]  你是輕輕鬆鬆的走
[00:22:20.000 --> 00:22:22.000]  因為你已經為神做了一件
[00:22:22.000 --> 00:22:24.000]  了不起的事
[00:22:24.000 --> 00:22:26.000]  第四十二字
[00:22:26.000 --> 00:22:28.000]  有求你的就給他
[00:22:28.000 --> 00:22:30.000]  有向你借大的就不可推辭
[00:22:30.000 --> 00:22:32.000]  同樣我們不要誤會這個意思
[00:22:32.000 --> 00:22:34.000]  不是以為我們
[00:22:34.000 --> 00:22:36.000]  耶穌叫我們做
[00:22:36.000 --> 00:22:38.000]  王大仙有求必應
[00:22:38.000 --> 00:22:40.000]  有人問你你就給錢他
[00:22:40.000 --> 00:22:42.000]  被人騙你都願意
[00:22:42.000 --> 00:22:44.000]  不是這個意思
[00:22:44.000 --> 00:22:46.000]  這是告訴我們
[00:22:46.000 --> 00:22:48.000]  我們要看別人的需要
[00:22:48.000 --> 00:22:50.000]  我們有需要的時候
[00:22:50.000 --> 00:22:52.000]  我們提出還手
[00:22:52.000 --> 00:22:54.000]  我們不只是顧著自己擁有
[00:22:54.000 --> 00:22:56.000]  這是我的
[00:22:56.000 --> 00:22:58.000]  我賺回來的
[00:22:58.000 --> 00:23:00.000]  你不要想去分享
[00:23:00.000 --> 00:23:02.000]  你想不想可以去幫助人
[00:23:02.000 --> 00:23:04.000]  可能這些不是你份內的工作
[00:23:04.000 --> 00:23:06.000]  但你能夠去分享
[00:23:06.000 --> 00:23:08.000]  你能夠搬屋
[00:23:08.000 --> 00:23:10.000]  你能夠照顧小朋友
[00:23:10.000 --> 00:23:12.000]  你能夠去獨樂樂不著
[00:23:12.000 --> 00:23:14.000]  不以眾惡惡
[00:23:14.000 --> 00:23:16.000]  能夠去跟人分享
[00:23:16.000 --> 00:23:18.000]  不是根根計較
[00:23:18.000 --> 00:23:20.000]  這豈不是天國子民的典範
[00:23:20.000 --> 00:23:22.000]  今天在這個世界裏
[00:23:22.000 --> 00:23:24.000]  我們就需要
[00:23:24.000 --> 00:23:26.000]  這樣的人生態度
[00:23:26.000 --> 00:23:28.000]  這樣的人生價值
[00:23:28.000 --> 00:23:30.000]  這個社會就會和平很多
[00:23:30.000 --> 00:23:32.000]  這個社會
[00:23:32.000 --> 00:23:34.000]  就會溫暖很多
[00:23:34.000 --> 00:23:36.000]  今天我們是不是
[00:23:36.000 --> 00:23:38.000]  只顧著我們自己
[00:23:38.000 --> 00:23:40.000]  今天我們是不是看到
[00:23:40.000 --> 00:23:42.000]  我們可能要想想
[00:23:42.000 --> 00:23:44.000]  耶穌所給我們的挑戰
[00:23:44.000 --> 00:23:46.000]  給我們的價值觀
[00:23:46.000 --> 00:23:48.000]  改變我們的人生觀
[00:23:48.000 --> 00:23:50.000]  以致在這個社會裏
[00:23:50.000 --> 00:23:52.000]  我們看到
[00:23:52.000 --> 00:23:54.000]  有溫暖
[00:23:54.000 --> 00:23:56.000]  有愛在裏面
[00:23:56.000 --> 00:23:58.000]  不是自私的
[00:23:58.000 --> 00:24:00.000]  不是只顧自己的
[00:24:00.000 --> 00:24:02.000]  不是只求自己的益處
[00:24:02.000 --> 00:24:04.000]  不是顧著自己的私利
[00:24:04.000 --> 00:24:06.000]  不只是顧著保護自己
[00:24:06.000 --> 00:24:08.000]  愛是能夠征服很多人
[00:24:08.000 --> 00:24:10.000]  愛是能夠征服很多人
[00:24:10.000 --> 00:24:12.000]  求著幫助我們
[00:24:12.000 --> 00:24:14.000]  懂得
[00:24:14.000 --> 00:24:16.000]  多走一里路
[00:24:16.000 --> 00:24:18.000]  懂得不是根根計較
[00:24:18.000 --> 00:24:20.000]  一些小小的權利
[00:24:20.000 --> 00:24:22.000]  有人拿你的
[00:24:22.000 --> 00:24:24.000]  內衣連外衣也給他
[00:24:24.000 --> 00:24:26.000]  我們懂得去
[00:24:26.000 --> 00:24:28.000]  分享
[00:24:28.000 --> 00:24:30.000]  看到人的需要
[00:24:30.000 --> 00:24:32.000]  甚至有一點犧牲
[00:24:32.000 --> 00:24:34.000]  去幫助人
[00:24:34.000 --> 00:24:36.000]  是自動的幫助
[00:24:36.000 --> 00:24:38.000]  這樣的時候
[00:24:38.000 --> 00:24:40.000]  你的人生
[00:24:40.000 --> 00:24:42.000]  是多姿多彩的
[00:24:42.000 --> 00:24:44.000]  更何況
[00:24:44.000 --> 00:24:46.000]  當我們這樣做的時候
[00:24:46.000 --> 00:24:48.000]  那些人會奇怪
[00:24:48.000 --> 00:24:50.000]  為什麼這個人會這樣做呢?
[00:24:50.000 --> 00:24:52.000]  哦!原來是因為耶穌的愛
[00:24:52.000 --> 00:24:54.000]  激勵了他
[00:24:54.000 --> 00:24:56.000]  你是把耶穌基督的愛
[00:24:56.000 --> 00:24:58.000]  分享給了很多人
[00:24:58.000 --> 00:25:00.000]  這個是不是
[00:25:00.000 --> 00:25:02.000]  人生最快樂
[00:25:02.000 --> 00:25:04.000]  最應該做的一件事呢?
[00:25:04.000 --> 00:25:06.000]  請我們同心
[00:25:06.000 --> 00:25:08.000]  低頭同禱告
[00:25:08.000 --> 00:25:10.000]  天父求你幫助我們
[00:25:10.000 --> 00:25:12.000]  藉著你自己的聖經話語
[00:25:12.000 --> 00:25:14.000]  教導我們能夠去實踐出來
[00:25:14.000 --> 00:25:16.000]  教導我們能夠
[00:25:16.000 --> 00:25:18.000]  懂得去分享
[00:25:18.000 --> 00:25:20.000]  不是看中自己的權益
[00:25:20.000 --> 00:25:22.000]  教導我們能夠體諒人的需要
[00:25:22.000 --> 00:25:24.000]  不只是顧著自己
[00:25:24.000 --> 00:25:26.000]  恐怕自己
[00:25:26.000 --> 00:25:28.000]  失去了一點
[00:25:28.000 --> 00:25:30.000]  或者犧牲一點
[00:25:30.000 --> 00:25:32.000]  而看不到我們所做的
[00:25:32.000 --> 00:25:34.000]  是帶給了很多很多
[00:25:34.000 --> 00:25:36.000]  人的益處
[00:25:36.000 --> 00:25:38.000]  也都帶來神的榮耀
[00:25:38.000 --> 00:25:40.000]  求你幫助我們
[00:25:40.000 --> 00:25:42.000]  我們今天禱告了
[00:25:42.000 --> 00:25:44.000]  是奉耶穌基督的名求
[00:25:44.000 --> 00:25:46.000]  阿們
[00:25:46.000 --> 00:25:48.000]  阿們
[00:25:48.000 --> 00:25:50.000]  阿們
[00:25:50.000 --> 00:25:52.000]  阿們
[00:25:52.000 --> 00:25:54.000]  阿們
[00:25:54.000 --> 00:25:56.000]  阿們
[00:25:56.000 --> 00:25:58.000]  阿們
[00:25:58.000 --> 00:26:01.000]  (字幕由 Amara.org 社群提供)

