
[00:00:00.000 --> 00:00:07.000]  我們今天會繼續思想有關創世記裡面的婚姻家庭的訊息
[00:18:52.000 --> 00:18:56.000]  這個投資應該很值得
[00:18:56.000 --> 00:18:58.000]  我心想
[00:18:58.000 --> 00:19:00.000]  今天有不少人
[00:19:00.000 --> 00:19:03.000]  認為結婚是投資
[00:19:03.000 --> 00:19:09.000]  是為自己尋找經濟的保障
[00:19:09.000 --> 00:19:11.000]  我不知道我們內心如何看待
[00:19:11.000 --> 00:19:12.000]  什麼時候我們以為
[00:19:12.000 --> 00:19:14.000]  是尋找經濟保障
[00:19:14.000 --> 00:19:17.000]  這個婚姻是不會滿足的
[00:19:17.000 --> 00:19:20.000]  是不會長久的
[00:19:20.000 --> 00:19:24.000]  因為你只會看到表面的好處
[00:19:24.000 --> 00:19:27.000]  當然今天很多人都盼望
[00:19:27.000 --> 00:19:29.000]  有美貌的妻子
[00:19:29.000 --> 00:19:32.000]  或者自己美貌能夠吸引別人
[00:19:32.000 --> 00:19:34.000]  我很清楚的立場就是
[00:19:34.000 --> 00:19:36.000]  美貌是神所賜的
[00:19:36.000 --> 00:19:39.000]  一個女子可以裝扮自己
[00:19:39.000 --> 00:19:41.000]  保養自己
[00:19:41.000 --> 00:19:43.000]  是美事
[00:19:43.000 --> 00:19:45.000]  但問題是
[00:19:45.000 --> 00:19:48.000]  今天的社會完全失去平衡
[00:19:48.000 --> 00:19:51.000]  強調美貌的地步
[00:19:51.000 --> 00:19:55.000]  已經完全否定其他
[00:19:55.000 --> 00:19:58.000]  很多廣告鋪天蓋地告訴你
[00:19:58.000 --> 00:20:00.000]  你如何美白
[00:20:00.000 --> 00:20:02.000]  你如何美貌
[00:20:02.000 --> 00:20:05.000]  就能得到一切你想得到的
[00:20:05.000 --> 00:20:09.000]  如果你因為要修飾你的外貌
[00:20:09.000 --> 00:20:14.000]  而忘記輕視培育你的品格
[00:20:14.000 --> 00:20:18.000]  你就損失大了
[00:20:18.000 --> 00:20:21.000]  因為生命不單單在乎外表
[00:20:21.000 --> 00:20:24.000]  是在乎你的生命質素
[00:20:24.000 --> 00:20:27.000]  你的品格是如何
[00:20:27.000 --> 00:20:28.000]  因此各位姐妹
[00:20:28.000 --> 00:20:29.000]  一個熟神的人
[00:20:29.000 --> 00:20:33.000]  要留心不要讓社會誤導你
[00:20:33.000 --> 00:20:35.000]  尋求在神的面前
[00:20:35.000 --> 00:20:38.000]  有內外的一種美善
[00:20:38.000 --> 00:20:41.000]  我們再看當時的僕人
[00:20:41.000 --> 00:20:43.000]  經歷神奇妙的保守
[00:20:43.000 --> 00:20:44.000]  他知道有品格
[00:20:44.000 --> 00:20:46.000]  也有神的帶領
[00:20:46.000 --> 00:20:49.000]  當中他察見神的作為
[00:20:49.000 --> 00:20:51.000]  我們看21節
[00:20:51.000 --> 00:20:53.000]  21節
[00:20:53.000 --> 00:20:56.000]  那人一句話也不說
[00:20:56.000 --> 00:20:58.000]  只注視著他
[00:20:58.000 --> 00:21:01.000]  要知道耶和華使他的道路
[00:21:01.000 --> 00:21:03.000]  亨通不亨通
[00:21:03.000 --> 00:21:05.000]  在當時這位僕人
[00:21:05.000 --> 00:21:06.000]  他很驚察神的作為
[00:21:06.000 --> 00:21:08.000]  其實在下第24節
[00:21:08.000 --> 00:21:09.000]  他知道這個女子
[00:21:09.000 --> 00:21:13.000]  就是他主人兄弟的孫女
[00:21:13.000 --> 00:21:16.000]  即是阿伯拉罕的甚麼
[00:21:16.000 --> 00:21:19.000]  是他的姪孫
[00:21:19.000 --> 00:21:22.000]  在當時來說很適合的對象
[00:21:22.000 --> 00:21:25.000]  是他本族的人
[00:21:25.000 --> 00:21:28.000]  在過程當中他很驚察
[00:21:28.000 --> 00:21:30.000]  各位弟兄姊妹
[00:21:30.000 --> 00:21:32.000]  當你信靠神的時候
[00:21:32.000 --> 00:21:35.000]  你留心神的工作
[00:21:35.000 --> 00:21:37.000]  很多歷代的聖徒
[00:21:37.000 --> 00:21:39.000]  當他們信靠神的時候
[00:21:39.000 --> 00:21:41.000]  他們的生命不斷驚訝
[00:21:41.000 --> 00:21:44.000]  看到神的作為
[00:21:44.000 --> 00:21:45.000]  在他們的家庭
[00:21:45.000 --> 00:21:49.000]  在他們的生命出現
[00:21:49.000 --> 00:21:50.000]  我也想說一件事情
[00:21:50.000 --> 00:21:52.000]  也是自己的事情
[00:21:52.000 --> 00:21:55.000]  在2004年的時候
[00:21:55.000 --> 00:21:58.000]  我有機會在美國進修
[00:21:58.000 --> 00:21:59.000]  他們最後一個月
[00:21:59.000 --> 00:22:00.000]  我的家人
[00:22:00.000 --> 00:22:04.000]  他們三個來羅省會合我
[00:22:04.000 --> 00:22:05.000]  當他們還沒有到之前
[00:22:05.000 --> 00:22:06.000]  我就要找一個地方
[00:22:06.000 --> 00:22:08.000]  給我們一家人住
[00:22:08.000 --> 00:22:11.000]  我打算很難訂一間酒店一個月
[00:22:11.000 --> 00:22:13.000]  所以我就到處發一些消息
[00:22:13.000 --> 00:22:15.000]  請我的朋友幫我留意
[00:22:15.000 --> 00:22:17.000]  有哪些家庭方便
[00:22:17.000 --> 00:22:18.000]  或者突然間他們空間屋
[00:22:18.000 --> 00:22:20.000]  回到香港旅行
[00:22:20.000 --> 00:22:23.000]  可以讓我們住一個月呢
[00:22:23.000 --> 00:22:24.000]  很多人都告訴我
[00:22:24.000 --> 00:22:25.000]  沒問題的
[00:22:25.000 --> 00:22:27.000]  可以幫你找到
[00:22:27.000 --> 00:22:28.000]  在當時發覺有人幫
[00:22:28.000 --> 00:22:31.000]  也不是很小心地祈禱
[00:22:31.000 --> 00:22:33.000]  覺得也不會難
[00:22:33.000 --> 00:22:34.000]  但是到很後期
[00:22:34.000 --> 00:22:36.000]  也發覺不行
[00:22:36.000 --> 00:22:37.000]  很多人都告訴我
[00:22:37.000 --> 00:22:38.000]  對不起
[00:22:38.000 --> 00:22:40.000]  發覺不行
[00:22:40.000 --> 00:22:42.000]  去到一個很後期的時間
[00:22:42.000 --> 00:22:44.000]  我就開始有點著急
[00:22:44.000 --> 00:22:45.000]  有一個晚上
[00:22:45.000 --> 00:22:47.000]  我就試試打電腦
[00:22:47.000 --> 00:22:48.000]  去尋索一下
[00:22:48.000 --> 00:22:51.000]  有什麼可能的租用的apartment
[00:22:51.000 --> 00:22:53.000]  一些房間
[00:22:53.000 --> 00:22:54.000]  一打的時候
[00:22:54.000 --> 00:22:56.000]  突然間電話響起
[00:22:56.000 --> 00:22:58.000]  一位從香港來的姐妹告訴我
[00:22:58.000 --> 00:23:00.000]  師母我們來了羅省
[00:23:00.000 --> 00:23:04.000]  明天不如你來我們家吃頓飯
[00:23:04.000 --> 00:23:05.000]  這麼特別
[00:23:05.000 --> 00:23:07.000]  我就答應了她
[00:23:07.000 --> 00:23:11.000]  她和她先生在香港去了羅省
[00:23:11.000 --> 00:23:13.000]  因為他們當中有一間屋
[00:23:13.000 --> 00:23:14.000]  是平時空置的
[00:23:14.000 --> 00:23:17.000]  是暑假過去住幾天的
[00:23:17.000 --> 00:23:18.000]  我就想
[00:23:18.000 --> 00:23:21.000]  會不會是神為我預備這個地方
[00:23:21.000 --> 00:23:23.000]  不讓我自己去搜尋
[00:23:23.000 --> 00:23:25.000]  就叫我去這個地方呢
[00:23:25.000 --> 00:23:27.000]  所以那晚就在那裡祈禱
[00:23:27.000 --> 00:23:28.000]  祈禱的時候
[00:23:28.000 --> 00:23:29.000]  我的感覺就是
[00:23:29.000 --> 00:23:32.000]  因為這位姐妹的丈夫還沒有信主
[00:23:32.000 --> 00:23:34.000]  我不想隨便提出來
[00:23:34.000 --> 00:23:35.000]  免得他誤會
[00:23:35.000 --> 00:23:37.000]  牧師想佔他們便宜
[00:23:37.000 --> 00:23:38.000]  所以我心裡就想
[00:23:38.000 --> 00:23:41.000]  主啊 如果是祢為我預備的
[00:23:41.000 --> 00:23:43.000]  我不出聲了
[00:23:43.000 --> 00:23:45.000]  我不主動地問了
[00:23:45.000 --> 00:23:48.000]  讓他們主動向我提出
[00:23:48.000 --> 00:23:51.000]  免得有任何誤會
[00:23:51.000 --> 00:23:52.000]  當我這樣說的時候
[00:23:52.000 --> 00:23:53.000]  大家不要誤會
[00:23:53.000 --> 00:23:56.000]  我們是可以提出自己需要的
[00:23:56.000 --> 00:23:58.000]  不過當時我自己的處境
[00:23:58.000 --> 00:23:59.000]  我想避免誤會
[00:23:59.000 --> 00:24:01.000]  我就這樣祈禱
[00:24:01.000 --> 00:24:02.000]  第二天去到她家裡
[00:24:02.000 --> 00:24:07.000]  發覺是一間四間房的大屋
[00:24:07.000 --> 00:24:09.000]  我就去到和他們吃飯聊天
[00:24:09.000 --> 00:24:12.000]  也和她先生談論一些信仰人生的事
[00:24:12.000 --> 00:24:19.000]  在過程當中我都在等候
[00:24:19.000 --> 00:24:22.000]  他們會不會問我
[00:24:22.000 --> 00:24:25.000]  其實他們知道我家人將會來
[00:24:25.000 --> 00:24:29.000]  但他們有沒有問我有沒有地方住呢
[00:24:29.000 --> 00:24:32.000]  但我一直忍耐著不出聲
[00:24:32.000 --> 00:24:34.000]  到離開的時候
[00:24:34.000 --> 00:24:38.000]  他們都沒有問我
[00:24:38.000 --> 00:24:39.000]  我就回家
[00:24:39.000 --> 00:24:41.000]  回家的時候有點後悔
[00:24:41.000 --> 00:24:45.000]  是不是應該說呢
[00:24:45.000 --> 00:24:46.000]  但我心在鼓勵自己
[00:24:46.000 --> 00:24:48.000]  既然是神自己這樣感動
[00:24:48.000 --> 00:24:50.000]  也相信有祂的大名
[00:24:50.000 --> 00:24:52.000]  我就回家
[00:24:52.000 --> 00:24:55.000]  我就繼續學習去等候神
[00:24:55.000 --> 00:24:59.000]  也知道有些時候不是去張羅
[00:24:59.000 --> 00:25:01.000]  再去自己做什麼工作
[00:25:01.000 --> 00:25:03.000]  只有繼續等候神
[00:25:03.000 --> 00:25:05.000]  第二天我在家裡
[00:25:05.000 --> 00:25:07.000]  下午的時間在看書
[00:25:07.000 --> 00:25:09.000]  心裡也沒有什麼辦法
[00:25:09.000 --> 00:25:12.000]  也不知道怎樣再找地方
[00:25:12.000 --> 00:25:15.000]  突然間一位姐妹打電話來
[00:25:15.000 --> 00:25:16.000]  她說:施牧師啊
[00:25:16.000 --> 00:25:17.000]  很奇怪啊
[00:25:17.000 --> 00:25:19.000]  我丈夫今天早上
[00:25:19.000 --> 00:25:21.000]  突然間走過來和我說
[00:25:21.000 --> 00:25:24.000]  他說:施牧師家裡沒有地方住啊
[00:25:24.000 --> 00:25:28.000]  不如叫他們來我們這裡住吧
[00:25:28.000 --> 00:25:30.000]  這位姐妹很高興就告訴我
[00:25:30.000 --> 00:25:32.000]  施牧師你沒有地方吧
[00:25:32.000 --> 00:25:35.000]  我說:還沒有啊
[00:25:35.000 --> 00:25:39.000]  然後就去了她家住了一個月
[00:25:39.000 --> 00:25:41.000]  他們當時已經回到香港
[00:25:41.000 --> 00:25:46.000]  而那個月裡我們經歷了很多因典
[00:25:46.000 --> 00:25:48.000]  不單是那個住屋
[00:25:48.000 --> 00:25:52.000]  還有那個環境帶給我們家人很多快樂
[00:25:52.000 --> 00:25:54.000]  當我想起這件事的時候
[00:25:54.000 --> 00:25:55.000]  我就告訴自己
[00:25:55.000 --> 00:25:59.000]  幸好我沒有主動提出
[00:25:59.000 --> 00:26:02.000]  有些時候不是你自己去搜尋
[00:26:02.000 --> 00:26:05.000]  而是當你自己做了你要做的事情
[00:26:05.000 --> 00:26:07.000]  你就等候神
[00:26:07.000 --> 00:26:09.000]  剛剛星期四的祈禱會
[00:26:09.000 --> 00:26:12.000]  我們說到亞國書第五章第七節
[00:26:12.000 --> 00:26:15.000]  牧師提及一個聖經裡的比喻說
[00:26:15.000 --> 00:26:18.000]  農夫等候田裡的出產
[00:26:18.000 --> 00:26:23.000]  他也在等候秋雨春雨
[00:26:23.000 --> 00:26:24.000]  耕種的人很明白
[00:26:24.000 --> 00:26:27.000]  有些時候要努力耕種
[00:26:27.000 --> 00:26:29.000]  插秧殺種
[00:26:29.000 --> 00:26:31.000]  有些時候只能等候春雨
[00:26:31.000 --> 00:26:33.000]  等候太陽
[00:26:33.000 --> 00:26:40.000]  你不可以勉強讓稻能夠自己生長
[00:26:40.000 --> 00:26:44.000]  你只能等候這位創造天地的主
[00:26:44.000 --> 00:26:47.000]  賜下陽光與水
[00:26:47.000 --> 00:26:49.000]  有些時候要行動
[00:26:49.000 --> 00:26:53.000]  有些時候要安心等候
[00:26:53.000 --> 00:26:54.000]  因此你知道
[00:26:54.000 --> 00:26:56.000]  對於一個老僕人來說
[00:26:56.000 --> 00:26:59.000]  他突然間看到這位上帝
[00:26:59.000 --> 00:27:02.000]  原來是行祈示的上帝
[00:27:02.000 --> 00:27:05.000]  所以你看看第二十一節
[00:27:05.000 --> 00:27:08.000]  那人一句話都不說
[00:27:08.000 --> 00:27:10.000]  只在驚歎
[00:27:10.000 --> 00:27:11.000]  一直看著這位女孩
[00:27:11.000 --> 00:27:13.000]  一直打水的時候
[00:27:13.000 --> 00:27:17.000]  他知道神讓他的道路亨通
[00:27:17.000 --> 00:27:20.000]  然後接著的二十五節
[00:27:20.000 --> 00:27:22.000]  後來這個僕人再問他
[00:27:22.000 --> 00:27:25.000]  你家裡有沒有地方給我們住?
[00:27:25.000 --> 00:27:26.000]  他就回答
[00:27:26.000 --> 00:27:29.000]  我們有很多糧草和飼料
[00:27:29.000 --> 00:27:31.000]  有住宿的地方
[00:27:31.000 --> 00:27:33.000]  突然間這個僕人明白
[00:27:33.000 --> 00:27:37.000]  因為他有機會和他的父母談親事
[00:27:37.000 --> 00:27:42.000]  他可以一步一步進入安排裡面
[00:27:42.000 --> 00:27:44.000]  因此你看到聖經第二十六節
[00:27:44.000 --> 00:27:46.000]  這個僕人很感動
[00:27:46.000 --> 00:27:47.000]  二十六節
[00:27:47.000 --> 00:27:50.000]  那人就跪下
[00:27:50.000 --> 00:27:53.000]  那個地方相信都不方便跪下
[00:27:53.000 --> 00:27:55.000]  但是他不理那麼多
[00:27:55.000 --> 00:27:57.000]  他就跪下
[00:27:57.000 --> 00:27:59.000]  他就敬拜耶和華說
[00:27:59.000 --> 00:28:01.000]  耶和華說我主人阿伯拉罕的神
[00:28:01.000 --> 00:28:03.000]  是應當稱頌的
[00:28:03.000 --> 00:28:08.000]  因為他不斷以慈愛和信實
[00:28:08.000 --> 00:28:10.000]  你記得
[00:28:10.000 --> 00:28:13.000]  神的慈愛和他的誠實
[00:28:13.000 --> 00:28:16.000]  行在他的面前
[00:28:16.000 --> 00:28:18.000]  是不斷以慈愛和信實
[00:28:18.000 --> 00:28:20.000]  待我的主人
[00:28:20.000 --> 00:28:22.000]  耶和華也一路引導我
[00:28:22.000 --> 00:28:26.000]  到我主人的兄弟家裡
[00:28:26.000 --> 00:28:29.000]  有機會你再看下面的經文的時候
[00:28:29.000 --> 00:28:32.000]  你就會看到神怎樣一步步的安排
[00:28:32.000 --> 00:28:36.000]  讓他經歷神的保守
[00:28:36.000 --> 00:28:37.000]  各位靈性姐妹
[00:28:37.000 --> 00:28:39.000]  我們看完這段經文
[00:28:39.000 --> 00:28:41.000]  你記得
[00:28:41.000 --> 00:28:46.000]  神以公義和公平為他補助的根基
[00:28:46.000 --> 00:28:49.000]  他的慈愛和他的信實
[00:28:49.000 --> 00:28:51.000]  行在他的面前
[00:28:51.000 --> 00:28:54.000]  而我們上上講到詩篇的52篇
[00:28:54.000 --> 00:28:58.000]  就提到我們好像神殿中的青橄欖樹
[00:28:58.000 --> 00:29:00.000]  什麼意思呢?
[00:29:00.000 --> 00:29:02.000]  是綠葉常青
[00:29:02.000 --> 00:29:05.000]  橄欖樹保持那種清脆
[00:29:05.000 --> 00:29:06.000]  為什麼?
[00:29:06.000 --> 00:29:14.000]  因為他們常常永永遠遠依靠神的慈愛
[00:29:14.000 --> 00:29:19.000]  當你學習去永永遠遠依靠神的慈愛
[00:29:19.000 --> 00:29:21.000]  弟兄姊妹
[00:29:21.000 --> 00:29:27.000]  我深相信你會經歷這位上帝的能力和恩惠
[00:29:27.000 --> 00:29:29.000]  在你的感情事上
[00:29:29.000 --> 00:29:30.000]  在你的婚姻
[00:29:30.000 --> 00:29:32.000]  在你的家庭事上
[00:29:32.000 --> 00:29:36.000]  你繼續的來信靠他
[00:29:36.000 --> 00:29:37.000]  我們一起祈禱
[00:29:37.000 --> 00:29:39.000]  謝謝大家
[00:29:40.000 --> 00:29:41.000]  字幕:J Chong
[00:29:42.000 --> 00:29:43.000]  字幕:J Chong
[00:29:44.000 --> 00:29:45.000]  字幕:J Chong
[00:29:46.000 --> 00:29:47.000]  字幕:J Chong
[00:29:48.000 --> 00:29:49.000]  字幕:J Chong
[00:29:49.000 --> 00:29:50.000]  字幕:J Chong
[00:29:51.000 --> 00:29:52.000]  字幕:J Chong
[00:29:53.000 --> 00:29:54.000]  字幕:J Chong
[00:29:54.000 --> 00:29:57.000]  (字幕由 Amara.org 社群提供)
[00:29:57.000 --> 00:30:00.000]  (字幕由 Amara.org 社群提供)

