
[00:00:00.000 --> 00:00:07.040]  我們今天開始進入但義理書第十章
[00:21:01.680 --> 00:21:03.680]  要看看誰是發聲和我說話
[00:21:03.680 --> 00:21:05.680]  他轉過來就看見
[00:21:05.680 --> 00:21:07.680]  七個金燈台
[00:21:07.680 --> 00:21:09.680]  燈台中間有一個好像人子
[00:21:09.680 --> 00:21:11.680]  身穿長衣
[00:21:11.680 --> 00:21:13.680]  直垂到腳
[00:21:13.680 --> 00:21:15.680]  胸間束著金帶
[00:21:15.680 --> 00:21:17.680]  頭髮皮白
[00:21:17.680 --> 00:21:19.680]  如白羊毛如雪
[00:21:19.680 --> 00:21:21.680]  眼目如同火焰
[00:21:21.680 --> 00:21:23.680]  腳好像在爐中鍛鍊光年的銅
[00:21:23.680 --> 00:21:25.680]  聲音好像中了火
[00:21:25.680 --> 00:21:27.680]  他右手拿著七星
[00:21:27.680 --> 00:21:29.680]  從他口中出來
[00:21:29.680 --> 00:21:31.680]  一把兩刃利劍
[00:21:31.680 --> 00:21:33.680]  面貌如同烈日放光
[00:21:33.680 --> 00:21:35.680]  啟示錄這裡毫無疑問
[00:21:35.680 --> 00:21:37.680]  這是主耶穌
[00:21:37.680 --> 00:21:39.680]  因為主耶穌跟著
[00:21:39.680 --> 00:21:41.680]  開始和他說話
[00:21:41.680 --> 00:21:43.680]  大家來看看
[00:21:43.680 --> 00:21:45.680]  那金帶
[00:21:45.680 --> 00:21:47.680]  但你所見到的是腰間束金帶
[00:21:47.680 --> 00:21:49.680]  腰間束金帶
[00:21:49.680 --> 00:21:51.680]  他在燈台中間
[00:21:51.680 --> 00:21:53.680]  有一個人
[00:21:53.680 --> 00:21:55.680]  腰間束金帶
[00:21:55.680 --> 00:21:57.680]  約翰看見的是
[00:21:57.680 --> 00:21:59.680]  胸間束著金帶
[00:21:59.680 --> 00:22:01.680]  都有金帶
[00:22:01.680 --> 00:22:03.680]  這是君王
[00:22:03.680 --> 00:22:05.680]  第十四節
[00:22:05.680 --> 00:22:07.680]  眼目如同火焰
[00:22:07.680 --> 00:22:09.680]  但你所見到的
[00:22:09.680 --> 00:22:11.680]  這個人是眼目如火把
[00:22:11.680 --> 00:22:13.680]  然後
[00:22:13.680 --> 00:22:15.680]  他的聲音如
[00:22:15.680 --> 00:22:17.680]  中水的聲音
[00:22:17.680 --> 00:22:19.680]  但你所聽到的聲音
[00:22:19.680 --> 00:22:21.680]  是大眾的聲音
[00:22:21.680 --> 00:22:23.680]  很多人的聲音
[00:22:23.680 --> 00:22:25.680]  突然間發出來的時候
[00:22:25.680 --> 00:22:27.680]  有什麼後果呢?
[00:22:27.680 --> 00:22:29.680]  就是他隨從的人
[00:22:29.680 --> 00:22:31.680]  是看不到
[00:22:31.680 --> 00:22:33.680]  這個異象
[00:22:33.680 --> 00:22:35.680]  但聽到聲音
[00:22:35.680 --> 00:22:37.680]  聽到聲音他們的反應是怎樣呢?
[00:22:37.680 --> 00:22:39.680]  他聽到
[00:22:39.680 --> 00:22:41.680]  他是第九節
[00:22:41.680 --> 00:22:43.680]  第九節
[00:22:43.680 --> 00:22:45.680]  對不起 第七節
[00:22:45.680 --> 00:22:47.680]  他這異象惟有我
[00:22:47.680 --> 00:22:49.680]  但以你一人看見
[00:22:49.680 --> 00:22:51.680]  同著我的人
[00:22:51.680 --> 00:22:53.680]  沒有奮見
[00:22:53.680 --> 00:22:55.680]  他們卻大大戰驚
[00:22:55.680 --> 00:22:57.680]  逃跑隱藏
[00:22:57.680 --> 00:22:59.680]  因為他們聽到的聲音
[00:22:59.680 --> 00:23:01.680]  是中水或是眾人的聲音
[00:23:01.680 --> 00:23:03.680]  是很厲害的聲音
[00:23:03.680 --> 00:23:05.680]  所以他們就害怕躲藏了
[00:23:05.680 --> 00:23:07.680]  第八節
[00:23:07.680 --> 00:23:09.680]  只剩下我一個人
[00:23:09.680 --> 00:23:11.680]  我聽到這大異象
[00:23:11.680 --> 00:23:13.680]  渾身無力 面孔失色
[00:23:13.680 --> 00:23:15.680]  毫無氣力
[00:23:15.680 --> 00:23:17.680]  然後這個人就跟他說
[00:23:17.680 --> 00:23:19.680]  但你記不住他說了什麼
[00:23:19.680 --> 00:23:21.680]  因為他已經
[00:23:21.680 --> 00:23:23.680]  伏在地上沉睡了
[00:23:23.680 --> 00:23:25.680]  這個不是
[00:23:25.680 --> 00:23:27.680]  打瞌睡沉睡
[00:23:27.680 --> 00:23:29.680]  這個是過度的震撼
[00:23:29.680 --> 00:23:31.680]  過度的驚慌
[00:23:31.680 --> 00:23:33.680]  他就暈了
[00:23:33.680 --> 00:23:35.680]  我覺得他是暈了
[00:23:35.680 --> 00:23:37.680]  這個我覺得
[00:23:37.680 --> 00:23:39.680]  是摩頂天使
[00:23:39.680 --> 00:23:41.680]  這個不是天使
[00:23:41.680 --> 00:23:43.680]  這個是
[00:23:43.680 --> 00:23:45.680]  道成肉身之前的
[00:23:45.680 --> 00:23:47.680]  主耶穌
[00:23:47.680 --> 00:23:49.680]  那你說主耶穌
[00:23:49.680 --> 00:23:51.680]  不是新約才出現嗎
[00:23:51.680 --> 00:23:53.680]  絕對不是
[00:23:53.680 --> 00:23:55.680]  三位一體的
[00:23:55.680 --> 00:23:57.680]  神聖子
[00:23:57.680 --> 00:23:59.680]  是自幼榮幼的
[00:23:59.680 --> 00:24:01.680]  甚至是做宇宙的時候
[00:24:01.680 --> 00:24:03.680]  他都在這裏
[00:24:03.680 --> 00:24:05.680]  他做督公的
[00:24:05.680 --> 00:24:07.680]  所以主耶穌是自幼榮幼的
[00:24:07.680 --> 00:24:09.680]  道成肉身沒錯
[00:24:09.680 --> 00:24:11.680]  這是新約二千年前
[00:24:11.680 --> 00:24:13.680]  但之前他是存在的
[00:24:13.680 --> 00:24:15.680]  在教會聖經有一個詞
[00:24:15.680 --> 00:24:17.680]  出現了超過五十次
[00:24:17.680 --> 00:24:19.680]  這個詞就叫做
[00:24:19.680 --> 00:24:21.680]  Angel of the Lord
[00:24:21.680 --> 00:24:23.680]  Angel of the Lord
[00:24:23.680 --> 00:24:25.680]  主的使者
[00:24:25.680 --> 00:24:27.680]  或者主的天使
[00:24:27.680 --> 00:24:29.680]  主的使者
[00:24:29.680 --> 00:24:31.680]  這個Angel of the Lord出現
[00:24:31.680 --> 00:24:33.680]  其實如果你小心一點看
[00:24:33.680 --> 00:24:35.680]  很多時候不只是指天使
[00:24:35.680 --> 00:24:37.680]  Angel of the Lord出現
[00:24:37.680 --> 00:24:39.680]  是主耶穌
[00:24:39.680 --> 00:24:41.680]  道成肉身之前的主耶穌
[00:24:41.680 --> 00:24:43.680]  主耶穌是出現的
[00:24:43.680 --> 00:24:45.680]  在這裏隨便都已經列了
[00:24:45.680 --> 00:24:47.680]  有九個例子
[00:24:47.680 --> 00:24:49.680]  就是相當明顯
[00:24:49.680 --> 00:24:51.680]  這九個地方
[00:24:51.680 --> 00:24:53.680]  應該是
[00:24:53.680 --> 00:24:55.680]  道成肉身之前的主耶穌
[00:24:55.680 --> 00:24:57.680]  我們用一兩分鐘的時間
[00:24:57.680 --> 00:24:59.680]  很快地去看
[00:24:59.680 --> 00:25:01.680]  創世紀
[00:25:01.680 --> 00:25:03.680]  這裏我寫錯了
[00:25:03.680 --> 00:25:05.680]  這裏應該是創世紀十二章
[00:25:05.680 --> 00:25:07.680]  十二章耶和華向亞伯蘭顯現
[00:25:07.680 --> 00:25:09.680]  提醒大家
[00:25:09.680 --> 00:25:11.680]  要看福音第一章第十八節
[00:25:11.680 --> 00:25:13.680]  從來沒有人看見神
[00:25:13.680 --> 00:25:15.680]  這是符號
[00:25:15.680 --> 00:25:17.680]  沒有人看見
[00:25:17.680 --> 00:25:19.680]  這個聖符號
[00:25:19.680 --> 00:25:21.680]  只有在懷裡的
[00:25:21.680 --> 00:25:23.680]  獨生子將祂表明出來
[00:25:23.680 --> 00:25:25.680]  耶和華不一定是聖符號
[00:25:25.680 --> 00:25:27.680]  耶和華是神的意思
[00:25:27.680 --> 00:25:29.680]  聖子也是神
[00:25:29.680 --> 00:25:31.680]  聖靈也是神
[00:25:31.680 --> 00:25:33.680]  三為一體
[00:25:33.680 --> 00:25:35.680]  所以既然沒有人看見神
[00:25:35.680 --> 00:25:37.680]  是祂獨生子
[00:25:37.680 --> 00:25:39.680]  將祂顯現出來
[00:25:39.680 --> 00:25:41.680]  人們看見獨生子
[00:25:41.680 --> 00:25:43.680]  就看見神是怎樣的
[00:25:43.680 --> 00:25:45.680]  所以耶和華向亞伯蘭顯現
[00:25:45.680 --> 00:25:47.680]  這個應該是聖子向祂顯現
[00:25:47.680 --> 00:25:49.680]  然後創世紀第十六章
[00:25:49.680 --> 00:25:51.680]  耶和華的使者
[00:25:51.680 --> 00:25:53.680]  這是天使
[00:25:53.680 --> 00:25:55.680]  天使這個不是天使
[00:25:55.680 --> 00:25:57.680]  他對夏革所說的
[00:25:57.680 --> 00:25:59.680]  我使你的後裔極其繁多
[00:25:59.680 --> 00:26:01.680]  甚至不可勝數
[00:26:01.680 --> 00:26:03.680]  我使你的後裔極其繁多
[00:26:03.680 --> 00:26:05.680]  甚至不可勝數
[00:26:05.680 --> 00:26:07.680]  甚至不可勝數
[00:26:07.680 --> 00:26:09.680]  這個天使是沒有權這樣說的
[00:26:09.680 --> 00:26:11.680]  這個天使是沒有權這樣說的
[00:26:11.680 --> 00:26:13.680]  這是神自己說的
[00:26:13.680 --> 00:26:15.680]  我使你的後裔極其繁多
[00:26:15.680 --> 00:26:17.680]  這是神自己說的
[00:26:17.680 --> 00:26:19.680]  然後創世紀十八章
[00:26:19.680 --> 00:26:21.680]  是三個人出現
[00:26:21.680 --> 00:26:23.680]  來到亞伯拉罕那裡
[00:26:23.680 --> 00:26:25.680]  這三個人
[00:26:25.680 --> 00:26:27.680]  有一個是聖子
[00:26:27.680 --> 00:26:29.680]  其餘兩個是天使
[00:26:29.680 --> 00:26:31.680]  創世紀第32章
[00:26:31.680 --> 00:26:33.680]  若這個雅各在雅各
[00:26:33.680 --> 00:26:35.680]  在雅各道口和他摔角的那個
[00:26:35.680 --> 00:26:37.680]  在雅各道口和他摔角的那個
[00:26:37.680 --> 00:26:39.680]  那個是聖子
[00:26:39.680 --> 00:26:41.680]  那個不是天使
[00:26:41.680 --> 00:26:43.680]  創世紀第33章
[00:26:43.680 --> 00:26:45.680]  摩西
[00:26:45.680 --> 00:26:47.680]  耶和華的使者
[00:26:47.680 --> 00:26:49.680]  在荊棘那裡
[00:26:49.680 --> 00:26:51.680]  火焰中向摩西顯現
[00:26:51.680 --> 00:26:53.680]  摩西過去看
[00:26:53.680 --> 00:26:55.680]  然後
[00:26:55.680 --> 00:26:57.680]  然後他就說
[00:26:57.680 --> 00:26:59.680]  耶和華神
[00:26:59.680 --> 00:27:01.680]  前面那節說
[00:27:01.680 --> 00:27:03.680]  耶和華的使者
[00:27:03.680 --> 00:27:05.680]  然後就說耶和華神
[00:27:05.680 --> 00:27:07.680]  是同一樣的
[00:27:07.680 --> 00:27:09.680]  但這個是聖子
[00:27:09.680 --> 00:27:11.680]  這個天使說的
[00:27:11.680 --> 00:27:13.680]  所以
[00:27:13.680 --> 00:27:15.680]  神說
[00:27:15.680 --> 00:27:17.680]  然後就叫神
[00:27:17.680 --> 00:27:19.680]  神說不要近前來
[00:27:19.680 --> 00:27:21.680]  當把你腳上的鞋脫下來
[00:27:21.680 --> 00:27:23.680]  因為你所站之地是聖地
[00:27:23.680 --> 00:27:25.680]  天使是不會這樣說的
[00:27:25.680 --> 00:27:27.680]  這個是聖子
[00:27:27.680 --> 00:27:29.680]  然後出於及第24章
[00:27:29.680 --> 00:27:31.680]  這個很驚奇
[00:27:31.680 --> 00:27:33.680]  這個有70個人上山
[00:27:33.680 --> 00:27:35.680]  這個有70個人上山
[00:27:35.680 --> 00:27:37.680]  是看到耶和華
[00:27:37.680 --> 00:27:39.680]  看到以色列的神
[00:27:39.680 --> 00:27:41.680]  他們看到的是什麼呢
[00:27:41.680 --> 00:27:43.680]  看到那個
[00:27:43.680 --> 00:27:45.680]  這裡我沒有寫出來
[00:27:45.680 --> 00:27:47.680]  他們腳下彷彿有平鋪的藍寶石
[00:27:47.680 --> 00:27:49.680]  他們腳下彷彿有平鋪的藍寶石
[00:27:49.680 --> 00:27:51.680]  他們腳下彷彿有平鋪的藍寶石
[00:27:51.680 --> 00:27:53.680]  如同天色明淨
[00:27:53.680 --> 00:27:55.680]  他們看到神的形象
[00:27:55.680 --> 00:27:57.680]  他們看到神的形象
[00:27:57.680 --> 00:27:59.680]  彷彿有平鋪的藍寶石
[00:27:59.680 --> 00:28:01.680]  然後他們又哭又哭
[00:28:01.680 --> 00:28:03.680]  然後耶和華對摩西說
[00:28:03.680 --> 00:28:05.680]  耶和華對摩西說
[00:28:05.680 --> 00:28:07.680]  你上山來住在這裡
[00:28:07.680 --> 00:28:09.680]  我要把界名給你
[00:28:09.680 --> 00:28:11.680]  這個看到的是誰呢
[00:28:11.680 --> 00:28:13.680]  看到的是主耶穌
[00:28:13.680 --> 00:28:15.680]  是聖子
[00:28:15.680 --> 00:28:17.680]  然後新領紀第31章
[00:28:17.680 --> 00:28:19.680]  摩西和約書亞
[00:28:19.680 --> 00:28:21.680]  耶和華看到
[00:28:21.680 --> 00:28:23.680]  摩西和約書亞所看到的
[00:28:23.680 --> 00:28:25.680]  應該都是聖子
[00:28:25.680 --> 00:28:27.680]  約書亞紀第5章
[00:28:27.680 --> 00:28:29.680]  他們過去打耶利哥
[00:28:29.680 --> 00:28:31.680]  他們過去打耶利哥
[00:28:31.680 --> 00:28:33.680]  看到耶和華軍隊的元帥
[00:28:33.680 --> 00:28:35.680]  約書亞就俯伏在地下拜
[00:28:35.680 --> 00:28:37.680]  約書亞就俯伏在地下拜
[00:28:37.680 --> 00:28:39.680]  天使是不會接受人下拜的
[00:28:39.680 --> 00:28:41.680]  天使是不會接受人下拜的
[00:28:41.680 --> 00:28:43.680]  這個很明顯是聖子
[00:28:43.680 --> 00:28:45.680]  然後以賽亞書第6章
[00:28:45.680 --> 00:28:47.680]  然後以賽亞書第6章
[00:28:47.680 --> 00:28:49.680]  以賽亞書第6章
[00:28:49.680 --> 00:28:51.680]  以賽亞見到主坐在高高的寶座上
[00:28:51.680 --> 00:28:53.680]  以賽亞見到主坐在高高的寶座上
[00:28:53.680 --> 00:28:55.680]  他的衣裳垂下
[00:28:55.680 --> 00:28:57.680]  遮滿聖殿
[00:28:57.680 --> 00:28:59.680]  請問這個主是誰呢?
[00:28:59.680 --> 00:29:01.680]  請問這個主是誰呢?
[00:29:01.680 --> 00:29:03.680]  這個不用猜的
[00:29:03.680 --> 00:29:05.680]  這個約翰解釋了
[00:29:05.680 --> 00:29:07.680]  約翰說了這個主是誰
[00:29:07.680 --> 00:29:09.680]  約翰福音第12章
[00:29:09.680 --> 00:29:11.680]  約翰福音第12章
[00:29:11.680 --> 00:29:13.680]  第41節
[00:29:13.680 --> 00:29:15.680]  約翰福音第12章第41節
[00:29:15.680 --> 00:29:17.680]  約翰福音第12章第41節
[00:29:17.680 --> 00:29:19.680]  先知以賽亞因為看見他
[00:29:19.680 --> 00:29:21.680]  先知以賽亞因為看見他
[00:29:21.680 --> 00:29:23.680]  的榮耀就指著他
[00:29:23.680 --> 00:29:25.680]  說者說
[00:29:25.680 --> 00:29:27.680]  原來以賽亞所見到的
[00:29:27.680 --> 00:29:29.680]  是高高在上的主
[00:29:29.680 --> 00:29:31.680]  就是主耶穌
[00:29:31.680 --> 00:29:33.680]  就是主耶穌
[00:29:33.680 --> 00:29:35.680]  第9節
[00:29:35.680 --> 00:29:37.680]  第9節
[00:29:37.680 --> 00:29:39.680]  如果真是
[00:29:39.680 --> 00:29:41.680]  大意你所見到的
[00:29:41.680 --> 00:29:43.680]  就是主耶穌的話
[00:29:43.680 --> 00:29:45.680]  難怪
[00:29:45.680 --> 00:29:47.680]  難怪他震撼到
[00:29:47.680 --> 00:29:49.680]  他面覆在地沉睡了
[00:29:49.680 --> 00:29:51.680]  他面覆在地沉睡了
[00:29:51.680 --> 00:29:53.680]  我們看第10節
[00:29:53.680 --> 00:29:55.680]  我們看第10節
[00:29:55.680 --> 00:29:57.680]  第10節
[00:29:57.680 --> 00:29:59.680]  忽然
[00:29:59.680 --> 00:30:01.680]  我漏了說
[00:30:01.680 --> 00:30:03.680]  我漏了說
[00:30:03.680 --> 00:30:05.680]  那些不相信
[00:30:05.680 --> 00:30:07.680]  這一個是主耶穌的
[00:30:07.680 --> 00:30:09.680]  聖經學家
[00:30:09.680 --> 00:30:11.680]  他的困難在哪裡呢?
[00:30:11.680 --> 00:30:13.680]  他的困難在哪裡呢?
[00:30:13.680 --> 00:30:15.680]  他有一個論點
[00:30:15.680 --> 00:30:17.680]  是說這個不可能
[00:30:17.680 --> 00:30:19.680]  是聖旨的
[00:30:19.680 --> 00:30:21.680]  因為接下來第10節開始
[00:30:21.680 --> 00:30:23.680]  他告訴他們
[00:30:23.680 --> 00:30:25.680]  告訴大意你
[00:30:25.680 --> 00:30:27.680]  他曾經想在21天前來
[00:30:27.680 --> 00:30:29.680]  但是被魔君
[00:30:29.680 --> 00:30:31.680]  被波斯的魔君
[00:30:31.680 --> 00:30:33.680]  攔了21天
[00:30:33.680 --> 00:30:35.680]  要天使長米加勒
[00:30:35.680 --> 00:30:37.680]  要天使長米加勒
[00:30:37.680 --> 00:30:39.680]  來幫他
[00:30:39.680 --> 00:30:41.680]  他才可以
[00:30:41.680 --> 00:30:43.680]  來到大意你這裡
[00:30:43.680 --> 00:30:45.680]  聖旨
[00:30:45.680 --> 00:30:47.680]  聖旨又說是神
[00:30:47.680 --> 00:30:49.680]  自己本身會受到
[00:30:49.680 --> 00:30:51.680]  魔君
[00:30:51.680 --> 00:30:53.680]  魔君不是魔鬼
[00:30:53.680 --> 00:30:55.680]  魔君是邪靈
[00:30:55.680 --> 00:30:57.680]  是鬼仔
[00:30:57.680 --> 00:30:59.680]  都可以攔阻
[00:30:59.680 --> 00:31:01.680]  怎麼會是呢?
[00:31:01.680 --> 00:31:03.680]  如果是聖旨
[00:31:03.680 --> 00:31:05.680]  怎麼會被魔君阻了21天呢?
[00:31:05.680 --> 00:31:07.680]  這個我覺得很容易解釋
[00:31:07.680 --> 00:31:09.680]  這個我覺得很容易解釋
[00:31:09.680 --> 00:31:11.680]  第10節這裡
[00:31:11.680 --> 00:31:13.680]  按手在大意你身上
[00:31:13.680 --> 00:31:15.680]  下面跟他說
[00:31:15.680 --> 00:31:17.680]  他阻遲了21天來
[00:31:17.680 --> 00:31:19.680]  因為被魔君阻撓
[00:31:19.680 --> 00:31:21.680]  那個
[00:31:21.680 --> 00:31:23.680]  是不是需要和上面
[00:31:23.680 --> 00:31:25.680]  第9節之前
[00:31:25.680 --> 00:31:27.680]  那個
[00:31:27.680 --> 00:31:29.680]  穿著祭司
[00:31:29.680 --> 00:31:31.680]  和君王的衣服的人
[00:31:31.680 --> 00:31:33.680]  是同一個人呢?
[00:31:33.680 --> 00:31:35.680]  第10節這裡說
[00:31:35.680 --> 00:31:37.680]  有一手按在我身上
[00:31:37.680 --> 00:31:39.680]  這個按手的
[00:31:39.680 --> 00:31:41.680]  是不是前面那個呢?
[00:31:41.680 --> 00:31:43.680]  前面那個和大意你
[00:31:43.680 --> 00:31:45.680]  說完話之後他就不在了
[00:31:45.680 --> 00:31:47.680]  然後呢
[00:31:47.680 --> 00:31:49.680]  天使來了
[00:31:49.680 --> 00:31:51.680]  我們看下去可能不止一個天使
[00:31:51.680 --> 00:31:53.680]  可能是幾個天使
[00:31:53.680 --> 00:31:55.680]  在這裡和大意你
[00:31:55.680 --> 00:31:57.680]  說話的
[00:31:57.680 --> 00:31:59.680]  所以我覺得
[00:31:59.680 --> 00:32:01.680]  這是一個相當合理的解釋
[00:32:01.680 --> 00:32:03.680]  第10節是天使
[00:32:03.680 --> 00:32:05.680]  開始和大意你
[00:32:05.680 --> 00:32:07.680]  說話
[00:32:07.680 --> 00:32:09.680]  不是前面那一位
[00:32:09.680 --> 00:32:11.680]  這個天使
[00:32:11.680 --> 00:32:13.680]  是不是
[00:32:13.680 --> 00:32:15.680]  之前出現
[00:32:15.680 --> 00:32:17.680]  說話給大意你聽的
[00:32:17.680 --> 00:32:19.680]  那個Gabriel
[00:32:19.680 --> 00:32:21.680]  那個加伯列呢?
[00:32:21.680 --> 00:32:23.680]  我相信不是
[00:32:23.680 --> 00:32:25.680]  為什麼呢?
[00:32:25.680 --> 00:32:27.680]  因為第一
[00:32:27.680 --> 00:32:29.680]  加伯列大意你是認得的
[00:32:29.680 --> 00:32:31.680]  所以加伯列
[00:32:31.680 --> 00:32:33.680]  是和大意你出現過兩次
[00:32:33.680 --> 00:32:35.680]  到第二次他出現的時候
[00:32:35.680 --> 00:32:37.680]  大意你是認得他
[00:32:37.680 --> 00:32:39.680]  就叫得出他的名字
[00:32:39.680 --> 00:32:41.680]  是加伯列的
[00:32:41.680 --> 00:32:43.680]  這個天使大意你沒有叫他的名字
[00:32:43.680 --> 00:32:45.680]  沒有說認得他
[00:32:45.680 --> 00:32:47.680]  是不是有可能
[00:32:47.680 --> 00:32:49.680]  是大意你不說的
[00:32:49.680 --> 00:32:51.680]  其實是加伯列呢?
[00:32:51.680 --> 00:32:53.680]  不是的 我猜是有可能的
[00:32:53.680 --> 00:32:55.680]  但是呢 應該如果是加伯列
[00:32:55.680 --> 00:32:57.680]  大意你會說出來
[00:32:57.680 --> 00:32:59.680]  而且加伯列和Michael
[00:32:59.680 --> 00:33:01.680]  是兩個天使長
[00:33:01.680 --> 00:33:03.680]  特別在聖經裡
[00:33:03.680 --> 00:33:05.680]  出現多次
[00:33:05.680 --> 00:33:07.680]  是傳訊息的天使
[00:33:07.680 --> 00:33:09.680]  所以可以說
[00:33:09.680 --> 00:33:11.680]  這兩個是高級的天使
[00:33:11.680 --> 00:33:13.680]  天使長
[00:33:13.680 --> 00:33:15.680]  是魔君沒有那麼容易
[00:33:15.680 --> 00:33:17.680]  來阻擋到他
[00:33:17.680 --> 00:33:19.680]  所以這個可能是一個普通天使
[00:33:19.680 --> 00:33:21.680]  他就按手在大意你身上
[00:33:21.680 --> 00:33:23.680]  使他的膝和手掌
[00:33:23.680 --> 00:33:25.680]  支持微起
[00:33:25.680 --> 00:33:27.680]  然後這個天使
[00:33:27.680 --> 00:33:29.680]  對他說
[00:33:29.680 --> 00:33:31.680]  大夢眷愛的大意你
[00:33:31.680 --> 00:33:33.680]  要明白我與你所說的話
[00:33:33.680 --> 00:33:35.680]  只管站起來
[00:33:35.680 --> 00:33:37.680]  天使要他站起來
[00:33:37.680 --> 00:33:39.680]  不要他伏在地上
[00:33:39.680 --> 00:33:41.680]  要他站起來
[00:33:41.680 --> 00:33:43.680]  因為我現在是奉差遣來道理正
[00:33:43.680 --> 00:33:45.680]  這個又是另一個理由
[00:33:45.680 --> 00:33:47.680]  如果你說這個就是上面
[00:33:47.680 --> 00:33:49.680]  穿著
[00:33:49.680 --> 00:33:51.680]  穿著細褓的那位
[00:33:51.680 --> 00:33:53.680]  那位甚至
[00:33:53.680 --> 00:33:55.680]  怎麼會奉差遣呢?
[00:33:55.680 --> 00:33:57.680]  他是神來的
[00:33:57.680 --> 00:33:59.680]  他不會被差遣的
[00:33:59.680 --> 00:34:01.680]  所以一定是說這個
[00:34:01.680 --> 00:34:03.680]  是不同上面的那個
[00:34:03.680 --> 00:34:05.680]  他就奉差遣到這裡
[00:34:05.680 --> 00:34:07.680]  他對我說
[00:34:07.680 --> 00:34:09.680]  我就戰戰兢兢地
[00:34:09.680 --> 00:34:11.680]  就立起來了
[00:34:11.680 --> 00:34:13.680]  第十二節
[00:34:13.680 --> 00:34:15.680]  這個天使就說
[00:34:15.680 --> 00:34:17.680]  但你也不需要懼怕
[00:34:17.680 --> 00:34:19.680]  知道但你也很懼怕
[00:34:19.680 --> 00:34:21.680]  見到天使在他面前
[00:34:21.680 --> 00:34:23.680]  見到前面那位
[00:34:23.680 --> 00:34:25.680]  在他面前
[00:34:25.680 --> 00:34:27.680]  他是很震撼的
[00:34:27.680 --> 00:34:29.680]  天使對他說
[00:34:29.680 --> 00:34:31.680]  求明白將來的事
[00:34:31.680 --> 00:34:33.680]  又在神面前
[00:34:33.680 --> 00:34:35.680]  刻苦己心
[00:34:35.680 --> 00:34:37.680]  你的言語已經蒙英雲
[00:34:37.680 --> 00:34:39.680]  我是因你的言語而來
[00:34:39.680 --> 00:34:41.680]  就好像之前那樣
[00:34:41.680 --> 00:34:43.680]  第九章
[00:34:43.680 --> 00:34:45.680]  當但義在祈禱的時候
[00:34:45.680 --> 00:34:47.680]  因為他的心是這麼吃狠
[00:34:47.680 --> 00:34:49.680]  他的生活
[00:34:49.680 --> 00:34:51.680]  是這麼合乎神的旨意
[00:34:51.680 --> 00:34:53.680]  他是一個合乎神心意的人
[00:34:53.680 --> 00:34:55.680]  所以他祈禱
[00:34:55.680 --> 00:34:57.680]  神是馬上啪的
[00:34:57.680 --> 00:34:59.680]  而且馬上有反應
[00:34:59.680 --> 00:35:01.680]  就像第九章
[00:35:01.680 --> 00:35:03.680]  他還沒祈禱
[00:35:03.680 --> 00:35:05.680]  天使就已經出現了
[00:35:05.680 --> 00:35:07.680]  已經跟他說話了
[00:35:07.680 --> 00:35:09.680]  但這裡有二十一天的時間
[00:35:09.680 --> 00:35:13.680]  這個天使是受到波斯魔君的攔阻
[00:35:13.680 --> 00:35:15.680]  他就來不了
[00:35:15.680 --> 00:35:17.680]  這二十一天
[00:35:17.680 --> 00:35:19.680]  和上面的三個七
[00:35:19.680 --> 00:35:23.680]  即是但義禮禁食的二十一天
[00:35:23.680 --> 00:35:25.680]  應該是同一個二十一天
[00:35:25.680 --> 00:35:28.680]  即是本來禁食的開始祈禱
[00:35:28.680 --> 00:35:31.680]  就在正月初一開始祈禱
[00:35:31.680 --> 00:35:33.680]  神是差拜天使馬上來
[00:35:33.680 --> 00:35:35.680]  跟他說這些話
[00:35:35.680 --> 00:35:39.680]  但因為天使被魔君阻擋了
[00:35:39.680 --> 00:35:41.680]  有二十一天的時間
[00:35:41.680 --> 00:35:43.680]  所以但義禮
[00:35:43.680 --> 00:35:45.680]  剛才說的那個sadness
[00:35:45.680 --> 00:35:47.680]  可能是第三個原因
[00:35:47.680 --> 00:35:51.680]  就是以前神馬上答應英雲
[00:35:51.680 --> 00:35:54.680]  或者是respond to 他的祈禱
[00:35:54.680 --> 00:35:57.680]  但這次神好像沒有反應
[00:35:57.680 --> 00:36:02.680]  這可能也是造成他悲痛的原因
[00:36:02.680 --> 00:36:04.680]  剛才我說了兩個原因
[00:36:04.680 --> 00:36:06.680]  現在再加一個原因
[00:36:06.680 --> 00:36:09.680]  第三個原因就是他要等二十一天
[00:36:09.680 --> 00:36:12.680]  天使跟他解釋二十一天的原因是什麼
[00:36:12.680 --> 00:36:16.680]  二十一天的原因是因為有魔君來阻擋他
[00:36:16.680 --> 00:36:18.680]  魔君是誰呢?
[00:36:18.680 --> 00:36:23.680]  魔君就是那些跟隨魔鬼墮落的天使
[00:36:23.680 --> 00:36:25.680]  這些是邪靈
[00:36:25.680 --> 00:36:27.680]  是鬼仔跟隨魔鬼
[00:36:27.680 --> 00:36:31.680]  他就好像天使受神的差遣
[00:36:31.680 --> 00:36:35.680]  這些魔君受到魔鬼的差遣
[00:36:35.680 --> 00:36:37.680]  他為什麼要阻擋他呢?
[00:36:37.680 --> 00:36:39.680]  不想他來但義禮
[00:36:39.680 --> 00:36:41.680]  為什麼不想他來但義禮?
[00:36:41.680 --> 00:36:43.680]  因為他來但義禮
[00:36:43.680 --> 00:36:46.680]  就是將上帝的訊息帶給但義禮
