
[00:00:00.000 --> 00:00:08.440]  今天我在我們的董事執事就職的時候
[00:16:22.960 --> 00:16:24.960]  是吃飯的時候
[00:16:24.960 --> 00:16:26.960]  講的比喻
[00:16:26.960 --> 00:16:28.960]  說吃飯
[00:16:28.960 --> 00:16:30.960]  同時聽見者說
[00:16:30.960 --> 00:16:32.960]  在神國裡吃飯的人有福料
[00:16:32.960 --> 00:16:34.960]  耶穌說
[00:16:34.960 --> 00:16:36.960]  神國好像大排延植
[00:16:36.960 --> 00:16:38.960]  請了人來
[00:16:38.960 --> 00:16:40.960]  那些人不肯來
[00:16:40.960 --> 00:16:42.960]  出身後那些人來呢
[00:16:42.960 --> 00:16:44.960]  殘廢的
[00:16:44.960 --> 00:16:46.960]  狠眼的
[00:16:46.960 --> 00:16:48.960]  強腿的被戲的群體
[00:16:48.960 --> 00:16:50.960]  應該來吃飯的不來
[00:16:50.960 --> 00:16:52.960]  是一些沒想到被接納的人
[00:16:52.960 --> 00:16:54.960]  反而來吃飯
[00:16:54.960 --> 00:16:56.960]  路德芬多次說吃飯
[00:16:56.960 --> 00:16:58.960]  都是為了這個主題
[00:16:58.960 --> 00:17:00.960]  那史老行主又怎樣
[00:17:00.960 --> 00:17:02.960]  最後第6章說吃飯
[00:17:02.960 --> 00:17:04.960]  之後第10章
[00:17:04.960 --> 00:17:06.960]  當彼得
[00:17:06.960 --> 00:17:08.960]  見到異象
[00:17:08.960 --> 00:17:10.960]  3個異象
[00:17:10.960 --> 00:17:12.960]  神要逼彼得
[00:17:12.960 --> 00:17:14.960]  去明白
[00:17:14.960 --> 00:17:16.960]  他開槍方英大地外幫人
[00:17:16.960 --> 00:17:18.960]  憑著B3異象
[00:17:18.960 --> 00:17:20.960]  憑著吃飯的異象
[00:17:20.960 --> 00:17:22.960]  3個不潔淨的
[00:17:22.960 --> 00:17:24.960]  食物分別掉下來
[00:17:24.960 --> 00:17:26.960]  然後逼彼得吃
[00:17:26.960 --> 00:17:28.960]  彼得說我怎會吃這些東西
[00:17:28.960 --> 00:17:30.960]  神說我所潔淨的你就要吃
[00:17:30.960 --> 00:17:32.960]  所以最後
[00:17:32.960 --> 00:17:34.960]  彼得醒了就發覺
[00:17:34.960 --> 00:17:36.960]  這是一個異象
[00:17:36.960 --> 00:17:38.960]  代表他接納外幫人
[00:17:38.960 --> 00:17:40.960]  率相聞下
[00:17:40.960 --> 00:17:42.960]  你說吃飯都是說接納被戲群體
[00:17:42.960 --> 00:17:44.960]  是說接納外幫人
[00:17:44.960 --> 00:17:46.960]  我這樣看史老行主第6章的時候
[00:17:46.960 --> 00:17:48.960]  會不會有這個意思
[00:17:48.960 --> 00:17:50.960]  我們看回史老行主第6章
[00:17:50.960 --> 00:17:52.960]  看史老行主第6章
[00:17:52.960 --> 00:17:54.960]  我們就想起
[00:17:54.960 --> 00:17:56.960]  7字的意思
[00:17:56.960 --> 00:17:58.960]  7字要選7個人
[00:17:58.960 --> 00:18:00.960]  為什麼12個門徒
[00:18:00.960 --> 00:18:02.960]  之後就要選7個人
[00:18:02.960 --> 00:18:04.960]  你會想起
[00:18:04.960 --> 00:18:06.960]  福音書裡面
[00:18:06.960 --> 00:18:08.960]  多字提及70的意思
[00:18:08.960 --> 00:18:10.960]  例如路教福音裡面
[00:18:10.960 --> 00:18:12.960]  選了12個門徒
[00:18:12.960 --> 00:18:14.960]  還要選多70個人
[00:18:14.960 --> 00:18:16.960]  路教福音第10章
[00:18:16.960 --> 00:18:18.960]  70個人全道
[00:18:18.960 --> 00:18:20.960]  如果不夠選
[00:18:20.960 --> 00:18:22.960]  120個分成兩次選
[00:18:22.960 --> 00:18:24.960]  因為12個門徒代表
[00:18:24.960 --> 00:18:26.960]  神請救二師二人
[00:18:26.960 --> 00:18:28.960]  70個代表神要去到
[00:18:28.960 --> 00:18:30.960]  其他的群體裡面
[00:18:30.960 --> 00:18:32.960]  7代表其他的群體
[00:18:32.960 --> 00:18:34.960]  為什麼7會代表其他的群體
[00:18:34.960 --> 00:18:36.960]  因為創世紀裡面去數世界的
[00:18:36.960 --> 00:18:38.960]  萬國的時候
[00:18:38.960 --> 00:18:40.960]  數70個國家出來
[00:18:40.960 --> 00:18:42.960]  70代表萬國
[00:18:42.960 --> 00:18:44.960]  大家有記念到耶穌基督去
[00:18:44.960 --> 00:18:46.960]  做五餅二餘的神蹟的時候
[00:18:46.960 --> 00:18:50.960]  其實餵飽不同的人群
[00:18:50.960 --> 00:18:52.960]  一次4000一次5000
[00:18:52.960 --> 00:18:54.960]  一次剩下12個男子
[00:18:54.960 --> 00:18:56.960]  第二次剩下7個男子
[00:18:56.960 --> 00:18:58.960]  12和7
[00:18:58.960 --> 00:19:00.960]  似乎一直都是這樣
[00:19:00.960 --> 00:19:02.960]  有比較
[00:19:02.960 --> 00:19:04.960]  所以數量輪轉到第6章的時候
[00:19:04.960 --> 00:19:06.960]  第一章已經選了12個門徒
[00:19:06.960 --> 00:19:08.960]  由大使選了之後選多一個
[00:19:08.960 --> 00:19:10.960]  加上12
[00:19:10.960 --> 00:19:12.960]  12個門徒
[00:19:12.960 --> 00:19:14.960]  到第6章的時候
[00:19:14.960 --> 00:19:16.960]  7個就不只是不犯那麼簡單
[00:19:16.960 --> 00:19:18.960]  這7個門徒
[00:19:18.960 --> 00:19:20.960]  就是要藉著飯吃
[00:19:20.960 --> 00:19:22.960]  可能就是要研讀耶穌基督的風俗
[00:19:22.960 --> 00:19:24.960]  因為怎麼知道是這樣
[00:19:24.960 --> 00:19:26.960]  兩方面知道
[00:19:26.960 --> 00:19:28.960]  第一方面就是他之後的行為
[00:19:28.960 --> 00:19:30.960]  你知道了
[00:19:30.960 --> 00:19:32.960]  這7個人明明叫他不犯的
[00:19:32.960 --> 00:19:34.960]  之後他有沒有不犯
[00:19:34.960 --> 00:19:36.960]  沒有
[00:19:36.960 --> 00:19:38.960]  沒有說他不犯
[00:19:38.960 --> 00:19:40.960]  反而說他全神的說話
[00:19:40.960 --> 00:19:42.960]  所以第6章
[00:19:42.960 --> 00:19:44.960]  接著說的是第8章
[00:19:44.960 --> 00:19:46.960]  我們看看第6章經文
[00:19:46.960 --> 00:19:48.960]  第6章第8節
[00:19:48.960 --> 00:19:50.960]  世衛法滿德恩惠能力在
[00:19:50.960 --> 00:19:52.960]  人當中民間
[00:19:52.960 --> 00:19:54.960]  憑了大事
[00:19:54.960 --> 00:19:56.960]  大其事和神蹟
[00:19:56.960 --> 00:19:58.960]  接著到不同地方去辯論
[00:19:58.960 --> 00:20:00.960]  接著
[00:20:00.960 --> 00:20:02.960]  10節世衛法
[00:20:02.960 --> 00:20:04.960]  以智慧和聖靈說話
[00:20:04.960 --> 00:20:06.960]  中國人都擋不住
[00:20:06.960 --> 00:20:08.960]  接著人們說什麼
[00:20:08.960 --> 00:20:10.960]  我們聽見他
[00:20:10.960 --> 00:20:12.960]  脫韋榜、摩西和神的話
[00:20:12.960 --> 00:20:14.960]  為什麼要說他這樣做
[00:20:14.960 --> 00:20:16.960]  因為第13節
[00:20:16.960 --> 00:20:18.960]  這個人說話不住
[00:20:18.960 --> 00:20:20.960]  這樣糟蹋聖所和律法
[00:20:20.960 --> 00:20:22.960]  事實來講
[00:20:22.960 --> 00:20:24.960]  第7章其實就是
[00:20:24.960 --> 00:20:26.960]  處理這個問題
[00:20:26.960 --> 00:20:28.960]  什麼叫聖所
[00:20:28.960 --> 00:20:30.960]  不是這個地方叫聖所
[00:20:30.960 --> 00:20:32.960]  不是什麼地方叫聖地
[00:20:32.960 --> 00:20:34.960]  是任何神風俗的地方就是聖地
[00:20:34.960 --> 00:20:36.960]  所以這麼長的講章
[00:20:36.960 --> 00:20:38.960]  講完之後
[00:20:38.960 --> 00:20:40.960]  第8章有什麼事發生
[00:20:40.960 --> 00:20:42.960]  第8章福音第一次離開
[00:20:42.960 --> 00:20:44.960]  耶路撒冷
[00:20:44.960 --> 00:20:46.960]  是因為試題犯的講章
[00:20:46.960 --> 00:20:48.960]  所以第8章第一次
[00:20:48.960 --> 00:20:50.960]  使徒仍然在耶路撒冷的時候
[00:20:50.960 --> 00:20:52.960]  其他的信徒
[00:20:52.960 --> 00:20:54.960]  就去到不同地方
[00:20:54.960 --> 00:20:56.960]  福音第一次離開耶路撒冷
[00:20:56.960 --> 00:20:58.960]  福音第一次
[00:20:58.960 --> 00:21:00.960]  去到避氣的群體
[00:21:00.960 --> 00:21:02.960]  是因為試題犯的講章
[00:21:02.960 --> 00:21:04.960]  第8章
[00:21:04.960 --> 00:21:06.960]  福音第一次離開耶路撒冷
[00:21:06.960 --> 00:21:08.960]  第8章
[00:21:08.960 --> 00:21:10.960]  肥力
[00:21:10.960 --> 00:21:12.960]  其中一個肥力
[00:21:12.960 --> 00:21:14.960]  將福音帶到紮馬尼亞那裡
[00:21:14.960 --> 00:21:16.960]  將福音帶到一個太監那裡
[00:21:16.960 --> 00:21:18.960]  紮馬尼亞太監都是被避氣的群體
[00:21:18.960 --> 00:21:20.960]  被人避氣的群體
[00:21:20.960 --> 00:21:22.960]  所以你這樣看的時候就明白
[00:21:22.960 --> 00:21:24.960]  第6章為什麼要選7個人
[00:21:24.960 --> 00:21:26.960]  不是煮飯的問題
[00:21:26.960 --> 00:21:28.960]  之後沒有煮飯
[00:21:28.960 --> 00:21:30.960]  不是煮飯的問題
[00:21:30.960 --> 00:21:32.960]  是要延續耶穌那種吃飯的神學
[00:21:32.960 --> 00:21:34.960]  是要延續耶穌那種吃飯的動作
[00:21:34.960 --> 00:21:36.960]  是包含
[00:21:36.960 --> 00:21:38.960]  或者是接納
[00:21:38.960 --> 00:21:40.960]  被避氣的群體
[00:21:40.960 --> 00:21:42.960]  將福音帶來耶路撒冷
[00:21:42.960 --> 00:21:44.960]  令到不同的人得到福音的好處
[00:21:44.960 --> 00:21:46.960]  這是吃飯的意思
[00:21:46.960 --> 00:21:48.960]  你說是不是真的這樣
[00:21:48.960 --> 00:21:50.960]  其中一個字就知道了
[00:21:50.960 --> 00:21:52.960]  第6章叫你
[00:21:52.960 --> 00:21:54.960]  去管理飯吃
[00:21:54.960 --> 00:21:56.960]  去管理飯吃
[00:21:56.960 --> 00:21:58.960]  還有做服侍的工作
[00:21:58.960 --> 00:22:00.960]  什麼叫做服侍
[00:22:00.960 --> 00:22:02.960]  什麼叫做服侍
[00:22:02.960 --> 00:22:06.960]  服侍的意思原文就是做waiter
[00:22:06.960 --> 00:22:08.960]  就是在餐桌上
[00:22:08.960 --> 00:22:10.960]  服侍的意思
[00:22:10.960 --> 00:22:12.960]  做waiter
[00:22:12.960 --> 00:22:14.960]  但上一次這個字出現
[00:22:14.960 --> 00:22:16.960]  或者是盧家鋒出現這個字
[00:22:16.960 --> 00:22:18.960]  waiter這個字
[00:22:18.960 --> 00:22:20.960]  或者是to serve
[00:22:20.960 --> 00:22:22.960]  或者是管理不飯這個字
[00:22:22.960 --> 00:22:24.960]  是什麼時候出現呢
[00:22:24.960 --> 00:22:26.960]  我們看盧家鋒的22章
[00:22:26.960 --> 00:22:28.960]  原來22章都講過一個起台
[00:22:28.960 --> 00:22:30.960]  形容一個起台
[00:22:30.960 --> 00:22:32.960]  盧家鋒的22章
[00:22:32.960 --> 00:22:34.960]  耶穌基督
[00:22:34.960 --> 00:22:36.960]  最後晚餐的時候
[00:22:36.960 --> 00:22:38.960]  吃飯的時候
[00:22:38.960 --> 00:22:40.960]  這樣講
[00:22:40.960 --> 00:22:42.960]  22章是27節
[00:22:42.960 --> 00:22:44.960]  盧家鋒的22章是27節
[00:22:44.960 --> 00:22:46.960]  耶穌說
[00:22:46.960 --> 00:22:48.960]  是誰為大
[00:22:48.960 --> 00:22:50.960]  是助席的
[00:22:50.960 --> 00:22:52.960]  還是做起台的
[00:22:52.960 --> 00:22:54.960]  即是服侍的字就是起台的字
[00:22:54.960 --> 00:22:56.960]  司郎尊是6章用的字
[00:22:56.960 --> 00:22:58.960]  是採到那個大
[00:22:58.960 --> 00:23:00.960]  當然是採到大
[00:23:00.960 --> 00:23:02.960]  外國都以為
[00:23:02.960 --> 00:23:04.960]  耶穌說不是助食一大碗
[00:23:04.960 --> 00:23:06.960]  然而我在你們中間
[00:23:06.960 --> 00:23:08.960]  而同做起台的人
[00:23:08.960 --> 00:23:10.960]  耶穌做起台
[00:23:10.960 --> 00:23:12.960]  為什麼耶穌做起台
[00:23:12.960 --> 00:23:14.960]  因為耶穌和人吃飯
[00:23:14.960 --> 00:23:16.960]  但耶穌做起台的意思是
[00:23:16.960 --> 00:23:18.960]  因為耶穌追上十字架
[00:23:18.960 --> 00:23:20.960]  服侍的人甘願將生命獻上
[00:23:20.960 --> 00:23:22.960]  以至所有被戲的群體都得到接納
[00:23:22.960 --> 00:23:24.960]  耶穌做最偉大的榜樣
[00:23:24.960 --> 00:23:26.960]  耶穌是
[00:23:26.960 --> 00:23:28.960]  祈求的一個
[00:23:28.960 --> 00:23:30.960]  耶穌是
[00:23:30.960 --> 00:23:32.960]  餐桌上服侍的人的一個
[00:23:32.960 --> 00:23:36.960]  這樣看的時候
[00:23:36.960 --> 00:23:38.960]  司郎尊第6章
[00:23:38.960 --> 00:23:40.960]  就是這樣看
[00:23:40.960 --> 00:23:42.960]  司郎尊第6章
[00:23:42.960 --> 00:23:46.960]  試圖去選7個人出來
[00:23:46.960 --> 00:23:48.960]  做服侍的工作
[00:23:48.960 --> 00:23:50.960]  接著就說第三節
[00:23:50.960 --> 00:23:52.960]  這些人要被
[00:23:52.960 --> 00:23:54.960]  聖靈充滿自慰充足
[00:23:54.960 --> 00:23:56.960]  為什麼這麼緊張
[00:23:56.960 --> 00:23:58.960]  因為他們要延續耶穌的工作
[00:23:58.960 --> 00:24:00.960]  反過來說
[00:24:00.960 --> 00:24:02.960]  路加峰裡面
[00:24:02.960 --> 00:24:04.960]  哪個人被自慰充滿
[00:24:04.960 --> 00:24:06.960]  又被聖靈充滿
[00:24:06.960 --> 00:24:08.960]  或者哪個是充滿自慰
[00:24:08.960 --> 00:24:10.960]  又被聖靈充滿
[00:24:10.960 --> 00:24:12.960]  不是12個司徒
[00:24:12.960 --> 00:24:14.960]  是耶穌自己
[00:24:14.960 --> 00:24:16.960]  路加峰第二章41節
[00:24:16.960 --> 00:24:18.960]  和52節告訴大家
[00:24:18.960 --> 00:24:20.960]  耶穌的心量和自慰慢慢去增加
[00:24:20.960 --> 00:24:22.960]  然後路加峰第3章
[00:24:22.960 --> 00:24:24.960]  告訴大家
[00:24:24.960 --> 00:24:26.960]  聖靈降落在耶穌身上
[00:24:26.960 --> 00:24:28.960]  所以耶穌才有自慰和
[00:24:28.960 --> 00:24:30.960]  有聖靈
[00:24:30.960 --> 00:24:32.960]  整本路加峰裡面
[00:24:32.960 --> 00:24:34.960]  誰有自慰和聖靈
[00:24:34.960 --> 00:24:36.960]  就是耶穌
[00:24:36.960 --> 00:24:38.960]  所以7個人有尊貴的職份
[00:24:38.960 --> 00:24:40.960]  他們要做另一個耶穌
[00:24:40.960 --> 00:24:42.960]  他們要模仿耶穌的工作
[00:24:42.960 --> 00:24:44.960]  有自慰和有聖靈充滿
[00:24:44.960 --> 00:24:46.960]  因為他們做的事不是不凡
[00:24:46.960 --> 00:24:48.960]  不是有自慰
[00:24:48.960 --> 00:24:50.960]  有聖靈充滿才知道不多少好
[00:24:50.960 --> 00:24:52.960]  不是那個問題
[00:24:52.960 --> 00:24:54.960]  而是做耶穌的工作
[00:24:54.960 --> 00:24:56.960]  這個正正是他們之後做的事
[00:24:56.960 --> 00:24:58.960]  所以司徒反被聖靈充滿去做什麼
[00:24:58.960 --> 00:25:00.960]  不是不凡
[00:25:00.960 --> 00:25:02.960]  被聖靈充滿去傳神
[00:25:02.960 --> 00:25:04.960]  第7章說的傳道第8章說的肥的傳道
[00:25:04.960 --> 00:25:06.960]  被聖靈充滿
[00:25:06.960 --> 00:25:10.960]  接著就要問一個問題
[00:25:10.960 --> 00:25:12.960]  司徒有沒有說錯話
[00:25:12.960 --> 00:25:14.960]  我相信司徒
[00:25:14.960 --> 00:25:16.960]  沒有說錯
[00:25:16.960 --> 00:25:18.960]  但也可能不知道誤會了
[00:25:18.960 --> 00:25:20.960]  司徒說我是做神的說話
[00:25:20.960 --> 00:25:22.960]  你是不凡
[00:25:22.960 --> 00:25:24.960]  學者就問一個問題
[00:25:24.960 --> 00:25:26.960]  究竟給得何時才會改
[00:25:26.960 --> 00:25:28.960]  我知道第9章
[00:25:28.960 --> 00:25:30.960]  數羅會改
[00:25:30.960 --> 00:25:32.960]  數羅去convert
[00:25:32.960 --> 00:25:34.960]  數羅去蒙召
[00:25:34.960 --> 00:25:36.960]  給得何時蒙召
[00:25:36.960 --> 00:25:38.960]  給得何時明白神的計劃
[00:25:38.960 --> 00:25:40.960]  應該不是第10章之前
[00:25:40.960 --> 00:25:42.960]  因為第10章
[00:25:42.960 --> 00:25:44.960]  福音去到外部
[00:25:44.960 --> 00:25:46.960]  其實這個福音去到外部
[00:25:46.960 --> 00:25:48.960]  其實這個福音去到外部的道理
[00:25:48.960 --> 00:25:50.960]  盧家康第4章已經說了
[00:25:50.960 --> 00:25:52.960]  但給得也不明白
[00:25:52.960 --> 00:25:54.960]  所以第10章
[00:25:54.960 --> 00:25:56.960]  好像數羅一樣
[00:25:56.960 --> 00:25:58.960]  用天上的異象才能勸服給得
[00:25:58.960 --> 00:26:00.960]  把福音帶到科里納那裡
[00:26:00.960 --> 00:26:02.960]  所以給得到10章
[00:26:02.960 --> 00:26:04.960]  才完全明白神的計劃
[00:26:04.960 --> 00:26:06.960]  所以司徒可能搞錯了
[00:26:06.960 --> 00:26:08.960]  以為我說神的說話
[00:26:08.960 --> 00:26:10.960]  你們煮飯就夠
[00:26:10.960 --> 00:26:12.960]  誰不知忘記了
[00:26:12.960 --> 00:26:14.960]  耶穌都煮飯
[00:26:14.960 --> 00:26:16.960]  就是講神的說話
[00:26:16.960 --> 00:26:20.960]  煮飯就是神的工作的意義
[00:26:20.960 --> 00:26:22.960]  如果這樣看的時候
[00:26:22.960 --> 00:26:24.960]  第6章的經文
[00:26:24.960 --> 00:26:26.960]  對我們每一個人都有意思
[00:26:26.960 --> 00:26:28.960]  因為第6章不是講十二個司徒
[00:26:28.960 --> 00:26:30.960]  我們沒有一個人是司徒
[00:26:30.960 --> 00:26:32.960]  甚至可以說我不單止不是司徒
[00:26:32.960 --> 00:26:34.960]  我更加不是傳徒、牧師
[00:26:34.960 --> 00:26:36.960]  我怎能做完工作
[00:26:36.960 --> 00:26:38.960]  我只會不犯
[00:26:38.960 --> 00:26:40.960]  盧家康就說
[00:26:40.960 --> 00:26:42.960]  不犯的工作
[00:26:42.960 --> 00:26:44.960]  就是傳福的工作
[00:26:44.960 --> 00:26:46.960]  七個人做到的事
[00:26:46.960 --> 00:26:48.960]  是十二個司徒做不到
[00:26:48.960 --> 00:26:50.960]  因為七個人
[00:26:50.960 --> 00:26:52.960]  有不同的背景
[00:26:52.960 --> 00:26:54.960]  有不同的職位
[00:26:54.960 --> 00:26:56.960]  他們將福音傳到不同的地方
[00:26:56.960 --> 00:26:58.960]  是十二個司徒做不到
[00:26:58.960 --> 00:27:00.960]  因為七個人基本上是欺劣明智
[00:27:00.960 --> 00:27:02.960]  七個人語言上
[00:27:02.960 --> 00:27:04.960]  可能是說欺劣話
[00:27:04.960 --> 00:27:06.960]  十二個司徒可能
[00:27:06.960 --> 00:27:08.960]  希伯納文好一點
[00:27:08.960 --> 00:27:10.960]  未必是說欺劣話
[00:27:10.960 --> 00:27:12.960]  但正因為七個人能夠將福音帶離開的
[00:27:12.960 --> 00:27:14.960]  我失望
[00:27:14.960 --> 00:27:16.960]  我們今天就是這樣
[00:27:16.960 --> 00:27:18.960]  我們講到這段經文
[00:27:18.960 --> 00:27:20.960]  我們不是說
[00:27:20.960 --> 00:27:22.960]  這七個人因為他不是傳道人
[00:27:22.960 --> 00:27:24.960]  所以地位比十二個司徒
[00:27:24.960 --> 00:27:26.960]  更加低
[00:27:26.960 --> 00:27:28.960]  這個不是這段經文的中心
[00:27:28.960 --> 00:27:30.960]  是剛剛調轉
[00:27:30.960 --> 00:27:32.960]  司徒做不到的事
[00:27:32.960 --> 00:27:34.960]  這七個人做到
[00:27:34.960 --> 00:27:36.960]  將福音帶到每一個層面
[00:27:36.960 --> 00:27:38.960]  神做我就是這樣
[00:27:38.960 --> 00:27:40.960]  神做你在不同的崗位
[00:27:40.960 --> 00:27:42.960]  做電腦也好
[00:27:42.960 --> 00:27:44.960]  做畫師也好
[00:27:44.960 --> 00:27:46.960]  做engineer也好
[00:27:46.960 --> 00:27:48.960]  你帶到福音的地方是我們帶不到
[00:27:48.960 --> 00:27:50.960]  督神學的人帶不到
[00:27:50.960 --> 00:27:52.960]  福音到某一個地方
[00:27:52.960 --> 00:27:54.960]  是你帶到
[00:27:54.960 --> 00:27:56.960]  因為神給你的福音是江湖
[00:27:56.960 --> 00:27:58.960]  因為和人吃飯
[00:27:58.960 --> 00:28:00.960]  因為和同事吃飯
[00:28:00.960 --> 00:28:02.960]  因為和同事加和
[00:28:02.960 --> 00:28:04.960]  你能夠將福音
[00:28:04.960 --> 00:28:06.960]  去到不同的群體
[00:28:06.960 --> 00:28:08.960]  我們的責任就是
[00:28:08.960 --> 00:28:10.960]  延續福音
[00:28:10.960 --> 00:28:12.960]  能夠由福音去到不同的層面
[00:28:12.960 --> 00:28:14.960]  令到所謂被戲的群體得到福音
[00:28:14.960 --> 00:28:16.960]  所以在彼得
[00:28:16.960 --> 00:28:18.960]  第六章不知道發生什麼事
[00:28:18.960 --> 00:28:20.960]  第十章他才明白
[00:28:20.960 --> 00:28:22.960]  神一步一步將福音帶離開
[00:28:22.960 --> 00:28:24.960]  然後殺難
[00:28:24.960 --> 00:28:26.960]  到最後福音廣傳
[00:28:26.960 --> 00:28:28.960]  如果這樣看
[00:28:28.960 --> 00:28:30.960]  我明白
[00:28:30.960 --> 00:28:32.960]  為什麼他們要被四龍重門
[00:28:32.960 --> 00:28:34.960]  怎麼去自衛
[00:28:34.960 --> 00:28:36.960]  因為他做的事不是那麼簡單
[00:28:36.960 --> 00:28:38.960]  是將福音去到一個未到的群體
[00:28:38.960 --> 00:28:40.960]  神夫之外就是這樣
[00:28:40.960 --> 00:28:42.960]  每一個人都是傳道的人
[00:28:42.960 --> 00:28:44.960]  雖然你傳道的方法不同
[00:28:44.960 --> 00:28:46.960]  甚至你的訓練都不同
[00:28:46.960 --> 00:28:48.960]  甚至你的職位可能不同
[00:28:48.960 --> 00:28:50.960]  但你的責任就是這樣做
[00:28:50.960 --> 00:28:52.960]  你未必是十二其中一個
[00:28:52.960 --> 00:28:54.960]  你可能是七個其中一個
[00:28:54.960 --> 00:28:56.960]  或者七十個其中一個
[00:28:56.960 --> 00:28:58.960]  但是七或七十
[00:28:58.960 --> 00:29:00.960]  我們的責任都一樣
[00:29:00.960 --> 00:29:02.960]  將福音去到不同的地方
[00:29:02.960 --> 00:29:04.960]  將福音去到不同的地方
[00:29:04.960 --> 00:29:06.960]  所以今天我們說到不同的職位
[00:29:06.960 --> 00:29:10.960]  我們不是說某些職位特別重要
[00:29:10.960 --> 00:29:12.960]  每一個職位加加起來
[00:29:12.960 --> 00:29:14.960]  就是神教會復興的方法
[00:29:14.960 --> 00:29:18.960]  是將神的道去到不同的地方
[00:29:18.960 --> 00:29:22.960]  所以我們不能夠看少耶穌吃飯
[00:29:22.960 --> 00:29:24.960]  我們更加不能夠看少第六章
[00:29:24.960 --> 00:29:26.960]  不犯的工作
[00:29:26.960 --> 00:29:28.960]  因為到最後都是說群體
[00:29:28.960 --> 00:29:30.960]  避棄群體
[00:29:30.960 --> 00:29:34.960]  能夠在福音的視訊上面有份
[00:29:34.960 --> 00:29:36.960]  所以神呼召我們在新的一年
[00:29:36.960 --> 00:29:38.960]  求神幫助給我們
[00:29:38.960 --> 00:29:42.960]  未必能夠在好像某一個人這樣侍奉法
[00:29:42.960 --> 00:29:46.960]  但你侍奉的方法是你隔壁的人做不到
[00:29:46.960 --> 00:29:48.960]  你侍奉的群體是你隔壁的人做不到
[00:29:48.960 --> 00:29:52.960]  就是藉著我們將福音帶到不同的地方
[00:29:52.960 --> 00:29:54.960]  我們願意這樣做
[00:29:54.960 --> 00:29:56.960]  不得了 祈禱
[00:29:56.960 --> 00:29:58.960]  所以今天我們獻上感謝和讚美
[00:29:58.960 --> 00:30:02.960]  因為你給聖經的說話提醒我們
[00:30:02.960 --> 00:30:06.960]  讓我們與不同的群體去吃飯
[00:30:06.960 --> 00:30:10.960]  以致我們能夠將福音帶給不同的群體
[00:30:10.960 --> 00:30:12.960]  以致避棄群體能夠同時福音好處
[00:30:12.960 --> 00:30:14.960]  給我們智慧 給我們聖明的能力
[00:30:14.960 --> 00:30:16.960]  以致我們能夠全方神的說話
[00:30:16.960 --> 00:30:18.960]  為此獻上感謝和讚美
[00:30:18.960 --> 00:30:20.960]  感激你 風主名及
[00:30:20.960 --> 00:30:22.960]  好 谢谢大家 拜拜

