
[00:00:00.000 --> 00:00:03.820]  各位網友大家好 歡迎收看今天的節目
[00:19:37.140 --> 00:19:40.140]  眾百姓不同
[00:19:40.140 --> 00:19:44.140]  眾百姓就是每一天早上去聖殿聽耶穌講道
[00:19:44.140 --> 00:19:46.140]  晚上就回家了
[00:19:46.140 --> 00:19:48.140]  正常人是這樣
[00:19:48.140 --> 00:19:49.140]  晚上不在這裡
[00:19:49.140 --> 00:19:50.140]  早上來
[00:19:50.140 --> 00:19:52.140]  但現在這群人是晚上來的
[00:19:52.140 --> 00:19:54.140]  這群人
[00:19:54.140 --> 00:19:56.140]  路加就不用百姓
[00:19:56.140 --> 00:19:58.140]  雖然百姓這個字很普通
[00:19:58.140 --> 00:20:00.140]  用一群人
[00:20:00.140 --> 00:20:01.140]  另外的人
[00:20:01.140 --> 00:20:02.140]  這是什麼人呢?
[00:20:02.140 --> 00:20:03.140]  如果按照馬科孟的記載
[00:20:03.140 --> 00:20:08.140]  就是從祭司長、文士和長老跟他們同來
[00:20:08.140 --> 00:20:10.140]  就是說這群人是被收買的
[00:20:10.140 --> 00:20:14.140]  是祭司長、文士和長老收買了一群人來
[00:20:14.140 --> 00:20:17.140]  這群人就是要去捉拿耶穌
[00:20:17.140 --> 00:20:22.140]  由晚上十點捉拿耶穌
[00:20:22.140 --> 00:20:24.140]  捉了去哪裡呢?
[00:20:24.140 --> 00:20:27.140]  就捉了去祭司院
[00:20:27.140 --> 00:20:28.140]  我們一起讀吧
[00:20:28.140 --> 00:20:29.140]  52節
[00:20:29.140 --> 00:20:35.140]  耶穌對那些來找他的祭司長、守殿官和長老說
[00:20:35.140 --> 00:20:38.140]  「你們帶著刀棒出來
[00:20:38.140 --> 00:20:40.140]  如同對付強盜嗎?
[00:20:40.140 --> 00:20:43.140]  我天天和你們在聖殿裡
[00:20:43.140 --> 00:20:45.140]  你們不下手找我
[00:20:45.140 --> 00:20:48.140]  現在卻是你們的時候
[00:20:48.140 --> 00:20:50.140]  黑暗掌權了」
[00:20:50.140 --> 00:20:52.140]  他們拿著耶穌
[00:20:52.140 --> 00:20:53.140]  把祂帶走
[00:20:53.140 --> 00:20:55.140]  進入大祭司的住宅
[00:20:55.140 --> 00:20:58.140]  給祂遠遠地跟著
[00:20:58.140 --> 00:20:59.140]  晚上十點鐘
[00:20:59.140 --> 00:21:02.140]  這群人是另外一群人
[00:21:02.140 --> 00:21:03.140]  捉了耶穌
[00:21:03.140 --> 00:21:06.140]  就捉了祂去大祭司的住宅
[00:21:06.140 --> 00:21:07.140]  就是祭司院
[00:21:07.140 --> 00:21:09.140]  去審問耶穌
[00:21:09.140 --> 00:21:10.140]  審問的過程
[00:21:10.140 --> 00:21:12.140]  你看聖經會看到
[00:21:12.140 --> 00:21:13.140]  來來去去就說
[00:21:13.140 --> 00:21:15.140]  褻瀆上帝
[00:21:15.140 --> 00:21:17.140]  用宗教的理由
[00:21:17.140 --> 00:21:20.140]  審問了很久
[00:21:20.140 --> 00:21:22.140]  由晚上十點鐘
[00:21:22.140 --> 00:21:24.140]  去到大概十點鐘左右
[00:21:24.140 --> 00:21:27.140]  一直審到天亮
[00:21:27.140 --> 00:21:30.140]  凌晨四點鐘
[00:21:30.140 --> 00:21:32.140]  很長的過程
[00:21:32.140 --> 00:21:35.140]  其實他找不到什麼理由
[00:21:35.140 --> 00:21:36.140]  所以重複複
[00:21:36.140 --> 00:21:39.140]  又找人作假見證
[00:21:39.140 --> 00:21:41.140]  由晚上十一點鐘
[00:21:41.140 --> 00:21:43.140]  到凌晨四點鐘
[00:21:43.140 --> 00:21:46.140]  這個時候彼得就遠遠地跟著
[00:21:46.140 --> 00:21:49.140]  這個時候彼得三次不認住
[00:21:49.140 --> 00:21:52.140]  計較而先三次不認住
[00:21:52.140 --> 00:21:53.140]  就在這個時候
[00:21:53.140 --> 00:21:56.140]  不過耶穌寬恕了他
[00:21:56.140 --> 00:21:57.140]  路加福音記載
[00:21:57.140 --> 00:22:00.140]  當彼得第三次不認住的時候
[00:22:00.140 --> 00:22:04.140]  耶穌就望一望彼得
[00:22:04.140 --> 00:22:05.140]  彼得就想起耶穌的話
[00:22:05.140 --> 00:22:06.140]  就很難過
[00:22:06.140 --> 00:22:07.140]  就出去痛哭
[00:22:07.140 --> 00:22:10.140]  彼得就離開了這個場景
[00:22:10.140 --> 00:22:13.140]  因為這件事離得很突然
[00:22:13.140 --> 00:22:15.140]  那群門徒還在沉醉
[00:22:15.140 --> 00:22:17.140]  耶穌要作王
[00:22:17.140 --> 00:22:18.140]  要帶領耶路撒冷
[00:22:18.140 --> 00:22:21.140]  可能要革命等等
[00:22:21.140 --> 00:22:23.140]  突然間耶穌被捕
[00:22:23.140 --> 00:22:27.140]  那群門徒完全沒有辦法轉變過來
[00:22:27.140 --> 00:22:29.140]  很驚恐
[00:22:29.140 --> 00:22:33.140]  驚恐到不知道發生什麼事
[00:22:33.140 --> 00:22:35.140]  群眾是這樣
[00:22:35.140 --> 00:22:36.140]  人是這樣
[00:22:36.140 --> 00:22:38.140]  所以我舉個例子
[00:22:38.140 --> 00:22:39.140]  我講道的時候
[00:22:39.140 --> 00:22:41.140]  突然間一班警察走進來
[00:22:41.140 --> 00:22:42.140]  拉我下去
[00:22:42.140 --> 00:22:44.140]  你們有什麼感覺?
[00:22:44.140 --> 00:22:46.140]  當然是人沒出現什麼事
[00:22:46.140 --> 00:22:47.140]  今早做什麼事
[00:22:47.140 --> 00:22:48.140]  你第一個想法
[00:22:48.140 --> 00:22:50.140]  當然是有沒有事
[00:22:50.140 --> 00:22:52.140]  所以整班警察就來抓他
[00:22:52.140 --> 00:22:56.140]  你不會想那班警察搞錯了
[00:22:56.140 --> 00:22:57.140]  通常你不會的
[00:22:57.140 --> 00:23:00.140]  你看到有人去抓人、抓賊
[00:23:00.140 --> 00:23:02.140]  當然是他有事
[00:23:02.140 --> 00:23:06.140]  那班門徒是完全沒有辦法
[00:23:06.140 --> 00:23:10.140]  那個思維是沒有辦法回頭
[00:23:10.140 --> 00:23:11.140]  為什麼會這樣?
[00:23:11.140 --> 00:23:13.140]  很驚、很恐懼
[00:23:13.140 --> 00:23:15.140]  彼得就是個例子
[00:23:15.140 --> 00:23:16.140]  很恐懼
[00:23:16.140 --> 00:23:18.140]  其他門徒就走了
[00:23:18.140 --> 00:23:19.140]  剩下誰?
[00:23:19.140 --> 00:23:20.140]  約翰
[00:23:20.140 --> 00:23:22.140]  約翰一直跟到底
[00:23:22.140 --> 00:23:25.140]  還有一些婦女
[00:23:25.140 --> 00:23:27.140]  所以你要明白那個情景
[00:23:27.140 --> 00:23:30.140]  原來那個情況是這麼可怕
[00:23:30.140 --> 00:23:32.140]  耶穌說
[00:23:32.140 --> 00:23:36.140]  夜晚黑暗掌權
[00:23:36.140 --> 00:23:39.140]  一直審到凌晨的時候
[00:23:39.140 --> 00:23:43.140]  大概到天亮五點多鐘
[00:23:43.140 --> 00:23:45.140]  我們計算時差
[00:23:45.140 --> 00:23:47.140]  那時他們比較早
[00:23:47.140 --> 00:23:50.140]  就開始如土伯伍
[00:23:50.140 --> 00:23:51.140]  我們一起讀
[00:23:51.140 --> 00:23:53.140]  66至77節一起讀
[00:23:53.140 --> 00:23:56.140]  天一亮,民間的眾長老,
[00:23:56.140 --> 00:23:59.140]  濟斯長和民士都聚集,
[00:23:59.140 --> 00:24:03.140]  把耶穌帶到他們的議會裡說:
[00:24:03.140 --> 00:24:06.140]  「如果你是基督,就告訴我們。」
[00:24:06.140 --> 00:24:08.140]  耶穌對他們說:
[00:24:08.140 --> 00:24:11.140]  「我若告訴你們,你們也不信;
[00:24:11.140 --> 00:24:14.140]  我若問你們,你們也不回答。
[00:24:14.140 --> 00:24:19.140]  從今以後,人只要坐在權能者上帝的右邊,
[00:24:19.140 --> 00:24:23.140]  他們都說:那麼你是上帝的兒子了。」
[00:24:23.140 --> 00:24:25.140]  耶穌對他們說:
[00:24:25.140 --> 00:24:31.140]  「你們說我是,他們說我們何必在現場呢?」
[00:24:31.140 --> 00:24:35.140]  他親口說:我們都親耳聽見了
[00:24:35.140 --> 00:24:38.140]  他們重複的問題就是
[00:24:38.140 --> 00:24:42.140]  耶穌基督說誇大的說話
[00:24:42.140 --> 00:24:44.140]  說自己是上帝的兒子
[00:24:44.140 --> 00:24:46.140]  說自己是將來的人子
[00:24:46.140 --> 00:24:47.140]  但耶穌沒有直接回答他們
[00:24:47.140 --> 00:24:49.140]  耶穌說:我說了你都不信
[00:24:49.140 --> 00:24:51.140]  他們就問:那你是不是上帝的兒子?
[00:24:51.140 --> 00:24:52.140]  耶穌怎麼說?
[00:24:52.140 --> 00:24:54.140]  「你們說我是,你們說是就是。」
[00:24:54.140 --> 00:24:56.140]  這是不能入罪的
[00:24:56.140 --> 00:24:59.140]  就算耶穌是上帝的兒子也不能入罪的
[00:24:59.140 --> 00:25:02.140]  因為聖經說:雅各是我的兒子
[00:25:02.140 --> 00:25:03.140]  上帝的兒子
[00:25:03.140 --> 00:25:06.140]  以色列人是上帝的兒子
[00:25:06.140 --> 00:25:08.140]  所以是不能入罪的
[00:25:08.140 --> 00:25:10.140]  不過他們就要將耶穌這樣的說話
[00:25:10.140 --> 00:25:12.140]  說他驕傲
[00:25:12.140 --> 00:25:13.140]  說他褻瀆上帝
[00:25:13.140 --> 00:25:15.140]  說他自己狂妄自大
[00:25:15.140 --> 00:25:18.140]  最多是宗教上狂妄自大
[00:25:18.140 --> 00:25:20.140]  這個不構成死罪的
[00:25:20.140 --> 00:25:22.140]  所以他一定要用一個方法
[00:25:22.140 --> 00:25:24.140]  要致耶穌於死
[00:25:24.140 --> 00:25:26.140]  用什麼方法呢?
[00:25:26.140 --> 00:25:30.140]  就是一定要帶他見彼拉多
[00:25:30.140 --> 00:25:35.140]  當時這幫人是用眾人群眾
[00:25:35.140 --> 00:25:36.140]  沒有百姓
[00:25:36.140 --> 00:25:38.140]  百姓已經分了旗
[00:25:38.140 --> 00:25:41.140]  支持耶穌的百姓不在身邊
[00:25:41.140 --> 00:25:44.140]  他就要在晚上的時間
[00:25:44.140 --> 00:25:46.140]  在沒有支持下
[00:25:46.140 --> 00:25:49.140]  找一幫人致耶穌於死地
[00:25:49.140 --> 00:25:51.140]  我們一起讀
[00:25:51.140 --> 00:25:53.140]  23章1節一起讀
[00:25:53.140 --> 00:25:55.140]  「眾人都起來
[00:25:55.140 --> 00:25:58.140]  把耶穌帶到彼拉多面前
[00:25:58.140 --> 00:26:00.140]  他們開始控告他說
[00:26:00.140 --> 00:26:04.140]  我們見這人煽惑我們的國民
[00:26:04.140 --> 00:26:07.140]  禁止我們納粹級凱撒
[00:26:07.140 --> 00:26:10.140]  並說自己是基督是王
[00:26:10.140 --> 00:26:12.140]  彼拉多問耶穌
[00:26:12.140 --> 00:26:14.140]  你是猶太人的王嗎?
[00:26:14.140 --> 00:26:16.140]  耶穌回答:是你說的
[00:26:16.140 --> 00:26:20.140]  彼拉多對祭司長和眾人說
[00:26:20.140 --> 00:26:23.140]  我查不出這人有什麼罪來
[00:26:23.140 --> 00:26:26.140]  但他們越發竭力地說
[00:26:26.140 --> 00:26:28.140]  他煽動百姓
[00:26:28.140 --> 00:26:30.140]  在猶太傳遞傳道
[00:26:30.140 --> 00:26:33.140]  從加里利起直到這裡」
[00:26:33.140 --> 00:26:34.140]  你留意
[00:26:34.140 --> 00:26:38.140]  這幫人老家用「眾人」
[00:26:38.140 --> 00:26:41.140]  「眾人」這個字和「百姓」不同
[00:26:41.140 --> 00:26:43.140]  是分開了的
[00:26:43.140 --> 00:26:45.140]  這幫人是被收買的
[00:26:45.140 --> 00:26:46.140]  是另一幫人
[00:26:46.140 --> 00:26:49.140]  而他們是把耶穌帶到彼拉多面前
[00:26:49.140 --> 00:26:51.140]  去控告他
[00:26:51.140 --> 00:26:54.140]  控告就說他不納粹比凱撒就造反
[00:26:54.140 --> 00:26:59.140]  但事實上耶穌是曾經辯論過納粹的問題
[00:26:59.140 --> 00:27:01.140]  耶穌說上帝的物歸上帝
[00:27:01.140 --> 00:27:03.140]  凱撒的物歸凱撒
[00:27:03.140 --> 00:27:05.140]  這是最好的答案
[00:27:05.140 --> 00:27:06.140]  他扭曲了他
[00:27:06.140 --> 00:27:09.140]  就說他要我們不納粹比凱撒
[00:27:09.140 --> 00:27:11.140]  又說自己基督是王
[00:27:11.140 --> 00:27:12.140]  這是最大的罪
[00:27:12.140 --> 00:27:13.140]  基督就是王
[00:27:13.140 --> 00:27:14.140]  造反
[00:27:14.140 --> 00:27:16.140]  說他造反造王
[00:27:16.140 --> 00:27:18.140]  彼拉多很緊張
[00:27:18.140 --> 00:27:20.140]  彼拉多就知道這是死罪
[00:27:20.140 --> 00:27:23.140]  他說你是猶太人的王嗎?
[00:27:23.140 --> 00:27:24.140]  耶穌怎麼說?
[00:27:24.140 --> 00:27:26.140]  「是你說的」
[00:27:26.140 --> 00:27:29.140]  耶穌沒有直接作答
[00:27:29.140 --> 00:27:30.140]  但耶穌承認
[00:27:30.140 --> 00:27:32.140]  你說是就是
[00:27:32.140 --> 00:27:35.140]  所以彼拉多當時覺得
[00:27:35.140 --> 00:27:39.140]  這個答案也不足以判他死罪
[00:27:39.140 --> 00:27:41.140]  於是彼拉多怎麼說?
[00:27:41.140 --> 00:27:43.140]  他說我查不出他有什麼罪
[00:27:43.140 --> 00:27:49.140]  但這幫人就煽動百姓
[00:27:49.140 --> 00:27:51.140]  就說他煽動百姓
[00:27:51.140 --> 00:27:53.140]  說他在猶太傳遞
[00:27:53.140 --> 00:27:55.140]  一直來造反的事
[00:27:55.140 --> 00:27:57.140]  要自己造王
[00:27:57.140 --> 00:28:03.140]  當彼拉多知道
[00:28:03.140 --> 00:28:05.140]  耶穌是加利利人
[00:28:05.140 --> 00:28:07.140]  彼拉多就想將這個爛攤子
[00:28:07.140 --> 00:28:10.140]  這個黑薯仔
[00:28:10.140 --> 00:28:12.140]  扔給希律
[00:28:12.140 --> 00:28:15.140]  希律就是管理加利利
[00:28:15.140 --> 00:28:16.140]  他想不理
[00:28:16.140 --> 00:28:20.140]  就將耶穌帶去見希律
[00:28:20.140 --> 00:28:22.140]  誰知道希律很失望
[00:28:22.140 --> 00:28:25.140]  因為希律殺了耶穌的表哥約翰
[00:28:25.140 --> 00:28:27.140]  屍死約翰
[00:28:27.140 --> 00:28:28.140]  有點內疚
[00:28:28.140 --> 00:28:32.140]  所以他聽見耶穌有點像屍死約翰
[00:28:32.140 --> 00:28:33.140]  所以很想見見耶穌
[00:28:33.140 --> 00:28:35.140]  聽他說話行神蹟
[00:28:35.140 --> 00:28:37.140]  但耶穌藐視他
[00:28:37.140 --> 00:28:39.140]  耶穌不理他
[00:28:39.140 --> 00:28:40.140]  希律就很生氣
[00:28:40.140 --> 00:28:42.140]  就將耶穌送回彼拉多
[00:28:42.140 --> 00:28:45.140]  由七點鐘來回回
[00:28:45.140 --> 00:28:47.140]  很短的很近的
[00:28:47.140 --> 00:28:49.140]  大概花了一個多小時
[00:28:49.140 --> 00:28:50.140]  到九點鐘
[00:28:50.140 --> 00:28:54.140]  這個時候百姓就上聖殿了
[00:28:54.140 --> 00:28:58.140]  所以23章就開始有百姓出現
[00:28:58.140 --> 00:28:59.140]  我們一起讀
[00:28:59.140 --> 00:29:04.140]  彼拉多傳齊了眾祭司長、官長和百姓
[00:29:04.140 --> 00:29:08.140]  對他們說:你們解謝人道我謝類
[00:29:08.140 --> 00:29:11.140]  說他是善惑百姓的
[00:29:11.140 --> 00:29:15.140]  看!我也曾在你們面前審問他
[00:29:15.140 --> 00:29:20.140]  並沒有查出謝人犯過你們控告他們的任何罪
[00:29:20.140 --> 00:29:22.140]  就是希律也是如此
[00:29:22.140 --> 00:29:24.140]  所以把他送回來
[00:29:24.140 --> 00:29:27.140]  可見他沒有做什麼該死的事
[00:29:27.140 --> 00:29:29.140]  所以我要責打他
[00:29:29.140 --> 00:29:31.140]  把他釋放
[00:29:31.140 --> 00:29:34.140]  彼拉多這番話其實很合理
[00:29:34.140 --> 00:29:37.140]  他想由希律去處理
[00:29:37.140 --> 00:29:39.140]  但希律不處理
[00:29:39.140 --> 00:29:40.140]  也沒有定罪
[00:29:40.140 --> 00:29:42.140]  所以他就和這班人說
[00:29:42.140 --> 00:29:44.140]  我要責打釋放
[00:29:44.140 --> 00:29:45.140]  是什麼人呢?
[00:29:45.140 --> 00:29:47.140]  這個時候就提到
[00:29:47.140 --> 00:29:50.140]  全齊了眾祭司長、官長和百姓
[00:29:50.140 --> 00:29:53.140]  早上九點鐘
[00:29:53.140 --> 00:29:55.140]  那些百姓上聖殿
[00:29:55.140 --> 00:29:56.140]  所以叫了一大班人來
[00:29:56.140 --> 00:29:58.140]  但這班百姓呢
[00:29:58.140 --> 00:29:59.140]  剛才我們說過
[00:29:59.140 --> 00:30:02.140]  在耶路撒冷聽耶穌說到這班百姓
[00:30:02.140 --> 00:30:04.140]  很支持耶穌這班人
[00:30:04.140 --> 00:30:06.140]  他們不知道發生什麼事
[00:30:06.140 --> 00:30:08.140]  審訊耶穌的時候他們不在場
[00:30:08.140 --> 00:30:10.140]  也不知道什麼原因
[00:30:10.140 --> 00:30:13.140]  耶穌被人抓了出來
[00:30:13.140 --> 00:30:17.140]  並且被祭司院、被議會定了罪
[00:30:17.140 --> 00:30:19.140]  很疑惑
[00:30:19.140 --> 00:30:22.140]  我們說這班人基本上很善良
[00:30:22.140 --> 00:30:23.140]  他們很喜歡聽耶穌的說話
[00:30:23.140 --> 00:30:25.140]  但現在很疑惑
[00:30:25.140 --> 00:30:28.140]  但有一班群眾指定耶穌是犯罪的
[00:30:28.140 --> 00:30:29.140]  要置於死地
[00:30:29.140 --> 00:30:31.140]  大聲呼叫
[00:30:31.140 --> 00:30:32.140]  不需要很多人
[00:30:32.140 --> 00:30:34.140]  只要有一班人去帶頭
[00:30:34.140 --> 00:30:37.140]  其他的人就只是旁觀
[00:30:37.140 --> 00:30:39.140]  甚至有些人開始懷疑了
[00:30:39.140 --> 00:30:40.140]  加入了他們
[00:30:40.140 --> 00:30:42.140]  好像我們Facebook Like這樣
[00:30:42.140 --> 00:30:44.140]  都不知道要罵誰
[00:30:44.140 --> 00:30:45.140]  總之就Like
[00:30:45.140 --> 00:30:47.140]  就很多人去Like
[00:30:47.140 --> 00:30:49.140]  罵誰?罵什麼?
[00:30:49.140 --> 00:30:50.140]  我不知道的
[00:30:50.140 --> 00:30:51.140]  你Like我又Like
[00:30:51.140 --> 00:30:53.140]  有時候群眾是這樣
[00:30:53.140 --> 00:30:55.140]  只需要有些人去做一些事情出來
[00:30:55.140 --> 00:30:57.140]  沒有經過思考
[00:30:57.140 --> 00:30:59.140]  這班百姓
[00:30:59.140 --> 00:31:01.140]  他們都不想耶穌死
[00:31:01.140 --> 00:31:03.140]  但不知道什麼事
[00:31:03.140 --> 00:31:05.140]  為什麼會這樣
[00:31:05.140 --> 00:31:06.140]  最少他們沉默
[00:31:06.140 --> 00:31:08.140]  他們沒有為耶穌說話
[00:31:08.140 --> 00:31:09.140]  沒有站出來
[00:31:09.140 --> 00:31:11.140]  他們也沒有什麼可以說
[00:31:11.140 --> 00:31:13.140]  所以在這個時候
[00:31:13.140 --> 00:31:14.140]  你就會發現
[00:31:14.140 --> 00:31:17.140]  那些控制群眾的人
[00:31:17.140 --> 00:31:19.140]  就操控整個場面了
[00:31:19.140 --> 00:31:26.140]  眾人、濟世、民事已經盡了
[00:31:26.140 --> 00:31:28.140]  而其他人
[00:31:28.140 --> 00:31:31.140]  也都沒有為耶穌說任何話
[00:31:31.140 --> 00:31:34.140]  路加記載了一句話
[00:31:34.140 --> 00:31:36.140]  在基督的方書沒有的
[00:31:36.140 --> 00:31:38.140]  就是他們的聲音很大
[00:31:38.140 --> 00:31:40.140]  我們一起讀18節
[00:31:40.140 --> 00:31:42.140]  眾人一起哭著說
[00:31:42.140 --> 00:31:44.140]  取掉這個人
[00:31:44.140 --> 00:31:46.140]  釋放巴拉巴給我們
[00:31:46.140 --> 00:31:51.140]  這巴拉巴是因在城裡作亂和殺人而下在監獄的
[00:31:51.140 --> 00:31:54.140]  比拉多願意釋放耶穌
[00:31:54.140 --> 00:31:56.140]  再次向他們說話
[00:31:56.140 --> 00:31:58.140]  無奈他們哭著說
[00:31:58.140 --> 00:32:00.140]  把他釘十字架
[00:32:00.140 --> 00:32:02.140]  把他釘十字架
[00:32:02.140 --> 00:32:04.140]  比拉多第三次對他們說
[00:32:04.140 --> 00:32:05.140]  為什麼呢?
[00:32:05.140 --> 00:32:07.140]  這個人做了什麼惡事呢?
[00:32:07.140 --> 00:32:11.140]  我並沒有查出他有什麼該死的罪來
[00:32:11.140 --> 00:32:13.140]  所以我要宰了他
[00:32:13.140 --> 00:32:14.140]  把他釋放
[00:32:14.140 --> 00:32:16.140]  他們大聲催迫比拉多
[00:32:16.140 --> 00:32:19.140]  要求把耶穌釘十字架
[00:32:19.140 --> 00:32:22.140]  他們的聲音終於得逞
[00:32:22.140 --> 00:32:25.140]  比拉多恰才照他們的要求定案
[00:32:25.140 --> 00:32:31.140]  又把他們所要求的那作亂和殺人而下在監獄的人釋放了
[00:32:31.140 --> 00:32:33.140]  把耶穌交給他們
[00:32:33.140 --> 00:32:35.140]  隨他們的意思處理
[00:32:35.140 --> 00:32:38.140]  這個時候是大概十點鐘的時間
[00:32:38.140 --> 00:32:40.140]  審訊很短的
[00:32:40.140 --> 00:32:42.140]  大概一個小時
[00:32:42.140 --> 00:32:46.140]  九點鐘、十點鐘
[00:32:46.140 --> 00:32:52.140]  但是整個形勢就被一群人操控了
[00:32:52.140 --> 00:32:54.140]  二十三節
[00:32:54.140 --> 00:32:56.140]  他們大聲催迫比拉多
[00:32:56.140 --> 00:32:59.140]  要求他把耶穌釘十字架
[00:32:59.140 --> 00:33:03.140]  他們的聲音終於得逞
[00:33:03.140 --> 00:33:07.140]  這幫人控制整個群眾
[00:33:07.140 --> 00:33:09.140]  他們的聲音終於得逞
[00:33:09.140 --> 00:33:12.140]  比拉多說我沒有查出什麼罪
[00:33:12.140 --> 00:33:20.140]  但是人群的聲音掩蓋了公平的審訊
[00:33:20.140 --> 00:33:24.140]  結果比拉多就照他們的要求
[00:33:24.140 --> 00:33:26.140]  比拉多也不對的
[00:33:26.140 --> 00:33:27.140]  照他們的要求
[00:33:27.140 --> 00:33:30.140]  不過我們說上帝有他的心意
[00:33:30.140 --> 00:33:32.140]  上帝容許事情出現
[00:33:32.140 --> 00:33:35.140]  因為他要成就救贖
[00:33:35.140 --> 00:33:38.140]  他就釋放了比拉多
[00:33:38.140 --> 00:33:41.140]  釋放了巴拉巴
[00:33:41.140 --> 00:33:47.140]  就把耶穌釘十字架
[00:33:47.140 --> 00:33:50.140]  我們就去問一問
[00:33:50.140 --> 00:33:52.140]  為什麼當時的以色列人
[00:33:52.140 --> 00:33:57.140]  對於這個王有這麼大的改變呢?
[00:33:57.140 --> 00:33:59.140]  有幾個可能性
[00:33:59.140 --> 00:34:01.140]  第一個就是群眾心理
[00:34:01.140 --> 00:34:02.140]  在一大幫人
[00:34:02.140 --> 00:34:04.140]  大家不知道發生什麼事情的時候
[00:34:04.140 --> 00:34:07.140]  但是有幫人這麼堅決要釘死耶穌
[00:34:07.140 --> 00:34:09.140]  他們也想不出什麼方法
[00:34:09.140 --> 00:34:11.140]  想出什麼理由去反對
[00:34:11.140 --> 00:34:13.140]  還沒有搞清楚之前
[00:34:13.140 --> 00:34:17.140]  他們就已經一起去做這件事
[00:34:17.140 --> 00:34:20.140]  第二個就是對耶穌認識的心
[00:34:20.140 --> 00:34:22.140]  這是一個最主要的原因
[00:34:22.140 --> 00:34:24.140]  耶穌帶著王者的身份進來
[00:34:24.140 --> 00:34:26.140]  是很有威嚴
[00:34:26.140 --> 00:34:28.140]  說得很有說服力
[00:34:28.140 --> 00:34:30.140]  並且在聖殿裡面教導
[00:34:30.140 --> 00:34:32.140]  很有權柄
[00:34:32.140 --> 00:34:34.140]  他們很覺得這是王者的身份
[00:34:34.140 --> 00:34:36.140]  但是現在身份轉變了
[00:34:36.140 --> 00:34:38.140]  一個階下囚
[00:34:38.140 --> 00:34:40.140]  被人抓住
[00:34:40.140 --> 00:34:42.140]  被鞭打
[00:34:42.140 --> 00:34:44.140]  全身受傷
[00:34:44.140 --> 00:34:46.140]  還有很多人指證
[00:34:46.140 --> 00:34:50.140]  說他是一個作亂的
[00:34:50.140 --> 00:34:52.140]  一個造反的
[00:34:52.140 --> 00:34:53.140]  一個很大的
[00:34:53.140 --> 00:34:55.140]  很容易牽連人的罪名
[00:34:55.140 --> 00:34:58.140]  信心動搖
[00:34:58.140 --> 00:35:00.140]  耶穌是不是真的
[00:35:00.140 --> 00:35:02.140]  那位尼塞亞呢?
[00:35:02.140 --> 00:35:04.140]  還是他是騙子
[00:35:04.140 --> 00:35:06.140]  還是搞作亂的人呢?
[00:35:06.140 --> 00:35:09.140]  當他們看到耶穌
[00:35:09.140 --> 00:35:11.140]  一點的威榮都沒有
[00:35:11.140 --> 00:35:13.140]  一點的強者都沒有
[00:35:13.140 --> 00:35:15.140]  開始懷疑
[00:35:15.140 --> 00:35:18.140]  忘記了耶穌所說的道
[00:35:18.140 --> 00:35:20.140]  所以站在一旁
[00:35:20.140 --> 00:35:24.140]  附和著這幫人
[00:35:24.140 --> 00:35:26.140]  是很可惜的
[00:35:26.140 --> 00:35:28.140]  在這個時候
[00:35:28.140 --> 00:35:30.140]  有什麼人仍然相信耶穌呢?
[00:35:30.140 --> 00:35:34.140]  約翰仍然相信耶穌
[00:35:34.140 --> 00:35:36.140]  還有那幫婦女
[00:35:36.140 --> 00:35:38.140]  我也覺得
[00:35:38.140 --> 00:35:40.140]  姐妹的宗教情真的深一點
[00:35:40.140 --> 00:35:42.140]  最近說了說
[00:35:42.140 --> 00:35:44.140]  男女的分別
[00:35:44.140 --> 00:35:48.140]  女性對神的感情
[00:35:48.140 --> 00:35:50.140]  深很多
[00:35:50.140 --> 00:35:52.140]  男性考慮很多事情
[00:35:52.140 --> 00:35:53.140]  很理性
[00:35:53.140 --> 00:35:54.140]  所以有時候
[00:35:54.140 --> 00:35:55.140]  男人都走了
[00:35:55.140 --> 00:35:57.140]  剩下的都是婦女
[00:35:57.140 --> 00:35:59.140]  所以耶穌都賞賜他們
[00:35:59.140 --> 00:36:00.140]  第一次
[00:36:00.140 --> 00:36:02.140]  第一個都讓婦女去見到
[00:36:02.140 --> 00:36:04.140]  然後呢
[00:36:04.140 --> 00:36:06.140]  在過程裏面
[00:36:06.140 --> 00:36:08.140]  只有一個人
[00:36:08.140 --> 00:36:11.140]  就盯著十字架的強盜
[00:36:11.140 --> 00:36:13.140]  在耶穌
[00:36:13.140 --> 00:36:15.140]  可以說
[00:36:15.140 --> 00:36:17.140]  在人體裏
[00:36:17.140 --> 00:36:19.140]  一個地底泥都不如
[00:36:19.140 --> 00:36:20.140]  盯著十字架
[00:36:20.140 --> 00:36:21.140]  受刑的時候
[00:36:21.140 --> 00:36:23.140]  還有什麼盼望呢?
[00:36:23.140 --> 00:36:25.140]  很快就會蓋棺論定
[00:36:25.140 --> 00:36:26.140]  就是一個失敗者
[00:36:26.140 --> 00:36:28.140]  但竟然盯著十字架的強盜
[00:36:28.140 --> 00:36:30.140]  在十字架上說
[00:36:30.140 --> 00:36:33.140]  你德國降臨的時候
[00:36:33.140 --> 00:36:35.140]  求你紀念我
[00:36:35.140 --> 00:36:36.140]  德國降臨
[00:36:36.140 --> 00:36:37.140]  就是一個王者
[00:36:37.140 --> 00:36:39.140]  恢復他的權柄
[00:36:39.140 --> 00:36:42.140]  有這個角度的榮耀
[00:36:42.140 --> 00:36:45.140]  而這個盯十字架的強盜
