
[00:00:00.000 --> 00:00:04.320]  各位電視節目的早上好
[00:20:24.440 --> 00:20:25.440]  有很多個的
[00:20:25.440 --> 00:20:26.440]  當時的希律王
[00:20:26.440 --> 00:20:29.440]  但到了第二章第20節的時候
[00:20:29.440 --> 00:20:32.440]  天使向約瑟再次啟示
[00:20:32.440 --> 00:20:34.440]  說起來吧
[00:20:34.440 --> 00:20:37.440]  帶著小孩子和他母親往以色列地去
[00:20:37.440 --> 00:20:39.440]  因為要害小孩子
[00:20:39.440 --> 00:20:42.440]  性命的人已經死了
[00:20:42.440 --> 00:20:44.440]  在《馬太福音》裡面
[00:20:44.440 --> 00:20:46.440]  一開始就說到
[00:20:46.440 --> 00:20:47.440]  耶穌基督的父母
[00:20:47.440 --> 00:20:49.440]  甚至連他自己
[00:20:49.440 --> 00:20:50.440]  孩童的時代
[00:20:50.440 --> 00:20:52.440]  不是BB仔時代
[00:20:52.440 --> 00:20:54.440]  是孩童的時代
[00:20:54.440 --> 00:20:57.440]  都要面對這樣的追逼和追害
[00:20:57.440 --> 00:21:00.440]  為了性命的緣故而去逃走
[00:21:00.440 --> 00:21:05.440]  人每一個都會為自己的生命去籌算
[00:21:05.440 --> 00:21:08.440]  或者怎樣去面對
[00:21:08.440 --> 00:21:09.440]  耶穌也不例外
[00:21:09.440 --> 00:21:11.440]  一出生就有這樣的面對
[00:21:11.440 --> 00:21:14.440]  奔波勞碌的情況
[00:21:14.440 --> 00:21:18.440]  但是有一個很大的特點
[00:21:18.440 --> 00:21:22.440]  耶穌基督的父母約瑟和瑪利亞
[00:21:22.440 --> 00:21:26.440]  在每一次的行動裡面
[00:21:26.440 --> 00:21:32.440]  都是有神藉著天使向他的啟示
[00:21:32.440 --> 00:21:39.440]  他們是順應著上帝的啟示和指示而去行事
[00:21:39.440 --> 00:21:42.440]  這種人生的取向
[00:21:42.440 --> 00:21:45.440]  正正就是我們在《馬太福音》裡面
[00:21:45.440 --> 00:21:47.440]  前文已經看到的
[00:21:47.440 --> 00:21:49.440]  耶穌來到這裡
[00:21:49.440 --> 00:21:51.440]  說到這幫門徒會有憂慮
[00:21:51.440 --> 00:21:55.440]  但憂慮有很多的原因
[00:21:55.440 --> 00:21:58.440]  不外乎就是兩大原因
[00:21:58.440 --> 00:22:00.440]  其中一個原因
[00:22:00.440 --> 00:22:03.440]  為著自己個人的目的目標
[00:22:03.440 --> 00:22:09.440]  和自己的期望而去憂慮
[00:22:09.440 --> 00:22:10.440]  於是乎怎樣
[00:22:10.440 --> 00:22:11.440]  自己想了一些東西
[00:22:11.440 --> 00:22:13.440]  我想做了
[00:22:13.440 --> 00:22:15.440]  做的時候有很多想法
[00:22:15.440 --> 00:22:17.440]  究竟我的資金夠不夠呢
[00:22:17.440 --> 00:22:19.440]  我能不能找到這樣的工作呢
[00:22:19.440 --> 00:22:22.440]  或者你想找一個漂亮的老婆
[00:22:22.440 --> 00:22:24.440]  賢良的妻子
[00:22:24.440 --> 00:22:28.440]  或者找一個像白馬王子一樣的丈夫
[00:22:28.440 --> 00:22:29.440]  那你怎樣呢
[00:22:29.440 --> 00:22:30.440]  用很多的方法
[00:22:30.440 --> 00:22:31.440]  很多的憂慮
[00:22:31.440 --> 00:22:33.440]  想一下究竟怎樣
[00:22:33.440 --> 00:22:34.440]  我可以部署到
[00:22:34.440 --> 00:22:37.440]  能夠找到這樣的目標
[00:22:37.440 --> 00:22:38.440]  這是其一
[00:22:38.440 --> 00:22:40.440]  另一個原因是什麼呢
[00:22:40.440 --> 00:22:45.440]  為了一個使命而去努力
[00:22:45.440 --> 00:22:48.440]  當一個人對一件事情
[00:22:48.440 --> 00:22:51.440]  有一個全面的毀身的時候
[00:22:51.440 --> 00:22:54.440]  有一個完全的投入的時候
[00:22:54.440 --> 00:22:56.440]  那個人就會為了這件事
[00:22:56.440 --> 00:22:58.440]  我講得俗一點
[00:22:58.440 --> 00:23:02.440]  匹心匹命地去參與其中
[00:23:02.440 --> 00:23:04.440]  希望能夠盡快將那件事情
[00:23:04.440 --> 00:23:07.440]  圓滿地按照自己的計劃
[00:23:07.440 --> 00:23:09.440]  和那個目標進發
[00:23:09.440 --> 00:23:12.440]  達至完成的地步
[00:23:12.440 --> 00:23:15.440]  在這種這樣的增進的過程當中
[00:23:15.440 --> 00:23:17.440]  耶穌會明白到
[00:23:17.440 --> 00:23:19.440]  如果坐在他面前的門徒
[00:23:19.440 --> 00:23:21.440]  其中這些人
[00:23:21.440 --> 00:23:23.440]  真是屬神的子民
[00:23:23.440 --> 00:23:27.440]  他們真是願意全心依賴上帝的時候
[00:23:27.440 --> 00:23:29.440]  而人生有很多的事情
[00:23:29.440 --> 00:23:32.440]  是非他自己手所能夠控制的時候
[00:23:32.440 --> 00:23:34.440]  憂慮就會出現
[00:23:34.440 --> 00:23:36.440]  最簡單的例子
[00:23:36.440 --> 00:23:39.440]  如果要他們去傳主的道理
[00:23:39.440 --> 00:23:43.440]  傳這個得救的信息
[00:23:43.440 --> 00:23:46.440]  上帝要拯救人出來
[00:23:46.440 --> 00:23:48.440]  聚這個信息的時候
[00:23:48.440 --> 00:23:51.440]  那你都要去到那個人的裡面
[00:23:51.440 --> 00:23:55.440]  所以耶穌在這裡就提出了
[00:23:55.440 --> 00:23:59.440]  吃 喝 傳
[00:23:59.440 --> 00:24:03.440]  給坐在他面前的門徒
[00:24:03.440 --> 00:24:04.440]  大家一起去思想
[00:24:04.440 --> 00:24:07.440]  沒錯 現在你要去履行這份工作
[00:24:07.440 --> 00:24:09.440]  你不是為自己而去做
[00:24:09.440 --> 00:24:12.440]  你都有這些的考量
[00:24:12.440 --> 00:24:14.440]  那這些考量合不合情理呢
[00:24:14.440 --> 00:24:16.440]  合情理
[00:24:16.440 --> 00:24:19.440]  上帝不是不知道我們有這種的掙扎
[00:24:19.440 --> 00:24:22.440]  但是正因為他知道我們有這種掙扎
[00:24:22.440 --> 00:24:25.440]  我們繼續去參與這個活動
[00:24:25.440 --> 00:24:28.440]  參與這個傳道的工作的時候
[00:24:28.440 --> 00:24:30.440]  他就要去預備他們
[00:24:30.440 --> 00:24:32.440]  所以就講這段經文出來
[00:24:32.440 --> 00:24:34.440]  告訴當時的門徒
[00:24:34.440 --> 00:24:35.440]  你們怎麼樣
[00:24:35.440 --> 00:24:38.440]  不要為這些事情去憂慮
[00:24:38.440 --> 00:24:42.440]  因為什麼 生命是多過
[00:24:42.440 --> 00:24:45.440]  吃 喝 傳
[00:24:45.440 --> 00:24:47.440]  這三樣的活動
[00:24:47.440 --> 00:24:53.440]  因此耶穌在這裡打開頭這句話
[00:24:53.440 --> 00:24:58.440]  就用了一種好像十誡的語法句式
[00:24:58.440 --> 00:25:00.440]  什麼語法句式
[00:25:00.440 --> 00:25:02.440]  否定式的句子
[00:25:02.440 --> 00:25:04.440]  十誡是怎麼樣的
[00:25:04.440 --> 00:25:06.440]  十誡很多的句子
[00:25:06.440 --> 00:25:08.440]  大部分超過一半都是
[00:25:08.440 --> 00:25:10.440]  不要不要
[00:25:10.440 --> 00:25:12.440]  不要奸淫
[00:25:12.440 --> 00:25:13.440]  不要殺人
[00:25:13.440 --> 00:25:14.440]  不要不要
[00:25:14.440 --> 00:25:19.440]  耶穌就用了這種類似的說話的陳述方式
[00:25:19.440 --> 00:25:25.440]  讓門徒們聽到的信息
[00:25:25.440 --> 00:25:29.440]  有一種好像聽到昔日
[00:25:29.440 --> 00:25:32.440]  十誡裡面的境界一樣
[00:25:32.440 --> 00:25:35.440]  當他們聽見耶穌說
[00:25:35.440 --> 00:25:39.440]  你不要不要不要
[00:25:39.440 --> 00:25:40.440]  不要什麼
[00:25:40.440 --> 00:25:43.440]  不要為生命憂慮吃什麼喝什麼
[00:25:43.440 --> 00:25:45.440]  為身體穿什麼的時候
[00:25:45.440 --> 00:25:47.440]  他就要再進一步的
[00:25:47.440 --> 00:25:50.440]  用一些反問的句式
[00:25:50.440 --> 00:25:55.440]  來去將這個不要為這些事情的擔憂
[00:25:55.440 --> 00:25:57.440]  將它打得更加穩固
[00:25:57.440 --> 00:26:00.440]  在這幫門徒的生命當中
[00:26:00.440 --> 00:26:02.440]  好使他們明白到
[00:26:02.440 --> 00:26:05.440]  這些吃喝穿
[00:26:05.440 --> 00:26:07.440]  其實不應該是你們
[00:26:07.440 --> 00:26:10.440]  去不住困擾你們
[00:26:10.440 --> 00:26:15.440]  在走這條施奉神的人生的路上
[00:26:15.440 --> 00:26:18.440]  要去擔憂的事情
[00:26:18.440 --> 00:26:21.440]  在進一步我們再看看
[00:26:21.440 --> 00:26:24.440]  問耶穌怎麼再去繼續引申這個題目
[00:26:24.440 --> 00:26:26.440]  不要憂慮的時候
[00:26:26.440 --> 00:26:30.440]  就讓我們先在這裡停一停
[00:26:30.440 --> 00:26:34.440]  其實我們今天的生命生活
[00:26:34.440 --> 00:26:36.440]  回顧一下
[00:26:36.440 --> 00:26:40.440]  我們是不是好像耶穌這個命令給出來
[00:26:40.440 --> 00:26:43.440]  好像十誡給出來的時候一樣
[00:26:43.440 --> 00:26:46.440]  有那種權威在我們生命裡面
[00:26:46.440 --> 00:26:48.440]  權威好像說的
[00:26:48.440 --> 00:26:50.440]  強硬來逼你去做
[00:26:50.440 --> 00:26:51.440]  轉過來
[00:26:51.440 --> 00:26:53.440]  我們作為神的
[00:26:53.440 --> 00:26:55.440]  會不會自願地
[00:26:55.440 --> 00:26:56.440]  好自發地
[00:26:56.440 --> 00:27:01.440]  會跟從上帝所帶來的這些指示呢
[00:27:01.440 --> 00:27:05.440]  今天最大的其中一個普遍現象
[00:27:05.440 --> 00:27:07.440]  就是很多時候我們信徒
[00:27:07.440 --> 00:27:09.440]  雖然說信了主
[00:27:09.440 --> 00:27:11.440]  但是我們又回去
[00:27:11.440 --> 00:27:13.440]  同一個不信主那種思維
[00:27:13.440 --> 00:27:15.440]  那種模式
[00:27:15.440 --> 00:27:18.440]  在裡面繼續打滾
[00:27:18.440 --> 00:27:19.440]  因為為什麼呢
[00:27:19.440 --> 00:27:20.440]  我這樣做
[00:27:20.440 --> 00:27:21.440]  我這樣信
[00:27:21.440 --> 00:27:23.440]  很自然的
[00:27:23.440 --> 00:27:24.440]  大部分人都這樣
[00:27:24.440 --> 00:27:26.440]  甚至今天的教會
[00:27:26.440 --> 00:27:28.440]  也是這樣去傳遞
[00:27:28.440 --> 00:27:29.440]  其中一個
[00:27:29.440 --> 00:27:31.440]  我們經常聽到傳道人
[00:27:31.440 --> 00:27:33.440]  甚至基督徒跟人傳福音的時候
[00:27:33.440 --> 00:27:35.440]  都很喜歡引用那句叫什麼
[00:27:35.440 --> 00:27:36.440]  信耶穌
[00:27:36.440 --> 00:27:41.440]  信耶穌使你的生命更豐盛
[00:27:41.440 --> 00:27:43.440]  好像你如果已經好了
[00:27:43.440 --> 00:27:45.440]  就開始更加錦上添花
[00:27:45.440 --> 00:27:47.440]  不好的會變成好
[00:27:47.440 --> 00:27:49.440]  好的會變得更加好
[00:27:49.440 --> 00:27:51.440]  如果我們的信主
[00:27:51.440 --> 00:27:54.440]  我們的生命生活是這樣的思維
[00:27:54.440 --> 00:27:57.440]  耶穌說的這番話
[00:27:57.440 --> 00:27:59.440]  在你生命裡面
[00:27:59.440 --> 00:28:04.440]  似乎好像沒什麼地位
[00:28:04.440 --> 00:28:06.440]  如果是這樣的情況的時候
[00:28:06.440 --> 00:28:09.440]  我們要反問一個問題
[00:28:09.440 --> 00:28:11.440]  我的信主
[00:28:11.440 --> 00:28:13.440]  其實是不是真的信
[00:28:13.440 --> 00:28:15.440]  還是因為
[00:28:15.440 --> 00:28:18.440]  我想得到上帝一些利益
[00:28:18.440 --> 00:28:23.440]  我才去相信呢
[00:28:23.440 --> 00:28:25.440]  如果是這樣的相信
[00:28:25.440 --> 00:28:28.440]  你坐在這裡雖然叫做門徒
[00:28:28.440 --> 00:28:32.440]  你坐在這裡叫做基督徒也好
[00:28:32.440 --> 00:28:33.440]  甚至說得更加大
[00:28:33.440 --> 00:28:35.440]  你是神國的子民的一份子
[00:28:35.440 --> 00:28:37.440]  你說的
[00:28:37.440 --> 00:28:39.440]  你生命有沒有這樣的
[00:28:39.440 --> 00:28:44.440]  實質的真實的質素在裡面
[00:28:44.440 --> 00:28:47.440]  表現出你是真的相信上帝
[00:28:47.440 --> 00:28:49.440]  相信耶穌基督
[00:28:49.440 --> 00:28:53.440]  所以耶穌在這裡說出這個不要
[00:28:53.440 --> 00:28:55.440]  其實是要告訴我們知道
[00:28:55.440 --> 00:28:58.440]  不是只是純粹說吃喝穿不重要
[00:28:58.440 --> 00:29:01.440]  不是 這是一個借題
[00:29:01.440 --> 00:29:03.440]  是很多人都去考慮的時候
[00:29:03.440 --> 00:29:05.440]  重新讓他們思想
[00:29:05.440 --> 00:29:09.440]  你對上帝是不是真的全然的相信
[00:29:09.440 --> 00:29:12.440]  如果你只是仍然記掛著你的生命
[00:29:12.440 --> 00:29:14.440]  只是要吃喝穿的話
[00:29:14.440 --> 00:29:16.440]  那對不起了
[00:29:16.440 --> 00:29:20.440]  這個信可能真的有些基本上的問題
[00:29:20.440 --> 00:29:23.440]  是需要重新搞清楚的
[00:29:23.440 --> 00:29:26.440]  好了 耶穌不是只是給了一個命令
[00:29:26.440 --> 00:29:29.440]  不是只是給了一個好像誡命的題目出來
[00:29:29.440 --> 00:29:30.440]  那就完了
[00:29:30.440 --> 00:29:32.440]  耶穌在這裡還要怎麼樣
[00:29:32.440 --> 00:29:34.440]  他進一步告訴我們
[00:29:34.440 --> 00:29:36.440]  沒錯 你們有這些的憂慮
[00:29:36.440 --> 00:29:38.440]  沒錯 你會去參與侍奉的時候
[00:29:38.440 --> 00:29:40.440]  你會有這些的考量
[00:29:40.440 --> 00:29:42.440]  沒錯 在你的人生當中
[00:29:42.440 --> 00:29:44.440]  可能當你是活在這個地上的時候
[00:29:44.440 --> 00:29:47.440]  你是有這些的憂心
[00:29:47.440 --> 00:29:49.440]  你要有計劃的
[00:29:49.440 --> 00:29:52.440]  不是說真的下來什麼都做得到的了
[00:29:52.440 --> 00:29:55.440]  自然算到橋頭自然直
[00:29:55.440 --> 00:29:58.440]  我們是需要有一個積極性的參與
[00:29:58.440 --> 00:30:01.440]  在履行上帝的工作裡面
[00:30:01.440 --> 00:30:03.440]  當有這份責任感在裡面的時候
[00:30:03.440 --> 00:30:06.440]  有這些憂慮是自然不過的事情
[00:30:06.440 --> 00:30:14.440]  不過原來有個解決的方法
[00:30:14.440 --> 00:30:18.440]  或者甚至有個解決的原因
[00:30:18.440 --> 00:30:21.440]  擺在裡面讓我們去知道
[00:30:21.440 --> 00:30:24.440]  根本上我們不需要為這些
[00:30:24.440 --> 00:30:27.440]  我們看似非常之好基本
[00:30:27.440 --> 00:30:29.440]  好像很重要的吃喝穿
[00:30:29.440 --> 00:30:31.440]  這類的題目去憂慮
[00:30:31.440 --> 00:30:32.440]  因為為什麼呢
[00:30:32.440 --> 00:30:36.440]  因為父神老祖已經知道
[00:30:36.440 --> 00:30:38.440]  看到我們有這些問題
[00:30:38.440 --> 00:30:41.440]  祂是不知道的 祂知道的
[00:30:41.440 --> 00:30:43.440]  而且祂甚至主動來
[00:30:43.440 --> 00:30:45.440]  首先為我們預備
[00:30:45.440 --> 00:30:47.440]  為我們去消除這些憂慮
[00:30:47.440 --> 00:30:49.440]  怎樣 怎樣知道呢
[00:30:49.440 --> 00:30:52.440]  就看看這段經文說什麼
[00:30:52.440 --> 00:30:54.440]  好嗎 那我們就從第26節
[00:30:54.440 --> 00:30:57.440]  到第30節一起去看看
[00:30:57.440 --> 00:31:00.440]  第26節到第30節
[00:31:00.440 --> 00:31:03.440]  這個部分基本上
[00:31:03.440 --> 00:31:05.440]  我們會看到耶穌基督
[00:31:05.440 --> 00:31:09.440]  用了兩大組的陳述
[00:31:09.440 --> 00:31:12.440]  你去作一個比較
[00:31:12.440 --> 00:31:14.440]  以這個比較
[00:31:14.440 --> 00:31:17.440]  卻是讓我們去看到
[00:31:17.440 --> 00:31:20.440]  上帝父神其實既知道
[00:31:20.440 --> 00:31:21.440]  我們有這個掙扎
[00:31:21.440 --> 00:31:24.440]  但是祂也為我們同時去供應
[00:31:24.440 --> 00:31:26.440]  不如我們讀一下好嗎
[00:31:26.440 --> 00:31:28.440]  雖然是長一點點
[00:31:28.440 --> 00:31:31.440]  那我們再去讀一下熟悉一下內文
[00:31:31.440 --> 00:31:34.440]  從第26節到第30節一起讀
[00:31:34.440 --> 00:31:38.440]  你們看那天上的飛鳥
[00:31:38.440 --> 00:31:40.440]  也不種也不收
[00:31:40.440 --> 00:31:43.440]  也不積蓄在倉裡
[00:31:43.440 --> 00:31:46.440]  你們的天父尚且養活他
[00:31:46.440 --> 00:31:50.440]  你們不比飛鳥貴重得多嗎
[00:31:50.440 --> 00:31:53.440]  你們哪一個能用思慮
[00:31:53.440 --> 00:31:56.440]  使壽數多加一克呢
[00:31:56.440 --> 00:31:59.440]  何必為衣裳憂慮呢
[00:31:59.440 --> 00:32:04.440]  你想野地裡的百合花怎麼長起來
[00:32:04.440 --> 00:32:08.440]  它也不勞苦也不枉羨
[00:32:08.440 --> 00:32:10.440]  然而我告訴你們
[00:32:10.440 --> 00:32:14.440]  就是所羅門極榮華的時候
[00:32:14.440 --> 00:32:18.440]  他所穿戴的還不如這花一朵呢
[00:32:18.440 --> 00:32:21.440]  你們這小信的人
[00:32:21.440 --> 00:32:24.440]  野地裡的草今天還在
[00:32:24.440 --> 00:32:27.440]  明天就泳在蘆裡
[00:32:27.440 --> 00:32:31.440]  上帝還給他這樣的裝飾
[00:32:31.440 --> 00:32:33.440]  何況你們呢
[00:32:33.440 --> 00:32:35.440]  在聖經裡面
[00:32:35.440 --> 00:32:40.440]  基本上是說了一個很重要的主旨
[00:32:40.440 --> 00:32:42.440]  題目
[00:32:42.440 --> 00:32:47.440]  夫臣是會供應我們所需
[00:32:47.440 --> 00:32:49.440]  我重複再說一次
[00:32:49.440 --> 00:32:56.440]  夫臣其實是會有供應給我們的所需的
[00:32:56.440 --> 00:33:00.440]  就好像一個
[00:33:00.440 --> 00:33:04.440]  如果大家喜歡看那些大自然的
[00:33:04.440 --> 00:33:06.440]  紀錄片的時候
[00:33:06.440 --> 00:33:08.440]  我很喜歡看的
[00:33:08.440 --> 00:33:11.440]  不知道大家有沒有看過
[00:33:11.440 --> 00:33:15.440]  有些紀錄片說一些小鳥
[00:33:15.440 --> 00:33:17.440]  生了一隻雞 雞蛋之後
[00:33:17.440 --> 00:33:19.440]  雞蛋在鳥巢裡
[00:33:19.440 --> 00:33:23.440]  然後小鳥孵出來了
[00:33:23.440 --> 00:33:25.440]  它要不要飛呢
[00:33:25.440 --> 00:33:28.440]  它不要飛 只會做什麼呢
[00:33:28.440 --> 00:33:30.440]  只會張開嘴巴
[00:33:30.440 --> 00:33:32.440]  沒什麼的
[00:33:32.440 --> 00:33:35.440]  但是在這個時候
[00:33:35.440 --> 00:33:38.440]  每一次我看到的這些紀錄片都說到
[00:33:38.440 --> 00:33:39.440]  他們的爸爸
[00:33:39.440 --> 00:33:42.440]  就是小鳥的爸爸和媽媽
[00:33:42.440 --> 00:33:45.440]  就會四處飛
[00:33:45.440 --> 00:33:47.440]  飛做什麼呢
[00:33:47.440 --> 00:33:48.440]  遊鳳嗎 不是
[00:33:48.440 --> 00:33:50.440]  去找很多蟲
[00:33:50.440 --> 00:33:52.440]  可以吃的東西
[00:33:52.440 --> 00:33:53.440]  然後怎麼樣呢
[00:33:53.440 --> 00:33:55.440]  就擔回來
[00:33:55.440 --> 00:33:56.440]  或者含在自己的嘴巴裡
[00:33:56.440 --> 00:33:58.440]  飛回來的時候
[00:33:58.440 --> 00:34:02.440]  然後就逐一放回小鳥的嘴巴裡
[00:34:02.440 --> 00:34:03.440]  讓這些小鳥
[00:34:03.440 --> 00:34:05.440]  就是它生出來的新的這些雛鳥
[00:34:05.440 --> 00:34:08.440]  能夠得到滋養
[00:34:09.440 --> 00:34:12.440]  當我們看見這幅圖畫的時候
[00:34:12.440 --> 00:34:14.440]  我們就會明白
[00:34:14.440 --> 00:34:19.440]  作為這些雛鳥的父母
[00:34:19.440 --> 00:34:22.440]  都願意花時間
[00:34:22.440 --> 00:34:24.440]  花心力
[00:34:24.440 --> 00:34:26.440]  並且自己可能還沒吃飽的時候
[00:34:26.440 --> 00:34:29.440]  先將食物擔回來
[00:34:29.440 --> 00:34:31.440]  從自己的口裡
[00:34:31.440 --> 00:34:35.440]  給那些雛鳥去吃
[00:34:36.440 --> 00:34:41.440]  當人如果仍然沒能力
[00:34:41.440 --> 00:34:44.440]  自己去覓食的時候
[00:34:44.440 --> 00:34:47.440]  或者自己去找工作
[00:34:47.440 --> 00:34:52.440]  原來人都懂得這樣做
[00:34:52.440 --> 00:34:56.440]  父母會主動去供養自己的子女
[00:34:56.440 --> 00:34:59.440]  讓他們能夠可以長大
[00:34:59.440 --> 00:35:01.440]  給他們供書教學
[00:35:01.440 --> 00:35:03.440]  學會技能
[00:35:03.440 --> 00:35:05.440]  然後讓他們自己出去
[00:35:05.440 --> 00:35:07.440]  繼續生活
[00:35:07.440 --> 00:35:09.440]  需要努力的
[00:35:09.440 --> 00:35:14.440]  所以耶穌就用了這種類似的比較
[00:35:14.440 --> 00:35:18.440]  去比較了兩個情況給我們知道
[00:35:18.440 --> 00:35:20.440]  第一個比較是什麼呢
[00:35:20.440 --> 00:35:24.440]  就從第26節至第27節裡
[00:35:24.440 --> 00:35:29.440]  耶穌在這裡呼喚當時的在座的每一個門徒
[00:35:29.440 --> 00:35:31.440]  去做一些觀察
[00:35:31.440 --> 00:35:33.440]  觀察什麼呢
[00:35:33.440 --> 00:35:37.440]  他說觀察一下天上的飛鳥
[00:35:37.440 --> 00:35:40.440]  天上的飛鳥就不只是說他們很飛
[00:35:40.440 --> 00:35:42.440]  小鳥很飛很奇怪
[00:35:42.440 --> 00:35:43.440]  什麼不奇怪呢
[00:35:43.440 --> 00:35:45.440]  但是耶穌為什麼特別說天上的飛鳥
[00:35:45.440 --> 00:35:47.440]  那些不是人養的
[00:35:47.440 --> 00:35:49.440]  天生的
[00:35:49.440 --> 00:35:53.440]  最近師母和我在後院坐在那裡
[00:35:53.440 --> 00:35:55.440]  不知道昨天還是前天
[00:35:55.440 --> 00:35:57.440]  坐在那裡很舒服
[00:35:57.440 --> 00:35:59.440]  坐在那張椅子上天又漂亮
[00:35:59.440 --> 00:36:01.440]  突然間師母說
[00:36:01.440 --> 00:36:03.440]  有隻麻鷹在飛
[00:36:03.440 --> 00:36:05.440]  全部的鳥不敢動
[00:36:05.440 --> 00:36:07.440]  為什麼不敢動呢
[00:36:07.440 --> 00:36:09.440]  當然怕麻鷹來抓牠
[00:36:09.440 --> 00:36:11.440]  不過
[00:36:11.440 --> 00:36:13.440]  這個鳥是野生的
[00:36:13.440 --> 00:36:15.440]  沒有人養牠的
[00:36:15.440 --> 00:36:18.440]  不是你家裡那隻鸚鵡
[00:36:18.440 --> 00:36:20.440]  不是那隻鳥哥
[00:36:20.440 --> 00:36:24.440]  那隻自由奔放自己要飛的飛鳥
[00:36:24.440 --> 00:36:26.440]  沒有人養牠的
[00:36:26.440 --> 00:36:28.440]  沒有人養就死定了
[00:36:28.440 --> 00:36:30.440]  一般人都沒有人養
[00:36:30.440 --> 00:36:33.440]  但是這些飛鳥有沒有為自己而擔憂
[00:36:33.440 --> 00:36:35.440]  這些野鳥
[00:36:35.440 --> 00:36:37.440]  我們看看耶穌怎麼說
[00:36:37.440 --> 00:36:39.440]  他們又不種也不收
[00:36:39.440 --> 00:36:42.440]  也不積蓄在倉庫
[00:36:42.440 --> 00:36:45.440]  耶穌做了一個比較
[00:36:45.440 --> 00:36:47.440]  天然的動物
[00:36:47.440 --> 00:36:52.440]  和一個人類有正常
[00:36:52.440 --> 00:36:55.440]  在為自己籌算自己耕種的
[00:36:55.440 --> 00:36:57.440]  牧農生活的層次
[00:36:57.440 --> 00:37:00.440]  做了一個很直接的比對
[00:37:00.440 --> 00:37:03.440]  這些飛鳥沒有像人一樣
[00:37:03.440 --> 00:37:06.440]  要栽種又沒有需要去收割
[00:37:06.440 --> 00:37:08.440]  也沒有需要收割完將那些穀物
[00:37:08.440 --> 00:37:10.440]  將它收在倉庫
[00:37:10.440 --> 00:37:12.440]  怕它將來沒得吃
[00:37:12.440 --> 00:37:14.440]  或者到冬天沒得種出來
[00:37:14.440 --> 00:37:16.440]  沒得出產那時候拿出來吃
[00:37:16.440 --> 00:37:17.440]  沒有需要
[00:37:17.440 --> 00:37:19.440]  他沒有做過任何的事
[00:37:19.440 --> 00:37:20.440]  人就有啊
[00:37:20.440 --> 00:37:22.440]  人怕沒有啊
[00:37:22.440 --> 00:37:24.440]  鳥有沒有
[00:37:24.440 --> 00:37:25.440]  沒有啊
[00:37:25.440 --> 00:37:27.440]  結果是怎麼樣
[00:37:27.440 --> 00:37:28.440]  我們看看
[00:37:28.440 --> 00:37:32.440]  你們的天父尚且養活牠
[00:37:32.440 --> 00:37:36.440]  你們不比飛鳥更貴重得多嗎
[00:37:36.440 --> 00:37:39.440]  耶穌在這裡做了一個比較
[00:37:39.440 --> 00:37:41.440]  連野的飛鳥
[00:37:41.440 --> 00:37:43.440]  牠都可以生存
[00:37:43.440 --> 00:37:45.440]  我們就要問
[00:37:45.440 --> 00:37:47.440]  這些野鳥沒有人餵
[00:37:47.440 --> 00:37:49.440]  也沒有種也沒有收也沒有儲藏
[00:37:49.440 --> 00:37:51.440]  牠怎麼生存
[00:37:51.440 --> 00:37:55.440]  就是用牠們自己有的能力
[00:37:55.440 --> 00:37:57.440]  牠有的能力
[00:37:57.440 --> 00:37:58.440]  是不是一定得到
[00:37:58.440 --> 00:37:59.440]  不是
[00:37:59.440 --> 00:38:01.440]  牠自己有能力也不一定得到
[00:38:01.440 --> 00:38:03.440]  我曾經看過一些紀錄片
[00:38:03.440 --> 00:38:06.440]  就算那隻獅子多凶猛多有能力也好
[00:38:06.440 --> 00:38:08.440]  連抓那隻兔也未必抓得到
[00:38:08.440 --> 00:38:10.440]  因為那隻兔可能跑得快過你
[00:38:10.440 --> 00:38:12.440]  那隻兔躲在洞裡
[00:38:12.440 --> 00:38:14.440]  你沒辦法把牠挖出來
[00:38:14.440 --> 00:38:19.440]  還要有上帝允許給你的情況
[00:38:19.440 --> 00:38:21.440]  你才可以得到公養
[00:38:21.440 --> 00:38:25.440]  所以湯泉道經常有一句話
[00:38:25.440 --> 00:38:27.440]  我每次去探望牠的時候
[00:38:27.440 --> 00:38:29.440]  最高興就是看到湯泉道整個後院
[00:38:29.440 --> 00:38:31.440]  都是種滿了東西
[00:38:31.440 --> 00:38:33.440]  不是花那麼簡單
[00:38:33.440 --> 00:38:34.440]  牠的東西是可以吃的
[00:38:34.440 --> 00:38:35.440]  全部都可以吃的
[00:38:35.440 --> 00:38:38.440]  湯泉道每一次我見到我
[00:38:38.440 --> 00:38:39.440]  跟牠說
[00:38:39.440 --> 00:38:41.440]  哇 今年又豐收了
[00:38:41.440 --> 00:38:43.440]  牠就會一定這樣說
[00:38:43.440 --> 00:38:47.440]  牠說是天父的雨水和陽光
[00:38:47.440 --> 00:38:51.440]  我只要盡了我去施肥
[00:38:51.440 --> 00:38:53.440]  加種 牠是否生長
[00:38:53.440 --> 00:38:55.440]  是上帝的工作
[00:38:55.440 --> 00:38:57.440]  各位姐妹
[00:38:57.440 --> 00:38:59.440]  所以這裡就想說第一個的比較
[00:38:59.440 --> 00:39:04.440]  如果連一些飛鳥給我們次等的
[00:39:04.440 --> 00:39:09.440]  上帝都可以容許有機會給牠找到吃的
[00:39:09.440 --> 00:39:11.440]  我們作為人的
