
[00:00:00.000 --> 00:00:05.320]  我讀小學的時候大概四五年級
[00:21:37.200 --> 00:21:39.200]  日本人在這個患難當中
[00:21:39.200 --> 00:21:41.200]  彼此關顧的情誼
[00:21:43.200 --> 00:21:45.200]  這些是政治家的洞見
[00:21:45.200 --> 00:21:49.200]  在十月風球火山爆發地震的時候
[00:21:49.200 --> 00:21:53.200]  其實人是很軟弱的
[00:21:53.200 --> 00:21:55.200]  你衝出去
[00:21:55.200 --> 00:21:57.200]  你自身難保
[00:21:57.200 --> 00:21:59.200]  但當風頭過後
[00:21:59.200 --> 00:22:01.200]  地震止息
[00:22:01.200 --> 00:22:03.200]  社會需要很多的修復
[00:22:03.200 --> 00:22:05.200]  很多的破壞
[00:22:05.200 --> 00:22:07.200]  這就是我們要
[00:22:07.200 --> 00:22:09.200]  未來我們很需要去做的
[00:22:09.200 --> 00:22:11.200]  怎樣去修復
[00:22:11.200 --> 00:22:13.200]  我們身邊的很多破壞
[00:22:13.200 --> 00:22:15.200]  有型的
[00:22:15.200 --> 00:22:17.200]  容易處理
[00:22:17.200 --> 00:22:23.200]  兩次我幫MTR有個講座
[00:22:23.200 --> 00:22:27.200]  我說那些地鐵站
[00:22:27.200 --> 00:22:29.200]  以前是我們的集體回憶
[00:22:29.200 --> 00:22:33.200]  在那裏
[00:22:33.200 --> 00:22:35.200]  談戀愛
[00:22:35.200 --> 00:22:37.200]  相會
[00:22:37.200 --> 00:22:39.200]  在那裏接送子女
[00:22:39.200 --> 00:22:41.200]  在那裏交收科文
[00:22:41.200 --> 00:22:43.200]  但現在成為一個城市的傷痕
[00:22:43.200 --> 00:22:45.200]  所以成為港鐵的一份子
[00:22:45.200 --> 00:22:47.200]  我們除了要修復
[00:22:47.200 --> 00:22:51.200]  這些車站之外
[00:22:51.200 --> 00:22:53.200]  我們更加要修復
[00:22:53.200 --> 00:22:55.200]  那個關係
[00:22:55.200 --> 00:22:59.200]  修復硬件很容易
[00:22:59.200 --> 00:23:01.200]  修復關係是一個很漫長的過程
[00:23:01.200 --> 00:23:07.200]  所以我們作為教會
[00:23:07.200 --> 00:23:09.200]  我們最能夠為這個
[00:23:09.200 --> 00:23:11.200]  受傷的城市
[00:23:11.200 --> 00:23:13.200]  去做一件事
[00:23:13.200 --> 00:23:15.200]  怎樣做呢
[00:23:15.200 --> 00:23:17.200]  你首先要好地去
[00:23:17.200 --> 00:23:19.200]  守護自己的心靈
[00:23:19.200 --> 00:23:23.200]  有兩隻怪獸
[00:23:23.200 --> 00:23:25.200]  在過去的大半年來
[00:23:25.200 --> 00:23:29.200]  一直困擾著我們香港人
[00:23:29.200 --> 00:23:31.200]  包括自己在內
[00:23:31.200 --> 00:23:35.200]  第一隻叫做黑狗
[00:23:35.200 --> 00:23:37.200]  在二次大戰的時候
[00:23:37.200 --> 00:23:39.200]  英國有一位很出色的首相
[00:23:39.200 --> 00:23:41.200]  尤吉爾
[00:23:41.200 --> 00:23:45.200]  這東西
[00:23:45.200 --> 00:23:47.200]  是一個很出色的領袖
[00:23:47.200 --> 00:23:49.200]  他怎樣一發呢
[00:23:49.200 --> 00:23:51.200]  特朗普夠厲害吧
[00:23:51.200 --> 00:23:55.200]  韓信夠厲害吧
[00:23:55.200 --> 00:23:57.200]  這兩個都是狂傲不羈
[00:23:57.200 --> 00:23:59.200]  自以為全世界最厲害的領袖
[00:23:59.200 --> 00:24:01.200]  這兩個的超級領袖
[00:24:01.200 --> 00:24:03.200]  眼中只有一個偶像
[00:24:03.200 --> 00:24:05.200]  都是尊崇尤吉爾
[00:24:05.200 --> 00:24:07.200]  尤吉爾多厲害
[00:24:07.200 --> 00:24:11.200]  尤吉爾當時
[00:24:11.200 --> 00:24:13.200]  在大戰當中
[00:24:13.200 --> 00:24:15.200]  運籌違約
[00:24:15.200 --> 00:24:17.200]  劣勢當中去扭轉
[00:24:17.200 --> 00:24:19.200]  原來他是患有很嚴重的抑鬱症
[00:24:19.200 --> 00:24:25.200]  壓力很大
[00:24:25.200 --> 00:24:27.200]  你近日看回我們的
[00:24:27.200 --> 00:24:29.200]  行政長官
[00:24:29.200 --> 00:24:31.200]  我們政務司司長
[00:24:31.200 --> 00:24:33.200]  他的眼神告訴我
[00:24:33.200 --> 00:24:35.200]  其實他很抑鬱
[00:24:35.200 --> 00:24:37.200]  有誰不抑鬱呢
[00:24:37.200 --> 00:24:41.200]  尤吉爾當時
[00:24:41.200 --> 00:24:43.200]  很勇敢地告訴這個人
[00:24:43.200 --> 00:24:47.200]  我有抑鬱症
[00:24:47.200 --> 00:24:49.200]  不過他說話很厲害
[00:24:49.200 --> 00:24:51.200]  他是全世界最出色的演講家
[00:24:51.200 --> 00:24:55.200]  他沒有說是抑鬱症
[00:24:55.200 --> 00:24:57.200]  他說我心裏有隻黑狗
[00:24:57.200 --> 00:24:59.200]  隻Black Dog
[00:24:59.200 --> 00:25:01.200]  每日在吠我
[00:25:01.200 --> 00:25:03.200]  咬我
[00:25:03.200 --> 00:25:05.200]  我要處理它
[00:25:05.200 --> 00:25:07.200]  所以今天如果你發覺你自己很有
[00:25:07.200 --> 00:25:09.200]  Depression
[00:25:09.200 --> 00:25:11.200]  你去找一些心理學的醫生
[00:25:11.200 --> 00:25:13.200]  去看你不用說醫生
[00:25:13.200 --> 00:25:15.200]  我抑鬱了
[00:25:15.200 --> 00:25:17.200]  醫生 有黑狗
[00:25:17.200 --> 00:25:21.200]  因為
[00:25:21.200 --> 00:25:23.200]  尤吉爾用黑狗形容抑鬱症
[00:25:23.200 --> 00:25:25.200]  所以這個名詞
[00:25:25.200 --> 00:25:27.200]  成為了醫學界一個代名詞
[00:25:27.200 --> 00:25:29.200]  抑鬱
[00:25:29.200 --> 00:25:31.200]  抑鬱又怎樣呢
[00:25:31.200 --> 00:25:33.200]  看起來很灰
[00:25:33.200 --> 00:25:35.200]  很消沉
[00:25:35.200 --> 00:25:37.200]  精神很不集中
[00:25:37.200 --> 00:25:39.200]  很多的掛慮
[00:25:39.200 --> 00:25:41.200]  睡得不好
[00:25:41.200 --> 00:25:43.200]  容易發脾氣
[00:25:43.200 --> 00:25:45.200]  這些症狀
[00:25:45.200 --> 00:25:47.200]  有幾個月
[00:25:47.200 --> 00:25:49.200]  我都陷於這個抑鬱當中
[00:25:49.200 --> 00:25:51.200]  前一日
[00:25:51.200 --> 00:25:53.200]  我太太提醒我
[00:25:53.200 --> 00:25:55.200]  你剛才為甚麼這麼惡駡你的孫子
[00:25:55.200 --> 00:25:57.200]  我的孫子是我的寶貝孫子
[00:25:57.200 --> 00:25:59.200]  很疼愛他
[00:25:59.200 --> 00:26:01.200]  我為甚麼突然間
[00:26:01.200 --> 00:26:03.200]  罵他呢
[00:26:03.200 --> 00:26:05.200]  其實這個就是抑鬱
[00:26:05.200 --> 00:26:07.200]  帶來的情緒上的問題
[00:26:07.200 --> 00:26:11.200]  抑鬱另一個
[00:26:11.200 --> 00:26:13.200]  引申一個更加嚴重的症狀
[00:26:13.200 --> 00:26:15.200]  叫做野馬
[00:26:15.200 --> 00:26:17.200]  失控
[00:26:17.200 --> 00:26:19.200]  情緒失控
[00:26:19.200 --> 00:26:21.200]  今天很多人失控
[00:26:23.200 --> 00:26:25.200]  我家庭的子女都很厲害
[00:26:25.200 --> 00:26:27.200]  有寫詩
[00:26:27.200 --> 00:26:29.200]  有彈琴
[00:26:29.200 --> 00:26:31.200]  突然間我爸爸對我說
[00:26:31.200 --> 00:26:33.200]  想不到今天他們兩個在說髒話罵我
[00:26:33.200 --> 00:26:37.200]  失控
[00:26:37.200 --> 00:26:39.200]  做一些你完全想不到會做的人
[00:26:39.200 --> 00:26:43.200]  黑狗野馬
[00:26:43.200 --> 00:26:45.200]  今天困擾住你很久
[00:26:45.200 --> 00:26:49.200]  你不想跟別人說話
[00:26:51.200 --> 00:26:53.200]  你家庭的關係和同事的關係
[00:26:53.200 --> 00:26:55.200]  因為政見問題都破碎了
[00:26:55.200 --> 00:26:57.200]  你很孤單
[00:26:57.200 --> 00:26:59.200]  在關東你只能找同路人
[00:26:59.200 --> 00:27:01.200]  圍爐取暖
[00:27:01.200 --> 00:27:03.200]  最初覺得
[00:27:03.200 --> 00:27:05.200]  都很厲害人生留下這樣的經歷
[00:27:05.200 --> 00:27:07.200]  但慢慢發覺
[00:27:07.200 --> 00:27:09.200]  那些炭慢慢熄的時候
[00:27:09.200 --> 00:27:11.200]  你開始會冷
[00:27:11.200 --> 00:27:15.200]  你開始會寂寞的
[00:27:15.200 --> 00:27:17.200]  今天香港很多在前線抗爭的朋友都面對這樣的情況
[00:27:19.200 --> 00:27:21.200]  黑狗野馬一直困擾著我們
[00:27:21.200 --> 00:27:25.200]  所以我們首先要依次我們自己會不會有這個症狀
[00:27:25.200 --> 00:27:29.200]  如果有的
[00:27:29.200 --> 00:27:31.200]  你真的找弟妹
[00:27:31.200 --> 00:27:33.200]  找目者
[00:27:33.200 --> 00:27:35.200]  彼此去傾訴一下
[00:27:35.200 --> 00:27:37.200]  彼此去聆聽一下
[00:27:37.200 --> 00:27:41.200]  過去幾個月
[00:27:41.200 --> 00:27:43.200]  我都帶領了一些教會
[00:27:43.200 --> 00:27:45.200]  一些群體
[00:27:47.200 --> 00:27:49.200]  我們怎樣去面對香港這個
[00:27:49.200 --> 00:27:51.200]  憲別村的處境
[00:27:51.200 --> 00:27:53.200]  沒有什麼技巧的
[00:27:53.200 --> 00:27:55.200]  其中一個最好的技巧就是
[00:27:55.200 --> 00:27:57.200]  我們可不可以彼此去聆聽
[00:27:57.200 --> 00:28:01.200]  我們安排一些場合
[00:28:01.200 --> 00:28:03.200]  讓大家講一下感受
[00:28:03.200 --> 00:28:07.200]  不是政見
[00:28:07.200 --> 00:28:09.200]  不是辯論
[00:28:09.200 --> 00:28:11.200]  你都不用回應
[00:28:11.200 --> 00:28:13.200]  回應一講政見就吵架了
[00:28:13.200 --> 00:28:15.200]  沒得談
[00:28:15.200 --> 00:28:17.200]  講出你的憤怒
[00:28:17.200 --> 00:28:21.200]  講出你的恐懼
[00:28:21.200 --> 00:28:25.200]  講出你的失望
[00:28:25.200 --> 00:28:27.200]  講出你的期待
[00:28:27.200 --> 00:28:31.200]  講出你近期那種關係破裂下
[00:28:31.200 --> 00:28:33.200]  那種心裏面的抑鬱
[00:28:33.200 --> 00:28:35.200]  講出來
[00:28:35.200 --> 00:28:41.200]  好像決堤一樣那些情緒波動出來
[00:28:41.200 --> 00:28:43.200]  因為抑鬱了很久
[00:28:43.200 --> 00:28:45.200]  我們把握得很堅強
[00:28:45.200 --> 00:28:47.200]  大聲地叫
[00:28:47.200 --> 00:28:49.200]  其實心裏面很害怕
[00:28:49.200 --> 00:28:51.200]  很失落
[00:28:51.200 --> 00:28:53.200]  很多情緒的
[00:28:53.200 --> 00:28:55.200]  百感交集
[00:28:55.200 --> 00:28:57.200]  但我們沒有機會將這些感受
[00:28:57.200 --> 00:28:59.200]  找到一班很信任的人
[00:28:59.200 --> 00:29:01.200]  講出來
[00:29:01.200 --> 00:29:03.200]  也不需要辯論
[00:29:03.200 --> 00:29:05.200]  每人講自己的事
[00:29:05.200 --> 00:29:07.200]  接著我們讀一些詩篇
[00:29:07.200 --> 00:29:09.200]  唱兩首短詩
[00:29:09.200 --> 00:29:11.200]  一路去帶領
[00:29:11.200 --> 00:29:13.200]  到最後
[00:29:13.200 --> 00:29:15.200]  一起背主禱問
[00:29:15.200 --> 00:29:19.200]  我們在天上的
[00:29:19.200 --> 00:29:21.200]  我們是如何的重要
[00:29:21.200 --> 00:29:25.200]  弟兄姊妹的關係
[00:29:25.200 --> 00:29:27.200]  家人的關係
[00:29:27.200 --> 00:29:33.200]  那些真是永恆
[00:29:33.200 --> 00:29:35.200]  而有些關係其實
[00:29:35.200 --> 00:29:39.200]  是很虛的
[00:29:39.200 --> 00:29:41.200]  很情緒主動
[00:29:41.200 --> 00:29:43.200]  但如果我們為了某一些
[00:29:43.200 --> 00:29:45.200]  政治上的
[00:29:45.200 --> 00:29:49.200]  其實都不是很相熟的人的關係
[00:29:49.200 --> 00:29:51.200]  而忽略了那種永恆
[00:29:51.200 --> 00:29:53.200]  彼此負責的關係
[00:29:53.200 --> 00:29:55.200]  是何等的不值得
[00:29:55.200 --> 00:29:59.200]  其實兩者之間又可以並存
[00:29:59.200 --> 00:30:01.200]  但有時候我們會很容易
[00:30:01.200 --> 00:30:03.200]  就會去選擇一些
[00:30:03.200 --> 00:30:05.200]  以為自己很對的東西
[00:30:05.200 --> 00:30:07.200]  這個就要我們處理很多的問題
[00:30:07.200 --> 00:30:09.200]  在燕別村當中
[00:30:09.200 --> 00:30:11.200]  其實我們很多人很混亂
[00:30:11.200 --> 00:30:15.200]  敵人
[00:30:15.200 --> 00:30:17.200]  在敵人面前
[00:30:17.200 --> 00:30:21.200]  在清水地溪水旁
[00:30:21.200 --> 00:30:23.200]  突然間跳到敵人面前
[00:30:23.200 --> 00:30:27.200]  大胃經歷過
[00:30:27.200 --> 00:30:29.200]  被掃羅追殺
[00:30:29.200 --> 00:30:31.200]  在聖殿偷餅吃
[00:30:31.200 --> 00:30:35.200]  這個就是一個
[00:30:35.200 --> 00:30:39.200]  在敵人面前為我擺設筵席的動機
[00:30:39.200 --> 00:30:41.200]  但這個已經是
[00:30:41.200 --> 00:30:43.200]  27年來一個比較上我們
[00:30:43.200 --> 00:30:47.200]  很少同樣的經驗去處理
[00:30:47.200 --> 00:30:49.200]  為甚麼在敵人面前為我擺設筵席
[00:30:49.200 --> 00:30:55.200]  你的敵人是誰
[00:30:55.200 --> 00:31:01.200]  在整個大半年來
[00:31:01.200 --> 00:31:03.200]  我無法解釋到幾個問題
[00:31:03.200 --> 00:31:05.200]  為甚麼突然間
[00:31:05.200 --> 00:31:07.200]  我們有這麼多敵人
[00:31:07.200 --> 00:31:13.200]  為甚麼我們的敵視關係這麼深
[00:31:13.200 --> 00:31:15.200]  那種仇恨可以這麼深
[00:31:15.200 --> 00:31:19.200]  香港又不是
[00:31:19.200 --> 00:31:23.200]  中東又沒有以巴那些歷史的細沙
[00:31:23.200 --> 00:31:25.200]  又不是北外有一種
[00:31:25.200 --> 00:31:27.200]  宗教種族
[00:31:27.200 --> 00:31:29.200]  那種累積的仇恨
[00:31:29.200 --> 00:31:31.200]  我們是一個
[00:31:31.200 --> 00:31:33.200]  可以和平相處的社會
[00:31:33.200 --> 00:31:35.200]  一百多年來就是這樣
[00:31:35.200 --> 00:31:37.200]  為甚麼突然間我們發覺
[00:31:37.200 --> 00:31:39.200]  我們這種對立面去到這麼深
[00:31:39.200 --> 00:31:41.200]  無法解釋
[00:31:41.200 --> 00:31:45.200]  都不嘗試去揣測
[00:31:45.200 --> 00:31:51.200]  但我們的敵人主要有三個
[00:31:51.200 --> 00:31:53.200]  魔鬼
[00:31:53.200 --> 00:31:55.200]  世界
[00:31:55.200 --> 00:31:57.200]  老鵝
[00:31:59.200 --> 00:32:01.200]  三個都是我們最主要面對的敵人
[00:32:01.200 --> 00:32:05.200]  但神在敵人面前為我們擺設筵席
[00:32:05.200 --> 00:32:09.200]  告訴我們神
[00:32:09.200 --> 00:32:11.200]  在最危難的處境
[00:32:11.200 --> 00:32:13.200]  祂會離開我們
[00:32:13.200 --> 00:32:15.200]  而擺設筵席
[00:32:15.200 --> 00:32:17.200]  你很熟悉的心意就是這個筵席
[00:32:17.200 --> 00:32:19.200]  是和解的筵席
[00:32:19.200 --> 00:32:23.200]  神可以幫助我們
[00:32:23.200 --> 00:32:25.200]  去打任何的仗
[00:32:25.200 --> 00:32:27.200]  經歷人世間
[00:32:27.200 --> 00:32:29.200]  很多的敵人
[00:32:29.200 --> 00:32:33.200]  最大敵人
[00:32:33.200 --> 00:32:35.200]  魔鬼
[00:32:35.200 --> 00:32:37.200]  世界
[00:32:37.200 --> 00:32:39.200]  老鵝
[00:32:39.200 --> 00:32:41.200]  所以我們知道在敵人面前
[00:32:41.200 --> 00:32:43.200]  神的筵席是如何重要
[00:32:43.200 --> 00:32:47.200]  這個經驗我們過去很少有
[00:32:47.200 --> 00:32:51.200]  但今時今日你看看
[00:32:51.200 --> 00:32:53.200]  在你最艱難最無助的時候
[00:32:53.200 --> 00:32:55.200]  你想一下
[00:32:55.200 --> 00:32:57.200]  在你面前
[00:32:57.200 --> 00:32:59.200]  神會為你擺設筵席
[00:32:59.200 --> 00:33:03.200]  在你面前
[00:33:03.200 --> 00:33:05.200]  前面在打仗
[00:33:05.200 --> 00:33:07.200]  旁邊就有筵席
[00:33:07.200 --> 00:33:11.200]  這個過程很特別
[00:33:11.200 --> 00:33:13.200]  很吊詭
[00:33:13.200 --> 00:33:15.200]  但信仰就是這樣的經歷
[00:33:15.200 --> 00:33:19.200]  23篇有很多的MTV
[00:33:19.200 --> 00:33:21.200]  我上網搜尋一下
[00:33:21.200 --> 00:33:23.200]  通常拍攝的技巧
[00:33:23.200 --> 00:33:25.200]  都很平淡
[00:33:25.200 --> 00:33:27.200]  都是很傳統的
[00:33:27.200 --> 00:33:29.200]  拍攝溪水草地
[00:33:29.200 --> 00:33:31.200]  很漂亮的柔和音樂
[00:33:31.200 --> 00:33:33.200]  我經常期望
[00:33:33.200 --> 00:33:37.200]  找一些年輕一代的高手
[00:33:37.200 --> 00:33:39.200]  能夠拍攝一個3D系統的
[00:33:39.200 --> 00:33:41.200]  23篇的MTV
[00:33:41.200 --> 00:33:43.200]  可以嗎?
[00:33:43.200 --> 00:33:45.200]  因為23篇很特別
[00:33:45.200 --> 00:33:47.200]  很立體
[00:33:47.200 --> 00:33:49.200]  如何立體?
[00:33:49.200 --> 00:33:51.200]  你再讀
[00:33:51.200 --> 00:33:53.200]  從3D角度去看
[00:33:53.200 --> 00:33:55.200]  (中文)
[00:33:55.200 --> 00:33:59.200]  在青島地上
[00:33:59.200 --> 00:34:01.200]  (中文)
[00:34:01.200 --> 00:34:03.200]  在水邊
[00:34:03.200 --> 00:34:05.200]  旁邊
[00:34:05.200 --> 00:34:07.200]  (中文)
[00:34:07.200 --> 00:34:09.200]  (中文)
[00:34:09.200 --> 00:34:11.200]  他在前面
[00:34:11.200 --> 00:34:13.200]  在敵人面前
[00:34:13.200 --> 00:34:15.200]  就在旁邊
[00:34:15.200 --> 00:34:17.200]  我一生一世
[00:34:17.200 --> 00:34:19.200]  有什麼?
[00:34:19.200 --> 00:34:21.200]  因為慈愛
[00:34:21.200 --> 00:34:23.200]  什麼?
[00:34:23.200 --> 00:34:25.200]  因為慈愛在哪裡?
[00:34:25.200 --> 00:34:27.200]  在後面
[00:34:27.200 --> 00:34:29.200]  (中文)
[00:34:29.200 --> 00:34:31.200]  電在哪裡?
[00:34:31.200 --> 00:34:33.200]  在前面
[00:34:33.200 --> 00:34:35.200]  你發覺上上下下
[00:34:35.200 --> 00:34:37.200]  左右左右
[00:34:37.200 --> 00:34:39.200]  包著你的
[00:34:39.200 --> 00:34:43.200]  無論是處於安寧
[00:34:43.200 --> 00:34:45.200]  青島地溪水旁
[00:34:45.200 --> 00:34:47.200]  行走易路
[00:34:47.200 --> 00:34:49.200]  經歷憂谷
[00:34:49.200 --> 00:34:51.200]  面對敵人
[00:34:51.200 --> 00:34:53.200]  一路走下去
[00:34:53.200 --> 00:34:55.200]  我們的敗目者
[00:34:55.200 --> 00:34:57.200]  是永遠不會離開我們
[00:34:57.200 --> 00:34:59.200]  只有我們自己迷失了
[00:34:59.200 --> 00:35:01.200]  我們自己不理他
[00:35:01.200 --> 00:35:03.200]  所以23篇最後的訊息
[00:35:03.200 --> 00:35:05.200]  (中文)
[00:35:05.200 --> 00:35:07.200]  就從我們去增招式
[00:35:07.200 --> 00:35:09.200]  去看
[00:35:09.200 --> 00:35:11.200]  (中文)
[00:35:11.200 --> 00:35:13.200]  (中文)
[00:35:13.200 --> 00:35:15.200]  (中文)
[00:35:15.200 --> 00:35:17.200]  去增招式
[00:35:17.200 --> 00:35:19.200]  每天都增招式
[00:35:19.200 --> 00:35:21.200]  去到歸
[00:35:21.200 --> 00:35:23.200]  永恆
[00:35:23.200 --> 00:35:25.200]  這是一個信仰
[00:35:25.200 --> 00:35:27.200]  很特別的經歷
[00:35:27.200 --> 00:35:29.200]  有幾個基督徒
[00:35:29.200 --> 00:35:31.200]  說要爭的是什麼?
[00:35:31.200 --> 00:35:37.200]  增招式重要
[00:35:37.200 --> 00:35:39.200]  歸永恆
[00:35:39.200 --> 00:35:41.200]  重要
[00:35:41.200 --> 00:35:43.200]  23篇
[00:35:43.200 --> 00:35:45.200]  23篇言有盡義無窮
[00:35:45.200 --> 00:35:47.200]  好一到
[00:35:47.200 --> 00:35:49.200]  就在最高的時候
[00:35:49.200 --> 00:35:51.200]  就停止
[00:35:51.200 --> 00:35:53.200]  等你回去繼續想一想
[00:35:53.200 --> 00:35:55.200]  一路去思考一下
[00:35:55.200 --> 00:35:57.200]  很豐富
[00:35:57.200 --> 00:35:59.200]  所以今天回到家
[00:35:59.200 --> 00:36:01.200]  如果全家都是基督徒
[00:36:01.200 --> 00:36:03.200]  不妨一起去讀23篇
[00:36:03.200 --> 00:36:05.200]  全家人
[00:36:05.200 --> 00:36:07.200]  彼此分享一下
[00:36:07.200 --> 00:36:09.200]  內心的真正感受
[00:36:09.200 --> 00:36:11.200]  我們批評人很厲害
[00:36:11.200 --> 00:36:13.200]  我們發表意見很厲害
[00:36:13.200 --> 00:36:15.200]  說你自己很弱
[00:36:15.200 --> 00:36:17.200]  說你自己
[00:36:17.200 --> 00:36:21.200]  說你自己的不足
[00:36:21.200 --> 00:36:23.200]  欠缺
[00:36:23.200 --> 00:36:25.200]  說你的恐懼
[00:36:25.200 --> 00:36:27.200]  說你的焦慮
[00:36:27.200 --> 00:36:29.200]  說你有沒有黑狗
[00:36:29.200 --> 00:36:33.200]  說你會有野馬踐踏
[00:36:33.200 --> 00:36:35.200]  這些其實
[00:36:35.200 --> 00:36:37.200]  我們面對一個
[00:36:37.200 --> 00:36:39.200]  在過程當中
[00:36:39.200 --> 00:36:41.200]  我們需要
[00:36:41.200 --> 00:36:43.200]  等於不同的群組當中
[00:36:43.200 --> 00:36:45.200]  我們就去建立
[00:36:45.200 --> 00:36:47.200]  彼此去支持
[00:36:47.200 --> 00:36:49.200]  回到神的懷中
[00:36:49.200 --> 00:36:53.200]  背了23篇
[00:36:53.200 --> 00:36:55.200]  接著背主禱文
[00:36:55.200 --> 00:36:57.200]  很多問題
[00:36:57.200 --> 00:36:59.200]  你就會豁然開朗
[00:36:59.200 --> 00:37:01.200]  不會自己好像困擾住
[00:37:01.200 --> 00:37:03.200]  在一個胡同當中
[00:37:03.200 --> 00:37:05.200]  既
[00:37:05.200 --> 00:37:07.200]  不離地
[00:37:07.200 --> 00:37:09.200]  但也不會過份貼地
[00:37:09.200 --> 00:37:11.200]  因為現在事實上我們是處於一個
[00:37:11.200 --> 00:37:17.200]  耶穌升天
[00:37:17.200 --> 00:37:19.200]  坐在全能父神的右邊
[00:37:19.200 --> 00:37:21.200]  而去到將來必從哪裡降臨
[00:37:21.200 --> 00:37:23.200]  這個彥譽傳奇
[00:37:23.200 --> 00:37:25.200]  是一個很深的神學奧秘
[00:37:25.200 --> 00:37:27.200]  有機會我相信也可以
[00:37:27.200 --> 00:37:29.200]  請到更好的老師
[00:37:29.200 --> 00:37:31.200]  跟大家講解
[00:37:31.200 --> 00:37:33.200]  不過記住
[00:37:33.200 --> 00:37:35.200]  你多讀十本
[00:37:35.200 --> 00:37:37.200]  識經書等等
[00:37:37.200 --> 00:37:39.200]  熟悉理論的知識
[00:37:39.200 --> 00:37:41.200]  但要經歷
[00:37:41.200 --> 00:37:43.200]  從溪水畔
[00:37:43.200 --> 00:37:45.200]  走出來
[00:37:45.200 --> 00:37:47.200]  經歷死淫幽窟
[00:37:47.200 --> 00:37:49.200]  將有敵人的面前
[00:37:49.200 --> 00:37:51.200]  這是神明的敬語
[00:37:51.200 --> 00:37:53.200]  同心祈禱
[00:37:53.200 --> 00:37:55.200]  上天我感謝你今天
[00:37:55.200 --> 00:37:57.200]  和七一弟兄姊妹一起去分享
[00:37:57.200 --> 00:37:59.200]  23篇
[00:37:59.200 --> 00:38:01.200]  我們心裏面可能有很多的黑狗
[00:38:01.200 --> 00:38:03.200]  很多的野馬
[00:38:03.200 --> 00:38:05.200]  很多的埋怨
[00:38:05.200 --> 00:38:07.200]  很多的恐懼
[00:38:07.200 --> 00:38:09.200]  為何神明不聽祈禱呢
[00:38:09.200 --> 00:38:11.200]  我生活得那麼好
[00:38:11.200 --> 00:38:13.200]  清水地
[00:38:13.200 --> 00:38:15.200]  溪水旁
[00:38:15.200 --> 00:38:17.200]  你突然要我去打仗
[00:38:17.200 --> 00:38:19.200]  要我行責
[00:38:19.200 --> 00:38:21.200]  我們有很多的不忿
[00:38:21.200 --> 00:38:23.200]  但只是我們知道
[00:38:23.200 --> 00:38:25.200]  無論任何處境
[00:38:25.200 --> 00:38:27.200]  這個大牧者沒有離開過我們
[00:38:27.200 --> 00:38:29.200]  他是有前面的引導
[00:38:29.200 --> 00:38:31.200]  有後面的扶持
[00:38:31.200 --> 00:38:33.200]  在左右左右
[00:38:33.200 --> 00:38:35.200]  上上下下
[00:38:35.200 --> 00:38:37.200]  都保護我們同在
[00:38:37.200 --> 00:38:39.200]  我們雖然行過死淫的幽谷
[00:38:39.200 --> 00:38:41.200]  有一把灶
[00:38:41.200 --> 00:38:43.200]  是因為你
[00:38:43.200 --> 00:38:45.200]  與我同在
[00:38:45.200 --> 00:38:47.200]  我們重新從這篇
[00:38:47.200 --> 00:38:49.200]  的詩篇當中
[00:38:49.200 --> 00:38:51.200]  真正去經歷你
[00:38:51.200 --> 00:38:53.200]  去體驗你
[00:38:53.200 --> 00:38:55.200]  去擁抱你
[00:38:55.200 --> 00:38:57.200]  幫助我們
[00:38:57.200 --> 00:38:59.200]  在這次節目當中
[00:38:59.200 --> 00:39:01.200]  或者是有我們的朋友
[00:39:01.200 --> 00:39:03.200]  當中
[00:39:03.200 --> 00:39:05.200]  心中有很多的憂慮
[00:39:05.200 --> 00:39:07.200]  很多的重擔
[00:39:07.200 --> 00:39:09.200]  如果在神的面前
[00:39:09.200 --> 00:39:11.200]  能夠卸下
[00:39:11.200 --> 00:39:13.200]  在神的懷中
[00:39:13.200 --> 00:39:15.200]  可以休息
[00:39:15.200 --> 00:39:17.200]  休息幫助我們
[00:39:17.200 --> 00:39:19.200]  可以走更長的路
[00:39:19.200 --> 00:39:21.200]  奉耶穌的祈禱
[00:39:21.200 --> 00:39:23.200]  阿們
[00:39:23.200 --> 00:39:25.200]  阿們
[00:39:25.200 --> 00:39:27.200]  阿們
[00:39:27.200 --> 00:39:29.200]  阿們
[00:39:29.200 --> 00:39:31.200]  阿們
[00:39:31.200 --> 00:39:33.200]  阿們
[00:39:33.200 --> 00:39:35.200]  阿們
[00:39:35.200 --> 00:39:37.200]  阿們

