
[00:00:00.000 --> 00:00:06.260]  好 三年了等了
[00:17:44.940 --> 00:17:46.940]  連City U都比不上
[00:17:46.940 --> 00:17:48.940]  City U都高過她
[00:17:48.940 --> 00:17:50.940]  浸會不知道高不高得過她
[00:17:50.940 --> 00:17:52.940]  還未詳細調查
[00:17:52.940 --> 00:17:54.940]  所以她是Cambridge
[00:17:54.940 --> 00:17:56.940]  我是Queen
[00:17:56.940 --> 00:17:58.940]  成長過程中
[00:17:58.940 --> 00:18:00.940]  一直都覺得
[00:18:00.940 --> 00:18:02.940]  有個哥哥騎在你頭上
[00:18:02.940 --> 00:18:04.940]  真是很廢
[00:18:04.940 --> 00:18:06.940]  由頭到尾都覺得自己廢
[00:18:06.940 --> 00:18:08.940]  不過所以我又
[00:18:08.940 --> 00:18:10.940]  繼續做廢人
[00:18:10.940 --> 00:18:12.940]  所以我哥哥在
[00:18:12.940 --> 00:18:14.940]  他的書桌
[00:18:14.940 --> 00:18:16.940]  當年有些鋼具書桌
[00:18:16.940 --> 00:18:18.940]  現在不流行
[00:18:18.940 --> 00:18:20.940]  鋼具書桌上面有一塊玻璃
[00:18:20.940 --> 00:18:22.940]  他在玻璃下面寫了一句句子
[00:18:22.940 --> 00:18:24.940]  他自己寫的
[00:18:24.940 --> 00:18:26.940]  無筆字寫的
[00:18:26.940 --> 00:18:28.940]  君子以自強不息
[00:18:28.940 --> 00:18:30.940]  多有氣勢
[00:18:30.940 --> 00:18:32.940]  他喜歡做君子
[00:18:32.940 --> 00:18:34.940]  我沒命令他做君子
[00:18:34.940 --> 00:18:36.940]  我小時候中學期間
[00:18:36.940 --> 00:18:38.940]  對我印象最深刻的
[00:18:38.940 --> 00:18:40.940]  就是這個沃達夫的沉淪
[00:18:40.940 --> 00:18:42.940]  大家有沒有看過
[00:18:42.940 --> 00:18:44.940]  說沃達夫去到日本
[00:18:44.940 --> 00:18:46.940]  被人看不起
[00:18:46.940 --> 00:18:48.940]  覺得自己是一坨東西
[00:18:48.940 --> 00:18:50.940]  我看完就很有同感
[00:18:50.940 --> 00:18:52.940]  我就好像沃達夫一坨東西
[00:18:52.940 --> 00:18:54.940]  不過
[00:18:54.940 --> 00:18:56.940]  感謝上主
[00:18:56.940 --> 00:18:58.940]  當我信了耶穌之後
[00:18:58.940 --> 00:19:00.940]  開始
[00:19:00.940 --> 00:19:02.940]  福音告訴我
[00:19:02.940 --> 00:19:04.940]  耶穌為我
[00:19:04.940 --> 00:19:06.940]  死在十字架上
[00:19:06.940 --> 00:19:08.940]  當然也為我哥哥
[00:19:08.940 --> 00:19:10.940]  但他也同時為我死在十字架上
[00:19:10.940 --> 00:19:12.940]  如果耶穌能夠
[00:19:12.940 --> 00:19:14.940]  願意為我死在十字架上
[00:19:14.940 --> 00:19:16.940]  那我
[00:19:16.940 --> 00:19:18.940]  劈極的東西
[00:19:18.940 --> 00:19:20.940]  也有限
[00:19:20.940 --> 00:19:22.940]  我也是一個有價值的人
[00:19:22.940 --> 00:19:24.940]  我沒有價值
[00:19:24.940 --> 00:19:26.940]  主耶穌不會為我死在十字架上
[00:19:26.940 --> 00:19:28.940]  他的死、他的愛
[00:19:28.940 --> 00:19:30.940]  就表示
[00:19:30.940 --> 00:19:32.940]  我在神面前也是一個很寶貴的人
[00:19:32.940 --> 00:19:34.940]  所以不在乎我
[00:19:34.940 --> 00:19:36.940]  讀哪間學校畢業
[00:19:36.940 --> 00:19:38.940]  做什麼工作、薪水有多高、住哪一區
[00:19:38.940 --> 00:19:40.940]  這些都不是我生命中
[00:19:40.940 --> 00:19:42.940]  最重要的東西
[00:19:42.940 --> 00:19:44.940]  或者最後我的價值
[00:19:44.940 --> 00:19:46.940]  來源、自我價值
[00:19:46.940 --> 00:19:48.940]  來源也不是來自這些東西
[00:19:48.940 --> 00:19:50.940]  我自我價值的來源
[00:19:50.940 --> 00:19:52.940]  來自主耶穌為我
[00:19:52.940 --> 00:19:54.940]  這個人
[00:19:54.940 --> 00:19:56.940]  可能世界很多標準
[00:19:56.940 --> 00:19:58.940]  未必是很厲害的一個人
[00:19:58.940 --> 00:20:00.940]  為我這個人死在十字架上
[00:20:00.940 --> 00:20:02.940]  所以我就是一個有價值的人
[00:20:02.940 --> 00:20:04.940]  我也是神鍾愛的兒女
[00:20:04.940 --> 00:20:06.940]  所以我不用怕
[00:20:06.940 --> 00:20:08.940]  我不用怕讓你知道我的
[00:20:08.940 --> 00:20:10.940]  你覺得我有東西好
[00:20:10.940 --> 00:20:12.940]  有東西你羨慕的
[00:20:12.940 --> 00:20:14.940]  感謝上主、上主恩典
[00:20:14.940 --> 00:20:16.940]  你覺得我不好、你覺得我蠢
[00:20:16.940 --> 00:20:18.940]  你覺得我笨也無所謂
[00:20:18.940 --> 00:20:20.940]  上主覺得我寶貴
[00:20:20.940 --> 00:20:22.940]  不就行了嗎?
[00:20:22.940 --> 00:20:24.940]  你不想和我做朋友
[00:20:24.940 --> 00:20:26.940]  你的損失
[00:20:26.940 --> 00:20:28.940]  你和我都是上主的兒女
[00:20:28.940 --> 00:20:30.940]  都是寶貴的人
[00:20:30.940 --> 00:20:32.940]  所以學習用上主的態度
[00:20:32.940 --> 00:20:34.940]  看自己
[00:20:34.940 --> 00:20:36.940]  是一個很寶貴的人
[00:20:36.940 --> 00:20:38.940]  我也是
[00:20:38.940 --> 00:20:40.940]  第二,為甚麼有時我們不懂得自愛呢?
[00:20:40.940 --> 00:20:42.940]  因為我們
[00:20:42.940 --> 00:20:44.940]  不能夠擁抱
[00:20:44.940 --> 00:20:46.940]  我們的過去
[00:20:46.940 --> 00:20:48.940]  其實我是誰呢?
[00:20:48.940 --> 00:20:50.940]  我就是我走過的路
[00:20:50.940 --> 00:20:52.940]  所以如果你叫我介紹
[00:20:52.940 --> 00:20:54.940]  我這樣
[00:20:54.940 --> 00:20:56.940]  我可能會和你說
[00:20:56.940 --> 00:20:58.940]  應華畢業,然後去Queen's University讀
[00:20:58.940 --> 00:21:00.940]  不過讀完之後就去一間好一點的
[00:21:00.940 --> 00:21:02.940]  Princeton讀過,然後去神學院
[00:21:02.940 --> 00:21:04.940]  傳道人等等
[00:21:04.940 --> 00:21:06.940]  如果你要我介紹你
[00:21:06.940 --> 00:21:08.940]  我就和你說我的歷史
[00:21:08.940 --> 00:21:10.940]  有時我們
[00:21:10.940 --> 00:21:12.940]  不能夠愛自己
[00:21:12.940 --> 00:21:14.940]  就因為我不能夠擁抱
[00:21:14.940 --> 00:21:16.940]  我的歷史
[00:21:16.940 --> 00:21:18.940]  我經常覺得
[00:21:18.940 --> 00:21:20.940]  如果我覺得我走過的路
[00:21:20.940 --> 00:21:22.940]  上主對我不公道
[00:21:22.940 --> 00:21:24.940]  不好,我就很難
[00:21:24.940 --> 00:21:26.940]  去愛自己
[00:21:26.940 --> 00:21:28.940]  亦都很難用一個恩慈的心
[00:21:28.940 --> 00:21:30.940]  去對人
[00:21:30.940 --> 00:21:32.940]  如果上天對我不公道的話
[00:21:32.940 --> 00:21:34.940]  我很難去愛人
[00:21:34.940 --> 00:21:36.940]  人生
[00:21:36.940 --> 00:21:38.940]  總會經過一些
[00:21:38.940 --> 00:21:40.940]  成功與失敗
[00:21:40.940 --> 00:21:42.940]  不過你怎樣去看待
[00:21:42.940 --> 00:21:44.940]  你的成功與失敗呢?
[00:21:44.940 --> 00:21:46.940]  其實就很影響你今天有沒有
[00:21:46.940 --> 00:21:48.940]  力量去愛人
[00:21:48.940 --> 00:21:50.940]  即是
[00:21:50.940 --> 00:21:52.940]  這樣說才算
[00:21:52.940 --> 00:21:54.940]  我以前讀博士
[00:21:54.940 --> 00:21:56.940]  我經常和人說
[00:21:56.940 --> 00:21:58.940]  讀博士沒有甚麼出奇
[00:21:58.940 --> 00:22:00.940]  我不知道你們當中
[00:22:00.940 --> 00:22:02.940]  有多少個博士
[00:22:02.940 --> 00:22:04.940]  香港很多博士,到處都有
[00:22:04.940 --> 00:22:06.940]  不過能夠讀三次博士
[00:22:06.940 --> 00:22:08.940]  胖了兩次的人
[00:22:08.940 --> 00:22:10.940]  我暫時都沒有遇過
[00:22:10.940 --> 00:22:12.940]  如果你是這樣
[00:22:12.940 --> 00:22:14.940]  請你和我說一聲
[00:22:14.940 --> 00:22:16.940]  讀三次博士,兩次課程都讀不完
[00:22:16.940 --> 00:22:18.940]  就走了
[00:22:18.940 --> 00:22:20.940]  詳細不多說
[00:22:20.940 --> 00:22:22.940]  總之其中第二次神學博士
[00:22:22.940 --> 00:22:24.940]  其中一個重要原因
[00:22:24.940 --> 00:22:26.940]  就是讀著讀著
[00:22:26.940 --> 00:22:28.940]  博士突然轉了
[00:22:28.940 --> 00:22:30.940]  一個advisor,即是學校
[00:22:30.940 --> 00:22:32.940]  轉了另一個advisor
[00:22:32.940 --> 00:22:34.940]  第二個advisor不喜歡我的論文
[00:22:34.940 --> 00:22:36.940]  基本上要求我從頭再來
[00:22:36.940 --> 00:22:38.940]  那時候我已經在中神教書
[00:22:38.940 --> 00:22:40.940]  已經帶了三個女兒
[00:22:40.940 --> 00:22:42.940]  即是加上老婆
[00:22:42.940 --> 00:22:44.940]  拿著四個女人
[00:22:44.940 --> 00:22:46.940]  回來中神教書
[00:22:46.940 --> 00:22:48.940]  突然換了advisor
[00:22:48.940 --> 00:22:50.940]  搞到我雞毛鴨血,讀不完博士
[00:22:50.940 --> 00:22:52.940]  中神的工作就做不下去了
[00:22:52.940 --> 00:22:54.940]  如果從某個角度來看
[00:22:54.940 --> 00:22:56.940]  我可以覺得很不公平
[00:22:56.940 --> 00:22:58.940]  上主你耍我
[00:22:58.940 --> 00:23:00.940]  帶我回來中神
[00:23:00.940 --> 00:23:02.940]  又不讓我讀完博士
[00:23:02.940 --> 00:23:04.940]  你耍我
[00:23:04.940 --> 00:23:06.940]  你不想我回來中神
[00:23:06.940 --> 00:23:08.940]  就不要叫中神請我
[00:23:08.940 --> 00:23:10.940]  老實說
[00:23:10.940 --> 00:23:12.940]  我誇口一點
[00:23:12.940 --> 00:23:14.940]  我來中神工作
[00:23:14.940 --> 00:23:16.940]  不是我中神找工作
[00:23:16.940 --> 00:23:18.940]  我沒有寄求職信給中神
[00:23:18.940 --> 00:23:20.940]  是中神來找我的
[00:23:20.940 --> 00:23:22.940]  為何中神找我?另一個故事
[00:23:22.940 --> 00:23:24.940]  總之我沒有寄過求職信
[00:23:24.940 --> 00:23:26.940]  這份工作是天掉下來的
[00:23:26.940 --> 00:23:30.940]  你這樣掉了一份工作給我
[00:23:30.940 --> 00:23:32.940]  我又聽你的
[00:23:32.940 --> 00:23:34.940]  我又回來了
[00:23:34.940 --> 00:23:36.940]  你又搞到讀不完博士
[00:23:36.940 --> 00:23:38.940]  你是不是耍我?
[00:23:38.940 --> 00:23:40.940]  加上你又這麼祝福我
[00:23:40.940 --> 00:23:42.940]  給我三個女兒
[00:23:42.940 --> 00:23:44.940]  你想想你不給我小孩
[00:23:44.940 --> 00:23:46.940]  我和我老婆兩個
[00:23:46.940 --> 00:23:48.940]  那就算了,沒有中神工
[00:23:48.940 --> 00:23:50.940]  我在大家庭收錢
[00:23:50.940 --> 00:23:52.940]  生活沒問題
[00:23:52.940 --> 00:23:54.940]  但養著四個女人
[00:23:54.940 --> 00:23:56.940]  你想我怎麼辦?
[00:23:56.940 --> 00:23:58.940]  很多事情可以很苦澀
[00:23:58.940 --> 00:24:00.940]  不過長話短說
[00:24:00.940 --> 00:24:02.940]  總之中神
[00:24:02.940 --> 00:24:04.940]  又不知為何這麼好人
[00:24:04.940 --> 00:24:08.940]  還是這麼傻
[00:24:08.940 --> 00:24:10.940]  怎樣形容他
[00:24:10.940 --> 00:24:12.940]  他又肯支持我去愛丁堡再讀
[00:24:12.940 --> 00:24:14.940]  所以2003至2006年
[00:24:14.940 --> 00:24:16.940]  讀了三年博士回來
[00:24:16.940 --> 00:24:18.940]  教到現在
[00:24:18.940 --> 00:24:20.940]  你問我為何中神肯支持我
[00:24:20.940 --> 00:24:22.940]  我也不知道
[00:24:22.940 --> 00:24:24.940]  這個雷敬業
[00:24:24.940 --> 00:24:26.940]  第二次肥博士
[00:24:26.940 --> 00:24:28.940]  你還信他讀得到?
[00:24:28.940 --> 00:24:30.940]  一個人一隻馬出閘
[00:24:30.940 --> 00:24:32.940]  連續兩次出閘
[00:24:32.940 --> 00:24:34.940]  一出閘就屈低了
[00:24:34.940 --> 00:24:36.940]  你還賭這隻馬跑得贏?
[00:24:36.940 --> 00:24:38.940]  傻吧?
[00:24:38.940 --> 00:24:40.940]  中神就是賭我這隻馬
[00:24:40.940 --> 00:24:42.940]  感謝他,跑到現在
[00:24:42.940 --> 00:24:44.940]  跑到六十歲
[00:24:44.940 --> 00:24:46.940]  快要退休了
[00:24:46.940 --> 00:24:48.940]  我想說的主要一點
[00:24:48.940 --> 00:24:50.940]  人生是會有挫折的
[00:24:50.940 --> 00:24:52.940]  你跟別人比
[00:24:52.940 --> 00:24:54.940]  你覺得別人比你幸福
[00:24:54.940 --> 00:24:56.940]  為何別人有這份工作
[00:24:56.940 --> 00:24:58.940]  你找不到那份工作
[00:24:58.940 --> 00:25:00.940]  不過人生很多事情
[00:25:00.940 --> 00:25:02.940]  有時你也聽過
[00:25:02.940 --> 00:25:04.940]  一杯水
[00:25:04.940 --> 00:25:06.940]  一半
[00:25:06.940 --> 00:25:08.940]  是一半滿還是一半空呢?
[00:25:08.940 --> 00:25:10.940]  在乎你角度
[00:25:10.940 --> 00:25:12.940]  我可以只看
[00:25:12.940 --> 00:25:14.940]  為何上主要肥了博士
[00:25:14.940 --> 00:25:16.940]  但我又可以去看
[00:25:16.940 --> 00:25:18.940]  為何上主
[00:25:18.940 --> 00:25:20.940]  我肥了博士
[00:25:20.940 --> 00:25:22.940]  中神居然會繼續支持我
[00:25:22.940 --> 00:25:24.940]  為何我肥了博士
[00:25:24.940 --> 00:25:26.940]  我老婆一句也沒有罵過我
[00:25:26.940 --> 00:25:28.940]  壞老公
[00:25:28.940 --> 00:25:30.940]  這麼沒用的
[00:25:30.940 --> 00:25:32.940]  讀博士讀成這樣
[00:25:32.940 --> 00:25:34.940]  老婆一句也沒有罵過
[00:25:34.940 --> 00:25:36.940]  所以我很感謝這個老婆
[00:25:36.940 --> 00:25:38.940]  然後問這個老婆
[00:25:38.940 --> 00:25:40.940]  去英國又讀過書
[00:25:40.940 --> 00:25:42.940]  你去不去?老婆
[00:25:42.940 --> 00:25:44.940]  我又去
[00:25:44.940 --> 00:25:46.940]  這麼信服這個老婆
[00:25:46.940 --> 00:25:48.940]  從另一個角度來看
[00:25:48.940 --> 00:25:50.940]  其實當中
[00:25:50.940 --> 00:25:52.940]  是很失敗
[00:25:52.940 --> 00:25:54.940]  讀過博士讀不完
[00:25:54.940 --> 00:25:56.940]  但失敗之中
[00:25:56.940 --> 00:25:58.940]  看到上主的恩典圍繞你
[00:25:58.940 --> 00:26:00.940]  各樣的事情
[00:26:00.940 --> 00:26:02.940]  讓我可以爬上來
[00:26:02.940 --> 00:26:04.940]  完成博士論文
[00:26:04.940 --> 00:26:06.940]  其實人生固然有順境
[00:26:06.940 --> 00:26:08.940]  順境我們感恩
[00:26:08.940 --> 00:26:10.940]  上主帶領很多祝福
[00:26:10.940 --> 00:26:12.940]  也有失敗的
[00:26:12.940 --> 00:26:14.940]  也有逆境的
[00:26:14.940 --> 00:26:16.940]  但不要單單看那些逆境
[00:26:16.940 --> 00:26:18.940]  看逆境當中
[00:26:18.940 --> 00:26:20.940]  神用多少恩典托住我們
[00:26:20.940 --> 00:26:24.940]  以致逆境不會成為我們無底深坑
[00:26:24.940 --> 00:26:26.940]  掉下去萬劫不復
[00:26:26.940 --> 00:26:28.940]  其實你數人生
[00:26:28.940 --> 00:26:30.940]  你再乎怎麼看
[00:26:30.940 --> 00:26:32.940]  你要投訴的話
[00:26:32.940 --> 00:26:34.940]  可以很多東西投訴
[00:26:34.940 --> 00:26:36.940]  但要感恩的話
[00:26:36.940 --> 00:26:38.940]  其實又有很多東西可以感恩
[00:26:38.940 --> 00:26:40.940]  你數些甚麼呢
[00:26:40.940 --> 00:26:42.940]  如果你懂得數
[00:26:42.940 --> 00:26:44.940]  你生命中可以感恩的東西
[00:26:44.940 --> 00:26:46.940]  你自然就容易愛人
[00:26:46.940 --> 00:26:48.940]  因為你覺得
[00:26:48.940 --> 00:26:50.940]  我生命這麼富足
[00:26:50.940 --> 00:26:52.940]  上主給了我這麼多祝福
[00:26:52.940 --> 00:26:54.940]  我跟人分享一點
[00:26:54.940 --> 00:26:58.940]  待會我們收敘利亞地震捐款
[00:26:58.940 --> 00:27:00.940]  譬如舉個例
[00:27:00.940 --> 00:27:02.940]  我就算捐多一點錢
[00:27:02.940 --> 00:27:04.940]  有甚麼所謂
[00:27:04.940 --> 00:27:06.940]  上主給了我這麼多
[00:27:06.940 --> 00:27:08.940]  可以分享一點
[00:27:08.940 --> 00:27:10.940]  跟你分享
[00:27:10.940 --> 00:27:12.940]  跟別人分享一點愛心
[00:27:12.940 --> 00:27:14.940]  很好,沒問題
[00:27:14.940 --> 00:27:16.940]  學習上主一樣
[00:27:16.940 --> 00:27:18.940]  所以懂得感恩
[00:27:18.940 --> 00:27:20.940]  就懂得去珍惜自己的生命
[00:27:20.940 --> 00:27:22.940]  懂得珍惜自己的生命
[00:27:22.940 --> 00:27:24.940]  就懂得去愛人
[00:27:24.940 --> 00:27:26.940]  第三點想跟大家分享
[00:27:26.940 --> 00:27:28.940]  為甚麼有時我們覺得
[00:27:28.940 --> 00:27:32.940]  去愛人難呢
[00:27:32.940 --> 00:27:34.940]  有時我們會跌落一個
[00:27:34.940 --> 00:27:36.940]  撒旦的謊言
[00:27:36.940 --> 00:27:40.940]  說我們是一個沒用的人
[00:27:40.940 --> 00:27:42.940]  其實聖經裏面
[00:27:42.940 --> 00:27:44.940]  舊約裏面
[00:27:44.940 --> 00:27:48.940]  撒旦只出現過兩次
[00:27:48.940 --> 00:27:50.940]  一次是對約伯
[00:27:50.940 --> 00:27:52.940]  三次
[00:27:52.940 --> 00:27:54.940]  一次對約伯,一次對大衛
[00:27:54.940 --> 00:27:56.940]  一次對約書
[00:27:56.940 --> 00:27:58.940]  撒加利亞書
[00:27:58.940 --> 00:28:00.940]  大家可能不太熟悉那段
[00:28:00.940 --> 00:28:02.940]  無論如何
[00:28:02.940 --> 00:28:04.940]  撒旦是負責指控人
[00:28:04.940 --> 00:28:06.940]  他出親場
[00:28:06.940 --> 00:28:08.940]  就是要指控人
[00:28:08.940 --> 00:28:10.940]  指控人有多壞
[00:28:10.940 --> 00:28:12.940]  其實撒旦今天也是
[00:28:12.940 --> 00:28:14.940]  繼續這樣工作
[00:28:14.940 --> 00:28:16.940]  告訴我們你是一個沒用的人
[00:28:16.940 --> 00:28:18.940]  我是一個沒用的人
[00:28:18.940 --> 00:28:20.940]  我講過
[00:28:20.940 --> 00:28:22.940]  有時我們人
[00:28:22.940 --> 00:28:24.940]  很容易羨慕他人
[00:28:24.940 --> 00:28:26.940]  所以有時
[00:28:26.940 --> 00:28:28.940]  我都羨慕那些五十家的人
[00:28:28.940 --> 00:28:30.940]  稍後都會介紹報告
[00:28:30.940 --> 00:28:32.940]  那些五十家的人
[00:28:32.940 --> 00:28:34.940]  經常說他去旅行
[00:28:34.940 --> 00:28:36.940]  剛剛又去完旅行
[00:28:36.940 --> 00:28:38.940]  拍了很多張照片在群組裏
[00:28:38.940 --> 00:28:40.940]  有時在想
[00:28:40.940 --> 00:28:42.940]  我都想快點退休
[00:28:42.940 --> 00:28:44.940]  去旅行
[00:28:44.940 --> 00:28:46.940]  但有時你知道退休的人
[00:28:46.940 --> 00:28:48.940]  又不一定開心
[00:28:48.940 --> 00:28:50.940]  你知道很多退休的人
[00:28:50.940 --> 00:28:52.940]  每天上班很健康
[00:28:52.940 --> 00:28:54.940]  一退休
[00:28:54.940 --> 00:28:56.940]  甚麼病都來了
[00:28:56.940 --> 00:28:58.940]  原來退休不是去旅行去醫院
[00:28:58.940 --> 00:29:00.940]  為甚麼有時
[00:29:00.940 --> 00:29:02.940]  人退休就這麼多病
[00:29:02.940 --> 00:29:04.940]  明明上班就健康
[00:29:04.940 --> 00:29:06.940]  因為有很多人
[00:29:06.940 --> 00:29:08.940]  可能他自己都不意識
[00:29:08.940 --> 00:29:10.940]  不過潛意識就好像告訴自己
[00:29:10.940 --> 00:29:12.940]  退休就是沒用的人
[00:29:12.940 --> 00:29:14.940]  現在賺不到錢
[00:29:14.940 --> 00:29:16.940]  沒用的人
[00:29:16.940 --> 00:29:18.940]  沒用的人我們做甚麼?快點死
[00:29:18.940 --> 00:29:20.940]  所以身體就自然有很多病
[00:29:20.940 --> 00:29:22.940]  忽然間湧了出去
[00:29:22.940 --> 00:29:24.940]  我們很多時
[00:29:24.940 --> 00:29:26.940]  照鏡子
[00:29:26.940 --> 00:29:28.940]  用社會的標準去量度自己
[00:29:28.940 --> 00:29:30.940]  覺得自己是
[00:29:30.940 --> 00:29:32.940]  我都是沒用的人
[00:29:32.940 --> 00:29:34.940]  算了,愛甚麼人
[00:29:34.940 --> 00:29:36.940]  自己既然這麼廢的人
[00:29:36.940 --> 00:29:38.940]  怎樣去愛其他人
[00:29:38.940 --> 00:29:40.940]  其實譬如
[00:29:40.940 --> 00:29:42.940]  剛才說了
[00:29:42.940 --> 00:29:44.940]  很多時社會就是說
[00:29:44.940 --> 00:29:46.940]  用賺錢的能力
[00:29:46.940 --> 00:29:48.940]  去決定我們是一個
[00:29:48.940 --> 00:29:50.940]  有用還是沒用的人
[00:29:50.940 --> 00:29:52.940]  我以前的岳母
[00:29:52.940 --> 00:29:54.940]  即是我的岳母
[00:29:54.940 --> 00:29:56.940]  我以前的岳母
[00:29:56.940 --> 00:29:58.940]  經常都罵
[00:29:58.940 --> 00:30:00.940]  不是以前的岳母
[00:30:00.940 --> 00:30:02.940]  她回天家了
[00:30:02.940 --> 00:30:04.940]  所以是以前
[00:30:04.940 --> 00:30:06.940]  我的岳母
[00:30:06.940 --> 00:30:08.940]  她未信耶穌
[00:30:08.940 --> 00:30:10.940]  是不是說錯話
[00:30:10.940 --> 00:30:12.940]  我的岳母
[00:30:12.940 --> 00:30:14.940]  以前
[00:30:14.940 --> 00:30:16.940]  對我的嫂子
[00:30:16.940 --> 00:30:18.940]  很不客氣
[00:30:18.940 --> 00:30:20.940]  因為我的嫂子
[00:30:20.940 --> 00:30:22.940]  即是我太太的哥哥
[00:30:22.940 --> 00:30:24.940]  我嫂子結婚了
[00:30:24.940 --> 00:30:26.940]  就沒工作了
[00:30:26.940 --> 00:30:28.940]  很快又生小孩
[00:30:28.940 --> 00:30:30.940]  在家照顧小孩
[00:30:30.940 --> 00:30:32.940]  所以我的岳母
[00:30:32.940 --> 00:30:34.940]  以前經常都罵我的嫂子
[00:30:34.940 --> 00:30:36.940]  說她嫁了進鄭家
[00:30:36.940 --> 00:30:38.940]  我老婆姓鄭
[00:30:38.940 --> 00:30:40.940]  嫁了進鄭家
[00:30:40.940 --> 00:30:42.940]  一分錢都沒幫鄭家賺過
[00:30:42.940 --> 00:30:44.940]  只是吃鄭家的米
[00:30:44.940 --> 00:30:46.940]  就沒貢獻過給鄭家
[00:30:46.940 --> 00:30:48.940]  經常罵她沒用
[00:30:48.940 --> 00:30:50.940]  但是
[00:30:50.940 --> 00:30:52.940]  我嫂子和
[00:30:52.940 --> 00:30:54.940]  我老婆的哥哥
[00:30:54.940 --> 00:30:56.940]  我叫他什麼
[00:30:56.940 --> 00:30:58.940]  我不太清楚
[00:30:58.940 --> 00:31:00.940]  大寇
[00:31:00.940 --> 00:31:02.940]  因為我大寇和他老婆
[00:31:02.940 --> 00:31:04.940]  大家一起決定
[00:31:04.940 --> 00:31:06.940]  他不工作
[00:31:06.940 --> 00:31:08.940]  是他們夫婦自己的願望
[00:31:08.940 --> 00:31:10.940]  但是我的岳母
[00:31:10.940 --> 00:31:12.940]  就一直罵她
[00:31:12.940 --> 00:31:14.940]  弄到大家都很不開心
[00:31:14.940 --> 00:31:16.940]  不過幸好後來
[00:31:16.940 --> 00:31:18.940]  岳母信了耶穌
[00:31:18.940 --> 00:31:20.940]  明白
[00:31:20.940 --> 00:31:22.940]  什麼叫有慾沒用
[00:31:22.940 --> 00:31:24.940]  不是要賺錢才有用
[00:31:24.940 --> 00:31:26.940]  甚至
[00:31:26.940 --> 00:31:28.940]  說一個更實際的例子
[00:31:28.940 --> 00:31:30.940]  我的爸爸
[00:31:30.940 --> 00:31:32.940]  我爸爸
[00:31:32.940 --> 00:31:34.940]  以前中大教書
[00:31:34.940 --> 00:31:36.940]  成長的時候
[00:31:36.940 --> 00:31:38.940]  上一代的爸爸
[00:31:38.940 --> 00:31:40.940]  那些爸爸
[00:31:40.940 --> 00:31:42.940]  我都說過
[00:31:42.940 --> 00:31:44.940]  大家可能都讀過
[00:31:44.940 --> 00:31:46.940]  背影 朱自清的背影
[00:31:46.940 --> 00:31:48.940]  其實我看完那篇文章
[00:31:48.940 --> 00:31:50.940]  都很感慨
[00:31:50.940 --> 00:31:52.940]  其實我有點像朱自清
[00:31:52.940 --> 00:31:54.940]  我都知道我爸爸愛我
[00:31:54.940 --> 00:31:56.940]  不過問題就是
[00:31:56.940 --> 00:31:58.940]  為什麼只能夠看到爸爸的背影
[00:31:58.940 --> 00:32:00.940]  只能看到背影
[00:32:00.940 --> 00:32:02.940]  才感受到愛
[00:32:02.940 --> 00:32:04.940]  看他正面就是他罵我的
[00:32:04.940 --> 00:32:06.940]  看背影是好一點
[00:32:06.940 --> 00:32:08.940]  成長的過程
[00:32:08.940 --> 00:32:10.940]  就是這樣
[00:32:10.940 --> 00:32:12.940]  所以就算我2006年回到香港
[00:32:12.940 --> 00:32:14.940]  和爸爸都是有張力的
[00:32:14.940 --> 00:32:16.940]  因為每個星期和他吃飯
[00:32:16.940 --> 00:32:18.940]  他也是大學教授
[00:32:18.940 --> 00:32:20.940]  我退休了
[00:32:20.940 --> 00:32:22.940]  他是大學教授
[00:32:22.940 --> 00:32:24.940]  我是神學院教授
[00:32:24.940 --> 00:32:26.940]  兩個教授坐在一起
[00:32:26.940 --> 00:32:28.940]  誰教誰
[00:32:28.940 --> 00:32:30.940]  所以沒什麼好說的
[00:32:30.940 --> 00:32:32.940]  我說話隨時激怒他
[00:32:32.940 --> 00:32:34.940]  不同意他
[00:32:34.940 --> 00:32:36.940]  人生最後的半年
[00:32:36.940 --> 00:32:38.940]  所謂Alzheimer
[00:32:38.940 --> 00:32:40.940]  以前叫老人痴呆
[00:32:40.940 --> 00:32:42.940]  現在客氣一點叫認知障礙
[00:32:42.940 --> 00:32:44.940]  認知障礙很嚴重
[00:32:44.940 --> 00:32:46.940]  最後的半年
[00:32:46.940 --> 00:32:48.940]  去老人院住了
[00:32:48.940 --> 00:32:50.940]  什麼化學物質都忘記了
[00:32:50.940 --> 00:32:52.940]  從世界的角度來看
[00:32:52.940 --> 00:32:54.940]  他最後的半年
[00:32:54.940 --> 00:32:56.940]  就是一個廢人
[00:32:56.940 --> 00:32:58.940]  只是被人照顧
[00:32:58.940 --> 00:33:00.940]  但對我來說
[00:33:00.940 --> 00:33:02.940]  很重要的
[00:33:02.940 --> 00:33:04.940]  那半年是什麼呢
[00:33:04.940 --> 00:33:06.940]  那半年讓我可以覺得很舒服
[00:33:06.940 --> 00:33:08.940]  盡回一個做兒子的責任
[00:33:08.940 --> 00:33:10.940]  我帶他去喝茶
[00:33:10.940 --> 00:33:12.940]  後來他要坐輪椅
[00:33:12.940 --> 00:33:14.940]  推他去喝茶
[00:33:14.940 --> 00:33:16.940]  他不會和我吵架
[00:33:16.940 --> 00:33:18.940]  叫一碟蝦腸給他吃
