
[00:00:00.000 --> 00:00:09.000]  最近天主教的教宗開始了一個電視的問答節目
[00:20:23.000 --> 00:20:25.000]  但是煙霧彈
[00:20:25.000 --> 00:20:28.000]  使得那些埃及軍迷失方向
[00:20:28.000 --> 00:20:30.000]  不知道追到哪裡去
[00:20:30.000 --> 00:20:32.000]  最後就被他們追走了
[00:20:32.000 --> 00:20:34.000]  走到紅海的時候
[00:20:34.000 --> 00:20:36.000]  就叫那些百姓
[00:20:36.000 --> 00:20:38.000]  把那些床板、木板
[00:20:38.000 --> 00:20:39.000]  那些東西
[00:20:39.000 --> 00:20:40.000]  就疊在一起
[00:20:40.000 --> 00:20:42.000]  疊在一條橋上
[00:20:42.000 --> 00:20:44.000]  然後就叫以色列人
[00:20:44.000 --> 00:20:46.000]  過河
[00:20:46.000 --> 00:20:47.000]  過紅海
[00:20:47.000 --> 00:20:48.000]  接著
[00:20:48.000 --> 00:20:50.000]  煙霧彈的煙過了
[00:20:50.000 --> 00:20:52.000]  埃及兵一看見
[00:20:52.000 --> 00:20:54.000]  他們過河了
[00:20:54.000 --> 00:20:56.000]  正要追來的時候
[00:20:56.000 --> 00:20:58.000]  摩西就使出第二招
[00:20:58.000 --> 00:21:01.000]  就出動B-52型轟炸機
[00:21:01.000 --> 00:21:04.000]  在以色列人過了之後
[00:21:04.000 --> 00:21:06.000]  就炸了那條橋
[00:21:06.000 --> 00:21:07.000]  結果呢
[00:21:07.000 --> 00:21:09.000]  埃及兵就全部死了
[00:21:09.000 --> 00:21:11.000]  在紅海那裡
[00:21:11.000 --> 00:21:13.000]  媽媽聽了之後
[00:21:13.000 --> 00:21:15.000]  眼睛都大了
[00:21:15.000 --> 00:21:17.000]  是誰教你煮殼的啊?兒子
[00:21:17.000 --> 00:21:19.000]  接著就問他
[00:21:19.000 --> 00:21:22.000]  你煮殼先生是不是這樣教你的?
[00:21:22.000 --> 00:21:24.000]  爹地兒子就說
[00:21:24.000 --> 00:21:26.000]  爹地、媽咪
[00:21:26.000 --> 00:21:28.000]  不是
[00:21:28.000 --> 00:21:31.000]  不過我微調了
[00:21:31.000 --> 00:21:35.000]  但是爹地、媽咪
[00:21:35.000 --> 00:21:37.000]  你知不知道
[00:21:37.000 --> 00:21:42.000]  如果我照煮殼先生那樣說
[00:21:42.000 --> 00:21:45.000]  我會被我的同學笑的
[00:21:45.000 --> 00:21:48.000]  沒有人會信我的
[00:21:48.000 --> 00:21:50.000]  但是我這樣說
[00:21:50.000 --> 00:21:52.000]  你說是不是好一點呢?
[00:21:52.000 --> 00:21:54.000]  聽聽我們兄弟姐妹
[00:21:54.000 --> 00:21:55.000]  我想問你們
[00:21:55.000 --> 00:21:56.000]  爹地兒子這樣說
[00:21:56.000 --> 00:21:58.000]  是不是好一點呢?
[00:21:58.000 --> 00:21:59.000]  有些人認為是的
[00:21:59.000 --> 00:22:00.000]  舉手這樣
[00:22:00.000 --> 00:22:02.000]  為什麼這麼少人?
[00:22:02.000 --> 00:22:04.000]  兄弟姐妹
[00:22:04.000 --> 00:22:07.000]  當我們跟別人說福音的時候
[00:22:07.000 --> 00:22:09.000]  我不知道你們有沒有遇過
[00:22:09.000 --> 00:22:11.000]  好像爹地兒子這個困難
[00:22:11.000 --> 00:22:13.000]  就是因為這個困難
[00:22:13.000 --> 00:22:16.000]  很多時候我們避重就輕
[00:22:16.000 --> 00:22:21.000]  我們不敢說那些神蹟奇事
[00:22:21.000 --> 00:22:25.000]  耶穌基督的死、祂的復活
[00:22:25.000 --> 00:22:27.000]  是一個歷史的事實
[00:22:27.000 --> 00:22:29.000]  到今天為止
[00:22:29.000 --> 00:22:31.000]  墳墓是空的
[00:22:31.000 --> 00:22:33.000]  細麻布、果頭根
[00:22:33.000 --> 00:22:36.000]  是原封不動捲在裡面
[00:22:36.000 --> 00:22:38.000]  這是一個歷史的事實
[00:22:38.000 --> 00:22:40.000]  無數的目擊證人
[00:22:40.000 --> 00:22:42.000]  在第一世紀到第三世紀
[00:22:42.000 --> 00:22:44.000]  去見證他們見過復活的主
[00:22:44.000 --> 00:22:46.000]  向我們顯現
[00:22:46.000 --> 00:22:47.000]  頭三個世紀
[00:22:47.000 --> 00:22:49.000]  是因為這個信仰
[00:22:49.000 --> 00:22:52.000]  被殺的人十萬以上
[00:22:52.000 --> 00:22:53.000]  這些信徒
[00:22:53.000 --> 00:22:55.000]  我們看到的事實
[00:22:55.000 --> 00:22:57.000]  就是這一班目擊證人
[00:22:57.000 --> 00:22:59.000]  說完這些事實之後
[00:22:59.000 --> 00:23:02.000]  不單止基督教沒有消滅
[00:23:02.000 --> 00:23:05.000]  反而我們看到當時的羅馬帝國
[00:23:05.000 --> 00:23:06.000]  整個的帝國
[00:23:06.000 --> 00:23:10.000]  是因為這些目擊證人的見證
[00:23:10.000 --> 00:23:13.000]  加上考古裡面事實的出現
[00:23:13.000 --> 00:23:22.000]  連君王都沒辦法不相信
[00:23:22.000 --> 00:23:24.000]  這是事實
[00:23:24.000 --> 00:23:26.000]  昆士坦丁的信
[00:23:26.000 --> 00:23:28.000]  令到整個羅馬帝國
[00:23:28.000 --> 00:23:32.000]  轉變成為一個基督教的國家
[00:23:32.000 --> 00:23:36.000]  在今天同樣一樣
[00:23:36.000 --> 00:23:37.000]  你和我
[00:23:37.000 --> 00:23:39.000]  透過我們的信
[00:23:39.000 --> 00:23:42.000]  我們去經歷各種不同的恩典
[00:23:42.000 --> 00:23:48.000]  難道我們不敢告訴別人嗎?
[00:23:48.000 --> 00:23:50.000]  我很感恩
[00:23:50.000 --> 00:23:52.000]  從歷史裡面
[00:23:52.000 --> 00:23:55.000]  讓我們看得非常清楚
[00:23:55.000 --> 00:23:57.000]  聖經這樣記載的東西
[00:23:57.000 --> 00:23:59.000]  一直到現在為止
[00:23:59.000 --> 00:24:00.000]  三千五百年
[00:24:00.000 --> 00:24:01.000]  屹立不動
[00:24:01.000 --> 00:24:04.000]  沒有任何人能夠提出任何的證據
[00:24:04.000 --> 00:24:06.000]  說某一樣誇大
[00:24:06.000 --> 00:24:08.000]  我們只能看到的是什麼呢?
[00:24:08.000 --> 00:24:10.000]  無數的考古
[00:24:10.000 --> 00:24:12.000]  繼續不斷發現
[00:24:12.000 --> 00:24:15.000]  越來越多的證據
[00:24:15.000 --> 00:24:18.000]  證明這些東西是真的
[00:24:18.000 --> 00:24:21.000]  接著我們看看這個羊羔
[00:24:21.000 --> 00:24:27.000]  這個羊羔是為了代贖我們的罪而設的
[00:24:27.000 --> 00:24:30.000]  從第五節開始
[00:24:30.000 --> 00:24:36.000]  我們一直到第七節
[00:24:36.000 --> 00:24:38.000]  我們一起讀
[00:24:38.000 --> 00:24:40.000]  要無殘疾
[00:24:40.000 --> 00:24:42.000]  一歲的供羊羔
[00:24:42.000 --> 00:24:44.000]  你們要從綿羊中取
[00:24:44.000 --> 00:24:47.000]  或從山羊裡取都可以
[00:24:47.000 --> 00:24:49.000]  要留到本月十四日
[00:24:49.000 --> 00:24:50.000]  在黃昏的時候
[00:24:50.000 --> 00:24:53.000]  以至全會眾擺羊羔在
[00:24:53.000 --> 00:24:54.000]  國家要取點血
[00:24:54.000 --> 00:24:59.000]  屠在羊羔房屋左右的門框和門尾上
[00:24:59.000 --> 00:25:02.000]  然後在後面那裡敲羊羔
[00:25:02.000 --> 00:25:03.000]  然後吃牠
[00:25:03.000 --> 00:25:05.000]  不要留到第二天
[00:25:05.000 --> 00:25:06.000]  親愛的弟兄姊妹
[00:25:06.000 --> 00:25:09.000]  我們看到這一段聖經的記載
[00:25:09.000 --> 00:25:10.000]  我們叫它做什麼呢?
[00:25:10.000 --> 00:25:13.000]  是叫它做預表
[00:25:13.000 --> 00:25:16.000]  所謂預表就是舊約有一個歷史的事實
[00:25:16.000 --> 00:25:18.000]  但這個歷史的事實
[00:25:18.000 --> 00:25:20.000]  只不過是一個影子
[00:25:20.000 --> 00:25:24.000]  就差不多我們看的影子戲
[00:25:24.000 --> 00:25:27.000]  你看到的影子不是實體
[00:25:27.000 --> 00:25:29.000]  但它是實實在在的你看到
[00:25:29.000 --> 00:25:32.000]  舊約這些人事物
[00:25:32.000 --> 00:25:36.000]  其實是叫我們預先看到在新約的時候
[00:25:36.000 --> 00:25:38.000]  那些實體那些人事物
[00:25:38.000 --> 00:25:41.000]  這些才是真正的
[00:25:41.000 --> 00:25:44.000]  我們看到在這段聖經當中
[00:25:44.000 --> 00:25:45.000]  我們要問一個問題
[00:25:45.000 --> 00:25:49.000]  到底我們怎麼知道這是一個預表呢?
[00:25:49.000 --> 00:25:51.000]  一個比較上最保險的方法
[00:25:51.000 --> 00:25:56.000]  就是如果新約的聖經很清楚地說這是預表
[00:25:56.000 --> 00:25:59.000]  你就按照這個解法去解釋
[00:25:59.000 --> 00:26:01.000]  這是最保守的
[00:26:01.000 --> 00:26:05.000]  那我們怎麼知道新約說這是預表呢?
[00:26:05.000 --> 00:26:06.000]  很簡單
[00:26:06.000 --> 00:26:10.000]  原來新約的聖經多處多方告訴我們
[00:26:10.000 --> 00:26:15.000]  這一隻羊羔是正在預表主耶穌的記錄
[00:26:15.000 --> 00:26:17.000]  在哪裡看到呢?
[00:26:17.000 --> 00:26:21.000]  約翰福音一章二十九節很清楚
[00:26:21.000 --> 00:26:23.000]  司祭約翰說:看啊!
[00:26:23.000 --> 00:26:26.000]  神的羔羊除去世人罪孽
[00:26:26.000 --> 00:26:30.000]  然後有一段聖經我要讀給你聽
[00:26:30.000 --> 00:26:33.000]  哥林多前書五章第七節
[00:26:33.000 --> 00:26:36.000]  我讀給你們聽
[00:26:36.000 --> 00:26:39.000]  你們既是無教的滅
[00:26:39.000 --> 00:26:42.000]  應當把舊教除正
[00:26:42.000 --> 00:26:44.000]  好使你們成為新團
[00:26:44.000 --> 00:26:51.000]  因為我們預節的羔羊基督已經被殺獻祭了
[00:26:51.000 --> 00:26:53.000]  是哥林多前書五章七節
[00:26:53.000 --> 00:26:56.000]  很清楚地告訴我們
[00:26:57.000 --> 00:27:01.000]  耶穌基督就是我們預節的羔羊
[00:27:01.000 --> 00:27:05.000]  祂已經被殺獻祭了
[00:27:05.000 --> 00:27:06.000]  靚姐妹
[00:27:06.000 --> 00:27:09.000]  如果聖經這麼清楚地告訴我們
[00:27:09.000 --> 00:27:11.000]  耶穌基督就是預節的羔羊
[00:27:11.000 --> 00:27:14.000]  我們今天就很清楚地看到
[00:27:14.000 --> 00:27:16.000]  原來春埃及記十二章
[00:27:16.000 --> 00:27:18.000]  祂要給我們知道的訊息
[00:27:18.000 --> 00:27:22.000]  就是耶穌基督要擔當世人的罪而死
[00:27:22.000 --> 00:27:25.000]  而任何人只要相信
[00:27:25.000 --> 00:27:27.000]  耶穌基督是擔當我的罪死
[00:27:27.000 --> 00:27:28.000]  接受祂
[00:27:28.000 --> 00:27:31.000]  我們就可以免去這個災禍
[00:27:31.000 --> 00:27:33.000]  靚姐妹
[00:27:33.000 --> 00:27:35.000]  我們看到在預節的時間
[00:27:35.000 --> 00:27:37.000]  一直到現在成為一種定例
[00:27:37.000 --> 00:27:41.000]  每年到這一段時間
[00:27:41.000 --> 00:27:46.000]  真真正正預節就等於我們差不多受難節前後這一段時間
[00:27:46.000 --> 00:27:49.000]  也是以色列的新年期間
[00:27:49.000 --> 00:27:53.000]  他們一定要一家一隻
[00:27:53.000 --> 00:27:55.000]  或者家裡人少的時候
[00:27:55.000 --> 00:27:57.000]  就兩家一隻
[00:27:57.000 --> 00:27:59.000]  然後宰了羊
[00:27:59.000 --> 00:28:03.000]  就將血塗在門框門尾的上面
[00:28:03.000 --> 00:28:06.000]  然後羊就要燒了
[00:28:06.000 --> 00:28:08.000]  獻祭
[00:28:08.000 --> 00:28:09.000]  燒了之後
[00:28:09.000 --> 00:28:12.000]  肉是大家分來吃的
[00:28:12.000 --> 00:28:15.000]  在哪裡看到這個預表
[00:28:15.000 --> 00:28:17.000]  在我們當中
[00:28:17.000 --> 00:28:19.000]  首先第一
[00:28:19.000 --> 00:28:23.000]  耶穌基督就是在預節的時候被殺的
[00:28:23.000 --> 00:28:25.000]  第二
[00:28:25.000 --> 00:28:27.000]  耶穌基督說
[00:28:27.000 --> 00:28:30.000]  祂的肉是可以吃的
[00:28:30.000 --> 00:28:32.000]  祂叫我們吃祂的肉
[00:28:32.000 --> 00:28:33.000]  第三
[00:28:33.000 --> 00:28:39.000]  祂的血就是神給我們所立的新約
[00:28:39.000 --> 00:28:43.000]  透過這個血可以免去我們的罪
[00:28:43.000 --> 00:28:45.000]  我們不用死
[00:28:45.000 --> 00:28:46.000]  希伯來書也說到
[00:28:46.000 --> 00:28:48.000]  若不流血
[00:28:48.000 --> 00:28:50.000]  罪就不得赦免
[00:28:50.000 --> 00:28:54.000]  是透過這個血我們才是罪得赦免
[00:28:54.000 --> 00:28:55.000]  第四個部分
[00:28:55.000 --> 00:28:57.000]  任何吃祂的肉
[00:28:57.000 --> 00:28:58.000]  喝過祂的血
[00:28:58.000 --> 00:29:02.000]  或者說在這一方面我們和基督有份的人
[00:29:02.000 --> 00:29:05.000]  我們就得生命
[00:29:05.000 --> 00:29:07.000]  第五個部分
[00:29:07.000 --> 00:29:10.000]  每一次我們煮餐的時候
[00:29:10.000 --> 00:29:12.000]  我們都記得
[00:29:12.000 --> 00:29:18.000]  餅是代表和比喻耶穌基督的肉
[00:29:18.000 --> 00:29:24.000]  葡萄汁是比喻和預表耶穌基督的血
[00:29:24.000 --> 00:29:26.000]  我們要去領受
[00:29:26.000 --> 00:29:27.000]  還有一件事
[00:29:27.000 --> 00:29:33.000]  在當時的時代和十字架上的基督完全吻合的
[00:29:33.000 --> 00:29:34.000]  就是
[00:29:34.000 --> 00:29:40.000]  羊的骨頭一斤也不可折斷
[00:29:40.000 --> 00:29:41.000]  四十六字
[00:29:41.000 --> 00:29:48.000]  羊的骨頭一斤也不可折斷
[00:29:48.000 --> 00:29:50.000]  耶穌基督在十字架上
[00:29:50.000 --> 00:29:53.000]  本來是要打斷他的腳
[00:29:53.000 --> 00:29:56.000]  來看看他是否真的死透了
[00:29:56.000 --> 00:29:58.000]  但是看到他已經氣絕了
[00:29:58.000 --> 00:30:01.000]  一刺在肋旁有水和血流出來
[00:30:01.000 --> 00:30:03.000]  知道已經死了
[00:30:03.000 --> 00:30:04.000]  完全沒有反應
[00:30:04.000 --> 00:30:06.000]  水也流出來
[00:30:06.000 --> 00:30:08.000]  已經分解死了
[00:30:08.000 --> 00:30:11.000]  所以沒有打斷他的腳
[00:30:11.000 --> 00:30:14.000]  就應驗了經上的話
[00:30:14.000 --> 00:30:18.000]  他的骨頭一斤也沒有折斷
[00:30:18.000 --> 00:30:20.000]  各位親愛的弟兄姊妹
[00:30:20.000 --> 00:30:22.000]  在這段聖經當中
[00:30:22.000 --> 00:30:24.000]  我們很清楚看到
[00:30:24.000 --> 00:30:27.000]  我們的主就是那隻羔羊
[00:30:27.000 --> 00:30:31.000]  是無殘疾無罪的羔羊
[00:30:31.000 --> 00:30:34.000]  目的是要擔當我們的罪
[00:30:34.000 --> 00:30:36.000]  第三
[00:30:36.000 --> 00:30:38.000]  神的羔羊是要給我們吃的
[00:30:38.000 --> 00:30:42.000]  是要成為我們的生命的
[00:30:42.000 --> 00:30:44.000]  神吩咐以色列人
[00:30:44.000 --> 00:30:46.000]  叫他們吃這個羔羊的時間
[00:30:46.000 --> 00:30:47.000]  我們特別看到
[00:30:47.000 --> 00:30:50.000]  從第八節到十一節
[00:30:50.000 --> 00:30:51.000]  我們一起讀
[00:30:51.000 --> 00:30:53.000]  當夜要吃羊羔的肉
[00:30:53.000 --> 00:30:55.000]  用火烤了
[00:30:55.000 --> 00:30:57.000]  以無骨餃餅和苦菜銅吃
[00:30:57.000 --> 00:30:59.000]  不可吃生的
[00:30:59.000 --> 00:31:01.000]  斷不可吃水煮的
[00:31:01.000 --> 00:31:03.000]  要帶著頭、腿、五臟
[00:31:03.000 --> 00:31:05.000]  用火烤了吃
[00:31:05.000 --> 00:31:07.000]  不可剩下一點留到早晨
[00:31:07.000 --> 00:31:10.000]  若留到早晨就要用火燒了
[00:31:10.000 --> 00:31:13.000]  這盤氣羊羔當腰間束大
[00:31:13.000 --> 00:31:15.000]  腳上穿鞋
[00:31:15.000 --> 00:31:16.000]  手中拿著
[00:31:16.000 --> 00:31:18.000]  趕緊地吃
[00:31:18.000 --> 00:31:20.000]  這是耶和華的禹節
[00:31:20.000 --> 00:31:22.000]  在這段聖經當中
[00:31:22.000 --> 00:31:24.000]  神吩咐以色列人
[00:31:24.000 --> 00:31:26.000]  不要生吃
[00:31:26.000 --> 00:31:27.000]  不要煮
[00:31:27.000 --> 00:31:28.000]  不要蒸
[00:31:28.000 --> 00:31:30.000]  不要燜
[00:31:30.000 --> 00:31:32.000]  要怎樣?
[00:31:32.000 --> 00:31:34.000]  要BBQ
[00:31:34.000 --> 00:31:35.000]  要烤
[00:31:35.000 --> 00:31:37.000]  是盛夕
[00:31:37.000 --> 00:31:38.000]  為什麼?
[00:31:38.000 --> 00:31:40.000]  因為這是梵祭
[00:31:40.000 --> 00:31:45.000]  聖經裡面說得很清楚梵祭的意思
[00:31:45.000 --> 00:31:50.000]  梵祭是代表眾人的罪
[00:31:50.000 --> 00:31:52.000]  是因為羊的死
[00:31:52.000 --> 00:31:54.000]  以至我們得生
[00:31:54.000 --> 00:31:57.000]  裡面有一種預表的意義
[00:31:57.000 --> 00:32:01.000]  所以煮和燜和蒸
[00:32:01.000 --> 00:32:03.000]  都沒有辦法做到
[00:32:03.000 --> 00:32:06.000]  第二,你煮到、燜到、蒸到
[00:32:06.000 --> 00:32:08.000]  就要把它斬掉
[00:32:08.000 --> 00:32:10.000]  一斬,那些骨頭就截斷了
[00:32:10.000 --> 00:32:16.000]  是沒有辦法完整地預表這個訊息
[00:32:16.000 --> 00:32:18.000]  這一幅圖畫
[00:32:18.000 --> 00:32:20.000]  在這段聖經當中
[00:32:20.000 --> 00:32:22.000]  非常清楚
[00:32:22.000 --> 00:32:27.000]  這個肉是給所有受了割禮的以色列人
[00:32:27.000 --> 00:32:29.000]  或者外人
[00:32:29.000 --> 00:32:31.000]  你只要信任這個話
[00:32:31.000 --> 00:32:32.000]  你相信它
[00:32:32.000 --> 00:32:34.000]  你就可以吃
[00:32:34.000 --> 00:32:36.000]  外邦人必須要信
[00:32:36.000 --> 00:32:38.000]  然後才可以吃
[00:32:38.000 --> 00:32:40.000]  聖經也告訴他們
[00:32:40.000 --> 00:32:42.000]  吃的時候要在房子裡面吃
[00:32:42.000 --> 00:32:44.000]  不要把一些肉
[00:32:44.000 --> 00:32:46.000]  在房子裡面帶到外頭
[00:32:46.000 --> 00:32:49.000]  同樣,我們今天的主餐禮
[00:32:49.000 --> 00:32:53.000]  是信徒自己吃
[00:32:53.000 --> 00:32:56.000]  不要隨隨便便
[00:32:56.000 --> 00:32:58.000]  一個根本沒有信
[00:32:58.000 --> 00:33:00.000]  因為對他們沒有意思
[00:33:00.000 --> 00:33:03.000]  是信了的人才明白當中的意義
[00:33:03.000 --> 00:33:06.000]  沒有信是沒有意思的
[00:33:06.000 --> 00:33:08.000]  在這段聖經
[00:33:08.000 --> 00:33:10.000]  也非常清楚地告訴我們
[00:33:10.000 --> 00:33:12.000]  唯獨這樣
[00:33:12.000 --> 00:33:16.000]  我們才可以真真正正得生
[00:33:16.000 --> 00:33:21.000]  我們一起再看一段經文
[00:33:21.000 --> 00:33:28.000]  這段經文對我們有一個非常大的提醒
[00:33:28.000 --> 00:33:32.000]  這個提醒是什麼呢?
[00:33:32.000 --> 00:33:39.000]  我們一起讀一讀47至50節
[00:33:39.000 --> 00:33:43.000]  十二章47至50
[00:33:43.000 --> 00:33:44.000]  一起讀
[00:33:44.000 --> 00:33:48.000]  以色列全會眾要守謝禮
[00:33:48.000 --> 00:33:50.000]  又有外人寄居在你們中間
[00:33:50.000 --> 00:33:53.000]  願向耶和華守禦月節
[00:33:53.000 --> 00:33:56.000]  所有的男子務要受割禮
[00:33:56.000 --> 00:33:59.000]  然後才容他前來遵守
[00:33:59.000 --> 00:34:01.000]  他也像本地人一樣
[00:34:01.000 --> 00:34:05.000]  但未受割禮的都不可吃這羊羔
[00:34:05.000 --> 00:34:10.000]  本地人和寄居在你們中間的外人同歸一米
[00:34:10.000 --> 00:34:12.000]  耶和華怎樣吩咐摩西亞倫
[00:34:12.000 --> 00:34:15.000]  以色列眾人就怎樣行了
[00:34:15.000 --> 00:34:17.000]  在這段聖經
[00:34:17.000 --> 00:34:22.000]  很清楚地帶出吃的時候一些方法
[00:34:22.000 --> 00:34:26.000]  因順你就可以清義
[00:34:26.000 --> 00:34:29.000]  因順你就會搞得定
[00:34:29.000 --> 00:34:31.000]  但很可惜
[00:34:31.000 --> 00:34:35.000]  這個順很多時候對一般人太難了
[00:34:35.000 --> 00:34:38.000]  我聽說維多利亞女王的時候
[00:34:38.000 --> 00:34:41.000]  曾經有一個深愛的男友
[00:34:41.000 --> 00:34:43.000]  是維多利亞的男朋友
[00:34:43.000 --> 00:34:46.000]  他的名字叫做威靈頓
[00:34:46.000 --> 00:34:48.000]  但是因為各種不同的原因
[00:34:48.000 --> 00:34:50.000]  他們不能夠結婚
[00:34:50.000 --> 00:34:52.000]  他們要被迫分開
[00:34:52.000 --> 00:34:54.000]  但當他們分開的時候
[00:34:54.000 --> 00:34:56.000]  女王就送了一個金牌給他
[00:34:56.000 --> 00:34:58.000]  然後就告訴他
[00:34:58.000 --> 00:35:00.000]  當你遇到危難的時候
[00:35:00.000 --> 00:35:02.000]  你要出示這個金牌
[00:35:02.000 --> 00:35:06.000]  你讓任何人
[00:35:06.000 --> 00:35:08.000]  向任何人出示這個金牌
[00:35:08.000 --> 00:35:11.000]  你可以命令他
[00:35:11.000 --> 00:35:14.000]  馬上要將你的危難告訴英女王
[00:35:14.000 --> 00:35:15.000]  他一定要去
[00:35:15.000 --> 00:35:17.000]  否則他會死的
[00:35:17.000 --> 00:35:19.000]  所以你告訴他就行了
[00:35:19.000 --> 00:35:21.000]  你將這個金牌
[00:35:21.000 --> 00:35:23.000]  指示他然後叫他
[00:35:23.000 --> 00:35:26.000]  你要告訴英女王有什麼什麼事
[00:35:26.000 --> 00:35:31.000]  女王就會救你的
[00:35:31.000 --> 00:35:33.000]  後來
[00:35:33.000 --> 00:35:35.000]  是因為一個政治的原因
[00:35:35.000 --> 00:35:37.000]  一個風波
[00:35:37.000 --> 00:35:41.000]  威靈頓被控叛國罪
[00:35:41.000 --> 00:35:45.000]  上面要處死他
[00:35:45.000 --> 00:35:47.000]  誰知道
[00:35:47.000 --> 00:35:50.000]  當他面臨被處死的時候
[00:35:50.000 --> 00:35:55.000]  他不相信這個金牌能幫他什麼
[00:35:55.000 --> 00:35:57.000]  一直沒有拿出來
[00:35:57.000 --> 00:35:59.000]  直到行刑那一天
[00:35:59.000 --> 00:36:02.000]  他覺得留下金牌好像沒有什麼用
[00:36:02.000 --> 00:36:04.000]  不如送給英女王
[00:36:04.000 --> 00:36:06.000]  所以他就交給那個玉卒
[00:36:06.000 --> 00:36:08.000]  告訴他
[00:36:08.000 --> 00:36:10.000]  這金牌是英女王的
[00:36:10.000 --> 00:36:12.000]  麻煩你了
[00:36:12.000 --> 00:36:14.000]  我都沒有用了,快要死了
[00:36:14.000 --> 00:36:17.000]  就將金牌交給玉卒
[00:36:17.000 --> 00:36:19.000]  玉卒又不是即時交
[00:36:19.000 --> 00:36:22.000]  他都死了,不用這麼快
[00:36:22.000 --> 00:36:24.000]  所以就遲些才交
[00:36:24.000 --> 00:36:26.000]  結果後來
[00:36:26.000 --> 00:36:29.000]  金牌才去到英女王那裡
[00:36:29.000 --> 00:36:32.000]  維多利亞女王拿到金牌的時候
[00:36:32.000 --> 00:36:34.000]  就問
[00:36:34.000 --> 00:36:36.000]  威靈頓怎麼樣
[00:36:36.000 --> 00:36:38.000]  剛剛行刑
[00:36:38.000 --> 00:36:40.000]  他很傷心
[00:36:40.000 --> 00:36:43.000]  為什麼不早點來
[00:36:43.000 --> 00:36:45.000]  告訴我
[00:36:45.000 --> 00:36:47.000]  難道你真的不相信
[00:36:47.000 --> 00:36:49.000]  我有權柄
[00:36:49.000 --> 00:36:51.000]  赦你的死罪嗎
[00:36:51.000 --> 00:36:55.000]  親愛的弟兄姊妹
[00:36:55.000 --> 00:36:57.000]  在今天
[00:36:57.000 --> 00:36:59.000]  耶穌基督同樣
[00:36:59.000 --> 00:37:01.000]  都要跟我們說同樣的事
[00:37:01.000 --> 00:37:03.000]  難道我們不知道
[00:37:03.000 --> 00:37:05.000]  耶穌基督能夠有權
[00:37:05.000 --> 00:37:07.000]  叫我們復活
[00:37:07.000 --> 00:37:09.000]  叫我們有永生
[00:37:09.000 --> 00:37:11.000]  叫我們永遠和祂在一起嗎
[00:37:11.000 --> 00:37:13.000]  最後
[00:37:13.000 --> 00:37:15.000]  春夏急記給我們
[00:37:15.000 --> 00:37:19.000]  看神的羔羊
[00:37:19.000 --> 00:37:23.000]  有一個很重要的報告和原則
[00:37:23.000 --> 00:37:27.000]  這個原則是什麼呢
[00:37:27.000 --> 00:37:31.000]  我們一起看看第八節
[00:37:31.000 --> 00:37:33.000]  一起讀
[00:37:33.000 --> 00:37:37.000]  當夜要吃羊羔的肉
[00:37:37.000 --> 00:37:39.000]  用火烤了羽毛膠餅
[00:37:39.000 --> 00:37:41.000]  和黃芙菜和蟹
[00:37:41.000 --> 00:37:43.000]  在這段聖經當中
[00:37:43.000 --> 00:37:45.000]  他叫我們吃的時候
[00:37:45.000 --> 00:37:49.000]  是要和羽毛膠餅一起吃
[00:37:49.000 --> 00:37:52.000]  羽毛膠餅是一個預表
[00:37:52.000 --> 00:37:55.000]  是預表因為羔羊的血
[00:37:55.000 --> 00:37:59.000]  我們的罪已經一筆勾銷
[00:37:59.000 --> 00:38:01.000]  我們不要再活在罪中
[00:38:01.000 --> 00:38:04.000]  我們的罪已經一筆勾銷
[00:38:04.000 --> 00:38:06.000]  所以透過羽毛膠餅
[00:38:06.000 --> 00:38:07.000]  要提醒我們
[00:38:07.000 --> 00:38:10.000]  我們的罪已經遠離了我們
[00:38:10.000 --> 00:38:14.000]  我們不需要再活在一種罪咎裏面
[00:38:14.000 --> 00:38:15.000]  第二件事
[00:38:15.000 --> 00:38:19.000]  他也提醒我們要和苦菜同吃
[00:38:19.000 --> 00:38:25.000]  苦菜是要紀念我們本來是為奴之家的奴隸
[00:38:25.000 --> 00:38:27.000]  我們是沒有自由的
[00:38:27.000 --> 00:38:31.000]  以色列人在埃及是完全沒有自由的奴隸
[00:38:31.000 --> 00:38:34.000]  同樣我們今天是罪的奴隸
[00:38:34.000 --> 00:38:36.000]  我們對自卑沒有自由
[00:38:36.000 --> 00:38:38.000]  我們對懼怕沒有自由
[00:38:38.000 --> 00:38:40.000]  對怕死沒有自由
[00:38:40.000 --> 00:38:42.000]  對自我忠心沒有自由
[00:38:42.000 --> 00:38:44.000]  對憂慮沒有自由
[00:38:44.000 --> 00:38:46.000]  但是神的兒子來到的時候
[00:38:46.000 --> 00:38:50.000]  他一次過透過十字架上的救贖
[00:38:50.000 --> 00:38:52.000]  透過他的愛
[00:38:52.000 --> 00:38:57.000]  去將我們從一個奴隸的身份提拔提攜
[00:38:57.000 --> 00:38:59.000]  叫我們成為一個真正自由的人
[00:38:59.000 --> 00:39:02.000]  神的兒子若叫你們自由
[00:39:02.000 --> 00:39:05.000]  你們就真自由了
[00:39:05.000 --> 00:39:07.000]  親愛的弟兄姊妹
[00:39:07.000 --> 00:39:10.000]  神透過苦菜
[00:39:10.000 --> 00:39:12.000]  祂要提醒我們
[00:39:12.000 --> 00:39:16.000]  不要做一個忘本的人
