
[00:00:00.000 --> 00:00:03.140]  今天我们又要继续讲我们的系列
[00:20:01.280 --> 00:20:02.960]  如果有人要跟从我
[00:20:02.960 --> 00:20:08.040]  就当舍己背起他的十字架来跟从我
[00:20:08.040 --> 00:20:13.520]  有没有看到彼得刚刚五分钟前才说什么
[00:20:13.520 --> 00:20:14.960]  承认了耶稣基督
[00:20:14.960 --> 00:20:16.400]  你是我的救主
[00:20:16.400 --> 00:20:18.520]  你是神的儿子
[00:20:18.520 --> 00:20:23.120]  但是他不接受耶稣基督的十字架
[00:20:23.120 --> 00:20:26.920]  这个和现在很多的基督徒都很相似
[00:20:26.920 --> 00:20:29.240]  很多的基督徒都是口里承认
[00:20:29.240 --> 00:20:32.440]  是 耶稣基督是我的救主
[00:20:32.440 --> 00:20:35.120]  但他们不是真真正正接受十字架
[00:20:35.120 --> 00:20:37.400]  你问他 他可能说我接受
[00:20:37.400 --> 00:20:40.320]  但如果真是接受的人会怎样
[00:20:40.320 --> 00:20:44.240]  舍己背起十字架来跟随耶稣基督
[00:20:44.240 --> 00:20:47.360]  不是我们下巴轻轻说我们接受的
[00:20:47.360 --> 00:20:48.480]  当我们接受的时候
[00:20:48.480 --> 00:20:54.160]  我们就应该有行为来印证我们的信心
[00:20:54.160 --> 00:20:57.720]  很多的基督徒就好像彼得一样
[00:20:57.720 --> 00:21:00.320]  只是承认耶稣基督是救主
[00:21:00.320 --> 00:21:05.240]  但真是没有心背起自己的十字架来跟随耶稣基督
[00:21:05.240 --> 00:21:09.960]  他们这些人就是体贴人的意思
[00:21:09.960 --> 00:21:13.600]  不是体贴神的意思
[00:21:13.600 --> 00:21:17.640]  怎样叫做体贴人的意思
[00:21:17.640 --> 00:21:22.040]  就好像我们刚才说以人为中心的想法
[00:21:22.040 --> 00:21:23.680]  就像我刚才所说
[00:21:23.680 --> 00:21:27.440]  罗伯特·叔勒的那本书所说的自信
[00:21:27.440 --> 00:21:31.160]  就是我们要以人为中心的想法
[00:21:31.160 --> 00:21:35.240]  耶稣基督说这不是体贴神的意思
[00:21:35.240 --> 00:21:37.280]  这是体贴人的意思
[00:21:37.280 --> 00:21:38.920]  是照着人的需要
[00:21:38.920 --> 00:21:42.680]  是照着人的荣耀来做中心
[00:21:42.680 --> 00:21:44.880]  彼得就是这样
[00:21:44.880 --> 00:21:48.400]  彼得只是见到自己的荣耀
[00:21:48.400 --> 00:21:50.000]  可能他已经在想
[00:21:50.000 --> 00:21:52.640]  耶稣基督在说天国的事
[00:21:52.640 --> 00:21:54.080]  掌握是锁匙
[00:21:54.080 --> 00:21:57.560]  建立这个教会在这个盘石上
[00:21:57.560 --> 00:21:59.000]  他可能已经在想
[00:21:59.000 --> 00:22:01.120]  究竟我是坐在耶稣基督的右边
[00:22:01.120 --> 00:22:04.120]  还是坐在耶稣基督的左边呢?
[00:22:04.120 --> 00:22:06.040]  他见到耶稣基督的荣耀
[00:22:06.040 --> 00:22:07.840]  见到自己的荣耀
[00:22:07.840 --> 00:22:10.720]  但是他见不到自己是一个罪人
[00:22:10.720 --> 00:22:14.480]  他需要耶稣基督来为他赎罪
[00:22:14.480 --> 00:22:16.240]  就是我刚才所说的
[00:22:16.240 --> 00:22:18.760]  他愿意接受这个荣耀
[00:22:18.760 --> 00:22:21.120]  耶稣基督是救主
[00:22:21.120 --> 00:22:24.640]  但是他不愿意真真正正背起十字架
[00:22:24.640 --> 00:22:28.240]  来跟随耶稣基督
[00:22:28.240 --> 00:22:33.160]  成功神学就是体贴人的意思
[00:22:33.160 --> 00:22:35.360]  成功神学就是告诉我们
[00:22:35.360 --> 00:22:36.800]  神要祝福我们
[00:22:36.800 --> 00:22:38.480]  神要保守我们
[00:22:38.480 --> 00:22:40.360]  甚至有很多成功神学说
[00:22:40.360 --> 00:22:41.640]  神要你富有
[00:22:41.640 --> 00:22:43.280]  神要你健康
[00:22:43.280 --> 00:22:46.520]  神欢迎你进入祂的国
[00:22:46.520 --> 00:22:50.040]  但是试问一个罪人
[00:22:50.040 --> 00:22:52.160]  怎能够进入神的国
[00:22:52.160 --> 00:22:54.560]  除非耶稣基督替我们赎罪
[00:22:54.560 --> 00:22:57.360]  除非我们真的接受耶稣基督
[00:22:57.360 --> 00:22:58.360]  如果真的接受
[00:22:58.360 --> 00:23:03.040]  就要背起十字架来跟随基督
[00:23:03.040 --> 00:23:05.160]  体贴神的意思是什么?
[00:23:05.160 --> 00:23:09.840]  相反地就是当然将神摆在中心
[00:23:09.840 --> 00:23:13.360]  将神成为我中心的想法
[00:23:13.360 --> 00:23:16.040]  就是刚才罗伯朽罗说的
[00:23:16.040 --> 00:23:18.280]  是错误的神学
[00:23:18.280 --> 00:23:19.280]  其实这个是对的
[00:23:19.280 --> 00:23:20.840]  耶稣基督自己也说
[00:23:20.840 --> 00:23:23.800]  我们要体贴神的旨意
[00:23:23.800 --> 00:23:26.120]  我们不要体贴人的旨意
[00:23:26.120 --> 00:23:28.160]  神是绝对是荣耀
[00:23:28.160 --> 00:23:29.480]  是圣洁的
[00:23:29.480 --> 00:23:33.080]  我们这些罪人要和无限圣洁的神
[00:23:33.080 --> 00:23:34.240]  来交往
[00:23:34.240 --> 00:23:35.560]  要进入祂的国
[00:23:35.560 --> 00:23:38.360]  我们首先要接受耶稣基督
[00:23:38.360 --> 00:23:40.320]  成为我们的救主
[00:23:40.320 --> 00:23:43.480]  要接受祂是我们的救赎
[00:23:43.480 --> 00:23:45.440]  在十字架上成就
[00:23:45.440 --> 00:23:48.040]  但如果我们真的接受祂的话
[00:23:48.040 --> 00:23:51.000]  就会背起自己的十字架来跟随祂
[00:23:51.000 --> 00:23:53.760]  这个是信心的表现
[00:23:53.760 --> 00:23:57.120]  不可以说有信心而没有信心的表现
[00:23:57.120 --> 00:23:58.120]  你说我接受了
[00:23:58.120 --> 00:24:00.080]  是呀 你是救主
[00:24:00.080 --> 00:24:02.120]  但你有没有真真正正
[00:24:02.120 --> 00:24:07.080]  写记来背起自己的十字架
[00:24:07.080 --> 00:24:08.760]  跟随耶稣基督
[00:24:08.760 --> 00:24:10.520]  每一个基督徒
[00:24:10.520 --> 00:24:13.040]  当我们接受耶稣基督成为救主的时候
[00:24:13.040 --> 00:24:14.960]  我们就玩完了
[00:24:14.960 --> 00:24:17.920]  是我们自我自私自我的生活
[00:24:17.920 --> 00:24:20.040]  完全是完结了
[00:24:20.040 --> 00:24:22.880]  我自己不再是属于我自己了
[00:24:22.880 --> 00:24:26.840]  要将全部的生命交给耶稣基督
[00:24:26.840 --> 00:24:29.240]  我不再是掌管自己的生命
[00:24:29.240 --> 00:24:32.480]  就好像加拉太书2:20所说
[00:24:32.480 --> 00:24:35.080]  我已经与基督同钉十字架
[00:24:35.080 --> 00:24:37.360]  现在活着的不再是我
[00:24:37.360 --> 00:24:40.200]  乃是基督在我里面活着
[00:24:40.200 --> 00:24:45.440]  不能够再过着自我自私自满的生活了
[00:24:45.440 --> 00:24:48.800]  全部都是要交给耶稣基督
[00:24:48.800 --> 00:24:51.880]  耶稣基督就是我们的主宰
[00:24:51.880 --> 00:24:54.440]  也是和菲拉比书一章21节
[00:24:54.440 --> 00:24:57.520]  保罗说因为我活着就是基督
[00:24:57.520 --> 00:24:59.360]  我死了就有益处
[00:24:59.360 --> 00:25:00.480]  当我活着的时候
[00:25:00.480 --> 00:25:03.240]  我全部的生命都是交给基督
[00:25:03.240 --> 00:25:04.960]  不再是我自己了
[00:25:04.960 --> 00:25:06.800]  到我死了反而有益处
[00:25:06.800 --> 00:25:07.520]  为什么
[00:25:07.520 --> 00:25:11.120]  我可以永远与神同在
[00:25:11.120 --> 00:25:15.880]  有人说很艰难
[00:25:15.880 --> 00:25:19.200]  舍己不要自我不要自私
[00:25:19.200 --> 00:25:21.040]  不要自满自足
[00:25:21.040 --> 00:25:23.360]  不是那么容易的
[00:25:23.360 --> 00:25:26.800]  牧师你是不是真的确定
[00:25:26.800 --> 00:25:29.680]  不是给那些是瞒徒
[00:25:29.680 --> 00:25:32.440]  而是给我们初信徒
[00:25:32.440 --> 00:25:33.960]  我能够确定
[00:25:33.960 --> 00:25:36.160]  马太福音16:24
[00:25:36.160 --> 00:25:38.280]  背起自己十字架跟随基督
[00:25:38.280 --> 00:25:40.280]  马可福音8:34
[00:25:40.280 --> 00:25:41.360]  也是一样
[00:25:41.360 --> 00:25:43.200]  路加福音9:23
[00:25:43.200 --> 00:25:44.280]  也是这么说
[00:25:44.280 --> 00:25:47.360]  尤其是马可福音8:34
[00:25:47.360 --> 00:25:50.120]  不仅是耶稣基督和瞒徒说的
[00:25:50.120 --> 00:25:53.000]  这番话有很多其他的众人
[00:25:53.000 --> 00:25:54.880]  有很多的会众在这里
[00:25:54.880 --> 00:25:57.200]  耶稣基督是和那些未接受他
[00:25:57.200 --> 00:25:58.760]  未信他的人说的
[00:25:58.760 --> 00:25:59.880]  你要舍己
[00:25:59.880 --> 00:26:04.640]  背起十字架来跟随我
[00:26:04.640 --> 00:26:08.480]  相信瞒徒听见耶稣基督这么说
[00:26:08.480 --> 00:26:11.720]  和我们一样惊讶
[00:26:11.720 --> 00:26:15.000]  耶稣基督刚刚表明了自己是神的儿子
[00:26:15.000 --> 00:26:16.720]  是尼赛亚
[00:26:16.720 --> 00:26:18.440]  会建立教会
[00:26:18.440 --> 00:26:20.960]  连天国的锁匙都给瞒徒
[00:26:20.960 --> 00:26:22.600]  突然叫他们不要出声
[00:26:22.600 --> 00:26:24.200]  不要告诉别人
[00:26:24.200 --> 00:26:25.480]  他还要受苦
[00:26:25.480 --> 00:26:28.640]  还要为我们赎罪
[00:26:28.640 --> 00:26:30.160]  如果要有人跟随我
[00:26:30.160 --> 00:26:32.200]  耶稣基督说就当舍己
[00:26:32.200 --> 00:26:34.360]  天天背起他的十字架
[00:26:34.360 --> 00:26:36.120]  来跟随我
[00:26:36.120 --> 00:26:37.160]  还说什么
[00:26:37.160 --> 00:26:40.240]  要得生命就必丧失生命
[00:26:40.240 --> 00:26:43.160]  靠自己要得生命的必丧失生命
[00:26:43.160 --> 00:26:46.240]  凡是为了耶稣基督丧失生命的
[00:26:46.240 --> 00:26:49.320]  一定是会得着真正的生命
[00:26:49.320 --> 00:26:50.920]  这个其实如果我们想想
[00:26:50.920 --> 00:26:53.560]  是一个颠覆性的教导
[00:26:53.560 --> 00:26:56.080]  是一个导致性的教导
[00:26:56.080 --> 00:26:58.960]  是一个翻转的人生
[00:26:58.960 --> 00:27:01.080]  我没有时候和大家说今天
[00:27:01.080 --> 00:27:03.240]  怎样是一个翻转的人生
[00:27:03.240 --> 00:27:05.360]  下次和大家再讲这个系列的时候
[00:27:05.360 --> 00:27:08.680]  会讲怎样才是翻转的人生
[00:27:08.680 --> 00:27:12.720]  今次今天所分享的很简单
[00:27:12.720 --> 00:27:14.680]  耶稣基督就是和我们说
[00:27:14.680 --> 00:27:18.680]  我们要舍己去跟随祂
[00:27:18.680 --> 00:27:21.440]  舍弃一切的名誉地位
[00:27:21.440 --> 00:27:23.160]  愿意舍去名誉地位
[00:27:23.160 --> 00:27:24.360]  财产关系
[00:27:24.360 --> 00:27:27.600]  性命来跟随祂
[00:27:27.600 --> 00:27:29.840]  有人会和我说
[00:27:29.840 --> 00:27:34.080]  你这样就是和人传福音
[00:27:34.080 --> 00:27:35.680]  你要信耶稣
[00:27:35.680 --> 00:27:37.720]  你要舍弃一切
[00:27:37.720 --> 00:27:40.000]  你要愿意舍弃你的名誉地位
[00:27:40.000 --> 00:27:41.440]  财产关系
[00:27:41.440 --> 00:27:44.280]  性命来接受耶稣基督
[00:27:44.280 --> 00:27:48.040]  有没有人会信呢?
[00:27:48.040 --> 00:27:49.680]  有人说你不可以这样做的
[00:27:49.680 --> 00:27:52.720]  你要好像推销一样物品那样
[00:27:52.720 --> 00:27:54.640]  吸引人来
[00:27:54.640 --> 00:27:58.080]  这样才有人会和你买的
[00:27:58.080 --> 00:28:01.680]  你这样做不吓走人?
[00:28:01.680 --> 00:28:06.840]  但推销货品和传福音是很不同的
[00:28:06.840 --> 00:28:10.160]  我推销货品我最重要的是什么?
[00:28:10.160 --> 00:28:11.880]  你和我买这件事
[00:28:11.880 --> 00:28:14.080]  你钱到了我口袋里
[00:28:14.080 --> 00:28:14.840]  我管你
[00:28:14.840 --> 00:28:16.120]  说知道你死活
[00:28:16.120 --> 00:28:16.920]  我不管你
[00:28:16.920 --> 00:28:19.240]  我有钱进了我口袋
[00:28:19.240 --> 00:28:21.840]  和人传福音不是的
[00:28:21.840 --> 00:28:25.240]  我开始的用意就是要管你死活
[00:28:25.240 --> 00:28:26.120]  我不管你死活
[00:28:26.120 --> 00:28:28.800]  我都不和你传福音
[00:28:28.800 --> 00:28:31.760]  我不能够给你一个错误的感觉
[00:28:31.760 --> 00:28:33.040]  将你吸引人
[00:28:33.040 --> 00:28:34.240]  吸引来到
[00:28:34.240 --> 00:28:37.280]  和你说你这样就够了
[00:28:37.280 --> 00:28:40.640]  然后你才发觉原来这是个错觉
[00:28:40.640 --> 00:28:43.720]  日后你去到耶稣基督的面前
[00:28:43.720 --> 00:28:46.360]  耶稣基督和你说
[00:28:46.360 --> 00:28:48.000]  「你我去吧
[00:28:48.000 --> 00:28:49.760]  我从来都不认识你」
[00:28:49.760 --> 00:28:51.600]  你就拼命在那里叫主啊主啊
[00:28:51.600 --> 00:28:55.120]  耶稣基督说我从来都不认识你
[00:28:55.120 --> 00:28:58.160]  传福音和推销是很不同的
[00:28:58.160 --> 00:29:01.080]  传福音你真的要告诉人听
[00:29:01.080 --> 00:29:03.000]  真真正正的意思
[00:29:03.000 --> 00:29:05.800]  得救的意思是什么
[00:29:05.800 --> 00:29:07.360]  其实能够得救
[00:29:07.360 --> 00:29:11.240]  信主成为基督徒不是一件容易的事
[00:29:11.240 --> 00:29:13.440]  现在的教会
[00:29:13.440 --> 00:29:14.480]  现在的传道人
[00:29:14.480 --> 00:29:16.880]  整到是很简单的一回事
[00:29:16.880 --> 00:29:18.920]  你可以去报道会
[00:29:18.920 --> 00:29:21.840]  你可以听一个很出名的人
[00:29:21.840 --> 00:29:25.480]  说一些很感动很令你感动的东西
[00:29:25.480 --> 00:29:29.400]  然后你就哭泣地走出去举手决志
[00:29:29.400 --> 00:29:32.760]  然后有个牧师和你作个祷告
[00:29:32.760 --> 00:29:34.760]  对了你已经成为新人
[00:29:34.760 --> 00:29:36.680]  成为基督徒
[00:29:36.680 --> 00:29:38.360]  感谢主
[00:29:38.360 --> 00:29:41.640]  现在要信主真的很容易的
[00:29:41.640 --> 00:29:44.040]  但是耶稣基督说什么
[00:29:44.040 --> 00:29:48.120]  耶稣基督说这是一道闸门来的
[00:29:48.120 --> 00:29:50.000]  在《马太福音》第七章
[00:29:50.000 --> 00:29:52.160]  他说登山补粪的时候
[00:29:52.160 --> 00:29:54.000]  他说你们要进闸门
[00:29:54.000 --> 00:29:58.880]  因为引导灭亡的是哪门是阔的
[00:29:58.880 --> 00:30:00.040]  路是大的
[00:30:00.040 --> 00:30:01.440]  进去的人也多
[00:30:01.440 --> 00:30:03.800]  引导永生哪门是窄的
[00:30:03.800 --> 00:30:05.000]  路是小的
[00:30:05.000 --> 00:30:08.640]  找着的人也少
[00:30:08.640 --> 00:30:11.680]  不是那么容易进得到这道闸门的
[00:30:11.680 --> 00:30:14.560]  你找到它你都不容易了
[00:30:14.560 --> 00:30:16.800]  为什么不容易进闸门呢
[00:30:16.800 --> 00:30:18.640]  你背着那么多自我的东西
[00:30:18.640 --> 00:30:21.160]  自我自私
[00:30:21.160 --> 00:30:22.800]  那么多自什么的东西
[00:30:22.800 --> 00:30:24.520]  你背着你能不能进去
[00:30:24.520 --> 00:30:26.800]  你进不去那道门很窄的
[00:30:26.800 --> 00:30:28.280]  你要放下你的东西
[00:30:28.280 --> 00:30:31.920]  你才能够进去
[00:30:31.920 --> 00:30:34.600]  但是旁边有对阔门
[00:30:34.600 --> 00:30:35.760]  不用怕
[00:30:35.760 --> 00:30:37.160]  旁边有对阔门
[00:30:37.160 --> 00:30:38.920]  路又大
[00:30:38.920 --> 00:30:40.280]  门又阔
[00:30:40.280 --> 00:30:41.920]  可以由那道门进去
[00:30:41.920 --> 00:30:43.720]  闸门进不去
[00:30:43.720 --> 00:30:47.200]  但是耶稣基督说那道门是引去哪里的
[00:30:47.200 --> 00:30:48.800]  不是引去永生的
[00:30:48.800 --> 00:30:50.080]  不是引去天堂的
[00:30:50.080 --> 00:30:52.320]  是引去地狱的
[00:30:52.320 --> 00:30:53.400]  那道门就阔了
[00:30:53.400 --> 00:30:55.960]  你带着自我自私自信
[00:30:55.960 --> 00:30:57.800]  什么东西你都可以带去
[00:30:57.800 --> 00:30:59.800]  能进去的
[00:30:59.800 --> 00:31:04.480]  但是引导永生的那道门是很窄的
[00:31:04.480 --> 00:31:05.680]  很少人找到的
[00:31:05.680 --> 00:31:06.720]  耶稣基督说
[00:31:06.720 --> 00:31:09.680]  耶稣基督自己说的
[00:31:09.680 --> 00:31:12.640]  还有一样东西令你更加惊讶的
[00:31:12.640 --> 00:31:16.200]  在这里《路加福音》13章22-24节
[00:31:16.200 --> 00:31:18.040]  耶稣基督去耶路撒冷
[00:31:18.040 --> 00:31:20.880]  在这里各城各乡来教训人
[00:31:20.880 --> 00:31:22.520]  有一个人和他说
[00:31:22.520 --> 00:31:24.400]  主耶稣
[00:31:24.400 --> 00:31:25.800]  我听见你说道
[00:31:25.800 --> 00:31:28.600]  你好像说道闸门很小
[00:31:28.600 --> 00:31:30.680]  不是那么多人能够得救
[00:31:30.680 --> 00:31:31.640]  我想印证一下
[00:31:31.640 --> 00:31:34.880]  是不是真的这样
[00:31:34.880 --> 00:31:36.800]  耶稣基督怎么说的
[00:31:36.800 --> 00:31:39.480]  他说你们要留意的是
[00:31:39.480 --> 00:31:41.440]  耶稣基督和众人说
[00:31:41.440 --> 00:31:43.240]  那些根本都不是基督徒
[00:31:43.240 --> 00:31:45.920]  你们要努力进闸门
[00:31:45.920 --> 00:31:47.160]  我告诉你们
[00:31:47.160 --> 00:31:49.720]  将来有许多人想要进去
[00:31:49.720 --> 00:31:52.800]  却是不能
[00:31:52.800 --> 00:31:55.320]  找到那道闸门已经烂了
[00:31:55.320 --> 00:31:57.200]  耶稣基督还说什么
[00:31:57.200 --> 00:32:00.040]  不是每个人找到都能进去的
[00:32:00.040 --> 00:32:02.720]  你要努力你才能进去
[00:32:02.720 --> 00:32:04.480]  你不努力
[00:32:04.480 --> 00:32:06.560]  扔下你自我自私的东西
[00:32:06.560 --> 00:32:09.560]  你都不能进去
[00:32:09.560 --> 00:32:11.440]  耶稣基督不是说那道阔门
[00:32:11.440 --> 00:32:13.880]  那道阔门那些是不得救的人
[00:32:13.880 --> 00:32:17.600]  他是说以为自己找到的人
[00:32:17.600 --> 00:32:19.600]  你把你的东西都留下了
[00:32:19.600 --> 00:32:22.040]  你都不能进去
[00:32:22.040 --> 00:32:25.200]  有很多人会有一个错觉
[00:32:25.200 --> 00:32:26.800]  是自己已经找到
[00:32:26.800 --> 00:32:29.880]  甚至有错觉自己已经进去了
[00:32:29.880 --> 00:32:31.320]  但是耶稣基督说
[00:32:31.320 --> 00:32:32.680]  你不努力的话
[00:32:32.680 --> 00:32:34.520]  你不能够进去
[00:32:34.520 --> 00:32:37.480]  不是一件那么容易的事
[00:32:37.480 --> 00:32:38.680]  很多时候我们做基督徒
[00:32:38.680 --> 00:32:40.720]  做得很简单很容易
[00:32:40.720 --> 00:32:42.760]  不是那么容易的
[00:32:42.760 --> 00:32:46.720]  我们从小我们的文化是怎么教我们的
[00:32:46.720 --> 00:32:48.920]  人不为己是怎样的
[00:32:48.920 --> 00:32:51.000]  天诛地灭
[00:32:51.000 --> 00:32:54.520]  全部都是自我自私的教导
[00:32:54.520 --> 00:32:55.640]  但是耶稣基督说什么
[00:32:55.640 --> 00:32:59.400]  要写记要天天背着自己的十字架
[00:32:59.400 --> 00:33:01.480]  来跟随耶稣基督
[00:33:01.480 --> 00:33:03.960]  我们每个人信了耶稣基督都好
[00:33:03.960 --> 00:33:04.920]  我们高高在上
[00:33:04.920 --> 00:33:07.760]  坐在自己的王位上
[00:33:07.760 --> 00:33:08.960]  我们应该下来
[00:33:08.960 --> 00:33:11.320]  让耶稣基督坐在王位上
[00:33:11.320 --> 00:33:15.720]  我们自己背着十字架来跟随祂
[00:33:15.720 --> 00:33:18.120]  耶稣基督说那道闸门
[00:33:18.120 --> 00:33:20.480]  找到也难
[00:33:20.480 --> 00:33:22.800]  你们想进去没有那么容易
[00:33:22.800 --> 00:33:26.680]  要努力进入这道闸门
[00:33:26.680 --> 00:33:30.880]  我和大家都说过很多次我爸爸的事
[00:33:30.880 --> 00:33:33.080]  我爸爸是到了他临死
[00:33:33.080 --> 00:33:36.120]  才相信接受耶稣基督
[00:33:36.120 --> 00:33:38.080]  我每次在他没死之前
[00:33:38.080 --> 00:33:39.000]  我每次见到他
[00:33:39.000 --> 00:33:40.640]  我就和他传福音
[00:33:40.640 --> 00:33:43.640]  但是他都非常非常反感
[00:33:43.640 --> 00:33:46.280]  他最喜欢和我说的是什么
[00:33:46.280 --> 00:33:48.560]  他说你们这些基督徒
[00:33:48.560 --> 00:33:50.960]  如果个个都能够自己相信
[00:33:50.960 --> 00:33:52.720]  自己信主就能进入天堂
[00:33:52.720 --> 00:33:55.480]  天堂爆棚了他说
[00:33:55.480 --> 00:33:58.320]  天堂爆棚了
[00:33:58.320 --> 00:34:00.960]  个个说你信的都能够进入天国
[00:34:00.960 --> 00:34:02.760]  还不爆棚
[00:34:02.760 --> 00:34:04.800]  我爸爸没读过神学
[00:34:04.800 --> 00:34:06.440]  但是他所说的
[00:34:06.440 --> 00:34:08.400]  正是耶稣基督所说的
[00:34:08.400 --> 00:34:11.680]  找到那道闸门已经不容易了
[00:34:11.680 --> 00:34:15.920]  我们有没有努力尝试进入这道闸门
[00:34:15.920 --> 00:34:17.720]  还是我们以为我们已经找到了
[00:34:17.720 --> 00:34:18.640]  我们得到了
[00:34:18.640 --> 00:34:22.600]  我们就放弃
[00:34:22.600 --> 00:34:26.720]  撒旦是有不同的战略的
[00:34:26.720 --> 00:34:29.480]  撒旦其中一个战略是什么
[00:34:29.480 --> 00:34:31.360]  压迫基督教
[00:34:31.360 --> 00:34:33.440]  攻击基督教
[00:34:33.440 --> 00:34:35.440]  但是成不成功
[00:34:35.440 --> 00:34:36.800]  不成功
[00:34:36.800 --> 00:34:38.200]  为什么不成功
[00:34:38.200 --> 00:34:39.800]  越是压迫基督教的时候
[00:34:39.800 --> 00:34:41.680]  越是兴旺基督教
[00:34:41.680 --> 00:34:43.160]  不成功
[00:34:43.160 --> 00:34:44.360]  撒旦有第二种
[00:34:44.360 --> 00:34:44.920]  他怎样
[00:34:44.920 --> 00:34:47.240]  他毁谤基督教
[00:34:47.240 --> 00:34:48.160]  你们基督教
[00:34:48.160 --> 00:34:50.120]  你们信的东西全部是错的
[00:34:50.120 --> 00:34:51.720]  全部都是幻影来的
[00:34:51.720 --> 00:34:53.120]  没用的
[00:34:53.120 --> 00:34:55.600]  甚至没有耶稣基督
[00:34:55.600 --> 00:34:58.480]  你们的救赎全部都是假的
[00:34:58.480 --> 00:35:00.480]  就算有耶稣基督
[00:35:00.480 --> 00:35:01.800]  他没有钉十字架
[00:35:01.800 --> 00:35:05.000]  他和玛利亚结了婚生子
[00:35:05.000 --> 00:35:06.360]  会毁谤基督教
[00:35:06.360 --> 00:35:08.400]  会毁谤耶稣基督
[00:35:08.400 --> 00:35:09.120]  但是有没有用
[00:35:09.120 --> 00:35:10.360]  没有用
[00:35:10.360 --> 00:35:13.240]  圣经有云彩一般的见证
[00:35:13.240 --> 00:35:15.840]  是耶稣基督的寓言
[00:35:15.840 --> 00:35:18.720]  耶稣基督每一样都实验了
[00:35:18.720 --> 00:35:20.160]  这个可能性
[00:35:20.160 --> 00:35:21.000]  你走下计计
[00:35:21.000 --> 00:35:22.320]  有人说等于是
[00:35:22.320 --> 00:35:24.400]  将所有飞机的零件
[00:35:24.400 --> 00:35:27.560]  突然间扔到一个垃圾堆里
[00:35:27.560 --> 00:35:30.080]  突然间变成一部747出来
[00:35:30.080 --> 00:35:31.480]  这个机会是这么小的
[00:35:31.480 --> 00:35:32.160]  这么微的
[00:35:32.160 --> 00:35:35.280]  全部关于耶稣基督的寓言
[00:35:35.280 --> 00:35:37.400]  都是认验了
[00:35:37.400 --> 00:35:39.160]  上一次和大家说什么
[00:35:39.160 --> 00:35:40.480]  日月升缩
[00:35:40.480 --> 00:35:44.080]  都是传扬基督的救恩
[00:35:44.080 --> 00:35:47.520]  耶稣基督和祂救恩有关的日子
[00:35:47.520 --> 00:35:49.280]  无论是祂的生日
[00:35:49.280 --> 00:35:50.080]  祂的死
[00:35:50.080 --> 00:35:51.160]  祂的复活
[00:35:51.160 --> 00:35:52.440]  天上的太阳
[00:35:52.440 --> 00:35:53.520]  月亮星星
[00:35:53.520 --> 00:35:55.960]  都出现了非常不尋常
[00:35:55.960 --> 00:35:57.920]  非常奇怪的事
[00:35:57.920 --> 00:36:00.440]  令你不能够不承认
[00:36:00.440 --> 00:36:03.200]  耶稣基督就是真正的救主
[00:36:03.200 --> 00:36:06.160]  伪判都不能够达到祂的目的
[00:36:06.160 --> 00:36:08.160]  都不能够成功
[00:36:08.160 --> 00:36:11.400]  但是撒旦有个很成功的战略
[00:36:11.400 --> 00:36:13.040]  这个战略是什么
[00:36:13.040 --> 00:36:17.080]  将基督教成为包容化
[00:36:17.080 --> 00:36:20.560]  将基督教成为普及化
[00:36:20.560 --> 00:36:22.480]  怎样叫做普及化
[00:36:22.480 --> 00:36:25.080]  就是说服我们的基督徒
[00:36:25.080 --> 00:36:26.520]  令我们想
[00:36:26.520 --> 00:36:28.600]  每个人能够口里承认
[00:36:28.600 --> 00:36:30.400]  耶稣基督是救主
[00:36:30.400 --> 00:36:32.080]  这样就能够得救了
[00:36:32.080 --> 00:36:34.120]  完全不需要写几倍
[00:36:34.120 --> 00:36:35.320]  在自己的十字架内
[00:36:35.320 --> 00:36:36.840]  跟随耶稣基督
[00:36:36.840 --> 00:36:38.200]  完全不需要
[00:36:38.200 --> 00:36:41.520]  完全可以带着自己自私自我
[00:36:41.520 --> 00:36:43.680]  自什么自物的生活
[00:36:43.680 --> 00:36:44.960]  继续这样过
[00:36:44.960 --> 00:36:46.000]  但是就说
[00:36:46.000 --> 00:36:47.800]  我承认耶稣基督是救主
[00:36:47.800 --> 00:36:50.680]  我已经得救了
[00:36:50.680 --> 00:36:53.400]  他这个战略很可怕
[00:36:53.400 --> 00:36:55.800]  令到人个个都以为
[00:36:55.800 --> 00:36:57.400]  很多的基督徒都以为
[00:36:57.400 --> 00:36:59.520]  自己已经找到闸门
[00:36:59.520 --> 00:37:04.120]  甚至已经进入了这道闸门
[00:37:04.120 --> 00:37:06.320]  我们要很小心
[00:37:06.320 --> 00:37:08.400]  他压迫基督教
[00:37:08.400 --> 00:37:12.040]  他伪旁基督教都不成功
[00:37:12.040 --> 00:37:13.640]  最后的战略是什么
[00:37:13.640 --> 00:37:16.920]  鼓励更多人相信耶稣基督
[00:37:16.920 --> 00:37:19.240]  但是用的方法是什么
[00:37:19.240 --> 00:37:21.920]  是体贴人的意思的方法
[00:37:21.920 --> 00:37:24.640]  不是体贴神的意思的方法
[00:37:24.640 --> 00:37:26.320]  一切都是自我的
[00:37:26.320 --> 00:37:27.720]  你可以信基督之后
[00:37:27.720 --> 00:37:29.560]  仍然过着自我的生活
[00:37:29.560 --> 00:37:30.760]  没问题
[00:37:30.760 --> 00:37:33.400]  你能够得救
[00:37:33.400 --> 00:37:34.840]  这个很可怕
[00:37:34.840 --> 00:37:38.880]  我们要很小心很小心
