
[00:00:00.000 --> 00:00:05.120]  各位親愛的兄弟姐妹 平安
[00:23:31.760 --> 00:23:33.760]  而這件事
[00:23:33.760 --> 00:23:35.760]  三天之後完全一式一樣
[00:23:35.760 --> 00:23:37.760]  好像藥室解夢一樣
[00:23:37.760 --> 00:23:39.760]  就是這樣發生
[00:23:39.760 --> 00:23:41.760]  這個恩賜
[00:23:41.760 --> 00:23:43.760]  是誰來的呢
[00:23:43.760 --> 00:23:45.760]  如果不是神介入
[00:23:45.760 --> 00:23:47.760]  怎麼可能
[00:23:47.760 --> 00:23:49.760]  他有這個恩賜
[00:23:49.760 --> 00:23:51.760]  連藥室都說
[00:23:51.760 --> 00:23:53.760]  這個是神告訴他的
[00:23:53.760 --> 00:23:55.760]  然後我們再看看
[00:23:55.760 --> 00:23:59.760]  怎樣服好呢
[00:23:59.760 --> 00:24:01.760]  一方面
[00:24:01.760 --> 00:24:03.760]  是神的介入
[00:24:03.760 --> 00:24:05.760]  神的一年
[00:24:05.760 --> 00:24:07.760]  第二部分
[00:24:07.760 --> 00:24:09.760]  是人對神的信心
[00:24:09.760 --> 00:24:11.760]  是相輔相成的
[00:24:11.760 --> 00:24:13.760]  沒錯
[00:24:13.760 --> 00:24:15.760]  藥室解夢的恩賜
[00:24:15.760 --> 00:24:17.760]  是神給的
[00:24:17.760 --> 00:24:19.760]  所有的機遇
[00:24:19.760 --> 00:24:21.760]  是神預備的
[00:24:21.760 --> 00:24:23.760]  但藥室
[00:24:23.760 --> 00:24:25.760]  為什麼能夠用到
[00:24:25.760 --> 00:24:27.760]  這些恩賜為自己解圍
[00:24:27.760 --> 00:24:29.760]  又能夠將逆境
[00:24:29.760 --> 00:24:31.760]  變成一個順境呢
[00:24:31.760 --> 00:24:35.760]  首先
[00:24:35.760 --> 00:24:37.760]  藥室對神的信心
[00:24:37.760 --> 00:24:39.760]  是非常明顯的
[00:24:39.760 --> 00:24:41.760]  第二
[00:24:41.760 --> 00:24:43.760]  不要忘記
[00:24:43.760 --> 00:24:45.760]  他對人的需要感
[00:24:45.760 --> 00:24:47.760]  是非常廣蕊
[00:24:47.760 --> 00:24:49.760]  他雖然在坐牢
[00:24:49.760 --> 00:24:51.760]  在監倉內
[00:24:51.760 --> 00:24:53.760]  但他沒有停過
[00:24:53.760 --> 00:24:55.760]  關心人的需要
[00:24:55.760 --> 00:24:57.760]  包括和他一起坐牢的人
[00:24:57.760 --> 00:24:59.760]  我們看看
[00:24:59.760 --> 00:25:01.760]  四十章第六節
[00:25:01.760 --> 00:25:03.760]  當這兩個人
[00:25:03.760 --> 00:25:05.760]  就是善長和酒正
[00:25:05.760 --> 00:25:07.760]  被抓到監倉坐牢的時候
[00:25:07.760 --> 00:25:09.760]  第六節
[00:25:09.760 --> 00:25:11.760]  到了早晨
[00:25:11.760 --> 00:25:13.760]  藥室進到他們那裡
[00:25:13.760 --> 00:25:15.760]  見他們有神
[00:25:15.760 --> 00:25:19.760]  見他們有仇恨的樣子
[00:25:19.760 --> 00:25:21.760]  你看到
[00:25:21.760 --> 00:25:23.760]  第一是早晨
[00:25:23.760 --> 00:25:27.760]  是剛剛發了夢
[00:25:27.760 --> 00:25:29.760]  第二天早晨
[00:25:29.760 --> 00:25:33.760]  藥室就進到他們那裡去
[00:25:33.760 --> 00:25:35.760]  你見到他是關心人的
[00:25:35.760 --> 00:25:39.760]  監倉不只是他們兩個
[00:25:39.760 --> 00:25:41.760]  是很多囚犯的
[00:25:41.760 --> 00:25:43.760]  但他竟然是去到他們那裡
[00:25:43.760 --> 00:25:45.760]  第三
[00:25:45.760 --> 00:25:47.760]  他見到他們有仇恨的樣子
[00:25:47.760 --> 00:25:49.760]  觀察入微
[00:25:49.760 --> 00:25:51.760]  他見到他們很不開心
[00:25:51.760 --> 00:25:53.760]  然後第五個方面
[00:25:53.760 --> 00:25:55.760]  他就開聲去關心
[00:25:55.760 --> 00:25:57.760]  去問
[00:25:57.760 --> 00:25:59.760]  你們今天為什麼面帶仇容
[00:25:59.760 --> 00:26:01.760]  你們今天為什麼面帶仇容
[00:26:01.760 --> 00:26:03.760]  你們今天為什麼面帶仇容
[00:26:03.760 --> 00:26:05.760]  你們今天為什麼面帶仇容
[00:26:05.760 --> 00:26:07.760]  你們今天為什麼面帶仇容
[00:26:07.760 --> 00:26:09.760]  你們今天為什麼面帶仇容
[00:26:09.760 --> 00:26:11.760]  你們今天為什麼面帶仇容
[00:26:11.760 --> 00:26:13.760]  各位
[00:26:13.760 --> 00:26:15.760]  各位
[00:26:15.760 --> 00:26:17.760]  如果你是一個囚犯
[00:26:17.760 --> 00:26:19.760]  如果你是一個囚犯
[00:26:19.760 --> 00:26:21.760]  你見到管理你的那個人
[00:26:21.760 --> 00:26:23.760]  你見到管理你的那個人
[00:26:23.760 --> 00:26:25.760]  是這個監獄長
[00:26:25.760 --> 00:26:27.760]  來管理你們的那個人
[00:26:27.760 --> 00:26:29.760]  來管理你們的那個人
[00:26:29.760 --> 00:26:31.760]  他這樣關心你
[00:26:31.760 --> 00:26:33.760]  你會不會將你們的
[00:26:33.760 --> 00:26:35.760]  心裡面的
[00:26:35.760 --> 00:26:37.760]  玩戲憂慮
[00:26:37.760 --> 00:26:39.760]  告訴他
[00:26:39.760 --> 00:26:41.760]  各位靖姐妹
[00:26:41.760 --> 00:26:43.760]  你見到一個
[00:26:43.760 --> 00:26:45.760]  真正
[00:26:45.760 --> 00:26:47.760]  能夠經歷
[00:26:47.760 --> 00:26:49.760]  馮保、經歷醫治的人
[00:26:49.760 --> 00:26:51.760]  的信心
[00:26:51.760 --> 00:26:53.760]  不只是一個講字
[00:26:53.760 --> 00:26:55.760]  他有行動
[00:26:55.760 --> 00:26:57.760]  他有行動
[00:26:57.760 --> 00:26:59.760]  他認定神
[00:26:59.760 --> 00:27:01.760]  介入整個過程
[00:27:01.760 --> 00:27:03.760]  但是人對信心
[00:27:03.760 --> 00:27:05.760]  是非常重要
[00:27:05.760 --> 00:27:07.760]  但是人對信心
[00:27:07.760 --> 00:27:09.760]  是非常重要
[00:27:09.760 --> 00:27:11.760]  是一定需要行為
[00:27:11.760 --> 00:27:13.760]  相輔相成
[00:27:13.760 --> 00:27:17.760]  所以有這樣的緣故
[00:27:17.760 --> 00:27:19.760]  但是透過這個機緣巧合
[00:27:19.760 --> 00:27:21.760]  是令到
[00:27:21.760 --> 00:27:23.760]  酒正、善長
[00:27:23.760 --> 00:27:25.760]  兩個經歷了
[00:27:25.760 --> 00:27:27.760]  虐室的解夢
[00:27:27.760 --> 00:27:29.760]  百分之一百多
[00:27:29.760 --> 00:27:31.760]  百分之一百多
[00:27:31.760 --> 00:27:33.760]  後來酒正
[00:27:33.760 --> 00:27:35.760]  就恢復原職
[00:27:35.760 --> 00:27:37.760]  但是他有一樣東西搞錯
[00:27:37.760 --> 00:27:39.760]  就是忘記了
[00:27:39.760 --> 00:27:41.760]  虐室告訴酒正
[00:27:41.760 --> 00:27:45.760]  如果你恢復原職的時候
[00:27:45.760 --> 00:27:49.760]  麻煩你在法老的面前
[00:27:49.760 --> 00:27:51.760]  來為我說
[00:27:51.760 --> 00:27:53.760]  我是冤枉的
[00:27:53.760 --> 00:27:55.760]  我沒有做過任何一些事
[00:27:55.760 --> 00:27:57.760]  令他要抓我坐牢
[00:27:57.760 --> 00:27:59.760]  我沒有犯過錯
[00:27:59.760 --> 00:28:01.760]  我希望你可以和法老
[00:28:01.760 --> 00:28:03.760]  為我申冤
[00:28:03.760 --> 00:28:05.760]  為我申冤
[00:28:05.760 --> 00:28:07.760]  怎知酒正恢復原職之後
[00:28:07.760 --> 00:28:09.760]  甚麼都忘記了
[00:28:09.760 --> 00:28:11.760]  連這個都忘記了
[00:28:11.760 --> 00:28:13.760]  直到何時呢?
[00:28:13.760 --> 00:28:15.760]  直到後來
[00:28:15.760 --> 00:28:17.760]  法老做了一個夢
[00:28:17.760 --> 00:28:19.760]  他才問來問去
[00:28:19.760 --> 00:28:21.760]  都沒有人懂得為他解答
[00:28:21.760 --> 00:28:25.760]  那個夢到底是甚麼意思?
[00:28:25.760 --> 00:28:27.760]  酒正才突然想起
[00:28:27.760 --> 00:28:31.760]  一個解夢王虐室
[00:28:31.760 --> 00:28:33.760]  在監獄
[00:28:33.760 --> 00:28:35.760]  所以
[00:28:35.760 --> 00:28:37.760]  他都說這是他的錯
[00:28:37.760 --> 00:28:39.760]  他和法老說
[00:28:39.760 --> 00:28:41.760]  我錯了
[00:28:41.760 --> 00:28:43.760]  我應該記起這個事
[00:28:43.760 --> 00:28:45.760]  我早就告訴你
[00:28:45.760 --> 00:28:47.760]  你不用浪費時間
[00:28:47.760 --> 00:28:49.760]  但我現在仍然要推介
[00:28:49.760 --> 00:28:51.760]  有一個解夢非常有智慧的人
[00:28:51.760 --> 00:28:53.760]  我將他介紹給你
[00:28:53.760 --> 00:28:55.760]  因為這樣
[00:28:55.760 --> 00:28:57.760]  虐室就能夠直接去到法老那裡
[00:28:57.760 --> 00:28:59.760]  為法老解夢
[00:28:59.760 --> 00:29:05.760]  這個也導致虐室平步青雲
[00:29:05.760 --> 00:29:07.760]  本來是潛龍勿用
[00:29:07.760 --> 00:29:09.760]  接著去到解夢
[00:29:09.760 --> 00:29:11.760]  就現龍在田
[00:29:11.760 --> 00:29:13.760]  最後
[00:29:13.760 --> 00:29:15.760]  法老因為從未見過
[00:29:15.760 --> 00:29:17.760]  這麼有智慧的人
[00:29:17.760 --> 00:29:19.760]  不單解到夢
[00:29:19.760 --> 00:29:21.760]  甚至連怎樣去執行
[00:29:21.760 --> 00:29:23.760]  這個夢帶來的東西
[00:29:23.760 --> 00:29:25.760]  怎樣作最壞的打算
[00:29:25.760 --> 00:29:27.760]  怎樣作最好的準備
[00:29:27.760 --> 00:29:29.760]  他都全部都清清楚楚
[00:29:29.760 --> 00:29:31.760]  是因為這樣的緣故
[00:29:31.760 --> 00:29:33.760]  一下就將虐室
[00:29:33.760 --> 00:29:35.760]  升為他們一國的宰相
[00:29:35.760 --> 00:29:37.760]  叫他幫法老手
[00:29:37.760 --> 00:29:39.760]  去治理埃及的儲備
[00:29:39.760 --> 00:29:41.760]  這個非常重
[00:29:41.760 --> 00:29:43.760]  接著
[00:29:43.760 --> 00:29:45.760]  馮保不單是恩典
[00:29:45.760 --> 00:29:47.760]  神的恩典
[00:29:47.760 --> 00:29:49.760]  又不單是人自己本身
[00:29:49.760 --> 00:29:51.760]  去做的事情
[00:29:51.760 --> 00:29:53.760]  他也做了很多
[00:29:53.760 --> 00:29:55.760]  他做了很多
[00:29:55.760 --> 00:29:57.760]  是人自己本身
[00:29:57.760 --> 00:29:59.760]  去掌握神的恩典
[00:29:59.760 --> 00:30:01.760]  來對人有禮
[00:30:01.760 --> 00:30:03.760]  對人有關心
[00:30:03.760 --> 00:30:05.760]  又能善用他的恩賜
[00:30:05.760 --> 00:30:07.760]  去幫人排難解分
[00:30:07.760 --> 00:30:09.760]  還有一件事
[00:30:09.760 --> 00:30:11.760]  關係的馮保
[00:30:11.760 --> 00:30:13.760]  傷害的馮保
[00:30:13.760 --> 00:30:15.760]  都是需要
[00:30:15.760 --> 00:30:17.760]  但犯錯的人
[00:30:17.760 --> 00:30:19.760]  他們起碼有個保護
[00:30:19.760 --> 00:30:21.760]  他們起碼有個保護
[00:30:21.760 --> 00:30:23.760]  但犯錯的人
[00:30:23.760 --> 00:30:25.760]  他們起碼有個懊悔
[00:30:25.760 --> 00:30:27.760]  如果犯錯的人
[00:30:27.760 --> 00:30:29.760]  一直沒有懊悔的心
[00:30:29.760 --> 00:30:31.760]  關係
[00:30:31.760 --> 00:30:33.760]  很難復補
[00:30:33.760 --> 00:30:35.760]  因為這個關係
[00:30:35.760 --> 00:30:37.760]  是雙方面
[00:30:37.760 --> 00:30:39.760]  不是單方面
[00:30:39.760 --> 00:30:41.760]  是因為這樣的緣故
[00:30:41.760 --> 00:30:43.760]  如果我們曾經憎恨過人
[00:30:43.760 --> 00:30:45.760]  你自己做錯的事
[00:30:45.760 --> 00:30:47.760]  你不去懊悔自己所做
[00:30:47.760 --> 00:30:49.760]  不將你的憎恨放下
[00:30:49.760 --> 00:30:51.760]  我們是很難
[00:30:51.760 --> 00:30:53.760]  很難復補這個關係
[00:30:53.760 --> 00:30:57.760]  我們看到犯錯的人
[00:30:57.760 --> 00:30:59.760]  有懊悔的心
[00:30:59.760 --> 00:31:01.760]  當然是弱勢
[00:31:01.760 --> 00:31:03.760]  自己運用他的智慧
[00:31:03.760 --> 00:31:05.760]  讓這些兄弟
[00:31:05.760 --> 00:31:07.760]  將他的實情
[00:31:07.760 --> 00:31:09.760]  說出來
[00:31:09.760 --> 00:31:11.760]  所以這個詳細的情形
[00:31:11.760 --> 00:31:13.760]  我今天就不會和大家分享
[00:31:13.760 --> 00:31:15.760]  不過在整個過程
[00:31:15.760 --> 00:31:17.760]  來來去去
[00:31:17.760 --> 00:31:19.760]  很多東西
[00:31:19.760 --> 00:31:21.760]  弱勢都是直接反接
[00:31:21.760 --> 00:31:23.760]  然後讓他的兄弟
[00:31:23.760 --> 00:31:25.760]  知道他自己做錯
[00:31:25.760 --> 00:31:27.760]  弱勢就是要看到
[00:31:27.760 --> 00:31:29.760]  這班兄弟
[00:31:29.760 --> 00:31:31.760]  真是有懊悔的心
[00:31:31.760 --> 00:31:33.760]  結果真是這樣
[00:31:33.760 --> 00:31:35.760]  經過一段時間
[00:31:35.760 --> 00:31:39.760]  然後
[00:31:39.760 --> 00:31:41.760]  大家已不知
[00:31:41.760 --> 00:31:43.760]  將一些東西塞在其中一個人
[00:31:43.760 --> 00:31:45.760]  那些籃子裏
[00:31:45.760 --> 00:31:47.760]  塞在每個人的籃子
[00:31:47.760 --> 00:31:49.760]  然後又要問
[00:31:49.760 --> 00:31:51.760]  你説有一個最小的弟弟
[00:31:51.760 --> 00:31:53.760]  為甚麼他不在
[00:31:53.760 --> 00:31:55.760]  然後就說除非他來
[00:31:55.760 --> 00:31:57.760]  如果不是的話
[00:31:57.760 --> 00:31:59.760]  你想再扔糧不用指望
[00:31:59.760 --> 00:32:01.760]  他一定要將最小的弟弟
[00:32:01.760 --> 00:32:03.760]  來
[00:32:03.760 --> 00:32:05.760]  最後他的哥哥
[00:32:05.760 --> 00:32:07.760]  很艱難
[00:32:07.760 --> 00:32:09.760]  才能夠求他爸爸
[00:32:09.760 --> 00:32:11.760]  肯讓最小的弟弟
[00:32:11.760 --> 00:32:13.760]  田雅文跟他們
[00:32:13.760 --> 00:32:15.760]  而跟他們來之後
[00:32:15.760 --> 00:32:17.760]  弱勢又用一些
[00:32:17.760 --> 00:32:19.760]  絞計
[00:32:19.760 --> 00:32:21.760]  將他們的金杯
[00:32:21.760 --> 00:32:23.760]  塞在弟弟的包袱裏
[00:32:23.760 --> 00:32:25.760]  塞在弟弟的包袱裏
[00:32:25.760 --> 00:32:27.760]  然後就說
[00:32:27.760 --> 00:32:29.760]  他自己不見了
[00:32:29.760 --> 00:32:31.760]  一個金具價值的
[00:32:31.760 --> 00:32:33.760]  一個紀念價值的
[00:32:33.760 --> 00:32:35.760]  一個這樣的杯
[00:32:35.760 --> 00:32:37.760]  一定是你們有人拿了
[00:32:37.760 --> 00:32:39.760]  個個都目瞪口呆
[00:32:39.760 --> 00:32:41.760]  沒有啊!我們絕對不會拿你的東西
[00:32:41.760 --> 00:32:43.760]  誰知最後就找到
[00:32:43.760 --> 00:32:45.760]  田雅文的包袱裏
[00:32:45.760 --> 00:32:47.760]  哇!那些哥哥就害怕了
[00:32:47.760 --> 00:32:49.760]  然後就說
[00:32:49.760 --> 00:32:51.760]  親情流露
[00:32:51.760 --> 00:32:53.760]  親情流露
[00:32:53.760 --> 00:32:55.760]  親情流露
[00:32:55.760 --> 00:32:57.760]  這個流露
[00:32:57.760 --> 00:32:59.760]  就令到猶大本身
[00:32:59.760 --> 00:33:01.760]  去求約生
[00:33:01.760 --> 00:33:03.760]  我們真的沒有做過
[00:33:03.760 --> 00:33:05.760]  但是如果真的要
[00:33:05.760 --> 00:33:07.760]  留一個人困在監獄裏
[00:33:07.760 --> 00:33:09.760]  然後等爸爸
[00:33:09.760 --> 00:33:11.760]  和我們一起來的話
[00:33:11.760 --> 00:33:13.760]  我寧願不是他
[00:33:13.760 --> 00:33:15.760]  我寧願我自己留在這裏
[00:33:15.760 --> 00:33:17.760]  你困我在這裏
[00:33:17.760 --> 00:33:19.760]  你困我到何時
[00:33:19.760 --> 00:33:21.760]  我都無所謂
[00:33:21.760 --> 00:33:23.760]  但是如果爸爸見不到
[00:33:23.760 --> 00:33:25.760]  最小的兒子回去
[00:33:25.760 --> 00:33:27.760]  他一定會
[00:33:27.760 --> 00:33:29.760]  死得很慘
[00:33:29.760 --> 00:33:33.760]  你可能見不到他
[00:33:33.760 --> 00:33:35.760]  他會死的
[00:33:35.760 --> 00:33:37.760]  所以求你
[00:33:37.760 --> 00:33:39.760]  你就讓我在這個地方
[00:33:39.760 --> 00:33:41.760]  替他坐牢
[00:33:41.760 --> 00:33:43.760]  約瑟是因為這樣
[00:33:43.760 --> 00:33:45.760]  這種手足情
[00:33:45.760 --> 00:33:47.760]  特別是因為猶大
[00:33:47.760 --> 00:33:49.760]  他肯代替
[00:33:49.760 --> 00:33:51.760]  肯代替
[00:33:51.760 --> 00:33:53.760]  田雅文
[00:33:53.760 --> 00:33:55.760]  去坐牢
[00:33:55.760 --> 00:33:57.760]  他受感動 最後兄弟相認
[00:33:57.760 --> 00:33:59.760]  在這個相認裏
[00:33:59.760 --> 00:34:01.760]  我們看見
[00:34:01.760 --> 00:34:03.760]  約瑟的哥哥一個個
[00:34:03.760 --> 00:34:05.760]  非常驚慌
[00:34:05.760 --> 00:34:07.760]  但是在這個驚慌裏
[00:34:07.760 --> 00:34:09.760]  他們自己都知道
[00:34:09.760 --> 00:34:11.760]  自己做錯了
[00:34:11.760 --> 00:34:15.760]  我們再來看
[00:34:15.760 --> 00:34:17.760]  聖經在哪個地方
[00:34:17.760 --> 00:34:19.760]  讓我們看見
[00:34:19.760 --> 00:34:21.760]  他們知道自己做錯了
[00:34:21.760 --> 00:34:23.760]  後來
[00:34:23.760 --> 00:34:27.760]  約瑟
[00:34:27.760 --> 00:34:29.760]  就叫所有站在那裏的人
[00:34:29.760 --> 00:34:33.760]  走開
[00:34:33.760 --> 00:34:35.760]  所有埃及的兵兵
[00:34:35.760 --> 00:34:37.760]  走開
[00:34:37.760 --> 00:34:39.760]  暗衛軍走開
[00:34:39.760 --> 00:34:41.760]  服侍的侍從走開
[00:34:41.760 --> 00:34:43.760]  他在他兄弟的面前
[00:34:43.760 --> 00:34:45.760]  放聲大哭
[00:34:45.760 --> 00:34:47.760]  埃及人和法老
[00:34:47.760 --> 00:34:49.760]  家裏的人都聽見了
[00:34:49.760 --> 00:34:51.760]  然後他對他的兄弟說
[00:34:51.760 --> 00:34:53.760]  我就是約瑟
[00:34:53.760 --> 00:34:55.760]  我的父親
[00:34:55.760 --> 00:34:57.760]  還在這裏賣
[00:34:57.760 --> 00:34:59.760]  我就是你們賣到
[00:34:59.760 --> 00:35:01.760]  這個地方來的
[00:35:01.760 --> 00:35:03.760]  兄弟約瑟
[00:35:03.760 --> 00:35:05.760]  非常清楚
[00:35:05.760 --> 00:35:07.760]  我是你們的兄弟約瑟
[00:35:07.760 --> 00:35:09.760]  是你們賣到來埃及的
[00:35:09.760 --> 00:35:11.760]  但是另一方面
[00:35:11.760 --> 00:35:13.760]  因為看見他們自己驚慌
[00:35:13.760 --> 00:35:15.760]  所以他就安慰他們
[00:35:15.760 --> 00:35:17.760]  你們不要因為
[00:35:17.760 --> 00:35:19.760]  將我賣到這裏就自憂自恨
[00:35:19.760 --> 00:35:21.760]  這個是神
[00:35:21.760 --> 00:35:23.760]  差我在你們
[00:35:23.760 --> 00:35:25.760]  之前來這裏
[00:35:25.760 --> 00:35:27.760]  目的是要保存生命
[00:35:27.760 --> 00:35:31.760]  有人說
[00:35:31.760 --> 00:35:33.760]  你要forgive
[00:35:33.760 --> 00:35:35.760]  你就需要forget
[00:35:35.760 --> 00:35:37.760]  但實際上
[00:35:37.760 --> 00:35:39.760]  我的經歷
[00:35:39.760 --> 00:35:41.760]  告訴我
[00:35:41.760 --> 00:35:43.760]  被傷害過的歷史
[00:35:43.760 --> 00:35:47.760]  我們一世
[00:35:47.760 --> 00:35:49.760]  可能都無法忘記
[00:35:49.760 --> 00:35:53.760]  但是
[00:35:53.760 --> 00:35:55.760]  約瑟給我們看到的出路
[00:35:55.760 --> 00:35:57.760]  不是要forget
[00:35:57.760 --> 00:35:59.760]  而是用一種
[00:35:59.760 --> 00:36:01.760]  不同的interpretation
[00:36:01.760 --> 00:36:03.760]  不同的解釋
[00:36:03.760 --> 00:36:05.760]  解釋我們的經歷
[00:36:05.760 --> 00:36:09.760]  他在哪裏看到呢?
[00:36:09.760 --> 00:36:11.760]  約瑟說
[00:36:11.760 --> 00:36:13.760]  你們不要因為賣我來這裏就自憂自恨
[00:36:13.760 --> 00:36:15.760]  約瑟說
[00:36:15.760 --> 00:36:17.760]  不是你們賣我來這裏
[00:36:17.760 --> 00:36:19.760]  而是神差我
[00:36:19.760 --> 00:36:21.760]  在你們之前
[00:36:21.760 --> 00:36:23.760]  來到這裏
[00:36:23.760 --> 00:36:25.760]  目的是要保存生命
[00:36:25.760 --> 00:36:27.760]  接著
[00:36:27.760 --> 00:36:29.760]  去到
[00:36:29.760 --> 00:36:31.760]  50章
[00:36:31.760 --> 00:36:33.760]  第十五節
[00:36:33.760 --> 00:36:35.760]  約瑟再一次
[00:36:35.760 --> 00:36:37.760]  來表達多一點
[00:36:37.760 --> 00:36:39.760]  給他知道
[00:36:39.760 --> 00:36:41.760]  約瑟的哥哥
[00:36:41.760 --> 00:36:43.760]  看到父親死了
[00:36:43.760 --> 00:36:45.760]  他就說
[00:36:45.760 --> 00:36:47.760]  或者約瑟懷恨我們
[00:36:47.760 --> 00:36:49.760]  會照著我們從前代
[00:36:49.760 --> 00:36:51.760]  他一切的惡
[00:36:51.760 --> 00:36:53.760]  百分之一百報復在我們身上
[00:36:53.760 --> 00:36:55.760]  百分之一百報復在我們身上
[00:36:55.760 --> 00:36:57.760]  他們就
[00:36:57.760 --> 00:36:59.760]  打發人去見約瑟
[00:36:59.760 --> 00:37:01.760]  他說
[00:37:01.760 --> 00:37:03.760]  你爸爸未死而先
[00:37:03.760 --> 00:37:05.760]  吩咐說
[00:37:05.760 --> 00:37:07.760]  你們要對約瑟這樣說
[00:37:07.760 --> 00:37:09.760]  從前
[00:37:09.760 --> 00:37:11.760]  你哥哥惡待你
[00:37:11.760 --> 00:37:13.760]  求你饒恕
[00:37:13.760 --> 00:37:15.760]  他們的過犯和罪惡
[00:37:15.760 --> 00:37:17.760]  如今
[00:37:17.760 --> 00:37:19.760]  求你饒恕你父親
[00:37:19.760 --> 00:37:21.760]  神的僕人的過犯
[00:37:21.760 --> 00:37:23.760]  當這些人
[00:37:23.760 --> 00:37:25.760]  將這番話
[00:37:25.760 --> 00:37:27.760]  告訴約瑟
[00:37:27.760 --> 00:37:29.760]  約瑟就哭了
[00:37:29.760 --> 00:37:31.760]  約瑟就哭了
[00:37:31.760 --> 00:37:33.760]  他的哥哥
[00:37:33.760 --> 00:37:35.760]  在那個時候
[00:37:35.760 --> 00:37:37.760]  就來俯伏在他面前
[00:37:37.760 --> 00:37:39.760]  對他說
[00:37:39.760 --> 00:37:41.760]  我們都是你的僕人
[00:37:41.760 --> 00:37:43.760]  我們都是你的僕人
[00:37:43.760 --> 00:37:45.760]  他很怕約瑟
[00:37:45.760 --> 00:37:47.760]  會沒有忘記
[00:37:47.760 --> 00:37:49.760]  過去的怨恨
[00:37:49.760 --> 00:37:51.760]  會將他們
[00:37:51.760 --> 00:37:53.760]  加之於罪
[00:37:53.760 --> 00:37:55.760]  然後去判他們
[00:37:55.760 --> 00:37:57.760]  但是約瑟
[00:37:57.760 --> 00:37:59.760]  他很清楚
[00:37:59.760 --> 00:38:01.760]  是用神的心意
[00:38:01.760 --> 00:38:03.760]  去看過去的傷害
[00:38:03.760 --> 00:38:05.760]  十九節
[00:38:05.760 --> 00:38:07.760]  約瑟對他們說
[00:38:07.760 --> 00:38:09.760]  你們不要怕
[00:38:09.760 --> 00:38:11.760]  我豈能代替神呢?
[00:38:11.760 --> 00:38:13.760]  從前你們的意思
[00:38:13.760 --> 00:38:15.760]  是要害我
[00:38:15.760 --> 00:38:17.760]  一點都沒有
[00:38:17.760 --> 00:38:19.760]  他們做錯了甚麼?
[00:38:19.760 --> 00:38:21.760]  你們的意思是要害我
[00:38:21.760 --> 00:38:23.760]  但是神的意思
[00:38:23.760 --> 00:38:25.760]  是好的
[00:38:25.760 --> 00:38:27.760]  是要保存我們
[00:38:27.760 --> 00:38:29.760]  全個族很多人的姓名
[00:38:29.760 --> 00:38:31.760]  去成就
[00:38:31.760 --> 00:38:33.760]  今天的光景
[00:38:33.760 --> 00:38:35.760]  然後他就告訴他們
[00:38:35.760 --> 00:38:37.760]  現在你們不要怕
[00:38:37.760 --> 00:38:39.760]  我一定會養活你們
[00:38:39.760 --> 00:38:41.760]  和你們的婦人和孩子
[00:38:41.760 --> 00:38:43.760]  聖經再加一句
[00:38:43.760 --> 00:38:45.760]  是觀察
[00:38:45.760 --> 00:38:47.760]  於是約瑟
[00:38:47.760 --> 00:38:49.760]  用親愛的話
[00:38:49.760 --> 00:38:51.760]  安慰他們
[00:38:51.760 --> 00:38:53.760]  他們很怕
[00:38:53.760 --> 00:38:55.760]  他們仍然有一個心理的病
[00:38:55.760 --> 00:38:57.760]  仍然有這種恐懼症
[00:38:57.760 --> 00:38:59.760]  在他們的裏面
[00:38:59.760 --> 00:39:01.760]  所以他就用親愛的話
[00:39:01.760 --> 00:39:03.760]  安慰他們
[00:39:03.760 --> 00:39:05.760]  叫他們放生
[00:39:05.760 --> 00:39:07.760]  第四個方面
[00:39:07.760 --> 00:39:09.760]  傷害已經造成了
[00:39:09.760 --> 00:39:11.760]  如何可以
[00:39:11.760 --> 00:39:13.760]  逢生逆轉
[00:39:13.760 --> 00:39:15.760]  如何可以逢報呢?
[00:39:15.760 --> 00:39:17.760]  第四個秘訣
[00:39:17.760 --> 00:39:19.760]  就是要緊抓住
[00:39:19.760 --> 00:39:21.760]  神的嬰兒
[00:39:21.760 --> 00:39:23.760]  向前看
[00:39:23.760 --> 00:39:25.760]  不是向後看
[00:39:25.760 --> 00:39:27.760]  而是要向前
[00:39:27.760 --> 00:39:29.760]  你不要看過去
[00:39:29.760 --> 00:39:31.760]  要看將來
[00:39:31.760 --> 00:39:33.760]  盼望
[00:39:33.760 --> 00:39:35.760]  約瑟對他的兄弟說
[00:39:35.760 --> 00:39:37.760]  我就快要死了
[00:39:37.760 --> 00:39:39.760]  但是神一定會看顧你們
[00:39:39.760 --> 00:39:41.760]  領你們從這個地上去
[00:39:41.760 --> 00:39:43.760]  到他起誓所
[00:39:43.760 --> 00:39:45.760]  應許給阿伯拉罕
[00:39:45.760 --> 00:39:47.760]  以撒瓦國之地
[00:39:47.760 --> 00:39:49.760]  然後約瑟就叫
[00:39:49.760 --> 00:39:51.760]  以色列的子孫起誓
[00:39:51.760 --> 00:39:53.760]  神必定
[00:39:53.760 --> 00:39:55.760]  看顧你們
[00:39:55.760 --> 00:39:57.760]  你們要將我的骸骨
[00:39:57.760 --> 00:39:59.760]  從這個地方搬上去
[00:39:59.760 --> 00:40:01.760]  回到巴勒斯坦
[00:40:01.760 --> 00:40:03.760]  就是神
[00:40:03.760 --> 00:40:05.760]  應許給阿伯拉罕
[00:40:05.760 --> 00:40:07.760]  那個地方
