
[00:00:00.000 --> 00:00:06.000]  請姐妹處內平安
[00:24:50.000 --> 00:24:51.000]  不是的
[00:24:51.000 --> 00:24:52.000]  上帝的幫助
[00:24:52.000 --> 00:24:55.000]  有些時候是改正我們的
[00:24:55.000 --> 00:24:58.000]  有些時候是教我們的
[00:24:58.000 --> 00:25:03.000]  所以上帝透過怎樣的幫助
[00:25:03.000 --> 00:25:06.000]  每一個人
[00:25:06.000 --> 00:25:09.000]  這個在上帝的手中
[00:25:09.000 --> 00:25:13.000]  其中一個就是在家庭神學
[00:25:13.000 --> 00:25:18.000]  在家庭婚姻的關係上
[00:25:18.000 --> 00:25:25.000]  顯出上帝創造的心意
[00:25:25.000 --> 00:25:28.000]  這是我們讀《創世紀》開始
[00:25:28.000 --> 00:25:31.000]  神創造天地
[00:25:31.000 --> 00:25:33.000]  是
[00:25:33.000 --> 00:25:35.000]  經文的主題
[00:25:35.000 --> 00:25:38.000]  不只是人
[00:25:38.000 --> 00:25:40.000]  天地萬物
[00:25:40.000 --> 00:25:41.000]  六日創造
[00:25:41.000 --> 00:25:45.000]  所以正常我們解《創世紀》第一第二章
[00:25:45.000 --> 00:25:47.000]  我們很少提到
[00:25:47.000 --> 00:25:49.000]  今天我們所提的
[00:25:49.000 --> 00:25:51.000]  性別神學
[00:25:51.000 --> 00:25:55.000]  但如果我們真的要集中看清楚
[00:25:55.000 --> 00:26:00.000]  男女在創造裏
[00:26:00.000 --> 00:26:03.000]  上帝是怎樣說的呢
[00:26:03.000 --> 00:26:05.000]  我們不要忘記
[00:26:05.000 --> 00:26:06.000]  神說
[00:26:06.000 --> 00:26:08.000]  我照我的形象
[00:26:08.000 --> 00:26:12.000]  做男做女
[00:26:12.000 --> 00:26:14.000]  那些人獨居不好
[00:26:14.000 --> 00:26:16.000]  我不是幫他找個盤
[00:26:16.000 --> 00:26:17.000]  和他一起玩
[00:26:17.000 --> 00:26:18.000]  陪陪他
[00:26:18.000 --> 00:26:19.000]  不是
[00:26:19.000 --> 00:26:21.000]  我要幫助他
[00:26:21.000 --> 00:26:23.000]  上帝說我怎樣幫助他
[00:26:23.000 --> 00:26:25.000]  夏娃
[00:26:25.000 --> 00:26:27.000]  就是亞當
[00:26:27.000 --> 00:26:30.000]  從神而來
[00:26:30.000 --> 00:26:34.000]  有別於他以外的幫助
[00:26:34.000 --> 00:26:36.000]  Opposite to him
[00:26:36.000 --> 00:26:39.000]  所以有些時候是Opposite的
[00:26:39.000 --> 00:26:40.000]  是不同的
[00:26:40.000 --> 00:26:41.000]  所以就吵架
[00:26:41.000 --> 00:26:43.000]  吵架是好的
[00:26:43.000 --> 00:26:45.000]  不是真理越辯越明
[00:26:45.000 --> 00:26:47.000]  看到自己的盲點
[00:26:47.000 --> 00:26:49.000]  原來我是這樣的
[00:26:49.000 --> 00:26:50.000]  是呀
[00:26:50.000 --> 00:26:52.000]  上帝的幫助
[00:26:52.000 --> 00:26:56.000]  出人意表
[00:26:56.000 --> 00:26:59.000]  更加出人意表的
[00:26:59.000 --> 00:27:05.000]  是我想跟著看下去的第三個重點
[00:27:05.000 --> 00:27:08.000]  創世紀沒有停留在創造
[00:27:08.000 --> 00:27:13.000]  它進入到歷史的現實
[00:27:13.000 --> 00:27:15.000]  所以這個書名
[00:27:15.000 --> 00:27:18.000]  只是在中文聖經找到
[00:27:18.000 --> 00:27:26.000]  其實也是翻譯一個先入為主的概念
[00:27:26.000 --> 00:27:30.000]  Genesis不是創世紀嗎
[00:27:30.000 --> 00:27:32.000]  那個不是英文
[00:27:32.000 --> 00:27:41.000]  希臘文是翻譯十一次創世紀的標題句
[00:27:41.000 --> 00:27:45.000]  創造天地的來歷
[00:27:45.000 --> 00:27:47.000]  Toledot, Genesis
[00:27:47.000 --> 00:27:51.000]  所以創世紀這本書
[00:27:51.000 --> 00:27:55.000]  其實百分之九十六
[00:27:55.000 --> 00:27:59.000]  五十章裏面的四十八章
[00:27:59.000 --> 00:28:02.000]  都是記載歷史的
[00:28:02.000 --> 00:28:06.000]  不是說神創造天地
[00:28:06.000 --> 00:28:10.000]  在歷史的記載當中
[00:28:10.000 --> 00:28:13.000]  我們會很記得
[00:28:13.000 --> 00:28:22.000]  神呼召阿伯蘭離開本地本族附加
[00:28:22.000 --> 00:28:26.000]  不要告訴我你不認識這段聖經的歷史
[00:28:26.000 --> 00:28:27.000]  很重要的
[00:28:27.000 --> 00:28:30.000]  這就是舊因歷史的起點
[00:28:30.000 --> 00:28:32.000]  創世紀記載
[00:28:32.000 --> 00:28:35.000]  神揀選阿伯拉罕
[00:28:35.000 --> 00:28:40.000]  呼召他離開迦勒底的吾爾
[00:28:40.000 --> 00:28:43.000]  去到迦南應許之地
[00:28:43.000 --> 00:28:49.000]  就開始了以色列十二個支派的舊因
[00:28:49.000 --> 00:28:51.000]  直到新約直到今日
[00:28:51.000 --> 00:28:53.000]  沒錯
[00:28:53.000 --> 00:28:57.000]  這個起點很重要
[00:28:57.000 --> 00:29:04.000]  不過我們又回到創世紀的記載
[00:29:04.000 --> 00:29:08.000]  我們發覺十二章之前
[00:29:08.000 --> 00:29:13.000]  其實還有很短的六節
[00:29:13.000 --> 00:29:15.000]  十一章結束
[00:29:15.000 --> 00:29:18.000]  就說阿伯蘭的父親
[00:29:18.000 --> 00:29:21.000]  他沒有離開本地本族附加
[00:29:21.000 --> 00:29:25.000]  所以他拉死在哈蘭
[00:29:25.000 --> 00:29:27.000]  這個可能我們不熟悉
[00:29:27.000 --> 00:29:33.000]  不過這是阿伯拉罕的生平記錄的頭一段
[00:29:33.000 --> 00:29:39.000]  然後第二段就記載他離開本地本族附加
[00:29:39.000 --> 00:29:45.000]  為什麼我要指出這兩個段落的開始呢?
[00:29:45.000 --> 00:29:47.000]  因為是很美的結構
[00:29:47.000 --> 00:29:53.000]  二十四章二十五章結束阿伯拉罕的生平
[00:29:53.000 --> 00:29:58.000]  最後一段就記載阿伯拉罕死在迦南
[00:29:58.000 --> 00:30:00.000]  去到沒有?去到了
[00:30:00.000 --> 00:30:04.000]  他真的離開了本地本族附加
[00:30:04.000 --> 00:30:07.000]  他不是死在哈蘭
[00:30:07.000 --> 00:30:13.000]  他死在迦南墨比拉洞買了一個墳地
[00:30:13.000 --> 00:30:15.000]  你有沒有印象?
[00:30:15.000 --> 00:30:19.000]  但更重要的卻是我們從來不說的一段
[00:30:19.000 --> 00:30:23.000]  就是二十四章很長的經文
[00:30:23.000 --> 00:30:25.000]  說什麼呢?
[00:30:25.000 --> 00:30:30.000]  就算我們說阿伯拉罕為兒子娶妻
[00:30:30.000 --> 00:30:32.000]  兩個大男人
[00:30:32.000 --> 00:30:36.000]  然後老僕人千里迢迢回到故鄉
[00:30:36.000 --> 00:30:38.000]  第三個男人
[00:30:38.000 --> 00:30:42.000]  其實整章二十四章的主角是誰呢?
[00:30:42.000 --> 00:30:46.000]  就是阿伯拉罕一開始跟老僕人說
[00:30:46.000 --> 00:30:49.000]  你回去找一個女孩來
[00:30:49.000 --> 00:30:51.000]  老僕人說有沒有?
[00:30:51.000 --> 00:30:53.000]  肯不肯離開本地本族附加
[00:30:53.000 --> 00:30:55.000]  這麼遠來嫁給你兒子
[00:30:55.000 --> 00:30:57.000]  雖然你很威風
[00:30:57.000 --> 00:30:59.000]  但家人是否這樣看呢?
[00:30:59.000 --> 00:31:05.000]  有沒有這個主角一開始就成為懸疑
[00:31:05.000 --> 00:31:07.000]  然後李百嘉出場了
[00:31:07.000 --> 00:31:11.000]  記得嗎?老僕人回到祈禱
[00:31:11.000 --> 00:31:15.000]  李百嘉出來幫忙打水
[00:31:15.000 --> 00:31:21.000]  讓所有的牲口都喝水
[00:31:21.000 --> 00:31:23.000]  能夠安頓下來
[00:31:23.000 --> 00:31:27.000]  然後問他的家庭背景
[00:31:27.000 --> 00:31:29.000]  老僕人知道上帝聽祈禱
[00:31:29.000 --> 00:31:33.000]  回到家裡說明原因
[00:31:33.000 --> 00:31:34.000]  飯都不肯吃
[00:31:34.000 --> 00:31:35.000]  有沒有印象?
[00:31:35.000 --> 00:31:37.000]  那段經文記載
[00:31:37.000 --> 00:31:43.000]  阿哥和家人最後說
[00:31:43.000 --> 00:31:47.000]  讓我們的妹妹自己決定
[00:31:47.000 --> 00:31:49.000]  她肯不肯去呢?
[00:31:49.000 --> 00:31:56.000]  傳統多數是不肯去的
[00:31:56.000 --> 00:32:01.000]  去緬甸還是去泰國呢?
[00:32:01.000 --> 00:32:03.000]  怎知道呢?
[00:32:03.000 --> 00:32:07.000]  你身光頸靚
[00:32:07.000 --> 00:32:08.000]  去到要捱牙
[00:32:08.000 --> 00:32:10.000]  住劏房的
[00:32:10.000 --> 00:32:12.000]  就算肯去
[00:32:12.000 --> 00:32:16.000]  也拖他一年半載
[00:32:16.000 --> 00:32:20.000]  所以我們不明白這些文化背景
[00:32:20.000 --> 00:32:22.000]  等我回去埋葬我父親
[00:32:22.000 --> 00:32:24.000]  然後我來跟從主
[00:32:24.000 --> 00:32:26.000]  十年八載
[00:32:26.000 --> 00:32:32.000]  等於我退休提早來讀神學一樣
[00:32:32.000 --> 00:32:36.000]  尼伯加說了一個字
[00:32:36.000 --> 00:32:38.000]  中文也要翻譯兩個字
[00:32:38.000 --> 00:32:40.000]  說什麼?
[00:32:40.000 --> 00:32:42.000]  我去
[00:32:42.000 --> 00:32:45.000]  他貪慕虛榮
[00:32:45.000 --> 00:32:47.000]  你試想想
[00:32:47.000 --> 00:32:49.000]  你可以代入想想
[00:32:49.000 --> 00:32:51.000]  等於創世紀記載
[00:32:51.000 --> 00:32:54.000]  約瑟十七歲離開父家
[00:32:54.000 --> 00:32:56.000]  如果上帝問他
[00:32:56.000 --> 00:32:58.000]  我讓你去埃及做宰相
[00:32:58.000 --> 00:33:00.000]  不過你以後不能回家
[00:33:00.000 --> 00:33:01.000]  你不去
[00:33:01.000 --> 00:33:03.000]  十七歲的你去不去?
[00:33:03.000 --> 00:33:07.000]  尼伯加現在也不是很大年紀
[00:33:07.000 --> 00:33:09.000]  他不去
[00:33:09.000 --> 00:33:11.000]  我去
[00:33:11.000 --> 00:33:15.000]  尼伯加離開本地本族父家
[00:33:15.000 --> 00:33:20.000]  跟阿伯蘭離開本地本族父家
[00:33:20.000 --> 00:33:26.000]  我們從來在港台上都沒有相提並論
[00:33:26.000 --> 00:33:30.000]  看到我們的盲點嗎?
[00:33:30.000 --> 00:33:35.000]  看到聖經不是我們這樣看的嗎?
[00:33:35.000 --> 00:33:38.000]  我們覺得你藉氣撞一個男人
[00:33:38.000 --> 00:33:40.000]  回應上帝的呼召
[00:33:40.000 --> 00:33:42.000]  就開始了舊恩歷史
[00:33:42.000 --> 00:33:44.000]  阿伯拉罕萬歲
[00:33:44.000 --> 00:33:48.000]  但是阿伯拉罕的人生到最後
[00:33:48.000 --> 00:33:53.000]  他發覺如果上帝不呼召多一個小女孩
[00:33:53.000 --> 00:33:59.000]  同樣離開本地本族父家
[00:33:59.000 --> 00:34:04.000]  以撒就要娶一個嘉楠女子為妻
[00:34:04.000 --> 00:34:07.000]  那就敬拜巴力了
[00:34:07.000 --> 00:34:10.000]  你明白那個大件事嗎?
[00:34:10.000 --> 00:34:15.000]  所以到今天猶太人的家譜
[00:34:15.000 --> 00:34:18.000]  不是計父親的
[00:34:18.000 --> 00:34:20.000]  是計母親的
[00:34:20.000 --> 00:34:23.000]  計父親是計母親的
[00:34:23.000 --> 00:34:25.000]  你問問他吧
[00:34:25.000 --> 00:34:34.000]  「利伯加在創世紀的歷史幾乎不見經傳」
[00:34:34.000 --> 00:34:37.000]  Rebecca有沒有人叫這個名字?
[00:34:37.000 --> 00:34:39.000]  很普通的一個女孩
[00:34:39.000 --> 00:34:47.000]  但是在阿伯拉罕的生平當中
[00:34:47.000 --> 00:35:01.000]  她做的決定卻是和阿伯拉罕所做的決定不分輕重
[00:35:01.000 --> 00:35:03.000]  聽得明白嗎?
[00:35:03.000 --> 00:35:05.000]  懂得這樣看嗎?
[00:35:05.000 --> 00:35:09.000]  不懂的
[00:35:09.000 --> 00:35:13.000]  我經常聽到弟兄讀神學
[00:35:13.000 --> 00:35:15.000]  我太太跟著來的
[00:35:15.000 --> 00:35:19.000]  最近我見到一個弟兄跟她聊天
[00:35:19.000 --> 00:35:22.000]  她說「我太太夢照讀神學」
[00:35:22.000 --> 00:35:24.000]  「所以我又想讀神學」
[00:35:24.000 --> 00:35:26.000]  「不過我沒有夫照」
[00:35:26.000 --> 00:35:28.000]  「不過我想跟她聊天」
[00:35:28.000 --> 00:35:30.000]  「所以我又來讀神學」
[00:35:30.000 --> 00:35:34.000]  是呀!沒有分輕重的
[00:35:34.000 --> 00:35:41.000]  但是你看到聖經怎樣記載舊恩歷史
[00:35:41.000 --> 00:35:44.000]  下一課我們進入昌開及記
[00:35:44.000 --> 00:35:47.000]  我們會再看詳細一點
[00:35:47.000 --> 00:35:49.000]  但是創世紀的開始
[00:35:49.000 --> 00:35:53.000]  無論是創造天地
[00:35:53.000 --> 00:36:02.000]  還是阿伯拉罕這麼重要的聖經人物列祖
[00:36:02.000 --> 00:36:09.000]  其實不只是女性主義的聖經學者抗議
[00:36:09.000 --> 00:36:11.000]  為何不提撒拉?
[00:36:11.000 --> 00:36:18.000]  為何不提創世紀裡的女性?
[00:36:18.000 --> 00:36:19.000]  為何不提?
[00:36:19.000 --> 00:36:21.000]  聖經有提的
[00:36:21.000 --> 00:36:27.000]  不過是我們的文化遮蓋了我們雙眼
[00:36:27.000 --> 00:36:29.000]  到查經的時候
[00:36:29.000 --> 00:36:34.000]  我們還是喋喋不休地說阿伯拉罕多偉大
[00:36:34.000 --> 00:36:36.000]  但是說真一句
[00:36:36.000 --> 00:36:41.000]  只是阿伯拉罕離開本地本族父家
[00:36:41.000 --> 00:36:44.000]  沒有舊恩歷史
[00:36:44.000 --> 00:36:47.000]  看到嗎?
[00:36:47.000 --> 00:36:52.000]  這是創世紀刻意記載
[00:36:52.000 --> 00:36:59.000]  在它的首尾呼應結構上提醒我們
[00:36:59.000 --> 00:37:05.000]  可惜我們教會從來都記得十二章
[00:37:05.000 --> 00:37:07.000]  第一到第三節
[00:37:07.000 --> 00:37:10.000]  我們從來都不記得二十四章
[00:37:10.000 --> 00:37:16.000]  利伯家離開本地本族父家
[00:37:16.000 --> 00:37:17.000]  沒錯
[00:37:17.000 --> 00:37:19.000]  古今中外文化
[00:37:19.000 --> 00:37:21.000]  重男輕女
[00:37:21.000 --> 00:37:22.000]  這是事實
[00:37:22.000 --> 00:37:24.000]  到今天都是
[00:37:24.000 --> 00:37:32.000]  我最受不了的是有些機構或政府規定
[00:37:32.000 --> 00:37:35.000]  要四分一是女性
[00:37:35.000 --> 00:37:38.000]  要規定就已經是歧視
[00:37:38.000 --> 00:37:40.000]  你明白我的意思嗎?
[00:37:40.000 --> 00:37:42.000]  弄色水出來
[00:37:42.000 --> 00:37:44.000]  今天好多了
[00:37:44.000 --> 00:37:45.000]  好多了
[00:37:45.000 --> 00:37:47.000]  但仍然根深蒂固
[00:37:47.000 --> 00:37:48.000]  讀聖經
[00:37:48.000 --> 00:37:54.000]  有時我們真的要放下我們的假設
[00:37:54.000 --> 00:37:59.000]  來問聖經如何教導我們
[00:37:59.000 --> 00:38:02.000]  今天我們假設男女平等
[00:38:02.000 --> 00:38:04.000]  這段聖經就沒有意思了
[00:38:04.000 --> 00:38:05.000]  有意思
[00:38:05.000 --> 00:38:08.000]  請問今天你覺得甚麼人
[00:38:08.000 --> 00:38:13.000]  跟我們香港人是不平等的?
[00:38:13.000 --> 00:38:16.000]  沒有神的形象
[00:38:16.000 --> 00:38:19.000]  這些人死刑就對了
[00:38:19.000 --> 00:38:22.000]  這些人趕他出去
[00:38:22.000 --> 00:38:24.000]  不要讓他進來就對了
[00:38:24.000 --> 00:38:26.000]  多了黃蟲
[00:38:26.000 --> 00:38:28.000]  聽到嗎?
[00:38:28.000 --> 00:38:30.000]  不是性別
[00:38:30.000 --> 00:38:32.000]  真真有詞
[00:38:32.000 --> 00:38:36.000]  甚至教會都是這樣說
[00:38:36.000 --> 00:38:39.000]  聖經如何教導?
[00:38:39.000 --> 00:38:41.000]  性別的神學
[00:38:41.000 --> 00:38:46.000]  不是矯前在特朗普總統簽署的行政命令
[00:38:46.000 --> 00:38:50.000]  將聯邦政府三十多個性別的選項
[00:38:50.000 --> 00:38:52.000]  簡化為男女兩個
[00:38:52.000 --> 00:38:55.000]  三十多個都很難想出來
[00:38:55.000 --> 00:38:58.000]  都要做到很複雜
[00:38:58.000 --> 00:39:00.000]  不是在那裡鑽牛角尖
[00:39:00.000 --> 00:39:02.000]  我們反而要問的是
[00:39:02.000 --> 00:39:05.000]  今天我們理直氣壯
[00:39:05.000 --> 00:39:08.000]  是不是聖經的教導?
[00:39:08.000 --> 00:39:09.000]  我們的盲點
[00:39:09.000 --> 00:39:11.000]  我們看我們周圍的人
[00:39:11.000 --> 00:39:14.000]  未必是做男做女
[00:39:14.000 --> 00:39:15.000]  但我們總會覺得
[00:39:15.000 --> 00:39:17.000]  我們應該上天堂
[00:39:17.000 --> 00:39:19.000]  他們應該落地獄
[00:39:19.000 --> 00:39:21.000]  上帝審判惡人
[00:39:21.000 --> 00:39:22.000]  我們是義人
[00:39:22.000 --> 00:39:24.000]  你看到嗎?
[00:39:24.000 --> 00:39:28.000]  聖經說做男做女
[00:39:28.000 --> 00:39:30.000]  阿伯拉罕
[00:39:30.000 --> 00:39:32.000]  尼伯加
[00:39:32.000 --> 00:39:35.000]  是完全當時的社會
[00:39:35.000 --> 00:39:39.000]  不會這樣說的
[00:39:39.000 --> 00:39:43.000]  因為這樣說是犯眾怒的
[00:39:43.000 --> 00:39:45.000]  今天也是
[00:39:45.000 --> 00:39:46.000]  今天也是
[00:39:46.000 --> 00:39:50.000]  教會有沒有這樣的勇氣
[00:39:50.000 --> 00:39:53.000]  在總統先生坐在下面
[00:39:53.000 --> 00:39:56.000]  主教會提議總統先生
[00:39:56.000 --> 00:39:59.000]  請你憐憫我們當中
[00:39:59.000 --> 00:40:06.000]  美國社會裡被看輕的人
[00:40:06.000 --> 00:40:08.000]  各個社會不同
[00:40:08.000 --> 00:40:11.000]  所以聖經的教導不是拍人
[00:40:11.000 --> 00:40:14.000]  我們搞定了男女平等
[00:40:14.000 --> 00:40:15.000]  看看沙孫
[00:40:15.000 --> 00:40:17.000]  我們同工教木
[00:40:17.000 --> 00:40:19.000]  姐妹多過弟兄
[00:40:19.000 --> 00:40:20.000]  牧師也是
[00:40:20.000 --> 00:40:22.000]  感謝主
[00:40:22.000 --> 00:40:24.000]  這不是我們的問題
[00:40:24.000 --> 00:40:26.000]  我們的問題是甚麼?
[00:40:26.000 --> 00:40:28.000]  我們要問下去
[00:40:28.000 --> 00:40:30.000]  執事會?
[00:40:30.000 --> 00:40:33.000]  不一定是性別的
[00:40:33.000 --> 00:40:36.000]  所以求主幫助我們
[00:40:36.000 --> 00:40:39.000]  昔日我們面對的
[00:40:39.000 --> 00:40:45.000]  根深蒂固理所當然的觀念
[00:40:45.000 --> 00:40:49.000]  今天可能不是相同的一件事
[00:40:49.000 --> 00:40:54.000]  但總有一些我們是理直氣壯
[00:40:54.000 --> 00:40:56.000]  我們需要謙卑
[00:40:56.000 --> 00:41:00.000]  回到神的話面前
[00:41:00.000 --> 00:41:04.000]  放下我們的想法
[00:41:04.000 --> 00:41:10.000]  學習明白上帝的教導
[00:41:10.000 --> 00:41:18.000]  所以過去的問題是男尊女卑
[00:41:18.000 --> 00:41:25.000]  今天香港誰是尊誰是卑
[00:41:25.000 --> 00:41:32.000]  非勇?人勇?面勇?還可以數下去
[00:41:32.000 --> 00:41:34.000]  還是公有?
[00:41:34.000 --> 00:41:37.000]  他不帶安全帶
[00:41:37.000 --> 00:41:41.000]  我們怎樣看我們身邊的人
[00:41:41.000 --> 00:41:50.000]  香港社會很自由、很西方、很理性、很開放
[00:41:50.000 --> 00:41:52.000]  我們平等、感謝主
[00:41:52.000 --> 00:41:54.000]  這個問題不嚴重
[00:41:54.000 --> 00:41:57.000]  但另外呢?
[00:41:57.000 --> 00:42:00.000]  神的話怎樣幫助我們?
[00:42:00.000 --> 00:42:06.000]  所以讀聖經有時不是很舒服
[00:42:06.000 --> 00:42:09.000]  我們常說「安舒軀」
[00:42:09.000 --> 00:42:11.000]  聽一些很舒服的道
[00:42:11.000 --> 00:42:13.000]  感謝主、阿們
[00:42:13.000 --> 00:42:15.000]  不是的
[00:42:15.000 --> 00:42:17.000]  聖經怎樣說?
[00:42:17.000 --> 00:42:23.000]  我喜歡那個比喻是「兩刃的離劍」
[00:42:23.000 --> 00:42:25.000]  要很小心的
[00:42:25.000 --> 00:42:27.000]  一旦碰到就戒損了
[00:42:27.000 --> 00:42:29.000]  兩邊都鋒利的
[00:42:29.000 --> 00:42:31.000]  即是不安全的
[00:42:31.000 --> 00:42:35.000]  英國一位神學家
[00:42:35.000 --> 00:42:37.000]  更加說得好
[00:42:37.000 --> 00:42:45.000]  聖經就是上帝擺在教會的心臟旁邊
[00:42:45.000 --> 00:42:48.000]  一把兩刃的離劍
[00:42:48.000 --> 00:42:51.000]  John Webster很出名的一句說話
[00:42:51.000 --> 00:42:53.000]  求主幫助我們
[00:42:53.000 --> 00:43:00.000]  今年想跟大家從一個小眾的出發點
[00:43:00.000 --> 00:43:04.000]  去明白摩西五經
[00:43:04.000 --> 00:43:08.000]  一些我們平時很容易忽略的經文
[00:43:08.000 --> 00:43:10.000]  今天是創世紀
[00:43:10.000 --> 00:43:13.000]  下一次到春埃及紀
[00:43:13.000 --> 00:43:16.000]  你喜歡可以先看經文
[00:43:16.000 --> 00:43:18.000]  或者你很熟悉
[00:43:18.000 --> 00:43:20.000]  春埃及紀還很熟悉
[00:43:20.000 --> 00:43:23.000]  尼米紀、文素紀、新明紀就未必熟悉
[00:43:23.000 --> 00:43:25.000]  求主幫助我們
[00:43:25.000 --> 00:43:27.000]  我們同心低頭祈禱
[00:43:27.000 --> 00:43:32.000]  懇求真理的聖靈開我們的心竅
[00:43:32.000 --> 00:43:36.000]  幫助我們明白聖經的說話
[00:43:36.000 --> 00:43:41.000]  並且樂意謹守進行
[00:43:41.000 --> 00:43:45.000]  不是照著字面搬字過紙
[00:43:45.000 --> 00:43:50.000]  影印這樣的墨守成規
[00:43:50.000 --> 00:43:55.000]  而是讓我們的心真的被光照
[00:43:55.000 --> 00:44:03.000]  讓我們看到今天我們需要回轉悔改是什麼事
[00:44:03.000 --> 00:44:11.000]  幫助我們能夠成為將你的說話藏在心裡
[00:44:11.000 --> 00:44:17.000]  免得我們得罪你這樣的子民
[00:44:17.000 --> 00:44:21.000]  多謝你垂聽我們不配的祈禱
[00:44:21.000 --> 00:44:23.000]  奉耶穌基督的聖名求
[00:44:23.000 --> 00:44:25.000]  阿們
[00:44:25.000 --> 00:44:27.000]  阿們
[00:44:27.000 --> 00:44:29.000]  阿們
[00:44:29.000 --> 00:44:31.000]  阿們
[00:44:31.000 --> 00:44:33.000]  阿們
[00:44:33.000 --> 00:44:35.000]  阿們
[00:44:35.000 --> 00:44:37.000]  阿們
[00:44:37.000 --> 00:44:39.000]  阿們
[00:44:39.000 --> 00:44:42.000]  (字幕由 Amara.org 社群提供)
[00:44:42.000 --> 00:44:45.000]  (字幕由 Amara.org 社群提供)

