
[00:00:00.000 --> 00:00:03.000]  我們有很歡喜快樂的時間
[00:16:46.800 --> 00:16:47.800]  50個這樣講
[00:16:47.800 --> 00:16:49.800]  但現在以色列根本一個好人都沒有
[00:16:49.800 --> 00:16:51.800]  個個都背離神
[00:16:51.800 --> 00:16:53.800]  但摩西仍然可以講
[00:16:53.800 --> 00:16:54.800]  一會我們討論一下
[00:16:54.800 --> 00:16:55.800]  不過無論如何
[00:16:55.800 --> 00:16:57.800]  我想講第二個神的性格
[00:16:57.800 --> 00:16:59.800]  和辦事的手續
[00:16:59.800 --> 00:17:01.800]  他找一個人來講
[00:17:01.800 --> 00:17:03.800]  要和他談
[00:17:03.800 --> 00:17:05.800]  剛才我們說
[00:17:05.800 --> 00:17:07.800]  對於我們有什麼意思
[00:17:07.800 --> 00:17:08.800]  我告訴你
[00:17:08.800 --> 00:17:10.800]  神有時對我們的感動
[00:17:10.800 --> 00:17:12.800]  就是想和我們談
[00:17:12.800 --> 00:17:14.800]  不只是告訴我們
[00:17:14.800 --> 00:17:16.800]  有這樣的事
[00:17:16.800 --> 00:17:18.800]  你說什麼事
[00:17:18.800 --> 00:17:20.800]  有時候我們見到某些人
[00:17:20.800 --> 00:17:22.800]  在我心裡好掛念他
[00:17:22.800 --> 00:17:24.800]  因為他犯了很多罪
[00:17:24.800 --> 00:17:25.800]  他好背離神
[00:17:25.800 --> 00:17:27.800]  他好不想和神在一起
[00:17:27.800 --> 00:17:28.800]  神特別給你感動
[00:17:28.800 --> 00:17:30.800]  為什麼沒有給隔壁那個人感動
[00:17:30.800 --> 00:17:32.800]  因為他已經和你說話
[00:17:32.800 --> 00:17:33.800]  他想和你說
[00:17:33.800 --> 00:17:34.800]  他施行不給機會
[00:17:34.800 --> 00:17:36.800]  他再沒有機會給他之前
[00:17:36.800 --> 00:17:37.800]  他還有機會
[00:17:37.800 --> 00:17:38.800]  不過那個人不會聽
[00:17:38.800 --> 00:17:40.800]  因為那個人太離譜了
[00:17:40.800 --> 00:17:41.800]  太不肯聽神
[00:17:41.800 --> 00:17:42.800]  神和他講
[00:17:42.800 --> 00:17:43.800]  他都不會聽的時候
[00:17:43.800 --> 00:17:45.800]  他找一個肯聽的和他講
[00:17:45.800 --> 00:17:47.800]  那時候你真是他的代表
[00:17:47.800 --> 00:17:48.800]  你怎麼做
[00:17:48.800 --> 00:17:50.800]  就可能決定他的命運
[00:17:50.800 --> 00:17:51.800]  你知不知道
[00:17:51.800 --> 00:17:52.800]  這是很嚴重的事情
[00:17:52.800 --> 00:17:55.800]  神是會聽人的代求
[00:17:55.800 --> 00:17:57.800]  而改變心意
[00:17:57.800 --> 00:17:59.800]  這是第三個
[00:17:59.800 --> 00:18:00.800]  好奇妙的事情
[00:18:00.800 --> 00:18:02.800]  他竟然可以在摩西
[00:18:02.800 --> 00:18:04.800]  和他談了三個回合
[00:18:04.800 --> 00:18:06.800]  辯論之後
[00:18:06.800 --> 00:18:07.800]  他對摩西說
[00:18:07.800 --> 00:18:08.800]  好啊
[00:18:08.800 --> 00:18:09.800]  我就聽你講
[00:18:09.800 --> 00:18:14.800]  我就收回我自己的決定
[00:18:14.800 --> 00:18:16.800]  正如摩西曾經說
[00:18:16.800 --> 00:18:17.800]  求你回心轉意
[00:18:17.800 --> 00:18:19.800]  不發裂怒
[00:18:19.800 --> 00:18:22.800]  改你的初衷
[00:18:22.800 --> 00:18:28.800]  這就是第32章第12節所說的話
[00:18:28.800 --> 00:18:32.800]  新約也有
[00:18:32.800 --> 00:18:33.800]  那個癱瘓的人
[00:18:33.800 --> 00:18:35.800]  他自己沒有想過去找神
[00:18:35.800 --> 00:18:36.800]  找耶穌基督
[00:18:36.800 --> 00:18:39.800]  那四個朋友是抬過去的
[00:18:39.800 --> 00:18:40.800]  你有沒有留意
[00:18:40.800 --> 00:18:42.800]  那個人自己都沒有開口求耶穌
[00:18:42.800 --> 00:18:44.800]  但是那四個朋友
[00:18:44.800 --> 00:18:45.800]  因為他心裡
[00:18:45.800 --> 00:18:48.800]  心裡為了那個癱瘓的人
[00:18:48.800 --> 00:18:50.800]  拆了天花板也好
[00:18:50.800 --> 00:18:51.800]  墮下去
[00:18:51.800 --> 00:18:54.800]  然後帶到耶穌面前
[00:18:54.800 --> 00:18:56.800]  這就是我們代禱的神聖積分
[00:18:56.800 --> 00:18:57.800]  兄弟姐妹
[00:18:57.800 --> 00:18:58.800]  如果有一天
[00:18:58.800 --> 00:19:00.800]  你心裡發覺有些事情
[00:19:00.800 --> 00:19:02.800]  很不討人喜悅的時候
[00:19:02.800 --> 00:19:03.800]  請你不要只在那裡奏作
[00:19:03.800 --> 00:19:05.800]  這個團隊這麼差的人
[00:19:05.800 --> 00:19:07.800]  為什麼只感動你看見這些東西的時候
[00:19:07.800 --> 00:19:08.800]  那你就祈禱吧
[00:19:08.800 --> 00:19:10.800]  神可能在這個時間
[00:19:10.800 --> 00:19:11.800]  特別像他去找阿伯拉罕
[00:19:11.800 --> 00:19:12.800]  找羅亞
[00:19:12.800 --> 00:19:13.800]  找摩西那樣
[00:19:13.800 --> 00:19:15.800]  看看你和神可以說些什麼
[00:19:15.800 --> 00:19:17.800]  而帶來這個本來墮落
[00:19:17.800 --> 00:19:19.800]  沒得救的一個對象
[00:19:19.800 --> 00:19:22.800]  因為你和神自己的祈求的緣故
[00:19:22.800 --> 00:19:24.800]  重新得著神的恩典
[00:19:24.800 --> 00:19:26.800]  你知不知道我們是在神面前
[00:19:26.800 --> 00:19:28.800]  神是這樣看我們
[00:19:28.800 --> 00:19:30.800]  你不要小看你的代禱
[00:19:30.800 --> 00:19:32.800]  我們不要給一些壞鬼神
[00:19:32.800 --> 00:19:33.800]  我已經說了
[00:19:33.800 --> 00:19:35.800]  台獨沒用的神都預定了
[00:19:35.800 --> 00:19:36.800]  不是的
[00:19:36.800 --> 00:19:38.800]  總之你不要和我今天討論神學
[00:19:38.800 --> 00:19:39.800]  我教了這麼多年神
[00:19:39.800 --> 00:19:40.800]  我有得回答給你
[00:19:40.800 --> 00:19:41.800]  不過今天回答
[00:19:41.800 --> 00:19:42.800]  就要兩小時
[00:19:42.800 --> 00:19:43.800]  不行的
[00:19:43.800 --> 00:19:44.800]  但是你不要理那麼多
[00:19:44.800 --> 00:19:46.800]  但聖經是告訴我們
[00:19:46.800 --> 00:19:48.800]  神是因為摩西的說法
[00:19:48.800 --> 00:19:49.800]  他改了
[00:19:49.800 --> 00:19:51.800]  本來的意思是死定的
[00:19:51.800 --> 00:19:52.800]  你明不明白
[00:19:52.800 --> 00:19:54.800]  這樣的事情怎麼不會死定
[00:19:54.800 --> 00:19:56.800]  按照神的公義是死定的
[00:19:56.800 --> 00:19:58.800]  但始終你看到到33章
[00:19:58.800 --> 00:19:59.800]  神說好吧
[00:19:59.800 --> 00:20:00.800]  就因為你的緣故
[00:20:00.800 --> 00:20:03.800]  我抽回我的計劃和滅絕
[00:20:03.800 --> 00:20:06.800]  你看看我們的代禱有多重要
[00:20:06.800 --> 00:20:08.800]  不要吝嗇我們的代禱
[00:20:08.800 --> 00:20:09.800]  尤其是神感動你
[00:20:09.800 --> 00:20:11.800]  很擔憂一個人
[00:20:11.800 --> 00:20:12.800]  很擔憂一個群體
[00:20:12.800 --> 00:20:14.800]  很擔憂一個國家的時候
[00:20:14.800 --> 00:20:16.800]  請你發出你的祈禱
[00:20:16.800 --> 00:20:17.800]  因為那時候
[00:20:17.800 --> 00:20:18.800]  神其實就在你的心裡
[00:20:18.800 --> 00:20:21.800]  找你和你談的
[00:20:21.800 --> 00:20:23.800]  就好像找摩西找阿格勒
[00:20:23.800 --> 00:20:25.800]  這是我第二個的發現
[00:20:25.800 --> 00:20:26.800]  我聽了之後
[00:20:26.800 --> 00:20:27.800]  我看了之後
[00:20:27.800 --> 00:20:28.800]  我自己心裡很害怕
[00:20:28.800 --> 00:20:29.800]  我說好啊
[00:20:29.800 --> 00:20:31.800]  我錯失了很多機會
[00:20:31.800 --> 00:20:32.800]  害死很多無辜
[00:20:32.800 --> 00:20:33.800]  不是無辜
[00:20:33.800 --> 00:20:34.800]  有辜的
[00:20:34.800 --> 00:20:35.800]  那些是活該的
[00:20:35.800 --> 00:20:37.800]  不過救了少了人
[00:20:37.800 --> 00:20:38.800]  從今之後
[00:20:38.800 --> 00:20:40.800]  我在禱告的積分上
[00:20:40.800 --> 00:20:42.800]  我真的好好地提醒自己
[00:20:42.800 --> 00:20:44.800]  原來神會這樣做事的
[00:20:44.800 --> 00:20:45.800]  神辦事手續是這樣的
[00:20:45.800 --> 00:20:47.800]  我現在開始學到了
[00:20:47.800 --> 00:20:48.800]  希望你也學到
[00:20:48.800 --> 00:20:49.800]  第三
[00:20:49.800 --> 00:20:50.800]  剛才我說
[00:20:50.800 --> 00:20:54.800]  因為神找了和他親近的人
[00:20:54.800 --> 00:20:56.800]  那些人如果願意和他遊說
[00:20:56.800 --> 00:20:58.800]  又遊說得對的話
[00:20:58.800 --> 00:20:59.800]  這個也要講技巧的
[00:20:59.800 --> 00:21:00.800]  我們看看技巧
[00:21:00.800 --> 00:21:01.800]  遊說得對的話
[00:21:01.800 --> 00:21:04.800]  神真的可以改變心意
[00:21:04.800 --> 00:21:08.800]  究竟摩西遊說的記載在哪裡呢
[00:21:08.800 --> 00:21:10.800]  有三個回合
[00:21:10.800 --> 00:21:11.800]  我想大家可以
[00:21:11.800 --> 00:21:12.800]  不用讀完
[00:21:12.800 --> 00:21:14.800]  剛才我們讀了是兩個回合
[00:21:14.800 --> 00:21:15.800]  其實第一個回合
[00:21:15.800 --> 00:21:19.800]  是三十二章第七至第十四節
[00:21:19.800 --> 00:21:21.800]  就是下山之前
[00:21:21.800 --> 00:21:22.800]  神就找摩西說
[00:21:22.800 --> 00:21:23.800]  我很生氣
[00:21:23.800 --> 00:21:24.800]  我很生氣
[00:21:24.800 --> 00:21:25.800]  我要滅絕他們
[00:21:25.800 --> 00:21:27.800]  於是摩西就和他說
[00:21:27.800 --> 00:21:29.800]  你不要生氣
[00:21:29.800 --> 00:21:30.800]  然後說了一大堆
[00:21:30.800 --> 00:21:31.800]  我們一會慢慢研究
[00:21:31.800 --> 00:21:33.800]  你不要滅絕他們
[00:21:33.800 --> 00:21:35.800]  於是下山了
[00:21:35.800 --> 00:21:36.800]  摩西先出手
[00:21:36.800 --> 00:21:43.800]  於是就懲罰了某一部分的犯罪的人
[00:21:43.800 --> 00:21:44.800]  然後呢
[00:21:44.800 --> 00:21:45.800]  還沒完的
[00:21:45.800 --> 00:21:47.800]  還有第二個回合
[00:21:47.800 --> 00:21:50.800]  三十二章剛才我們所讀到的三十節
[00:21:50.800 --> 00:21:53.800]  三十二章的三十節
[00:21:53.800 --> 00:21:54.800]  剛才我們開始讀的
[00:21:54.800 --> 00:21:57.800]  一直到第三十三章的第三節
[00:21:57.800 --> 00:21:59.800]  那裡就說到
[00:21:59.800 --> 00:22:02.800]  神說我要滅絕他們
[00:22:02.800 --> 00:22:04.800]  摩西就做了一些
[00:22:04.800 --> 00:22:07.800]  施行一些審判
[00:22:07.800 --> 00:22:09.800]  但是摩西很聰明
[00:22:09.800 --> 00:22:10.800]  他沒有殺光
[00:22:10.800 --> 00:22:12.800]  殺光了就不用摩西做
[00:22:12.800 --> 00:22:13.800]  神自己都會做
[00:22:13.800 --> 00:22:17.800]  但是神仍然有動手
[00:22:17.800 --> 00:22:19.800]  第三十二章最後一句話
[00:22:19.800 --> 00:22:20.800]  耶和華擊殺人民
[00:22:20.800 --> 00:22:22.800]  因為他們敬拜亞倫的緣故
[00:22:22.800 --> 00:22:23.800]  亞倫所做的牛洞
[00:22:23.800 --> 00:22:25.800]  就是神有出手
[00:22:25.800 --> 00:22:26.800]  摩西有出手
[00:22:26.800 --> 00:22:28.800]  叫那些利美人出來
[00:22:28.800 --> 00:22:31.800]  懲罰那些犯罪的人
[00:22:31.800 --> 00:22:32.800]  但是神仍然出手
[00:22:32.800 --> 00:22:34.800]  在這個時間
[00:22:34.800 --> 00:22:35.800]  摩西來到神面前
[00:22:35.800 --> 00:22:36.800]  第二個回合就跟神說
[00:22:36.800 --> 00:22:37.800]  你不要殺他們
[00:22:37.800 --> 00:22:39.800]  如果你殺他們就殺我
[00:22:39.800 --> 00:22:41.800]  這句話很絕
[00:22:41.800 --> 00:22:42.800]  你殺我
[00:22:42.800 --> 00:22:44.800]  你不要殺他們
[00:22:44.800 --> 00:22:46.800]  神說我不管那麼多
[00:22:46.800 --> 00:22:48.800]  誰得罪我就殺誰
[00:22:48.800 --> 00:22:50.800]  摩西說
[00:22:50.800 --> 00:22:51.800]  是呀我沒有得罪你
[00:22:51.800 --> 00:22:52.800]  但是你殺了我
[00:22:52.800 --> 00:22:56.800]  你給我帶他們的子民
[00:22:56.800 --> 00:22:57.800]  我都沒有意思
[00:22:57.800 --> 00:22:58.800]  我生存都沒有意思
[00:22:58.800 --> 00:22:59.800]  這個意思
[00:22:59.800 --> 00:23:02.800]  這個是摩西和神的角力
[00:23:02.800 --> 00:23:03.800]  好了
[00:23:03.800 --> 00:23:06.800]  角力之後竟然成功
[00:23:06.800 --> 00:23:07.800]  神說好
[00:23:07.800 --> 00:23:09.800]  我不殺他們
[00:23:09.800 --> 00:23:11.800]  不過我不會和他們一起再去
[00:23:11.800 --> 00:23:13.800]  這是神第二個表現
[00:23:13.800 --> 00:23:15.800]  老聖經剛才讀的話
[00:23:15.800 --> 00:23:18.800]  我不會和他們再去走這條路
[00:23:18.800 --> 00:23:20.800]  曠野的路由他們自己走
[00:23:20.800 --> 00:23:21.800]  為什麼?
[00:23:21.800 --> 00:23:22.800]  不是說我生氣了
[00:23:22.800 --> 00:23:23.800]  我不走這麼簡單
[00:23:23.800 --> 00:23:25.800]  因為神說我有我的標準
[00:23:25.800 --> 00:23:27.800]  難保和他們再走的時候
[00:23:27.800 --> 00:23:29.800]  又來一件這樣的事
[00:23:29.800 --> 00:23:30.800]  我又要殺他們
[00:23:30.800 --> 00:23:31.800]  你明白嗎?
[00:23:31.800 --> 00:23:32.800]  其實神是好心
[00:23:32.800 --> 00:23:34.800]  我不要和他們走
[00:23:34.800 --> 00:23:35.800]  我不要和他們一起走的時候
[00:23:35.800 --> 00:23:36.800]  他們犯罪也好
[00:23:36.800 --> 00:23:37.800]  什麼都不關我的事
[00:23:37.800 --> 00:23:38.800]  你明白我的意思嗎?
[00:23:38.800 --> 00:23:41.800]  感情上那種很痛的感覺
[00:23:41.800 --> 00:23:42.800]  你走你的路
[00:23:42.800 --> 00:23:44.800]  我不跟你走
[00:23:44.800 --> 00:23:46.800]  恐怕如果你這樣又再來的時候
[00:23:46.800 --> 00:23:47.800]  我怎麼做?
[00:23:47.800 --> 00:23:48.800]  我一定要殺你的
[00:23:48.800 --> 00:23:49.800]  我就是不想殺你
[00:23:49.800 --> 00:23:50.800]  放這條生路
[00:23:50.800 --> 00:23:52.800]  我就不會和你一起走
[00:23:52.800 --> 00:23:53.800]  你知不知道那種做法
[00:23:53.800 --> 00:23:54.800]  摩西也很厲害
[00:23:54.800 --> 00:23:56.800]  摩西說這樣也不行
[00:23:56.800 --> 00:23:58.800]  你也要和他們走
[00:23:58.800 --> 00:24:00.800]  於是摩西走到第三個回合
[00:24:00.800 --> 00:24:02.800]  第33章的12至17節
[00:24:02.800 --> 00:24:05.800]  剛才我們所讀的聖經裡
[00:24:05.800 --> 00:24:10.800]  就說到摩西又用了方法和他遊說神
[00:24:10.800 --> 00:24:12.800]  於是最後你會發覺
[00:24:12.800 --> 00:24:14.800]  第33章的
[00:24:14.800 --> 00:24:16.800]  剛才我們讀到16節
[00:24:16.800 --> 00:24:17.800]  我們看第17節
[00:24:17.800 --> 00:24:19.800]  耀華對摩西說
[00:24:19.800 --> 00:24:21.800]  你所說的這件事
[00:24:21.800 --> 00:24:23.800]  我也要做
[00:24:23.800 --> 00:24:25.800]  摩西也厲害
[00:24:25.800 --> 00:24:26.800]  剛才你記得嗎?
[00:24:26.800 --> 00:24:28.800]  第32章10節說
[00:24:28.800 --> 00:24:29.800]  且由得我
[00:24:29.800 --> 00:24:30.800]  我殺了他們
[00:24:30.800 --> 00:24:32.800]  最後不殺
[00:24:32.800 --> 00:24:34.800]  我不和他們一起走
[00:24:34.800 --> 00:24:36.800]  最後摩西說完之後
[00:24:36.800 --> 00:24:37.800]  我和他們一起走
[00:24:37.800 --> 00:24:38.800]  就是回頭
[00:24:38.800 --> 00:24:40.800]  回心轉意
[00:24:40.800 --> 00:24:43.800]  我們就研究一下摩西有什麼辦法
[00:24:43.800 --> 00:24:45.800]  可以讓神回心轉意
[00:24:45.800 --> 00:24:48.800]  否則在我們的代讀裡
[00:24:48.800 --> 00:24:49.800]  雖然有機會代讀
[00:24:49.800 --> 00:24:51.800]  但我們也會失去機會
[00:24:51.800 --> 00:24:53.800]  因為我們不懂得祈禱
[00:24:53.800 --> 00:24:56.800]  那麼神怎樣聽祈禱呢?
[00:24:56.800 --> 00:24:59.800]  聽什麼人的祈禱呢?
[00:24:59.800 --> 00:25:01.800]  為什麼會這麼回心轉意呢?
[00:25:01.800 --> 00:25:02.800]  我們就要學一下
[00:25:02.800 --> 00:25:03.800]  花一點時間
[00:25:03.800 --> 00:25:04.800]  已經過了時間
[00:25:04.800 --> 00:25:05.800]  很快
[00:25:05.800 --> 00:25:09.800]  三件事
[00:25:09.800 --> 00:25:11.800]  摩西的禱告
[00:25:11.800 --> 00:25:13.800]  剛才的三段聖經裡
[00:25:13.800 --> 00:25:16.800]  我發覺他有三件事
[00:25:16.800 --> 00:25:17.800]  第一件事
[00:25:17.800 --> 00:25:19.800]  就是摩西說的話裡
[00:25:19.800 --> 00:25:20.800]  我研究過了
[00:25:20.800 --> 00:25:21.800]  看來看去
[00:25:21.800 --> 00:25:22.800]  他究竟有什麼辦法
[00:25:22.800 --> 00:25:24.800]  讓神竟然這樣
[00:25:24.800 --> 00:25:26.800]  都可以讓他回心轉意
[00:25:26.800 --> 00:25:27.800]  第一件事
[00:25:27.800 --> 00:25:29.800]  摩西是複述
[00:25:29.800 --> 00:25:31.800]  曾經神所做過的事
[00:25:31.800 --> 00:25:33.800]  就是說摩西宣告
[00:25:33.800 --> 00:25:35.800]  其實是將神的君
[00:25:35.800 --> 00:25:37.800]  他將他的君
[00:25:37.800 --> 00:25:38.800]  摩西說神
[00:25:38.800 --> 00:25:39.800]  你的性格是這樣
[00:25:39.800 --> 00:25:41.800]  你之前做過這樣的事
[00:25:41.800 --> 00:25:42.800]  這樣的時候
[00:25:42.800 --> 00:25:43.800]  按照你的性格
[00:25:43.800 --> 00:25:45.800]  你就不應該這樣做
[00:25:45.800 --> 00:25:48.800]  就是說這是一個很熟悉神的人
[00:25:48.800 --> 00:25:50.800]  摩西夠膽說神
[00:25:50.800 --> 00:25:51.800]  你不能夠這樣做
[00:25:51.800 --> 00:25:54.800]  因為你不是這樣的神
[00:25:54.800 --> 00:25:56.800]  你的性格不是這樣的
[00:25:56.800 --> 00:25:57.800]  譬如我舉例來看
[00:25:57.800 --> 00:25:59.800]  沙爾章第十一節那裡
[00:25:59.800 --> 00:26:01.800]  摩西說神要殺以色列人的時候
[00:26:01.800 --> 00:26:02.800]  摩西說什麼呢?
[00:26:02.800 --> 00:26:04.800]  他說耶和華神
[00:26:04.800 --> 00:26:05.800]  第十一節那裡
[00:26:05.800 --> 00:26:07.800]  沙爾章十一節那裡說
[00:26:07.800 --> 00:26:09.800]  為什麼你向你的文化列路呢?
[00:26:09.800 --> 00:26:11.800]  這些人
[00:26:11.800 --> 00:26:14.800]  是你從埃及帶出來的
[00:26:14.800 --> 00:26:15.800]  多麼絕啊
[00:26:15.800 --> 00:26:16.800]  數一下
[00:26:16.800 --> 00:26:18.800]  神是你愛他們的
[00:26:18.800 --> 00:26:19.800]  你從埃及帶他們出來的
[00:26:19.800 --> 00:26:21.800]  當你把他們帶出來的時候
[00:26:21.800 --> 00:26:25.800]  讓他們和埃及人有很多的鬥爭
[00:26:25.800 --> 00:26:26.800]  才能夠救他們出來
[00:26:26.800 --> 00:26:28.800]  顯出你的大能
[00:26:28.800 --> 00:26:30.800]  現在你在這裡殺了他們的時候
[00:26:30.800 --> 00:26:31.800]  被埃及人取笑你
[00:26:31.800 --> 00:26:32.800]  你知不知道
[00:26:32.800 --> 00:26:33.800]  多麼絕啊
[00:26:33.800 --> 00:26:34.800]  他這樣說話
[00:26:34.800 --> 00:26:35.800]  是不是
[00:26:35.800 --> 00:26:36.800]  神啊
[00:26:36.800 --> 00:26:38.800]  你不可以成為人的笑柄
[00:26:38.800 --> 00:26:39.800]  不可以成為人的話柄
[00:26:39.800 --> 00:26:40.800]  如果你今天在抗議裡面
[00:26:40.800 --> 00:26:41.800]  殺了這些人的時候
[00:26:41.800 --> 00:26:43.800]  埃及人聽見就說
[00:26:43.800 --> 00:26:44.800]  這個耶和華
[00:26:44.800 --> 00:26:45.800]  這麼辛苦帶他們出來
[00:26:45.800 --> 00:26:46.800]  要殺他們
[00:26:46.800 --> 00:26:47.800]  這樣
[00:26:47.800 --> 00:26:49.800]  這樣對你的明星也不好
[00:26:49.800 --> 00:26:51.800]  摩西這是第一個
[00:26:51.800 --> 00:26:53.800]  摩西其實是很深知道
[00:26:53.800 --> 00:26:54.800]  他不是惡意
[00:26:54.800 --> 00:26:56.800]  但是他很深把觸到
[00:26:56.800 --> 00:26:59.800]  神自己那種的性格
[00:26:59.800 --> 00:27:01.800]  那種的心事
[00:27:01.800 --> 00:27:03.800]  覆述神你敢做事的時候
[00:27:03.800 --> 00:27:05.800]  你沒有理由現在這樣做
[00:27:05.800 --> 00:27:06.800]  這是第一樣
[00:27:06.800 --> 00:27:08.800]  摩西厲害
[00:27:08.800 --> 00:27:09.800]  第二樣
[00:27:09.800 --> 00:27:10.800]  摩西一樣
[00:27:10.800 --> 00:27:12.800]  在沙爾章十五節和十六節那裡
[00:27:12.800 --> 00:27:15.800]  其實說出另外一樣東西
[00:27:15.800 --> 00:27:17.800]  神說好吧
[00:27:17.800 --> 00:27:18.800]  那我不殺他們
[00:27:18.800 --> 00:27:19.800]  接著我就
[00:27:19.800 --> 00:27:20.800]  不過我不和他們一起走
[00:27:20.800 --> 00:27:21.800]  這條路的時候
[00:27:21.800 --> 00:27:22.800]  摩西說不行
[00:27:22.800 --> 00:27:24.800]  為什麼呢
[00:27:24.800 --> 00:27:27.800]  有什麼讓我們知道是你的子民呢
[00:27:27.800 --> 00:27:30.800]  是唯有你和他們一起走
[00:27:30.800 --> 00:27:31.800]  一條路的時候
[00:27:31.800 --> 00:27:33.800]  你與他們同行的時候
[00:27:33.800 --> 00:27:35.800]  如果在你眼前蒙恩的時候
[00:27:35.800 --> 00:27:36.800]  那時候
[00:27:36.800 --> 00:27:39.800]  豈不是因為你與我們同去
[00:27:39.800 --> 00:27:42.800]  使我們和你的人民
[00:27:42.800 --> 00:27:45.800]  可以和地上所有的人民有分別
[00:27:45.800 --> 00:27:47.800]  這句有絕倫
[00:27:47.800 --> 00:27:50.800]  神你要顯出你自己的真實
[00:27:50.800 --> 00:27:52.800]  在這班人的身上
[00:27:52.800 --> 00:27:54.800]  雖然這班人是不聽話
[00:27:54.800 --> 00:27:57.800]  不過如果你和他們一起走這條人生的路
[00:27:57.800 --> 00:27:58.800]  走這個曠野的路的時候
[00:27:58.800 --> 00:28:01.800]  你就在周圍那些不認識你的人身上
[00:28:01.800 --> 00:28:04.800]  仍然看到這班人是不同的
[00:28:04.800 --> 00:28:06.800]  如果你不和他們一起走的時候
[00:28:06.800 --> 00:28:08.800]  這班人就變成一班無神的人
[00:28:08.800 --> 00:28:11.800]  就看不出他們和其他人有什麼不同
[00:28:11.800 --> 00:28:12.800]  你和他們一起的時候
[00:28:12.800 --> 00:28:14.800]  他們就和其他人不同
[00:28:14.800 --> 00:28:18.800]  其他人就看到你自己的奇妙的真實
[00:28:18.800 --> 00:28:20.800]  這裡我學到東西
[00:28:20.800 --> 00:28:22.800]  拿那些不信耶穌的人
[00:28:22.800 --> 00:28:25.800]  那些閒言閒語
[00:28:25.800 --> 00:28:29.800]  來和神爭辯
[00:28:29.800 --> 00:28:33.800]  和神講價
[00:28:33.800 --> 00:28:36.800]  意思就是如果你這樣做的時候
[00:28:36.800 --> 00:28:38.800]  你得不到榮耀
[00:28:38.800 --> 00:28:39.800]  你這樣做的時候
[00:28:39.800 --> 00:28:41.800]  別人會取笑你的
[00:28:41.800 --> 00:28:42.800]  你這樣做的時候
[00:28:42.800 --> 00:28:44.800]  顯不出你的大能
[00:28:44.800 --> 00:28:45.800]  我就開始學這些方法
[00:28:45.800 --> 00:28:47.800]  下次試試看行不行
[00:28:47.800 --> 00:28:49.800]  我下次在廣告上告訴你
[00:28:49.800 --> 00:28:50.800]  我沒試過
[00:28:50.800 --> 00:28:52.800]  我沒試過這麼膽小地這樣做
[00:28:52.800 --> 00:28:53.800]  我不是做一個學惡意
[00:28:53.800 --> 00:28:54.800]  摩西都這樣做
[00:28:54.800 --> 00:28:56.800]  為什麼我們不可以這樣做
[00:28:56.800 --> 00:28:59.800]  那你說在我的代討的事情是怎樣
[00:28:59.800 --> 00:29:00.800]  那你自己知道了
[00:29:00.800 --> 00:29:01.800]  你自己回去慢慢想
[00:29:01.800 --> 00:29:02.800]  我給你一些原則
[00:29:02.800 --> 00:29:03.800]  給你一些主意
[00:29:03.800 --> 00:29:04.800]  給你一些絕招
[00:29:04.800 --> 00:29:06.800]  那你怎樣應用在你那裡
[00:29:06.800 --> 00:29:07.800]  你自己回去想
[00:29:07.800 --> 00:29:09.800]  還有當然
[00:29:09.800 --> 00:29:11.800]  有一個很厲害的殺手鐧
[00:29:11.800 --> 00:29:13.800]  就是我們剛才所說的32章
[00:29:13.800 --> 00:29:16.800]  第31至32至33節那裡說
[00:29:16.800 --> 00:29:18.800]  如果你要殺他們的時候
[00:29:18.800 --> 00:29:20.800]  如果你不赦免他們的話
[00:29:20.800 --> 00:29:21.800]  那你就從你的冊上
[00:29:21.800 --> 00:29:22.800]  重撥我的名字
[00:29:22.800 --> 00:29:23.800]  神說不行
[00:29:23.800 --> 00:29:24.800]  我哪個犯罪
[00:29:24.800 --> 00:29:25.800]  重撥哪個
[00:29:25.800 --> 00:29:26.800]  但摩西說不是
[00:29:26.800 --> 00:29:28.800]  如果你殺他們
[00:29:28.800 --> 00:29:30.800]  我都不想生存
[00:29:30.800 --> 00:29:31.800]  這個代表什麼呢
[00:29:31.800 --> 00:29:33.800]  摩西說我愛這些的民
[00:29:33.800 --> 00:29:35.800]  愛到一個地步
[00:29:35.800 --> 00:29:37.800]  我願意付上一切為他們
[00:29:37.800 --> 00:29:39.800]  如果他們死在你面前
[00:29:39.800 --> 00:29:41.800]  那我都沒有生存的意義了
[00:29:41.800 --> 00:29:45.800]  就是這種這麼深切的認同的愛
[00:29:45.800 --> 00:29:48.800]  令到神沒辦法下手
[00:29:48.800 --> 00:29:50.800]  這個就是代討
[00:29:50.800 --> 00:29:55.800]  代討不是在那裡說幾句很輕鬆的話
[00:29:55.800 --> 00:29:56.800]  甚至代討
[00:29:56.800 --> 00:29:58.800]  我經常都說我們代討
[00:29:58.800 --> 00:30:01.800]  不是說幾句代討事項給神聽
[00:30:01.800 --> 00:30:03.800]  我經常覺得這樣有什麼意思呢
[00:30:03.800 --> 00:30:05.800]  你以為神不懂得字嗎
[00:30:05.800 --> 00:30:06.800]  說給神聽
[00:30:06.800 --> 00:30:07.800]  明天有什麼事
[00:30:07.800 --> 00:30:08.800]  或者我有個朋友
[00:30:08.800 --> 00:30:09.800]  他叫什麼名字
[00:30:09.800 --> 00:30:11.800]  然後他面對這樣的問題
[00:30:11.800 --> 00:30:14.800]  很簡單的說請你幫助他
