
[00:00:00.000 --> 00:00:06.000]  新年快樂!各位午安!
[00:17:49.000 --> 00:17:51.000]  在那個時候
[00:17:51.000 --> 00:17:53.000]  除教節有名如雨節近了
[00:17:53.000 --> 00:17:55.000]  如雨節和除教節
[00:17:55.000 --> 00:17:57.000]  嚴格來說是兩個不同的節日
[00:17:57.000 --> 00:17:59.000]  在除教節
[00:17:59.000 --> 00:18:01.000]  在
[00:18:01.000 --> 00:18:03.000]  每年的離散月
[00:18:03.000 --> 00:18:05.000]  離散就是我們現在的四月
[00:18:05.000 --> 00:18:07.000]  在四月十五日
[00:18:07.000 --> 00:18:09.000]  到二十一日
[00:18:09.000 --> 00:18:11.000]  就叫除教節
[00:18:11.000 --> 00:18:13.000]  而這個雨節
[00:18:13.000 --> 00:18:15.000]  就是四月十五日
[00:18:15.000 --> 00:18:17.000]  那一天才是雨節
[00:18:17.000 --> 00:18:19.000]  四月十五日
[00:18:19.000 --> 00:18:21.000]  就是雨節
[00:18:21.000 --> 00:18:23.000]  四月十五日一直到
[00:18:23.000 --> 00:18:25.000]  二十一日
[00:18:25.000 --> 00:18:27.000]  整個禮拜就叫除教節
[00:18:27.000 --> 00:18:29.000]  無論是除教節也好
[00:18:29.000 --> 00:18:31.000]  或者是雨節也好
[00:18:31.000 --> 00:18:33.000]  都有意思的
[00:18:33.000 --> 00:18:35.000]  就像我們中國人八月十五日
[00:18:35.000 --> 00:18:37.000]  中秋節是紀念
[00:18:37.000 --> 00:18:39.000]  打倒蒙古人
[00:18:39.000 --> 00:18:41.000]  所以中秋節
[00:18:41.000 --> 00:18:43.000]  每一個節日都有意思
[00:18:43.000 --> 00:18:45.000]  雨節的節日是什麼呢
[00:18:45.000 --> 00:18:47.000]  就是猶太人在一個很重要的
[00:18:47.000 --> 00:18:49.000]  歷史時刻
[00:18:49.000 --> 00:18:51.000]  猶太人在埃及
[00:18:51.000 --> 00:18:53.000]  做奴隸
[00:18:53.000 --> 00:18:55.000]  很慘很慘的奴隸
[00:18:55.000 --> 00:18:57.000]  於是摩西就要帶領這些
[00:18:57.000 --> 00:18:59.000]  人離開埃及
[00:18:59.000 --> 00:19:01.000]  去上帝為他預備流乃以物
[00:19:01.000 --> 00:19:03.000]  巴勒斯坦的地方
[00:19:03.000 --> 00:19:05.000]  法羅當然不讓他走
[00:19:05.000 --> 00:19:07.000]  於是上帝就用
[00:19:07.000 --> 00:19:09.000]  十災去
[00:19:09.000 --> 00:19:11.000]  警告法羅
[00:19:11.000 --> 00:19:13.000]  最後的時候
[00:19:13.000 --> 00:19:15.000]  上帝就吩咐
[00:19:15.000 --> 00:19:17.000]  這些以色列人
[00:19:17.000 --> 00:19:19.000]  到他走的日子
[00:19:19.000 --> 00:19:21.000]  就殺了一隻羔羊
[00:19:21.000 --> 00:19:23.000]  用羔羊的血塗在
[00:19:23.000 --> 00:19:25.000]  門眉裡面
[00:19:25.000 --> 00:19:27.000]  當上帝的天使
[00:19:27.000 --> 00:19:29.000]  要擊殺所有
[00:19:29.000 --> 00:19:31.000]  在埃及的長子的時候
[00:19:31.000 --> 00:19:33.000]  一見到有這些
[00:19:33.000 --> 00:19:35.000]  血塗在門眉里的時候
[00:19:35.000 --> 00:19:37.000]  這些天使就
[00:19:37.000 --> 00:19:39.000]  跳躍過去
[00:19:39.000 --> 00:19:41.000]  雨節就是跳躍過去
[00:19:41.000 --> 00:19:43.000]  英文叫pass over
[00:19:43.000 --> 00:19:45.000]  於是這些天使就
[00:19:45.000 --> 00:19:47.000]  pass over過去
[00:19:47.000 --> 00:19:49.000]  令到以色列的
[00:19:49.000 --> 00:19:51.000]  男子沒有
[00:19:51.000 --> 00:19:53.000]  因為這樣而被擊殺
[00:19:53.000 --> 00:19:55.000]  因為這樣的緣故
[00:19:55.000 --> 00:19:57.000]  所以就趁著這個機會
[00:19:57.000 --> 00:19:59.000]  他們就馬上離開埃及
[00:19:59.000 --> 00:20:01.000]  走到去
[00:20:01.000 --> 00:20:03.000]  過了紅海
[00:20:03.000 --> 00:20:05.000]  去到這個以色列的地方
[00:20:05.000 --> 00:20:07.000]  這個叫做pass over
[00:20:07.000 --> 00:20:09.000]  於是這個猶太人
[00:20:09.000 --> 00:20:11.000]  每年就在4月15號
[00:20:11.000 --> 00:20:13.000]  就慶祝這個pass over
[00:20:13.000 --> 00:20:15.000]  每逢15號的時候
[00:20:15.000 --> 00:20:17.000]  就慶祝
[00:20:17.000 --> 00:20:19.000]  是表示紀念
[00:20:19.000 --> 00:20:21.000]  上帝怎麼拯救他們
[00:20:21.000 --> 00:20:23.000]  這個被殺的羔羊
[00:20:23.000 --> 00:20:25.000]  用在血的門眉
[00:20:25.000 --> 00:20:27.000]  其實就是預表了
[00:20:27.000 --> 00:20:29.000]  一個更重要的一件事
[00:20:29.000 --> 00:20:31.000]  就是耶穌基督看了
[00:20:31.000 --> 00:20:33.000]  神的羔羊才除去世人罪的
[00:20:33.000 --> 00:20:35.000]  所以雨節就是
[00:20:35.000 --> 00:20:37.000]  預表了耶穌基督的死
[00:20:37.000 --> 00:20:39.000]  預表了耶穌基督為我們的罪
[00:20:39.000 --> 00:20:41.000]  犧牲在十字架
[00:20:41.000 --> 00:20:43.000]  那為什麼說
[00:20:43.000 --> 00:20:45.000]  這些猶太人
[00:20:45.000 --> 00:20:47.000]  怕這些
[00:20:47.000 --> 00:20:49.000]  猶太的權貴
[00:20:49.000 --> 00:20:51.000]  怕這些百姓
[00:20:51.000 --> 00:20:53.000]  原來雨節在猶太人當中
[00:20:53.000 --> 00:20:55.000]  是一個大日子
[00:20:55.000 --> 00:20:57.000]  凡是住在耶路撒冷
[00:20:57.000 --> 00:20:59.000]  18里以內的男子
[00:20:59.000 --> 00:21:01.000]  一到雨節就一定要去
[00:21:01.000 --> 00:21:03.000]  耶路撒冷過節
[00:21:03.000 --> 00:21:05.000]  其餘所有在其他住的
[00:21:05.000 --> 00:21:07.000]  都要朝聖
[00:21:07.000 --> 00:21:09.000]  每年最低限度有一次或者兩次
[00:21:09.000 --> 00:21:11.000]  去到耶路撒冷裡面
[00:21:11.000 --> 00:21:13.000]  去朝聖
[00:21:13.000 --> 00:21:15.000]  一個很出名的猶太的歷史學家
[00:21:15.000 --> 00:21:17.000]  Josephus就記載過
[00:21:17.000 --> 00:21:19.000]  他說
[00:21:19.000 --> 00:21:21.000]  每年
[00:21:21.000 --> 00:21:23.000]  在雨節
[00:21:23.000 --> 00:21:25.000]  要宰割羔羊
[00:21:25.000 --> 00:21:27.000]  紀念的時候
[00:21:27.000 --> 00:21:29.000]  有25萬只羔羊
[00:21:29.000 --> 00:21:31.000]  每年要宰割
[00:21:31.000 --> 00:21:33.000]  25萬只羔羊
[00:21:33.000 --> 00:21:37.000]  每十個人就宰一隻
[00:21:37.000 --> 00:21:39.000]  如果很容易
[00:21:39.000 --> 00:21:41.000]  算一下
[00:21:41.000 --> 00:21:43.000]  25萬只
[00:21:43.000 --> 00:21:45.000]  乘以十就有250萬人
[00:21:45.000 --> 00:21:47.000]  每年的雨節
[00:21:47.000 --> 00:21:49.000]  有250萬人
[00:21:49.000 --> 00:21:51.000]  湧入
[00:21:51.000 --> 00:21:53.000]  耶路撒冷的古城
[00:21:53.000 --> 00:21:55.000]  所以
[00:21:55.000 --> 00:21:57.000]  如果你想去
[00:21:57.000 --> 00:21:59.000]  以色列旅行
[00:21:59.000 --> 00:22:01.000]  旅行
[00:22:01.000 --> 00:22:03.000]  千萬不要選擇四中去
[00:22:03.000 --> 00:22:05.000]  四中去
[00:22:05.000 --> 00:22:07.000]  你想訂酒店位置
[00:22:07.000 --> 00:22:09.000]  也訂不到
[00:22:09.000 --> 00:22:11.000]  就算是今天
[00:22:11.000 --> 00:22:13.000]  也有很多猶太人會在雨節
[00:22:13.000 --> 00:22:15.000]  去耶路撒冷
[00:22:15.000 --> 00:22:17.000]  250萬人
[00:22:17.000 --> 00:22:19.000]  湧入一個古城
[00:22:19.000 --> 00:22:21.000]  周圍人山人海
[00:22:21.000 --> 00:22:23.000]  去慶祝
[00:22:23.000 --> 00:22:25.000]  這個雨節
[00:22:25.000 --> 00:22:29.000]  羅馬人統治猶太人
[00:22:29.000 --> 00:22:31.000]  給予很多
[00:22:31.000 --> 00:22:33.000]  某個程度的
[00:22:33.000 --> 00:22:35.000]  自由給予猶太人
[00:22:35.000 --> 00:22:39.000]  羅馬人的軍隊
[00:22:39.000 --> 00:22:41.000]  駐守在
[00:22:41.000 --> 00:22:43.000]  Caesarean Philippi
[00:22:43.000 --> 00:22:45.000]  一個很遠的地方
[00:22:45.000 --> 00:22:47.000]  在耶路撒冷
[00:22:47.000 --> 00:22:49.000]  駐守很少的軍隊
[00:22:49.000 --> 00:22:53.000]  如果你想搞事
[00:22:53.000 --> 00:22:55.000]  最好的時候
[00:22:55.000 --> 00:22:57.000]  是什麼呢?
[00:22:57.000 --> 00:22:59.000]  雨節
[00:22:59.000 --> 00:23:01.000]  人多
[00:23:01.000 --> 00:23:03.000]  所以為什麼在香港
[00:23:03.000 --> 00:23:05.000]  在雨節的時候
[00:23:05.000 --> 00:23:07.000]  人多
[00:23:07.000 --> 00:23:09.000]  很危險
[00:23:09.000 --> 00:23:11.000]  只要煽動一下
[00:23:11.000 --> 00:23:13.000]  就會爆出來
[00:23:13.000 --> 00:23:15.000]  這群人
[00:23:15.000 --> 00:23:17.000]  怕耶穌趁著雨節的時候
[00:23:17.000 --> 00:23:21.000]  很容易引起騷動
[00:23:21.000 --> 00:23:23.000]  騷動的時候
[00:23:23.000 --> 00:23:25.000]  羅馬派軍隊來鎮壓
[00:23:25.000 --> 00:23:27.000]  鎮壓之後
[00:23:27.000 --> 00:23:29.000]  很自然收回所有權
[00:23:29.000 --> 00:23:31.000]  於是這些權貴
[00:23:31.000 --> 00:23:33.000]  這些文士
[00:23:33.000 --> 00:23:35.000]  這些祭司
[00:23:35.000 --> 00:23:37.000]  沒有權位
[00:23:37.000 --> 00:23:39.000]  所以殺害耶穌
[00:23:39.000 --> 00:23:41.000]  先下手為強
[00:23:41.000 --> 00:23:43.000]  就是因為這樣的緣故
[00:23:43.000 --> 00:23:45.000]  害怕
[00:23:45.000 --> 00:23:47.000]  懼怕
[00:23:47.000 --> 00:23:49.000]  沒有了他們的地位
[00:23:49.000 --> 00:23:51.000]  不少的統治者
[00:23:51.000 --> 00:23:53.000]  迫害教會
[00:23:53.000 --> 00:23:55.000]  殘害信徒
[00:23:55.000 --> 00:23:57.000]  都是因為這個恐懼
[00:23:57.000 --> 00:23:59.000]  沒有安全感
[00:23:59.000 --> 00:24:01.000]  怕百姓
[00:24:01.000 --> 00:24:03.000]  怕造反
[00:24:03.000 --> 00:24:05.000]  今天我們何尚不是這樣
[00:24:05.000 --> 00:24:07.000]  我們很多人都活在恐懼里
[00:24:07.000 --> 00:24:09.000]  怕這怕那
[00:24:09.000 --> 00:24:11.000]  人生只有兩個人生觀
[00:24:11.000 --> 00:24:13.000]  這兩個人生觀
[00:24:13.000 --> 00:24:15.000]  一是追狗的人生觀
[00:24:15.000 --> 00:24:17.000]  一是被狗追的人生觀
[00:24:17.000 --> 00:24:19.000]  你情願追狗就被狗追
[00:24:19.000 --> 00:24:21.000]  追狗好玩很多
[00:24:21.000 --> 00:24:23.000]  在這裡追著他
[00:24:23.000 --> 00:24:25.000]  被狗追就不太好玩
[00:24:25.000 --> 00:24:27.000]  在我們中間
[00:24:27.000 --> 00:24:29.000]  有些做郵差
[00:24:29.000 --> 00:24:31.000]  或者經歷過被狗追的經歷
[00:24:31.000 --> 00:24:33.000]  被狗追的時候
[00:24:33.000 --> 00:24:35.000]  一點都不好玩
[00:24:35.000 --> 00:24:37.000]  有路就逃
[00:24:37.000 --> 00:24:39.000]  有路就逃
[00:24:39.000 --> 00:24:41.000]  人生只有兩個
[00:24:41.000 --> 00:24:43.000]  一是追的人生
[00:24:43.000 --> 00:24:45.000]  你有目標
[00:24:45.000 --> 00:24:47.000]  你為了什麼去追求
[00:24:47.000 --> 00:24:49.000]  人生為了什麼去追求
[00:24:49.000 --> 00:24:51.000]  第二是逃的人生
[00:24:51.000 --> 00:24:53.000]  逃避這逃避那逃避那
[00:24:53.000 --> 00:24:55.000]  尤其是我們中國人
[00:24:55.000 --> 00:24:57.000]  在這個世紀裡面叫大逃亡的時代
[00:24:57.000 --> 00:24:59.000]  我們逃完這逃那
[00:24:59.000 --> 00:25:01.000]  我們逃無論是政治的逃避
[00:25:01.000 --> 00:25:03.000]  或者是金錢上
[00:25:03.000 --> 00:25:05.000]  經濟上的逃避
[00:25:05.000 --> 00:25:07.000]  或者是我們怕著生癌的逃避
[00:25:07.000 --> 00:25:09.000]  很多東西我們活在一個恐懼裡面
[00:25:09.000 --> 00:25:11.000]  沒有安全感
[00:25:11.000 --> 00:25:13.000]  我們怕這個怕那個
[00:25:13.000 --> 00:25:15.000]  所以聖經裡面
[00:25:15.000 --> 00:25:17.000]  事實上提到一樣東西
[00:25:17.000 --> 00:25:19.000]  保羅寫信的時候願平安歸於你
[00:25:19.000 --> 00:25:21.000]  平安就是一個超越了環境
[00:25:21.000 --> 00:25:23.000]  所給予你心靈裡面
[00:25:23.000 --> 00:25:25.000]  一個真正的平安
[00:25:25.000 --> 00:25:27.000]  不是活在一個恐懼裡面
[00:25:27.000 --> 00:25:29.000]  但很可惜
[00:25:29.000 --> 00:25:31.000]  很多人會在恐懼的時候
[00:25:31.000 --> 00:25:33.000]  就要針對上帝
[00:25:33.000 --> 00:25:35.000]  第一個原因
[00:25:35.000 --> 00:25:37.000]  恐懼
[00:25:37.000 --> 00:25:39.000]  第二個原因
[00:25:39.000 --> 00:25:41.000]  撒旦入了他的心
[00:25:41.000 --> 00:25:43.000]  我們看看第三節至第四節
[00:25:43.000 --> 00:25:45.000]  這時撒旦入了那稱為
[00:25:45.000 --> 00:25:47.000]  加勒猶大的心
[00:25:47.000 --> 00:25:49.000]  他本是十二門徒的一個
[00:25:49.000 --> 00:25:51.000]  他去祭司並守殿觀商量
[00:25:51.000 --> 00:25:53.000]  怎樣可以把耶穌
[00:25:53.000 --> 00:25:55.000]  教給他們
[00:25:55.000 --> 00:25:57.000]  耶穌的死
[00:25:57.000 --> 00:25:59.000]  不單止在位的權貴
[00:25:59.000 --> 00:26:01.000]  民事和政客
[00:26:01.000 --> 00:26:03.000]  需要負責任
[00:26:03.000 --> 00:26:05.000]  原來這也是一個屬靈的
[00:26:05.000 --> 00:26:07.000]  爭戰
[00:26:07.000 --> 00:26:09.000]  背後有撒旦積極的工作
[00:26:09.000 --> 00:26:11.000]  究竟撒旦
[00:26:11.000 --> 00:26:13.000]  是何方神聖
[00:26:13.000 --> 00:26:15.000]  原來希伯來文撒旦這個字
[00:26:15.000 --> 00:26:17.000]  是一個很有趣的字
[00:26:17.000 --> 00:26:19.000]  這個字是解釋
[00:26:19.000 --> 00:26:21.000]  敵對對敵
[00:26:21.000 --> 00:26:23.000]  控訴者
[00:26:23.000 --> 00:26:25.000]  上帝面前控訴人
[00:26:25.000 --> 00:26:27.000]  就是這個撒旦
[00:26:27.000 --> 00:26:29.000]  約伯記有一個很出名的記載
[00:26:29.000 --> 00:26:31.000]  舊約伯記
[00:26:31.000 --> 00:26:33.000]  有一天神的眾子
[00:26:33.000 --> 00:26:35.000]  侍納耶和華
[00:26:35.000 --> 00:26:37.000]  撒旦也在其中
[00:26:37.000 --> 00:26:39.000]  撒旦可以上天堂
[00:26:39.000 --> 00:26:41.000]  耶和華向撒旦說
[00:26:41.000 --> 00:26:43.000]  你從哪裡來?撒旦回答說
[00:26:43.000 --> 00:26:45.000]  我從地上走來走去往返而來
[00:26:45.000 --> 00:26:47.000]  耶和華問撒旦說
[00:26:47.000 --> 00:26:49.000]  你用心察探我的步人會有
[00:26:49.000 --> 00:26:51.000]  地上再沒有人將他正直
[00:26:51.000 --> 00:26:53.000]  敬畏神遠離惡事
[00:26:53.000 --> 00:26:55.000]  撒旦回答耶和華說
[00:26:55.000 --> 00:26:57.000]  約伯敬畏神
[00:26:57.000 --> 00:26:59.000]  豈是無辜呢?
[00:26:59.000 --> 00:27:01.000]  你豈不是在他四面圍上泥巴
[00:27:01.000 --> 00:27:03.000]  保護他的家
[00:27:03.000 --> 00:27:05.000]  並他一切所有呢?
[00:27:05.000 --> 00:27:07.000]  他所做的都蒙你賜福
[00:27:07.000 --> 00:27:09.000]  他的家產也在地上增加
[00:27:09.000 --> 00:27:11.000]  你且伸手為他
[00:27:11.000 --> 00:27:13.000]  一切所有的他必來
[00:27:13.000 --> 00:27:15.000]  棄掉你
[00:27:15.000 --> 00:27:17.000]  約伯記是說天上一幅圖畫
[00:27:19.000 --> 00:27:21.000]  撒旦扮演一個角色
[00:27:21.000 --> 00:27:27.000]  這幅圖畫是天上一個法庭的圖畫
[00:27:27.000 --> 00:27:31.000]  他用這樣的手法描繪這個故事
[00:27:31.000 --> 00:27:33.000]  天上一個法庭
[00:27:33.000 --> 00:27:35.000]  法官就是上帝
[00:27:35.000 --> 00:27:37.000]  控訴者就是撒旦
[00:27:37.000 --> 00:27:39.000]  被告就是約伯一個信徒
[00:27:39.000 --> 00:27:41.000]  一個神的百姓
[00:27:41.000 --> 00:27:43.000]  上帝說你看我的步人約伯
[00:27:43.000 --> 00:27:45.000]  是多麼的敬虔
[00:27:45.000 --> 00:27:47.000]  撒旦作為一個控訴者
[00:27:47.000 --> 00:27:49.000]  控訴者說他當然是敬虔
[00:27:49.000 --> 00:27:53.000]  你去旁邊捉了泥巴給他
[00:27:53.000 --> 00:27:55.000]  當然是為他最好
[00:27:55.000 --> 00:27:57.000]  一切都給他最好
[00:27:57.000 --> 00:27:59.000]  他當然是相信你
[00:27:59.000 --> 00:28:01.000]  你拿走他
[00:28:01.000 --> 00:28:03.000]  看他是否相信你
[00:28:03.000 --> 00:28:05.000]  撒旦這句話
[00:28:05.000 --> 00:28:07.000]  對我們很多人是真的
[00:28:07.000 --> 00:28:09.000]  為什麼我們今天還來禮拜堂
[00:28:09.000 --> 00:28:11.000]  為什麼我們今天還叫自己是基督徒
[00:28:11.000 --> 00:28:13.000]  為什麼我們今天還去團契
[00:28:13.000 --> 00:28:15.000]  上帝祝福我
[00:28:15.000 --> 00:28:17.000]  上帝祝福我
[00:28:17.000 --> 00:28:19.000]  上帝讓我的子女
[00:28:19.000 --> 00:28:21.000]  讀書讀得好
[00:28:21.000 --> 00:28:23.000]  上帝讓我買了股票
[00:28:23.000 --> 00:28:25.000]  陷爛性
[00:28:25.000 --> 00:28:27.000]  除了這幾天
[00:28:27.000 --> 00:28:29.000]  或者讓人都給
[00:28:29.000 --> 00:28:31.000]  讓人都祝福
[00:28:31.000 --> 00:28:33.000]  我當然是相信他
[00:28:33.000 --> 00:28:35.000]  如果
[00:28:35.000 --> 00:28:37.000]  如果
[00:28:37.000 --> 00:28:39.000]  上帝將這些東西
[00:28:39.000 --> 00:28:41.000]  拿走的時候
[00:28:41.000 --> 00:28:43.000]  那相信他幹什麼
[00:28:43.000 --> 00:28:45.000]  七年前
[00:28:45.000 --> 00:28:47.000]  七年前
[00:28:47.000 --> 00:28:49.000]  我和大家說
[00:28:49.000 --> 00:28:51.000]  七年前我
[00:28:51.000 --> 00:28:53.000]  我媳婦生我的孫子的時候
[00:28:53.000 --> 00:28:55.000]  就去世了
[00:28:55.000 --> 00:28:57.000]  我媳婦在安息的那一周
[00:28:57.000 --> 00:28:59.000]  我媳婦在安息的那一周
[00:28:59.000 --> 00:29:01.000]  我就說
[00:29:01.000 --> 00:29:03.000]  爸爸你去港督
[00:29:03.000 --> 00:29:05.000]  爸爸你去港督
[00:29:05.000 --> 00:29:07.000]  很難在這些場合裡面去港督
[00:29:07.000 --> 00:29:09.000]  很難在這些場合裡面去港督
[00:29:09.000 --> 00:29:11.000]  這是一個很大的震驚
[00:29:11.000 --> 00:29:13.000]  我就將我的廣章
[00:29:13.000 --> 00:29:15.000]  寫了一篇文章
[00:29:15.000 --> 00:29:17.000]  你看在哪裡
[00:29:17.000 --> 00:29:19.000]  有一天我姐姐
[00:29:19.000 --> 00:29:21.000]  就發了個Email給我
[00:29:21.000 --> 00:29:23.000]  說她有個小學同學
[00:29:23.000 --> 00:29:25.000]  看到我的文章
[00:29:25.000 --> 00:29:27.000]  她看到蘇泳銳
[00:29:27.000 --> 00:29:29.000]  當然和蘇泳義有關係
[00:29:29.000 --> 00:29:31.000]  很少人會說蘇泳
[00:29:31.000 --> 00:29:33.000]  於是就問我姐姐
[00:29:33.000 --> 00:29:35.000]  這個是不是你弟弟
[00:29:35.000 --> 00:29:37.000]  她就
[00:29:37.000 --> 00:29:39.000]  問我姐姐一個問題
[00:29:39.000 --> 00:29:41.000]  你的弟弟是做牧師的
[00:29:41.000 --> 00:29:45.000]  牧師
[00:29:45.000 --> 00:29:47.000]  上帝都不保守
[00:29:47.000 --> 00:29:49.000]  都不祝福他
[00:29:49.000 --> 00:29:51.000]  因為我媳婦
[00:29:51.000 --> 00:29:53.000]  為什麼會難產過身呢
[00:29:53.000 --> 00:29:55.000]  是一個叫
[00:29:55.000 --> 00:29:57.000]  是一個叫
[00:29:57.000 --> 00:29:59.000]  embryonic
[00:29:59.000 --> 00:30:01.000]  embryonic disorder
[00:30:01.000 --> 00:30:03.000]  是八萬個產婦裡面
[00:30:03.000 --> 00:30:05.000]  只有一個
[00:30:05.000 --> 00:30:07.000]  是這樣
[00:30:07.000 --> 00:30:09.000]  這個朋友就問我姐姐
[00:30:09.000 --> 00:30:11.000]  八萬個只有一個
[00:30:11.000 --> 00:30:13.000]  為什麼
[00:30:13.000 --> 00:30:15.000]  簡直是你弟弟的家庭
[00:30:15.000 --> 00:30:19.000]  然後她就說
[00:30:19.000 --> 00:30:21.000]  為什麼我一直不是基督徒
[00:30:21.000 --> 00:30:23.000]  為什麼我一直不信耶穌呢
[00:30:23.000 --> 00:30:27.000]  因為一直存在
[00:30:27.000 --> 00:30:29.000]  我一個問題存在
[00:30:29.000 --> 00:30:31.000]  任何人信上帝
[00:30:31.000 --> 00:30:33.000]  都希望上帝祝福他
[00:30:33.000 --> 00:30:35.000]  如果我信了上帝
[00:30:35.000 --> 00:30:37.000]  他不僅不祝福
[00:30:37.000 --> 00:30:39.000]  還給我這些東西
[00:30:39.000 --> 00:30:41.000]  我信他幹什麼
[00:30:41.000 --> 00:30:43.000]  不如丟棄吧
[00:30:43.000 --> 00:30:45.000]  所以我一直不信
[00:30:45.000 --> 00:30:49.000]  有很多人對宗教都是這樣的看法
[00:30:49.000 --> 00:30:51.000]  他祝福我我就信
[00:30:51.000 --> 00:30:53.000]  他贏我我就信
[00:30:53.000 --> 00:30:57.000]  遇到這些
[00:30:57.000 --> 00:30:59.000]  就好像撒旦說
[00:30:59.000 --> 00:31:01.000]  你試一下將這些離開
[00:31:01.000 --> 00:31:03.000]  這些泥巴拿走的時候
[00:31:03.000 --> 00:31:05.000]  看還有沒有人信你
[00:31:05.000 --> 00:31:09.000]  撒旦就是一個控訴者
[00:31:09.000 --> 00:31:13.000]  撒旦就是控訴這件事
[00:31:13.000 --> 00:31:15.000]  但是約伯怎麼說
[00:31:15.000 --> 00:31:17.000]  約伯說
[00:31:17.000 --> 00:31:19.000]  想辭是耶和華神
[00:31:19.000 --> 00:31:21.000]  收取是耶和華神
[00:31:21.000 --> 00:31:23.000]  唯有耶和華的名字都清楚
[00:31:23.000 --> 00:31:27.000]  我只能夠說一句
[00:31:27.000 --> 00:31:29.000]  我不知道為什麼
[00:31:29.000 --> 00:31:31.000]  上帝會有災禍
[00:31:31.000 --> 00:31:33.000]  會傳到我們身上
[00:31:33.000 --> 00:31:35.000]  這是一個沒辦法回答的問題
[00:31:35.000 --> 00:31:37.000]  但我知道一件事
[00:31:37.000 --> 00:31:39.000]  他是擁有主權
[00:31:39.000 --> 00:31:41.000]  想辭是他收取
[00:31:41.000 --> 00:31:43.000]  他也是愛我們
[00:31:43.000 --> 00:31:45.000]  而且他只會給最好的
[00:31:45.000 --> 00:31:47.000]  為什麼他會這樣做
[00:31:47.000 --> 00:31:49.000]  我們不知道
[00:31:49.000 --> 00:31:51.000]  但我們知道
[00:31:51.000 --> 00:31:53.000]  最終都是最好的
[00:31:53.000 --> 00:31:57.000]  撒旦會將很多文化
[00:31:57.000 --> 00:31:59.000]  放在我們身上
[00:31:59.000 --> 00:32:01.000]  撒旦將這些思想
[00:32:01.000 --> 00:32:03.000]  放在我們身上
[00:32:03.000 --> 00:32:05.000]  去控訴我們
[00:32:05.000 --> 00:32:07.000]  對上帝有很多的應許
[00:32:07.000 --> 00:32:09.000]  對上帝有很多的華語
[00:32:09.000 --> 00:32:11.000]  打了很多的問號
[00:32:11.000 --> 00:32:13.000]  《路加福音》的記載
[00:32:13.000 --> 00:32:15.000]  路加就強調
[00:32:15.000 --> 00:32:17.000]  撒旦在整個耶穌的
[00:32:17.000 --> 00:32:19.000]  侍奉過程裡面
[00:32:19.000 --> 00:32:21.000]  其實是佔了一個極為重要的位置
[00:32:21.000 --> 00:32:23.000]  當耶穌出來傳道的時候
[00:32:23.000 --> 00:32:25.000]  第四章十一節
[00:32:25.000 --> 00:32:27.000]  當耶穌受了
[00:32:27.000 --> 00:32:29.000]  魔鬼的試探之後
[00:32:29.000 --> 00:32:31.000]  路加就這樣記載
[00:32:31.000 --> 00:32:33.000]  魔鬼就用各種各樣的東西
[00:32:33.000 --> 00:32:35.000]  去試探耶穌
[00:32:35.000 --> 00:32:37.000]  試探完了
[00:32:37.000 --> 00:32:39.000]  就暫時離開耶穌
[00:32:39.000 --> 00:32:41.000]  是暫時
[00:32:41.000 --> 00:32:43.000]  以後就不斷試探耶穌
[00:32:43.000 --> 00:32:45.000]  就算是耶穌釘十字架的時候
[00:32:45.000 --> 00:32:47.000]  他再次扮演一個主導的角色
[00:32:47.000 --> 00:32:49.000]  是將一個
[00:32:49.000 --> 00:32:51.000]  賣耶穌的心意
[00:32:51.000 --> 00:32:53.000]  放在猶大的身上
[00:32:55.000 --> 00:32:57.000]  沒錯
[00:32:57.000 --> 00:32:59.000]  那些法理菜人
[00:32:59.000 --> 00:33:01.000]  那些文士
[00:33:01.000 --> 00:33:03.000]  那些祭司
[00:33:03.000 --> 00:33:05.000]  那些權貴政客
[00:33:05.000 --> 00:33:07.000]  是需要負責任耶穌的死亡
[00:33:07.000 --> 00:33:09.000]  但是這也是一場
[00:33:09.000 --> 00:33:11.000]  宿命的爭戰
[00:33:11.000 --> 00:33:13.000]  撒旦將他
[00:33:13.000 --> 00:33:15.000]  放進了伽勒人猶大的心
[00:33:15.000 --> 00:33:17.000]  所以約翰福音
[00:33:17.000 --> 00:33:19.000]  是怎麼說的呢
[00:33:19.000 --> 00:33:21.000]  魔鬼以賣耶穌的意思
[00:33:21.000 --> 00:33:23.000]  放在西門的兒子
[00:33:23.000 --> 00:33:25.000]  猶大的心裡
[00:33:25.000 --> 00:33:27.000]  所以我們知道一件事
[00:33:27.000 --> 00:33:29.000]  耶穌降生來到這個世界
[00:33:29.000 --> 00:33:31.000]  去傳導
[00:33:31.000 --> 00:33:33.000]  不只是這麼簡單
[00:33:33.000 --> 00:33:35.000]  而是一個
[00:33:35.000 --> 00:33:37.000]  宿命的爭戰
[00:33:37.000 --> 00:33:39.000]  路加福音將這個宿命的爭戰
[00:33:39.000 --> 00:33:41.000]  回歸得很有意思
[00:33:41.000 --> 00:33:43.000]  在第十一章二十節
[00:33:43.000 --> 00:33:45.000]  路加福音說
[00:33:45.000 --> 00:33:47.000]  我若靠神的能力趕鬼
[00:33:47.000 --> 00:33:49.000]  你就知道神的國臨到你們了
[00:33:49.000 --> 00:33:51.000]  壯士披寡
[00:33:51.000 --> 00:33:53.000]  整齊
