
[00:00:00.000 --> 00:00:05.400]  各位電影主播 各位朋友 你們好
[00:18:16.600 --> 00:18:20.600]  是從耶穌基督受死的時候起計
[00:18:20.600 --> 00:18:22.600]  他們會怎樣呢?
[00:18:22.600 --> 00:18:24.600]  他們會遭受苦難
[00:18:24.600 --> 00:18:26.600]  壓迫
[00:18:26.600 --> 00:18:28.600]  而且是各有各非
[00:18:28.600 --> 00:18:30.600]  世上有苦難
[00:18:30.600 --> 00:18:32.600]  但在耶穌基督裡面
[00:18:32.600 --> 00:18:34.600]  卻有平安
[00:18:34.600 --> 00:18:37.600]  如果你以為你要明白
[00:18:37.600 --> 00:18:41.600]  信主就會一帆風順
[00:18:41.600 --> 00:18:43.600]  還財就手
[00:18:43.600 --> 00:18:45.600]  萬事勝意
[00:18:45.600 --> 00:18:47.600]  對不起,你找錯了
[00:18:47.600 --> 00:18:49.600]  那個不是基督教
[00:18:49.600 --> 00:18:51.600]  是黃大仙
[00:18:51.600 --> 00:18:53.600]  他不是黃大仙
[00:18:53.600 --> 00:18:55.600]  他是耶穌
[00:18:55.600 --> 00:18:57.600]  耶穌從沒這樣回答過我們
[00:18:57.600 --> 00:18:59.600]  他提醒我們你們在世上有苦難
[00:18:59.600 --> 00:19:01.600]  事實上當我們信主的時候
[00:19:01.600 --> 00:19:03.600]  還會遭遇到一些排斥
[00:19:03.600 --> 00:19:05.600]  或者被一些人的藐視
[00:19:05.600 --> 00:19:07.600]  甚至覺得很孤單
[00:19:07.600 --> 00:19:09.600]  非常痛苦
[00:19:09.600 --> 00:19:11.600]  但耶穌給我們一個很大的應許
[00:19:11.600 --> 00:19:13.600]  你會覺得孤單嗎?
[00:19:13.600 --> 00:19:15.600]  耶穌說你們樓下
[00:19:15.600 --> 00:19:17.600]  我獨自一人
[00:19:17.600 --> 00:19:19.600]  其實不是獨自一人
[00:19:19.600 --> 00:19:21.600]  因為我有父與我同在
[00:19:21.600 --> 00:19:23.600]  同樣的我們也不是獨自一人
[00:19:23.600 --> 00:19:25.600]  是有主耶穌與我們同在
[00:19:25.600 --> 00:19:27.600]  是有神與我們同在
[00:19:27.600 --> 00:19:29.600]  你會覺得世上有很多壓力嗎?
[00:19:29.600 --> 00:19:31.600]  太多將領了
[00:19:31.600 --> 00:19:33.600]  太多苦難了
[00:19:33.600 --> 00:19:35.600]  耶穌說你們在世上有苦難
[00:19:35.600 --> 00:19:37.600]  但在我裡面有平安
[00:19:37.600 --> 00:19:39.600]  你們可以放心
[00:19:39.600 --> 00:19:41.600]  因為我已經勝了這個世界
[00:19:41.600 --> 00:19:43.600]  何等寶貴的應許
[00:19:43.600 --> 00:19:45.600]  我就用一個無名氏
[00:19:45.600 --> 00:19:47.600]  所寫的一首詩作結束
[00:19:47.600 --> 00:19:49.600]  我求神給我力量
[00:19:49.600 --> 00:19:51.600]  以致我可以做事成功
[00:19:51.600 --> 00:19:53.600]  但神給我軟弱
[00:19:53.600 --> 00:19:55.600]  以致我懂得謙卑
[00:19:55.600 --> 00:19:57.600]  和述說
[00:19:57.600 --> 00:19:59.600]  我求神給我康年
[00:19:59.600 --> 00:20:01.600]  以致我能夠做大事
[00:20:01.600 --> 00:20:03.600]  神給我軟弱的身軀
[00:20:03.600 --> 00:20:07.600]  以致我懂得欣賞祂的保守
[00:20:07.600 --> 00:20:09.600]  我求神給我有財富
[00:20:09.600 --> 00:20:11.600]  以致我要開開心心活著
[00:20:11.600 --> 00:20:13.600]  但神卻叫我貧窮
[00:20:13.600 --> 00:20:15.600]  以致我更有智慧
[00:20:15.600 --> 00:20:17.600]  我求神給我權能
[00:20:17.600 --> 00:20:19.600]  以致能夠得人稱許
[00:20:19.600 --> 00:20:23.600]  但神卻給我成為一個弱者
[00:20:23.600 --> 00:20:25.600]  以致我懂得去議教祂
[00:20:25.600 --> 00:20:27.600]  我求神給我豐豐足足
[00:20:27.600 --> 00:20:29.600]  以致我可以享受人生
[00:20:29.600 --> 00:20:31.600]  但神卻給我生命
[00:20:31.600 --> 00:20:33.600]  以致我可以享受一切
[00:20:33.600 --> 00:20:35.600]  我所求的
[00:20:35.600 --> 00:20:37.600]  我並不得著
[00:20:37.600 --> 00:20:39.600]  但我所望的
[00:20:39.600 --> 00:20:41.600]  一個也沒有落空
[00:20:41.600 --> 00:20:45.600]  其實我是世上最幸福的一個人
[00:20:45.600 --> 00:20:49.600]  所以我們看到基督徒在這個世代的矛盾
[00:20:49.600 --> 00:20:53.600]  一方面你們在世上有苦難
[00:20:53.600 --> 00:20:55.600]  是有苦楚
[00:20:55.600 --> 00:20:57.600]  這個世界仍然是凹凸不平
[00:20:57.600 --> 00:20:59.600]  有很多事情我們看不順
[00:20:59.600 --> 00:21:03.600]  但我們不是因為這個原因
[00:21:03.600 --> 00:21:05.600]  我們就喪志
[00:21:05.600 --> 00:21:07.600]  不會因為這個原因
[00:21:07.600 --> 00:21:09.600]  我們覺得上帝不理我們
[00:21:09.600 --> 00:21:11.600]  不是的
[00:21:11.600 --> 00:21:13.600]  相反來說
[00:21:13.600 --> 00:21:15.600]  耶穌說你們在世上有苦難
[00:21:15.600 --> 00:21:17.600]  在我裡面有平安
[00:21:17.600 --> 00:21:21.600]  我所指的平安不是世人所指的平安
[00:21:21.600 --> 00:21:23.600]  世人所指的平安
[00:21:23.600 --> 00:21:25.600]  是看機會
[00:21:25.600 --> 00:21:27.600]  但耶穌基督所指下的平安
[00:21:27.600 --> 00:21:29.600]  是超越環境
[00:21:29.600 --> 00:21:31.600]  超越所有這些
[00:21:31.600 --> 00:21:33.600]  我們今天能夠信耶穌
[00:21:33.600 --> 00:21:35.600]  很寶貴一樣
[00:21:35.600 --> 00:21:39.600]  耶穌說我必不撇下你做故意
[00:21:39.600 --> 00:21:41.600]  祂仍然看守著我們
[00:21:41.600 --> 00:21:43.600]  祂仍然帶領著我們
[00:21:43.600 --> 00:21:45.600]  在崎嶇路
[00:21:45.600 --> 00:21:47.600]  過風雨
[00:21:47.600 --> 00:21:49.600]  常與我們同在
[00:21:49.600 --> 00:21:51.600]  有聖靈在我們身邊
[00:21:51.600 --> 00:21:53.600]  導引我們的腳步
[00:21:53.600 --> 00:21:55.600]  讓我們能夠明白
[00:21:55.600 --> 00:21:57.600]  我們在世上有苦難
[00:21:57.600 --> 00:21:59.600]  但在耶穌基督裡面
[00:21:59.600 --> 00:22:01.600]  卻有平安
[00:22:01.600 --> 00:22:03.600]  我們更有耶穌基督給我們的使命
[00:22:03.600 --> 00:22:05.600]  以致在我們生活裡面
[00:22:05.600 --> 00:22:07.600]  是沒有盼望
[00:22:07.600 --> 00:22:09.600]  沒有競力
[00:22:09.600 --> 00:22:11.600]  好我們今天講到這裡
[00:22:11.600 --> 00:22:13.600]  下次再和大家講另外一個課題
[00:22:13.600 --> 00:22:15.600]  請我們再一次同心討告
[00:22:15.600 --> 00:22:17.600]  師父我們再次感謝您
[00:22:17.600 --> 00:22:19.600]  您的話語提醒
[00:22:19.600 --> 00:22:21.600]  讓我們知道
[00:22:21.600 --> 00:22:23.600]  在今天的世代裡
[00:22:23.600 --> 00:22:25.600]  我們仍有苦難
[00:22:25.600 --> 00:22:27.600]  但我們也知道在您裡面有平安
[00:22:27.600 --> 00:22:29.600]  您也有盼望
[00:22:29.600 --> 00:22:31.600]  求祢讓我們看得準
[00:22:31.600 --> 00:22:33.600]  也活得精彩
[00:22:33.600 --> 00:22:35.600]  求主讓我們能夠跟隨您
[00:22:35.600 --> 00:22:37.600]  與我們同在
[00:22:37.600 --> 00:22:39.600]  祈禱奉耶穌基督的名
[00:22:39.600 --> 00:22:41.600]  求祢讓我們能夠
[00:22:41.600 --> 00:22:43.600]  在這次的苦難中
[00:22:43.600 --> 00:22:45.600]  能夠和祂同在
[00:22:45.600 --> 00:22:47.600]  祈禱奉耶穌基督的名
[00:22:47.600 --> 00:22:49.600]  阿們
[00:22:49.600 --> 00:22:51.600]  阿們
[00:22:51.600 --> 00:22:53.600]  阿們
[00:22:53.600 --> 00:22:55.600]  阿們
[00:22:55.600 --> 00:22:57.600]  阿們
[00:22:57.600 --> 00:22:59.600]  阿們
[00:22:59.600 --> 00:23:01.600]  阿們
[00:23:01.600 --> 00:23:03.600]  阿們
[00:23:03.600 --> 00:23:05.600]  阿們
[00:23:05.600 --> 00:23:07.600]  阿們

