
[00:00:00.000 --> 00:00:08.000]  今年我们行庆的系列
[00:21:18.000 --> 00:21:20.000]  我们不喜欢
[00:21:20.000 --> 00:21:22.000]  都是太过独裁
[00:21:22.000 --> 00:21:23.000]  是吧
[00:21:23.000 --> 00:21:24.000]  不得透明
[00:21:24.000 --> 00:21:25.000]  我们喜欢会众制
[00:21:25.000 --> 00:21:28.000]  我们可不可以改做会众制
[00:21:28.000 --> 00:21:33.000]  就算公开我也要这么说
[00:21:33.000 --> 00:21:34.000]  感谢神
[00:21:34.000 --> 00:21:36.000]  幸好我们不是会众制
[00:21:36.000 --> 00:21:38.000]  否则你每个月都要开会
[00:21:38.000 --> 00:21:40.000]  你知不知道
[00:21:40.000 --> 00:21:42.000]  是呀
[00:21:42.000 --> 00:21:45.000]  赠信会的会友
[00:21:45.000 --> 00:21:47.000]  赠信会的会众
[00:21:47.000 --> 00:21:51.000]  月会是需要参加的
[00:21:51.000 --> 00:21:53.000]  不是拿枪指着你
[00:21:53.000 --> 00:21:56.000]  不过这是个责任
[00:21:56.000 --> 00:21:58.000]  或者换句话说
[00:21:58.000 --> 00:22:00.000]  在会众制里面
[00:22:00.000 --> 00:22:04.000]  领导的不是监督主教
[00:22:04.000 --> 00:22:05.000]  没有的
[00:22:05.000 --> 00:22:06.000]  有牧师
[00:22:06.000 --> 00:22:13.000]  但牧师都不是长老中的长老身份
[00:22:13.000 --> 00:22:15.000]  牧师就是牧师
[00:22:15.000 --> 00:22:21.000]  牧师和会友是平等的
[00:22:21.000 --> 00:22:25.000]  在会众制的教会制度上
[00:22:25.000 --> 00:22:27.000]  那些执事去了哪里
[00:22:27.000 --> 00:22:28.000]  有
[00:22:28.000 --> 00:22:31.000]  古老的监督赠信会
[00:22:31.000 --> 00:22:34.000]  称为会助案立
[00:22:34.000 --> 00:22:37.000]  不是儿戏
[00:22:37.000 --> 00:22:41.000]  一生要帮助教会
[00:22:41.000 --> 00:22:43.000]  要看「助」字
[00:22:43.000 --> 00:22:44.000]  就是这意思
[00:22:44.000 --> 00:22:45.000]  要辅助
[00:22:45.000 --> 00:22:47.000]  要帮助教会
[00:22:47.000 --> 00:22:51.000]  你将你的生命奉献给教会
[00:22:51.000 --> 00:22:52.000]  这是会众制
[00:22:52.000 --> 00:22:54.000]  所以会众很重要
[00:22:54.000 --> 00:22:56.000]  每个月开会
[00:22:56.000 --> 00:22:58.000]  执事会都开的
[00:22:58.000 --> 00:23:00.000]  执事会所有的决定
[00:23:00.000 --> 00:23:04.000]  在会众每个月的会议上
[00:23:04.000 --> 00:23:08.000]  大家要投票赞成反对
[00:23:08.000 --> 00:23:10.000]  然后才作实
[00:23:10.000 --> 00:23:12.000]  感谢神
[00:23:12.000 --> 00:23:14.000]  我们不用每个月开会
[00:23:14.000 --> 00:23:16.000]  否则的话
[00:23:16.000 --> 00:23:17.000]  每次都流会
[00:23:17.000 --> 00:23:19.000]  不够会议
[00:23:19.000 --> 00:23:28.000]  这就是会众制最大的特点
[00:23:28.000 --> 00:23:30.000]  不要说话轻轻
[00:23:30.000 --> 00:23:32.000]  我们改会众制
[00:23:32.000 --> 00:23:35.000]  每个月开三个小时会
[00:23:35.000 --> 00:23:38.000]  星期日下午两点到五点
[00:23:38.000 --> 00:23:40.000]  分分钟开到半夜十二点
[00:23:40.000 --> 00:23:43.000]  因为每个人都在吵
[00:23:43.000 --> 00:23:46.000]  为什么会有这样的制度出现呢
[00:23:46.000 --> 00:23:49.000]  会众制一人一票
[00:23:49.000 --> 00:23:51.000]  你会有就可以投票
[00:23:51.000 --> 00:23:53.000]  不论你信了耶稣多久
[00:23:53.000 --> 00:23:55.000]  不论你有没有读过神学
[00:23:55.000 --> 00:23:58.000]  不论你是牧师还是神学院院长
[00:23:58.000 --> 00:24:00.000]  听明白了吗
[00:24:00.000 --> 00:24:02.000]  这不是民主
[00:24:02.000 --> 00:24:11.000]  这是相信圣灵在每一个信徒的心中
[00:24:11.000 --> 00:24:21.000]  所以投票不是竞选
[00:24:21.000 --> 00:24:23.000]  不是看政纲
[00:24:23.000 --> 00:24:27.000]  是听圣灵的带领
[00:24:27.000 --> 00:24:29.000]  这是会众制
[00:24:29.000 --> 00:24:36.000]  这是赠信会的神学信念基础
[00:24:36.000 --> 00:24:38.000]  听明白了吗
[00:24:38.000 --> 00:24:41.000]  这不是民主
[00:24:41.000 --> 00:24:45.000]  这是神的主导
[00:24:45.000 --> 00:24:47.000]  是圣灵的工作
[00:24:47.000 --> 00:24:51.000]  In the light of the spirit
[00:24:51.000 --> 00:24:56.000]  这句话在会众制的教会当中
[00:24:56.000 --> 00:24:59.000]  是他们的信念
[00:24:59.000 --> 00:25:03.000]  每个人有圣灵在内心当中
[00:25:03.000 --> 00:25:05.000]  所以投票不是问旁边的人
[00:25:05.000 --> 00:25:07.000]  我应该支持谁
[00:25:07.000 --> 00:25:09.000]  而是祈祷
[00:25:09.000 --> 00:25:11.000]  问圣灵
[00:25:11.000 --> 00:25:14.000]  所以内心的亮光
[00:25:14.000 --> 00:25:17.000]  圣灵的工作
[00:25:17.000 --> 00:25:23.000]  让每一位受浸信而受洗
[00:25:23.000 --> 00:25:27.000]  相信耶稣受浸的弟兄姊妹
[00:25:27.000 --> 00:25:30.000]  都是平等的
[00:25:30.000 --> 00:25:34.000]  都可以投神圣的一票
[00:25:34.000 --> 00:25:37.000]  就是这句话
[00:25:37.000 --> 00:25:42.000]  因为是圣灵的工作
[00:25:42.000 --> 00:25:47.000]  但这背后还有重要的基础
[00:25:47.000 --> 00:25:50.000]  我们不要忽略了
[00:25:50.000 --> 00:25:56.000]  圣灵的光照是一件什么事
[00:25:56.000 --> 00:26:01.000]  约翰福音约翰一书提醒我们
[00:26:01.000 --> 00:26:04.000]  一个人信耶稣
[00:26:04.000 --> 00:26:11.000]  他懂得明白自己是一个罪人
[00:26:11.000 --> 00:26:13.000]  他会回转
[00:26:13.000 --> 00:26:15.000]  他懂得放下自己
[00:26:15.000 --> 00:26:17.000]  接受耶稣基督的救恩
[00:26:17.000 --> 00:26:19.000]  这是圣灵的工作
[00:26:19.000 --> 00:26:21.000]  所以很多弟兄姊妹
[00:26:21.000 --> 00:26:23.000]  信了耶稣之后被人嘮叨
[00:26:23.000 --> 00:26:25.000]  你有没有圣灵呀
[00:26:25.000 --> 00:26:27.000]  有
[00:26:27.000 --> 00:26:28.000]  答案是
[00:26:28.000 --> 00:26:31.000]  我信耶稣的这一刻
[00:26:31.000 --> 00:26:33.000]  这决定不是我的
[00:26:33.000 --> 00:26:36.000]  你们得救是本父恩恩着信
[00:26:36.000 --> 00:26:38.000]  不是出于自己
[00:26:38.000 --> 00:26:40.000]  不是因为行为
[00:26:40.000 --> 00:26:42.000]  是圣灵的工作
[00:26:42.000 --> 00:26:46.000]  约翰福音16:
[00:26:46.000 --> 00:26:51.000]  人为罪为义为审判自己
[00:26:51.000 --> 00:26:54.000]  懂得责备自己
[00:26:54.000 --> 00:26:56.000]  所以很多人信耶稣流着眼泪
[00:26:56.000 --> 00:26:58.000]  是这个意思
[00:26:58.000 --> 00:27:02.000]  明白他懂得回转
[00:27:02.000 --> 00:27:04.000]  但约翰福音不是停在
[00:27:04.000 --> 00:27:06.000]  一个人信耶稣的一刻
[00:27:06.000 --> 00:27:08.000]  圣灵的感动
[00:27:08.000 --> 00:27:10.000]  17章继续说下去
[00:27:10.000 --> 00:27:12.000]  又是很熟悉的经文
[00:27:12.000 --> 00:27:15.000]  真理的圣灵来
[00:27:15.000 --> 00:27:19.000]  耶稣说我去真理的圣灵
[00:27:19.000 --> 00:27:22.000]  为什么叫真理的圣灵
[00:27:22.000 --> 00:27:23.000]  我们很熟悉的
[00:27:23.000 --> 00:27:26.000]  那次金句经常在崇拜的时候
[00:27:26.000 --> 00:27:28.000]  说心灵诚实
[00:27:28.000 --> 00:27:30.000]  真理与圣灵
[00:27:30.000 --> 00:27:33.000]  其实这个约翰福音的意思
[00:27:33.000 --> 00:27:35.000]  诚实是说真理
[00:27:35.000 --> 00:27:37.000]  不是说我诚实就够了
[00:27:37.000 --> 00:27:39.000]  按着神的真理
[00:27:39.000 --> 00:27:40.000]  然后这个灵
[00:27:40.000 --> 00:27:41.000]  对不起
[00:27:41.000 --> 00:27:44.000]  圣经一定要译得正确
[00:27:44.000 --> 00:27:46.000]  不是我的心灵
[00:27:46.000 --> 00:27:48.000]  是神的圣灵
[00:27:48.000 --> 00:27:49.000]  你看约翰福音
[00:27:49.000 --> 00:27:52.000]  上文下理每一次提到灵
[00:27:52.000 --> 00:27:54.000]  不是说人的心灵
[00:27:54.000 --> 00:27:56.000]  是说神的灵
[00:27:56.000 --> 00:27:58.000]  真理的圣灵
[00:27:58.000 --> 00:28:00.000]  它来做什么?
[00:28:00.000 --> 00:28:02.000]  它要引导每一个
[00:28:02.000 --> 00:28:04.000]  属耶稣基督的人
[00:28:04.000 --> 00:28:07.000]  重新得救的基督徒
[00:28:07.000 --> 00:28:09.000]  进入真理
[00:28:09.000 --> 00:28:12.000]  明白真理
[00:28:12.000 --> 00:28:14.000]  什么是真理?
[00:28:14.000 --> 00:28:16.000]  圣经的说话
[00:28:16.000 --> 00:28:18.000]  所以去到约翰一书
[00:28:18.000 --> 00:28:21.000]  很特别的两节
[00:28:21.000 --> 00:28:24.000]  那里试图提醒教会
[00:28:24.000 --> 00:28:26.000]  一切的灵
[00:28:26.000 --> 00:28:29.000]  不要都信
[00:28:29.000 --> 00:28:32.000]  总要试验
[00:28:32.000 --> 00:28:36.000]  我们拿着这句金句去试
[00:28:36.000 --> 00:28:38.000]  你说你是齐天大圣的
[00:28:38.000 --> 00:28:39.000]  你信不信耶稣
[00:28:39.000 --> 00:28:41.000]  道成肉身
[00:28:41.000 --> 00:28:43.000]  他都说自己是齐天大圣
[00:28:43.000 --> 00:28:45.000]  你用不着试他
[00:28:45.000 --> 00:28:47.000]  那要试什么?
[00:28:47.000 --> 00:28:50.000]  要试那些说自己是圣灵的
[00:28:50.000 --> 00:28:52.000]  怎么这样?
[00:28:52.000 --> 00:28:54.000]  他说他是圣灵
[00:28:54.000 --> 00:28:56.000]  他又医病又讲鬼
[00:28:56.000 --> 00:28:58.000]  又讲方言又滚在地上
[00:28:58.000 --> 00:29:02.000]  是圣经教的
[00:29:02.000 --> 00:29:05.000]  圣经教我们一切的灵
[00:29:05.000 --> 00:29:07.000]  不要就这样就信
[00:29:07.000 --> 00:29:10.000]  总要试验
[00:29:10.000 --> 00:29:12.000]  很多年前在神学院
[00:29:12.000 --> 00:29:14.000]  我教其中一班同学
[00:29:14.000 --> 00:29:16.000]  其中一个同学就用约翰一书
[00:29:16.000 --> 00:29:19.000]  来预备讲道的讲章
[00:29:19.000 --> 00:29:21.000]  预备好之后他来跟我讲
[00:29:21.000 --> 00:29:27.000]  他说原来圣经不是教我们用一句说话去试的
[00:29:27.000 --> 00:29:31.000]  是用整本圣经的真理
[00:29:31.000 --> 00:29:36.000]  耶稣基督道成肉身的福音
[00:29:36.000 --> 00:29:38.000]  来去分辨
[00:29:38.000 --> 00:29:42.000]  到底这些好像是神迹其事
[00:29:42.000 --> 00:29:45.000]  好像是异能
[00:29:45.000 --> 00:29:48.000]  好像是属灵的表现
[00:29:48.000 --> 00:29:53.000]  到底是真还是假
[00:29:53.000 --> 00:29:59.000]  所以圣灵在信徒心中的亮光
[00:29:59.000 --> 00:30:03.000]  不是讲当时投票的感动
[00:30:03.000 --> 00:30:06.000]  是讲你有没有神的话
[00:30:06.000 --> 00:30:08.000]  有没有神的道
[00:30:08.000 --> 00:30:10.000]  在你的生命里面
[00:30:10.000 --> 00:30:12.000]  掌管你
[00:30:12.000 --> 00:30:14.000]  帮助你
[00:30:14.000 --> 00:30:16.000]  教导你
[00:30:16.000 --> 00:30:19.000]  如何去思想
[00:30:19.000 --> 00:30:22.000]  如何去实行
[00:30:22.000 --> 00:30:29.000]  这个其实就是教会历史上
[00:30:29.000 --> 00:30:31.000]  我们发觉
[00:30:31.000 --> 00:30:35.000]  一方面教会很努力
[00:30:35.000 --> 00:30:38.000]  但一方面我们要承认
[00:30:38.000 --> 00:30:41.000]  我们很亏欠的地方
[00:30:41.000 --> 00:30:44.000]  路加福音结束之前
[00:30:44.000 --> 00:30:47.000]  记载耶稣复活
[00:30:47.000 --> 00:30:50.000]  和门徒一起
[00:30:50.000 --> 00:30:53.000]  其余三卷福音书
[00:30:53.000 --> 00:30:56.000]  《马太》《马可》和《约翰》
[00:30:56.000 --> 00:31:00.000]  都强调妇女
[00:31:00.000 --> 00:31:06.000]  强调使徒的坏儿
[00:31:06.000 --> 00:31:09.000]  强调丁丁
[00:31:09.000 --> 00:31:13.000]  强调很多不同的人
[00:31:13.000 --> 00:31:17.000]  对耶稣复活这件事
[00:31:17.000 --> 00:31:19.000]  不同的反应
[00:31:19.000 --> 00:31:21.000]  你想一想
[00:31:21.000 --> 00:31:24.000]  你记得吗?多瑪
[00:31:24.000 --> 00:31:27.000]  我要伸手指
[00:31:27.000 --> 00:31:29.000]  要戳入耶稣的钉痕
[00:31:29.000 --> 00:31:31.000]  我才信
[00:31:31.000 --> 00:31:34.000]  耶稣还要吃东西给他们看
[00:31:34.000 --> 00:31:36.000]  证明自己不是鬼魂
[00:31:36.000 --> 00:31:38.000]  有没有印象?你读过的
[00:31:38.000 --> 00:31:41.000]  但我们经常忽略了路加福音
[00:31:41.000 --> 00:31:44.000]  24章记载耶稣复活之后
[00:31:44.000 --> 00:31:46.000]  不是记载门徒的反应
[00:31:46.000 --> 00:31:49.000]  是记载耶稣做了什么
[00:31:49.000 --> 00:31:52.000]  耶稣和他们读圣经
[00:31:52.000 --> 00:31:54.000]  在以马五师的路上
[00:31:54.000 --> 00:31:57.000]  与两个门徒解释圣经
[00:31:57.000 --> 00:32:00.000]  然后特别来到44-45节
[00:32:00.000 --> 00:32:03.000]  耶稣开门徒的心窍
[00:32:03.000 --> 00:32:06.000]  使他们明白圣经
[00:32:06.000 --> 00:32:09.000]  感谢主他们有耶稣开心窍
[00:32:09.000 --> 00:32:12.000]  我们听的都是牧师讲解
[00:32:12.000 --> 00:32:16.000]  其实开他们的心窍这句话
[00:32:16.000 --> 00:32:19.000]  在《士道行传》再出现
[00:32:19.000 --> 00:32:22.000]  那里说的是保罗讲道
[00:32:22.000 --> 00:32:27.000]  圣灵就开听人的心
[00:32:27.000 --> 00:32:29.000]  使他们明白
[00:32:29.000 --> 00:32:31.000]  保罗讲道很深
[00:32:31.000 --> 00:32:34.000]  彼得写信都提醒信徒
[00:32:34.000 --> 00:32:37.000]  不要随便乱解释
[00:32:37.000 --> 00:32:39.000]  保罗讲道很长
[00:32:39.000 --> 00:32:41.000]  讲到有个小孩睡着了
[00:32:41.000 --> 00:32:43.000]  掉下去死了
[00:32:43.000 --> 00:32:46.000]  我们沙村40年没有出现过这种事
[00:32:46.000 --> 00:32:49.000]  不容易的
[00:32:49.000 --> 00:32:51.000]  要圣灵帮助的
[00:32:51.000 --> 00:32:54.000]  圣灵的工作
[00:32:54.000 --> 00:32:57.000]  在主耶稣复活之后
[00:32:57.000 --> 00:33:02.000]  帮助门徒明白圣经
[00:33:02.000 --> 00:33:03.000]  什么圣经啊
[00:33:03.000 --> 00:33:05.000]  当时还没有新约圣经
[00:33:05.000 --> 00:33:07.000]  旧约圣经
[00:33:07.000 --> 00:33:09.000]  摩西的律法
[00:33:09.000 --> 00:33:13.000]  先知的书和诗篇
[00:33:13.000 --> 00:33:16.000]  保罗很熟悉的
[00:33:16.000 --> 00:33:19.000]  我们经常背的金句
[00:33:19.000 --> 00:33:21.000]  一起试下会不会背
[00:33:21.000 --> 00:33:23.000]  圣经都是什么
[00:33:23.000 --> 00:33:26.000]  神所默示的于教训
[00:33:26.000 --> 00:33:28.000]  督责使人贵政
[00:33:28.000 --> 00:33:31.000]  教导人学而都是有益的
[00:33:31.000 --> 00:33:35.000]  教属神的人得以完全
[00:33:35.000 --> 00:33:39.000]  预备行各样的善事
[00:33:39.000 --> 00:33:41.000]  你懂不懂解释
[00:33:41.000 --> 00:33:43.000]  哦 我懂
[00:33:43.000 --> 00:33:46.000]  神默示的圣经没错的
[00:33:46.000 --> 00:33:49.000]  其实这里讲的两个都是
[00:33:49.000 --> 00:33:52.000]  圣经都是神所默示
[00:33:52.000 --> 00:33:53.000]  都是有益的
[00:33:53.000 --> 00:33:57.000]  所以就算不是后者
[00:33:57.000 --> 00:33:59.000]  比前者重要
[00:33:59.000 --> 00:34:00.000]  我们没有证据
[00:34:00.000 --> 00:34:04.000]  都是equally important
[00:34:04.000 --> 00:34:06.000]  一样重要
[00:34:06.000 --> 00:34:08.000]  两个都是50/50
[00:34:08.000 --> 00:34:12.000]  你不能强调上半忘记了
[00:34:12.000 --> 00:34:15.000]  后半更何况
[00:34:15.000 --> 00:34:17.000]  保罗在这节的金句
[00:34:17.000 --> 00:34:20.000]  大部分的篇幅是讲
[00:34:20.000 --> 00:34:22.000]  如何有益
[00:34:22.000 --> 00:34:25.000]  不是讲如何默示
[00:34:25.000 --> 00:34:29.000]  教训、督责、使人贵政
[00:34:29.000 --> 00:34:31.000]  教导人学而
[00:34:31.000 --> 00:34:36.000]  四个说法都不是我们喜欢的
[00:34:36.000 --> 00:34:38.000]  给我们写就
[00:34:38.000 --> 00:34:39.000]  圣经有益的
[00:34:39.000 --> 00:34:41.000]  安慰
[00:34:41.000 --> 00:34:44.000]  还有什么呢
[00:34:44.000 --> 00:34:46.000]  给我们有力量
[00:34:46.000 --> 00:34:49.000]  在我们需要的时候
[00:34:49.000 --> 00:34:51.000]  抱着我们
[00:34:51.000 --> 00:34:54.000]  神的话叫我们有平安
[00:34:54.000 --> 00:34:56.000]  有喜乐
[00:34:56.000 --> 00:34:59.000]  和positive thinking
[00:34:59.000 --> 00:35:02.000]  圣经不是这样说的
[00:35:02.000 --> 00:35:08.000]  教训、督责、使人贵政
[00:35:08.000 --> 00:35:10.000]  就是你走错了
[00:35:10.000 --> 00:35:13.000]  教导人学而
[00:35:13.000 --> 00:35:15.000]  就是你不知道什么是公义
[00:35:15.000 --> 00:35:16.000]  不知道啊
[00:35:16.000 --> 00:35:17.000]  我知道啊
[00:35:17.000 --> 00:35:18.000]  我争取啊
[00:35:18.000 --> 00:35:19.000]  那需要教导吗
[00:35:19.000 --> 00:35:21.000]  谁教导啊
[00:35:21.000 --> 00:35:23.000]  圣经的有益
[00:35:23.000 --> 00:35:26.000]  不是空口说的
[00:35:26.000 --> 00:35:30.000]  牧师在台上又骂人了
[00:35:30.000 --> 00:35:33.000]  圣经是督责你的
[00:35:33.000 --> 00:35:35.000]  如果你读完圣经之后
[00:35:35.000 --> 00:35:37.000]  句句都是神爱我
[00:35:37.000 --> 00:35:39.000]  神抱着我
[00:35:39.000 --> 00:35:41.000]  神好舍我
[00:35:41.000 --> 00:35:42.000]  神赐福给我
[00:35:42.000 --> 00:35:45.000]  你没有读到圣经
[00:35:45.000 --> 00:35:49.000]  圣经不是为了那些
[00:35:49.000 --> 00:35:51.000]  有安慰的说话
[00:35:51.000 --> 00:35:54.000]  但是看清楚一点
[00:35:54.000 --> 00:35:59.000]  圣灵在人心中的亮光
[00:35:59.000 --> 00:36:04.000]  不是透过神秘的经验
[00:36:04.000 --> 00:36:06.000]  不是透过我的直觉
[00:36:06.000 --> 00:36:07.000]  看着一幅画
[00:36:07.000 --> 00:36:09.000]  你想到什么
[00:36:09.000 --> 00:36:12.000]  是透过神的话
[00:36:12.000 --> 00:36:17.000]  神的话如果不在我们的思想里
[00:36:17.000 --> 00:36:21.000]  我们想想都是错的
[00:36:21.000 --> 00:36:24.000]  包括那些安慰
[00:36:24.000 --> 00:36:26.000]  包括那些平安
[00:36:26.000 --> 00:36:29.000]  包括那些喜乐
[00:36:29.000 --> 00:36:31.000]  啊 今天香港教会
[00:36:31.000 --> 00:36:33.000]  怎么可以有平安喜乐啊
[00:36:33.000 --> 00:36:36.000]  回到以前2018年
[00:36:36.000 --> 00:36:39.000]  真的吗
[00:36:39.000 --> 00:36:41.000]  那时候我们无忧无虑
[00:36:41.000 --> 00:36:43.000]  那时候我们喜欢做什么就做什么
[00:36:43.000 --> 00:36:46.000]  那是好的教会
[00:36:46.000 --> 00:36:50.000]  上帝这几年在我们中间做了什么
[00:36:50.000 --> 00:36:51.000]  不闭上眼睛
[00:36:51.000 --> 00:36:54.000]  我要回到以前
[00:36:54.000 --> 00:36:55.000]  是啊
[00:36:55.000 --> 00:36:59.000]  我们每个人都拥抱我们的黄金岁月
[00:36:59.000 --> 00:37:01.000]  但是圣经是神所默示的
[00:37:01.000 --> 00:37:03.000]  对我们有益的
[00:37:03.000 --> 00:37:04.000]  他就教训
[00:37:04.000 --> 00:37:05.000]  督责
[00:37:05.000 --> 00:37:06.000]  使人归正
[00:37:06.000 --> 00:37:08.000]  教导人学而
[00:37:08.000 --> 00:37:09.000]  香港教会弟兄姊妹
[00:37:09.000 --> 00:37:11.000]  预备好了没有
[00:37:11.000 --> 00:37:13.000]  不喜欢就走
[00:37:13.000 --> 00:37:17.000]  去到哪里都是读那本圣经
[00:37:17.000 --> 00:37:21.000]  去到哪里都是神的话
[00:37:21.000 --> 00:37:23.000]  你不能走
[00:37:23.000 --> 00:37:27.000]  离开了圣经
[00:37:27.000 --> 00:37:33.000]  我们就各人偏行几路
[00:37:33.000 --> 00:37:37.000]  所以以色列的介绍
[00:37:37.000 --> 00:37:39.000]  他的主角
[00:37:39.000 --> 00:37:41.000]  以色列是一个什么人
[00:37:41.000 --> 00:37:44.000]  他有个定志
[00:37:44.000 --> 00:37:46.000]  有个志向
[00:37:46.000 --> 00:37:47.000]  他考究
[00:37:47.000 --> 00:37:49.000]  他遵行
[00:37:49.000 --> 00:37:52.000]  然后他去教训以色列人
[00:37:52.000 --> 00:37:56.000]  神的说话
[00:37:56.000 --> 00:38:00.000]  这个过程不简单
[00:38:00.000 --> 00:38:02.000]  考究
[00:38:02.000 --> 00:38:04.000]  就是你真的要读神学的
[00:38:04.000 --> 00:38:06.000]  要受训练的
[00:38:06.000 --> 00:38:09.000]  不是口才好一点
[00:38:09.000 --> 00:38:12.000]  一个见证分开六晚去讲
[00:38:12.000 --> 00:38:15.000]  大家喝彩
[00:38:15.000 --> 00:38:17.000]  不是的
[00:38:17.000 --> 00:38:19.000]  我最近才有
[00:38:19.000 --> 00:38:22.000]  不讲主内的弟兄姊妹
[00:38:22.000 --> 00:38:23.000]  跟我投诉
[00:38:23.000 --> 00:38:25.000]  十年了
[00:38:25.000 --> 00:38:28.000]  我每个星期听到的都是见证
[00:38:28.000 --> 00:38:30.000]  我有什么不好
[00:38:30.000 --> 00:38:31.000]  他懂得讲
[00:38:31.000 --> 00:38:34.000]  我听不到神的话
[00:38:34.000 --> 00:38:36.000]  那怎么办
[00:38:36.000 --> 00:38:39.000]  这么烂的讲道
[00:38:39.000 --> 00:38:41.000]  怎么捱
[00:38:41.000 --> 00:38:45.000]  这个教训的背后
[00:38:45.000 --> 00:38:46.000]  除了考究
[00:38:46.000 --> 00:38:48.000]  圣经还提醒我们
[00:38:48.000 --> 00:38:50.000]  要遵行的
[00:38:50.000 --> 00:38:52.000]  要遵行的
[00:38:52.000 --> 00:38:56.000]  你实行神的说话
[00:38:56.000 --> 00:39:01.000]  然后你的教导就不是理论
[00:39:01.000 --> 00:39:04.000]  所以外面来的港元
[00:39:04.000 --> 00:39:07.000]  可以骗你一天半天
[00:39:07.000 --> 00:39:09.000]  自己的目者
[00:39:09.000 --> 00:39:11.000]  没法骗你的
[00:39:11.000 --> 00:39:12.000]  孙牧师
[00:39:12.000 --> 00:39:15.000]  我们当中多少年了
[00:39:15.000 --> 00:39:16.000]  我刚刚来
[00:39:16.000 --> 00:39:19.000]  你走宝
[00:39:19.000 --> 00:39:22.000]  我从头开始就认识他
[00:39:22.000 --> 00:39:24.000]  三十年如一日
[00:39:24.000 --> 00:39:26.000]  没法骗你的
[00:39:26.000 --> 00:39:28.000]  一个神的僕人
[00:39:28.000 --> 00:39:31.000]  他遵行神的道
[00:39:31.000 --> 00:39:33.000]  他的生命
[00:39:33.000 --> 00:39:34.000]  真的有一个
[00:39:34.000 --> 00:39:39.000]  圣灵内住的亮光
[00:39:39.000 --> 00:39:41.000]  去引导他
[00:39:41.000 --> 00:39:43.000]  由他教导我们
[00:39:43.000 --> 00:39:45.000]  怎么去遵行
[00:39:45.000 --> 00:39:48.000]  不是学他的样子
[00:39:48.000 --> 00:39:54.000]  是学神的儿子耶稣基督
[00:39:54.000 --> 00:39:56.000]  开我们的心窍
[00:39:56.000 --> 00:40:03.000]  明白圣经遵行神所默示的说话
[00:40:03.000 --> 00:40:05.000]  教训独扎
[00:40:05.000 --> 00:40:06.000]  使人归正
[00:40:06.000 --> 00:40:11.000]  教导人学义
[00:40:11.000 --> 00:40:14.000]  除了教会
[00:40:14.000 --> 00:40:18.000]  世界上再没有另外一个地方
[00:40:18.000 --> 00:40:20.000]  会问你
[00:40:20.000 --> 00:40:23.000]  你有没有读圣经
[00:40:23.000 --> 00:40:26.000]  你想想
[00:40:26.000 --> 00:40:30.000]  你来忠臣做同工院长
[00:40:30.000 --> 00:40:32.000]  都不会这样问你
[00:40:32.000 --> 00:40:37.000]  他只会问你做好那份托展
[00:40:37.000 --> 00:40:40.000]  这个月够不够钱
[00:40:40.000 --> 00:40:46.000]  他不会问你最近有没有读圣经
[00:40:46.000 --> 00:40:48.000]  上班当然不会问
[00:40:48.000 --> 00:40:50.000]  家里不会问
[00:40:50.000 --> 00:40:53.000]  夫妻都不会问
[00:40:53.000 --> 00:40:56.000]  谁有责任问你
[00:40:56.000 --> 00:40:59.000]  你信主十五年了
[00:40:59.000 --> 00:41:01.000]  你读圣经读到哪里去
[00:41:01.000 --> 00:41:03.000]  教会
[00:41:03.000 --> 00:41:06.000]  教会如果不问
[00:41:06.000 --> 00:41:08.000]  就没有人问
[00:41:08.000 --> 00:41:12.000]  不是说教会教会
[00:41:12.000 --> 00:41:14.000]  教了就会了
[00:41:14.000 --> 00:41:16.000]  不是只是坐着读圣经
[00:41:16.000 --> 00:41:19.000]  教会如果不理这件事
[00:41:19.000 --> 00:41:21.000]  就没有人理
[00:41:21.000 --> 00:41:24.000]  所以我们可以在教会里忙碌侍奉
[00:41:24.000 --> 00:41:26.000]  我们的音乐可以像
[00:41:26.000 --> 00:41:30.000]  摩门教的Tabernacle Choir
[00:41:30.000 --> 00:41:33.000]  一走出来真的没得顶
[00:41:33.000 --> 00:41:36.000]  我们可以样样都好
[00:41:36.000 --> 00:41:39.000]  但是没有了神的说话
[00:41:39.000 --> 00:41:42.000]  在弟兄姊妹的心中成为
[00:41:42.000 --> 00:41:45.000]  圣灵的亮光的引导
[00:41:45.000 --> 00:41:48.000]  这是教会的实迹
[00:41:48.000 --> 00:41:51.000]  听得明白我这句很重的说话吗
[00:41:51.000 --> 00:41:54.000]  我也是教会甚至是神学院
[00:41:54.000 --> 00:41:56.000]  所以我们很努力
[00:41:56.000 --> 00:41:58.000]  我们不只是骂弟兄姊妹不读圣经
[00:41:58.000 --> 00:42:00.000]  我们想尽办法
[00:42:00.000 --> 00:42:03.000]  用四个字你明白了
[00:42:03.000 --> 00:42:06.000]  威逼利诱
[00:42:06.000 --> 00:42:08.000]  懂不懂解啊
[00:42:08.000 --> 00:42:09.000]  好啊
[00:42:09.000 --> 00:42:12.000]  小朋友不肯吃菜
[00:42:12.000 --> 00:42:15.000]  朋友就笑笑给他一杯可乐
[00:42:15.000 --> 00:42:17.000]  害他蛀牙
[00:42:17.000 --> 00:42:19.000]  没事的没后果的
[00:42:19.000 --> 00:42:22.000]  妈妈就要想尽办法
[00:42:22.000 --> 00:42:24.000]  威逼利诱
