
[00:00:00.000 --> 00:00:09.000]  上一次我們提到約伯記的第一第二章
[00:24:53.000 --> 00:24:57.000]  苦難的人能夠脫離苦難
[00:24:57.000 --> 00:25:02.000]  所以為什麼要給一個前路迷蒙
[00:25:02.000 --> 00:25:04.000]  沒有前途
[00:25:04.000 --> 00:25:06.000]  一眼看到尾
[00:25:06.000 --> 00:25:08.000]  癌症
[00:25:08.000 --> 00:25:10.000]  醫生說了
[00:25:10.000 --> 00:25:12.000]  是這樣的
[00:25:12.000 --> 00:25:20.000]  又給真神用尼巴圍繞著的人
[00:25:20.000 --> 00:25:22.000]  你要給他生命
[00:25:22.000 --> 00:25:25.000]  要給他光明
[00:25:25.000 --> 00:25:29.000]  真神的尼巴圍繞
[00:25:29.000 --> 00:25:31.000]  大概我們忘記了
[00:25:31.000 --> 00:25:33.000]  其實在第一章
[00:25:33.000 --> 00:25:36.000]  撒旦說了三次
[00:25:36.000 --> 00:25:42.000]  你圍著他
[00:25:42.000 --> 00:25:48.000]  現在若白好像聽到天上的對白
[00:25:48.000 --> 00:25:49.000]  沒有
[00:25:49.000 --> 00:25:53.000]  不過我們在文學詩歌上
[00:25:53.000 --> 00:25:55.000]  我們稱之為irony
[00:25:55.000 --> 00:25:58.000]  一個諷刺
[00:25:58.000 --> 00:26:01.000]  因為他說相反
[00:26:01.000 --> 00:26:05.000]  他說上帝用尼巴圍繞的意思
[00:26:05.000 --> 00:26:09.000]  不是說上帝格外賜福
[00:26:09.000 --> 00:26:11.000]  是說沒有路可走
[00:26:11.000 --> 00:26:14.000]  前路迷蒙
[00:26:14.000 --> 00:26:17.000]  為什麼還有光
[00:26:17.000 --> 00:26:21.000]  還有生命
[00:26:21.000 --> 00:26:28.000]  最後結束的三行這一段
[00:26:28.000 --> 00:26:31.000]  提醒我們其實他很辛苦
[00:26:31.000 --> 00:26:35.000]  他吃不到東西
[00:26:35.000 --> 00:26:37.000]  他睡不到
[00:26:37.000 --> 00:26:39.000]  他透一口氣
[00:26:39.000 --> 00:26:41.000]  吞一口口水
[00:26:41.000 --> 00:26:43.000]  都好像玻璃一樣痛
[00:26:43.000 --> 00:26:45.000]  聽過這些形容
[00:26:45.000 --> 00:26:47.000]  若白在這樣的情況
[00:26:47.000 --> 00:26:51.000]  我不得安寧
[00:26:51.000 --> 00:26:55.000]  我不得安息
[00:26:55.000 --> 00:26:57.000]  所以剛才的說話
[00:26:57.000 --> 00:27:00.000]  不是來自學術討論
[00:27:00.000 --> 00:27:04.000]  不是來自大家團契分享
[00:27:04.000 --> 00:27:08.000]  你可以想像去探望一個ICU的病人
[00:27:08.000 --> 00:27:11.000]  他脫下了氧氣罩
[00:27:11.000 --> 00:27:15.000]  他每說半句都喘氣
[00:27:15.000 --> 00:27:17.000]  但他跟你表達
[00:27:17.000 --> 00:27:19.000]  你懂得聽嗎
[00:27:19.000 --> 00:27:21.000]  不懂我們很尷尬
[00:27:21.000 --> 00:27:24.000]  那時候我們會說大埔欖國
[00:27:24.000 --> 00:27:25.000]  求神醫治你
[00:27:25.000 --> 00:27:27.000]  我們不想聽
[00:27:27.000 --> 00:27:29.000]  我們想說
[00:27:29.000 --> 00:27:31.000]  他想解決問題
[00:27:31.000 --> 00:27:34.000]  然後我平平安安回家吃飯
[00:27:34.000 --> 00:27:38.000]  讀若白的讀法就浪費了
[00:27:38.000 --> 00:27:40.000]  你明白我的意思嗎
[00:27:40.000 --> 00:27:43.000]  你有機會聽若白說一次
[00:27:43.000 --> 00:27:45.000]  他到底在說什麼呢
[00:27:45.000 --> 00:27:47.000]  他在說光明
[00:27:47.000 --> 00:27:50.000]  剛才你聽的時候聽到嗎
[00:27:50.000 --> 00:27:51.000]  最後那一段
[00:27:51.000 --> 00:27:56.000]  他問為何要給苦難的人光明
[00:27:56.000 --> 00:28:00.000]  在第二段四句結束的時候
[00:28:00.000 --> 00:28:04.000]  他說好像那些未曾見過光明的鷹孩
[00:28:04.000 --> 00:28:09.000]  即是鷹孩出生在生命當中見到光
[00:28:09.000 --> 00:28:14.000]  在第一段又是四句
[00:28:14.000 --> 00:28:18.000]  他說每一日期待光明
[00:28:18.000 --> 00:28:22.000]  期待早晨
[00:28:22.000 --> 00:28:25.000]  你看不到聽不到
[00:28:25.000 --> 00:28:28.000]  原來若白在問這個
[00:28:28.000 --> 00:28:29.000]  哦對了
[00:28:29.000 --> 00:28:31.000]  懂得解釋了
[00:28:31.000 --> 00:28:33.000]  每一件事都有暗和有光
[00:28:33.000 --> 00:28:35.000]  要看光那邊
[00:28:35.000 --> 00:28:36.000]  不要看暗那邊
[00:28:36.000 --> 00:28:40.000]  你又回到民間宗教
[00:28:40.000 --> 00:28:42.000]  你又回到有黑必有白
[00:28:42.000 --> 00:28:44.000]  有光必有暗
[00:28:44.000 --> 00:28:46.000]  有壞必有好
[00:28:46.000 --> 00:28:47.000]  我們選好那邊
[00:28:47.000 --> 00:28:49.000]  感謝主 散會
[00:28:49.000 --> 00:28:53.000]  你還沒讀到若白的
[00:28:53.000 --> 00:28:57.000]  要有光這句話
[00:28:57.000 --> 00:29:03.000]  是聖經哪裏說的
[00:29:03.000 --> 00:29:07.000]  神說要有光
[00:29:07.000 --> 00:29:15.000]  是《創世記》一章三節
[00:29:15.000 --> 00:29:16.000]  前面那句說
[00:29:16.000 --> 00:29:19.000]  地是空虛混沌冤冤黑暗
[00:29:19.000 --> 00:29:27.000]  神說要有光就有了光
[00:29:27.000 --> 00:29:30.000]  神母和我們商量
[00:29:30.000 --> 00:29:32.000]  你喜歡光還是暗
[00:29:32.000 --> 00:29:34.000]  她決定
[00:29:34.000 --> 00:29:37.000]  並且她說有就有
[00:29:37.000 --> 00:29:40.000]  命立就立這八個字
[00:29:40.000 --> 00:29:41.000]  在詩篇出現
[00:29:41.000 --> 00:29:42.000]  不是在《創世記》
[00:29:42.000 --> 00:29:44.000]  就是新約聖經福音書
[00:29:44.000 --> 00:29:46.000]  一個人來求耶穌
[00:29:46.000 --> 00:29:49.000]  去治好他的僕人
[00:29:49.000 --> 00:29:51.000]  耶穌說好啊 帶路吧
[00:29:51.000 --> 00:29:54.000]  這個白夫長
[00:29:54.000 --> 00:29:58.000]  這個人說不用勞動夫子
[00:29:58.000 --> 00:30:00.000]  你講一句
[00:30:00.000 --> 00:30:02.000]  我的僕人就好了
[00:30:02.000 --> 00:30:04.000]  記得嗎
[00:30:04.000 --> 00:30:07.000]  因為我都是有權柄的人
[00:30:07.000 --> 00:30:11.000]  我吩咐事情就發生了
[00:30:11.000 --> 00:30:12.000]  以前我不明白
[00:30:12.000 --> 00:30:13.000]  做了院長之後
[00:30:13.000 --> 00:30:15.000]  我開始明白多一點
[00:30:15.000 --> 00:30:18.000]  不知道黃牧師明不明白
[00:30:18.000 --> 00:30:21.000]  你講一句就有人去做了
[00:30:21.000 --> 00:30:24.000]  所以你不用勞動
[00:30:24.000 --> 00:30:26.000]  做院長最痛苦的
[00:30:26.000 --> 00:30:28.000]  就是我做會比你快
[00:30:28.000 --> 00:30:31.000]  不過我要找個對的人去做
[00:30:31.000 --> 00:30:34.000]  不然那件事不會發生
[00:30:34.000 --> 00:30:35.000]  不過上帝不用
[00:30:35.000 --> 00:30:42.000]  神說要有光就有光
[00:30:42.000 --> 00:30:44.000]  這個是創造
[00:30:44.000 --> 00:30:47.000]  這個不是你選擇的
[00:30:47.000 --> 00:30:48.000]  你沒得選擇的
[00:30:48.000 --> 00:30:51.000]  天光不是你選擇的
[00:30:51.000 --> 00:30:54.000]  天黑也不是你選擇的
[00:30:54.000 --> 00:30:56.000]  明明約伯記在講什麼
[00:30:56.000 --> 00:30:58.000]  明明約伯在問什麼
[00:30:58.000 --> 00:31:03.000]  約伯是在問上帝的創造
[00:31:03.000 --> 00:31:07.000]  你的旨意是什麼
[00:31:07.000 --> 00:31:09.000]  人是很軟弱的
[00:31:09.000 --> 00:31:11.000]  有病的
[00:31:11.000 --> 00:31:13.000]  前面所發生的
[00:31:13.000 --> 00:31:15.000]  有天災有人禍
[00:31:15.000 --> 00:31:18.000]  有戰爭有動亂
[00:31:18.000 --> 00:31:21.000]  不幸地碰到
[00:31:21.000 --> 00:31:23.000]  走出去過馬路
[00:31:23.000 --> 00:31:25.000]  你很小心看完
[00:31:25.000 --> 00:31:27.000]  都會被車撞倒
[00:31:27.000 --> 00:31:31.000]  上帝不保佑我
[00:31:31.000 --> 00:31:33.000]  你明白人就是這樣
[00:31:33.000 --> 00:31:36.000]  約伯不是問為什麼是我
[00:31:36.000 --> 00:31:38.000]  為什麼會發生
[00:31:38.000 --> 00:31:39.000]  我這麼年輕
[00:31:39.000 --> 00:31:40.000]  沒有理由的
[00:31:40.000 --> 00:31:41.000]  約伯說不是
[00:31:41.000 --> 00:31:42.000]  應該是這樣
[00:31:42.000 --> 00:31:44.000]  未出生就死了
[00:31:44.000 --> 00:31:45.000]  什麼事都沒有
[00:31:45.000 --> 00:31:49.000]  為什麼不是這樣
[00:31:49.000 --> 00:31:54.000]  為什麼要有生命
[00:31:54.000 --> 00:32:00.000]  為什麼神要做光主
[00:32:00.000 --> 00:32:03.000]  你的意思是什麼
[00:32:03.000 --> 00:32:06.000]  約伯不是討論哲學的問題
[00:32:06.000 --> 00:32:08.000]  不是討論宇宙的問題
[00:32:08.000 --> 00:32:09.000]  約伯是在問
[00:32:09.000 --> 00:32:11.000]  在我的生命當中
[00:32:11.000 --> 00:32:13.000]  在我的痛苦當中
[00:32:13.000 --> 00:32:15.000]  神啊
[00:32:15.000 --> 00:32:17.000]  為什麼仍然有光
[00:32:17.000 --> 00:32:22.000]  你的旨意你的創造是什麼
[00:32:22.000 --> 00:32:25.000]  懂不懂得這樣問
[00:32:25.000 --> 00:32:29.000]  香港今天這樣的情況
[00:32:29.000 --> 00:32:34.000]  各人有不同的理由嘆息
[00:32:34.000 --> 00:32:37.000]  但我們應該要問神啊
[00:32:37.000 --> 00:32:41.000]  你做什麼
[00:32:41.000 --> 00:32:44.000]  為什麼有光
[00:32:44.000 --> 00:32:47.000]  為什麼全世界都沒有選擇
[00:32:47.000 --> 00:32:50.000]  我們可以選擇科興還是復必泰
[00:32:50.000 --> 00:32:53.000]  為什麼我們可以選擇不打
[00:32:53.000 --> 00:32:54.000]  這麼高興
[00:32:54.000 --> 00:32:56.000]  人家排隊
[00:32:56.000 --> 00:32:59.000]  我們朋友親戚在多倫多
[00:32:59.000 --> 00:33:00.000]  在倫敦
[00:33:00.000 --> 00:33:02.000]  輪到我了
[00:33:02.000 --> 00:33:04.000]  拍張照片回來
[00:33:04.000 --> 00:33:09.000]  為什麼香港這麼好玩
[00:33:09.000 --> 00:33:12.000]  上帝啊你在做什麼
[00:33:12.000 --> 00:33:14.000]  我不敢再說下去
[00:33:14.000 --> 00:33:18.000]  否則我又要拖走狗了
[00:33:18.000 --> 00:33:20.000]  你明白我的意思吧
[00:33:20.000 --> 00:33:23.000]  我們問錯問題
[00:33:23.000 --> 00:33:24.000]  我們問的是
[00:33:24.000 --> 00:33:26.000]  我是上帝
[00:33:26.000 --> 00:33:29.000]  我認為宇宙萬物是這樣圍著我轉的
[00:33:29.000 --> 00:33:31.000]  為什麼不是
[00:33:31.000 --> 00:33:34.000]  聖經說不是這樣問的
[00:33:34.000 --> 00:33:36.000]  聖經說先放下
[00:33:36.000 --> 00:33:39.000]  你看看約伯怎麼問
[00:33:39.000 --> 00:33:43.000]  約伯問為什麼有光
[00:33:43.000 --> 00:33:45.000]  不是看好那邊
[00:33:45.000 --> 00:33:47.000]  不是選擇
[00:33:47.000 --> 00:33:50.000]  是上帝你掌管一切
[00:33:50.000 --> 00:33:52.000]  你說要有光
[00:33:52.000 --> 00:33:55.000]  就有光
[00:33:55.000 --> 00:33:59.000]  祂不會遲一分鐘才來
[00:33:59.000 --> 00:34:02.000]  我們今天解釋到太陽公轉
[00:34:02.000 --> 00:34:04.000]  地球自轉
[00:34:04.000 --> 00:34:05.000]  你也可以畫個圖出來
[00:34:05.000 --> 00:34:06.000]  幫小朋友明白
[00:34:06.000 --> 00:34:08.000]  幾點鐘開始日出
[00:34:08.000 --> 00:34:09.000]  幾點鐘日落
[00:34:09.000 --> 00:34:12.000]  不由你和我決定
[00:34:12.000 --> 00:34:14.000]  我今天心情極壞
[00:34:14.000 --> 00:34:16.000]  沒有光
[00:34:16.000 --> 00:34:18.000]  沒有用的
[00:34:18.000 --> 00:34:22.000]  因為我們不是創造主
[00:34:22.000 --> 00:34:27.000]  約伯明白這個事實
[00:34:27.000 --> 00:34:30.000]  所以在約伯極痛苦
[00:34:30.000 --> 00:34:34.000]  吃不到、睡不到、喝不到、吞不到
[00:34:34.000 --> 00:34:36.000]  什麼都不是的時候
[00:34:36.000 --> 00:34:40.000]  他仍然掌管著
[00:34:40.000 --> 00:34:45.000]  為什麼創世記第一句
[00:34:45.000 --> 00:34:48.000]  神說什麼
[00:34:48.000 --> 00:34:55.000]  (日語)
[00:34:55.000 --> 00:35:02.000]  神說要有光就有光
[00:35:02.000 --> 00:35:05.000]  我太太十幾年前癌症
[00:35:05.000 --> 00:35:08.000]  寫了一本回憶錄
[00:35:08.000 --> 00:35:11.000]  她就引用這句話
[00:35:11.000 --> 00:35:15.000]  神說要有光
[00:35:15.000 --> 00:35:18.000]  我猜她不是因為看了約伯記
[00:35:18.000 --> 00:35:22.000]  是不是?應該不是
[00:35:22.000 --> 00:35:24.000]  你明白
[00:35:24.000 --> 00:35:26.000]  那個光
[00:35:26.000 --> 00:35:30.000]  是特別在這些時候
[00:35:30.000 --> 00:35:33.000]  是明顯的
[00:35:33.000 --> 00:35:38.000]  在痛苦當中的喜樂平安
[00:35:38.000 --> 00:35:41.000]  是不必然的
[00:35:41.000 --> 00:35:44.000]  不是自己修煉回來的
[00:35:44.000 --> 00:35:47.000]  哪裡來的
[00:35:47.000 --> 00:35:51.000]  上帝為什麼哭到七彩的時候
[00:35:51.000 --> 00:36:01.000]  心裡有一種人不能明白的喜樂平安
[00:36:01.000 --> 00:36:10.000]  為什麼上帝的創造不是耍我們
[00:36:10.000 --> 00:36:14.000]  不是任由我們自相殘殺
[00:36:14.000 --> 00:36:19.000]  秩序、愛、公道
[00:36:19.000 --> 00:36:23.000]  你看回之前約伯講的細節
[00:36:23.000 --> 00:36:25.000]  現在你懂得看了
[00:36:25.000 --> 00:36:27.000]  他一直在問
[00:36:27.000 --> 00:36:29.000]  為什麼生命這麼好玩
[00:36:29.000 --> 00:36:33.000]  有金銀、有奴役、有福、苦
[00:36:33.000 --> 00:36:35.000]  很多對他們來說
[00:36:35.000 --> 00:36:39.000]  是辛苦,但有休息
[00:36:39.000 --> 00:36:43.000]  上帝,你所創造的宇宙
[00:36:43.000 --> 00:36:49.000]  你想成就的旨意是什麼
[00:36:49.000 --> 00:36:55.000]  請說,服人敬聽
[00:36:55.000 --> 00:36:57.000]  約伯記不是回答我們
[00:36:57.000 --> 00:36:59.000]  Why me?
[00:36:59.000 --> 00:37:01.000]  我這麼好人
[00:37:01.000 --> 00:37:03.000]  為什麼要遇到邪
[00:37:03.000 --> 00:37:05.000]  不是的
[00:37:05.000 --> 00:37:08.000]  約伯記是問神
[00:37:08.000 --> 00:37:14.000]  你創造一定有目的
[00:37:14.000 --> 00:37:17.000]  一定有意思
[00:37:17.000 --> 00:37:21.000]  昨晚我們參加婆婆的安息禮拜
[00:37:21.000 --> 00:37:24.000]  多謝Eric傳道
[00:37:24.000 --> 00:37:29.000]  他的慰勉還是講道
[00:37:29.000 --> 00:37:31.000]  我很感動
[00:37:31.000 --> 00:37:35.000]  28歲的生命
[00:37:35.000 --> 00:37:37.000]  我們每個人都問
[00:37:37.000 --> 00:37:41.000]  為什麼會死
[00:37:41.000 --> 00:37:43.000]  約伯會問
[00:37:43.000 --> 00:37:46.000]  為什麼有這28年
[00:37:46.000 --> 00:37:49.000]  為什麼有生命
[00:37:49.000 --> 00:37:51.000]  為什麼有光
[00:37:51.000 --> 00:37:53.000]  明知道有苦難
[00:37:53.000 --> 00:37:58.000]  為什麼上帝還說要有光
[00:37:58.000 --> 00:38:04.000]  我希望,我未必能哄你去讀約伯記
[00:38:04.000 --> 00:38:06.000]  哄你讀也很辛苦
[00:38:06.000 --> 00:38:08.000]  讀也不知道他在說什麼
[00:38:08.000 --> 00:38:11.000]  不過我想你開始有些好奇
[00:38:11.000 --> 00:38:13.000]  原來約伯記是這樣說的
[00:38:13.000 --> 00:38:15.000]  你慢慢讀
[00:38:15.000 --> 00:38:17.000]  你會發覺他問的問題
[00:38:17.000 --> 00:38:19.000]  我們想都沒有想過
[00:38:19.000 --> 00:38:22.000]  求主幫助我們
[00:38:22.000 --> 00:38:25.000]  多謝黃牧師為我們選了一首
[00:38:25.000 --> 00:38:28.000]  越詩也是非常古老的青年聖歌
[00:38:28.000 --> 00:38:31.000]  怎能叫我不愛主
[00:38:31.000 --> 00:38:36.000]  其實都是在說同一個事實
[00:38:36.000 --> 00:38:38.000]  我不夠氣唱了
[00:38:38.000 --> 00:38:42.000]  我要請幫手的同工上來
[00:38:42.000 --> 00:38:44.000]  和我們一起唱
[00:38:44.000 --> 00:38:46.000]  接下來的越詩
[00:38:47.000 --> 00:38:49.000]  (音樂)
[00:38:50.000 --> 00:38:52.000]  (音樂)
[00:38:53.000 --> 00:38:55.000]  (音樂)
[00:38:56.000 --> 00:38:58.000]  (音樂)
[00:38:59.000 --> 00:39:01.000]  (音樂)
[00:39:01.000 --> 00:39:04.000]  (字幕由 Amara.org 社群提供)

