
[00:00:00.000 --> 00:00:05.000]  各位電影院的觀眾朋友你們好
[00:15:10.000 --> 00:15:12.000]  那什麼叫常在我裡面呢?
[00:15:12.000 --> 00:15:14.000]  原來希臘文的字是
[00:15:14.000 --> 00:15:16.000]  Manel
[00:15:16.000 --> 00:15:18.000]  這個字可以解作留下
[00:15:18.000 --> 00:15:20.000]  繼續住
[00:15:20.000 --> 00:15:22.000]  Continue to live
[00:15:22.000 --> 00:15:24.000]  我想這裡的意思就是
[00:15:24.000 --> 00:15:26.000]  留在這裡繼續住
[00:15:26.000 --> 00:15:28.000]  連結在一起
[00:15:28.000 --> 00:15:30.000]  生命的連結的意思
[00:15:30.000 --> 00:15:32.000]  比如你想一想
[00:15:32.000 --> 00:15:34.000]  你斬了你的手下來
[00:15:34.000 --> 00:15:36.000]  離開這個身體
[00:15:36.000 --> 00:15:38.000]  這個手自然就會死去
[00:15:38.000 --> 00:15:40.000]  不會繼續存在
[00:15:40.000 --> 00:15:42.000]  因此耶穌說
[00:15:42.000 --> 00:15:44.000]  枝子若不常在葡萄樹上
[00:15:44.000 --> 00:15:46.000]  自己就不能結果子
[00:15:46.000 --> 00:15:48.000]  你們若不常在我裡面
[00:15:48.000 --> 00:15:50.000]  也就是一樣
[00:15:50.000 --> 00:15:52.000]  因為離了我你們就不能做什麼
[00:15:52.000 --> 00:15:54.000]  究竟
[00:15:54.000 --> 00:15:56.000]  我們怎樣可以常在主裡面呢?
[00:15:56.000 --> 00:15:58.000]  英文一句說話
[00:15:58.000 --> 00:16:00.000]  Out of sight, out of mind
[00:16:00.000 --> 00:16:02.000]  一定要有來往
[00:16:02.000 --> 00:16:04.000]  一定要有接觸
[00:16:04.000 --> 00:16:06.000]  我有朋友不見了三十幾四十年
[00:16:06.000 --> 00:16:08.000]  沒有通訊沒有消息
[00:16:08.000 --> 00:16:10.000]  就算在街上遇到他
[00:16:10.000 --> 00:16:12.000]  也未必認得出他
[00:16:12.000 --> 00:16:14.000]  我們更有更深的了解
[00:16:14.000 --> 00:16:16.000]  是吧?
[00:16:16.000 --> 00:16:18.000]  雖然我的子女
[00:16:18.000 --> 00:16:20.000]  讀大學了
[00:16:20.000 --> 00:16:22.000]  他們視訊和我們有Email
[00:16:22.000 --> 00:16:24.000]  有FaceTime
[00:16:24.000 --> 00:16:26.000]  有連結
[00:16:26.000 --> 00:16:28.000]  久不久又聚會
[00:16:28.000 --> 00:16:30.000]  我們對他們的情形
[00:16:30.000 --> 00:16:32.000]  非常了解
[00:16:32.000 --> 00:16:34.000]  同樣
[00:16:34.000 --> 00:16:36.000]  如果我們一輩子都不和神接觸
[00:16:36.000 --> 00:16:38.000]  不和耶穌接觸
[00:16:38.000 --> 00:16:40.000]  沒有禱告
[00:16:40.000 --> 00:16:42.000]  沒有讀經
[00:16:42.000 --> 00:16:44.000]  沒有去教會
[00:16:44.000 --> 00:16:46.000]  離開了生命之源
[00:16:46.000 --> 00:16:48.000]  那就一定有問題
[00:16:48.000 --> 00:16:50.000]  相反來說
[00:16:50.000 --> 00:16:52.000]  如果我們離開主
[00:16:52.000 --> 00:16:54.000]  完全沒有接觸
[00:16:54.000 --> 00:16:56.000]  後果真的很驚人
[00:16:56.000 --> 00:16:58.000]  第六節說
[00:16:58.000 --> 00:17:00.000]  人若不常在我裡面
[00:17:00.000 --> 00:17:02.000]  就像枝子朝在外面枯乾
[00:17:02.000 --> 00:17:04.000]  人拾起來
[00:17:04.000 --> 00:17:06.000]  就像火裡燒了
[00:17:06.000 --> 00:17:08.000]  一個離開了主
[00:17:08.000 --> 00:17:10.000]  與生命的源頭
[00:17:10.000 --> 00:17:12.000]  斷絕了關係
[00:17:12.000 --> 00:17:14.000]  只有一個後果
[00:17:14.000 --> 00:17:16.000]  就是枯乾
[00:17:16.000 --> 00:17:18.000]  被人拾起來
[00:17:18.000 --> 00:17:20.000]  丟到火裡燒
[00:17:20.000 --> 00:17:22.000]  每天主再來的時候
[00:17:22.000 --> 00:17:24.000]  耶穌就會對他說
[00:17:24.000 --> 00:17:26.000]  我從來都不認識你
[00:17:26.000 --> 00:17:28.000]  最後我們看看生命的果子
[00:17:28.000 --> 00:17:30.000]  第七節至第十節
[00:17:30.000 --> 00:17:32.000]  究竟我們怎樣
[00:17:32.000 --> 00:17:34.000]  保持自己在主耶穌裡面呢
[00:17:34.000 --> 00:17:36.000]  第七節至第十節
[00:17:36.000 --> 00:17:38.000]  提供三個方法
[00:17:38.000 --> 00:17:40.000]  我們首先讀讀
[00:17:40.000 --> 00:17:42.000]  這段聖經
[00:17:42.000 --> 00:17:44.000]  你們若常在我裡面
[00:17:44.000 --> 00:17:46.000]  我的話也常在你們裡面
[00:17:46.000 --> 00:17:48.000]  凡你所願意的
[00:17:48.000 --> 00:17:50.000]  祈求就給你們成就
[00:17:50.000 --> 00:17:52.000]  你們多見果子
[00:17:52.000 --> 00:17:54.000]  我父就因此得榮耀
[00:17:54.000 --> 00:17:56.000]  你們也是我的門徒了
[00:17:56.000 --> 00:17:58.000]  我愛你們
[00:17:58.000 --> 00:18:00.000]  正如父愛我一樣
[00:18:00.000 --> 00:18:02.000]  你們要常在我的愛中
[00:18:02.000 --> 00:18:04.000]  你們若遵守我的命令
[00:18:04.000 --> 00:18:06.000]  就常在我的愛裡
[00:18:06.000 --> 00:18:08.000]  正如我遵守我父的命令
[00:18:08.000 --> 00:18:10.000]  常在他的愛裡一樣
[00:18:10.000 --> 00:18:12.000]  第一個方法
[00:18:12.000 --> 00:18:14.000]  就是讀神的話
[00:18:14.000 --> 00:18:16.000]  第七節說你們若常在我裡面
[00:18:16.000 --> 00:18:18.000]  我的話也常在你們裡面
[00:18:18.000 --> 00:18:20.000]  在原文
[00:18:20.000 --> 00:18:22.000]  不是說你若在我裡面
[00:18:22.000 --> 00:18:24.000]  我的話就在裡面
[00:18:24.000 --> 00:18:26.000]  兩句中間
[00:18:26.000 --> 00:18:28.000]  有一個CHI作為連結
[00:18:28.000 --> 00:18:30.000]  CHI即和
[00:18:30.000 --> 00:18:32.000]  或者英文叫AND
[00:18:32.000 --> 00:18:34.000]  或者ALSO
[00:18:34.000 --> 00:18:36.000]  主的話在你裡面
[00:18:36.000 --> 00:18:38.000]  你就在主裡面
[00:18:38.000 --> 00:18:40.000]  所以讀神的話語
[00:18:40.000 --> 00:18:42.000]  就是第一個方法
[00:18:42.000 --> 00:18:44.000]  根本完全我們沒有讀聖經
[00:18:44.000 --> 00:18:46.000]  沒有靈相
[00:18:46.000 --> 00:18:48.000]  沒有參加查經班
[00:18:48.000 --> 00:18:50.000]  那你想想有什麼問題呢
[00:18:50.000 --> 00:18:52.000]  或者牧師裡面說不到
[00:18:52.000 --> 00:18:54.000]  不是說神的話語
[00:18:54.000 --> 00:18:56.000]  是說他自己的
[00:18:56.000 --> 00:18:58.000]  也有問題
[00:18:58.000 --> 00:19:00.000]  我不要以為我們唱幾首詩
[00:19:00.000 --> 00:19:02.000]  就在主裡面
[00:19:02.000 --> 00:19:04.000]  飛一下
[00:19:04.000 --> 00:19:06.000]  讀神的話語
[00:19:06.000 --> 00:19:08.000]  第二個方法就是禱告
[00:19:08.000 --> 00:19:10.000]  第七節
[00:19:10.000 --> 00:19:12.000]  凡你們所願意的祈求
[00:19:12.000 --> 00:19:14.000]  就給你們成就
[00:19:14.000 --> 00:19:16.000]  禱告
[00:19:16.000 --> 00:19:18.000]  不住都是禱告
[00:19:18.000 --> 00:19:20.000]  凡事者因
[00:19:20.000 --> 00:19:22.000]  有奉主的名安
[00:19:22.000 --> 00:19:24.000]  神的心意禱告
[00:19:24.000 --> 00:19:26.000]  我們花多少時間去禱告呢
[00:19:26.000 --> 00:19:28.000]  第三個方法就是
[00:19:28.000 --> 00:19:30.000]  遵守耶穌給我們的命令
[00:19:30.000 --> 00:19:32.000]  行出來而不是頭腦的知識
[00:19:32.000 --> 00:19:34.000]  主耶穌叫我們去寬恕
[00:19:34.000 --> 00:19:36.000]  我們就寬恕
[00:19:36.000 --> 00:19:38.000]  耶穌叫我們傳福音我們就傳福音
[00:19:38.000 --> 00:19:40.000]  主耶穌說信與不信不能和婦人騙
[00:19:40.000 --> 00:19:42.000]  我們就這樣做
[00:19:42.000 --> 00:19:44.000]  不會和一個非信徒結婚
[00:19:44.000 --> 00:19:46.000]  我們就這樣做
[00:19:46.000 --> 00:19:48.000]  聖經叫我們愛我們太太就去愛
[00:19:48.000 --> 00:19:50.000]  正如耶穌遵守父的命令一樣
[00:19:50.000 --> 00:19:52.000]  我們就遵守主的命令
[00:19:52.000 --> 00:19:54.000]  但是內心的動機也非常重要
[00:19:54.000 --> 00:19:56.000]  你可以讀經
[00:19:56.000 --> 00:19:58.000]  你可以祈禱
[00:19:58.000 --> 00:20:00.000]  這樣走出來
[00:20:00.000 --> 00:20:02.000]  但你的動機如何呢
[00:20:02.000 --> 00:20:04.000]  第八節說為了榮耀神
[00:20:04.000 --> 00:20:06.000]  不是榮耀自己
[00:20:06.000 --> 00:20:08.000]  第九節說為了愛
[00:20:08.000 --> 00:20:10.000]  所以我們這樣做是因為我們愛神的緣故
[00:20:10.000 --> 00:20:12.000]  正確的動機
[00:20:12.000 --> 00:20:14.000]  就很基本
[00:20:14.000 --> 00:20:16.000]  你們屬哪一類的信徒呢
[00:20:16.000 --> 00:20:18.000]  是結果子
[00:20:18.000 --> 00:20:20.000]  還是夫子
[00:20:20.000 --> 00:20:22.000]  還是半死的狀態呢
[00:20:22.000 --> 00:20:24.000]  求主憐憫我們
[00:20:24.000 --> 00:20:26.000]  我們同心低頭
[00:20:26.000 --> 00:20:28.000]  我們同禱告
[00:20:28.000 --> 00:20:30.000]  天父我們求你赦免我們的罪
[00:20:30.000 --> 00:20:32.000]  很多時候我們不看重你的話語
[00:20:32.000 --> 00:20:34.000]  不讀聖經
[00:20:34.000 --> 00:20:36.000]  以致我們不在主裡面
[00:20:36.000 --> 00:20:38.000]  很多時候
[00:20:38.000 --> 00:20:40.000]  我們的禱告
[00:20:40.000 --> 00:20:42.000]  很馬虎
[00:20:42.000 --> 00:20:44.000]  不花時間凡事謝恩
[00:20:44.000 --> 00:20:46.000]  隨時禱告
[00:20:46.000 --> 00:20:48.000]  求你憐憫我們
[00:20:48.000 --> 00:20:50.000]  又更加求你讓我們有能力
[00:20:50.000 --> 00:20:52.000]  將聽到你的話語
[00:20:52.000 --> 00:20:54.000]  去實踐出來
[00:20:54.000 --> 00:20:56.000]  求主保守我們
[00:20:56.000 --> 00:20:58.000]  叫我們做一個
[00:20:58.000 --> 00:21:00.000]  有結果子的基督徒
[00:21:00.000 --> 00:21:02.000]  無論在加拿大書裡面所說的
[00:21:02.000 --> 00:21:04.000]  是有這些聖靈的果子
[00:21:04.000 --> 00:21:06.000]  也可以在傳福音上面
[00:21:06.000 --> 00:21:08.000]  可以能夠結果累累
[00:21:08.000 --> 00:21:10.000]  我們
[00:21:10.000 --> 00:21:12.000]  我們是一個
[00:21:12.000 --> 00:21:14.000]  有結果子的基督徒
[00:21:14.000 --> 00:21:16.000]  無論在加拿大書裡面
[00:21:16.000 --> 00:21:18.000]  可以能夠結果累累
[00:21:18.000 --> 00:21:20.000]  祝福引領我們
[00:21:20.000 --> 00:21:22.000]  與我們同在
[00:21:22.000 --> 00:21:24.000]  我們這樣禱告
[00:21:24.000 --> 00:21:26.000]  那是奉耶穌基督的命求
[00:21:26.000 --> 00:21:28.000]  阿們
[00:21:28.000 --> 00:21:30.000]  阿們
[00:21:30.000 --> 00:21:32.000]  阿們
[00:21:32.000 --> 00:21:34.000]  阿們
[00:21:34.000 --> 00:21:36.000]  阿們
[00:21:36.000 --> 00:21:38.000]  阿們
[00:21:38.000 --> 00:21:40.000]  阿們
[00:21:40.000 --> 00:21:43.000]  (字幕由 Amara.org 社群提供)
[00:21:43.000 --> 00:21:46.000]  (字幕由 Amara.org 社群提供)

