
[00:00:00.000 --> 00:00:15.000]  這個禮拜是我們教會的年曆來到最神聖的一個禮拜
[00:21:06.000 --> 00:21:07.000]  他是真的
[00:21:07.000 --> 00:21:09.000]  這個是假的
[00:21:09.000 --> 00:21:10.000]  這樣分
[00:21:10.000 --> 00:21:12.000]  傳統很重要
[00:21:12.000 --> 00:21:14.000]  騎著驢
[00:21:14.000 --> 00:21:15.000]  進耶路撒冷
[00:21:15.000 --> 00:21:17.000]  耶穌這樣做
[00:21:17.000 --> 00:21:19.000]  耶穌故意這樣做
[00:21:19.000 --> 00:21:21.000]  耶穌安排這樣做
[00:21:21.000 --> 00:21:22.000]  不是偶然
[00:21:22.000 --> 00:21:23.000]  不是意外
[00:21:23.000 --> 00:21:25.000]  不是臨急找不到
[00:21:25.000 --> 00:21:27.000]  不是耶穌一早計劃了
[00:21:27.000 --> 00:21:30.000]  這樣進耶路撒冷
[00:21:30.000 --> 00:21:32.000]  兩個意思
[00:21:32.000 --> 00:21:33.000]  第一
[00:21:33.000 --> 00:21:35.000]  撒加利亞書
[00:21:35.000 --> 00:21:40.000]  一個騎著驢進來的君王
[00:21:40.000 --> 00:21:44.000]  是一個謙謙和和
[00:21:44.000 --> 00:21:47.000]  溫柔和平的君王
[00:21:47.000 --> 00:21:48.000]  第二
[00:21:48.000 --> 00:21:50.000]  大衛的子孫
[00:21:50.000 --> 00:21:53.000]  所以百姓馬上明白了
[00:21:53.000 --> 00:21:56.000]  和撒拿奉主名來的
[00:21:56.000 --> 00:22:00.000]  是應當稱重的
[00:22:00.000 --> 00:22:02.000]  大衛的子孫
[00:22:02.000 --> 00:22:05.000]  來到耶路撒冷
[00:22:05.000 --> 00:22:08.000]  但是請問
[00:22:08.000 --> 00:22:11.000]  耶穌基督進耶路撒冷
[00:22:11.000 --> 00:22:14.000]  要做什麼
[00:22:14.000 --> 00:22:17.000]  福音書將耶穌的生平
[00:22:17.000 --> 00:22:19.000]  其實
[00:22:19.000 --> 00:22:21.000]  他三十歲出來傳道
[00:22:21.000 --> 00:22:23.000]  之前記載得很少
[00:22:23.000 --> 00:22:24.000]  一句半句
[00:22:24.000 --> 00:22:25.000]  十二歲上聖殿
[00:22:25.000 --> 00:22:27.000]  我們大家都記得是那件事
[00:22:27.000 --> 00:22:29.000]  出世聖誕節
[00:22:29.000 --> 00:22:32.000]  主要記載的是他三十歲開始
[00:22:32.000 --> 00:22:34.000]  出來傳道
[00:22:34.000 --> 00:22:36.000]  在他傳道的過程當中
[00:22:36.000 --> 00:22:38.000]  福音書很強調
[00:22:38.000 --> 00:22:41.000]  他一直在加利利
[00:22:41.000 --> 00:22:43.000]  在北面傳道
[00:22:43.000 --> 00:22:47.000]  最後他才進入耶路撒冷
[00:22:47.000 --> 00:22:50.000]  約翰福音有不同的說法
[00:22:50.000 --> 00:22:52.000]  中間他也去過耶路撒冷
[00:22:52.000 --> 00:22:54.000]  過節的時候
[00:22:54.000 --> 00:22:55.000]  有道理
[00:22:55.000 --> 00:22:58.000]  因為一個虔誠的猶太人
[00:22:58.000 --> 00:23:01.000]  沒有理由在三個大節
[00:23:01.000 --> 00:23:04.000]  猶太人三個大節
[00:23:04.000 --> 00:23:05.000]  如月節
[00:23:05.000 --> 00:23:07.000]  五旬節
[00:23:07.000 --> 00:23:09.000]  還有第三個
[00:23:09.000 --> 00:23:11.000]  駐彭節
[00:23:11.000 --> 00:23:12.000]  這三個大節
[00:23:12.000 --> 00:23:13.000]  如果你不去耶路撒冷
[00:23:13.000 --> 00:23:15.000]  是極有限的
[00:23:15.000 --> 00:23:16.000]  所以一定會去
[00:23:16.000 --> 00:23:17.000]  等於你在香港
[00:23:17.000 --> 00:23:19.000]  過年你不會去花市
[00:23:19.000 --> 00:23:20.000]  怎麼會呢
[00:23:20.000 --> 00:23:21.000]  怎樣也會去
[00:23:21.000 --> 00:23:22.000]  買不買桃花
[00:23:22.000 --> 00:23:23.000]  是不是轉運
[00:23:23.000 --> 00:23:24.000]  當然不是
[00:23:24.000 --> 00:23:26.000]  基督徒不會說那些
[00:23:26.000 --> 00:23:27.000]  還去搞那些
[00:23:27.000 --> 00:23:29.000]  你自己找自己笨
[00:23:29.000 --> 00:23:31.000]  耶穌基督上過耶路撒冷
[00:23:31.000 --> 00:23:33.000]  但是這樣公開
[00:23:33.000 --> 00:23:35.000]  最後一次上去
[00:23:35.000 --> 00:23:37.000]  你看看
[00:23:37.000 --> 00:23:39.000]  馬太福音有記載
[00:23:39.000 --> 00:23:41.000]  他上去做什麼
[00:23:41.000 --> 00:23:45.000]  二十章十七節到十九節
[00:23:45.000 --> 00:23:48.000]  在記載他進耶路撒冷之前
[00:23:48.000 --> 00:23:51.000]  馬太福音再說一次
[00:23:51.000 --> 00:23:55.000]  耶穌為了什麼目的
[00:23:55.000 --> 00:23:57.000]  進耶路撒冷
[00:23:57.000 --> 00:24:00.000]  二十章十七到十九節
[00:24:00.000 --> 00:24:01.000]  我們一起讀
[00:24:01.000 --> 00:24:04.000]  耶穌上耶路撒冷去的時候
[00:24:04.000 --> 00:24:07.000]  在路上把十二個門徒
[00:24:07.000 --> 00:24:09.000]  帶到一邊對他們說
[00:24:09.000 --> 00:24:10.000]  看啊
[00:24:10.000 --> 00:24:12.000]  我們上耶路撒冷去
[00:24:12.000 --> 00:24:14.000]  人子要被
[00:24:14.000 --> 00:24:17.000]  交給祭司長和民事
[00:24:17.000 --> 00:24:20.000]  他們要定他死罪
[00:24:20.000 --> 00:24:22.000]  由交給外邦人
[00:24:22.000 --> 00:24:24.000]  將他戲弄鞭打
[00:24:24.000 --> 00:24:26.000]  釘在十字架上
[00:24:26.000 --> 00:24:30.000]  第三日他要復活
[00:24:32.000 --> 00:24:35.000]  照百姓的期望
[00:24:35.000 --> 00:24:41.000]  如果上帝的君王尼塞亞
[00:24:41.000 --> 00:24:43.000]  來到耶路撒冷
[00:24:43.000 --> 00:24:47.000]  見到神的子民
[00:24:47.000 --> 00:24:52.000]  在羅馬帝國的侵略
[00:24:52.000 --> 00:24:57.000]  在羅馬的強權暴力
[00:24:57.000 --> 00:25:00.000]  受苦的當中
[00:25:00.000 --> 00:25:05.000]  這樣上帝所差來的尼塞亞
[00:25:05.000 --> 00:25:09.000]  就應該帶領百姓
[00:25:09.000 --> 00:25:15.000]  就應該抵抗外面來的敵人
[00:25:15.000 --> 00:25:19.000]  就應該造反
[00:25:19.000 --> 00:25:21.000]  憤裔黨
[00:25:21.000 --> 00:25:24.000]  耶穌的門徒當中有一個西門
[00:25:24.000 --> 00:25:26.000]  什麼叫憤裔黨
[00:25:26.000 --> 00:25:31.000]  今天的說法叫恐怖份子
[00:25:31.000 --> 00:25:35.000]  今天的回教組織的名字
[00:25:35.000 --> 00:25:36.000]  全部都是這個名字
[00:25:36.000 --> 00:25:37.000]  憤裔黨
[00:25:37.000 --> 00:25:38.000]  那些憤勇
[00:25:38.000 --> 00:25:40.000]  連以色列復國的時候
[00:25:40.000 --> 00:25:43.000]  都有班錫安主義者
[00:25:43.000 --> 00:25:46.000]  這班人就是愛國份子
[00:25:46.000 --> 00:25:51.000]  願意為國家民族拋頭顱灑熱血
[00:25:51.000 --> 00:25:54.000]  看不過在社會上
[00:25:54.000 --> 00:25:56.000]  那麼多不公義的事情
[00:25:56.000 --> 00:26:00.000]  願意用自己的生命甚至鮮血
[00:26:00.000 --> 00:26:03.000]  來改寫歷史
[00:26:03.000 --> 00:26:08.000]  耶穌其實是有這樣的能力
[00:26:08.000 --> 00:26:12.000]  或者說有這樣的魅力
[00:26:12.000 --> 00:26:13.000]  認不認識這個字
[00:26:13.000 --> 00:26:16.000]  有這樣的號召力
[00:26:16.000 --> 00:26:19.000]  有這樣的領袖的影響力
[00:26:19.000 --> 00:26:24.000]  他可以團結猶大的百姓
[00:26:24.000 --> 00:26:28.000]  他可以團結內部的子民
[00:26:28.000 --> 00:26:31.000]  然後推翻羅馬的暴政
[00:26:31.000 --> 00:26:34.000]  最低限度死守耶路撒冷
[00:26:34.000 --> 00:26:37.000]  在耶路撒冷建立人間天國
[00:26:37.000 --> 00:26:38.000]  為什麼不是這樣做
[00:26:38.000 --> 00:26:40.000]  耶穌這麼懦弱
[00:26:40.000 --> 00:26:42.000]  看到社會不公義
[00:26:42.000 --> 00:26:44.000]  躲在角落裡說比喻
[00:26:44.000 --> 00:26:48.000]  很多人是這樣期望耶穌的
[00:26:48.000 --> 00:26:51.000]  現在耶穌終於來到耶路撒冷
[00:26:51.000 --> 00:26:54.000]  攤牌的時候到了
[00:26:54.000 --> 00:26:57.000]  耶穌就是我們的君王
[00:26:57.000 --> 00:26:59.000]  你看看,他可以五個餅兩條魚
[00:26:59.000 --> 00:27:01.000]  叫五千人吃飽
[00:27:01.000 --> 00:27:03.000]  他可以叫盲的看得見
[00:27:03.000 --> 00:27:04.000]  跛的行走
[00:27:04.000 --> 00:27:05.000]  他行神蹟其事
[00:27:05.000 --> 00:27:07.000]  他是來自上帝的
[00:27:07.000 --> 00:27:08.000]  尼哥底姆也說
[00:27:08.000 --> 00:27:10.000]  若你不是來自神的
[00:27:10.000 --> 00:27:12.000]  沒有人可以行你的神蹟
[00:27:12.000 --> 00:27:14.000]  你既然是來自上帝的
[00:27:14.000 --> 00:27:16.000]  在我們水深火熱的時候
[00:27:16.000 --> 00:27:19.000]  你就解我們燕眉之急
[00:27:19.000 --> 00:27:22.000]  幫我們推翻羅馬政府
[00:27:22.000 --> 00:27:25.000]  最低限度讓我們可以在耶路撒冷
[00:27:25.000 --> 00:27:26.000]  關上城門
[00:27:26.000 --> 00:27:28.000]  我們可以敬虔過日子
[00:27:28.000 --> 00:27:31.000]  羅馬的政權趕他回地中海
[00:27:31.000 --> 00:27:32.000]  行不行?
[00:27:32.000 --> 00:27:33.000]  可以的
[00:27:33.000 --> 00:27:39.000]  事實上在耶穌之前的馬卡比王朝
[00:27:39.000 --> 00:27:43.000]  就是猶太人成功推翻了
[00:27:43.000 --> 00:27:46.000]  希臘帝國的勢力
[00:27:46.000 --> 00:27:54.000]  而獨立在耶路撒冷宣佈猶大國一百年
[00:27:54.000 --> 00:27:57.000]  耶穌為什麼不可以這樣做?
[00:27:57.000 --> 00:27:58.000]  我們退一步來說
[00:27:58.000 --> 00:28:00.000]  耶穌不是搞政治的
[00:28:00.000 --> 00:28:01.000]  這些是政治
[00:28:01.000 --> 00:28:02.000]  這些流血
[00:28:02.000 --> 00:28:03.000]  這些殺人
[00:28:03.000 --> 00:28:04.000]  耶穌不是
[00:28:04.000 --> 00:28:05.000]  耶穌是講愛的
[00:28:05.000 --> 00:28:08.000]  最低限度他進入耶路撒冷
[00:28:08.000 --> 00:28:12.000]  他應該做第二件事
[00:28:12.000 --> 00:28:21.000]  他應該和猶太的祭司長、文士、法利塞人、薩都該人
[00:28:21.000 --> 00:28:24.000]  這幫宗教領袖攤牌
[00:28:24.000 --> 00:28:32.000]  他應該改革猶太教聖殿裡的弊病
[00:28:32.000 --> 00:28:35.000]  好像他進去結淨聖殿一樣
[00:28:35.000 --> 00:28:40.000]  他應該重整神的百姓
[00:28:40.000 --> 00:28:42.000]  復興他們
[00:28:42.000 --> 00:28:47.000]  耶穌的目的不是政治、不是軍事、不是推翻羅馬政府
[00:28:47.000 --> 00:28:49.000]  這是世界的事情
[00:28:49.000 --> 00:28:52.000]  但是耶穌應該是一個屬靈的領袖
[00:28:52.000 --> 00:28:54.000]  他現在來到耶路撒冷
[00:28:54.000 --> 00:28:57.000]  他在耶路撒冷講幾篇道
[00:28:57.000 --> 00:28:59.000]  復興弟兄姊妹
[00:28:59.000 --> 00:29:01.000]  讓大家都愛上帝
[00:29:01.000 --> 00:29:03.000]  是要納稅給政府
[00:29:03.000 --> 00:29:06.000]  不過更多奉獻要拿回來
[00:29:06.000 --> 00:29:08.000]  改革聖殿好像以前希西加王
[00:29:08.000 --> 00:29:10.000]  好像約西亞王
[00:29:10.000 --> 00:29:12.000]  在舊約聖經記載很多
[00:29:12.000 --> 00:29:15.000]  為什麼耶穌不是這樣做?
[00:29:15.000 --> 00:29:20.000]  耶穌明白這些期望
[00:29:20.000 --> 00:29:24.000]  不過耶穌預先安排
[00:29:24.000 --> 00:29:27.000]  約定一隻驢驅
[00:29:27.000 --> 00:29:31.000]  然後眾目睽睽之下
[00:29:31.000 --> 00:29:36.000]  他以什麼身份進入耶路撒冷?
[00:29:36.000 --> 00:29:38.000]  大衛的子孫
[00:29:38.000 --> 00:29:40.000]  這個他沒有否認
[00:29:40.000 --> 00:29:43.000]  他從來沒有遮遮掩掩
[00:29:43.000 --> 00:29:44.000]  不是不是
[00:29:44.000 --> 00:29:45.000]  你誤會了
[00:29:45.000 --> 00:29:47.000]  你看看我的身份證就知道我不是
[00:29:47.000 --> 00:29:48.000]  他從來沒有否認
[00:29:48.000 --> 00:29:49.000]  他是大衛的子孫
[00:29:49.000 --> 00:29:53.000]  他的確是要來的君王尼塞亞
[00:29:53.000 --> 00:29:59.000]  不過主耶穌進入耶路撒冷那一刻
[00:29:59.000 --> 00:30:06.000]  他選擇用了撒加利亞書的方法
[00:30:06.000 --> 00:30:09.000]  就是表明一個事實
[00:30:09.000 --> 00:30:11.000]  你有沒有看清楚?
[00:30:11.000 --> 00:30:15.000]  不是要我們學那隻驢
[00:30:15.000 --> 00:30:22.000]  是要我們遵行上帝的說話
[00:30:22.000 --> 00:30:25.000]  不是要應驗預言
[00:30:25.000 --> 00:30:29.000]  是要按照神的計劃
[00:30:29.000 --> 00:30:34.000]  來行他一生要行的路
[00:30:34.000 --> 00:30:36.000]  分不分得到兩樣東西?
[00:30:36.000 --> 00:30:38.000]  是,驢很值得我們效法
[00:30:38.000 --> 00:30:40.000]  他被上帝用,他被主耶穌用
[00:30:40.000 --> 00:30:42.000]  耶穌騎著他進去
[00:30:42.000 --> 00:30:43.000]  他真是很乖
[00:30:43.000 --> 00:30:45.000]  不過那不是聖經的意思
[00:30:45.000 --> 00:30:46.000]  對不起
[00:30:46.000 --> 00:30:50.000]  是,預言應驗都令我們很興奮
[00:30:50.000 --> 00:30:51.000]  不是,對不起
[00:30:51.000 --> 00:30:52.000]  耶穌這樣做
[00:30:52.000 --> 00:30:54.000]  他不是要應驗預言
[00:30:54.000 --> 00:30:58.000]  他是要遵行聖經
[00:30:58.000 --> 00:31:02.000]  他知道上帝叫他來到這個世界上
[00:31:02.000 --> 00:31:07.000]  是要受苦,並且要受死
[00:31:07.000 --> 00:31:15.000]  還要在那幫猶太和羅馬的領袖手下
[00:31:15.000 --> 00:31:18.000]  被凌辱受鞭打
[00:31:18.000 --> 00:31:20.000]  死在十字架上
[00:31:20.000 --> 00:31:27.000]  這就是羅馬政府定一個high treason
[00:31:27.000 --> 00:31:32.000]  一個叛徒,一個作反叛亂者
[00:31:32.000 --> 00:31:37.000]  最殘酷,最終的刑罰
[00:31:37.000 --> 00:31:41.000]  就等於今天你是一個加拿大公民
[00:31:41.000 --> 00:31:42.000]  不過留了點鬍鬚
[00:31:42.000 --> 00:31:44.000]  結果在美國過境的時候
[00:31:44.000 --> 00:31:46.000]  被抓去反恐戰爭
[00:31:46.000 --> 00:31:48.000]  還要關在古巴
[00:31:48.000 --> 00:31:51.000]  那個什麼什麼那個集中營
[00:31:51.000 --> 00:31:55.000]  沒有律師,沒有任何陪審團
[00:31:55.000 --> 00:32:00.000]  軍法審訊,然後判你死刑
[00:32:00.000 --> 00:32:02.000]  其實判死刑更好
[00:32:02.000 --> 00:32:04.000]  最慘就是那些什麼都不判
[00:32:04.000 --> 00:32:06.000]  還困在那裡不知道困多久
[00:32:06.000 --> 00:32:09.000]  冤枉啊
[00:32:09.000 --> 00:32:12.000]  耶穌這樣進耶路撒冷
[00:32:12.000 --> 00:32:14.000]  冤枉啊
[00:32:14.000 --> 00:32:16.000]  他是大衛的子孫
[00:32:16.000 --> 00:32:17.000]  他是神的兒子
[00:32:17.000 --> 00:32:20.000]  為什麼他不可以推翻羅馬
[00:32:20.000 --> 00:32:24.000]  為什麼他不可以改革聖殿
[00:32:24.000 --> 00:32:27.000]  答案很簡單
[00:32:27.000 --> 00:32:36.000]  因為主耶穌決定進行天父的旨意
[00:32:36.000 --> 00:32:39.000]  句號Full Stop
[00:32:39.000 --> 00:32:43.000]  沒有條件,沒有理由
[00:32:43.000 --> 00:32:45.000]  沒有第二個選擇
[00:32:45.000 --> 00:32:48.000]  騎路進耶路撒冷
[00:32:48.000 --> 00:32:52.000]  就是耶穌公開宣佈
[00:32:52.000 --> 00:32:55.000]  他來耶路撒冷是受苦的
[00:32:55.000 --> 00:32:58.000]  他可以不受苦的
[00:32:58.000 --> 00:33:00.000]  去到赫西瑪尼,你記得嗎
[00:33:00.000 --> 00:33:02.000]  他還跟上帝說
[00:33:02.000 --> 00:33:04.000]  其實有另一條路可以走
[00:33:04.000 --> 00:33:06.000]  你無所不能的
[00:33:06.000 --> 00:33:09.000]  拿走那個虎杯走另一條路
[00:33:09.000 --> 00:33:11.000]  不過照你的意思
[00:33:11.000 --> 00:33:12.000]  我們經常說耶穌的祈禱
[00:33:12.000 --> 00:33:14.000]  最後是這個的祈禱
[00:33:14.000 --> 00:33:15.000]  照你的意思
[00:33:15.000 --> 00:33:18.000]  願你的旨意成就
[00:33:18.000 --> 00:33:25.000]  耶穌基督走在上帝的計劃當中
[00:33:25.000 --> 00:33:28.000]  然後中文聖經譯不了
[00:33:28.000 --> 00:33:30.000]  第三天
[00:33:30.000 --> 00:33:34.000]  他不是要復活
[00:33:34.000 --> 00:33:36.000]  不是自己復活
[00:33:36.000 --> 00:33:40.000]  和上面的動詞一樣
[00:33:40.000 --> 00:33:42.000]  上面是被交給
[00:33:42.000 --> 00:33:44.000]  被定死罪
[00:33:44.000 --> 00:33:46.000]  被人戲弄
[00:33:46.000 --> 00:33:48.000]  被人鞭打
[00:33:48.000 --> 00:33:49.000]  釘十字架
[00:33:49.000 --> 00:33:51.000]  更加是被釘十字架
[00:33:51.000 --> 00:33:53.000]  你試試自己釘十字架
[00:33:53.000 --> 00:33:54.000]  釘不到的
[00:33:54.000 --> 00:33:56.000]  現在第三天
[00:33:56.000 --> 00:34:00.000]  He is risen from the dead
[00:34:00.000 --> 00:34:01.000]  用英文說
[00:34:01.000 --> 00:34:03.000]  因為是一個passive voice
[00:34:03.000 --> 00:34:05.000]  或者用中文翻譯
[00:34:05.000 --> 00:34:06.000]  我們中文聖經就會說
[00:34:06.000 --> 00:34:11.000]  神叫他從死裡復活
[00:34:11.000 --> 00:34:13.000]  新約聖經每一次說復活
[00:34:13.000 --> 00:34:14.000]  都是神叫他復活
[00:34:14.000 --> 00:34:16.000]  不是他自己復活
[00:34:16.000 --> 00:34:18.000]  沒有一個人能夠在死亡當中
[00:34:18.000 --> 00:34:20.000]  自己復活
[00:34:20.000 --> 00:34:22.000]  只有神的大能
[00:34:22.000 --> 00:34:24.000]  叫他復活
[00:34:24.000 --> 00:34:28.000]  那個最後的得勝
[00:34:28.000 --> 00:34:32.000]  那個計劃的成就
[00:34:32.000 --> 00:34:35.000]  是在上帝那裡
[00:34:35.000 --> 00:34:37.000]  耶穌基督
[00:34:37.000 --> 00:34:41.000]  行在上帝的意思當中
[00:34:41.000 --> 00:34:43.000]  帶來的結果
[00:34:43.000 --> 00:34:45.000]  對不起
[00:34:45.000 --> 00:34:47.000]  不是群眾的期望
[00:34:47.000 --> 00:34:49.000]  推翻羅馬
[00:34:49.000 --> 00:34:51.000]  在上帝的計劃當中
[00:34:51.000 --> 00:34:55.000]  羅馬帝國有一天會被推翻
[00:34:55.000 --> 00:34:57.000]  不過不是用暴力
[00:34:57.000 --> 00:34:59.000]  是用福音
[00:34:59.000 --> 00:35:01.000]  整個羅馬帝國
[00:35:01.000 --> 00:35:02.000]  整個歐洲
[00:35:02.000 --> 00:35:04.000]  相信耶穌
[00:35:04.000 --> 00:35:06.000]  這個不可能的事情
[00:35:06.000 --> 00:35:08.000]  就等於整個中國
[00:35:08.000 --> 00:35:09.000]  都相信耶穌
[00:35:09.000 --> 00:35:11.000]  整個非洲的土人
[00:35:11.000 --> 00:35:13.000]  吃人肉的
[00:35:13.000 --> 00:35:15.000]  80個太太的酋長
[00:35:15.000 --> 00:35:17.000]  排著隊去行婚禮
[00:35:17.000 --> 00:35:19.000]  會相信耶穌
[00:35:19.000 --> 00:35:21.000]  那個歐家族那些
[00:35:21.000 --> 00:35:24.000]  蠻野蠻未開化的土人
[00:35:24.000 --> 00:35:26.000]  殺了5個宣教士
[00:35:26.000 --> 00:35:29.000]  而宣教士的兒子
[00:35:29.000 --> 00:35:31.000]  能夠和殺人兇手
[00:35:31.000 --> 00:35:34.000]  在葛培里的會議上
[00:35:34.000 --> 00:35:38.000]  一起站在台上講見證
[00:35:38.000 --> 00:35:41.000]  是上帝的計劃
[00:35:41.000 --> 00:35:43.000]  是上帝的時間
[00:35:43.000 --> 00:35:47.000]  是上帝的旨意
[00:35:47.000 --> 00:35:49.000]  改革聖殿
[00:35:49.000 --> 00:35:52.000]  猶太人要懂得復興
[00:35:52.000 --> 00:35:54.000]  到今天我們還沒有見到
[00:35:54.000 --> 00:35:56.000]  對不對
[00:35:56.000 --> 00:35:58.000]  所以我們開始放棄
[00:35:58.000 --> 00:35:59.000]  我們說猶太人是這樣的
[00:35:59.000 --> 00:36:00.000]  上帝放棄了他們
[00:36:00.000 --> 00:36:01.000]  上帝現在要我們
[00:36:01.000 --> 00:36:02.000]  我們這班基督徒
[00:36:02.000 --> 00:36:04.000]  才是上帝的兒女
[00:36:04.000 --> 00:36:05.000]  搞錯了
[00:36:05.000 --> 00:36:07.000]  保羅從來都不是這樣說
[00:36:07.000 --> 00:36:10.000]  你既然有幸看到
[00:36:10.000 --> 00:36:14.000]  歷史上羅馬帝國歸主
[00:36:14.000 --> 00:36:18.000]  你應該同樣有信心
[00:36:18.000 --> 00:36:24.000]  看到猶太人全家得救的日子
[00:36:24.000 --> 00:36:26.000]  這個是時間的先後
[00:36:26.000 --> 00:36:30.000]  但是主耶穌在祂騎驢的那一刻
[00:36:30.000 --> 00:36:33.000]  祂就是以祂的信心
[00:36:33.000 --> 00:36:38.000]  走在上帝的計劃裏面
[00:36:38.000 --> 00:36:41.000]  所有人都不同意祂
[00:36:41.000 --> 00:36:42.000]  你記得嗎
[00:36:42.000 --> 00:36:46.000]  包括最忠於祂的門徒
[00:36:46.000 --> 00:36:47.000]  拍了胸口
[00:36:47.000 --> 00:36:50.000]  要和祂一起坐牢的彼得
[00:36:50.000 --> 00:36:53.000]  全部人都勸祂
[00:36:53.000 --> 00:36:55.000]  傻的你
[00:36:55.000 --> 00:36:58.000]  你不需要這樣做
[00:36:58.000 --> 00:37:00.000]  你應該怎樣做
[00:37:00.000 --> 00:37:02.000]  很多意見
[00:37:02.000 --> 00:37:03.000]  主耶穌說
[00:37:03.000 --> 00:37:06.000]  撒旦退我後邊去吧
[00:37:06.000 --> 00:37:09.000]  這句話說得重了一點
[00:37:09.000 --> 00:37:11.000]  不過你明白那個分別嗎
[00:37:11.000 --> 00:37:15.000]  你不是走在上帝的旨意當中
[00:37:15.000 --> 00:37:20.000]  你就是走在一個體貼自己的路上
[00:37:20.000 --> 00:37:22.000]  那個就是撒旦的路
[00:37:22.000 --> 00:37:25.000]  分別就是這樣
[00:37:25.000 --> 00:37:29.000]  今天主耶穌騎驢進耶路撒冷
[00:37:29.000 --> 00:37:31.000]  這個行動是很清楚的
[00:37:31.000 --> 00:37:34.000]  你和我站在哪裏
[00:37:34.000 --> 00:37:38.000]  如果我們只看到驢就可惜了
[00:37:38.000 --> 00:37:41.000]  看不到主角
[00:37:41.000 --> 00:37:44.000]  如果你只效法驢就可惜了
[00:37:44.000 --> 00:37:48.000]  因為聖經教我們效法的是耶穌基督
[00:37:48.000 --> 00:37:50.000]  我們不是跟著驢走
[00:37:50.000 --> 00:37:53.000]  驢走完就還給錢就沒事了
[00:37:53.000 --> 00:37:56.000]  耶穌基督所走的路
[00:37:56.000 --> 00:37:59.000]  反而是你和我應該跟上去的
[00:37:59.000 --> 00:38:00.000]  對不起
[00:38:00.000 --> 00:38:03.000]  我們不是做群眾
[00:38:03.000 --> 00:38:06.000]  教會傳統在中樹主日
[00:38:06.000 --> 00:38:08.000]  一人拿支中樹枝來搖著
[00:38:08.000 --> 00:38:10.000]  歡迎耶穌
[00:38:10.000 --> 00:38:13.000]  那群群眾禮拜日歡迎耶穌
[00:38:13.000 --> 00:38:15.000]  禮拜五呢
[00:38:15.000 --> 00:38:17.000]  釘他十字架
[00:38:17.000 --> 00:38:19.000]  是同一群群眾
[00:38:19.000 --> 00:38:21.000]  哪有這麼快換人
[00:38:21.000 --> 00:38:24.000]  耶路撒冷不是很多人
[00:38:24.000 --> 00:38:26.000]  釋放巴拉巴
[00:38:26.000 --> 00:38:27.000]  釘他十字架
[00:38:27.000 --> 00:38:28.000]  有什麼用
[00:38:28.000 --> 00:38:31.000]  這樣歡迎耶穌沒有用
[00:38:31.000 --> 00:38:34.000]  趁熱罵沒有用
[00:38:34.000 --> 00:38:39.000]  門徒在耶穌進入耶路撒冷的時候
[00:38:39.000 --> 00:38:43.000]  請問他們在哪裏
[00:38:43.000 --> 00:38:48.000]  請問跟隨耶穌的門徒
[00:38:48.000 --> 00:38:50.000]  在中樹主日
[00:38:50.000 --> 00:38:54.000]  耶穌騎驢進入耶路撒冷的時候
[00:38:54.000 --> 00:38:57.000]  他們很威風
[00:38:57.000 --> 00:38:59.000]  我是耶穌的大弟子
[00:38:59.000 --> 00:39:01.000]  我是彼得
[00:39:01.000 --> 00:39:03.000]  八個大大的牌
[00:39:03.000 --> 00:39:05.000]  我是十二使徒
[00:39:05.000 --> 00:39:06.000]  弄個橫額
[00:39:06.000 --> 00:39:08.000]  好像競選總統
[00:39:08.000 --> 00:39:11.000]  一二有手勢
[00:39:11.000 --> 00:39:13.000]  不是
[00:39:13.000 --> 00:39:15.000]  我想他們很沒人
[00:39:15.000 --> 00:39:17.000]  你會不會
[00:39:17.000 --> 00:39:19.000]  不知道在做什麼
[00:39:19.000 --> 00:39:21.000]  因為騎馬
[00:39:21.000 --> 00:39:24.000]  進入明知會死
[00:39:24.000 --> 00:39:26.000]  勸極都不聽
[00:39:26.000 --> 00:39:29.000]  可能門徒有些頭凹凹
[00:39:29.000 --> 00:39:31.000]  有些嘴苗苗
[00:39:31.000 --> 00:39:34.000]  有些不忿氣
[00:39:34.000 --> 00:39:36.000]  你有沒有留意到
[00:39:36.000 --> 00:39:38.000]  呼叫和剎那的
[00:39:38.000 --> 00:39:44.000]  似乎不是他們最熱烈
[00:39:44.000 --> 00:39:46.000]  你要決定
[00:39:46.000 --> 00:39:48.000]  你知道我們的主
[00:39:48.000 --> 00:39:51.000]  是這樣走在上帝的心意裏
[00:39:51.000 --> 00:39:54.000]  你和我跟不跟
[00:39:54.000 --> 00:39:58.000]  我們去參加粉瑞黨
[00:39:58.000 --> 00:40:03.000]  我們去搞一個復興聖殿運動
[00:40:03.000 --> 00:40:06.000]  在耶穌的招牌底下
[00:40:06.000 --> 00:40:08.000]  分一檔出來
[00:40:08.000 --> 00:40:09.000]  很容易的
[00:40:09.000 --> 00:40:11.000]  以西門彼得的號召力
[00:40:11.000 --> 00:40:12.000]  可以的
[00:40:12.000 --> 00:40:13.000]  為什麼不可以
[00:40:13.000 --> 00:40:14.000]  如果我死了
[00:40:14.000 --> 00:40:16.000]  我就復興聖殿
[00:40:16.000 --> 00:40:18.000]  不是
[00:40:18.000 --> 00:40:22.000]  作為耶穌基督的門徒
[00:40:22.000 --> 00:40:23.000]  或者說
[00:40:23.000 --> 00:40:28.000]  我們明白復活的大能
[00:40:28.000 --> 00:40:31.000]  在上帝的手中
