
[00:00:00.000 --> 00:00:06.360]  好 高興來到大家當中
[00:19:50.800 --> 00:19:52.200]  香港的地這麼貴
[00:19:52.200 --> 00:19:54.800]  哪裡找200多人坐的地方
[00:19:54.800 --> 00:19:57.240]  哪裡租得起 買得起呢?
[00:19:57.240 --> 00:19:58.000]  那你怎麼辦呢?
[00:19:58.000 --> 00:20:00.200]  那你就繼續傳福音
[00:20:00.200 --> 00:20:01.800]  繼續建立教會
[00:20:01.800 --> 00:20:03.480]  希望更多人相信
[00:20:03.480 --> 00:20:06.480]  到時真是如果沒有聚會
[00:20:06.480 --> 00:20:08.920]  那就分開了 沒辦法的
[00:20:08.920 --> 00:20:10.720]  但是你不能因為怕
[00:20:10.720 --> 00:20:12.400]  慘了 不知道幾年之後
[00:20:12.400 --> 00:20:14.080]  還可不可以學校聚會
[00:20:14.080 --> 00:20:15.520]  不要傳那麼多人
[00:20:15.520 --> 00:20:17.200]  不要搞那麼多人來教會
[00:20:17.200 --> 00:20:18.960]  先保住自己
[00:20:18.960 --> 00:20:20.800]  不行的
[00:20:20.800 --> 00:20:22.960]  福音傳了就傳了
[00:20:22.960 --> 00:20:24.880]  信主就信了主
[00:20:24.880 --> 00:20:26.360]  那些人將來
[00:20:26.360 --> 00:20:30.680]  假如我們教會不可以再用學校了
[00:20:30.680 --> 00:20:33.120]  神會看著那些人
[00:20:33.120 --> 00:20:35.760]  最後牧養人的信道
[00:20:35.760 --> 00:20:38.520]  最終牧養的不是教會
[00:20:38.520 --> 00:20:41.560]  教會是一個中介
[00:20:41.560 --> 00:20:44.520]  真正牧養是神自己牧養他
[00:20:44.520 --> 00:20:45.680]  沒有聚會
[00:20:45.680 --> 00:20:48.920]  神自己會有方法繼續牧養他的羊
[00:20:48.920 --> 00:20:51.400]  到時再看看怎麼想
[00:20:51.400 --> 00:20:54.760]  生命中可能面對很多事情
[00:20:54.760 --> 00:20:56.520]  不到我們預算的
[00:20:56.520 --> 00:20:58.240]  但這裡好像說
[00:20:58.240 --> 00:21:01.120]  不要怕那麼多
[00:21:01.120 --> 00:21:02.760]  你今天能夠服侍神
[00:21:02.760 --> 00:21:04.120]  就今天去
[00:21:04.120 --> 00:21:05.600]  明天的路怎麼樣
[00:21:05.600 --> 00:21:07.080]  上主有祂的主權
[00:21:07.080 --> 00:21:08.520]  祂要這樣做就這樣做
[00:21:08.520 --> 00:21:10.520]  我們就信服了
[00:21:10.520 --> 00:21:13.080]  不過他繼續說
[00:21:13.080 --> 00:21:15.960]  你為自己圖謀大事嗎?
[00:21:15.960 --> 00:21:17.520]  不要圖謀看
[00:21:17.520 --> 00:21:19.240]  我必使災難臨到
[00:21:19.240 --> 00:21:21.240]  凡有血肉之軀的
[00:21:21.240 --> 00:21:24.600]  我們香港人特別不喜歡聽這件事
[00:21:24.600 --> 00:21:27.000]  教會我們有什麼五年計劃
[00:21:27.000 --> 00:21:28.040]  十年計劃
[00:21:28.040 --> 00:21:31.960]  起碼我的教會喜歡說這五年計劃
[00:21:31.960 --> 00:21:34.360]  希望有什麼計劃
[00:21:34.360 --> 00:21:36.560]  五年之後希望增長多少
[00:21:36.560 --> 00:21:39.120]  特別現在有什麼教會理論
[00:21:39.120 --> 00:21:40.520]  教會增長理論
[00:21:40.520 --> 00:21:44.960]  又要說管理哲學各樣東西
[00:21:44.960 --> 00:21:46.560]  什麼都要有計劃的
[00:21:46.560 --> 00:21:47.880]  我們重點發展
[00:21:47.880 --> 00:21:49.880]  重點做什麼
[00:21:49.880 --> 00:21:52.040]  現在耶利米
[00:21:52.040 --> 00:21:55.480]  或者神透過耶利米和巴魯說
[00:21:55.480 --> 00:21:58.280]  不要計劃那麼多
[00:21:58.280 --> 00:21:59.640]  你要計劃都可以的
[00:21:59.640 --> 00:22:01.160]  不過你記住一件事
[00:22:01.160 --> 00:22:04.480]  你的計劃未必能夠成就的
[00:22:04.480 --> 00:22:06.880]  侍奉不是為了成功
[00:22:06.880 --> 00:22:08.280]  我們當然努力去
[00:22:08.280 --> 00:22:10.600]  我們當然最好的擺上
[00:22:10.600 --> 00:22:12.680]  但這個不是為了
[00:22:12.680 --> 00:22:15.240]  一定要令我們的教會增長得最快
[00:22:15.240 --> 00:22:18.440]  或者一定要我建立了什麼王國
[00:22:18.440 --> 00:22:20.320]  而是我將最好的擺上
[00:22:20.320 --> 00:22:23.280]  是因為上主用得我
[00:22:23.280 --> 00:22:26.440]  我怎麼可以不將最好的擺上呢?
[00:22:26.440 --> 00:22:29.280]  將來有什麼結果呢?
[00:22:29.280 --> 00:22:33.240]  上主的主權我不需要太擔憂
[00:22:33.240 --> 00:22:36.360]  也都沒有這樣的權去質疑
[00:22:36.360 --> 00:22:38.640]  上主要做什麼
[00:22:38.640 --> 00:22:44.200]  又說一個小小的自己辯證
[00:22:44.200 --> 00:22:47.000]  出來做這個傳道人
[00:22:47.000 --> 00:22:48.840]  這個N年前的故事
[00:22:48.840 --> 00:22:49.960]  所謂神的故事
[00:22:49.960 --> 00:22:52.560]  其實我為什麼會出來做傳道人呢?
[00:22:52.560 --> 00:22:54.360]  我本來就是一個師徒
[00:22:54.360 --> 00:22:59.200]  從小到大我最喜歡做的事情就是讀書
[00:22:59.200 --> 00:23:02.280]  我小時候很喜歡
[00:23:02.280 --> 00:23:04.720]  Simon & Garfunkel 有首歌叫做
[00:23:04.720 --> 00:23:06.280]  《I am a rock》
[00:23:06.280 --> 00:23:07.040]  不知道大家認不認識
[00:23:07.040 --> 00:23:08.520]  《我是一塊石頭》
[00:23:08.520 --> 00:23:12.480]  那個歌詞《I am a rock》的歌詞大概就是說
[00:23:12.480 --> 00:23:14.280]  我是一塊石頭
[00:23:14.280 --> 00:23:16.560]  石頭是不會流淚的
[00:23:16.560 --> 00:23:19.120]  一個孤島是不會哭的
[00:23:19.120 --> 00:23:22.800]  因為和人相處可能會失望的
[00:23:22.800 --> 00:23:25.640]  但是這本書是不會打我一拳的
[00:23:25.640 --> 00:23:26.800]  我要揭這本書
[00:23:26.800 --> 00:23:28.560]  這本書不會不讓我揭開
[00:23:28.560 --> 00:23:30.360]  黏住了 翻不開的
[00:23:30.360 --> 00:23:31.360]  我要揭就揭
[00:23:31.360 --> 00:23:32.320]  我要看就看
[00:23:32.320 --> 00:23:34.080]  我要放下就放下
[00:23:34.080 --> 00:23:36.760]  我完全控制了這本書
[00:23:36.760 --> 00:23:38.640]  人的關係就不是這樣的
[00:23:38.640 --> 00:23:39.520]  我跟你聊天
[00:23:39.520 --> 00:23:41.360]  你未必想和我聊天的
[00:23:41.360 --> 00:23:43.720]  我追女孩的女孩不理我
[00:23:43.720 --> 00:23:44.920]  真的試過的
[00:23:44.920 --> 00:23:46.520]  我這個太太是第三個
[00:23:46.520 --> 00:23:48.080]  兩個女孩都不理我
[00:23:48.080 --> 00:23:50.560]  人的事情
[00:23:50.560 --> 00:23:53.840]  有多少失望的事情
[00:23:53.840 --> 00:23:55.760]  最好就是躲在書上
[00:23:55.760 --> 00:23:58.800]  做一塊石頭就好了
[00:23:58.800 --> 00:24:00.000]  不過上次很有趣的
[00:24:00.000 --> 00:24:02.080]  所以我在讀學院
[00:24:02.080 --> 00:24:04.560]  在普林斯頓大學讀學院的時候
[00:24:04.560 --> 00:24:07.840]  去做暑期宣教
[00:24:07.840 --> 00:24:09.000]  為甚麼會做呢?
[00:24:09.000 --> 00:24:11.520]  有人說暑期宣教做一下
[00:24:11.520 --> 00:24:13.000]  還債了
[00:24:13.000 --> 00:24:15.480]  這就像讀普林斯頓大學的時候
[00:24:15.480 --> 00:24:16.840]  讀PhD的時候
[00:24:16.840 --> 00:24:19.920]  就去紐約中國城做暑期
[00:24:19.920 --> 00:24:21.040]  做一個暑期
[00:24:21.040 --> 00:24:23.080]  想著做完就算了
[00:24:23.080 --> 00:24:26.200]  誰知道那個暑期就做一些青少年工作
[00:24:26.200 --> 00:24:28.760]  青少年工作是很艱鉅的
[00:24:28.760 --> 00:24:30.480]  因為那時80年代
[00:24:30.480 --> 00:24:33.000]  就是說那時80年代
[00:24:33.000 --> 00:24:34.640]  87年應該大概
[00:24:34.640 --> 00:24:36.800]  不知道87還是88
[00:24:36.800 --> 00:24:40.080]  那時唐人街移民去的是甚麼呢?
[00:24:40.080 --> 00:24:41.880]  很多是內地的人
[00:24:41.880 --> 00:24:43.960]  福州人很多都是那些
[00:24:43.960 --> 00:24:46.160]  那時內地還是很窮的
[00:24:46.160 --> 00:24:47.560]  80年代
[00:24:47.560 --> 00:24:48.480]  去那些
[00:24:48.480 --> 00:24:51.160]  他們通常是家族
[00:24:51.160 --> 00:24:54.080]  靠親戚會移民去大陸
[00:24:54.080 --> 00:24:55.800]  那些青少年去到美國
[00:24:55.800 --> 00:24:57.960]  其實就很放屁的
[00:24:57.960 --> 00:24:58.960]  為甚麼很放屁呢?
[00:24:58.960 --> 00:25:01.200]  因為他們在大陸
[00:25:01.200 --> 00:25:04.120]  11、12歲他們剛剛認識到一些朋友
[00:25:04.120 --> 00:25:06.360]  父母就說為了你的前途
[00:25:06.360 --> 00:25:07.280]  帶你去美國
[00:25:07.280 --> 00:25:08.520]  美國好一點
[00:25:08.520 --> 00:25:10.840]  但他們就覺得沒有朋友了
[00:25:10.840 --> 00:25:13.640]  然後11、12歲去到美國
[00:25:13.640 --> 00:25:15.440]  中文還沒有學會
[00:25:15.440 --> 00:25:17.440]  學英文就太遲了
[00:25:17.440 --> 00:25:19.160]  所以在學校又被人欺負
[00:25:19.160 --> 00:25:20.520]  讀書又讀不來
[00:25:20.520 --> 00:25:22.440]  那幫人就很放屁的
[00:25:22.440 --> 00:25:25.000]  我就專門教那批人
[00:25:25.000 --> 00:25:26.320]  搞一些暑期班
[00:25:26.320 --> 00:25:27.560]  教他們
[00:25:27.560 --> 00:25:29.240]  哪裏想被人教啊
[00:25:29.240 --> 00:25:30.920]  整個暑期班
[00:25:30.920 --> 00:25:33.960]  就是不斷叫人不要吵
[00:25:33.960 --> 00:25:36.160]  你想像前面五個人坐在那裏
[00:25:36.160 --> 00:25:37.280]  我叫這個不要吵
[00:25:37.280 --> 00:25:38.280]  就是那四個聊天
[00:25:38.280 --> 00:25:39.080]  叫這個不要吵
[00:25:39.080 --> 00:25:40.200]  就是這四個聊天
[00:25:40.200 --> 00:25:42.400]  整個課堂就不斷叫人不要吵
[00:25:42.400 --> 00:25:44.440]  那就教了一堂
[00:25:44.440 --> 00:25:46.360]  很失敗的
[00:25:46.360 --> 00:25:48.720]  但是很有趣的
[00:25:48.720 --> 00:25:51.760]  上主給我的一個深的感受就是
[00:25:51.760 --> 00:25:54.040]  我很想幫人
[00:25:54.040 --> 00:25:56.000]  這批人
[00:25:56.000 --> 00:25:57.680]  我看著這幫青少年
[00:25:57.680 --> 00:25:59.600]  有甚麼可以幫到他們呢?
[00:25:59.600 --> 00:26:00.600]  福音
[00:26:00.600 --> 00:26:02.760]  除了福音還有甚麼可以幫到他們呢?
[00:26:02.760 --> 00:26:04.280]  你真的看到改變的
[00:26:04.280 --> 00:26:08.040]  這批人覺得這個世界已經遺棄了他
[00:26:08.040 --> 00:26:10.120]  但是如果他們有人信了主
[00:26:10.120 --> 00:26:11.800]  知道有人
[00:26:11.800 --> 00:26:14.800]  就是天上有個阿爸附愛他
[00:26:14.800 --> 00:26:16.720]  你不用餓他讀書的
[00:26:16.720 --> 00:26:18.560]  他自己就懂得
[00:26:18.560 --> 00:26:21.200]  他知道有天附愛他
[00:26:21.200 --> 00:26:23.440]  知道自己的生命有價值
[00:26:23.440 --> 00:26:26.000]  他自然就會好好地讀書
[00:26:26.000 --> 00:26:28.160]  就不會放縱自己
[00:26:28.160 --> 00:26:31.200]  就是這種東西驅使我
[00:26:31.200 --> 00:26:34.080]  我想怎樣用生命呢?
[00:26:34.080 --> 00:26:36.200]  就是不要再只是讀書了
[00:26:36.200 --> 00:26:38.640]  上次做那個傳道人
[00:26:38.640 --> 00:26:43.600]  我還記得當我決定進神學院的時候
[00:26:43.600 --> 00:26:45.880]  有一晚真的
[00:26:45.880 --> 00:26:49.000]  應該是寄了身經表格的了
[00:26:49.000 --> 00:26:51.040]  有一晚真的半夜
[00:26:51.040 --> 00:26:52.840]  嚇醒了
[00:26:52.840 --> 00:26:54.560]  為甚麼嚇醒了呢?
[00:26:54.560 --> 00:26:56.840]  因為我這個人除了讀書
[00:26:56.840 --> 00:26:59.000]  沒有甚麼認識的
[00:26:59.000 --> 00:27:01.400]  做傳道人、做牧師
[00:27:01.400 --> 00:27:03.840]  真的行不行啊?
[00:27:03.840 --> 00:27:06.600]  馬牧師英俊瀟灑
[00:27:06.600 --> 00:27:08.160]  身材恢復
[00:27:08.160 --> 00:27:11.120]  一見就很有威信的
[00:27:11.120 --> 00:27:14.280]  這些人做牧師就對了
[00:27:14.280 --> 00:27:17.400]  站出來的人都想聽他說話
[00:27:17.400 --> 00:27:21.840]  我這個不懂得跟人聊天
[00:27:21.840 --> 00:27:24.640]  性格孤僻
[00:27:24.640 --> 00:27:26.480]  這個人
[00:27:26.480 --> 00:27:29.320]  神啊 你有沒有搞錯?
[00:27:29.320 --> 00:27:30.920]  不如你給我一個意象
[00:27:30.920 --> 00:27:32.840]  《流聖經》這麼多意象
[00:27:32.840 --> 00:27:34.680]  你隨便給我一個意象
[00:27:34.680 --> 00:27:37.000]  看到雷敬業牧會
[00:27:37.000 --> 00:27:39.680]  20年之後、30年之後
[00:27:39.680 --> 00:27:40.840]  很大了
[00:27:40.840 --> 00:27:41.840]  這個教會
[00:27:41.840 --> 00:27:43.080]  給我看到有一個
[00:27:43.080 --> 00:27:45.920]  我可以牧到100人的教會
[00:27:45.920 --> 00:27:47.760]  這樣就行了
[00:27:47.760 --> 00:27:49.680]  我就夠膽去
[00:27:49.680 --> 00:27:52.240]  我知道起碼我不會搞到教會訓練
[00:27:52.240 --> 00:27:54.000]  不會搞到教會倒閉
[00:27:54.000 --> 00:27:57.840]  你給我一個意象看看
[00:27:57.840 --> 00:27:58.840]  不過人生呢
[00:27:58.840 --> 00:28:00.600]  其實我都不是一個神奇的人
[00:28:00.600 --> 00:28:03.520]  不過那次真的是一個很特殊的經驗
[00:28:03.520 --> 00:28:07.000]  真的覺得好像有個聲音跟我說
[00:28:07.000 --> 00:28:09.440]  你不要要意象
[00:28:09.440 --> 00:28:11.240]  總之我叫你去
[00:28:11.240 --> 00:28:12.920]  你就去吧
[00:28:12.920 --> 00:28:15.440]  將來牧場怎麼樣
[00:28:15.440 --> 00:28:17.040]  我負責任
[00:28:17.040 --> 00:28:18.680]  你去吧
[00:28:18.680 --> 00:28:20.720]  差不多好像覺得有個聲音
[00:28:20.720 --> 00:28:22.440]  就是跟我在那裡說
[00:28:22.440 --> 00:28:25.080]  聽到上面有聲音
[00:28:25.080 --> 00:28:27.080]  下了這樣的命令
[00:28:27.080 --> 00:28:30.160]  OK啦 你說去就去啦
[00:28:30.160 --> 00:28:33.560]  那時候是夜靈歲初
[00:28:33.560 --> 00:28:35.560]  一過已經30多年
[00:28:35.560 --> 00:28:37.560]  人生就過了
[00:28:37.560 --> 00:28:39.000]  不要圖謀大事
[00:28:39.000 --> 00:28:41.480]  很多時候上主跟我們說的就是這樣
[00:28:41.480 --> 00:28:44.440]  侍奉的時候不要期望自己
[00:28:44.440 --> 00:28:46.760]  一定要做到一些很光榮的事
[00:28:46.760 --> 00:28:49.240]  說到一定要很多人拍手掌
[00:28:49.240 --> 00:28:49.920]  帶唱歌
[00:28:49.920 --> 00:28:51.840]  然後每個人說帶得這麼好
[00:28:51.840 --> 00:28:52.720]  未必的
[00:28:52.720 --> 00:28:53.960]  可能你帶完唱歌
[00:28:53.960 --> 00:28:54.640]  有人跟你說
[00:28:54.640 --> 00:28:56.640]  喂 你剛才走了一個音
[00:28:56.640 --> 00:28:57.960]  都不一定的
[00:28:57.960 --> 00:29:02.880]  不過不要將目光放在這些事情上
[00:29:02.880 --> 00:29:04.200]  香港未來怎麼樣
[00:29:04.200 --> 00:29:05.200]  我們不知道
[00:29:05.200 --> 00:29:07.160]  教會未來有多少障礙
[00:29:07.160 --> 00:29:08.840]  有多少的路障
[00:29:08.840 --> 00:29:10.520]  我們都不知道
[00:29:10.520 --> 00:29:12.080]  神跟我們說
[00:29:12.080 --> 00:29:13.880]  不要圖謀大事
[00:29:13.880 --> 00:29:16.240]  不過神交託給我們
[00:29:16.240 --> 00:29:17.600]  要宣講祂的道理
[00:29:17.600 --> 00:29:19.760]  無論得時不得時
[00:29:19.760 --> 00:29:23.400]  讓我們都忠心去宣講神的道理
[00:29:23.400 --> 00:29:24.880]  祂的話語出了
[00:29:24.880 --> 00:29:26.640]  不會空空然然的
[00:29:26.640 --> 00:29:28.240]  祂會負責任
[00:29:28.240 --> 00:29:31.000]  祂會按著祂的美意
[00:29:31.000 --> 00:29:33.040]  祝福我們的侍奉
[00:29:33.040 --> 00:29:35.480]  我們有沒有這樣的信心
[00:29:35.480 --> 00:29:36.760]  這樣去依靠神
[00:29:36.760 --> 00:29:38.480]  我們低頭做一個禱告
[00:29:38.480 --> 00:29:40.680]  主耶穌我們去到祢的面前
[00:29:40.680 --> 00:29:44.080]  我們有時見到社會的變動
[00:29:44.080 --> 00:29:47.120]  見到很多時候人心惶惶
[00:29:47.120 --> 00:29:50.080]  我們心裏面都會有很多疑問
[00:29:50.080 --> 00:29:51.480]  但求祢幫助我們
[00:29:51.480 --> 00:29:54.320]  真的只要信不要怕
[00:29:54.320 --> 00:29:57.240]  讓我們今天有機會去服侍祢
[00:29:57.240 --> 00:29:59.840]  盡我們一分力去服侍祢
[00:29:59.840 --> 00:30:02.880]  以致有一天我們見到祢面的時候
[00:30:02.880 --> 00:30:04.560]  祢會跟我們說
[00:30:04.560 --> 00:30:06.520]  雖然在困難的時刻
[00:30:06.520 --> 00:30:10.400]  我們已經忠心服侍了我們的主人
[00:30:10.400 --> 00:30:13.000]  服侍了我們天上的阿爸、父
[00:30:13.000 --> 00:30:15.520]  給我們這份信心、勇氣
[00:30:15.520 --> 00:30:18.240]  交託、禱告給耶穌基督的名字
[00:30:18.240 --> 00:30:19.320]  多謝
[00:30:19.320 --> 00:30:21.320]  多謝
[00:30:21.320 --> 00:30:23.320]  多謝
[00:30:23.320 --> 00:30:25.320]  多謝
[00:30:25.320 --> 00:30:27.320]  多謝
[00:30:27.320 --> 00:30:30.320]  (字幕由 Amara.org 社群提供)

