
[00:00:00.000 --> 00:00:08.000]  第五個 六十九週年的唐慶
[00:18:28.000 --> 00:18:30.000]  所以他們要正視這些問題
[00:18:30.000 --> 00:18:34.000]  香港的網購越來越厲害
[00:18:34.000 --> 00:18:37.000]  很多店鋪賣東西
[00:18:37.000 --> 00:18:44.000]  他們說我們要改變消費模式
[00:18:44.000 --> 00:18:47.000]  去商場不要只逛
[00:18:47.000 --> 00:18:49.000]  買些東西
[00:18:49.000 --> 00:18:51.000]  享受商場的好冷氣
[00:18:51.000 --> 00:18:53.000]  好廁所
[00:18:53.000 --> 00:18:55.000]  不要只看網球
[00:18:55.000 --> 00:18:57.000]  我們出去吃多餐飯
[00:18:57.000 --> 00:18:59.000]  我不是叫你過度消費
[00:18:59.000 --> 00:19:02.000]  當每一個香港家庭
[00:19:02.000 --> 00:19:04.000]  在一個月里吃多一餐飯
[00:19:04.000 --> 00:19:07.000]  八十萬個家庭
[00:19:07.000 --> 00:19:09.000]  在一個月里為香港的飲食
[00:19:09.000 --> 00:19:12.000]  帶來超過兩億的收入
[00:19:12.000 --> 00:19:14.000]  可以救回很多酒樓
[00:19:14.000 --> 00:19:16.000]  一餐的
[00:19:16.000 --> 00:19:19.000]  香港人是不是很窮呢
[00:19:19.000 --> 00:19:21.000]  原來不是
[00:19:21.000 --> 00:19:23.000]  香港人有個特色
[00:19:23.000 --> 00:19:25.000]  很喜歡存錢
[00:19:25.000 --> 00:19:27.000]  存在銀行
[00:19:27.000 --> 00:19:29.000]  美國人不存錢
[00:19:29.000 --> 00:19:31.000]  用卡先花未來的錢
[00:19:31.000 --> 00:19:33.000]  他們很窮
[00:19:33.000 --> 00:19:35.000]  香港有多少錢
[00:19:35.000 --> 00:19:37.000]  四萬億放在銀行
[00:19:37.000 --> 00:19:39.000]  定期不動
[00:19:39.000 --> 00:19:42.000]  拿少少出來消費
[00:19:42.000 --> 00:19:44.000]  香港就不得了
[00:19:44.000 --> 00:19:46.000]  很厲害
[00:19:46.000 --> 00:19:48.000]  做牧師經常叫人洗錢
[00:19:48.000 --> 00:19:50.000]  好像不太好
[00:19:50.000 --> 00:19:52.000]  愛這個社區
[00:19:52.000 --> 00:19:54.000]  教會我們在香港
[00:19:54.000 --> 00:19:56.000]  愛香港
[00:19:56.000 --> 00:19:58.000]  愛這個社區
[00:19:58.000 --> 00:20:00.000]  關心我們周圍
[00:20:00.000 --> 00:20:04.000]  我們盡少少
[00:20:04.000 --> 00:20:06.000]  就可以幫到這個社區
[00:20:06.000 --> 00:20:08.000]  而且很開心
[00:20:08.000 --> 00:20:12.000]  年輕人請爸爸媽媽多喝茶
[00:20:12.000 --> 00:20:16.000]  夫妻去行公司買些東西
[00:20:16.000 --> 00:20:18.000]  最近師母幫我買了兩條褲子
[00:20:18.000 --> 00:20:20.000]  很划算
[00:20:20.000 --> 00:20:22.000]  買了兩條褲子
[00:20:22.000 --> 00:20:24.000]  穿給大家看
[00:20:24.000 --> 00:20:26.000]  其實
[00:20:26.000 --> 00:20:28.000]  關心
[00:20:28.000 --> 00:20:30.000]  我們心仍然活
[00:20:30.000 --> 00:20:32.000]  活在這個社區裡面
[00:20:32.000 --> 00:20:34.000]  關心周圍
[00:20:34.000 --> 00:20:36.000]  更感恩的是教會
[00:20:36.000 --> 00:20:38.000]  我說這邊
[00:20:38.000 --> 00:20:42.000]  我一直想69週年
[00:20:42.000 --> 00:20:44.000]  有什麼可以說呢
[00:20:44.000 --> 00:20:46.000]  69週年
[00:20:46.000 --> 00:20:48.000]  我看到教會
[00:20:48.000 --> 00:20:50.000]  上帝很祝福
[00:20:50.000 --> 00:20:52.000]  我不是
[00:20:52.000 --> 00:20:54.000]  贊自己
[00:20:54.000 --> 00:20:56.000]  我說些事實
[00:20:56.000 --> 00:20:58.000]  2000年
[00:20:58.000 --> 00:21:00.000]  我回來教會
[00:21:00.000 --> 00:21:02.000]  帶領教會
[00:21:02.000 --> 00:21:04.000]  當時教會200人都不夠
[00:21:04.000 --> 00:21:08.000]  教會漏水
[00:21:08.000 --> 00:21:10.000]  建好新堂
[00:21:10.000 --> 00:21:12.000]  金庫樓漏水
[00:21:12.000 --> 00:21:14.000]  我想找一個專業人士
[00:21:14.000 --> 00:21:16.000]  看看漏水的東西
[00:21:16.000 --> 00:21:18.000]  我找不到
[00:21:18.000 --> 00:21:20.000]  那個還沒畢業
[00:21:20.000 --> 00:21:22.000]  結果呢
[00:21:22.000 --> 00:21:24.000]  我中辰找了一個學生
[00:21:24.000 --> 00:21:26.000]  他是建築師
[00:21:26.000 --> 00:21:28.000]  幫我們看完
[00:21:28.000 --> 00:21:30.000]  免費看完
[00:21:30.000 --> 00:21:32.000]  很多意見
[00:21:32.000 --> 00:21:34.000]  2000年了
[00:21:34.000 --> 00:21:36.000]  國長剛畢業
[00:21:36.000 --> 00:21:38.000]  之後呢
[00:21:38.000 --> 00:21:40.000]  我們的青年上來
[00:21:40.000 --> 00:21:42.000]  很多專業人士
[00:21:42.000 --> 00:21:44.000]  出來了
[00:21:44.000 --> 00:21:46.000]  有建築師
[00:21:46.000 --> 00:21:48.000]  有律師
[00:21:48.000 --> 00:21:50.000]  有其他政務官員等等
[00:21:50.000 --> 00:21:52.000]  慢慢慢慢
[00:21:52.000 --> 00:21:54.000]  人才就為我們教會發展
[00:21:54.000 --> 00:21:56.000]  金庫樓的幼稚園
[00:21:56.000 --> 00:21:58.000]  搬去庫甸
[00:21:58.000 --> 00:22:00.000]  剩下金庫樓
[00:22:00.000 --> 00:22:02.000]  怎麼用呢
[00:22:02.000 --> 00:22:04.000]  昨天一個告別會很好
[00:22:04.000 --> 00:22:06.000]  幼稚園做了很多好的事
[00:22:06.000 --> 00:22:08.000]  政府給了我們新的地方
[00:22:08.000 --> 00:22:10.000]  現在朱教授會帶領新的童工
[00:22:10.000 --> 00:22:12.000]  開展新的時工
[00:22:12.000 --> 00:22:14.000]  我們很感恩
[00:22:14.000 --> 00:22:16.000]  但金庫樓做什麼呢
[00:22:16.000 --> 00:22:18.000]  想了很多
[00:22:18.000 --> 00:22:20.000]  例如
[00:22:20.000 --> 00:22:22.000]  做老人宿舍
[00:22:22.000 --> 00:22:24.000]  或者學生宿舍
[00:22:24.000 --> 00:22:26.000]  過去很困難
[00:22:26.000 --> 00:22:28.000]  但最近政府改了例
[00:22:28.000 --> 00:22:30.000]  可以做學生宿舍
[00:22:30.000 --> 00:22:32.000]  教會的頂線會很用心
[00:22:32.000 --> 00:22:34.000]  去想很多事
[00:22:34.000 --> 00:22:36.000]  將來如果做學生宿舍
[00:22:36.000 --> 00:22:38.000]  不單止可以幫到香港
[00:22:38.000 --> 00:22:40.000]  很多外地來的學生
[00:22:40.000 --> 00:22:42.000]  教育大學 中文大學
[00:22:42.000 --> 00:22:44.000]  這個很奇妙
[00:22:44.000 --> 00:22:46.000]  以前很難的
[00:22:46.000 --> 00:22:48.000]  現在成為了一個機遇
[00:22:48.000 --> 00:22:50.000]  有了這個地方
[00:22:50.000 --> 00:22:52.000]  我們可以有豐富的工作
[00:22:52.000 --> 00:22:54.000]  可以服侍他們
[00:22:54.000 --> 00:22:56.000]  幼稚園也有豐富的工作
[00:22:56.000 --> 00:22:58.000]  我們教會很著重
[00:22:58.000 --> 00:23:00.000]  所以有豐富的崇拜
[00:23:00.000 --> 00:23:02.000]  也有社區的服務
[00:23:02.000 --> 00:23:04.000]  有識門銀行
[00:23:04.000 --> 00:23:06.000]  我覺得神很恩待我們
[00:23:06.000 --> 00:23:08.000]  不單止這樣
[00:23:08.000 --> 00:23:10.000]  不單止有些很偉大的長者
[00:23:10.000 --> 00:23:12.000]  很用心的去做
[00:23:12.000 --> 00:23:14.000]  有一位年輕人
[00:23:14.000 --> 00:23:16.000]  我說年輕人
[00:23:16.000 --> 00:23:18.000]  他40歲了
[00:23:18.000 --> 00:23:20.000]  他最近問我
[00:23:20.000 --> 00:23:22.000]  他說尤牧師你做顧問牧師
[00:23:22.000 --> 00:23:24.000]  有什麼做的
[00:23:24.000 --> 00:23:26.000]  我說我做顧問牧師
[00:23:26.000 --> 00:23:28.000]  是不用工作的
[00:23:28.000 --> 00:23:30.000]  沒事做的
[00:23:30.000 --> 00:23:32.000]  他說當然了
[00:23:32.000 --> 00:23:34.000]  顧問牧師要做事
[00:23:34.000 --> 00:23:36.000]  教會就慘了
[00:23:36.000 --> 00:23:38.000]  顧問牧師不做事
[00:23:38.000 --> 00:23:40.000]  教會就慘了
[00:23:40.000 --> 00:23:42.000]  顧問牧師不做事
[00:23:42.000 --> 00:23:44.000]  教會就好了
[00:23:44.000 --> 00:23:46.000]  懂不懂
[00:23:46.000 --> 00:23:48.000]  因為有尤牧師
[00:23:48.000 --> 00:23:50.000]  有同工
[00:23:50.000 --> 00:23:52.000]  所以不用工作
[00:23:52.000 --> 00:23:54.000]  同工盡心盡力
[00:23:54.000 --> 00:23:56.000]  去帶領教會
[00:23:56.000 --> 00:23:58.000]  盡心的去做
[00:23:58.000 --> 00:24:00.000]  所以教會就是這樣
[00:24:00.000 --> 00:24:02.000]  不單止這樣
[00:24:02.000 --> 00:24:04.000]  有很多的弟兄姐妹
[00:24:04.000 --> 00:24:06.000]  在週刊找不到的名字
[00:24:06.000 --> 00:24:08.000]  以前
[00:24:08.000 --> 00:24:10.000]  我們教會
[00:24:10.000 --> 00:24:12.000]  沒什麼人才
[00:24:12.000 --> 00:24:14.000]  50週年的時候
[00:24:14.000 --> 00:24:16.000]  所敏給了音
[00:24:16.000 --> 00:24:18.000]  做了一曲
[00:24:18.000 --> 00:24:20.000]  我填詞
[00:24:20.000 --> 00:24:22.000]  50週年的唐戲
[00:24:22.000 --> 00:24:24.000]  填詞
[00:24:24.000 --> 00:24:26.000]  有英文就不懂
[00:24:26.000 --> 00:24:28.000]  所以不是很好聽
[00:24:28.000 --> 00:24:30.000]  字是挺好的
[00:24:30.000 --> 00:24:32.000]  不過英文不行
[00:24:32.000 --> 00:24:34.000]  因為我不懂
[00:24:34.000 --> 00:24:36.000]  60週年不同了
[00:24:36.000 --> 00:24:38.000]  做了一曲
[00:24:38.000 --> 00:24:40.000]  音也好詞也好
[00:24:40.000 --> 00:24:42.000]  70週年來了
[00:24:42.000 --> 00:24:44.000]  誰填呢
[00:24:44.000 --> 00:24:46.000]  他填了
[00:24:46.000 --> 00:24:48.000]  不是了
[00:24:48.000 --> 00:24:50.000]  他都老了
[00:24:50.000 --> 00:24:52.000]  有個年輕人就填了
[00:24:52.000 --> 00:24:54.000]  五堂真是可惜
[00:24:54.000 --> 00:24:56.000]  有首歌叫教會同行
[00:24:56.000 --> 00:24:58.000]  晚堂早堂中堂
[00:24:58.000 --> 00:25:00.000]  五堂不能唱
[00:25:00.000 --> 00:25:02.000]  這個做爸爸的要知道
[00:25:02.000 --> 00:25:04.000]  教會同行很好的一首歌
[00:25:04.000 --> 00:25:06.000]  字很好音樂好
[00:25:06.000 --> 00:25:08.000]  年輕人
[00:25:08.000 --> 00:25:10.000]  知道我說誰嗎
[00:25:10.000 --> 00:25:12.000]  不知道
[00:25:12.000 --> 00:25:14.000]  吳建峰的兒子
[00:25:14.000 --> 00:25:16.000]  阿君樂
[00:25:16.000 --> 00:25:18.000]  新一代出來
[00:25:18.000 --> 00:25:20.000]  這些有名字
[00:25:20.000 --> 00:25:22.000]  還有很多人沒名字
[00:25:22.000 --> 00:25:24.000]  誰插花的
[00:25:24.000 --> 00:25:26.000]  週刊沒寫
[00:25:26.000 --> 00:25:28.000]  探訪
[00:25:28.000 --> 00:25:30.000]  週刊沒寫
[00:25:30.000 --> 00:25:32.000]  五單小序
[00:25:32.000 --> 00:25:34.000]  有沒有參加過
[00:25:34.000 --> 00:25:36.000]  有班姐妹用了一個星期
[00:25:36.000 --> 00:25:38.000]  去預備五單小序
[00:25:38.000 --> 00:25:40.000]  大家一起去享受
[00:25:40.000 --> 00:25:42.000]  沒名字
[00:25:42.000 --> 00:25:44.000]  還有很多人都沒名字
[00:25:44.000 --> 00:25:46.000]  在福士教會很多都不在名字裡
[00:25:46.000 --> 00:25:48.000]  盡心盡力
[00:25:48.000 --> 00:25:50.000]  因為我們的心
[00:25:50.000 --> 00:25:52.000]  有些很熱心
[00:25:52.000 --> 00:25:54.000]  大家看到
[00:25:54.000 --> 00:25:56.000]  有些看不到
[00:25:56.000 --> 00:25:58.000]  在背後
[00:25:58.000 --> 00:26:00.000]  默默無聲
[00:26:00.000 --> 00:26:02.000]  或熱或冷
[00:26:02.000 --> 00:26:04.000]  這個就是或熱或冷
[00:26:04.000 --> 00:26:06.000]  都是好的
[00:26:06.000 --> 00:26:08.000]  只有
[00:26:08.000 --> 00:26:10.000]  不冷不熱不好
[00:26:10.000 --> 00:26:12.000]  我們要打破這個宿命
[00:26:12.000 --> 00:26:14.000]  我們或熱或冷
[00:26:14.000 --> 00:26:16.000]  在前線侍奉
[00:26:16.000 --> 00:26:18.000]  在背後侍奉
[00:26:18.000 --> 00:26:20.000]  被人看見的
[00:26:20.000 --> 00:26:22.000]  默默無聲的
[00:26:22.000 --> 00:26:24.000]  我們的本質就是愛主
[00:26:24.000 --> 00:26:26.000]  去侍奉
[00:26:26.000 --> 00:26:28.000]  最後為了一班
[00:26:28.000 --> 00:26:30.000]  侍奉主
[00:26:30.000 --> 00:26:32.000]  師班
[00:26:32.000 --> 00:26:34.000]  很多弟兄姐妹想擺照
[00:26:34.000 --> 00:26:36.000]  大報堂
[00:26:36.000 --> 00:26:38.000]  是很含蓄的
[00:26:38.000 --> 00:26:40.000]  怎麼很含蓄
[00:26:40.000 --> 00:26:42.000]  是從來不拍掌的
[00:26:42.000 --> 00:26:44.000]  不過剛才
[00:26:44.000 --> 00:26:46.000]  師班做完司經一人拍掌
[00:26:46.000 --> 00:26:48.000]  我很開心
[00:26:48.000 --> 00:26:50.000]  拍得不夠
[00:26:50.000 --> 00:26:52.000]  我們拍掌不是給人
[00:26:52.000 --> 00:26:54.000]  是給主
[00:26:54.000 --> 00:26:56.000]  永遠歸給上帝
[00:26:56.000 --> 00:26:58.000]  默默無聲的
[00:26:58.000 --> 00:27:00.000]  我們起立
[00:27:00.000 --> 00:27:02.000]  將掌聲歸給天父
[00:27:02.000 --> 00:27:04.000]  多謝這班服侍的體驗
[00:27:04.000 --> 00:27:06.000]  還沒完
[00:27:06.000 --> 00:27:08.000]  還沒說完
[00:27:08.000 --> 00:27:10.000]  老弟加教會
[00:27:10.000 --> 00:27:12.000]  當他悔改大發熱心之後
[00:27:12.000 --> 00:27:14.000]  他得到最大的賞詞
[00:27:14.000 --> 00:27:16.000]  是什麼呢?一起讀出來
[00:27:16.000 --> 00:27:18.000]  有一節
[00:27:18.000 --> 00:27:20.000]  得勝的我要賜他在我寶座上
[00:27:20.000 --> 00:27:22.000]  與我同坐
[00:27:22.000 --> 00:27:24.000]  就如我得了勝
[00:27:24.000 --> 00:27:26.000]  在父的寶座上與他同坐
[00:27:26.000 --> 00:27:28.000]  一般
[00:27:28.000 --> 00:27:30.000]  你想想
[00:27:30.000 --> 00:27:32.000]  再看七天教會
[00:27:32.000 --> 00:27:34.000]  有什麼賞詞
[00:27:34.000 --> 00:27:36.000]  有些是柱子
[00:27:36.000 --> 00:27:38.000]  有些是白石
[00:27:38.000 --> 00:27:40.000]  唯有這個賞詞
[00:27:40.000 --> 00:27:42.000]  是與耶穌基督一同坐
[00:27:42.000 --> 00:27:44.000]  是不是很高賞詞
[00:27:44.000 --> 00:27:46.000]  所以打破這個宿命
[00:27:46.000 --> 00:27:48.000]  或熱或冷
[00:27:48.000 --> 00:27:50.000]  去服侍我們的主
[00:27:50.000 --> 00:27:52.000]  就如同坐
[00:27:52.000 --> 00:27:54.000]  同坐是否很高賞詞呢?
[00:27:54.000 --> 00:27:56.000]  我們祈禱
[00:27:56.000 --> 00:27:58.000]  天父我們感謝你
[00:27:58.000 --> 00:28:00.000]  我們願意與你同坐
[00:28:00.000 --> 00:28:02.000]  得勝
[00:28:02.000 --> 00:28:04.000]  因為我們願意一心一意
[00:28:04.000 --> 00:28:06.000]  服侍你
[00:28:06.000 --> 00:28:08.000]  或被人見到或沒人見到
[00:28:08.000 --> 00:28:10.000]  我們心仍然愛你
[00:28:10.000 --> 00:28:12.000]  祝福我們
[00:28:12.000 --> 00:28:14.000]  中底姐妹彼此相愛
[00:28:14.000 --> 00:28:16.000]  愛我們的家人
[00:28:16.000 --> 00:28:18.000]  愛我們的教會
[00:28:18.000 --> 00:28:20.000]  愛我們的社區
[00:28:20.000 --> 00:28:22.000]  愛我們的香港
[00:28:22.000 --> 00:28:24.000]  願祝福每一個
[00:28:24.000 --> 00:28:26.000]  中底姐妹在這個世上
[00:28:26.000 --> 00:28:28.000]  成為你的光
[00:28:28.000 --> 00:28:30.000]  成為你的炎
[00:28:30.000 --> 00:28:32.000]  也願你的命被高舉
[00:28:32.000 --> 00:28:34.000]  願你得罪你Dr.榮耀
[00:28:34.000 --> 00:28:36.000]  祈禱奉主命求
[00:28:36.000 --> 00:28:38.000]  承心所願
[00:28:38.000 --> 00:28:41.000]  (字幕由Amara.org社區提供)
[00:28:41.000 --> 00:28:44.000]  (字幕由Amara.org社區提供)
[00:28:45.000 --> 00:28:48.000]  (字幕由Amara.org社區提供)
[00:28:49.000 --> 00:28:52.000]  (字幕由Amara.org社區提供)
[00:28:52.000 --> 00:28:55.000]  (字幕由 Amara.org 社群提供)
[00:28:55.000 --> 00:28:58.000]  (字幕由 Amara.org 社群提供)

