
[00:00:00.000 --> 00:00:05.000]  各位網友 今天是第一次站在港台講道
[00:16:16.000 --> 00:16:17.000]  我心死
[00:16:17.000 --> 00:16:20.000]  我都不知道為中國做什麼
[00:16:20.000 --> 00:16:21.000]  好了再
[00:16:21.000 --> 00:16:23.000]  現在中國叫打開門
[00:16:23.000 --> 00:16:24.000]  好了讓人家去
[00:16:24.000 --> 00:16:26.000]  我自己就算了
[00:16:26.000 --> 00:16:27.000]  回到香港
[00:16:27.000 --> 00:16:28.000]  大家都知道
[00:16:28.000 --> 00:16:30.000]  我回到香港的時候
[00:16:30.000 --> 00:16:31.000]  我太太有病
[00:16:31.000 --> 00:16:32.000]  癌症過世
[00:16:32.000 --> 00:16:34.000]  有個女兒有嚴重的智障
[00:16:34.000 --> 00:16:36.000]  接著輾轉
[00:16:36.000 --> 00:16:38.000]  根本香港都沒辦法
[00:16:38.000 --> 00:16:40.000]  接受到她的教育
[00:16:40.000 --> 00:16:42.000]  於是八九年
[00:16:42.000 --> 00:16:44.000]  去了加拿大
[00:16:44.000 --> 00:16:46.000]  為了女兒
[00:16:46.000 --> 00:16:48.000]  好像人越去越遠
[00:16:48.000 --> 00:16:49.000]  越去越遠
[00:16:49.000 --> 00:16:51.000]  心越來越死
[00:16:51.000 --> 00:16:53.000]  為中國好像一場夢
[00:16:53.000 --> 00:16:55.000]  這個呼召不是自己沒心
[00:16:55.000 --> 00:16:57.000]  中國都不要我
[00:16:57.000 --> 00:16:59.000]  現在我家裡搞成這樣
[00:16:59.000 --> 00:17:01.000]  我可以做到什麼呢
[00:17:01.000 --> 00:17:03.000]  而且人真的和香港
[00:17:03.000 --> 00:17:04.000]  剛才說回北京
[00:17:04.000 --> 00:17:05.000]  回不了
[00:17:05.000 --> 00:17:06.000]  在香港也好
[00:17:06.000 --> 00:17:07.000]  香港不行
[00:17:07.000 --> 00:17:08.000]  現在去加拿大
[00:17:08.000 --> 00:17:09.000]  越來越遠
[00:17:09.000 --> 00:17:10.000]  於是八九
[00:17:10.000 --> 00:17:11.000]  尤其是開槍之後
[00:17:11.000 --> 00:17:12.000]  六四
[00:17:12.000 --> 00:17:14.000]  心完全死了
[00:17:14.000 --> 00:17:15.000]  好
[00:17:15.000 --> 00:17:17.000]  中國都不是沒情
[00:17:17.000 --> 00:17:20.000]  不過我反而去了外國
[00:17:20.000 --> 00:17:22.000]  華僑有很多需要
[00:17:22.000 --> 00:17:24.000]  能夠幫到他們的話
[00:17:24.000 --> 00:17:26.000]  於是我完全投入
[00:17:26.000 --> 00:17:30.000]  多倫多在加拿大那些華人的福音工作
[00:17:30.000 --> 00:17:31.000]  我做很多
[00:17:31.000 --> 00:17:32.000]  在那十年裡
[00:17:32.000 --> 00:17:34.000]  在九十年代
[00:17:34.000 --> 00:17:37.000]  這個就好像我看完這個呼召一樣
[00:17:37.000 --> 00:17:39.000]  想不到的
[00:17:39.000 --> 00:17:41.000]  到九二年
[00:17:41.000 --> 00:17:42.000]  十年之後
[00:17:42.000 --> 00:17:43.000]  七一年的時候
[00:17:43.000 --> 00:17:44.000]  想呼召我
[00:17:44.000 --> 00:17:46.000]  九二年我已經放下
[00:17:46.000 --> 00:17:48.000]  中國這些呼召
[00:17:48.000 --> 00:17:53.000]  那年美國東南部有一個聯合的春聯會
[00:17:53.000 --> 00:17:55.000]  請我去港元
[00:17:55.000 --> 00:17:56.000]  那個春聯會
[00:17:56.000 --> 00:17:58.000]  東南部好像很荒蕪
[00:17:58.000 --> 00:18:00.000]  美國好像鄉下地方
[00:18:00.000 --> 00:18:01.000]  其實原來
[00:18:01.000 --> 00:18:03.000]  他們那幾個省
[00:18:03.000 --> 00:18:06.000]  都是很高科技的
[00:18:06.000 --> 00:18:08.000]  就是醫療
[00:18:08.000 --> 00:18:09.000]  太空工程
[00:18:09.000 --> 00:18:10.000]  原來是這樣的
[00:18:10.000 --> 00:18:11.000]  我都很少去那裡
[00:18:11.000 --> 00:18:12.000]  但是他聯合
[00:18:12.000 --> 00:18:14.000]  去一個春聯會
[00:18:14.000 --> 00:18:15.000]  剛好他們說
[00:18:15.000 --> 00:18:18.000]  於是他就在山頭那裡有一個春聯會
[00:18:18.000 --> 00:18:21.000]  差不多六百多人參加
[00:18:21.000 --> 00:18:22.000]  很厲害
[00:18:22.000 --> 00:18:23.000]  他參加
[00:18:23.000 --> 00:18:27.000]  於是我就預備幫他們說三天的春聯會
[00:18:27.000 --> 00:18:29.000]  他們寄一封信來
[00:18:29.000 --> 00:18:30.000]  後來他說
[00:18:30.000 --> 00:18:34.000]  其實這次參加的人裡面有三分之一是來自中國的
[00:18:34.000 --> 00:18:35.000]  幾個學者
[00:18:35.000 --> 00:18:37.000]  那時候開始有些留學生
[00:18:37.000 --> 00:18:40.000]  年輕一代那些讀書很好的那些
[00:18:40.000 --> 00:18:41.000]  科學科技那些
[00:18:41.000 --> 00:18:43.000]  人家去那裡做科研
[00:18:43.000 --> 00:18:45.000]  讀完之後就留在那裡
[00:18:45.000 --> 00:18:46.000]  他說
[00:18:46.000 --> 00:18:50.000]  不如你有一晚用普通話
[00:18:50.000 --> 00:18:52.000]  說一些福音性的信息
[00:18:52.000 --> 00:18:53.000]  行不行
[00:18:53.000 --> 00:18:54.000]  我說好
[00:18:54.000 --> 00:18:55.000]  當然行
[00:18:55.000 --> 00:18:56.000]  人家叫到
[00:18:56.000 --> 00:18:57.000]  於是我就用了一晚
[00:18:57.000 --> 00:18:58.000]  加了一晚
[00:18:58.000 --> 00:19:00.000]  是用福音性的
[00:19:00.000 --> 00:19:01.000]  用普通話
[00:19:01.000 --> 00:19:03.000]  其他都用廣東話說
[00:19:03.000 --> 00:19:05.000]  那一晚我就用福音性
[00:19:05.000 --> 00:19:07.000]  就有一點點普通話的
[00:19:07.000 --> 00:19:09.000]  福音的聚會
[00:19:09.000 --> 00:19:10.000]  這樣說
[00:19:10.000 --> 00:19:11.000]  我告訴你那一晚
[00:19:11.000 --> 00:19:12.000]  我真的到現在沒人發明
[00:19:12.000 --> 00:19:13.000]  就忘記那一晚
[00:19:13.000 --> 00:19:16.000]  當我說完這個簡單的一個福音的聚會
[00:19:16.000 --> 00:19:18.000]  用普通話說完之後
[00:19:18.000 --> 00:19:20.000]  那我就覺得心裡面有一個感動
[00:19:20.000 --> 00:19:21.000]  我就呼喚
[00:19:21.000 --> 00:19:22.000]  我說哪些人
[00:19:22.000 --> 00:19:27.000]  如果你願意來接受耶穌成為跟隨神的人的話
[00:19:27.000 --> 00:19:30.000]  請你在這個座位裡面走出來
[00:19:30.000 --> 00:19:32.000]  就是這樣呼喚
[00:19:32.000 --> 00:19:33.000]  我沒有什麼煽情
[00:19:33.000 --> 00:19:34.000]  什麼都沒有
[00:19:34.000 --> 00:19:35.000]  又說要掌聲鼓勵
[00:19:35.000 --> 00:19:36.000]  我不要的
[00:19:36.000 --> 00:19:37.000]  站起來你就出來就出來
[00:19:37.000 --> 00:19:38.000]  是不是
[00:19:38.000 --> 00:19:39.000]  你覺得不想出來
[00:19:39.000 --> 00:19:40.000]  你覺得尷尬
[00:19:40.000 --> 00:19:41.000]  你就不要神了
[00:19:41.000 --> 00:19:42.000]  我呼喚你
[00:19:42.000 --> 00:19:43.000]  就請你出來
[00:19:43.000 --> 00:19:44.000]  我說完之後
[00:19:44.000 --> 00:19:45.000]  我沒辦法
[00:19:45.000 --> 00:19:47.000]  忘記那幅圖畫
[00:19:47.000 --> 00:19:50.000]  那些人好像全水那樣湧出來
[00:19:50.000 --> 00:19:53.000]  有些是全家這樣出來
[00:19:53.000 --> 00:19:55.000]  那些很精銳的中國那些
[00:19:55.000 --> 00:19:56.000]  就是男子漢
[00:19:56.000 --> 00:19:58.000]  就是三四十
[00:19:58.000 --> 00:20:00.000]  就是讀完書讀得很厲害那些
[00:20:00.000 --> 00:20:01.000]  牽著太太
[00:20:01.000 --> 00:20:03.000]  牽著女兒
[00:20:03.000 --> 00:20:06.000]  很堅定的一家人這樣走出來
[00:20:06.000 --> 00:20:09.000]  我看著他們這樣湧出來的時候
[00:20:09.000 --> 00:20:11.000]  我沒有想過
[00:20:11.000 --> 00:20:13.000]  我已經心死了這麼多年了
[00:20:13.000 --> 00:20:14.000]  對中國
[00:20:14.000 --> 00:20:15.000]  我突然間在這裡
[00:20:15.000 --> 00:20:17.000]  突然間我看著他們的時候
[00:20:17.000 --> 00:20:19.000]  忍不住眼淚
[00:20:19.000 --> 00:20:21.000]  我在台上崩潰
[00:20:21.000 --> 00:20:22.000]  哭到
[00:20:22.000 --> 00:20:24.000]  我腦裡只有一句話
[00:20:24.000 --> 00:20:26.000]  神啊我怎麼可以忘記他們呢
[00:20:26.000 --> 00:20:29.000]  我怎麼可以不理他們呢
[00:20:29.000 --> 00:20:32.000]  這幫人對他們那種福音
[00:20:32.000 --> 00:20:34.000]  那種愛和渴望
[00:20:34.000 --> 00:20:36.000]  我怎麼可以當他們沒有存在呢
[00:20:36.000 --> 00:20:38.000]  我怎麼可以生氣
[00:20:38.000 --> 00:20:39.000]  他們不理我
[00:20:39.000 --> 00:20:40.000]  我就不理他們
[00:20:40.000 --> 00:20:41.000]  他們不需要我
[00:20:41.000 --> 00:20:43.000]  我為什麼要再花這麼多時間犧牲
[00:20:43.000 --> 00:20:45.000]  要在這裡進入中國呢
[00:20:45.000 --> 00:20:48.000]  我發覺這些話全部都沒有意思
[00:20:48.000 --> 00:20:49.000]  我對神說
[00:20:49.000 --> 00:20:50.000]  神我可以為他們做些什麼
[00:20:50.000 --> 00:20:52.000]  這個就是以色列所說的第二件事
[00:20:52.000 --> 00:20:54.000]  他看到
[00:20:54.000 --> 00:20:56.000]  他看到不是神呼召他
[00:20:56.000 --> 00:20:58.000]  而是那些人呼召他
[00:20:58.000 --> 00:21:00.000]  那些眼神
[00:21:00.000 --> 00:21:03.000]  那些一個一個的臉孔呼召他
[00:21:03.000 --> 00:21:05.000]  所以這個
[00:21:05.000 --> 00:21:07.000]  我請你去特別留意
[00:21:07.000 --> 00:21:10.000]  這個呼召是雙重的
[00:21:10.000 --> 00:21:13.000]  你不要坐在那裡說神沒有呼召我
[00:21:13.000 --> 00:21:14.000]  去哪裡做宣教
[00:21:14.000 --> 00:21:16.000]  去哪裡做福音的工作
[00:21:16.000 --> 00:21:18.000]  你知不知道神可能在你周圍的人
[00:21:18.000 --> 00:21:20.000]  在你的同事那裡呼召著你
[00:21:20.000 --> 00:21:22.000]  你看不到他們嗎
[00:21:22.000 --> 00:21:24.000]  是啊今天是特別難的
[00:21:24.000 --> 00:21:27.000]  所以他們說你們要向那個
[00:21:27.000 --> 00:21:29.000]  要有一種憐憫
[00:21:29.000 --> 00:21:31.000]  要發出那種憐憫
[00:21:31.000 --> 00:21:32.000]  因為今天比較
[00:21:32.000 --> 00:21:35.000]  更多人很容易
[00:21:35.000 --> 00:21:38.000]  掩飾他自己那種需要
[00:21:38.000 --> 00:21:40.000]  因為以前就是
[00:21:40.000 --> 00:21:42.000]  哎呀他有很大需要
[00:21:42.000 --> 00:21:43.000]  他又有貧窮
[00:21:43.000 --> 00:21:44.000]  這樣就看得到的
[00:21:44.000 --> 00:21:46.000]  但是現在香港這個社會裡面
[00:21:46.000 --> 00:21:47.000]  很多人很掩飾的
[00:21:47.000 --> 00:21:50.000]  有些人用shopping去掩飾他自己
[00:21:50.000 --> 00:21:52.000]  有些人說一些很牙刷的話
[00:21:52.000 --> 00:21:55.000]  掩飾他自己心裡面那些流血的心
[00:21:55.000 --> 00:21:56.000]  是不是啊
[00:21:56.000 --> 00:21:57.000]  你看不看到
[00:21:57.000 --> 00:21:59.000]  神說你看不看到
[00:21:59.000 --> 00:22:01.000]  在你工作崗位裡面
[00:22:01.000 --> 00:22:02.000]  你看不看到
[00:22:02.000 --> 00:22:03.000]  在你的家裡面
[00:22:03.000 --> 00:22:05.000]  看不看到
[00:22:05.000 --> 00:22:06.000]  甚至在教會裡面
[00:22:06.000 --> 00:22:07.000]  你回到屯閣的時候
[00:22:07.000 --> 00:22:08.000]  你見不見到那個面孔
[00:22:08.000 --> 00:22:10.000]  在那裡其實他們在呼召著你
[00:22:10.000 --> 00:22:11.000]  呼召著你的時候
[00:22:11.000 --> 00:22:12.000]  心裡面忍不住對神說
[00:22:12.000 --> 00:22:13.000]  神啊
[00:22:13.000 --> 00:22:15.000]  我可以為他們做什麼的時候
[00:22:15.000 --> 00:22:16.000]  你就聽見神說
[00:22:16.000 --> 00:22:18.000]  我在這裡
[00:22:18.000 --> 00:22:20.000]  我在這裡
[00:22:20.000 --> 00:22:22.000]  我要呼召你
[00:22:22.000 --> 00:22:24.000]  進入他們當中
[00:22:24.000 --> 00:22:26.000]  讓他們去呼召你
[00:22:26.000 --> 00:22:28.000]  接著呢
[00:22:28.000 --> 00:22:29.000]  這節半的聖經裡面
[00:22:29.000 --> 00:22:30.000]  還有兩個弱字
[00:22:30.000 --> 00:22:31.000]  你有沒有留意
[00:22:31.000 --> 00:22:33.000]  你弱
[00:22:33.000 --> 00:22:35.000]  你的心弱
[00:22:35.000 --> 00:22:37.000]  第九節和第十節
[00:22:37.000 --> 00:22:39.000]  兩個弱的意思就是說有條件的
[00:22:39.000 --> 00:22:41.000]  當你被呼召的時候
[00:22:41.000 --> 00:22:44.000]  究竟你有什麼預備的條件呢
[00:22:44.000 --> 00:22:46.000]  第一個我先和大家看的
[00:22:46.000 --> 00:22:48.000]  就是剛才說的
[00:22:48.000 --> 00:22:51.000]  有一種願意敏銳和付出的生命
[00:22:51.000 --> 00:22:53.000]  第十節A
[00:22:53.000 --> 00:22:56.000]  你弱心向飢餓的人發憐憫
[00:22:56.000 --> 00:23:00.000]  使困苦的人得滿足
[00:23:00.000 --> 00:23:02.000]  兩樣東西代表了什麼呢
[00:23:02.000 --> 00:23:06.000]  心向飢餓的人發憐憫
[00:23:06.000 --> 00:23:11.000]  Let your soul to be hungry
[00:23:11.000 --> 00:23:12.000]  這個就是
[00:23:12.000 --> 00:23:15.000]  其實希伯來文是很直接的
[00:23:15.000 --> 00:23:17.000]  很刮的
[00:23:17.000 --> 00:23:18.000]  很行動型的
[00:23:18.000 --> 00:23:20.000]  不是那些文咒咒的
[00:23:20.000 --> 00:23:22.000]  它的意思就是用廣東話來表達
[00:23:22.000 --> 00:23:23.000]  就是說
[00:23:23.000 --> 00:23:26.000]  如果你見到那些人餓
[00:23:26.000 --> 00:23:29.000]  你拿自己給他吃
[00:23:29.000 --> 00:23:31.000]  拿心給他吃
[00:23:31.000 --> 00:23:33.000]  Give your heart to the hungry
[00:23:33.000 --> 00:23:34.000]  就是這麼簡單
[00:23:34.000 --> 00:23:36.000]  就是說你有一種這樣的
[00:23:36.000 --> 00:23:39.000]  有一種這樣的敏銳的心
[00:23:39.000 --> 00:23:41.000]  願意拿出來給他們的心
[00:23:41.000 --> 00:23:43.000]  第二
[00:23:43.000 --> 00:23:46.000]  使到困苦的人得到滿足
[00:23:46.000 --> 00:23:48.000]  使到困苦的人得到滿足的意思就是說
[00:23:48.000 --> 00:23:51.000]  那些困苦的人不是聽你說
[00:23:51.000 --> 00:23:54.000]  不是讓你覺得很可憐
[00:23:54.000 --> 00:23:56.000]  而是真的去做的
[00:23:56.000 --> 00:23:59.000]  聖經裡面很強調這件事
[00:23:59.000 --> 00:24:01.000]  你記得耶穌基督說的那個
[00:24:01.000 --> 00:24:04.000]  好撒瑪利亞人的比喻
[00:24:04.000 --> 00:24:07.000]  好撒瑪利亞人的比喻是說給律法師聽的
[00:24:07.000 --> 00:24:10.000]  其實律法師如果你說的話
[00:24:10.000 --> 00:24:11.000]  真的是天下無敵的
[00:24:11.000 --> 00:24:13.000]  律法師大家都記得
[00:24:13.000 --> 00:24:16.000]  如果你說基督教最重要的
[00:24:16.000 --> 00:24:18.000]  真理的總綱是什麼呢
[00:24:18.000 --> 00:24:20.000]  全心全意
[00:24:20.000 --> 00:24:23.000]  盡心盡意盡力去愛主你的神
[00:24:23.000 --> 00:24:25.000]  然後第二是什麼呢
[00:24:25.000 --> 00:24:28.000]  要愛倫謝愛人如自己
[00:24:28.000 --> 00:24:30.000]  這兩個真是精彩不了
[00:24:30.000 --> 00:24:33.000]  其實你知道最初說這兩句話的那個不是耶穌
[00:24:33.000 --> 00:24:35.000]  是這個律法師真厲害
[00:24:35.000 --> 00:24:37.000]  不過耶穌說你說的對
[00:24:37.000 --> 00:24:39.000]  一說就說中了
[00:24:39.000 --> 00:24:42.000]  整個基督教信仰一口氣就說中了
[00:24:42.000 --> 00:24:44.000]  但是聖經告訴我這個律法師
[00:24:44.000 --> 00:24:46.000]  整個心態裡面
[00:24:46.000 --> 00:24:48.000]  根本就沒有想過去做
[00:24:48.000 --> 00:24:52.000]  而且拿這件事想挑戰耶穌
[00:24:52.000 --> 00:24:56.000]  於是耶穌才說了這個撒瑪利亞婦人
[00:24:56.000 --> 00:24:58.000]  撒瑪利亞
[00:24:58.000 --> 00:25:01.000]  好撒瑪利亞的比喻
[00:25:01.000 --> 00:25:03.000]  有個利美人有個祭司
[00:25:03.000 --> 00:25:06.000]  有個猶太人被人打傷
[00:25:06.000 --> 00:25:07.000]  打了多少個那個
[00:25:07.000 --> 00:25:09.000]  然後有一個撒瑪利亞人
[00:25:09.000 --> 00:25:11.000]  撒瑪利亞人是最不適合去幫他的
[00:25:11.000 --> 00:25:14.000]  這整件事的重點是什麼呢
[00:25:14.000 --> 00:25:17.000]  耶穌想對這個律法師說
[00:25:17.000 --> 00:25:19.000]  你不要問誰是我的倫謝
[00:25:19.000 --> 00:25:20.000]  律法師就很囂張
[00:25:20.000 --> 00:25:22.000]  這麼多人我幫了誰
[00:25:22.000 --> 00:25:24.000]  每個人都可以是我的倫謝
[00:25:24.000 --> 00:25:25.000]  我也知道
[00:25:25.000 --> 00:25:27.000]  但是這麼多倫謝我幫了誰
[00:25:27.000 --> 00:25:30.000]  耶穌說不是你問這個我幫了誰
[00:25:30.000 --> 00:25:31.000]  不是從你出發
[00:25:31.000 --> 00:25:34.000]  問題是你願意做誰的倫謝
[00:25:34.000 --> 00:25:36.000]  就好像這個撒瑪利亞人
[00:25:36.000 --> 00:25:38.000]  根本是最不適合做那個猶太人的倫謝
[00:25:38.000 --> 00:25:40.000]  就是他做了倫謝
[00:25:40.000 --> 00:25:41.000]  做吧
[00:25:41.000 --> 00:25:43.000]  不是說
[00:25:43.000 --> 00:25:44.000]  不是在問
[00:25:44.000 --> 00:25:45.000]  不是在分析
[00:25:45.000 --> 00:25:47.000]  甚至不是說祈禱紀念
[00:25:47.000 --> 00:25:49.000]  你走去做吧
[00:25:49.000 --> 00:25:51.000]  就是你走進去
[00:25:51.000 --> 00:25:53.000]  就好像這個撒瑪利亞人這樣
[00:25:53.000 --> 00:25:55.000]  最沒理由
[00:25:55.000 --> 00:25:56.000]  最沒理由幫他那個
[00:25:56.000 --> 00:25:58.000]  你就走過去幫他
[00:25:58.000 --> 00:26:02.000]  因為這個就是你真正要做的事
[00:26:02.000 --> 00:26:04.000]  這個就是那個條件
[00:26:04.000 --> 00:26:08.000]  那種敏銳和腐蝕就是這個條件
[00:26:08.000 --> 00:26:09.000]  當你這樣的時候
[00:26:09.000 --> 00:26:10.000]  聖經很有意思的
[00:26:10.000 --> 00:26:12.000]  還要提一提
[00:26:12.000 --> 00:26:14.000]  就說你要做三件事
[00:26:14.000 --> 00:26:16.000]  要反省自己
[00:26:16.000 --> 00:26:18.000]  第一
[00:26:18.000 --> 00:26:21.000]  你要除掉重扼
[00:26:21.000 --> 00:26:24.000]  還有指責人的智頭
[00:26:24.000 --> 00:26:26.000]  還有發惡言的事
[00:26:26.000 --> 00:26:27.000]  就是說
[00:26:27.000 --> 00:26:30.000]  有很多時候我們這些人說
[00:26:30.000 --> 00:26:31.000]  哎呀很有感動
[00:26:31.000 --> 00:26:33.000]  我看到有些需要的時候
[00:26:33.000 --> 00:26:36.000]  發覺最大的麻煩的地方
[00:26:36.000 --> 00:26:39.000]  這些人自己本身就成為了另外一個新的破口
[00:26:39.000 --> 00:26:40.000]  一個說這個不做
[00:26:40.000 --> 00:26:41.000]  那個不做
[00:26:41.000 --> 00:26:43.000]  我做了他又不做
[00:26:43.000 --> 00:26:44.000]  這件事這麼重要
[00:26:44.000 --> 00:26:45.000]  為什麼不做
[00:26:45.000 --> 00:26:48.000]  每一個人都有他的呼召
[00:26:48.000 --> 00:26:53.000]  有人呼召是參與比較社會性的行動的
[00:26:53.000 --> 00:26:54.000]  有的人呼召
[00:26:54.000 --> 00:26:57.000]  就是專心去某一個家庭裡面
[00:26:57.000 --> 00:26:59.000]  進入他的世界當中去幫他們
[00:26:59.000 --> 00:27:02.000]  去神的愛去感染他們
[00:27:02.000 --> 00:27:04.000]  有些人他心裡面就說
[00:27:04.000 --> 00:27:09.000]  我只是在一個辦公的場所裡面
[00:27:09.000 --> 00:27:11.000]  是做一個好的見證
[00:27:11.000 --> 00:27:14.000]  讓人看到神在我的生命當中
[00:27:14.000 --> 00:27:17.000]  只要是神給他自己的感動
[00:27:17.000 --> 00:27:19.000]  只要是他自己的呼召的時候
[00:27:19.000 --> 00:27:21.000]  這個就是工作
[00:27:21.000 --> 00:27:23.000]  你不要批評其他人
[00:27:23.000 --> 00:27:25.000]  神的身體有人做不同的
[00:27:25.000 --> 00:27:27.000]  有人做眼有人做口
[00:27:27.000 --> 00:27:29.000]  有人做手有人做腳
[00:27:29.000 --> 00:27:31.000]  不需要批評
[00:27:31.000 --> 00:27:34.000]  我做不到的事有人做了
[00:27:34.000 --> 00:27:36.000]  有人做不到你做的事的時候
[00:27:36.000 --> 00:27:38.000]  你就不要還他不做
[00:27:38.000 --> 00:27:39.000]  OK
[00:27:39.000 --> 00:27:41.000]  今天我們分享香港撕裂就是這樣
[00:27:41.000 --> 00:27:47.000]  溫偉耀你發覺很少在黃色運動出現
[00:27:47.000 --> 00:27:49.000]  每次都沒有簽的
[00:27:49.000 --> 00:27:51.000]  我又不是反對的
[00:27:51.000 --> 00:27:53.000]  我不出聲就被人罵你知道嗎
[00:27:53.000 --> 00:27:54.000]  在網上
[00:27:54.000 --> 00:27:56.000]  溫偉耀去了哪裡
[00:27:56.000 --> 00:27:58.000]  宣言為什麼他不簽
[00:27:58.000 --> 00:27:59.000]  潛水啊
[00:27:59.000 --> 00:28:01.000]  罵了很久了
[00:28:01.000 --> 00:28:03.000]  為什麼我不做這些事
[00:28:03.000 --> 00:28:05.000]  因為我能夠做的事
[00:28:05.000 --> 00:28:06.000]  我有另外一樣的事
[00:28:06.000 --> 00:28:08.000]  我不是怕
[00:28:08.000 --> 00:28:10.000]  如果我要去做這個社會的
[00:28:10.000 --> 00:28:12.000]  如果你知道我在加拿大的時候
[00:28:12.000 --> 00:28:15.000]  在社會搞到七千多人的集會
[00:28:15.000 --> 00:28:18.000]  然後一直操去那個日本領事館
[00:28:18.000 --> 00:28:21.000]  要求他們那個領事走出來道歉
[00:28:21.000 --> 00:28:23.000]  那幅圖畫你就知道
[00:28:23.000 --> 00:28:25.000]  溫偉耀不是這樣的人
[00:28:25.000 --> 00:28:27.000]  不是縮頭烏龜的人
[00:28:27.000 --> 00:28:29.000]  但為什麼香港我不動
[00:28:29.000 --> 00:28:30.000]  為什麼
[00:28:30.000 --> 00:28:32.000]  因為我覺得我只能做一件事
[00:28:32.000 --> 00:28:34.000]  在中國的知識份子裡面
[00:28:34.000 --> 00:28:36.000]  能夠做這個傳播工作的時候
[00:28:36.000 --> 00:28:38.000]  我就做那樣的事
[00:28:38.000 --> 00:28:40.000]  我做了那樣的事我就做不到別的事
[00:28:40.000 --> 00:28:42.000]  除非我要全心投入
[00:28:42.000 --> 00:28:44.000]  我計算過那條數不能做的時候
[00:28:44.000 --> 00:28:46.000]  我就不做
[00:28:46.000 --> 00:28:48.000]  我不做的時候你就罵我
[00:28:48.000 --> 00:28:50.000]  罵我的時候
[00:28:50.000 --> 00:28:51.000]  我一個人的損失也好
[00:28:51.000 --> 00:28:52.000]  我一個人受傷也好
[00:28:52.000 --> 00:28:53.000]  不要緊的
[00:28:53.000 --> 00:28:55.000]  好過我出來說了一些話
[00:28:55.000 --> 00:28:56.000]  說一半又不說一半
[00:28:56.000 --> 00:28:58.000]  然後沒有下文的時候
[00:28:58.000 --> 00:28:59.000]  那就更慘了
[00:28:59.000 --> 00:29:03.000]  搞到這個世界和頂姐妹之間更多分裂
[00:29:03.000 --> 00:29:04.000]  就是這樣
[00:29:04.000 --> 00:29:05.000]  就是說
[00:29:05.000 --> 00:29:10.000]  我不會批評那些去社會關懷的人
[00:29:10.000 --> 00:29:14.000]  希望他們也不要批評那些沒有社會關懷的頂姐妹
[00:29:14.000 --> 00:29:16.000]  因為大家是互相的配搭
[00:29:16.000 --> 00:29:17.000]  我們互相的紀念
[00:29:17.000 --> 00:29:18.000]  互相的記掛
[00:29:18.000 --> 00:29:21.000]  所以我們不要用指責人的指頭
[00:29:21.000 --> 00:29:23.000]  那些很絕的
[00:29:23.000 --> 00:29:25.000]  其實《二次世界大戰》的書
[00:29:25.000 --> 00:29:27.000]  如果你看回第四節
[00:29:27.000 --> 00:29:28.000]  第58章的四節
[00:29:28.000 --> 00:29:31.000]  有些人一邊禁食一邊用拳頭打人
[00:29:31.000 --> 00:29:33.000]  很諷刺的
[00:29:33.000 --> 00:29:36.000]  有人一邊很虔誠地禁食一邊打人
[00:29:36.000 --> 00:29:38.000]  一邊禁食一邊打人
[00:29:38.000 --> 00:29:39.000]  記住
[00:29:39.000 --> 00:29:41.000]  記住這幅圖畫不要做這些事情
[00:29:41.000 --> 00:29:43.000]  真正的虔誠
[00:29:43.000 --> 00:29:45.000]  是神在你的生命當中
[00:29:45.000 --> 00:29:46.000]  給你一個感動
[00:29:46.000 --> 00:29:47.000]  給你一個呼召
[00:29:47.000 --> 00:29:48.000]  就做吧
[00:29:48.000 --> 00:29:49.000]  一輩子能做多少事情呢?
[00:29:49.000 --> 00:29:51.000]  盡你的力量去做
[00:29:51.000 --> 00:29:52.000]  不過真的很有意思
[00:29:52.000 --> 00:29:55.000]  接著有很大的祝福和很大的鼓勵
[00:29:55.000 --> 00:29:57.000]  我們接著看一節半
[00:29:57.000 --> 00:30:01.000]  第十節下半節一直到第十一節
[00:30:01.000 --> 00:30:03.000]  他說你的光如此的話
[00:30:03.000 --> 00:30:05.000]  神就有他的應許
[00:30:05.000 --> 00:30:08.000]  他就果效出來了
[00:30:08.000 --> 00:30:10.000]  他說如果你願意這樣做的時候
[00:30:10.000 --> 00:30:13.000]  你的光就必在黑暗中發現
[00:30:13.000 --> 00:30:17.000]  你的幽暗必變如正午
[00:30:17.000 --> 00:30:21.000]  耶和華也必時常引導你在乾旱之地
[00:30:21.000 --> 00:30:23.000]  使你心滿意足
[00:30:23.000 --> 00:30:25.000]  令到你的骨頭強壯
[00:30:25.000 --> 00:30:27.000]  你又像挑冠的原子
[00:30:27.000 --> 00:30:30.000]  又像水流不絕的泉源
[00:30:30.000 --> 00:30:32.000]  第十節下半節很特別的
[00:30:32.000 --> 00:30:35.000]  他說當你真的願意走上去
[00:30:35.000 --> 00:30:37.000]  神的呼召你就做吧
[00:30:37.000 --> 00:30:38.000]  你不要理那麼多字
[00:30:38.000 --> 00:30:40.000]  接著你就做的時候
[00:30:40.000 --> 00:30:42.000]  神給你一個的應許
[00:30:42.000 --> 00:30:44.000]  這個應該是很精彩的
[00:30:44.000 --> 00:30:48.000]  應許用兩句話表現出來
[00:30:48.000 --> 00:30:53.000]  他說你的光就必在黑暗中發現
[00:30:53.000 --> 00:30:57.000]  接著你的幽暗必變如正午
[00:30:57.000 --> 00:30:58.000]  兩句話
[00:30:58.000 --> 00:31:01.000]  我再將它排出來你們就看到了
