
[00:00:00.000 --> 00:00:07.100]  不知道今年的聖誕你有沒有一種新的感覺呢
[00:17:35.900 --> 00:17:38.900]  我在建道見過很多同學
[00:17:38.900 --> 00:17:41.900]  很多同學他們都說見證
[00:17:41.900 --> 00:17:44.900]  有兩位都很不同
[00:17:44.900 --> 00:17:45.900]  一位成績
[00:17:45.900 --> 00:17:46.900]  就是舊時的成績
[00:17:46.900 --> 00:17:47.900]  讀書的成績很好
[00:17:47.900 --> 00:17:49.900]  一位就一般般
[00:17:49.900 --> 00:17:54.900]  但是兩個都對神給他們的呼喚
[00:17:54.900 --> 00:17:56.900]  神給他們一些提醒
[00:17:56.900 --> 00:17:57.900]  提議
[00:17:57.900 --> 00:17:58.900]  有不同的反應
[00:17:58.900 --> 00:18:00.900]  另一位成績不是那麼好的
[00:18:00.900 --> 00:18:01.900]  這麼說
[00:18:01.900 --> 00:18:02.900]  他見證的時候
[00:18:02.900 --> 00:18:04.900]  會考成績強差人意
[00:18:04.900 --> 00:18:07.900]  個個介紹基督教給我認識
[00:18:07.900 --> 00:18:08.900]  開始回教會
[00:18:08.900 --> 00:18:10.900]  之後學習侍奉
[00:18:10.900 --> 00:18:12.900]  甚至參加福音話劇團
[00:18:12.900 --> 00:18:14.900]  海外短孫
[00:18:14.900 --> 00:18:15.900]  家庭有很多變故
[00:18:15.900 --> 00:18:17.900]  但是從神那裡得到醫治
[00:18:17.900 --> 00:18:18.900]  之後再考會考
[00:18:18.900 --> 00:18:20.900]  取得副學士的學位
[00:18:20.900 --> 00:18:21.900]  也接受神學裝備
[00:18:21.900 --> 00:18:23.900]  有機會上福音船
[00:18:23.900 --> 00:18:26.900]  開始對宣教有負擔
[00:18:26.900 --> 00:18:28.900]  然後他說了十六個字
[00:18:28.900 --> 00:18:29.900]  自知有限
[00:18:29.900 --> 00:18:30.900]  但主因無限
[00:18:30.900 --> 00:18:32.900]  歡欣感恩
[00:18:32.900 --> 00:18:34.900]  跟隨主因
[00:18:34.900 --> 00:18:35.900]  我覺得很有意思
[00:18:35.900 --> 00:18:37.900]  中文都很好
[00:18:37.900 --> 00:18:39.900]  另外這位讀得很好
[00:18:39.900 --> 00:18:40.900]  讀到地步
[00:18:40.900 --> 00:18:43.900]  現在在蘇格蘭讀博士
[00:18:43.900 --> 00:18:45.900]  曾經在澳洲英國香港
[00:18:45.900 --> 00:18:46.900]  接受高等教育
[00:18:46.900 --> 00:18:48.900]  一起在日本香港泰國教書
[00:18:48.900 --> 00:18:49.900]  在泰國教書
[00:18:49.900 --> 00:18:51.900]  有一個三年級的女同學
[00:18:51.900 --> 00:18:53.900]  坦然的自白
[00:18:53.900 --> 00:18:55.900]  想要變性做男孩
[00:18:55.900 --> 00:18:56.900]  我深深體會
[00:18:56.900 --> 00:18:58.900]  除非神親自感化學生
[00:18:58.900 --> 00:18:59.900]  接納自己
[00:18:59.900 --> 00:19:01.900]  我教師是無能為力的
[00:19:01.900 --> 00:19:04.900]  我也有機會參加不同的短宣體驗
[00:19:04.900 --> 00:19:06.900]  最近在一個宣教士的安息禮拜
[00:19:06.900 --> 00:19:08.900]  看到他的師母
[00:19:08.900 --> 00:19:09.900]  我想安慰那個師母
[00:19:09.900 --> 00:19:11.900]  但反而這位師母安慰她
[00:19:11.900 --> 00:19:13.900]  說你要用點心機
[00:19:13.900 --> 00:19:14.900]  你要讀神學
[00:19:14.900 --> 00:19:15.900]  又是十六個字
[00:19:15.900 --> 00:19:17.900]  早點信服就早點舒服
[00:19:17.900 --> 00:19:20.900]  堅步行步行步堅步
[00:19:20.900 --> 00:19:23.900]  一個新的反應
[00:19:23.900 --> 00:19:25.900]  頂姐妹在新的一年裡
[00:19:25.900 --> 00:19:26.900]  在這個聖誕節裡
[00:19:26.900 --> 00:19:28.900]  你有沒有新的反應呢
[00:19:28.900 --> 00:19:32.900]  第五班人
[00:19:32.900 --> 00:19:34.900]  或者第五種人
[00:19:34.900 --> 00:19:35.900]  就是牧羊人
[00:19:35.900 --> 00:19:38.900]  路加福音第八章第二章第八至二十節
[00:19:38.900 --> 00:19:40.900]  大家很熟悉的經文
[00:19:40.900 --> 00:19:42.900]  在至高之處榮耀歸於神
[00:19:42.900 --> 00:19:44.900]  地上平安歸於他所起而居
[00:19:44.900 --> 00:19:46.900]  有時你都會問
[00:19:46.900 --> 00:19:48.900]  為什麼要選擇牧羊人
[00:19:48.900 --> 00:19:50.900]  來宣告這個訊息
[00:19:50.900 --> 00:19:52.900]  為什麼要選牧羊人
[00:19:52.900 --> 00:19:54.900]  是第一批人去見耶穌呢
[00:19:54.900 --> 00:19:56.900]  為什麼呢
[00:19:56.900 --> 00:19:58.900]  他們在夜間
[00:19:58.900 --> 00:20:00.900]  按著庚廁來看守
[00:20:00.900 --> 00:20:02.900]  沒有按著庚廁
[00:20:02.900 --> 00:20:04.900]  在夜間來看守羊群
[00:20:04.900 --> 00:20:06.900]  為什麼要選牧羊人呢
[00:20:06.900 --> 00:20:10.900]  如果是一些牧場
[00:20:10.900 --> 00:20:14.900]  這個藥室認識的
[00:20:14.900 --> 00:20:16.900]  是同事
[00:20:16.900 --> 00:20:18.900]  很自然的
[00:20:18.900 --> 00:20:20.900]  為什麼要選牧羊人呢
[00:20:20.900 --> 00:20:22.900]  這個藥室又不是牧羊人
[00:20:22.900 --> 00:20:24.900]  如果是伊麗莎白
[00:20:24.900 --> 00:20:26.900]  或是撒加利亞
[00:20:26.900 --> 00:20:28.900]  來探訪他們
[00:20:28.900 --> 00:20:30.900]  他們又很自然
[00:20:30.900 --> 00:20:32.900]  家人或親戚來探訪
[00:20:32.900 --> 00:20:34.900]  為什麼要選牧羊人呢
[00:20:34.900 --> 00:20:36.900]  牧羊人當然
[00:20:36.900 --> 00:20:38.900]  我們知道耶穌是大牧者
[00:20:38.900 --> 00:20:40.900]  而且大衛
[00:20:40.900 --> 00:20:44.900]  耶穌的祖先
[00:20:44.900 --> 00:20:52.900]  大衛也是牧羊出身的
[00:20:52.900 --> 00:20:54.900]  所以可能是這個意思
[00:20:54.900 --> 00:20:58.900]  但牧羊人當時的身份不是很高
[00:20:58.900 --> 00:21:00.900]  不知為什麼
[00:21:00.900 --> 00:21:02.900]  有些職業
[00:21:02.900 --> 00:21:06.900]  當時連去法庭做證人都不行
[00:21:06.900 --> 00:21:08.900]  牧羊人是其中一種
[00:21:08.900 --> 00:21:10.900]  為什麼要選牧羊人呢
[00:21:10.900 --> 00:21:12.900]  當然有些解釋是
[00:21:12.900 --> 00:21:16.900]  牧羊人是在晚上放羊
[00:21:16.900 --> 00:21:18.900]  在晚上放羊
[00:21:18.900 --> 00:21:20.900]  你會否覺得奇怪
[00:21:20.900 --> 00:21:22.900]  在晚上放羊
[00:21:22.900 --> 00:21:24.900]  羊都會睡覺
[00:21:24.900 --> 00:21:26.900]  有些解釋是
[00:21:26.900 --> 00:21:28.900]  在當時
[00:21:28.900 --> 00:21:30.900]  甚至現在
[00:21:30.900 --> 00:21:32.900]  十一和十二月
[00:21:32.900 --> 00:21:34.900]  是下雨季節
[00:21:34.900 --> 00:21:36.900]  草在晚上是更好吃的
[00:21:36.900 --> 00:21:38.900]  對羊更有營養
[00:21:38.900 --> 00:21:46.900]  所以會否有提出間接證明
[00:21:46.900 --> 00:21:48.900]  可能聖誕節在十二月都未定
[00:21:48.900 --> 00:21:50.900]  當然這是一個推測
[00:21:50.900 --> 00:21:52.900]  也未必這麼重要
[00:21:52.900 --> 00:21:54.900]  無論如何
[00:21:54.900 --> 00:21:56.900]  為什麼是牧羊人呢
[00:21:56.900 --> 00:21:58.900]  有人有另一種解釋
[00:21:58.900 --> 00:22:00.900]  牧羊人在哪裡放羊呢
[00:22:00.900 --> 00:22:02.900]  在巴黎行
[00:22:02.900 --> 00:22:04.900]  巴黎行離耶路撒冷不遠
[00:22:04.900 --> 00:22:06.900]  他們放羊
[00:22:06.900 --> 00:22:10.900]  會否有機會成為聖殿裡獻祭的羊
[00:22:10.900 --> 00:22:12.900]  換句話說
[00:22:12.900 --> 00:22:14.900]  牧羊人有時會去聖殿
[00:22:14.900 --> 00:22:16.900]  所以跟著看人物
[00:22:16.900 --> 00:22:18.900]  西面和阿拿
[00:22:18.900 --> 00:22:20.900]  他們在聖殿第八天
[00:22:20.900 --> 00:22:22.900]  看到耶穌被帶到
[00:22:22.900 --> 00:22:24.900]  行國禮的時候
[00:22:24.900 --> 00:22:26.900]  他們好像不太驚奇
[00:22:26.900 --> 00:22:28.900]  會否牧羊人將消息
[00:22:28.900 --> 00:22:30.900]  不單說給親朋戚友知道
[00:22:30.900 --> 00:22:34.900]  更加帶消息去到聖殿
[00:22:34.900 --> 00:22:36.900]  讓這些人知道
[00:22:36.900 --> 00:22:38.900]  都未定
[00:22:38.900 --> 00:22:40.900]  當然這無法稽考
[00:22:40.900 --> 00:22:42.900]  不過無論如何
[00:22:42.900 --> 00:22:44.900]  我們可以看到牧羊人
[00:22:44.900 --> 00:22:46.900]  原本只是看守羊
[00:22:46.900 --> 00:22:48.900]  原本只是普通的職責
[00:22:48.900 --> 00:22:50.900]  甚至是日子裡
[00:22:50.900 --> 00:22:52.900]  日子外
[00:22:52.900 --> 00:22:54.900]  沒有什麼思想的職責
[00:22:54.900 --> 00:22:56.900]  當然是他謀生的職責
[00:22:56.900 --> 00:22:58.900]  但更重要的是
[00:22:58.900 --> 00:23:00.900]  當到聖誕節來的時候
[00:23:00.900 --> 00:23:02.900]  他們多了一個
[00:23:02.900 --> 00:23:04.900]  更加重要的職責
[00:23:04.900 --> 00:23:06.900]  一個無與倫比的責任
[00:23:06.900 --> 00:23:08.900]  就是將聖誕節的訊息
[00:23:08.900 --> 00:23:10.900]  耶穌基督的降生
[00:23:10.900 --> 00:23:12.900]  在至高之處榮耀歸於神
[00:23:12.900 --> 00:23:14.900]  在地上平安歸於他所喜悅的人
[00:23:14.900 --> 00:23:16.900]  一個美麗的訊息
[00:23:16.900 --> 00:23:18.900]  傳揚
[00:23:18.900 --> 00:23:20.900]  第六位
[00:23:20.900 --> 00:23:22.900]  西面
[00:23:22.900 --> 00:23:24.900]  路加福音第二章
[00:23:24.900 --> 00:23:26.900]  二十五至三十五節
[00:23:26.900 --> 00:23:28.900]  一段我自己都很喜歡的經文
[00:23:28.900 --> 00:23:30.900]  大家可以一起揭開
[00:23:30.900 --> 00:23:32.900]  路加福音第二章
[00:23:32.900 --> 00:23:34.900]  二十五至三十五節
[00:23:34.900 --> 00:23:36.900]  在耶路撒冷一個人名叫西面
[00:23:36.900 --> 00:23:38.900]  這人又公義又虔誠
[00:23:38.900 --> 00:23:40.900]  素常盼望以至於安慰者來到
[00:23:40.900 --> 00:23:42.900]  又有聖靈在他身上
[00:23:42.900 --> 00:23:44.900]  他得了聖靈的啟示
[00:23:44.900 --> 00:23:46.900]  知道自己未死之前必看見主所立的基督
[00:23:46.900 --> 00:23:48.900]  他受了聖靈的感動
[00:23:48.900 --> 00:23:50.900]  進入聖殿正遇見耶穌的父母
[00:23:50.900 --> 00:23:52.900]  抱著孩子進來要照律法的規矩
[00:23:52.900 --> 00:23:54.900]  扮你
[00:23:54.900 --> 00:23:56.900]  西面就用手接過他來
[00:23:56.900 --> 00:23:58.900]  稱頌神說:主啊!如今可以照你的話
[00:23:58.900 --> 00:24:00.900]  釋放僕人安然去世
[00:24:00.900 --> 00:24:02.900]  因為我的眼睛已經看見你的救恩
[00:24:02.900 --> 00:24:04.900]  就是你在萬民面前所預備的
[00:24:04.900 --> 00:24:06.900]  是照亮愛邦人的歌
[00:24:06.900 --> 00:24:08.900]  又是你聞以色列的榮耀
[00:24:08.900 --> 00:24:10.900]  孩子的父母因這論耶穌的話
[00:24:10.900 --> 00:24:12.900]  就稀奇
[00:24:12.900 --> 00:24:14.900]  就稀奇
[00:24:14.900 --> 00:24:16.900]  當然正如我剛才說
[00:24:16.900 --> 00:24:18.900]  馬尼亞三次的稀奇
[00:24:18.900 --> 00:24:20.900]  三次的反覆思想
[00:24:20.900 --> 00:24:22.900]  三次的詫異
[00:24:22.900 --> 00:24:24.900]  這是第三次
[00:24:24.900 --> 00:24:26.900]  詫異什麼呢
[00:24:26.900 --> 00:24:28.900]  有什麼東西
[00:24:28.900 --> 00:24:30.900]  西面說的
[00:24:30.900 --> 00:24:32.900]  是他沒有聽過的呢
[00:24:32.900 --> 00:24:34.900]  沒有心裡的嘉伯列
[00:24:34.900 --> 00:24:36.900]  跟他提過的呢
[00:24:36.900 --> 00:24:38.900]  沒有在他十月懷胎的時候
[00:24:38.900 --> 00:24:40.900]  當然聖經沒有說
[00:24:40.900 --> 00:24:42.900]  他是不是十月懷胎
[00:24:42.900 --> 00:24:44.900]  聖靈的懷孕
[00:24:44.900 --> 00:24:46.900]  是否十月都不知道
[00:24:46.900 --> 00:24:48.900]  在他懷孕的時候
[00:24:48.900 --> 00:24:50.900]  理論上應該是
[00:24:50.900 --> 00:24:52.900]  當然有很多神學的爭論
[00:24:52.900 --> 00:24:54.900]  究竟他是怎樣懷胎
[00:24:54.900 --> 00:24:56.900]  究竟他懷胎的時候
[00:24:56.900 --> 00:24:58.900]  是否十月懷胎
[00:24:58.900 --> 00:25:00.900]  不要多說了
[00:25:00.900 --> 00:25:02.900]  突然間進入了另一個討論
[00:25:02.900 --> 00:25:04.900]  基本上我們可以看到
[00:25:04.900 --> 00:25:06.900]  在過程當中
[00:25:06.900 --> 00:25:08.900]  他一定不斷思想
[00:25:08.900 --> 00:25:10.900]  很多事情
[00:25:10.900 --> 00:25:12.900]  究竟我這個聖靈懷孕
[00:25:12.900 --> 00:25:14.900]  究竟是什麼呢
[00:25:14.900 --> 00:25:16.900]  他是尼塞亞
[00:25:16.900 --> 00:25:18.900]  究竟他怎樣來做呢
[00:25:18.900 --> 00:25:20.900]  怎樣來成就救恩呢
[00:25:20.900 --> 00:25:22.900]  我相信
[00:25:22.900 --> 00:25:24.900]  前面所說的一切
[00:25:24.900 --> 00:25:26.900]  其實他都明白
[00:25:26.900 --> 00:25:28.900]  他都知道
[00:25:28.900 --> 00:25:30.900]  但有一句說話
[00:25:30.900 --> 00:25:32.900]  這位在那撒勒小城裏面的一個小人物
[00:25:32.900 --> 00:25:34.900]  一個老實說
[00:25:34.900 --> 00:25:36.900]  都不是一個
[00:25:36.900 --> 00:25:38.900]  很有大體
[00:25:38.900 --> 00:25:40.900]  或者很有
[00:25:40.900 --> 00:25:42.900]  很擴闊的
[00:25:42.900 --> 00:25:44.900]  心胸的一位女士
[00:25:44.900 --> 00:25:46.900]  當然她的信心很大
[00:25:46.900 --> 00:25:48.900]  但她的眼光未必很大
[00:25:48.900 --> 00:25:50.900]  但她一聽到
[00:25:50.900 --> 00:25:52.900]  意識到這是外邦人的
[00:25:52.900 --> 00:25:54.900]  一個光的時候
[00:25:54.900 --> 00:25:56.900]  我相信這是一個很重要的訊息
[00:25:56.900 --> 00:25:58.900]  對他們
[00:25:58.900 --> 00:26:00.900]  很重要的訊息
[00:26:00.900 --> 00:26:02.900]  所以他會反覆思想
[00:26:02.900 --> 00:26:04.900]  不過更重要的是西面
[00:26:04.900 --> 00:26:06.900]  對西面來說
[00:26:06.900 --> 00:26:08.900]  他最重要的是什麼呢
[00:26:08.900 --> 00:26:10.900]  他一生的盼望
[00:26:10.900 --> 00:26:12.900]  是掃上盼望以色列的安慰者
[00:26:12.900 --> 00:26:14.900]  來到現在
[00:26:14.900 --> 00:26:16.900]  聖靈告訴他
[00:26:16.900 --> 00:26:18.900]  或者聖靈透過一些牧羊人告訴他
[00:26:18.900 --> 00:26:20.900]  或者聖靈直接告訴他
[00:26:20.900 --> 00:26:22.900]  然後他可以在這裏
[00:26:22.900 --> 00:26:24.900]  見到這個以色列的安慰者
[00:26:24.900 --> 00:26:26.900]  對他來說是一個新的肯定
[00:26:26.900 --> 00:26:28.900]  他可以安然的去世
[00:26:28.900 --> 00:26:30.900]  頂姐妹今天你
[00:26:30.900 --> 00:26:32.900]  可能好像我一樣已經登陸
[00:26:32.900 --> 00:26:34.900]  或者過了65級
[00:26:34.900 --> 00:26:36.900]  又或者過了70級
[00:26:36.900 --> 00:26:38.900]  或者過了80級或者50級
[00:26:38.900 --> 00:26:40.900]  但我們可不可以有一個
[00:26:40.900 --> 00:26:42.900]  心裏面有一個肯定
[00:26:42.900 --> 00:26:44.900]  我們可以安然的去世呢
[00:26:44.900 --> 00:26:46.900]  幾個星期前
[00:26:46.900 --> 00:26:48.900]  有機會在WhatsApp裏面
[00:26:48.900 --> 00:26:50.900]  看到一個訊息
[00:26:50.900 --> 00:26:52.900]  一個我的建道受驗的同學
[00:26:52.900 --> 00:26:54.900]  也有一個同事
[00:26:54.900 --> 00:26:56.900]  他發了一個WhatsApp給我
[00:26:56.900 --> 00:26:58.900]  用英文寫
[00:26:58.900 --> 00:27:00.900]  I am 66 yesterday
[00:27:00.900 --> 00:27:04.900]  我心裏想你66歲就66歲
[00:27:04.900 --> 00:27:06.900]  告訴他做什麼鬼
[00:27:06.900 --> 00:27:08.900]  我又會送禮物給你
[00:27:08.900 --> 00:27:10.900]  不過大家同學當然要客氣一點
[00:27:10.900 --> 00:27:12.900]  我發了一個訊息給他
[00:27:12.900 --> 00:27:14.900]  英文說
[00:27:14.900 --> 00:27:16.900]  Good for you, happy birthday
[00:27:16.900 --> 00:27:18.900]  Happy birthday to you
[00:27:18.900 --> 00:27:20.900]  想著就算了
[00:27:20.900 --> 00:27:22.900]  然後他跟著說
[00:27:22.900 --> 00:27:24.900]  用中文寫
[00:27:24.900 --> 00:27:26.900]  年紀大了
[00:27:26.900 --> 00:27:28.900]  不過要行得 食得 講得
[00:27:28.900 --> 00:27:30.900]  什麼都得 先至得
[00:27:30.900 --> 00:27:32.900]  我又想了想都對
[00:27:32.900 --> 00:27:34.900]  我覺得不錯
[00:27:34.900 --> 00:27:36.900]  我又回了一個WhatsApp給他
[00:27:36.900 --> 00:27:38.900]  其實不應該這樣寫的
[00:27:38.900 --> 00:27:40.900]  人家生日你又不要寫這樣的東西
[00:27:40.900 --> 00:27:42.900]  還要到時到後要死得才行
[00:27:42.900 --> 00:27:44.900]  不要阻住地球轉
[00:27:44.900 --> 00:27:46.900]  他在美國
[00:27:46.900 --> 00:27:48.900]  他就再回了WhatsApp
[00:27:48.900 --> 00:27:50.900]  說得不錯
[00:27:50.900 --> 00:27:52.900]  他說最好睡覺時見面
[00:27:52.900 --> 00:27:54.900]  見主面最好
[00:27:54.900 --> 00:27:56.900]  不用擔心醫療保險
[00:27:56.900 --> 00:27:58.900]  兄弟姐妹
[00:27:58.900 --> 00:28:00.900]  我們是不是到時到後
[00:28:00.900 --> 00:28:02.900]  可以好像西面
[00:28:02.900 --> 00:28:04.900]  因為我
[00:28:04.900 --> 00:28:06.900]  見到數常盼望已熄滅的安慰者終於來到
[00:28:06.900 --> 00:28:08.900]  我們有沒有這個肯定
[00:28:08.900 --> 00:28:10.900]  如果你未信主的時候
[00:28:10.900 --> 00:28:12.900]  你有沒有這個肯定
[00:28:12.900 --> 00:28:14.900]  是不是知道
[00:28:14.900 --> 00:28:16.900]  以色列的安慰者已經可以
[00:28:16.900 --> 00:28:18.900]  在你的心裏居住
[00:28:18.900 --> 00:28:20.900]  當然已經信了主
[00:28:20.900 --> 00:28:22.900]  我們更加有一個肯定
[00:28:22.900 --> 00:28:24.900]  不單止肯定
[00:28:24.900 --> 00:28:26.900]  甚至有一個肯定
[00:28:26.900 --> 00:28:28.900]  將來
[00:28:28.900 --> 00:28:30.900]  見到我們
[00:28:30.900 --> 00:28:32.900]  很想見
[00:28:32.900 --> 00:28:34.900]  離開我們先行一步的
[00:28:34.900 --> 00:28:36.900]  我們的家人
[00:28:36.900 --> 00:28:38.900]  甚至我們的至親
[00:28:38.900 --> 00:28:40.900]  求神幫助我們
[00:28:40.900 --> 00:28:42.900]  求神幫助我們
[00:28:42.900 --> 00:28:44.900]  最後
[00:28:44.900 --> 00:28:46.900]  正如我剛才說
[00:28:46.900 --> 00:28:48.900]  很特別
[00:28:48.900 --> 00:28:50.900]  路加寫女士的描寫
[00:28:50.900 --> 00:28:52.900]  是比較細緻的
[00:28:52.900 --> 00:28:54.900]  他寫阿娜的時候
[00:28:54.900 --> 00:28:56.900]  他怎樣寫呢
[00:28:56.900 --> 00:28:58.900]  他有女仙之名叫阿娜氏
[00:28:58.900 --> 00:29:00.900]  阿切之派法內利的女兒
[00:29:00.900 --> 00:29:02.900]  沒問題
[00:29:02.900 --> 00:29:04.900]  年紀已經老邁
[00:29:04.900 --> 00:29:06.900]  剛才那個聖誕老人
[00:29:06.900 --> 00:29:08.900]  這個聖誕老女
[00:29:08.900 --> 00:29:10.900]  年紀老邁
[00:29:10.900 --> 00:29:12.900]  同女出嫁的時候
[00:29:12.900 --> 00:29:14.900]  和丈夫住了七年
[00:29:14.900 --> 00:29:16.900]  寡居了
[00:29:16.900 --> 00:29:18.900]  現在已經84歲
[00:29:18.900 --> 00:29:20.900]  西面沒有寫
[00:29:20.900 --> 00:29:22.900]  西面多少歲
[00:29:22.900 --> 00:29:24.900]  女人要寫多少歲
[00:29:24.900 --> 00:29:26.900]  犯制禁
[00:29:26.900 --> 00:29:28.900]  路加是醫生
[00:29:28.900 --> 00:29:30.900]  可能他特別關心
[00:29:30.900 --> 00:29:32.900]  寡居已經84歲
[00:29:32.900 --> 00:29:34.900]  如果他20歲出嫁
[00:29:34.900 --> 00:29:36.900]  其實對當時的女士來說
[00:29:36.900 --> 00:29:38.900]  年紀大出嫁
[00:29:38.900 --> 00:29:40.900]  七年
[00:29:40.900 --> 00:29:42.900]  27歲
[00:29:42.900 --> 00:29:44.900]  死老公
[00:29:44.900 --> 00:29:46.900]  84歲減27
[00:29:46.900 --> 00:29:48.900]  57年寡居
[00:29:48.900 --> 00:29:50.900]  寡居的時候
[00:29:50.900 --> 00:29:52.900]  並不離開
[00:29:52.900 --> 00:29:54.900]  聖殿禁食祈求
[00:29:54.900 --> 00:29:56.900]  晝夜侍奉神
[00:29:56.900 --> 00:29:58.900]  正當那時他進前來
[00:29:58.900 --> 00:30:00.900]  稱謝神將孩子的事都一切
[00:30:00.900 --> 00:30:02.900]  盼望耶路撒冷德
[00:30:02.900 --> 00:30:04.900]  救贖的人講說
[00:30:04.900 --> 00:30:06.900]  似乎他唯一的目的
[00:30:06.900 --> 00:30:08.900]  雖然丈夫已經不在
[00:30:08.900 --> 00:30:10.900]  最低限度
[00:30:10.900 --> 00:30:12.900]  五十多年都沒有丈夫
[00:30:12.900 --> 00:30:14.900]  但他只有一個目的
[00:30:14.900 --> 00:30:16.900]  就是將救贖
[00:30:16.900 --> 00:30:18.900]  現在新的
[00:30:18.900 --> 00:30:20.900]  第一個聖誕節
[00:30:20.900 --> 00:30:22.900]  對他來說
[00:30:22.900 --> 00:30:24.900]  就是將他的救贖傳揚得
[00:30:24.900 --> 00:30:26.900]  最完全
[00:30:26.900 --> 00:30:28.900]  最積極的時候
[00:30:28.900 --> 00:30:30.900]  弟兄姊妹
[00:30:30.900 --> 00:30:32.900]  這個聖誕節
[00:30:32.900 --> 00:30:34.900]  傳揚
[00:30:34.900 --> 00:30:36.900]  幾個星期前
[00:30:36.900 --> 00:30:38.900]  一個星期二晚
[00:30:38.900 --> 00:30:40.900]  有人約我去對面吃晚飯
[00:30:40.900 --> 00:30:42.900]  不告訴你去哪裏吃
[00:30:42.900 --> 00:30:44.900]  讓你以為
[00:30:44.900 --> 00:30:46.900]  好像很便宜
[00:30:46.900 --> 00:30:48.900]  我們聊聊天
[00:30:48.900 --> 00:30:50.900]  突然有一對夫婦
[00:30:50.900 --> 00:30:52.900]  走進來
[00:30:52.900 --> 00:30:54.900]  說出名字都不怕
[00:30:54.900 --> 00:30:56.900]  以前他們都會回來我們教會
[00:30:56.900 --> 00:30:58.900]  現在去了弟弟的教會
[00:30:58.900 --> 00:31:00.900]  就是Margaret
[00:31:00.900 --> 00:31:02.900]  梁太的女兒
[00:31:02.900 --> 00:31:06.900]  梁國雄牧師的姐姐
[00:31:06.900 --> 00:31:08.900]  她和她的丈夫進來
[00:31:08.900 --> 00:31:10.900]  我一見到她的時候
[00:31:10.900 --> 00:31:12.900]  叫她過來坐
[00:31:12.900 --> 00:31:14.900]  我就和Margaret這樣說
[00:31:14.900 --> 00:31:16.900]  Margaret很久沒見你
[00:31:16.900 --> 00:31:18.900]  你去哪裏了
[00:31:18.900 --> 00:31:20.900]  然後我跟著
[00:31:20.900 --> 00:31:22.900]  梁太過世的時候
[00:31:22.900 --> 00:31:24.900]  梁太是我們教會
[00:31:24.900 --> 00:31:26.900]  一個老人家
[00:31:26.900 --> 00:31:28.900]  好像今年過世
[00:31:28.900 --> 00:31:30.900]  梁太過世的時候
[00:31:30.900 --> 00:31:32.900]  我在香港沒有機會
[00:31:32.900 --> 00:31:34.900]  參與她的喪禮
[00:31:34.900 --> 00:31:36.900]  梁太那時候
[00:31:36.900 --> 00:31:38.900]  都經常為我祈禱
[00:31:38.900 --> 00:31:40.900]  我都有點想念她
[00:31:40.900 --> 00:31:42.900]  你猜她怎麼說
[00:31:42.900 --> 00:31:44.900]  她說陳牧師
[00:31:44.900 --> 00:31:46.900]  是的
[00:31:46.900 --> 00:31:48.900]  媽媽過世的時候
[00:31:48.900 --> 00:31:50.900]  最後的說話
[00:31:50.900 --> 00:31:52.900]  你知不知道她說什麼
[00:31:52.900 --> 00:31:54.900]  最想念的就是
[00:31:54.900 --> 00:31:56.900]  指著她的丈夫
[00:31:56.900 --> 00:31:58.900]  最想念的就是她
[00:31:58.900 --> 00:32:00.900]  所有人都相信主
[00:32:00.900 --> 00:32:02.900]  只有她沒有相信主
[00:32:02.900 --> 00:32:04.900]  我立即起來走過去
[00:32:04.900 --> 00:32:06.900]  我說是誰
[00:32:06.900 --> 00:32:08.900]  媽媽說
[00:32:08.900 --> 00:32:10.900]  現在她願意跟我去
[00:32:10.900 --> 00:32:12.900]  福音樂團
[00:32:12.900 --> 00:32:14.900]  有時甚至一起去
[00:32:14.900 --> 00:32:16.900]  一起參與
[00:32:16.900 --> 00:32:18.900]  我說是感恩
[00:32:18.900 --> 00:32:20.900]  弟兄姊妹
[00:32:20.900 --> 00:32:22.900]  在你年紀大的時候
[00:32:22.900 --> 00:32:24.900]  你是不是像阿娜
[00:32:24.900 --> 00:32:26.900]  記掛的
[00:32:26.900 --> 00:32:28.900]  都是別人的舊屬
[00:32:28.900 --> 00:32:30.900]  今年的聖誕節
[00:32:30.900 --> 00:32:32.900]  有什麼新意呢
[00:32:32.900 --> 00:32:34.900]  我們低頭祈禱
[00:32:34.900 --> 00:32:36.900]  七夕天父在你面前
[00:32:36.900 --> 00:32:38.900]  很感謝你
[00:32:38.900 --> 00:32:40.900]  讓我們在聖誕節繼續思想
[00:32:40.900 --> 00:32:42.900]  第一個聖誕的意義
[00:32:42.900 --> 00:32:44.900]  求你繼續帶領我們
[00:32:44.900 --> 00:32:46.900]  祈禱奉主耶穌基督的聖名
[00:32:46.900 --> 00:32:48.900]  阿們
[00:32:48.900 --> 00:32:50.900]  阿們
[00:32:50.900 --> 00:32:52.900]  阿們
[00:32:52.900 --> 00:32:54.900]  阿們
[00:32:54.900 --> 00:32:56.900]  阿們
[00:32:56.900 --> 00:32:58.900]  阿們
[00:32:58.900 --> 00:33:00.900]  阿們
[00:33:00.900 --> 00:33:03.900]  (字幕由 Amara.org 社群提供)

