
[00:00:00.000 --> 00:00:04.320]  多謝 各位早安 聖誕快樂
[00:20:03.240 --> 00:20:05.920]  我是這樣的了 我不會改變
[00:20:05.920 --> 00:20:07.840]  或者我所預見的問題
[00:20:07.840 --> 00:20:13.640]  是大到好像上帝不見了那樣
[00:20:13.640 --> 00:20:22.640]  最後我想用一個例子來結束今天的講道
[00:20:22.640 --> 00:20:26.320]  當我翻查這些資料的時候
[00:20:26.320 --> 00:20:28.480]  我有些驚訝的
[00:20:28.480 --> 00:20:31.280]  有些驚訝的這個例子
[00:20:31.280 --> 00:20:34.720]  這個例子是發生在第一次世界大戰
[00:20:34.720 --> 00:20:37.160]  我不知道大家有沒有聽過這個故事
[00:20:37.160 --> 00:20:40.960]  在1914年的時間
[00:20:40.960 --> 00:20:47.760]  當聯軍 英國和法國聯軍
[00:20:47.760 --> 00:20:55.240]  去到奧地利和德國展開一場生死戰的時候
[00:20:55.240 --> 00:20:59.360]  就發生了一個這樣的故事
[00:20:59.360 --> 00:21:01.400]  他們去到奧地利的時間
[00:21:01.400 --> 00:21:06.160]  英國和法國的部隊和德國的軍隊打成平手
[00:21:06.160 --> 00:21:08.680]  大家進行了拉鋸戰
[00:21:08.680 --> 00:21:11.800]  結果雙方就估計這場戰爭
[00:21:11.800 --> 00:21:14.400]  是需要很長的時間才結束
[00:21:14.400 --> 00:21:17.520]  雙方就分別來到葛濠
[00:21:17.520 --> 00:21:20.360]  第一次世界大戰當然現在沒有那麼先進
[00:21:20.360 --> 00:21:23.320]  都是在葛濠準備一場長期的作戰
[00:21:23.320 --> 00:21:26.440]  由當時九月一直拉鋸戰
[00:21:26.440 --> 00:21:30.040]  一直到十二月 近聖誕節的時候
[00:21:30.040 --> 00:21:31.840]  在這個時間裡面
[00:21:31.840 --> 00:21:34.760]  他們時有戰爭 時有戰火來往
[00:21:34.760 --> 00:21:37.360]  所以很多人都傷亡在戰地那裡
[00:21:37.360 --> 00:21:39.800]  那裡叫做No Man's Zone
[00:21:39.800 --> 00:21:43.240]  那裡是人被打死了
[00:21:43.240 --> 00:21:44.760]  但是你不可以收他 不可以收他
[00:21:44.760 --> 00:21:47.240]  因為到處都有戰爭 有軍隊在那裡
[00:21:47.240 --> 00:21:50.640]  所以就在這樣的環境之下
[00:21:50.640 --> 00:21:53.600]  誰不知到聖誕節的時候
[00:21:53.600 --> 00:21:57.000]  在英國這邊有人突發奇想
[00:21:57.000 --> 00:21:59.600]  就說快要過聖誕了 我們沒得回家
[00:21:59.600 --> 00:22:02.520]  就寫了一張大大的字牌
[00:22:02.520 --> 00:22:06.480]  就舉在戰壕上面 向對方德國軍隊示意
[00:22:06.480 --> 00:22:10.320]  就是Merry Christmas 祝他們聖誕快樂
[00:22:10.320 --> 00:22:13.200]  當對方見到的時候 過了沒多久之後
[00:22:13.200 --> 00:22:15.320]  對方開始又弄一個牌過來
[00:22:15.320 --> 00:22:18.320]  又祝福他們聖誕快樂
[00:22:18.320 --> 00:22:22.400]  沒多久之後 英國就開始唱他們的聖誕歌
[00:22:22.400 --> 00:22:25.720]  唱平安夜 唱聖詩
[00:22:25.720 --> 00:22:30.880]  然後換來對方又是唱聖誕詩
[00:22:30.880 --> 00:22:33.520]  聖誕詩很多是由奧地利、德國開始的
[00:22:33.520 --> 00:22:36.440]  然後才慢慢回到英國 去了英國的地方
[00:22:36.440 --> 00:22:38.200]  所以他們更加熟悉
[00:22:38.200 --> 00:22:41.880]  結果大家慢慢氣氛改變了
[00:22:41.880 --> 00:22:44.040]  甚至有人開始爬出戰壕
[00:22:44.040 --> 00:22:47.200]  去到對方的軍營和對方握手
[00:22:47.200 --> 00:22:52.560]  我和你說這個是真實的 不是一個故事 是真實的
[00:22:52.560 --> 00:22:54.920]  最後大家知不知道是怎麼樣的呢?
[00:22:54.920 --> 00:22:58.960]  在聖誕節那天
[00:22:58.960 --> 00:23:03.440]  他們除了互相交換禮物、交換食物
[00:23:03.440 --> 00:23:05.840]  當然食物在戰爭裡面都很難吃的
[00:23:05.840 --> 00:23:10.760]  然後他們最後在1914年
[00:23:10.760 --> 00:23:13.160]  在這場奧地利的戰爭裡面
[00:23:13.160 --> 00:23:15.760]  聖誕節他們做了什麼呢?
[00:23:15.760 --> 00:23:18.880]  其實應該請我們加南堂的弟兄姐妹參與的
[00:23:18.880 --> 00:23:22.360]  就是打了一場足球比賽
[00:23:22.360 --> 00:23:25.600]  你不信的話可以查一下資料
[00:23:25.600 --> 00:23:27.920]  他們在那裡打了一場足球比賽
[00:23:27.920 --> 00:23:32.920]  這件事不是任何人策劃的一個休戰期
[00:23:32.920 --> 00:23:36.680]  也不是由上頭下令他們這樣做
[00:23:36.680 --> 00:23:40.160]  相反來說 這件事慢慢維持了幾天之後
[00:23:40.160 --> 00:23:44.160]  後來上面的軍官覺得 怎麼可以這樣搞呢?
[00:23:44.160 --> 00:23:46.560]  結果下令他們不准這樣
[00:23:46.560 --> 00:23:50.280]  接著沒幾天又再打仗
[00:23:50.280 --> 00:23:54.440]  但你看到 原來聖誕節
[00:23:54.440 --> 00:23:56.520]  在第一次世界大戰的時間
[00:23:56.520 --> 00:24:00.920]  聖誕的詩歌、一句祝福人的說話
[00:24:00.920 --> 00:24:03.320]  可以帶來這麼大的影響
[00:24:03.320 --> 00:24:07.480]  連戰爭都可以變成和平
[00:24:07.480 --> 00:24:12.160]  靖姐妹 我想鼓勵你們
[00:24:12.160 --> 00:24:16.120]  我不知道你們內心世界有沒有戰爭
[00:24:16.120 --> 00:24:18.680]  你內心世界有沒有平安?
[00:24:18.680 --> 00:24:21.160]  雖然我們信了耶穌 我們信了主
[00:24:21.160 --> 00:24:23.080]  但你內心世界裡面有沒有
[00:24:23.080 --> 00:24:28.200]  因為真的鷹鞋降生而得到平安?
[00:24:28.200 --> 00:24:32.240]  還是你內心裡面有很多的掙扎、很多不滿
[00:24:32.240 --> 00:24:36.240]  很多不平的地方?
[00:24:36.240 --> 00:24:39.360]  我希望你們想起一個「四個名稱」
[00:24:39.360 --> 00:24:44.360]  這「四個名稱」是我們人生的方向
[00:24:44.360 --> 00:24:45.880]  奇妙的策士
[00:24:45.880 --> 00:24:51.400]  請你記得 你要用神的方法去解決你的難題
[00:24:51.400 --> 00:24:55.680]  絕對不能接受不是神的方法去處理人生的問題
[00:24:55.680 --> 00:24:58.400]  這個才是以耶穌基督為主
[00:24:58.400 --> 00:25:00.280]  太多人以為他自己信耶穌
[00:25:00.280 --> 00:25:02.400]  以為回到教會就是信耶穌
[00:25:02.400 --> 00:25:07.960]  但實際上他都是用自己的方法去處理人生的問題
[00:25:07.960 --> 00:25:13.120]  這樣和不信的人基本上沒有分別
[00:25:13.120 --> 00:25:15.320]  在無意中我看到一份報紙
[00:25:15.320 --> 00:25:19.560]  我很難過 我難過了一整天 很難過
[00:25:19.560 --> 00:25:24.680]  一個應該是我以前的學生 實流的學生
[00:25:24.680 --> 00:25:27.880]  他在報紙上登了出來
[00:25:27.880 --> 00:25:36.120]  他犯了一個非常嚴重的罪行
[00:25:36.120 --> 00:25:39.560]  他有勇氣去承認 不過可能為時已晚
[00:25:39.560 --> 00:25:44.160]  犯了一個非常嚴厲的罪行 一個牧師
[00:25:44.160 --> 00:25:47.200]  我在想 就算牧師又怎麼樣呢?
[00:25:47.200 --> 00:25:51.400]  何時我們不用神的方法?
[00:25:51.400 --> 00:25:53.720]  何時我們失去人生的方向?
[00:25:53.720 --> 00:25:55.960]  我們太容易遷就我們的感受
[00:25:55.960 --> 00:25:58.520]  太容易遷就我們覺得怎麼樣
[00:25:58.520 --> 00:26:01.520]  太容易遷就環境告訴我們怎麼樣
[00:26:01.520 --> 00:26:03.720]  然後在環境裡面說我沒得選擇了
[00:26:03.720 --> 00:26:09.000]  是要這樣做的
[00:26:09.000 --> 00:26:09.880]  我和很多大型節目說
[00:26:09.880 --> 00:26:12.760]  你不是沒得選擇 你很多可以選擇
[00:26:12.760 --> 00:26:15.000]  不過你已經選擇了抵擋神的方法
[00:26:15.000 --> 00:26:18.720]  所以引至到現在這個地步
[00:26:18.720 --> 00:26:23.480]  奇妙測試告訴我們 神的方法是怎麼樣
[00:26:23.480 --> 00:26:27.120]  但是接著要全能的神
[00:26:27.120 --> 00:26:29.280]  你要靠神的力量才能達成目標
[00:26:29.280 --> 00:26:31.920]  沒有人能夠定了基督徒目標之後
[00:26:31.920 --> 00:26:35.080]  靠自己去完成的 沒有一個人可以這樣做
[00:26:35.080 --> 00:26:37.920]  何時我們離開上帝
[00:26:37.920 --> 00:26:42.840]  我們不和祂親近 就是我們結島的時間
[00:26:42.840 --> 00:26:46.680]  我做基督徒三十多年 我可以再說一次
[00:26:46.680 --> 00:26:50.720]  是很靈驗的 何時你離開上帝
[00:26:50.720 --> 00:26:55.960]  何時你驕傲 何時你不肯親近神
[00:26:55.960 --> 00:26:58.160]  你一定會跌倒
[00:26:58.160 --> 00:27:02.800]  你昨天多成功都好 你今天都會跌倒
[00:27:02.800 --> 00:27:07.480]  然後 祂永在的父
[00:27:07.480 --> 00:27:09.360]  我們都會軟弱的
[00:27:09.360 --> 00:27:11.680]  你和我一樣都會軟弱
[00:27:11.680 --> 00:27:15.840]  但是父親就像浪子的承容的父親一樣
[00:27:15.840 --> 00:27:17.760]  他一直在等我們
[00:27:17.760 --> 00:27:23.480]  他永不變 永遠長存的父親
[00:27:23.480 --> 00:27:27.240]  他在等我們回去
[00:27:27.240 --> 00:27:31.240]  你何必走自己的路呢?
[00:27:31.240 --> 00:27:34.480]  最後帶給我們是「和平」
[00:27:34.480 --> 00:27:38.360]  是一個真正的和平
[00:27:38.360 --> 00:27:40.520]  不是世界開給的
[00:27:40.520 --> 00:27:42.760]  主耶穌曾經說過 這個世界上有苦難
[00:27:42.760 --> 00:27:44.280]  不過祂說你可以放心
[00:27:44.280 --> 00:27:45.880]  因為我已經誓言過世界
[00:27:45.880 --> 00:27:48.520]  我所給你的是真正的平安
[00:27:48.520 --> 00:27:52.160]  是世人不能夠奪去
[00:27:52.160 --> 00:27:54.440]  我們有沒有拿這個鷹俠而來的
[00:27:54.440 --> 00:27:58.880]  英雄的豐盛的生命呢?
[00:27:58.880 --> 00:28:00.640]  在我們當中的新朋友
[00:28:00.640 --> 00:28:03.440]  或者可能你剛剛接觸這個信約
[00:28:03.440 --> 00:28:04.960]  我很想鼓勵你
[00:28:04.960 --> 00:28:07.640]  如果這番話對姜濤說
[00:28:07.640 --> 00:28:10.320]  我相信更加適合和你說
[00:28:10.320 --> 00:28:13.960]  如果你今天開始來到教會當中
[00:28:13.960 --> 00:28:16.600]  或者離開上帝很多年的時間
[00:28:16.600 --> 00:28:18.240]  我希望你想一下
[00:28:18.240 --> 00:28:21.720]  會不會你人生就好像黑暗
[00:28:21.720 --> 00:28:24.640]  住在這個死刃之地
[00:28:24.640 --> 00:28:27.320]  被藐視、被壓制
[00:28:27.320 --> 00:28:31.960]  和在一個你覺得非常不安全的環境裏
[00:28:31.960 --> 00:28:35.360]  聖誕節 聖嬰降生
[00:28:35.360 --> 00:28:36.680]  如果你接受它
[00:28:36.680 --> 00:28:38.560]  你會得到這個嬰許
[00:28:38.560 --> 00:28:42.840]  外面、內面、裏面
[00:28:42.840 --> 00:28:45.720]  都會因為聖嬰耶穌基督
[00:28:45.720 --> 00:28:49.280]  而重新見到光明
[00:28:49.280 --> 00:28:50.880]  願大家在這個時間裏面
[00:28:50.880 --> 00:28:52.880]  我希望你聖誕節可能都很忙
[00:28:52.880 --> 00:28:55.240]  一會兒可能你都有其他活動
[00:28:55.240 --> 00:28:56.800]  有些團友更厲害
[00:28:56.800 --> 00:28:57.800]  昨天弄到這麼晚
[00:28:57.800 --> 00:28:58.760]  今天還去營地
[00:28:58.760 --> 00:28:59.800]  我真是服了他們
[00:28:59.800 --> 00:29:01.400]  年輕人真是厲害
[00:29:01.400 --> 00:29:02.360]  不過我邀請你
[00:29:02.360 --> 00:29:03.440]  這個時間
[00:29:03.440 --> 00:29:05.760]  可不可以給自己一、兩分鐘的時候
[00:29:05.760 --> 00:29:07.960]  你和耶穌說幾句話好嗎?
[00:29:07.960 --> 00:29:09.640]  來到教會裏面
[00:29:09.640 --> 00:29:11.320]  特別是聖誕節的時候
[00:29:11.320 --> 00:29:14.080]  你和這位為我們降生的耶穌基督
[00:29:14.080 --> 00:29:15.480]  你和他在心靈裏面
[00:29:15.480 --> 00:29:16.920]  有真誠的對話
[00:29:16.920 --> 00:29:18.520]  請你先來到默土
[00:29:18.520 --> 00:29:19.920]  然後為大家來做祈禱
[00:29:19.920 --> 00:29:22.560]  請大家先來祈禱
[00:29:22.560 --> 00:29:24.960]  主耶穌我們再次多謝你
[00:29:24.960 --> 00:29:27.560]  多謝你為我們而生
[00:29:27.560 --> 00:29:33.120]  多謝你在我們不是做得很好
[00:29:33.120 --> 00:29:35.760]  在我們不是很光明的時間
[00:29:35.760 --> 00:29:37.240]  照正經所說
[00:29:37.240 --> 00:29:39.560]  當我們還作罪人的時候
[00:29:39.560 --> 00:29:41.120]  你就為我們而生
[00:29:41.120 --> 00:29:42.520]  為我們而死
[00:29:42.520 --> 00:29:44.200]  我們很多謝主
[00:29:44.200 --> 00:29:48.840]  但願我們今天願意投靠你
[00:29:48.840 --> 00:29:51.640]  請你再次做我們主的時候
[00:29:51.640 --> 00:29:53.640]  求你住在我們心中
[00:29:53.640 --> 00:29:58.640]  幫助我們領受你救恩全部豐盛的應許
[00:29:58.640 --> 00:30:00.480]  叫我們過一個和平
[00:30:00.480 --> 00:30:02.280]  榮耀你的人生
[00:30:02.280 --> 00:30:05.520]  剛才弟兄姊妹在你面前默默的禱告
[00:30:05.520 --> 00:30:06.680]  求你垂聽
[00:30:06.680 --> 00:30:08.680]  奉耶穌基督的聖名祈禱
[00:30:08.680 --> 00:30:09.680]  阿們
[00:30:09.680 --> 00:30:11.680]  請你看最後一張投影片
[00:30:11.680 --> 00:30:14.880]  剛才說到1914年這場戰爭
[00:30:14.880 --> 00:30:18.880]  最近有人在這個地方樹立了十字架
[00:30:18.880 --> 00:30:21.680]  表明在1914年
[00:30:21.680 --> 00:30:26.880]  在這個如法性的休戰期裏面
[00:30:26.880 --> 00:30:30.680]  紀念聖嬰降生帶來和平這件事情
[00:30:30.680 --> 00:30:34.480]  我希望上帝自己的應許
[00:30:34.480 --> 00:30:36.480]  不單止在這場戰爭上見到
[00:30:36.480 --> 00:30:39.480]  還在我們每一個人的生命當中見到
[00:30:39.480 --> 00:30:41.480]  多謝各位主席
[00:30:41.480 --> 00:30:44.480]  (字幕由 Amara.org 社群提供)

