
[00:00:00.000 --> 00:00:05.220]  我相信神在這四十七年裏面用這個聚會來造就很多的人
[00:22:20.280 --> 00:22:21.280]  有沒有?
[00:22:21.280 --> 00:22:23.280]  多大都要
[00:22:23.280 --> 00:22:25.280]  過去看不單是過去看
[00:22:25.280 --> 00:22:26.280]  還要什麼呢?
[00:22:26.280 --> 00:22:29.280]  還要自拍留念
[00:22:29.280 --> 00:22:31.280]  然後拿個自拍
[00:22:31.280 --> 00:22:33.280]  然後放在Facebook
[00:22:33.280 --> 00:22:37.280]  你看我遇到奇景
[00:22:37.280 --> 00:22:39.280]  千載難逢
[00:22:39.280 --> 00:22:42.280]  和你分享一下
[00:22:42.280 --> 00:22:46.280]  然後神對摩西說什麼呢?
[00:22:46.280 --> 00:22:49.280]  神說摩西,摩西
[00:22:49.280 --> 00:22:52.280]  他說我在這裡
[00:22:52.280 --> 00:22:55.280]  如果你打算去看看
[00:22:55.280 --> 00:22:57.280]  然後出於好奇的話
[00:22:57.280 --> 00:22:59.280]  我告訴大家
[00:22:59.280 --> 00:23:01.280]  鄧姐妹你搞錯了
[00:23:01.280 --> 00:23:03.280]  你搞錯了
[00:23:03.280 --> 00:23:05.280]  如果你要用遊客的心態
[00:23:05.280 --> 00:23:07.280]  來與神會晤
[00:23:07.280 --> 00:23:10.280]  神不喜歡遊客的心態
[00:23:10.280 --> 00:23:13.280]  所以我帶團去以色列的時候
[00:23:13.280 --> 00:23:18.280]  我經常提醒他們不要單單做遊客
[00:23:18.280 --> 00:23:23.280]  你要存在一個朝聖者的心態
[00:23:23.280 --> 00:23:25.280]  然後我們去到那些地方
[00:23:25.280 --> 00:23:28.280]  我們體會到神如何在這些地方
[00:23:28.280 --> 00:23:31.280]  曾經彰顯他的能力
[00:23:31.280 --> 00:23:34.280]  摩西他看經濟被火焚燒的時候
[00:23:34.280 --> 00:23:36.280]  他從來沒有想過
[00:23:36.280 --> 00:23:39.280]  這個地方原來就是神同在
[00:23:39.280 --> 00:23:42.280]  和能力彰顯的地方
[00:23:42.280 --> 00:23:44.280]  鄧姐妹
[00:23:44.280 --> 00:23:46.280]  我們與神會晤
[00:23:46.280 --> 00:23:49.280]  千萬不能有一種
[00:23:49.280 --> 00:23:51.280]  叫做遊客心態
[00:23:51.280 --> 00:23:55.280]  我們要有一種朝聖者的心態
[00:23:55.280 --> 00:23:57.280]  來到神同在的地方
[00:23:57.280 --> 00:24:00.280]  來到神彰顯能力的地方
[00:24:00.280 --> 00:24:02.280]  今天我們來參加這個退休會
[00:24:02.280 --> 00:24:04.280]  我也盼望鄧姐妹
[00:24:04.280 --> 00:24:08.280]  我們有一個朝聖者的心態
[00:24:08.280 --> 00:24:10.280]  你說 哇 萊姆斯
[00:24:10.280 --> 00:24:12.280]  為什麼這麼嚴肅
[00:24:12.280 --> 00:24:16.280]  是 有時候要輕鬆就要輕鬆
[00:24:16.280 --> 00:24:18.280]  但有時候有些情況要嚴肅
[00:24:18.280 --> 00:24:21.280]  我們就應該嚴肅
[00:24:21.280 --> 00:24:22.280]  神怎麼跟他說呢
[00:24:22.280 --> 00:24:25.280]  神說你不要近前來
[00:24:25.280 --> 00:24:29.280]  把你腳上的鞋脫下來
[00:24:29.280 --> 00:24:32.280]  因為你所站的是什麼
[00:24:32.280 --> 00:24:34.280]  是聖地
[00:24:34.280 --> 00:24:36.280]  你所站的是聖地
[00:24:36.280 --> 00:24:42.280]  所以要放下我們俗世的自我
[00:24:42.280 --> 00:24:47.280]  要放下我們不結聚污的自我
[00:24:47.280 --> 00:24:50.280]  摩西現在要來到神的面前
[00:24:50.280 --> 00:24:53.280]  神說你脫下你的鞋子
[00:24:53.280 --> 00:24:55.280]  然後你才走進來
[00:24:55.280 --> 00:24:59.280]  因為你所站的是聖地
[00:24:59.280 --> 00:25:01.280]  當然這個聖地
[00:25:01.280 --> 00:25:03.280]  大家也都明白
[00:25:03.280 --> 00:25:07.280]  摩西來到神的山
[00:25:07.280 --> 00:25:10.280]  不是那個地方有什麼特別
[00:25:10.280 --> 00:25:11.280]  不是
[00:25:11.280 --> 00:25:13.280]  那是因為神與那個地方同在
[00:25:13.280 --> 00:25:15.280]  那個地方才特別
[00:25:15.280 --> 00:25:17.280]  所以今天
[00:25:17.280 --> 00:25:21.280]  我們說我們是聖徒
[00:25:21.280 --> 00:25:23.280]  是因為我們有什麼特別的地方
[00:25:23.280 --> 00:25:27.280]  是因為神透過耶穌基督住在我們的中間
[00:25:27.280 --> 00:25:28.280]  住在我們的心裡面
[00:25:28.280 --> 00:25:31.280]  所以我們成為聖
[00:25:31.280 --> 00:25:33.280]  有神同在的地方
[00:25:33.280 --> 00:25:37.280]  那個地方就是聖地
[00:25:37.280 --> 00:25:39.280]  我曾經去過台灣
[00:25:39.280 --> 00:25:41.280]  在高雄
[00:25:41.280 --> 00:25:45.280]  高雄在聖光神學院教書
[00:25:45.280 --> 00:25:47.280]  而他們星期天安排我們
[00:25:47.280 --> 00:25:50.280]  我在聖光神學院很近的一個地方
[00:25:50.280 --> 00:25:53.280]  叫做火車頭教會
[00:25:53.280 --> 00:25:55.280]  大家如果去高雄
[00:25:55.280 --> 00:25:58.280]  在聖光神學院附近
[00:25:58.280 --> 00:26:01.280]  你可以找到這個火車頭教會
[00:26:01.280 --> 00:26:05.280]  我也是第一次聽到一個特別的教會名稱
[00:26:05.280 --> 00:26:06.280]  叫火車頭
[00:26:06.280 --> 00:26:09.280]  它不單單那個名特別
[00:26:09.280 --> 00:26:13.280]  它連上台的習俗都很特別
[00:26:13.280 --> 00:26:16.280]  我們上台的時候
[00:26:16.280 --> 00:26:20.280]  他們就會跟我們做講員的講
[00:26:20.280 --> 00:26:22.280]  賴慕斯 不好意思
[00:26:22.280 --> 00:26:24.280]  我們有個習慣
[00:26:24.280 --> 00:26:27.280]  上港台要脫鞋子
[00:26:27.280 --> 00:26:29.280]  我有生以來
[00:26:29.280 --> 00:26:31.280]  只此一趟
[00:26:31.280 --> 00:26:35.280]  就是上台是脫鞋子上台
[00:26:35.280 --> 00:26:37.280]  上台脫鞋子
[00:26:37.280 --> 00:26:39.280]  我覺得這個很有意思
[00:26:39.280 --> 00:26:40.280]  是不是
[00:26:40.280 --> 00:26:43.280]  我不是說我們教會穿鞋子上台不好
[00:26:43.280 --> 00:26:45.280]  我不是這個意思
[00:26:45.280 --> 00:26:49.280]  但是他用這個脫鞋子上台
[00:26:49.280 --> 00:26:53.280]  就是說我們這些是全港神話語的人
[00:26:53.280 --> 00:26:57.280]  就要以這個來做我們的象徵
[00:26:57.280 --> 00:26:59.280]  在神的面前提醒自己
[00:26:59.280 --> 00:27:03.280]  我們要成為一個潔淨的器皿
[00:27:03.280 --> 00:27:07.280]  所以摩西他脫了鞋子
[00:27:07.280 --> 00:27:12.280]  然後才可以進到神同在的地方
[00:27:12.280 --> 00:27:16.280]  今天我覺得教會裡面很強調什麼
[00:27:16.280 --> 00:27:20.280]  很強調能人
[00:27:20.280 --> 00:27:22.280]  你如果有能力
[00:27:22.280 --> 00:27:24.280]  你就適逢
[00:27:24.280 --> 00:27:27.280]  教會也沒有能人
[00:27:27.280 --> 00:27:30.280]  希望找到一些肯的人
[00:27:30.280 --> 00:27:34.280]  當然能又肯最好
[00:27:34.280 --> 00:27:38.280]  如果肯而不能
[00:27:38.280 --> 00:27:40.280]  你就訓練他
[00:27:40.280 --> 00:27:42.280]  如果能而不肯
[00:27:42.280 --> 00:27:43.280]  就怎樣
[00:27:43.280 --> 00:27:45.280]  就鼓勵他
[00:27:45.280 --> 00:27:48.280]  如果能又肯
[00:27:48.280 --> 00:27:50.280]  就重用他
[00:27:50.280 --> 00:27:52.280]  但是我發現
[00:27:52.280 --> 00:27:56.280]  如果單單強調能又肯
[00:27:56.280 --> 00:27:58.280]  都還差一點
[00:27:58.280 --> 00:28:01.280]  今天教會裡面要強調第三樣
[00:28:01.280 --> 00:28:04.280]  不單單能又肯
[00:28:04.280 --> 00:28:09.280]  然後也願意成為聖潔合乎主用
[00:28:09.280 --> 00:28:11.280]  要聖
[00:28:11.280 --> 00:28:14.280]  不是說好像聖人一樣
[00:28:14.280 --> 00:28:18.280]  但是說我們要潔淨自己
[00:28:18.280 --> 00:28:21.280]  不能夠帶有一些罪惡
[00:28:21.280 --> 00:28:24.280]  絲毫高舉自己的慾望
[00:28:24.280 --> 00:28:26.280]  去侍奉神
[00:28:26.280 --> 00:28:30.280]  今天我們說到侍奉榮耀的君王
[00:28:30.280 --> 00:28:32.280]  如果要侍奉榮耀的君王
[00:28:32.280 --> 00:28:34.280]  我們要怎樣
[00:28:34.280 --> 00:28:37.280]  我們要按榮耀君王的規矩
[00:28:37.280 --> 00:28:38.280]  去侍奉他
[00:28:38.280 --> 00:28:40.280]  我們要分別為聖的
[00:28:40.280 --> 00:28:42.280]  去與神同工
[00:28:42.280 --> 00:28:44.280]  與神一起
[00:28:44.280 --> 00:28:47.280]  什麼是世俗的鞋
[00:28:47.280 --> 00:28:49.280]  什麼是世俗的鞋
[00:28:49.280 --> 00:28:52.280]  比如帶著熟血氣的目的
[00:28:52.280 --> 00:28:53.280]  去侍奉神
[00:28:53.280 --> 00:28:57.280]  這些鞋就要脫掉
[00:28:57.280 --> 00:29:00.280]  好像摩西他打死埃及人
[00:29:00.280 --> 00:29:01.280]  這個靠血氣
[00:29:01.280 --> 00:29:04.280]  所以他一定要脫掉這種鞋
[00:29:04.280 --> 00:29:05.280]  用世俗的方法
[00:29:05.280 --> 00:29:08.280]  來主導侍奉
[00:29:08.280 --> 00:29:11.280]  我們很多時候在世界
[00:29:11.280 --> 00:29:14.280]  我們會用很多的手段
[00:29:14.280 --> 00:29:16.280]  很多的方法
[00:29:16.280 --> 00:29:17.280]  但是來到教會
[00:29:17.280 --> 00:29:22.280]  我們要充滿恩典有真理
[00:29:22.280 --> 00:29:27.280]  全著爭權奪利的態度
[00:29:27.280 --> 00:29:31.280]  以為爬上侍奉成功的樓梯
[00:29:31.280 --> 00:29:33.280]  就可以呼風喚雨
[00:29:33.280 --> 00:29:37.280]  這些全部都是俗世的事
[00:29:37.280 --> 00:29:39.280]  我們要放下
[00:29:39.280 --> 00:29:41.280]  然後最後
[00:29:41.280 --> 00:29:44.280]  我稱這個叫正本清元
[00:29:44.280 --> 00:29:47.280]  就是說我們要侍奉神
[00:29:47.280 --> 00:29:49.280]  我們要有照命感
[00:29:49.280 --> 00:29:52.280]  我們要知道神是哪一位才行
[00:29:52.280 --> 00:29:56.280]  我們要知道我們身在什麼地方
[00:29:56.280 --> 00:29:58.280]  我們在神的計劃裏面
[00:29:58.280 --> 00:30:00.280]  我們現在扮演一個什麼角色
[00:30:00.280 --> 00:30:03.280]  所以神在這裏對摩西說
[00:30:03.280 --> 00:30:04.280]  第六節他說
[00:30:04.280 --> 00:30:06.280]  我是你父親的神
[00:30:06.280 --> 00:30:07.280]  是阿巴拉罕的神
[00:30:07.280 --> 00:30:08.280]  以撒的神
[00:30:08.280 --> 00:30:09.280]  雅各的神
[00:30:09.280 --> 00:30:11.280]  摩西他就蒙上臉
[00:30:11.280 --> 00:30:15.280]  因為他怕見神
[00:30:15.280 --> 00:30:18.280]  為什麼要呼召摩西的時候
[00:30:18.280 --> 00:30:20.280]  要提這個東西
[00:30:20.280 --> 00:30:22.280]  就是神是阿巴拉罕的神
[00:30:22.280 --> 00:30:23.280]  以撒的神
[00:30:23.280 --> 00:30:24.280]  雅各的神
[00:30:24.280 --> 00:30:26.280]  為什麼要提這個東西
[00:30:26.280 --> 00:30:29.280]  神是摩西的神就可以
[00:30:29.280 --> 00:30:31.280]  為什麼要提這麼多
[00:30:31.280 --> 00:30:33.280]  在這裏我們看回到一件事
[00:30:33.280 --> 00:30:36.280]  神是阿巴拉罕以撒雅各的神
[00:30:36.280 --> 00:30:37.280]  就是說神是什麼呢
[00:30:37.280 --> 00:30:41.280]  神他是一位納約的神
[00:30:41.280 --> 00:30:42.280]  他是一位信實的神
[00:30:42.280 --> 00:30:44.280]  他和阿巴拉罕納約
[00:30:44.280 --> 00:30:48.280]  而這個約一直持續下去
[00:30:48.280 --> 00:30:50.280]  對以色列人每一個時代
[00:30:50.280 --> 00:30:51.280]  都有他的特色
[00:30:51.280 --> 00:30:55.280]  都有他的重要的所在
[00:30:55.280 --> 00:30:57.280]  強調耶和華神
[00:30:57.280 --> 00:31:02.280]  是以契約的方式來顯現
[00:31:02.280 --> 00:31:04.280]  以契約的方式
[00:31:04.280 --> 00:31:08.280]  來和以色列人建立這種關係
[00:31:08.280 --> 00:31:09.280]  這裏也被人看見
[00:31:09.280 --> 00:31:11.280]  神其實是活人的神
[00:31:11.280 --> 00:31:14.280]  不是死人的神
[00:31:14.280 --> 00:31:15.280]  你說阿巴拉罕以撒雅各
[00:31:15.280 --> 00:31:17.280]  不是死了嗎
[00:31:17.280 --> 00:31:19.280]  如果神是他們的神
[00:31:19.280 --> 00:31:22.280]  就是證明神是活人的神
[00:31:22.280 --> 00:31:25.280]  他們仍然是存活
[00:31:25.280 --> 00:31:28.280]  他們沒有死
[00:31:28.280 --> 00:31:33.280]  他們的生命是在神的裏面
[00:31:33.280 --> 00:31:35.280]  我們需要一個什麼呢
[00:31:35.280 --> 00:31:37.280]  我們需要一個照命感
[00:31:37.280 --> 00:31:40.280]  這個照命感就是
[00:31:40.280 --> 00:31:42.280]  你要知道你所做的事
[00:31:42.280 --> 00:31:44.280]  是從神那裏來的
[00:31:44.280 --> 00:31:47.280]  你今天你侍奉
[00:31:47.280 --> 00:31:50.280]  你知不知道你的侍奉
[00:31:50.280 --> 00:31:53.280]  是從神那裏來到託付的呢
[00:31:53.280 --> 00:31:55.280]  今天你在世界上做工
[00:31:55.280 --> 00:31:58.280]  你有沒有一種照命感
[00:31:58.280 --> 00:32:02.280]  就是神安排你在世界的工作崗位上
[00:32:02.280 --> 00:32:04.280]  那個目的是什麼呢
[00:32:04.280 --> 00:32:06.280]  就是要在這個崗位上
[00:32:06.280 --> 00:32:09.280]  你去發揮你基督徒的見證
[00:32:09.280 --> 00:32:12.280]  提到照命這個詞
[00:32:12.280 --> 00:32:14.280]  呼召這個詞
[00:32:14.280 --> 00:32:18.280]  其實聖經裏面呼召有四個不同的意思
[00:32:18.280 --> 00:32:20.280]  第一個我們知道的
[00:32:20.280 --> 00:32:23.280]  叫蒙召歸天
[00:32:23.280 --> 00:32:25.280]  這個有幾可怕的
[00:32:25.280 --> 00:32:28.280]  所以蒙主寵召
[00:32:28.280 --> 00:32:31.280]  就是神叫你翻天家
[00:32:31.280 --> 00:32:33.280]  所以有時聽到這個蒙召的意思
[00:32:33.280 --> 00:32:35.280]  大家都不太想
[00:32:35.280 --> 00:32:38.280]  第二個可能有些人都很害怕
[00:32:38.280 --> 00:32:41.280]  就是蒙召傳道
[00:32:41.280 --> 00:32:43.280]  或者說一做了傳道之後
[00:32:43.280 --> 00:32:45.280]  神就派你去非洲
[00:32:45.280 --> 00:32:48.280]  你就很大的排斥
[00:32:48.280 --> 00:32:53.280]  我覺得是不需要有這些心態
[00:32:53.280 --> 00:32:56.280]  如果我們離開世界
[00:32:56.280 --> 00:32:59.280]  就是與主同在很多無比
[00:32:59.280 --> 00:33:01.280]  我們被召回神那裏
[00:33:01.280 --> 00:33:03.280]  是不是一件很多無比的事呢
[00:33:03.280 --> 00:33:05.280]  是不是
[00:33:05.280 --> 00:33:08.280]  今天下午我和開會禮的時候
[00:33:08.280 --> 00:33:11.280]  和那些弟兄姊妹約發三章
[00:33:11.280 --> 00:33:12.280]  如果我問問題
[00:33:12.280 --> 00:33:14.280]  他們就要有些回應
[00:33:14.280 --> 00:33:15.280]  是不是
[00:33:15.280 --> 00:33:17.280]  你們今天下午在那裏
[00:33:17.280 --> 00:33:19.280]  他們約發三章
[00:33:19.280 --> 00:33:21.280]  但是很多人都沒有在裏
[00:33:21.280 --> 00:33:24.280]  你們沒有簽名
[00:33:24.280 --> 00:33:27.280]  這個約章上面沒有簽名
[00:33:27.280 --> 00:33:30.280]  我現在都想問一下大家
[00:33:30.280 --> 00:33:33.280]  如果我講到要你們回應
[00:33:33.280 --> 00:33:36.280]  你們同不同意用簡單的方式
[00:33:36.280 --> 00:33:39.280]  來回應一下我問的問題
[00:33:39.280 --> 00:33:40.280]  好不好
[00:33:40.280 --> 00:33:41.280]  好
[00:33:41.280 --> 00:33:42.280]  大家講了
[00:33:42.280 --> 00:33:45.280]  不是講了就算了
[00:33:45.280 --> 00:33:47.280]  講了就是
[00:33:47.280 --> 00:33:50.280]  我希望大家有些回應
[00:33:50.280 --> 00:33:52.280]  因為你都知道
[00:33:52.280 --> 00:33:55.280]  晚上你們很多時候做了一整天的工作
[00:33:55.280 --> 00:33:59.280]  來到這裏不是省睡的地方
[00:33:59.280 --> 00:34:03.280]  來到這裏要有些提醒
[00:34:03.280 --> 00:34:07.280]  當我們神的話語提醒我們的時候
[00:34:07.280 --> 00:34:09.280]  我們要有回應
[00:34:09.280 --> 00:34:12.280]  除了上面兩個說法
[00:34:12.280 --> 00:34:15.280]  蒙召歸天
[00:34:15.280 --> 00:34:17.280]  蒙召傳道
[00:34:17.280 --> 00:34:20.280]  還有另外兩個說法
[00:34:20.280 --> 00:34:23.280]  第三個說法就是
[00:34:23.280 --> 00:34:25.280]  蒙召信主
[00:34:25.280 --> 00:34:28.280]  大家知道我們信耶穌都是蒙召
[00:34:28.280 --> 00:34:30.280]  你要先信主
[00:34:30.280 --> 00:34:32.280]  同蒙天照的弟兄
[00:34:32.280 --> 00:34:36.280]  我們見蒙召就要與蒙召的恩相稱
[00:34:36.280 --> 00:34:38.280]  以《佛所書》第四章講
[00:34:38.280 --> 00:34:41.280]  第四個說法
[00:34:41.280 --> 00:34:43.280]  這個比較少人用
[00:34:43.280 --> 00:34:47.280]  就是蒙召做一件事
[00:34:47.280 --> 00:34:51.280]  這個其實在聖經裏面
[00:34:51.280 --> 00:34:54.280]  也有很清楚給我們看見
[00:34:54.280 --> 00:34:58.280]  阿巴罕他蒙主的夫召
[00:34:58.280 --> 00:35:00.280]  他出吾爾
[00:35:00.280 --> 00:35:04.280]  他離開吾爾其實是神帶領他的
[00:35:04.280 --> 00:35:07.280]  即是說他離開吾爾這件事
[00:35:07.280 --> 00:35:11.280]  是在神的召命之下去做的
[00:35:11.280 --> 00:35:14.280]  當你要去一個特別的地方
[00:35:14.280 --> 00:35:21.280]  譬如保羅他聽到馬其頓的呼聲
[00:35:21.280 --> 00:35:23.280]  這個其實是一種蒙召
[00:35:23.280 --> 00:35:28.280]  譬如今天你要去一個公司上班
[00:35:28.280 --> 00:35:31.280]  其實你應該在神的面前好好祈禱
[00:35:31.280 --> 00:35:38.280]  亦深深體會到你是蒙神的夫召去做這件事
[00:35:38.280 --> 00:35:42.280]  所以很清楚的體會到什麼呢
[00:35:42.280 --> 00:35:46.280]  就是我們的蒙召有四樣東西
[00:35:46.280 --> 00:35:53.280]  而這四樣東西其實都可以構成蒙召的某一個部分的意義
[00:35:53.280 --> 00:35:58.280]  其實我們侍奉主不是一個平面的侍奉
[00:35:58.280 --> 00:36:01.280]  侍奉主不是一種平面的
[00:36:01.280 --> 00:36:05.280]  牧師叫我,那我就做
[00:36:05.280 --> 00:36:09.280]  牧母執事叫我,那又沒有人做
[00:36:09.280 --> 00:36:11.280]  那我就做
[00:36:11.280 --> 00:36:14.280]  這個叫平面的一種侍奉
[00:36:14.280 --> 00:36:17.280]  即是說地上的一個人叫我
[00:36:17.280 --> 00:36:20.280]  或者說我見到一個需要,那我就去做
[00:36:20.280 --> 00:36:22.280]  沒有人做,那我就去做
[00:36:22.280 --> 00:36:24.280]  都是很平面的
[00:36:24.280 --> 00:36:27.280]  而我們要有一種的召命感是什麼意思呢
[00:36:27.280 --> 00:36:30.280]  就是要有一種立體的侍奉
[00:36:30.280 --> 00:36:32.280]  什麼叫立體的侍奉呢
[00:36:32.280 --> 00:36:35.280]  大家可能我一說你就知道
[00:36:35.280 --> 00:36:39.280]  就是要有一個從天上而來的這種的呼召
[00:36:39.280 --> 00:36:41.280]  那不是平面的了
[00:36:41.280 --> 00:36:43.280]  就是立體的
[00:36:43.280 --> 00:36:46.280]  從神那裡而來的呼召
[00:36:46.280 --> 00:36:52.280]  那你的侍奉就比較長久一點
[00:36:52.280 --> 00:36:56.280]  你的侍奉就不會容易放棄
[00:36:56.280 --> 00:37:02.280]  你的侍奉就比較能夠勝過很多的困難
[00:37:02.280 --> 00:37:04.280]  召命感
[00:37:04.280 --> 00:37:06.280]  當然了
[00:37:06.280 --> 00:37:08.280]  摩西這個召命感
[00:37:08.280 --> 00:37:13.280]  其實就是全職的侍奉的開始
[00:37:13.280 --> 00:37:15.280]  摩西這一次
[00:37:15.280 --> 00:37:18.280]  其實是比較適合講全職侍奉
[00:37:18.280 --> 00:37:20.280]  不過我要先在這裡講
[00:37:20.280 --> 00:37:22.280]  即是說今天你不是全職侍奉
[00:37:22.280 --> 00:37:27.280]  這段經文對你也是有適當的應用
[00:37:27.280 --> 00:37:29.280]  召命感是什麼呢
[00:37:29.280 --> 00:37:33.280]  召命感就是知道我們所做的從神而來的
[00:37:33.280 --> 00:37:36.280]  OK嗎
[00:37:36.280 --> 00:37:38.280]  方向感
[00:37:38.280 --> 00:37:40.280]  第二就是方向感
[00:37:40.280 --> 00:37:43.280]  方向感是什麼呢
[00:37:43.280 --> 00:37:48.280]  就是認清了神為我們設定的人生藍圖
[00:37:48.280 --> 00:37:50.280]  就是我們的人生目標
[00:37:50.280 --> 00:37:55.280]  即是說我們知道所做的是什麼
[00:37:55.280 --> 00:37:59.280]  即是說我知道我所做的從神而來
[00:37:59.280 --> 00:38:00.280]  這個是第一
[00:38:00.280 --> 00:38:01.280]  這個叫做召命感
[00:38:01.280 --> 00:38:04.280]  方向感就是我知道我自己在做什麼
[00:38:04.280 --> 00:38:07.280]  我自己向哪一個方向來走
[00:38:07.280 --> 00:38:10.280]  向哪一個方向來進發
[00:38:10.280 --> 00:38:17.280]  摩西他聽了神的聲音之後
[00:38:17.280 --> 00:38:20.280]  神就跟他繼續講話
[00:38:20.280 --> 00:38:47.280]  (念書)
[00:38:47.280 --> 00:39:04.280]  (念書)
[00:39:04.280 --> 00:39:06.280]  你如果聽到神對你這樣講
[00:39:06.280 --> 00:39:10.280]  如果你是摩西你會怎樣
[00:39:10.280 --> 00:39:13.280]  如果我是摩西我又要拍手
[00:39:13.280 --> 00:39:17.280]  神啊我們等了你很久了
[00:39:17.280 --> 00:39:20.280]  等了你幾百年了
[00:39:20.280 --> 00:39:21.280]  你都不動工
[00:39:21.280 --> 00:39:23.280]  哇我們現在聽到你
[00:39:23.280 --> 00:39:25.280]  哇你啟見了你聽見了
[00:39:25.280 --> 00:39:27.280]  你現在要下來
[00:39:27.280 --> 00:39:28.280]  你要拯救
[00:39:28.280 --> 00:39:32.280]  哇如果你是摩西你是不是要拍掌稱慶
[00:39:32.280 --> 00:39:33.280]  是不是
[00:39:33.280 --> 00:39:36.280]  是啊
[00:39:36.280 --> 00:39:44.280]  剛才答應好的人不知道去了哪裡
[00:39:44.280 --> 00:39:46.280]  如果我是摩西
[00:39:46.280 --> 00:39:49.280]  我要拍掌我要踫腳
[00:39:49.280 --> 00:39:52.280]  我要舉手我要歡呼哈利路亞
[00:39:52.280 --> 00:39:53.280]  哇神啊
[00:39:53.280 --> 00:39:59.280]  哇你到現在你果然要為我們行大事
[00:39:59.280 --> 00:40:02.280]  但是你如果看完第十節
[00:40:02.280 --> 00:40:04.280]  可能你就沒那麼快
[00:40:04.280 --> 00:40:06.280]  高興得那麼快
[00:40:06.280 --> 00:40:11.280]  故此我要打發你去見八老
[00:40:11.280 --> 00:40:14.280]  如果你是摩西你會怎樣
[00:40:14.280 --> 00:40:18.280]  蛤我你搞錯
[00:40:18.280 --> 00:40:20.280]  神啊你不是說你要下來嗎
[00:40:20.280 --> 00:40:22.280]  你不是說要拯救
[00:40:22.280 --> 00:40:26.280]  你不是說你要將我們整個以色列的民族
[00:40:26.280 --> 00:40:30.280]  要從埃及人的地方
[00:40:30.280 --> 00:40:34.280]  拯救我們去到加南人的地方嗎
[00:40:34.280 --> 00:40:38.280]  神啊為什麼突然間好像一個指頭一個揮尾十
[00:40:38.280 --> 00:40:42.280]  啊指就指向摩西
[00:40:42.280 --> 00:40:44.280]  大家記不記得我剛才說過什麼
[00:40:44.280 --> 00:40:49.280]  神如果有一個工作他就要找一個什麼
[00:40:49.280 --> 00:40:50.280]  人
[00:40:50.280 --> 00:40:52.280]  如果沒有人就怎樣
[00:40:52.280 --> 00:40:54.280]  沒有工作
[00:40:54.280 --> 00:40:56.280]  你說神可不可以自己做呢
[00:40:56.280 --> 00:40:58.280]  神自己做得不行呢
[00:40:58.280 --> 00:41:01.280]  神可以自己做
[00:41:01.280 --> 00:41:04.280]  不過經常他不是自己做
[00:41:04.280 --> 00:41:06.280]  神是那些CEO啊
[00:41:06.280 --> 00:41:09.280]  那些大老闆啊
[00:41:09.280 --> 00:41:11.280]  他只能做的
[00:41:11.280 --> 00:41:13.280]  但是他只能做的時候
[00:41:13.280 --> 00:41:16.280]  他又會加添人力量在後面幫助他
[00:41:16.280 --> 00:41:23.280]  而讓人能夠和神一起同工
[00:41:23.280 --> 00:41:28.280]  你們有沒有聽過一個叫做兩次的創造
[00:41:28.280 --> 00:41:31.280]  這個叫做Steven Covey
[00:41:31.280 --> 00:41:35.280]  他寫了一本書叫成功有約
[00:41:35.280 --> 00:41:38.280]  The seven habits of highly effective people
[00:41:38.280 --> 00:41:41.280]  他其中有一個的habits
[00:41:41.280 --> 00:41:44.280]  他說成功人士有一個的習慣
[00:41:44.280 --> 00:41:46.280]  就是以中為始
[00:41:46.280 --> 00:41:48.280]  以中為始
[00:41:48.280 --> 00:41:51.280]  就是說你有一個目標
[00:41:51.280 --> 00:41:53.280]  然後你知道你的目標在哪裡
[00:41:53.280 --> 00:41:56.280]  然後再回頭走
[00:41:56.280 --> 00:41:59.280]  從頭到尾走
[00:41:59.280 --> 00:42:01.280]  你知道你走到哪裡
[00:42:01.280 --> 00:42:07.280]  而不是萬無目的地去碰撞
[00:42:07.280 --> 00:42:10.280]  有一個人告訴我
[00:42:10.280 --> 00:42:14.280]  他每次飛鏢都中紅心
[00:42:14.280 --> 00:42:16.280]  你信不信
[00:42:16.280 --> 00:42:20.280]  每次100次100次都是
[00:42:20.280 --> 00:42:22.280]  為什麼呢
[00:42:22.280 --> 00:42:24.280]  因為他飛完之後
[00:42:24.280 --> 00:42:28.280]  放在牆上然後才畫紅心
[00:42:28.280 --> 00:42:31.280]  每次都中紅心
[00:42:31.280 --> 00:42:33.280]  他無論如何他亂飛
[00:42:33.280 --> 00:42:36.280]  飛了之後然後在那裡畫紅心
[00:42:36.280 --> 00:42:38.280]  現在很多人都是這樣的
[00:42:38.280 --> 00:42:40.280]  現在很多人都是這樣的
[00:42:40.280 --> 00:42:42.280]  他不知道自己去哪裡
[00:42:42.280 --> 00:42:44.280]  去到那裡然後才說
[00:42:44.280 --> 00:42:46.280]  是這裡了
[00:42:46.280 --> 00:42:47.280]  神啊
[00:42:47.280 --> 00:42:49.280]  就是這裡了
[00:42:49.280 --> 00:42:52.280]  他開始的時候他沒有想著要來這裡
[00:42:52.280 --> 00:42:55.280]  他沒有一個目標沒有一個藍圖
[00:42:55.280 --> 00:42:58.280]  他根本不知道神要帶領他去哪裡
[00:42:58.280 --> 00:43:00.280]  我不知道你是否這樣
[00:43:00.280 --> 00:43:02.280]  你的人生有沒有方向感
[00:43:02.280 --> 00:43:05.280]  有沒有兩次的創造
[00:43:05.280 --> 00:43:08.280]  兩次的創造就是說什麼呢
[00:43:08.280 --> 00:43:11.280]  就是我們要有目標才可以
