
[00:00:00.000 --> 00:00:07.000]  我們的生命可以彰顯主的榮耀
[00:20:51.000 --> 00:20:54.000]  我不知道什麼原因
[00:20:54.000 --> 00:20:59.000]  到底什麼原因使阿巴底繼續在阿哈的宮裏面來侍奉
[00:20:59.000 --> 00:21:01.000]  我不知道
[00:21:01.000 --> 00:21:05.000]  但是他沒有因為環境不如意
[00:21:05.000 --> 00:21:08.000]  他反而是藉著這個機會
[00:21:08.000 --> 00:21:12.000]  找機會來侍奉神
[00:21:12.000 --> 00:21:14.000]  他敬畏神
[00:21:14.000 --> 00:21:17.000]  在阿哈的宮裏面來敬畏神
[00:21:17.000 --> 00:21:20.000]  你覺得是不是很困難呢
[00:21:20.000 --> 00:21:24.000]  好像在賭場裏面做事
[00:21:24.000 --> 00:21:27.000]  但也有美好的見證
[00:21:27.000 --> 00:21:29.000]  在賭場裏面做事
[00:21:29.000 --> 00:21:30.000]  美好的見證
[00:21:30.000 --> 00:21:33.000]  又或者我們看武俠小說裏面
[00:21:33.000 --> 00:21:35.000]  就說在黑道中
[00:21:35.000 --> 00:21:37.000]  其實他是白道中人
[00:21:37.000 --> 00:21:39.000]  在黑道裏面
[00:21:39.000 --> 00:21:42.000]  但是他是白道中人
[00:21:42.000 --> 00:21:45.000]  矛盾是不是
[00:21:45.000 --> 00:21:46.000]  其實是矛盾
[00:21:46.000 --> 00:21:48.000]  但是如果我們看聖經
[00:21:48.000 --> 00:21:50.000]  我們看到很多的人
[00:21:50.000 --> 00:21:52.000]  很多
[00:21:52.000 --> 00:21:57.000]  其實他們都是在敵對神的環境裏面來侍奉
[00:21:57.000 --> 00:22:01.000]  你想到誰呢
[00:22:01.000 --> 00:22:02.000]  但以你
[00:22:02.000 --> 00:22:04.000]  四朝之上
[00:22:04.000 --> 00:22:06.000]  全部都是外邦人
[00:22:06.000 --> 00:22:12.000]  他們全部都是拜偶像的老闆
[00:22:12.000 --> 00:22:15.000]  若失在波提佛的家中
[00:22:15.000 --> 00:22:17.000]  若失做埃及的宰相
[00:22:17.000 --> 00:22:20.000]  其實都是一個不順的環境裏面
[00:22:20.000 --> 00:22:27.000]  以斯帖嫁進波斯王的皇宮裏面做皇后
[00:22:27.000 --> 00:22:30.000]  是不是都是很多挑戰
[00:22:30.000 --> 00:22:31.000]  很多挑戰
[00:22:31.000 --> 00:22:34.000]  尼希米做波斯王的酒政
[00:22:34.000 --> 00:22:37.000]  是不是同樣的
[00:22:37.000 --> 00:22:41.000]  《弗勒比書》第四章22節裏面有講到
[00:22:41.000 --> 00:22:44.000]  在海撒加裏面的聖徒
[00:22:44.000 --> 00:22:47.000]  海撒家的聖徒
[00:22:47.000 --> 00:22:50.000]  海撒不信主的老闆
[00:22:50.000 --> 00:22:53.000]  在他家裏原來有聖徒
[00:22:53.000 --> 00:22:58.000]  大英哲學院你不要找一個美好的環境
[00:22:58.000 --> 00:23:01.000]  然後才說我在那裏做基督徒
[00:23:01.000 --> 00:23:04.000]  如果你真的要找一個美好的環境
[00:23:04.000 --> 00:23:05.000]  才做基督徒
[00:23:05.000 --> 00:23:08.000]  那你就沒有什麼機會
[00:23:08.000 --> 00:23:11.000]  不是因為你沒有機會做基督徒
[00:23:11.000 --> 00:23:17.000]  但是因為你沒有機會找到一個很美好的環境
[00:23:17.000 --> 00:23:21.000]  甚至現在你在美好的環境裏面
[00:23:21.000 --> 00:23:25.000]  在教會、在神學院、在機構
[00:23:25.000 --> 00:23:30.000]  一樣有他的陰暗面
[00:23:30.000 --> 00:23:34.000]  所以在不信主的人中間
[00:23:34.000 --> 00:23:36.000]  我們不需要怕
[00:23:36.000 --> 00:23:40.000]  我們要面對這個環境的挑戰
[00:23:40.000 --> 00:23:42.000]  在不信主的人中間
[00:23:42.000 --> 00:23:45.000]  甚至在你的老闆的底下
[00:23:45.000 --> 00:23:46.000]  上樑不正
[00:23:46.000 --> 00:23:48.000]  我們中國人說怎樣
[00:23:48.000 --> 00:23:50.000]  下樑歪
[00:23:50.000 --> 00:23:52.000]  不過我有一個另外的說法
[00:23:52.000 --> 00:23:55.000]  上樑不正下樑不一定歪
[00:23:55.000 --> 00:23:58.000]  大家一起讀好不好
[00:23:58.000 --> 00:24:00.000]  上樑不正
[00:24:00.000 --> 00:24:05.000]  下樑不一定歪
[00:24:05.000 --> 00:24:08.000]  你如果經常都要找一個上樑正的
[00:24:08.000 --> 00:24:11.000]  才可以理其身才正
[00:24:11.000 --> 00:24:12.000]  那就難了
[00:24:12.000 --> 00:24:17.000]  上樑不正跟你正不正沒有什麼直接關係
[00:24:17.000 --> 00:24:22.000]  上樑不正下樑不一定歪
[00:24:22.000 --> 00:24:25.000]  這個是第一個問題
[00:24:25.000 --> 00:24:27.000]  第二個問題
[00:24:27.000 --> 00:24:30.000]  這個惡人
[00:24:30.000 --> 00:24:34.000]  為什麼他會給一個敬畏神的娥巴底
[00:24:34.000 --> 00:24:37.000]  在他的宮裏面擔任要職呢
[00:24:37.000 --> 00:24:40.000]  大家有沒有想過這個問題
[00:24:40.000 --> 00:24:44.000]  信得過他
[00:24:44.000 --> 00:24:50.000]  不知道阿哈知不知道他是敬畏謠話的呢
[00:24:50.000 --> 00:24:54.000]  不知道知不知道
[00:24:54.000 --> 00:24:56.000]  我不知道
[00:24:56.000 --> 00:24:59.000]  如果你知道你告訴我你為什麼知道
[00:24:59.000 --> 00:25:03.000]  大家都是猜測的
[00:25:03.000 --> 00:25:09.000]  所以我說如果阿哈不知道
[00:25:09.000 --> 00:25:12.000]  可能是看他的工作表現
[00:25:12.000 --> 00:25:15.000]  今天你的老闆告訴你
[00:25:15.000 --> 00:25:19.000]  你老闆不會介意
[00:25:19.000 --> 00:25:23.000]  或者不介意你是不是基督徒
[00:25:23.000 --> 00:25:27.000]  你去到然後跟他說老闆我是基督徒
[00:25:27.000 --> 00:25:30.000]  我一定忠心為你做事的
[00:25:30.000 --> 00:25:34.000]  你猜他信你多少分呢
[00:25:34.000 --> 00:25:37.000]  他說先看一看
[00:25:37.000 --> 00:25:39.000]  看你的表現
[00:25:39.000 --> 00:25:42.000]  你跟我說你是基督徒不會加分的
[00:25:42.000 --> 00:25:44.000]  不會加分
[00:25:44.000 --> 00:25:46.000]  因為他主要看什麼
[00:25:46.000 --> 00:25:48.000]  看你的表現
[00:25:48.000 --> 00:25:51.000]  他主要看你是否一個忠心的人
[00:25:51.000 --> 00:25:53.000]  如果你是忠心於神
[00:25:53.000 --> 00:25:55.000]  你又忠心於老闆
[00:25:55.000 --> 00:25:58.000]  無論你的信仰是什麼
[00:25:58.000 --> 00:26:01.000]  很多老闆就是看實際的
[00:26:01.000 --> 00:26:03.000]  看果效
[00:26:03.000 --> 00:26:05.000]  如果你是一個基督徒
[00:26:05.000 --> 00:26:08.000]  我告訴你你的挑戰就會這麼大
[00:26:08.000 --> 00:26:12.000]  我在加州認識一位長老
[00:26:12.000 --> 00:26:14.000]  那位長老有一個朋友
[00:26:14.000 --> 00:26:17.000]  他是做出遊口生意的
[00:26:17.000 --> 00:26:19.000]  因為他信主的緣故
[00:26:19.000 --> 00:26:22.000]  所以他做生意就循規蹈矩
[00:26:22.000 --> 00:26:27.000]  其他的同行的人就各出其謀
[00:26:27.000 --> 00:26:30.000]  大家就各用手段
[00:26:30.000 --> 00:26:32.000]  各懷鬼胎
[00:26:32.000 --> 00:26:34.000]  有時就不照規矩來
[00:26:34.000 --> 00:26:39.000]  所以很多時候到最後吃虧的是誰
[00:26:39.000 --> 00:26:41.000]  是這個基督徒
[00:26:41.000 --> 00:26:43.000]  因為他照正規矩來
[00:26:43.000 --> 00:26:45.000]  什麼都照規矩來
[00:26:45.000 --> 00:26:47.000]  他誠誠實實
[00:26:47.000 --> 00:26:51.000]  所以有時又被同行的人排擠他
[00:26:51.000 --> 00:26:53.000]  冷嘲熱諷
[00:26:53.000 --> 00:26:56.000]  有時又說他傻、蠢、不懂轉彎
[00:26:56.000 --> 00:27:00.000]  總言之他受很大壓力
[00:27:00.000 --> 00:27:03.000]  生意也不是做得很好
[00:27:03.000 --> 00:27:09.000]  但是有一次台灣的經濟蕭條
[00:27:09.000 --> 00:27:13.000]  他和台灣都有出入口的生意來往
[00:27:13.000 --> 00:27:16.000]  很多工廠因為怕收不到錢
[00:27:16.000 --> 00:27:20.000]  所以他們都不再入口
[00:27:20.000 --> 00:27:27.000]  因為很多的公司因為生意蕭條
[00:27:27.000 --> 00:27:30.000]  他沒辦法給credit
[00:27:30.000 --> 00:27:33.000]  這個遠期的支票
[00:27:33.000 --> 00:27:35.000]  因為周轉的問題
[00:27:35.000 --> 00:27:37.000]  所以他們如果要做
[00:27:37.000 --> 00:27:39.000]  他們要找一個信得過的
[00:27:39.000 --> 00:27:42.000]  在生意非常不好
[00:27:42.000 --> 00:27:44.000]  經濟最蕭條的時候
[00:27:44.000 --> 00:27:46.000]  人們就想起這個基督徒
[00:27:46.000 --> 00:27:48.000]  因為他知道這個基督徒是怎樣
[00:27:48.000 --> 00:27:50.000]  誠誠實實
[00:27:50.000 --> 00:27:52.000]  不會找人笨
[00:27:52.000 --> 00:27:56.000]  不會隨便轉彎
[00:27:56.000 --> 00:28:02.000]  所以他們就在很多人中間找了這個基督徒
[00:28:02.000 --> 00:28:06.000]  所以其他的人生意都沒有了
[00:28:06.000 --> 00:28:08.000]  就唯有這個基督徒
[00:28:08.000 --> 00:28:12.000]  以前嘲笑他的同行
[00:28:12.000 --> 00:28:14.000]  現在都凌眼上汗
[00:28:14.000 --> 00:28:17.000]  都覺得真是奇怪
[00:28:17.000 --> 00:28:20.000]  其實沒什麼奇怪的
[00:28:20.000 --> 00:28:24.000]  因為一個人做生意的時候
[00:28:24.000 --> 00:28:29.000]  在最困難或者危機最大的時候
[00:28:29.000 --> 00:28:32.000]  他們要找的就是一個誠實的人
[00:28:32.000 --> 00:28:35.000]  鄭志榮我不知道
[00:28:35.000 --> 00:28:39.000]  羅巴底他什麼吸引到阿哈
[00:28:39.000 --> 00:28:41.000]  讓他的信任
[00:28:41.000 --> 00:28:45.000]  讓他把整個家裡的事都交給他
[00:28:45.000 --> 00:28:49.000]  但是我有足夠的理由相信
[00:28:49.000 --> 00:28:53.000]  羅巴底是一個忠誠的僕人
[00:28:53.000 --> 00:29:01.000]  鄭志榮你能不能夠用你的生命來見證神
[00:29:01.000 --> 00:29:03.000]  在一個最惡劣的環境裡面
[00:29:03.000 --> 00:29:08.000]  你能不能夠仍然拿出你信仰那種的真誠
[00:29:08.000 --> 00:29:14.000]  然後代人你侍奉就是以耶穌基督的心
[00:29:14.000 --> 00:29:16.000]  沒有花巧的
[00:29:16.000 --> 00:29:24.000]  而就是直接用神給你的愛心來侍奉
[00:29:24.000 --> 00:29:28.000]  他不單單是一個敬畏神的人
[00:29:28.000 --> 00:29:32.000]  他也都用他現在的地位
[00:29:32.000 --> 00:29:35.000]  大家記得他是做家載的
[00:29:35.000 --> 00:29:38.000]  他在這個地位上面
[00:29:38.000 --> 00:29:43.000]  他運用這個地位和影響力來侍奉神
[00:29:43.000 --> 00:29:46.000]  鄭志榮你如果看第四節
[00:29:46.000 --> 00:29:48.000]  剛才我們都讀過了
[00:29:48.000 --> 00:29:51.000]  夜洗別殺夜話中仙之的時候
[00:29:51.000 --> 00:29:54.000]  羅巴底把一百個仙之藏起來
[00:29:54.000 --> 00:29:56.000]  每五十個藏在一個洞裡面
[00:29:56.000 --> 00:30:00.000]  拿餅和水供養他們
[00:30:00.000 --> 00:30:04.000]  羅巴底的敬畏其實是真誠的
[00:30:04.000 --> 00:30:07.000]  因為他不單單口講
[00:30:07.000 --> 00:30:10.000]  他用生命來去見證
[00:30:10.000 --> 00:30:16.000]  而他用他的影響力來去收藏一百個的仙子
[00:30:16.000 --> 00:30:20.000]  大家知道阿哈和夜洗別都不是很惹的
[00:30:20.000 --> 00:30:21.000]  是不是
[00:30:21.000 --> 00:30:23.000]  不是很惹的人物
[00:30:23.000 --> 00:30:28.000]  他竟然暗暗地來違背主人的命令
[00:30:28.000 --> 00:30:31.000]  而收藏了一百個人
[00:30:31.000 --> 00:30:33.000]  他這個膽子都挺大的
[00:30:33.000 --> 00:30:35.000]  夠不夠大膽
[00:30:35.000 --> 00:30:38.000]  而你收藏不是一百箱東西
[00:30:38.000 --> 00:30:41.000]  你收藏一百箱東西
[00:30:41.000 --> 00:30:44.000]  那一百箱東西不會說話的
[00:30:44.000 --> 00:30:46.000]  它不會出來走動的
[00:30:46.000 --> 00:30:49.000]  你收藏一百個人
[00:30:49.000 --> 00:30:52.000]  你收藏一百個人他們有時候
[00:30:52.000 --> 00:30:54.000]  有些人不是很聽話的
[00:30:54.000 --> 00:30:57.000]  走出來走走走 招搖一下
[00:30:57.000 --> 00:31:00.000]  然後覺得在山洞裡很悶
[00:31:00.000 --> 00:31:03.000]  走出來和別人打打招呼
[00:31:03.000 --> 00:31:07.000]  很多機會會被人發現的
[00:31:07.000 --> 00:31:16.000]  而阿巴底他用他的當時的影響力來侍奉神
[00:31:16.000 --> 00:31:21.000]  我們可能會問為什麼收藏一百個呢
[00:31:21.000 --> 00:31:23.000]  不收藏多一點
[00:31:23.000 --> 00:31:28.000]  因為在第十九章神對以利亞說
[00:31:28.000 --> 00:31:30.000]  他樓下有多少人
[00:31:30.000 --> 00:31:32.000]  七千人沒有向巴力屈神
[00:31:32.000 --> 00:31:34.000]  所以還有多少
[00:31:34.000 --> 00:31:37.000]  還有六千九百個在外面不知道在哪裡
[00:31:37.000 --> 00:31:41.000]  有一百個是阿巴底收藏
[00:31:41.000 --> 00:31:45.000]  我相信阿巴底他的能力是有限的
[00:31:45.000 --> 00:31:49.000]  他能夠收藏可能就是限於一百個
[00:31:49.000 --> 00:31:52.000]  再多他都沒有辦法
[00:31:52.000 --> 00:31:54.000]  我問大家了
[00:31:54.000 --> 00:31:58.000]  他收藏這一百個先知是出公數
[00:31:58.000 --> 00:32:01.000]  還是自己的銀河包呢
[00:32:01.000 --> 00:32:04.000]  自己的銀河包能不能出公數呢
[00:32:04.000 --> 00:32:07.000]  出不了公數
[00:32:07.000 --> 00:32:09.000]  他沒辦法出公數
[00:32:09.000 --> 00:32:12.000]  可能他自己的銀河包裡面
[00:32:12.000 --> 00:32:15.000]  因為他做阿哈王的大內總管
[00:32:15.000 --> 00:32:18.000]  可能薪水都挺高的
[00:32:18.000 --> 00:32:21.000]  但這個都不是單單薪水高
[00:32:21.000 --> 00:32:23.000]  我想他人面廣
[00:32:23.000 --> 00:32:27.000]  不是每個人都可以收藏一百個
[00:32:27.000 --> 00:32:32.000]  而是先知的工作,大家同不同意嗎
[00:32:32.000 --> 00:32:36.000]  你一定要有上下的人面
[00:32:36.000 --> 00:32:43.000]  或者你有上下的銀河包裡面
[00:32:43.000 --> 00:32:45.000]  否則你都做不到這件事
[00:32:45.000 --> 00:32:48.000]  因為當時是大饑荒
[00:32:48.000 --> 00:32:51.000]  每個人都沒得吃
[00:32:51.000 --> 00:32:53.000]  你還說自己都沒得吃
[00:32:53.000 --> 00:32:56.000]  還要去供養一百個先知
[00:32:56.000 --> 00:33:00.000]  這個其實壓力都很大
[00:33:00.000 --> 00:33:06.000]  我稱河巴底叫做另類烏鴉
[00:33:06.000 --> 00:33:09.000]  大家同不同意嗎
[00:33:09.000 --> 00:33:14.000]  記不記得烏鴉丹餅和肉來給伊利亞
[00:33:14.000 --> 00:33:16.000]  然後伊利亞喝哪裏的水
[00:33:16.000 --> 00:33:18.000]  溪裏面的水
[00:33:18.000 --> 00:33:25.000]  那河巴底就是供養他們餅和水
[00:33:25.000 --> 00:33:27.000]  這不是另類烏鴉
[00:33:27.000 --> 00:33:30.000]  如果真是烏鴉飛來
[00:33:30.000 --> 00:33:33.000]  我們會感謝主哈利路亞
[00:33:33.000 --> 00:33:35.000]  哇,這個神蹟
[00:33:35.000 --> 00:33:38.000]  但如果有個人像河巴底一樣
[00:33:38.000 --> 00:33:40.000]  拿餅和水和肉過來
[00:33:40.000 --> 00:33:43.000]  你會不會這麼大驚訝呢
[00:33:43.000 --> 00:33:45.000]  不會
[00:33:45.000 --> 00:33:47.000]  這個可能很自然
[00:33:47.000 --> 00:33:49.000]  不是神蹟
[00:33:49.000 --> 00:33:52.000]  但是,鄭節目你要明白一件事
[00:33:52.000 --> 00:33:55.000]  神猜險烏鴉來
[00:33:55.000 --> 00:33:58.000]  和神猜險河巴底來
[00:33:58.000 --> 00:34:01.000]  你扮演烏鴉或扮演河巴底
[00:34:01.000 --> 00:34:04.000]  其實都是同樣神的作為
[00:34:04.000 --> 00:34:07.000]  同樣是神的作為
[00:34:07.000 --> 00:34:10.000]  鄭節目,今天我們要明白
[00:34:10.000 --> 00:34:13.000]  我們在我們的職場上
[00:34:13.000 --> 00:34:17.000]  有時我們是有某一個程度的影響力
[00:34:17.000 --> 00:34:19.000]  這個某一個程度的影響力
[00:34:19.000 --> 00:34:21.000]  你要好好利用
[00:34:21.000 --> 00:34:24.000]  好像末底改對易思貼說什麼
[00:34:24.000 --> 00:34:27.000]  「殷知你得了這皇后的位份
[00:34:27.000 --> 00:34:30.000]  不是為現今的機會」
[00:34:30.000 --> 00:34:35.000]  有些在公司裏面
[00:34:35.000 --> 00:34:39.000]  他有少少的地位或者說身份
[00:34:39.000 --> 00:34:42.000]  可以在一些午餐的時候
[00:34:42.000 --> 00:34:44.000]  組織一些午餐的茶經
[00:34:44.000 --> 00:34:46.000]  午餐分享會
[00:34:46.000 --> 00:34:48.000]  你可以做
[00:34:48.000 --> 00:34:51.000]  你說老闆知道不得了
[00:34:51.000 --> 00:34:56.000]  有時就要好像易思貼說
[00:34:56.000 --> 00:34:58.000]  「死就死罷」
[00:34:58.000 --> 00:35:02.000]  這個叫做「自知死地而後生」
[00:35:02.000 --> 00:35:03.000]  好像什麼呢?
[00:35:03.000 --> 00:35:06.000]  如果被阿哈翁發現,他會怎樣?
[00:35:06.000 --> 00:35:09.000]  就是死
[00:35:09.000 --> 00:35:14.000]  我想,河巴底都有同樣的體會
[00:35:14.000 --> 00:35:17.000]  死就死罷
[00:35:17.000 --> 00:35:19.000]  是不是危險呢?
[00:35:19.000 --> 00:35:22.000]  其實某一個程度上是有風險的
[00:35:22.000 --> 00:35:24.000]  但是為了神的緣故
[00:35:24.000 --> 00:35:27.000]  我們願意運用我們的影響力
[00:35:27.000 --> 00:35:30.000]  來去侍奉神
[00:35:30.000 --> 00:35:35.000]  在美國有一個作家叫做Henry Blackby
[00:35:35.000 --> 00:35:37.000]  他寫了一本書很暢銷的
[00:35:37.000 --> 00:35:39.000]  叫做「Experiencing God」
[00:35:39.000 --> 00:35:41.000]  我不知道中文有沒有翻譯
[00:35:41.000 --> 00:35:44.000]  如果翻譯大概叫做「經歷神」
[00:35:44.000 --> 00:35:48.000]  這個是在基督教圈子裏面
[00:35:48.000 --> 00:35:52.000]  非常有身份、有地位的一個牧者
[00:35:52.000 --> 00:35:54.000]  是一個學者
[00:35:54.000 --> 00:36:00.000]  他定期和60個大企業的執行長
[00:36:00.000 --> 00:36:03.000]  定期有電話的會談
[00:36:03.000 --> 00:36:05.000]  而其中有很多
[00:36:05.000 --> 00:36:10.000]  大家有聽過,在美國叫做Fortune 500
[00:36:10.000 --> 00:36:13.000]  是500間大公司
[00:36:13.000 --> 00:36:16.000]  是美國最大的500
[00:36:16.000 --> 00:36:20.000]  如果你能夠打進這500間裏面的其中一間
[00:36:20.000 --> 00:36:21.000]  你都是不得了的
[00:36:21.000 --> 00:36:25.000]  他說他其中那些朋友和他電話會談
[00:36:25.000 --> 00:36:31.000]  有很多都是美國500大企業的領袖
[00:36:31.000 --> 00:36:36.000]  他不單單是做牧師
[00:36:36.000 --> 00:36:38.000]  不單單是做作家
[00:36:38.000 --> 00:36:45.000]  他都是很多的大公司的董事會裏面的顧問
[00:36:45.000 --> 00:36:48.000]  而很多人是基督徒
[00:36:48.000 --> 00:36:50.000]  他們想請一些基督徒的牧者
[00:36:50.000 --> 00:36:53.000]  來給他一些熟齡的意見
[00:36:53.000 --> 00:36:58.000]  他經常和這些人去打哥爾夫球
[00:36:58.000 --> 00:37:02.000]  你知道上流社會打哥爾夫球是一種什麼呢?
[00:37:02.000 --> 00:37:05.000]  是一種社交活動
[00:37:05.000 --> 00:37:09.000]  他都不是隨便請什麼人和他一起打哥爾夫球
[00:37:09.000 --> 00:37:14.000]  所以這些領袖經常和他有交談
[00:37:14.000 --> 00:37:20.000]  而很多時候BlackBee就會透過這些電話會談
[00:37:20.000 --> 00:37:23.000]  甚至有時有些查驚
[00:37:23.000 --> 00:37:26.000]  來給他們有熟齡的影響
[00:37:26.000 --> 00:37:33.000]  第一,我不知道你們在公司裏面的影響力有多大
[00:37:33.000 --> 00:37:37.000]  我也不知道你們能夠做的事情有多少
[00:37:37.000 --> 00:37:40.000]  但是你們有沒有想過
[00:37:40.000 --> 00:37:46.000]  有沒有想過用你們在公司的影響力來侍奉神
[00:37:46.000 --> 00:37:51.000]  可以讓神的國度、神的福音的見證
[00:37:51.000 --> 00:37:56.000]  在你影響的範圍裏面來被推廣
[00:37:56.000 --> 00:38:03.000]  第三,我們要討論一個問題
[00:38:03.000 --> 00:38:08.000]  有人說,俄巴底可能是一個秘密基督徒
[00:38:08.000 --> 00:38:14.000]  很可能一下子都不知道他是一個信耶和神的人
[00:38:14.000 --> 00:38:19.000]  可能,現在因為這個可能,就引出這個人生的問題
[00:38:19.000 --> 00:38:24.000]  這個世界有沒有可能有一些秘密基督徒呢?
[00:38:24.000 --> 00:38:30.000]  有沒有這種情況?
[00:38:30.000 --> 00:38:34.000]  有沒有?有吧?應該有的
[00:38:34.000 --> 00:38:38.000]  為什麼呢?你說會不會說
[00:38:38.000 --> 00:38:41.000]  誰在人的面前不認我,我在天父的面前
[00:38:41.000 --> 00:38:44.000]  在眾天使的面前都不認他
[00:38:44.000 --> 00:38:50.000]  這些秘密基督徒將來天父都不認他的,是不是?
[00:38:50.000 --> 00:38:52.000]  會不會?不會啊?
[00:38:52.000 --> 00:38:56.000]  不會啊?那你鼓勵人不承認自己是基督徒啊?
[00:38:56.000 --> 00:39:02.000]  弟兄姊妹,我就越來越發現
[00:39:02.000 --> 00:39:07.000]  這個問題其實有很多是我們有未知之數的東西在裏面
[00:39:07.000 --> 00:39:15.000]  我不是鼓勵你在一些場合裏面不承認自己基督徒的身份
[00:39:15.000 --> 00:39:18.000]  我不是,我乃是要你明白
[00:39:18.000 --> 00:39:27.000]  有些人在某一些場合,特別在一些別的宗教的國家
[00:39:27.000 --> 00:39:31.000]  或者說在一些極權的統治的底下
[00:39:31.000 --> 00:39:35.000]  有很多複雜的因素
[00:39:35.000 --> 00:39:37.000]  很多複雜的因素
[00:39:37.000 --> 00:39:42.000]  而當他不公開承認他們是基督徒的時候
[00:39:42.000 --> 00:39:47.000]  你就千萬不要一下就下判斷說他就是怎樣
[00:39:47.000 --> 00:39:49.000]  大家明白我的意思嗎?
[00:39:49.000 --> 00:39:54.000]  就是你不要一下子去論斷他或者判斷他
[00:39:54.000 --> 00:39:59.000]  然後就告訴他你不認耶穌啊,耶穌不認你的
[00:39:59.000 --> 00:40:06.000]  我覺得這句話我們暫時留下不要隨便說
[00:40:06.000 --> 00:40:09.000]  因為有很多的情況我們不知道
[00:40:09.000 --> 00:40:14.000]  舉一個例子,彼得是不是三次不認主啊?
[00:40:14.000 --> 00:40:20.000]  那後來呢?耶穌有沒有認他?有
[00:40:20.000 --> 00:40:28.000]  那彼得這個案子是不是給我們有些要再三考慮的地方?
[00:40:28.000 --> 00:40:33.000]  是不是有一些情況是我們不知道的呢?
[00:40:33.000 --> 00:40:39.000]  是不是有一些情況是我們沒有辦法用人的智慧來判斷的呢?
[00:40:39.000 --> 00:40:41.000]  當一個人不願意公開他的身份的時候
[00:40:41.000 --> 00:40:45.000]  特別在一些極權國家或者一些異教的國家裡面
[00:40:45.000 --> 00:40:55.000]  而我們是不是應該也留下我們的判斷不要隨便來說話呢?
[00:40:55.000 --> 00:40:59.000]  我只是要給大家一個比較合理一點
[00:40:59.000 --> 00:41:05.000]  而又恰乎聖經的一種勸勉
[00:41:05.000 --> 00:41:11.000]  俄巴底他是一個挺有膽量的人,他也是挺有膽量的
[00:41:11.000 --> 00:41:17.000]  他能夠收藏100個先知是不是很有膽量呢?是不是?
[00:41:17.000 --> 00:41:23.000]  但是呢,如果你看下去第5節一直到第16節
[00:41:23.000 --> 00:41:29.000]  你會發現俄巴底是沒有膽子的匪女,為什麼?
[00:41:29.000 --> 00:41:33.000]  因為在那段經文裡面,以利亞跟他說
[00:41:33.000 --> 00:41:39.000]  你回去告訴阿哈,我在這裡,叫他來見我
[00:41:39.000 --> 00:41:45.000]  俄巴底說什麼?你不要搞我,不要搞我
[00:41:45.000 --> 00:41:51.000]  你呀,我主以利亞,這個是我的詮釋
[00:41:51.000 --> 00:41:55.000]  我主以利亞,你是神龍見首不見尾
[00:41:55.000 --> 00:42:01.000]  你躲起來了三年,人打裸你都找不到
[00:42:01.000 --> 00:42:05.000]  現在突然間出現,如果我去見阿哈,告訴他你在這裡
[00:42:05.000 --> 00:42:09.000]  突然間你又不知道去了哪裡,然後他把你提到別處
[00:42:09.000 --> 00:42:17.000]  那我怎麼辦?阿哈他就必定會殺我
[00:42:17.000 --> 00:42:23.000]  他說了三次,阿哈要殺他
[00:42:23.000 --> 00:42:27.000]  第9節,第12節,第14節
[00:42:27.000 --> 00:42:31.000]  你聽完他這三次的說法
[00:42:31.000 --> 00:42:39.000]  俄巴底有膽量收藏100個先知,為什麼他沒有膽去告訴阿哈
[00:42:39.000 --> 00:42:45.000]  以利亞所在地?為什麼?什麼原因?
[00:42:45.000 --> 00:42:51.000]  俄巴底是不是一個沒有膽的匪女?
[00:42:51.000 --> 00:43:01.000]  你們還在嗎?你們還在嗎?沒有反應
[00:43:01.000 --> 00:43:07.000]  大家覺得他是沒有膽的,點個頭給我看
[00:43:07.000 --> 00:43:13.000]  沒有,你覺得他應該有些特別原因
[00:43:13.000 --> 00:43:17.000]  所以才說這些話,是不是?
[00:43:17.000 --> 00:43:23.000]  我也覺得是,那有什麼特別原因呢?你又想想到
[00:43:23.000 --> 00:43:29.000]  有些人他就很怕蟑螂
[00:43:29.000 --> 00:43:33.000]  我們中間不知道有沒有,很怕蟑螂
[00:43:33.000 --> 00:43:39.000]  我太太也很怕蟑螂,她不在,不要緊,我說都不要緊
[00:43:39.000 --> 00:43:49.000]  她看到蟑螂就叫,我跟她解釋
[00:43:49.000 --> 00:43:55.000]  蟑螂很小隻,你一踩就踩死牠
[00:43:55.000 --> 00:44:01.000]  那有什麼值得這麼怕呢?我告訴你,你怎麼解釋都沒用
[00:44:01.000 --> 00:44:05.000]  一個人怕就是怕,他怕蟑螂
[00:44:05.000 --> 00:44:09.000]  有些人不怕蟑螂,怕老鼠
[00:44:09.000 --> 00:44:13.000]  有些人不怕蟑螂,不怕老鼠,他怕蝙蝠
[00:44:13.000 --> 00:44:19.000]  總之可能我們生命裏面是某一些東西,我們是特別怕的
[00:44:19.000 --> 00:44:23.000]  會不會?會,有些人畏高
[00:44:23.000 --> 00:44:27.000]  有些人畏空間太狹窄,他會很害怕
[00:44:27.000 --> 00:44:33.000]  有些人特別怕老婆
[00:44:33.000 --> 00:44:39.000]  有些你解釋極,都沒辦法解釋到
[00:44:39.000 --> 00:44:45.000]  你講長篇大論,寫篇論文你不需要怕
[00:44:45.000 --> 00:44:49.000]  他讀完你篇論文,他仍然這麼怕
[00:44:49.000 --> 00:44:59.000]  有沒有可能,俄巴底對於蝦有某一種程度的驚慌
[00:44:59.000 --> 00:45:05.000]  我們叫做近君如近虎
[00:45:05.000 --> 00:45:11.000]  也有可能他很怕自己性命不保
