
[00:00:00.000 --> 00:00:05.000]  各位親愛的朋友弟兄姊妹大家好
[00:18:04.000 --> 00:18:06.000]  為甚麼是福音主人?
[00:18:06.000 --> 00:18:11.000]  因為上帝雖然見到我們已經和他關係破裂了
[00:18:11.000 --> 00:18:12.000]  我們已經不信他
[00:18:12.000 --> 00:18:15.000]  但上帝還給我們一條路走
[00:18:15.000 --> 00:18:19.000]  就是給我們有一條歸家之路
[00:18:19.000 --> 00:18:22.000]  這條歸家之路很重要
[00:18:22.000 --> 00:18:24.000]  因為我們透過這條歸家之路
[00:18:24.000 --> 00:18:26.000]  我們找回我們生命的來源
[00:18:26.000 --> 00:18:28.000]  我們找回我們生命的意義
[00:18:28.000 --> 00:18:30.000]  因為上帝創造我們的時候
[00:18:30.000 --> 00:18:34.000]  不是為了今生這麼簡單
[00:18:34.000 --> 00:18:35.000]  而是活到永恆
[00:18:35.000 --> 00:18:37.000]  因為上帝創造人的時候
[00:18:37.000 --> 00:18:38.000]  是沒有死的
[00:18:38.000 --> 00:18:39.000]  何時死了?
[00:18:39.000 --> 00:18:41.000]  就是我們不接觸上帝
[00:18:41.000 --> 00:18:43.000]  我們從上帝那裡拔掉了插頭
[00:18:43.000 --> 00:18:45.000]  我們和上帝分開了線
[00:18:45.000 --> 00:18:48.000]  大家都有聰明電話的
[00:18:48.000 --> 00:18:51.000]  聰明電話之所以聰明
[00:18:51.000 --> 00:18:53.000]  是因為在網上
[00:18:53.000 --> 00:18:57.000]  我們透過數碼計算計劃
[00:18:57.000 --> 00:18:59.000]  或者連上家中的Wi-Fi
[00:18:59.000 --> 00:19:01.000]  我們能夠連線
[00:19:01.000 --> 00:19:02.000]  我們連線
[00:19:02.000 --> 00:19:06.000]  我們的電話就是智能手機
[00:19:06.000 --> 00:19:08.000]  如果我們連線不到
[00:19:08.000 --> 00:19:09.000]  我們的電話幾乎等於廢物
[00:19:09.000 --> 00:19:10.000]  沒有用了
[00:19:10.000 --> 00:19:11.000]  沒錯
[00:19:11.000 --> 00:19:13.000]  還可以看照片
[00:19:13.000 --> 00:19:15.000]  還可以打一些Offline Game
[00:19:15.000 --> 00:19:18.000]  但是它Offline了之後
[00:19:18.000 --> 00:19:19.000]  它就脫線了
[00:19:19.000 --> 00:19:21.000]  脫線了它又不可以更新
[00:19:21.000 --> 00:19:22.000]  又不可以打電話
[00:19:22.000 --> 00:19:23.000]  又拿不到數據
[00:19:23.000 --> 00:19:24.000]  又找不到資訊
[00:19:24.000 --> 00:19:27.000]  它就不再聰明了
[00:19:27.000 --> 00:19:30.000]  有一個手機還在
[00:19:30.000 --> 00:19:32.000]  基本上是沒有用的
[00:19:32.000 --> 00:19:38.000]  人是要和生命之源連線
[00:19:38.000 --> 00:19:41.000]  要Online才可以
[00:19:41.000 --> 00:19:44.000]  要連線才可以
[00:19:44.000 --> 00:19:47.000]  才有能量
[00:19:47.000 --> 00:19:49.000]  很可惜
[00:19:49.000 --> 00:19:53.000]  當年亞當和夏娃選擇和上帝Offline
[00:19:53.000 --> 00:19:56.000]  因為和上帝脫了線
[00:19:56.000 --> 00:19:59.000]  人就死了
[00:19:59.000 --> 00:20:02.000]  但是上帝並沒有放棄我們
[00:20:02.000 --> 00:20:04.000]  上帝還給我們機會
[00:20:04.000 --> 00:20:06.000]  給我們走一條路
[00:20:06.000 --> 00:20:09.000]  他甚至親自差一腳讀生子
[00:20:09.000 --> 00:20:11.000]  降世為人
[00:20:11.000 --> 00:20:13.000]  聖誕節真是浪漫
[00:20:13.000 --> 00:20:15.000]  受冷知真是慘烈
[00:20:15.000 --> 00:20:17.000]  不是為了浪漫
[00:20:17.000 --> 00:20:19.000]  不是為了慘烈
[00:20:19.000 --> 00:20:21.000]  而是為了愛
[00:20:21.000 --> 00:20:23.000]  愛當然有浪漫
[00:20:23.000 --> 00:20:24.000]  愛當然有慘烈
[00:20:24.000 --> 00:20:28.000]  但是慘烈和浪漫不是目的
[00:20:28.000 --> 00:20:30.000]  目的是甚麼?
[00:20:30.000 --> 00:20:33.000]  目的是給我們一條路可以走
[00:20:33.000 --> 00:20:36.000]  可以回歸父神
[00:20:36.000 --> 00:20:39.000]  所以耶穌說:我道路真理生命
[00:20:39.000 --> 00:20:40.000]  有不值罪惡
[00:20:40.000 --> 00:20:43.000]  沒有人能到乎那裡去
[00:20:43.000 --> 00:20:44.000]  所以為何要信耶穌?
[00:20:44.000 --> 00:20:49.000]  上帝就是透過耶穌基督降世為人
[00:20:49.000 --> 00:20:53.000]  完成了他的任務
[00:20:53.000 --> 00:20:54.000]  耶穌基督和其他世人
[00:20:54.000 --> 00:20:56.000]  一個最大的分別就是
[00:20:56.000 --> 00:21:01.000]  他一生的目的就是完成使命
[00:21:01.000 --> 00:21:02.000]  就是他人生的使命
[00:21:02.000 --> 00:21:04.000]  上帝差距離
[00:21:04.000 --> 00:21:06.000]  活出上帝的性格
[00:21:06.000 --> 00:21:09.000]  人能夠從他身上認出上帝
[00:21:09.000 --> 00:21:11.000]  就好像剛才我開始說
[00:21:11.000 --> 00:21:12.000]  上帝做人的時候
[00:21:12.000 --> 00:21:15.000]  將他的形象做在你和我身上
[00:21:15.000 --> 00:21:17.000]  我們失去了上帝的形象
[00:21:17.000 --> 00:21:18.000]  但耶穌不是
[00:21:18.000 --> 00:21:20.000]  耶穌完全成就了那個形象
[00:21:20.000 --> 00:21:22.000]  然後聖經裏說
[00:21:22.000 --> 00:21:25.000]  神將眾人的罪孽
[00:21:25.000 --> 00:21:27.000]  我們背叛的情況
[00:21:27.000 --> 00:21:29.000]  歸咎於耶穌身上
[00:21:29.000 --> 00:21:31.000]  但耶穌又將他的義
[00:21:31.000 --> 00:21:33.000]  他所完成的任務
[00:21:33.000 --> 00:21:34.000]  人應該要盡的責任
[00:21:34.000 --> 00:21:35.000]  沒有盡到的
[00:21:35.000 --> 00:21:37.000]  他又將它加在我們身上
[00:21:37.000 --> 00:21:39.000]  即是說我們是透過信
[00:21:39.000 --> 00:21:41.000]  去接納上帝給我們
[00:21:41.000 --> 00:21:42.000]  我們做不到的
[00:21:42.000 --> 00:21:44.000]  因為我們原本就是背叛
[00:21:44.000 --> 00:21:46.000]  我們對上帝沒有興趣
[00:21:46.000 --> 00:21:47.000]  我們對上帝沒有心
[00:21:47.000 --> 00:21:48.000]  就算有些
[00:21:48.000 --> 00:21:49.000]  我們剛才說過
[00:21:49.000 --> 00:21:50.000]  我們已經接受了福音
[00:21:50.000 --> 00:21:51.000]  有時我們接受了福音
[00:21:51.000 --> 00:21:52.000]  不代表我們真的
[00:21:52.000 --> 00:21:54.000]  很熱衷於去明白
[00:21:54.000 --> 00:21:55.000]  去理解
[00:21:55.000 --> 00:21:56.000]  去接受
[00:21:56.000 --> 00:21:57.000]  去擁有
[00:21:57.000 --> 00:21:59.000]  去享受整個福音的內容
[00:21:59.000 --> 00:22:01.000]  我們還有世界上
[00:22:01.000 --> 00:22:02.000]  很多很多的東西
[00:22:02.000 --> 00:22:04.000]  拖著我們
[00:22:04.000 --> 00:22:07.000]  甚麼是福音?
[00:22:07.000 --> 00:22:10.000]  福音就是創造人的上帝
[00:22:10.000 --> 00:22:11.000]  他不嫌棄人
[00:22:11.000 --> 00:22:12.000]  背叛了他
[00:22:12.000 --> 00:22:13.000]  離開了他
[00:22:13.000 --> 00:22:16.000]  他仍然給我們一條路走
[00:22:16.000 --> 00:22:19.000]  猜他的獨生子耶穌基督
[00:22:19.000 --> 00:22:24.000]  為我們承擔我們的罪
[00:22:24.000 --> 00:22:25.000]  他為我們活
[00:22:25.000 --> 00:22:27.000]  將現在我們身上
[00:22:27.000 --> 00:22:28.000]  承擔我們的罪
[00:22:28.000 --> 00:22:31.000]  他為我們死了
[00:22:31.000 --> 00:22:34.000]  所以耶穌基督在十教上
[00:22:34.000 --> 00:22:35.000]  祂說我的神
[00:22:35.000 --> 00:22:36.000]  我的神
[00:22:36.000 --> 00:22:38.000]  祢為什麼離棄我?
[00:22:38.000 --> 00:22:39.000]  為甚麼?
[00:22:39.000 --> 00:22:41.000]  因為一個背叛上帝的人
[00:22:41.000 --> 00:22:43.000]  結果就是要被離棄
[00:22:43.000 --> 00:22:45.000]  但是耶穌基督
[00:22:45.000 --> 00:22:48.000]  祂代替我們被負上帝離棄
[00:22:48.000 --> 00:22:50.000]  目的就是要給我們一條路走
[00:22:50.000 --> 00:22:51.000]  所以耶穌說
[00:22:51.000 --> 00:22:52.000]  我就是那條路
[00:22:52.000 --> 00:22:53.000]  為甚麼?
[00:22:53.000 --> 00:22:55.000]  因為我幫你們背了所有的責任
[00:22:55.000 --> 00:22:58.000]  沒錯
[00:22:58.000 --> 00:22:59.000]  我們都是有責任的人
[00:22:59.000 --> 00:23:00.000]  我們的責任
[00:23:00.000 --> 00:23:02.000]  一人做事一人當
[00:23:02.000 --> 00:23:03.000]  問題就是
[00:23:03.000 --> 00:23:05.000]  你和我背不起
[00:23:05.000 --> 00:23:07.000]  你有子女
[00:23:07.000 --> 00:23:09.000]  我發覺到很多時候
[00:23:09.000 --> 00:23:10.000]  父母在子女小時候
[00:23:10.000 --> 00:23:12.000]  都幫他們背書包
[00:23:12.000 --> 00:23:13.000]  為甚麼?
[00:23:13.000 --> 00:23:14.000]  書包重重的
[00:23:14.000 --> 00:23:15.000]  背不起
[00:23:15.000 --> 00:23:16.000]  你幫他
[00:23:16.000 --> 00:23:18.000]  是嗎?
[00:23:18.000 --> 00:23:19.000]  我們今天
[00:23:19.000 --> 00:23:21.000]  我們天上的父
[00:23:21.000 --> 00:23:22.000]  看到我們背著
[00:23:22.000 --> 00:23:26.000]  人生這麼重的罪債
[00:23:26.000 --> 00:23:28.000]  這麼重的承擔
[00:23:28.000 --> 00:23:30.000]  這麼多的徬徨
[00:23:30.000 --> 00:23:32.000]  這麼多的不知道
[00:23:32.000 --> 00:23:35.000]  上帝說
[00:23:35.000 --> 00:23:37.000]  我明白了
[00:23:37.000 --> 00:23:39.000]  我給你一條路走
[00:23:39.000 --> 00:23:41.000]  透過我設下我的獨生子
[00:23:41.000 --> 00:23:43.000]  將他的義加在你的身上
[00:23:43.000 --> 00:23:45.000]  將我們自己的罪
[00:23:45.000 --> 00:23:47.000]  他幫我們承擔了
[00:23:47.000 --> 00:23:50.000]  以致我們有一條路可以走
[00:23:50.000 --> 00:23:52.000]  並且透過聖經
[00:23:52.000 --> 00:23:53.000]  真理
[00:23:53.000 --> 00:23:55.000]  教我們怎樣走這條路
[00:23:55.000 --> 00:23:57.000]  又將生命賜給我們
[00:23:57.000 --> 00:23:58.000]  以致到
[00:23:58.000 --> 00:24:00.000]  聖經裏面說
[00:24:00.000 --> 00:24:01.000]  上帝愛世人
[00:24:01.000 --> 00:24:05.000]  甚至將他的獨生子賜給他們
[00:24:05.000 --> 00:24:06.000]  讓一切信他的
[00:24:06.000 --> 00:24:08.000]  不至滅亡
[00:24:08.000 --> 00:24:10.000]  反得永生
[00:24:10.000 --> 00:24:12.000]  讓我們不單止有今生
[00:24:12.000 --> 00:24:13.000]  讓我們有永恆
[00:24:13.000 --> 00:24:15.000]  祈禱我們知道
[00:24:15.000 --> 00:24:17.000]  就算我們離開世界
[00:24:17.000 --> 00:24:20.000]  我們都能夠與父上帝重新結緣
[00:24:20.000 --> 00:24:22.000]  但是由這一刻開始
[00:24:22.000 --> 00:24:23.000]  甚麼是福音?
[00:24:23.000 --> 00:24:24.000]  如果你覺得
[00:24:24.000 --> 00:24:25.000]  你明白
[00:24:25.000 --> 00:24:27.000]  上帝就是你的父
[00:24:27.000 --> 00:24:29.000]  原來我們對他陌生
[00:24:29.000 --> 00:24:30.000]  對他不明白
[00:24:30.000 --> 00:24:32.000]  甚至對他抗拒
[00:24:32.000 --> 00:24:33.000]  是因為我們不知道
[00:24:33.000 --> 00:24:34.000]  今天你知道了
[00:24:34.000 --> 00:24:36.000]  你願意接受
[00:24:36.000 --> 00:24:38.000]  這是上帝給我們一個機會
[00:24:38.000 --> 00:24:44.000]  如果你這一刻願意做決定的時候
[00:24:44.000 --> 00:24:45.000]  你就可以說
[00:24:45.000 --> 00:24:47.000]  上帝原來你這麼愛我
[00:24:47.000 --> 00:24:48.000]  我願意接受你
[00:24:48.000 --> 00:24:51.000]  透過耶穌基督成為我救主
[00:24:51.000 --> 00:24:54.000]  我重歸父神的懷抱
[00:24:54.000 --> 00:24:56.000]  所以簡單來說
[00:24:56.000 --> 00:24:58.000]  在無比的愛裡
[00:24:58.000 --> 00:25:00.000]  上帝給我們一條路走
[00:25:00.000 --> 00:25:02.000]  你願意接受這條路的話
[00:25:02.000 --> 00:25:03.000]  你就跟上帝說
[00:25:03.000 --> 00:25:04.000]  上帝啊
[00:25:04.000 --> 00:25:06.000]  我願意歸向你
[00:25:06.000 --> 00:25:09.000]  如果你願意做這個決定的時候
[00:25:09.000 --> 00:25:11.000]  你現在就可以祈禱
[00:25:11.000 --> 00:25:12.000]  跟上帝說
[00:25:12.000 --> 00:25:13.000]  上帝啊
[00:25:13.000 --> 00:25:15.000]  我願意歸向你
[00:25:15.000 --> 00:25:21.000]  當年我製造了一個這麼誠心的祈禱
[00:25:21.000 --> 00:25:24.000]  走了這幾十年福音的路
[00:25:24.000 --> 00:25:26.000]  半點都沒有後悔
[00:25:26.000 --> 00:25:29.000]  上帝每天與我同行
[00:25:29.000 --> 00:25:31.000]  給我一條路走
[00:25:31.000 --> 00:25:33.000]  每一次去到好像絕境的時候
[00:25:33.000 --> 00:25:37.000]  上帝又給我一個柳暗花明又一處
[00:25:37.000 --> 00:25:42.000]  我願意你能夠和我同行這條路
[00:25:42.000 --> 00:25:44.000]  為家之路
[00:25:44.000 --> 00:25:45.000]  如果你願意接受的話
[00:25:45.000 --> 00:25:48.000]  你聯絡你教會裡的朋友
[00:25:48.000 --> 00:25:49.000]  你問問他
[00:25:49.000 --> 00:25:50.000]  你可不可以詳細一點
[00:25:50.000 --> 00:25:51.000]  再解釋清楚一點
[00:25:51.000 --> 00:25:53.000]  因為老實說
[00:25:53.000 --> 00:25:54.000]  幾十分鐘
[00:25:54.000 --> 00:25:55.000]  說不完的
[00:25:55.000 --> 00:25:57.000]  但是我相信
[00:25:57.000 --> 00:25:58.000]  你透過回到教會
[00:25:58.000 --> 00:26:00.000]  無論你是實體地回到教會
[00:26:00.000 --> 00:26:02.000]  或者是透過網路的
[00:26:02.000 --> 00:26:04.000]  來參與教會的活動
[00:26:04.000 --> 00:26:07.000]  你都可以認識更加多
[00:26:07.000 --> 00:26:09.000]  因為耶穌是道路真理生命
[00:26:09.000 --> 00:26:11.000]  祂永遠都給你一條路走
[00:26:11.000 --> 00:26:12.000]  當你願意走的時候
[00:26:12.000 --> 00:26:14.000]  祂永遠都願意教你怎樣走
[00:26:14.000 --> 00:26:17.000]  祂還給你生命來走
[00:26:17.000 --> 00:26:20.000]  所以耶穌就是這條路
[00:26:20.000 --> 00:26:21.000]  就是真理
[00:26:21.000 --> 00:26:22.000]  就是生命
[00:26:22.000 --> 00:26:24.000]  行完透過今天
[00:26:24.000 --> 00:26:25.000]  這個福音主人
[00:26:25.000 --> 00:26:27.000]  你能夠和我一樣
[00:26:27.000 --> 00:26:28.000]  同奔天路
[00:26:28.000 --> 00:26:30.000]  無論你已經跟隨了
[00:26:30.000 --> 00:26:31.000]  耶穌基督的福音
[00:26:31.000 --> 00:26:33.000]  或者你今天才明白
[00:26:33.000 --> 00:26:35.000]  我也恭喜你
[00:26:35.000 --> 00:26:36.000]  至於其他朋友
[00:26:36.000 --> 00:26:38.000]  如果你今天還未做到決定
[00:26:38.000 --> 00:26:41.000]  或者你再問教會裏面的朋友
[00:26:41.000 --> 00:26:42.000]  讓你知道多一點
[00:26:42.000 --> 00:26:45.000]  以致輸到用事方狠小
[00:26:45.000 --> 00:26:47.000]  這件事不會在你身上發生
[00:26:47.000 --> 00:26:48.000]  因為到你要做決定的時候
[00:26:48.000 --> 00:26:49.000]  你已經知道
[00:26:49.000 --> 00:26:51.000]  原來我做的是一個
[00:26:51.000 --> 00:26:54.000]  從皈褔神的決定
[00:26:54.000 --> 00:26:56.000]  我們一起低頭祈禱
[00:26:56.000 --> 00:26:59.000]  天地的主啊
[00:26:59.000 --> 00:27:00.000]  我多謝你
[00:27:01.000 --> 00:27:03.000]  今天讓我們透過這個福音主人
[00:27:03.000 --> 00:27:05.000]  對已經接受了福音的人來說
[00:27:05.000 --> 00:27:07.000]  我們能夠重溫福音
[00:27:07.000 --> 00:27:09.000]  對未曾知道福音的人來說
[00:27:09.000 --> 00:27:11.000]  我們今天能夠明白了
[00:27:11.000 --> 00:27:13.000]  福音的一部分
[00:27:13.000 --> 00:27:15.000]  當然福音這麼豐富
[00:27:15.000 --> 00:27:18.000]  我們沒辦法能夠透過一陣子
[00:27:18.000 --> 00:27:19.000]  你都完全明白
[00:27:19.000 --> 00:27:22.000]  不過其實已經足夠
[00:27:22.000 --> 00:27:24.000]  幫助我們做決定
[00:27:24.000 --> 00:27:26.000]  所以在座的朋友
[00:27:26.000 --> 00:27:29.000]  如果你今天願意接受耶穌
[00:27:29.000 --> 00:27:32.000]  你可以在心裏跟著我這樣祈禱
[00:27:32.000 --> 00:27:34.000]  天父啊
[00:27:34.000 --> 00:27:36.000]  我多謝你
[00:27:36.000 --> 00:27:38.000]  你給我一條路走
[00:27:38.000 --> 00:27:40.000]  祷告耶穌
[00:27:40.000 --> 00:27:44.000]  是我道路、真理、生命
[00:27:44.000 --> 00:27:47.000]  我願意接受耶穌成為我的道路
[00:27:47.000 --> 00:27:49.000]  真理和生命
[00:27:49.000 --> 00:27:53.000]  回歸到苦的懷抱裏面
[00:27:53.000 --> 00:27:56.000]  以上的祈禱
[00:27:56.000 --> 00:27:58.000]  是奉耶穌基督的名
[00:27:58.000 --> 00:28:00.000]  阿門
[00:28:00.000 --> 00:28:03.000]  再次多謝大家
[00:28:03.000 --> 00:28:07.000]  今天一齊來跟我們重溫福音的真理
[00:28:07.000 --> 00:28:09.000]  願主賜福大家
[00:28:09.000 --> 00:28:11.000]  在疫情之中
[00:28:11.000 --> 00:28:15.000]  多多感覺到上帝與你同行
[00:28:15.000 --> 00:28:18.000]  上帝的恩典與你同在
[00:28:18.000 --> 00:28:19.000]  阿門
[00:28:19.000 --> 00:28:20.000]  阿門
[00:28:21.000 --> 00:28:22.000]  阿門
[00:28:22.000 --> 00:28:24.000]  阿門
[00:28:24.000 --> 00:28:26.000]  阿門
[00:28:26.000 --> 00:28:28.000]  阿門
[00:28:28.000 --> 00:28:30.000]  阿門
[00:28:30.000 --> 00:28:32.000]  阿門
[00:28:32.000 --> 00:28:34.000]  阿門

