
[00:00:00.000 --> 00:00:04.500]  今天要和大家講的是
[00:20:05.300 --> 00:20:06.300]  說甚麼
[00:20:06.300 --> 00:20:08.300]  方伯看見所作的事
[00:20:08.300 --> 00:20:12.300]  就欺其主的道就信了
[00:20:12.300 --> 00:20:14.300]  方伯見到這個神蹟就怎樣說
[00:20:14.300 --> 00:20:16.300]  是否立即相信了
[00:20:16.300 --> 00:20:18.300]  不可以
[00:20:18.300 --> 00:20:21.300]  他是肯欺其主的道
[00:20:21.300 --> 00:20:24.300]  有沒有見到神蹟將人帶去主的道
[00:20:24.300 --> 00:20:27.300]  令他回想起神的話語
[00:20:27.300 --> 00:20:29.300]  他就相信了
[00:20:29.300 --> 00:20:31.300]  不是只見到神蹟
[00:20:31.300 --> 00:20:35.300]  這個信息在《使徒行傳》的十三章十四章
[00:20:35.300 --> 00:20:36.300]  非常重要
[00:20:36.300 --> 00:20:38.300]  重複地出現
[00:20:38.300 --> 00:20:41.300]  考古學家發現了一塊石磚
[00:20:41.300 --> 00:20:44.300]  是公元52至50年間
[00:20:44.300 --> 00:20:49.300]  上方刻有《事求保羅》的名字和官銜
[00:20:49.300 --> 00:20:51.300]  證明聖經所說的
[00:20:51.300 --> 00:20:54.300]  全部都是真人真事
[00:20:54.300 --> 00:20:57.300]  有個考古學家叫William Ramsey
[00:20:57.300 --> 00:21:01.300]  他還說他有證據可以證明
[00:21:01.300 --> 00:21:05.300]  《事求保羅》是全家都信著
[00:21:05.300 --> 00:21:08.300]  說完第一件事
[00:21:08.300 --> 00:21:10.300]  第二層的首尾結構
[00:21:10.300 --> 00:21:12.300]  都與神蹟有關
[00:21:12.300 --> 00:21:15.300]  但都與錯誤的教導有關
[00:21:15.300 --> 00:21:19.300]  就是有個假的先知巴耶穌
[00:21:19.300 --> 00:21:21.300]  第二層的下半部
[00:21:21.300 --> 00:21:26.300]  就在說路斯德有人誤會保羅和巴拿巴是神
[00:21:26.300 --> 00:21:30.300]  《使徒行傳》的十四章八節至二十節
[00:21:30.300 --> 00:21:34.300]  路斯德在羅馬加拉泰的省裏
[00:21:34.300 --> 00:21:37.300]  在以哥廉的西南大概十八里
[00:21:37.300 --> 00:21:41.300]  保羅曾經三次去到這個地方
[00:21:41.300 --> 00:21:43.300]  路斯德這個地方
[00:21:43.300 --> 00:21:44.300]  這次是第一次
[00:21:44.300 --> 00:21:49.300]  第二次他去到路斯德招募了提摩泰
[00:21:49.300 --> 00:21:51.300]  就在路斯德
[00:21:51.300 --> 00:21:54.300]  在《使徒行傳》的十六章一至五節
[00:21:54.300 --> 00:22:01.300]  第三次的旅程他又去訪問路斯德的教會
[00:22:01.300 --> 00:22:04.300]  《使徒行傳》的十八章二十三節
[00:22:04.300 --> 00:22:09.300]  他們在路斯德保羅醫好了一個身內腳腿的人
[00:22:09.300 --> 00:22:15.300]  但是馬上就有些錯誤的信仰
[00:22:15.300 --> 00:22:18.300]  有些錯誤的觀念出身
[00:22:18.300 --> 00:22:23.300]  這個腳腿的人他好像方伯一樣
[00:22:23.300 --> 00:22:25.300]  他對神的話語有興趣
[00:22:25.300 --> 00:22:29.300]  《使徒行傳》的十四章九節告訴我們
[00:22:29.300 --> 00:22:31.300]  所以他自己不是單單見了神蹟
[00:22:31.300 --> 00:22:33.300]  其時就相信
[00:22:33.300 --> 00:22:35.300]  十四章九節《使徒行傳》說得很清楚
[00:22:35.300 --> 00:22:37.300]  他對神的話語有興趣
[00:22:37.300 --> 00:22:39.300]  所以我們見到有一次
[00:22:39.300 --> 00:22:43.300]  神蹟帶領人去到神的話語
[00:22:43.300 --> 00:22:45.300]  保羅醫治了他
[00:22:45.300 --> 00:22:48.300]  他立刻能夠走路能夠跳
[00:22:48.300 --> 00:22:51.300]  這是一個真正莫大的神蹟
[00:22:51.300 --> 00:22:54.300]  這個人連學走路都沒有學過
[00:22:54.300 --> 00:22:57.300]  一醫好了他就立刻會走會跳
[00:22:57.300 --> 00:22:59.300]  你想想是多大的神蹟
[00:22:59.300 --> 00:23:02.300]  當地的人見了之後就怎樣
[00:23:02.300 --> 00:23:05.300]  立刻就有他們迷信的觀念
[00:23:05.300 --> 00:23:07.300]  因為這群都是迷信的人
[00:23:07.300 --> 00:23:10.300]  他們說巴拿巴是眾神之首
[00:23:10.300 --> 00:23:14.300]  是Dios 是他們所敬拜的神
[00:23:14.300 --> 00:23:17.300]  保羅是希爾米
[00:23:17.300 --> 00:23:19.300]  是眾神的傳話人
[00:23:19.300 --> 00:23:24.300]  這個Dios是路斯德城裏的守護神
[00:23:24.300 --> 00:23:27.300]  所以是很大的神
[00:23:27.300 --> 00:23:30.300]  祂的祭司絕對是有很重要的地位
[00:23:30.300 --> 00:23:34.300]  結果這個祭司牽著牛
[00:23:34.300 --> 00:23:36.300]  帶著花圈來到他們那裏
[00:23:36.300 --> 00:23:38.300]  要向他們獻祭
[00:23:38.300 --> 00:23:40.300]  你想想多好笑
[00:23:40.300 --> 00:23:43.300]  保羅和巴拿巴立刻糾正他們
[00:23:43.300 --> 00:23:45.300]  我們不是神來的
[00:23:45.300 --> 00:23:46.300]  我們是人來的
[00:23:46.300 --> 00:23:48.300]  而且大膽跟他們說
[00:23:48.300 --> 00:23:52.300]  指出他們所敬拜的是虛無是假神
[00:23:52.300 --> 00:23:55.300]  立刻指出他們的信仰是錯的
[00:23:55.300 --> 00:24:00.300]  保羅沒有跟他們說舊約的信息
[00:24:00.300 --> 00:24:02.300]  因為這群人是外邦人
[00:24:02.300 --> 00:24:05.300]  他們不懂得猶太人的歷史
[00:24:05.300 --> 00:24:08.300]  保羅由神的創造開始
[00:24:08.300 --> 00:24:11.300]  說這位是獨一的永生神
[00:24:11.300 --> 00:24:12.300]  他是憐憫的神
[00:24:12.300 --> 00:24:14.300]  他是寬恕的神
[00:24:14.300 --> 00:24:17.300]  他沒有將人所應得的審判
[00:24:17.300 --> 00:24:19.300]  來到是定人的罪
[00:24:19.300 --> 00:24:23.300]  這群人被慢慢安撫下來
[00:24:23.300 --> 00:24:25.300]  靜下來
[00:24:25.300 --> 00:24:28.300]  但是很快就有一群人
[00:24:28.300 --> 00:24:31.300]  在安提阿爾戈廉趕到來
[00:24:31.300 --> 00:24:33.300]  造謠生事
[00:24:33.300 --> 00:24:36.300]  以至人們用石頭來打保羅
[00:24:36.300 --> 00:24:39.300]  打到他不省人事
[00:24:39.300 --> 00:24:41.300]  你想想多好笑
[00:24:41.300 --> 00:24:43.300]  一會兒就說保羅是甚麼?
[00:24:43.300 --> 00:24:44.300]  是神
[00:24:44.300 --> 00:24:47.300]  一會兒就說保羅是神棍
[00:24:47.300 --> 00:24:49.300]  用石頭來打他
[00:24:49.300 --> 00:24:50.300]  打到他不省人事
[00:24:50.300 --> 00:24:54.300]  那些門徒圍著他來禱告神
[00:24:54.300 --> 00:24:56.300]  就令他甦醒過來
[00:24:56.300 --> 00:24:59.300]  這是在聖經裏面
[00:24:59.300 --> 00:25:03.300]  唯一一次保羅是被石頭擊打
[00:25:03.300 --> 00:25:07.300]  這在哥倫多後書11章25節告訴我們
[00:25:07.300 --> 00:25:10.300]  保羅是三次被人用棍打
[00:25:10.300 --> 00:25:13.300]  一次被石頭打
[00:25:13.300 --> 00:25:15.300]  這一次相信是在路斯德
[00:25:15.300 --> 00:25:18.300]  三次遇到損壞了
[00:25:18.300 --> 00:25:21.300]  記載在哥倫多後書裏
[00:25:21.300 --> 00:25:24.300]  有人說不是
[00:25:24.300 --> 00:25:28.300]  剛才的經文使徒行傳的14章5節
[00:25:28.300 --> 00:25:32.300]  不是說以戈廉的人都用石頭打保羅和巴拿巴
[00:25:32.300 --> 00:25:37.300]  我相信那裏是他們想用石頭來打巴拿巴和保羅
[00:25:37.300 --> 00:25:39.300]  趕他們出城
[00:25:39.300 --> 00:25:42.300]  而不是真正傷害了他們
[00:25:42.300 --> 00:25:45.300]  就是因為保羅被石頭打傷了
[00:25:45.300 --> 00:25:49.300]  所以日後提摩泰受到感動
[00:25:49.300 --> 00:25:52.300]  我相信所以他是跟從保羅
[00:25:52.300 --> 00:25:55.300]  接著第二次旅程
[00:25:55.300 --> 00:25:58.300]  在提摩泰後書的三章10節
[00:25:58.300 --> 00:26:02.300]  這個結構告訴我們甚麼
[00:26:02.300 --> 00:26:09.300]  就是單單靠神跡騎士不能令人得救
[00:26:09.300 --> 00:26:14.300]  這就是第二層結構
[00:26:14.300 --> 00:26:16.300]  兩件事
[00:26:16.300 --> 00:26:20.300]  第一件是保羅令巴耶穌的眼瞎了
[00:26:20.300 --> 00:26:23.300]  是一個神跡
[00:26:23.300 --> 00:26:26.300]  經文說方伯相信了
[00:26:26.300 --> 00:26:28.300]  但方伯是怎樣相信的
[00:26:28.300 --> 00:26:31.300]  第一他對神的話語有興趣
[00:26:31.300 --> 00:26:33.300]  使徒行傳的13章7節
[00:26:33.300 --> 00:26:36.300]  第二他見到神跡之後
[00:26:36.300 --> 00:26:38.300]  唏其神的話語
[00:26:38.300 --> 00:26:40.300]  然後他相信了
[00:26:40.300 --> 00:26:43.300]  使徒行傳的13章12節
[00:26:43.300 --> 00:26:47.300]  所以神跡是帶領人去到神的話語
[00:26:47.300 --> 00:26:50.300]  第二件事在路斯德
[00:26:50.300 --> 00:26:53.300]  保羅醫好了一個身懷腳腿的人
[00:26:53.300 --> 00:26:56.300]  這個人也是對神的話語有興趣
[00:26:56.300 --> 00:26:58.300]  使徒行傳的14章9節
[00:26:58.300 --> 00:27:03.300]  他不是單單見到自己的身體被醫治而相信
[00:27:03.300 --> 00:27:06.300]  他也是對神的話語有興趣
[00:27:06.300 --> 00:27:10.300]  相反相對之下路斯德的人
[00:27:10.300 --> 00:27:12.300]  他們有沒有見到神跡
[00:27:12.300 --> 00:27:13.300]  都有見到神跡
[00:27:13.300 --> 00:27:15.300]  但是他們相不相信
[00:27:15.300 --> 00:27:17.300]  他們不相信 為甚麼呢
[00:27:17.300 --> 00:27:21.300]  因為保羅還沒有跟他們傳福音
[00:27:21.300 --> 00:27:26.300]  他們已經是反過來打保羅
[00:27:26.300 --> 00:27:32.300]  所以我們見到除非神跡其實是加上福音的訊息
[00:27:32.300 --> 00:27:36.300]  不足夠令人得救
[00:27:36.300 --> 00:27:42.300]  在這裡也讓我們見到傳福音的手法
[00:27:42.300 --> 00:27:47.300]  現在的人傳福音經常說要尊重世人的文化
[00:27:47.300 --> 00:27:51.300]  要尊重世人的傳統甚至他們的信仰
[00:27:51.300 --> 00:27:55.300]  然後在這些事上他們的信仰他們的文化
[00:27:55.300 --> 00:27:59.300]  找一個共同點
[00:27:59.300 --> 00:28:02.300]  然後你就可以跟人傳福音
[00:28:02.300 --> 00:28:05.300]  保羅和巴拿巴沒有用到這樣的手法
[00:28:05.300 --> 00:28:09.300]  他立刻指出他們的信仰是錯的
[00:28:09.300 --> 00:28:11.300]  有人可能會抗議
[00:28:11.300 --> 00:28:13.300]  說不是啊牧師
[00:28:13.300 --> 00:28:15.300]  使徒行傳第十七章
[00:28:15.300 --> 00:28:20.300]  保羅去到雅典不是見到一個神叫未認識的神
[00:28:20.300 --> 00:28:24.300]  保羅說這個就是耶和華
[00:28:24.300 --> 00:28:29.300]  他這裡是不是用了雅典人的信仰來作出發點
[00:28:29.300 --> 00:28:30.300]  但我可以告訴你
[00:28:30.300 --> 00:28:34.300]  他這個傳福音的手法好像不是很有效
[00:28:34.300 --> 00:28:38.300]  甚至他最後可能有後悔
[00:28:38.300 --> 00:28:40.300]  去到使徒行傳第十七章
[00:28:40.300 --> 00:28:43.300]  我會跟大家分享這件事
[00:28:43.300 --> 00:28:45.300]  但我們見到保羅和巴拿巴
[00:28:45.300 --> 00:28:50.300]  就是立刻指出路斯德的人的信仰是有問題
[00:28:50.300 --> 00:28:53.300]  甚至他不怕對方有反感
[00:28:53.300 --> 00:28:57.300]  甚至調轉槍頭來逼迫自己
[00:28:57.300 --> 00:29:00.300]  用石頭扔自己他都是在所不辭
[00:29:00.300 --> 00:29:04.300]  我們傳福音的能力在哪裡來?
[00:29:04.300 --> 00:29:06.300]  靠甚麼能力來傳福音?
[00:29:06.300 --> 00:29:08.300]  是神的能力
[00:29:08.300 --> 00:29:10.300]  不是我們自己的智慧
[00:29:10.300 --> 00:29:11.300]  不是我們的能力
[00:29:11.300 --> 00:29:13.300]  我們所需要做的是甚麼?
[00:29:13.300 --> 00:29:16.300]  是將福音傳開去
[00:29:16.300 --> 00:29:19.300]  等一會我們就會見到福音是甚麼
[00:29:19.300 --> 00:29:22.300]  保羅在他的講道裡說得很清楚
[00:29:22.300 --> 00:29:23.300]  福音是甚麼
[00:29:23.300 --> 00:29:26.300]  我們很需要學習保羅
[00:29:26.300 --> 00:29:31.300]  剛才說保羅和巴拿巴是帶著馬可出發
[00:29:31.300 --> 00:29:35.300]  去到半路馬可就說要回家
[00:29:35.300 --> 00:29:38.300]  這個想起我小時候
[00:29:38.300 --> 00:29:41.300]  家裡說去旅行的時候
[00:29:41.300 --> 00:29:42.300]  好像去沙田
[00:29:42.300 --> 00:29:45.300]  上了火車我就大聲哭
[00:29:45.300 --> 00:29:46.300]  哭到後來怎樣?
[00:29:46.300 --> 00:29:49.300]  我爸爸媽媽要叫工人抱我下車
[00:29:49.300 --> 00:29:50.300]  回去家裡
[00:29:50.300 --> 00:29:53.300]  去到半路就要回家
[00:29:53.300 --> 00:29:56.300]  有人說馬可是私家
[00:29:56.300 --> 00:30:00.300]  有人說馬可可能是因為見到保羅
[00:30:00.300 --> 00:30:02.300]  現在成為領袖
[00:30:02.300 --> 00:30:04.300]  他的表哥本來巴拿巴是領袖
[00:30:04.300 --> 00:30:06.300]  現在變成保羅是領袖
[00:30:06.300 --> 00:30:07.300]  他不高興
[00:30:07.300 --> 00:30:11.300]  也有人說馬可可能見到外邦人
[00:30:11.300 --> 00:30:13.300]  信主而覺得不滿
[00:30:13.300 --> 00:30:17.300]  甚至有人說他可能回到耶路撒冷
[00:30:17.300 --> 00:30:21.300]  和那幫有律法主義的猶太人
[00:30:21.300 --> 00:30:24.300]  一起來反對保羅
[00:30:24.300 --> 00:30:28.300]  有個神學家叫做A.T.Robertson
[00:30:28.300 --> 00:30:30.300]  他說其實馬可的光
[00:30:30.300 --> 00:30:34.300]  只不過在危機當中有閃爍
[00:30:34.300 --> 00:30:36.300]  但始終沒有熄滅
[00:30:36.300 --> 00:30:39.300]  如果馬可真的回去和那些
[00:30:39.300 --> 00:30:42.300]  律法主義的猶太人來敵對保羅
[00:30:42.300 --> 00:30:45.300]  他的光可能熄滅了
[00:30:45.300 --> 00:30:48.300]  所以我很同意A.T.Robertson所說
[00:30:48.300 --> 00:30:51.300]  也有人說他可能去到外邦人的地方
[00:30:51.300 --> 00:30:55.300]  開始見到有敵人來敵對自己
[00:30:55.300 --> 00:30:58.300]  所以他就很怕他要回家
[00:30:58.300 --> 00:31:01.300]  但無論如何是甚麼原因
[00:31:01.300 --> 00:31:04.300]  我們見到保羅對馬可很不滿
[00:31:04.300 --> 00:31:06.300]  所以第二次旅程
[00:31:06.300 --> 00:31:09.300]  在使徒行傳的十五章
[00:31:09.300 --> 00:31:12.300]  第二次旅程他不肯帶馬可一起去
[00:31:12.300 --> 00:31:17.300]  他反而用提摩太來代替馬可
[00:31:17.300 --> 00:31:21.300]  使徒行傳的十六章一至五節
[00:31:21.300 --> 00:31:24.300]  但最後如果我們記得的話
[00:31:24.300 --> 00:31:26.300]  保羅在監獄的時候
[00:31:26.300 --> 00:31:28.300]  他回想起馬可
[00:31:28.300 --> 00:31:33.300]  他和提摩太說叫提摩太去迎接馬可去他的那裡
[00:31:33.300 --> 00:31:38.300]  他說馬可對於傳道的事上有益
[00:31:38.300 --> 00:31:42.300]  提摩太號書的四章十一節
[00:31:42.300 --> 00:31:47.300]  去到最中心的經文就是最重要的
[00:31:47.300 --> 00:31:50.300]  就是保羅的那兩篇道
[00:31:50.300 --> 00:31:52.300]  是最中心的經文
[00:31:52.300 --> 00:31:55.300]  第一篇在彼西底的安提阿
[00:31:55.300 --> 00:31:58.300]  不是敘利亞的安提阿
[00:31:58.300 --> 00:32:00.300]  是在彼西底
[00:32:00.300 --> 00:32:03.300]  保羅每去到一個新的地方
[00:32:03.300 --> 00:32:07.300]  他首先去到會堂說道
[00:32:07.300 --> 00:32:10.300]  他是很有猶太人的心
[00:32:10.300 --> 00:32:12.300]  但很有趣很諷刺
[00:32:12.300 --> 00:32:15.300]  神就要他成為外邦人的使徒
[00:32:15.300 --> 00:32:16.300]  但他去到每一個城
[00:32:16.300 --> 00:32:20.300]  他首先去到會堂傳神的話語
[00:32:20.300 --> 00:32:24.300]  在使徒行傳的十三章十四至五十二節
[00:32:24.300 --> 00:32:27.300]  是保羅在使徒行傳裡的第一篇道
[00:32:27.300 --> 00:32:30.300]  這篇道是分開有三段
[00:32:30.300 --> 00:32:32.300]  怎樣來分段呢
[00:32:32.300 --> 00:32:37.300]  每一次你看到有弟兄們這個詞就是分段
[00:32:37.300 --> 00:32:42.300]  所以兩個弟兄們在使徒行傳的十三章二十六
[00:32:42.300 --> 00:32:44.300]  和十三章的三十八
[00:32:44.300 --> 00:32:47.300]  就將這篇道分開三個部分
[00:32:47.300 --> 00:32:50.300]  第一個部分是尼塞亞的預言
[00:32:50.300 --> 00:32:52.300]  尼塞亞的準備
[00:32:52.300 --> 00:32:57.300]  保羅回顧了以色列人的歷史
[00:32:57.300 --> 00:33:01.300]  他將注意力放在尼塞亞的準備
[00:33:01.300 --> 00:33:05.300]  大神怎樣為尼塞亞準備他的道路
[00:33:05.300 --> 00:33:08.300]  差派一個先知為他開路
[00:33:08.300 --> 00:33:10.300]  這件事猶太人都知道
[00:33:10.300 --> 00:33:13.300]  他們很熟悉他們舊約的聖經
[00:33:13.300 --> 00:33:16.300]  他們知道尼塞亞將會出於大衛的家族
[00:33:16.300 --> 00:33:20.300]  有一位開路者為他開路
[00:33:20.300 --> 00:33:22.300]  保羅告訴他們
[00:33:22.300 --> 00:33:26.300]  施洗約翰就是這個開路者
[00:33:26.300 --> 00:33:28.300]  保羅接著就罵他們
[00:33:28.300 --> 00:33:31.300]  你們這些猶太人時時都毀約
[00:33:31.300 --> 00:33:33.300]  來叛逆神
[00:33:33.300 --> 00:33:35.300]  第二段呢
[00:33:35.300 --> 00:33:39.300]  第二段是講到尼塞亞的降臨
[00:33:39.300 --> 00:33:43.300]  使徒行傳的十三章二十六至三十七節
[00:33:43.300 --> 00:33:47.300]  保羅突然間由第三者的他們
[00:33:47.300 --> 00:33:49.300]  轉到第二者的你們
[00:33:49.300 --> 00:33:51.300]  直接罵他們
[00:33:51.300 --> 00:33:53.300]  你們釘死了你們的尼塞亞
[00:33:53.300 --> 00:33:55.300]  釘死了耶穌基督
[00:33:55.300 --> 00:33:59.300]  你們不是沒有聽過舊約有預言
[00:33:59.300 --> 00:34:01.300]  說將會有這些事
[00:34:01.300 --> 00:34:03.300]  有尼塞亞的預言
[00:34:03.300 --> 00:34:07.300]  但你們居然還將耶穌基督釘死了十字架
[00:34:07.300 --> 00:34:09.300]  那撒勒人耶穌基督
[00:34:09.300 --> 00:34:14.300]  但這個就正應驗了神的預言
[00:34:14.300 --> 00:34:17.300]  在《術士徒行傳》的十三章三十節
[00:34:17.300 --> 00:34:20.300]  神卻叫他從死裡復活
[00:34:20.300 --> 00:34:22.300]  你們釘死了他嗎
[00:34:22.300 --> 00:34:24.300]  神叫他從死裡復活
[00:34:24.300 --> 00:34:31.300]  這個手法和彼得在《術士徒行傳》的第三章第二篇道
[00:34:31.300 --> 00:34:33.300]  是一模一樣
[00:34:33.300 --> 00:34:36.300]  因為保羅知道會堂裡的人都是猶太人
[00:34:36.300 --> 00:34:40.300]  所以他引用舊約來講出
[00:34:40.300 --> 00:34:42.300]  耶穌基督復活的預言
[00:34:42.300 --> 00:34:45.300]  用了三段舊約的經文
[00:34:45.300 --> 00:34:48.300]  其實這個信息講了甚麼
[00:34:48.300 --> 00:34:53.300]  耶穌基督死了被埋葬
[00:34:53.300 --> 00:34:55.300]  然後復活了
[00:34:55.300 --> 00:34:57.300]  這是甚麼來的
[00:34:57.300 --> 00:35:02.300]  在哥倫多前書的十五章二至四節
[00:35:02.300 --> 00:35:05.300]  保羅說這個就是福音
[00:35:05.300 --> 00:35:07.300]  福音是甚麼
[00:35:07.300 --> 00:35:11.300]  耶穌基督為我們的罪死被埋葬
[00:35:11.300 --> 00:35:13.300]  第三天復活
[00:35:13.300 --> 00:35:14.300]  這個就是福音
[00:35:14.300 --> 00:35:16.300]  所以當我們出去傳福音的時候
[00:35:16.300 --> 00:35:19.300]  這個信息是很重要的
[00:35:19.300 --> 00:35:23.300]  而不是靠我們自己的智慧去想一些東西出來
[00:35:23.300 --> 00:35:25.300]  和別人分享
[00:35:25.300 --> 00:35:29.300]  第三個部分是甚麼
[00:35:29.300 --> 00:35:31.300]  是回應的部分
[00:35:31.300 --> 00:35:34.300]  《術士徒行傳》的十三章三十八至五十二節
[00:35:34.300 --> 00:35:39.300]  保羅說我已經將舊世的道告訴你們
[00:35:39.300 --> 00:35:41.300]  十三章二十六節
[00:35:41.300 --> 00:35:44.300]  我已經將這個好信息告訴你們
[00:35:44.300 --> 00:35:47.300]  《術士徒行傳》的十三章三十二節
[00:35:47.300 --> 00:35:50.300]  現在應該是你們來回應
[00:35:50.300 --> 00:35:53.300]  猶太人的律法不能夠令你們得救
[00:35:53.300 --> 00:35:55.300]  猶太人高舉他們的律法
[00:35:55.300 --> 00:35:58.300]  但是律法不能夠赦罪
[00:35:58.300 --> 00:36:03.300]  不能夠使人在神的面前成為一個義人
[00:36:03.300 --> 00:36:05.300]  律法只能夠做甚麼
[00:36:05.300 --> 00:36:07.300]  定你的罪
[00:36:07.300 --> 00:36:10.300]  猶太人的教導就是律法定了人的罪
[00:36:10.300 --> 00:36:12.300]  神就懲罰這個人
[00:36:12.300 --> 00:36:14.300]  這是他們的教導
[00:36:14.300 --> 00:36:16.300]  但是律法不能夠赦罪
[00:36:16.300 --> 00:36:18.300]  不能夠稱人成為一個義人
[00:36:18.300 --> 00:36:21.300]  怎樣才能夠赦罪
[00:36:21.300 --> 00:36:23.300]  被神稱為一個義人呢
[00:36:23.300 --> 00:36:25.300]  接受耶穌基督
[00:36:25.300 --> 00:36:27.300]  祂為我們救贖
[00:36:27.300 --> 00:36:30.300]  有很多人在報道會
[00:36:30.300 --> 00:36:33.300]  哭著這樣舉手決志
[00:36:33.300 --> 00:36:36.300]  一路哭一路走出來
[00:36:36.300 --> 00:36:37.300]  相信了
[00:36:37.300 --> 00:36:39.300]  你問他你相信甚麼
[00:36:39.300 --> 00:36:41.300]  我感動
[00:36:41.300 --> 00:36:42.300]  我很感動
[00:36:42.300 --> 00:36:44.300]  那個講員講到我很感動
[00:36:44.300 --> 00:36:47.300]  你感動甚麼才行
[00:36:47.300 --> 00:36:49.300]  我相信
[00:36:49.300 --> 00:36:51.300]  你要知道自己是一個罪人
[00:36:51.300 --> 00:36:54.300]  你才能夠真正接受耶穌基督
[00:36:54.300 --> 00:36:56.300]  你不是去到一個報道會
[00:36:56.300 --> 00:36:58.300]  被一個講員講到你很感動
[00:36:58.300 --> 00:37:00.300]  你就出來接受耶穌基督
[00:37:00.300 --> 00:37:02.300]  哭著這樣
[00:37:02.300 --> 00:37:04.300]  耶穌基督說沒有病的人不需要醫生
[00:37:04.300 --> 00:37:08.300]  沒有罪的人是不需要祂成為他們的救主
[00:37:08.300 --> 00:37:10.300]  但聖經告訴我們
[00:37:10.300 --> 00:37:12.300]  每一個人都是罪人
[00:37:12.300 --> 00:37:15.300]  每一個人都需要耶穌基督的救贖
[00:37:15.300 --> 00:37:17.300]  保羅告訴我們
[00:37:17.300 --> 00:37:19.300]  只有接受耶穌基督
[00:37:19.300 --> 00:37:21.300]  才能夠罪被赦免
[00:37:21.300 --> 00:37:24.300]  被神稱為一個義人
[00:37:24.300 --> 00:37:28.300]  保羅最後跟猶太人說的是甚麼訊息
[00:37:28.300 --> 00:37:32.300]  他說這個福音本來是先傳給你們
[00:37:32.300 --> 00:37:35.300]  但因為你們拒絕接受
[00:37:35.300 --> 00:37:38.300]  現在傳到外邦人那裏
[00:37:38.300 --> 00:37:41.300]  就是我們剛才讀的經文
[00:37:41.300 --> 00:37:43.300]  保羅說我已經作好準備
[00:37:43.300 --> 00:37:45.300]  作外邦人的光
[00:37:45.300 --> 00:37:48.300]  施行神的救恩直到地極
[00:37:48.300 --> 00:37:53.300]  引用《爾賽亞書》第49章第6節
[00:37:53.300 --> 00:37:56.300]  在經文裏面我們可以看到
[00:37:56.300 --> 00:37:59.300]  神的主權和人的責任
[00:37:59.300 --> 00:38:02.300]  在聖經裏面有很多很多這些經文
[00:38:02.300 --> 00:38:03.300]  都是兩者的經文
[00:38:03.300 --> 00:38:05.300]  大家要跟著
[00:38:05.300 --> 00:38:08.300]  十三章第48節說甚麼
[00:38:08.300 --> 00:38:12.300]  凡預定得永生的人都信了
[00:38:12.300 --> 00:38:13.300]  神預定你得救
[00:38:13.300 --> 00:38:15.300]  凡揀選你的你走不甩
[00:38:15.300 --> 00:38:17.300]  你一定得救的
[00:38:17.300 --> 00:38:18.300]  你一定會信的
[00:38:18.300 --> 00:38:21.300]  預定這個字在聖經裏面
[00:38:21.300 --> 00:38:23.300]  就是用作登記這個字
[00:38:23.300 --> 00:38:24.300]  是一模一樣的
[00:38:24.300 --> 00:38:27.300]  神已經在生命冊登記了你的名字
[00:38:27.300 --> 00:38:29.300]  你走不甩的了
[00:38:29.300 --> 00:38:31.300]  但雖然是這樣的
[00:38:31.300 --> 00:38:33.300]  但保羅有沒有說
[00:38:33.300 --> 00:38:34.300]  神預定的一定會信的
[00:38:34.300 --> 00:38:37.300]  我繞著雙手不用傳福音
[00:38:37.300 --> 00:38:38.300]  不是的
[00:38:38.300 --> 00:38:40.300]  你看完第49節
[00:38:40.300 --> 00:38:45.300]  「於是主的道傳遍了那一帶的地方」
[00:38:45.300 --> 00:38:47.300]  神預定人不救
[00:38:47.300 --> 00:38:50.300]  但我們有我們的責任去傳福音
[00:38:50.300 --> 00:38:54.300]  聖經裏面有很多很多這些章節
[00:38:54.300 --> 00:38:56.300]  我曾經說十二仙之書的時候
[00:38:56.300 --> 00:39:00.300]  說過一篇就是說「俄巴底亞書」
[00:39:00.300 --> 00:39:03.300]  我說有神之責和人之責
[00:39:03.300 --> 00:39:05.300]  神之責是什麼呢
[00:39:05.300 --> 00:39:08.300]  神的揀選
[00:39:08.300 --> 00:39:13.300]  人之責是我們的責任
[00:39:13.300 --> 00:39:15.300]  神有他的揀選
[00:39:15.300 --> 00:39:17.300]  我們有我們的責任
[00:39:17.300 --> 00:39:18.300]  一模一樣
[00:39:18.300 --> 00:39:22.300]  我希望有一天可以將所有這些經文
[00:39:22.300 --> 00:39:24.300]  跟著兩節的經文
[00:39:24.300 --> 00:39:26.300]  一節說是神的主權
[00:39:26.300 --> 00:39:27.300]  一節說是人的責任
[00:39:27.300 --> 00:39:29.300]  我想它寫出來
[00:39:29.300 --> 00:39:31.300]  又是一篇道理
[00:39:31.300 --> 00:39:36.300]  說說在安提阿發生什麼事
[00:39:36.300 --> 00:39:38.300]  在美西看的安提阿
[00:39:38.300 --> 00:39:40.300]  傳了福音之後
[00:39:40.300 --> 00:39:42.300]  有很多猶太人和外方人
[00:39:42.300 --> 00:39:44.300]  他們接受耶穌基督
[00:39:44.300 --> 00:39:47.300]  那些外方人對保羅的信息
[00:39:47.300 --> 00:39:49.300]  尤其是有興趣
[00:39:49.300 --> 00:39:50.300]  很興奮
[00:39:50.300 --> 00:39:52.300]  希望能夠聽多一點
[00:39:52.300 --> 00:39:54.300]  而在下一個安息日
