
[00:00:00.000 --> 00:00:05.500]  各位看影展會議的各位朋友,你們好!
[00:18:52.000 --> 00:18:54.000]  啟示61章第七節就告訴你
[00:18:54.000 --> 00:18:58.000]  耶路撒冷就是主被釘死之處
[00:18:58.000 --> 00:19:00.000]  也是殺害兩個見證人的地方
[00:19:00.000 --> 00:19:02.000]  殺戮迫害
[00:19:02.000 --> 00:19:09.000]  就是啟示61章第七節說到舊耶路撒冷的特色
[00:19:09.000 --> 00:19:12.000]  這個舊耶路撒冷就稱為巴比倫
[00:19:12.000 --> 00:19:16.000]  索多瑪又稱埃及是敵基督的總部
[00:19:16.000 --> 00:19:20.000]  但這些舊耶路撒冷必須要被殺毀
[00:19:20.000 --> 00:19:22.000]  新的耶路撒冷才會來到
[00:19:22.000 --> 00:19:26.000]  而且是從天降下而來
[00:19:26.000 --> 00:19:28.000]  我們又會問
[00:19:28.000 --> 00:19:30.000]  新的耶路撒冷是什麼呢
[00:19:30.000 --> 00:19:35.000]  首先我們要了解這個不是約翰自己創新的觀念
[00:19:35.000 --> 00:19:38.000]  因為它有濃厚的舊約色彩
[00:19:38.000 --> 00:19:41.000]  尤其是在《倚創亞先知書》說得更清楚
[00:19:41.000 --> 00:19:45.000]  《倚創亞書》第二章一節至五節和十八章第七節
[00:19:45.000 --> 00:19:49.000]  說到每日的時候耶路撒冷是世界的中心
[00:19:49.000 --> 00:19:52.000]  到了59章二十節的時候
[00:19:52.000 --> 00:19:54.000]  舊的耶路撒冷必須被毀
[00:19:54.000 --> 00:19:56.000]  舊主降臨
[00:19:56.000 --> 00:19:58.000]  在石安山掌權
[00:19:58.000 --> 00:20:01.000]  舊的耶路撒冷必須要被毀壞
[00:20:01.000 --> 00:20:04.000]  新的耶路撒冷才會來
[00:20:04.000 --> 00:20:08.000]  52章第一節說石安會穿上新衣
[00:20:08.000 --> 00:20:12.000]  65章第18節更加提到新天新地
[00:20:12.000 --> 00:20:16.000]  而新的耶路撒冷也成為人的歡樂
[00:20:16.000 --> 00:20:19.000]  在兩個之間的啟示文學裏
[00:20:19.000 --> 00:20:22.000]  新的耶路撒冷也是一個常見的圖畫
[00:20:22.000 --> 00:20:26.000]  比如以樂一書90章28至29節
[00:20:26.000 --> 00:20:29.000]  神會改變舊的耶路撒冷
[00:20:29.000 --> 00:20:31.000]  重建新的耶路撒冷
[00:20:31.000 --> 00:20:33.000]  在《新約聖經》裏面
[00:20:33.000 --> 00:20:34.000]  《加拿大書》四章二十六節
[00:20:34.000 --> 00:20:36.000]  和《希伯羅書》十二章二十二節
[00:20:36.000 --> 00:20:39.000]  提到天上的耶路撒冷
[00:20:39.000 --> 00:20:43.000]  當然這幅漢並不是直解
[00:20:43.000 --> 00:20:46.000]  不是像一個城市的紐約
[00:20:46.000 --> 00:20:48.000]  新華市的城市
[00:20:48.000 --> 00:20:49.000]  而不是
[00:20:49.000 --> 00:20:53.000]  它只不過是一個標記
[00:20:53.000 --> 00:20:56.000]  象徵神的同在
[00:20:56.000 --> 00:20:59.000]  第三節說神的帳幕
[00:20:59.000 --> 00:21:01.000]  就是聖殿在人間
[00:21:01.000 --> 00:21:02.000]  他要人同住
[00:21:02.000 --> 00:21:04.000]  他們要作他的子民神要事
[00:21:04.000 --> 00:21:08.000]  他們同在他作他們的神
[00:21:08.000 --> 00:21:12.000]  事實上城這個觀念在《聖經》是非常有趣的
[00:21:12.000 --> 00:21:14.000]  一個很有趣的課題
[00:21:14.000 --> 00:21:18.000]  當那個人殺死了他弟弟阿伯的時候
[00:21:18.000 --> 00:21:20.000]  他就被逐出伊甸園
[00:21:20.000 --> 00:21:22.000]  流離飄蕩在地上
[00:21:22.000 --> 00:21:24.000]  之後他做了兩件事
[00:21:24.000 --> 00:21:27.000]  第一他建了一座城
[00:21:27.000 --> 00:21:29.000]  第二他生了一個兒子
[00:21:29.000 --> 00:21:31.000]  同樣無論是城也好
[00:21:31.000 --> 00:21:34.000]  兒子也好都改了名字叫做以樂
[00:21:34.000 --> 00:21:36.000]  以樂是什麼意思呢
[00:21:36.000 --> 00:21:39.000]  原來希伯萊文以樂這個意思
[00:21:39.000 --> 00:21:41.000]  是指第二次創造
[00:21:41.000 --> 00:21:43.000]  second creation
[00:21:43.000 --> 00:21:45.000]  是抗衡神第一次的創造
[00:21:45.000 --> 00:21:47.000]  創世紀第一章
[00:21:47.000 --> 00:21:49.000]  上帝第一次的創造
[00:21:49.000 --> 00:21:52.000]  城這個東西是象徵一個保障
[00:21:52.000 --> 00:21:54.000]  人的社群
[00:21:54.000 --> 00:21:55.000]  他流離飄蕩嗎
[00:21:55.000 --> 00:21:58.000]  他不是聚集人群建立這個城
[00:21:58.000 --> 00:22:00.000]  有自己的保障
[00:22:00.000 --> 00:22:03.000]  他以為他不需要上帝的保障
[00:22:03.000 --> 00:22:05.000]  他要自己建立自己的保障
[00:22:05.000 --> 00:22:09.000]  兒子為什麼又叫做以樂呢
[00:22:09.000 --> 00:22:11.000]  這個就是他的創造
[00:22:11.000 --> 00:22:12.000]  不是創造了生命
[00:22:12.000 --> 00:22:14.000]  是我創造生命
[00:22:14.000 --> 00:22:19.000]  兒子有子子有孫孫有子子孫孫無窮絕也
[00:22:19.000 --> 00:22:21.000]  這個就是永恆
[00:22:21.000 --> 00:22:24.000]  他要創造永恆和保障
[00:22:24.000 --> 00:22:26.000]  另外一個故事
[00:22:26.000 --> 00:22:28.000]  在創世紀第十章的時候
[00:22:28.000 --> 00:22:30.000]  就是零六
[00:22:30.000 --> 00:22:32.000]  零六被神奏了做奴隸
[00:22:32.000 --> 00:22:34.000]  同樣他就建造城
[00:22:34.000 --> 00:22:36.000]  他做一個大城
[00:22:36.000 --> 00:22:40.000]  建造這個利閃大城
[00:22:40.000 --> 00:22:43.000]  利閃在希莫羅文就是馬匠的意思
[00:22:43.000 --> 00:22:47.000]  馬是人類第一個操縱的動物
[00:22:47.000 --> 00:22:48.000]  一個戰馬
[00:22:48.000 --> 00:22:50.000]  憑著他自己的霸權
[00:22:50.000 --> 00:22:54.000]  就可以控制嚴災做奴隸
[00:22:54.000 --> 00:22:56.000]  所以我們看到
[00:22:56.000 --> 00:22:59.000]  零六是一個霸權主義者
[00:22:59.000 --> 00:23:04.000]  他以為他建立這個利閃城
[00:23:04.000 --> 00:23:06.000]  建立這個巴別城
[00:23:06.000 --> 00:23:09.000]  他就可以有他自己的保障
[00:23:09.000 --> 00:23:11.000]  但是他們想不到
[00:23:11.000 --> 00:23:18.000]  那個令人真的笑起來的地方在哪裡
[00:23:18.000 --> 00:23:20.000]  那個人在哪裡建造城
[00:23:20.000 --> 00:23:22.000]  在羅德之地建造城
[00:23:22.000 --> 00:23:23.000]  羅德這個字
[00:23:23.000 --> 00:23:27.000]  在希莫羅文就是流離飄蕩的意思
[00:23:27.000 --> 00:23:31.000]  他在流離飄蕩的地方結束這個流離飄蕩
[00:23:31.000 --> 00:23:33.000]  他永遠都結束不了
[00:23:33.000 --> 00:23:35.000]  而零六呢
[00:23:35.000 --> 00:23:37.000]  零六他要做霸權
[00:23:37.000 --> 00:23:39.000]  不想做奴隸
[00:23:39.000 --> 00:23:40.000]  權對他很重要
[00:23:40.000 --> 00:23:45.000]  於是他就在巴別裡面
[00:23:45.000 --> 00:23:49.000]  就建造了一個城叫巴別和利閃
[00:23:49.000 --> 00:23:52.000]  巴別和利閃就在士拿的地方
[00:23:52.000 --> 00:23:54.000]  士拿這個字是什麼意思呢
[00:23:54.000 --> 00:23:56.000]  就是亂的意思
[00:23:56.000 --> 00:24:00.000]  我們看到一樣東西很有趣
[00:24:00.000 --> 00:24:05.000]  他以為他可以建立他的勢力
[00:24:05.000 --> 00:24:07.000]  人定成天
[00:24:07.000 --> 00:24:09.000]  霸權主義
[00:24:09.000 --> 00:24:12.000]  但是結果是亂七八糟
[00:24:12.000 --> 00:24:16.000]  所以到了創世紀第11章
[00:24:16.000 --> 00:24:17.000]  巴別塔的時候
[00:24:17.000 --> 00:24:19.000]  那些人走在一起
[00:24:19.000 --> 00:24:21.000]  說我們要一起去建造一個城
[00:24:21.000 --> 00:24:23.000]  我們建造一個塔
[00:24:23.000 --> 00:24:24.000]  塔頂空天
[00:24:24.000 --> 00:24:25.000]  通天
[00:24:25.000 --> 00:24:28.000]  就好像今天用科技
[00:24:28.000 --> 00:24:30.000]  走一個globalization
[00:24:30.000 --> 00:24:32.000]  以為我們要將神踢走
[00:24:32.000 --> 00:24:34.000]  但是想不到
[00:24:34.000 --> 00:24:36.000]  只有個亂詞
[00:24:36.000 --> 00:24:38.000]  都是亂詞
[00:24:38.000 --> 00:24:41.000]  唯有舊的過去
[00:24:41.000 --> 00:24:44.000]  新的耶路撒冷從天降臨的時候
[00:24:44.000 --> 00:24:48.000]  才有真正的和平公義和平安
[00:24:48.000 --> 00:24:51.000]  或者我們詳細來看看這個新天新地
[00:24:51.000 --> 00:24:54.000]  新的世界秩序
[00:24:54.000 --> 00:24:55.000]  啟示六
[00:24:55.000 --> 00:24:57.000]  第21章
[00:24:57.000 --> 00:24:59.000]  三節至八節
[00:24:59.000 --> 00:25:02.000]  我聽見有大聲音從寶座出來說
[00:25:02.000 --> 00:25:04.000]  看下神的帳幕在人間
[00:25:04.000 --> 00:25:06.000]  他要與人同住
[00:25:06.000 --> 00:25:07.000]  他們要作他的子民
[00:25:07.000 --> 00:25:10.000]  神要親自與他們同在
[00:25:10.000 --> 00:25:12.000]  作他們的神
[00:25:12.000 --> 00:25:15.000]  神要擦去他們一切的眼淚
[00:25:15.000 --> 00:25:16.000]  不再有死亡
[00:25:16.000 --> 00:25:18.000]  也不再有悲哀
[00:25:18.000 --> 00:25:20.000]  哄哭疼痛
[00:25:20.000 --> 00:25:23.000]  因為以前的事都過去了
[00:25:23.000 --> 00:25:24.000]  作對寶座的說
[00:25:24.000 --> 00:25:26.000]  看下我將一切都更新了
[00:25:26.000 --> 00:25:27.000]  又說你要寫信
[00:25:27.000 --> 00:25:29.000]  因為這些話是可信的
[00:25:29.000 --> 00:25:31.000]  是真實的
[00:25:31.000 --> 00:25:33.000]  他對我說
[00:25:33.000 --> 00:25:35.000]  都成調
[00:25:35.000 --> 00:25:36.000]  我是阿拉法
[00:25:36.000 --> 00:25:38.000]  我是阿米加
[00:25:38.000 --> 00:25:39.000]  我是初
[00:25:39.000 --> 00:25:40.000]  我是中
[00:25:40.000 --> 00:25:42.000]  我要將生命的水白白刺激
[00:25:42.000 --> 00:25:44.000]  那口渴的人渴
[00:25:44.000 --> 00:25:47.000]  得勝的必承受這些遺孽
[00:25:47.000 --> 00:25:49.000]  我要作他們的神
[00:25:49.000 --> 00:25:51.000]  他們要作我的兒子
[00:25:51.000 --> 00:25:53.000]  唯有膽怯的
[00:25:53.000 --> 00:25:54.000]  不信的
[00:25:54.000 --> 00:25:55.000]  可憎的
[00:25:55.000 --> 00:25:56.000]  殺人的
[00:25:56.000 --> 00:25:57.000]  行邪術的
[00:25:57.000 --> 00:25:58.000]  扮偶像的
[00:25:58.000 --> 00:25:59.000]  和一切釋放的
[00:25:59.000 --> 00:26:00.000]  貪污的訓
[00:26:00.000 --> 00:26:04.000]  就在燒著流黃的火媒裡
[00:26:04.000 --> 00:26:07.000]  這次第二次死
[00:26:07.000 --> 00:26:09.000]  非常有趣的一段聖經
[00:26:09.000 --> 00:26:11.000]  首先我們看看在《新天新女》裏面
[00:26:11.000 --> 00:26:13.000]  我們的身份是甚麼
[00:26:13.000 --> 00:26:15.000]  為甚麼身份這麼重要
[00:26:15.000 --> 00:26:16.000]  大家可以想一想
[00:26:16.000 --> 00:26:17.000]  如果你在美國居住
[00:26:17.000 --> 00:26:18.000]  但你沒有身份的
[00:26:18.000 --> 00:26:19.000]  又不是公民
[00:26:19.000 --> 00:26:20.000]  又沒有綠卡的
[00:26:20.000 --> 00:26:21.000]  是非法居留的
[00:26:21.000 --> 00:26:24.000]  往往你是活在恐懼當中
[00:26:24.000 --> 00:26:26.000]  失去任何保障
[00:26:26.000 --> 00:26:27.000]  安全感
[00:26:27.000 --> 00:26:28.000]  歸屬感
[00:26:28.000 --> 00:26:30.000]  這是一件很恐怖的事
[00:26:30.000 --> 00:26:32.000]  一個人活在恐懼
[00:26:32.000 --> 00:26:33.000]  沒有安全
[00:26:33.000 --> 00:26:34.000]  沒有身份當中的時候
[00:26:34.000 --> 00:26:37.000]  是一件很恐怖恐怖的事
[00:26:37.000 --> 00:26:38.000]  約翰用了三幅圖
[00:26:38.000 --> 00:26:40.000]  來形容我們的身份
[00:26:40.000 --> 00:26:41.000]  第二節就說
[00:26:41.000 --> 00:26:43.000]  新的耶路撒冷
[00:26:43.000 --> 00:26:44.000]  就是那些信徒
[00:26:44.000 --> 00:26:46.000]  被形容為身父
[00:26:46.000 --> 00:26:49.000]  被殺的高陽就是身郎
[00:26:49.000 --> 00:26:50.000]  是夫婦的關係
[00:26:50.000 --> 00:26:51.000]  就好像以不所書
[00:26:51.000 --> 00:26:53.000]  第五章第22節說
[00:26:53.000 --> 00:26:55.000]  保羅就是用夫妻的關係
[00:26:55.000 --> 00:26:57.000]  來比喻教會與基督的關係
[00:26:57.000 --> 00:27:00.000]  是非常密切的關係
[00:27:00.000 --> 00:27:02.000]  我們的身份不是愛人
[00:27:02.000 --> 00:27:05.000]  而是身父
[00:27:05.000 --> 00:27:07.000]  第二幅圖畫就是在第三節
[00:27:07.000 --> 00:27:08.000]  約翰用另外一幅圖畫
[00:27:08.000 --> 00:27:09.000]  來形容我們的身份
[00:27:09.000 --> 00:27:11.000]  我們都是神的子民
[00:27:11.000 --> 00:27:13.000]  這是甚麼意思呢
[00:27:13.000 --> 00:27:15.000]  原來在中東古代
[00:27:15.000 --> 00:27:16.000]  納約的時候
[00:27:16.000 --> 00:27:18.000]  這幅圖畫
[00:27:18.000 --> 00:27:19.000]  當一個大王
[00:27:19.000 --> 00:27:20.000]  和另一個附庸國
[00:27:20.000 --> 00:27:23.000]  建立一個約的關係的時候
[00:27:23.000 --> 00:27:24.000]  當然有這一句
[00:27:24.000 --> 00:27:26.000]  我是XXXX的拯救者
[00:27:26.000 --> 00:27:27.000]  XXXX是我的子民
[00:27:27.000 --> 00:27:29.000]  這是納約的標據
[00:27:29.000 --> 00:27:32.000]  表明這是不可分割的關係
[00:27:32.000 --> 00:27:35.000]  約這個字是希伯林的Bareth
[00:27:35.000 --> 00:27:38.000]  Bareth是指一種不可分割的關係
[00:27:38.000 --> 00:27:40.000]  是生死之約
[00:27:40.000 --> 00:27:43.000]  但這個也是不平等的約
[00:27:43.000 --> 00:27:44.000]  神永遠是神
[00:27:44.000 --> 00:27:45.000]  我們永遠是子民
[00:27:45.000 --> 00:27:48.000]  我們永遠不能代替神的地位
[00:27:48.000 --> 00:27:50.000]  在神的角度裏
[00:27:50.000 --> 00:27:51.000]  我們是神的子民
[00:27:51.000 --> 00:27:54.000]  得著他的保護和偶大
[00:27:54.000 --> 00:27:55.000]  還有一點
[00:27:55.000 --> 00:27:57.000]  在第三節非常有趣
[00:27:57.000 --> 00:28:01.000]  約翰用了一個叫Naur這個字
[00:28:01.000 --> 00:28:02.000]  來形容子民
[00:28:02.000 --> 00:28:04.000]  Naur是中數
[00:28:04.000 --> 00:28:05.000]  叫People's
[00:28:05.000 --> 00:28:07.000]  通常其他的經文
[00:28:07.000 --> 00:28:10.000]  只是用Naur單數來形容子民
[00:28:10.000 --> 00:28:12.000]  約翰之所以描述
[00:28:12.000 --> 00:28:14.000]  用多數來描述
[00:28:14.000 --> 00:28:16.000]  在新天生地裏面的人
[00:28:16.000 --> 00:28:19.000]  因為在新天生地裏面的信徒
[00:28:19.000 --> 00:28:23.000]  是從多國多方多民多族而來的
[00:28:23.000 --> 00:28:25.000]  是有不同的種族
[00:28:25.000 --> 00:28:26.000]  不同的性別
[00:28:26.000 --> 00:28:27.000]  不同的環境
[00:28:27.000 --> 00:28:29.000]  不同的文化
[00:28:29.000 --> 00:28:32.000]  但全部是屬於神
[00:28:32.000 --> 00:28:37.000]  是用神的基督的血買屬過來
[00:28:37.000 --> 00:28:40.000]  所以在新天生地裏面
[00:28:40.000 --> 00:28:42.000]  是沒有種族歧視
[00:28:42.000 --> 00:28:44.000]  是沒有高低之分
[00:28:44.000 --> 00:28:46.000]  是沒有尊卑之意
[00:28:46.000 --> 00:28:48.000]  我們都是神的子民
[00:28:48.000 --> 00:28:50.000]  都是教會裏面的一支體
[00:28:50.000 --> 00:28:53.000]  這個就是新天生地的特色
[00:28:53.000 --> 00:28:57.000]  第三節給我們第三幅的圖畫
[00:28:57.000 --> 00:28:59.000]  就是舊約的像幕
[00:28:59.000 --> 00:29:00.000]  Tabernacle
[00:29:00.000 --> 00:29:03.000]  像幕是聖殿的前身
[00:29:03.000 --> 00:29:06.000]  是象徵神與以色列人同在
[00:29:06.000 --> 00:29:08.000]  就好像約翰一書第一章14節說
[00:29:08.000 --> 00:29:10.000]  「道成玉身自在」
[00:29:10.000 --> 00:29:13.000]  「我不忠一忠忠滿滿的有恩典有真理」
[00:29:13.000 --> 00:29:15.000]  「我們有見過他的榮光」
[00:29:15.000 --> 00:29:18.000]  「正如父獨生子的榮光」
[00:29:18.000 --> 00:29:20.000]  在舊約的時代
[00:29:20.000 --> 00:29:24.000]  象徵神的臨在就是聖殿或著幕
[00:29:24.000 --> 00:29:26.000]  到了新約的時代
[00:29:26.000 --> 00:29:28.000]  耶穌就是聖殿
[00:29:28.000 --> 00:29:31.000]  被插在三日重建起來的聖殿
[00:29:31.000 --> 00:29:34.000]  就是真理所在
[00:29:34.000 --> 00:29:36.000]  聖殿
[00:29:36.000 --> 00:29:40.000]  耶穌基督是表示上帝的臨在
[00:29:40.000 --> 00:29:45.000]  所以道成玉身住在我不忠的「住」字
[00:29:45.000 --> 00:29:48.000]  希臘人稱為Skenal
[00:29:48.000 --> 00:29:51.000]  Skenal也可以是著幕
[00:29:51.000 --> 00:29:54.000]  也可以是住
[00:29:54.000 --> 00:29:58.000]  表明新天、新地神是住在我們中間
[00:29:58.000 --> 00:30:01.000]  就好像道成玉身基督住在我不忠間
[00:30:01.000 --> 00:30:03.000]  不過耶穌第一次來
[00:30:03.000 --> 00:30:06.000]  已經是與人同在
[00:30:06.000 --> 00:30:10.000]  但不是完全與人同在,還有Not yet一部分
[00:30:10.000 --> 00:30:13.000]  到了新天、新地的時候
[00:30:13.000 --> 00:30:18.000]  神就正正式式、完完全全與我們同在
[00:30:18.000 --> 00:30:22.000]  這就是我們新天、新地寶貴的身份
[00:30:22.000 --> 00:30:23.000]  除了身份之外
[00:30:23.000 --> 00:30:27.000]  在第四節也提到新天、新地是一個什麼地方
[00:30:27.000 --> 00:30:31.000]  沒有眼淚、沒有死亡、沒有悲哀
[00:30:31.000 --> 00:30:34.000]  沒有哄哭、沒有疼痛的地方
[00:30:34.000 --> 00:30:39.000]  一切的苦難都是以前的事都已成過去
[00:30:39.000 --> 00:30:41.000]  神已經將一切事都更新了
[00:30:41.000 --> 00:30:45.000]  保羅形容我們現在的世界秩序是一個什麼世界秩序
[00:30:45.000 --> 00:30:48.000]  在羅馬書第八章十八至二十二節
[00:30:48.000 --> 00:30:50.000]  他就有這樣描述
[00:30:50.000 --> 00:30:55.000]  「我想現在的苦楚,若比起將來要顯於我們的榮耀
[00:30:55.000 --> 00:30:58.000]  就不足戒為鳥,受造之物
[00:30:58.000 --> 00:31:02.000]  迎切忘等候神的宗旨顯出來
[00:31:02.000 --> 00:31:05.000]  因為受造之物復在虛空之下
[00:31:05.000 --> 00:31:10.000]  不是自己願意,乃是因勒叫他而似的
[00:31:10.000 --> 00:31:14.000]  但受造之物仍然指望脫離敗壞的合制
[00:31:14.000 --> 00:31:16.000]  單向神兒女自由的榮耀
[00:31:16.000 --> 00:31:22.000]  我不知道這一切受造之物一同探識,勞苦直到如今」
[00:31:22.000 --> 00:31:26.000]  在這個有型的世界裏面人有悲歡離合
[00:31:26.000 --> 00:31:30.000]  越有音情完決,此事苦難全
[00:31:30.000 --> 00:31:34.000]  這個世界裏面有很多東西有疼痛、有眼淚、有痛苦
[00:31:34.000 --> 00:31:36.000]  有很多是不知所謂的東西
[00:31:36.000 --> 00:31:39.000]  但是,到了新天新地的時候
[00:31:39.000 --> 00:31:44.000]  不再有死亡、不再有眼淚、不再有豪福、不再有疼痛
[00:31:44.000 --> 00:31:46.000]  也不再有合制
[00:31:46.000 --> 00:31:50.000]  我們真真正正享受在基督裏面的自由
[00:31:50.000 --> 00:31:52.000]  正如我先前所說
[00:31:52.000 --> 00:31:57.000]  若我描述這個新天新地並不是滿足我們一些的好奇
[00:31:57.000 --> 00:32:00.000]  對天堂怎樣、有什麼享受
[00:32:00.000 --> 00:32:01.000]  不是
[00:32:01.000 --> 00:32:06.000]  而是從這個世界的末鳥來去看看我們現今這個世界
[00:32:06.000 --> 00:32:08.000]  在苦難裏面有什麼意義
[00:32:08.000 --> 00:32:11.000]  一方面給我們有盼望和安慰
[00:32:11.000 --> 00:32:13.000]  另一方面也給我們有警告
[00:32:13.000 --> 00:32:15.000]  所以聖經就說
[00:32:15.000 --> 00:32:17.000]  有聲音對約翰說
[00:32:17.000 --> 00:32:19.000]  將這些東西寫下來
[00:32:19.000 --> 00:32:21.000]  寫下來傳達一個訊息
[00:32:21.000 --> 00:32:24.000]  讓我們從一個末世的角度來看一看
[00:32:24.000 --> 00:32:28.000]  傳遞一下今天我們處於一個什麼樣的環境
[00:32:28.000 --> 00:32:30.000]  這是一個什麼訊息呢
[00:32:30.000 --> 00:32:31.000]  第一個訊息就是
[00:32:31.000 --> 00:32:35.000]  神是阿拉法,也是奧米加
[00:32:35.000 --> 00:32:37.000]  是初,也是中
[00:32:37.000 --> 00:32:39.000]  這是第六節所說的
[00:32:39.000 --> 00:32:42.000]  希臘文的字母裏面第一個字就是Alpha
[00:32:42.000 --> 00:32:45.000]  最後一個字母就叫Omega
[00:32:45.000 --> 00:32:48.000]  即是說上帝有始有終
[00:32:48.000 --> 00:32:52.000]  他是創造之主,也是末世之主
[00:32:52.000 --> 00:32:55.000]  他是初,也是中
[00:32:55.000 --> 00:32:57.000]  去掌管一切
[00:32:57.000 --> 00:33:01.000]  包括歷史,時間,空間
[00:33:01.000 --> 00:33:03.000]  只是因為這樣的緣故
[00:33:03.000 --> 00:33:07.000]  我們必須要從末世的眼光來看一看現今這個世界
[00:33:07.000 --> 00:33:11.000]  一個好像荒茫,苦難,苦楚的世界
[00:33:11.000 --> 00:33:13.000]  我們看整幅的圖畫
[00:33:13.000 --> 00:33:15.000]  這是第一個訊息
[00:33:15.000 --> 00:33:18.000]  上帝是擁有一切
[00:33:18.000 --> 00:33:21.000]  他是Alpha,也是Omega
[00:33:21.000 --> 00:33:23.000]  第二個訊息是什麼呢
[00:33:23.000 --> 00:33:26.000]  他要把生命的全的水,百百次級口渴的人
[00:33:26.000 --> 00:33:31.000]  得勝了,必承受這些榮光
[00:33:31.000 --> 00:33:35.000]  我們也要作神,他也要作我的子民
[00:33:35.000 --> 00:33:40.000]  神要把他的生命的活水,賜給相信他,跟隨他的人
[00:33:40.000 --> 00:33:44.000]  就好像約翰一書,就好像約翰福音第七章37節說
[00:33:44.000 --> 00:33:46.000]  人若渴了,可以到我這裡來
[00:33:46.000 --> 00:33:48.000]  他一定會得到飽足
[00:33:48.000 --> 00:33:51.000]  飯喝者活水,必能得勝
[00:33:51.000 --> 00:33:54.000]  並且是作神的兒子
[00:33:54.000 --> 00:33:57.000]  這是第二個訊息
[00:33:57.000 --> 00:34:02.000]  讓我們盼望,讓我們安慰,讓我們確拒
[00:34:02.000 --> 00:34:06.000]  第三個訊息是一個嚴厲的警告
[00:34:06.000 --> 00:34:11.000]  聖經說,唯有打滅的,不信的,可憎的,殺人的,淫亂的,行邪術的
[00:34:11.000 --> 00:34:15.000]  拜偶像的,為一切說謊的,他們的糞
[00:34:15.000 --> 00:34:20.000]  就在燒著流黃的火狐裏,這時第二次死
[00:34:20.000 --> 00:34:25.000]  膽怯,是指那些只求安逸,享受安逸
[00:34:25.000 --> 00:34:30.000]  而不肯為了拋棄這個享受
[00:34:30.000 --> 00:34:36.000]  貪圖這個安逸,而放棄了拋棄了主那一班的人
[00:34:36.000 --> 00:34:38.000]  就是膽怯的人
[00:34:38.000 --> 00:34:41.000]  不信的就是不接受耶穌的,維救主的
[00:34:41.000 --> 00:34:48.000]  可憎的就是因為他們的心是混雜的
[00:34:48.000 --> 00:34:52.000]  是合污同流合污的,這些不配
[00:34:52.000 --> 00:34:55.000]  殺人是指壓迫信徒的,迫害教會的
[00:34:55.000 --> 00:34:59.000]  淫亂是道德墮落的,行邪術拜偶像的,是敵對神的
[00:34:59.000 --> 00:35:03.000]  說謊的,是不求真理的,虛假的,偽裝的
[00:35:03.000 --> 00:35:06.000]  他們的結果是在火狐裏面被燒
[00:35:06.000 --> 00:35:10.000]  這次是第二次死,第一次死是指肉身的死
[00:35:10.000 --> 00:35:13.000]  第二次死是永遠與實隔絕
[00:35:13.000 --> 00:35:18.000]  神將最後的結果給我們看,是要我們做一個決策
[00:35:18.000 --> 00:35:22.000]  你做一個得勝者,接受耶穌多少呢?
[00:35:22.000 --> 00:35:32.000]  就是一個敵對者,一個滅亡者,終於在這個火狐裏面有他的份
[00:35:32.000 --> 00:35:36.000]  這個是大家的決策,沒有人可以代替你
[00:35:36.000 --> 00:35:38.000]  你的決策是什麼呢?
[00:35:38.000 --> 00:35:44.000]  就好像耶穌說,人如果賺得全世界,賠上了他的生命有什麼好處
[00:35:44.000 --> 00:35:48.000]  人還用什麼可以換取他寶貴的生命
[00:35:48.000 --> 00:35:54.000]  我們必須從一個末世的角度去看看我們人生的抉擇
[00:35:54.000 --> 00:36:01.000]  不只是看目前,不只是看眼前的安逸,眼前的好處
[00:36:01.000 --> 00:36:05.000]  我們不只是顧著擦經擁有
[00:36:05.000 --> 00:36:09.000]  我們更加要想想天長地久
[00:36:09.000 --> 00:36:16.000]  保羅話,為什麼我們只顧念那些有一天會失去
[00:36:16.000 --> 00:36:19.000]  不顧念那些有永恆價值的呢?
[00:36:19.000 --> 00:36:21.000]  我們一起同心討過
[00:36:21.000 --> 00:36:25.000]  天父我們再次多謝你給你的話語去挑戰我們
[00:36:25.000 --> 00:36:29.000]  從一個末世的角度去看看今天這個世界是怎樣
[00:36:29.000 --> 00:36:37.000]  也要看看我們應該靠誰來責備,求你幫助我們,給我們做一個聰明的抉擇
[00:36:37.000 --> 00:36:41.000]  或者我們中間有些還沒信耶穌的,叫他們做決志信主
[00:36:41.000 --> 00:36:45.000]  信了的,叫我們更加穩固,求主幫助我們
[00:36:45.000 --> 00:36:47.000]  祈禱奉耶穌名求,阿門
[00:36:47.000 --> 00:36:47.500]  阿門
[00:36:48.500 --> 00:36:49.000]  阿門
[00:36:50.000 --> 00:36:50.500]  阿門
[00:36:51.500 --> 00:36:52.000]  阿門
[00:36:53.000 --> 00:36:53.500]  阿門
[00:36:53.500 --> 00:36:54.000]  阿門
[00:36:55.000 --> 00:36:55.500]  阿門
[00:36:56.500 --> 00:36:57.000]  阿門
[00:36:57.000 --> 00:36:57.500]  阿門
[00:36:58.500 --> 00:36:59.000]  阿門
[00:36:59.000 --> 00:37:00.240]  你不想去吗?
[00:37:00.240 --> 00:37:02.240]  你不想跟他一起玩吗?

