
[00:00:00.000 --> 00:00:05.000]  今天要開始一個新的系列
[00:19:48.400 --> 00:19:51.400]  其實原文說「沒有別的」
[00:19:51.400 --> 00:19:53.400]  會成為你們的神
[00:19:53.400 --> 00:19:56.400]  因為你們有了耶和華
[00:19:56.400 --> 00:19:58.400]  獨一的真神
[00:19:58.400 --> 00:20:00.400]  所以不是誡命
[00:20:00.400 --> 00:20:02.400]  是神的恩典
[00:20:02.400 --> 00:20:04.400]  還有第三點
[00:20:04.400 --> 00:20:06.400]  原來希伯來文的聖經
[00:20:06.400 --> 00:20:08.400]  沒有誡命這個字
[00:20:08.400 --> 00:20:10.400]  是叫做十誡
[00:20:10.400 --> 00:20:12.400]  是叫做十言
[00:20:12.400 --> 00:20:14.400]  或者是十句話
[00:20:14.400 --> 00:20:17.400]  所以這個誡命的誡字
[00:20:17.400 --> 00:20:19.400]  是我們自己加上去的
[00:20:19.400 --> 00:20:23.400]  律法是神的恩典
[00:20:23.400 --> 00:20:25.400]  不是誡命
[00:20:25.400 --> 00:20:27.400]  問題就在這裡
[00:20:27.400 --> 00:20:29.400]  如果我們每個人
[00:20:29.400 --> 00:20:31.400]  知道自己是一個罪人
[00:20:31.400 --> 00:20:34.400]  如果我們痛恨自己的罪
[00:20:34.400 --> 00:20:37.400]  我們會很樂意去守神的誡命
[00:20:37.400 --> 00:20:40.400]  我們會很感恩神救贖了我們
[00:20:40.400 --> 00:20:44.400]  我們會有一個喜樂的心來守神的話
[00:20:44.400 --> 00:20:46.400]  但是如果我們
[00:20:46.400 --> 00:20:48.400]  不是這麼痛恨自己的罪
[00:20:48.400 --> 00:20:52.400]  覺得以前我們都不是這麼差
[00:20:52.400 --> 00:20:55.400]  都不可以稱得上是一個罪人
[00:20:55.400 --> 00:20:57.400]  多好啊
[00:20:57.400 --> 00:21:00.400]  那我們就和第一代的以色列人
[00:21:00.400 --> 00:21:02.400]  沒有什麼分別了
[00:21:02.400 --> 00:21:05.400]  第一代的以色列人被神救了出來
[00:21:05.400 --> 00:21:08.400]  從埃及救出來到曠野
[00:21:08.400 --> 00:21:10.400]  一沒有水喝 一沒有東西吃
[00:21:10.400 --> 00:21:13.400]  就立刻就開始埋怨
[00:21:13.400 --> 00:21:16.400]  以前坐在鍋旁邊
[00:21:16.400 --> 00:21:18.400]  有肉吃的 多好啊
[00:21:18.400 --> 00:21:20.400]  還有什麼?
[00:21:20.400 --> 00:21:24.400]  還有黃瓜 西瓜 韭菜 蔥和蒜
[00:21:24.400 --> 00:21:28.400]  爆香的鍋 蔥蒜 加上魚都很和味
[00:21:28.400 --> 00:21:32.400]  有什麼不好? 多好啊
[00:21:32.400 --> 00:21:34.400]  現在怎麼樣?
[00:21:34.400 --> 00:21:36.400]  被你們領了我出來
[00:21:36.400 --> 00:21:41.400]  去到曠野是叫傳會眾餓死在曠野
[00:21:41.400 --> 00:21:44.400]  巴不得我們早死在埃及
[00:21:44.400 --> 00:21:46.400]  死了他就好過了
[00:21:46.400 --> 00:21:48.400]  或者死在曠野
[00:21:48.400 --> 00:21:50.400]  耶和華為什麼要將我們拿出來
[00:21:50.400 --> 00:21:52.400]  擺在這個地方
[00:21:52.400 --> 00:21:54.400]  要我們死在刀下
[00:21:54.400 --> 00:21:57.400]  將我們的妻子和孩子都被擄掠
[00:21:57.400 --> 00:22:00.400]  為什麼耶和華要這樣懲罰我們
[00:22:00.400 --> 00:22:03.400]  不如我們找一個領袖
[00:22:03.400 --> 00:22:06.400]  選一個領袖出來帶我們回到埃及算了
[00:22:06.400 --> 00:22:09.400]  這個就是第一代以色列人
[00:22:09.400 --> 00:22:11.400]  如果我們不是痛恨自己的罪
[00:22:11.400 --> 00:22:14.400]  如果我們不是真真正正感激神
[00:22:14.400 --> 00:22:17.400]  我們是不會有一個喜樂的心
[00:22:17.400 --> 00:22:21.400]  來守神的藥
[00:22:21.400 --> 00:22:23.400]  聖經告訴我們
[00:22:23.400 --> 00:22:26.400]  罪的功架是死
[00:22:26.400 --> 00:22:28.400]  是耶穌基督救贖了我們
[00:22:28.400 --> 00:22:31.400]  用祂的生命救贖了我們
[00:22:31.400 --> 00:22:35.400]  以致我們能夠成為一個重新的人
[00:22:35.400 --> 00:22:38.400]  以致我們能夠得到將來的盼望
[00:22:38.400 --> 00:22:40.400]  能夠有永生的盼望
[00:22:40.400 --> 00:22:42.400]  如果我們真的感激神的話
[00:22:42.400 --> 00:22:46.400]  我們是會喜樂地來守祂的律法
[00:22:46.400 --> 00:22:49.400]  不會像第一代的以色列人那樣
[00:22:49.400 --> 00:22:53.400]  死在曠野
[00:22:53.400 --> 00:22:56.400]  我們看到為什麼要讀生命記
[00:22:56.400 --> 00:22:58.400]  第一點是認識神
[00:22:58.400 --> 00:23:02.400]  第二點是知道神話語的重要性
[00:23:02.400 --> 00:23:05.400]  第三點是我們看到
[00:23:05.400 --> 00:23:09.400]  律法和恩典的關係
[00:23:09.400 --> 00:23:11.400]  律法不是誡命
[00:23:11.400 --> 00:23:13.400]  律法是神的恩典
[00:23:13.400 --> 00:23:15.400]  第四點是神的愛
[00:23:15.400 --> 00:23:17.400]  在聖經裏面
[00:23:17.400 --> 00:23:18.400]  在生命記裏面
[00:23:18.400 --> 00:23:20.400]  頻頻告訴我們
[00:23:20.400 --> 00:23:22.400]  神是愛以色列人
[00:23:22.400 --> 00:23:24.400]  在生命記七章七至八節
[00:23:24.400 --> 00:23:27.400]  十章二十五節都告訴我們
[00:23:27.400 --> 00:23:29.400]  神愛以色列人
[00:23:29.400 --> 00:23:32.400]  不是因為他們做了什麼
[00:23:32.400 --> 00:23:34.400]  不是因為他們是大國
[00:23:34.400 --> 00:23:36.400]  不是因為他們人數多
[00:23:36.400 --> 00:23:38.400]  是因為什麼?
[00:23:38.400 --> 00:23:40.400]  是因為神的恩典
[00:23:40.400 --> 00:23:43.400]  是因為神和阿伯拉罕納的約
[00:23:43.400 --> 00:23:45.400]  這個才是原因
[00:23:45.400 --> 00:23:47.400]  在生命記二十三章五節
[00:23:47.400 --> 00:23:49.400]  說神愛以色列人
[00:23:49.400 --> 00:23:51.400]  甚至將他們從敵人的手中
[00:23:51.400 --> 00:23:53.400]  來保護他們
[00:23:53.400 --> 00:23:55.400]  這個全部都是神的愛
[00:23:55.400 --> 00:23:57.400]  是神的恩典
[00:23:57.400 --> 00:23:59.400]  如果舊約在生命記
[00:23:59.400 --> 00:24:01.400]  已經告訴我們神的愛
[00:24:01.400 --> 00:24:04.400]  到了新約就更加不得了
[00:24:04.400 --> 00:24:05.400]  聖經告訴我們
[00:24:05.400 --> 00:24:07.400]  神愛我們怎樣?
[00:24:07.400 --> 00:24:10.400]  神將他的獨身子賜給我們
[00:24:10.400 --> 00:24:12.400]  以致信他的人不致滅亡
[00:24:12.400 --> 00:24:14.400]  反得永生
[00:24:14.400 --> 00:24:16.400]  不是看在我們自己做了什麼
[00:24:16.400 --> 00:24:19.400]  不是看我們的行為好不好
[00:24:19.400 --> 00:24:21.400]  而是一切都是他的恩典
[00:24:21.400 --> 00:24:24.400]  不是我們做了什麼
[00:24:24.400 --> 00:24:26.400]  是值得他來救贖我們
[00:24:26.400 --> 00:24:30.400]  是因為耶穌基督和我們納了約
[00:24:30.400 --> 00:24:33.400]  他用血和自己的身體
[00:24:33.400 --> 00:24:34.400]  和我們納了約
[00:24:34.400 --> 00:24:36.400]  所以神愛我們
[00:24:36.400 --> 00:24:40.400]  這個時候是一個好時候
[00:24:40.400 --> 00:24:43.400]  來看看生命記的主題
[00:24:43.400 --> 00:24:46.400]  生命記主題就正是神的愛
[00:24:46.400 --> 00:24:49.400]  我現在這裡引用了兩個神學家
[00:24:49.400 --> 00:24:51.400]  這兩個神學家我也很喜歡
[00:24:51.400 --> 00:24:53.400]  一個是Thomas Constable
[00:24:53.400 --> 00:24:55.400]  一個是Merle Unger
[00:24:55.400 --> 00:25:00.400]  兩個都是Dallas學院的教授
[00:25:00.400 --> 00:25:04.400]  Thomas Constable他怎麼說呢?
[00:25:04.400 --> 00:25:07.400]  他說神愛人使他祝福人
[00:25:07.400 --> 00:25:10.400]  人愛神使他服從神
[00:25:10.400 --> 00:25:13.400]  是神先愛我們
[00:25:13.400 --> 00:25:14.400]  祝福我們
[00:25:14.400 --> 00:25:17.400]  以致我們能夠回應服從神
[00:25:17.400 --> 00:25:20.400]  Merle Unger怎麼說呢?
[00:25:20.400 --> 00:25:22.400]  是神愛人的精神
[00:25:22.400 --> 00:25:26.400]  使人服從神和維持與祂的關係
[00:25:26.400 --> 00:25:29.400]  兩個都是先說起神的愛
[00:25:29.400 --> 00:25:32.400]  以致我們能夠回應
[00:25:32.400 --> 00:25:34.400]  我們能夠愛神
[00:25:34.400 --> 00:25:38.400]  一個人有愛神的心去侍奉
[00:25:38.400 --> 00:25:41.400]  有愛神的心來服從神
[00:25:41.400 --> 00:25:44.400]  和一個人沒有愛神的心
[00:25:44.400 --> 00:25:47.400]  是天淵之別
[00:25:47.400 --> 00:25:49.400]  很大很大的分別
[00:25:50.400 --> 00:25:53.400]  我們很多時候聽新聞都聽見
[00:25:53.400 --> 00:25:56.400]  有保母有奶媽虐待Baby
[00:25:56.400 --> 00:25:57.400]  有沒有聽過?
[00:25:57.400 --> 00:25:59.400]  小朋友也有聽過
[00:25:59.400 --> 00:26:03.400]  那些奶媽在父母面前很殷勤
[00:26:03.400 --> 00:26:05.400]  很有愛心
[00:26:05.400 --> 00:26:08.400]  父母一出街又怎樣呢?
[00:26:08.400 --> 00:26:10.400]  你哭你就哭吧
[00:26:10.400 --> 00:26:11.400]  你喜歡哭
[00:26:11.400 --> 00:26:12.400]  我帶著耳機來
[00:26:12.400 --> 00:26:13.400]  我聽音樂
[00:26:13.400 --> 00:26:15.400]  我聽不到你哭
[00:26:15.400 --> 00:26:18.400]  你不喝奶?浪費了
[00:26:18.400 --> 00:26:20.400]  我幫你喝
[00:26:20.400 --> 00:26:25.400]  父母回來開心到不得了
[00:26:25.400 --> 00:26:27.400]  奶喝光了
[00:26:27.400 --> 00:26:29.400]  我自己餵從來沒有的
[00:26:29.400 --> 00:26:31.400]  從來不會喝光
[00:26:31.400 --> 00:26:33.400]  這個保母真厲害
[00:26:33.400 --> 00:26:34.400]  喝光了
[00:26:34.400 --> 00:26:36.400]  你看她睡到多懶
[00:26:36.400 --> 00:26:38.400]  睡到多熟多甜
[00:26:38.400 --> 00:26:40.400]  當然睡得甜
[00:26:40.400 --> 00:26:42.400]  哭了一整晚
[00:26:42.400 --> 00:26:44.400]  累都累死了
[00:26:44.400 --> 00:26:47.400]  如果是自己的BB怎樣?
[00:26:47.400 --> 00:26:49.400]  自己的BB愛她
[00:26:49.400 --> 00:26:51.400]  不會這樣做
[00:26:51.400 --> 00:26:53.400]  是有主動的心來關心
[00:26:53.400 --> 00:26:55.400]  有主動的心來照顧她
[00:26:55.400 --> 00:27:01.400]  現在教會有一個很嚴重的問題
[00:27:01.400 --> 00:27:03.400]  就是人人說自己愛神
[00:27:03.400 --> 00:27:05.400]  每個人都說自己愛神
[00:27:05.400 --> 00:27:10.400]  但是有多少人真的有喜樂的心來侍奉
[00:27:10.400 --> 00:27:14.400]  有多少人真的有喜樂的心來服從神
[00:27:14.400 --> 00:27:18.400]  來守祂的話語和約
[00:27:18.400 --> 00:27:20.400]  有多少人?
[00:27:20.400 --> 00:27:22.400]  為什麼會這樣?
[00:27:22.400 --> 00:27:24.400]  搞錯了地位了
[00:27:24.400 --> 00:27:27.400]  我們每個人都以為自己是保母
[00:27:27.400 --> 00:27:28.400]  以為自己是奶媽
[00:27:28.400 --> 00:27:30.400]  是請回來的
[00:27:30.400 --> 00:27:34.400]  我們以為自己還在埃及
[00:27:34.400 --> 00:27:37.400]  在這裡餵法老王
[00:27:37.400 --> 00:27:39.400]  來服侍法老王
[00:27:39.400 --> 00:27:41.400]  我們忘記了
[00:27:41.400 --> 00:27:43.400]  我們已經是神的兒女
[00:27:43.400 --> 00:27:47.400]  在加拉提書4章6-8節說
[00:27:47.400 --> 00:27:49.400]  「你們既為兒子
[00:27:49.400 --> 00:27:52.400]  神就猜他的兒子的靈進入你的心
[00:27:52.400 --> 00:27:54.400]  呼叫阿爸父
[00:27:54.400 --> 00:27:57.400]  可見從此以後你們不是奴婦
[00:27:57.400 --> 00:27:59.400]  乃是兒子
[00:27:59.400 --> 00:28:02.400]  既是兒子就靠著神為後製
[00:28:02.400 --> 00:28:05.400]  但以前你們不認識神的時候
[00:28:05.400 --> 00:28:08.400]  就給那些不是神的作奴婦」
[00:28:08.400 --> 00:28:09.400]  以前是
[00:28:09.400 --> 00:28:11.400]  以前我們還沒認識神的時候
[00:28:11.400 --> 00:28:13.400]  我們為罪做奴婦
[00:28:13.400 --> 00:28:18.400]  我們為追求其他東西做奴婦
[00:28:18.400 --> 00:28:19.400]  但現在不是了
[00:28:19.400 --> 00:28:20.400]  我們有了神
[00:28:20.400 --> 00:28:22.400]  我們是神的兒女
[00:28:22.400 --> 00:28:24.400]  我們應該愛神
[00:28:24.400 --> 00:28:27.400]  我們應該有個愛神的心來侍奉祂
[00:28:27.400 --> 00:28:31.400]  有個愛神的心來服從我們這位神
[00:28:31.400 --> 00:28:38.400]  第五點是神的約
[00:28:38.400 --> 00:28:41.400]  我們剛才也說過
[00:28:41.400 --> 00:28:44.400]  《新命記》是說以色列人
[00:28:44.400 --> 00:28:46.400]  摩西叫以色列人
[00:28:46.400 --> 00:28:48.400]  要遵守神的約
[00:28:48.400 --> 00:28:50.400]  第二代的以色列人
[00:28:50.400 --> 00:28:52.400]  所以很明顯
[00:28:52.400 --> 00:28:55.400]  神的約是《新命記》的主題之一
[00:28:55.400 --> 00:28:57.400]  我們看到
[00:28:57.400 --> 00:29:02.400]  神不是說納了約之後
[00:29:02.400 --> 00:29:04.400]  才救贖以色列人
[00:29:04.400 --> 00:29:06.400]  而是救贖了以色列人之後
[00:29:06.400 --> 00:29:08.400]  才跟他們納約
[00:29:08.400 --> 00:29:10.400]  這個次序是很重要的
[00:29:10.400 --> 00:29:12.400]  不是說納了約
[00:29:12.400 --> 00:29:14.400]  你們要做得好
[00:29:14.400 --> 00:29:16.400]  做到合神心意
[00:29:16.400 --> 00:29:18.400]  神說好
[00:29:18.400 --> 00:29:20.400]  我就救贖你們
[00:29:20.400 --> 00:29:22.400]  而是神先救贖了我們
[00:29:22.400 --> 00:29:24.400]  然後說你們現在守我的約
[00:29:24.400 --> 00:29:26.400]  這個很重要
[00:29:26.400 --> 00:29:28.400]  我們也是一樣
[00:29:28.400 --> 00:29:30.400]  我們先得救
[00:29:30.400 --> 00:29:32.400]  然後怎樣?
[00:29:32.400 --> 00:29:34.400]  然後我們要守神的約
[00:29:34.400 --> 00:29:35.400]  聽神的話
[00:29:35.400 --> 00:29:38.400]  你說何時叫我要聽神的話
[00:29:38.400 --> 00:29:39.400]  《聖經》
[00:29:39.400 --> 00:29:41.400]  有很多經文
[00:29:41.400 --> 00:29:43.400]  你愛我耶穌基督說
[00:29:43.400 --> 00:29:45.400]  守我的約
[00:29:45.400 --> 00:29:47.400]  守我的律法
[00:29:47.400 --> 00:29:50.400]  如果你是在我的裏面
[00:29:50.400 --> 00:29:52.400]  你就守我的律法
[00:29:52.400 --> 00:29:55.400]  我們要知道這個次序很重要
[00:29:55.400 --> 00:29:57.400]  摩西的律法
[00:29:57.400 --> 00:29:59.400]  不是得救的因
[00:29:59.400 --> 00:30:02.400]  但是得救的果
[00:30:02.400 --> 00:30:04.400]  得救的因是甚麼?
[00:30:04.400 --> 00:30:07.400]  得救的因是阿伯拉罕的約
[00:30:07.400 --> 00:30:09.400]  不是摩西的約
[00:30:09.400 --> 00:30:11.400]  這個阿伯拉罕的約
[00:30:11.400 --> 00:30:13.400]  是單方面的約
[00:30:13.400 --> 00:30:15.400]  是無條件的約
[00:30:15.400 --> 00:30:17.400]  是要我們信
[00:30:17.400 --> 00:30:21.400]  憑著信來接受耶穌基督
[00:30:21.400 --> 00:30:23.400]  這個是阿伯拉罕的約
[00:30:23.400 --> 00:30:26.400]  但是摩西的約是得救的果
[00:30:26.400 --> 00:30:28.400]  當我們沒有果的時候
[00:30:28.400 --> 00:30:30.400]  我們就可以知道我們沒有因
[00:30:30.400 --> 00:30:33.400]  其實你說約是代表甚麼?
[00:30:33.400 --> 00:30:35.400]  是代表甚麼才可以?
[00:30:35.400 --> 00:30:37.400]  這麼奇怪
[00:30:37.400 --> 00:30:40.400]  我們都聽過國有國法
[00:30:40.400 --> 00:30:43.400]  家有家規
[00:30:43.400 --> 00:30:46.400]  我們成為了神的子民
[00:30:46.400 --> 00:30:48.400]  進入了祂的國
[00:30:48.400 --> 00:30:50.400]  是否有國法?
[00:30:50.400 --> 00:30:52.400]  我們成為了神的兒女
[00:30:52.400 --> 00:30:54.400]  進入了祂的大家庭
[00:30:54.400 --> 00:30:56.400]  是否有家規?
[00:30:56.400 --> 00:31:00.400]  其實摩西的約就是國法
[00:31:00.400 --> 00:31:02.400]  就是家規
[00:31:02.400 --> 00:31:07.400]  我們都聽過有很多父母教子女
[00:31:07.400 --> 00:31:09.400]  聽話
[00:31:09.400 --> 00:31:11.400]  但是父母不會說
[00:31:11.400 --> 00:31:13.400]  你聽話了
[00:31:13.400 --> 00:31:15.400]  如果你聽話過幾年
[00:31:15.400 --> 00:31:17.400]  或者我會認你做兒子的
[00:31:17.400 --> 00:31:19.400]  有沒有這樣的事?
[00:31:19.400 --> 00:31:20.400]  當然沒有
[00:31:20.400 --> 00:31:22.400]  已經變成了神的兒女
[00:31:22.400 --> 00:31:24.400]  已經是神的兒女
[00:31:24.400 --> 00:31:26.400]  就好像我們父母的
[00:31:26.400 --> 00:31:28.400]  爸爸媽媽的子女
[00:31:28.400 --> 00:31:30.400]  但是做爸爸媽媽的子女
[00:31:30.400 --> 00:31:32.400]  就要聽話
[00:31:32.400 --> 00:31:34.400]  做神的兒女就要聽話
[00:31:34.400 --> 00:31:36.400]  如果我們守神的約會怎樣?
[00:31:36.400 --> 00:31:38.400]  得到神的信任
[00:31:38.400 --> 00:31:41.400]  得到多些的自由
[00:31:41.400 --> 00:31:43.400]  得到神的掌上
[00:31:43.400 --> 00:31:45.400]  如果我們不聽話
[00:31:45.400 --> 00:31:47.400]  神是會管教
[00:31:47.400 --> 00:31:49.400]  在這裡以弗所書四章一節
[00:31:49.400 --> 00:31:51.400]  說:既然蒙召
[00:31:51.400 --> 00:31:55.400]  行事為人就當與蒙召的恩相稱
[00:31:55.400 --> 00:31:58.400]  你注意經文這裡告訴我們
[00:31:58.400 --> 00:32:00.400]  既已蒙召
[00:32:00.400 --> 00:32:02.400]  是先蒙召了
[00:32:02.400 --> 00:32:04.400]  是先成為了神的兒女
[00:32:04.400 --> 00:32:06.400]  是得救在先
[00:32:06.400 --> 00:32:08.400]  然後怎樣?
[00:32:08.400 --> 00:32:15.400]  行事為人就應當與蒙召的恩相稱
[00:32:15.400 --> 00:32:18.400]  行為是後來加上去
[00:32:18.400 --> 00:32:21.400]  後來得救之後才有
[00:32:21.400 --> 00:32:25.400]  在新命紀四章四十節
[00:32:25.400 --> 00:32:27.400]  神告訴以色列人
[00:32:27.400 --> 00:32:29.400]  如果你們守約
[00:32:29.400 --> 00:32:31.400]  就可以蒙福
[00:32:31.400 --> 00:32:35.400]  在新命紀七章十二至十三節說
[00:32:35.400 --> 00:32:36.400]  你們守約
[00:32:36.400 --> 00:32:40.400]  神就會施行慈愛
[00:32:40.400 --> 00:32:44.400]  在新命紀十一章二十二至二十三節
[00:32:44.400 --> 00:32:46.400]  說你們守約的話
[00:32:46.400 --> 00:32:49.400]  就可以進入應許之地
[00:32:49.400 --> 00:32:51.400]  有一節的經文
[00:32:51.400 --> 00:32:53.400]  我覺得很有趣
[00:32:53.400 --> 00:32:55.400]  我覺得很好笑
[00:32:55.400 --> 00:32:57.400]  在新命紀二十八章七節
[00:32:57.400 --> 00:32:59.400]  說以色列人守約就會怎樣?
[00:32:59.400 --> 00:33:01.400]  「仇敵來攻擊你
[00:33:01.400 --> 00:33:04.400]  耶和華必使他們在你面前
[00:33:04.400 --> 00:33:06.400]  被你殺敗
[00:33:06.400 --> 00:33:08.400]  他們從一條路來攻擊你
[00:33:08.400 --> 00:33:10.400]  必從七條路逃跑」
[00:33:10.400 --> 00:33:13.400]  但是不守約的時候
[00:33:13.400 --> 00:33:16.400]  不守約的時候相反的事情會發生
[00:33:16.400 --> 00:33:22.400]  在新命紀二十八章十五至六十八節
[00:33:22.400 --> 00:33:26.400]  說不守約的後果會得到神的詛咒
[00:33:26.400 --> 00:33:29.400]  經文是怎樣說的?
[00:33:29.400 --> 00:33:30.400]  在二十五節
[00:33:30.400 --> 00:33:35.400]  和剛才我們所讀的第七節是剛剛相反的
[00:33:35.400 --> 00:33:38.400]  「耶和華必使你敗在仇敵面前
[00:33:38.400 --> 00:33:40.400]  你從一條路去攻擊他們
[00:33:40.400 --> 00:33:42.400]  必從七條路逃跑
[00:33:42.400 --> 00:33:46.400]  你必在天下萬國中拋來拋去」
[00:33:46.400 --> 00:33:48.400]  看到嗎?
[00:33:48.400 --> 00:33:50.400]  聽神的話語得到神的祝福
[00:33:50.400 --> 00:33:55.400]  不聽神的話語得到神的詛咒
[00:33:55.400 --> 00:33:58.400]  這個和《針嚴》三章十二節所說的
[00:33:58.400 --> 00:34:00.400]  是很相似的
[00:34:00.400 --> 00:34:01.400]  神的詛咒
[00:34:01.400 --> 00:34:04.400]  因為耶和華所愛的他必責備
[00:34:04.400 --> 00:34:09.400]  正如父親責備所喜愛的兒子一樣
[00:34:09.400 --> 00:34:12.400]  也好像新約也有同樣的教導
[00:34:12.400 --> 00:34:16.400]  在希伯來書十二章六至七節
[00:34:16.400 --> 00:34:19.400]  說因為主所愛的他必詛咒
[00:34:19.400 --> 00:34:22.400]  「又邊打凡所收納的兒子
[00:34:22.400 --> 00:34:26.400]  你們所忍受的是神管教你們
[00:34:26.400 --> 00:34:28.400]  待你們如同待兒子
[00:34:28.400 --> 00:34:32.400]  焉有兒子不被父親管教的呢?」
[00:34:32.400 --> 00:34:34.400]  所以我們看到
[00:34:34.400 --> 00:34:38.400]  當我們成為了神的兒女
[00:34:38.400 --> 00:34:40.400]  當我們得救了之後
[00:34:40.400 --> 00:34:43.400]  我們就要守神的約
[00:34:43.400 --> 00:34:45.400]  守得好
[00:34:45.400 --> 00:34:47.400]  神就會祝福、會保守
[00:34:47.400 --> 00:34:48.400]  守得不好
[00:34:48.400 --> 00:34:50.400]  神就會管教
[00:34:50.400 --> 00:34:52.400]  這是神的約
[00:34:52.400 --> 00:34:56.400]  第六點
[00:34:56.400 --> 00:34:59.400]  我覺得這點很有趣
[00:34:59.400 --> 00:35:02.400]  因為居然在舊約裏面
[00:35:02.400 --> 00:35:05.400]  能夠見到有新約的預言
[00:35:05.400 --> 00:35:09.400]  我們知道新命記在摩西五經裏面
[00:35:09.400 --> 00:35:13.400]  我們知道神透過摩西頒約給以色列人
[00:35:13.400 --> 00:35:15.400]  這個我們叫做舊約
[00:35:15.400 --> 00:35:20.400]  但原來在舊約裏面已經有新約的影子
[00:35:20.400 --> 00:35:22.400]  已經有新約的預言
[00:35:22.400 --> 00:35:24.400]  在新命記裏面
[00:35:24.400 --> 00:35:27.400]  二十九章二十二至二十八節
[00:35:27.400 --> 00:35:29.400]  原來經文已經預言
[00:35:29.400 --> 00:35:31.400]  以色列人會守舊約
[00:35:31.400 --> 00:35:32.400]  會失敗
[00:35:32.400 --> 00:35:34.400]  他們守不住
[00:35:34.400 --> 00:35:35.400]  他們會失敗
[00:35:35.400 --> 00:35:38.400]  接著在二十九章四節說
[00:35:38.400 --> 00:35:43.400]  神會令他們的心有一天會明白
[00:35:43.400 --> 00:35:47.400]  接著在新命記三十章一至五節
[00:35:47.400 --> 00:35:50.400]  說神會興起他們
[00:35:50.400 --> 00:35:54.400]  而最精彩的其實是在三十章六節
[00:35:54.400 --> 00:35:55.400]  新命記
[00:35:55.400 --> 00:35:57.400]  經文說摩西說
[00:35:57.400 --> 00:36:01.400]  耶和華你的神必將你的心裡
[00:36:01.400 --> 00:36:04.400]  和你後裔心裡的污穢除掉
[00:36:04.400 --> 00:36:08.400]  好叫你盡心盡性愛耶和華你的神
[00:36:08.400 --> 00:36:10.400]  使你可以存活
[00:36:10.400 --> 00:36:15.400]  如果你看希伯來文的原文
[00:36:15.400 --> 00:36:18.400]  甚至看英文版本你都可以看到
[00:36:18.400 --> 00:36:22.400]  不是將你的心裡的污穢除掉
[00:36:22.400 --> 00:36:23.400]  是怎樣呢?
[00:36:23.400 --> 00:36:26.400]  是在你的心裏行國禮
[00:36:26.400 --> 00:36:28.400]  Circumcision of the heart
[00:36:28.400 --> 00:36:31.400]  是和你的心裏行國禮
[00:36:31.400 --> 00:36:34.400]  這個名詞很有趣
[00:36:34.400 --> 00:36:37.400]  這個名詞令我們想起
[00:36:37.400 --> 00:36:41.400]  是以西傑書和耶利米書所說的
[00:36:41.400 --> 00:36:44.400]  這個約不再納在哪裡?
[00:36:44.400 --> 00:36:46.400]  不再納在石板上
[00:36:46.400 --> 00:36:48.400]  而是納在你的心上
[00:36:48.400 --> 00:36:51.400]  這個其實所說的是什麼呢?
[00:36:51.400 --> 00:36:52.400]  就是新約
[00:36:52.400 --> 00:36:55.400]  就是和我們新約的基督徒一樣
[00:36:55.400 --> 00:36:57.400]  我們每個新約的基督徒
[00:36:57.400 --> 00:37:00.400]  都是我們的心被神改造
[00:37:00.400 --> 00:37:02.400]  透過聖靈
[00:37:02.400 --> 00:37:06.400]  以致我們可以由愛心來愛神
[00:37:06.400 --> 00:37:09.400]  這是新約的預言
[00:37:09.400 --> 00:37:11.400]  很有趣
[00:37:11.400 --> 00:37:13.400]  同樣是西乃山的約
[00:37:13.400 --> 00:37:16.400]  神是透過兩次頒給以色列人
[00:37:16.400 --> 00:37:19.400]  一次是頒給第一代的以色列人
[00:37:19.400 --> 00:37:21.400]  他們這群人守不住
[00:37:21.400 --> 00:37:22.400]  不愛神
[00:37:22.400 --> 00:37:23.400]  結果怎樣呢?
[00:37:23.400 --> 00:37:24.400]  死在曠野
[00:37:24.400 --> 00:37:30.400]  接著又將律法再一次頒給第二代的以色列人
[00:37:30.400 --> 00:37:33.400]  這次在《生命記》裏面
[00:37:33.400 --> 00:37:36.400]  如果你注意摩西解釋的時候
[00:37:36.400 --> 00:37:39.400]  用了很多「愛」的字在裏面
[00:37:39.400 --> 00:37:42.400]  你們是要以愛心來守神的約
[00:37:42.400 --> 00:37:44.400]  你們要愛神
[00:37:44.400 --> 00:37:47.400]  以致你們要守神的約
[00:37:47.400 --> 00:37:49.400]  是很著重「愛」字
[00:37:49.400 --> 00:37:51.400]  為什麼呢?
[00:37:51.400 --> 00:37:55.400]  究竟第一代的以色列人和第二代的以色列人
[00:37:55.400 --> 00:37:56.400]  代表什麼呢?
[00:37:56.400 --> 00:37:58.400]  象徵什麼呢?
[00:37:59.400 --> 00:38:02.400]  我們知道神救以色列人出埃及
[00:38:02.400 --> 00:38:07.400]  是代表救我們脫離罪的捆綁
[00:38:07.400 --> 00:38:10.400]  那麼第一代和第二代的以色列人代表什麼呢?
[00:38:10.400 --> 00:38:11.400]  有很多人說
[00:38:11.400 --> 00:38:14.400]  第一代的以色列人代表那些不信的人
[00:38:14.400 --> 00:38:16.400]  所以死在曠野
[00:38:16.400 --> 00:38:18.400]  但是你不要忘記
[00:38:18.400 --> 00:38:20.400]  神是救了他們的
[00:38:20.400 --> 00:38:21.400]  救他們出埃及的
[00:38:21.400 --> 00:38:23.400]  神和他們納約的
[00:38:23.400 --> 00:38:25.400]  如果他們不是基督徒
[00:38:25.400 --> 00:38:27.400]  會不會和他們納約呢?
