
[00:00:00.000 --> 00:00:08.440]  今天跟大家一起講一個題目是一個很基本的題目
[00:20:11.520 --> 00:20:14.520]  你說加勒仁尤大
[00:20:14.520 --> 00:20:16.520]  那很尊敬耶穌
[00:20:16.520 --> 00:20:20.520]  他都去和耶穌親一下
[00:20:20.520 --> 00:20:22.520]  接吻
[00:20:22.520 --> 00:20:25.520]  不要想得太過分
[00:20:25.520 --> 00:20:29.520]  這些沒有任何性的關係
[00:20:29.520 --> 00:20:31.520]  傳統的人去打招呼
[00:20:31.520 --> 00:20:34.520]  以前是大家見面的時候
[00:20:34.520 --> 00:20:35.520]  去親一下大家的對面
[00:20:35.520 --> 00:20:36.520]  好像法國一樣
[00:20:36.520 --> 00:20:39.520]  歐洲很多國家都是一樣
[00:20:39.520 --> 00:20:41.520]  但是馬太
[00:20:41.520 --> 00:20:43.520]  在引用到
[00:20:43.520 --> 00:20:47.520]  或者記載到加勒仁尤大去與耶穌親嘴的時候
[00:20:47.520 --> 00:20:50.520]  就不是用這個字眼
[00:20:50.520 --> 00:20:53.520]  叫做Prosku et al
[00:20:53.520 --> 00:20:55.520]  他反而轉了另一個字眼
[00:20:55.520 --> 00:20:59.520]  叫做Kataphileo
[00:20:59.520 --> 00:21:01.520]  Kataphileo這個字眼
[00:21:01.520 --> 00:21:06.520]  和剛才我所說的敬拜這個字眼
[00:21:06.520 --> 00:21:08.520]  拉不上關係的
[00:21:08.520 --> 00:21:11.520]  那我想說些什麼給大家知道呢
[00:21:11.520 --> 00:21:14.520]  這個大麻風的男士
[00:21:14.520 --> 00:21:17.520]  來到去敬拜耶穌基督
[00:21:17.520 --> 00:21:21.520]  和這個加勒仁尤大
[00:21:21.520 --> 00:21:23.520]  同樣可以走到來到去向耶穌
[00:21:23.520 --> 00:21:26.520]  很尊敬地去和耶穌
[00:21:26.520 --> 00:21:29.520]  去接吻的打招呼
[00:21:29.520 --> 00:21:31.520]  但是馬太
[00:21:31.520 --> 00:21:34.520]  他是刻意告訴你和我知道
[00:21:34.520 --> 00:21:41.520]  兩個人是兩種不同的信仰屬靈狀態
[00:21:41.520 --> 00:21:43.520]  大麻風的人
[00:21:43.520 --> 00:21:45.520]  這位的男士
[00:21:45.520 --> 00:21:47.520]  他來到耶穌基督面前
[00:21:47.520 --> 00:21:50.520]  他的心態和他的靈性
[00:21:50.520 --> 00:21:53.520]  是和那幾位
[00:21:53.520 --> 00:21:58.520]  和東方而來的博士是一樣的
[00:21:58.520 --> 00:22:01.520]  他們真的是來尊重
[00:22:01.520 --> 00:22:02.520]  所以我剛才說過
[00:22:02.520 --> 00:22:04.520]  他們是一群懂英雄還英雄的
[00:22:04.520 --> 00:22:06.520]  他們是自己王族
[00:22:06.520 --> 00:22:07.520]  他們看到另一位君王
[00:22:07.520 --> 00:22:08.520]  在另一個地方
[00:22:08.520 --> 00:22:10.520]  另一個國度的裏面
[00:22:10.520 --> 00:22:11.520]  他們去出生了
[00:22:11.520 --> 00:22:13.520]  他們來尊重他
[00:22:13.520 --> 00:22:15.520]  來朝鮮他
[00:22:15.520 --> 00:22:18.520]  去敬拜他
[00:22:18.520 --> 00:22:20.520]  和加勒仁尤大
[00:22:20.520 --> 00:22:23.520]  但是那種表面很漂亮
[00:22:23.520 --> 00:22:27.520]  還和耶穌去接吻的打招呼
[00:22:27.520 --> 00:22:28.520]  好像很親密的關係
[00:22:28.520 --> 00:22:31.520]  但其實原來他的動機
[00:22:31.520 --> 00:22:39.520]  是和這幫東方的王族是截然不同
[00:22:39.520 --> 00:22:43.520]  所以第一件事
[00:22:43.520 --> 00:22:45.520]  在這裏我們看到的
[00:22:45.520 --> 00:22:47.520]  一個人的信仰
[00:22:47.520 --> 00:22:52.520]  不是靠他的表面做得多風光
[00:22:52.520 --> 00:22:55.520]  再重新說一次
[00:22:55.520 --> 00:23:00.520]  今天的人很容易對於一些事情
[00:23:00.520 --> 00:23:03.520]  或者對一個人他的行為
[00:23:03.520 --> 00:23:05.520]  舉止作為一個定段的時候
[00:23:05.520 --> 00:23:08.520]  很容易就是用他的表面來去決定的
[00:23:08.520 --> 00:23:10.520]  說回教會的層次
[00:23:10.520 --> 00:23:12.520]  當教會的人如果認為
[00:23:12.520 --> 00:23:14.520]  他做很多事工
[00:23:14.520 --> 00:23:16.520]  做得很精彩
[00:23:16.520 --> 00:23:18.520]  他一定很敬謙
[00:23:18.520 --> 00:23:23.520]  他做了一個侍奉已經很多十年了
[00:23:23.520 --> 00:23:24.520]  他一定很忠心
[00:23:24.520 --> 00:23:28.520]  如果是這麼簡單的
[00:23:28.520 --> 00:23:30.520]  耶穌不用做這麼多事情
[00:23:30.520 --> 00:23:32.520]  馬太福音不用寫這麼多事情
[00:23:32.520 --> 00:23:35.520]  馬太福音來到第八章
[00:23:35.520 --> 00:23:36.520]  我剛才已經說過
[00:23:36.520 --> 00:23:38.520]  其實是要幫助當時
[00:23:38.520 --> 00:23:41.520]  跟著他這幫群眾的人
[00:23:41.520 --> 00:23:44.520]  但是他們也稱自己為門徒的人
[00:23:44.520 --> 00:23:47.520]  稱自己為屬神的子民的人
[00:23:47.520 --> 00:23:51.520]  搞清楚究竟你們是不是真的信主
[00:23:51.520 --> 00:23:53.520]  如果你真的信的時候
[00:23:53.520 --> 00:23:55.520]  你的表現是不同的
[00:23:55.520 --> 00:24:00.520]  你應該好像這個大麻風的人的狀態
[00:24:00.520 --> 00:24:03.520]  我們再去看看這個大麻風的人
[00:24:03.520 --> 00:24:05.520]  的狀態如何
[00:24:05.520 --> 00:24:06.520]  看完這一句好不好
[00:24:06.520 --> 00:24:08.520]  第二節下半節
[00:24:08.520 --> 00:24:13.520]  這個長了大麻風的人來拜耶穌
[00:24:13.520 --> 00:24:15.520]  跟著就這麼說
[00:24:15.520 --> 00:24:21.520]  主若肯必能叫我結靜了
[00:24:21.520 --> 00:24:27.520]  這個說話是一個假設性的句子
[00:24:27.520 --> 00:24:30.520]  但是這句假設性的句子
[00:24:30.520 --> 00:24:36.520]  有一個特別在希臘文的結構都告訴你
[00:24:36.520 --> 00:24:39.520]  就是這位長大麻風的人
[00:24:39.520 --> 00:24:42.520]  其實他不明白一件事
[00:24:42.520 --> 00:24:47.520]  就是他來到同樣是要求耶穌去依侈他
[00:24:47.520 --> 00:24:51.520]  好像先前在第四章23至25節裡面
[00:24:51.520 --> 00:24:56.520]  很多人從這個加利利、底加玻利、耶路撒冷
[00:24:56.520 --> 00:25:02.520]  由大全地、約旦河以外來找耶穌依侈
[00:25:02.520 --> 00:25:05.520]  不過有些東西不同的
[00:25:05.520 --> 00:25:08.520]  什麼東西不同
[00:25:08.520 --> 00:25:15.520]  他幸福在主耶穌基督他的意願之下
[00:25:15.520 --> 00:25:21.520]  不是自己的意願去主宰跟不跟從耶穌
[00:25:21.520 --> 00:25:23.520]  是不是他個人的意願
[00:25:23.520 --> 00:25:26.520]  可不可以得到依治
[00:25:26.520 --> 00:25:28.520]  他看到一件事
[00:25:28.520 --> 00:25:31.520]  如果他要得到依治的話
[00:25:31.520 --> 00:25:38.520]  要在耶穌基督的允許意願之下發生
[00:25:38.520 --> 00:25:43.520]  所以當我們仔細去看這段聖經的時候
[00:25:43.520 --> 00:25:46.520]  我們就會開始明白到
[00:25:46.520 --> 00:25:49.520]  原來這位長大麻風的人
[00:25:49.520 --> 00:25:55.520]  與先前那些湧到耶穌的身上得到耶穌依治的人
[00:25:55.520 --> 00:25:59.520]  他們的心路、歷程和靈性
[00:25:59.520 --> 00:26:04.520]  都有種截然不同的表現
[00:26:04.520 --> 00:26:07.520]  他要在耶穌基督的穩固之下
[00:26:07.520 --> 00:26:12.520]  才可以達成自己的期望
[00:26:12.520 --> 00:26:16.520]  或者自己的請求
[00:26:16.520 --> 00:26:18.520]  在這段聖經裡面
[00:26:18.520 --> 00:26:19.520]  有很多的牧者
[00:26:19.520 --> 00:26:22.520]  特別靈恩派的牧者
[00:26:22.520 --> 00:26:24.520]  甚至不要說靈恩派
[00:26:24.520 --> 00:26:29.520]  現在這樣在普及的基督教裡面
[00:26:29.520 --> 00:26:32.520]  就很喜歡用這些方式
[00:26:32.520 --> 00:26:35.520]  特別是用神蹟騎士
[00:26:35.520 --> 00:26:39.520]  來吸引人、招攬人
[00:26:39.520 --> 00:26:43.520]  進入教會當中
[00:26:43.520 --> 00:26:49.520]  我這種說法叫做消費見證的時工
[00:26:49.520 --> 00:26:51.520]  誰信徒有好的見證
[00:26:51.520 --> 00:26:54.520]  或者是奇人異事
[00:26:54.520 --> 00:26:57.520]  你說癌症突然間沒有了癌症
[00:26:57.520 --> 00:26:59.520]  是因為信耶穌的緣故
[00:26:59.520 --> 00:27:04.520]  於是不斷地將這些見證拿出來去說
[00:27:04.520 --> 00:27:07.520]  盡量消費
[00:27:07.520 --> 00:27:11.520]  利用他們的見證來吸引人進入教會當中
[00:27:11.520 --> 00:27:13.520]  我記得在神學院
[00:27:13.520 --> 00:27:15.520]  我讀第一年的頭兩個月的時候
[00:27:15.520 --> 00:27:17.520]  曾經在神學院裡面
[00:27:17.520 --> 00:27:20.520]  有一個女同學
[00:27:20.520 --> 00:27:25.520]  她丈夫患了一個病
[00:27:25.520 --> 00:27:31.520]  她是一個台灣很著名的明星
[00:27:31.520 --> 00:27:35.520]  於是她在神學院裡面
[00:27:35.520 --> 00:27:41.520]  經常我們其中一個華人牧者
[00:27:41.520 --> 00:27:44.520]  在那裡教神學
[00:27:44.520 --> 00:27:49.520]  做了一個所謂見證的運動
[00:27:49.520 --> 00:27:52.520]  就利用或者不要說利用
[00:27:52.520 --> 00:27:57.520]  不斷請這位姐妹和她丈夫
[00:27:57.520 --> 00:28:01.520]  去分享他們整個的過程
[00:28:01.520 --> 00:28:05.520]  希望藉此吸引更多人回教會
[00:28:05.520 --> 00:28:08.520]  有一次我有機會和一位牧者坐下來談
[00:28:08.520 --> 00:28:11.520]  為什麼你在這個情況中
[00:28:11.520 --> 00:28:14.520]  不斷地去請他們兩夫婦呢?
[00:28:14.520 --> 00:28:17.520]  她丈夫也已經很不舒服了
[00:28:17.520 --> 00:28:20.520]  後來她丈夫真的去世了
[00:28:20.520 --> 00:28:22.520]  接著這個牧者就說
[00:28:22.520 --> 00:28:24.520]  我要趁她還沒死之前
[00:28:24.520 --> 00:28:29.520]  盡量使她能夠侍奉主
[00:28:29.520 --> 00:28:31.520]  聽說很漂亮
[00:28:31.520 --> 00:28:36.520]  其實這是一種消費一個信徒的人生
[00:28:36.520 --> 00:28:41.520]  來達至另外其他的目的
[00:28:41.520 --> 00:28:42.520]  後來我才知道
[00:28:42.520 --> 00:28:44.520]  原來這個牧者利用這樣的方式
[00:28:44.520 --> 00:28:46.520]  去和很多教會做很多的聯繫
[00:28:46.520 --> 00:28:48.520]  就是藉此怎麼樣呢?
[00:28:48.520 --> 00:28:50.520]  似乎他在做福音工作
[00:28:50.520 --> 00:28:54.520]  其實是藉此去增加他自己的知名度
[00:28:54.520 --> 00:28:55.520]  丁志末
[00:28:55.520 --> 00:28:58.520]  靈根派很喜歡用這些方法的
[00:28:58.520 --> 00:29:01.520]  今天很多基督徒都很喜歡用這種方法
[00:29:01.520 --> 00:29:02.520]  去所謂傳道
[00:29:02.520 --> 00:29:05.520]  甚至教會都很喜歡用這種方法
[00:29:05.520 --> 00:29:07.520]  是不斷去褒獎
[00:29:07.520 --> 00:29:10.520]  褒揚一些的信徒
[00:29:10.520 --> 00:29:11.520]  一些的行為
[00:29:11.520 --> 00:29:13.520]  一些的見證
[00:29:13.520 --> 00:29:17.520]  死了100年200年都還要拿出來
[00:29:17.520 --> 00:29:19.520]  繼續這樣消費
[00:29:19.520 --> 00:29:21.520]  從而怎樣呢?
[00:29:21.520 --> 00:29:25.520]  招攬人進入他自己的教會當中
[00:29:25.520 --> 00:29:27.520]  耶穌是不是這樣做呢?
[00:29:27.520 --> 00:29:29.520]  如果耶穌要這樣做的話
[00:29:29.520 --> 00:29:31.520]  就沒有今天這段聖經
[00:29:31.520 --> 00:29:36.520]  耶穌應該不斷去行多一些神跡
[00:29:36.520 --> 00:29:38.520]  聖經是不是叫我們去用神跡歧視
[00:29:38.520 --> 00:29:42.520]  來吸引人回教會呢?
[00:29:42.520 --> 00:29:45.520]  很多時候很多教會是這樣說的
[00:29:45.520 --> 00:29:46.520]  那我們就看看
[00:29:46.520 --> 00:29:48.520]  耶穌在這段聖經裡面
[00:29:48.520 --> 00:29:50.520]  是不是這樣做呢?
[00:29:50.520 --> 00:29:54.520]  我們首先回顧這段聖經
[00:29:54.520 --> 00:29:56.520]  耶穌怎樣回答這個
[00:29:56.520 --> 00:30:00.520]  「萬鳥大麻風」的藍視
[00:30:00.520 --> 00:30:01.520]  耶穌在這個時候
[00:30:01.520 --> 00:30:03.520]  第三節
[00:30:03.520 --> 00:30:05.520]  身手摩他
[00:30:05.520 --> 00:30:07.520]  然後就跟他說
[00:30:07.520 --> 00:30:12.520]  我肯你結靜了吧
[00:30:12.520 --> 00:30:17.520]  他的大麻風立刻就結靜了
[00:30:17.520 --> 00:30:20.520]  我們先看看這段為止
[00:30:20.520 --> 00:30:23.520]  在這段聖經裡面
[00:30:23.520 --> 00:30:25.520]  看起來只是一個神跡
[00:30:25.520 --> 00:30:28.520]  看起來好像耶穌又使出神跡
[00:30:28.520 --> 00:30:32.520]  吸引多一個人來參加他這個團隊
[00:30:32.520 --> 00:30:35.520]  是不是啊?
[00:30:35.520 --> 00:30:37.520]  看新一點
[00:30:37.520 --> 00:30:39.520]  其實這段聖經
[00:30:39.520 --> 00:30:43.520]  有兩個很重要的背景
[00:30:43.520 --> 00:30:46.520]  我們必須要留意
[00:30:46.520 --> 00:30:48.520]  第一點
[00:30:48.520 --> 00:30:51.520]  耶穌展示出
[00:30:51.520 --> 00:30:53.520]  在這個過程裡面
[00:30:53.520 --> 00:30:55.520]  是祂肯的
[00:30:55.520 --> 00:30:56.520]  有沒有留意啊?
[00:30:56.520 --> 00:30:59.520]  聖經特別很強調介紹
[00:30:59.520 --> 00:31:01.520]  我肯
[00:31:01.520 --> 00:31:04.520]  耶穌答問題答得很精準的
[00:31:04.520 --> 00:31:06.520]  你問祂肯不肯
[00:31:06.520 --> 00:31:08.520]  或者你問如果你肯
[00:31:08.520 --> 00:31:09.520]  我就可以得到醫治
[00:31:09.520 --> 00:31:11.520]  耶穌答你很準確的
[00:31:11.520 --> 00:31:13.520]  肯還是不肯
[00:31:13.520 --> 00:31:15.520]  耶穌答肯
[00:31:15.520 --> 00:31:18.520]  耶穌不會跟你繞花園
[00:31:18.520 --> 00:31:20.520]  不會跟你繞很遠
[00:31:20.520 --> 00:31:21.520]  說其他的東西
[00:31:21.520 --> 00:31:22.520]  答到此事而非
[00:31:22.520 --> 00:31:23.520]  我若說肯
[00:31:23.520 --> 00:31:25.520]  就說如果不肯
[00:31:25.520 --> 00:31:26.520]  肯不肯呢?
[00:31:26.520 --> 00:31:27.520]  都不答你的
[00:31:27.520 --> 00:31:29.520]  你知道現在有些人是這麼說話的
[00:31:29.520 --> 00:31:31.520]  你問他是還是不是
[00:31:31.520 --> 00:31:33.520]  他不會答你是不是的
[00:31:33.520 --> 00:31:34.520]  他不會跟你繞花園
[00:31:34.520 --> 00:31:36.520]  耶穌不是這樣的
[00:31:36.520 --> 00:31:37.520]  你問他
[00:31:37.520 --> 00:31:38.520]  如果你肯
[00:31:38.520 --> 00:31:39.520]  我就可以得到醫治
[00:31:39.520 --> 00:31:40.520]  耶穌儒上馬上就回應
[00:31:40.520 --> 00:31:41.520]  我肯
[00:31:41.520 --> 00:31:43.520]  所以第一個前設
[00:31:43.520 --> 00:31:44.520]  在這段聖經
[00:31:44.520 --> 00:31:45.520]  這個神蹟
[00:31:45.520 --> 00:31:47.520]  很強調一點的是
[00:31:47.520 --> 00:31:49.520]  主的意願
[00:31:49.520 --> 00:31:53.520]  上帝的意願
[00:31:53.520 --> 00:31:55.520]  而這位長大麻風的人
[00:31:55.520 --> 00:31:59.520]  是很尊重耶穌基督他的意願
[00:31:59.520 --> 00:32:02.520]  而決定他自己的未來
[00:32:02.520 --> 00:32:04.520]  信耶穌的人
[00:32:04.520 --> 00:32:07.520]  第一點我們需要了解的就是
[00:32:07.520 --> 00:32:11.520]  我們不是我想耶穌為我做什麼
[00:32:11.520 --> 00:32:14.520]  然後就開一條清單給耶穌去履行
[00:32:14.520 --> 00:32:16.520]  不是
[00:32:16.520 --> 00:32:19.520]  是我有需要
[00:32:19.520 --> 00:32:22.520]  我主動來到耶穌基督面前
[00:32:22.520 --> 00:32:24.520]  我想有這樣的意願
[00:32:24.520 --> 00:32:29.520]  不過我還要在耶穌基督的意願之下去做決定
[00:32:29.520 --> 00:32:30.520]  而不是
[00:32:30.520 --> 00:32:31.520]  耶穌我很需要的
[00:32:31.520 --> 00:32:33.520]  你快點來醫治我
[00:32:33.520 --> 00:32:35.520]  很多信徒是這樣祈禱的
[00:32:35.520 --> 00:32:36.520]  主要是你快點醫治我
[00:32:36.520 --> 00:32:37.520]  你快點醫治誰
[00:32:37.520 --> 00:32:40.520]  你快點為我解決這些問題
[00:32:40.520 --> 00:32:42.520]  解決了我信你
[00:32:42.520 --> 00:32:44.520]  解決了我的靈
[00:32:44.520 --> 00:32:46.520]  我又有見證跟人說
[00:32:46.520 --> 00:32:49.520]  這個就是今天的基督教會
[00:32:49.520 --> 00:32:51.520]  會不會是你的信仰是這樣
[00:32:51.520 --> 00:32:54.520]  這位大麻風的人不是這樣的
[00:32:54.520 --> 00:32:57.520]  他雖然有需求
[00:32:57.520 --> 00:33:05.520]  他都仍然將主權擺在耶穌基督的最後決定之下
[00:33:05.520 --> 00:33:10.520]  而他的決定可以直接影響到他的未來
[00:33:10.520 --> 00:33:12.520]  他願意
[00:33:12.520 --> 00:33:13.520]  耶穌願意
[00:33:13.520 --> 00:33:16.520]  耶穌願意看見這個人對他的尊重
[00:33:16.520 --> 00:33:19.520]  因為他來的快的心態
[00:33:19.520 --> 00:33:23.520]  是跟那幾位博士從東方而來的
[00:33:23.520 --> 00:33:24.520]  是一模一樣的心態
[00:33:24.520 --> 00:33:26.520]  看到嗎 鄧節目
[00:33:26.520 --> 00:33:28.520]  他尊重耶穌基督
[00:33:28.520 --> 00:33:30.520]  就好像那幾位博士一樣
[00:33:30.520 --> 00:33:33.520]  來老遠尋找耶穌基督
[00:33:33.520 --> 00:33:36.520]  來敬拜他一樣
[00:33:36.520 --> 00:33:38.520]  那種尊重
[00:33:38.520 --> 00:33:42.520]  是信耶穌的人第一樣需要有的東西
[00:33:42.520 --> 00:33:45.520]  而不是只是為了解決問題
[00:33:45.520 --> 00:33:47.520]  解決了我跟你的
[00:33:47.520 --> 00:33:49.520]  跟隨著耶穌那批的人
[00:33:49.520 --> 00:33:51.520]  絕大部分
[00:33:51.520 --> 00:33:52.520]  你看
[00:33:52.520 --> 00:33:55.520]  在第四章裡面記載了多少
[00:33:55.520 --> 00:33:57.520]  哇 遍滿全世界
[00:33:57.520 --> 00:33:58.520]  全部的人
[00:33:58.520 --> 00:33:59.520]  不是全世界
[00:33:59.520 --> 00:34:00.520]  全個巴勒斯坦的
[00:34:00.520 --> 00:34:03.520]  全部都是來為了疾病得到醫治
[00:34:03.520 --> 00:34:06.520]  為了鬼可以得到趕走
[00:34:06.520 --> 00:34:08.520]  他們就來找耶穌
[00:34:08.520 --> 00:34:09.520]  有哪一個被記載
[00:34:09.520 --> 00:34:13.520]  是來到有這個大麻風的人的心態
[00:34:13.520 --> 00:34:15.520]  讓耶穌第一樣告訴我們
[00:34:15.520 --> 00:34:17.520]  一出來釋放
[00:34:17.520 --> 00:34:19.520]  就給這個見證給我們看
[00:34:19.520 --> 00:34:25.520]  也同時給他身邊跟著的那批的患徒
[00:34:25.520 --> 00:34:29.520]  大批的普羅大眾
[00:34:29.520 --> 00:34:31.520]  你願意說跟隨我
[00:34:31.520 --> 00:34:33.520]  不只是你說是信徒
[00:34:33.520 --> 00:34:35.520]  說是神的子民
[00:34:35.520 --> 00:34:36.520]  說是患徒
[00:34:36.520 --> 00:34:38.520]  我就一定會信你的
[00:34:38.520 --> 00:34:39.520]  看真一點
[00:34:39.520 --> 00:34:40.520]  看真一點
[00:34:40.520 --> 00:34:43.520]  一個大麻風的男士
[00:34:43.520 --> 00:34:44.520]  第一樣東西是表示
[00:34:44.520 --> 00:34:46.520]  證明了給你看
[00:34:46.520 --> 00:34:48.520]  第二樣東西
[00:34:48.520 --> 00:34:53.520]  解釋這段聖經有第二個了解
[00:34:53.520 --> 00:34:55.520]  看似一個很簡單的神蹟
[00:34:55.520 --> 00:34:59.520]  醫治一個長大麻風的人
[00:34:59.520 --> 00:35:01.520]  但是留意
[00:35:01.520 --> 00:35:03.520]  其實這段聖經是直根於舊約
[00:35:03.520 --> 00:35:05.520]  一個很重要的片段
[00:35:05.520 --> 00:35:09.520]  就是利美記第十三章和第十四章
[00:35:09.520 --> 00:35:13.520]  Leviticus 13-14
[00:35:13.520 --> 00:35:18.520]  耶穌他整個的神蹟的行動
[00:35:18.520 --> 00:35:23.520]  完全是基於利美記第十三章
[00:35:23.520 --> 00:35:26.520]  和第十四章的記載
[00:35:26.520 --> 00:35:30.520]  尤其是利美記第十四章
[00:35:30.520 --> 00:35:33.520]  第五十四至五十七節
[00:35:33.520 --> 00:35:39.520]  特別是在Leviticus 14:54-57
[00:35:39.520 --> 00:35:40.520]  如果大家有聖經的
[00:35:40.520 --> 00:35:43.520]  我們也一起打開那段聖經
[00:35:43.520 --> 00:35:45.520]  一起讀一下
[00:35:45.520 --> 00:35:48.520]  我帶大家一起讀
[00:35:48.520 --> 00:35:52.520]  第五十四節
[00:35:52.520 --> 00:35:59.520]  這是為各類大麻風的災病和投界
[00:35:59.520 --> 00:36:03.520]  並依附與防止的大麻風
[00:36:03.520 --> 00:36:09.520]  以及截止、閃、火斑所立的條例
[00:36:09.520 --> 00:36:14.520]  指明何時為潔淨、何時為不潔淨
[00:36:14.520 --> 00:36:17.520]  這是大麻風的條例
[00:36:17.520 --> 00:36:20.520]  那麽你問穆斯為什麼這句很重要
[00:36:20.520 --> 00:36:23.520]  因為這裏有一條條例
[00:36:23.520 --> 00:36:31.520]  是講到當時給所有利美支派的祭司、童工
[00:36:31.520 --> 00:36:37.520]  他們有這個條例是需要謹慎進行去處理
[00:36:37.520 --> 00:36:44.520]  每逢有長大麻風的人都必須要這樣的安排
[00:36:44.520 --> 00:36:46.520]  這個安排是什麼呢
[00:36:46.520 --> 00:36:51.520]  我們就要從十三章看到第十四章這條條例
[00:36:51.520 --> 00:36:55.520]  如果叫大家在這裏讀當然是長的
[00:36:55.520 --> 00:36:57.520]  不過簡單一點
[00:36:57.520 --> 00:37:02.520]  去將這個條例的內容去介紹給大家知道
[00:37:02.520 --> 00:37:05.520]  在這段的條例裏面
[00:37:05.520 --> 00:37:11.520]  其實談論到當有人被發現長大麻風病的時候
[00:37:11.520 --> 00:37:18.520]  祭司以及鄰居首先要報告給祭司聽
[00:37:18.520 --> 00:37:22.520]  然後祭司就有個責任
[00:37:22.520 --> 00:37:29.520]  祭司有個責任是需要去定時、定候去檢查
[00:37:29.520 --> 00:37:32.520]  這個患了大麻風的人是怎樣
[00:37:32.520 --> 00:37:37.520]  這個患大麻風的人在患病期間
[00:37:37.520 --> 00:37:42.520]  就需要進行一些隔離的工作
[00:37:42.520 --> 00:37:44.520]  七天而已
[00:37:44.520 --> 00:37:48.520]  不是十四天、不是二十一天
[00:37:48.520 --> 00:37:50.520]  七天
[00:37:50.520 --> 00:37:52.520]  在這七天裏面
[00:37:52.520 --> 00:37:56.520]  這個患大麻風的人就要被隔離出來
[00:37:56.520 --> 00:38:02.520]  每七天祭司就要去到這個人的家裏
[00:38:02.520 --> 00:38:04.520]  或者他所在地
[00:38:04.520 --> 00:38:07.520]  不單止要做清潔的功夫
[00:38:07.520 --> 00:38:12.520]  並且這個人要被祭司檢查
[00:38:12.520 --> 00:38:17.520]  看看這個人有沒有大麻風中在他身上
[00:38:17.520 --> 00:38:19.520]  因此
[00:38:19.520 --> 00:38:25.520]  祭司有個這樣的職責要去做檢查
[00:38:25.520 --> 00:38:27.520]  在這個檢查的過程當中
[00:38:27.520 --> 00:38:29.520]  你要摸他的嘛
[00:38:29.520 --> 00:38:31.520]  你要剪開他的衣服
[00:38:31.520 --> 00:38:33.520]  如果你看他的條例很嚴厲的
[00:38:33.520 --> 00:38:37.520]  那些麻風被人碰過的東西都是不結的
[00:38:37.520 --> 00:38:40.520]  於是乎怎樣呢
[00:38:40.520 --> 00:38:41.520]  你要觸摸他
[00:38:41.520 --> 00:38:43.520]  一觸摸他就會怎樣呢
[00:38:43.520 --> 00:38:48.520]  就會犯了這個不結的條例
[00:38:48.520 --> 00:38:51.520]  這個祭司一犯了不結的條例
[00:38:51.520 --> 00:38:54.520]  那又有不結的條例怎樣去處理
[00:38:54.520 --> 00:38:59.520]  從不結進入到結症的一個過程
[00:38:59.520 --> 00:39:03.520]  所以從這段這樣的背景裏面
[00:39:03.520 --> 00:39:06.520]  就告訴他們知道
[00:39:06.520 --> 00:39:09.520]  祭司有一個責任
[00:39:09.520 --> 00:39:12.520]  是要在整個的過程當中
[00:39:12.520 --> 00:39:17.520]  去作出指導和監測的工作
[00:39:17.520 --> 00:39:20.520]  對於這個長大麻風的人
[00:39:20.520 --> 00:39:23.520]  他是要給足指示他
[00:39:23.520 --> 00:39:28.520]  並且有一個核實的功夫是他要去做的
[00:39:28.520 --> 00:39:31.520]  不過整個的過程裏面
[00:39:31.520 --> 00:39:34.520]  如果我們看回你未記第十三章
[00:39:34.520 --> 00:39:37.520]  從十四章的裏面
[00:39:37.520 --> 00:39:39.520]  長大麻風的人
[00:39:39.520 --> 00:39:44.520]  或者長這些列入這條條例的病症的人
[00:39:44.520 --> 00:39:47.520]  從頭到尾都沒有說過
[00:39:47.520 --> 00:39:50.520]  他怎樣得到醫治
[00:39:50.520 --> 00:39:53.520]  有沒有打疫苗呢
[00:39:53.520 --> 00:39:55.520]  你說牧師你說笑吧
[00:39:55.520 --> 00:39:57.520]  那時候哪有疫苗呢
[00:39:57.520 --> 00:40:00.520]  不要說疫苗
[00:40:00.520 --> 00:40:01.520]  吃什麼藥呢
[00:40:01.520 --> 00:40:03.520]  有沒有說
[00:40:03.520 --> 00:40:04.520]  大家回去看看
[00:40:04.520 --> 00:40:06.520]  沒有
[00:40:06.520 --> 00:40:08.520]  那你就會問
[00:40:08.520 --> 00:40:10.520]  不吃藥都會好的
[00:40:10.520 --> 00:40:13.520]  不打疫苗都會好的
[00:40:13.520 --> 00:40:17.520]  其實這條條例最重要的目的是什麼呢
[00:40:17.520 --> 00:40:19.520]  就告訴我們
[00:40:19.520 --> 00:40:23.520]  這些病症在上帝的管治之下
[00:40:23.520 --> 00:40:26.520]  你能否好
[00:40:26.520 --> 00:40:29.520]  或是會患病
[00:40:29.520 --> 00:40:33.520]  完全在上帝的手上去掌管
[00:40:33.520 --> 00:40:37.520]  人不能夠勝天
[00:40:37.520 --> 00:40:41.520]  不過很多人喜歡扮演上帝的角色
[00:40:41.520 --> 00:40:45.520]  現在英文說他們喜歡扮演上帝
[00:40:45.520 --> 00:40:49.520]  扮演上帝的角色
[00:40:49.520 --> 00:40:56.520]  醫治一個人能否從患病的大麻風的病人變成沒有大麻風呢
[00:40:56.520 --> 00:41:01.520]  完全是出於上帝的主權
[00:41:01.520 --> 00:41:04.520]  這個就是整段聖經的背景
[00:41:04.520 --> 00:41:06.520]  回來看第八章
[00:41:06.520 --> 00:41:09.520]  耶穌回答這個大麻風的人說
[00:41:09.520 --> 00:41:13.520]  我肯
[00:41:13.520 --> 00:41:15.520]  接著怎樣呢
