
[00:00:00.000 --> 00:00:05.000]  我都很開心來到Edmonton
[00:16:27.000 --> 00:16:29.000]  我又不講名字
[00:16:29.000 --> 00:16:31.000]  在青年團契
[00:16:31.000 --> 00:16:33.000]  第一次來福音堂
[00:16:33.000 --> 00:16:35.000]  我想有二十五年以上
[00:16:35.000 --> 00:16:37.000]  二十七年以上
[00:16:37.000 --> 00:16:39.000]  我在青年團契那裏分享專題
[00:16:39.000 --> 00:16:41.000]  然後團長請我去他家
[00:16:41.000 --> 00:16:43.000]  在他宿舍那裏
[00:16:43.000 --> 00:16:45.000]  聊天
[00:16:45.000 --> 00:16:47.000]  第一句坐下他就說
[00:16:47.000 --> 00:16:49.000]  剛才做主席的姊妹
[00:16:49.000 --> 00:16:51.000]  做得很不好
[00:16:51.000 --> 00:16:53.000]  又不懂得介紹
[00:16:53.000 --> 00:16:55.000]  又低頭
[00:16:55.000 --> 00:16:57.000]  很沒有大眾之風
[00:16:57.000 --> 00:16:59.000]  我問他姊妹做了多少次
[00:16:59.000 --> 00:17:01.000]  第一次
[00:17:01.000 --> 00:17:03.000]  第一次做主席怎樣
[00:17:03.000 --> 00:17:05.000]  比他差
[00:17:05.000 --> 00:17:07.000]  你這麼兇幹什麼
[00:17:07.000 --> 00:17:09.000]  你以為你比他好嗎
[00:17:09.000 --> 00:17:11.000]  人家沒有經驗
[00:17:11.000 --> 00:17:13.000]  你這樣踩他
[00:17:13.000 --> 00:17:15.000]  他下次不知低頭
[00:17:15.000 --> 00:17:17.000]  你都給機會人家
[00:17:17.000 --> 00:17:19.000]  你看見自己的過去
[00:17:19.000 --> 00:17:21.000]  人家第一次侍奉
[00:17:21.000 --> 00:17:23.000]  你這麼兇幹什麼
[00:17:23.000 --> 00:17:25.000]  不要這麼兇
[00:17:25.000 --> 00:17:27.000]  有兩種人很不容易愛
[00:17:27.000 --> 00:17:29.000]  不肯改的人不肯認衰的人
[00:17:29.000 --> 00:17:31.000]  真的很難
[00:17:31.000 --> 00:17:33.000]  我有個神學生我真的被他氣死
[00:17:33.000 --> 00:17:35.000]  我沒有放棄他
[00:17:35.000 --> 00:17:37.000]  我找他聊天聊了三次
[00:17:37.000 --> 00:17:39.000]  第一次找他因為他有些問題
[00:17:39.000 --> 00:17:41.000]  出了事聊完又找他
[00:17:41.000 --> 00:17:43.000]  我說你每次做之前為什麼不問人
[00:17:43.000 --> 00:17:45.000]  第三次我約他
[00:17:45.000 --> 00:17:47.000]  他又來
[00:17:47.000 --> 00:17:49.000]  坐下來
[00:17:49.000 --> 00:17:51.000]  我又不喜歡人們
[00:17:51.000 --> 00:17:53.000]  翹著腳在那裏
[00:17:53.000 --> 00:17:55.000]  我想跟他說
[00:17:55.000 --> 00:17:57.000]  徐老師你找我來幹什麼
[00:17:57.000 --> 00:17:59.000]  我按不到
[00:17:59.000 --> 00:18:01.000]  你找我來幹什麼
[00:18:01.000 --> 00:18:03.000]  我都不聽你的
[00:18:03.000 --> 00:18:05.000]  我真的被他激到吐血
[00:18:05.000 --> 00:18:07.000]  我照說我的事
[00:18:07.000 --> 00:18:09.000]  他又沒有聲音
[00:18:09.000 --> 00:18:11.000]  每一次都是我主動找他
[00:18:11.000 --> 00:18:13.000]  他知道我說的不中聽
[00:18:13.000 --> 00:18:15.000]  我怎樣找他
[00:18:15.000 --> 00:18:17.000]  我以前不是這麼壞
[00:18:17.000 --> 00:18:19.000]  神提醒我多少次
[00:18:19.000 --> 00:18:21.000]  人提醒我多少次
[00:18:21.000 --> 00:18:23.000]  總是聽不進去
[00:18:23.000 --> 00:18:25.000]  總是不喜歡聽
[00:18:25.000 --> 00:18:27.000]  我以前不是這樣
[00:18:27.000 --> 00:18:29.000]  現在他這樣
[00:18:29.000 --> 00:18:31.000]  忍一下
[00:18:31.000 --> 00:18:33.000]  包容一下
[00:18:33.000 --> 00:18:35.000]  你都走過這條路
[00:18:35.000 --> 00:18:37.000]  人需要認識自己
[00:18:37.000 --> 00:18:39.000]  有時候我們對很多事
[00:18:39.000 --> 00:18:41.000]  很容易就想放棄
[00:18:41.000 --> 00:18:43.000]  真的
[00:18:43.000 --> 00:18:45.000]  我不知道有沒有人看
[00:18:45.000 --> 00:18:47.000]  飛城密鑰
[00:18:47.000 --> 00:18:49.000]  有看的嗎
[00:18:49.000 --> 00:18:51.000]  我在溫州看的
[00:18:51.000 --> 00:18:53.000]  有24個女士
[00:18:53.000 --> 00:18:55.000]  有一個男士出來
[00:18:55.000 --> 00:18:57.000]  好像選女朋友
[00:18:57.000 --> 00:18:59.000]  如果我沒有記錯
[00:18:59.000 --> 00:19:01.000]  就原諒我
[00:19:01.000 --> 00:19:03.000]  男士就會有一個平板撥
[00:19:03.000 --> 00:19:05.000]  一個叫心動區
[00:19:05.000 --> 00:19:07.000]  一個叫觀察區
[00:19:07.000 --> 00:19:09.000]  是嗎
[00:19:09.000 --> 00:19:11.000]  你們沒有看的嗎
[00:19:11.000 --> 00:19:13.000]  心動區觀察區分開兩批
[00:19:13.000 --> 00:19:15.000]  有時候我們對人都是這樣
[00:19:15.000 --> 00:19:17.000]  見到一個弟兄
[00:19:17.000 --> 00:19:19.000]  觀察區
[00:19:19.000 --> 00:19:21.000]  這個不錯
[00:19:21.000 --> 00:19:23.000]  心動區
[00:19:23.000 --> 00:19:25.000]  這些我是聊天的
[00:19:25.000 --> 00:19:27.000]  這些我沒有興趣
[00:19:27.000 --> 00:19:29.000]  我們教會有時候分開兩批
[00:19:29.000 --> 00:19:31.000]  心動區觀察區
[00:19:31.000 --> 00:19:33.000]  按你的喜好
[00:19:33.000 --> 00:19:35.000]  不是按對方的需要
[00:19:35.000 --> 00:19:37.000]  還是他仇敵
[00:19:37.000 --> 00:19:39.000]  那些人不是可愛
[00:19:39.000 --> 00:19:41.000]  而是需要愛
[00:19:41.000 --> 00:19:43.000]  愛的使徒
[00:19:43.000 --> 00:19:45.000]  他不配
[00:19:45.000 --> 00:19:47.000]  愛他
[00:19:47.000 --> 00:19:49.000]  提醒我們彼此相愛
[00:19:49.000 --> 00:19:51.000]  彼此相愛
[00:19:51.000 --> 00:19:53.000]  耶穌愛不配的人
[00:19:53.000 --> 00:19:55.000]  我們要體會我們是蒙了不配的愛的人
[00:19:55.000 --> 00:19:57.000]  都要愛那些我們甚至不想愛的人
[00:19:57.000 --> 00:19:59.000]  耶穌愛弟兄姊妹
[00:19:59.000 --> 00:20:01.000]  我們都要愛我們的弟兄姊妹
[00:20:01.000 --> 00:20:03.000]  耶穌愛我們的親友
[00:20:03.000 --> 00:20:05.000]  告訴你
[00:20:05.000 --> 00:20:07.000]  有時候家裡的人
[00:20:07.000 --> 00:20:09.000]  是最難
[00:20:09.000 --> 00:20:11.000]  我不想說那個字
[00:20:11.000 --> 00:20:13.000]  是最難相處的
[00:20:13.000 --> 00:20:15.000]  有時候
[00:20:15.000 --> 00:20:17.000]  因為是你骨肉之親
[00:20:17.000 --> 00:20:19.000]  有時候可以傷得你最深
[00:20:19.000 --> 00:20:21.000]  這句說話都很押韻
[00:20:21.000 --> 00:20:23.000]  是你骨肉之親但傷得你最深
[00:20:23.000 --> 00:20:25.000]  有時候我真的
[00:20:25.000 --> 00:20:27.000]  我家人當中我承認
[00:20:27.000 --> 00:20:29.000]  前陣子我們
[00:20:29.000 --> 00:20:31.000]  久不久全家一起會吃飯
[00:20:31.000 --> 00:20:33.000]  沒多久之前我吃飯
[00:20:33.000 --> 00:20:35.000]  我家人都在
[00:20:35.000 --> 00:20:37.000]  我兒子在旁邊
[00:20:37.000 --> 00:20:39.000]  坐我旁邊
[00:20:39.000 --> 00:20:41.000]  我們大家聊天
[00:20:41.000 --> 00:20:43.000]  我兒子很小聲的跟我說
[00:20:43.000 --> 00:20:45.000]  爹地為何你這樣
[00:20:45.000 --> 00:20:47.000]  我說甚麼事
[00:20:47.000 --> 00:20:49.000]  為何你對這個人這樣說
[00:20:49.000 --> 00:20:51.000]  他說你很刻薄
[00:20:51.000 --> 00:20:53.000]  我說我不覺得
[00:20:53.000 --> 00:20:55.000]  他說當然不覺得
[00:20:55.000 --> 00:20:57.000]  他問我的事
[00:20:57.000 --> 00:20:59.000]  我說敷衍了他算了
[00:20:59.000 --> 00:21:01.000]  爹地你這樣
[00:21:01.000 --> 00:21:03.000]  那餐飯我不太吃得下
[00:21:03.000 --> 00:21:05.000]  一直想為何我對他這樣
[00:21:05.000 --> 00:21:07.000]  回想過去很多的事
[00:21:07.000 --> 00:21:09.000]  因為我覺得他對我們家裡
[00:21:09.000 --> 00:21:11.000]  對我爸爸媽媽做了很多事
[00:21:11.000 --> 00:21:13.000]  令我不能接受
[00:21:13.000 --> 00:21:15.000]  所以到今天我對他仍然有一些拒絕
[00:21:15.000 --> 00:21:17.000]  過了兩天
[00:21:17.000 --> 00:21:19.000]  我跟兒子說
[00:21:19.000 --> 00:21:21.000]  我跟他說爹地會約他出來吃飯
[00:21:21.000 --> 00:21:23.000]  在我來之前
[00:21:23.000 --> 00:21:25.000]  星期四我就約了他
[00:21:25.000 --> 00:21:27.000]  基本上是我第一次約他吃飯
[00:21:27.000 --> 00:21:29.000]  是真的
[00:21:29.000 --> 00:21:31.000]  我自己破了例
[00:21:31.000 --> 00:21:33.000]  我想為何我自己會這樣
[00:21:33.000 --> 00:21:35.000]  我就覺得自己
[00:21:35.000 --> 00:21:37.000]  真的沒有那個溫柔
[00:21:37.000 --> 00:21:39.000]  沒有那個謙卑
[00:21:39.000 --> 00:21:41.000]  我是沒有傷害過我爸爸媽媽
[00:21:41.000 --> 00:21:43.000]  沒錯他是傷害過
[00:21:43.000 --> 00:21:45.000]  那天我星期四吃飯看著他
[00:21:45.000 --> 00:21:47.000]  他比我大
[00:21:47.000 --> 00:21:49.000]  我覺得他很老
[00:21:49.000 --> 00:21:51.000]  我看不到他開心
[00:21:51.000 --> 00:21:53.000]  我問為何我到今天
[00:21:53.000 --> 00:21:55.000]  因為剛好星期四發生的事
[00:21:55.000 --> 00:21:57.000]  我到今天才看到他的需要
[00:21:57.000 --> 00:21:59.000]  以前只是憎恨他
[00:21:59.000 --> 00:22:01.000]  只是憎恨他
[00:22:01.000 --> 00:22:03.000]  我不明白他背後有很多故事
[00:22:03.000 --> 00:22:05.000]  他還沒讀完中學
[00:22:05.000 --> 00:22:07.000]  他沒機會讀完中學
[00:22:07.000 --> 00:22:09.000]  他做了很多事
[00:22:09.000 --> 00:22:11.000]  都是我們家裡很不開心
[00:22:11.000 --> 00:22:13.000]  但是我一直沒有想過
[00:22:13.000 --> 00:22:15.000]  為何他會這樣
[00:22:15.000 --> 00:22:17.000]  我只是會說我不像他
[00:22:17.000 --> 00:22:19.000]  我只是說我比他好
[00:22:19.000 --> 00:22:21.000]  我比他孝順
[00:22:21.000 --> 00:22:23.000]  我從來沒有想到他也有需要
[00:22:23.000 --> 00:22:25.000]  有時候我看著他
[00:22:25.000 --> 00:22:27.000]  他不斷在說話
[00:22:27.000 --> 00:22:29.000]  但我真的覺得我一直
[00:22:29.000 --> 00:22:31.000]  做弟弟的一直都沒有關心過他
[00:22:31.000 --> 00:22:33.000]  只是將他放在觀察區
[00:22:33.000 --> 00:22:35.000]  完全心裡沒有為他讀
[00:22:35.000 --> 00:22:37.000]  我覺得是很不對的一件事
[00:22:37.000 --> 00:22:39.000]  所以
[00:22:39.000 --> 00:22:41.000]  當我看這篇講道的時候
[00:22:41.000 --> 00:22:43.000]  我覺得
[00:22:43.000 --> 00:22:45.000]  我就學習這件事
[00:22:45.000 --> 00:22:47.000]  真的要有謙卑
[00:22:47.000 --> 00:22:49.000]  要有溫柔
[00:22:49.000 --> 00:22:51.000]  你要明白你自己
[00:22:51.000 --> 00:22:53.000]  其實都是不配
[00:22:53.000 --> 00:22:55.000]  不要看自己看得這麼高
[00:22:55.000 --> 00:22:57.000]  看得這麼好
[00:22:57.000 --> 00:22:59.000]  所以耶穌的愛令我們反省一下
[00:22:59.000 --> 00:23:01.000]  怎樣去愛人
[00:23:01.000 --> 00:23:03.000]  怎樣去愛弟兄姊妹
[00:23:03.000 --> 00:23:05.000]  怎樣去愛家人
[00:23:05.000 --> 00:23:07.000]  甚至是不可愛的人
[00:23:07.000 --> 00:23:09.000]  不聽說的人
[00:23:09.000 --> 00:23:11.000]  因為他們背後有他們的故事
[00:23:11.000 --> 00:23:13.000]  有些人
[00:23:13.000 --> 00:23:15.000]  不容易的
[00:23:15.000 --> 00:23:17.000]  但是想想我們的主
[00:23:17.000 --> 00:23:19.000]  對我不配的愛
[00:23:19.000 --> 00:23:21.000]  我們肯去愛
[00:23:21.000 --> 00:23:23.000]  我講一些
[00:23:23.000 --> 00:23:25.000]  其他東西
[00:23:25.000 --> 00:23:27.000]  有個歌手叫任賢齊
[00:23:27.000 --> 00:23:29.000]  認識嗎
[00:23:29.000 --> 00:23:31.000]  今早我起床就特意聽他一首歌
[00:23:31.000 --> 00:23:33.000]  那首歌叫心太軟
[00:23:33.000 --> 00:23:35.000]  有沒有聽過
[00:23:35.000 --> 00:23:37.000]  我不會唱的你放心
[00:23:37.000 --> 00:23:39.000]  裡面有兩句說話說
[00:23:39.000 --> 00:23:41.000]  我總是心太軟
[00:23:41.000 --> 00:23:43.000]  把所有問題都
[00:23:43.000 --> 00:23:45.000]  自己抗
[00:23:45.000 --> 00:23:47.000]  都自己看
[00:23:47.000 --> 00:23:49.000]  我自己一路聽的時候
[00:23:49.000 --> 00:23:51.000]  我自己一路跟自己說
[00:23:51.000 --> 00:23:53.000]  一路祈禱
[00:23:53.000 --> 00:23:55.000]  我的心要軟
[00:23:55.000 --> 00:23:57.000]  真的
[00:23:57.000 --> 00:23:59.000]  人的問題我要願意
[00:23:59.000 --> 00:24:01.000]  怎樣讀
[00:24:01.000 --> 00:24:03.000]  願意承擔
[00:24:03.000 --> 00:24:05.000]  一個人的心要軟
[00:24:05.000 --> 00:24:07.000]  不要這麼硬
[00:24:07.000 --> 00:24:09.000]  真人 嬲人 批人
[00:24:09.000 --> 00:24:11.000]  容什麼
[00:24:11.000 --> 00:24:13.000]  試試幫人
[00:24:13.000 --> 00:24:15.000]  為對方著想
[00:24:15.000 --> 00:24:17.000]  他已經落下幾歲
[00:24:17.000 --> 00:24:19.000]  老實說
[00:24:19.000 --> 00:24:21.000]  我都希望能夠
[00:24:21.000 --> 00:24:23.000]  趁餘下的時間多點關心他
[00:24:23.000 --> 00:24:25.000]  不要這麼硬
[00:24:25.000 --> 00:24:27.000]  所以今早我聽了好幾次
[00:24:27.000 --> 00:24:29.000]  這首歌
[00:24:29.000 --> 00:24:31.000]  心真的要軟
[00:24:31.000 --> 00:24:33.000]  心要軟
[00:24:33.000 --> 00:24:35.000]  因為我們明白已經受了不配的愛
[00:24:35.000 --> 00:24:37.000]  我們要去愛那些又衰的
[00:24:37.000 --> 00:24:39.000]  第二我發現到
[00:24:39.000 --> 00:24:41.000]  從耶穌的愛學習謙卑
[00:24:41.000 --> 00:24:43.000]  學習溫柔
[00:24:43.000 --> 00:24:45.000]  另一樣就是
[00:24:45.000 --> 00:24:47.000]  為什麼你看剛才讀約翰一書
[00:24:47.000 --> 00:24:49.000]  二書三書
[00:24:49.000 --> 00:24:51.000]  有提到我們需要愛 因為神先愛我們
[00:24:51.000 --> 00:24:53.000]  你看到啟示錄有句說話令我很感動
[00:24:53.000 --> 00:24:55.000]  就是到了老約翰
[00:24:55.000 --> 00:24:57.000]  寫啟示錄 已經年紀很大
[00:24:57.000 --> 00:24:59.000]  他寫一樣
[00:24:59.000 --> 00:25:01.000]  他愛我們
[00:25:01.000 --> 00:25:03.000]  他原來到年紀老都沒有忘記
[00:25:03.000 --> 00:25:05.000]  神愛他
[00:25:05.000 --> 00:25:07.000]  我們信主很多年的人不要忘記神愛
[00:25:07.000 --> 00:25:09.000]  以前我們剛剛信主唱詩很感動
[00:25:09.000 --> 00:25:11.000]  唱著唱著沒有感動
[00:25:11.000 --> 00:25:13.000]  剛剛結婚很恩愛 結婚久了沒有恩愛
[00:25:13.000 --> 00:25:15.000]  不要這樣
[00:25:15.000 --> 00:25:17.000]  不要這樣 不要忘記
[00:25:17.000 --> 00:25:19.000]  不要忘記
[00:25:19.000 --> 00:25:21.000]  約翰對耶穌有不變的愛
[00:25:21.000 --> 00:25:23.000]  因為他明白他的不配的愛
[00:25:23.000 --> 00:25:25.000]  由不配的愛延伸至不變的愛
[00:25:25.000 --> 00:25:27.000]  由不配的愛延伸至不變的愛
[00:25:27.000 --> 00:25:29.000]  由不配的愛延伸至不變的愛
[00:25:29.000 --> 00:25:31.000]  神那麼愛我們
[00:25:31.000 --> 00:25:33.000]  我們怎麼可以變呢
[00:25:33.000 --> 00:25:35.000]  怎麼可以變呢
[00:25:35.000 --> 00:25:37.000]  耶穌很看重約翰
[00:25:37.000 --> 00:25:39.000]  在他還不可愛之前
[00:25:39.000 --> 00:25:41.000]  已經看重他
[00:25:41.000 --> 00:25:43.000]  甚至他死的時候
[00:25:43.000 --> 00:25:45.000]  他把母親交託給他
[00:25:45.000 --> 00:25:47.000]  所以耶穌看重他
[00:25:47.000 --> 00:25:49.000]  是很重要的
[00:25:49.000 --> 00:25:51.000]  小路行村的時候他開始成為教會的領袖
[00:25:51.000 --> 00:25:53.000]  初期教會
[00:25:53.000 --> 00:25:55.000]  比現在辛苦很多
[00:25:55.000 --> 00:25:57.000]  不是那麼容易的
[00:25:57.000 --> 00:25:59.000]  不是那麼享受 不是那麼輕鬆
[00:25:59.000 --> 00:26:01.000]  第四章的時候說到他已經和彼得一起
[00:26:01.000 --> 00:26:03.000]  在公會被審
[00:26:03.000 --> 00:26:05.000]  十二章說哥雅各被殺
[00:26:05.000 --> 00:26:07.000]  啟示錄的時候
[00:26:07.000 --> 00:26:09.000]  他被放到拔摩海島
[00:26:09.000 --> 00:26:11.000]  這麼多年以來他都不放下
[00:26:11.000 --> 00:26:13.000]  為什麼他不放下
[00:26:13.000 --> 00:26:15.000]  因為他知道他蒙受了不配的愛
[00:26:15.000 --> 00:26:17.000]  他對神用不變的愛來回應
[00:26:17.000 --> 00:26:19.000]  他沒有變
[00:26:19.000 --> 00:26:21.000]  到晚年都沒有忘記神的愛
[00:26:21.000 --> 00:26:23.000]  都沒有放下神的愛
[00:26:23.000 --> 00:26:25.000]  我又很喜歡看一些
[00:26:25.000 --> 00:26:27.000]  不是經常看的
[00:26:27.000 --> 00:26:29.000]  有時看到一些
[00:26:29.000 --> 00:26:31.000]  我不是很喜歡去婚禮
[00:26:31.000 --> 00:26:33.000]  因為第一
[00:26:33.000 --> 00:26:35.000]  不可以吃
[00:26:35.000 --> 00:26:37.000]  第二不可以忍
[00:26:37.000 --> 00:26:39.000]  聽新郎新娘說話
[00:26:39.000 --> 00:26:41.000]  說到你哭
[00:26:41.000 --> 00:26:43.000]  被老婆罵
[00:26:43.000 --> 00:26:45.000]  你哭什麼
[00:26:45.000 --> 00:26:47.000]  是不是後悔
[00:26:47.000 --> 00:26:49.000]  我說不是
[00:26:49.000 --> 00:26:51.000]  但聽他們說話
[00:26:51.000 --> 00:26:53.000]  真的很感動
[00:26:53.000 --> 00:26:55.000]  我看一些承諾
[00:26:55.000 --> 00:26:57.000]  很偉大
[00:26:57.000 --> 00:26:59.000]  有些求婚短片
[00:26:59.000 --> 00:27:01.000]  我看到
[00:27:01.000 --> 00:27:03.000]  籌備到
[00:27:03.000 --> 00:27:05.000]  歌在無
[00:27:05.000 --> 00:27:07.000]  有個男士不懂跳舞
[00:27:07.000 --> 00:27:09.000]  特意學了一支舞
[00:27:09.000 --> 00:27:11.000]  跳給女朋友看
[00:27:11.000 --> 00:27:13.000]  跟她求婚
[00:27:13.000 --> 00:27:15.000]  我從來都不跳
[00:27:15.000 --> 00:27:17.000]  為了你我跳
[00:27:17.000 --> 00:27:19.000]  很感動
[00:27:19.000 --> 00:27:21.000]  有一次滿地可說這件事
[00:27:21.000 --> 00:27:23.000]  有個夫婦團體
[00:27:23.000 --> 00:27:25.000]  前面坐了一對姐妹
[00:27:25.000 --> 00:27:27.000]  她說是呀
[00:27:27.000 --> 00:27:29.000]  求婚時甚麼都肯說
[00:27:29.000 --> 00:27:31.000]  結婚後就沒話說
[00:27:31.000 --> 00:27:33.000]  我說是嗎
[00:27:33.000 --> 00:27:35.000]  結婚多久
[00:27:35.000 --> 00:27:37.000]  一年左右
[00:27:37.000 --> 00:27:39.000]  最慘是她老公坐隔離
[00:27:39.000 --> 00:27:41.000]  其他弟兄姐妹都合拍
[00:27:41.000 --> 00:27:43.000]  我說的姐妹
[00:27:43.000 --> 00:27:45.000]  我希望在座的不是
[00:27:45.000 --> 00:27:47.000]  她說不記得了
[00:27:47.000 --> 00:27:49.000]  不要這麼快不記得
[00:27:49.000 --> 00:27:51.000]  好不好
[00:27:51.000 --> 00:27:53.000]  真的不要這麼快不記得
[00:27:53.000 --> 00:27:55.000]  老了汗到
[00:27:55.000 --> 00:27:57.000]  千萬不要不記得
[00:27:57.000 --> 00:27:59.000]  差點又被人罵
[00:27:59.000 --> 00:28:01.000]  不要這麼快
[00:28:01.000 --> 00:28:03.000]  這麼快
[00:28:03.000 --> 00:28:05.000]  不應該淡的
[00:28:05.000 --> 00:28:07.000]  我以前去
[00:28:07.000 --> 00:28:09.000]  我以前去做運動
[00:28:09.000 --> 00:28:11.000]  去YMCA
[00:28:11.000 --> 00:28:13.000]  我見到一對老夫婦
[00:28:13.000 --> 00:28:15.000]  我好感動
[00:28:15.000 --> 00:28:17.000]  太太拿著Walker
[00:28:17.000 --> 00:28:19.000]  我本身毫不留情有說他們
[00:28:19.000 --> 00:28:21.000]  一路跟著她
[00:28:21.000 --> 00:28:23.000]  她走得很慢
[00:28:23.000 --> 00:28:25.000]  丈夫身體很好
[00:28:25.000 --> 00:28:27.000]  一路陪她慢慢走
[00:28:27.000 --> 00:28:29.000]  很多個月
[00:28:29.000 --> 00:28:31.000]  有一次我忍不住走近
[00:28:31.000 --> 00:28:33.000]  你知不知道你們的動作
[00:28:33.000 --> 00:28:35.000]  令我很感動
[00:28:35.000 --> 00:28:37.000]  我想你們已經七八十歲
[00:28:37.000 --> 00:28:39.000]  最少七八十歲
[00:28:39.000 --> 00:28:41.000]  但我看見你肯陪著太太走
[00:28:41.000 --> 00:28:43.000]  你對她的無微不至
[00:28:43.000 --> 00:28:45.000]  有時會在下面裝東西
[00:28:45.000 --> 00:28:47.000]  拿支水出來老婆先喝一口
[00:28:47.000 --> 00:28:49.000]  這些真的很長情
[00:28:49.000 --> 00:28:51.000]  不變的愛
[00:28:51.000 --> 00:28:53.000]  我看到的時候
[00:28:53.000 --> 00:28:55.000]  我真的忍不住跟他們說
[00:28:55.000 --> 00:28:57.000]  我很欣賞你們
[00:28:57.000 --> 00:28:59.000]  這樣
[00:28:59.000 --> 00:29:01.000]  真是很恩愛的夫妻
[00:29:01.000 --> 00:29:03.000]  有時我們人很有趣
[00:29:03.000 --> 00:29:05.000]  時間長了
[00:29:05.000 --> 00:29:07.000]  很容易忘記
[00:29:07.000 --> 00:29:09.000]  有種病叫老人痴呆症
[00:29:09.000 --> 00:29:11.000]  教會裏面有些弟兄姊妹
[00:29:11.000 --> 00:29:13.000]  有種病叫
[00:29:13.000 --> 00:29:15.000]  淑齡痴呆症
[00:29:15.000 --> 00:29:17.000]  很快就忘記了
[00:29:17.000 --> 00:29:19.000]  不記得自己過去
[00:29:19.000 --> 00:29:21.000]  不記得自己順著那一天
[00:29:21.000 --> 00:29:23.000]  不記得自己很多困難的時候
[00:29:23.000 --> 00:29:25.000]  弟兄姊妹也好神也好
[00:29:25.000 --> 00:29:27.000]  怎樣幫我們
[00:29:27.000 --> 00:29:29.000]  忘記了很多自己以前做錯的事
[00:29:29.000 --> 00:29:31.000]  傷害過人的事
[00:29:31.000 --> 00:29:33.000]  忘記了
[00:29:33.000 --> 00:29:35.000]  不要有淑齡痴呆
[00:29:35.000 --> 00:29:37.000]  信主久了不要以為自己可以
[00:29:37.000 --> 00:29:39.000]  侍奉多了不要以為自己厲害
[00:29:39.000 --> 00:29:41.000]  不要忘記一切都是恩典
[00:29:41.000 --> 00:29:43.000]  不要變的愛不要變
[00:29:43.000 --> 00:29:45.000]  要改的事情請你改
[00:29:45.000 --> 00:29:47.000]  我有八位顧問
[00:29:47.000 --> 00:29:49.000]  有什麼事我都會寫信給他們
[00:29:49.000 --> 00:29:51.000]  其中
[00:29:51.000 --> 00:29:53.000]  他們常常都會提醒我
[00:29:53.000 --> 00:29:55.000]  有一位最近寫給我
[00:29:55.000 --> 00:29:57.000]  寫了一個很長的電郵給我
[00:29:57.000 --> 00:29:59.000]  給我看
[00:29:59.000 --> 00:30:01.000]  他提醒我
[00:30:01.000 --> 00:30:03.000]  徐弟兄我知道你很忙
[00:30:03.000 --> 00:30:05.000]  你常常去不同地方的廣道
[00:30:05.000 --> 00:30:07.000]  不要做一個廣道機器
[00:30:07.000 --> 00:30:09.000]  做一個愛的工人
[00:30:09.000 --> 00:30:11.000]  做一個愛的工人
[00:30:11.000 --> 00:30:13.000]  不要在機械式的說
[00:30:13.000 --> 00:30:15.000]  說廣道是沒有問題的
[00:30:15.000 --> 00:30:17.000]  說了很久應該沒有問題
[00:30:17.000 --> 00:30:19.000]  但不要做一個廣道機器
[00:30:19.000 --> 00:30:21.000]  在廣道當中
[00:30:21.000 --> 00:30:23.000]  不要只有理要有情
[00:30:23.000 --> 00:30:25.000]  要有情有理
[00:30:25.000 --> 00:30:27.000]  不要說到自己盲目了
[00:30:27.000 --> 00:30:29.000]  人最慘就是心死
[00:30:29.000 --> 00:30:31.000]  最慘就是痴呆
[00:30:31.000 --> 00:30:33.000]  不要做到這樣
[00:30:33.000 --> 00:30:35.000]  內奴基督徒很小心
[00:30:35.000 --> 00:30:37.000]  有個名字很難聽的
[00:30:37.000 --> 00:30:39.000]  對不起有錄音的
[00:30:39.000 --> 00:30:41.000]  叫老油條
[00:30:41.000 --> 00:30:43.000]  其實我也不明白為什麼
[00:30:43.000 --> 00:30:45.000]  常常有人說不要做老油條
[00:30:45.000 --> 00:30:47.000]  千萬不要
[00:30:47.000 --> 00:30:49.000]  常常提醒自己
[00:30:49.000 --> 00:30:51.000]  不要忘記
[00:30:51.000 --> 00:30:53.000]  不要忘記
[00:30:53.000 --> 00:30:55.000]  人不要不知不覺的忘記了
[00:30:55.000 --> 00:30:57.000]  要有行動去記得
[00:30:57.000 --> 00:30:59.000]  怎樣記得呢
[00:30:59.000 --> 00:31:01.000]  我自己提醒自己兩件事
[00:31:01.000 --> 00:31:03.000]  第一件事
[00:31:03.000 --> 00:31:05.000]  常常數算恩典
[00:31:05.000 --> 00:31:07.000]  我不知道你有沒有
[00:31:07.000 --> 00:31:09.000]  很多時候我們每一天很多恩典要數算
[00:31:09.000 --> 00:31:11.000]  我和我太太有個習慣
[00:31:11.000 --> 00:31:13.000]  睡覺之前要數恩典
[00:31:13.000 --> 00:31:15.000]  總有恩典可以數
[00:31:15.000 --> 00:31:17.000]  睡覺好很多
[00:31:17.000 --> 00:31:19.000]  數完別人不好的就很難睡
[00:31:19.000 --> 00:31:21.000]  是不是
[00:31:21.000 --> 00:31:23.000]  我數一樣你數一樣
[00:31:23.000 --> 00:31:25.000]  大家說完就睡了
[00:31:25.000 --> 00:31:27.000]  不要帶著怨氣睡
[00:31:27.000 --> 00:31:29.000]  不要含怒到日落
[00:31:29.000 --> 00:31:31.000]  用感恩的心嘗試感恩
[00:31:31.000 --> 00:31:33.000]  上上感恩
[00:31:33.000 --> 00:31:35.000]  同人同神感恩
[00:31:35.000 --> 00:31:37.000]  有一次我們睡之前要數
[00:31:37.000 --> 00:31:39.000]  說完了
[00:31:39.000 --> 00:31:41.000]  他說沒有了
