
[00:00:00.000 --> 00:00:06.720]  (字幕:我是想說:如果有問題請留言,我會盡力幫助您)
[00:16:43.040 --> 00:16:44.800]  若有血氣的身體
[00:16:44.800 --> 00:16:47.640]  必有靈性的身體
[00:16:47.640 --> 00:16:50.400]  這個資料十分寶貴
[00:16:50.400 --> 00:16:53.800]  原來我們必須經過死
[00:16:53.800 --> 00:16:56.720]  我們才能得著永恆的生命
[00:16:56.720 --> 00:17:00.080]  那個種子如果不埋在地裏
[00:17:00.080 --> 00:17:04.920]  它不會生長另一種形體的植物
[00:17:04.920 --> 00:17:07.280]  在三十八節我們很清楚知道
[00:17:07.280 --> 00:17:11.160]  神隨自己的意思給我們形體
[00:17:11.160 --> 00:17:13.560]  在世上我們見到不同的形體
[00:17:13.560 --> 00:17:16.560]  有人、有獸、有鳥、有魚
[00:17:16.560 --> 00:17:18.560]  原來當去到天上的時候
[00:17:18.560 --> 00:17:21.680]  有屬於天上的形體
[00:17:21.680 --> 00:17:23.680]  在四十二節說得很清楚
[00:17:23.680 --> 00:17:26.440]  他說死人復活也是這樣
[00:17:26.440 --> 00:17:29.000]  復活是不扭壞的
[00:17:29.000 --> 00:17:30.400]  唯有在復活之後
[00:17:30.400 --> 00:17:33.600]  我們有一個復活的身體才不會扭壞
[00:17:33.600 --> 00:17:36.920]  在四十三節更加肯定是有榮耀
[00:17:36.920 --> 00:17:40.400]  更加肯定是強壯的
[00:17:40.400 --> 00:17:42.720]  耶穌帶給我們這個盼望
[00:17:42.720 --> 00:17:45.520]  耶穌帶給我們復活的身體
[00:17:45.520 --> 00:17:47.000]  但是這個復活的身體
[00:17:47.000 --> 00:17:48.040]  復活的盼望
[00:17:48.040 --> 00:17:51.720]  是否真的要去到墳墓才開始呢?
[00:17:51.720 --> 00:17:53.720]  我認為不是
[00:17:53.720 --> 00:17:56.960]  在約翰福音十章十節下
[00:17:56.960 --> 00:17:58.560]  耶穌很清楚地說
[00:17:58.560 --> 00:18:02.560]  我來是要叫人得生命
[00:18:02.560 --> 00:18:05.680]  並且得的是豐盛
[00:18:05.680 --> 00:18:07.880]  我相信耶穌所說的這個生命
[00:18:07.880 --> 00:18:10.480]  是耶穌復活永恆的生命
[00:18:10.480 --> 00:18:13.720]  而這個豐盛不是到時才開始
[00:18:13.720 --> 00:18:18.320]  而是認識耶穌那一刻就開始
[00:18:18.320 --> 00:18:21.800]  復活的生命
[00:18:21.800 --> 00:18:25.240]  上一次我們在《美味可口》的聖經裡
[00:18:25.240 --> 00:18:26.320]  我們分享到
[00:18:26.320 --> 00:18:30.480]  聖經這個食物不僅讓我們屬靈可以見蹤
[00:18:30.480 --> 00:18:34.360]  也同樣成為我們人生的一個指引
[00:18:34.360 --> 00:18:37.040]  當你去遵照聖經的說法的時候
[00:18:37.040 --> 00:18:38.760]  你的人生可以亨通
[00:18:38.760 --> 00:18:40.240]  你的人生很不同
[00:18:40.240 --> 00:18:43.640]  好像戴了一副新的屬靈的眼鏡
[00:18:43.640 --> 00:18:45.680]  而今天我想你試一下
[00:18:45.680 --> 00:18:49.000]  戴這副有復活的角度的眼鏡
[00:18:49.000 --> 00:18:49.760]  我們很多時候
[00:18:49.760 --> 00:18:51.640]  我們的人生看很多事物
[00:18:51.640 --> 00:18:55.200]  我們沒有用到那個復活的角度的眼鏡
[00:18:55.200 --> 00:18:58.360]  所以你看的東西有偏差
[00:18:58.360 --> 00:19:03.280]  但是如果戴了復活的度數的眼鏡
[00:19:03.280 --> 00:19:04.920]  可以很不同
[00:19:04.920 --> 00:19:06.600]  上兩星期我經歷了一次
[00:19:06.600 --> 00:19:08.640]  人生的一個很不開心
[00:19:08.640 --> 00:19:12.840]  無論身體、無論心情都很差的一天
[00:19:12.840 --> 00:19:15.440]  就是上兩個星期四
[00:19:15.440 --> 00:19:18.240]  早上七點多
[00:19:18.240 --> 00:19:20.160]  當我刷牙的時候
[00:19:20.160 --> 00:19:23.760]  突然間聽到地上有些掉了東西的聲音
[00:19:23.760 --> 00:19:24.520]  我不知道是什麼來的
[00:19:24.520 --> 00:19:25.200]  我撿起來看
[00:19:25.200 --> 00:19:27.040]  我讓你看看知不知道是什麼來的
[00:19:27.040 --> 00:19:30.960]  你幫我看一下那張powerpoint
[00:19:30.960 --> 00:19:33.720]  不是那一元
[00:19:33.720 --> 00:19:36.200]  一元旁邊那個是什麼來的?
[00:19:36.200 --> 00:19:38.280]  我一看我不知道是什麼來的
[00:19:38.280 --> 00:19:39.400]  什麼來的呢?
[00:19:39.400 --> 00:19:44.240]  怎知道突然間我感覺到上顎痛
[00:19:44.240 --> 00:19:46.200]  原來是一隻牙
[00:19:46.200 --> 00:19:49.760]  原來我其中一隻大牙掉了這麼大一截
[00:19:49.760 --> 00:19:51.040]  哇!接著又痛
[00:19:51.040 --> 00:19:52.240]  接著我心情知道什麼了
[00:19:52.240 --> 00:19:55.200]  啊!又沒有一隻
[00:19:55.200 --> 00:19:57.040]  什麼叫又沒有一隻呢?
[00:19:57.040 --> 00:19:59.000]  就是我之前沒有過
[00:19:59.000 --> 00:20:00.160]  其實幾個月前
[00:20:00.160 --> 00:20:01.240]  醫生已經預測了
[00:20:01.240 --> 00:20:03.400]  他說你的牙很快會裂了
[00:20:03.400 --> 00:20:04.400]  因為幾個月前
[00:20:04.400 --> 00:20:07.400]  我就感覺到牙肉很痠痛
[00:20:07.400 --> 00:20:08.400]  接著就去看醫生
[00:20:08.400 --> 00:20:09.400]  他幫我一照x-ray
[00:20:09.400 --> 00:20:11.360]  他說你的牙裂了
[00:20:11.360 --> 00:20:12.960]  大牙裂了
[00:20:12.960 --> 00:20:14.400]  他說你最近有沒有吃什麼硬的東西
[00:20:14.400 --> 00:20:14.880]  我說沒有了
[00:20:14.880 --> 00:20:16.560]  沒有吃很多年了
[00:20:16.560 --> 00:20:17.080]  為什麼呢?
[00:20:17.080 --> 00:20:18.000]  為什麼會裂呢?
[00:20:18.000 --> 00:20:20.200]  就是因為在我十二、三歲的時候
[00:20:20.200 --> 00:20:21.520]  我就做了兩次手術
[00:20:21.520 --> 00:20:25.400]  就是我右邊的面頰有個水瘤
[00:20:25.400 --> 00:20:26.200]  結果那次
[00:20:26.200 --> 00:20:28.640]  第一次做手術就剝了最後那兩隻牙
[00:20:28.640 --> 00:20:29.640]  清了那些水瘤
[00:20:29.640 --> 00:20:31.040]  但是又再翻發
[00:20:31.040 --> 00:20:32.240]  不斷流膿
[00:20:32.240 --> 00:20:33.880]  結果再做一次手術
[00:20:33.880 --> 00:20:35.760]  就在虎齒之後
[00:20:35.760 --> 00:20:37.600]  所有牙都剝了
[00:20:37.600 --> 00:20:40.000]  然後把上面的組織
[00:20:40.000 --> 00:20:41.480]  全都刮出來
[00:20:41.480 --> 00:20:44.560]  所以我現在經常說話是傾斜一邊的
[00:20:44.560 --> 00:20:47.160]  我很不喜歡經常看到我樣子是傾斜的
[00:20:47.160 --> 00:20:49.160]  經常是瞄準瞄舌的
[00:20:49.160 --> 00:20:50.040]  就是因為我
[00:20:50.040 --> 00:20:52.800]  所以因為我十二歲開始就戴假牙
[00:20:52.800 --> 00:20:55.680]  所以我有很豐富戴假牙的經驗的
[00:20:55.680 --> 00:20:58.640]  然後戴了假牙之後
[00:20:58.640 --> 00:20:59.520]  是吃不了東西的
[00:20:59.520 --> 00:21:01.760]  結果我要用這邊咀嚼東西
[00:21:01.760 --> 00:21:03.880]  所以這邊的肌肉是特別發達的
[00:21:03.880 --> 00:21:05.600]  但是結果那隻牙
[00:21:05.600 --> 00:21:07.680]  就因為這樣而膿損
[00:21:07.680 --> 00:21:08.800]  所以那天
[00:21:08.800 --> 00:21:10.800]  原本我打算翻恩典下罪
[00:21:10.800 --> 00:21:12.960]  結果那天我一點都不快樂
[00:21:12.960 --> 00:21:13.960]  又很痛
[00:21:13.960 --> 00:21:14.920]  然後又罪不了
[00:21:14.920 --> 00:21:17.080]  更加不快樂
[00:21:17.080 --> 00:21:18.920]  結果那一刻很不開心
[00:21:18.920 --> 00:21:21.800]  但是一直在預備著這一段聖經
[00:21:21.800 --> 00:21:24.040]  我立刻有很大的安慰
[00:21:24.040 --> 00:21:24.800]  為什麼?
[00:21:24.800 --> 00:21:26.000]  所以我不要
[00:21:26.000 --> 00:21:28.040]  我死的那天的身體就是這樣
[00:21:28.040 --> 00:21:29.800]  我上去就沒有牙了
[00:21:29.800 --> 00:21:33.160]  難道又要配假牙?
[00:21:33.160 --> 00:21:34.280]  那一刻我就想起
[00:21:34.280 --> 00:21:37.040]  《司篇》73篇26節
[00:21:37.040 --> 00:21:39.880]  它說:我的肉體
[00:21:39.880 --> 00:21:41.280]  和我的心腸
[00:21:41.280 --> 00:21:42.760]  開始衰殘
[00:21:42.760 --> 00:21:45.600]  我照著鏡子看到我自己也開始衰殘
[00:21:45.600 --> 00:21:48.160]  我的牙又快要脫掉了
[00:21:48.160 --> 00:21:51.200]  但是它說:神是我心裡面的力量
[00:21:51.200 --> 00:21:53.280]  是我的福分
[00:21:53.280 --> 00:21:54.760]  直到永遠
[00:21:54.760 --> 00:21:57.880]  哇!這個復活的盼望
[00:21:57.880 --> 00:22:00.400]  所以如果你肯戴這個復活的
[00:22:00.400 --> 00:22:01.920]  倒數的眼鏡
[00:22:01.920 --> 00:22:04.040]  你看很多東西都很不同
[00:22:04.040 --> 00:22:05.920]  雖然這兩個星期我一直都很不舒服
[00:22:05.920 --> 00:22:07.760]  因為下個星期才可以再看醫生
[00:22:07.760 --> 00:22:08.920]  又說要倒牙根
[00:22:08.920 --> 00:22:10.560]  又說要戴牙套
[00:22:10.560 --> 00:22:12.800]  又說要選金還是銀
[00:22:12.800 --> 00:22:13.960]  我只是問他多少錢
[00:22:13.960 --> 00:22:16.840]  金這樣
[00:22:16.840 --> 00:22:19.720]  很貴啊!我知道啊!現在
[00:22:19.720 --> 00:22:21.520]  但是我就看到這段經文
[00:22:21.520 --> 00:22:23.000]  原來有復活的盼望
[00:22:23.000 --> 00:22:25.480]  不單止給我們有限的生命
[00:22:25.480 --> 00:22:28.400]  能夠扭壞的肉體有盼望
[00:22:28.400 --> 00:22:31.280]  原來當我們經歷苦難的時候
[00:22:31.280 --> 00:22:33.520]  其實都有盼望
[00:22:33.520 --> 00:22:36.240]  當很多時候我們知道有弟兄姊妹
[00:22:36.240 --> 00:22:37.160]  有不舒服
[00:22:37.160 --> 00:22:39.200]  在醫院或者等待做手術
[00:22:39.200 --> 00:22:41.840]  或者等待不知道要做多少次手術
[00:22:41.840 --> 00:22:45.200]  我脫掉了牙是很小事
[00:22:45.200 --> 00:22:47.480]  是很小事
[00:22:47.480 --> 00:22:49.600]  但是我們很多人很大件事
[00:22:49.600 --> 00:22:50.920]  但是我想告訴你
[00:22:50.920 --> 00:22:52.520]  是大件事
[00:22:52.520 --> 00:22:54.440]  為什麼不知道
[00:22:54.440 --> 00:22:56.560]  我們只肯定有一樣東西
[00:22:56.560 --> 00:22:58.640]  就是我們有永恆的盼望
[00:22:58.640 --> 00:23:02.800]  而你今天所受的那些痛苦
[00:23:02.800 --> 00:23:04.480]  這個不是風涼說話
[00:23:04.480 --> 00:23:10.520]  我們看哥倫多後書第四章16到18節
[00:23:10.520 --> 00:23:12.160]  它說什麼?
[00:23:12.160 --> 00:23:15.680]  它說所以我們不要喪膽
[00:23:15.680 --> 00:23:18.040]  可能有個很大的病在你面前
[00:23:18.040 --> 00:23:20.480]  你會害怕的
[00:23:20.480 --> 00:23:23.720]  你會說負面的事
[00:23:23.720 --> 00:23:24.920]  但是聖經提醒我們
[00:23:24.920 --> 00:23:26.640]  你不要喪膽
[00:23:26.640 --> 00:23:30.200]  外體雖然毀壞
[00:23:30.200 --> 00:23:35.200]  但是你的內心可以一天生此一天
[00:23:35.200 --> 00:23:38.240]  我們這個是自贊自輕
[00:23:38.240 --> 00:23:39.000]  你說不是吧
[00:23:39.000 --> 00:23:41.240]  我現在一點都不輕
[00:23:41.240 --> 00:23:43.480]  我痛了十幾年了
[00:23:43.480 --> 00:23:45.000]  這樣叫短?
[00:23:45.000 --> 00:23:46.160]  是短的
[00:23:46.160 --> 00:23:47.840]  當你戴上那副眼鏡
[00:23:47.840 --> 00:23:50.560]  一放在永恆的角度
[00:23:50.560 --> 00:23:51.880]  你現在長命極
[00:23:51.880 --> 00:23:53.920]  我當你120年
[00:23:53.920 --> 00:23:55.400]  即是120歲好嗎?
[00:23:55.400 --> 00:23:57.280]  你說千萬不要那麼長命
[00:23:57.280 --> 00:23:57.880]  是吧?
[00:23:57.880 --> 00:24:00.200]  當你120歲
[00:24:00.200 --> 00:24:01.520]  一放在永恆
[00:24:01.520 --> 00:24:05.520]  永恆我們不知道有多長
[00:24:05.520 --> 00:24:09.560]  但是我當有一億年
[00:24:09.560 --> 00:24:10.360]  一億
[00:24:10.360 --> 00:24:13.480]  一億是一後面多少個零?
[00:24:13.480 --> 00:24:15.400]  懂嗎?
[00:24:15.400 --> 00:24:16.480]  八個零
[00:24:16.480 --> 00:24:17.720]  因為你還沒有那麼多錢
[00:24:17.720 --> 00:24:18.800]  我都還沒有
[00:24:18.800 --> 00:24:21.480]  你有告訴我
[00:24:21.480 --> 00:24:22.520]  當一億年
[00:24:22.520 --> 00:24:25.080]  一後面八個零
[00:24:25.080 --> 00:24:28.480]  一億年後面有很永恆的盼望
[00:24:28.480 --> 00:24:30.160]  現在你這樣
[00:24:30.160 --> 00:24:32.240]  真的很短
[00:24:32.240 --> 00:24:34.360]  所以我們試試不要喪膽
[00:24:34.360 --> 00:24:36.320]  因為在第十八節說
[00:24:36.320 --> 00:24:38.640]  原來我們不是顧念所見的
[00:24:38.640 --> 00:24:40.440]  是顧念所不見的
[00:24:40.440 --> 00:24:42.440]  因為所見的是暫時的
[00:24:42.440 --> 00:24:43.680]  所不見的
[00:24:43.680 --> 00:24:46.640]  是不知道有多少億年
[00:24:46.640 --> 00:24:48.200]  來到總結的時候
[00:24:48.200 --> 00:24:49.960]  我很想用這段經文
[00:24:49.960 --> 00:24:52.480]  成為我們今天的總結
[00:24:52.480 --> 00:24:56.160]  當事堂轉二章29到37節這樣說
[00:24:56.160 --> 00:24:57.160]  弟兄們
[00:24:57.160 --> 00:24:58.240]  先祖大衛的事
[00:24:58.240 --> 00:25:01.640]  大衛是以前一個很厲害的皇帝
[00:25:01.640 --> 00:25:03.360]  我可以明明的對你說
[00:25:03.360 --> 00:25:04.920]  他死了
[00:25:04.920 --> 00:25:06.240]  埋葬了
[00:25:06.240 --> 00:25:09.640]  並且他的墳墓直到今天還在
[00:25:09.640 --> 00:25:11.120]  大衛也是先知
[00:25:11.120 --> 00:25:13.840]  也是曉得神曾經向他起誓
[00:25:13.840 --> 00:25:15.240]  要從他的後裔中
[00:25:15.240 --> 00:25:17.600]  立一位坐在他的寶座上
[00:25:17.600 --> 00:25:20.200]  就是預先已經看明這件事
[00:25:20.200 --> 00:25:22.080]  講論到基督復活
[00:25:22.080 --> 00:25:24.320]  他的靈魂不撇在陰間
[00:25:24.320 --> 00:25:27.520]  他的肉體也都不見扭壞
[00:25:27.520 --> 00:25:28.720]  這個耶穌
[00:25:28.720 --> 00:25:30.440]  神已經叫他復活了
[00:25:30.440 --> 00:25:33.000]  我們都為這件事作見證
[00:25:33.000 --> 00:25:36.200]  他既被神的右手高舉
[00:25:36.200 --> 00:25:38.800]  又從附受了所應許的聖名
[00:25:38.800 --> 00:25:40.720]  就把你們所看見的
[00:25:40.720 --> 00:25:43.720]  所聽見的挑冠下來
[00:25:43.720 --> 00:25:46.440]  大衛並沒有升到天上
[00:25:46.440 --> 00:25:47.560]  但自己說
[00:25:47.560 --> 00:25:48.920]  主對我主說
[00:25:48.920 --> 00:25:50.560]  你坐在我的右邊
[00:25:50.560 --> 00:25:54.040]  讓我使你的仇敵作你的腳凳
[00:25:54.040 --> 00:25:54.920]  故此
[00:25:54.920 --> 00:25:57.640]  以色列全家當確實的知道
[00:25:57.640 --> 00:26:00.320]  你們釘在十字架上的這位耶穌
[00:26:00.320 --> 00:26:04.280]  神已經立他為主為基督了
[00:26:04.280 --> 00:26:05.800]  眾人聽見這話
[00:26:05.800 --> 00:26:07.120]  覺得擇心
[00:26:07.120 --> 00:26:10.200]  就對彼得和其餘的使徒說
[00:26:10.200 --> 00:26:11.360]  弟兄們
[00:26:11.360 --> 00:26:14.640]  我們當怎樣行?
[00:26:14.640 --> 00:26:16.280]  各位弟兄姊妹
[00:26:16.280 --> 00:26:18.640]  耶穌給了我們復活的生命
[00:26:18.640 --> 00:26:20.040]  復活的盼望
[00:26:20.040 --> 00:26:21.960]  復活的身體
[00:26:21.960 --> 00:26:27.040]  當我們今天再重回到耶穌的空墳墓
[00:26:27.040 --> 00:26:28.280]  墓門
[00:26:28.280 --> 00:26:32.680]  是為我們每一個人打開的
[00:26:32.680 --> 00:26:34.520]  今天就算你未相信他
[00:26:34.520 --> 00:26:37.000]  他也是為你而打開的
[00:26:37.000 --> 00:26:39.480]  當我們今天聽了這個復活的訊息
[00:26:39.480 --> 00:26:43.120]  我們看了很多關於復活的經文
[00:26:43.120 --> 00:26:45.640]  你會不會和昔日的弟兄姊妹一樣
[00:26:45.640 --> 00:26:48.000]  問這個問題
[00:26:48.000 --> 00:26:52.640]  我當怎樣行?
[00:26:52.640 --> 00:26:54.960]  我當怎樣行?
[00:26:54.960 --> 00:26:58.600]  我們一起去一個結束的禱告
[00:26:58.600 --> 00:27:00.080]  親愛的主耶穌
[00:27:00.080 --> 00:27:01.560]  多謝你來到這個世界
[00:27:01.560 --> 00:27:05.960]  就是要改寫人類的歷史
[00:27:05.960 --> 00:27:09.600]  人類的歷史本來就是要步向死亡
[00:27:09.600 --> 00:27:10.600]  一出生的時候
[00:27:10.600 --> 00:27:13.760]  可能就是要步向墳墓作一個終點
[00:27:13.760 --> 00:27:15.440]  因為人有罪
[00:27:15.440 --> 00:27:17.480]  因為世人都犯了罪
[00:27:17.480 --> 00:27:21.240]  規絕了上帝的榮耀
[00:27:21.240 --> 00:27:22.440]  但是多謝你
[00:27:22.440 --> 00:27:26.080]  你就是在這個墳墓裏面
[00:27:26.080 --> 00:27:29.760]  不慌不忙地走出來
[00:27:29.760 --> 00:27:31.480]  你的身體復活
[00:27:31.480 --> 00:27:33.760]  你升天
[00:27:33.760 --> 00:27:36.320]  你說我去其實是為你們預備地方
[00:27:36.320 --> 00:27:38.520]  將來會回來接你們
[00:27:38.520 --> 00:27:42.440]  今天我們在這個世上
[00:27:42.440 --> 00:27:43.880]  無論你多開心
[00:27:43.880 --> 00:27:45.200]  無論你多有錢
[00:27:45.200 --> 00:27:47.480]  無論你多痛苦
[00:27:47.480 --> 00:27:54.240]  原來所有的事情都是短暫
[00:27:54.240 --> 00:27:57.000]  只要我們不要喪膽
[00:27:57.000 --> 00:28:01.120]  只要我們仍然帶著你的復活的盼望
[00:28:01.120 --> 00:28:05.280]  我們不需要疑惑
[00:28:05.280 --> 00:28:09.760]  因為我們的肉體一定會扭壞
[00:28:09.760 --> 00:28:13.200]  我們的心腸會衰殘
[00:28:13.200 --> 00:28:18.080]  但是上帝你是我們永遠的福分
[00:28:18.080 --> 00:28:19.600]  我們多謝你
[00:28:19.600 --> 00:28:20.800]  我們這樣禱告
[00:28:20.800 --> 00:28:23.840]  是奉主耶穌基督德性的名字祈求
[00:28:23.840 --> 00:28:25.840]  阿們
[00:28:25.840 --> 00:28:27.840]  阿們
[00:28:27.840 --> 00:28:29.840]  阿們
[00:28:29.840 --> 00:28:31.840]  阿們
[00:28:31.840 --> 00:28:33.840]  阿們
[00:28:33.840 --> 00:28:35.840]  阿們
[00:28:35.840 --> 00:28:38.840]  (字幕由 Amara.org 社群提供)
[00:28:38.840 --> 00:28:41.840]  (字幕由 Amara.org 社群提供)

