
[00:00:00.000 --> 00:00:05.000]  各位電視節目的各位朋友你們好
[00:20:45.000 --> 00:20:48.000]  你叫我去探訪?去載人嗎?
[00:20:48.000 --> 00:20:50.000]  我也願意去做
[00:20:50.000 --> 00:20:52.000]  幫人是好事
[00:20:52.000 --> 00:20:55.000]  但你叫我將生命的主權交給上帝?
[00:20:55.000 --> 00:20:58.000]  叫我將生命的主權交給耶穌?
[00:20:58.000 --> 00:21:01.000]  祂叫我去哪裡我就去哪裡呢?
[00:21:01.000 --> 00:21:03.000]  這樣我就有保留了
[00:21:03.000 --> 00:21:06.000]  這是不是一個真正的信呢?
[00:21:06.000 --> 00:21:08.000]  第二個元素就是
[00:21:08.000 --> 00:21:11.000]  信是完全的毀身
[00:21:11.000 --> 00:21:14.000]  最後我們看看第三個信的元素
[00:21:14.000 --> 00:21:17.000]  信是超越死亡
[00:21:17.000 --> 00:21:22.000]  信我們看到是承認自己有罪和決念
[00:21:22.000 --> 00:21:25.000]  信是將我們的生命傳言獻賞
[00:21:25.000 --> 00:21:27.000]  而第三個特色就是
[00:21:27.000 --> 00:21:29.000]  十一章第四節說
[00:21:29.000 --> 00:21:34.000]  他雖然死了,卻因者信仍舊說話
[00:21:34.000 --> 00:21:36.000]  我們覺得奇怪
[00:21:36.000 --> 00:21:38.000]  為什麼死了還可以說話呢?
[00:21:38.000 --> 00:21:41.000]  而更奇怪的是說話這個字
[00:21:41.000 --> 00:21:45.000]  在希伯來書希臘文裏面是一個
[00:21:45.000 --> 00:21:47.000]  Present Continuous Tense
[00:21:47.000 --> 00:21:49.000]  即是約伯雖然死了
[00:21:49.000 --> 00:21:51.000]  但他仍然在說話
[00:21:51.000 --> 00:21:52.000]  一直在說話
[00:21:52.000 --> 00:21:54.000]  究竟他向誰說話呢?
[00:21:54.000 --> 00:21:57.000]  我們看到第一他向神說話
[00:21:57.000 --> 00:21:58.000]  四章第十節說
[00:21:58.000 --> 00:22:02.000]  你兄弟的血有聲音從地裡向我哀告
[00:22:02.000 --> 00:22:03.000]  換句話說
[00:22:03.000 --> 00:22:06.000]  神不是聾的不是啞的不是盲的
[00:22:06.000 --> 00:22:08.000]  祂是有公義的
[00:22:08.000 --> 00:22:14.000]  阿伯哀告的聲音直達到上帝那裏
[00:22:14.000 --> 00:22:16.000]  同樣今天也是
[00:22:16.000 --> 00:22:21.000]  我們哀告的聲音直達到上帝那裏
[00:22:21.000 --> 00:22:22.000]  第二
[00:22:22.000 --> 00:22:26.000]  約伯的說話也是向該人說的
[00:22:26.000 --> 00:22:27.000]  第四章十一節
[00:22:27.000 --> 00:22:29.000]  地開了口
[00:22:29.000 --> 00:22:33.000]  從你手裏接受你兄弟的血
[00:22:33.000 --> 00:22:36.000]  現在你必從者地受咒咒
[00:22:36.000 --> 00:22:41.000]  阿伯的聲音直達到地、山、水、天
[00:22:41.000 --> 00:22:44.000]  一直向該人控訴
[00:22:44.000 --> 00:22:47.000]  走無可走
[00:22:47.000 --> 00:22:50.000]  原來阿伯的聲音
[00:22:50.000 --> 00:22:55.000]  一直向著該人的良心
[00:22:55.000 --> 00:22:57.000]  細說
[00:22:57.000 --> 00:23:00.000]  以至他目就坐
[00:23:00.000 --> 00:23:03.000]  第三
[00:23:03.000 --> 00:23:06.000]  阿伯的說話也向我們說話
[00:23:06.000 --> 00:23:10.000]  阿伯就好像希伯來書第十二章第一節所提到的那些見證人
[00:23:10.000 --> 00:23:13.000]  如同雲彩圍著我們
[00:23:13.000 --> 00:23:15.000]  人生就好像跑這條長跑一樣
[00:23:15.000 --> 00:23:18.000]  當我們跑路的時候
[00:23:18.000 --> 00:23:22.000]  有很多好像阿伯那樣的見證人
[00:23:22.000 --> 00:23:24.000]  在旁邊和我們打氣
[00:23:24.000 --> 00:23:27.000]  加油加油不要放棄
[00:23:27.000 --> 00:23:30.000]  因著信我們就戰勝死亡
[00:23:30.000 --> 00:23:33.000]  因著信我們就有永生的盼望
[00:23:33.000 --> 00:23:36.000]  阿伯今天仍然活著
[00:23:36.000 --> 00:23:38.000]  活在主耶穌基督的懷裏面
[00:23:38.000 --> 00:23:41.000]  一直在我們的心裏面做見證
[00:23:41.000 --> 00:23:44.000]  做鼓勵加油的工作
[00:23:44.000 --> 00:23:46.000]  但相反來說
[00:23:46.000 --> 00:23:48.000]  那個人好像仍然活著
[00:23:48.000 --> 00:23:50.000]  其實他是死了
[00:23:50.000 --> 00:23:52.000]  死是甚麼意思呢?
[00:23:52.000 --> 00:23:53.000]  隔絕
[00:23:53.000 --> 00:23:55.000]  完全的隔絕、完全的分離
[00:23:55.000 --> 00:23:58.000]  我想到存在主義有個大師說過一個故事
[00:23:58.000 --> 00:24:00.000]  多個人死了之後
[00:24:00.000 --> 00:24:02.000]  醒來說
[00:24:02.000 --> 00:24:04.000]  咦?這房間這麼漂亮
[00:24:04.000 --> 00:24:06.000]  靜一靜這麼舒服
[00:24:06.000 --> 00:24:08.000]  沒理由這是地獄啊
[00:24:08.000 --> 00:24:10.000]  他想想
[00:24:10.000 --> 00:24:12.000]  可能這是後診室
[00:24:12.000 --> 00:24:14.000]  隔壁房間就知道
[00:24:14.000 --> 00:24:16.000]  過些日子刀山油鑊
[00:24:16.000 --> 00:24:18.000]  牛鬼蛇神就在那裏了
[00:24:18.000 --> 00:24:20.000]  等一等就算了
[00:24:20.000 --> 00:24:22.000]  反正臨死的時候
[00:24:22.000 --> 00:24:24.000]  現在這麼辛苦
[00:24:24.000 --> 00:24:26.000]  這麼舒服這麼寧靜
[00:24:26.000 --> 00:24:28.000]  等下一日等下一個月
[00:24:28.000 --> 00:24:30.000]  等下一年
[00:24:30.000 --> 00:24:32.000]  沒人沒溝通
[00:24:32.000 --> 00:24:34.000]  沒牛鬼蛇神
[00:24:34.000 --> 00:24:36.000]  他突然醒來說
[00:24:36.000 --> 00:24:38.000]  這就是地獄啊
[00:24:38.000 --> 00:24:40.000]  阿伯雖然死
[00:24:40.000 --> 00:24:42.000]  仍舊說話
[00:24:42.000 --> 00:24:44.000]  仍然有關係沒斷絕
[00:24:44.000 --> 00:24:46.000]  但那個人怎樣呢?
[00:24:46.000 --> 00:24:48.000]  他死了
[00:24:48.000 --> 00:24:50.000]  隔絕了
[00:24:50.000 --> 00:24:54.000]  一個人被隔絕是一件很痛苦很痛苦的事
[00:24:54.000 --> 00:24:56.000]  在這次的COVID-19的疫情
[00:24:56.000 --> 00:24:58.000]  其實
[00:24:58.000 --> 00:25:00.000]  最大的傷害
[00:25:00.000 --> 00:25:02.000]  當然死亡是很大傷害
[00:25:02.000 --> 00:25:04.000]  但有很多人仍然生存
[00:25:04.000 --> 00:25:06.000]  被隔絕
[00:25:06.000 --> 00:25:08.000]  可以說是在精神情緒上
[00:25:08.000 --> 00:25:10.000]  受到極嚴重的損傷
[00:25:10.000 --> 00:25:12.000]  被隔絕
[00:25:12.000 --> 00:25:14.000]  我們再來看看第四章12節
[00:25:14.000 --> 00:25:16.000]  聖經怎樣說呢?
[00:25:16.000 --> 00:25:18.000]  你種地
[00:25:18.000 --> 00:25:20.000]  地不再給你效力
[00:25:20.000 --> 00:25:22.000]  你必來
[00:25:22.000 --> 00:25:24.000]  地不再給你效力
[00:25:24.000 --> 00:25:26.000]  你必流離飄蕩在地上
[00:25:26.000 --> 00:25:28.000]  那個人的後果就是
[00:25:28.000 --> 00:25:30.000]  隔絕
[00:25:30.000 --> 00:25:32.000]  不單止是和神隔絕
[00:25:32.000 --> 00:25:34.000]  和大地隔絕
[00:25:34.000 --> 00:25:36.000]  和人隔絕
[00:25:36.000 --> 00:25:38.000]  是流離飄蕩無家可歸
[00:25:38.000 --> 00:25:40.000]  沒有安全感
[00:25:40.000 --> 00:25:42.000]  第十四節
[00:25:42.000 --> 00:25:44.000]  那個人說
[00:25:44.000 --> 00:25:46.000]  你如今趕著我離開這地
[00:25:46.000 --> 00:25:48.000]  以致不見你面
[00:25:48.000 --> 00:25:50.000]  我必流離飄蕩在地上
[00:25:50.000 --> 00:25:52.000]  遇見我的必殺我
[00:25:52.000 --> 00:25:54.000]  他會在一個恐懼裏
[00:25:54.000 --> 00:25:56.000]  抗議神
[00:25:56.000 --> 00:25:58.000]  神沒有保障他
[00:25:58.000 --> 00:26:00.000]  於是神說
[00:26:00.000 --> 00:26:02.000]  凡殺該人的必遭報七倍
[00:26:02.000 --> 00:26:04.000]  耶和華被該人
[00:26:04.000 --> 00:26:06.000]  立了一個記號
[00:26:06.000 --> 00:26:08.000]  但是
[00:26:08.000 --> 00:26:10.000]  死了才立了記號
[00:26:10.000 --> 00:26:12.000]  有什麼用呢?
[00:26:12.000 --> 00:26:14.000]  我要求的是你的保障
[00:26:14.000 --> 00:26:16.000]  不是這些的保障
[00:26:16.000 --> 00:26:18.000]  於是他就離開了耶和華的面
[00:26:18.000 --> 00:26:20.000]  離開了耶和華之後
[00:26:20.000 --> 00:26:22.000]  他就去到伊甸園的東面
[00:26:22.000 --> 00:26:24.000]  叫做羅德之地
[00:26:24.000 --> 00:26:26.000]  在羅德之地
[00:26:26.000 --> 00:26:28.000]  聖經告訴我們
[00:26:28.000 --> 00:26:30.000]  他做了兩件事
[00:26:30.000 --> 00:26:32.000]  第一是生了一個兒子
[00:26:32.000 --> 00:26:34.000]  起名叫做爾諾
[00:26:34.000 --> 00:26:36.000]  第二他建了一座城
[00:26:36.000 --> 00:26:38.000]  又起名叫做爾諾
[00:26:38.000 --> 00:26:40.000]  爾諾是什麼意思呢?
[00:26:40.000 --> 00:26:42.000]  在希伯來文的意思就是
[00:26:42.000 --> 00:26:44.000]  再一次創造
[00:26:44.000 --> 00:26:46.000]  第二次創造
[00:26:46.000 --> 00:26:48.000]  他拒絕上帝給他的永恆
[00:26:48.000 --> 00:26:50.000]  他拒絕上帝給他的保障
[00:26:50.000 --> 00:26:52.000]  他要自己親手做一個永恆
[00:26:52.000 --> 00:26:54.000]  生一個兒子
[00:26:54.000 --> 00:26:56.000]  子也有孫
[00:26:56.000 --> 00:26:58.000]  孫也有子
[00:26:58.000 --> 00:27:00.000]  子子孫孫無窮盡也
[00:27:00.000 --> 00:27:02.000]  這個就是他的永恆
[00:27:02.000 --> 00:27:04.000]  他要建立自己的保障
[00:27:04.000 --> 00:27:06.000]  建了一座城
[00:27:06.000 --> 00:27:08.000]  城就是保障
[00:27:08.000 --> 00:27:10.000]  但是他完全沒有想到
[00:27:10.000 --> 00:27:12.000]  他的兒子在哪裡生
[00:27:12.000 --> 00:27:14.000]  他的城在哪裡建
[00:27:14.000 --> 00:27:16.000]  羅德的字
[00:27:16.000 --> 00:27:18.000]  希伯來文的意思就是流離飄蕩
[00:27:18.000 --> 00:27:20.000]  他在流離飄蕩的地方
[00:27:20.000 --> 00:27:22.000]  想結束這個流離飄蕩
[00:27:22.000 --> 00:27:24.000]  終到頭來
[00:27:24.000 --> 00:27:26.000]  還是流離飄蕩
[00:27:26.000 --> 00:27:28.000]  耶穌說得很對
[00:27:28.000 --> 00:27:30.000]  人要保存自己的生命
[00:27:30.000 --> 00:27:32.000]  必喪掉生命
[00:27:32.000 --> 00:27:34.000]  人為我喪掉生命
[00:27:34.000 --> 00:27:36.000]  必得著保存他的生命
[00:27:36.000 --> 00:27:38.000]  信第三個元素
[00:27:38.000 --> 00:27:40.000]  就是信帶給我們真正的盼望
[00:27:40.000 --> 00:27:42.000]  就是信帶給我們真正的盼望
[00:27:42.000 --> 00:27:44.000]  永生
[00:27:44.000 --> 00:27:46.000]  死後仍然說話
[00:27:46.000 --> 00:27:48.000]  如果不信的時候
[00:27:48.000 --> 00:27:50.000]  站在那裡建立我們的王國
[00:27:50.000 --> 00:27:52.000]  我們的安全感
[00:27:52.000 --> 00:27:54.000]  我們的保障
[00:27:54.000 --> 00:27:56.000]  結果是流離飄蕩
[00:27:56.000 --> 00:27:58.000]  死在曠野當中
[00:27:58.000 --> 00:28:00.000]  活在恐懼當中
[00:28:00.000 --> 00:28:02.000]  這個就是該人人生的寫照
[00:28:02.000 --> 00:28:04.000]  你和我決擇的是什麼呢?
[00:28:04.000 --> 00:28:06.000]  我們決擇
[00:28:06.000 --> 00:28:08.000]  是阿伯的人生
[00:28:08.000 --> 00:28:10.000]  還是
[00:28:10.000 --> 00:28:12.000]  該人的人生
[00:28:12.000 --> 00:28:14.000]  求主幫助我們
[00:28:14.000 --> 00:28:16.000]  在我們前面
[00:28:16.000 --> 00:28:18.000]  只有兩條路
[00:28:18.000 --> 00:28:20.000]  一條是寬的路
[00:28:20.000 --> 00:28:22.000]  有很多人走
[00:28:22.000 --> 00:28:24.000]  但這條路是引到滅亡
[00:28:24.000 --> 00:28:26.000]  一條是窄的路
[00:28:26.000 --> 00:28:28.000]  但這條路
[00:28:28.000 --> 00:28:30.000]  卻是引至永生
[00:28:30.000 --> 00:28:32.000]  今日
[00:28:32.000 --> 00:28:34.000]  你和我們的決擇是什麼呢?
[00:28:34.000 --> 00:28:36.000]  這條窄的路
[00:28:36.000 --> 00:28:38.000]  就是引到死亡
[00:28:38.000 --> 00:28:40.000]  這條窄的路
[00:28:40.000 --> 00:28:42.000]  就是耶穌基督
[00:28:42.000 --> 00:28:44.000]  相信耶穌基督
[00:28:44.000 --> 00:28:46.000]  願意打開我們的心門
[00:28:46.000 --> 00:28:48.000]  接受耶穌基督在我們的生命裏
[00:28:48.000 --> 00:28:50.000]  獻上我們的祭
[00:28:50.000 --> 00:28:54.000]  這時候
[00:28:54.000 --> 00:28:56.000]  你的人生
[00:28:56.000 --> 00:28:58.000]  就一定會多姿多彩
[00:28:58.000 --> 00:29:00.000]  祂和心低頭
[00:29:00.000 --> 00:29:02.000]  我們也同祂同居
[00:29:02.000 --> 00:29:04.000]  慈悲的人外天父
[00:29:04.000 --> 00:29:06.000]  我們滿心感謝你
[00:29:06.000 --> 00:29:08.000]  求你
[00:29:08.000 --> 00:29:10.000]  藉著你的話語去提醒
[00:29:10.000 --> 00:29:12.000]  幫助我們
[00:29:12.000 --> 00:29:14.000]  叫我們做一個很重要的決答
[00:29:14.000 --> 00:29:16.000]  走上亞伯的人生
[00:29:16.000 --> 00:29:18.000]  而不是該人的人生
[00:29:18.000 --> 00:29:20.000]  我們今天禱告
[00:29:20.000 --> 00:29:22.000]  乃是奉耶穌基督的名
[00:29:22.000 --> 00:29:24.000]  阿門
[00:29:24.000 --> 00:29:26.000]  阿門
[00:29:26.000 --> 00:29:28.000]  阿門
[00:29:28.000 --> 00:29:30.000]  阿門
[00:29:30.000 --> 00:29:32.000]  阿門
[00:29:32.000 --> 00:29:34.000]  阿門
[00:29:34.000 --> 00:29:36.000]  阿門
[00:29:36.000 --> 00:29:38.000]  阿門
[00:29:38.000 --> 00:29:40.000]  阿門

