
[00:00:00.000 --> 00:00:07.120]  很感恩在今天很隆重的日子裡
[00:19:44.240 --> 00:19:49.240]  正如剛才以利沙為他的僕人說
[00:19:49.240 --> 00:19:51.240]  求神開他們的眼目
[00:19:51.240 --> 00:19:53.240]  讓他們看見一樣
[00:19:53.240 --> 00:19:55.240]  接著的對話就是
[00:19:55.240 --> 00:19:58.240]  以利沙和皇帝的對話
[00:19:58.240 --> 00:20:00.240]  當他進入城市的時候
[00:20:00.240 --> 00:20:02.240]  本來皇帝很緊張
[00:20:02.240 --> 00:20:04.240]  突然間有很多軍隊來
[00:20:04.240 --> 00:20:08.240]  現在看到完全在以利沙的控制之下
[00:20:08.240 --> 00:20:10.240]  所以他就這樣說
[00:20:10.240 --> 00:20:11.240]  21節
[00:20:11.240 --> 00:20:13.240]  以色列王漢建就對以利沙說
[00:20:13.240 --> 00:20:14.240]  我父啊
[00:20:14.240 --> 00:20:17.240]  我真的可以擊殺他們嗎
[00:20:17.240 --> 00:20:20.240]  同樣的問題
[00:20:20.240 --> 00:20:23.240]  這個皇帝以色列王
[00:20:23.240 --> 00:20:26.240]  他信不信現在上帝在當中
[00:20:26.240 --> 00:20:30.240]  將這班軍隊引進來
[00:20:30.240 --> 00:20:36.240]  然後上帝繼續在以色列當中
[00:20:36.240 --> 00:20:38.240]  做他奇妙的工作
[00:20:38.240 --> 00:20:41.240]  他不信就不會說這話
[00:20:41.240 --> 00:20:45.240]  但是他對於發生了上帝的作為
[00:20:45.240 --> 00:20:48.240]  解讀和先知有不同
[00:20:48.240 --> 00:20:51.240]  他問可不可以擊殺他們呢
[00:20:51.240 --> 00:20:54.240]  以利沙說不可擊殺
[00:20:54.240 --> 00:20:57.240]  這些人豈是你用刀
[00:20:57.240 --> 00:21:01.240]  用弓 用腦袋來擊殺的呢
[00:21:01.240 --> 00:21:02.240]  這段翻譯
[00:21:02.240 --> 00:21:04.240]  如果再看近代的翻譯
[00:21:04.240 --> 00:21:06.240]  可能會更加清楚一點
[00:21:06.240 --> 00:21:07.240]  意思就是說
[00:21:07.240 --> 00:21:10.240]  這些根本不是用力量
[00:21:10.240 --> 00:21:12.240]  來打勝仗
[00:21:12.240 --> 00:21:14.240]  照著打仗的規矩
[00:21:14.240 --> 00:21:16.240]  來擊殺他們
[00:21:16.240 --> 00:21:18.240]  在打仗規矩就是這樣
[00:21:18.240 --> 00:21:21.240]  這是上帝奇妙的神蹟
[00:21:21.240 --> 00:21:23.240]  發生在身上
[00:21:23.240 --> 00:21:25.240]  這個神蹟不是為了
[00:21:25.240 --> 00:21:28.240]  給你一種優越感
[00:21:28.240 --> 00:21:31.240]  或者可以戰敗敵人的勝利感
[00:21:31.240 --> 00:21:33.240]  這個神蹟的發生
[00:21:33.240 --> 00:21:35.240]  是要榮耀上帝
[00:21:35.240 --> 00:21:37.240]  怎樣榮耀呢
[00:21:37.240 --> 00:21:39.240]  聖經說
[00:21:39.240 --> 00:21:42.240]  本來帶著刀槍來的士兵
[00:21:42.240 --> 00:21:45.240]  最後竟然在薩瑪尼亞城
[00:21:45.240 --> 00:21:49.240]  擺設聖大賢職
[00:21:49.240 --> 00:21:53.240]  擺設聖大賢職來招呼他們
[00:21:53.240 --> 00:21:55.240]  但這樣做之後
[00:21:55.240 --> 00:21:56.240]  很奇怪
[00:21:56.240 --> 00:21:58.240]  本來打仗就像做朋友一樣
[00:21:58.240 --> 00:21:59.240]  吃一大餐
[00:21:59.240 --> 00:22:01.240]  但結果就是
[00:22:01.240 --> 00:22:02.240]  聖經說
[00:22:02.240 --> 00:22:04.240]  此後亞蘭的軍隊
[00:22:04.240 --> 00:22:06.240]  不再侵犯以色列地了
[00:22:06.240 --> 00:22:09.240]  這件神蹟發生之後
[00:22:09.240 --> 00:22:10.240]  對以色列人來說
[00:22:10.240 --> 00:22:12.240]  當然見到上帝奇妙的作為
[00:22:12.240 --> 00:22:15.240]  但這個神蹟繼續引伸下去
[00:22:15.240 --> 00:22:17.240]  去到亞蘭的地方
[00:22:17.240 --> 00:22:20.240]  仍然發生了作用
[00:22:20.240 --> 00:22:23.240]  見到上帝真是很奇妙
[00:22:23.240 --> 00:22:25.240]  保護著以色列國
[00:22:25.240 --> 00:22:29.240]  所以亞蘭軍隊不再侵犯以色列了
[00:22:29.240 --> 00:22:35.240]  我想和大家看看這個對比
[00:22:35.240 --> 00:22:38.240]  以利沙的禱告就是
[00:22:38.240 --> 00:22:41.240]  亞蘭的軍隊開他們的眼
[00:22:41.240 --> 00:22:42.240]  相反來說
[00:22:42.240 --> 00:22:46.240]  以色列皇帝
[00:22:46.240 --> 00:22:47.240]  在屬靈的角度
[00:22:47.240 --> 00:22:50.240]  好像模糊了
[00:22:50.240 --> 00:22:52.240]  他以為這個神蹟
[00:22:52.240 --> 00:22:55.240]  是為他服務一樣
[00:22:55.240 --> 00:23:00.240]  所以我想帶出第三個人物
[00:23:00.240 --> 00:23:03.240]  第三類的做法就是
[00:23:03.240 --> 00:23:04.240]  他見到神蹟
[00:23:04.240 --> 00:23:05.240]  神蹟真的發生了
[00:23:05.240 --> 00:23:08.240]  不過以為神蹟是為他服務
[00:23:08.240 --> 00:23:11.240]  幫助他達成他的理想
[00:23:11.240 --> 00:23:13.240]  其實這樣的方法
[00:23:13.240 --> 00:23:17.240]  仍然和世俗的眼光沒有分別
[00:23:17.240 --> 00:23:19.240]  三類亞蘭王
[00:23:19.240 --> 00:23:22.240]  先知的僕人
[00:23:22.240 --> 00:23:23.240]  以色列王
[00:23:23.240 --> 00:23:25.240]  都是有類似的情況
[00:23:25.240 --> 00:23:27.240]  我們試試總結一下
[00:23:27.240 --> 00:23:33.240]  亞蘭王他不認識神的人
[00:23:33.240 --> 00:23:35.240]  他只是用世人眼光
[00:23:35.240 --> 00:23:36.240]  很明顯不認識神
[00:23:36.240 --> 00:23:38.240]  他當然用自己的方法
[00:23:38.240 --> 00:23:39.240]  用世人的方法
[00:23:39.240 --> 00:23:41.240]  先知的僕人
[00:23:41.240 --> 00:23:43.240]  他是跟從主的
[00:23:43.240 --> 00:23:44.240]  認識主的
[00:23:44.240 --> 00:23:46.240]  不過當有困難的時候
[00:23:46.240 --> 00:23:48.240]  仍然和世人的方法一樣
[00:23:48.240 --> 00:23:50.240]  以色列王
[00:23:50.240 --> 00:23:51.240]  他作為一個領袖
[00:23:51.240 --> 00:23:53.240]  帶領整個以色列國家
[00:23:53.240 --> 00:23:56.240]  但卻是用熟世的眼光
[00:23:56.240 --> 00:24:00.240]  這裡我想帶出兩點
[00:24:00.240 --> 00:24:04.240]  和我們今天整個崇拜有關的事
[00:24:04.240 --> 00:24:07.240]  第一我想對今天受洗的弟兄姊妹
[00:24:07.240 --> 00:24:08.240]  十位弟兄姊妹
[00:24:08.240 --> 00:24:10.240]  和你們帶來的親友
[00:24:10.240 --> 00:24:12.240]  我想和你們說
[00:24:12.240 --> 00:24:16.240]  盼望你們跟從主
[00:24:16.240 --> 00:24:18.240]  是一生的過程
[00:24:18.240 --> 00:24:20.240]  我在其他講道都說
[00:24:20.240 --> 00:24:21.240]  我信耶穌
[00:24:21.240 --> 00:24:23.240]  手尾很長
[00:24:23.240 --> 00:24:26.240]  即是說
[00:24:26.240 --> 00:24:28.240]  不只是做了個儀式
[00:24:28.240 --> 00:24:30.240]  或者回一次聚會
[00:24:30.240 --> 00:24:32.240]  或者只是星期二
[00:24:32.240 --> 00:24:34.240]  才去聽福音
[00:24:34.240 --> 00:24:35.240]  回教會
[00:24:35.240 --> 00:24:37.240]  信耶穌請上帝
[00:24:37.240 --> 00:24:39.240]  進入你整個人生
[00:24:39.240 --> 00:24:41.240]  進入你的家庭
[00:24:41.240 --> 00:24:44.240]  進入你的工作
[00:24:44.240 --> 00:24:46.240]  進入你親戚朋友
[00:24:46.240 --> 00:24:48.240]  所有層面裏
[00:24:48.240 --> 00:24:50.240]  所以我說手尾很長
[00:24:50.240 --> 00:24:54.240]  是整個人生的生命轉變
[00:24:54.240 --> 00:24:56.240]  所以希望你們的轉變
[00:24:56.240 --> 00:24:58.240]  如果我一句說話說
[00:24:58.240 --> 00:25:00.240]  從世俗的眼光
[00:25:00.240 --> 00:25:02.240]  轉變成用神的眼光看
[00:25:02.240 --> 00:25:04.240]  無論將來順利好
[00:25:04.240 --> 00:25:06.240]  或者困難好
[00:25:06.240 --> 00:25:07.240]  你試試立即想
[00:25:07.240 --> 00:25:09.240]  有什麼辦法
[00:25:09.240 --> 00:25:11.240]  希望你立即想到
[00:25:11.240 --> 00:25:13.240]  神叫我學什麼
[00:25:13.240 --> 00:25:17.240]  我應該用神的原則
[00:25:17.240 --> 00:25:19.240]  去回應這個困難
[00:25:19.240 --> 00:25:20.240]  第二
[00:25:20.240 --> 00:25:23.240]  今天是教會的掌執就職禮
[00:25:23.240 --> 00:25:26.240]  我也想和教會的掌執
[00:25:26.240 --> 00:25:28.240]  教會的領袖說
[00:25:28.240 --> 00:25:31.240]  你們是教會領袖
[00:25:31.240 --> 00:25:33.240]  不要像以色列王那樣
[00:25:33.240 --> 00:25:35.240]  去服侍我們
[00:25:35.240 --> 00:25:39.240]  神的恩典不是服侍我們
[00:25:39.240 --> 00:25:42.240]  神的恩典是要幫我們
[00:25:42.240 --> 00:25:45.240]  特別是我們做領袖
[00:25:45.240 --> 00:25:50.240]  我們怎樣帶羊群就怎樣走
[00:25:50.240 --> 00:25:52.240]  掌執是怎樣帶領
[00:25:52.240 --> 00:25:58.240]  信徒教會也要跟著怎樣走
[00:25:58.240 --> 00:26:02.240]  我盼望生命堂是屬於上帝的教會
[00:26:02.240 --> 00:26:06.240]  用屬靈的眼光去帶領信徒
[00:26:06.240 --> 00:26:08.240]  不要用計謀
[00:26:08.240 --> 00:26:11.240]  不要用人的方法
[00:26:11.240 --> 00:26:13.240]  要跟著聖經的教導
[00:26:13.240 --> 00:26:16.240]  敬畏上帝的心
[00:26:16.240 --> 00:26:18.240]  來治理教會
[00:26:18.240 --> 00:26:20.240]  這是幾十年前
[00:26:20.240 --> 00:26:22.240]  生命堂一直以來的傳統
[00:26:22.240 --> 00:26:24.240]  我也是在這個傳統裡
[00:26:24.240 --> 00:26:27.240]  得到很大的造就成長的其中一位
[00:26:27.240 --> 00:26:30.240]  在結束的時候
[00:26:30.240 --> 00:26:33.240]  我想提一件事
[00:26:33.240 --> 00:26:35.240]  踏入2024年
[00:26:35.240 --> 00:26:41.240]  除了有歡樂聲評的煙花盛會之外
[00:26:41.240 --> 00:26:43.240]  其實2024年開始
[00:26:43.240 --> 00:26:45.240]  有很多不幸的事
[00:26:45.240 --> 00:26:46.240]  有地震
[00:26:46.240 --> 00:26:49.240]  也有一場非常嚴重的空難
[00:26:49.240 --> 00:26:52.240]  日本羽田機場
[00:26:52.240 --> 00:26:54.240]  一個準備降落的民航機
[00:26:54.240 --> 00:26:57.240]  撞到機場上的定翼機
[00:26:57.240 --> 00:26:59.240]  而發生了大火
[00:26:59.240 --> 00:27:01.240]  我相信這件事
[00:27:01.240 --> 00:27:02.240]  大家在這幾天
[00:27:02.240 --> 00:27:05.240]  這個星期都會經常留意到
[00:27:05.240 --> 00:27:07.240]  這個定翼機最後
[00:27:07.240 --> 00:27:10.240]  變成了一堆灰燼
[00:27:10.240 --> 00:27:12.240]  很可怕的事
[00:27:12.240 --> 00:27:15.240]  但是奇妙地
[00:27:15.240 --> 00:27:18.240]  在機上379人
[00:27:18.240 --> 00:27:21.240]  竟然完全獲救
[00:27:21.240 --> 00:27:23.240]  這個真是
[00:27:23.240 --> 00:27:25.240]  現在我看新聞的報導
[00:27:25.240 --> 00:27:26.240]  有兩個問題
[00:27:26.240 --> 00:27:27.240]  為什麼
[00:27:27.240 --> 00:27:29.240]  不知道哪裏出錯了
[00:27:29.240 --> 00:27:33.240]  會擦傷了兩架飛機的相撲
[00:27:33.240 --> 00:27:35.240]  這是第一個問題
[00:27:35.240 --> 00:27:37.240]  但更難的問題就是
[00:27:37.240 --> 00:27:39.240]  在空難的歷史裏
[00:27:39.240 --> 00:27:42.240]  很少人能夠這樣
[00:27:42.240 --> 00:27:44.240]  全機的人平安走
[00:27:44.240 --> 00:27:46.240]  全機人沒事
[00:27:46.240 --> 00:27:48.240]  甚至不同的航空專家都說
[00:27:48.240 --> 00:27:52.240]  這個差不多是空難能夠撤退的
[00:27:52.240 --> 00:27:54.240]  一個典範
[00:27:54.240 --> 00:27:56.240]  一個奇蹟
[00:27:56.240 --> 00:27:59.240]  整個過程降落到逃生
[00:27:59.240 --> 00:28:01.240]  大約20分鐘
[00:28:01.240 --> 00:28:04.240]  他們逃難打開門走的時間
[00:28:04.240 --> 00:28:06.240]  大約90秒
[00:28:06.240 --> 00:28:09.240]  這個差不多是不可思議的事
[00:28:09.240 --> 00:28:11.240]  300多人在合集的機艙裏
[00:28:11.240 --> 00:28:13.240]  一定會爭先擁後
[00:28:13.240 --> 00:28:15.240]  特別過往空難
[00:28:15.240 --> 00:28:16.240]  很多人走不了
[00:28:16.240 --> 00:28:18.240]  因為有些人不顧其他人
[00:28:18.240 --> 00:28:20.240]  馬上拿自己的行李走
[00:28:20.240 --> 00:28:22.240]  結果令到堆塞在一起
[00:28:22.240 --> 00:28:24.240]  只有少數人才能走
[00:28:24.240 --> 00:28:26.240]  在這個報道裏
[00:28:26.240 --> 00:28:30.240]  原來有一個這樣的事情發生
[00:28:30.240 --> 00:28:33.240]  當時的航空機組人員
[00:28:33.240 --> 00:28:37.240]  空中小姐
[00:28:37.240 --> 00:28:42.240]  當時飛機已經沒有了擴音器
[00:28:42.240 --> 00:28:44.240]  她拿著大聲公
[00:28:44.240 --> 00:28:47.240]  大聲叫大家坐下
[00:28:47.240 --> 00:28:50.240]  然後不要拿行李
[00:28:50.240 --> 00:28:52.240]  有秩序走
[00:28:52.240 --> 00:28:54.240]  有另一幅圖片
[00:28:54.240 --> 00:28:56.240]  最後機長
[00:28:56.240 --> 00:28:58.240]  是整個飛機看過一次
[00:28:58.240 --> 00:29:00.240]  沒有其他人之後
[00:29:00.240 --> 00:29:02.240]  他才是最後離開飛機
[00:29:02.240 --> 00:29:05.240]  在緊急的時候
[00:29:05.240 --> 00:29:07.240]  在困難的時候
[00:29:07.240 --> 00:29:10.240]  這些領袖
[00:29:10.240 --> 00:29:13.240]  發揮了一個最關鍵的作用
[00:29:13.240 --> 00:29:17.240]  領袖永遠
[00:29:17.240 --> 00:29:19.240]  在一個群體裏
[00:29:19.240 --> 00:29:21.240]  最關鍵的人物
[00:29:21.240 --> 00:29:24.240]  這段經文
[00:29:24.240 --> 00:29:28.240]  說到三類人
[00:29:28.240 --> 00:29:30.240]  阿蘭人
[00:29:30.240 --> 00:29:33.240]  先知門徒
[00:29:33.240 --> 00:29:35.240]  以色列王
[00:29:35.240 --> 00:29:38.240]  他們面對困難的時候
[00:29:38.240 --> 00:29:40.240]  都是用自己的方法
[00:29:40.240 --> 00:29:42.240]  雖然有些屬於主的人
[00:29:42.240 --> 00:29:44.240]  有些是阿蘭王
[00:29:44.240 --> 00:29:46.240]  是一個不認識上帝的人
[00:29:46.240 --> 00:29:50.240]  但原來當遇見人生困難考驗的時候
[00:29:50.240 --> 00:29:52.240]  都會有類似的反應
[00:29:52.240 --> 00:29:54.240]  用什麼方法
[00:29:54.240 --> 00:29:56.240]  用什麼辦法
[00:29:56.240 --> 00:30:00.240]  用什麼軍事力量
[00:30:00.240 --> 00:30:02.240]  去解決這個問題
[00:30:02.240 --> 00:30:06.240]  但這段經文最後一個非常完美的結束
[00:30:06.240 --> 00:30:08.240]  就不是這三類人
[00:30:08.240 --> 00:30:10.240]  還有一個人
[00:30:10.240 --> 00:30:12.240]  這個人成為了將整件事
[00:30:12.240 --> 00:30:18.240]  由一個非常不好的結局
[00:30:18.240 --> 00:30:21.240]  變成了榮耀上帝的結局
[00:30:21.240 --> 00:30:24.240]  這個人就是先知爾尼沙
[00:30:24.240 --> 00:30:26.240]  不過想請你留意一下
[00:30:26.240 --> 00:30:28.240]  這段經文是怎樣寫的
[00:30:28.240 --> 00:30:30.240]  這段經文裏面
[00:30:30.240 --> 00:30:32.240]  第八節
[00:30:32.240 --> 00:30:35.240]  一直去到十八節
[00:30:35.240 --> 00:30:37.240]  即是未進入以色列
[00:30:37.240 --> 00:30:39.240]  撒瑪利亞城之前
[00:30:39.240 --> 00:30:41.240]  他提到
[00:30:41.240 --> 00:30:43.240]  開始時很有趣的
[00:30:43.240 --> 00:30:45.240]  阿蘭王以色列作戰
[00:30:45.240 --> 00:30:46.240]  他與神父商議之後
[00:30:46.240 --> 00:30:48.240]  他與某罪魁眾恩
[00:30:48.240 --> 00:30:50.240]  神人
[00:30:50.240 --> 00:30:51.240]  最初你聽到這段時
[00:30:51.240 --> 00:30:52.240]  你不知道要說誰的
[00:30:52.240 --> 00:30:54.240]  神人
[00:30:54.240 --> 00:30:55.240]  第十節
[00:30:55.240 --> 00:30:57.240]  以色列王派神人
[00:30:57.240 --> 00:30:59.240]  然後神人警告他
[00:30:59.240 --> 00:31:01.240]  直至到第十二節
[00:31:01.240 --> 00:31:02.240]  有一個神僕說
[00:31:02.240 --> 00:31:03.240]  不我主我王
[00:31:03.240 --> 00:31:07.240]  只有以色列中的先知爾尼沙
[00:31:07.240 --> 00:31:08.240]  你見到嗎
[00:31:08.240 --> 00:31:11.240]  他最先沒有將爾尼沙一早說出來
[00:31:11.240 --> 00:31:12.240]  他怎樣稱呼他呢
[00:31:12.240 --> 00:31:14.240]  是神人
[00:31:14.240 --> 00:31:16.240]  在亞文你見到
[00:31:16.240 --> 00:31:18.240]  總共六次出現神人
[00:31:18.240 --> 00:31:20.240]  六次出現爾尼沙
[00:31:20.240 --> 00:31:26.240]  好像神人與爾尼沙交替的
[00:31:26.240 --> 00:31:28.240]  為了突出一件事
[00:31:28.240 --> 00:31:32.240]  爾尼沙之所以不同
[00:31:32.240 --> 00:31:38.240]  不同未信主的阿蘭王
[00:31:38.240 --> 00:31:40.240]  不同以色列王
[00:31:40.240 --> 00:31:42.240]  甚至他自己的學生
[00:31:42.240 --> 00:31:44.240]  神人的僕人
[00:31:44.240 --> 00:31:48.240]  他與他們三種反應不同的原因
[00:31:48.240 --> 00:31:52.240]  不是因為他膽大
[00:31:52.240 --> 00:31:56.240]  更加不是因為他能幹
[00:31:56.240 --> 00:31:59.240]  或者他經驗老道
[00:31:59.240 --> 00:32:02.240]  他辦事能力高
[00:32:02.240 --> 00:32:04.240]  他與他們最大的分別
[00:32:04.240 --> 00:32:06.240]  令這件事成為榮耀上帝
[00:32:06.240 --> 00:32:08.240]  是因為他是神人
[00:32:08.240 --> 00:32:14.240]  是因為他是有上帝同在的人
[00:32:14.240 --> 00:32:16.240]  空難的出現
[00:32:16.240 --> 00:32:21.240]  需要果斷勇敢犧牲自己的領袖出現
[00:32:21.240 --> 00:32:26.240]  所以將這件空難化險為夷
[00:32:26.240 --> 00:32:29.240]  教會一定會面對困難
[00:32:29.240 --> 00:32:30.240]  過去是這樣
[00:32:30.240 --> 00:32:31.240]  現在是這樣
[00:32:31.240 --> 00:32:33.240]  將來都是這樣
[00:32:33.240 --> 00:32:36.240]  我們需要一班熟明的領袖
[00:32:36.240 --> 00:33:04.240]  教會的教會需要熟明的人去做帶領
[00:33:04.240 --> 00:33:07.240]  洗禮就像婚禮一樣
[00:33:07.240 --> 00:33:09.240]  儀式當然非常重要
[00:33:09.240 --> 00:33:14.240]  但更重要的是每個人信上帝的態度
[00:33:14.240 --> 00:33:17.240]  長執的就職禮當然很莊重
[00:33:17.240 --> 00:33:19.240]  很重要
[00:33:19.240 --> 00:33:25.240]  但更重要的是長執在上帝在會眾面前表達
[00:33:25.240 --> 00:33:27.240]  我願意做一個神人
[00:33:27.240 --> 00:33:30.240]  做一個熟明的領導
[00:33:30.240 --> 00:33:34.240]  教會無論有多大的困難
[00:33:34.240 --> 00:33:41.240]  就像沒辦法解決的阿蘭國攻打以色列國
[00:33:41.240 --> 00:33:46.240]  但如果有以利沙 有神人
[00:33:46.240 --> 00:33:49.240]  一班屬於上帝的人
[00:33:49.240 --> 00:33:55.240]  教會一定會見到上帝的榮耀
[00:33:55.240 --> 00:33:57.240]  神人在哪裏
[00:33:57.240 --> 00:33:59.240]  是否我們的教師
[00:33:59.240 --> 00:34:01.240]  傳道人
[00:34:01.240 --> 00:34:03.240]  長執
[00:34:03.240 --> 00:34:06.240]  甚至是否會眾
[00:34:06.240 --> 00:34:08.240]  今天洗禮的人
[00:34:08.240 --> 00:34:14.240]  如果我們都有願意敬畏上帝的心
[00:34:14.240 --> 00:34:18.240]  從上帝的眼光去看事物
[00:34:18.240 --> 00:34:23.240]  用上帝的真理原則去處事
[00:34:23.240 --> 00:34:27.240]  不是用甚麼計謀經驗
[00:34:27.240 --> 00:34:29.240]  那些可能值得我們參考
[00:34:29.240 --> 00:34:36.240]  但沒有一件事比敬畏上帝的心更榮耀神
[00:34:36.240 --> 00:34:38.240]  我再說
[00:34:38.240 --> 00:34:40.240]  生命堂成長的舞會
[00:34:40.240 --> 00:34:42.240]  我衷心祝福
[00:34:42.240 --> 00:34:44.240]  生命堂的教會
[00:34:44.240 --> 00:34:46.240]  能夠成為榮耀上帝的地方
[00:34:46.240 --> 00:34:50.240]  今天無論洗禮或長執就職禮
[00:34:50.240 --> 00:34:54.240]  帶領我們用上帝的眼光
[00:34:54.240 --> 00:34:56.240]  過我們人生
[00:34:56.240 --> 00:35:00.240]  建立起上帝給我們的教會
[00:35:00.240 --> 00:35:02.240]  願上帝賜福大家
[00:35:03.240 --> 00:35:06.240]  字幕由 Amara.org 社群提供
[00:35:06.240 --> 00:35:08.240]  多謝各位收聽
[00:35:08.240 --> 00:35:11.240]  字幕由 Amara.org 社群提供
[00:35:11.240 --> 00:35:13.240]  多謝各位收聽
[00:35:13.240 --> 00:35:15.240]  多謝各位收聽
[00:35:15.240 --> 00:35:17.240]  多謝各位收聽
[00:35:17.240 --> 00:35:20.240]  (字幕由 Amara.org 社群提供)

