
[00:00:00.000 --> 00:00:07.680]  好 感謝神再給我機會在大型節目當中宣講神的話
[00:16:41.520 --> 00:16:43.520]  保祿說得很有趣
[00:16:43.520 --> 00:16:45.520]  在這裡很清楚地說明
[00:16:45.520 --> 00:16:47.520]  是你才有給我
[00:16:47.520 --> 00:16:49.520]  我也拿了
[00:16:49.520 --> 00:16:51.520]  但這個詞語我們不太清楚
[00:16:51.520 --> 00:16:53.520]  叫做受授的事
[00:16:53.520 --> 00:16:55.520]  意思是
[00:16:55.520 --> 00:16:57.520]  好像是
[00:16:57.520 --> 00:16:59.520]  給和拿
[00:16:59.520 --> 00:17:01.520]  不過原來這個字
[00:17:01.520 --> 00:17:03.520]  遲些會再見
[00:17:03.520 --> 00:17:05.520]  一會兒才看到
[00:17:05.520 --> 00:17:07.520]  十六節
[00:17:07.520 --> 00:17:09.520]  你一次教會人供給我的需要
[00:17:09.520 --> 00:17:11.520]  事實上保祿
[00:17:11.520 --> 00:17:13.520]  是收到你們的東西
[00:17:13.520 --> 00:17:15.520]  按理
[00:17:15.520 --> 00:17:17.520]  按人的常情
[00:17:17.520 --> 00:17:19.520]  按你們香港人的做事方法
[00:17:19.520 --> 00:17:21.520]  我是應該欠了你的
[00:17:21.520 --> 00:17:23.520]  我是應該是你的債
[00:17:23.520 --> 00:17:25.520]  不過去到第十七節
[00:17:25.520 --> 00:17:27.520]  他開始改變
[00:17:27.520 --> 00:17:29.520]  我不想跟你用香港人的算盤
[00:17:29.520 --> 00:17:31.520]  香港人
[00:17:31.520 --> 00:17:33.520]  給了你東西他期望你回報他
[00:17:33.520 --> 00:17:35.520]  好像你去新年
[00:17:35.520 --> 00:17:37.520]  有人給你禮物
[00:17:37.520 --> 00:17:39.520]  你帶回去
[00:17:39.520 --> 00:17:41.520]  去拜年
[00:17:41.520 --> 00:17:43.520]  他給你禮物
[00:17:43.520 --> 00:17:45.520]  你好像很厲害
[00:17:45.520 --> 00:17:47.520]  你不要拿個差的餅乾
[00:17:47.520 --> 00:17:49.520]  我們慣常算盤是這樣
[00:17:49.520 --> 00:17:51.520]  甚至你有機會
[00:17:51.520 --> 00:17:53.520]  各黨派區議員
[00:17:53.520 --> 00:17:55.520]  辦事處
[00:17:55.520 --> 00:17:57.520]  他都期望你
[00:17:57.520 --> 00:17:59.520]  到選票的時候
[00:17:59.520 --> 00:18:01.520]  你要投他票
[00:18:01.520 --> 00:18:03.520]  這是人的算盤
[00:18:03.520 --> 00:18:05.520]  平面人的算盤操作
[00:18:05.520 --> 00:18:07.520]  但保祿說算盤不是
[00:18:07.520 --> 00:18:09.520]  我們信耶穌人不應該這樣打
[00:18:09.520 --> 00:18:11.520]  第十七和十八節
[00:18:11.520 --> 00:18:13.520]  他們可以做一件事
[00:18:13.520 --> 00:18:15.520]  這件事我們要留心
[00:18:15.520 --> 00:18:17.520]  聽的時候要慢慢聽
[00:18:17.520 --> 00:18:19.520]  十七節
[00:18:19.520 --> 00:18:21.520]  我並不求甚麼貴送
[00:18:21.520 --> 00:18:23.520]  所求的就是你們的果子
[00:18:23.520 --> 00:18:25.520]  漸漸增多
[00:18:25.520 --> 00:18:27.520]  歸在你們的帳上
[00:18:27.520 --> 00:18:31.520]  這個帳就是保祿
[00:18:31.520 --> 00:18:33.520]  貼數
[00:18:33.520 --> 00:18:35.520]  這個字以前用過
[00:18:35.520 --> 00:18:37.520]  四章十五節
[00:18:37.520 --> 00:18:39.520]  論到受授的事
[00:18:39.520 --> 00:18:41.520]  受授的事
[00:18:41.520 --> 00:18:43.520]  其他的譯本
[00:18:43.520 --> 00:18:45.520]  新漢語譯做
[00:18:45.520 --> 00:18:47.520]  論到收支的帳上
[00:18:47.520 --> 00:18:49.520]  即是拿和給
[00:18:49.520 --> 00:18:51.520]  你奉獻給人
[00:18:51.520 --> 00:18:53.520]  收你奉獻的就拿
[00:18:53.520 --> 00:18:55.520]  應該有本簿子
[00:18:55.520 --> 00:18:57.520]  標記著
[00:18:57.520 --> 00:18:59.520]  你給多少我收多少
[00:18:59.520 --> 00:19:01.520]  這就是收收支的帳上
[00:19:01.520 --> 00:19:03.520]  受授的事上
[00:19:03.520 --> 00:19:05.520]  不過保祿說
[00:19:05.520 --> 00:19:07.520]  四章十七節
[00:19:07.520 --> 00:19:09.520]  這裡開始轉彎
[00:19:09.520 --> 00:19:11.520]  本簿子原本是你和我
[00:19:11.520 --> 00:19:13.520]  你給我的
[00:19:13.520 --> 00:19:15.520]  一而再再而三
[00:19:15.520 --> 00:19:17.520]  不過這個簿子寫寫下
[00:19:17.520 --> 00:19:19.520]  就不只是你和我
[00:19:19.520 --> 00:19:21.520]  的簿子
[00:19:21.520 --> 00:19:23.520]  歸在你們的帳上
[00:19:23.520 --> 00:19:25.520]  甚麼帳
[00:19:25.520 --> 00:19:27.520]  看完十八節就知道
[00:19:27.520 --> 00:19:29.520]  轉彎
[00:19:29.520 --> 00:19:31.520]  這個帳是甚麼
[00:19:31.520 --> 00:19:33.520]  我收了你們的貴送
[00:19:33.520 --> 00:19:35.520]  美的香氣
[00:19:35.520 --> 00:19:37.520]  誰拿誰收
[00:19:37.520 --> 00:19:39.520]  為神所收納
[00:19:39.520 --> 00:19:41.520]  作喜悅的祭物
[00:19:41.520 --> 00:19:43.520]  是不是轉彎了
[00:19:43.520 --> 00:19:45.520]  這筆帳應該是我們兩個人的事
[00:19:45.520 --> 00:19:47.520]  你給我我給你
[00:19:47.520 --> 00:19:49.520]  現在我們年輕人很流行
[00:19:49.520 --> 00:19:51.520]  昨天和時秀吃飯
[00:19:51.520 --> 00:19:53.520]  欠你四十五元
[00:19:53.520 --> 00:19:55.520]  沒有散銀
[00:19:55.520 --> 00:19:57.520]  有沒有pay me
[00:19:57.520 --> 00:19:59.520]  這筆帳是這樣過
[00:19:59.520 --> 00:20:01.520]  不過現在十七十八節
[00:20:01.520 --> 00:20:03.520]  不是的
[00:20:03.520 --> 00:20:05.520]  我兩次用這個帳的字
[00:20:05.520 --> 00:20:07.520]  是有數簿的
[00:20:07.520 --> 00:20:09.520]  不過是你和我之間的數簿
[00:20:09.520 --> 00:20:11.520]  轉了你和上帝的數簿
[00:20:11.520 --> 00:20:13.520]  我覺得這個很重要
[00:20:13.520 --> 00:20:15.520]  就好像我們怎樣重要
[00:20:15.520 --> 00:20:17.520]  這裡有些人都曾經坐過電車
[00:20:17.520 --> 00:20:19.520]  昨晚的很少坐電車
[00:20:19.520 --> 00:20:21.520]  如果你坐電車
[00:20:21.520 --> 00:20:23.520]  你在中環坐電車
[00:20:23.520 --> 00:20:25.520]  你想去
[00:20:25.520 --> 00:20:27.520]  向東走
[00:20:27.520 --> 00:20:29.520]  去坎坷地
[00:20:29.520 --> 00:20:31.520]  你會留意到你的電車
[00:20:31.520 --> 00:20:33.520]  去到紐約戲院
[00:20:33.520 --> 00:20:35.520]  波斯庫街
[00:20:35.520 --> 00:20:37.520]  你會看到電車軌旁邊有個牌
[00:20:37.520 --> 00:20:39.520]  寫著要你慢速
[00:20:39.520 --> 00:20:41.520]  不知多快
[00:20:41.520 --> 00:20:43.520]  為什麼要慢速
[00:20:43.520 --> 00:20:45.520]  因為你快的時候
[00:20:45.520 --> 00:20:47.520]  你轉不到波斯庫街
[00:20:47.520 --> 00:20:49.520]  這裡是轉彎的口
[00:20:49.520 --> 00:20:51.520]  十七十八節
[00:20:51.520 --> 00:20:53.520]  就好像去到波斯庫街
[00:20:53.520 --> 00:20:55.520]  你慢慢想想
[00:20:55.520 --> 00:20:57.520]  原本是我和你的帳目
[00:20:57.520 --> 00:20:59.520]  不過現在
[00:20:59.520 --> 00:21:01.520]  我是收了,我用了
[00:21:01.520 --> 00:21:03.520]  不過事實上
[00:21:03.520 --> 00:21:05.520]  是極美的香氣
[00:21:05.520 --> 00:21:07.520]  是他收的
[00:21:07.520 --> 00:21:09.520]  我和你的帳目
[00:21:09.520 --> 00:21:11.520]  是你給我的
[00:21:11.520 --> 00:21:13.520]  順風寄來是我簽收的
[00:21:13.520 --> 00:21:15.520]  不過是他收納
[00:21:15.520 --> 00:21:17.520]  極美的香氣
[00:21:17.520 --> 00:21:19.520]  這句說話
[00:21:19.520 --> 00:21:21.520]  就是當時創世記
[00:21:21.520 --> 00:21:23.520]  第一次獻梵祭的時候
[00:21:23.520 --> 00:21:25.520]  羅亞出了方舟
[00:21:25.520 --> 00:21:27.520]  上帝就在創世記
[00:21:27.520 --> 00:21:29.520]  這樣說
[00:21:29.520 --> 00:21:31.520]  聞那輕香之氣
[00:21:31.520 --> 00:21:33.520]  稍後在利未記
[00:21:33.520 --> 00:21:35.520]  他就和這些以色列人說
[00:21:35.520 --> 00:21:37.520]  如果你們不聽我的說話
[00:21:37.520 --> 00:21:39.520]  燒什麼我都不聞你的氣
[00:21:39.520 --> 00:21:41.520]  保羅說
[00:21:41.520 --> 00:21:43.520]  現在上帝
[00:21:43.520 --> 00:21:45.520]  當香氣聞了
[00:21:45.520 --> 00:21:47.520]  收了你的東西
[00:21:47.520 --> 00:21:49.520]  你記住不是上帝收的
[00:21:49.520 --> 00:21:51.520]  是保羅親身享用了
[00:21:51.520 --> 00:21:53.520]  不過保羅夠膽說
[00:21:53.520 --> 00:21:55.520]  這封獻
[00:21:55.520 --> 00:21:57.520]  是我用了
[00:21:57.520 --> 00:21:59.520]  不過是他收的
[00:21:59.520 --> 00:22:01.520]  是你和他的關係
[00:22:01.520 --> 00:22:03.520]  就是你放錢進奉獻袋
[00:22:03.520 --> 00:22:05.520]  是,幫了一層
[00:22:05.520 --> 00:22:07.520]  是,幫了宣教機構
[00:22:07.520 --> 00:22:09.520]  不過是你和上帝的關係
[00:22:09.520 --> 00:22:13.520]  你們捱了兩堂
[00:22:13.520 --> 00:22:15.520]  不是捱,服事了兩堂
[00:22:15.520 --> 00:22:17.520]  都是你們唱詩去預備
[00:22:17.520 --> 00:22:19.520]  是,幫了一層有唱詩的時間
[00:22:19.520 --> 00:22:21.520]  我們一起帶領我們去敬拜
[00:22:21.520 --> 00:22:23.520]  不是你們的素寶那麼簡單
[00:22:23.520 --> 00:22:25.520]  是你們願意向神服事
[00:22:25.520 --> 00:22:29.520]  不再是平面
[00:22:29.520 --> 00:22:31.520]  保羅最後一句說話
[00:22:31.520 --> 00:22:33.520]  我們要留心看
[00:22:33.520 --> 00:22:35.520]  跟著在四章十九節
[00:22:35.520 --> 00:22:37.520]  他這樣說
[00:22:37.520 --> 00:22:39.520]  我的神必照他榮耀的豐富
[00:22:39.520 --> 00:22:41.520]  在基督耶穌裡使你們
[00:22:41.520 --> 00:22:43.520]  一切所需用都充足
[00:22:43.520 --> 00:22:47.520]  有沒有留意到
[00:22:47.520 --> 00:22:49.520]  他沒有說我們的神
[00:22:49.520 --> 00:22:51.520]  他應該用我們的神
[00:22:51.520 --> 00:22:53.520]  因為在和大群基督徒說
[00:22:53.520 --> 00:22:55.520]  我們一起祈禱,我和你的神
[00:22:55.520 --> 00:22:57.520]  很正常
[00:22:57.520 --> 00:22:59.520]  而事實上你回去保羅的書上看
[00:22:59.520 --> 00:23:01.520]  說我們的神是多過我的神
[00:23:01.520 --> 00:23:03.520]  所以這是特意用單數說的
[00:23:03.520 --> 00:23:07.520]  特意用單數說做什麼
[00:23:07.520 --> 00:23:09.520]  有道理了
[00:23:09.520 --> 00:23:11.520]  因為我是收了你的東西
[00:23:11.520 --> 00:23:13.520]  不停地給我,不停地收
[00:23:13.520 --> 00:23:15.520]  我用了
[00:23:15.520 --> 00:23:17.520]  不過他說賬簿不單止是我和你的賬簿
[00:23:17.520 --> 00:23:19.520]  我還不了給你
[00:23:19.520 --> 00:23:21.520]  但我服侍的位置
[00:23:21.520 --> 00:23:25.520]  我的神
[00:23:25.520 --> 00:23:27.520]  他就會還給你
[00:23:27.520 --> 00:23:29.520]  而且他還刻意用
[00:23:29.520 --> 00:23:31.520]  供給需要的問題
[00:23:31.520 --> 00:23:33.520]  你們曾經一而再再而三
[00:23:33.520 --> 00:23:35.520]  供給我的需要
[00:23:35.520 --> 00:23:37.520]  現在我的神
[00:23:37.520 --> 00:23:39.520]  就會給你一切的需要
[00:23:39.520 --> 00:23:41.520]  都會充充足足
[00:23:41.520 --> 00:23:45.520]  他就是說
[00:23:45.520 --> 00:23:47.520]  你們奉獻的時候
[00:23:47.520 --> 00:23:49.520]  打算盤不要像香港人那樣
[00:23:49.520 --> 00:23:51.520]  你只是希望他還給你
[00:23:51.520 --> 00:23:53.520]  你希望他欣賞你
[00:23:53.520 --> 00:23:55.520]  給你稱讚你
[00:23:55.520 --> 00:23:57.520]  算盤在地上打就好
[00:23:57.520 --> 00:23:59.520]  但我們不應該這樣用算盤
[00:23:59.520 --> 00:24:01.520]  你明不明白
[00:24:01.520 --> 00:24:03.520]  你們奉獻給我
[00:24:03.520 --> 00:24:05.520]  我保羅是用了
[00:24:05.520 --> 00:24:07.520]  不過我沒資格還得多給你
[00:24:07.520 --> 00:24:09.520]  我很窮
[00:24:09.520 --> 00:24:11.520]  我幫上帝打工
[00:24:11.520 --> 00:24:13.520]  沒機會
[00:24:13.520 --> 00:24:15.520]  利息儉本
[00:24:15.520 --> 00:24:17.520]  但我會儉本還給你
[00:24:17.520 --> 00:24:19.520]  不過我的老闆
[00:24:19.520 --> 00:24:21.520]  我服侍的位置
[00:24:21.520 --> 00:24:23.520]  他就豐富
[00:24:23.520 --> 00:24:25.520]  當他還給你的時候
[00:24:25.520 --> 00:24:27.520]  他按著他的榮耀
[00:24:27.520 --> 00:24:29.520]  豐富來給你
[00:24:29.520 --> 00:24:31.520]  你有多大的想像力
[00:24:31.520 --> 00:24:33.520]  他又會怎樣供應給你
[00:24:33.520 --> 00:24:35.520]  你們的算盤
[00:24:35.520 --> 00:24:37.520]  打得聰明一點
[00:24:37.520 --> 00:24:39.520]  我覺得保羅
[00:24:39.520 --> 00:24:41.520]  透過沒有說
[00:24:41.520 --> 00:24:43.520]  多謝的一段
[00:24:43.520 --> 00:24:45.520]  多謝的說話
[00:24:45.520 --> 00:24:47.520]  跟費勒比人說
[00:24:47.520 --> 00:24:49.520]  我們在教會的侍奉
[00:24:49.520 --> 00:24:51.520]  我們的金錢
[00:24:51.520 --> 00:24:53.520]  的奉獻
[00:24:53.520 --> 00:24:55.520]  不要停留在
[00:24:55.520 --> 00:24:57.520]  我們社會
[00:24:57.520 --> 00:24:59.520]  我們香港人的算盤上
[00:24:59.520 --> 00:25:01.520]  是有一個垂直的關係
[00:25:01.520 --> 00:25:03.520]  他首先說
[00:25:03.520 --> 00:25:05.520]  加給我力量的主
[00:25:05.520 --> 00:25:07.520]  我才可以做到事
[00:25:07.520 --> 00:25:09.520]  是你們供應我
[00:25:09.520 --> 00:25:11.520]  我未來到
[00:25:11.520 --> 00:25:13.520]  我的主都可以供應
[00:25:13.520 --> 00:25:15.520]  幫助到我
[00:25:15.520 --> 00:25:17.520]  是垂直的關係
[00:25:17.520 --> 00:25:19.520]  來到這裡的時候
[00:25:19.520 --> 00:25:21.520]  是你們給我
[00:25:21.520 --> 00:25:23.520]  不過是他收的
[00:25:23.520 --> 00:25:25.520]  他收了之後
[00:25:25.520 --> 00:25:27.520]  他都會還的
[00:25:27.520 --> 00:25:29.520]  是垂直的關係
[00:25:29.520 --> 00:25:31.520]  如果沒有了這個觀念
[00:25:31.520 --> 00:25:33.520]  我們侍奉和奉獻
[00:25:33.520 --> 00:25:35.520]  就會演變成
[00:25:35.520 --> 00:25:37.520]  我們社會的情況
[00:25:37.520 --> 00:25:39.520]  有些人可能會這樣說
[00:25:39.520 --> 00:25:41.520]  我們一陣子
[00:25:41.520 --> 00:25:43.520]  給了這個孫教士
[00:25:43.520 --> 00:25:45.520]  奉獻了他支持了他十年
[00:25:45.520 --> 00:25:47.520]  我們都不知道
[00:25:47.520 --> 00:25:49.520]  他在那邊怎樣捱過
[00:25:49.520 --> 00:25:51.520]  但為什麼他這次回來香港
[00:25:51.520 --> 00:25:53.520]  去隔離教會
[00:25:53.520 --> 00:25:55.520]  都不來我們報告一下
[00:25:55.520 --> 00:25:57.520]  下次在理事會
[00:25:57.520 --> 00:25:59.520]  執事會
[00:25:59.520 --> 00:26:01.520]  我們要cut cut他的奉獻
[00:26:01.520 --> 00:26:03.520]  如果我們用平面關係侍奉
[00:26:03.520 --> 00:26:05.520]  看錢我們就會這樣說
[00:26:05.520 --> 00:26:07.520]  又或者是另外的說法
[00:26:07.520 --> 00:26:09.520]  我這麼多年
[00:26:09.520 --> 00:26:11.520]  一陣子的奉獻
[00:26:11.520 --> 00:26:13.520]  我都是大額支票放進去的
[00:26:13.520 --> 00:26:15.520]  陳牧師馮牧師
[00:26:15.520 --> 00:26:17.520]  沒理由不知道的
[00:26:17.520 --> 00:26:19.520]  怎麼看到我都在幕後
[00:26:19.520 --> 00:26:21.520]  沒什麼表現
[00:26:21.520 --> 00:26:23.520]  不知道我是大額奉獻的人嗎
[00:26:23.520 --> 00:26:27.520]  又或者可能是這樣
[00:26:27.520 --> 00:26:29.520]  我真的很想念羅牧師
[00:26:29.520 --> 00:26:31.520]  他在這裡的時候
[00:26:31.520 --> 00:26:33.520]  他經常來探望我
[00:26:33.520 --> 00:26:35.520]  對我又好
[00:26:35.520 --> 00:26:37.520]  所以他叫我做什麼
[00:26:37.520 --> 00:26:39.520]  教會有什麼侍奉我都會做
[00:26:39.520 --> 00:26:41.520]  馮牧師陳牧師都是好
[00:26:41.520 --> 00:26:43.520]  不過沒羅牧師那麼好
[00:26:43.520 --> 00:26:45.520]  我做了一下心淡
[00:26:45.520 --> 00:26:47.520]  我都不想做敬拜
[00:26:47.520 --> 00:26:49.520]  也不想做這個
[00:26:49.520 --> 00:26:51.520]  這是平面關係的人會發現
[00:26:51.520 --> 00:26:53.520]  發生的情況
[00:26:53.520 --> 00:26:55.520]  保羅說不要這樣
[00:26:55.520 --> 00:26:57.520]  你的奉獻
[00:26:57.520 --> 00:26:59.520]  你的做事
[00:26:59.520 --> 00:27:01.520]  不是因為人
[00:27:01.520 --> 00:27:03.520]  不是蛇齋餅粽的關係
[00:27:03.520 --> 00:27:09.520]  這是你和上主的素寶
[00:27:09.520 --> 00:27:13.520]  保羅建立了這間教會
[00:27:13.520 --> 00:27:15.520]  如果你記得在司徒行傳的時候
[00:27:15.520 --> 00:27:17.520]  他在河邊
[00:27:17.520 --> 00:27:19.520]  有個女人埋紙布
[00:27:19.520 --> 00:27:21.520]  記不記得
[00:27:21.520 --> 00:27:23.520]  在那裡祈禱就開始了
[00:27:23.520 --> 00:27:25.520]  他很喜歡這間教會
[00:27:25.520 --> 00:27:27.520]  你看書上說明這間教會
[00:27:27.520 --> 00:27:29.520]  不停的資助他
[00:27:29.520 --> 00:27:31.520]  從頭到尾直到現在
[00:27:31.520 --> 00:27:33.520]  同心合意興旺福音
[00:27:33.520 --> 00:27:35.520]  好教會來的
[00:27:35.520 --> 00:27:37.520]  好疼他的
[00:27:37.520 --> 00:27:39.520]  但他不說多謝
[00:27:39.520 --> 00:27:41.520]  他想教這間教會
[00:27:41.520 --> 00:27:43.520]  你和我的關係還有一個更重要的層面
[00:27:43.520 --> 00:27:45.520]  你要認識上主
[00:27:45.520 --> 00:27:47.520]  好像爸爸教兒子
[00:27:47.520 --> 00:27:49.520]  所以我要用爸爸教兒子的說話
[00:27:49.520 --> 00:27:51.520]  跟大家結束今天的講道
[00:27:51.520 --> 00:27:53.520]  有個人在1761年
[00:27:53.520 --> 00:27:55.520]  寫了一篇大約是這樣的
[00:27:55.520 --> 00:27:57.520]  我稍微翻譯了
[00:27:57.520 --> 00:27:59.520]  有個人在他兒子十歲的時候
[00:27:59.520 --> 00:28:01.520]  和他兒子坐下來回家聊天
[00:28:01.520 --> 00:28:03.520]  爸爸
[00:28:03.520 --> 00:28:05.520]  他說兒子
[00:28:05.520 --> 00:28:07.520]  在這短短幾年裡
[00:28:07.520 --> 00:28:09.520]  你常常在我旁邊
[00:28:09.520 --> 00:28:11.520]  你都知道我很疼你
[00:28:11.520 --> 00:28:13.520]  你知道我對你很好
[00:28:13.520 --> 00:28:15.520]  我對你很溫柔
[00:28:15.520 --> 00:28:17.520]  又保護你給你那麼多好處
[00:28:17.520 --> 00:28:19.520]  我知道如果我告訴你
[00:28:19.520 --> 00:28:21.520]  我明天離世
[00:28:21.520 --> 00:28:23.520]  你一定會很傷心
[00:28:23.520 --> 00:28:25.520]  都不知道怎麼辦
[00:28:25.520 --> 00:28:27.520]  兒子
[00:28:27.520 --> 00:28:29.520]  現在因為我拿著你的手
[00:28:29.520 --> 00:28:31.520]  你覺得舒服
[00:28:31.520 --> 00:28:33.520]  覺得安全
[00:28:33.520 --> 00:28:35.520]  但事實上
[00:28:35.520 --> 00:28:37.520]  還有一位比我更偉大的父親
[00:28:37.520 --> 00:28:39.520]  更好的朋友
[00:28:39.520 --> 00:28:41.520]  更溫柔
[00:28:41.520 --> 00:28:43.520]  和安穩地照顧著你
[00:28:43.520 --> 00:28:45.520]  將你放在他的手掌上
[00:28:45.520 --> 00:28:47.520]  兒子
[00:28:47.520 --> 00:28:49.520]  你看不看到天空
[00:28:49.520 --> 00:28:51.520]  很多星星
[00:28:51.520 --> 00:28:53.520]  你想像到最遠的顆粒
[00:28:53.520 --> 00:28:55.520]  坐在最遠的星星上
[00:28:55.520 --> 00:28:57.520]  坐在上面
[00:28:57.520 --> 00:28:59.520]  再往上看
[00:28:59.520 --> 00:29:01.520]  是不是還有很多億億萬萬的星星
[00:29:01.520 --> 00:29:03.520]  全部星星
[00:29:03.520 --> 00:29:05.520]  都是各位父親
[00:29:05.520 --> 00:29:07.520]  各位保守你
[00:29:07.520 --> 00:29:09.520]  賜福給你的上帝
[00:29:09.520 --> 00:29:11.520]  創造的
[00:29:11.520 --> 00:29:13.520]  你看不到他
[00:29:13.520 --> 00:29:15.520]  你只看到我是你爸爸
[00:29:15.520 --> 00:29:17.520]  你看不到他
[00:29:17.520 --> 00:29:19.520]  不過他所做的行蹟
[00:29:19.520 --> 00:29:21.520]  你每天都看到
[00:29:21.520 --> 00:29:23.520]  你不知道他保護你
[00:29:23.520 --> 00:29:25.520]  你覺得是我給你東西
[00:29:25.520 --> 00:29:27.520]  你覺得是我看顧你
[00:29:27.520 --> 00:29:29.520]  但事實上在你睡覺
[00:29:29.520 --> 00:29:31.520]  或者日常度過千萬危險的時候
[00:29:31.520 --> 00:29:33.520]  其實都是他穩然地
[00:29:33.520 --> 00:29:35.520]  拖帶你
[00:29:35.520 --> 00:29:37.520]  引領你
[00:29:37.520 --> 00:29:39.520]  等你度過
[00:29:39.520 --> 00:29:41.520]  兒子
[00:29:41.520 --> 00:29:43.520]  我是你爸爸
[00:29:43.520 --> 00:29:45.520]  沒錯
[00:29:45.520 --> 00:29:47.520]  不過那個爸爸
[00:29:47.520 --> 00:29:49.520]  還值得你尊敬和愛戴
[00:29:49.520 --> 00:29:51.520]  你尊敬我
[00:29:51.520 --> 00:29:53.520]  當我是代理人
[00:29:53.520 --> 00:29:55.520]  因為所有
[00:29:55.520 --> 00:29:57.520]  你受過好的東西
[00:29:57.520 --> 00:29:59.520]  是我給你
[00:29:59.520 --> 00:30:01.520]  但是他透過我的手
[00:30:01.520 --> 00:30:03.520]  給你的
[00:30:03.520 --> 00:30:05.520]  認識他是你的主
[00:30:05.520 --> 00:30:07.520]  尊重他
[00:30:07.520 --> 00:30:09.520]  到我離世之後
[00:30:09.520 --> 00:30:11.520]  很多很多年
[00:30:11.520 --> 00:30:13.520]  這個父親
[00:30:13.520 --> 00:30:15.520]  這個主仍然會照顧你
[00:30:15.520 --> 00:30:17.520]  好如
[00:30:17.520 --> 00:30:19.520]  我爸爸離世
[00:30:19.520 --> 00:30:21.520]  他照顧了我這麼多年
[00:30:21.520 --> 00:30:23.520]  一樣
[00:30:23.520 --> 00:30:25.520]  這個人1761年
[00:30:25.520 --> 00:30:27.520]  他叫William Law
[00:30:27.520 --> 00:30:29.520]  出名的神學家和教育家
[00:30:29.520 --> 00:30:31.520]  就是這樣教下一代
[00:30:31.520 --> 00:30:33.520]  明白
[00:30:33.520 --> 00:30:35.520]  他們的帳簿
[00:30:35.520 --> 00:30:37.520]  他們的數簿
[00:30:37.520 --> 00:30:39.520]  是和上主有關係
[00:30:39.520 --> 00:30:41.520]  盼望你奉獻
[00:30:41.520 --> 00:30:43.520]  盼望你侍奉的時候
[00:30:43.520 --> 00:30:45.520]  都有這樣的角度
[00:30:45.520 --> 00:30:47.520]  明白你和上主的關係
[00:30:47.520 --> 00:30:49.520]  謝謝
[00:30:49.520 --> 00:30:51.520]  謝謝
[00:30:51.520 --> 00:30:53.520]  謝謝
[00:30:53.520 --> 00:30:55.520]  謝謝
[00:30:55.520 --> 00:30:57.520]  謝謝
[00:30:57.520 --> 00:30:59.520]  謝謝
[00:30:59.520 --> 00:31:01.520]  謝謝
[00:31:01.520 --> 00:31:03.520]  謝謝

