
[00:00:00.000 --> 00:00:05.000]  各位靈姐妹 平安
[00:23:13.000 --> 00:23:16.000]  有些人說:那羅馬帝國呢?
[00:23:16.000 --> 00:23:18.000]  我們現在就看一看
[00:23:18.000 --> 00:23:21.000]  從撒加尼亞書的記載
[00:23:21.000 --> 00:23:26.000]  羅馬帝國的毀滅耶路撒冷城
[00:23:26.000 --> 00:23:31.000]  絕對不是應驗撒加尼亞書
[00:23:31.000 --> 00:23:32.000]  原因是什麼呢?
[00:23:32.000 --> 00:23:38.000]  第一,撒加尼亞書的預言是在這全地上
[00:23:38.000 --> 00:23:41.000]  是在巴勒斯坦這一塊地上
[00:23:41.000 --> 00:23:44.000]  是在以色列這一塊地上發生的
[00:23:44.000 --> 00:23:50.000]  這是很清楚的
[00:23:50.000 --> 00:23:57.000]  第二,在歷史上從來沒有出現過
[00:23:57.000 --> 00:24:00.000]  羅馬帝國不是出現了嗎?
[00:24:00.000 --> 00:24:07.000]  那裡是說二千五百多年前
[00:24:07.000 --> 00:24:15.000]  預言這件事說到三分之二的人會滅亡
[00:24:15.000 --> 00:24:18.000]  三分之一的人存留
[00:24:18.000 --> 00:24:20.000]  然後神要和他們同在
[00:24:20.000 --> 00:24:21.000]  他要復興
[00:24:21.000 --> 00:24:24.000]  但我可以告訴大家
[00:24:24.000 --> 00:24:30.000]  羅馬滅亡以色列那段時間
[00:24:30.000 --> 00:24:34.000]  他們不是一個國
[00:24:34.000 --> 00:24:37.000]  他們是住在那個地方
[00:24:37.000 --> 00:24:43.000]  第二,絕對不是三分之二的人毀滅
[00:24:43.000 --> 00:24:46.000]  三分之一的人存留
[00:24:46.000 --> 00:24:49.000]  然後就整個大復興
[00:24:49.000 --> 00:24:51.000]  不是的
[00:24:51.000 --> 00:24:54.000]  羅馬帝國完了
[00:24:54.000 --> 00:24:56.000]  管治他們
[00:24:56.000 --> 00:24:58.000]  而管治他們的時間
[00:24:58.000 --> 00:25:00.000]  你可以這麼說
[00:25:00.000 --> 00:25:05.000]  他們用自己的人造觀來管治他們
[00:25:05.000 --> 00:25:09.000]  所以因為這樣的緣故
[00:25:09.000 --> 00:25:10.000]  還不是
[00:25:10.000 --> 00:25:12.000]  還有一件事
[00:25:12.000 --> 00:25:14.000]  就是耶穌的預言
[00:25:14.000 --> 00:25:20.000]  絕對不是像羅馬帝國滅耶路撒冷的時候
[00:25:20.000 --> 00:25:21.000]  完全一樣
[00:25:21.000 --> 00:25:25.000]  耶穌的預言是怎樣預言的呢?
[00:25:25.000 --> 00:25:30.000]  24章路加福音44次說到明
[00:25:30.000 --> 00:25:33.000]  「全部能止住我的
[00:25:33.000 --> 00:25:35.000]  無論是摩西的律法、先知的書
[00:25:35.000 --> 00:25:39.000]  和詩篇上一切的事都必須敬業」
[00:25:39.000 --> 00:25:45.000]  然後馬太福音24章2到3次
[00:25:45.000 --> 00:25:47.000]  「滿土就問耶穌」
[00:25:47.000 --> 00:25:50.000]  你說將來這個地方
[00:25:50.000 --> 00:25:55.000]  沒有一塊石頭會留在第二塊石頭上不被拆毀
[00:25:55.000 --> 00:25:58.000]  你是在說哪個時候?
[00:25:58.000 --> 00:26:05.000]  然後耶穌就直接告訴他們
[00:26:05.000 --> 00:26:07.000]  首先我們要看
[00:26:07.000 --> 00:26:09.000]  耶穌說到明
[00:26:09.000 --> 00:26:13.000]  將來毀滅整個以色列的時候
[00:26:13.000 --> 00:26:15.000]  整個城市
[00:26:15.000 --> 00:26:20.000]  是沒有一塊石頭留在第二塊石頭上不被拆毀
[00:26:20.000 --> 00:26:25.000]  當羅馬帝國毀滅耶路撒冷城的時候
[00:26:25.000 --> 00:26:33.000]  整個城市不是全部一塊石頭不留在第二塊石頭上不被拆毀
[00:26:33.000 --> 00:26:37.000]  仍然有一幅牆沒有被拆毀
[00:26:37.000 --> 00:26:40.000]  這幅牆是甚麼牆呢?
[00:26:40.000 --> 00:26:45.000]  所有去過以色列旅行參觀過的人
[00:26:45.000 --> 00:26:48.000]  所有猶太人都知道
[00:26:48.000 --> 00:26:50.000]  就是哭牆
[00:26:50.000 --> 00:26:54.000]  現在的猶太人每天都去那個地方
[00:26:54.000 --> 00:26:57.000]  將他們的土文放在哭牆上
[00:26:57.000 --> 00:27:00.000]  牆縫貼在上面
[00:27:00.000 --> 00:27:03.000]  這塊牆還沒有毀滅
[00:27:03.000 --> 00:27:07.000]  然後馬太福音24章15節
[00:27:07.000 --> 00:27:10.000]  耶穌開鼓
[00:27:10.000 --> 00:27:12.000]  開鼓的時候說
[00:27:12.000 --> 00:27:17.000]  「當你們看見先知但與你所說的施行毀滅者
[00:27:17.000 --> 00:27:22.000]  這個褻瀆者站在聖地的時候
[00:27:22.000 --> 00:27:24.000]  你們要留意」
[00:27:24.000 --> 00:27:31.000]  原來他說到這個毀滅是直接指著七十個七
[00:27:31.000 --> 00:27:36.000]  最後那個施行毀滅的褻瀆者
[00:27:36.000 --> 00:27:40.000]  他們會進入到以色列
[00:27:40.000 --> 00:27:43.000]  甚至站在聖地
[00:27:43.000 --> 00:27:48.000]  在貼實萊加後書第二章更加清楚說到
[00:27:48.000 --> 00:27:53.000]  他甚至在那個地方自稱為神
[00:27:53.000 --> 00:27:55.000]  要人去拜他
[00:27:55.000 --> 00:28:02.000]  耶穌為了令人更加清楚不會搞錯
[00:28:02.000 --> 00:28:09.000]  他去到二十二十一節更加說明你們要祈求
[00:28:09.000 --> 00:28:14.000]  保佑你們逃走的時候不會遇見冬天或安息日
[00:28:14.000 --> 00:28:18.000]  因為安息日最多要走五百步
[00:28:18.000 --> 00:28:22.000]  一超過就犯罪
[00:28:22.000 --> 00:28:27.000]  是因為這個緣故你們要這樣來祈求
[00:28:27.000 --> 00:28:29.000]  然後去到二十一節就更加清楚了
[00:28:29.000 --> 00:28:33.000]  因為那時必有大災難
[00:28:33.000 --> 00:28:37.000]  從世界的起頭直到如今
[00:28:37.000 --> 00:28:39.000]  從沒有這樣的災難
[00:28:39.000 --> 00:28:41.000]  將來都不會有的
[00:28:41.000 --> 00:28:44.000]  在這樣的情況下
[00:28:44.000 --> 00:28:46.000]  他在說什麼呢?
[00:28:46.000 --> 00:28:52.000]  肯定是七年大災難發生的事
[00:28:52.000 --> 00:28:54.000]  是因為這樣的緣故
[00:28:54.000 --> 00:28:56.000]  我們清楚知道
[00:28:56.000 --> 00:29:01.000]  這段聖經的預言從來沒有應驗過的
[00:29:01.000 --> 00:29:04.000]  但是將來一定會應驗
[00:29:04.000 --> 00:29:06.000]  我們今天就問
[00:29:06.000 --> 00:29:09.000]  何時會出現呢?
[00:29:09.000 --> 00:29:15.000]  啟示六十一章是說到聖神的遭遇
[00:29:15.000 --> 00:29:20.000]  十二章是說到聖文的遭遇
[00:29:20.000 --> 00:29:24.000]  首先我們看看聖神的遭遇
[00:29:24.000 --> 00:29:26.000]  啟示六十一章第一節
[00:29:26.000 --> 00:29:30.000]  有一根蘆葦將將梁的將刺襟我
[00:29:30.000 --> 00:29:34.000]  且又話說起來將神的殿和祭壇
[00:29:34.000 --> 00:29:38.000]  以及殿中禮拜的人都要梁一梁
[00:29:38.000 --> 00:29:40.000]  梁是什麼意思呢?
[00:29:40.000 --> 00:29:44.000]  就是宣告這些東西是屬於神的
[00:29:44.000 --> 00:29:47.000]  神叫使者要梁
[00:29:47.000 --> 00:29:49.000]  就是說這些東西是屬於神的
[00:29:49.000 --> 00:29:52.000]  神一定會保護到底的
[00:29:53.000 --> 00:29:58.000]  你記得神的殿和祭壇
[00:29:58.000 --> 00:30:01.000]  以及殿中禮拜的人
[00:30:01.000 --> 00:30:05.000]  一路謹守遵客敬拜神
[00:30:05.000 --> 00:30:09.000]  這些人全部都是受神保護的
[00:30:09.000 --> 00:30:16.000]  第二節指示殿外的院子不用梁
[00:30:16.000 --> 00:30:18.000]  因為這是給外邦人的
[00:30:18.000 --> 00:30:21.000]  他們將要踐踏聖城
[00:30:21.000 --> 00:30:23.000]  四十二個月
[00:30:23.000 --> 00:30:28.000]  四十二個月就是一七之半
[00:30:28.000 --> 00:30:30.000]  然後第三節
[00:30:30.000 --> 00:30:33.000]  我要設全兵給我兩個見證人
[00:30:33.000 --> 00:30:38.000]  穿著粗的麻衣來講語言
[00:30:38.000 --> 00:30:41.000]  他們會做一千二百六十天
[00:30:41.000 --> 00:30:43.000]  來為主作見證
[00:30:43.000 --> 00:30:47.000]  一千二百六十天就是一七之半
[00:30:47.000 --> 00:30:49.000]  又是三年半
[00:30:50.000 --> 00:30:51.000]  很明顯
[00:30:51.000 --> 00:30:54.000]  我們看到神的意義
[00:30:54.000 --> 00:30:59.000]  將來整個以色列將會被外邦人掛齒
[00:30:59.000 --> 00:31:02.000]  一直到現在為止從未出現過
[00:31:02.000 --> 00:31:09.000]  只剩下聖殿和漁民
[00:31:09.000 --> 00:31:11.000]  神會保護他們
[00:31:11.000 --> 00:31:15.000]  然後我們也會見到
[00:31:15.000 --> 00:31:19.000]  這兩個身穿白衣的見證人被殺害
[00:31:19.000 --> 00:31:22.000]  殺害後棄屍在街上
[00:31:22.000 --> 00:31:25.000]  但三天半神叫他們復活
[00:31:25.000 --> 00:31:28.000]  甚至將他們提起到天上
[00:31:28.000 --> 00:31:30.000]  我們看得很清楚
[00:31:30.000 --> 00:31:32.000]  但到十二章的時候
[00:31:32.000 --> 00:31:35.000]  我們就見到一個屬靈的征戰出現
[00:31:35.000 --> 00:31:38.000]  是針對神的聖民
[00:31:38.000 --> 00:31:42.000]  但撒旦和迪基督不想放過神的子民
[00:31:42.000 --> 00:31:45.000]  要將他們全部殲滅
[00:31:47.000 --> 00:31:52.000]  但米格勒天使長
[00:31:52.000 --> 00:31:57.000]  他就動員他的軍隊
[00:31:57.000 --> 00:32:02.000]  和撒旦在天上有一場屬靈的征戰
[00:32:02.000 --> 00:32:06.000]  這場征戰撒旦輸了
[00:32:06.000 --> 00:32:11.000]  因為輸了而要帶來的二級的跌
[00:32:11.000 --> 00:32:15.000]  第一級的跌是由天上降到半空
[00:32:15.000 --> 00:32:18.000]  作為空中掌權者的首領
[00:32:18.000 --> 00:32:20.000]  這是第一級的跌
[00:32:20.000 --> 00:32:23.000]  第二級的跌就是這場仗的上面
[00:32:23.000 --> 00:32:28.000]  他輸了給米格勒天使長和他的軍隊
[00:32:28.000 --> 00:32:30.000]  結果就跌到地上
[00:32:30.000 --> 00:32:34.000]  地上就是因為撒旦落到地上
[00:32:35.000 --> 00:32:42.000]  和迪基督同聲同氣帶來世界的大災難
[00:32:42.000 --> 00:32:44.000]  就是因為這樣而出現
[00:32:44.000 --> 00:32:48.000]  但最後耶穌回來的時候
[00:32:48.000 --> 00:32:51.000]  他將會被打到無底坑
[00:32:51.000 --> 00:32:54.000]  第三級跌都會出現
[00:32:54.000 --> 00:32:57.000]  在這個地方就讓我們看見
[00:32:57.000 --> 00:33:03.000]  原來體系六十一章是講到聖神的經歷
[00:33:03.000 --> 00:33:07.000]  十二章是講到聖文的經歷
[00:33:07.000 --> 00:33:10.000]  我們現在就看一看
[00:33:10.000 --> 00:33:14.000]  到底是誰可以這樣對待以色列
[00:33:14.000 --> 00:33:19.000]  將三分之二的人殺害
[00:33:19.000 --> 00:33:22.000]  甚至將整個以色列
[00:33:22.000 --> 00:33:25.000]  據為己有、駐軍在那個地方
[00:33:25.000 --> 00:33:29.000]  剩下的剩餘的聖人來給他們
[00:33:30.000 --> 00:33:36.000]  我們看見歷史上從來未出現過
[00:33:36.000 --> 00:33:40.000]  無論是巴比倫王
[00:33:40.000 --> 00:33:45.000]  無論是伊朗當時的波斯國
[00:33:45.000 --> 00:33:48.000]  無論是亞歷山大的希臘國
[00:33:48.000 --> 00:33:49.000]  無論是羅馬帝國
[00:33:49.000 --> 00:33:51.000]  從來未出現過
[00:33:51.000 --> 00:33:54.000]  所以歷史上未應驗
[00:33:55.000 --> 00:34:02.000]  第二,誰有軍力可以做到呢?
[00:34:02.000 --> 00:34:08.000]  我們看現在整個阿拉伯聯盟能否做到呢?
[00:34:08.000 --> 00:34:11.000]  如果這是阿拉伯聯邦的時候
[00:34:11.000 --> 00:34:14.000]  我們要看一看以色列的軍力
[00:34:14.000 --> 00:34:16.000]  和他們的軍力比較
[00:34:16.000 --> 00:34:18.000]  如果你看一看的時候
[00:34:18.000 --> 00:34:21.000]  以色列人去到伊朗
[00:34:21.000 --> 00:34:25.000]  直接把伊朗當作是武漢雞籠一樣
[00:34:25.000 --> 00:34:28.000]  它要殺哪個官就殺哪個官
[00:34:28.000 --> 00:34:31.000]  它要殺哪個科學家就殺哪個科學家
[00:34:31.000 --> 00:34:33.000]  它要炸哪個地方
[00:34:33.000 --> 00:34:37.000]  是原子籃、濃縮鈾的地區
[00:34:37.000 --> 00:34:38.000]  就炸那些的
[00:34:38.000 --> 00:34:40.000]  全部都是和那些有關
[00:34:40.000 --> 00:34:42.000]  徵象
[00:34:42.000 --> 00:34:46.000]  最重要的
[00:34:46.000 --> 00:34:48.000]  不只是說現在
[00:34:49.000 --> 00:34:52.000]  因為現在的事情不是永恆的
[00:34:52.000 --> 00:34:53.000]  會變的
[00:34:53.000 --> 00:34:55.000]  最重要的是聖經
[00:34:55.000 --> 00:34:58.000]  我們看看聖經
[00:34:58.000 --> 00:35:04.000]  是誰有能力將以色列人這樣搞呢?
[00:35:04.000 --> 00:35:08.000]  在第十六十三章第五節
[00:35:08.000 --> 00:35:11.000]  它就說到這個霸主
[00:35:11.000 --> 00:35:14.000]  龍有刺吸那獸
[00:35:14.000 --> 00:35:16.000]  龍是什麼呢?
[00:35:16.000 --> 00:35:17.000]  又叫做撒旦
[00:35:17.000 --> 00:35:18.000]  又叫做古蛇
[00:35:18.000 --> 00:35:20.000]  又叫做魔鬼
[00:35:20.000 --> 00:35:21.000]  換句話來說
[00:35:21.000 --> 00:35:25.000]  撒旦就刺給那隻七頭十角獸
[00:35:25.000 --> 00:35:26.000]  這是誰呢?
[00:35:26.000 --> 00:35:28.000]  是末日的迪基督
[00:35:28.000 --> 00:35:33.000]  也是最後七年大災難的大霸主
[00:35:33.000 --> 00:35:39.000]  而當撒旦能夠給他這個權的時候
[00:35:39.000 --> 00:35:44.000]  他就可以任意行事四十二個月
[00:35:44.000 --> 00:35:48.000]  這個獸就開口向神說褻瀆
[00:35:48.000 --> 00:35:52.000]  褻瀆他的名和他的帳幕
[00:35:52.000 --> 00:35:54.000]  就是那些住在天上的
[00:35:54.000 --> 00:35:57.000]  他又被准許和聖徒作戰並且得勝
[00:35:57.000 --> 00:35:59.000]  由此給他權柄
[00:35:59.000 --> 00:36:04.000]  是可以制服各個支派、各個民族、各個語言、各個邦國
[00:36:04.000 --> 00:36:05.000]  換句話來說
[00:36:05.000 --> 00:36:08.000]  他要成為世界的大霸主
[00:36:08.000 --> 00:36:10.000]  凡住在地上
[00:36:10.000 --> 00:36:12.000]  名自創世以來
[00:36:12.000 --> 00:36:15.000]  沒有記載被撒羔羊拆相的
[00:36:15.000 --> 00:36:17.000]  都要拜他
[00:36:17.000 --> 00:36:19.000]  謹謹記得
[00:36:19.000 --> 00:36:22.000]  是拜他當他是神
[00:36:22.000 --> 00:36:24.000]  而他也是自稱為神
[00:36:24.000 --> 00:36:26.000]  我們現在就看看
[00:36:26.000 --> 00:36:36.000]  到底這個七頭十角獸和大巴比倫是否同一個呢?
[00:36:36.000 --> 00:36:38.000]  聖經說得很清楚
[00:36:39.000 --> 00:36:42.000]  不是呀!不要搞錯呀!
[00:36:42.000 --> 00:36:49.000]  啟示錄十七章十六節
[00:36:49.000 --> 00:36:55.000]  你所看見那十個和獸必恨者淫婦
[00:36:55.000 --> 00:36:57.000]  要憎這個淫婦
[00:36:57.000 --> 00:37:00.000]  你和我可能會問
[00:37:00.000 --> 00:37:02.000]  為什麼要憎他呀?
[00:37:02.000 --> 00:37:06.000]  因為上文交代了
[00:37:07.000 --> 00:37:09.000]  這個淫婦要駕馭他
[00:37:09.000 --> 00:37:12.000]  要騎在他的背上控制他
[00:37:12.000 --> 00:37:15.000]  他用什麼控制他呀?
[00:37:15.000 --> 00:37:17.000]  不怪人都知道
[00:37:17.000 --> 00:37:18.000]  石
[00:37:18.000 --> 00:37:21.000]  他用石油來控制他
[00:37:21.000 --> 00:37:24.000]  是因為這樣的緣故
[00:37:24.000 --> 00:37:29.000]  十角獸就憎死這個大淫婦
[00:37:29.000 --> 00:37:32.000]  憎死這個大巴比
[00:37:32.000 --> 00:37:34.000]  他要令他孤獨赤身
[00:37:34.000 --> 00:37:36.000]  還要吃他的肉
[00:37:36.000 --> 00:37:38.000]  用火將他燒盡
[00:37:38.000 --> 00:37:44.000]  你既然要用石油控制我
[00:37:44.000 --> 00:37:48.000]  我就要將你地下的石油燒盡
[00:37:48.000 --> 00:37:50.000]  十七節
[00:37:50.000 --> 00:37:54.000]  因為臣使諸王同心執行他的旨意
[00:37:54.000 --> 00:37:57.000]  就將他們自己的國交給那隻獸
[00:37:57.000 --> 00:38:00.000]  是直等到臣的橫刀迎刃
[00:38:00.000 --> 00:38:04.000]  原來裏面是有臣的心意
[00:38:05.000 --> 00:38:07.000]  依照他的預言
[00:38:07.000 --> 00:38:12.000]  完完全全是照實他的心意來發生
[00:38:12.000 --> 00:38:15.000]  將來你會看得見
[00:38:15.000 --> 00:38:21.000]  臣令到世界上那些王、那些國
[00:38:21.000 --> 00:38:24.000]  都願意執行他的旨意
[00:38:24.000 --> 00:38:26.000]  聽他使
[00:38:26.000 --> 00:38:30.000]  直到臣的話全部應應為止
[00:38:30.000 --> 00:38:34.000]  然後他就說
[00:38:34.000 --> 00:38:39.000]  你所看見那女人就是管轄地上眾王的大蛇
[00:38:39.000 --> 00:38:46.000]  所以大巴比倫是用石油去管轄世界上眾王
[00:38:46.000 --> 00:38:53.000]  但是狄基督就要使用武力將大巴比倫用火燒盡
[00:38:53.000 --> 00:38:56.000]  這就是世界末日要發生的事
[00:38:56.000 --> 00:39:00.000]  現在我們就來看看
[00:39:00.000 --> 00:39:05.000]  世界大霸主將會湧現大師殺戮
[00:39:05.000 --> 00:39:12.000]  首先很多人都問
[00:39:12.000 --> 00:39:15.000]  到底世界的大霸主
[00:39:15.000 --> 00:39:18.000]  賀天子命諸侯
[00:39:18.000 --> 00:39:21.000]  要怎樣就怎樣是誰呢?
[00:39:21.000 --> 00:39:27.000]  最近伊朗的遭遇
[00:39:27.000 --> 00:39:29.000]  很多人就開始想
[00:39:29.000 --> 00:39:31.000]  是不是美國呢?
[00:39:31.000 --> 00:39:36.000]  這個王是不是他們的總統呢?
[00:39:36.000 --> 00:39:42.000]  現在我不會說現在的政治
[00:39:42.000 --> 00:39:45.000]  我會說聖經
[00:39:45.000 --> 00:39:47.000]  它怎麼說的呢?
[00:39:47.000 --> 00:39:52.000]  如果這個是七頭十角獸
[00:39:53.000 --> 00:39:59.000]  它必須要符合下面聖經所記載的所有條件
[00:39:59.000 --> 00:40:03.000]  第一個條件
[00:40:03.000 --> 00:40:05.000]  我看見獸的七頭中
[00:40:05.000 --> 00:40:08.000]  有一個似乎受了死傷
[00:40:08.000 --> 00:40:13.000]  就說這個國在歷史上
[00:40:13.000 --> 00:40:16.000]  曾經好像滅亡了
[00:40:16.000 --> 00:40:18.000]  不再存在一樣
[00:40:18.000 --> 00:40:20.000]  但是你要記得
[00:40:21.000 --> 00:40:23.000]  美國立國只不過三百多年
[00:40:23.000 --> 00:40:26.000]  它從來沒有試過亡國
[00:40:26.000 --> 00:40:30.000]  好像亡國都沒有
[00:40:30.000 --> 00:40:31.000]  沒有試過
[00:40:31.000 --> 00:40:34.000]  所以它沒有份的
[00:40:34.000 --> 00:40:36.000]  第二
[00:40:36.000 --> 00:40:38.000]  那死傷卻醫好了
[00:40:38.000 --> 00:40:44.000]  原來歷史上曾經好像滅亡了的帝國
[00:40:44.000 --> 00:40:46.000]  它後來會醫好的
[00:40:47.000 --> 00:40:52.000]  全地的人都稀奇地跟從這個獸
[00:40:52.000 --> 00:40:55.000]  現在美國有段時間都沒有到那個地步
[00:40:55.000 --> 00:40:57.000]  最少你看到
[00:40:57.000 --> 00:40:59.000]  俄羅斯、中國大部分
[00:40:59.000 --> 00:41:03.000]  你可以說世界上大部分的國家都不服它
[00:41:03.000 --> 00:41:05.000]  現在連歐洲都不服它
[00:41:05.000 --> 00:41:07.000]  所以因為這個緣故
[00:41:07.000 --> 00:41:10.000]  它有段時間都沒有去到那個境界
[00:41:10.000 --> 00:41:12.000]  第三
[00:41:12.000 --> 00:41:15.000]  全地的人不單只稀奇地跟從這個獸
[00:41:15.000 --> 00:41:16.000]  還要拜它
[00:41:16.000 --> 00:41:19.000]  現在還沒有到那個地步
[00:41:19.000 --> 00:41:23.000]  第三
[00:41:23.000 --> 00:41:25.000]  龍要將自己的權柄給這個獸
[00:41:25.000 --> 00:41:28.000]  拜那個獸
[00:41:28.000 --> 00:41:30.000]  誰能夠比得上它
[00:41:30.000 --> 00:41:32.000]  誰可以跟它較戰呢?
[00:41:32.000 --> 00:41:36.000]  在武器上、軍事上
[00:41:36.000 --> 00:41:40.000]  雖然美國好像有這個能力
[00:41:40.000 --> 00:41:43.000]  但實際上不是每個人都服它
[00:41:43.000 --> 00:41:45.000]  不是每個人都拜它
[00:41:45.000 --> 00:41:47.000]  有段時間都沒有到那個地步
[00:41:47.000 --> 00:41:50.000]  連加拿大都說
[00:41:50.000 --> 00:41:53.000]  你加我稅我就要加你稅
[00:41:53.000 --> 00:41:54.000]  歐洲都說
[00:41:54.000 --> 00:41:56.000]  你加我多少我要加你多少
[00:41:56.000 --> 00:41:58.000]  中國更加是撐到硬
[00:41:58.000 --> 00:42:00.000]  第四
[00:42:00.000 --> 00:42:03.000]  它會說誇大、褻瀆的話
[00:42:03.000 --> 00:42:04.000]  到目前為止
[00:42:04.000 --> 00:42:08.000]  我們從來沒有見過美國的領袖是褻瀆神
[00:42:08.000 --> 00:42:10.000]  它不敢
[00:42:10.000 --> 00:42:12.000]  第五
[00:42:12.000 --> 00:42:14.000]  它有權柄賜給它
[00:42:14.000 --> 00:42:17.000]  可以任意而行42個月17支盤
[00:42:17.000 --> 00:42:19.000]  很可惜
[00:42:19.000 --> 00:42:21.000]  現在的美國
[00:42:21.000 --> 00:42:23.000]  總統做的事
[00:42:23.000 --> 00:42:26.000]  國會可以攔阻它
[00:42:26.000 --> 00:42:29.000]  最近甚至已經有人
[00:42:29.000 --> 00:42:32.000]  開始對總統有沒有利益衝突
[00:42:32.000 --> 00:42:37.000]  為什麼它的身家漲了那麼多
[00:42:37.000 --> 00:42:39.000]  樣樣的事
[00:42:39.000 --> 00:42:41.000]  它都有份
[00:42:41.000 --> 00:42:44.000]  有份就是有利益
[00:42:44.000 --> 00:42:48.000]  所以現在已經啟動一些調查
[00:42:48.000 --> 00:42:50.000]  來對它
[00:42:50.000 --> 00:42:53.000]  接著看第六
[00:42:53.000 --> 00:42:56.000]  第八節說
[00:42:56.000 --> 00:42:58.000]  你所看見的這個仇
[00:42:58.000 --> 00:43:01.000]  是先前有如今沒有
[00:43:01.000 --> 00:43:04.000]  但是以後會再有的
[00:43:06.000 --> 00:43:07.000]  先前有
[00:43:07.000 --> 00:43:11.000]  是啟示錄寫的時候的先前
[00:43:11.000 --> 00:43:13.000]  五千年前
[00:43:13.000 --> 00:43:14.000]  已經有了
[00:43:14.000 --> 00:43:17.000]  美國有牌都沒有拍
[00:43:17.000 --> 00:43:19.000]  彈都沒有
[00:43:19.000 --> 00:43:21.000]  所以它沒有份
[00:43:21.000 --> 00:43:24.000]  然後如今沒有
[00:43:24.000 --> 00:43:26.000]  在約翰的時候就沒有了
[00:43:26.000 --> 00:43:28.000]  但是以後會再有
[00:43:28.000 --> 00:43:30.000]  所以很明顯地
[00:43:30.000 --> 00:43:33.000]  這個一定就不是美國
[00:43:33.000 --> 00:43:35.000]  我們就問
[00:43:35.000 --> 00:43:37.000]  到底他是誰呢?
[00:43:37.000 --> 00:43:38.000]  第九節
[00:43:38.000 --> 00:43:39.000]  他就開估了
[00:43:39.000 --> 00:43:44.000]  智慧的心在這裡可以思想
[00:43:44.000 --> 00:43:47.000]  七個頭就是女人所坐的七座山
[00:43:47.000 --> 00:43:49.000]  又是七位王
[00:43:49.000 --> 00:43:52.000]  五位已經被傾倒了
[00:43:52.000 --> 00:43:53.000]  一位還在
[00:43:53.000 --> 00:43:55.000]  一位還沒有來
[00:43:55.000 --> 00:43:57.000]  但是你要記得
[00:43:57.000 --> 00:44:00.000]  原來這個帝國
[00:44:01.000 --> 00:44:06.000]  是和七座山有緊密的關係
[00:44:06.000 --> 00:44:08.000]  我們就要看一看
[00:44:08.000 --> 00:44:11.000]  曾經霸佔過
[00:44:11.000 --> 00:44:13.000]  佔領過以色列的霸主
[00:44:13.000 --> 00:44:16.000]  有哪個霸主
[00:44:16.000 --> 00:44:20.000]  曾經被稱為
[00:44:20.000 --> 00:44:22.000]  七山之城
[00:44:22.000 --> 00:44:24.000]  七丘之城
[00:44:24.000 --> 00:44:26.000]  七丘的帝國
[00:44:26.000 --> 00:44:28.000]  另外
[00:44:28.000 --> 00:44:30.000]  有哪個霸主
[00:44:30.000 --> 00:44:32.000]  在約翰寫
[00:44:32.000 --> 00:44:34.000]  約翰的啟示錄的時候
[00:44:34.000 --> 00:44:37.000]  曾經出現過
[00:44:37.000 --> 00:44:41.000]  有五個君王被殺
[00:44:41.000 --> 00:44:43.000]  或者被毒殺
[00:44:43.000 --> 00:44:46.000]  哪個帝國有這樣的呢?
[00:44:46.000 --> 00:44:50.000]  這個是
[00:44:50.000 --> 00:44:55.000]  他是控制了經濟
[00:44:55.000 --> 00:44:58.000]  怎樣控制呢?
[00:44:59.000 --> 00:45:01.000]  就是每個人
[00:45:01.000 --> 00:45:03.000]  在他的手上
[00:45:03.000 --> 00:45:06.000]  從手上到額上都有一個印記
[00:45:06.000 --> 00:45:09.000]  除了那些受到印記有了壽命
[00:45:09.000 --> 00:45:11.000]  或者有壽命數目的人
[00:45:11.000 --> 00:45:14.000]  都不作買賣
[00:45:14.000 --> 00:45:17.000]  他很久都還沒有到
[00:45:17.000 --> 00:45:22.000]  現在世界上還沒有這樣的帝國出現
[00:45:22.000 --> 00:45:24.000]  在這個地方有智慧
[00:45:24.000 --> 00:45:25.000]  有聰明
[00:45:25.000 --> 00:45:27.000]  可以計算壽的數目
[00:45:27.000 --> 00:45:28.000]  就是人的數目
[00:45:28.000 --> 00:45:30.000]  是六百十六
[00:45:30.000 --> 00:45:32.000]  我們現在都不知道他說什麼
[00:45:32.000 --> 00:45:35.000]  這件事還沒有出來
[00:45:35.000 --> 00:45:38.000]  但是將來你會見到
[00:45:38.000 --> 00:45:42.000]  他可以控制其他國家的經濟
[00:45:42.000 --> 00:45:45.000]  現在我們就問
[00:45:45.000 --> 00:45:47.000]  他是誰呢?
[00:45:47.000 --> 00:45:49.000]  是不是巴勒斯坦呢?
[00:45:49.000 --> 00:45:52.000]  是不是阿拉伯的聯軍呢?
[00:45:52.000 --> 00:45:54.000]  聖經裡面
[00:45:54.000 --> 00:45:57.000]  是說得很清楚
[00:45:58.000 --> 00:46:01.000]  將來這個帝國
[00:46:01.000 --> 00:46:04.000]  是會踐踏聖城四十二個月
[00:46:04.000 --> 00:46:09.000]  而兩個先知都被他們殺害
[00:46:09.000 --> 00:46:12.000]  但是他的名字叫做七丘之城
[00:46:12.000 --> 00:46:14.000]  什麼叫做七丘呢?
[00:46:14.000 --> 00:46:17.000]  就在歷史上
[00:46:17.000 --> 00:46:20.000]  他的首都或者他最著名的地方
[00:46:20.000 --> 00:46:24.000]  被稱為七座山的城
[00:46:25.000 --> 00:46:27.000]  我們看回巴比倫
[00:46:27.000 --> 00:46:30.000]  從來沒有一個這樣的稱號
