
[00:00:00.000 --> 00:00:02.000]  今日的題目是很有趣
[00:18:39.160 --> 00:18:41.160]  300個才是妃嬪
[00:18:41.160 --> 00:18:43.160]  你娶公主回來
[00:18:43.160 --> 00:18:45.160]  你不可以給她做妾侍
[00:18:45.160 --> 00:18:47.160]  你要給她做太太
[00:18:47.160 --> 00:18:49.160]  所以有700個是太太
[00:18:49.160 --> 00:18:51.160]  這些都是外邦人
[00:18:51.160 --> 00:18:55.160]  這些都是拜偶像的
[00:18:55.160 --> 00:18:57.160]  娶了回來就大件事了
[00:18:57.160 --> 00:18:59.160]  我們知道所羅門王就是這樣
[00:18:59.160 --> 00:19:01.160]  經文說他什麼
[00:19:01.160 --> 00:19:03.160]  他的妃嬪
[00:19:03.160 --> 00:19:05.160]  又說他的心是隨從別的神
[00:19:05.160 --> 00:19:07.160]  這裡就是這樣說
[00:19:07.160 --> 00:19:11.160]  原來是用來和親
[00:19:11.160 --> 00:19:13.160]  不是說娶多妻妾不好
[00:19:13.160 --> 00:19:15.160]  但如果你用來和親
[00:19:15.160 --> 00:19:17.160]  你打算鞏固自己的實力
[00:19:17.160 --> 00:19:19.160]  但誰知道
[00:19:19.160 --> 00:19:21.160]  被他們帶領你反而去信是偶像
[00:19:21.160 --> 00:19:23.160]  去拜偶像
[00:19:23.160 --> 00:19:27.160]  第三樣的不可
[00:19:27.160 --> 00:19:29.160]  不可又是什麼
[00:19:29.160 --> 00:19:33.160]  第一不可有多馬匹
[00:19:33.160 --> 00:19:39.160]  第二不可為自己多娶妃嬪
[00:19:39.160 --> 00:19:41.160]  第三呢
[00:19:41.160 --> 00:19:43.160]  第三是新命紀十七章
[00:19:43.160 --> 00:19:45.160]  十七節尾
[00:19:45.160 --> 00:19:47.160]  也不可為自己多積金銀
[00:19:47.160 --> 00:19:49.160]  這裡又是給我們看到
[00:19:49.160 --> 00:19:51.160]  他說不可以多積
[00:19:51.160 --> 00:19:53.160]  不是不可以沒有金銀
[00:19:53.160 --> 00:19:55.160]  你不要說做皇帝
[00:19:55.160 --> 00:19:57.160]  皇帝神不是說要你一貧如洗
[00:19:57.160 --> 00:19:59.160]  要你兩袖清風
[00:19:59.160 --> 00:20:01.160]  要你每餐捱白粥
[00:20:01.160 --> 00:20:03.160]  神說你可以有金銀
[00:20:03.160 --> 00:20:05.160]  但你不可以為自己多積
[00:20:05.160 --> 00:20:07.160]  但一個君王
[00:20:07.160 --> 00:20:09.160]  怎麼會有這麼多錢
[00:20:09.160 --> 00:20:11.160]  當你有財有勢
[00:20:11.160 --> 00:20:13.160]  是強國的時候
[00:20:13.160 --> 00:20:15.160]  自然有人來討好你
[00:20:15.160 --> 00:20:17.160]  自然有人年年來進貢
[00:20:17.160 --> 00:20:19.160]  但另外有一個辦法
[00:20:19.160 --> 00:20:21.160]  令到你自己是很有錢的
[00:20:21.160 --> 00:20:23.160]  就是加重稅
[00:20:23.160 --> 00:20:25.160]  如果你留意
[00:20:25.160 --> 00:20:27.160]  列王紀上十二章第四節
[00:20:27.160 --> 00:20:29.160]  當所羅門王死了之後
[00:20:29.160 --> 00:20:31.160]  有尼伯的兒子耶羅波安來見羅波安
[00:20:31.160 --> 00:20:33.160]  羅波安就是所羅門王的兒子
[00:20:33.160 --> 00:20:35.160]  耶羅波安和他說
[00:20:35.160 --> 00:20:37.160]  你父親使我們負重額作苦工
[00:20:37.160 --> 00:20:39.160]  原來所羅門王是向我們求情
[00:20:39.160 --> 00:20:41.160]  原來所羅門王是向我們求情
[00:20:41.160 --> 00:20:43.160]  原來所羅門王是向我們求情
[00:20:43.160 --> 00:20:45.160]  原來所羅門王是向我們求情
[00:20:45.160 --> 00:20:47.160]  原來所羅門王是向我們求情
[00:20:47.160 --> 00:20:49.160]  原來所羅門王是向我們求情
[00:20:49.160 --> 00:20:51.160]  原來所羅門王是向我們求情
[00:20:51.160 --> 00:20:53.160]  原來所羅門王是向我們求情
[00:20:53.160 --> 00:20:55.160]  原來所羅門王是向我們求情
[00:20:55.160 --> 00:20:57.160]  原來所羅門王是向我們求情
[00:20:57.160 --> 00:20:59.160]  原來所羅門王是向我們求情
[00:20:59.160 --> 00:21:01.160]  原來所羅門王是向我們求情
[00:21:01.160 --> 00:21:03.160]  原來所羅門王是向我們求情
[00:21:03.160 --> 00:21:05.160]  原來所羅門王是向我們求情
[00:21:05.160 --> 00:21:07.160]  原來所羅門王是向我們求情
[00:21:07.160 --> 00:21:09.160]  原來所羅門王是向我們求情
[00:21:09.160 --> 00:21:11.160]  原來所羅門王是向我們求情
[00:21:11.160 --> 00:21:13.160]  原來所羅門王是向我們求情
[00:21:13.160 --> 00:21:15.160]  原來所羅門王是向我們求情
[00:21:15.160 --> 00:21:17.160]  原來所羅門王是向我們求情
[00:21:17.160 --> 00:21:19.160]  原來所羅門王是向我們求情
[00:21:19.160 --> 00:21:21.160]  原來所羅門王是向我們求情
[00:21:21.160 --> 00:21:23.160]  原來所羅門王是向我們求情
[00:21:23.160 --> 00:21:25.160]  原來所羅門王是向我們求情
[00:21:25.160 --> 00:21:27.160]  原來所羅門王是向我們求情
[00:21:27.160 --> 00:21:29.160]  原來所羅門王是向我們求情
[00:21:29.160 --> 00:21:31.160]  原來所羅門王是向我們求情
[00:21:31.160 --> 00:21:33.160]  原來所羅門王是向我們求情
[00:21:33.160 --> 00:21:35.160]  原來所羅門王是向我們求情
[00:21:35.160 --> 00:21:37.160]  原來所羅門王是向我們求情
[00:21:37.160 --> 00:21:39.160]  原來所羅門王是向我們求情
[00:21:39.160 --> 00:21:41.160]  原來所羅門王是向我們求情
[00:21:41.160 --> 00:21:43.160]  原來所羅門王是向我們求情
[00:21:43.160 --> 00:21:45.160]  原來所羅門王是向我們求情
[00:21:45.160 --> 00:21:47.160]  原來所羅門王是向我們求情
[00:21:47.160 --> 00:21:49.160]  原來所羅門王是向我們求情
[00:21:49.160 --> 00:21:51.160]  原來所羅門王是向我們求情
[00:21:51.160 --> 00:21:53.160]  原來所羅門王是向我們求情
[00:21:53.160 --> 00:21:55.160]  原來所羅門王是向我們求情
[00:21:55.160 --> 00:21:57.160]  原來所羅門王是向我們求情
[00:21:57.160 --> 00:21:59.160]  原來所羅門王是向我們求情
[00:21:59.160 --> 00:22:01.160]  原來所羅門王是向我們求情
[00:22:01.160 --> 00:22:03.160]  原來所羅門王是向我們求情
[00:22:03.160 --> 00:22:05.160]  原來所羅門王是向我們求情
[00:22:05.160 --> 00:22:07.160]  原來所羅門王是向我們求情
[00:22:07.160 --> 00:22:09.160]  原來所羅門王是向我們求情
[00:22:09.160 --> 00:22:11.160]  原來所羅門王是向我們求情
[00:22:11.160 --> 00:22:13.160]  原來所羅門王是向我們求情
[00:22:13.160 --> 00:22:15.160]  原來所羅門王是向我們求情
[00:22:15.160 --> 00:22:17.160]  原來所羅門王是向我們求情
[00:22:17.160 --> 00:22:19.160]  原來所羅門王是向我們求情
[00:22:19.160 --> 00:22:21.160]  原來所羅門王是向我們求情
[00:22:21.160 --> 00:22:23.160]  原來所羅門王是向我們求情
[00:22:23.160 --> 00:22:25.160]  原來所羅門王是向我們求情
[00:22:25.160 --> 00:22:27.160]  原來所羅門王是向我們求情
[00:22:27.160 --> 00:22:29.160]  原來所羅門王是向我們求情
[00:22:29.160 --> 00:22:31.160]  原來所羅門王是向我們求情
[00:22:31.160 --> 00:22:33.160]  原來所羅門王是向我們求情
[00:22:33.160 --> 00:22:35.160]  原來所羅門王是向我們求情
[00:22:35.160 --> 00:22:37.160]  原來所羅門王是向我們求情
[00:22:37.160 --> 00:22:39.160]  原來所羅門王是向我們求情
[00:22:39.160 --> 00:22:41.160]  原來所羅門王是向我們求情
[00:22:41.160 --> 00:22:43.160]  原來所羅門王是向我們求情
[00:22:43.160 --> 00:22:45.160]  經文不只是告訴我們
[00:22:45.160 --> 00:22:47.160]  做君王的有三不可
[00:22:47.160 --> 00:22:49.160]  做君王的有三不可
[00:22:49.160 --> 00:22:51.160]  這樣就停留在那裏
[00:22:51.160 --> 00:22:53.160]  這樣就停留在那裏
[00:22:53.160 --> 00:22:55.160]  經文告訴我們
[00:22:55.160 --> 00:22:57.160]  原來君王還有三件事要做
[00:22:57.160 --> 00:22:59.160]  原來君王還有三件事要做
[00:22:59.160 --> 00:23:01.160]  在《生命記》第17章18至20節
[00:23:01.160 --> 00:23:03.160]  在《生命記》第17章18至20節
[00:23:03.160 --> 00:23:05.160]  說「他登了國為
[00:23:05.160 --> 00:23:07.160]  就要將祭司利美人
[00:23:07.160 --> 00:23:09.160]  面前這律法書
[00:23:09.160 --> 00:23:11.160]  為自己抄錄一本
[00:23:11.160 --> 00:23:13.160]  存在他那裏
[00:23:13.160 --> 00:23:15.160]  要平心寵讀
[00:23:15.160 --> 00:23:17.160]  好學習敬畏耶和華他的臣
[00:23:17.160 --> 00:23:19.160]  謹守遵行這律法書上的一切言語
[00:23:19.160 --> 00:23:21.160]  謹守遵行這律法書上的一切言語
[00:23:21.160 --> 00:23:23.160]  和這些律法
[00:23:23.160 --> 00:23:25.160]  免得他向弟兄心高氣傲
[00:23:25.160 --> 00:23:27.160]  偏左偏右
[00:23:27.160 --> 00:23:29.160]  利了這誡命
[00:23:29.160 --> 00:23:31.160]  這樣他和他的子孫
[00:23:31.160 --> 00:23:33.160]  便可以在以色列中
[00:23:33.160 --> 00:23:35.160]  在國位上
[00:23:35.160 --> 00:23:37.160]  綿長日久」
[00:23:37.160 --> 00:23:39.160]  有三件事要做
[00:23:39.160 --> 00:23:41.160]  第一件事
[00:23:41.160 --> 00:23:43.160]  為自己抄錄一本
[00:23:43.160 --> 00:23:45.160]  的律法書
[00:23:45.160 --> 00:23:47.160]  這裏抄錄
[00:23:47.160 --> 00:23:49.160]  是複製的意思
[00:23:49.160 --> 00:23:51.160]  我們摩登人怎麼說
[00:23:51.160 --> 00:23:53.160]  Xerox
[00:23:53.160 --> 00:23:55.160]  不是叫他自己去抄
[00:23:55.160 --> 00:23:57.160]  不是叫他自己去抄
[00:23:57.160 --> 00:23:59.160]  如果自己抄原文應該是用
[00:23:59.160 --> 00:24:01.160]  Philolity
[00:24:01.160 --> 00:24:03.160]  所以經文讀起來
[00:24:03.160 --> 00:24:05.160]  好像叫他自己抄
[00:24:05.160 --> 00:24:07.160]  其實是叫文士去幫他抄一本
[00:24:07.160 --> 00:24:09.160]  我們現在每個人
[00:24:09.160 --> 00:24:11.160]  都有聖經
[00:24:11.160 --> 00:24:13.160]  甚至我們很方便
[00:24:13.160 --> 00:24:15.160]  我們的cellphone裏都有聖經
[00:24:15.160 --> 00:24:17.160]  很多的版本
[00:24:17.160 --> 00:24:19.160]  帶著聖經到處走
[00:24:19.160 --> 00:24:21.160]  但我們讀不讀
[00:24:21.160 --> 00:24:23.160]  我們未必讀
[00:24:23.160 --> 00:24:25.160]  所以第二件事說什麼
[00:24:25.160 --> 00:24:27.160]  要平心中讀
[00:24:27.160 --> 00:24:29.160]  你要一生
[00:24:29.160 --> 00:24:31.160]  都要讀神的話語
[00:24:31.160 --> 00:24:33.160]  要敬畏耶和華
[00:24:33.160 --> 00:24:35.160]  讀了夠不夠
[00:24:35.160 --> 00:24:37.160]  讀了還要走出來
[00:24:37.160 --> 00:24:39.160]  要謹守
[00:24:39.160 --> 00:24:41.160]  遵行者律法書上一切的言語
[00:24:41.160 --> 00:24:43.160]  要做一個
[00:24:43.160 --> 00:24:45.160]  行道的人
[00:24:45.160 --> 00:24:47.160]  不是聽道的人
[00:24:47.160 --> 00:24:49.160]  我們經常聽人說
[00:24:49.160 --> 00:24:51.160]  很多基督徒頭很大
[00:24:51.160 --> 00:24:53.160]  那雙腳小到很厲害
[00:24:53.160 --> 00:24:55.160]  你猜像什麼
[00:24:55.160 --> 00:24:57.160]  像清朝的貴婦
[00:24:57.160 --> 00:24:59.160]  為什麼清朝的貴婦
[00:24:59.160 --> 00:25:01.160]  頭色很大
[00:25:01.160 --> 00:25:03.160]  清朝的人頭很大
[00:25:03.160 --> 00:25:05.160]  那雙腳
[00:25:05.160 --> 00:25:07.160]  三寸金蓮
[00:25:07.160 --> 00:25:09.160]  還怎樣
[00:25:09.160 --> 00:25:11.160]  三步不出閨門
[00:25:11.160 --> 00:25:13.160]  走不出來
[00:25:13.160 --> 00:25:15.160]  我們要怎樣
[00:25:15.160 --> 00:25:17.160]  我們要不單止有神的話語在我們手上
[00:25:17.160 --> 00:25:19.160]  我們要讀神的話語
[00:25:19.160 --> 00:25:21.160]  我們還要將神的話語
[00:25:21.160 --> 00:25:23.160]  走出來
[00:25:23.160 --> 00:25:25.160]  在我們的生命當中
[00:25:25.160 --> 00:25:27.160]  你說神的話語
[00:25:27.160 --> 00:25:29.160]  和君王有什麼關係
[00:25:29.160 --> 00:25:31.160]  現在經常說
[00:25:31.160 --> 00:25:33.160]  國家和宗教
[00:25:33.160 --> 00:25:35.160]  要分離
[00:25:35.160 --> 00:25:37.160]  國家和宗教
[00:25:37.160 --> 00:25:39.160]  分離是現在的現代人搞出來的
[00:25:39.160 --> 00:25:41.160]  我們看看
[00:25:41.160 --> 00:25:43.160]  美國第28任的
[00:25:43.160 --> 00:25:45.160]  總統Woodrow Wilson
[00:25:45.160 --> 00:25:47.160]  怎樣說
[00:25:47.160 --> 00:25:49.160]  當他成為了總統
[00:25:49.160 --> 00:25:51.160]  他說在美國人民的前面
[00:25:51.160 --> 00:25:53.160]  在我自己的前面
[00:25:53.160 --> 00:25:55.160]  都有很多的問題
[00:25:55.160 --> 00:25:57.160]  我希望能夠在研究
[00:25:57.160 --> 00:25:59.160]  上帝的話語中
[00:25:59.160 --> 00:26:01.160]  能夠幫助我找到
[00:26:01.160 --> 00:26:03.160]  解決這些問題的辦法
[00:26:03.160 --> 00:26:05.160]  Woodrow Wilson
[00:26:05.160 --> 00:26:07.160]  美國的總統
[00:26:07.160 --> 00:26:09.160]  現在如果有美國的總統
[00:26:09.160 --> 00:26:11.160]  這樣說的時候會怎樣
[00:26:11.160 --> 00:26:13.160]  被人噓都噓死
[00:26:13.160 --> 00:26:15.160]  真的很不同
[00:26:15.160 --> 00:26:17.160]  神的話語其實對君王
[00:26:17.160 --> 00:26:19.160]  對總統是很有用
[00:26:19.160 --> 00:26:21.160]  另外有一個政治家叫Daniel Webster
[00:26:21.160 --> 00:26:23.160]  是19世紀的政治家
[00:26:23.160 --> 00:26:25.160]  他說如果我們的國家
[00:26:25.160 --> 00:26:27.160]  是遵守聖經中的教導
[00:26:27.160 --> 00:26:29.160]  聖經的原則
[00:26:29.160 --> 00:26:31.160]  我們的國家會繼續繁榮
[00:26:31.160 --> 00:26:33.160]  繼續昌盛
[00:26:33.160 --> 00:26:35.160]  但如果我們或我們的子孫
[00:26:35.160 --> 00:26:37.160]  忽略了他
[00:26:37.160 --> 00:26:39.160]  聖經的指示和權威
[00:26:39.160 --> 00:26:41.160]  突如其來的災難
[00:26:41.160 --> 00:26:43.160]  就會臨到我們的身上
[00:26:43.160 --> 00:26:45.160]  我們的榮耀
[00:26:45.160 --> 00:26:47.160]  就會默默無聲地
[00:26:47.160 --> 00:26:49.160]  被埋葬
[00:26:49.160 --> 00:26:51.160]  真的說得很對
[00:26:51.160 --> 00:26:53.160]  美國現在
[00:26:53.160 --> 00:26:55.160]  正面臨這個問題
[00:26:55.160 --> 00:26:57.160]  就是我們沒有根據聖經的指示
[00:26:57.160 --> 00:26:59.160]  沒有尊重聖經的權威
[00:26:59.160 --> 00:27:01.160]  以致我們現在
[00:27:01.160 --> 00:27:03.160]  一直衰落
[00:27:03.160 --> 00:27:05.160]  說了君王
[00:27:05.160 --> 00:27:07.160]  有三件不可的事
[00:27:07.160 --> 00:27:09.160]  現在要看第二類人
[00:27:09.160 --> 00:27:11.160]  第二類人是甚麼
[00:27:11.160 --> 00:27:13.160]  是審判官
[00:27:13.160 --> 00:27:15.160]  是官長
[00:27:15.160 --> 00:27:17.160]  其實君王是很重要
[00:27:17.160 --> 00:27:19.160]  君王甚麼時候都比審判官官長重要
[00:27:19.160 --> 00:27:21.160]  其實君王是很重要
[00:27:21.160 --> 00:27:23.160]  君王甚麼時候都比審判官官長重要
[00:27:23.160 --> 00:27:25.160]  君王甚麼時候都比審判官官長重要
[00:27:25.160 --> 00:27:27.160]  你甚麼時候見過君王
[00:27:27.160 --> 00:27:29.160]  你甚麼時候見過總統
[00:27:29.160 --> 00:27:31.160]  來了美國這麼久
[00:27:31.160 --> 00:27:33.160]  見過總統沒有
[00:27:33.160 --> 00:27:35.160]  我就沒見過
[00:27:35.160 --> 00:27:37.160]  保護得很緊要
[00:27:37.160 --> 00:27:39.160]  很難見到
[00:27:39.160 --> 00:27:41.160]  在電視台就見到
[00:27:41.160 --> 00:27:43.160]  但是審判官和官長
[00:27:43.160 --> 00:27:45.160]  有沒有得見
[00:27:45.160 --> 00:27:47.160]  我明天有去見
[00:27:47.160 --> 00:27:49.160]  我不是犯了甚麼罪
[00:27:49.160 --> 00:27:51.160]  去見法官
[00:27:51.160 --> 00:27:53.160]  明天又是我要做陪審員
[00:27:53.160 --> 00:27:55.160]  Jury duty
[00:27:55.160 --> 00:27:57.160]  做陪審員就有機會見到
[00:27:57.160 --> 00:27:59.160]  未必是抽你去
[00:27:59.160 --> 00:28:01.160]  但起碼有機會見
[00:28:01.160 --> 00:28:03.160]  如果你總統君王
[00:28:03.160 --> 00:28:05.160]  你根本連見都沒得見
[00:28:05.160 --> 00:28:07.160]  所以審判官和官長
[00:28:07.160 --> 00:28:09.160]  都很重要
[00:28:09.160 --> 00:28:11.160]  經文說甚麼有三樣不可
[00:28:11.160 --> 00:28:13.160]  同樣有三樣不可
[00:28:13.160 --> 00:28:15.160]  很有趣
[00:28:15.160 --> 00:28:17.160]  新命紀十六章十八節到二十節說
[00:28:17.160 --> 00:28:19.160]  審判官和官長
[00:28:19.160 --> 00:28:21.160]  新命紀十六章十八節到二十節說
[00:28:21.160 --> 00:28:23.160]  你要在耶和華
[00:28:23.160 --> 00:28:25.160]  你神所賜的各城裡
[00:28:25.160 --> 00:28:27.160]  按著各支派
[00:28:27.160 --> 00:28:29.160]  設立審判官和官長
[00:28:29.160 --> 00:28:33.160]  他們必按公義審判判斷百姓
[00:28:33.160 --> 00:28:35.160]  不可屈往正直
[00:28:35.160 --> 00:28:37.160]  不可看人的外貌
[00:28:37.160 --> 00:28:39.160]  也不可受賄賂
[00:28:39.160 --> 00:28:41.160]  因為賄賂
[00:28:41.160 --> 00:28:43.160]  能叫智慧人的眼睛闔了
[00:28:43.160 --> 00:28:45.160]  又能顛倒人的話
[00:28:45.160 --> 00:28:47.160]  你要追求高
[00:28:47.160 --> 00:28:49.160]  你要追求至公
[00:28:49.160 --> 00:28:51.160]  好叫你存活
[00:28:51.160 --> 00:28:53.160]  承受耶和華
[00:28:53.160 --> 00:28:55.160]  你所賜你的地
[00:28:55.160 --> 00:28:57.160]  這裡說
[00:28:57.160 --> 00:28:59.160]  要怎樣
[00:28:59.160 --> 00:29:01.160]  第一件事
[00:29:01.160 --> 00:29:03.160]  不要屈往正直
[00:29:03.160 --> 00:29:05.160]  第二件事
[00:29:05.160 --> 00:29:07.160]  不要看人的外貌
[00:29:07.160 --> 00:29:09.160]  第三
[00:29:09.160 --> 00:29:11.160]  不要受賄賂
[00:29:11.160 --> 00:29:13.160]  你知道當你有權有勢的時候
[00:29:13.160 --> 00:29:15.160]  就不容易做得到
[00:29:15.160 --> 00:29:17.160]  當你有權有勢的時候
[00:29:17.160 --> 00:29:19.160]  你就覺得自己很了不起
[00:29:19.160 --> 00:29:21.160]  你就會怎樣
[00:29:21.160 --> 00:29:23.160]  你說誰有罪就誰有罪
[00:29:23.160 --> 00:29:25.160]  你說誰沒罪就誰沒罪
[00:29:25.160 --> 00:29:27.160]  多威風啊
[00:29:27.160 --> 00:29:29.160]  你不再去看事實
[00:29:29.160 --> 00:29:31.160]  你不會再看證據
[00:29:31.160 --> 00:29:33.160]  有很多時我們看球
[00:29:33.160 --> 00:29:35.160]  看到肉緊的時候
[00:29:35.160 --> 00:29:37.160]  都覺得球證不太公正
[00:29:37.160 --> 00:29:39.160]  明明沒事的都會吹銀雞
[00:29:39.160 --> 00:29:41.160]  會罰球
[00:29:41.160 --> 00:29:43.160]  尤其是幫著主場那隊
[00:29:43.160 --> 00:29:45.160]  當然是幫著主場那隊
[00:29:45.160 --> 00:29:47.160]  你不幫主場
[00:29:47.160 --> 00:29:49.160]  容易被觀眾扔臭雞蛋
[00:29:49.160 --> 00:29:51.160]  扔石頭
[00:29:51.160 --> 00:29:53.160]  官字兩個口
[00:29:53.160 --> 00:29:55.160]  有很多人說
[00:29:55.160 --> 00:29:57.160]  只有他說沒你說
[00:29:57.160 --> 00:29:59.160]  一有權勢的時候
[00:29:59.160 --> 00:30:01.160]  就不得了
[00:30:01.160 --> 00:30:03.160]  新命紀一章十六字怎樣說
[00:30:03.160 --> 00:30:05.160]  審判官
[00:30:05.160 --> 00:30:07.160]  無論是弟兄彼此的珍重
[00:30:07.160 --> 00:30:09.160]  是與同居的外人珍重
[00:30:09.160 --> 00:30:11.160]  都要按公義來做
[00:30:11.160 --> 00:30:13.160]  都要按公義來判斷
[00:30:13.160 --> 00:30:15.160]  要按公義來判斷
[00:30:15.160 --> 00:30:17.160]  第二樣不可的
[00:30:17.160 --> 00:30:19.160]  是甚麼
[00:30:19.160 --> 00:30:21.160]  是不可看人的外貌
[00:30:21.160 --> 00:30:23.160]  中國人說甚麼
[00:30:23.160 --> 00:30:25.160]  先敬羅衣
[00:30:25.160 --> 00:30:27.160]  就怎樣
[00:30:27.160 --> 00:30:29.160]  後敬人
[00:30:29.160 --> 00:30:31.160]  這一句話比較客氣
[00:30:31.160 --> 00:30:33.160]  廣東人會怎樣說
[00:30:33.160 --> 00:30:35.160]  你狗眼看人低
[00:30:35.160 --> 00:30:37.160]  廣東人會怎樣說
[00:30:37.160 --> 00:30:39.160]  見高就怎樣
[00:30:39.160 --> 00:30:41.160]  見低就踩
[00:30:41.160 --> 00:30:43.160]  騙人
[00:30:43.160 --> 00:30:45.160]  廣東人真是一針見血
[00:30:45.160 --> 00:30:47.160]  雅各
[00:30:47.160 --> 00:30:49.160]  用了
[00:30:49.160 --> 00:30:51.160]  雅各書第二章
[00:30:51.160 --> 00:30:53.160]  四分之一經文的篇幅
[00:30:53.160 --> 00:30:55.160]  說不要在外貌取人
[00:30:55.160 --> 00:30:57.160]  新命紀一章十七節
[00:30:57.160 --> 00:30:59.160]  我們讀的新命紀怎樣說
[00:30:59.160 --> 00:31:01.160]  按公義判斷審判的時候
[00:31:01.160 --> 00:31:03.160]  不可看人的外貌
[00:31:03.160 --> 00:31:05.160]  聽眾不可分貴賤
[00:31:05.160 --> 00:31:07.160]  不可看人的外貌
[00:31:07.160 --> 00:31:09.160]  聽眾不可分貴賤
[00:31:09.160 --> 00:31:11.160]  也不可懼怕人
[00:31:11.160 --> 00:31:13.160]  因為審判是屬乎神的
[00:31:13.160 --> 00:31:15.160]  以前都和大家說過
[00:31:15.160 --> 00:31:17.160]  在法庭外面
[00:31:17.160 --> 00:31:19.160]  那個人像是怎樣的
[00:31:19.160 --> 00:31:21.160]  是個女神
[00:31:21.160 --> 00:31:23.160]  蒙著眼睛
[00:31:23.160 --> 00:31:25.160]  一隻手拿著天秤
[00:31:25.160 --> 00:31:27.160]  代表公平
[00:31:27.160 --> 00:31:29.160]  一隻手拿著把刀代表審判
[00:31:29.160 --> 00:31:31.160]  蒙著眼
[00:31:31.160 --> 00:31:33.160]  因為是不以外貌取人
[00:31:33.160 --> 00:31:35.160]  這是第二點
[00:31:35.160 --> 00:31:37.160]  第一點
[00:31:37.160 --> 00:31:39.160]  不屈往正直
[00:31:39.160 --> 00:31:41.160]  第二是不外貌取人
[00:31:41.160 --> 00:31:43.160]  第三點
[00:31:43.160 --> 00:31:45.160]  不受賄賂
[00:31:45.160 --> 00:31:47.160]  新命紀十章十七節怎樣說
[00:31:47.160 --> 00:31:49.160]  不以外貌取人
[00:31:49.160 --> 00:31:51.160]  也不受賄賂
[00:31:51.160 --> 00:31:53.160]  森嚴十七章二十三節
[00:31:53.160 --> 00:31:55.160]  惡人暗中受賄賂
[00:31:55.160 --> 00:31:57.160]  惠要顛倒判斷
[00:31:57.160 --> 00:31:59.160]  新命紀十六章十九節
[00:31:59.160 --> 00:32:01.160]  剛才都讀過了
[00:32:01.160 --> 00:32:03.160]  因為賄賂能叫智慧人的眼睛變得聰明
[00:32:03.160 --> 00:32:05.160]  又能顛倒異人的話
[00:32:05.160 --> 00:32:07.160]  受賄賂真的很可怕
[00:32:07.160 --> 00:32:09.160]  我記得在香港
[00:32:09.160 --> 00:32:11.160]  七零年代
[00:32:11.160 --> 00:32:13.160]  不知道七幾年
[00:32:13.160 --> 00:32:15.160]  電視台拍什麼戲
[00:32:15.160 --> 00:32:17.160]  梁天來
[00:32:17.160 --> 00:32:19.160]  梁天來慘不慘
[00:32:19.160 --> 00:32:21.160]  慘
[00:32:21.160 --> 00:32:23.160]  屈往正直
[00:32:23.160 --> 00:32:25.160]  那個官受了賄賂
[00:32:25.160 --> 00:32:27.160]  審極不理你怎樣審都好
[00:32:27.160 --> 00:32:29.160]  都是幫著梁天來的仇人
[00:32:29.160 --> 00:32:31.160]  所以我都覺得
[00:32:31.160 --> 00:32:33.160]  是要幫著梁天來的仇人
[00:32:33.160 --> 00:32:35.160]  要陷害梁天來
[00:32:35.160 --> 00:32:37.160]  那時我就忘記了
[00:32:37.160 --> 00:32:39.160]  究竟是無線先拍
[00:32:39.160 --> 00:32:41.160]  還是麗的先拍
[00:32:41.160 --> 00:32:43.160]  記不記得鬧出了雙胞胎
[00:32:43.160 --> 00:32:45.160]  兩個電台都拍梁天來
[00:32:45.160 --> 00:32:47.160]  一個梁天來
[00:32:47.160 --> 00:32:49.160]  都已經夠慘了
[00:32:49.160 --> 00:32:51.160]  兩個梁天來就慘上加慘
[00:32:51.160 --> 00:32:53.160]  你說不用看兩邊
[00:32:53.160 --> 00:32:55.160]  但又諸事
[00:32:55.160 --> 00:32:57.160]  想看哪邊拍得好一點
[00:32:57.160 --> 00:32:59.160]  結果就搞到
[00:32:59.160 --> 00:33:01.160]  自己慘上加慘
[00:33:01.160 --> 00:33:03.160]  正經說什麼
[00:33:03.160 --> 00:33:05.160]  三個不可
[00:33:05.160 --> 00:33:07.160]  不可屈往正直
[00:33:07.160 --> 00:33:09.160]  不可外貌取人
[00:33:09.160 --> 00:33:11.160]  不可受賄賂
[00:33:11.160 --> 00:33:13.160]  這個是官長
[00:33:13.160 --> 00:33:15.160]  我們說了
[00:33:15.160 --> 00:33:17.160]  君王又有三個不可
[00:33:17.160 --> 00:33:19.160]  官長又有三個不可
[00:33:19.160 --> 00:33:21.160]  由上至下
[00:33:21.160 --> 00:33:23.160]  最低那個
[00:33:23.160 --> 00:33:25.160]  人民
[00:33:25.160 --> 00:33:27.160]  都是一樣有三個不可
[00:33:27.160 --> 00:33:29.160]  但是人民的不可
[00:33:29.160 --> 00:33:31.160]  和君王的不可是不是一樣
[00:33:31.160 --> 00:33:33.160]  是一樣就死火了
[00:33:33.160 --> 00:33:35.160]  剛剛上高說君王不可
[00:33:35.160 --> 00:33:37.160]  不可以後宮
[00:33:37.160 --> 00:33:39.160]  不可以取那麼多的妾侍
[00:33:39.160 --> 00:33:41.160]  後宮三千
[00:33:41.160 --> 00:33:43.160]  人民怎麼可以後宮三千
[00:33:43.160 --> 00:33:45.160]  又說君王不可以招兵賣馬
[00:33:45.160 --> 00:33:47.160]  人民當然不可以招兵賣馬
[00:33:47.160 --> 00:33:49.160]  但是人民也有三個不可
[00:33:49.160 --> 00:33:51.160]  你看新命紀18章9-11講什麼
