
[00:00:00.000 --> 00:00:06.600]  今天又要繼續我們的針研系列
[00:18:22.700 --> 00:18:25.700]  就是因為夏娃想像神一樣
[00:18:25.700 --> 00:18:27.700]  她是驕傲
[00:18:27.700 --> 00:18:30.700]  以致她也像撒旦一樣墮落了
[00:18:30.700 --> 00:18:34.700]  你說為什麼神會這麼憎恨、驕傲?
[00:18:34.700 --> 00:18:35.700]  原因很簡單
[00:18:35.700 --> 00:18:38.700]  就是神創造萬物
[00:18:38.700 --> 00:18:40.700]  他看見他都說是好的
[00:18:40.700 --> 00:18:41.700]  創造完之後
[00:18:41.700 --> 00:18:44.700]  但就是因為撒旦的墮落
[00:18:44.700 --> 00:18:45.700]  人的墮落
[00:18:45.700 --> 00:18:47.700]  是因為驕傲的墮落
[00:18:47.700 --> 00:18:52.700]  以致悲傷、傷心、失望、戰事、死亡
[00:18:52.700 --> 00:18:54.700]  都進入了這個世界
[00:18:54.700 --> 00:18:59.700]  所以神是這麼憎恨、驕傲
[00:18:59.700 --> 00:19:02.700]  C.S. Lewis他也看得到
[00:19:02.700 --> 00:19:03.700]  他說一個驕傲的人
[00:19:03.700 --> 00:19:05.700]  是不能夠認識神
[00:19:05.700 --> 00:19:08.700]  為什麼不能夠認識神?
[00:19:08.700 --> 00:19:09.700]  因為他看低一切
[00:19:09.700 --> 00:19:10.700]  他看低人
[00:19:10.700 --> 00:19:12.700]  他看低所有的事物
[00:19:12.700 --> 00:19:13.700]  當你看低的時候
[00:19:13.700 --> 00:19:16.700]  你就不會看見在上高的神
[00:19:16.700 --> 00:19:20.700]  所以驕傲是藐視神
[00:19:20.700 --> 00:19:23.700]  在彼得前書的五章五節
[00:19:23.700 --> 00:19:26.700]  說神是阻擋驕傲的人
[00:19:26.700 --> 00:19:29.700]  是次因比謙卑的人
[00:19:29.700 --> 00:19:32.700]  這裡我們看到有一個很強烈的對比
[00:19:32.700 --> 00:19:35.700]  就是謙卑的人比驕傲的人
[00:19:35.700 --> 00:19:39.700]  經文說神是次因比謙卑的人
[00:19:39.700 --> 00:19:42.700]  神是阻擋驕傲的人
[00:19:42.700 --> 00:19:46.700]  為什麼神不次因比驕傲的人?
[00:19:46.700 --> 00:19:50.700]  神想次比驕傲的人都不能
[00:19:50.700 --> 00:19:54.700]  因為一個驕傲的人充滿了自我
[00:19:54.700 --> 00:19:55.700]  當你充滿自我
[00:19:55.700 --> 00:19:58.700]  就好像一隻杯子裝滿了水
[00:19:58.700 --> 00:20:01.700]  神想再倒一些肉液瓊漿都倒不了
[00:20:01.700 --> 00:20:03.700]  因為一個驕傲的人
[00:20:03.700 --> 00:20:05.700]  就是充滿自我的人
[00:20:05.700 --> 00:20:08.700]  在提摩太前書三章六節
[00:20:08.700 --> 00:20:12.700]  保羅說初入教的不可作監督
[00:20:12.700 --> 00:20:14.700]  恐怕他自高自大
[00:20:14.700 --> 00:20:18.700]  就落在魔鬼所受的刑罰里
[00:20:18.700 --> 00:20:23.700]  保羅提醒提摩太一個新入教的基督徒
[00:20:23.700 --> 00:20:26.700]  是不適宜做領袖
[00:20:26.700 --> 00:20:30.700]  免得撒旦尼都引誘他
[00:20:30.700 --> 00:20:34.700]  自高自大要驕傲
[00:20:34.700 --> 00:20:36.700]  以至他會跌倒
[00:20:36.700 --> 00:20:39.700]  所以一個傳道人最好的辦法
[00:20:39.700 --> 00:20:42.700]  來到遠離撒旦的人有
[00:20:42.700 --> 00:20:44.700]  就是做一個謙卑的人
[00:20:44.700 --> 00:20:47.700]  法蘭西斯聖弗蘭西斯
[00:20:47.700 --> 00:20:50.700]  他有一次和一個弟兄
[00:20:50.700 --> 00:20:52.700]  弟兄叫利奧
[00:20:52.700 --> 00:20:54.700]  一起在散步
[00:20:54.700 --> 00:20:56.700]  利奧弟兄問法蘭西斯
[00:20:56.700 --> 00:21:00.700]  法蘭西斯問你有什麼事呢?
[00:21:00.700 --> 00:21:04.700]  利奧說現在外面有很多人在說你
[00:21:04.700 --> 00:21:08.700]  個個都說你是非常非常了不起
[00:21:08.700 --> 00:21:11.700]  法蘭西斯說但願有一天
[00:21:11.700 --> 00:21:15.700]  能夠成為他們所說的人
[00:21:15.700 --> 00:21:17.700]  你想想法蘭西斯多謙卑
[00:21:17.700 --> 00:21:19.700]  他說但願有一天
[00:21:19.700 --> 00:21:22.700]  我能夠成為他們所說的人
[00:21:22.700 --> 00:21:24.700]  一個驕傲的人
[00:21:24.700 --> 00:21:27.700]  不單止是藐視神
[00:21:27.700 --> 00:21:31.700]  這個驕傲也是出自他的內心
[00:21:31.700 --> 00:21:32.700]  我曾經說過
[00:21:32.700 --> 00:21:34.700]  神在這個世上在這個地上
[00:21:34.700 --> 00:21:36.700]  叫我們做他的管家
[00:21:36.700 --> 00:21:38.700]  管家是管理什麼?
[00:21:38.700 --> 00:21:40.700]  是管理我們的心
[00:21:40.700 --> 00:21:42.700]  多過管理我們的財富
[00:21:42.700 --> 00:21:43.700]  其他的東西
[00:21:43.700 --> 00:21:44.700]  最重要的是
[00:21:44.700 --> 00:21:46.700]  他要我們管理我們的心
[00:21:46.700 --> 00:21:49.700]  在這裡針研的十六章五節
[00:21:49.700 --> 00:21:53.700]  說凡心裡驕傲的為耶和華所珍惚
[00:21:53.700 --> 00:21:56.700]  我們看到這裡所說的很清楚
[00:21:56.700 --> 00:21:59.700]  驕傲是出自人的內心
[00:21:59.700 --> 00:22:01.700]  驕傲是神所珍惚
[00:22:01.700 --> 00:22:04.700]  在這裡針研的二十一章四節
[00:22:04.700 --> 00:22:05.700]  也說
[00:22:05.700 --> 00:22:09.700]  「惡人發達,眼高心傲,者乃是罪」
[00:22:09.700 --> 00:22:14.700]  「發達」這個字也有翻譯為「耕田」
[00:22:14.700 --> 00:22:16.700]  就是一個驕傲的人
[00:22:16.700 --> 00:22:18.700]  靠著自己的能力
[00:22:18.700 --> 00:22:21.700]  不靠神的能力來賺到一切
[00:22:21.700 --> 00:22:25.700]  神說這是我所憎恨
[00:22:25.700 --> 00:22:27.700]  而這個驕傲的心
[00:22:27.700 --> 00:22:28.700]  這個高傲的心
[00:22:28.700 --> 00:22:30.700]  是出於內心
[00:22:30.700 --> 00:22:35.700]  在馬可福音七章二十一節
[00:22:35.700 --> 00:22:37.700]  耶穌基督也說
[00:22:37.700 --> 00:22:41.700]  一切的罪都是出自內心
[00:22:41.700 --> 00:22:45.700]  當然一切的罪也包括驕傲
[00:22:45.700 --> 00:22:48.700]  這就好像蘋果裡面
[00:22:48.700 --> 00:22:50.700]  當你吃蘋果的時候
[00:22:50.700 --> 00:22:53.700]  有時會吃到裡面有蟲
[00:22:53.700 --> 00:22:54.700]  如果你咬了一口
[00:22:54.700 --> 00:22:56.700]  發覺裡面有一條蟲
[00:22:56.700 --> 00:22:59.700]  有什麼事比這樣恐怖呢?
[00:22:59.700 --> 00:23:01.700]  就是你咬完一口之後
[00:23:01.700 --> 00:23:03.700]  發覺裡面有半條蟲
[00:23:03.700 --> 00:23:05.700]  半條可能被你吃了
[00:23:05.700 --> 00:23:07.700]  這只不過是一個笑話
[00:23:07.700 --> 00:23:09.700]  但是真的
[00:23:09.700 --> 00:23:12.700]  這個蟲本身就在蘋果裡面
[00:23:12.700 --> 00:23:15.700]  有很多人認為那條蟲走入蘋果裡面
[00:23:15.700 --> 00:23:16.700]  其實不是
[00:23:16.700 --> 00:23:19.700]  蘋果生出來就是有蟲
[00:23:19.700 --> 00:23:20.700]  你說怎麼可能呢?
[00:23:20.700 --> 00:23:24.700]  原來蘋果樹開花的時候
[00:23:24.700 --> 00:23:30.700]  那條蟲已經在花裡生了卵
[00:23:30.700 --> 00:23:33.700]  當花結出果
[00:23:33.700 --> 00:23:36.700]  卵就已經進入蘋果裡面
[00:23:36.700 --> 00:23:37.700]  所以很多時候
[00:23:37.700 --> 00:23:39.700]  當我們吃蘋果裡面有蟲
[00:23:39.700 --> 00:23:42.700]  這個蟲本身就在蘋果裡面
[00:23:42.700 --> 00:23:44.700]  就好像我們的罪人
[00:23:44.700 --> 00:23:47.700]  我們每個人生出來都是罪人
[00:23:47.700 --> 00:23:50.700]  罪恨已經在我們裡面
[00:23:50.700 --> 00:23:53.700]  不需要去學
[00:23:53.700 --> 00:23:58.700]  所以我們需要耶穌基督的救贖
[00:23:58.700 --> 00:24:00.700]  我們需要得到重生
[00:24:00.700 --> 00:24:03.700]  因為我們根本生出來就是一個罪人
[00:24:03.700 --> 00:24:04.700]  有人說
[00:24:04.700 --> 00:24:07.700]  你千萬不要說我的乖孫子
[00:24:07.700 --> 00:24:08.700]  我的乖孫子那麼可愛
[00:24:08.700 --> 00:24:10.700]  你千萬不要說他生出來就是一個罪人
[00:24:10.700 --> 00:24:12.700]  他可愛成這樣
[00:24:12.700 --> 00:24:14.700]  至於你的乖孫子
[00:24:14.700 --> 00:24:16.700]  他犯罪的時候也是那麼可愛
[00:24:16.700 --> 00:24:19.700]  所以你就是不注意到
[00:24:19.700 --> 00:24:21.700]  原來他真的是一個罪人
[00:24:21.700 --> 00:24:24.700]  其實這個最好的時候
[00:24:24.700 --> 00:24:25.700]  現在有疫情
[00:24:25.700 --> 00:24:28.700]  就是我們見到以前
[00:24:28.700 --> 00:24:30.700]  你說你的兒子你的孫子壞
[00:24:30.700 --> 00:24:32.700]  是因為他學了別人
[00:24:32.700 --> 00:24:34.700]  不是他本身是一個罪人
[00:24:34.700 --> 00:24:35.700]  但是現在疫情
[00:24:35.700 --> 00:24:37.700]  個個都不可以上學
[00:24:37.700 --> 00:24:40.700]  也不可以去托兒所
[00:24:40.700 --> 00:24:41.700]  變成了個個在家裡面
[00:24:41.700 --> 00:24:43.700]  就對著爸爸媽媽
[00:24:43.700 --> 00:24:46.700]  你會發覺這些小孩
[00:24:46.700 --> 00:24:48.700]  仍然自己都會不小心
[00:24:48.700 --> 00:24:51.700]  都會做很多很多的罪行
[00:24:51.700 --> 00:24:53.700]  你就知道
[00:24:53.700 --> 00:24:55.700]  他不需要向別人學
[00:24:55.700 --> 00:24:57.700]  我不相信爸爸媽媽會在他面前
[00:24:57.700 --> 00:24:58.700]  來到掠地
[00:24:58.700 --> 00:24:59.700]  讓他學到
[00:24:59.700 --> 00:25:01.700]  他生出來就是會
[00:25:01.700 --> 00:25:03.700]  因為他生出來就是一個罪人
[00:25:03.700 --> 00:25:05.700]  聖經告訴我們
[00:25:05.700 --> 00:25:08.700]  我們一生出來就是罪人
[00:25:08.700 --> 00:25:10.700]  這些罪包括驕傲
[00:25:10.700 --> 00:25:13.700]  一個人生出來就是一個驕傲的人
[00:25:13.700 --> 00:25:17.700]  但我們說了兩點
[00:25:17.700 --> 00:25:19.700]  兩點都是因
[00:25:19.700 --> 00:25:24.700]  就是和驕傲的因有關
[00:25:24.700 --> 00:25:27.700]  為什麼我們是一個驕傲的人
[00:25:27.700 --> 00:25:30.700]  因為我們每一個人生出來都是藐視神
[00:25:30.700 --> 00:25:33.700]  直至我們接受耶穌基督為止
[00:25:33.700 --> 00:25:37.700]  我們的驕傲也是出於內心
[00:25:37.700 --> 00:25:41.700]  我們不妨看看驕傲的結果
[00:25:41.700 --> 00:25:43.700]  也有三點
[00:25:43.700 --> 00:25:46.700]  第一點是驕傲令別人分裂
[00:25:46.700 --> 00:25:49.700]  《針研》13章10節
[00:25:49.700 --> 00:25:53.700]  驕傲是指棄真正
[00:25:53.700 --> 00:25:57.700]  驕傲是令別人競爭真正
[00:25:57.700 --> 00:26:00.700]  我最近讀了一個新聞
[00:26:00.700 --> 00:26:03.700]  是有關Simon & Garfinkel
[00:26:03.700 --> 00:26:06.700]  我們知道Simon & Garfinkel唱歌是很好聽
[00:26:06.700 --> 00:26:08.700]  尤其是那首《The Sound of Silence》
[00:26:08.700 --> 00:26:10.700]  非常好聽
[00:26:10.700 --> 00:26:12.700]  我一向以為他們兩個是死黨
[00:26:12.700 --> 00:26:16.700]  原來他們兩個是彼此的妒忌
[00:26:16.700 --> 00:26:18.700]  大家都很驕傲
[00:26:18.700 --> 00:26:21.700]  以至他們又分裂
[00:26:21.700 --> 00:26:22.700]  分裂又復合
[00:26:22.700 --> 00:26:23.700]  復合又分裂
[00:26:23.700 --> 00:26:24.700]  分裂又復合
[00:26:24.700 --> 00:26:26.700]  現在七十多歲了
[00:26:26.700 --> 00:26:30.700]  還來到一起唱歌
[00:26:30.700 --> 00:26:34.700]  真的驕傲會帶給人分裂
[00:26:34.700 --> 00:26:37.700]  《針研》28章25節
[00:26:37.700 --> 00:26:41.700]  心中貪婪的挑起爭端
[00:26:41.700 --> 00:26:44.700]  倚靠耶和華的必不是風雨
[00:26:44.700 --> 00:26:48.700]  這段經文我們又見到有一個對比
[00:26:48.700 --> 00:26:52.700]  就是倚靠耶和華和心中驕傲的
[00:26:52.700 --> 00:26:56.700]  心中貪婪的其實就是心中驕傲
[00:26:56.700 --> 00:26:58.700]  心中驕傲的會怎樣?
[00:26:58.700 --> 00:27:00.700]  會挑起爭端
[00:27:00.700 --> 00:27:04.700]  會挑起競爭爭端
[00:27:04.700 --> 00:27:07.700]  我們也說了
[00:27:07.700 --> 00:27:09.700]  為什麼會挑起爭端?
[00:27:09.700 --> 00:27:12.700]  因為我們剛才說一個驕傲的人
[00:27:12.700 --> 00:27:14.700]  是一個藐視神的人
[00:27:14.700 --> 00:27:16.700]  當他與神的關係不好的時候
[00:27:16.700 --> 00:27:19.700]  他自然與人的關係都會出現問題
[00:27:19.700 --> 00:27:21.700]  所以一個驕傲的人
[00:27:21.700 --> 00:27:24.700]  會與人挑起紛爭、爭端
[00:27:24.700 --> 00:27:27.700]  很多時候我們都說
[00:27:27.700 --> 00:27:30.700]  一開始的時候的確有些問題
[00:27:30.700 --> 00:27:32.700]  令到大家有個咬掉
[00:27:32.700 --> 00:27:34.700]  但是慢慢慢慢
[00:27:34.700 --> 00:27:37.700]  就是誰贏誰輸
[00:27:37.700 --> 00:27:39.700]  誰對誰錯
[00:27:39.700 --> 00:27:43.700]  慢慢變成了驕傲、自尊、臉紙
[00:27:43.700 --> 00:27:46.700]  這一點我在說夫妻智慧的時候
[00:27:46.700 --> 00:27:48.700]  我也說過
[00:27:48.700 --> 00:27:52.700]  所以慢慢形成了很多分裂
[00:27:52.700 --> 00:27:55.700]  形成了人與人之間的分裂
[00:27:55.700 --> 00:27:57.700]  形成了家庭的分裂
[00:27:57.700 --> 00:28:00.700]  形成了教會的分裂
[00:28:00.700 --> 00:28:03.700]  甚至是國家與國家當中
[00:28:03.700 --> 00:28:05.700]  大家的戰爭
[00:28:05.700 --> 00:28:09.700]  都是因為人的驕傲而形成
[00:28:09.700 --> 00:28:12.700]  其實做一個基督徒
[00:28:12.700 --> 00:28:14.700]  我們真的不怕
[00:28:14.700 --> 00:28:17.700]  低低地灌一泡又如何呢?
[00:28:17.700 --> 00:28:19.700]  我們都是基督徒
[00:28:19.700 --> 00:28:21.700]  問題就是我們是一個驕傲的人
[00:28:21.700 --> 00:28:24.700]  我們都很需要將我們的驕傲
[00:28:24.700 --> 00:28:25.700]  將我們的自尊
[00:28:25.700 --> 00:28:28.700]  在我們的寶座上拉下來
[00:28:28.700 --> 00:28:32.700]  讓耶穌基督坐在這個寶座上來掌權
[00:28:32.700 --> 00:28:35.700]  這樣才能夠得到真正的和睦
[00:28:35.700 --> 00:28:37.700]  我們要得到真正的和睦
[00:28:37.700 --> 00:28:41.700]  我們需要做一個謙卑的人
[00:28:41.700 --> 00:28:43.700]  說了第一點
[00:28:43.700 --> 00:28:45.700]  驕傲令人分裂
[00:28:45.700 --> 00:28:50.700]  第二點是驕傲導致羞恥
[00:28:50.700 --> 00:28:53.700]  一個人驕傲的原因就是
[00:28:53.700 --> 00:28:55.700]  希望得到別人的贊賞
[00:28:55.700 --> 00:28:57.700]  得到榮耀
[00:28:57.700 --> 00:28:59.700]  但是針研告訴我們剛剛相反
[00:28:59.700 --> 00:29:01.700]  在針研的十一章二節
[00:29:01.700 --> 00:29:03.700]  驕傲來羞恥也來
[00:29:03.700 --> 00:29:06.700]  是非常非常地諷刺性
[00:29:06.700 --> 00:29:08.700]  一個人的驕傲希望得到榮耀
[00:29:08.700 --> 00:29:10.700]  希望得到贊賞
[00:29:10.700 --> 00:29:12.700]  但是最後得到羞恥
[00:29:12.700 --> 00:29:17.700]  這也是為什麼針研的十八章第十二節
[00:29:17.700 --> 00:29:20.700]  「敗壞之先人心驕傲
[00:29:20.700 --> 00:29:23.700]  尊榮以前必有謙卑」
[00:29:23.700 --> 00:29:26.700]  一個人如果他要得到尊榮
[00:29:26.700 --> 00:29:28.700]  他首先要謙卑
[00:29:28.700 --> 00:29:30.700]  如果一個人是驕傲的話
[00:29:30.700 --> 00:29:33.700]  他就會遲早得到敗壞
[00:29:33.700 --> 00:29:37.700]  所以針研的二十九章二十三節
[00:29:37.700 --> 00:29:39.700]  也都是說很相同的東西
[00:29:39.700 --> 00:29:42.700]  「為人的高傲必使他卑下
[00:29:42.700 --> 00:29:47.700]  如心裡謙遜的必得尊榮」
[00:29:47.700 --> 00:29:50.700]  這個和人的想法是很不同的
[00:29:50.700 --> 00:29:52.700]  人想我要得到尊榮
[00:29:52.700 --> 00:29:54.700]  我一定要自高自大
[00:29:54.700 --> 00:29:57.700]  人家才會佩服我
[00:29:57.700 --> 00:30:02.700]  他們也會覺得謙卑會被人看低
[00:30:02.700 --> 00:30:08.700]  但是這個和聖經的說法完全相反
[00:30:08.700 --> 00:30:10.700]  聖經說一個驕傲的人
[00:30:10.700 --> 00:30:13.700]  最後會招致羞愧
[00:30:13.700 --> 00:30:17.700]  令他想不謙卑也不行
[00:30:17.700 --> 00:30:19.700]  但是一個謙遜的人
[00:30:19.700 --> 00:30:22.700]  最後就會得到榮耀
[00:30:22.700 --> 00:30:25.700]  這也是耶穌基督的教導
[00:30:25.700 --> 00:30:27.700]  祂說你要做到最大
[00:30:27.700 --> 00:30:29.700]  你首先要做到最小
[00:30:29.700 --> 00:30:31.700]  你要在前面
[00:30:31.700 --> 00:30:33.700]  你首先要在後面
[00:30:33.700 --> 00:30:40.700]  這也是撒旦給我們見到的最好的證明
[00:30:40.700 --> 00:30:42.700]  就是因為撒旦的驕傲
[00:30:42.700 --> 00:30:44.700]  他想做神
[00:30:44.700 --> 00:30:45.700]  因而墮落
[00:30:45.700 --> 00:30:48.700]  以致他招致羞愧
[00:30:48.700 --> 00:30:50.700]  由天使變成了魔鬼
[00:30:50.700 --> 00:30:53.700]  阿當和夏娃都是一樣
[00:30:53.700 --> 00:30:54.700]  他們都是驕傲
[00:30:54.700 --> 00:30:56.700]  他們希望像神一樣
[00:30:56.700 --> 00:31:01.700]  但是結果他們被逐出了伊甸園
[00:31:01.700 --> 00:31:03.700]  也是帶來羞愧
[00:31:03.700 --> 00:31:06.700]  所以神是真恨驕傲
[00:31:06.700 --> 00:31:08.700]  相反地耶穌基督
[00:31:08.700 --> 00:31:10.700]  也給我們一個很好的例子
[00:31:10.700 --> 00:31:12.700]  祂本有神的形象
[00:31:12.700 --> 00:31:13.700]  與神同等
[00:31:13.700 --> 00:31:15.700]  祂是反倒虛己
[00:31:15.700 --> 00:31:18.700]  祂是取了奴僕的形象
[00:31:18.700 --> 00:31:19.700]  人的樣式
[00:31:19.700 --> 00:31:21.700]  祂是自己卑微
[00:31:21.700 --> 00:31:23.700]  全心來馴服
[00:31:23.700 --> 00:31:27.700]  所以神將祂升為至高
[00:31:27.700 --> 00:31:32.700]  還給祂超乎萬知的名
[00:31:32.700 --> 00:31:35.700]  叫一切天上地上地底下的
[00:31:35.700 --> 00:31:39.700]  無不因為耶穌基督的名而屈膝
[00:31:39.700 --> 00:31:43.700]  我們見到驕傲的確是帶來羞愧
[00:31:43.700 --> 00:31:45.700]  像是阿當和夏娃
[00:31:45.700 --> 00:31:47.700]  好像是撒旦一樣
[00:31:47.700 --> 00:31:51.700]  但是謙卑會帶來被神提高
[00:31:51.700 --> 00:31:54.700]  這就像耶穌基督一樣
[00:31:54.700 --> 00:31:58.700]  除了是驕傲帶來分裂
[00:31:58.700 --> 00:32:00.700]  帶來羞恥
[00:32:00.700 --> 00:32:03.700]  還會帶來最終的滅亡
[00:32:03.700 --> 00:32:06.700]  在《針言》15:25
[00:32:06.700 --> 00:32:09.700]  「耶和華必拆毀驕傲人的家」
[00:32:09.700 --> 00:32:12.700]  這個「家」也是翻譯為「屋」
[00:32:12.700 --> 00:32:15.700]  一個驕傲的人就是靠著自己的能力
[00:32:15.700 --> 00:32:16.700]  自己的智慧
[00:32:16.700 --> 00:32:18.700]  去想得到一切
[00:32:18.700 --> 00:32:23.700]  但是神說到最後一切都會被毀滅
[00:32:23.700 --> 00:32:24.700]  我們都知道
[00:32:24.700 --> 00:32:25.700]  我們生不帶來
[00:32:25.700 --> 00:32:26.700]  死不帶去
[00:32:26.700 --> 00:32:29.700]  一切都會被毀滅
[00:32:29.700 --> 00:32:31.700]  《彼得前書》的五章五節
[00:32:31.700 --> 00:32:34.700]  也說神阻擋驕傲的人
[00:32:34.700 --> 00:32:37.700]  是次因及獻毀的因
[00:32:37.700 --> 00:32:40.700]  這節的經文我們剛才已經看過
[00:32:40.700 --> 00:32:44.700]  但我們不妨想一想次因這個字
[00:32:44.700 --> 00:32:47.700]  次因也是次舊因
[00:32:47.700 --> 00:32:49.700]  一個人如果要得救
[00:32:49.700 --> 00:32:50.700]  要被救贖
[00:32:50.700 --> 00:32:52.700]  他是要做一個謙卑的人
[00:32:52.700 --> 00:32:54.700]  他要願意去到神的面前
[00:32:54.700 --> 00:32:56.700]  來認罪悔改
[00:32:56.700 --> 00:32:57.700]  接受耶穌基督
[00:32:57.700 --> 00:32:59.700]  他才能夠得救
[00:32:59.700 --> 00:33:01.700]  但如果是一個驕傲的人
[00:33:01.700 --> 00:33:02.700]  他就不會這麼做
[00:33:02.700 --> 00:33:06.700]  相信我們每個人都曾經試過
[00:33:06.700 --> 00:33:07.700]  跟人傳福音
[00:33:07.700 --> 00:33:08.700]  被人說
[00:33:08.700 --> 00:33:10.700]  你說我是罪人
[00:33:10.700 --> 00:33:11.700]  我哪裡是罪人啊?
[00:33:11.700 --> 00:33:13.700]  我一點罪都沒有
[00:33:13.700 --> 00:33:15.700]  我不需要你的救主
[00:33:15.700 --> 00:33:18.700]  所以要真真正正是謙卑的人
[00:33:18.700 --> 00:33:21.700]  才能夠得救
[00:33:21.700 --> 00:33:24.700]  否則最後會遭致滅亡
[00:33:24.700 --> 00:33:28.700]  在歷代之下的七章十四節
[00:33:28.700 --> 00:33:30.700]  或稱為我名下的子民
[00:33:30.700 --> 00:33:32.700]  若是自卑討告
[00:33:32.700 --> 00:33:34.700]  尋求我的面
[00:33:34.700 --> 00:33:36.700]  轉離他們的惡行
[00:33:36.700 --> 00:33:38.700]  我必從天上隨聽
[00:33:38.700 --> 00:33:40.700]  赦免他們的罪
[00:33:40.700 --> 00:33:42.700]  醫治他們的地
[00:33:42.700 --> 00:33:44.700]  我們所相信的神
[00:33:44.700 --> 00:33:46.700]  是那位憐憫的神
[00:33:46.700 --> 00:33:48.700]  如果我們去到祂的面前
[00:33:48.700 --> 00:33:50.700]  來自卑
[00:33:50.700 --> 00:33:54.700]  來應對悔改的話
[00:33:54.700 --> 00:33:56.700]  祂會接受我們
[00:33:56.700 --> 00:33:58.700]  在開始的時候
[00:33:58.700 --> 00:34:00.700]  都跟大家講過
[00:34:00.700 --> 00:34:03.700]  法利塞人和瑞利的故事
[00:34:03.700 --> 00:34:05.700]  就是一個主要學老師
[00:34:05.700 --> 00:34:07.700]  在教他的學生
[00:34:07.700 --> 00:34:09.700]  我們講到
[00:34:09.700 --> 00:34:11.700]  法利塞人和瑞利
[00:34:11.700 --> 00:34:13.700]  都去到聖殿裡面來討告
[00:34:13.700 --> 00:34:16.700]  我們知道其中一個是瑞利
[00:34:16.700 --> 00:34:19.700]  瑞利是稅務局工作的人
[00:34:19.700 --> 00:34:23.700]  也就像現在的IRS一樣
[00:34:23.700 --> 00:34:25.700]  這個瑞利我們都知道
[00:34:25.700 --> 00:34:29.700]  它是被猶太人所藐視
[00:34:29.700 --> 00:34:30.700]  所憎恨
[00:34:30.700 --> 00:34:33.700]  原因是因為他們是幫助羅馬政府
[00:34:33.700 --> 00:34:36.700]  向猶太人收稅
[00:34:36.700 --> 00:34:38.700]  所以很多猶太人都覺得
[00:34:38.700 --> 00:34:41.700]  這些瑞利是叛徒
[00:34:41.700 --> 00:34:43.700]  還不止這樣
[00:34:43.700 --> 00:34:44.700]  很多這些瑞利
[00:34:44.700 --> 00:34:46.700]  他們手腳不乾淨
[00:34:46.700 --> 00:34:48.700]  不是很誠實的人
[00:34:48.700 --> 00:34:51.700]  我們記得在《路加福音》第十九章
[00:34:51.700 --> 00:34:53.700]  有一個叫撒該的瑞利
[00:34:53.700 --> 00:34:56.700]  他想看看耶穌基督是怎樣
[00:34:56.700 --> 00:34:59.700]  所以他爬上了一棵桑樹的上高
[00:34:59.700 --> 00:35:01.700]  耶穌基督見到他就說
[00:35:01.700 --> 00:35:02.700]  撒該啊撒該啊
[00:35:02.700 --> 00:35:05.700]  我今天要去你的家裡住
[00:35:05.700 --> 00:35:07.700]  撒該很感動
[00:35:07.700 --> 00:35:10.700]  他有悔改的心
[00:35:10.700 --> 00:35:12.700]  以至他立刻說
[00:35:12.700 --> 00:35:16.700]  我會將我一半的財產分給窮人
[00:35:16.700 --> 00:35:19.700]  他說如果有被我勒索的人
[00:35:19.700 --> 00:35:22.700]  我會四倍奉還給他們
[00:35:22.700 --> 00:35:24.700]  這裡我們看到撒該
[00:35:24.700 --> 00:35:26.700]  是一個瑞利
[00:35:26.700 --> 00:35:28.700]  是一個不太誠實的人
[00:35:28.700 --> 00:35:30.700]  他是勒索人的人
[00:35:30.700 --> 00:35:34.700]  所以我們見到瑞利被猶太人所憎恨
[00:35:34.700 --> 00:35:37.700]  但是這個法利塞人又是怎樣呢?
[00:35:37.700 --> 00:35:39.700]  他是宗教的領袖
[00:35:39.700 --> 00:35:41.700]  他是德高望重
[00:35:41.700 --> 00:35:44.700]  他出了名是守法
[00:35:44.700 --> 00:35:48.700]  一個法利塞人很注重他們的禮儀
[00:35:48.700 --> 00:35:51.700]  他不會在安息日那裡
[00:35:51.700 --> 00:35:53.700]  甚至套痰他都不會套得完
[00:35:53.700 --> 00:35:55.700]  套得完的話
[00:35:55.700 --> 00:35:58.700]  他怕著會作了功
[00:35:58.700 --> 00:36:00.700]  也不會套在泥土那裡
[00:36:00.700 --> 00:36:02.700]  因為一下不小心
[00:36:02.700 --> 00:36:04.700]  如果下面有一粒種子
[00:36:04.700 --> 00:36:07.700]  突然因為你給水分他發芽
[00:36:07.700 --> 00:36:09.700]  變成了癲種
[00:36:09.700 --> 00:36:11.700]  所以他會套在石頭上
[00:36:11.700 --> 00:36:13.700]  在安息日他都不會去拍蚊子
[00:36:13.700 --> 00:36:15.700]  有蚊子咬他
[00:36:15.700 --> 00:36:17.700]  由得蚊子咬他
[00:36:17.700 --> 00:36:19.700]  因為如果他拍到蚊子
[00:36:19.700 --> 00:36:21.700]  蚊子打死了
[00:36:21.700 --> 00:36:23.700]  那不就變成在安息日打獵
[00:36:23.700 --> 00:36:27.700]  這個法利塞人
[00:36:27.700 --> 00:36:30.700]  他甚至不會在安息日照鏡
[00:36:30.700 --> 00:36:33.700]  一下子看到自己有一條白頭髮
[00:36:33.700 --> 00:36:35.700]  不忿就去蚊子了
[00:36:35.700 --> 00:36:39.700]  或者女士看到自己需要補粉就去補粉
[00:36:39.700 --> 00:36:42.700]  這些都變成了工作
[00:36:42.700 --> 00:36:44.700]  他們也不會戴首飾
[00:36:44.700 --> 00:36:46.700]  甚至不會戴假牙
[00:36:46.700 --> 00:36:52.700]  免得被人說他們在安息日搬運貨物
