
[00:00:00.000 --> 00:00:04.000]  聽著 各位早安
[00:17:43.000 --> 00:17:46.000]  因為有其他方法處理的責任的
[00:17:46.000 --> 00:17:47.000]  真的
[00:17:47.000 --> 00:17:48.000]  你買保險做什麼
[00:17:48.000 --> 00:17:50.000]  買責任保險做什麼
[00:17:50.000 --> 00:17:55.000]  當然你開車磅一聲撞了車
[00:17:55.000 --> 00:17:58.000]  人家的車門面損毀了
[00:17:58.000 --> 00:18:00.000]  你要賠
[00:18:00.000 --> 00:18:03.000]  那個責任就是你的
[00:18:03.000 --> 00:18:05.000]  但是保險公司跟你賠
[00:18:05.000 --> 00:18:06.000]  起碼賠一部分
[00:18:06.000 --> 00:18:08.000]  如果撞傷人的話
[00:18:08.000 --> 00:18:10.000]  都是要賠的
[00:18:10.000 --> 00:18:11.000]  但不單止賠
[00:18:11.000 --> 00:18:13.000]  還有所謂的刑責
[00:18:13.000 --> 00:18:14.000]  如果你喝醉酒
[00:18:14.000 --> 00:18:15.000]  這樣做
[00:18:15.000 --> 00:18:17.000]  其實做什麼都有刑責的
[00:18:17.000 --> 00:18:20.000]  但是責任我們越來越
[00:18:20.000 --> 00:18:24.000]  責任所帶來的風險
[00:18:24.000 --> 00:18:25.000]  越來越攤分
[00:18:25.000 --> 00:18:26.000]  我們喜歡攤分的
[00:18:26.000 --> 00:18:29.000]  你知道保險不是一種攤分的行為
[00:18:29.000 --> 00:18:32.000]  所以高風險的人就很麻煩的
[00:18:32.000 --> 00:18:34.000]  如果你說醫療的話
[00:18:34.000 --> 00:18:36.000]  高風險的甚至
[00:18:36.000 --> 00:18:39.000]  之前要做身體檢查
[00:18:39.000 --> 00:18:40.000]  高風險不保你
[00:18:40.000 --> 00:18:42.000]  你每次都明知道將來
[00:18:42.000 --> 00:18:44.000]  有機會這樣這樣的時候
[00:18:44.000 --> 00:18:46.000]  根本就不保你
[00:18:46.000 --> 00:18:48.000]  你醉酒駕駛試過一兩次
[00:18:48.000 --> 00:18:50.000]  又被政府釘牌
[00:18:50.000 --> 00:18:52.000]  看看你買不買到責任保
[00:18:52.000 --> 00:18:54.000]  看看不保你
[00:18:54.000 --> 00:18:56.000]  高高都不保
[00:18:56.000 --> 00:18:58.000]  因為給你太多
[00:18:58.000 --> 00:18:59.000]  攤極都攤不到
[00:18:59.000 --> 00:19:02.000]  保險公司還要做生意
[00:19:02.000 --> 00:19:03.000]  要賺錢的
[00:19:03.000 --> 00:19:05.000]  所以一方面責任就是攤分的
[00:19:05.000 --> 00:19:10.000]  攤分責任起輔助弱小
[00:19:10.000 --> 00:19:13.000]  即是責任不是指著犯罪來說
[00:19:13.000 --> 00:19:15.000]  是指著單純風險
[00:19:15.000 --> 00:19:17.000]  犯罪都是一種風險
[00:19:17.000 --> 00:19:19.000]  風險本身很中性
[00:19:19.000 --> 00:19:21.000]  但現在將犯罪的後果
[00:19:21.000 --> 00:19:23.000]  或者做錯的後果都變成風險
[00:19:23.000 --> 00:19:29.000]  將它商品化
[00:19:29.000 --> 00:19:33.000]  我們現在世界攤分了的時候
[00:19:33.000 --> 00:19:36.000]  我們對認罪的意識就低了
[00:19:36.000 --> 00:19:38.000]  事實上如果你撞車
[00:19:38.000 --> 00:19:40.000]  其實這個是開車的人的常識
[00:19:40.000 --> 00:19:42.000]  撞車出現交通意外
[00:19:42.000 --> 00:19:44.000]  你下車一看
[00:19:44.000 --> 00:19:46.000]  不好意思我看不到燈
[00:19:46.000 --> 00:19:48.000]  你會不會這樣說
[00:19:48.000 --> 00:19:50.000]  當然不會這樣說
[00:19:50.000 --> 00:19:52.000]  事實上保險公司叫你不要這樣說
[00:19:52.000 --> 00:19:54.000]  連警察都叫你不要這樣說
[00:19:54.000 --> 00:19:56.000]  千萬不要認錯
[00:19:56.000 --> 00:19:58.000]  因為你一認了之後
[00:19:58.000 --> 00:20:00.000]  現在是非不是要你講
[00:20:00.000 --> 00:20:02.000]  但你講的每一句話都像呈堂證供
[00:20:02.000 --> 00:20:04.000]  這個是警察抓人的時候
[00:20:04.000 --> 00:20:06.000]  抓疑犯的時候一定會講這個
[00:20:06.000 --> 00:20:08.000]  交通意外不會這樣
[00:20:08.000 --> 00:20:10.000]  但你一講了
[00:20:10.000 --> 00:20:12.000]  就好像可以捉住你這句說話
[00:20:12.000 --> 00:20:14.000]  對方隨時
[00:20:14.000 --> 00:20:16.000]  跟保險公司說
[00:20:16.000 --> 00:20:18.000]  他自己認錯了
[00:20:18.000 --> 00:20:20.000]  其實兩方保險公司都會再針過
[00:20:20.000 --> 00:20:22.000]  現在連警察都說
[00:20:22.000 --> 00:20:24.000]  你不需要每次都明知
[00:20:24.000 --> 00:20:26.000]  就算你明知都好
[00:20:26.000 --> 00:20:28.000]  你都不要認錯
[00:20:28.000 --> 00:20:30.000]  總之有第三者來判決
[00:20:30.000 --> 00:20:32.000]  如果真的需要判決
[00:20:32.000 --> 00:20:34.000]  就不要
[00:20:34.000 --> 00:20:36.000]  有時不需要認
[00:20:36.000 --> 00:20:38.000]  撞車撞到
[00:20:38.000 --> 00:20:40.000]  完全沒有人命的傷亡
[00:20:40.000 --> 00:20:42.000]  保險公司自己談妥就行
[00:20:42.000 --> 00:20:44.000]  根本你們兩個車主
[00:20:44.000 --> 00:20:46.000]  互相交換資訊
[00:20:46.000 --> 00:20:48.000]  是什麼都不用做的
[00:20:48.000 --> 00:20:50.000]  是什麼都不用做的
[00:20:50.000 --> 00:20:52.000]  你沒有看燈
[00:20:52.000 --> 00:20:54.000]  可能還加上
[00:20:54.000 --> 00:20:56.000]  刑責警察說你沒有看燈
[00:20:56.000 --> 00:20:58.000]  沒有人命損失
[00:20:58.000 --> 00:21:00.000]  但衝紅燈都是加多一條罰款
[00:21:00.000 --> 00:21:02.000]  但如果沒有刑責
[00:21:02.000 --> 00:21:04.000]  你真的什麼都
[00:21:04.000 --> 00:21:06.000]  不用做
[00:21:06.000 --> 00:21:08.000]  責任是攤薄了
[00:21:08.000 --> 00:21:10.000]  攤開
[00:21:10.000 --> 00:21:12.000]  當然會
[00:21:12.000 --> 00:21:14.000]  某程度上
[00:21:14.000 --> 00:21:16.000]  令到一些高風險的人
[00:21:16.000 --> 00:21:18.000]  吃虧
[00:21:18.000 --> 00:21:20.000]  另外一方面
[00:21:20.000 --> 00:21:22.000]  由於
[00:21:22.000 --> 00:21:24.000]  講責任的緣故
[00:21:24.000 --> 00:21:26.000]  攤開
[00:21:26.000 --> 00:21:28.000]  有其他方法處理
[00:21:28.000 --> 00:21:30.000]  你就
[00:21:30.000 --> 00:21:32.000]  直接不認錯
[00:21:32.000 --> 00:21:34.000]  不單止交通意外
[00:21:34.000 --> 00:21:36.000]  政治場合都是這樣
[00:21:36.000 --> 00:21:38.000]  最緊要撐得住
[00:21:38.000 --> 00:21:40.000]  事情會過去
[00:21:40.000 --> 00:21:42.000]  風會吹完
[00:21:42.000 --> 00:21:44.000]  最緊要死不認錯
[00:21:44.000 --> 00:21:46.000]  做錯都不用認
[00:21:46.000 --> 00:21:48.000]  第三者說
[00:21:48.000 --> 00:21:50.000]  最多是真的錯了
[00:21:50.000 --> 00:21:52.000]  最多被人炒油
[00:21:52.000 --> 00:21:54.000]  都是不認的
[00:21:54.000 --> 00:21:56.000]  這個文化其實是和
[00:21:56.000 --> 00:21:58.000]  聖經裡面的文化或信仰裡面
[00:21:58.000 --> 00:22:00.000]  我們相信上帝
[00:22:00.000 --> 00:22:02.000]  第一件事會做的
[00:22:02.000 --> 00:22:04.000]  就是承認自己是罪人
[00:22:04.000 --> 00:22:06.000]  認罪悔改
[00:22:06.000 --> 00:22:08.000]  悔就一定會
[00:22:08.000 --> 00:22:10.000]  改
[00:22:10.000 --> 00:22:12.000]  看看自己是怎樣
[00:22:12.000 --> 00:22:14.000]  悔就一定會
[00:22:14.000 --> 00:22:16.000]  這是我們做的第一件事
[00:22:16.000 --> 00:22:18.000]  認罪的文化
[00:22:18.000 --> 00:22:20.000]  悔改的文化很深刻
[00:22:20.000 --> 00:22:22.000]  是我們整個信仰文化裡面的一部分
[00:22:22.000 --> 00:22:24.000]  在這個位置
[00:22:24.000 --> 00:22:26.000]  和我們現在
[00:22:26.000 --> 00:22:28.000]  現行的文化
[00:22:28.000 --> 00:22:30.000]  死不認錯的文化
[00:22:30.000 --> 00:22:32.000]  在街上怎樣怎樣
[00:22:32.000 --> 00:22:34.000]  我是真的被人
[00:22:34.000 --> 00:22:36.000]  試過被人的行李箱
[00:22:36.000 --> 00:22:38.000]  滾過我的腳
[00:22:38.000 --> 00:22:40.000]  對方回頭
[00:22:40.000 --> 00:22:42.000]  因為撞了一下會不會弄壞他的行李箱
[00:22:42.000 --> 00:22:44.000]  對方回頭看一看
[00:22:44.000 --> 00:22:46.000]  看一看我的腳和人
[00:22:46.000 --> 00:22:48.000]  然後就走了
[00:22:48.000 --> 00:22:50.000]  是有的
[00:22:50.000 --> 00:22:52.000]  一句不好意思對不起都沒有
[00:22:52.000 --> 00:22:54.000]  是沒有的
[00:22:54.000 --> 00:22:58.000]  第二件事
[00:22:58.000 --> 00:23:00.000]  雖然我們要知道
[00:23:00.000 --> 00:23:02.000]  由於我們活在這樣的文化裡面
[00:23:02.000 --> 00:23:04.000]  卻是由於我們在上帝面前
[00:23:04.000 --> 00:23:06.000]  我們的信仰經驗是這樣
[00:23:06.000 --> 00:23:08.000]  是有衝突的
[00:23:08.000 --> 00:23:10.000]  所以你要處理你的衝突
[00:23:10.000 --> 00:23:12.000]  有些事可能你也是
[00:23:12.000 --> 00:23:14.000]  交通意外可能也是
[00:23:14.000 --> 00:23:16.000]  仍然是不說不好意思的
[00:23:16.000 --> 00:23:18.000]  但是之後你會怎樣做呢
[00:23:18.000 --> 00:23:20.000]  你作為一個信徒
[00:23:20.000 --> 00:23:22.000]  都要考慮的
[00:23:22.000 --> 00:23:24.000]  第二件事
[00:23:24.000 --> 00:23:26.000]  要注意的就是
[00:23:26.000 --> 00:23:28.000]  好像尤其是
[00:23:28.000 --> 00:23:30.000]  第四節
[00:23:30.000 --> 00:23:32.000]  我毒得罪了你
[00:23:32.000 --> 00:23:34.000]  只是得罪了上帝
[00:23:34.000 --> 00:23:36.000]  剛才那個交通意外
[00:23:36.000 --> 00:23:38.000]  如果有人受傷
[00:23:38.000 --> 00:23:40.000]  我衝紅燈也是我不好
[00:23:40.000 --> 00:23:42.000]  衝燈位
[00:23:42.000 --> 00:23:44.000]  或者我是
[00:23:44.000 --> 00:23:46.000]  打手機
[00:23:46.000 --> 00:23:48.000]  不是打手機只是戳手機
[00:23:48.000 --> 00:23:50.000]  是有受害者的
[00:23:50.000 --> 00:23:52.000]  人的罪
[00:23:52.000 --> 00:23:54.000]  未必一定有受害者
[00:23:54.000 --> 00:23:56.000]  大家知道即使你犯
[00:23:56.000 --> 00:23:58.000]  如果拿香港法例來講
[00:23:58.000 --> 00:24:00.000]  法例也未必有受害者
[00:24:00.000 --> 00:24:02.000]  我Jaywalking
[00:24:02.000 --> 00:24:04.000]  晚上在中環碼頭
[00:24:04.000 --> 00:24:06.000]  左望右望
[00:24:06.000 --> 00:24:08.000]  車也不多
[00:24:08.000 --> 00:24:10.000]  所有巴士都停了
[00:24:10.000 --> 00:24:12.000]  11點多
[00:24:12.000 --> 00:24:14.000]  但明明行人路燈仍然是紅色
[00:24:14.000 --> 00:24:34.000]  (無法翻譯)
[00:24:34.000 --> 00:24:36.000]  我都過了
[00:24:36.000 --> 00:24:38.000]  都是犯規的
[00:24:38.000 --> 00:24:40.000]  如果有個綠衣在
[00:24:40.000 --> 00:24:42.000]  先生請拿身份證出來
[00:24:42.000 --> 00:24:44.000]  我會說:先生你有沒有搞錯
[00:24:44.000 --> 00:24:46.000]  真是這樣的情況
[00:24:46.000 --> 00:24:48.000]  天黑黑
[00:24:48.000 --> 00:24:50.000]  但他要罰我
[00:24:50.000 --> 00:24:52.000]  我真的沒話好說
[00:24:52.000 --> 00:24:54.000]  因為你被人斷證
[00:24:54.000 --> 00:24:56.000]  是真的犯規
[00:24:56.000 --> 00:24:58.000]  但起碼是沒有受害者
[00:24:58.000 --> 00:25:00.000]  被人抓了就不能叫自己是受害者
[00:25:00.000 --> 00:25:02.000]  被人罰錢不能叫自己是受害者
[00:25:02.000 --> 00:25:04.000]  沒有受害者
[00:25:04.000 --> 00:25:06.000]  但很多時候是有受害者
[00:25:06.000 --> 00:25:08.000]  偏偏這邊C編是不提及受害者
[00:25:08.000 --> 00:25:10.000]  好像上帝是為
[00:25:10.000 --> 00:25:12.000]  上帝不是我們的受害者
[00:25:12.000 --> 00:25:14.000]  上帝不是我們的受害者
[00:25:14.000 --> 00:25:16.000]  但這裡是甚麼呢
[00:25:16.000 --> 00:25:18.000]  上帝如果不是受害者
[00:25:18.000 --> 00:25:20.000]  上帝和我們犯罪的關係是怎樣的呢
[00:25:20.000 --> 00:25:22.000]  法官啊
[00:25:22.000 --> 00:25:24.000]  他是審判我們
[00:25:24.000 --> 00:25:26.000]  但這裡第四節說我向你犯罪
[00:25:26.000 --> 00:25:28.000]  唯獨得罪了你
[00:25:28.000 --> 00:25:30.000]  上帝不是受害者
[00:25:30.000 --> 00:25:32.000]  但他的案件是有受害者的
[00:25:32.000 --> 00:25:34.000]  佛事班是受害者
[00:25:34.000 --> 00:25:36.000]  那個嬰兒是受害者
[00:25:36.000 --> 00:25:38.000]  可不可以死了
[00:25:38.000 --> 00:25:40.000]  肯定是受害者
[00:25:40.000 --> 00:25:42.000]  被抓了
[00:25:42.000 --> 00:25:44.000]  藉刀殺人
[00:25:44.000 --> 00:25:46.000]  他願意去做
[00:25:46.000 --> 00:25:48.000]  但他也是受害者
[00:25:48.000 --> 00:25:50.000]  被連累的那個
[00:25:50.000 --> 00:25:52.000]  那怎麼辦呢
[00:25:52.000 --> 00:25:54.000]  所以
[00:25:54.000 --> 00:25:56.000]  受害者不用理會
[00:25:56.000 --> 00:25:58.000]  現象一定是這樣
[00:25:58.000 --> 00:26:00.000]  這裡完全沒有處理
[00:26:00.000 --> 00:26:02.000]  佛事班的名字一次都沒有提
[00:26:02.000 --> 00:26:04.000]  他抓了其他人下水
[00:26:04.000 --> 00:26:06.000]  一起作惡都沒有提
[00:26:06.000 --> 00:26:08.000]  沒有提
[00:26:08.000 --> 00:26:10.000]  結論是什麼
[00:26:10.000 --> 00:26:12.000]  其實是我們犯罪唯獨得罪上帝
[00:26:12.000 --> 00:26:14.000]  其他都不用向人負責
[00:26:14.000 --> 00:26:16.000]  這是一個可能的結論
[00:26:16.000 --> 00:26:18.000]  事實上
[00:26:18.000 --> 00:26:20.000]  有時候我們真的不明白道理
[00:26:20.000 --> 00:26:22.000]  也照著這個結論
[00:26:22.000 --> 00:26:24.000]  行走
[00:26:24.000 --> 00:26:26.000]  生活
[00:26:26.000 --> 00:26:28.000]  被世界救病
[00:26:28.000 --> 00:26:30.000]  你沒辦法
[00:26:30.000 --> 00:26:32.000]  期望街上的人明白我們
[00:26:32.000 --> 00:26:34.000]  是怎樣的
[00:26:34.000 --> 00:26:36.000]  但人家看到你們基督徒
[00:26:36.000 --> 00:26:38.000]  Easy going
[00:26:38.000 --> 00:26:40.000]  簡直是小事
[00:26:40.000 --> 00:26:42.000]  殺人放火金腰帶
[00:26:42.000 --> 00:26:44.000]  跟著一句我悔改
[00:26:44.000 --> 00:26:46.000]  上帝你是愛上帝
[00:26:46.000 --> 00:26:48.000]  在上帝面前認罪悔改
[00:26:48.000 --> 00:26:50.000]  這樣就搞定了
[00:26:50.000 --> 00:26:52.000]  香港也出現過這些新聞
[00:26:52.000 --> 00:26:54.000]  葉繼歡
[00:26:54.000 --> 00:26:56.000]  但他的案件
[00:26:56.000 --> 00:26:58.000]  還沒有太多的聲音
[00:26:58.000 --> 00:27:00.000]  之前是20年前
[00:27:00.000 --> 00:27:02.000]  台灣的白曉燕
[00:27:02.000 --> 00:27:04.000]  綁架案
[00:27:04.000 --> 00:27:06.000]  台灣民眾
[00:27:06.000 --> 00:27:08.000]  真的
[00:27:08.000 --> 00:27:10.000]  罵他上去
[00:27:10.000 --> 00:27:12.000]  罵基督徒
[00:27:12.000 --> 00:27:14.000]  撕了票
[00:27:14.000 --> 00:27:16.000]  白曉燕死了
[00:27:16.000 --> 00:27:18.000]  被抓了
[00:27:18.000 --> 00:27:20.000]  被坐牢
[00:27:20.000 --> 00:27:22.000]  被監獄裡的兇手
[00:27:22.000 --> 00:27:24.000]  上帝赦免我
[00:27:24.000 --> 00:27:26.000]  當堂民眾
[00:27:26.000 --> 00:27:28.000]  就不知道發生什麼事
[00:27:28.000 --> 00:27:30.000]  你們信耶穌
[00:27:30.000 --> 00:27:32.000]  真的很便宜
[00:27:32.000 --> 00:27:34.000]  連潘福華也說
[00:27:34.000 --> 00:27:36.000]  很便宜
[00:27:36.000 --> 00:27:38.000]  這樣就搞定了
[00:27:38.000 --> 00:27:40.000]  因為白曉燕案很明顯有受害者
[00:27:40.000 --> 00:27:42.000]  被殺的家人
[00:27:42.000 --> 00:27:44.000]  有受害者
[00:27:44.000 --> 00:27:46.000]  一群人
[00:27:46.000 --> 00:27:48.000]  然後兇手
[00:27:48.000 --> 00:27:50.000]  坐牢
[00:27:50.000 --> 00:27:52.000]  我們說服刑
[00:27:52.000 --> 00:27:54.000]  刑滿還可以出獄
[00:27:54.000 --> 00:27:56.000]  但他信了主
[00:27:56.000 --> 00:27:58.000]  跟著他這樣說
[00:27:58.000 --> 00:28:00.000]  很容易令人誤會
[00:28:00.000 --> 00:28:02.000]  但這篇詩篇
[00:28:02.000 --> 00:28:04.000]  沒有處理受害者的事情
[00:28:04.000 --> 00:28:06.000]  我們結論就不應該說
[00:28:06.000 --> 00:28:08.000]  我們犯罪
[00:28:08.000 --> 00:28:10.000]  跟受害者沒有關係
[00:28:10.000 --> 00:28:12.000]  只向上帝負責
[00:28:12.000 --> 00:28:14.000]  我們絕對不能做這個結論
[00:28:14.000 --> 00:28:16.000]  我們只能做
[00:28:16.000 --> 00:28:18.000]  大衛在這篇詩篇裡
[00:28:18.000 --> 00:28:20.000]  沒有處理受害者
[00:28:20.000 --> 00:28:22.000]  他只是沒有
[00:28:22.000 --> 00:28:24.000]  你不要將沒有的現象
[00:28:24.000 --> 00:28:26.000]  變成不需要
[00:28:26.000 --> 00:28:28.000]  變成無所謂
[00:28:28.000 --> 00:28:30.000]  他沒有這樣做
[00:28:30.000 --> 00:28:32.000]  不代表不需要這樣做
[00:28:32.000 --> 00:28:34.000]  你欠債還錢
[00:28:34.000 --> 00:28:36.000]  你坐牢了
[00:28:36.000 --> 00:28:38.000]  跟著出來不用還錢
[00:28:38.000 --> 00:28:40.000]  你那筆錢也要還
[00:28:40.000 --> 00:28:42.000]  坐牢已經滿足了社會
[00:28:42.000 --> 00:28:44.000]  對我刑罰不用還你錢
[00:28:44.000 --> 00:28:46.000]  你殺了人
[00:28:46.000 --> 00:28:48.000]  就不要還你
[00:28:48.000 --> 00:28:50.000]  我聽不懂
[00:28:50.000 --> 00:28:52.000]  跟著服刑
[00:28:52.000 --> 00:28:54.000]  香港沒有死刑
[00:28:54.000 --> 00:28:56.000]  你出獄
[00:28:56.000 --> 00:28:58.000]  你對你所害的人的家人
[00:28:58.000 --> 00:29:00.000]  沒有欠給
[00:29:00.000 --> 00:29:02.000]  沒有虧欠
[00:29:02.000 --> 00:29:04.000]  你跟我開玩笑
[00:29:04.000 --> 00:29:06.000]  沒有可能的事
[00:29:06.000 --> 00:29:08.000]  只不過這裡
[00:29:08.000 --> 00:29:10.000]  不是處理這個問題
[00:29:10.000 --> 00:29:12.000]  這個意思
[00:29:12.000 --> 00:29:14.000]  記住
[00:29:14.000 --> 00:29:16.000]  他沒有處理這個問題
[00:29:16.000 --> 00:29:18.000]  不代表不需要處理這個問題
[00:29:18.000 --> 00:29:20.000]  他只是說
[00:29:20.000 --> 00:29:22.000]  和上帝之間的事情
[00:29:22.000 --> 00:29:24.000]  他說唯獨得罪了你
[00:29:24.000 --> 00:29:26.000]  得罪不是
[00:29:26.000 --> 00:29:28.000]  傷害
[00:29:28.000 --> 00:29:30.000]  而是冒犯
[00:29:30.000 --> 00:29:32.000]  冒犯的位置
[00:29:32.000 --> 00:29:36.000]  是上帝最終極的冒犯者
[00:29:36.000 --> 00:29:38.000]  因為很簡單的原因
[00:29:38.000 --> 00:29:40.000]  就是連對錯的觀念
[00:29:40.000 --> 00:29:42.000]  都是上帝
[00:29:42.000 --> 00:29:44.000]  給人類的
[00:29:44.000 --> 00:29:46.000]  不是說小時候
[00:29:46.000 --> 00:29:48.000]  父母教的
[00:29:48.000 --> 00:29:50.000]  也是社會化
[00:29:50.000 --> 00:29:52.000]  社會化的現象
[00:29:52.000 --> 00:29:54.000]  學校學的
[00:29:54.000 --> 00:29:56.000]  每個人類歷史的情況
[00:29:56.000 --> 00:29:58.000]  不是上帝早一輩教
[00:29:58.000 --> 00:30:00.000]  就是在學校學
[00:30:00.000 --> 00:30:02.000]  但是
[00:30:02.000 --> 00:30:04.000]  整個
[00:30:04.000 --> 00:30:06.000]  對律法的觀念
[00:30:06.000 --> 00:30:08.000]  良心
[00:30:08.000 --> 00:30:10.000]  之所以有良心
[00:30:10.000 --> 00:30:12.000]  因為動物仍然是沒有對錯
[00:30:12.000 --> 00:30:14.000]  本能行事
[00:30:14.000 --> 00:30:16.000]  上帝創造了我們
[00:30:16.000 --> 00:30:18.000]  動物這樣就沒有對沒有錯
[00:30:18.000 --> 00:30:20.000]  法律的規定
[00:30:20.000 --> 00:30:22.000]  沒有問題
[00:30:22.000 --> 00:30:26.000]  但是上帝創造人偏偏不是禽獸
[00:30:26.000 --> 00:30:28.000]  所以對錯觀念的可能性
[00:30:28.000 --> 00:30:30.000]  都是上帝給我們的
[00:30:30.000 --> 00:30:32.000]  上帝創造我們就是要我們有對錯觀念
[00:30:32.000 --> 00:30:34.000]  和我們有別於禽獸
[00:30:34.000 --> 00:30:38.000]  這個也是上帝
[00:30:38.000 --> 00:30:40.000]  所以最終所有犯所有的罪
[00:30:40.000 --> 00:30:42.000]  最終最終
[00:30:42.000 --> 00:30:44.000]  在這裡
[00:30:44.000 --> 00:30:46.000]  大衛將他寫成
[00:30:46.000 --> 00:30:48.000]  如果是冒犯的
[00:30:48.000 --> 00:30:50.000]  就會是
[00:30:50.000 --> 00:30:52.000]  上帝
[00:30:52.000 --> 00:30:54.000]  所以
[00:30:54.000 --> 00:30:56.000]  大衛
[00:30:56.000 --> 00:30:58.000]  既然冒犯上帝就要和上帝
[00:30:58.000 --> 00:31:00.000]  修和
[00:31:00.000 --> 00:31:02.000]  但是你發覺大衛是沒有辦法
[00:31:02.000 --> 00:31:04.000]  做修和的工作
[00:31:04.000 --> 00:31:06.000]  你冒犯一個人是沒有辦法修和的
[00:31:06.000 --> 00:31:08.000]  你如果
[00:31:08.000 --> 00:31:10.000]  是傷害一個人
[00:31:10.000 --> 00:31:12.000]  有受害者
[00:31:12.000 --> 00:31:14.000]  你賠償
[00:31:14.000 --> 00:31:16.000]  是不對等的
[00:31:16.000 --> 00:31:18.000]  你賠償多少也不能回報
[00:31:18.000 --> 00:31:20.000]  是不對等的
[00:31:20.000 --> 00:31:22.000]  你可以做賠償的工作
[00:31:22.000 --> 00:31:24.000]  如果有傷害人
[00:31:24.000 --> 00:31:26.000]  但是你冒犯一個人
[00:31:26.000 --> 00:31:28.000]  你怎樣賠償
[00:31:28.000 --> 00:31:30.000]  給他一些錢就變成不冒犯他
[00:31:30.000 --> 00:31:32.000]  不會的
[00:31:32.000 --> 00:31:34.000]  因為沒法賠償
[00:31:34.000 --> 00:31:36.000]  所以大衛只能夠在上帝面前求
[00:31:36.000 --> 00:31:38.000]  要恕求赦罪
[00:31:38.000 --> 00:31:40.000]  求的原因是因為冒犯
[00:31:40.000 --> 00:31:42.000]  他不是傷害上帝
[00:31:42.000 --> 00:31:44.000]  這個我們都要
[00:31:44.000 --> 00:31:46.000]  很清楚
[00:31:46.000 --> 00:31:48.000]  每一刻我們是犯罪
[00:31:48.000 --> 00:31:50.000]  是冒犯上帝
[00:31:50.000 --> 00:31:52.000]  是冒犯上帝
[00:31:52.000 --> 00:31:54.000]  以致我們只能夠在上帝面前
[00:31:54.000 --> 00:31:56.000]  求憐憫
[00:31:56.000 --> 00:31:58.000]  求潔淨
[00:31:58.000 --> 00:32:00.000]  求要恕
[00:32:00.000 --> 00:32:02.000]  求上帝
[00:32:02.000 --> 00:32:04.000]  抹去
[00:32:04.000 --> 00:32:06.000]  忘記
[00:32:06.000 --> 00:32:08.000]  不要顧念我的罪業
[00:32:08.000 --> 00:32:10.000]  這裡一路都是
[00:32:10.000 --> 00:32:12.000]  由第一節開始
[00:32:12.000 --> 00:32:14.000]  就是求
[00:32:14.000 --> 00:32:16.000]  求你按你的慈愛憐惜我
[00:32:16.000 --> 00:32:18.000]  按你的慈悲
[00:32:18.000 --> 00:32:20.000]  塗抹我的過犯
[00:32:20.000 --> 00:32:22.000]  第二節求
[00:32:22.000 --> 00:32:24.000]  求你將我的罪業洗除正盡
[00:32:24.000 --> 00:32:26.000]  潔除我的罪
[00:32:26.000 --> 00:32:30.000]  第六節就說到上帝喜歡什麼
[00:32:30.000 --> 00:32:32.000]  去到第七節
[00:32:32.000 --> 00:32:34.000]  都繼續求
[00:32:34.000 --> 00:32:36.000]  求你用牛失草潔淨我
[00:32:36.000 --> 00:32:38.000]  第八節求你
[00:32:38.000 --> 00:32:40.000]  讓我聽到快樂的聲音
[00:32:40.000 --> 00:32:42.000]  快樂的聲音就是
[00:32:42.000 --> 00:32:44.000]  上帝沉重的手壓在你身上
[00:32:44.000 --> 00:32:46.000]  手拿開了
[00:32:46.000 --> 00:32:48.000]  輕鬆了
[00:32:48.000 --> 00:32:50.000]  第九節求你
[00:32:50.000 --> 00:32:52.000]  不要看我的罪
[00:32:52.000 --> 00:32:54.000]  上帝對眼目注視
[00:32:54.000 --> 00:32:56.000]  看著你
[00:32:56.000 --> 00:32:58.000]  讓你記得上帝看見
[00:32:58.000 --> 00:33:00.000]  走不到
[00:33:00.000 --> 00:33:02.000]  很沉重
[00:33:02.000 --> 00:33:04.000]  第十節
[00:33:04.000 --> 00:33:06.000]  大家都知道
[00:33:06.000 --> 00:33:08.000]  上帝才能夠
[00:33:08.000 --> 00:33:10.000]  處理我們內心
[00:33:10.000 --> 00:33:12.000]  整個生命的傾向性
[00:33:12.000 --> 00:33:14.000]  求你為我
[00:33:14.000 --> 00:33:16.000]  做清潔的心
[00:33:16.000 --> 00:33:18.000]  使我重新有正直的靈
[00:33:18.000 --> 00:33:20.000]  正直呢
[00:33:20.000 --> 00:33:22.000]  正直呢
[00:33:22.000 --> 00:33:24.000]  正直的靈
[00:33:24.000 --> 00:33:26.000]  正直的靈
[00:33:26.000 --> 00:33:28.000]  圓文正直的意思
[00:33:28.000 --> 00:33:30.000]  其實是堅定
[00:33:30.000 --> 00:33:32.000]  堅定的靈
[00:33:32.000 --> 00:33:34.000]  你看這裡也是角力
[00:33:34.000 --> 00:33:36.000]  你不要叫你的靈離棄我
[00:33:36.000 --> 00:33:38.000]  上帝和我角力
[00:33:38.000 --> 00:33:40.000]  上帝不要放棄和我角力
[00:33:40.000 --> 00:33:42.000]  但是也為我做一個堅定的靈
[00:33:42.000 --> 00:33:44.000]  讓我自己也在我社會化
[00:33:44.000 --> 00:33:46.000]  我知道本身
[00:33:46.000 --> 00:33:48.000]  不信主人
[00:33:48.000 --> 00:33:50.000]  大部分的事情對錯
[00:33:50.000 --> 00:33:52.000]  和我們看法其實都是一樣
[00:33:52.000 --> 00:33:54.000]  這個人的靈
[00:33:54.000 --> 00:33:56.000]  求你再做一個新的
[00:33:56.000 --> 00:33:58.000]  堅定的靈
