
[00:00:00.000 --> 00:00:09.000]  我回到CCAC之後,我發現自己是很偏心的
[00:34:49.000 --> 00:34:58.000]  爸爸沒時間陪子女出去玩,就買一輛名牌的車給子女,你們自己去吧
[00:34:58.000 --> 00:35:05.000]  其實有一樣東西是錢所買不到的,就是爸爸的關懷,就是爸爸的愛
[00:35:05.000 --> 00:35:09.000]  爸爸的形象,這一切都是買不到的
[00:35:09.000 --> 00:35:17.000]  我自己的爸爸臨死的時候才接受耶穌基督,但是他是一個好爸爸
[00:35:17.000 --> 00:35:22.000]  他每到週末都會帶我們兄弟姊妹四周圍去玩
[00:35:22.000 --> 00:35:26.000]  他每個週末都會說故事給我們聽
[00:35:26.000 --> 00:35:33.000]  當然,因為他不是基督徒,他講的故事不是聖經裡面的故事
[00:35:33.000 --> 00:35:40.000]  是水虎傳、西遊記、三國演義,我們都聽得很好聽
[00:35:40.000 --> 00:35:45.000]  但我爸爸絕對不是一個完美的爸爸,他有很多短處
[00:35:45.000 --> 00:35:49.000]  但是我學會如何做一個爸爸,就是跟著我爸爸
[00:35:49.000 --> 00:35:52.000]  我看到他身上有好的質素,我就去學
[00:35:52.000 --> 00:35:56.000]  我看到他身上有不好的東西,我就不去學
[00:35:56.000 --> 00:36:04.000]  我們看到,就算一個不是基督徒的爸爸,我們都能夠在他的身上學習到很多東西
[00:36:04.000 --> 00:36:08.000]  何況是一個真正熟齡,是一個基督徒的爸爸
[00:36:08.000 --> 00:36:11.000]  我們更加能夠學到
[00:36:11.000 --> 00:36:15.000]  我們的子女是很需要我們自己來教養
[00:36:15.000 --> 00:36:23.000]  有人說,不用我自己教,我請專業的老師,肯定教得比我好
[00:36:23.000 --> 00:36:28.000]  我們的子女不需要專業的老師來教他們
[00:36:28.000 --> 00:36:32.000]  他們是需要業餘的爸爸來教他們
[00:36:32.000 --> 00:36:37.000]  只有業餘的爸爸才能夠用父愛教他們熟齡的質素
[00:36:37.000 --> 00:36:42.000]  以身作則來教養我們的子女
[00:36:42.000 --> 00:36:50.000]  最後一點,就是一個熟齡的爸爸,他所得到的祝福
[00:36:50.000 --> 00:36:53.000]  在詩篇的128篇4至6節說:
[00:36:53.000 --> 00:37:08.000]  (讀著)
[00:37:08.000 --> 00:37:10.000]  這真是莫大的祝福
[00:37:10.000 --> 00:37:16.000]  一個敬威神的人,一個知足的爸爸,他能夠見到他兒女的兒女
[00:37:16.000 --> 00:37:19.000]  你說見到的孫有什麼大不了
[00:37:19.000 --> 00:37:25.000]  我相信一個熟齡的祖父或爸爸
[00:37:25.000 --> 00:37:31.000]  如果能夠和他們的子女一齊來侍奉神,這真是莫大的祝福
[00:37:31.000 --> 00:37:37.000]  有很多爸爸都說,我不行的,我不懂教,我不足夠
[00:37:37.000 --> 00:37:40.000]  但不是要我們自己去做
[00:37:40.000 --> 00:37:43.000]  如果我們信靠神的話,神會幫助我們
[00:37:43.000 --> 00:37:49.000]  我們剛才看了詩篇127篇,不妨看看詩篇127篇的第一節
[00:37:49.000 --> 00:38:01.000]  (讀著)
[00:38:01.000 --> 00:38:05.000]  不是靠我們自己去做,是靠神來幫助我們做
[00:38:05.000 --> 00:38:09.000]  神是透過我們做,但我們需要做的是什麼
[00:38:09.000 --> 00:38:13.000]  要做一個敬畏神的人,我們要做一個知足的人
[00:38:13.000 --> 00:38:19.000]  走在神的旨意裡,神會透過我們來做一個好的爸爸
[00:38:19.000 --> 00:38:24.000]  我不知道你的爸爸是什麼樣的人
[00:38:24.000 --> 00:38:29.000]  可能他是一個醉酒的人,可能他的脾氣很差
[00:38:29.000 --> 00:38:35.000]  可能甚至他是罵人打人,可能他和你是毫無感情
[00:38:35.000 --> 00:38:39.000]  可能你也未見過你自己的爸爸
[00:38:39.000 --> 00:38:44.000]  可能你很希望你爸爸會抱著你,親你一口
[00:38:44.000 --> 00:38:50.000]  告訴你,哎呀,我很愛你,我以你為榮,我以你為驕傲
[00:38:50.000 --> 00:38:56.000]  但可能永遠都不會發生,因為可能你的爸爸已經去世
[00:38:56.000 --> 00:39:00.000]  但我們也不能改變我們的現實
[00:39:00.000 --> 00:39:07.000]  我也不需要心理學家告訴我,為什麼我的爸爸是這樣的人
[00:39:07.000 --> 00:39:14.000]  環境如何壓迫他,他的父母又如何對待他
[00:39:14.000 --> 00:39:20.000]  我也不需要心理學家告訴我,為什麼我會是這樣的人
[00:39:20.000 --> 00:39:23.000]  環境如何壓迫我,我父母又代我如何
[00:39:23.000 --> 00:39:28.000]  聖經一早告訴我,這個世界是墮落的世界
[00:39:28.000 --> 00:39:31.000]  所有人都是墮落的人
[00:39:31.000 --> 00:39:38.000]  所以我們無論是環境或人,都會給我們不良的影響
[00:39:38.000 --> 00:39:43.000]  我們不能改變現實,不能改變已經發生的事
[00:39:43.000 --> 00:39:48.000]  但我們能夠由自己開始改變
[00:39:48.000 --> 00:39:53.000]  如果我們是一個接受了耶穌基督的人,有一個不一樣的生命
[00:39:53.000 --> 00:40:00.000]  我們可以寬恕,就算父母對我們有不好的地方,我們也會寬恕
[00:40:00.000 --> 00:40:05.000]  不能改變以前發生的事,但我們能夠改變將來的事
[00:40:05.000 --> 00:40:11.000]  就是我們能夠改變我們自己和我們的子女和我們的孫子孫女的關係
[00:40:11.000 --> 00:40:17.000]  中國人都不喜歡表達自己的愛,表達自己的感情
[00:40:17.000 --> 00:40:22.000]  但你儘管試試回家抱著你的兒子抱著你的女兒
[00:40:22.000 --> 00:40:29.000]  無論他多大,或者已經大了,有子女,你也抱著他親他一口
[00:40:29.000 --> 00:40:33.000]  你說我愛你,我以你為榮耀,我以你為驕傲
[00:40:33.000 --> 00:40:39.000]  我相信一定會有意想不到的後果
[00:40:39.000 --> 00:40:46.000]  說到意想不到的後果,我用一個故事來結束我今天這篇道
[00:40:46.000 --> 00:40:54.000]  有一個年輕人將會被判入獄,這是一件真事
[00:40:54.000 --> 00:41:01.000]  當這個法官就快要判這個年輕人入獄的時候,他想和他講幾句話
[00:41:01.000 --> 00:41:08.000]  原來這個法官自小就認識這個人,他的爸爸是一個很出名的律師
[00:41:08.000 --> 00:41:14.000]  這個年輕人的爸爸曾經作過一本書叫做《信託法》
[00:41:14.000 --> 00:41:20.000]  這個法官問這個年輕人:你還記不記得你的爸爸?
[00:41:20.000 --> 00:41:23.000]  這個年輕人說:我記得,很清楚
[00:41:23.000 --> 00:41:34.000]  法官又問他:當你現在就快被判入獄,你想起你這位偉大的爸爸,這位偉大的律師
[00:41:34.000 --> 00:41:43.000]  你有什麼感想?這個法官想用他的爸爸來激發起這個年輕人的良心,讓他知罪
[00:41:43.000 --> 00:41:48.000]  但是這個年輕人回答的是這個法官意想不到的
[00:41:48.000 --> 00:41:57.000]  這個年輕人說:我記得我的爸爸,當我小時候很想找爸爸和我去玩
[00:41:57.000 --> 00:42:03.000]  他就跟我說:兒子,你不要搞我,我很忙,你自己去玩吧
[00:42:03.000 --> 00:42:12.000]  他說:當我生活當中發生了問題,我很需要爸爸來解答我的問題,幫助我
[00:42:12.000 --> 00:42:20.000]  我又去找他,他跟我說:兒子,我很忙,我在寫書,我在做一些很重要的事情
[00:42:20.000 --> 00:42:23.000]  你不要來搞我吧
[00:42:23.000 --> 00:42:30.000]  這個年輕人跟法官說:你可能記得我的爸爸是一個偉大的律師
[00:42:30.000 --> 00:42:35.000]  但是我所記得的,我的爸爸是一個不在場的爸爸
[00:42:35.000 --> 00:42:45.000]  這個法官說:我這個朋友,他報書是寫完了,但是他失去了自己的兒子
[00:42:45.000 --> 00:42:52.000]  願神祝福我們,讓我們每個做爸爸的人都能夠學習做一個好的爸爸,一個熟齡的爸爸
[00:42:52.000 --> 00:42:59.000]  要是經威慎,要是做一個知足的人,我們要帶領栽培我們的子女
[00:42:59.000 --> 00:43:03.000]  以至我們能夠做一個蒙福的人
[00:43:03.000 --> 00:43:07.000]  願神祝福她自己的懷孕,讓我們一起低頭討好
[00:43:07.000 --> 00:43:16.000]  主要我們感謝你,感謝你給我們C篇128篇,給我們看到這一篇的上行詩
[00:43:16.000 --> 00:43:23.000]  願意我們透過讀C篇,能夠像上行詩一樣,能夠越來越接近你
[00:43:23.000 --> 00:43:28.000]  願意我們做爸爸的人,都能夠成為一個有熟齡品格的人
[00:43:28.000 --> 00:43:37.000]  能夠是經威慎,能夠是做一個知足的人,能夠培養我們的子女,就好像培養青鑑攬事一樣
[00:43:37.000 --> 00:43:46.000]  願我們能夠有機會,不單是見到我們兒女的兒女,也能夠和他們一齊來待侍奉你
[00:43:46.000 --> 00:43:49.000]  將一切的榮耀還賺得歸給你
[00:43:49.000 --> 00:43:52.000]  我們這樣的禱告奉主耶穌基督的名義求,阿門
[00:43:52.000 --> 00:43:58.000]  請不吝點贊訂閱轉發打賞支持明鏡與點點欄目

