
[00:00:00.000 --> 00:00:04.800]  今天我們講題來到一個新的系列
[00:17:03.440 --> 00:17:04.440]  但只可惜
[00:17:04.440 --> 00:17:05.680]  第四個原因
[00:17:05.680 --> 00:17:09.520]  就是令到約瑟再次陷入險境
[00:17:09.520 --> 00:17:12.560]  就是在《創世紀》39章六節下那裡說
[00:17:12.560 --> 00:17:14.280]  你們說得對
[00:17:14.280 --> 00:17:15.600]  約瑟原來
[00:17:15.600 --> 00:17:18.360]  瘦瓦盡美
[00:17:18.360 --> 00:17:20.760]  哇 聖經說瘦瓦盡美
[00:17:20.760 --> 00:17:23.600]  那麼不知道瘦瓦盡美是怎樣的呢
[00:17:23.600 --> 00:17:26.040]  約瑟原來總之是一個帥哥
[00:17:26.040 --> 00:17:27.040]  我想在這個世界上
[00:17:27.040 --> 00:17:28.760]  很多人都想做帥哥
[00:17:28.760 --> 00:17:30.760]  女進都是其中一個
[00:17:30.760 --> 00:17:33.000]  想做而已
[00:17:33.000 --> 00:17:34.480]  那你就覺得帥哥好啊
[00:17:34.480 --> 00:17:35.160]  有好處啊
[00:17:35.160 --> 00:17:36.960]  是不是大家人記得你啊
[00:17:36.960 --> 00:17:38.280]  好像很多好處
[00:17:38.280 --> 00:17:39.600]  不知道是不是
[00:17:39.600 --> 00:17:42.000]  但是約瑟卻因為帥哥
[00:17:42.000 --> 00:17:44.680]  他得到的絕對不是好處
[00:17:44.680 --> 00:17:47.120]  而是一隻死貓
[00:17:47.120 --> 00:17:48.280]  為什麼是死貓呢
[00:17:48.280 --> 00:17:50.120]  在《創世紀》39章七至二十節那裡
[00:17:50.120 --> 00:17:52.200]  他說這件事之後
[00:17:52.200 --> 00:17:56.080]  約瑟和他的主人的妻子
[00:17:56.080 --> 00:17:58.160]  以沐送情給約瑟
[00:17:58.160 --> 00:18:00.560]  記住是以沐送情給約瑟
[00:18:00.560 --> 00:18:02.800]  不是眉目傳情
[00:18:02.800 --> 00:18:03.960]  他們沒有傳過
[00:18:03.960 --> 00:18:09.040]  只不過是那個太太想電約瑟
[00:18:09.040 --> 00:18:09.800]  就說
[00:18:09.800 --> 00:18:12.200]  這個很不顧廉恥
[00:18:12.200 --> 00:18:12.800]  就說什麼呢
[00:18:12.800 --> 00:18:13.400]  那麼直接啊
[00:18:13.400 --> 00:18:14.600]  以前的人
[00:18:14.600 --> 00:18:16.440]  你跟我一起睡覺吧
[00:18:16.440 --> 00:18:17.240]  哇
[00:18:17.240 --> 00:18:18.640]  你也接了是不是
[00:18:18.640 --> 00:18:20.520]  說完一次就算了
[00:18:20.520 --> 00:18:22.160]  誰知道就整天叫
[00:18:22.160 --> 00:18:23.440]  在第九節
[00:18:23.440 --> 00:18:25.120]  約瑟都回應得很好
[00:18:25.120 --> 00:18:26.400]  他說在這個家裡
[00:18:26.400 --> 00:18:27.800]  沒有比我更大的
[00:18:27.800 --> 00:18:29.400]  因為他主人交給他
[00:18:29.400 --> 00:18:30.680]  全部信任他
[00:18:30.680 --> 00:18:34.160]  並且主人沒有留下一樣東西不給我
[00:18:34.160 --> 00:18:36.080]  只留下你
[00:18:36.080 --> 00:18:37.760]  因為你是他的妻子
[00:18:37.760 --> 00:18:42.760]  我怎能作者大惡得罪神
[00:18:42.760 --> 00:18:44.680]  這個是所有大家
[00:18:44.680 --> 00:18:48.320]  拒絕做所有有人叫你做不好的事
[00:18:48.320 --> 00:18:50.560]  最好最應該的理由
[00:18:50.560 --> 00:18:51.480]  是不是
[00:18:51.480 --> 00:18:55.200]  就是說我們不可以得罪神
[00:18:55.200 --> 00:18:55.800]  聖經就說
[00:18:55.800 --> 00:18:57.160]  繼續後來
[00:18:57.160 --> 00:19:01.080]  那個太太還要天天跟約瑟說
[00:19:01.080 --> 00:19:03.080]  天天叫他一起睡覺
[00:19:03.080 --> 00:19:04.400]  約瑟不肯
[00:19:04.400 --> 00:19:05.160]  有一天
[00:19:05.160 --> 00:19:06.680]  當約瑟要回家
[00:19:06.680 --> 00:19:08.600]  就是去他家做事的時候
[00:19:08.600 --> 00:19:10.840]  誰知道十二節裡面說
[00:19:10.840 --> 00:19:13.520]  那個婦人就拉著他的衣服
[00:19:13.520 --> 00:19:14.120]  然後就說
[00:19:14.120 --> 00:19:14.400]  哎呀
[00:19:14.400 --> 00:19:15.960]  你跟我睡覺吧
[00:19:15.960 --> 00:19:16.800]  約瑟就
[00:19:16.800 --> 00:19:17.120]  哎呀
[00:19:17.120 --> 00:19:17.720]  真是
[00:19:17.720 --> 00:19:18.560]  真是生氣了
[00:19:18.560 --> 00:19:19.960]  脫下衣服
[00:19:19.960 --> 00:19:21.800]  一怒之下走了
[00:19:21.800 --> 00:19:23.120]  那就大件事了
[00:19:23.120 --> 00:19:24.480]  壞人
[00:19:24.480 --> 00:19:25.840]  真是壞人
[00:19:25.840 --> 00:19:27.640]  自然有些壞人的說法
[00:19:27.640 --> 00:19:29.880]  接著他立刻就叫了家裡的那些婦人來
[00:19:29.880 --> 00:19:30.880]  你看你看你看
[00:19:30.880 --> 00:19:32.200]  就是抓住他的衣服
[00:19:32.200 --> 00:19:33.200]  這個
[00:19:33.200 --> 00:19:35.320]  你們找回來的那個黑白來人
[00:19:35.320 --> 00:19:37.280]  竟然對我做這樣的事
[00:19:37.280 --> 00:19:40.760]  然後壞人其中一個方法就是
[00:19:40.760 --> 00:19:41.200]  哭了
[00:19:41.200 --> 00:19:42.040]  接著
[00:19:42.040 --> 00:19:42.840]  接著就很慘
[00:19:42.840 --> 00:19:43.600]  啊
[00:19:43.600 --> 00:19:44.480]  很慘
[00:19:44.480 --> 00:19:46.160]  你們給我做主
[00:19:46.160 --> 00:19:48.080]  接著就繼續培養情緒
[00:19:48.080 --> 00:19:49.040]  聖經就說
[00:19:49.040 --> 00:19:52.320]  接著就繼續等主人回來
[00:19:52.320 --> 00:19:53.160]  就是她老公
[00:19:53.160 --> 00:19:54.680]  又拿衣服出來
[00:19:54.680 --> 00:19:56.240]  又這樣投訴她
[00:19:56.240 --> 00:19:57.360]  然後就哭了
[00:19:57.360 --> 00:19:59.520]  接著下一個鏡頭
[00:19:59.520 --> 00:20:03.440]  約瑟就是這個鏡頭
[00:20:03.440 --> 00:20:05.480]  他就要坐牢了
[00:20:05.480 --> 00:20:07.280]  因為你這麼大件事
[00:20:07.280 --> 00:20:11.800]  調戲主人的太太
[00:20:11.800 --> 00:20:13.240]  但我們看這件事
[00:20:13.240 --> 00:20:15.240]  都看到上帝的祝福
[00:20:15.240 --> 00:20:15.920]  因為
[00:20:15.920 --> 00:20:17.080]  當我們研究的時候
[00:20:17.080 --> 00:20:20.600]  其實當時如果你犯了這些罪
[00:20:20.600 --> 00:20:22.920]  其實不是坐牢這麼簡單
[00:20:22.920 --> 00:20:24.520]  是死罪來的
[00:20:24.520 --> 00:20:26.680]  但我相信一來可能就是
[00:20:26.680 --> 00:20:29.200]  判那個人都不覺得約瑟是這樣
[00:20:29.200 --> 00:20:31.840]  或者說上帝有保守
[00:20:31.840 --> 00:20:33.840]  所以他都是坐牢
[00:20:33.840 --> 00:20:35.160]  「隻」
[00:20:35.160 --> 00:20:36.480]  都是坐牢
[00:20:36.480 --> 00:20:39.760]  結果去到39章21至23節
[00:20:39.760 --> 00:20:42.400]  但耶和華與約瑟同在
[00:20:42.400 --> 00:20:44.080]  向他施恩
[00:20:44.080 --> 00:20:50.600]  使他在施獄的眼前蒙恩
[00:20:50.600 --> 00:20:51.480]  因為耶和華
[00:20:51.480 --> 00:20:52.320]  在第23節
[00:20:52.320 --> 00:20:54.680]  因為耶和華與約瑟同在
[00:20:54.680 --> 00:20:57.080]  耶和華使他所做的
[00:20:57.080 --> 00:20:59.200]  盡都順利
[00:20:59.200 --> 00:21:00.400]  當我去到監獄的時候
[00:21:00.400 --> 00:21:01.800]  聖經就記載
[00:21:01.800 --> 00:21:05.960]  就說約瑟要擔當一個很重要的位置
[00:21:05.960 --> 00:21:08.280]  連監獄長都相信他
[00:21:08.280 --> 00:21:09.520]  叫他做一樣什麼呢
[00:21:09.520 --> 00:21:11.920]  原來當時人們研究埃及的歷史
[00:21:11.920 --> 00:21:14.680]  真的在監獄裡有一種職位
[00:21:14.680 --> 00:21:17.320]  就叫做監獄的文書
[00:21:17.320 --> 00:21:18.880]  就是負責做記錄
[00:21:18.880 --> 00:21:21.720]  是記錄所有囚犯的事
[00:21:21.720 --> 00:21:23.480]  原來那時約瑟
[00:21:23.480 --> 00:21:27.680]  就要擔任保持所有囚犯的記錄
[00:21:27.680 --> 00:21:28.960]  所以看到
[00:21:28.960 --> 00:21:32.160]  第一他自己很盡忠
[00:21:32.160 --> 00:21:34.960]  第二看到上帝對他的保守
[00:21:34.960 --> 00:21:37.400]  其實在約瑟整個坐牢的過程
[00:21:37.400 --> 00:21:38.440]  都有一些小插曲
[00:21:38.440 --> 00:21:41.000]  不過今天沒時間說完
[00:21:41.000 --> 00:21:43.000]  但是當他其中一樣
[00:21:43.000 --> 00:21:45.400]  是幫了法老解夢
[00:21:45.400 --> 00:21:48.240]  然後令到法老提升他
[00:21:48.240 --> 00:21:50.920]  成為全國一人之下
[00:21:50.920 --> 00:21:53.680]  萬人之上的首相
[00:21:53.680 --> 00:21:56.680]  在《創世紀》41章42到44節
[00:21:56.680 --> 00:21:58.320]  特別44節裡面說
[00:21:58.320 --> 00:21:59.720]  法老對約瑟說
[00:21:59.720 --> 00:22:00.760]  我是法老
[00:22:00.760 --> 00:22:02.760]  在埃及全地
[00:22:02.760 --> 00:22:05.400]  如果沒有你的命令
[00:22:05.400 --> 00:22:08.040]  沒有人可以擅自辦事
[00:22:08.040 --> 00:22:11.800]  哇 一個本來賣他的奴隸
[00:22:11.800 --> 00:22:14.840]  躍升到成為首相
[00:22:14.840 --> 00:22:16.520]  成為宰相
[00:22:16.520 --> 00:22:20.160]  簡直是有上帝很美麗的安排
[00:22:20.160 --> 00:22:22.840]  所以最後一個原因
[00:22:22.840 --> 00:22:24.240]  我們都相信
[00:22:24.240 --> 00:22:25.640]  他自己都相信
[00:22:25.640 --> 00:22:28.040]  是上帝的旨意
[00:22:28.040 --> 00:22:33.280]  令到約瑟有這麼悲慘的遭遇
[00:22:33.280 --> 00:22:34.440]  去到那時
[00:22:34.440 --> 00:22:35.240]  迦南地
[00:22:35.240 --> 00:22:37.440]  即是說約瑟的舊居
[00:22:37.440 --> 00:22:38.480]  迦南地
[00:22:38.480 --> 00:22:39.800]  有饑荒
[00:22:39.800 --> 00:22:40.600]  阿葛
[00:22:40.600 --> 00:22:41.360]  即是他爸爸
[00:22:41.360 --> 00:22:42.600]  就見埃及
[00:22:42.600 --> 00:22:43.720]  埃及有糧
[00:22:43.720 --> 00:22:45.680]  因為約瑟管理得很好
[00:22:45.680 --> 00:22:48.360]  結果埃及還是很豐盛
[00:22:48.360 --> 00:22:49.800]  結果阿葛就和兒子說
[00:22:49.800 --> 00:22:50.880]  和那幾個兒子說
[00:22:50.880 --> 00:22:51.760]  不如這樣
[00:22:51.760 --> 00:22:54.640]  你去埃及去擲糧
[00:22:54.640 --> 00:22:57.320]  然後《創世紀》42章6節說
[00:22:57.320 --> 00:22:59.480]  當時治理埃及地
[00:22:59.480 --> 00:23:01.400]  就是約瑟
[00:23:01.400 --> 00:23:04.080]  跳糧給那地的眾民
[00:23:04.080 --> 00:23:04.840]  就是他
[00:23:04.840 --> 00:23:07.320]  跳糧即是賣糧給他
[00:23:07.320 --> 00:23:09.560]  約瑟的哥哥就來了
[00:23:09.560 --> 00:23:10.520]  來到了
[00:23:10.520 --> 00:23:14.720]  然後就向約瑟下拜
[00:23:14.720 --> 00:23:16.320]  大家記不記得
[00:23:16.320 --> 00:23:21.000]  和菌的夢開始應驗
[00:23:21.000 --> 00:23:22.080]  這個時候
[00:23:22.080 --> 00:23:23.880]  約瑟用了很多方法
[00:23:23.880 --> 00:23:25.200]  去試探哥哥
[00:23:25.200 --> 00:23:26.760]  因為他認不出他
[00:23:26.760 --> 00:23:28.320]  可能經常都不夠膽
[00:23:28.320 --> 00:23:30.920]  直接看他們都低著頭
[00:23:30.920 --> 00:23:32.320]  結果約瑟都用了一些方法
[00:23:32.320 --> 00:23:33.080]  試探哥哥
[00:23:33.080 --> 00:23:34.640]  然後還叫哥哥
[00:23:34.640 --> 00:23:38.400]  相繼帶他的親弟弟
[00:23:38.400 --> 00:23:41.120]  然後帶爸爸來見他
[00:23:41.120 --> 00:23:41.960]  中間其中
[00:23:41.960 --> 00:23:43.600]  爸爸未來之前有一幕
[00:23:43.600 --> 00:23:44.840]  都很感人
[00:23:44.840 --> 00:23:47.160]  約瑟問哥哥家裡怎樣
[00:23:47.160 --> 00:23:48.560]  因為約瑟都很想知道
[00:23:48.560 --> 00:23:51.600]  這22年來家裡過得怎樣
[00:23:51.600 --> 00:23:52.960]  結果其中猶大
[00:23:52.960 --> 00:23:54.680]  在經文裏面就說了
[00:23:54.680 --> 00:23:56.800]  他們家裏的事
[00:23:56.800 --> 00:24:01.960]  然後就有幾次提及到父親
[00:24:01.960 --> 00:24:04.520]  有幾次提及到爸爸
[00:24:04.520 --> 00:24:05.880]  你想想一個離鄉別井
[00:24:05.880 --> 00:24:07.200]  這麼多年的人
[00:24:07.200 --> 00:24:10.800]  聽到哥哥提及他所愛的爸爸
[00:24:10.800 --> 00:24:13.840]  他自己突然大哭了出來
[00:24:13.840 --> 00:24:17.240]  在皇位上大哭出來
[00:24:17.240 --> 00:24:19.720]  大家想想那時候的鏡頭都頗有趣
[00:24:19.720 --> 00:24:21.280]  下面那幾個哥哥
[00:24:21.280 --> 00:24:22.680]  應該都不知道發生了甚麼事
[00:24:22.680 --> 00:24:23.840]  我說我家裏的事
[00:24:23.840 --> 00:24:24.840]  我都未哭
[00:24:24.840 --> 00:24:27.000]  你為甚麼大哭出來呢
[00:24:27.000 --> 00:24:28.600]  然後突然約瑟就說
[00:24:28.600 --> 00:24:30.760]  我就是約瑟了
[00:24:30.760 --> 00:24:32.360]  都頗戲劇性
[00:24:32.360 --> 00:24:34.720]  那時候不知道有沒有走雷
[00:24:34.720 --> 00:24:36.400]  一走雷就說我就是約瑟了
[00:24:36.400 --> 00:24:40.240]  我想你是兄弟你怕不怕
[00:24:40.240 --> 00:24:40.840]  當然怕了
[00:24:40.840 --> 00:24:42.360]  當日扔他下坑
[00:24:42.360 --> 00:24:44.920]  還在旁邊吃飯
[00:24:44.920 --> 00:24:47.080]  在那裏喝茶
[00:24:47.080 --> 00:24:51.160]  結果聖經說
[00:24:51.160 --> 00:24:52.040]  你們不用怕
[00:24:52.040 --> 00:24:53.440]  即是約瑟跟他們說
[00:24:53.440 --> 00:24:57.400]  現在不要因為你們賣到我這裏
[00:24:57.400 --> 00:24:59.240]  而自憂自恨
[00:24:59.240 --> 00:25:03.400]  這是神在你們以先來
[00:25:03.400 --> 00:25:05.080]  為要保存聖命
[00:25:05.080 --> 00:25:08.200]  即是我保存你們的聖命
[00:25:08.200 --> 00:25:10.080]  我想那時候他們聽到這句話
[00:25:10.080 --> 00:25:13.480]  他們的兄弟都鬆了一口氣
[00:25:13.480 --> 00:25:15.880]  約瑟自己總結他的經歷
[00:25:15.880 --> 00:25:18.560]  在第45章7-8節這樣說
[00:25:18.560 --> 00:25:21.120]  神差我在你們以先來
[00:25:21.120 --> 00:25:24.880]  為要給你們存留餘種在世上
[00:25:24.880 --> 00:25:26.920]  又要大師拯救
[00:25:26.920 --> 00:25:28.640]  保存你們的聖命
[00:25:28.640 --> 00:25:30.920]  第二節這樣看來
[00:25:30.920 --> 00:25:35.280]  差我到這裏來的不是你們
[00:25:35.280 --> 00:25:37.080]  乃是神
[00:25:37.080 --> 00:25:39.320]  他又使我如法老的父
[00:25:39.320 --> 00:25:41.880]  作他全家的主
[00:25:41.880 --> 00:25:44.920]  並哀及全地的宰相
[00:25:44.920 --> 00:25:47.200]  相隔了22年
[00:25:47.200 --> 00:25:51.720]  約瑟終於再一次父兄團聚
[00:25:51.720 --> 00:25:56.560]  他和雅各讓雅各享了天倫之樂17年
[00:25:56.560 --> 00:25:58.640]  雅各去世了
[00:25:58.640 --> 00:26:02.040]  當雅各去世的時候會怎樣呢?
[00:26:02.040 --> 00:26:03.560]  當雅各去世的時候
[00:26:03.560 --> 00:26:07.000]  你猜有沒有人會「騰雞」呢?
[00:26:07.000 --> 00:26:09.080]  大家點頭
[00:26:09.080 --> 00:26:11.880]  原來他的哥哥很「騰雞」
[00:26:11.880 --> 00:26:12.760]  為甚麼呢?
[00:26:12.760 --> 00:26:14.160]  因為他的哥哥害怕
[00:26:14.160 --> 00:26:17.400]  當日爸爸還在
[00:26:17.400 --> 00:26:20.360]  那麼約瑟就對我們網開一面
[00:26:20.360 --> 00:26:22.360]  現在爸爸一走
[00:26:22.360 --> 00:26:25.160]  會不會茶就涼呢?
[00:26:25.160 --> 00:26:26.640]  他們很害怕
[00:26:26.640 --> 00:26:29.600]  結果他們真的去找約瑟
[00:26:29.600 --> 00:26:31.840]  其中一句他對約瑟這樣說
[00:26:31.840 --> 00:26:34.520]  他的哥哥還要借爸爸的名字
[00:26:34.520 --> 00:26:38.440]  他說:「約瑟,爸爸在世的時候說過的
[00:26:38.440 --> 00:26:40.800]  說過就說你即使他不在
[00:26:40.800 --> 00:26:43.840]  你都要待我們很好的」
[00:26:43.840 --> 00:26:44.880]  你是約瑟
[00:26:44.880 --> 00:26:46.840]  你聽到
[00:26:46.840 --> 00:26:48.560]  你都會不開心
[00:26:48.560 --> 00:26:50.160]  這17年來
[00:26:50.160 --> 00:26:53.880]  難道你不知道我已經原諒了你嗎?
[00:26:53.880 --> 00:26:55.680]  聖經說得很好
[00:26:55.680 --> 00:26:56.680]  聖經說:
[00:26:56.680 --> 00:27:00.480]  「你們願意人怎樣待你們
[00:27:00.480 --> 00:27:02.480]  你們也要怎樣待人」
[00:27:02.480 --> 00:27:04.480]  就是因為他的哥哥
[00:27:04.480 --> 00:27:07.320]  一直做了太多壞事
[00:27:07.320 --> 00:27:10.680]  他以為你都會做壞事
[00:27:10.680 --> 00:27:13.240]  或者說他哥哥一直都不安樂
[00:27:13.240 --> 00:27:14.720]  所以都提醒我們
[00:27:14.720 --> 00:27:16.400]  真的不要做壞事
[00:27:16.400 --> 00:27:18.680]  否則那種內疚
[00:27:18.680 --> 00:27:20.000]  或者那種害怕
[00:27:20.000 --> 00:27:23.000]  一路一路隨著你的人生
[00:27:23.000 --> 00:27:24.040]  雖然約瑟
[00:27:24.040 --> 00:27:25.320]  我相信會很傷心
[00:27:25.320 --> 00:27:27.560]  因為聖經說他都哭了出來
[00:27:27.560 --> 00:27:29.000]  因為哥哥不信任他
[00:27:29.000 --> 00:27:32.280]  哥哥用小人之心去度君子之福
[00:27:32.280 --> 00:27:33.560]  但是他都仍然
[00:27:33.560 --> 00:27:34.400]  聖經說
[00:27:34.400 --> 00:27:38.200]  用親愛的話去安慰他們
[00:27:38.200 --> 00:27:40.960]  《創世紀》50章19-21節這樣說
[00:27:40.960 --> 00:27:42.720]  約瑟對他們說
[00:27:42.720 --> 00:27:44.280]  「不要害怕
[00:27:44.280 --> 00:27:47.800]  我豈能代替上帝呢?
[00:27:47.800 --> 00:27:50.000]  從前你們的意思是要害我
[00:27:50.000 --> 00:27:52.360]  但神的意思原是好的
[00:27:52.360 --> 00:27:55.240]  要保存許多人的性命
[00:27:55.240 --> 00:27:58.040]  成就今天的光景」
[00:27:58.040 --> 00:28:01.480]  哇!他的胸襟很寬很寬
[00:28:01.480 --> 00:28:05.240]  他說我不可以代替上帝
[00:28:05.240 --> 00:28:05.800]  好了
[00:28:05.800 --> 00:28:08.400]  約瑟的經歷說到這裡
[00:28:08.400 --> 00:28:10.440]  無論他人生經歷多少
[00:28:10.440 --> 00:28:12.280]  有一天他都要離開
[00:28:12.280 --> 00:28:13.800]  剛才我們讀的聖經說
[00:28:13.800 --> 00:28:16.560]  他110歲走了
[00:28:16.560 --> 00:28:18.520]  他走之前和走之後
[00:28:18.520 --> 00:28:21.320]  都像他爸爸對他的祝福一樣
[00:28:21.320 --> 00:28:24.640]  多結果子的說之
[00:28:24.640 --> 00:28:26.160]  今天我用了較長時間
[00:28:26.160 --> 00:28:29.960]  和大家去講約瑟的成長
[00:28:29.960 --> 00:28:31.560]  我不知道大家
[00:28:31.560 --> 00:28:32.960]  你在說的時候
[00:28:32.960 --> 00:28:34.000]  我在說的時候
[00:28:34.000 --> 00:28:36.600]  你有沒有想起一些人
[00:28:36.600 --> 00:28:40.520]  一些人可能曾經傷害過你
[00:28:40.520 --> 00:28:42.680]  或者你有沒有想過一些人
[00:28:42.680 --> 00:28:44.400]  是很偏心的
[00:28:44.400 --> 00:28:46.080]  不知道你有沒有遇見過
[00:28:46.080 --> 00:28:47.400]  偏心的人
[00:28:47.400 --> 00:28:48.880]  或者大家
[00:28:48.880 --> 00:28:54.040]  你自己是否偏心的爸爸媽媽
[00:28:54.040 --> 00:28:56.960]  或者是否偏心的阿爺阿媽
[00:28:56.960 --> 00:28:59.440]  阿公阿婆
[00:28:59.440 --> 00:29:01.680]  或者說你自己有沒有遇過一些
[00:29:01.680 --> 00:29:04.320]  滿有私慾的人
[00:29:04.320 --> 00:29:06.720]  或者說你自己是不是一些
[00:29:06.720 --> 00:29:08.120]  有碗話碗
[00:29:08.120 --> 00:29:10.200]  有碟話碟的人
[00:29:10.200 --> 00:29:13.280]  有沒有曾經被人排擠
[00:29:13.280 --> 00:29:14.440]  或者說
[00:29:14.440 --> 00:29:18.680]  你有沒有曾經被人傷害過
[00:29:18.680 --> 00:29:20.160]  有些人都點頭
[00:29:20.160 --> 00:29:22.760]  我相信我們很多人都可能被人傷害過
[00:29:22.760 --> 00:29:24.320]  如果我們被一些
[00:29:24.320 --> 00:29:26.720]  擺明是壞人的人傷害
[00:29:26.720 --> 00:29:28.240]  我們沒有那麼痛
[00:29:28.240 --> 00:29:29.360]  因為預料到了
[00:29:29.360 --> 00:29:31.560]  他不傷害你 你還害怕
[00:29:31.560 --> 00:29:32.320]  你還心想
[00:29:32.320 --> 00:29:34.000]  喂 你什麼時候傷害我的
[00:29:34.000 --> 00:29:35.400]  你是壞人
[00:29:35.400 --> 00:29:37.960]  但最傷的是
[00:29:37.960 --> 00:29:40.200]  被一些我們所愛
[00:29:40.200 --> 00:29:41.560]  好像約瑟
[00:29:41.560 --> 00:29:43.440]  被自己的親哥哥
[00:29:43.440 --> 00:29:46.440]  又要打又要殺
[00:29:46.440 --> 00:29:47.880]  我們來學一下約瑟
[00:29:47.880 --> 00:29:50.920]  如何去渡過這些難關
[00:29:50.920 --> 00:29:53.120]  約瑟的處世之道
[00:29:53.120 --> 00:29:54.720]  我覺得最好的
[00:29:54.720 --> 00:29:56.400]  我們要學的第一樣
[00:29:56.400 --> 00:29:59.000]  就是要懼怕上帝
[00:29:59.000 --> 00:30:01.440]  就是敬畏上帝
[00:30:01.440 --> 00:30:02.800]  很多人做了很多壞事
[00:30:02.800 --> 00:30:05.920]  就是真的整天當上帝無道
[00:30:05.920 --> 00:30:08.080]  約瑟自己做了一個好的榜樣
[00:30:08.080 --> 00:30:09.280]  當他受引誘的時候
[00:30:09.280 --> 00:30:11.280]  他說我怎能作者大惡
[00:30:11.280 --> 00:30:12.680]  得罪神
[00:30:12.680 --> 00:30:14.320]  同樣在聖經裏面
[00:30:14.320 --> 00:30:15.640]  他告訴我們
[00:30:15.640 --> 00:30:16.600]  我們要敬畏神
[00:30:16.600 --> 00:30:18.240]  一點都不是負面的
[00:30:18.240 --> 00:30:20.120]  我們不只是怕上帝
[00:30:20.120 --> 00:30:21.880]  我們還要尊敬上帝
[00:30:21.880 --> 00:30:24.480]  在《生命記錄》24節裏說
[00:30:24.480 --> 00:30:26.680]  要敬畏耶和華
[00:30:26.680 --> 00:30:28.120]  我們的神
[00:30:28.120 --> 00:30:31.920]  神會使你常德好處
[00:30:31.920 --> 00:30:33.880]  好像約瑟一樣
[00:30:33.880 --> 00:30:36.000]  另外詩篇25章15節
[00:30:36.000 --> 00:30:38.720]  說哪一個敬畏神
[00:30:38.720 --> 00:30:40.200]  哪一個敬畏耶和華
[00:30:40.200 --> 00:30:45.320]  耶和華必只是他所選擇的道路
[00:30:45.320 --> 00:30:46.600]  特別是各位年輕人
[00:30:46.600 --> 00:30:47.440]  如果你經常說
[00:30:47.440 --> 00:30:49.520]  我不知道怎樣走前面的路
[00:30:49.520 --> 00:30:50.520]  我不知道怎樣選擇
[00:30:50.520 --> 00:30:52.040]  我不知道怎樣侍奉
[00:30:52.040 --> 00:30:53.640]  第一個竅門就是
[00:30:53.640 --> 00:30:56.640]  回到敬畏耶和華
[00:30:56.640 --> 00:31:00.440]  聖經說耶和華會指引你的路
[00:31:00.440 --> 00:31:03.080]  而《尊嚴三章》5-7節
[00:31:03.080 --> 00:31:04.840]  說在第七節
[00:31:04.840 --> 00:31:07.080]  你們不要自以為有智慧
[00:31:07.080 --> 00:31:08.840]  要敬畏耶和華
[00:31:08.840 --> 00:31:11.080]  遠離惡事
[00:31:11.080 --> 00:31:13.880]  這是一個很基本的大原則
[00:31:13.880 --> 00:31:15.080]  但如果我說
[00:31:15.080 --> 00:31:16.480]  我們要學約瑟一樣
[00:31:16.480 --> 00:31:18.080]  特別做公的朋友
[00:31:18.080 --> 00:31:18.960]  或者特別
[00:31:18.960 --> 00:31:21.280]  我們隔壁有隔壁論社的朋友
[00:31:21.280 --> 00:31:22.480]  我們做好一件事
[00:31:22.480 --> 00:31:25.480]  就是行為的見證
[00:31:25.480 --> 00:31:27.480]  我們經常看很多電視劇
[00:31:27.480 --> 00:31:30.360]  特別以前的無線劇集
[00:31:30.360 --> 00:31:31.680]  很多時候都說到
[00:31:31.680 --> 00:31:33.080]  開頭的角色
[00:31:33.080 --> 00:31:34.760]  有些是很純品的
[00:31:34.760 --> 00:31:35.880]  很好的
[00:31:35.880 --> 00:31:37.360]  很勤力做人的
[00:31:37.360 --> 00:31:39.160]  怎料突然有一次
[00:31:39.160 --> 00:31:42.160]  就好像新澤師兄周潤發那樣
[00:31:42.160 --> 00:31:43.360]  在內地來到的時候
[00:31:43.360 --> 00:31:44.280]  本來很好的
[00:31:44.280 --> 00:31:45.560]  很老實的
[00:31:45.560 --> 00:31:46.480]  結果有一次
[00:31:46.480 --> 00:31:47.080]  哎呀
[00:31:47.080 --> 00:31:48.480]  他因為去買東西
[00:31:48.480 --> 00:31:52.480]  人家兌換了一張假的五百元紙
[00:31:52.480 --> 00:31:53.680]  結果他就很生氣
[00:31:53.680 --> 00:31:54.080]  怎麼搞的
[00:31:54.080 --> 00:31:55.880]  怎麼可以這樣對我
[00:31:55.880 --> 00:31:57.080]  結果人家這麼壞
[00:31:57.080 --> 00:31:57.480]  好
[00:31:57.480 --> 00:31:58.160]  我又走出去
[00:31:58.160 --> 00:31:59.680]  用回這張假五百元紙
[00:31:59.680 --> 00:32:01.360]  又想騙人
[00:32:01.360 --> 00:32:02.760]  結果
[00:32:02.760 --> 00:32:04.880]  就有很慘的遭遇
[00:32:04.880 --> 00:32:06.360]  我們有時會不會
[00:32:06.360 --> 00:32:07.760]  當我們在職場
[00:32:07.760 --> 00:32:09.160]  在做隔壁論社的時候
[00:32:09.160 --> 00:32:10.280]  隔壁的人對我壞
[00:32:10.280 --> 00:32:11.480]  同事對我壞
[00:32:11.480 --> 00:32:12.680]  哼 幹嘛欺負我
[00:32:12.680 --> 00:32:13.960]  以為我很倒楣
[00:32:13.960 --> 00:32:15.680]  然後自己又做一些壞事
[00:32:15.680 --> 00:32:16.960]  去做他
[00:32:16.960 --> 00:32:18.480]  但是約瑟告訴我們
[00:32:18.480 --> 00:32:19.680]  聖經告訴我們
[00:32:19.680 --> 00:32:21.160]  不用的
