
[00:00:00.000 --> 00:00:13.000]  主持人:今天跟大家繼續講約翰上一次和撒瑪利亞婦人的交談的下半部
[00:20:28.000 --> 00:20:32.000]  很出名的
[00:20:32.000 --> 00:20:34.000]  愛德華茲
[00:20:34.000 --> 00:20:36.000]  愛德華茲是誰呢?
[00:20:36.000 --> 00:20:44.000]  愛德華茲是全美第一次大復興的一個港元
[00:20:44.000 --> 00:20:49.000]  他帶領當時美國剛剛建國之後
[00:20:49.000 --> 00:20:51.000]  人們很冷淡
[00:20:51.000 --> 00:20:55.000]  因為當時美國有很大機會
[00:20:55.000 --> 00:21:01.000]  很多地方可以去發展
[00:21:01.000 --> 00:21:09.000]  大概1800年,即是十九世紀開始的時候
[00:21:09.000 --> 00:21:12.000]  美國剛剛建國
[00:21:12.000 --> 00:21:17.000]  英皇就說整個美國是他們的
[00:21:17.000 --> 00:21:21.000]  所以美國人得到英皇所給他們的批准
[00:21:21.000 --> 00:21:23.000]  就是這塊地全部給我
[00:21:23.000 --> 00:21:28.000]  於是那些人就分配地方
[00:21:28.000 --> 00:21:32.000]  但是那些地方就有很多印第安人住的
[00:21:32.000 --> 00:21:34.000]  他們就趕他們走
[00:21:34.000 --> 00:21:37.000]  不走就殺他們
[00:21:37.000 --> 00:21:43.000]  當時愛德華茲在東部
[00:21:43.000 --> 00:21:48.000]  他每次港島都得到很多人
[00:21:48.000 --> 00:21:50.000]  做了很多人
[00:21:50.000 --> 00:21:53.000]  並且他帶領了一個大的復興運動
[00:21:53.000 --> 00:21:57.000]  他在Lothendom的教會
[00:21:57.000 --> 00:21:59.000]  牧養了23年
[00:21:59.000 --> 00:22:01.000]  教會興旺到不得了
[00:22:02.000 --> 00:22:07.000]  但是愛德華茲心中良知不平安
[00:22:07.000 --> 00:22:09.000]  為什麼呢?
[00:22:09.000 --> 00:22:14.000]  他覺得教會裡面最有勢力的人
[00:22:14.000 --> 00:22:16.000]  就是最有錢的人
[00:22:16.000 --> 00:22:18.000]  最有能力的人
[00:22:18.000 --> 00:22:24.000]  也是傷害當時的印第安人最厲害的人
[00:22:24.000 --> 00:22:27.000]  因為憑藉他們的財富
[00:22:27.000 --> 00:22:29.000]  憑藉他們的能力
[00:22:29.000 --> 00:22:33.000]  不斷地殺害印第安人
[00:22:33.000 --> 00:22:34.000]  趕他們走
[00:22:34.000 --> 00:22:35.000]  他不安
[00:22:35.000 --> 00:22:36.000]  他就跟他們說
[00:22:36.000 --> 00:22:39.000]  難道你們這樣做
[00:22:39.000 --> 00:22:41.000]  你們可以來到上帝
[00:22:41.000 --> 00:22:45.000]  有平安的敬拜嗎?
[00:22:45.000 --> 00:22:47.000]  那些執善的人不肯聽
[00:22:47.000 --> 00:22:51.000]  那些有財有勢的人不肯聽
[00:22:51.000 --> 00:22:55.000]  結果愛德華茲就在經文裡面
[00:22:55.000 --> 00:22:59.000]  他說我不能夠
[00:22:59.000 --> 00:23:01.000]  因為他感受到上帝
[00:23:01.000 --> 00:23:07.000]  他說我不能夠施聖餐給你們
[00:23:07.000 --> 00:23:09.000]  於是他就停止
[00:23:09.000 --> 00:23:11.000]  在主人說
[00:23:11.000 --> 00:23:17.000]  這幾個人我不能夠給他們聖餐
[00:23:17.000 --> 00:23:20.000]  因為他們完全不公義
[00:23:20.000 --> 00:23:24.000]  對當地的印第安人完全不公義
[00:23:24.000 --> 00:23:26.000]  因為愛德華茲這樣做的時候
[00:23:26.000 --> 00:23:28.000]  他說我是進行上帝的心意
[00:23:28.000 --> 00:23:29.000]  上帝怎麼說?
[00:23:29.000 --> 00:23:32.000]  他說為公平如大水滾滾
[00:23:32.000 --> 00:23:35.000]  公義如江河滔滔
[00:23:35.000 --> 00:23:39.000]  他說如果你不走在真理裡面
[00:23:39.000 --> 00:23:43.000]  我怎麼能夠讓你分享上帝的聖餐呢?
[00:23:43.000 --> 00:23:46.000]  當愛德華茲這樣決定之後
[00:23:46.000 --> 00:23:50.000]  他們執事會就開會
[00:23:50.000 --> 00:23:52.000]  他就說愛德華茲這樣做
[00:23:52.000 --> 00:23:55.000]  是令到整個教會不安
[00:23:55.000 --> 00:23:58.000]  於是就開除了他
[00:23:58.000 --> 00:24:00.000]  這個教會23年
[00:24:00.000 --> 00:24:02.000]  發展很大
[00:24:02.000 --> 00:24:04.000]  帶領全美國的大復興
[00:24:04.000 --> 00:24:06.000]  這個牧師
[00:24:06.000 --> 00:24:09.000]  就這樣被開除
[00:24:09.000 --> 00:24:11.000]  開除之後
[00:24:11.000 --> 00:24:15.000]  愛德華茲最後一篇講章
[00:24:15.000 --> 00:24:18.000]  就說那些人就想著
[00:24:18.000 --> 00:24:20.000]  港壇就要破了
[00:24:20.000 --> 00:24:22.000]  一定會罵到他們死
[00:24:22.000 --> 00:24:24.000]  愛德華茲沒有
[00:24:24.000 --> 00:24:27.000]  一句都沒有罵他們
[00:24:27.000 --> 00:24:28.000]  無怨無悔
[00:24:28.000 --> 00:24:29.000]  為什麼?
[00:24:29.000 --> 00:24:32.000]  因為愛德華茲知道審判不是他
[00:24:32.000 --> 00:24:34.000]  是上帝
[00:24:34.000 --> 00:24:38.000]  為什麼他現在要用港壇來審判他呢?
[00:24:38.000 --> 00:24:39.000]  他只是上帝
[00:24:39.000 --> 00:24:44.000]  他只是勸教會
[00:24:44.000 --> 00:24:46.000]  進行上帝的道
[00:24:46.000 --> 00:24:47.000]  那邊道很好
[00:24:47.000 --> 00:24:48.000]  八頁寺
[00:24:48.000 --> 00:24:50.000]  很好
[00:24:50.000 --> 00:24:51.000]  無怨無悔
[00:24:51.000 --> 00:24:52.000]  很有尊嚴
[00:24:52.000 --> 00:24:53.000]  integrity
[00:24:53.000 --> 00:24:55.000]  因為他知道他是
[00:24:55.000 --> 00:24:58.000]  行在上帝的真理裏面
[00:24:58.000 --> 00:25:00.000]  因為行在上帝的真理裏面
[00:25:00.000 --> 00:25:02.000]  所以就無懼
[00:25:02.000 --> 00:25:03.000]  是嗎?
[00:25:03.000 --> 00:25:05.000]  無恐懼
[00:25:05.000 --> 00:25:06.000]  無懼
[00:25:06.000 --> 00:25:07.000]  無怨
[00:25:07.000 --> 00:25:09.000]  當一個人在真理裏面
[00:25:09.000 --> 00:25:12.000]  我們中文都有說
[00:25:12.000 --> 00:25:16.000]  你有道理的話
[00:25:16.000 --> 00:25:20.000]  你說話就不怕
[00:25:20.000 --> 00:25:22.000]  理直氣壯
[00:25:22.000 --> 00:25:24.000]  因為他在真理裏面
[00:25:24.000 --> 00:25:28.000]  所以他那邊道不需要罵人
[00:25:28.000 --> 00:25:30.000]  他只是跟教會說
[00:25:30.000 --> 00:25:32.000]  有些新信的人
[00:25:32.000 --> 00:25:34.000]  要好好照顧他們
[00:25:34.000 --> 00:25:36.000]  因為牧師離開
[00:25:36.000 --> 00:25:39.000]  最受傷害的就是那些不明白
[00:25:39.000 --> 00:25:41.000]  新信的人
[00:25:41.000 --> 00:25:42.000]  好好照顧他們
[00:25:42.000 --> 00:25:45.000]  讓他們繼續在主裏面成長
[00:25:45.000 --> 00:25:47.000]  這篇道真是好
[00:25:47.000 --> 00:25:49.000]  因為他知道
[00:25:49.000 --> 00:25:52.000]  他行在真理裏面
[00:25:52.000 --> 00:25:53.000]  敬拜上帝
[00:25:53.000 --> 00:25:56.000]  行在真理裏面
[00:25:56.000 --> 00:26:00.000]  這包括我們整個人的生活
[00:26:00.000 --> 00:26:04.000]  我們家中和家人的相處
[00:26:04.000 --> 00:26:06.000]  當你叫完教回來
[00:26:06.000 --> 00:26:07.000]  你的崇拜
[00:26:07.000 --> 00:26:10.000]  你心中都不平安
[00:26:10.000 --> 00:26:13.000]  當你欺負了人
[00:26:13.000 --> 00:26:14.000]  欠了人的東西
[00:26:14.000 --> 00:26:16.000]  你回去敬拜
[00:26:16.000 --> 00:26:18.000]  心中都不平安
[00:26:18.000 --> 00:26:22.000]  因為在真理中
[00:26:22.000 --> 00:26:24.000]  行在真理中
[00:26:24.000 --> 00:26:27.000]  才有真正的敬拜
[00:26:27.000 --> 00:26:30.000]  這就是耶穌基督
[00:26:30.000 --> 00:26:34.000]  所給我們的一個很重要的
[00:26:34.000 --> 00:26:37.000]  所以我們回來敬拜
[00:26:37.000 --> 00:26:39.000]  不是去逃避
[00:26:39.000 --> 00:26:41.000]  外面不開心的事
[00:26:41.000 --> 00:26:43.000]  或者我們要離開不好的環境
[00:26:43.000 --> 00:26:47.000]  純粹去享受這個崇拜
[00:26:47.000 --> 00:26:50.000]  因為我們都要去檢視
[00:26:50.000 --> 00:26:54.000]  我們裏面的軟弱
[00:26:54.000 --> 00:26:56.000]  在心靈
[00:26:56.000 --> 00:26:59.000]  在真理
[00:26:59.000 --> 00:27:01.000]  我們的敬拜
[00:27:01.000 --> 00:27:03.000]  上帝歡喜的
[00:27:03.000 --> 00:27:05.000]  我們同心祈禱
[00:27:05.000 --> 00:27:07.000]  今天天父
[00:27:07.000 --> 00:27:11.000]  因為今天你透過耶穌基督的說話
[00:27:11.000 --> 00:27:15.000]  讓我們明白到在敬拜裏面
[00:27:15.000 --> 00:27:19.000]  不單止在各樣的形式上
[00:27:19.000 --> 00:27:22.000]  讓我們接近你
[00:27:22.000 --> 00:27:25.000]  讓我們尊敬你
[00:27:25.000 --> 00:27:27.000]  讓我們愛你
[00:27:27.000 --> 00:27:29.000]  更加在我們生活上
[00:27:29.000 --> 00:27:30.000]  在行為上
[00:27:30.000 --> 00:27:32.000]  行在真理上
[00:27:32.000 --> 00:27:36.000]  我們每時每刻都是敬拜你
[00:27:36.000 --> 00:27:37.000]  求主帶領我們
[00:27:37.000 --> 00:27:39.000]  祝福他的弟妹
[00:27:39.000 --> 00:27:41.000]  祈禱奉主明求
[00:27:41.000 --> 00:27:43.000]  阿們
[00:27:43.000 --> 00:27:46.000]  (字幕由 Amara.org 社群提供)
[00:27:46.000 --> 00:27:49.000]  (字幕由 Amara.org 社群提供)

