
[00:00:00.000 --> 00:00:02.000]  (字幕:Stanley)
[00:16:40.440 --> 00:16:42.440]  和我一起查《但義理書》的時候
[00:16:42.440 --> 00:16:48.440]  你會知道以後的預言是說到那十個國裡面
[00:16:48.440 --> 00:16:50.440]  十個國裡面有四個國
[00:16:50.440 --> 00:16:54.440]  然後有一個國是滅了其他三個國
[00:16:54.440 --> 00:16:58.440]  最初尼泊爾格尼沙看到那個十個腳趾
[00:16:58.440 --> 00:17:02.440]  即是說羅馬帝國將來會復興
[00:17:02.440 --> 00:17:04.440]  羅馬帝國在哪裡呢?
[00:17:04.440 --> 00:17:06.440]  羅馬帝國在今天的歐洲
[00:17:06.440 --> 00:17:10.440]  所以狄基督將來會在歐洲那裡出來
[00:17:10.440 --> 00:17:12.440]  歐洲將來會有十個國
[00:17:12.440 --> 00:17:14.440]  裡面有四個是比較強盛
[00:17:14.440 --> 00:17:16.440]  四個當中有一個最強
[00:17:16.440 --> 00:17:19.440]  那個的統治者就是狄基督
[00:17:19.440 --> 00:17:22.440]  所以如果你問我狄基督是美國人、中國人、非洲人
[00:17:22.440 --> 00:17:24.440]  不是,狄基督是什麼呢?
[00:17:24.440 --> 00:17:28.440]  看聖經應該就是在歐洲那裡出來
[00:17:28.440 --> 00:17:31.440]  因為是羅馬帝國的復興
[00:17:31.440 --> 00:17:38.440]  狄基督在七年大災難裡面是主角
[00:17:38.440 --> 00:17:42.440]  他是為猶太人帶來很多苦難
[00:17:42.440 --> 00:17:48.440]  但是這個大災難是分開前面三年半和後面三年半
[00:17:48.440 --> 00:17:51.440]  前面三年半是世界太平的
[00:17:51.440 --> 00:17:54.440]  是世界每個人都很尊崇狄基督
[00:17:54.440 --> 00:17:56.440]  因為他很有手段
[00:17:56.440 --> 00:17:59.440]  他能夠為世界帶來和平
[00:17:59.440 --> 00:18:04.440]  他能夠為世界帶來很多能源、經濟各方面的問題
[00:18:04.440 --> 00:18:09.440]  所以大家都覺得這個真的是一個很威猛的統治者
[00:18:09.440 --> 00:18:12.440]  還有一樣他做到的是什麼呢?
[00:18:12.440 --> 00:18:16.440]  他能夠和以色列,哄到以色列
[00:18:16.440 --> 00:18:20.440]  覺得這個是很厲害的盟友
[00:18:20.440 --> 00:18:23.440]  以至以色列連他的軍隊都可以撤走
[00:18:23.440 --> 00:18:24.440]  不用軍隊
[00:18:24.440 --> 00:18:29.440]  全世界最威猛的王傑盟由他來保護我
[00:18:29.440 --> 00:18:32.440]  還有狄基督為以色列人做了一件事
[00:18:32.440 --> 00:18:35.440]  令到以色列人心服口服的是什麼呢?
[00:18:35.440 --> 00:18:39.440]  今天以色列人聖殿山上的殿
[00:18:39.440 --> 00:18:42.440]  你知道已經有千多年
[00:18:42.440 --> 00:18:47.440]  是伊斯蘭教第三個最神聖的地方
[00:18:47.440 --> 00:18:49.440]  那個金頂子
[00:18:49.440 --> 00:18:55.440]  但狄基督將來能夠在那裡讓猶太人看到的聖殿是第三個聖殿
[00:18:55.440 --> 00:19:01.440]  而猶太人在大災難前的三年半是可以在聖殿里牽制的
[00:19:01.440 --> 00:19:03.440]  要為世界太平
[00:19:03.440 --> 00:19:06.440]  誰知道一到三年半之後
[00:19:06.440 --> 00:19:08.440]  大災難的中間
[00:19:08.440 --> 00:19:11.440]  狄基督的真面目就顯出來了
[00:19:11.440 --> 00:19:13.440]  他是迫害猶太人
[00:19:13.440 --> 00:19:16.440]  以至於猶太人差不多要全部死掉
[00:19:16.440 --> 00:19:19.440]  他又好像以前Antiquus Epitome那樣
[00:19:19.440 --> 00:19:21.440]  進入聖殿是占卜聖殿
[00:19:21.440 --> 00:19:23.440]  拆毀聖殿
[00:19:23.440 --> 00:19:25.440]  他自己在聖殿里竪立自己的像
[00:19:25.440 --> 00:19:27.440]  要人們拜他
[00:19:27.440 --> 00:19:32.440]  狄基督的真面孔就在三年半中間出現
[00:19:32.440 --> 00:19:36.440]  然後大災難後的三年半
[00:19:36.440 --> 00:19:40.440]  是整個世界進入一個大災難
[00:19:40.440 --> 00:19:43.440]  特別是猶太人最後的三年半
[00:19:43.440 --> 00:19:47.440]  是令他們慘到什麼地步呢?
[00:19:47.440 --> 00:19:50.440]  慘到他們終於要回來承認主耶穌就是那位救主
[00:19:50.440 --> 00:19:52.440]  我們看馬太福音24章
[00:19:52.440 --> 00:19:54.440]  主耶穌親自說的
[00:19:54.440 --> 00:19:57.440]  「你們看見先知誕爾利所說的」
[00:19:57.440 --> 00:20:00.440]  就是我們這幾個星期所說的
[00:20:00.440 --> 00:20:03.440]  耶穌是回應誕爾利書
[00:20:03.440 --> 00:20:05.440]  誕爾利先知所見到的
[00:20:05.440 --> 00:20:08.440]  「那行偉懷可真的」
[00:20:08.440 --> 00:20:09.440]  是誰呢?
[00:20:09.440 --> 00:20:12.440]  這是第九章誕爾利書第九章第27節
[00:20:12.440 --> 00:20:14.440]  是說到的基督的出現
[00:20:14.440 --> 00:20:19.440]  「行偉懷可真的站在聖地」
[00:20:19.440 --> 00:20:21.440]  站在他們的聖殿那裡
[00:20:21.440 --> 00:20:22.440]  耶路撒冷聖殿
[00:20:22.440 --> 00:20:24.440]  因為那時候必有大災難
[00:20:24.440 --> 00:20:26.440]  主耶穌都提到大災難
[00:20:26.440 --> 00:20:29.440]  從世界的起頭直到如今
[00:20:29.440 --> 00:20:31.440]  都沒有這樣的災難
[00:20:31.440 --> 00:20:36.440]  所以你說如果將來你和我不是先離開了世界
[00:20:36.440 --> 00:20:38.440]  或者先被提的話
[00:20:38.440 --> 00:20:41.440]  教會怎樣能夠忍受到這個災難?
[00:20:41.440 --> 00:20:44.440]  在聖經裡面我們看不到神教會
[00:20:44.440 --> 00:20:47.440]  到時怎樣來忍受這個災難
[00:20:47.440 --> 00:20:50.440]  所以我們相信神給教會的恩典就是
[00:20:50.440 --> 00:20:52.440]  不需要受這個災難
[00:20:52.440 --> 00:20:53.440]  但是還在這裡的人說
[00:20:53.440 --> 00:20:56.440]  這個災難從世界的起頭直到如今
[00:20:56.440 --> 00:20:58.440]  都沒有這樣的災難
[00:20:58.440 --> 00:21:01.440]  就是連以前創造天地之後
[00:21:01.440 --> 00:21:04.440]  1650年那個大洪水
[00:21:04.440 --> 00:21:06.440]  Noah's Ark那個大洪水
[00:21:06.440 --> 00:21:08.440]  那個災難這個還比它更加大
[00:21:08.440 --> 00:21:10.440]  從來以前沒有
[00:21:10.440 --> 00:21:11.440]  後來也沒有
[00:21:11.440 --> 00:21:16.440]  然後說如果不是神顧念著那群選民
[00:21:16.440 --> 00:21:20.440]  是減少那個日子只是三年半時間
[00:21:20.440 --> 00:21:23.440]  他說凡有血氣的沒有一個能夠得救
[00:21:23.440 --> 00:21:25.440]  全部會死掉
[00:21:25.440 --> 00:21:27.440]  整個人類會滅種的
[00:21:27.440 --> 00:21:30.440]  因為那個苦難是很大很大很大
[00:21:30.440 --> 00:21:32.440]  只是為了選民
[00:21:32.440 --> 00:21:33.440]  選民是誰?
[00:21:33.440 --> 00:21:35.440]  選民是猶太人
[00:21:35.440 --> 00:21:37.440]  為了這群猶太人
[00:21:37.440 --> 00:21:39.440]  神顧念他們神愛他們
[00:21:39.440 --> 00:21:41.440]  那日子必減少
[00:21:41.440 --> 00:21:43.440]  不僅減少
[00:21:43.440 --> 00:21:45.440]  而且那三年半
[00:21:45.440 --> 00:21:47.440]  神是要藉著災難
[00:21:47.440 --> 00:21:50.440]  來讓以色列人得救
[00:21:50.440 --> 00:21:52.440]  讓他們看到耶穌就是那位尼賽亞
[00:21:52.440 --> 00:21:54.440]  人在苦難當中會認識神
[00:21:54.440 --> 00:21:56.440]  人在安逸當中
[00:21:56.440 --> 00:21:58.440]  好像我們今天的社會
[00:21:58.440 --> 00:22:00.440]  往往我們就離棄神
[00:22:00.440 --> 00:22:02.440]  很妙的
[00:22:02.440 --> 00:22:05.440]  所以在《馬太福音》第24章30節
[00:22:05.440 --> 00:22:08.440]  耶穌說:那時人子的笑頭要顯在地上
[00:22:08.440 --> 00:22:11.440]  地上的萬族都要哀哭
[00:22:11.440 --> 00:22:13.440]  他們要看見人子有能力
[00:22:13.440 --> 00:22:14.440]  有大榮耀
[00:22:14.440 --> 00:22:17.440]  駕著天上的雲降臨
[00:22:17.440 --> 00:22:20.440]  所以主耶穌第二次回來
[00:22:20.440 --> 00:22:22.440]  第一次回來是拯救我們
[00:22:22.440 --> 00:22:24.440]  2000年已經出現了
[00:22:24.440 --> 00:22:25.440]  2000年前
[00:22:25.440 --> 00:22:28.440]  主耶穌第二次回來是分開兩個部分回來
[00:22:28.440 --> 00:22:32.440]  第一個部分是在半空那裡
[00:22:32.440 --> 00:22:33.440]  不落到地上
[00:22:33.440 --> 00:22:35.440]  在半空那裡將我們提上去
[00:22:35.440 --> 00:22:39.440]  然後在主裡面死了的人會復活
[00:22:39.440 --> 00:22:42.440]  但是主耶穌真正回來地上
[00:22:42.440 --> 00:22:44.440]  第二次來到地上
[00:22:44.440 --> 00:22:47.440]  是大災難最後
[00:22:47.440 --> 00:22:49.440]  去到最後的時候
[00:22:49.440 --> 00:22:51.440]  主耶穌就回來
[00:22:51.440 --> 00:22:52.440]  那是第二次
[00:22:52.440 --> 00:22:53.440]  我們繼續看下去
[00:22:53.440 --> 00:22:56.440]  在大災難的尾段
[00:22:56.440 --> 00:22:58.440]  即是七年結束的時候
[00:22:58.440 --> 00:22:59.440]  是什麼呢?
[00:22:59.440 --> 00:23:01.440]  主耶穌第二次回來
[00:23:01.440 --> 00:23:02.440]  結束了大災難
[00:23:02.440 --> 00:23:03.440]  還有呢
[00:23:03.440 --> 00:23:04.440]  復活呢
[00:23:04.440 --> 00:23:06.440]  還有些人還沒有復活
[00:23:06.440 --> 00:23:09.440]  第一次復活的次序
[00:23:09.440 --> 00:23:11.440]  在《哥林多前書15章》說
[00:23:11.440 --> 00:23:12.440]  復活是有次序的
[00:23:12.440 --> 00:23:15.440]  你知道第一個復活是誰嗎?
[00:23:15.440 --> 00:23:16.440]  是主耶穌
[00:23:16.440 --> 00:23:17.440]  是吧?
[00:23:17.440 --> 00:23:18.440]  主耶穌
[00:23:18.440 --> 00:23:20.440]  釘死之後三天復活
[00:23:20.440 --> 00:23:22.440]  祂是初熟的果子
[00:23:22.440 --> 00:23:23.440]  所以第一次復活
[00:23:23.440 --> 00:23:25.440]  第一個復活是主耶穌
[00:23:25.440 --> 00:23:28.440]  第一次復活裡面第二群人復活
[00:23:28.440 --> 00:23:31.440]  是在被提之前
[00:23:31.440 --> 00:23:33.440]  在主裡面睡了的人
[00:23:33.440 --> 00:23:34.440]  基督徒
[00:23:34.440 --> 00:23:36.440]  今天的教會
[00:23:36.440 --> 00:23:37.440]  然後呢
[00:23:37.440 --> 00:23:38.440]  第三個
[00:23:38.440 --> 00:23:40.440]  第一次復活
[00:23:40.440 --> 00:23:41.440]  第三批人復活呢
[00:23:41.440 --> 00:23:45.440]  就是在大災難的末期
[00:23:45.440 --> 00:23:46.440]  是什麼呢?
[00:23:46.440 --> 00:23:47.440]  有兩批人復活
[00:23:47.440 --> 00:23:50.440]  第一批是舊約的聖徒
[00:23:50.440 --> 00:23:52.440]  舊約的還沒有復活
[00:23:52.440 --> 00:23:54.440]  被提的時候他還沒有復活
[00:23:54.440 --> 00:23:58.440]  因為貼撒羅爾加前書第四章那裡
[00:23:58.440 --> 00:24:01.440]  說在基督裡面睡了的人先復活
[00:24:01.440 --> 00:24:03.440]  然後舊約
[00:24:03.440 --> 00:24:05.440]  就是主耶穌還沒來之前
[00:24:05.440 --> 00:24:08.440]  而相信神被拯救的
[00:24:08.440 --> 00:24:12.440]  他們會在大災難的尾段復活
[00:24:12.440 --> 00:24:14.440]  然後還有一批人
[00:24:14.440 --> 00:24:15.440]  也同時會復活
[00:24:15.440 --> 00:24:16.440]  是什麼呢?
[00:24:16.440 --> 00:24:19.440]  是在大災難當中信主
[00:24:19.440 --> 00:24:21.440]  而殉道
[00:24:21.440 --> 00:24:22.440]  死很多人
[00:24:22.440 --> 00:24:23.440]  大災難當中
[00:24:23.440 --> 00:24:24.440]  很多人得救
[00:24:24.440 --> 00:24:26.440]  但是也有很多人要殉道
[00:24:26.440 --> 00:24:30.440]  而基督魔鬼不讓他們得救
[00:24:30.440 --> 00:24:33.440]  但是到時很多人得救
[00:24:33.440 --> 00:24:35.440]  那群人也會在那裡
[00:24:35.440 --> 00:24:38.440]  大災難當中的信徒復活
[00:24:38.440 --> 00:24:40.440]  這是第一次的復活
[00:24:40.440 --> 00:24:43.440]  請問大家復活有多少次呢?
[00:24:43.440 --> 00:24:45.440]  復活有多少次呢?
[00:24:45.440 --> 00:24:47.440]  人的復活有多少次呢?
[00:24:47.440 --> 00:24:48.440]  兩次
[00:24:48.440 --> 00:24:50.440]  只有兩次
[00:24:50.440 --> 00:24:52.440]  兩個復活
[00:24:52.440 --> 00:24:54.440]  第一個復活就是我剛才說的
[00:24:54.440 --> 00:24:56.440]  由主耶穌開始
[00:24:56.440 --> 00:24:58.440]  一直到大災難當中信主的人
[00:24:58.440 --> 00:25:00.440]  舊約、新約所有信徒
[00:25:00.440 --> 00:25:03.440]  包括大災難當中信主的猶太人
[00:25:03.440 --> 00:25:04.440]  和外邦人
[00:25:04.440 --> 00:25:05.440]  這叫第一次復活
[00:25:05.440 --> 00:25:09.440]  第一次復活的名字就在生命冊上
[00:25:09.440 --> 00:25:12.440]  第二次復活是什麼時候呢?
[00:25:12.440 --> 00:25:17.440]  第二次復活是去到千禧年的尾段
[00:25:17.440 --> 00:25:20.440]  所有這些復活的人和被提的人
[00:25:20.440 --> 00:25:22.440]  在大災難之後
[00:25:22.440 --> 00:25:28.440]  在地上會有千禧年的角度
[00:25:28.440 --> 00:25:30.440]  這也是但爾里書看不到的
[00:25:30.440 --> 00:25:34.440]  不過要去到啓示錄就看到了
[00:25:34.440 --> 00:25:37.440]  啓示錄和但爾里書是互相呼應的
[00:25:37.440 --> 00:25:39.440]  一個在舊約,一個在新約
[00:25:39.440 --> 00:25:43.440]  啓示錄神感動使徒約翰
[00:25:43.440 --> 00:25:45.440]  將幕後的事
[00:25:45.440 --> 00:25:49.440]  特別是大災難和大災難之後
[00:25:49.440 --> 00:25:51.440]  講得更加詳細
[00:25:51.440 --> 00:25:53.440]  那個在舊約是奧秘
[00:25:53.440 --> 00:25:56.440]  但爾里書只看到490年
[00:25:56.440 --> 00:25:58.440]  一下子就去到世界的終結
[00:25:58.440 --> 00:26:00.440]  中間看不到教會恩典的時代
[00:26:00.440 --> 00:26:02.440]  也看不到千禧年的時代
[00:26:02.440 --> 00:26:05.440]  因為神的啓示還沒到時候
[00:26:05.440 --> 00:26:07.440]  到啓示錄的時候就有了
[00:26:07.440 --> 00:26:10.440]  啓示錄第20章第6節
[00:26:10.440 --> 00:26:16.440]  「在頭一次復活有份的有福了,聖潔了」
[00:26:16.440 --> 00:26:20.440]  我希望我們這裡每一個人將來都在第一次復活有份
[00:26:20.440 --> 00:26:24.440]  第二次的死在他們身上
[00:26:24.440 --> 00:26:26.440]  是沒有權並
[00:26:26.440 --> 00:26:33.440]  他們必要與神和基督作王一千年
[00:26:33.440 --> 00:26:36.440]  這是講到第一次的復活
[00:26:36.440 --> 00:26:38.440]  即是還有第二次的復活
[00:26:38.440 --> 00:26:39.440]  第二次復活是什麼時候呢?
[00:26:39.440 --> 00:26:41.440]  當千禧年一千年
[00:26:41.440 --> 00:26:45.440]  千禧年聖經很多地方講
[00:26:45.440 --> 00:26:51.440]  在以塞亞書第65章有講
[00:26:51.440 --> 00:26:54.440]  當然在啓示錄也有講
[00:26:54.440 --> 00:26:56.440]  那是千禧年
[00:26:56.440 --> 00:26:58.440]  千禧年完結
[00:26:58.440 --> 00:27:00.440]  那千禧年是很怪的
[00:27:00.440 --> 00:27:02.440]  那千禧年是魔鬼被捆綁
[00:27:02.440 --> 00:27:04.440]  即是地上沒有罪惡
[00:27:04.440 --> 00:27:05.440]  沒有魔鬼在那裡
[00:27:05.440 --> 00:27:07.440]  一千年的時間
[00:27:07.440 --> 00:27:12.440]  那一千年就在以塞亞書第65章有形容
[00:27:12.440 --> 00:27:14.440]  那時候地上沒有罪
[00:27:14.440 --> 00:27:20.440]  即是回到神原來創造地球的那時候的計劃
[00:27:20.440 --> 00:27:23.440]  他說豺狼和羔羊是一起在那裡吃東西的
[00:27:23.440 --> 00:27:26.440]  即是動物不再打架、不再吃人
[00:27:26.440 --> 00:27:30.440]  獅子就吃草像牛一樣
[00:27:30.440 --> 00:27:31.440]  不吃肉
[00:27:31.440 --> 00:27:34.440]  然後塵土就作為蛇的食物
[00:27:34.440 --> 00:27:35.440]  蛇回到塵土吃
[00:27:35.440 --> 00:27:37.440]  蛇不再吃人、不再吃野獸
[00:27:37.440 --> 00:27:40.440]  動物也不會再傷人
[00:27:40.440 --> 00:27:45.440]  在地上主耶穌在這裡建立地上的國
[00:27:45.440 --> 00:27:48.440]  全世界的焦點首都在哪裡呢?
[00:27:48.440 --> 00:27:49.440]  在耶路撒冷
[00:27:49.440 --> 00:27:53.440]  那一千年是另外一個題目
[00:27:53.440 --> 00:27:55.440]  是很值得我們思想去研究的
[00:27:55.440 --> 00:27:57.440]  但一千年完了
[00:27:57.440 --> 00:27:59.440]  一千年完了的時候
[00:27:59.440 --> 00:28:01.440]  魔鬼被放出來
[00:28:01.440 --> 00:28:03.440]  但是被審判
[00:28:03.440 --> 00:28:05.440]  第二次的復活
[00:28:05.440 --> 00:28:08.440]  在千禧年的尾段出現
[00:28:08.440 --> 00:28:10.440]  是哪些人復活呢?
[00:28:10.440 --> 00:28:12.440]  是不信的人
[00:28:12.440 --> 00:28:15.440]  明知不在生命冊上的人
[00:28:15.440 --> 00:28:18.440]  不信者要受審判
[00:28:18.440 --> 00:28:19.440]  他們都會復活
[00:28:19.440 --> 00:28:20.440]  所以有些人以為
[00:28:20.440 --> 00:28:22.440]  信耶穌你就會復活
[00:28:22.440 --> 00:28:24.440]  你不信耶穌將來就不會復活
[00:28:24.440 --> 00:28:25.440]  沒有永生
[00:28:25.440 --> 00:28:26.440]  這是錯的
[00:28:26.440 --> 00:28:28.440]  其實信耶穌、不信耶穌
[00:28:28.440 --> 00:28:30.440]  將來身體都會復活的
[00:28:30.440 --> 00:28:32.440]  都有永生
[00:28:32.440 --> 00:28:34.440]  是說你會活著
[00:28:34.440 --> 00:28:35.440]  都是活著的
[00:28:35.440 --> 00:28:38.440]  只不過你的永生是永死
[00:28:38.440 --> 00:28:41.440]  因為是永遠與神隔絕
[00:28:41.440 --> 00:28:43.440]  而我們這些信耶穌的
[00:28:43.440 --> 00:28:46.440]  是與主永遠在一起
[00:28:46.440 --> 00:28:48.440]  千禧年之後就進入什麼呢?
[00:28:48.440 --> 00:28:49.440]  看下一章
[00:28:49.440 --> 00:28:53.440]  千禧年之後是進入新天新地
[00:28:53.440 --> 00:28:54.440]  永恆的國度
[00:28:54.440 --> 00:28:57.440]  我們是永遠與主耶穌在一起
[00:28:57.440 --> 00:28:59.440]  如果你想知道多一點的話
[00:28:59.440 --> 00:29:03.440]  你去啓示錄第21至22章
[00:29:03.440 --> 00:29:05.440]  是說得很清楚
[00:29:05.440 --> 00:29:09.440]  這是我們所有信耶穌的人將來的歸宿
[00:29:09.440 --> 00:29:13.440]  你和我如果不是信耶穌
[00:29:13.440 --> 00:29:14.440]  不得救的時候
[00:29:14.440 --> 00:29:17.440]  我們的歸宿就是永遠的沈淪
[00:29:17.440 --> 00:29:19.440]  永遠與神隔絕的
[00:29:19.440 --> 00:29:22.440]  我們與神永遠在一起
[00:29:22.440 --> 00:29:24.440]  這是我們基督徒的歸宿
[00:29:24.440 --> 00:29:27.440]  好,我們現在要回到第11章
[00:29:27.440 --> 00:29:29.440]  第10章剛才說到
[00:29:29.440 --> 00:29:31.440]  但以你悲傷了二十一日
[00:29:31.440 --> 00:29:34.440]  然後神的使者告訴他
[00:29:34.440 --> 00:29:37.440]  是二十一日中間有邪靈是阻滯
[00:29:37.440 --> 00:29:40.440]  然後現在到第11章的時候
[00:29:40.440 --> 00:29:42.440]  天使就和但以你說
[00:29:42.440 --> 00:29:45.440]  我現在要將真理告訴你
[00:29:45.440 --> 00:29:47.440]  將預言告訴你
[00:29:47.440 --> 00:29:50.440]  看啊!在波斯還有三個王要興起
[00:29:50.440 --> 00:29:52.440]  當時他是波斯第一個王
[00:29:52.440 --> 00:29:54.440]  是叫做古列王
[00:29:54.440 --> 00:29:56.440]  是第三年的時候
[00:29:56.440 --> 00:29:57.440]  天使告訴他
[00:29:57.440 --> 00:29:59.440]  波斯王有三個王之後
[00:29:59.440 --> 00:30:01.440]  第四個王你要注意
[00:30:01.440 --> 00:30:05.440]  因為這個第四個王是超過所有的王
[00:30:05.440 --> 00:30:07.440]  今天在歷史看回頭
[00:30:07.440 --> 00:30:08.440]  我們知道那個是誰
[00:30:08.440 --> 00:30:10.440]  那個叫做阿哈徐努王
[00:30:10.440 --> 00:30:12.440]  你想知道多些關於他
[00:30:12.440 --> 00:30:14.440]  你就去以師帖記
[00:30:14.440 --> 00:30:15.440]  就是那個王
[00:30:15.440 --> 00:30:18.440]  那個王是波斯最強盛的時候
[00:30:18.440 --> 00:30:20.440]  是第四個王
[00:30:20.440 --> 00:30:23.440]  他還做了一件什麼呢
[00:30:23.440 --> 00:30:25.440]  他去攻擊希臘國
[00:30:25.440 --> 00:30:27.440]  當時希臘國不是
[00:30:27.440 --> 00:30:30.440]  是亞歷山大大帝還沒出世的
[00:30:30.440 --> 00:30:33.440]  還有百多二百年才出世的
[00:30:33.440 --> 00:30:37.440]  所以這個波斯王會去攻打希臘
[00:30:37.440 --> 00:30:40.440]  但是攻打是失敗的
[00:30:40.440 --> 00:30:44.440]  但是令到希臘是很憎恨波斯
[00:30:44.440 --> 00:30:46.440]  所以當百多二百年之後
[00:30:46.440 --> 00:30:48.440]  亞歷山大大帝出來的時候
[00:30:48.440 --> 00:30:50.440]  他打波斯那時候
[00:30:50.440 --> 00:30:52.440]  是打到波斯一步一碌的
[00:30:52.440 --> 00:30:55.440]  但這裡已經是預言了
[00:30:55.440 --> 00:30:58.440]  波斯王第四個會去攻打希臘
[00:30:58.440 --> 00:31:00.440]  然後第三節
[00:31:00.440 --> 00:31:04.440]  後來必有一個英勇的王興起
[00:31:04.440 --> 00:31:06.440]  他必執掌大權任意而行
[00:31:06.440 --> 00:31:08.440]  這個我們都知道是誰了
[00:31:08.440 --> 00:31:09.440]  這個是希臘興起
[00:31:09.440 --> 00:31:12.440]  滅了波斯亞歷山大大帝
[00:31:12.440 --> 00:31:15.440]  第四節說他興起的時候
[00:31:15.440 --> 00:31:16.440]  他的國就破裂
[00:31:16.440 --> 00:31:18.440]  原來亞歷山大大帝
[00:31:18.440 --> 00:31:21.440]  23歲開始打仗
[00:31:21.440 --> 00:31:25.440]  33歲就征服了全世界
[00:31:25.440 --> 00:31:28.440]  他的兵打到去印度的邊境
[00:31:28.440 --> 00:31:30.440]  本來想連印度再打過來中國
[00:31:30.440 --> 00:31:32.440]  中國的歷史會改寫的
[00:31:32.440 --> 00:31:34.440]  但是他的兵去到印度
[00:31:34.440 --> 00:31:35.440]  已經打了十年仗
[00:31:35.440 --> 00:31:36.440]  那些兵很厭倦
[00:31:36.440 --> 00:31:38.440]  不肯再向前走
[00:31:38.440 --> 00:31:39.440]  所以就回來
[00:31:39.440 --> 00:31:41.440]  亞歷山大大帝回來的時候
[00:31:41.440 --> 00:31:42.440]  流著眼淚說
[00:31:42.440 --> 00:31:45.440]  已經沒有領土他可以征服
[00:31:45.440 --> 00:31:46.440]  但是他33歲
[00:31:46.440 --> 00:31:49.440]  好像主耶穌33歲
[00:31:49.440 --> 00:31:50.440]  突然間就死了
[00:31:50.440 --> 00:31:52.440]  而且歷史告訴我們
[00:31:52.440 --> 00:31:53.440]  你猜他在哪裡死
[00:31:53.440 --> 00:31:56.440]  他是在巴比倫的皇宮
[00:31:56.440 --> 00:31:58.440]  那個皇宮我們以前都查過
[00:31:58.440 --> 00:32:01.440]  那個皇宮就是巴比倫最後的皇
[00:32:01.440 --> 00:32:03.440]  叫做白沙撒王
[00:32:03.440 --> 00:32:05.440]  在那裡飲宴的時候
[00:32:05.440 --> 00:32:07.440]  拿聖殿的杯來飲宴的時候
[00:32:07.440 --> 00:32:09.440]  牆上就出現天書
[00:32:09.440 --> 00:32:11.440]  記不記得我們有一個星期六說
[00:32:11.440 --> 00:32:13.440]  又是在宮殿那裡
[00:32:13.440 --> 00:32:15.440]  亞歷山大大帝在那裡飲宴
[00:32:15.440 --> 00:32:17.440]  就在那裡一撲就死了
[00:32:17.440 --> 00:32:18.440]  整個就沒了
[00:32:18.440 --> 00:32:20.440]  然後這裡語言
[00:32:20.440 --> 00:32:23.440]  記住亞歷山大大帝都還沒出生的時候
[00:32:23.440 --> 00:32:24.440]  這個是幾百年前
[00:32:24.440 --> 00:32:26.440]  天使告訴大人
[00:32:26.440 --> 00:32:27.440]  他興起的時候
[00:32:27.440 --> 00:32:28.440]  他的國就破裂
[00:32:28.440 --> 00:32:31.440]  向天的四方分開
[00:32:31.440 --> 00:32:34.440]  為什麼要向四方分開呢?
[00:32:34.440 --> 00:32:37.440]  就是分開四個部分
[00:32:37.440 --> 00:32:38.440]  四個將軍
[00:32:38.440 --> 00:32:39.440]  如果你說
[00:32:39.440 --> 00:32:41.440]  如果他當時有四個將軍跟著他
[00:32:41.440 --> 00:32:43.440]  那當然是分給四個將軍
[00:32:43.440 --> 00:32:44.440]  第一個問題就是
[00:32:44.440 --> 00:32:46.440]  為什麼不是他的兒子呢?
[00:32:46.440 --> 00:32:49.440]  第二,是不是他只有四個將軍呢?
[00:32:49.440 --> 00:32:50.440]  這裡說
[00:32:50.440 --> 00:32:52.440]  不歸給他的後代
[00:32:52.440 --> 00:32:55.440]  就是不是去亞歷山大大帝的後代
[00:32:55.440 --> 00:32:56.440]  當時當然是父傳子
[00:32:56.440 --> 00:32:58.440]  一代一代做皇帝下去
[00:32:58.440 --> 00:33:01.440]  誰知道原來亞歷山大大帝是沒有兒子
[00:33:01.440 --> 00:33:02.440]  只有一個兒子
[00:33:02.440 --> 00:33:04.440]  但是那個兒子很早就死了
[00:33:04.440 --> 00:33:07.440]  所以他的國是不留給他的後代
[00:33:07.440 --> 00:33:09.440]  國勢也不及他掌權的時候
[00:33:09.440 --> 00:33:11.440]  因為他的國必被拔出
[00:33:11.440 --> 00:33:15.440]  歸給後代以外的人
[00:33:15.440 --> 00:33:18.440]  原來他有二十二個將軍跟著他
[00:33:18.440 --> 00:33:20.440]  二十二個將軍
[00:33:20.440 --> 00:33:23.440]  爭爭亞歷山大大帝的國土
[00:33:23.440 --> 00:33:27.440]  到最後有五個將軍是最強盛
[00:33:27.440 --> 00:33:31.440]  如果亞歷山大大帝留下來的國
[00:33:31.440 --> 00:33:33.440]  是被五個將軍瓜分
[00:33:33.440 --> 00:33:34.440]  我們聖經可以丟在一邊
[00:33:34.440 --> 00:33:36.440]  因為聖經說向天的四個
[00:33:36.440 --> 00:33:37.440]  是四個
[00:33:37.440 --> 00:33:38.440]  是四個
[00:33:38.440 --> 00:33:42.440]  原來五個到他們要瓜分領土的時候
[00:33:42.440 --> 00:33:44.440]  有一個是輸了
[00:33:44.440 --> 00:33:46.440]  剩下四個來瓜分
[00:33:46.440 --> 00:33:48.440]  歷史上給我們看到
[00:33:48.440 --> 00:33:50.440]  這幅圖畫分開四個
[00:33:50.440 --> 00:33:55.440]  在橙色上邊那裡
[00:33:55.440 --> 00:33:58.440]  Sallucus那個是北邊
[00:33:58.440 --> 00:34:01.440]  在南邊就是埃及
[00:34:01.440 --> 00:34:04.440]  是他另外一個將軍叫Ptolemy
