
[00:00:00.000 --> 00:00:04.320]  活型都不敢扮 因為大家覺得好像那份刺激
[00:20:14.640 --> 00:20:18.160]  因為這個方法其實以色列沒有亡國的
[00:20:18.160 --> 00:20:20.720]  耶利米還在發言
[00:20:20.720 --> 00:20:23.480]  那你怎麼能夠說耶利米完70年呢
[00:20:23.480 --> 00:20:25.760]  就像以前那次
[00:20:25.760 --> 00:20:29.440]  就比較不是那麼理想的
[00:20:29.440 --> 00:20:32.040]  那所以怎麼算70年呢
[00:20:32.040 --> 00:20:33.880]  當然這裡算出來都是70年的
[00:20:33.880 --> 00:20:36.200]  如果你算第一次的亡國
[00:20:36.200 --> 00:20:37.360]  秘魯應該這樣說
[00:20:37.360 --> 00:20:41.200]  第一次秘魯和第一次回歸是剛好70年的
[00:20:41.200 --> 00:20:42.360]  這是第一個計法
[00:20:42.360 --> 00:20:44.440]  不過我估計我傾向第二個計法
[00:20:44.440 --> 00:20:46.360]  那個計法就是耶利米完70年
[00:20:46.360 --> 00:20:50.880]  所以就是586這個計法
[00:20:50.880 --> 00:20:53.200]  70年之後就是多少年呢
[00:20:53.200 --> 00:20:54.800]  計算一下
[00:20:54.800 --> 00:20:56.120]  516是什麼意思呢
[00:20:56.120 --> 00:20:59.520]  516是什麼時間呢
[00:20:59.520 --> 00:21:01.720]  516就是這裡
[00:21:01.720 --> 00:21:03.560]  這兩年之間的時間
[00:21:03.560 --> 00:21:08.600]  516就是聖殿再次建立起來
[00:21:08.600 --> 00:21:11.160]  第一次建聖殿是不成功的
[00:21:11.160 --> 00:21:13.280]  一停停了16年
[00:21:13.280 --> 00:21:17.000]  接著在516年的時間
[00:21:17.000 --> 00:21:18.360]  頭頭尾尾加起來
[00:21:18.360 --> 00:21:19.640]  516年的時間
[00:21:19.640 --> 00:21:21.200]  聖殿立好天下根基
[00:21:21.200 --> 00:21:22.280]  就是建好了
[00:21:22.280 --> 00:21:24.760]  就是公元前的516年
[00:21:24.760 --> 00:21:27.040]  所以如果是算亡國
[00:21:27.040 --> 00:21:28.800]  就是沒有國家了
[00:21:28.800 --> 00:21:29.560]  516
[00:21:29.560 --> 00:21:34.000]  和他們真是那個象徵性的記號
[00:21:34.000 --> 00:21:35.560]  就是聖殿重建
[00:21:35.560 --> 00:21:37.520]  那個時間就是516年
[00:21:37.520 --> 00:21:39.800]  剛剛是70年
[00:21:39.800 --> 00:21:41.440]  那我估計第二次的計法
[00:21:41.440 --> 00:21:43.760]  可能是比第一個計法好
[00:21:43.760 --> 00:21:45.840]  不過這個就見仁見智了
[00:21:45.840 --> 00:21:50.120]  未必大家同意這個看法
[00:21:50.120 --> 00:21:51.520]  好
[00:21:51.520 --> 00:21:54.920]  剛才我提過
[00:21:54.920 --> 00:21:56.320]  這段時間裏面
[00:21:56.320 --> 00:21:59.200]  秘魯歸回有三位先知
[00:21:59.200 --> 00:22:01.200]  或者先知書著作的先知
[00:22:01.200 --> 00:22:03.360]  一個哈蓋
[00:22:03.360 --> 00:22:04.680]  一個薩加利亞
[00:22:04.680 --> 00:22:06.200]  你看到他們差異同期的
[00:22:06.200 --> 00:22:07.400]  兩個差異同期的
[00:22:07.400 --> 00:22:09.480]  有些經文見他們兩個一起出現的
[00:22:09.480 --> 00:22:10.760]  第三個就是馬拉基
[00:22:10.760 --> 00:22:11.640]  馬拉基就不是同期
[00:22:11.640 --> 00:22:13.000]  馬拉基是後一點的
[00:22:13.000 --> 00:22:16.600]  所以現在我們聖經的編排
[00:22:16.600 --> 00:22:18.560]  馬拉基書就放在最後
[00:22:18.560 --> 00:22:21.800]  因為用時間的角度來說是最後的
[00:22:21.800 --> 00:22:23.120]  大家知不知道猶太人的聖經
[00:22:23.120 --> 00:22:27.760]  和我們現在用的聖經的安排次序是不同的
[00:22:27.760 --> 00:22:29.120]  知不知道的
[00:22:29.120 --> 00:22:31.320]  猶太人的聖經最後一卷書是哪一卷
[00:22:31.320 --> 00:22:35.040]  舊約聖經
[00:22:35.040 --> 00:22:36.800]  歷代字或者歷代字下
[00:22:36.800 --> 00:22:38.040]  最後的
[00:22:38.040 --> 00:22:39.800]  就將先知書組合在一起
[00:22:39.800 --> 00:22:41.880]  因為它是用性質來分的
[00:22:41.880 --> 00:22:43.440]  先知書組合在一起
[00:22:43.440 --> 00:22:48.240]  然後就將歷史書放在後面
[00:22:48.240 --> 00:22:49.840]  所以歷代字是最後
[00:22:49.840 --> 00:22:54.160]  這個就是跟什麼次序走出來的呢
[00:22:54.160 --> 00:22:57.640]  現在我們不是跟猶太人的希伯來文聖經
[00:22:57.640 --> 00:23:00.160]  原來是跟猶太人的那本《七十事易本》
[00:23:00.160 --> 00:23:05.760]  《七十事易本》就將它從一個時間性的編排
[00:23:05.760 --> 00:23:09.760]  現在差不多所有的聖經都是跟這個次序編排出來的
[00:23:09.760 --> 00:23:15.480]  這三位先知就是哈蓋 撒加尼亞 馬拉基書
[00:23:15.480 --> 00:23:18.720]  也是我們舊約聖經現在編排裡面最後的三卷
[00:23:18.720 --> 00:23:20.520]  秘魯歸回的三位先知
[00:23:20.520 --> 00:23:25.720]  然後你會發現
[00:23:25.720 --> 00:23:28.920]  馬拉基書和我們今天所看的尼西米記
[00:23:28.920 --> 00:23:30.720]  有很多很類似的地方
[00:23:30.720 --> 00:23:36.320]  裡面描寫當時的以色列人的生活
[00:23:36.320 --> 00:23:37.160]  有很多類似的地方
[00:23:37.160 --> 00:23:43.360]  比如社會不公義的異象 貧富懸殊
[00:23:43.360 --> 00:23:46.160]  或者有錢人壓迫那些窮人
[00:23:46.160 --> 00:23:48.680]  兩本書都有講的 兩本書都有講的
[00:23:48.680 --> 00:23:50.680]  經文我不看了
[00:23:50.680 --> 00:23:54.880]  捨得奉獻 兩本書都有講的
[00:23:54.880 --> 00:23:57.640]  尼西米記十三章我們明天會看
[00:23:57.640 --> 00:24:01.040]  他們到了一個地步是聖殿不能運作
[00:24:01.040 --> 00:24:04.640]  因為沒有人捨得奉獻 或者捨得奉獻的人很少
[00:24:04.640 --> 00:24:08.240]  馬拉基書同樣的 我們很熟悉這段經文
[00:24:08.240 --> 00:24:11.440]  我們經常講捨得奉獻都想起聖經
[00:24:11.440 --> 00:24:13.640]  就是神說萬君子來說
[00:24:13.640 --> 00:24:15.640]  你要將當立的十分之一
[00:24:15.640 --> 00:24:18.440]  傳言送入倉庫使我家有糧
[00:24:18.440 --> 00:24:20.240]  以示使我 使我傾福遠離門
[00:24:20.240 --> 00:24:23.440]  甚至是無處可容 就是馬拉基書的信息
[00:24:23.440 --> 00:24:24.440]  兩個都很相似
[00:24:24.440 --> 00:24:27.440]  就是說兩個都是在講那個時代的以色列人
[00:24:27.440 --> 00:24:30.040]  他忘記了捨得奉獻
[00:24:30.040 --> 00:24:33.440]  第三 外族通婚 這個更加明顯了
[00:24:33.440 --> 00:24:36.840]  尼西米記十三章 明天晚上我們看最後一章
[00:24:36.840 --> 00:24:39.440]  與外族通婚是當時一個很嚴重的問題
[00:24:39.440 --> 00:24:43.840]  尼西米用了很大力量去改變這件事
[00:24:43.840 --> 00:24:47.640]  馬拉基書也是在《全本聖經》裏面
[00:24:47.640 --> 00:24:51.040]  其中一段論到婚姻的問題
[00:24:51.040 --> 00:24:54.440]  我覺得是捨得其中一段最能夠幫助我們的一段
[00:24:54.440 --> 00:24:57.640]  不過那段經文很少在婚禮裏面讀的
[00:24:57.640 --> 00:24:59.240]  因為是講鮑爾拉的
[00:24:59.240 --> 00:25:01.440]  在婚禮裏面講這些不是很好
[00:25:01.440 --> 00:25:07.040]  他說神沒有能力可以為亞當做幾個夏娃嗎?
[00:25:07.040 --> 00:25:11.440]  神有能力 不過神只為亞當做一個夏娃
[00:25:11.440 --> 00:25:13.840]  不是神沒有能力做多幾個女人 不是
[00:25:13.840 --> 00:25:18.040]  是神為他做的 為了他們有敬虔的後裔
[00:25:18.040 --> 00:25:21.640]  而且優妻的事和暴力的事
[00:25:21.640 --> 00:25:23.840]  其實家暴不是現在才講的
[00:25:23.840 --> 00:25:26.040]  是那個時候才有的
[00:25:26.040 --> 00:25:30.040]  這段經文同樣在講他們在婚姻事情上出現問題
[00:25:30.040 --> 00:25:32.640]  那個問題是什麼呢 也是取外族為妻
[00:25:32.640 --> 00:25:33.840]  馬拉基書也是這樣講的
[00:25:33.840 --> 00:25:37.440]  那麼多的現象相同 我們想講什麼呢
[00:25:37.440 --> 00:25:45.240]  我們想講其實馬拉基先知和黎希敏很可能是同期的人
[00:25:45.240 --> 00:25:47.440]  雖然在經文裏面證實不到的
[00:25:47.440 --> 00:25:49.040]  馬拉基書沒有提過黎希敏
[00:25:49.040 --> 00:25:50.640]  黎希敏他們也沒有提過馬拉基
[00:25:50.640 --> 00:25:53.040]  為什麼呢 我有機會再和大家講一下
[00:25:53.040 --> 00:25:54.640]  只是一個推論
[00:25:54.640 --> 00:25:56.040]  但是在經文裏面見不到的
[00:25:56.040 --> 00:26:03.040]  不過我只是說從時間性 這段432到431這段時間
[00:26:03.040 --> 00:26:07.840]  然後黎希敏444年或者445年回去
[00:26:07.840 --> 00:26:11.640]  其實他有機會重疊的
[00:26:11.640 --> 00:26:20.640]  好了 這個就是比較回到黎希敏記的內容
[00:26:20.640 --> 00:26:25.240]  大家記得那時候可能有馬拉基先知的
[00:26:25.240 --> 00:26:31.440]  不過更大的關係是和以色列
[00:26:31.440 --> 00:26:35.440]  以色列記和黎希敏記在學者討論裏面是有很多討論的
[00:26:35.440 --> 00:26:39.640]  不過我只是很精簡地將其中一些結論和大家講
[00:26:39.640 --> 00:26:42.440]  我再事先聲明這些結論未必每個人都同意的
[00:26:42.440 --> 00:26:44.840]  不過為了簡單起見我這樣講
[00:26:44.840 --> 00:26:51.640]  第一就是原來以色列記和黎希敏記原本是一本書的上下冊
[00:26:51.640 --> 00:26:54.440]  所以你看到一些著色書直接當它是上下冊
[00:26:54.440 --> 00:26:56.440]  是一本書來看
[00:26:56.440 --> 00:27:02.040]  所以是一個神學和一個中一個分段去處理的
[00:27:02.040 --> 00:27:09.040]  所以以色列記和黎希敏記在原本的希伯來文聖經裏面是一本書
[00:27:09.040 --> 00:27:13.040]  你見到希伯來聖經有時候也會將它夾在一起
[00:27:13.040 --> 00:27:25.440]  然後根據巴比倫·塔勒穆 塔勒穆是什麼呢
[00:27:25.440 --> 00:27:27.840]  塔勒穆就是著色書
[00:27:27.840 --> 00:27:34.040]  即是巴比倫的塔勒穆就是在巴比倫時代的猶太人寫舊約聖經的著色書
[00:27:34.040 --> 00:27:36.440]  就叫巴比倫·塔勒穆
[00:27:36.440 --> 00:27:44.640]  根據巴比倫·塔勒穆 他是以色列記和黎希敏記的作者
[00:27:44.640 --> 00:27:49.640]  即是這個上下冊都是一個作者一個作者就是以色列
[00:27:49.640 --> 00:27:51.040]  塔勒穆有這麼寫
[00:27:51.040 --> 00:27:52.440]  塔勒穆當然值得參考
[00:27:52.440 --> 00:27:56.240]  不過塔勒穆也有很多地方見到不一定對的
[00:27:56.240 --> 00:28:03.040]  即是當時巴比倫裏面著色的人他們是這樣理解
[00:28:03.040 --> 00:28:07.840]  然後在主後三世紀 即是過了幾百年
[00:28:07.840 --> 00:28:12.440]  教父俄里根 另一個早期教會的一位領袖
[00:28:12.440 --> 00:28:16.040]  他將以色列 即是剛才這本書 上下冊
[00:28:16.040 --> 00:28:18.840]  就分了成以色列一書 以色列二書
[00:28:18.840 --> 00:28:25.440]  所謂以色列二書就是現在黎希敏記
[00:28:25.440 --> 00:28:28.440]  即是說將它拆成兩書
[00:28:28.440 --> 00:28:31.040]  然後在主後很多年了
[00:28:31.040 --> 00:28:36.840]  1382年聖經學者威克里夫 大家聽過這個
[00:28:36.840 --> 00:28:40.840]  現在的聖經翻譯的機構
[00:28:40.840 --> 00:28:42.240]  聖經翻譯就是拿這個名字
[00:28:42.240 --> 00:28:45.240]  威克里夫是一個改革的Morning Star
[00:28:45.240 --> 00:28:47.240]  即是宗教改革
[00:28:47.240 --> 00:28:51.040]  宗教改革其實跟著在他之後差不多是200年才發生的
[00:28:51.040 --> 00:28:53.440]  百多二百年 馬丁路德才發生的
[00:28:53.440 --> 00:28:57.840]  但是在他之前 馬丁路德是突然間跳出來的
[00:28:57.840 --> 00:29:02.440]  在他之前有很多人其中一個就是威克里夫
[00:29:02.440 --> 00:29:04.440]  強調信徒要讀聖經
[00:29:04.440 --> 00:29:06.240]  所以馬丁路德不是突然間走出來這樣說的
[00:29:06.240 --> 00:29:07.840]  是之前人做了功夫的
[00:29:07.840 --> 00:29:11.240]  這位英國的學者威克里夫這樣做
[00:29:11.240 --> 00:29:13.840]  有很多的聖經機構都以他為名
[00:29:13.840 --> 00:29:20.840]  現在翻譯聖經的機構就用這個名字
[00:29:20.840 --> 00:29:28.240]  威克里夫就將這兩部份的書 即是一二書
[00:29:28.240 --> 00:29:30.840]  就正式定名為《以斯拉記》和《利米記》
[00:29:30.840 --> 00:29:34.640]  其實是一個過程來的
[00:29:34.640 --> 00:29:37.840]  你嘗試告訴隔壁的人聽 你不聽看看能不能講
[00:29:37.840 --> 00:29:40.040]  為什麼一本書變成兩本書的過程是怎樣的呢?
[00:29:40.040 --> 00:29:41.840]  大概能不能講得出來?
[00:29:41.840 --> 00:29:43.240]  你講一次之後會容易一點的
[00:29:43.240 --> 00:29:48.440]  你跟隔壁的人講一次 輪流講一次
[00:29:48.440 --> 00:29:56.040]  什麼?你嘗試不要看 嘗試講一次
[00:29:56.040 --> 00:29:58.840]  好 我們一起嘗試講一次 好嗎?
[00:29:58.840 --> 00:30:02.040]  嘗試講 你不要看不記得 嘗試講一次
[00:30:02.040 --> 00:30:06.840]  在舊約 在希伯來文的聖經裏面
[00:30:06.840 --> 00:30:11.440]  《利米記》和《以斯拉記》是一本書 上下冊
[00:30:11.440 --> 00:30:18.840]  特別是這本著色書 叫做《巴比倫的塔勒木》
[00:30:18.840 --> 00:30:24.640]  就說這本書的作者是以斯拉 也很厲害
[00:30:24.640 --> 00:30:30.840]  後來這本書就叫做《以斯拉一書二書》
[00:30:30.840 --> 00:30:32.440]  是誰說的呢?
[00:30:32.440 --> 00:30:35.840]  是 教父俄里根就將它分成一二書
[00:30:35.840 --> 00:30:41.040]  接著威克里夫在1382年的時候
[00:30:41.040 --> 00:30:44.840]  就將它定式為叫做現在的《以斯拉記》
[00:30:44.840 --> 00:30:49.640]  《利米記》 是不是很容易記呢?
[00:30:49.640 --> 00:30:56.840]  講不講得到?有沒有人想嘗試講一次?
[00:30:56.840 --> 00:30:58.640]  我再講這個看法未必每個人都一樣
[00:30:58.640 --> 00:31:00.840]  我只是很簡化地講而已
[00:31:00.840 --> 00:31:03.040]  接下來就比較複雜了
[00:31:03.040 --> 00:31:06.840]  我用了很多時間做這張東西
[00:31:06.840 --> 00:31:08.840]  我的powerpoint不厲害的
[00:31:08.840 --> 00:31:10.240]  所以就做得這麼笨
[00:31:10.240 --> 00:31:12.040]  有些人厲害的可能做得好一點
[00:31:12.040 --> 00:31:13.640]  其實我這裡想做什麼呢?
[00:31:13.640 --> 00:31:15.640]  我想分到四行
[00:31:15.640 --> 00:31:20.240]  第一行就是波斯皇帝的名字
[00:31:20.240 --> 00:31:22.640]  這樣數過去 一直數過去
[00:31:22.640 --> 00:31:24.040]  打橫數過去
[00:31:24.040 --> 00:31:28.640]  第二我想說在聖經裡面發生的幾件重要的事
[00:31:28.640 --> 00:31:30.240]  不要看數字 數字是年份
[00:31:30.240 --> 00:31:31.840]  第二行就是這裡
[00:31:31.840 --> 00:31:37.040]  第三行我想說經文記載這些事在哪裡
[00:31:37.040 --> 00:31:38.240]  然後第四行我想說
[00:31:38.240 --> 00:31:40.440]  當時有三個先知怎麼放在位置
[00:31:40.440 --> 00:31:43.440]  就是這樣 我想做這件事
[00:31:43.440 --> 00:31:45.640]  就是剛才開始的時候我和大家說
[00:31:45.640 --> 00:31:50.040]  怎樣將這三個歷史人物的書
[00:31:50.040 --> 00:31:54.640]  以斯拉、尼西米、以斯帖和三個先知
[00:31:54.640 --> 00:31:58.240]  哈蓋、撒加利亞和馬里基書
[00:31:58.240 --> 00:32:00.840]  加在一起成為一個整幅圖畫
[00:32:00.840 --> 00:32:02.240]  我想做這件事
[00:32:02.240 --> 00:32:04.440]  我用了很多時間做了
[00:32:04.440 --> 00:32:07.840]  好了 首先我看看最上面那行
[00:32:07.840 --> 00:32:10.640]  古列就是波斯帝國的第一個皇帝
[00:32:10.640 --> 00:32:12.840]  年份我不說了 就是539、530
[00:32:12.840 --> 00:32:16.040]  這個剛比西斯是聖經沒有提到的
[00:32:16.040 --> 00:32:17.840]  聖經沒有提到這個人
[00:32:17.840 --> 00:32:19.840]  這裡是完全沒有空白的
[00:32:19.840 --> 00:32:21.840]  接著經常聽到這個名字就是大利烏
[00:32:21.840 --> 00:32:25.240]  大利烏原來是大利烏一世、大利烏二世、大利烏三世
[00:32:25.240 --> 00:32:27.840]  不過和我們有關的就是這個大利烏
[00:32:27.840 --> 00:32:30.640]  最後波斯帝國亡是大利烏三世
[00:32:30.640 --> 00:32:34.640]  不過與我們無關 已經過了另外一段時間
[00:32:34.640 --> 00:32:38.440]  薛西 薛西有另外一個名字 麻煩你
[00:32:38.440 --> 00:32:40.240]  他有名字 不單有名字
[00:32:40.240 --> 00:32:43.240]  還有一世、二世、三世 聽起來很混亂
[00:32:43.240 --> 00:32:45.840]  不過薛西有另外一個名字 我們一定要知道
[00:32:45.840 --> 00:32:49.640]  什麼名字呢
[00:32:49.640 --> 00:32:51.640]  不是亞達斯西 亞達斯西是他的兒子
[00:32:51.640 --> 00:32:53.040]  不是亞達斯西
[00:32:53.040 --> 00:32:56.240]  薛西有另外一個名字 什麼名字呢
[00:32:56.240 --> 00:32:57.640]  你一定認識的
[00:32:57.640 --> 00:33:01.840]  阿哈徐老王
[00:33:01.840 --> 00:33:05.240]  可以了 他有另外一個名字 阿哈徐老王
[00:33:05.240 --> 00:33:07.440]  阿哈徐老王是誰呢
[00:33:07.440 --> 00:33:12.440]  就是以色列的老公 簡單來說
[00:33:12.440 --> 00:33:15.640]  所以由古列到薛西差不多是孫子
[00:33:15.640 --> 00:33:17.040]  接著是亞達斯西
[00:33:17.040 --> 00:33:19.440]  亞達斯西就和我們的利希米和以色列
[00:33:19.440 --> 00:33:22.240]  很多時候出現這個皇帝
[00:33:22.240 --> 00:33:24.440]  你大概知道 原來我們說的是古列
[00:33:24.440 --> 00:33:25.840]  隔了一個 這裡沒有提到
[00:33:25.840 --> 00:33:29.840]  然後大利烏 薛西 或者阿哈徐老王和亞達斯西
[00:33:29.840 --> 00:33:33.240]  這四個皇帝就和這段的歷史
[00:33:33.240 --> 00:33:35.440]  聖經裡面的歷史是很有關係的
[00:33:35.440 --> 00:33:37.840]  古列王的時候回去 他們建聖殿
[00:33:37.840 --> 00:33:42.840]  538他們回去 或者539回去 538
[00:33:42.840 --> 00:33:47.040]  開始建聖殿 建了大約不夠一年就停工了
[00:33:47.040 --> 00:33:50.040]  接著到516 或者叫515
[00:33:50.040 --> 00:33:52.440]  就是看時間怎麼算 這裡有時候有些差異
[00:33:52.440 --> 00:33:54.040]  不同的書有不同的說法
[00:33:54.040 --> 00:33:58.040]  完成了建殿 中間停了大約16年的時間
[00:33:58.040 --> 00:34:05.040]  然後這段時間裡 也發生了另一個故事
[00:34:05.040 --> 00:34:06.040]  就是以斯帖的故事
[00:34:06.040 --> 00:34:08.840]  就不在以斯拉記裡面 不在利希米記裡面
[00:34:08.840 --> 00:34:11.640]  但是這裡陷下來 時間就在這裡
[00:34:11.640 --> 00:34:15.640]  在以斯拉和利希米中間
[00:34:15.640 --> 00:34:18.040]  這裡就有一個以斯帖記
[00:34:18.040 --> 00:34:22.240]  就是說這件事是發生在波斯帝國裡面
[00:34:22.240 --> 00:34:25.640]  這些事 前後的事都發生在耶路撒冷
[00:34:25.640 --> 00:34:29.240]  所以就好像大家沒有提過對方
[00:34:29.240 --> 00:34:32.040]  但是其實上帝在不同的地方都有作為
[00:34:32.040 --> 00:34:35.040]  在波斯帝國 在耶路撒冷都有作為
[00:34:35.040 --> 00:34:39.240]  最後就是利希米 在事蹟上來說
[00:34:39.240 --> 00:34:42.840]  最後的事蹟就是利希米建了城牆
[00:34:42.840 --> 00:34:47.840]  我先提一提 利希米其實有兩個時段在耶路撒冷
[00:34:47.840 --> 00:34:50.240]  很多人讀利希米的時候沒有留意到這件事
[00:34:50.240 --> 00:34:52.040]  我明天會指出這個問題
[00:34:52.040 --> 00:34:54.240]  你讀利希米讀得要小心一點
[00:34:54.240 --> 00:34:56.840]  因為利希米原來曾經有一段時間不在耶路撒冷
[00:34:56.840 --> 00:34:58.640]  他做了一段時間 走了
[00:34:58.640 --> 00:35:01.440]  大約 我估計大約一年左右再回來
[00:35:01.440 --> 00:35:08.240]  所以這裡中間有一個中間的不在的時間
[00:35:08.240 --> 00:35:09.840]  回到剛才的問題
[00:35:09.840 --> 00:35:14.440]  為什麼如果利希米和馬拉基同時的話
[00:35:14.440 --> 00:35:16.240]  為什麼利希米記不見了馬拉基書
[00:35:16.240 --> 00:35:17.840]  不見了馬拉基才知道呢
[00:35:17.840 --> 00:35:19.440]  馬拉基沒有提到利希米
[00:35:19.440 --> 00:35:24.040]  很可能就是利希米兩次在耶路撒冷之間
[00:35:24.040 --> 00:35:26.440]  就是回去述職那一年
[00:35:26.440 --> 00:35:29.440]  就是馬拉基工作的時間
[00:35:29.440 --> 00:35:32.240]  我再說 根本我們沒有那麼多資料可以確實地說
[00:35:32.240 --> 00:35:34.040]  不過這個可能性我再說一次
[00:35:34.040 --> 00:35:36.640]  利希米曾經在耶路撒冷工作
[00:35:36.640 --> 00:35:40.240]  但是有一年他要回去波斯帝國述職
[00:35:40.240 --> 00:35:43.440]  在那一年裏面很可能就是馬拉基才興起
[00:35:43.440 --> 00:35:46.840]  在當中他們牧羊的港獨的時間
[00:35:46.840 --> 00:35:50.840]  所以剛剛大家不是同一時間出現
[00:35:50.840 --> 00:35:52.240]  所以沒有提到對方的名字
[00:35:52.240 --> 00:35:55.040]  這個我只是說一個可能的解釋
[00:35:55.040 --> 00:36:00.040]  以色列記很有趣的
[00:36:00.040 --> 00:36:03.640]  以色列記一到四章就跟著這裡
[00:36:03.640 --> 00:36:06.440]  然後五到六章就跟著這裡
[00:36:06.440 --> 00:36:08.840]  但是第六章和第七章之間
[00:36:08.840 --> 00:36:11.840]  你讀下去就接著下去
[00:36:11.840 --> 00:36:14.840]  但原來第六第七章之間是相隔60年
[00:36:14.840 --> 00:36:16.440]  中間斷了60年
[00:36:16.440 --> 00:36:21.240]  因為寫書的目的不是想說純粹的歷史
[00:36:21.240 --> 00:36:23.640]  寫書的目的很多時候是想傳達一個訊息
[00:36:23.640 --> 00:36:27.040]  所以很多時候對時間不是他最在意的
[00:36:27.040 --> 00:36:30.440]  這個同樣的情況發生在這個表格書裏面
[00:36:30.440 --> 00:36:32.840]  表格書裏面有時候看到時間好像是
[00:36:32.840 --> 00:36:34.240]  兩件事明明是一樣的
[00:36:34.240 --> 00:36:37.840]  不過A表格書就說第一件事第二件事
[00:36:37.840 --> 00:36:41.240]  B表格書就說第二件事才是第一件事
[00:36:41.240 --> 00:36:42.440]  為什麼會這樣呢
[00:36:42.440 --> 00:36:43.840]  其中一個解釋就是
[00:36:43.840 --> 00:36:50.040]  根本書的作者不是說時序方面的歷史
[00:36:50.040 --> 00:36:51.440]  他想告訴你一個訊息
[00:36:51.440 --> 00:36:54.440]  就著這個訊息把這些不同的東西組合在一起
[00:36:54.440 --> 00:36:57.840]  你也看到類似在聖經裏面
[00:36:57.840 --> 00:36:59.440]  這裏隔開了60年之後
[00:36:59.440 --> 00:37:00.640]  以斯拉記在這裏
[00:37:00.640 --> 00:37:03.840]  這60年裏面就發生了以斯帖記這個故事
[00:37:03.840 --> 00:37:06.240]  然後尼西米就在這裏
[00:37:06.240 --> 00:37:10.640]  所以尼西米和以斯拉七到十章是重疊的
[00:37:10.640 --> 00:37:14.440]  因此如果你看尼西米記的時間
[00:37:14.440 --> 00:37:17.640]  你想知道那段時間和以斯拉的關係
[00:37:17.640 --> 00:37:21.040]  就不是前面那幾章 前面那幾章沒有關係的
[00:37:21.040 --> 00:37:23.840]  前面那幾章是起聖殿的
[00:37:23.840 --> 00:37:25.240]  所以尼西米記沒有關係
[00:37:25.240 --> 00:37:26.440]  尼西米記沒有關係起聖殿
[00:37:26.440 --> 00:37:28.040]  聖殿已經存在了
[00:37:28.040 --> 00:37:32.840]  反而從以斯拉後來復興那班以色列人的工作
[00:37:32.840 --> 00:37:35.240]  就和尼西米記有重疊的地方了
[00:37:35.240 --> 00:37:38.440]  而且大家的名字一起出現過
[00:37:38.440 --> 00:37:39.640]  行不行
[00:37:39.640 --> 00:37:41.440]  我覺得這個圖對我很有幫助
[00:37:41.440 --> 00:37:42.840]  麻煩你欣賞一下
[00:37:42.840 --> 00:37:44.440]  我有很多時間做出來的
[00:37:44.440 --> 00:37:45.840]  雖然我做得不好
[00:37:45.840 --> 00:37:48.640]  那不用了 多謝多謝
[00:37:48.640 --> 00:37:53.040]  我是想弄到大家有時間性的關係
[00:37:53.040 --> 00:37:55.440]  最後三個才這樣放的
[00:37:55.440 --> 00:37:58.040]  哈蓋和撒加利是同時間的
[00:37:58.040 --> 00:38:00.440]  因為太長了 所以我把它簡寫了
[00:38:00.440 --> 00:38:03.840]  就是在他們重建聖殿這段時間
[00:38:03.840 --> 00:38:06.840]  哈蓋很明顯 哈蓋書裡面是說這件事的
[00:38:06.840 --> 00:38:09.440]  然後馬拉基書就隔得遠了
[00:38:09.440 --> 00:38:11.640]  就是和尼西米同期間
[00:38:11.640 --> 00:38:13.040]  如果剛才我分析對的話
[00:38:13.040 --> 00:38:16.640]  尼西米回去波斯述職的時候
[00:38:16.640 --> 00:38:19.240]  就是馬拉基先知作供的時候
[00:38:19.240 --> 00:38:20.040]  行不行
[00:38:20.040 --> 00:38:23.040]  如果你到最後說得完這張文章
[00:38:23.040 --> 00:38:26.640]  我覺得你真的是A student了
[00:38:26.640 --> 00:38:28.240]  這裡是比較複雜的
[00:38:28.240 --> 00:38:30.640]  我就喜歡用這個方法幫我自己記
[00:38:30.640 --> 00:38:32.240]  因為挺複雜的 挺難說的
[00:38:32.240 --> 00:38:33.240]  你就是看文字一堆東西
[00:38:33.240 --> 00:38:35.240]  看完之後你都不知道說什麼的
[00:38:35.240 --> 00:38:36.640]  行不行
[00:38:36.640 --> 00:38:40.240]  要不要做一個測驗
[00:38:40.240 --> 00:38:41.040]  好
[00:38:41.040 --> 00:38:43.440]  我都怕本來給大家的時候那些位置會移動
[00:38:43.440 --> 00:38:44.440]  就是經過Email
[00:38:44.440 --> 00:38:47.040]  但是OK 現在沒有移動到這裡
[00:38:47.040 --> 00:38:53.240]  好 剛才我們說以斯拉記和尼西米的本來是一本書
[00:38:53.240 --> 00:38:57.840]  那麼哪本書說他們的作者是以斯拉
[00:38:57.840 --> 00:39:01.040]  巴比倫的《塔勒木》
[00:39:01.040 --> 00:39:02.840]  我就不是很同意這樣說的
[00:39:02.840 --> 00:39:05.440]  好 現在就回到這個作者的問題了
[00:39:05.440 --> 00:39:07.640]  尼西米記的作者是哪一個
[00:39:07.640 --> 00:39:12.840]  有疑說一個是以斯拉 很明顯的 剛才都看過了
[00:39:12.840 --> 00:39:14.840]  猶太人的傳統
[00:39:14.840 --> 00:39:20.040]  不過猶太人的傳統有時候都挺像中國人的說法的
[00:39:20.040 --> 00:39:22.440]  猶太人的傳統
[00:39:22.440 --> 00:39:25.640]  猶太人的文化和中國人的文化很相似
[00:39:25.640 --> 00:39:33.240]  很喜歡將那些工作歸給大人物的
[00:39:33.240 --> 00:39:34.440]  如果你是薩姆爾
